και	y	και	y	CONJ	CONJ
αποδεκτή	aceptada	αποδεκτός	aceptado	ADJ;NOM;FEM;SG	ADJ;FEM;SG;V.PTCP
αποδεκτή	aceptado	αποδεκτός	aceptado	ADJ;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
απονομή	otorgamiento	απονομή	otorgamiento	N;ACC;FEM;SG	N;MASC;SG
απονομή	concesión	απονομή	concesión	N;ACC;FEM;SG	N;FEM;SG
απονομή	adjudicación	απονομή	adjudicación	N;ACC;FEM;SG	N;FEM;SG
σύμπαν	universo	σύμπαν	universo	N;NOM;NEUT;SG	N;MASC;SG
σύμπαν	cosmos	σύμπαν	cosmo	N;NOM;NEUT;SG	N;MASC;SG
πρακτικές	practicas	πρακτική	practica	N;NOM;FEM;PL	N;FEM;PL
πρακτικές	prácticas	πρακτική	práctica	N;NOM;FEM;PL	N;FEM;PL
συντάκτες	redactores	συντάκτης	redactor	N;NOM;MASC;PL	N;MASC;PL
συντάκτες	editores	συντάκτης	editor	N;NOM;MASC;PL	N;MASC;PL
συντάκτες	autores	συντάκτης	autor	N;NOM;MASC;PL	N;MASC;PL
διαταραχή	perturbación	διαταραχή	perturbación	N;NOM;FEM;SG	N;FEM;SG
διαταραχή	disturbio	διαταραχή	disturbio	N;NOM;FEM;SG	N;MASC;SG
διαταραχή	trastorno	διαταραχή	trastorno	N;NOM;FEM;SG	N;MASC;SG
διαταραχή	desorden	διαταραχή	desorden	N;NOM;FEM;SG	N;MASC;SG
σαίξπηρ	shakespeare	σαίξπηρ	shakespeare	N;NOM;FEM;SG	N
συνεισφορές	contribuciones	συνεισφορά	contribución	N;NOM;FEM;PL	N;FEM;PL
συνεισφορές	aportaciones	συνεισφορά	aportación	N;NOM;FEM;PL	N;FEM;PL
συνεισφορές	cotizaciones	συνεισφορά	cotización	N;NOM;FEM;PL	N;FEM;PL
συνεισφορές	aportes	συνεισφορά	aporte	N;NOM;FEM;PL	N;MASC;PL
επιστημονικό	científico	επιστημονικός	científico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
επιστημονικό	científica	επιστημονικός	científico	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
μαίρη	maría	μαίρης	maría	N;NOM;FEM;SG	N;FEM;SG
μαίρη	mary	μαίρης	mary	N;NOM;FEM;SG	N;FEM;SG
σιδηροδρομικός	ferroviario	σιδηροδρομικός	ferroviario	ADJ;NOM;MASC;SG	ADJ;MASC;SG
πόδι	foot	πόδι	foot	N;NOM;NEUT;SG	N
πόδι	pie	πόδι	pie	N;NOM;NEUT;SG	N;MASC;SG
πόδι	pata	πόδι	pata	N;NOM;NEUT;SG	N;FEM;SG
πόδι	pierna	πόδι	pierna	N;NOM;NEUT;SG	N;FEM;SG
ροπή	par	ροπή	par	N;ACC;FEM;SG	N;MASC;SG
ροπή	torsión	ροπή	torsión	N;ACC;FEM;SG	N;FEM;SG
άνθη	flores	άνθη	flor	N;NOM;NEUT;PL	N;FEM;PL
αστέρι	estrella	αστέρι	estrella	N;NOM;NEUT;SG	N;FEM;SG
αστέρι	star	αστέρι	star	N;NOM;NEUT;SG	N
συνέβαλε	contribuyó	συμβάλλω	contribuir	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
δωμάτιο	sala	δωμάτιο	sala	N;NOM;NEUT;SG	N;FEM;SG
δωμάτιο	habitación	δωμάτιο	habitación	N;NOM;NEUT;SG	N;FEM;SG
πάσχα	pascua	πάσχα	pascua	N;NOM;NEUT;SG	N;FEM;SG
πάσχα	pascua	πάσχα	pascua	N;NOM;NEUT;SG	N;FEM;SG
γραμματεία	secretaría	γραμματείο	secretaría	N;NOM;FEM;SG	N;FEM;SG
δημόσιες	públicas	δημόσιος	público	ADJ;NOM;FEM;PL	ADJ;FEM;PL
δημόσιες	públicos	δημόσιος	público	ADJ;NOM;FEM;PL	ADJ;MASC;PL
ανθρώπινα	humanas	ανθρώπινος	humano	ADJ;NOM;NEUT;PL	ADJ;FEM;PL
φτερά	plumas	φτερά	pluma	N;NOM;NEUT;PL	N;FEM;PL
φτερά	alas	φτερά	ala	N;NOM;NEUT;PL	N;FEM;PL
φτερά	wings	φτερά	wings	N;NOM;NEUT;PL	N
φτερά	alitas	φτερά	alita	N;NOM;NEUT;PL	N;FEM;PL
απαγόρευση	ban	απαγόρευση	ban	N;ACC;FEM;SG	N
απαγόρευση	prohibición	απαγόρευση	prohibición	N;ACC;FEM;SG	N;FEM;SG
απαγόρευση	prohibición	απαγόρευση	prohibición	N;ACC;FEM;SG	N;FEM;SG
αίθουσες	habitaciones	αίθουσα	habitación	N;NOM;FEM;PL	N;FEM;PL
αίθουσες	cuartos	αίθουσα	cuarto	N;NOM;FEM;PL	N;MASC;PL
αίθουσες	salas	αίθουσα	sala	N;NOM;FEM;PL	N;FEM;PL
αίθουσες	salones	αίθουσα	salón	N;NOM;FEM;PL	N;MASC;PL
αίθουσες	pasillos	αίθουσα	pasillo	N;NOM;FEM;PL	N;MASC;PL
επιβάτες	pasajeros	επιβάτης	pasajero	N;NOM;MASC;PL	N;MASC;PL
υιός	hijo	υιός	hijo	N;NOM;MASC;SG	N;MASC;SG
αξιωματικοί	oficiales	αξιωματικός	oficial	ADJ;NOM;MASC;PL	ADJ;PL
διάλυμα	solución	διάλυμα	solución	N;NOM;NEUT;SG	N;FEM;SG
διάλυμα	solucion	διάλυμα	solucion	N;NOM;NEUT;SG	N;FEM;SG
διάλυμα	disolución	διάλυμα	disolución	N;NOM;NEUT;SG	N;FEM;SG
καύσης	combustión	καύση	combustión	N;GEN;FEM;SG	N;FEM;SG
σύνολα	conjuntos	σύνολο	conjunto	N;NOM;NEUT;PL	N;MASC;PL
σύνολα	sets	σύνολο	set	N;NOM;NEUT;PL	N;MASC;PL
διάδοχο	sucesora	διάδοχος	sucesora	N;ACC;MASC;SG	N;FEM;SG
διάδοχο	sucesor	διάδοχος	sucesor	N;ACC;MASC;SG	N;MASC;SG
αξίες	valores	αξία	valor	N;NOM;FEM;PL	N;MASC;PL
εξορία	exilio	εξορία	exilio	N;ACC;FEM;SG	N;MASC;SG
εξορία	destierro	εξορία	destierro	N;ACC;FEM;SG	N;MASC;SG
εξορία	destierro	εξορία	destierro	N;ACC;FEM;SG	N;MASC;SG
ανατροπή	subversión	ανατροπή	subversión	N;NOM;FEM;SG	N;FEM;SG
ανατροπή	giro	ανατροπή	giro	N;NOM;FEM;SG	N;MASC;SG
ανατροπή	derrocamiento	ανατροπή	derrocamiento	N;NOM;FEM;SG	N;MASC;SG
επιλογές	opciones	επιλογή	opción	N;NOM;FEM;PL	N;FEM;PL
φωνές	voces	φωνή	voz	N;NOM;FEM;PL	N;FEM;PL
φωνές	voices	φωνή	voice	N;NOM;FEM;PL	N
θεωρητικά	teóricamente	θεωρητικός	teóricamente	ADV	ADV
ενότητες	módulos	ενότητα	módulo	N;NOM;FEM;PL	N;MASC;PL
ενότητες	secciones	ενότητα	sección	N;NOM;FEM;PL	N;FEM;PL
ενότητες	tramos	ενότητα	tramo	N;NOM;FEM;PL	N;MASC;PL
αντιπολίτευση	oposición	αντιπολίτευση	oposición	N;NOM;FEM;SG	N;FEM;SG
εισήλθε	entró	εισάλλω	entrar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
υποψήφιοι	nominados	υποψήφιος	nominado	ADJ;NOM;MASC;PL	ADJ;MASC;PL;V.PTCP
θρησκευτικό	religioso	θρησκευτικός	religioso	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
θρησκευτικό	religiosa	θρησκευτικός	religioso	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
τελειώνει	finaliza	τελειώνω	finalizar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
τελειώνει	termina	τελειώνω	terminar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
φορτίο	carga	φορτίο	carga	N;NOM;NEUT;SG	N;FEM;SG
φορτίο	cargo	φορτίο	cargo	N;NOM;NEUT;SG	N;MASC;SG
φορτίο	cargamento	φορτίο	cargamento	N;NOM;NEUT;SG	N;MASC;SG
φορτίο	carga	φορτίο	carga	N;NOM;NEUT;SG	N;FEM;SG
φορτίο	cargamento	φορτίο	cargamento	N;NOM;NEUT;SG	N;MASC;SG
φορτίο	envío	φορτίο	envío	N;NOM;NEUT;SG	N;MASC;SG
ακμή	acné	ακμή	acnar	N;NOM;FEM;SG	N;MASC;SG
γαλαξίας	galaxy	γαλαξία	galaxy	N;NOM;MASC;SG	N;MASC;SG
γαλαξίας	galaxia	γαλαξία	galaxia	N;NOM;MASC;SG	N;FEM;SG
παίζοντας	jugando	παίζω	jugar	V;IPFV;V.CVB;ACT	V;V.MSDR
παίζοντας	tocando	παίζω	tocar	V;IPFV;V.CVB;ACT	V;V.MSDR
παίζοντας	jugar	παίζω	jugar	V;IPFV;V.CVB;ACT	V;NFIN
πολίτη	ciudadana	πολίτης	ciudadana	N;VOC;MASC;SG	N;FEM;SG
πολίτη	ciudadano	πολίτης	ciudadano	N;VOC;MASC;SG	N;MASC;SG
συνδέσμους	acoplamientos	σύνδεσμος	acoplamiento	N;ACC;MASC;PL	N;MASC;PL
συνδέσμους	vínculos	σύνδεσμος	vínculo	N;ACC;MASC;PL	N;MASC;PL
συνδέσμους	enlaces	σύνδεσμος	enlace	N;ACC;MASC;PL	N;MASC;PL
συνδέσμους	links	σύνδεσμος	link	N;ACC;MASC;PL	N;MASC;PL
ελάχιστο	mínima	λίγο	mínimo	ADJ;NOM;CMPR;NEUT;SG	ADJ;FEM;SG
ελάχιστο	mínimo	λίγο	mínimo	ADJ;NOM;CMPR;NEUT;SG	ADJ;MASC;SG
ελάχιστο	mínimo	λίγο	mínimo	ADJ;NOM;CMPR;NEUT;SG	ADJ;MASC;SG
ελάχιστο	mínima	λίγο	mínimo	ADJ;NOM;CMPR;NEUT;SG	ADJ;FEM;SG
γυρίσματα	disparos	γύρισμα	disparo	N;NOM;NEUT;PL	N;MASC;PL
κεντρικός	céntrica	κεντρικός	céntrico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
κεντρικός	central	κεντρικός	central	ADJ;NOM;MASC;SG	ADJ;SG
κεντρικός	céntrico	κεντρικός	céntrico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
κουλτούρα	cultivo	κουλτούρα	cultivo	N;NOM;FEM;SG	N;MASC;SG
κουλτούρα	cultura	κουλτούρα	cultura	N;NOM;FEM;SG	N;FEM;SG
προφήτη	profeta	πρόφητος	profeta	N;NOM;MASC;SG	N;MASC;SG
πτηνά	pajaritos	πτηνώ	pajarito	N;NOM;NEUT;PL	N;MASC;PL
πτηνά	aves	πτηνώ	ave	N;NOM;NEUT;PL	N;FEM;PL
πτηνά	pájaros	πτηνώ	pájaro	N;NOM;NEUT;PL	N;MASC;PL
χαρτί	paper	χαρτί	paper	N;NOM;NEUT;SG	N
χαρτί	ponencia	χαρτί	ponencia	N;NOM;NEUT;SG	N;FEM;SG
χαρτί	papel	χαρτί	papel	N;NOM;NEUT;SG	N;MASC;SG
σημειώθηκε	observó	σημειώνω	observar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
σημειώθηκε	señalado	σημειώνω	señalar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
προκύπτουν	surgen	προκύπτω	surgir	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
προκύπτουν	surgir	προκύπτω	surgir	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
χάρις	haris	χάρις	hari	N	N;MASC;SG
φαραώ	faraón	φαραάνω	faraón	N;NOM;MASC;SG	N;MASC;SG
εξαιρετική	excelente	εξαιρετικός	excelente	ADJ;NOM;FEM;SG	ADJ;SG
τρόφιμα	alimentos	τρόφιμα	alimento	N;NOM;NEUT;PL	N;MASC;PL
τρόφιμα	comidas	τρόφιμα	comida	N;NOM;NEUT;PL	N;FEM;PL
τρόφιμα	alimentos	τρόφιμα	alimento	N;NOM;NEUT;PL	N;MASC;PL
χρήσιμο	util	χρήσιμο	util	ADJ;NOM;NEUT;SG	ADJ;SG
χρήσιμο	útil	χρήσιμο	útil	ADJ;NOM;NEUT;SG	ADJ;SG
χρήσιμο	servicial	χρήσιμο	servicial	ADJ;NOM;NEUT;SG	ADJ;SG
χρήσιμο	útil	χρήσιμο	útil	ADJ;NOM;NEUT;SG	ADJ;SG
άλατα	sales	άλατο	sal	N;NOM;NEUT;PL	N;FEM;PL
προσδιορισμός	determinación	προσδιορισμός	determinación	N;NOM;MASC;SG	N;FEM;SG
ποταμών	rios	ποταμός	rio	N;GEN;MASC;PL	N;MASC;PL
ποταμών	rivers	ποταμός	river	N;GEN;MASC;PL	N
ποταμών	ríos	ποταμός	río	N;GEN;MASC;PL	N;MASC;PL
θετική	positivo	θετικός	positivo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
θετική	positiva	θετικός	positivo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
παράταση	prolongación	παράταση	prolongación	N;ACC;FEM;SG	N;FEM;SG
παράταση	ampliación	παράταση	ampliación	N;ACC;FEM;SG	N;FEM;SG
παράταση	extensión	παράταση	extensión	N;ACC;FEM;SG	N;FEM;SG
παράταση	prórroga	παράταση	prórroga	N;ACC;FEM;SG	N;FEM;SG
βλάστηση	vegetación	βλάστηση	vegetación	N;NOM;FEM;SG	N;FEM;SG
αποστάσεις	distancias	απόσταση	distancia	N;NOM;FEM;PL	N;FEM;PL
ομόνοια	concord	ομόνοια	concord	N;NOM;FEM;SG	N;MASC
ομόνοια	concordia	ομόνοια	concordia	N;NOM;FEM;SG	N;FEM;SG
αστική	urbana	αστικός	urbano	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αστική	urbano	αστικός	urbano	ADJ;NOM;FEM;SG	ADJ;MASC;SG
οδηγία	directiva	οδηγία	directiva	N;NOM;FEM;SG	N;FEM;SG
οδηγία	directriz	οδηγία	directriz	N;NOM;FEM;SG	N;FEM;SG
μεταφορών	transportes	μεταφορά	transporte	N;GEN;FEM;PL	N;MASC;PL
χειρόγραφο	manuscrito	χειρόγραφο	manuscrito	N;NOM;NEUT;SG	N;MASC;SG
έντομα	insectos	έντομα	insecto	N;NOM;NEUT;PL	N;MASC;PL
έντομα	insectos	έντομα	insecto	N;NOM;NEUT;PL	N;MASC;PL
έντομα	bugs	έντομα	bugs	N;NOM;NEUT;PL	N;MASC;PL
έντομα	bichos	έντομα	bicho	N;NOM;NEUT;PL	N;MASC;PL
έντομα	errores	έντομα	error	N;NOM;NEUT;PL	N;MASC;PL
θείου	azufre	θείος	azufre	N;GEN;NEUT;SG	N;MASC;SG
θείου	sulfuro	θείος	sulfuro	N;GEN;NEUT;SG	N;MASC;SG
αθλητισμός	sport	αθλητισμός	sport	N;NOM;MASC;SG	N
αθλητισμός	deporte	αθλητισμός	deporte	N;NOM;MASC;SG	N;MASC;SG
αθλητισμός	deporte	αθλητισμός	deporte	N;NOM;MASC;SG	N;MASC;SG
δουλεύει	trabaja	δουλεύω	trabajar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
δουλεύει	funciona	δουλεύω	funcionar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
λειτουργικό	operativo	λειτουργικός	operativo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
λειτουργικό	operativa	λειτουργικός	operativo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
λειτουργικό	funcional	λειτουργικός	funcional	ADJ;NOM;NEUT;SG	ADJ;SG
λειτουργικό	operacional	λειτουργικός	operacional	ADJ;NOM;NEUT;SG	ADJ;SG
λειτουργικό	operativo	λειτουργικός	operativo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
λειτουργικό	operativa	λειτουργικός	operativo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
μόριο	molécula	μόριο	molécula	N;NOM;NEUT;SG	N;FEM;SG
σοβαρό	seria	σοβαρός	serio	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
σοβαρό	serio	σοβαρός	serio	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
σοβαρό	grave	σοβαρός	grave	ADJ;NOM;NEUT;SG	ADJ;SG
παρατηρηθεί	observó	παρατηρώ	observar	V;PFV;NFIN;PASS	V;IND;SG;3;PST;FIN
σκάκι	ajedrez	σκάκι	ajedrez	N;NOM;NEUT;SG	N;MASC;SG
ποτάμι	rio	ποτάμι	rio	N;NOM;NEUT;SG	N;MASC;SG
ποτάμι	río	ποτάμι	río	N;NOM;NEUT;SG	N;MASC;SG
θεότητα	divinidad	θεότητα	divinidad	N;ACC;FEM;SG	N;FEM;SG
θεότητα	divinidad	θεότητα	divinidad	N;ACC;FEM;SG	N;FEM;SG
θεότητα	deidad	θεότητα	deidad	N;ACC;FEM;SG	N;FEM;SG
αρέσει	gusta	αρίσκω	gustar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
διάγραμμα	diagrama	διάγραμμα	diagrama	N;NOM;NEUT;SG	N;MASC;SG
διάγραμμα	grafo	διάγραμμα	grafo	N;NOM;NEUT;SG	N;MASC;SG
πεδιάδα	plain	πεδιάδα	plain	N;NOM;FEM;SG	N
πεδιάδα	llanura	πεδιάδα	llanura	N;NOM;FEM;SG	N;FEM;SG
εκφράζει	expresa	εκφράζω	expresar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
περνάει	pasa	περνώ	pasar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
σκέψης	pensamiento	σκέψη	pensamiento	N;GEN;FEM;SG	N;MASC;SG
τραυματίες	heridos	τραυματίας	herido	N;NOM;MASC;PL	N;MASC;PL
τραυματίες	heridos	τραυματίας	herido	N;NOM;MASC;PL	N;MASC;PL
σμήνος	cluster	σμήνος	cluster	N;NOM;NEUT;SG	N;MASC;SG
σμήνος	cúmulo	σμήνος	cúmulo	N;NOM;NEUT;SG	N;MASC;SG
σμήνος	rebaño	σμήνος	rebaño	N;NOM;NEUT;SG	N;MASC;SG
σμήνος	bandada	σμήνος	bandada	N;NOM;NEUT;SG	N;FEM;SG
σμήνος	escuadra	σμήνος	escuadra	N;NOM;NEUT;SG	N;FEM;SG
σμήνος	escuadrón	σμήνος	escuadrón	N;NOM;NEUT;SG	N;MASC;SG
σμήνος	enjambre	σμήνος	enjambre	N;NOM;NEUT;SG	N;MASC;SG
αναγνώστες	lectores	αναγνώστης	lector	N;NOM;MASC;PL	N;MASC;PL
διπλωμάτης	diplomático	διπλωμάτης	diplomático	N;NOM;MASC;SG	N;MASC;SG
απολύτως	absolutamente	απόλυτα	absolutamente	ADV	ADV
αρχαιολογική	arqueológica	αρχαιολογικός	arqueológico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αρχαιολογική	arqueológico	αρχαιολογικός	arqueológico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ασθένειες	enfermedades	ασθένεια	enfermedad	N;NOM;FEM;PL	N;FEM;PL
αίτια	causas	αίτιο	causa	N;NOM;NEUT;PL	N;FEM;PL
άγρια	wild	άγρια	wild	N;NOM;NEUT;PL	N
άγρια	silvestres	άγρια	silvestre	N;NOM;NEUT;PL	N;FEM;PL
άγρια	salvajes	άγρια	salvaje	N;NOM;NEUT;PL	N;PL
πτέρυγα	pabellón	πτέρυγα	pabellón	N;NOM;FEM;SG	N;MASC;SG
πτέρυγα	wing	πτέρυγα	wing	N;NOM;FEM;SG	N
εκμετάλλευση	explotación	εκμετάλλευση	explotación	N;NOM;FEM;SG	N;FEM;SG
εκμετάλλευση	holding	εκμετάλλευση	holding	N;NOM;FEM;SG	N;MASC;SG
ανώτατη	supremo	ανώτερος	supremo	ADJ;NOM;CMPR;FEM;SG	ADJ;MASC;SG
σοσιαλιστικό	socialista	σοσιαλιστικός	socialista	N;NOM;NEUT;SG	N;SG
διάσημος	celebridad	διάσημος	celebridad	N;NOM;MASC;SG	N;FEM;SG
νυν	actualidad	νυν	actualidad	N	N;FEM;SG
νυν	corriente	νυν	corriente	N	N;MASC;SG
συνεχίζεται	continúa	συνεχίζω	continuar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
συνεχίζεται	continuar	συνεχίζω	continuar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NFIN
συνεχίζεται	continuando	συνεχίζω	continuar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.MSDR
προετοιμασία	preparación	προετοιμασία	preparación	N;ACC;FEM;SG	N;FEM;SG
προετοιμασία	preparación	προετοιμασία	preparación	N;ACC;FEM;SG	N;FEM;SG
προετοιμασία	preparación	προετοιμασία	preparación	N;ACC;FEM;SG	N;FEM;SG
τουρκικό	turca	τουρκικός	turco	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
αξιοθέατα	atracciones	αξιοθέατος	atracción	N;NOM;NEUT;PL	N;FEM;PL
αξιοθέατα	hitos	αξιοθέατος	hito	N;NOM;NEUT;PL	N;MASC;PL
αξιοθέατα	atracciones	αξιοθέατος	atracción	N;NOM;NEUT;PL	N;FEM;PL
αξιοθέατα	monumentos	αξιοθέατος	monumento	N;NOM;NEUT;PL	N;MASC;PL
σύγχυση	confusión	σύγχυση	confusión	N;ACC;FEM;SG	N;FEM;SG
αεπ	pib	αεπ	pib	N	N;MASC;SG
αεπ	pbi	αεπ	pbi	N	N;MASC;SG
αεπ	pnb	αεπ	pnb	N	N;MASC;SG
μάρτυρες	testigos	μάρτυρας	testigo	N;NOM;MASC;PL	N;MASC;PL
μάρτυρες	mártires	μάρτυρας	mártir	N;NOM;MASC;PL	N;MASC;PL
βιολί	violín	βιολί	violín	N;NOM;NEUT;SG	N;MASC;SG
αγάλματα	estatuas	άγαλμα	estatua	N;NOM;NEUT;PL	N;FEM;PL
μάθει	aprendí	μαθαίνω	aprender	V;PFV;NFIN;ACT	V;IND;SG;1;PST;FIN
μάθει	aprendió	μαθαίνω	aprender	V;PFV;NFIN;ACT	V;IND;SG;3;PST;FIN
σπαρτιάτες	espartanos	σπαρτιάτης	espartano	N;NOM;MASC;PL	N;MASC;PL
δίπλωμα	diploma	δίπλωμα	diploma	N;NOM;NEUT;SG	N;MASC;SG
δίπλωμα	licencia	δίπλωμα	licencia	N;NOM;NEUT;SG	N;FEM;SG
κόλπος	vagina	κόλπος	vagina	N;NOM;MASC;SG	N;FEM;SG
κόλπος	golfo	κόλπος	golfo	N;NOM;MASC;SG	N;MASC;SG
κόλπος	abismo	κόλπος	abismo	N;NOM;MASC;SG	N;MASC;SG
κόλπος	bahía	κόλπος	bahía	N;NOM;MASC;SG	N;FEM;SG
ιδεολογία	ideología	ιδεολογία	ideología	N;NOM;FEM;SG	N;FEM;SG
οξέα	ácidos	οξέα	ácido	N;NOM;NEUT;PL	N;MASC;PL
ματ	mate	ματ	mate	N	N;SG
ματ	mate	ματ	mate	N	N;SG
ματ	checkmate	ματ	checkmate	N	N;SG
ίση	equal	ίσος	equal	N;NOM;FEM;SG	N
συνασπισμός	coalición	συνασπισμός	coalición	N;NOM;MASC;SG	N;FEM;SG
συντάκτης	redactor	συντάκτης	redactor	N;NOM;MASC;SG	N;MASC;SG
συντάκτης	editor	συντάκτης	editor	N;NOM;MASC;SG	N;MASC;SG
συντάκτης	editora	συντάκτης	editora	N;NOM;MASC;SG	N;FEM;SG
συντάκτης	autor	συντάκτης	autor	N;NOM;MASC;SG	N;MASC;SG
συντάκτης	autora	συντάκτης	autora	N;NOM;MASC;SG	N;FEM;SG
τρόπαιο	trofeo	τρόπαιο	trofeo	N;NOM;NEUT;SG	N;MASC;SG
αυγά	huevos	αυγά	huevo	N;NOM;NEUT;PL	N;MASC;PL
στρατόπεδα	bandos	στρατόπεδο	bando	N;NOM;NEUT;PL	N;MASC;PL
στρατόπεδα	campos	στρατόπεδο	campo	N;NOM;NEUT;PL	N;MASC;PL
στρατόπεδα	campamentos	στρατόπεδο	campamento	N;NOM;NEUT;PL	N;MASC;PL
κεφάλαια	fondos	κεφάλαιο	fondo	N;NOM;NEUT;PL	N;MASC;PL
κεφάλαια	capítulos	κεφάλαιο	capítulo	N;NOM;NEUT;PL	N;MASC;PL
ζώο	animal	ζώο	animal	N;NOM;NEUT;SG	N;MASC;SG
χλωρίδα	flora	χλωρίδα	flora	N;NOM;FEM;SG	N;FEM;SG
καθορίζει	determina	καθορίζω	determinar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
καθορίζει	define	καθορίζω	definir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
μέταλλο	metal	μέταλλο	metal	N;NOM;NEUT;SG	N;MASC;SG
ένταξη	adhesión	ένταξη	adhesión	N;ACC;FEM;SG	N;FEM;SG
ένταξη	integración	ένταξη	integración	N;ACC;FEM;SG	N;FEM;SG
μοίρες	escuadrones	μοίρα	escuadrón	N;NOM;FEM;PL	N;MASC;PL
μοίρες	grados	μοίρα	grado	N;NOM;FEM;PL	N;MASC;PL
μοίρες	títulos	μοίρα	título	N;NOM;FEM;PL	N;MASC;PL
μοίρες	titulaciones	μοίρα	titulación	N;NOM;FEM;PL	N;FEM;PL
δηλώσεις	declaraciones	δήλωση	declaración	N;NOM;FEM;PL	N;FEM;PL
δηλώσεις	declaraciones	δήλωση	declaración	N;NOM;FEM;PL	N;FEM;PL
δηλώσεις	afirmaciones	δήλωση	afirmación	N;NOM;FEM;PL	N;FEM;PL
τόποι	sitios	τόπος	sitio	N;NOM;MASC;PL	N;MASC;PL
τόποι	lugares	τόπος	lugar	N;NOM;MASC;PL	N;MASC;PL
τόποι	localidades	τόπος	localidad	N;NOM;MASC;PL	N;FEM;PL
τόποι	plazas	τόπος	plaza	N;NOM;MASC;PL	N;FEM;PL
ελέγχει	controlando	ελέγχω	controlar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
ελέγχει	controlar	ελέγχω	controlar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
ελαφρώς	levemente	ελαφρώς	levemente	ADV	ADV
ελαφρώς	ligeramente	ελαφρώς	ligeramente	ADV	ADV
αστρονομία	astronomía	αστρονομία	astronomía	N;NOM;FEM;SG	N;FEM;SG
κορίτσια	muchachas	κορίτσι	muchacha	N;NOM;NEUT;PL	N;FEM;PL
κορίτσια	girls	κορίτσι	girls	N;NOM;NEUT;PL	N
κορίτσια	niñas	κορίτσι	niña	N;NOM;NEUT;PL	N;FEM;PL
κορίτσια	chicas	κορίτσι	chica	N;NOM;NEUT;PL	N;FEM;PL
ακόλουθες	siguientes	ακόλουθος	siguiente	ADJ;NOM;FEM;PL	ADJ;PL
τετράγωνο	cuadrado	τετράγωνος	cuadrado	N;NOM;NEUT;SG	N;MASC;SG
τετράγωνο	square	τετράγωνος	square	N;NOM;NEUT;SG	N;MASC;SG
τετράγωνο	plaza	τετράγωνος	plaza	N;NOM;NEUT;SG	N;FEM;SG
τετράγωνο	bloque	τετράγωνος	bloque	N;NOM;NEUT;SG	N;MASC;SG
τετράγωνο	bloqueo	τετράγωνος	bloqueo	N;NOM;NEUT;SG	N;MASC;SG
τετράγωνο	cuadra	τετράγωνος	cuadra	N;NOM;NEUT;SG	N;FEM;SG
αέρια	gases	αέριος	gas	N;NOM;NEUT;PL	N;MASC;PL
αέρια	gases	αέριος	gas	N;NOM;NEUT;PL	N;MASC;PL
μεταρρύθμιση	reforma	μεταρρύθμιση	reforma	N;NOM;FEM;SG	N;FEM;SG
