van	din	van	din	ADP	ADP;ACC
uitvoeren	rulează	uitvoeren	rula	V;NFIN	V;IND;3;PRS;FIN
plus	plus	plus	plus	ADV	ADV
motorfietsen	motociclete	motorfiets	motocicletă	N;PL	N;INDF;FEM;PL
bereid	dispus	bereid	dispus	ADJ	ADJ;INDF;MASC;SG
bereid	pregătit	bereid	pregăti	ADJ	ADJ;INDF;MASC;SG
bereid	pregătită	bereid	pregătit	ADJ	ADJ;INDF;FEM;SG
pan	tigaie	pan	tigaie	N;MASC+FEM;SG	N;INDF;FEM;SG
gratis	liberă	gratis	liber	ADJ	ADJ;INDF;FEM;SG
gratis	liberi	gratis	liber	ADJ	ADJ;INDF;MASC;PL
gratis	gratuit	gratis	gratuit	ADJ	ADJ;INDF;MASC;SG
opnames	retrageri	opname	retragere	N;PL	N;INDF;FEM;PL
opnames	înregistrări	opname	înregistrare	N;PL	N;INDF;FEM;PL
onbekende	necunoscut	onbekend	necunoscut	ADJ	ADJ;INDF;MASC;SG
onbekende	necunoscute	onbekend	necunoscut	ADJ	ADJ;INDF;FEM;PL
onbekende	necunoscută	onbekend	necunoscut	ADJ	ADJ;INDF;FEM;SG
simbad	simbad	simbad	simbad	N;MASC+FEM;SG	N;INDF;MASC;SG
bang	speriat	bang	speriat	ADJ	ADJ;INDF;MASC;SG
bang	speriată	bang	speria	ADJ	ADJ;INDF;FEM;SG
bang	speriat	bang	speriat	ADJ	ADJ;INDF;MASC;SG
bang	înspăimântat	bang	înspăimântat	ADJ	ADJ;INDF;MASC;SG
agent	ofițer	agent	ofițer	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	ofiţer	agent	ofiţer	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	ofiter	agent	ofiter	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	agent	agent	agent	N;MASC+FEM;SG	N;INDF;MASC;SG
agent	agentul	agent	agent	N;MASC+FEM;SG	N;DEF;MASC;SG
beslissing	decizia	beslissing	decizie	N;MASC+FEM;SG	N;DEF;FEM;SG
beslissing	decizie	beslissing	decizie	N;MASC+FEM;SG	N;INDF;FEM;SG
details	detaliile	detail	detaliu	N;PL	N;DEF;FEM;PL
details	detalii	detail	detaliu	N;PL	N;INDF;FEM;PL
details	detalii	detail	detaliu	N;PL	N;INDF;FEM;PL
party	party	party	party	N;MASC+FEM;SG	N;INDF;MASC;SG
party	petrecere	party	petrecere	N;MASC+FEM;SG	N;INDF;FEM;SG
party	partid	party	partid	N;MASC+FEM;SG	N;INDF;MASC;SG
boot	vapor	boot	vapor	N;MASC+FEM;SG	N;INDF;MASC;SG
boot	barcă	boot	barcă	N;MASC+FEM;SG	N;INDF;FEM;SG
boot	barca	boot	barcă	N;MASC+FEM;SG	N;DEF;FEM;SG
nazi	nazist	nazi	nazist	N;MASC+FEM;SG	N;INDF;MASC;SG
nazi	nazistă	nazi	nazist	N;MASC+FEM;SG	N;INDF;FEM;SG
ontbreekt	lipsește	ontbreken	lipsi	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
ontbreekt	lipseste	ontbreken	lipsi	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
oprichter	fondatorul	oprichter	fondator	N;MASC+FEM;SG	N;DEF;MASC;SG
oprichter	fondator	oprichter	fondator	N;MASC+FEM;SG	N;INDF;MASC;SG
omvang	magnitudine	omvang	magnitudine	N;MASC+FEM;SG	N;INDF;FEM;SG
omvang	magnitudinea	omvang	magnitudine	N;MASC+FEM;SG	N;DEF;FEM;SG
omvang	dimensiune	omvang	dimensiune	N;MASC+FEM;SG	N;INDF;FEM;SG
omvang	marime	omvang	marim	N;MASC+FEM;SG	N;INDF;FEM;SG
omvang	dimensiunea	omvang	dimensiune	N;MASC+FEM;SG	N;DEF;FEM;SG
omvang	mărimea	omvang	mărime	N;MASC+FEM;SG	N;DEF;FEM;SG
omvang	mărime	omvang	mărime	N;MASC+FEM;SG	N;INDF;FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;INDF;MASC;SG
bal	minge	bal	minge	N;MASC+FEM;SG	N;INDF;FEM;SG
bal	mingea	bal	minge	N;MASC+FEM;SG	N;DEF;FEM;SG
bal	bilă	bal	bilă	N;MASC+FEM;SG	N;INDF;FEM;SG
bal	bila	bal	bilă	N;MASC+FEM;SG	N;DEF;FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;INDF;MASC;SG
bal	balul	bal	bal	N;MASC+FEM;SG	N;DEF;MASC;SG
verwante	legate	verwant	legat	ADJ	ADJ;INDF;FEM;PL
stukje	bucata	stuk	bucată	N;NEUT;SG	N;DEF;FEM;SG
stukje	piesă	stuk	piesă	N;NEUT;SG	N;INDF;FEM;SG
stukje	bucată	stuk	bucată	N;NEUT;SG	N;INDF;FEM;SG
onderscheiding	premiu	onderscheiding	premiu	N;MASC+FEM;SG	N;INDF;MASC;SG
onderscheiding	premiul	onderscheiding	premiu	N;MASC+FEM;SG	N;DEF;MASC;SG
docent	lector	docent	lector	N;MASC+FEM;SG	N;INDF;MASC;SG
docent	profesor	docent	profesor	N;MASC+FEM;SG	N;INDF;MASC;SG
docent	profesoară	docent	profesoară	N;MASC+FEM;SG	N;INDF;FEM;SG
geweld	violență	geweld	violență	N;NEUT;SG	N;INDF;FEM;SG
geweld	violenta	geweld	violentă	N;NEUT;SG	N;DEF;FEM;SG
verwoest	distruse	verwoesten	distruge	V;V.PTCP	V;IND;SG;3;PST;FIN
verkeerde	gresit	verkeerd	gresit	ADJ	ADJ;INDF;MASC;SG
verkeerde	greșit	verkeerd	greși	ADJ	ADJ;INDF;MASC;SG
gezag	autoritate	gezag	autoritate	N;NEUT;SG	N;INDF;FEM;SG
gezag	autoritatea	gezag	autoritate	N;NEUT;SG	N;DEF;FEM;SG
oorzaak	cauză	oorzaak	cauză	N;MASC+FEM;SG	N;INDF;FEM;SG
oorzaak	cauza	oorzaak	cauză	N;MASC+FEM;SG	N;DEF;FEM;SG
order	comanda	order	comandă	N;MASC+FEM;SG	N;DEF;FEM;SG
order	ordinea	order	ordine	N;MASC+FEM;SG	N;DEF;FEM;SG
order	comandă	order	comandă	N;MASC+FEM;SG	N;INDF;FEM;SG
order	ordine	order	ordine	N;MASC+FEM;SG	N;INDF;FEM;SG
order	ordin	order	ordin	N;MASC+FEM;SG	N;INDF;MASC;SG
lady	doamna	lady	doamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
lady	doamnă	lady	doamnă	N;MASC+FEM;SG	N;INDF;FEM;SG
trekt	atrage	trekken	atrage	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
budget	bugetul	budget	buget	N;NEUT;SG	N;DEF;MASC;SG
budget	buget	budget	buget	N;NEUT;SG	N;INDF;MASC;SG
ontbreken	lipsește	ontbreken	lipsi	V;NFIN	V;IND;SG;3;PRS;FIN
ontbreken	lipsesc	ontbreken	lipsi	V;NFIN	V;IND;PL;3;PRS;FIN
ontbreken	lipseste	ontbreken	lipsi	V;NFIN	V;IND;SG;3;PRS;FIN
zwemmen	înoată	zwemmen	înot	V;NFIN	V;IND;3;PRS;FIN
zwemmen	înotând	zwemmen	înota	V;NFIN	V;V.MSDR
restauratie	restaurare	restauratie	restaurare	N;MASC+FEM;SG	N;INDF;FEM;SG
restauratie	restaurarea	restauratie	restaurare	N;MASC+FEM;SG	N;DEF;FEM;SG
geslachten	genuri	slachten	gen	N;PL	N;INDF;FEM;PL
steken	înjunghie	steken	înjunghie	V;NFIN	V;IND;SG;3;PST;FIN
leuk	distractiv	leuk	distractiv	ADJ	ADJ;INDF;MASC;SG
leuk	frumos	leuk	frumos	ADJ	ADJ;INDF;MASC;SG
slaat	bate	slaan	bate	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
wolf	lup	wolf	lup	N;MASC+FEM;SG	N;INDF;MASC;SG
wolf	lupul	wolf	lup	N;MASC+FEM;SG	N;DEF;MASC;SG
lint	panglica	linten	panglica	N;NEUT;SG	N;DEF;FEM;SG
lint	panglică	linten	panglic	N;NEUT;SG	N;INDF;FEM;SG
vandalisme	vandalism	vandalisme	vandalism	N;NEUT;SG	N;INDF;MASC;SG
middelen	resursele	middel	resursă	N;PL	N;DEF;FEM;PL
middelen	resurse	middel	resursă	N;PL	N;INDF;FEM;PL
stadsdeel	borough	stadsdeel	borough	N;NEUT;SG	N;INDF;MASC;SG
schiereiland	peninsula	schiereiland	peninsulă	N;NEUT;SG	N;DEF;FEM;SG
cross	crucea	cross	cruce	N;MASC+FEM;SG	N;DEF;FEM;SG
cross	cruce	cross	cruce	N;MASC+FEM;SG	N;INDF;FEM;SG
cross	cross	cross	cross	N;MASC+FEM;SG	N;INDF;MASC;SG
voorlopig	provizorii	voorlopig	provizoriu	ADJ	ADJ;INDF;PL
regiment	regimentul	regiment	regiment	N;NEUT;SG	N;DEF;MASC;SG
regiment	regiment	regiment	regiment	N;NEUT;SG	N;INDF;MASC;SG
kwalificatie	calificarea	kwalificatie	calificare	N;MASC+FEM;SG	N;DEF;FEM;SG
kwalificatie	calificare	kwalificatie	calificare	N;MASC+FEM;SG	N;INDF;FEM;SG
hedendaagse	contemporană	hedendaags	contemporan	ADJ	ADJ;INDF;FEM;SG
hedendaagse	contemporane	hedendaags	contemporan	ADJ	ADJ;INDF;FEM;PL
hedendaagse	contemporan	hedendaags	contemporan	ADJ	ADJ;INDF;MASC;SG
jongens	băieți	jongens	băiat	N;PL	N;INDF;MASC;PL
jongens	băieți	jongens	băiat	N;PL	N;INDF;MASC;PL
fouten	greșeli	fout	greșeală	N;PL	N;INDF;FEM;PL
fouten	greseli	fout	greseală	N;PL	N;INDF;FEM;PL
fouten	erorile	fout	eroare	N;PL	N;DEF;FEM;PL
fouten	erori	fout	eroare	N;PL	N;INDF;FEM;PL
orchestra	orchestra	orchestra	orchestră	N;NEUT;SG	N;DEF;FEM;SG
orchestra	orchestră	orchestra	orchestră	N;NEUT;SG	N;INDF;FEM;SG
prestaties	realizari	prestatie	realizar	N;PL	N;INDF;FEM;PL
prestaties	realizările	prestatie	realizare	N;PL	N;DEF;FEM;PL
prestaties	realizări	prestatie	realizare	N;PL	N;INDF;FEM;PL
prestaties	performanțe	prestatie	performanță	N;PL	N;INDF;FEM;PL
prestaties	realizari	prestatie	realizar	N;PL	N;INDF;FEM;PL
prestaties	realizări	prestatie	realizare	N;PL	N;INDF;FEM;PL
prestaties	spectacole	prestatie	spectacol	N;PL	N;INDF;FEM;PL
jeruzalem	ierusalimul	jeruzalem	ierusalim	N;MASC+FEM;SG	N;DEF;MASC;SG
jeruzalem	ierusalim	jeruzalem	ierusalim	N;MASC+FEM;SG	N;INDF;MASC;SG
richtlijnen	orientări	richtlijn	orientare	N;PL	N;INDF;FEM;PL
richtlijnen	orientările	richtlijn	orientare	N;PL	N;DEF;FEM;PL
richtlijnen	directivele	richtlijn	directivă	N;PL	N;DEF;FEM;PL
richtlijnen	directive	richtlijn	directivă	N;PL	N;INDF;FEM;PL
publicatie	publicare	publicatie	publicare	N;MASC+FEM;SG	N;INDF;FEM;SG
publicatie	publicarea	publicatie	publicare	N;MASC+FEM;SG	N;DEF;FEM;SG
publicatie	publicare	publicatie	publicare	N;MASC+FEM;SG	N;INDF;FEM;SG
publicatie	publicarea	publicatie	publicare	N;MASC+FEM;SG	N;DEF;FEM;SG
café	cafenea	café	cafene	N;NEUT;SG	N;DEF;FEM;SG
café	cafe	café	cafe	N;NEUT;SG	N;INDF;MASC
café	cafeneaua	café	cafeneaua	N;NEUT;SG	N;DEF;FEM;SG
café	cafenea	café	cafene	N;NEUT;SG	N;DEF;FEM;SG
café	cafeneaua	café	cafeneaua	N;NEUT;SG	N;DEF;FEM;SG
café	cafe	café	cafe	N;NEUT;SG	N;INDF;MASC
toestel	dispozitivul	toestel	dispozitiv	N;NEUT;SG	N;DEF;MASC;SG
toestel	dispozitiv	toestel	dispozitiv	N;NEUT;SG	N;INDF;MASC;SG
expeditie	expeditie	expeditie	expeditie	N;MASC+FEM;SG	N;INDF;FEM;SG
expeditie	expediție	expeditie	expediție	N;MASC+FEM;SG	N;INDF;FEM;SG
zelden	rareori	zelden	rareori	ADV	ADV
zelden	rareori	zelden	rareori	ADV	ADV
zelden	rar	zelden	rar	ADV	ADV
zelden	rar	zelden	rar	ADV	ADV
gehucht	hamlet	huchten	hamlet	N;NEUT;SG	N;INDF;MASC;SG
tunnel	tunelul	tunnel	tunel	N;MASC+FEM;SG	N;DEF;MASC;SG
tunnel	tunel	tunnel	tunel	N;MASC+FEM;SG	N;INDF;MASC;SG
groeten	salutări	groet	salutare	N;PL	N;INDF;FEM;PL
groeten	salutari	groet	salutar	N;PL	N;INDF;MASC;PL
junioren	juniori	junior	junior	N;PL	N;INDF;MASC;PL
grande	grande	grande	grandă	N;MASC+FEM;SG	N;INDF;MASC;SG
interview	interviu	interview	interviu	N;NEUT;SG	N;INDF;MASC;SG
interview	interviul	interview	interviu	N;NEUT;SG	N;DEF;MASC;SG
oxford	oxford	oxford	oxford	N;MASC+FEM;SG	N;INDF;MASC;SG
zorg	îngrijire	zorg	îngrijire	N;MASC+FEM;SG	N;INDF;FEM;SG
zorg	ingrijire	zorg	ingrijire	N;MASC+FEM;SG	N;INDF;FEM;SG
zorg	grija	zorg	grijă	N;MASC+FEM;SG	N;DEF;FEM;SG
wang	obraz	wang	obraz	N;MASC+FEM;SG	N;INDF;MASC;SG
wang	obrazul	wang	obraz	N;MASC+FEM;SG	N;DEF;MASC;SG
gevoel	senzație	gevoel	senzație	N;NEUT;SG	N;INDF;FEM;SG
gevoel	sentimentul	gevoel	sentiment	N;NEUT;SG	N;DEF;MASC;SG
gevoel	sentiment	gevoel	sentiment	N;NEUT;SG	N;INDF;MASC;SG
gevoel	senzație	gevoel	senzație	N;NEUT;SG	N;INDF;FEM;SG
gevoel	senzatie	gevoel	senzatie	N;NEUT;SG	N;INDF;FEM;SG
afgesloten	închise	afsluiten	închide	V;V.PTCP	V;IND;PL;3;PST;FIN
studeren	studiez	studeren	studia	V;NFIN	V;IND;SG;1;PRS;FIN
studeren	studiind	studeren	studia	V;NFIN	V;V.MSDR
studeren	studiază	studeren	studia	V;NFIN	V;IND;3;PRS;FIN
aanzienlijk	substanțiale	aanzienlijk	substanțial	ADJ	ADJ;INDF;FEM;PL
aanzienlijk	substanțial	aanzienlijk	substanțial	ADJ	ADJ;INDF;MASC;SG
aanzienlijk	considerabilă	aanzienlijk	considerabil	ADJ	ADJ;INDF;FEM;SG
aanzienlijk	considerabile	aanzienlijk	considerabil	ADJ	ADJ;INDF;FEM;PL
filosoof	filozof	filosoof	filozof	N;MASC+FEM;SG	N;INDF;MASC;SG
filosoof	filosof	filosoof	filosof	N;MASC+FEM;SG	N;INDF;MASC;SG
tanden	dinți	tand	dinte	N;PL	N;INDF;MASC;PL
insecten	insectele	insecten	insect	N;PL	N;DEF;FEM;PL
insecten	insectelor	insecten	insect	N;PL	N;DEF;FEM;PL
insecten	insecte	insecten	insect	N;PL	N;INDF;FEM;PL
insecten	gândaci	insecten	gândac	N;PL	N;INDF;MASC;PL
insecten	insecte	insecten	insect	N;PL	N;INDF;FEM;PL
voorganger	predecesorul	voorganger	predecesor	N;MASC+FEM;SG	N;DEF;MASC;SG
hogeschool	facultate	hogeschool	facultate	N;MASC+FEM;SG	N;INDF;FEM;SG
hogeschool	facultatea	hogeschool	facultate	N;MASC+FEM;SG	N;DEF;FEM;SG
hogeschool	colegiul	hogeschool	colegiu	N;MASC+FEM;SG	N;DEF;MASC;SG
hogeschool	colegiu	hogeschool	colegiu	N;MASC+FEM;SG	N;INDF;MASC;SG
reageren	răspunde	reageren	răspunde	V;NFIN	V;IND;SG;3;PRS;FIN
reageren	răspund	reageren	răspunde	V;NFIN	V;IND;PL;3;PRS;FIN
reageren	răspunzând	reageren	răspunde	V;NFIN	V;V.MSDR
deur	uşă	deur	uşă	N;MASC+FEM;SG	N;INDF;FEM;SG
deur	ușa	deur	ușă	N;MASC+FEM;SG	N;DEF;FEM;SG
deur	ușă	deur	ușă	N;MASC+FEM;SG	N;INDF;FEM;SG
deur	usa	deur	usa	N;MASC+FEM;SG	N;DEF;FEM;SG
leerling	elevul	leerling	elev	N;MASC+FEM;SG	N;DEF;MASC;SG
leerling	elev	leerling	elev	N;MASC+FEM;SG	N;INDF;MASC;SG
leerling	studentă	leerling	studentă	N;MASC+FEM;SG	N;INDF;FEM;SG
leerling	elevă	leerling	elevă	N;MASC+FEM;SG	N;INDF;FEM;SG
leerling	elev	leerling	elev	N;MASC+FEM;SG	N;INDF;MASC;SG
leerling	student	leerling	student	N;MASC+FEM;SG	N;INDF;MASC;SG
leerling	ucenicul	leerling	ucenic	N;MASC+FEM;SG	N;DEF;MASC;SG
leerling	ucenic	leerling	ucenic	N;MASC+FEM;SG	N;INDF;MASC;SG
campagne	campanie	campagne	campanie	N;MASC+FEM;SG	N;INDF;FEM;SG
campagne	campaniei	campagne	campanie	N;MASC+FEM;SG	N;DEF;FEM;SG
campagne	campania	campagne	campanie	N;MASC+FEM;SG	N;DEF;FEM;SG
service	serviciu	service	serviciu	N;MASC+FEM;SG	N;INDF;MASC;SG
service	serviciul	service	serviciu	N;MASC+FEM;SG	N;DEF;MASC;SG
service	service	service	servic	N;MASC+FEM;SG	N;INDF;FEM;SG
concerten	concertele	concert	concert	N;PL	N;DEF;FEM;PL
concerten	concerte	concert	concert	N;PL	N;INDF;FEM;PL
maatregelen	măsuri	maatregel	măsură	N;PL	N;INDF;FEM;PL
maatregelen	măsurile	maatregel	măsură	N;PL	N;DEF;FEM;PL
maatregelen	masuri	maatregel	mas	N;PL	N;INDF;FEM;PL
evenement	eveniment	evenement	eveniment	N;NEUT;SG	N;INDF;MASC;SG
evenement	evenimentul	evenement	eveniment	N;NEUT;SG	N;DEF;MASC;SG
trouw	credincioasă	trouw	credincios	ADJ	ADJ;INDF;FEM;SG
trouw	loială	trouw	loială	ADJ	ADJ;INDF;FEM;SG
trouw	loial	trouw	loial	ADJ	ADJ;INDF;MASC;SG
trouw	loiali	trouw	loial	ADJ	ADJ;INDF;MASC;PL
trouw	loiale	trouw	loial	ADJ	ADJ;INDF;FEM;PL
meisjes	fetele	meisje	fată	N;PL	N;DEF;FEM;PL
meisjes	fete	meisje	fată	N;PL	N;INDF;FEM;PL
meisjes	fetelor	meisje	fată	N;PL	N;DEF;FEM;PL
beleg	asediu	beleg	asediu	N;NEUT;SG	N;INDF;MASC;SG
beleg	asediul	beleg	asediu	N;NEUT;SG	N;DEF;MASC;SG
vleugels	aripile	vleugel	aripile	N;PL	N;DEF;FEM;PL
vleugels	aripi	vleugel	aripă	N;PL	N;INDF;FEM;PL
vleugels	aripioare	vleugel	aripioară	N;PL	N;INDF;FEM;PL
istat	istat	istat	ista	N;MASC+FEM;SG	N;INDF;MASC;SG
bbc	bbc	bbc	bbc	N;MASC+FEM;SG	N;INDF;MASC;SG
bijbel	biblia	bijbel	biblie	N;MASC+FEM;SG	N;DEF;FEM;SG
bijbel	biblie	bijbel	biblie	N;MASC+FEM;SG	N;INDF;FEM;SG
duizenden	mii	duizend	mie	NUM	NUM;INDF;FEM;PL
duizenden	miile	duizend	mie	NUM	NUM;DEF;FEM;PL
motoren	motoare	motor	motor	N;PL	N;INDF;FEM;PL
motoren	motoarele	motor	motor	N;PL	N;DEF;FEM;PL
motoren	motoare	motor	motor	N;PL	N;INDF;FEM;PL
straten	străzile	straat	stradă	N;PL	N;DEF;FEM;PL
straten	străzi	straat	stradă	N;PL	N;INDF;FEM;PL
straten	strazi	straat	strad	N;PL	N;INDF;FEM;PL
eugène	eugène	eugène	eughnă	N;MASC+FEM;SG	N;INDF;MASC;SG
rang	rang	rang	rang	N;MASC+FEM;SG	N;INDF;MASC;SG
rang	grad	rang	grad	N;MASC+FEM;SG	N;INDF;MASC;SG
rang	gradul	rang	grad	N;MASC+FEM;SG	N;DEF;MASC;SG
rang	rangul	rang	rang	N;MASC+FEM;SG	N;DEF;MASC;SG
begrijp	înțelege	begrijpen	înțelege	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
begrijp	intelege	begrijpen	intelege	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
context	context	context	context	N;MASC+FEM;SG	N;INDF;MASC;SG
context	contextul	context	context	N;MASC+FEM;SG	N;DEF;MASC;SG
carolina	carolina	carolina	carolina	N;MASC+FEM;SG	N;DEF;FEM;SG
getallen	numerele	getal	număr	N;PL	N;DEF;FEM;PL
getallen	numere	getal	număr	N;PL	N;INDF;FEM;PL
verkoop	vanzare	verkoop	vanzare	N;MASC+FEM;SG	N;INDF;FEM;SG
verkoop	vânzare	verkoop	vânzare	N;MASC+FEM;SG	N;INDF;FEM;SG
verkoop	vânzarea	verkoop	vânzare	N;MASC+FEM;SG	N;DEF;FEM;SG
burgemeesters	primari	burgemeester	primar	N;PL	N;INDF;MASC;PL
tegenstander	oponent	tegenstander	oponent	N;MASC+FEM;SG	N;INDF;MASC;SG
tegenstander	adversar	tegenstander	adversar	N;MASC+FEM;SG	N;INDF;MASC;SG
tegenstander	adversarul	tegenstander	adversar	N;MASC+FEM;SG	N;DEF;MASC;SG
troon	tronul	troon	tron	N;MASC+FEM;SG	N;DEF;MASC;SG
literaire	literar	literair	literar	ADJ	ADJ;INDF;MASC;SG
literaire	literară	literair	literar	ADJ	ADJ;INDF;FEM;SG
literaire	literare	literair	literar	ADJ	ADJ;INDF;FEM;PL
madagaskar	madagascar	madagaskar	madagascar	N;MASC+FEM;SG	N;INDF;MASC;SG
verkopen	vând	verkopen	vinde	V;NFIN	V;IND;PL;3;PRS;FIN
verkopen	vinde	verkopen	vinde	V;NFIN	V;IND;SG;3;PRS;FIN
verkopen	vând	verkopen	vinde	V;NFIN	V;IND;PL;3;PRS;FIN
rosenberg	rosenberg	rosenberg	rosenberg	N;MASC+FEM;SG	N;INDF;MASC;SG
onmogelijk	imposibilă	onmogelijk	imposibil	ADJ	ADJ;INDF;FEM;SG
domein	domeniu	domein	domeniu	N;NEUT;SG	N;INDF;MASC;SG
domein	domeniul	domein	domeniu	N;NEUT;SG	N;DEF;MASC;SG
disney	disney	disney	disney	N;MASC+FEM;SG	N;INDF;MASC;SG
belangstelling	interes	belangstelling	interes	N;MASC+FEM;SG	N;INDF;MASC;SG
belangstelling	dobânda	belangstelling	dobândă	N;MASC+FEM;SG	N;DEF;FEM;SG
belangstelling	dobândă	belangstelling	dobândă	N;MASC+FEM;SG	N;INDF;FEM;SG
belangstelling	interesul	belangstelling	interes	N;MASC+FEM;SG	N;DEF;MASC;SG
manager	manager	manager	manager	N;MASC+FEM;SG	N;INDF;MASC;SG
manager	managerul	manager	manager	N;MASC+FEM;SG	N;DEF;MASC;SG
eenvoudige	simple	eenvoudig	simplu	ADJ	ADJ;INDF;FEM;PL
eenvoudige	simplă	eenvoudig	simplu	ADJ	ADJ;INDF;FEM;SG
canvas	pânză	canvas	pânză	N;NEUT;SG	N;INDF;FEM;SG
canvas	panza	canvas	panză	N;NEUT;SG	N;DEF;FEM;SG
winkel	shop	winkel	shop	N;MASC+FEM;SG	N;INDF;MASC;SG
winkel	magazin	winkel	magazin	N;MASC+FEM;SG	N;INDF;MASC;SG
winkel	magazin	winkel	magazin	N;MASC+FEM;SG	N;INDF;MASC;SG
winkel	magazinul	winkel	magazin	N;MASC+FEM;SG	N;DEF;MASC;SG
voorloper	precursor	voorloper	precursor	N;MASC+FEM;SG	N;INDF;MASC;SG
suite	suita	suite	suită	N;MASC+FEM;SG	N;DEF;FEM;SG
suite	suită	suite	sui	N;MASC+FEM;SG	N;INDF;FEM;SG
portret	portretul	portret	portret	N;NEUT;SG	N;DEF;MASC;SG
portret	portret	portret	portret	N;NEUT;SG	N;INDF;MASC;SG
pseudoniem	pseudonim	pseudoniem	pseudonim	N;NEUT;SG	N;INDF;MASC;SG
romeinen	romani	romein	roman	N;PL	N;INDF;MASC;PL
vliegveld	aeroport	vliegveld	aeroport	N;NEUT;SG	N;INDF;MASC;SG
vliegveld	aeroportul	vliegveld	aeroport	N;NEUT;SG	N;DEF;MASC;SG
samenleving	societatea	samenleving	societate	N;MASC+FEM;SG	N;DEF;FEM;SG
samenleving	societate	samenleving	societate	N;MASC+FEM;SG	N;INDF;FEM;SG
division	divizia	division	divizie	N;MASC+FEM;SG	N;DEF;FEM;SG
division	divizare	division	divizare	N;MASC+FEM;SG	N;INDF;FEM;SG
division	diviziunea	division	diviziune	N;MASC+FEM;SG	N;DEF;FEM;SG
division	diviziune	division	diviziune	N;MASC+FEM;SG	N;INDF;FEM;SG
division	divizie	division	divizie	N;MASC+FEM;SG	N;INDF;FEM;SG
toon	ton	toon	ton	N;MASC+FEM;SG	N;INDF;MASC;SG
toon	tonul	toon	ton	N;MASC+FEM;SG	N;DEF;MASC;SG
toon	spectacol	toon	spectacol	N;MASC+FEM;SG	N;INDF;MASC;SG
producent	producator	producent	producator	N;MASC+FEM;SG	N;INDF;MASC;SG
producent	producător	producent	producător	N;MASC+FEM;SG	N;INDF;MASC;SG
producent	producator	producent	producator	N;MASC+FEM;SG	N;INDF;MASC;SG
producent	producătorul	producent	producător	N;MASC+FEM;SG	N;DEF;MASC;SG
producent	producător	producent	producător	N;MASC+FEM;SG	N;INDF;MASC;SG
producent	producătorului	producent	producător	N;MASC+FEM;SG	N;DEF;MASC;SG
minimaal	minime	minimaal	minim	ADJ	ADJ;INDF;FEM;PL
minimaal	minimă	minimaal	minim	ADJ	ADJ;INDF;FEM;SG
minimaal	minimă	minimaal	minim	ADJ	ADJ;INDF;FEM;SG
minimaal	minime	minimaal	minim	ADJ	ADJ;INDF;FEM;PL
merken	mărcile	merk	marcă	N;PL	N;DEF;FEM;PL
merken	mărci	merk	marcă	N;PL	N;INDF;FEM;PL
auteurs	autori	auteur	autor	N;PL	N;INDF;MASC;PL
auteurs	autorilor	auteur	autor	N;PL	N;DEF;MASC;PL
auteurs	autorii	auteur	autor	N;PL	N;DEF;MASC;PL
melding	notificare	melding	notificare	N;MASC+FEM;SG	N;INDF;FEM;SG
melding	notificarea	melding	notificare	N;MASC+FEM;SG	N;DEF;FEM;SG
positief	pozitiv	positief	pozitiv	ADJ	ADJ;INDF;MASC;SG
positief	pozitivă	positief	pozitiv	ADJ	ADJ;INDF;FEM;SG
positief	pozitive	positief	pozitiv	ADJ	ADJ;INDF;FEM;PL
master	maestru	master	maestru	N;MASC+FEM;SG	N;INDF;MASC;SG
liga	league	liga	league	N;MASC+FEM;SG	N;INDF;MASC;SG
liga	ligii	liga	ligă	N;MASC+FEM;SG	N;DEF;FEM;SG
liga	liga	liga	ligă	N;MASC+FEM;SG	N;DEF;FEM;SG
liga	ligă	liga	ligă	N;MASC+FEM;SG	N;INDF;FEM;SG
liga	liga	liga	ligă	N;MASC+FEM;SG	N;DEF;FEM;SG
hertogdom	ducat	hertogdom	ducat	N;NEUT;SG	N;INDF;MASC;SG
hertogdom	ducatul	hertogdom	ducat	N;NEUT;SG	N;DEF;MASC;SG
hond	câine	hond	câine	N;MASC+FEM;SG	N;INDF;MASC;SG
hond	dog	hond	dogă	N;MASC+FEM;SG	N;INDF;MASC;SG
hond	caine	hond	caină	N;MASC+FEM;SG	N;INDF;MASC;SG
systemen	sisteme	systeem	sistem	N;PL	N;INDF;FEM;PL
tijdvak	perioadă	tijdvak	perioadă	N;NEUT;SG	N;INDF;FEM;SG
tijdvak	perioada	tijdvak	perioadă	N;NEUT;SG	N;DEF;FEM;SG
boy	băiat	boy	băiat	N;MASC+FEM;SG	N;INDF;MASC;SG
boy	baiat	boy	baiat	N;MASC+FEM;SG	N;INDF;MASC;SG
arabisch	arab	arabisch	arab	ADJ	ADJ;INDF;MASC;SG
