per	for	per	for	ADP	ADP
profondità	dybden	profondità	dybde	N;FEM	N;DEF;MASC;SG
edoardo	edvard	edoardo	edvard	N;MASC;SG	N;INDF;MASC;SG
edoardo	edward	edoardo	edward	N;MASC;SG	N;INDF;MASC;SG
edoardo	edoardo	edoardo	edoardo	N;MASC;SG	N;INDF;MASC;SG
alba	alba	alba	albe	N;FEM;SG	N
alba	daggry	alba	daggry	N;FEM;SG	N;INDF;MASC;SG
alba	morgengry	alba	morgengry	N;FEM;SG	N;INDF;NEUT;SG
alba	dawn	alba	dawn	N;FEM;SG	N;INDF;MASC;SG
alba	soloppgang	alba	soloppgang	N;FEM;SG	N;INDF;MASC;SG
alba	sunrise	alba	sunrise	N;FEM;SG	N;INDF;MASC;SG
alfred	alfred	alfred	alfred	N;MASC;SG	N;INDF;MASC;SG
nobili	noble	nobile	nobel	ADJ;PL	ADJ;PL
bacino	bekkenet	bacino	bekken	N;MASC;SG	N;DEF;NEUT;SG
bacino	basin	bacino	basin	N;MASC;SG	N;INDF;MASC;SG
rocca	rocca	rocca	rocce	N;FEM;SG	N
carcere	fengsel	carcere	fengsel	N;MASC;SG	N;INDF;NEUT;SG
rifugio	tilfluktssted	rifugio	tilfluktssted	N;MASC;SG	N;INDF;NEUT;SG
andy	andy	andy	andy	N;MASC	N;INDF;MASC;SG
fortezza	stronghold	fortezza	stronghold	N;FEM;SG	N;INDF;NEUT;SG
fortezza	festning	fortezza	festning	N;FEM;SG	N;INDF;FEM;SG
annunciato	kunngjorde	annunciare	kunngjere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
bosco	woodland	bosco	woodland	N;MASC;SG	N;INDF;MASC;SG
bosco	trevirke	bosco	trevirke	N;MASC;SG	N;INDF;NEUT;SG
bosco	treverk	bosco	treverk	N;MASC;SG	N;INDF;NEUT;SG
bosco	skogen	bosco	skog	N;MASC;SG	N;DEF;MASC;SG
bosco	woods	bosco	woods	N;MASC;SG	N;INDF;NEUT;SG
bosco	bosco	bosco	bosco	N;MASC;SG	N
pelle	skinn	pelle	skinn	N;FEM;SG	N;INDF;NEUT;SG
pelle	lær	pelle	lær	N;FEM;SG	N;INDF;NEUT;SG
pelle	hud	pelle	hud	N;FEM;SG	N;INDF;NEUT;SG
pelle	flå	pelle	flå	N;FEM;SG	N;INDF;MASC;SG
pelle	huden	pelle	hud	N;FEM;SG	N;DEF;MASC;SG
elevata	høgt	elevato	høg	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
cambridge	cambridge	cambridge	cambridg	N;FEM;SG	N;INDF;MASC;SG
profilo	profil	profilo	profil	N;MASC;SG	N;INDF;MASC;SG
profilo	profilen	profilo	profil	N;MASC;SG	N;DEF;MASC;SG
barone	baron	barone	baron	N;MASC;SG	N;INDF;MASC;SG
catalogo	katalogen	catalogo	katalog	N;MASC;SG	N;DEF;MASC;SG
catalogo	katalog	catalogo	katalog	N;MASC;SG	N;INDF;MASC;SG
catalogo	katalogen	catalogo	katalog	N;MASC;SG	N;DEF;MASC;SG
corretto	korrigert	corretto	korrigere	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
corretto	riktig	corretto	riktig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
corretto	korrekt	corretto	korrekt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
migliorare	forbedre	migliorare	forbedre	V;NFIN	V;IMP;NFIN
migliorare	forbedre	migliorare	forbedre	V;NFIN	V;IMP;NFIN
federale	føderalt	federale	føderal	ADJ;SG	ADJ;INDF;NEUT;SG
federale	føderal	federale	føderal	ADJ;SG	ADJ;INDF;SG
giulia	julie	giulia	julie	N;FEM;SG	N;INDF;FEM;SG
giulia	giulia	giulia	giulia	N;FEM;SG	N;INDF;NEUT;SG
giulia	julia	giulia	julia	N;FEM;SG	N;DEF;FEM;SG
ammiraglio	admiral	ammiraglio	admiral	N;MASC;SG	N;INDF;MASC;SG
ammiraglio	admiralen	ammiraglio	admirale	N;MASC;SG	N;DEF;MASC;SG
cantone	kanton	cantone	kanton	N;MASC;SG	N;INDF;MASC;SG
istruzione	utdannelse	istruzione	utdannelse	N;FEM;SG	N;INDF;MASC;SG
istruzione	utdanning	istruzione	utdanning	N;FEM;SG	N;INDF;FEM;SG
saggio	essay	saggio	essay	N;MASC;SG	N;INDF;NEUT;SG
saggio	sage	saggio	sage	N;MASC;SG	N;INDF;NEUT;SG
saggio	klok	saggio	klok	N;MASC;SG	N;INDF;MASC;SG
ambienti	miljøer	ambiente	miljø	N;MASC;PL	N;INDF;MASC;PL
socialista	sosialistisk	socialista	sosialistisk	ADJ;SG	ADJ;INDF;NEUT;SG
manuel	manuel	manuel	manuel	N;MASC;SG	N;INDF;MASC;SG
caratteri	skrifter	carattere	skrift	N;MASC;PL	N;INDF;FEM;PL
caratteri	rollefigurer	carattere	rollefigur	N;MASC;PL	N;INDF;FEM;PL
apparizione	utseende	apparizione	utseende	N;FEM;SG	N;INDF;NEUT;SG
bibliografia	bibliografi	bibliografia	bibliografi	N;FEM;SG	N;INDF;MASC;SG
interessante	interessant	interessante	interessant	ADJ;SG	ADJ;INDF;NEUT;SG
design	design	design	design	N;MASC	N;INDF;MASC;SG
doppia	dobbelt	doppio	dobbelt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
purtroppo	dessverre	purtroppo	dessverre	ADV	ADV
purtroppo	desverre	purtroppo	desverre	ADV	ADV
purtroppo	beklageligvis	purtroppo	beklageligvis	ADV	ADV
purtroppo	dessverre	purtroppo	dessverre	ADV	ADV
purtroppo	desverre	purtroppo	desverre	ADV	ADV
purtroppo	uheldigvis	purtroppo	uheldigvis	ADV	ADV
avventura	adventure	avventura	adventure	N;FEM;SG	N;INDF;MASC;SG
avventura	eventyr	avventura	eventyr	N;FEM;SG	N;INDF;NEUT;SG
avventura	eventyret	avventura	eventyr	N;FEM;SG	N;DEF;NEUT;SG
central	central	central	central	N	N;INDF;MASC;SG
esercizio	trim	esercizio	trim	N;MASC;SG	N;INDF;NEUT;SG
esercizio	trening	esercizio	trening	N;MASC;SG	N;INDF;FEM;SG
esercizio	øvelse	esercizio	øvelse	N;MASC;SG	N;INDF;MASC;SG
esercizio	mosjon	esercizio	mosjon	N;MASC;SG	N;INDF;MASC;SG
impegno	forpliktelse	impegno	forpliktelse	N;MASC;SG	N;INDF;MASC;SG
impegno	engasjement	impegno	engasjement	N;MASC;SG	N;INDF;NEUT;SG
disegni	tegningene	disegno	tegning	N;MASC;PL	N;DEF;FEM;PL
disegni	tegninger	disegno	tegning	N;MASC;PL	N;INDF;FEM;PL
perdite	tapene	perdita	tape	N;FEM;PL	N;DEF;FEM;PL
collana	halskjede	collana	halskjed	N;FEM;SG	N;INDF;MASC;SG
collana	smykke	collana	smykke	N;FEM;SG	N;INDF;NEUT;SG
collana	halsbånd	collana	halsbånd	N;FEM;SG	N;INDF;MASC;SG
cane	bikkje	cane	bikkje	N;MASC;SG	N;INDF;FEM;SG
cane	hund	cane	hund	N;MASC;SG	N;INDF;MASC;SG
cane	bikkja	cane	bikkje	N;MASC;SG	N;DEF;FEM;SG
blues	blues	blues	blues	N;MASC	N;INDF;MASC;SG
death	døden	death	død	N	N;DEF;MASC;SG
death	død	death	død	N	N;INDF;MASC;SG
death	death	death	death	N	N
death	dødsstraff	death	dødsstraff	N	N;INDF;FEM;SG
ricca	rikt	ricco	rik	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
ricca	rik	ricco	rik	ADJ;FEM;SG	ADJ;INDF;SG
ricca	rik	ricco	rik	ADJ;FEM;SG	ADJ;INDF;SG
selezione	utvalg	selezione	utvalg	N;FEM;SG	N;INDF;NEUT;SG
selezione	utvalget	selezione	utvalg	N;FEM;SG	N;DEF;NEUT;SG
allen	allen	allen	allen	N;MASC;SG	N;INDF;MASC;SG
mobile	mobilt	mobile	mobil	ADJ;SG	ADJ;INDF;NEUT;SG
volto	ansiktet	volto	ansikt	N;MASC;SG	N;DEF;NEUT;SG
volto	ansikt	volto	ansikt	N;MASC;SG	N;INDF;NEUT;SG
volto	face	volto	face	N;MASC;SG	N;INDF;NEUT;SG
hollywood	hollywood	hollywood	hollywood	N;MASC	N;INDF;MASC;SG
giovanile	ungdommelig	giovanile	ungdommelig	ADJ;SG	ADJ;INDF;SG
educazione	utdannelse	educazione	utdannelse	N;FEM;SG	N;INDF;MASC;SG
educazione	utdanning	educazione	utdanning	N;FEM;SG	N;INDF;FEM;SG
fabbrica	fabrikk	fabbrica	fabrikk	N;FEM;SG	N;INDF;MASC;SG
intenzione	intensjon	intenzione	intensjon	N;FEM;SG	N;INDF;MASC;SG
consente	tillater	consentire	tillate	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
norma	norma	norma	norme	N;FEM;SG	N;DEF;FEM;SG
norma	norm	norma	norm	N;FEM;SG	N;INDF;MASC;SG
douglas	douglas	douglas	douglas	N;MASC;SG	N;INDF;MASC;SG
teresa	teresa	teresa	terese	N;FEM;SG	N;INDF;MASC;SG
teresa	theresa	teresa	therese	N;FEM;SG	N;INDF;MASC;SG
east	øst	east	øs	N;MASC	N;INDF;NEUT;SG
processi	prosesser	processo	prosesse	N;MASC;PL	N;INDF;FEM;PL
muro	vegg	muro	vegg	N;MASC;SG	N;INDF;MASC;SG
muro	mur	muro	mur	N;MASC;SG	N;INDF;MASC;SG
disney	disney	disney	disney	N;MASC	N;INDF;MASC;SG
capito	forsto	capire	forstå	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
capito	forstod	capire	forstå	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
colpito	slo	colpire	slå	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN
consigliere	rådgiver	consigliere	rådgive	N;MASC;SG	N;INDF;MASC;SG
consigliere	rådgiver	consigliere	rådgive	N;MASC;SG	N;INDF;MASC;SG
consigliere	rådmann	consigliere	rådmann	N;MASC;SG	N;INDF;MASC;SG
consigliere	rådgiver	consigliere	rådgive	N;MASC;SG	N;INDF;MASC;SG
miller	miller	miller	mille	N;MASC;SG	N;INDF;MASC;SG
down	down	down	down	N	N;INDF;SG
concluse	konkluderte	concludere	konkludere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
fred	fred	fred	fred	N;SG	N;INDF;MASC;SG
pesante	tungt	pesante	tung	ADJ;SG	ADJ;INDF;NEUT;SG
pesante	kraftig	pesante	kraftig	ADJ;SG	ADJ;INDF;NEUT;SG
pesante	tung	pesante	tung	ADJ;SG	ADJ;INDF;SG
piede	fot	piede	fot	N;MASC;SG	N;INDF;MASC;SG
piede	foten	piede	fot	N;MASC;SG	N;DEF;MASC;SG
uguale	likestilt	uguale	likestille	ADJ;SG	ADJ;INDF;SG;V.PTCP
uguale	like	uguale	lik	ADJ;SG	ADJ;SG
uguale	likeverdig	uguale	likeverdig	ADJ;SG	ADJ;INDF;NEUT;SG
diplomatico	diplomatisk	diplomatico	diplomatisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
normalmente	vanligvis	normalmente	vanligvis	ADV	ADV
ramo	grein	ramo	grein	N;MASC;SG	N;INDF;FEM;SG
ramo	gren	ramo	gren	N;MASC;SG	N;INDF;MASC;SG
ramo	grenen	ramo	gren	N;MASC;SG	N;DEF;MASC;SG
ramo	branch	ramo	branch	N;MASC;SG	N;INDF
sicuro	javisst	sicuro	javisst	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
sicuro	sikker	sicuro	sikker	ADJ;MASC;SG	ADJ;INDF;SG
fox	fox	fox	fox	N	N
gordon	gordon	gordon	gordon	N;MASC;SG	N;INDF;MASC;SG
veloce	kjapt	veloce	kjapp	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	raskt	veloce	rask	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	rask	veloce	rask	ADJ;SG	ADJ;INDF;SG
veloce	raskt	veloce	rask	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	rask	veloce	rask	ADJ;SG	ADJ;INDF;SG
veloce	hurtig	veloce	hurtig	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	fort	veloce	fort	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	kjapt	veloce	kjapp	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	raskt	veloce	rask	ADJ;SG	ADJ;INDF;NEUT;SG
veloce	fort	veloce	fort	ADJ;SG	ADJ;INDF;NEUT;SG
manager	manager	manager	manager	N	N;INDF;MASC;SG
manager	bestyrer	manager	bestyre	N	N;INDF;MASC;SG
wrestling	bryting	wrestling	bryting	N;MASC	N;INDF;FEM;SG
danimarca	denmark	danimarco	denmark	N;FEM;SG	N;INDF;MASC;SG
danimarca	danmark	danimarco	danmark	N;FEM;SG	N;INDF;MASC;SG
scozia	skottlands	scozia	skottlands	N;FEM;SG	N;INDF;MASC;SG
scozia	skottland	scozia	skottland	N;FEM;SG	N;INDF;MASC;SG
scozia	scotland	scozia	scotland	N;FEM;SG	N;INDF;NEUT;SG
bocca	kjeften	bocca	kjeft	N;FEM;SG	N;DEF;MASC;SG
bocca	munn	bocca	munn	N;FEM;SG	N;INDF;MASC;SG
bocca	munnen	bocca	munn	N;FEM;SG	N;DEF;MASC;SG
arena	arena	arenare	arena	N;FEM;SG	N;INDF;MASC;SG
end	avslutt	end	avslutt	N;MASC	N;INDF;MASC;SG
end	ende	end	ende	N;MASC	N;INDF;MASC;SG
end	slutt	end	slutt	N;MASC	N;INDF;MASC;SG
lunghe	lenge	lungo	lenge	ADJ;FEM;PL	ADJ
lunghe	lange	lungo	lang	ADJ;FEM;PL	ADJ;PL
criminale	kriminell	criminale	kriminell	ADJ;SG	ADJ;INDF;SG
ritorna	returnerer	ritornare	returnere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
acido	syre	acido	syre	N;MASC;SG	N;INDF;MASC;SG
francesca	sarah	francesca	sarah	N;FEM;SG	N;INDF;FEM;SG
francesca	francesca	francesca	francesce	N;FEM;SG	N
francesca	frances	francesca	frances	N;FEM;SG	N
elisabetta	elizabeth	elisabetta	elizabeth	N;FEM;SG	N;INDF;FEM;SG
elisabetta	elisabeth	elisabetta	elisabeth	N;FEM;SG	N;INDF;FEM;SG
elisabetta	elisabeth	elisabetta	elisabeth	N;FEM;SG	N;INDF;FEM;SG
robin	rødstrupe	robin	rødstrupe	N	N;INDF;FEM;SG
robin	robin	robin	robin	N	N;INDF;MASC;SG
leo	leo	leo	leo	N;SG	N;INDF;MASC;SG
percussioni	trommer	percussione	tromme	N;FEM;PL	N;INDF;FEM;PL
charlie	charlie	charlia	charlie	N	N;INDF;MASC;SG
fiducia	tillit	fiducia	tillit	N;FEM;SG	N;INDF;FEM;SG
fiducia	fortrolighet	fiducia	fortrolighet	N;FEM;SG	N;INDF;FEM;SG
fiducia	selvtillit	fiducia	selvtillit	N;FEM;SG	N;INDF;NEUT;SG
fiducia	tillit	fiducia	tillit	N;FEM;SG	N;INDF;FEM;SG
fiducia	trust	fiducia	trust	N;FEM;SG	N;INDF;MASC;SG
org	org	org	org	N;SG	N
torri	towers	torre	towers	N;FEM;PL	N
torri	tårnene	torre	tårne	N;FEM;PL	N;DEF;FEM;PL
battaglione	bataljonen	battaglione	bataljon	N;MASC;SG	N;DEF;MASC;SG
battaglione	bataljon	battaglione	bataljon	N;MASC;SG	N;INDF;MASC;SG
fiat	fiat	fiat	fiat	N;FEM;SG	N;INDF;MASC;SG
semplici	enkle	semplice	enkel	ADJ;PL	ADJ;PL
salto	jump	salto	jump	N;MASC;SG	N;INDF;MASC;SG
salto	hopp	salto	hopp	N;MASC;SG	N;INDF;NEUT;SG
salto	hoppe	salto	hoppe	N;MASC;SG	N;INDF;FEM;SG
aziende	bedrifter	azienda	bedrift	N;FEM;PL	N;INDF;FEM;PL
aziende	selskaper	azienda	selskap	N;FEM;PL	N;INDF;MASC;PL
fabrizio	fabrizio	fabrizio	fabrizio	N;MASC;SG	N;INDF;NEUT;SG
raggio	radius	raggio	radius	N;MASC;SG	N;INDF;MASC;SG
raggio	ray	raggio	ray	N;MASC;SG	N;INDF;MASC;SG
frequenza	hyppighet	frequenza	hyppighet	N;FEM;SG	N;INDF;FEM;SG
frequenza	frekvens	frequenza	frekvens	N;FEM;SG	N;INDF;MASC;SG
atleti	atleter	atleta	atleter	N;MASC;PL	N;INDF;FEM;PL
atleti	idrettsfolk	atleta	idrettsfolk	N;MASC;PL	N;INDF;NEUT;PL
tornei	turneringer	torneo	turneringer	N;MASC;PL	N;INDF;FEM;PL
erede	arvingen	erede	arving	N;SG	N;DEF;MASC;SG
erede	arving	erede	arving	N;SG	N;INDF;FEM;SG
desiderio	begjær	desiderio	begjær	N;MASC;SG	N;INDF;MASC;SG
desiderio	ønske	desiderio	ønske	N;MASC;SG	N;INDF;NEUT;SG
desiderio	wish	desiderio	wish	N;MASC;SG	N
desiderio	lengsel	desiderio	lengsel	N;MASC;SG	N;INDF;MASC;SG
matt	matt	matt	matt	N;MASC	N;INDF;MASC;SG
ken	ken	ken	ken	N;MASC;SG	N;INDF;MASC;SG
inserimento	inkludering	inserimento	inkludering	N;MASC;SG	N;INDF;FEM;SG
inserimento	innsetting	inserimento	innsetting	N;MASC;SG	N;INDF;FEM;SG
lucia	lucy	lucia	lucy	N;FEM;SG	N;INDF;SG
lucia	lucia	lucia	lucium	N;FEM;SG	N;INDF;FEM;SG
popolari	populære	popolare	populær	ADJ;PL	ADJ;PL
popolari	populære	popolare	populær	ADJ;PL	ADJ;PL
pena	pena	pena	pene	N;FEM;SG	N;DEF;NEUT;SG
infinito	infinity	infinito	infinity	N;MASC;SG	N;INDF;NEUT;SG
infinito	endeløs	infinito	endeløs	N;MASC;SG	N;INDF;MASC;SG
infinito	endeløse	infinito	endeløs	N;MASC;SG	N;INDF;FEM;SG
minaccia	truende	minaccia	truende	N;FEM;SG	N;INDF;NEUT;SG
minaccia	trussel	minaccia	trussel	N;FEM;SG	N;INDF;MASC;SG
jane	jane	jane	jane	N;FEM;SG	N;INDF;FEM;SG
marc	marc	marc	marc	N;SG	N;INDF;NEUT;SG
girolamo	girolamo	girolare	girolamo	N;MASC;SG	N;INDF;MASC;SG
girolamo	jerome	girolare	jerome	N;MASC;SG	N;INDF;MASC;SG
oceano	hav	oceano	hav	N;MASC;SG	N;INDF;NEUT;SG
oceano	ocean	oceano	ocean	N;MASC;SG	N
sequenza	sekvens	sequenza	sekvens	N;FEM;SG	N;INDF;MASC;SG
amante	elskerinne	amante	elskerinne	N;SG	N;INDF;FEM;SG
amante	herskerinne	amante	herskerinne	N;SG	N;INDF;FEM;SG
amante	elskerinnen	amante	elskerinn	N;SG	N;DEF;MASC;SG
amante	elskeren	amante	elsker	N;SG	N;DEF;MASC;SG
rilevante	relevant	rilevante	relevant	ADJ;SG	ADJ;INDF;NEUT;SG
argomenti	temaer	argomento	tema	N;MASC;PL	N;INDF;MASC;PL
argomenti	emner	argomento	emner	N;MASC;PL	N;INDF;MASC;PL
argomenti	argumenter	argomento	argument	N;MASC;PL	N;INDF;FEM;PL
alfredo	alfredo	alfredo	alfredo	N;MASC;SG	N;INDF;MASC;SG
alfredo	alfred	alfredo	alfred	N;MASC;SG	N;INDF;MASC;SG
vittima	fornærmede	vittima	fornærmede	N;FEM;SG	N;INDF;MASC;SG
dopoguerra	etterkrigstidens	dopoguerra	etterkrigstid	N;MASC	N;GEN;DEF;MASC;SG
necessaria	trengt	necessario	trengje	ADJ;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
necessaria	nødvendig	necessario	nødvendig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
metodi	metoder	metodo	metode	N;MASC;PL	N;INDF;MASC;PL
prezzo	pris	prezzo	pris	N;MASC;SG	N;INDF;MASC;SG
limiti	begrensninger	limite	begrensning	N;MASC;PL	N;INDF;FEM;PL
limiti	begrensninger	limite	begrensning	N;MASC;PL	N;INDF;FEM;PL
limiti	grenser	limite	grense	N;MASC;PL	N;INDF;FEM;PL
oxford	oxford	oxford	oxford	N;MASC	N;INDF;NEUT;SG
autunno	høst	autunno	høst	N;MASC;SG	N;INDF;MASC;SG
autunno	høsten	autunno	høst	N;MASC;SG	N;DEF;MASC;SG
meccanica	mekanikk	meccanica	mekanikk	N;FEM;SG	N;INDF;MASC;SG
cavalleria	kavaleri	cavalleria	kavaleri	N;FEM;SG	N;INDF;NEUT;SG
cavalleria	ridderlighet	cavalleria	ridderlighet	N;FEM;SG	N;INDF;MASC;SG
basi	baser	base	baser	N;FEM;PL	N;INDF;NEUT;PL
archi	bukker	arco	bukke	N;MASC;PL	N;INDF;FEM;PL
archi	sløyfer	arco	sløyfer	N;MASC;PL	N;INDF;FEM;PL
archi	buer	arco	bu	N;MASC;PL	N;INDF;FEM;PL
archi	arcs	arco	arcs	N;MASC;PL	N
definita	defineres	definire	defineres	V;FEM;SG;PST;V.PTCP	V;IND;FIN
legame	binding	legame	binding	N;MASC;SG	N;INDF;FEM;SG
legame	obligasjon	legame	obligasjon	N;MASC;SG	N;INDF;MASC;SG
legame	bond	legame	bond	N;MASC;SG	N;INDF;MASC;SG
boston	boston	boston	boston	N;MASC;SG	N;INDF;NEUT;SG
sanremo	sanremo	essere	sanremo	N;MASC;SG	N;INDF;MASC;SG
comunemente	vanligvis	comunemente	vanligvis	ADV	ADV
perugia	perugia	perugia	perugi	N;FEM;SG	N;INDF;MASC;SG
rocco	rocco	rocco	rocco	N;MASC;SG	N
congregazione	menighet	congregazione	menighet	N;FEM;SG	N;INDF;FEM;SG
finisce	slutter	finire	slutte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
gamma	gamma	gamma	gammal	N;FEM;SG	N;INDF;MASC;SG
heart	heart	heart	hear	N	N
heart	hjerte	heart	hjerte	N	N;INDF;NEUT;SG
heart	hjertet	heart	hjerte	N	N;DEF;NEUT;SG
eva	eva	evare	eva	N;FEM;SG	N;INDF;FEM;SG
eva	eva	evare	eva	N;FEM;SG	N;INDF;FEM;SG
eva	eve	evare	eve	N;FEM;SG	N;INDF;NEUT;SG
femminili	feminine	femminile	feminin	ADJ;PL	ADJ;PL
civiltà	sivilisasjon	civiltà	sivilisasjon	N;FEM	N;INDF;MASC;SG
civiltà	sivilisasjon	civiltà	sivilisasjon	N;FEM	N;INDF;MASC;SG
civiltà	sivilisasjoner	civiltà	sivilisasjon	N;FEM	N;INDF;MASC;SG
panorama	panorama	panorama	panorama	N;MASC;SG	N;INDF;MASC;SG
land	land	land	land	N;MASC	N;INDF;NEUT;SG
vecchi	gamle	vecchio	gammal	ADJ;MASC;PL	ADJ;PL
dipinti	malerier	dipinto	malerium	N;MASC;PL	N;INDF;FEM;PL
golfo	bukt	golfo	bukt	N;MASC;SG	N;INDF;FEM;SG
gabriele	gabriel	gabriele	gabriel	N;SG	N;INDF;MASC;SG
gabriele	gabriele	gabriele	gabriele	N;SG	N;INDF;MASC;SG
favorevole	gunstig	favorevole	gunstig	ADJ;SG	ADJ;INDF;NEUT;SG
favorevole	fordelaktig	favorevole	fordelaktig	ADJ;SG	ADJ;INDF;NEUT;SG
favorevole	gunstig	favorevole	gunstig	ADJ;SG	ADJ;INDF;NEUT;SG
trasformazione	behandles	trasformazione	behandles	N;FEM;SG	N;INDF;SG
trasformazione	forvandling	trasformazione	forvandling	N;FEM;SG	N;INDF;FEM;SG
trasformazione	transformasjon	trasformazione	transformasjon	N;FEM;SG	N;INDF;MASC;SG
trasformazione	forvandle	trasformazione	forvandle	N;FEM;SG	N;INDF;NEUT;SG
trasformazione	forvandles	trasformazione	forvandles	N;FEM;SG	N;INDF;MASC;SG
pre	pre	pre	pre	N;MASC	N;INDF;MASC;SG
aumentare	øke	aumentare	øken	V;NFIN	V;IMP;FIN
wild	wild	wild	wild	N	N;INDF;MASC;SG
wild	vilt	wild	vilt	N	N;INDF;NEUT;SG
prigionieri	fanger	prigioniero	fange	N;MASC;PL	N;INDF;MASC;PL
prigionieri	fangene	prigioniero	fange	N;MASC;PL	N;DEF;MASC;PL
conduttore	innehaver	conduttore	innehave	N;MASC;SG	N;INDF;MASC;SG
conduttore	dirigent	conduttore	dirigent	N;MASC;SG	N;INDF;MASC;SG
agricoltura	landbruk	agricoltura	landbruk	N;FEM;SG	N;INDF;MASC;SG
agricoltura	jordbruk	agricoltura	jordbruk	N;FEM;SG	N;INDF;MASC;SG
israele	israel	israele	israel	N;MASC;SG	N;INDF;MASC;SG
accusa	beskyldning	accusa	beskyldning	N;FEM;SG	N;INDF;FEM;SG
accusa	tiltale	accusa	tiltale	N;FEM;SG	N;INDF;NEUT;SG
accusa	siktelse	accusa	siktelse	N;FEM;SG	N;INDF;MASC;SG
azzurro	blå	azzurro	blå	ADJ;MASC;SG	ADJ;INDF;SG
azzurro	blått	azzurro	blå	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
carri	vogner	carro	vogn	N;MASC;PL	N;INDF;FEM;PL
carri	vognene	carro	vogn	N;MASC;PL	N;DEF;FEM;PL
responsabilità	belastning	responsabilità	belastning	N;FEM	N;INDF;FEM;SG
responsabilità	ansvar	responsabilità	ansvar	N;FEM	N;INDF;NEUT;SG
responsabilità	ansvar	responsabilità	ansvar	N;FEM	N;INDF;NEUT;SG
responsabilità	ansvarlighet	responsabilità	ansvarlighet	N;FEM	N;INDF;FEM;SG
road	veien	road	vie	N;MASC;SG	N;DEF;MASC;SG
road	road	road	road	N;MASC;SG	N;INDF;MASC;SG
road	vei	road	vei	N;MASC;SG	N
franz	franz	franz	franz	N;MASC;SG	N;INDF;MASC;SG
gregorio	gregorio	gregorio	gregorio	N;MASC;SG	N;INDF;MASC;SG
gregorio	gregory	gregorio	gregory	N;MASC;SG	N;INDF;MASC;SG
gregorio	gregor	gregorio	gregor	N;MASC;SG	N;INDF;MASC;SG
dark	dark	dark	dark	N	N;INDF;SG
dark	goth	dark	goth	N	N;INDF;MASC;SG
fame	hunger	fame	hunger	N;FEM;SG	N;INDF;MASC;SG
fame	sulten	fame	sult	N;FEM;SG	N;INDF;MASC;SG
fame	berømmelse	fame	berømmelse	N;FEM;SG	N;INDF;MASC;SG
fame	fame	fame	fame	N;FEM;SG	N;INDF;MASC;SG
treno	tog	treno	ta	N;MASC;SG	N;INDF;NEUT;SG
treno	tren	treno	tren	N;MASC;SG	N;INDF;MASC;SG
davide	davide	davide	davide	N;SG	N;INDF;MASC;SG
davide	david	davide	david	N;SG	N;INDF;MASC;SG
fan	fans	fan	fan	N	N;INDF;NEUT;SG
fan	tilhengere	fan	tilhengere	N	N;INDF;NEUT;SG
fan	vifte	fan	vifte	N	N;INDF;FEM;SG
copia	kopi	copia	kopi	N;FEM;SG	N;INDF;MASC;SG
copia	kopier	copia	kopier	N;FEM;SG	N;INDF;MASC;SG
copia	kopiering	copia	kopiering	N;FEM;SG	N;INDF;FEM;SG
milan	milan	milan	milan	N;MASC	N;INDF;MASC;SG
milan	milano	milan	milano	N;MASC	N;INDF;MASC;SG
privato	privat	privato	privat	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
elevato	høgt	elevato	høg	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
morale	moralsk	morale	moralsk	ADJ;SG	ADJ;INDF;NEUT;SG
henri	henri	henre	henri	N;MASC;SG	N;INDF;MASC;SG
aires	aires	aires	aires	N;FEM;SG	N;INDF;NEUT;SG
eroe	helt	eroe	helt	N;MASC;SG	N;INDF;MASC;SG
eroe	hero	eroe	hero	N;MASC;SG	N;INDF;MASC;SG
eroe	helten	eroe	helt	N;MASC;SG	N;DEF;MASC;SG
navata	midtgangen	navare	midtgang	N;FEM;SG	N;DEF;MASC;SG
navata	nave	navare	nave	N;FEM;SG	N;INDF;MASC;SG
tipologia	typologi	tipologia	typologi	N;FEM;SG	N;INDF;MASC;SG
