dan	és	dan	és	CONJ	CONJ
menyimpan	megmenti	mensimpan	megment	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
kaca	üveg	kaca	üveg	N;SG	N;NOM;SG
kaca	pohár	kaca	pohár	N;SG	N;NOM;SG
panggilan	hívás	panggilan	hívás	N;SG	N;NOM;SG
domain	tartományok	domain	tartomány	N	N;NOM;PL
domain	tartomány	domain	tartomány	N	N;NOM;SG
kue	tortát	kue	torta	N	N;ACC;SG
kue	sütemény	kue	sütemény	N	N;NOM;SG
kue	torta	kue	torta	N	N;NOM;SG
kue	süti	kue	süti	N	N;NOM;SG
kue	sütit	kue	süti	N	N;ACC;SG
kue	süti	kue	süti	N	N;NOM;SG
kue	sütik	kue	süt	N	N;NOM;PL
kue	sütemény	kue	sütemény	N	N;NOM;SG
kue	torták	kue	tor	N	N;NOM;PL
kontestan	versenyző	kontestan	versenyző	N	N;NOM;SG
otak	agya	otak	agya	N;SG	N;NOM;SG
kesulitan	nehézséget	kesulitan	nehézség	N;SG	N;ACC;SG
kesulitan	nehézség	kesulitan	nehézség	N;SG	N;NOM;SG
kesulitan	nehézség	kesulitan	nehézség	N;SG	N;NOM;SG
modal	modális	modal	modális	N;SG	N;NOM;SG
modal	főváros	modal	főváros	N;SG	N;NOM;SG
modal	tőke	modal	tőke	N;SG	N;NOM;SG
komik	képregények	komik	képregény	N	N;NOM;PL
komik	képregény	komik	képregény	N	N;NOM;SG
komik	képregényeket	komik	képregény	N	N;ACC;PL
komik	komikus	komik	komikus	N	N;NOM;SG
komik	képregény	komik	képregény	N	N;NOM;SG
mulia	dicsőséges	mulia	dicsőséges	ADJ;SG	ADJ;NOM;SG
mengalir	áramlik	menalir	áramlik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
adegan	jelenet	adegan	jelenet	N;SG	N;NOM;SG
biografi	életrajz	biografi	életrajz	N;SG	N;NOM;SG
kolam	tó	kolam	tó	N;SG	N;NOM;SG
kolam	medence	kolam	medence	N;SG	N;NOM;SG
kolam	biliárd	kolam	biliárd	N;SG	N;NOM;SG
sempurna	tökéletes	sempurna	tökéletes	ADJ;SG	ADJ;NOM;SG
wartawan	újságíró	wartawan	újságíró	N;SG	N;NOM;SG
wartawan	újságíró	wartawan	újságíró	N;SG	N;NOM;SG
wartawan	riporter	wartawan	riporter	N;SG	N;NOM;SG
budak	szolga	budak	szolga	N;SG	N;NOM;SG
budak	rabszolga	budak	rabszolga	N;SG	N;NOM;SG
mengisi	töltsd	menisi	töltsd	V;SG;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
negatif	negatívan	negatif	negatívan	ADJ;SG	ADJ;FRML;SG
kanker	rák	kanker	rák	N;SG	N;NOM;SG
otoritas	hatóság	otoritas	hatóság	N;SG	N;NOM;SG
biara	kolostorban	biara	kolostor	N	N;IN+ESS;SG
biara	kolostor	biara	kolostor	N	N;NOM;SG
biara	kolostor	biara	kolostor	N	N;NOM;SG
biara	zárda	biara	zárda	N	N;NOM;SG
biara	kolostorok	biara	kolostorok	N	N;NOM;PL
wajib	kötelező	wajib	kötelező		
wajib	kötelező	wajib	kötelező		
menempatkan	rakd	mentempatkan	rakd	V;SG;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
menempatkan	tedd	mentempatkan	tedd	V;SG;ACT	V;DEF;IMP;SG;2;PRS;FIN;ACT
garam	só	garam	só	N;SG	N;NOM;SG
garam	sót	garam	sót	N;SG	N;ACC;SG
garam	sós	garam	sós	N;SG	N;NOM;SG
roket	rakéta	roket	rakéta	N;SG	N;NOM;SG
parameter	paraméter	parameter	paraméter	N;SG	N;NOM;SG
kosong	üresen	kosong	üres	ADJ;SG	ADJ;FRML;SG
kosong	üresen	kosong	üres	ADJ;SG	ADJ;FRML;SG
partikel	részecskék	partikel	részecskék	N	N;NOM;PL
partikel	részecske	partikel	részecske	N	N;NOM;SG
partikel	részecske	partikel	részecske	N	N;NOM;SG
petunjuk	utasítás	petunjuk	utasítás	N;SG	N;NOM;SG
petunjuk	útmutató	petunjuk	útmutató	N;SG	N;NOM;SG
petunjuk	tipp	petunjuk	tipp	N;SG	N;NOM;SG
lanjutan	folytatása	lanjutan	folytatás	N;SG	N;NOM;SG
lanjutan	folytatás	lanjutan	folytatás	N;SG	N;NOM;SG
invasi	invázió	invasi	invázió	N;SG	N;NOM;SG
rudal	rakéta	rudal	rakéta	N;SG	N;NOM;SG
personel	személyzet	personel	személyzet	N;SG	N;NOM;SG
batuan	szikla	batuan	szikla	N;SG	N;NOM;SG
batuan	kő	batuan	kő	N;SG	N;NOM;SG
pengelolaan	menedzsment	penkelolaan	menedzsment	N;SG	N;NOM;SG
pengelolaan	irányítás	penkelolaan	irányítás	N;SG	N;NOM;SG
pengelolaan	vezetőség	penkelolaan	vezetőség	N;SG	N;NOM;SG
pengelolaan	gazdálkodás	penkelolaan	gazdálkodás	N;SG	N;NOM;SG
juri	zsűri	juri	zsűri	N;SG	N;NOM;SG
juri	esküdtszék	juri	esküdt	N;SG	N;NOM;SG
rasi	csillagképek	rasi	csillagkép	N	N;NOM;PL
anggaran	költségvetés	anggaran	költségvetés	N;SG	N;NOM;SG
penjelasan	magyarázat	penjelasan	magyarázat	N;SG	N;NOM;SG
penjelasan	magyarázatot	penjelasan	magyarázat	N;SG	N;ACC;SG
penjelasan	magyarázat	penjelasan	magyarázat	N;SG	N;NOM;SG
penjelasan	magyarázatot	penjelasan	magyarázat	N;SG	N;ACC;SG
perahu	csónak	perahu	csó	N;SG	N;NOM;SG
perahu	csónak	perahu	csó	N;SG	N;NOM;SG
perahu	hajó	perahu	hajó	N;SG	N;NOM;SG
lokomotif	mozdony	lokomotif	mozdony	N	N;NOM;SG
mengapa	miért	mengapa	miért	ADV	ADV
mall	pláza	mall	pláza	N	N;NOM;SG
mall	bevásárlóközpont	mall	bevásárlóközpon	N	N;NOM;PL
memasukkan	belép	menmasukkan	belép	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
memasukkan	belépni	menmasukkan	belép	V;SG;ACT	V;NFIN;ACT
nasi	rizs	nasi	rizs	N;SG	N;NOM;SG
championship	bajnokság	championship	bajnokság	N	N;NOM;SG
landasan	kifutón	landasan	kifutón	N;SG	N;ON+ESS;SG
landasan	futópálya	landasan	futópály	N;SG	N;NOM;SG
bab	fejezet	bab	fejezet	N;SG	N;NOM;SG
monumen	emlékmű	monumen	emlékmű	N;SG	N;NOM;SG
menjawab	válaszolt	menjawab	válaszolt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menjawab	válaszol	menjawab	válasz	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menjawab	válaszolt	menjawab	válaszolt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
kendali	kontroll	kendali	kontroll	N;SG	N;NOM;SG
kendali	irányítás	kendali	irányítás	N;SG	N;NOM;SG
kendali	ellenőrzés	kendali	ellenőrzés	N;SG	N;NOM;SG
menangani	kezelni	mentangani	kezel	V;SG;ACT	V;NFIN;ACT
menangani	kezeli	mentangani	kezeli	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
koran	újság	koran	újság	N;SG	N;NOM;SG
koran	újság	koran	újság	N;SG	N;NOM;SG
koran	papír	koran	papír	N;SG	N;NOM;SG
berlanjut	folytatódik	berlanjut	folytatódik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
meluncurkan	elindított	menluncurkan	elindított	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
meluncurkan	indított	menluncurkan	indít	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
dimensi	dimenzió	dimensi	dimenzió	N;SG	N;NOM;SG
monster	szörnyeteg	monster	szörnyeteg	N	N;NOM;SG
monster	szörny	monster	szörny	N	N;NOM;SG
monster	szörnyek	monster	szörny	N	N;NOM;PL
signifikan	jelentősen	signifikan	jelentős	ADJ;SG	ADJ;FRML;SG
august	august	august	augus		
identitas	személyazonosság	identitas	személyazonosság	N;SG	N;NOM;SG
identitas	személyazonosságát	identitas	személyazosságag	N;SG	N;ACC;SG
identitas	identitás	identitas	identitás	N;SG	N;NOM;SG
atap	tető	atap	tető	N;SG	N;NOM;SG
atap	tetőn	atap	tető	N;SG	N;ON+ESS;SG
atap	tető	atap	tető	N;SG	N;NOM;SG
atap	tetőn	atap	tető	N;SG	N;ON+ESS;SG
maya	maya	maya	maya		
maya	maja	maya	maja		
ancaman	fenyegetés	ancaman	fenyegetés	N;SG	N;NOM;SG
ancaman	fenyegetés	ancaman	fenyegetés	N;SG	N;NOM;SG
pengakuan	elismerés	penakuan	elismerés	N;SG	N;NOM;SG
pengakuan	vallomás	penakuan	vallomás	N;SG	N;NOM;SG
pengakuan	megjelenítés	penakuan	megjelenítés	N;SG	N;NOM;SG
pengakuan	elismerés	penakuan	elismerés	N;SG	N;NOM;SG
pengakuan	felismerés	penakuan	felismerés	N;SG	N;NOM;SG
mahkamah	bíróság	mahkamah	bíróság	N;SG	N;NOM;SG
mahkamah	udvar	mahkamah	udvar	N;SG	N;NOM;SG
mahkamah	számvevőszék	mahkamah	számvevőszék	N;SG	N;NOM;SG
penerbit	kiadó	penterbit	kiadó	N;SG	N;NOM;SG
penerbit	kiadás	penterbit	kiadás	N;SG	N;NOM;SG
penerbit	kiadó	penterbit	kiadó	N;SG	N;NOM;SG
penerbit	közzététel	penterbit	közzététel	N;SG	N;NOM;SG
jantan	férfi	jantan	férfi	N;SG	N;NOM;SG
jantan	hím	jantan	hím	N;SG	N;NOM;SG
karyawan	munkavállaló	karyawan	munkavállaló	N;MASC;SG	N;NOM;SG
karyawan	munkatárs	karyawan	munkatárs	N;MASC;SG	N;NOM;SG
pedang	kard	pedang	kard	N;SG	N;NOM;SG
pedang	kard	pedang	kard	N;SG	N;NOM;SG
restoran	vendéglő	restoran	vendéglő	N;SG	N;NOM;SG
restoran	étterem	restoran	étter	N;SG	N;NOM;SG
berhak	jogosult	berhak	jogosul	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
sesudah	miután	sesudah	miután	CONJ	CONJ
direktorat	igazgatóság	direktorat	igazgatóság	N;SG	N;NOM;SG
peluru	golyó	peluru	golyó	N;SG	N;NOM;SG
peluru	golyót	peluru	golyó	N;SG	N;ACC;SG
peluru	golyó	peluru	golyó	N;SG	N;NOM;SG
peluru	lövedék	peluru	lövedék	N;SG	N;NOM;SG
peluru	töltény	peluru	töltény	N;SG	N;NOM;SG
koloni	kolónia	koloni	kolónia	N;SG	N;NOM;SG
koloni	telep	koloni	telep	N;SG	N;NOM;SG
varian	változat	varian	változat	N;SG	N;NOM;SG
distribusi	terjesztés	distribusi	terjesztés	N;SG	N;NOM;SG
distribusi	eloszlás	distribusi	eloszlás	N;SG	N;NOM;SG
distribusi	elosztás	distribusi	elosztás	N;SG	N;NOM;SG
distribusi	elosztása	distribusi	elosztás	N;SG	N;NOM;SG
distribusi	forgalmazás	distribusi	forgalmazás	N;SG	N;NOM;SG
cucu	unoka	cucu	unok	N;SG	N;NOM;SG
cucu	unokája	cucu	unoka	N;SG	N;NOM;SG
cucu	unoka	cucu	unok	N;SG	N;NOM;SG
cucu	unoka	cucu	unok	N;SG	N;NOM;SG
cucu	unokája	cucu	unoka	N;SG	N;NOM;SG
baja	acél	baja	acél	N	N;NOM;SG
keterangan	felirat	keterangan	felirat	N;SG	N;NOM;SG
keterangan	megnevezés	keterangan	megnevezés	N;SG	N;NOM;SG
keterangan	leírása	keterangan	leírás	N;SG	N;NOM;SG
pejuang	harcos	pejuang	harcos	N;SG	N;NOM;SG
bawang	fokhagyma	bawang	fokhagyma	N;SG	N;NOM;SG
bawang	hagyma	bawang	hagyma	N;SG	N;NOM;SG
bawang	hagymát	bawang	hagyma	N;SG	N;ACC;SG
bawang	hagyma	bawang	hagyma	N;SG	N;NOM;SG
bawang	hagymát	bawang	hagyma	N;SG	N;ACC;SG
komposisi	összetétel	komposisi	összetétel	N;SG	N;NOM;SG
komposisi	összetétele	komposisi	összetétele	N;SG	N;NOM;SG
saksi	szemtanú	saksi	szemtanú	N;SG	N;NOM;SG
saksi	tanú	saksi	tanú	N;SG	N;NOM;SG
rumput	gyep	rumput	gyep	N;SG	N;NOM;SG
rumput	füvet	rumput	füv	N;SG	N;ACC;SG
tank	tartály	tank	tartály	N	N;NOM;SG
tank	tankok	tank	tank	N	N;NOM;PL
tank	tartályok	tank	tartály	N	N;NOM;PL
sidang	tárgyalás	sidang	tárgyalás	N;SG	N;NOM;SG
sidang	bíróság	sidang	bíróság	N;SG	N;NOM;SG
sidang	udvar	sidang	udvar	N;SG	N;NOM;SG
sidang	számvevőszék	sidang	számvevőszék	N;SG	N;NOM;SG
penari	táncos	pentari	táncos	N;SG	N;NOM;SG
penari	táncosnő	pentari	táncosnő	N;SG	N;NOM;SG
memperkuat	erősíti	menperkuat	erősít	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
perlawanan	rezisztencia	perlawanan	rezisztencia	N;SG	N;NOM;SG
perlawanan	ellenállás	perlawanan	ellenállás	N;SG	N;NOM;SG
betina	nő	betina	nő	N;SG	N;NOM;SG
betina	nőstény	betina	nőstény	N;SG	N;NOM;SG
pameran	kiállítás	pameran	kiállítás	N;SG	N;NOM;SG
pameran	kiállítás	pameran	kiállítás	N;SG	N;NOM;SG
pameran	kiállítása	pameran	kiállítás	N;SG	N;NOM;SG
mengungkapkan	felfedni	menungkapkan	felfed	V;SG;ACT	V;NFIN;ACT
mengungkapkan	felfedje	menungkapkan	felfed	V;SG;ACT	V;DEF;IMP;SG;3;PRS;FIN;ACT
mengungkapkan	felfedni	menungkapkan	felfed	V;SG;ACT	V;NFIN;ACT
mengungkapkan	kifejezi	menungkapkan	kifejezi	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengungkapkan	felfedte	menungkapkan	felfed	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
pas	illő	pas	illő		
pas	pas	pas	pas		
memahami	értem	menpahami	ér	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
peninggalan	ereklye	pentinggalan	erekly	N;SG	N;NOM;SG
kontribusi	járulék	kontribusi	járulék	N;SG	N;NOM;SG
kontribusi	hozzájárulás	kontribusi	hozzájárulás	N;SG	N;NOM;SG
kontribusi	hozzájárulás	kontribusi	hozzájárulás	N;SG	N;NOM;SG
kontribusi	járulék	kontribusi	járulék	N;SG	N;NOM;SG
mengenakan	viselni	menkenakan	visel	V;SG;ACT	V;NFIN;ACT
mengenakan	hordott	menkenakan	hordott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mengenakan	viselte	menkenakan	visel	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
mengenakan	viselt	menkenakan	visel	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
platform	platformok	platform	platform	N	N;NOM;PL
kamp	tábor	kamp	tábor	N;SG	N;NOM;SG
kekayaan	gazdagság	kekayaan	gazdagság	N;SG	N;NOM;SG
kekayaan	jólét	kekayaan	jólét	N;SG	N;NOM;SG
kekayaan	vagyon	kekayaan	vagyon	N;SG	N;NOM;SG
kekayaan	gazdagságát	kekayaan	gazdagság	N;SG	N;ACC;SG
kekayaan	gazdagság	kekayaan	gazdagság	N;SG	N;NOM;SG
baris	vonal	baris	vonal	N;SG	N;NOM;SG
baris	sort	baris	sor	N;SG	N;ACC;SG
pembukaan	megnyitás	penbukaan	megnyitás	N;SG	N;NOM;SG
pembukaan	nyitás	penbukaan	nyitás	N;SG	N;NOM;SG
pembukaan	megnyitó	penbukaan	megnyitó	N;SG	N;NOM;SG
pembukaan	nyílás	penbukaan	nyílás	N;SG	N;NOM;SG
perbaikan	javítási	perbaikan	javítási	N;SG	N;NOM;SG
perbaikan	javítást	perbaikan	javítás	N;SG	N;ACC;SG
perbaikan	javításra	perbaikan	javítás	N;SG	N;ON+ALL;SG
perbaikan	javítás	perbaikan	javítás	N;SG	N;NOM;SG
perbaikan	javítás	perbaikan	javítás	N;SG	N;NOM;SG
perbaikan	javítása	perbaikan	javítás	N;SG	N;NOM;SG
perbaikan	javulást	perbaikan	javulás	N;SG	N;ACC;SG
perbaikan	fejlesztés	perbaikan	fejlesztés	N;SG	N;NOM;SG
perbaikan	javulás	perbaikan	javulás	N;SG	N;NOM;SG
perbaikan	javulás	perbaikan	javulás	N;SG	N;NOM;SG
akademik	akadémiai	akademik	akadémiai	N;SG	N;NOM;SG
sayang	méz	sayang	méz	N;SG	N;NOM;SG
sayang	baba	sayang	baba	N;SG	N;NOM;SG
sayang	drágám	sayang	drágám	N;SG	N;NOM;SG
bunuh	megölni	bunuh	meg+öl	V;SG;ACT	V;NFIN;ACT
bunuh	ölj	bunuh	ölj	V;SG;ACT	V;DEF;IMP;SG;2;PRS;FIN;ACT
mendarat	leszállt	mendarat	leszáll	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mendarat	landolt	mendarat	landol	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
penyair	költő	penyair	költő	N	N;NOM;SG
penyair	költők	penyair	köl	N	N;NOM;PL
pendudukan	foglalkozása	pendudukan	foglalkozás	N;SG	N;NOM;SG
pendudukan	megszállás	pendudukan	megszállás	N;SG	N;NOM;SG
pendudukan	foglalkozás	pendudukan	foglalkozás	N;SG	N;NOM;SG
institusi	intézmény	institusi	intézmény	N;SG	N;NOM;SG
konsentrasi	koncentrációja	konsentrasi	koncentráció	N;SG	N;NOM;SG
konsentrasi	koncentráció	konsentrasi	koncentráció	N;SG	N;NOM;SG
konsentrasi	összefonódás	konsentrasi	összefonódás	N;SG	N;NOM;SG
konsentrasi	koncentrációt	konsentrasi	koncentráció	N;SG	N;ACC;SG
tukang	szerelő	tukang	szerelő	N;SG	N;NOM;SG
tukang	ezermester	tukang	ezermester	N;SG	N;NOM;SG
mineral	ásványi	mineral	ásványi	N	N;NOM;SG
mineral	ásványok	mineral	ásvány	N	N;NOM;PL
mengaku	vallott	menkaku	vallott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
mengaku	bevallotta	menkaku	be+vall	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
mengaku	elismerte	menkaku	elismer	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
mengaku	beismerte	menkaku	beismer	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
organik	organikus	organik	organikus	N;SG	N;NOM;SG
ujian	vizsgálati	ujian	vizsgálati	N;SG	N;NOM;SG
ujian	vizsgálat	ujian	vizsgálat	N;SG	N;NOM;SG
ujian	próba	ujian	pró	N;SG	N;NOM;SG
ujian	teszt	ujian	tesz	N;SG	N;NOM;SG
ujian	vizsga	ujian	vizsga	N;SG	N;NOM;SG
pengertian	megértés	pengertian	megértés	N;SG	N;NOM;SG
pengertian	megértést	pengertian	megértés	N;SG	N;ACC;SG
melaporkan	jelentett	menlaporkan	jelent	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
melaporkan	bejelentett	menlaporkan	bejelent	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
melaporkan	jelenteni	menlaporkan	jelent	V;SG;ACT	V;NFIN;ACT
klasifikasi	osztályozás	klasifikasi	osztályozás	N;SG	N;NOM;SG
klasifikasi	besorolás	klasifikasi	besorolás	N;SG	N;NOM;SG
klasifikasi	osztályozás	klasifikasi	osztályozás	N;SG	N;NOM;SG
menuntut	követelte	mentuntut	követel	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
menuntut	követelt	mentuntut	követelt	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menuntut	követel	mentuntut	követel	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
perumahan	bentlakásos	penrumahan	bentlakásos	N;SG	N;NOM;SG
perumahan	elhelyezés	penrumahan	elhelyezés	N;SG	N;NOM;SG
perumahan	lakás	penrumahan	lakás	N;SG	N;NOM;SG
perumahan	lakhatás	penrumahan	lakhatás	N;SG	N;NOM;SG
perumahan	birtok	penrumahan	birt	N;SG	N;NOM;SG
bergantung	eltartott	bergantung	eltartott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
akun	fiók	akun	fió	N;SG	N;NOM;SG
akun	számla	akun	számla	N;SG	N;NOM;SG
semenjak	óta	semenjak	óta	ADP	ADP
aktivis	aktivista	aktivis	aktivista	N;SG	N;NOM;SG
ritual	rituálé	ritual	rituálé	N	N;NOM;SG
ritual	szertartás	ritual	szertartás	N	N;NOM;SG
ritual	rituálék	ritual	rituálék	N	N;NOM;PL
ekspedisi	expedíció	ekspedisi	expedíció	N	N;NOM;SG
robot	robotika	robot	robotika	N;SG	N;NOM;SG
kekalahan	vereség	kekalahan	vereség	N;SG	N;NOM;SG
lingkaran	kör	lingkaran	kör	N;SG	N;NOM;SG
lingkaran	kört	lingkaran	kör	N;SG	N;ACC;SG
rawa	mocsár	rawa	mocsár	N;SG	N;NOM;SG
rawa	mocsár	rawa	mocsár	N;SG	N;NOM;SG
pramuka	felderítők	pramuka	felderítő	N	N;NOM;PL
pramuka	cserkészek	pramuka	cserkészek	N	N;NOM;PL
paket	csomag	paket	csomag	N;SG	N;NOM;SG
paket	csomagolás	paket	csomagolás	N;SG	N;NOM;SG
paket	csomagot	paket	csomag	N;SG	N;ACC;SG
paket	csomagban	paket	csomag	N;SG	N;IN+ESS;SG
paket	falka	paket	falk	N;SG	N;NOM;SG
paket	csomagolás	paket	csomagolás	N;SG	N;NOM;SG
paket	csomag	paket	csomag	N;SG	N;NOM;SG
peneliti	kutató	penteliti	kutató	N;SG	N;NOM;SG
derajat	fokban	derajat	fok	N;SG	N;IN+ESS;SG
derajat	fok	derajat	fok	N;SG	N;NOM;SG
derajat	fokozat	derajat	fokozat	N;SG	N;NOM;SG
derajat	diploma	derajat	diploma	N;SG	N;NOM;SG
derajat	fok	derajat	fok	N;SG	N;NOM;SG
mengganti	helyettesíti	menganti	helyettesít	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengganti	helyettesíteni	menganti	helyettesít	V;SG;ACT	V;NFIN;ACT
kritik	kritika	kritik	kritika	N;SG	N;NOM;SG
kritik	kritikát	kritik	kritika	N;SG	N;ACC;SG
disertai	kísérte	disertai	kísér	V	V;DEF;IND;SG;3;PST;FIN;ACT
jumat	pénteken	jumat	pént	N;SG	N;ON+ESS;SG
kandang	ketrecben	kandang	ketrec	N;SG	N;IN+ESS;SG
kandang	ketrec	kandang	ketrec	N;SG	N;NOM;SG
kandang	kennel	kandang	kez	N;SG	N;NOM;SG
kandang	ketrec	kandang	ketrec	N;SG	N;NOM;SG
bakat	tehetségét	bakat	tehetség	N;SG	N;ACC;SG
portal	portálok	portal	portál	N	N;NOM;PL
portal	portál	portal	por	N	N;NOM;SG
portal	átjáró	portal	átjáró	N	N;NOM;SG
bait	csali	bait	csali	N;SG	N;NOM;SG
menunggu	vár	mentunggu	vár	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menunggu	várok	mentunggu	vár	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
membayar	fizet	menbayar	fizet	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membayar	fizess	menbayar	fizess	V;SG;ACT	V;DEF;IMP;SG;3;PRS;FIN;ACT
membayar	fizetni	menbayar	fizet	V;SG;ACT	V;NFIN;ACT
membayar	fizet	menbayar	fizet	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membayar	fizeti	menbayar	fizeti	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
membayar	fizet	menbayar	fizet	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menghentikan	megállítani	menhentikan	megállít	V;SG;ACT	V;NFIN;ACT
monarki	monarchia	monarki	monarchia	N;SG	N;NOM;SG
monarki	uralkodó	monarki	uralkodó	N;SG	N;NOM;SG
mitra	társ	mitra	társ	N;SG	N;NOM;SG
mitra	partner	mitra	partner	N;SG	N;NOM;SG
mitra	társa	mitra	társ	N;SG	N;NOM;SG
mitra	társam	mitra	társ	N;SG	N;NOM;SG
gerak	mozgás	gerak	mozgás	N;SG;ACT	N;NOM;SG
gerak	indítvány	gerak	indítvány	N;SG;ACT	N;NOM;SG
gerak	gesztus	gerak	gesztus	N;SG;ACT	N;NOM;SG
pengobatan	kezelés	penobatan	kezelés	N;SG	N;NOM;SG
pengobatan	kezelésre	penobatan	kezelés	N;SG	N;ON+ALL;SG
pengobatan	kezelése	penobatan	kezelés	N;SG	N;NOM;SG
terkadang	néha	terkadang	néha		
terkadang	valamikor	terkadang	valamikor		
barisan	ranglétrán	barisan	ranglétra	N;SG	N;SG
cairan	folyadék	cairan	folyadék	N;SG	N;NOM;SG
cairan	folyékony	cairan	folyékony	N;SG	N;ON+ESS;SG
cairan	folyadék	cairan	folyadék	N;SG	N;NOM;SG
cairan	folyadékot	cairan	folyadék	N;SG	N;ACC;SG
berpikir	gondolkodik	berpikir	gondolkodik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
berpikir	gondolkodom	berpikir	gondolkodik	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
berpikir	hittem	berpikir	hit	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
berpikir	gondoltam	berpikir	gondol	V;SG;ACT	V;INDF;IND;SG;1;PST;FIN;ACT
keadilan	igazságszolgáltatás	keadilan	igazságszolgáltatás	N;SG	N;NOM;SG
keadilan	igazság	keadilan	igazság	N;SG	N;NOM;SG
keadilan	méltányosság	keadilan	méltányosság	N;SG	N;NOM;SG
keadilan	igazságosság	keadilan	igazságosság	N;SG	N;NOM;SG
dna	dns	dna	dns	N;SG	N;NOM;SG
wawancara	interjú	wawancara	interjú	N;SG	N;NOM;SG
wawancara	interjú	wawancara	interjú	N;SG	N;NOM;SG
organisme	élőlény	organisme	élőlény	N;SG	N;NOM;SG
organisme	organizmus	organisme	organizmus	N;SG	N;NOM;SG
organisme	organizmus	organisme	organizmus	N;SG	N;NOM;SG
amat	rendkívül	amat	rendkívül		
soundtrack	filmzene	soundtrack	filmzen	N	N;NOM;SG
kemajuan	előrehaladás	kemajuan	előrehaladás	N;SG	N;NOM;SG
kemajuan	előrelépés	kemajuan	előrelépés	N;SG	N;NOM;SG
kemajuan	fejlődés	kemajuan	fejlődés	N;SG	N;NOM;SG
kemajuan	haladás	kemajuan	haladás	N;SG	N;NOM;SG
tetangga	szomszédom	tetangga	szomszédom	N;SG	N;NOM;SG
tetangga	szomszédom	tetangga	szomszédom	N;SG	N;NOM;SG
gen	gén	gen	gén	N;SG	N;NOM;SG
pemukiman	bentlakásos	penmukiman	bentlakásos	N;SG	N;NOM;SG
pemukiman	rendezés	penmukiman	rendezés	N;SG	N;NOM;SG
pemukiman	település	penmukiman	település	N;SG	N;NOM;SG
pemukiman	elszámolás	penmukiman	elszámolás	N;SG	N;NOM;SG
persiapan	felkészülés	persiapan	felkészülés	N;SG	N;NOM;SG
persiapan	elkészítése	persiapan	elkészítés	N;SG	N;NOM;SG
persiapan	előkészítés	persiapan	előkészítés	N;SG	N;NOM;SG
persiapan	felkészülés	persiapan	felkészülés	N;SG	N;NOM;SG
persiapan	készítmény	persiapan	készítmény	N;SG	N;NOM;SG
perawatan	kezelés	penrawatan	kezelés	N;SG	N;NOM;SG
perawatan	kezelésre	penrawatan	kezelés	N;SG	N;ON+ALL;SG
perawatan	kezelése	penrawatan	kezelés	N;SG	N;NOM;SG
perawatan	karbantartó	penrawatan	karbantartó	N;SG	N;NOM;SG
