van	od	van	od	ADP	ADP
wolf	wilka	wolf	wilka	N;MASC+FEM;SG	N;ACC;MASC;SG
wolf	wilk	wolf	wilk	N;MASC+FEM;SG	N;NOM;MASC;SG
lint	wstążkę	linten	wstążka	N;NEUT;SG	N;ACC;FEM;SG
vandalisme	wandalizm	vandalisme	wandalizm	N;NEUT;SG	N;NOM;MASC;SG
middelen	zasoby	middel	zasóba	N;PL	N;NOM;MASC;PL
middelen	zasobów	middel	zasób	N;PL	N;GEN;MASC;PL
middelen	środki	middel	środek	N;PL	N;NOM;MASC;PL
stadsdeel	borough	stadsdeel	borough	N;NEUT;SG	N;NOM;MASC;SG
schiereiland	półwysep	schiereiland	półwysep	N;NEUT;SG	N;NOM;MASC;SG
thailand	tajlandia	thailand	tajlandia	N;NEUT;SG	N;NOM;FEM;SG
thailand	tajlandii	thailand	tajlandia	N;NEUT;SG	N;GEN;FEM;SG
cross	krzyż	cross	krzyż	N;MASC+FEM;SG	N;ACC;MASC;SG
cross	krzyżyk	cross	krzyżyk	N;MASC+FEM;SG	N;NOM;MASC;SG
cross	krzyża	cross	krzyż	N;MASC+FEM;SG	N;GEN;MASC;SG
voorlopig	tymczasowego	voorlopig	tymczasowy	ADJ	ADJ;ACC;MASC;SG
voorlopig	tymczasowa	voorlopig	tymczasowy	ADJ	ADJ;NOM;FEM;SG
voorlopig	tymczasowe	voorlopig	tymczasowy	ADJ	ADJ;NOM;NEUT;SG
voorlopig	tymczasowy	voorlopig	tymczasowy	ADJ	ADJ;NOM;MASC;SG
regiment	pułk	regiment	pułka	N;NEUT;SG	N;NOM;MASC;SG
regiment	pułku	regiment	pułka	N;NEUT;SG	N;GEN;MASC;SG
kwalificatie	kwalifikacji	kwalificatie	kwalifikacja	N;MASC+FEM;SG	N;GEN;FEM;SG
hedendaagse	nowoczesny	hedendaags	nowoczesny	ADJ	ADJ;NOM;MASC;SG
jongens	chłopcy	jongens	chłopiec	N;PL	N;NOM;MASC;PL
jongens	chłopaki	jongens	chłopak	N;PL	N;NOM;MASC;PL
jongens	faceci	jongens	facet	N;PL	N;NOM;MASC;PL
jongens	chłopaki	jongens	chłopak	N;PL	N;NOM;MASC;PL
fouten	błędy	fout	błąd	N;PL	N;NOM;MASC;PL
fouten	błędów	fout	błąd	N;PL	N;GEN;MASC;PL
fouten	błędy	fout	błąd	N;PL	N;NOM;MASC;PL
fouten	błędów	fout	błąd	N;PL	N;GEN;MASC;PL
orchestra	orkiestrę	orchestra	orkiestra	N;NEUT;SG	N;ACC;FEM;SG
orchestra	orkiestra	orchestra	orkiestra	N;NEUT;SG	N;NOM;FEM;SG
orchestra	orkiestry	orchestra	orkiestra	N;NEUT;SG	N;GEN;FEM;SG
prestaties	osiągnięć	prestatie	osiągnięcie	N;PL	N;GEN;NEUT;PL
prestaties	występy	prestatie	występ	N;PL	N;NOM;MASC;PL
jeruzalem	jerozolimy	jeruzalem	jerozolima	N;MASC+FEM;SG	N;GEN;FEM;SG
publicatie	publikacja	publicatie	publikacja	N;MASC+FEM;SG	N;NOM;FEM;SG
publicatie	publikacji	publicatie	publikacja	N;MASC+FEM;SG	N;GEN;FEM;SG
publicatie	publikowanie	publicatie	publikowanie	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
publicatie	wydawnictwo	publicatie	wydawnictwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
publicatie	publikacja	publicatie	publikacja	N;MASC+FEM;SG	N;NOM;FEM;SG
publicatie	wydawnictwa	publicatie	wydawnictwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
publicatie	publikowania	publicatie	publikowanie	N;MASC+FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
publicatie	publikowanie	publicatie	publikowanie	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
café	kawiarni	café	kawiarnia	N;NEUT;SG	N;GEN;FEM;SG
café	kawiarnia	café	kawiarnia	N;NEUT;SG	N;NOM;FEM;SG
café	kawiarni	café	kawiarnia	N;NEUT;SG	N;GEN;FEM;SG
café	kawiarnia	café	kawiarnia	N;NEUT;SG	N;NOM;FEM;SG
toestel	wyrób	toestel	wyrób	N;NEUT;SG	N;NOM;MASC;SG
toestel	urządzenie	toestel	urządzenie	N;NEUT;SG	N;NOM;NEUT;SG
eindigt	kończy	eindigen	kończyć	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
expeditie	ekspedycja	expeditie	ekspedycja	N;MASC+FEM;SG	N;NOM;FEM;SG
expeditie	wyprawa	expeditie	wyprawa	N;MASC+FEM;SG	N;NOM;FEM;SG
zelden	rzadko	zelden	rzadko	ADV	ADV
zelden	rzadko	zelden	rzadko	ADV	ADV
samuel	samuela	samuel	samuel	N;MASC+FEM;SG	N;GEN;MASC;SG
tunnel	tunelu	tunnel	tunel	N;MASC+FEM;SG	N;GEN;MASC;SG
tunnel	tunel	tunnel	tunel	N;MASC+FEM;SG	N;NOM;MASC;SG
nick	nick	nick	nick	N;MASC+FEM;SG	N;NOM;MASC;SG
nick	nicka	nick	nicka	N;MASC+FEM;SG	N;ACC;MASC;SG
junioren	juniorów	junior	junior	N;PL	N;GEN;MASC;PL
tilburg	tilburg	tilburg	tilburg	N;NEUT;SG	N;NOM;MASC;SG
interview	wywiad	interview	wywiad	N;NEUT;SG	N;NOM;MASC;SG
interview	przesłuchanie	interview	przesłuchanie	N;NEUT;SG	N;NOM;NEUT;SG
interview	rozmowa	interview	rozmowa	N;NEUT;SG	N;NOM;FEM;SG
wang	policzek	wang	policzek	N;MASC+FEM;SG	N;NOM;MASC;SG
classic	klasyk	classic	klasyk	N;MASC+FEM;SG	N;NOM;MASC;SG
uitslag	wysypka	uitslag	wysypka	N;MASC+FEM;SG	N;NOM;FEM;SG
gevoel	uczucie	gevoel	uczucie	N;NEUT;SG	N;NOM;NEUT;SG
gevoel	sensacja	gevoel	sensacja	N;NEUT;SG	N;NOM;FEM;SG
gevoel	uczucie	gevoel	uczucie	N;NEUT;SG	N;NOM;NEUT;SG
studeren	studiuje	studeren	studiować	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
draait	obraca	draaien	obracać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
draait	kręci	draaien	kręcić	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
uitgesproken	wymawia	uitspreken	wymawiać	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
aanzienlijk	znaczna	aanzienlijk	znaczny	ADJ	ADJ;NOM;FEM;SG
aanzienlijk	znaczny	aanzienlijk	znaczny	ADJ	ADJ;NOM;MASC;SG
filosoof	filozof	filosoof	filozof	N;MASC+FEM;SG	N;NOM;MASC;SG
tanden	zęby	tand	ząb	N;PL	N;NOM;MASC;PL
tanden	zębów	tand	ząb	N;PL	N;GEN;MASC;PL
insecten	owadów	insecten	owad	N;PL	N;GEN;MASC;PL
insecten	owady	insecten	owad	N;PL	N;NOM;MASC;PL
insecten	owadów	insecten	owad	N;PL	N;GEN;MASC;PL
insecten	owady	insecten	owad	N;PL	N;NOM;MASC;PL
insecten	robaki	insecten	robak	N;PL	N;NOM;MASC;PL
insecten	błędy	insecten	błąd	N;PL	N;NOM;MASC;PL
insecten	owady	insecten	owad	N;PL	N;NOM;MASC;PL
verbindt	łączy	verbinden	łączyć	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
voorganger	poprzednik	voorganger	poprzednik	N;MASC+FEM;SG	N;NOM;MASC;SG
hogeschool	uczelnia	hogeschool	uczelniać	N;MASC+FEM;SG	N;NOM;FEM;SG
hogeschool	college	hogeschool	collega	N;MASC+FEM;SG	N;NOM;MASC;SG
hogeschool	kolegium	hogeschool	kolegium	N;MASC+FEM;SG	N;NOM;NEUT;SG
reageren	reagować	reageren	reagować	V;NFIN	V;IPFV;NFIN;ACT
reageren	zareagować	reageren	zareagować	V;NFIN	V;PFV;NFIN;ACT
leerling	ucznia	leerling	uczeń	N;MASC+FEM;SG	N;ACC;MASC;SG
leerling	uczeń	leerling	uczenić	N;MASC+FEM;SG	N;NOM;MASC;SG
leerling	studentka	leerling	studentka	N;MASC+FEM;SG	N;NOM;FEM;SG
leerling	uczeń	leerling	uczenić	N;MASC+FEM;SG	N;NOM;MASC;SG
leerling	uczennica	leerling	uczennica	N;MASC+FEM;SG	N;NOM;FEM;SG
leerling	student	leerling	student	N;MASC+FEM;SG	N;NOM;MASC;SG
leerling	uczeń	leerling	uczenić	N;MASC+FEM;SG	N;NOM;MASC;SG
campagne	kampanię	campagne	kampania	N;MASC+FEM;SG	N;ACC;FEM;SG
campagne	kampania	campagne	kampania	N;MASC+FEM;SG	N;NOM;FEM;SG
campagne	kampanii	campagne	kampania	N;MASC+FEM;SG	N;GEN;FEM;SG
down	dół	down	dół	N;MASC+FEM;SG	N;NOM;MASC;SG
service	służba	service	służba	N;MASC+FEM;SG	N;NOM;FEM;SG
service	obsługa	service	obsługa	N;MASC+FEM;SG	N;NOM;FEM;SG
service	serwis	service	serwis	N;MASC+FEM;SG	N;NOM;MASC;SG
concerten	koncerty	concert	koncert	N;PL	N;NOM;MASC;PL
maatregelen	środki	maatregel	środek	N;PL	N;NOM;MASC;PL
evenement	wydarzenie	evenement	wydarzenie	N;NEUT;SG	N;NOM;NEUT;SG
evenement	zdarzenie	evenement	zdarzenie	N;NEUT;SG	N;NOM;NEUT;SG
trouw	lojalny	trouw	lojalny	ADJ	ADJ;NOM;MASC;SG
trouw	lojalna	trouw	lojalny	ADJ	ADJ;NOM;FEM;SG
meisjes	dziewczyny	meisje	dziewczyna	N;PL	N;NOM;FEM;PL
meisjes	dziewczynki	meisje	dziewczynka	N;PL	N;NOM;FEM;PL
meisjes	dziewczęta	meisje	dziewczę	N;PL	N;NOM;NEUT;PL
beleg	oblężenie	beleg	oblężenie	N;NEUT;SG	N;NOM;NEUT;SG
vleugels	skrzydełka	vleugel	skrzydełko	N;PL	N;NOM;NEUT;PL
vleugels	skrzydła	vleugel	skrzydło	N;PL	N;NOM;NEUT;PL
bijbel	biblia	bijbel	biblia	N;MASC+FEM;SG	N;NOM;FEM;SG
bijbel	biblię	bijbel	biblia	N;MASC+FEM;SG	N;ACC;FEM;SG
motoren	silniki	motor	silnik	N;PL	N;NOM;MASC;PL
motoren	silników	motor	silnik	N;PL	N;GEN;MASC;PL
motoren	silniki	motor	silnik	N;PL	N;NOM;MASC;PL
straten	ulice	straat	ulica	N;PL	N;NOM;FEM;PL
rang	stopień	rang	stopień	N;MASC+FEM;SG	N;NOM;MASC;SG
begrijp	zrozumieć	begrijpen	zrozumieć	V;SG;PRS;FIN	V;PFV;NFIN;ACT
begrijp	zrozum	begrijpen	zrozum	V;SG;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
context	kontekst	context	kontekst	N;MASC+FEM;SG	N;NOM;MASC;SG
context	kontekście	context	kontekst	N;MASC+FEM;SG	N;GEN;MASC;SG
context	kontekstu	context	kontekst	N;MASC+FEM;SG	N;GEN;MASC;SG
getallen	numery	getal	numer	N;PL	N;NOM;MASC;PL
verkoop	sprzedawanie	verkoop	sprzedawać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tiende	dziesiątej	tien	dziesiąty	ADJ	ADJ;GEN;FEM;SG
tiende	dziesiąty	tien	dziesiąty	ADJ	ADJ;NOM;MASC;SG
boston	bostonie	boston	boston	N;MASC+FEM;SG	N;NOM;MASC;SG
boston	boston	boston	boston	N;MASC+FEM;SG	N;NOM;MASC;SG
boston	bostonu	boston	boston	N;MASC+FEM;SG	N;GEN;MASC;SG
burgemeesters	burmistrzów	burgemeester	burmistrz	N;PL	N;ACC;MASC;PL
tegenstander	przeciwnika	tegenstander	przeciwnik	N;MASC+FEM;SG	N;ACC;MASC;SG
tegenstander	przeciwnikiem	tegenstander	przeciwnik	N;MASC+FEM;SG	N;INS;MASC;SG
tegenstander	przeciwnik	tegenstander	przeciwnik	N;MASC+FEM;SG	N;NOM;MASC;SG
verhouding	stosunek	verhouding	stosunek	N;MASC+FEM;SG	N;NOM;MASC;SG
verhouding	współczynnik	verhouding	współczynnik	N;MASC+FEM;SG	N;NOM;MASC;SG
troon	tronu	troon	tron	N;MASC+FEM;SG	N;GEN;MASC;SG
troon	tron	troon	tron	N;MASC+FEM;SG	N;NOM;MASC;SG
troon	tronie	troon	trona	N;MASC+FEM;SG	N;DAT;MASC;SG
literaire	literackie	literair	literacki	ADJ	ADJ;NOM;NEUT;SG
madagaskar	madagaskar	madagaskar	madagaskar	N;MASC+FEM;SG	N;NOM;FEM;SG
verkopen	sprzedać	verkopen	sprzedać	V;NFIN	V;PFV;NFIN;ACT
verkopen	sprzedaje	verkopen	sprzedawać	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
verkopen	wyprzedaż	verkopen	wyprzedaż	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
getekend	podpisano	tekenen	podpisać	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
rosenberg	rosenberg	rosenberg	rosenberg	N;MASC+FEM;SG	N;NOM;MASC;SG
onmogelijk	niemożliwa	onmogelijk	niemożliwy	ADJ	ADJ;NOM;FEM;SG
onmogelijk	niemożliwe	onmogelijk	niemożliwy	ADJ	ADJ;NOM;NEUT;SG
domein	domena	domein	domen	N;NEUT;SG	N;NOM;FEM;SG
domein	dziedzina	domein	dziedzina	N;NEUT;SG	N;NOM;FEM;SG
belangstelling	interesie	belangstelling	interes	N;MASC+FEM;SG	N;ACC;MASC;SG
belangstelling	odsetek	belangstelling	odsetka	N;MASC+FEM;SG	N;ACC;MASC;SG
belangstelling	zainteresowanie	belangstelling	zainteresowanie	N;MASC+FEM;SG	N;NOM;NEUT;SG
manager	menadżer	manager	menadżer	N;MASC+FEM;SG	N;NOM;MASC;SG
manager	kierownik	manager	kierownik	N;MASC+FEM;SG	N;NOM;MASC;SG
manager	menedżer	manager	menedżer	N;MASC+FEM;SG	N;NOM;MASC;SG
manager	zarządca	manager	zarządca	N;MASC+FEM;SG	N;NOM;MASC;SG
eenvoudige	prosty	eenvoudig	prosty	ADJ	ADJ;NOM;MASC;SG
canvas	płótna	canvas	płótny	N;NEUT;SG	N;ACC;NEUT;SG
canvas	płótno	canvas	płótno	N;NEUT;SG	N;NOM;NEUT;SG
canvas	płótnie	canvas	płótno	N;NEUT;SG	N;ACC;NEUT;SG
winkel	sklep	winkel	sklep	N;MASC+FEM;SG	N;NOM;MASC;SG
winkel	sklepie	winkel	sklep	N;MASC+FEM;SG	N;DAT;MASC;SG
winkel	sklep	winkel	sklep	N;MASC+FEM;SG	N;NOM;MASC;SG
voorloper	prekursor	voorloper	prekursor	N;MASC+FEM;SG	N;NOM;MASC;SG
slowakije	słowacja	slowakije	słowacja	N;NEUT;SG	N;NOM;FEM;SG
gepresenteerd	przedstawiono	presenteren	przedstawić	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
vliegveld	lotnisko	vliegveld	lotnisko	N;NEUT;SG	N;NOM;NEUT;SG
samenleving	społeczeństwo	samenleving	społeczeństwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
samenleving	towarzystwo	samenleving	towarzystwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
samenleving	społeczeństwa	samenleving	społeczeństwo	N;MASC+FEM;SG	N;GEN;NEUT;SG
beheerd	udało	beheren	udać	V;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;ACT
division	wydział	division	wydział	N;MASC+FEM;SG	N;NOM;MASC;SG
division	dywizji	division	dywizja	N;MASC+FEM;SG	N;GEN;FEM;SG
negende	dziewiąty	negen	dziewić	ADJ	ADJ;NOM;MASC;SG
toon	tonu	toon	ton	N;MASC+FEM;SG	N;GEN;MASC;SG
toon	pokaz	toon	pokaz	N;MASC+FEM;SG	N;NOM;MASC;SG
producent	wytwórca	producent	wytwórcać	N;MASC+FEM;SG	N;NOM;MASC;SG
producent	wytwórca	producent	wytwórcać	N;MASC+FEM;SG	N;NOM;MASC;SG
manchester	manchesteru	manchester	manchester	N;MASC+FEM;SG	N;GEN;MASC;SG
manchester	manchester	manchester	manchester	N;MASC+FEM;SG	N;NOM;MASC;SG
gestopt	przestał	stoppen	przestać	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
minimaal	minimalna	minimaal	minimalny	ADJ	ADJ;NOM;FEM;SG
minimaal	minimalny	minimaal	minimalny	ADJ	ADJ;NOM;MASC;SG
minimaal	minimalna	minimaal	minimalny	ADJ	ADJ;NOM;FEM;SG
minimaal	minimalne	minimaal	minimalny	ADJ	ADJ;NOM;NEUT;SG
minimaal	minimalny	minimaal	minimalny	ADJ	ADJ;NOM;MASC;SG
auteurs	autorzy	auteur	autor	N;PL	N;NOM;MASC;PL
auteurs	autorów	auteur	autor	N;PL	N;GEN;MASC;PL
melding	powiadamianie	melding	powiadamianie	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
melding	zgłoszenie	melding	zgłosić	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
melding	powiadomienie	melding	powiadomienie	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
positief	pozytywna	positief	pozytywny	ADJ	ADJ;NOM;FEM;SG
positief	pozytywne	positief	pozytywny	ADJ	ADJ;NOM;NEUT;SG
positief	pozytywny	positief	pozytywny	ADJ	ADJ;NOM;MASC;SG
shorts	spodenki	shorts	spodenki	N;PL	N;NOM;NEUT;PL
shorts	szorty	shorts	szorty	N;PL	N;NOM;MASC;PL
master	mistrz	master	mistrz	N;MASC+FEM;SG	N;NOM;MASC;SG
master	mistrzu	master	mistrz	N;MASC+FEM;SG	N;VOC;MASC;SG
liga	liga	liga	liga	N;MASC+FEM;SG	N;NOM;FEM;SG
liga	lidze	liga	liga	N;MASC+FEM;SG	N;DAT;FEM;SG
liga	ligi	liga	liga	N;MASC+FEM;SG	N;ACC;FEM;SG
liga	liga	liga	liga	N;MASC+FEM;SG	N;NOM;FEM;SG
hertogdom	księstwo	hertogdom	księstwo	N;NEUT;SG	N;NOM;NEUT;SG
hond	psie	hond	pić	N;MASC+FEM;SG	N;NOM;MASC;SG
hond	pies	hond	pies	N;MASC+FEM;SG	N;NOM;MASC;SG
hond	piesek	hond	piesek	N;MASC+FEM;SG	N;NOM;MASC;SG
systemen	systemy	systeem	system	N;PL	N;NOM;MASC;PL
ontdekte	odkrył	ontdekken	odkryć	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
ontdekte	odkryto	ontdekken	odkryć	V;SG;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
ludwig	ludwik	ludwig	ludwik	N;MASC+FEM;SG	N;NOM;MASC;SG
ludwig	ludwig	ludwig	ludwig	N;MASC+FEM;SG	N;NOM;MASC;SG
tijdvak	okres	tijdvak	okres	N;NEUT;SG	N;NOM;MASC;SG
boy	chłopak	boy	chłopak	N;MASC+FEM;SG	N;NOM;MASC;SG
boy	chłopiec	boy	chłopiec	N;MASC+FEM;SG	N;NOM;MASC;SG
arabisch	arabskie	arabisch	arabski	ADJ	ADJ;NOM;NEUT;SG
arabisch	arabski	arabisch	arabski	ADJ	ADJ;NOM;MASC;SG
arabisch	arabskich	arabisch	arabski	ADJ	ADJ;GEN;MASC;PL
arabisch	arabskie	arabisch	arabski	ADJ	ADJ;NOM;NEUT;SG
arabisch	arabski	arabisch	arabski	ADJ	ADJ;NOM;MASC;SG
bestuurder	kierowca	bestuurder	kierowca	N;MASC+FEM;SG	N;NOM;MASC;SG
bestuurder	sterownik	bestuurder	sterownik	N;MASC+FEM;SG	N;NOM;MASC;SG
bestuurder	kierowcy	bestuurder	kierowca	N;MASC+FEM;SG	N;ACC;MASC;SG
taken	zadań	taak	zadanie	N;PL	N;GEN;NEUT;PL
taken	obowiązki	taak	obowiązek	N;PL	N;NOM;MASC;PL
camera	aparatu	camera	aparat	N;MASC+FEM;SG	N;GEN;MASC;SG
camera	kamera	camera	kamera	N;MASC+FEM;SG	N;NOM;FEM;SG
camera	aparat	camera	aparat	N;MASC+FEM;SG	N;NOM;MASC;SG
testament	testament	testament	testament	N;NEUT;SG	N;ACC;MASC;SG
testament	testamentu	testament	testament	N;NEUT;SG	N;GEN;MASC;SG
stockholm	sztokholmu	stockholm	sztokholm	N;NEUT;SG	N;GEN;MASC;SG
stockholm	sztokholmie	stockholm	sztokholm	N;NEUT;SG	N;ACC;MASC;SG
breken	złamać	breken	złamać	V;NFIN	V;PFV;NFIN;ACT
wijn	wino	wijn	wino	N;MASC+FEM;SG	N;NOM;NEUT;SG
power	władza	power	władza	N;MASC+FEM;SG	N;NOM;FEM;SG
power	siła	power	siła	N;MASC+FEM;SG	N;NOM;FEM;SG
power	zasilanie	power	zasilać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
neem	weź	nemen	wziąć	V;SG;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
neem	brać	nemen	brać	V;SG;PRS;FIN	V;IPFV;NFIN;ACT
neem	bierz	nemen	brać	V;SG;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
koningen	królowie	koning	król	N;PL	N;NOM;MASC;PL
koningen	królów	koning	król	N;PL	N;ACC;MASC;PL
howard	howard	howard	howard	N;MASC+FEM;SG	N;NOM;MASC;SG
gelukkig	zadowolona	gelukkig	zadowolony	ADJ	ADJ;NOM;FEM;SG
gelukkig	szczęśliwi	gelukkig	szczęśliwy	ADJ	ADJ;NOM;MASC;PL
gelukkig	szczęśliwa	gelukkig	szczęśliwy	ADJ	ADJ;NOM;FEM;SG
gelukkig	szczęśliwy	gelukkig	szczęśliwy	ADJ	ADJ;NOM;MASC;SG
gelukkig	zadowolony	gelukkig	zadowolony	ADJ	ADJ;NOM;MASC;SG
masters	mistrzowie	master	mistrz	N;PL	N;NOM;MASC;PL
islamitische	islamskiej	islamitisch	islamski	ADJ	ADJ;GEN;FEM;SG
toegelaten	przyznał	toelaten	przyznać	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
bruine	brązowa	bruin	brązowy	ADJ	ADJ;NOM;FEM;SG
bruine	brązowe	bruin	brązowy	ADJ	ADJ;NOM;NEUT;SG
bruine	brązowy	bruin	brązowy	ADJ	ADJ;NOM;MASC;SG
enorm	ogromny	enorm	ogromny	ADJ	ADJ;NOM;MASC;SG
enorm	ogromna	enorm	ogromny	ADJ	ADJ;NOM;FEM;SG
enorm	ogromne	enorm	ogromny	ADJ	ADJ;NOM;NEUT;SG
enorm	ogromny	enorm	ogromny	ADJ	ADJ;NOM;MASC;SG
enorm	ogromne	enorm	ogromny	ADJ	ADJ;NOM;NEUT;SG
instelling	instytucja	instelling	instytucja	N;MASC+FEM;SG	N;NOM;FEM;SG
instelling	instytucji	instelling	instytucja	N;MASC+FEM;SG	N;GEN;FEM;SG
vreemd	dziwny	vreemd	dziwny	ADJ	ADJ;NOM;MASC;SG
vreemd	dziwna	vreemd	dziwny	ADJ	ADJ;NOM;FEM;SG
vreemd	dziwne	vreemd	dziwny	ADJ	ADJ;NOM;NEUT;SG
vreemd	dziwny	vreemd	dziwny	ADJ	ADJ;NOM;MASC;SG
vreemd	dziwna	vreemd	dziwny	ADJ	ADJ;NOM;FEM;SG
vreemd	dziwne	vreemd	dziwny	ADJ	ADJ;NOM;NEUT;SG
vreemd	dziwna	vreemd	dziwny	ADJ	ADJ;NOM;FEM;SG
vreemd	dziwne	vreemd	dziwny	ADJ	ADJ;NOM;NEUT;SG
ontsnappen	uciec	ontsnappen	uciec	V;NFIN	V;PFV;NFIN;ACT
kroeg	pubie	kroeg	pubić	N;MASC+FEM;SG	N;ACC;MASC;SG
analyse	analiza	analyse	analiza	N;MASC+FEM;SG	N;NOM;FEM;SG
stopte	przestał	stoppen	przestać	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
story	historia	story	historia	N;MASC+FEM;SG	N;NOM;FEM;SG
story	opowieść	story	opowieść	N;MASC+FEM;SG	N;NOM;FEM;SG
story	zdarzenie	story	zdarzenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
story	opowiadanie	story	opowiadać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
drama	dramat	drama	dramat	N;NEUT;SG	N;NOM;MASC;SG
dak	dach	dak	dach	N;NEUT;SG	N;NOM;MASC;SG
dak	dachu	dak	dach	N;NEUT;SG	N;GEN;MASC;SG
redden	uratować	redden	uratować	V;NFIN	V;PFV;NFIN;ACT
eer	honoru	eer	honor	N;MASC+FEM;SG	N;GEN;MASC;SG
eer	zaszczyt	eer	zaszczyt	N;MASC+FEM;SG	N;ACC;MASC;SG
eer	honoru	eer	honor	N;MASC+FEM;SG	N;GEN;MASC;SG
eer	zaszczyt	eer	zaszczyt	N;MASC+FEM;SG	N;ACC;MASC;SG
eer	honorem	eer	honor	N;MASC+FEM;SG	N;INS;MASC;SG
verkregen	uzyskano	verkrijgen	uzyskać	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
boys	chłopcy	boys	chłopiec	N;PL	N;NOM;MASC;PL
boys	chłopaki	boys	chłopak	N;PL	N;NOM;MASC;PL
podium	podium	podium	podium	N;NEUT;SG	N;ACC;NEUT;SG
podium	etap	podium	etap	N;NEUT;SG	N;NOM;MASC;SG
podium	scena	podium	scena	N;NEUT;SG	N;NOM;FEM;SG
podium	faza	podium	faza	N;NEUT;SG	N;NOM;FEM;SG
podium	etapie	podium	etap	N;NEUT;SG	N;INS;MASC;SG
drummer	perkusista	drummer	perkusista	N;MASC+FEM;SG	N;NOM;MASC;SG
test	test	test	test	N;MASC+FEM;SG	N;NOM;MASC;SG
test	badanie	test	badanie	N;MASC+FEM;SG	N;NOM;NEUT;SG
test	próba	test	próba	N;MASC+FEM;SG	N;NOM;FEM;SG
origineel	oryginalna	origineel	oryginalny	ADJ	ADJ;NOM;FEM;SG
origineel	pierwotnym	origineel	pierwotny	ADJ	ADJ;INS;MASC;SG
origineel	oryginalny	origineel	oryginalny	ADJ	ADJ;NOM;MASC;SG
origineel	oryginalne	origineel	oryginalny	ADJ	ADJ;NOM;NEUT;SG
verdediging	obronie	verdediging	obrona	N;MASC+FEM;SG	N;DAT;FEM;SG
verdediging	obrona	verdediging	obrona	N;MASC+FEM;SG	N;NOM;FEM;SG
verdediging	obrona	verdediging	obrona	N;MASC+FEM;SG	N;NOM;FEM;SG
kopje	puchar	kopje	puchar	N;NEUT;SG	N;ACC;MASC;SG
kopje	kubek	kopje	kubek	N;NEUT;SG	N;NOM;MASC;SG
kopje	kielich	kopje	kielich	N;NEUT;SG	N;NOM;MASC;SG
dame	pani	dame	pani	N;MASC+FEM;SG	N;NOM;FEM;SG
bewust	świadoma	bewust	świadomy	ADJ	ADJ;NOM;FEM;SG
bewust	świadomy	bewust	świadomy	ADJ	ADJ;NOM;MASC;SG
bewust	świadomy	bewust	świadomy	ADJ	ADJ;NOM;MASC;SG
bewust	świadoma	bewust	świadomy	ADJ	ADJ;NOM;FEM;SG
peking	pekinie	peking	pekin	N;NEUT;SG	N;DAT;MASC;SG
peking	pekinie	peking	pekin	N;NEUT;SG	N;DAT;MASC;SG
positieve	pozytywna	positief	pozytywny	ADJ	ADJ;NOM;FEM;SG
positieve	pozytywne	positief	pozytywny	ADJ	ADJ;NOM;NEUT;SG
positieve	pozytywny	positief	pozytywny	ADJ	ADJ;NOM;MASC;SG
boeren	chłopów	boer	chłop	N;PL	N;ACC;MASC;PL
boeren	rolników	boer	rolnik	N;PL	N;ACC;MASC;PL
