dari	من	dari	مِن	ADP	ADP
pakar	خبير	pakar	خَبِير	N;SG	N;NOM;INDF;SG
pakar	الخبير	pakar	خَبِير	N;SG	N;NOM;DEF;SG
pakar	الخبيرة	pakar	خَبِيرَة	N;SG	N;NOM;DEF;SG
medis	طبي	medis	طِبِّيّ	N;SG	N;NOM;INDF;SG
medis	المسعف	medis	مَسعَف	N;SG	N;NOM;DEF;SG
medis	مسعف	medis	مَسعِف	N;SG	N;NOM;INDF;SG
mendekati	يقترب	mendekati	اِقتَرَب	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
pemegang	حائز	penpegang	حَائِز	N;SG	N;NOM;INDF;SG
pemegang	الحائز	penpegang	حَائِز	N;SG	N;NOM;DEF;SG
meriam	المدفع	meriam	مُدَفِّع	N;SG	N;NOM;DEF;SG
meriam	مدفع	meriam	مُدفَع	N;SG	N;NOM;INDF;SG
meriam	كانون	meriam	كَانُون	N;SG	N;GEN;INDF;SG
sabtu	سبت	sabtu	سَبت	N;SG	N;NOM;INDF;SG
sabtu	السبت	sabtu	سَبت	N;SG	N;NOM;DEF;SG
mulut	فم	mulut	فَمّ	N;SG	N;NOM;INDF;SG
mulut	الفم	mulut	فَمّ	N;SG	N;NOM;DEF;SG
muka	الوجه	muka	وَجه	N;SG	N;NOM;DEF;SG
baca	قرات	baca	قَرَّة	V;SG;ACT	V;PFV;MASC;SG;3;ACT
kriteria	معيار	kriteria	مُعِير	N;SG	N;NOM;INDF;SG
kriteria	المعيار	kriteria	مِعيَار	N;SG	N;NOM;DEF;SG
produsen	المنتج	produsen	مُنتَج	N;SG	N;NOM;DEF;SG
produsen	منتج	produsen	مُنتَج	N;SG	N;NOM;INDF;SG
produsen	الصانع	produsen	صَانِع	N;SG	N;NOM;DEF;SG
produsen	مصنع	produsen	مَصنَع	N;SG	N;NOM;INDF;SG
produsen	المصنع	produsen	مَصنَع	N;SG	N;NOM;DEF;SG
ribuan	الالف	ribuan	الالف	N;SG	N;NOM;DEF;SG
tembok	حائط	tembok	حَائِط	N;SG	N;NOM;INDF;SG
tembok	الحائط	tembok	حَائِط	N;SG	N;NOM;DEF;SG
tembok	الجدار	tembok	جِدَار	N;SG	N;NOM;DEF;SG
tembok	جدار	tembok	جِدَار	N;SG	N;NOM;INDF;SG
pembelajaran	التعلم	penbelajaran	تَعَلُّم	N;SG	N;NOM;DEF;SG
kebangsaan	الجنسية	kebangsaan	جِنسِيَّة	N;SG	N;NOM;DEF;SG
terjual	تباع	terjual	أَبَاع	V;SG;PASS	V;IPFV;FEM;IND;SG;3;FIN;PASS
terjual	بيعت	terjual	بَيع	V;SG;PASS	V;PFV;FEM;SG;3;PASS
bursa	بورصة	bursa	بُورصَة	N;SG	N;NOM;INDF;SG
bursa	المخزون	bursa	مَخزُون	N;SG	N;NOM;DEF;SG
bursa	تبادل	bursa	تَبَادُل	N;SG	N;NOM;INDF;SG
bursa	التبادل	bursa	تَبَادُل	N;SG	N;NOM;DEF;SG
roti	رغيف	roti	رَغِيف	N;SG	N;NOM;INDF;SG
roti	الخبز	roti	خُبز	N;SG	N;NOM;DEF;SG
roti	خبز	roti	خَبز	N;SG	N;NOM;INDF;SG
organ	العضو	organ	عُضو	N;SG	N;NOM;DEF;SG
gratis	حر	gratis	حُرّ	N;SG	N;NOM;INDF;SG
sosialis	الاشتراكي	sosialis	اِشتِرَاكِيّ	N;SG	N;NOM;DEF;SG
sosialis	الاشتراكية	sosialis	اِشتِرَاكِيَّة	N;SG	N;NOM;DEF;SG
anggur	الكروم	anggur	كُرُوم	N;SG	N;NOM;DEF;SG
anggur	النبيذ	anggur	نَبِيذ	N;SG	N;NOM;DEF;SG
hits	الضربات	hits	ضَربَة	N	N;NOM;DEF;PL
tiang	القطب	tiang	قُطب	N;SG	N;NOM;DEF;SG
tiang	السارية	tiang	سَارِيّ	N;SG	N;NOM;DEF;SG
tiang	الدعامة	tiang	دِعَامَة	N;SG	N;NOM;DEF;SG
tiang	دعامة	tiang	دَعَامَة	N;SG	N;NOM;INDF;SG
tiang	الركيزة	tiang	رَكِيزَة	N;SG	N;NOM;DEF;SG
pasien	المريض	pasien	مَرِيض	N;SG	N;NOM;DEF;SG
pasien	مريض	pasien	مَرِيض	N;SG	N;NOM;INDF;SG
pasien	المريضة	pasien	مَرِيض	N;SG	N;NOM;DEF;SG
pembaca	قراء	penbaca	قَرَاء	N;SG	N;NOM;INDF;SG
pembaca	القارئ	penbaca	قَارِئ	N;SG	N;NOM;DEF;SG
perasaan	شعور	perrasaan	شُعُور	N;SG	N;NOM;INDF;SG
perasaan	الاحساس	perrasaan	إِحسَاس	N;SG	N;NOM;DEF;SG
perasaan	الشعور	perrasaan	شُعُور	N;SG	N;NOM;DEF;SG
perasaan	احساس	perrasaan	إِحسَاس	N;SG	N;NOM;INDF;SG
perkawinan	الزواج	perkawinan	زَوَاج	N;SG	N;NOM;DEF;SG
perkawinan	زواج	perkawinan	زَوَاج	N;SG	N;NOM;INDF;SG
mekanisme	الالية	mekanisme	الالية	N;SG	N;NOM;DEF;SG
mekanisme	الية	mekanisme	الية	N;SG	N;NOM;DEF;SG
pelukis	الرسام	penlukis	رَسَّام	N;SG	N;NOM;DEF;SG
pelukis	رسام	penlukis	رَسَّام	N;SG	N;NOM;INDF;SG
kekurangan	عيوب	kekurangan	عَيب	N;SG	N;NOM;INDF;SG
kekurangan	عيوب	kekurangan	عَيب	N;SG	N;NOM;INDF;SG
kekurangan	الافتقار	kekurangan	اِفتِقَار	N;SG	N;NOM;DEF;SG
kekurangan	انعدام	kekurangan	اِنعِدَام	N;SG	N;NOM;INDF;SG
menikmati	يستمتع	mennikmati	اِستَمتَع	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
menikmati	يتمتع	mennikmati	تَمَتَّع	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
menikmati	استمتعت	mennikmati	اِستَمتَع	V;SG;ACT	V;PFV;FEM;SG;3;ACT
helikopter	المروحية	helikopter	المروحية	N;SG	N;NOM;DEF;SG
helikopter	مروحية	helikopter	مِروَحِيَّة	N;SG	N;NOM;INDF;SG
cincin	الخاتم	cincin	خَاتِم	N;SG	N;NOM;DEF;SG
tiket	تذاكر	tiket	تَذَاكُر	N;SG	N;NOM;INDF;SG
tiket	التذاكر	tiket	تَذَاكُر	N;SG	N;NOM;DEF;SG
tiket	تذكرة	tiket	تَذَكُّر	N;SG	N;NOM;INDF;SG
tiket	التذكرة	tiket	تَذَكُّر	N;SG	N;NOM;DEF;SG
tiket	التذاكر	tiket	تَذَاكُر	N;SG	N;NOM;DEF;SG
setara	مكافئ	setara	مكافئ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
setara	متساوية	setara	مُتَسَاوِي	ADJ;SG	ADJ;NOM;INDF;FEM;SG
setara	متساو	setara	مُتسَاو	ADJ;SG	ADJ;NOM;INDF;MASC;SG
setara	مساو	setara	مَسَاو	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sah	سارية	sah	سَارِي	ADJ;SG	ADJ;NOM;INDF;FEM;SG
sah	صالحة	sah	صَالِح	ADJ;SG	ADJ;NOM;INDF;FEM;SG
sah	قانوني	sah	قانوني	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sah	قانونية	sah	قَانُونِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
sah	القانوني	sah	قَانُونِيّ	ADJ;SG	ADJ;NOM;DEF;MASC;SG
kehadiran	الحضور	kehadiran	حُضُور	N;SG	N;NOM;DEF;SG
kehadiran	التواجد	kehadiran	تَوَاجُد	N;SG	N;NOM;DEF;SG
kehadiran	الوجود	kehadiran	وُجُود	N;SG	N;NOM;DEF;SG
tes	الاختبار	tes	اِختِبَار	N;SG	N;NOM;DEF;SG
tes	اختبار	tes	اِختِبَار	N;SG	N;NOM;INDF;SG
pelindung	الحامية	penlindung	حَامِي	N;SG	N;NOM;DEF;SG
pangkat	الرتبة	pangkat	رَتبَة	N;SG	N;NOM;DEF;SG
pangkat	رتبة	pangkat	رِتبَة	N;SG	N;NOM;INDF;SG
memperlihatkan	يظهر	menperlihatkan	ظَهَر	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
tantangan	التحدي	tantangan	تَحَدِّي	N;SG	N;NOM;DEF;SG
tantangan	تحدي	tantangan	تَحَدِّي	N;SG	N;NOM;INDF;SG
korupsi	الفساد	korupsi	فَسَاد	N;SG	N;NOM;DEF;SG
korupsi	فساد	korupsi	فَسَاد	N;SG	N;NOM;INDF;SG
serius	جادة	serius	جَادّ	ADJ;SG	ADJ;ACC;INDF;FEM;SG
serius	جديا	serius	جِدِّيّ	ADJ;SG	ADJ;ACC;INDF;MASC;SG
cuaca	الجو	cuaca	جَوّ	N;SG	N;NOM;DEF;SG
cuaca	الطقس	cuaca	طَقس	N;SG	N;NOM;DEF;SG
cuaca	طقس	cuaca	طَقس	N;SG	N;NOM;INDF;SG
kebakaran	النار	kebakaran	نَار	N;SG	N;NOM;DEF;SG
kebakaran	نار	kebakaran	نَار	N;SG	N;NOM;INDF;SG
kebakaran	حريق	kebakaran	حَرِيق	N;SG	N;NOM;INDF;SG
julukan	لقب	julukan	لَقَب	N;SG	N;NOM;INDF;SG
julukan	القاب	julukan	قَابّ	N;SG	N;NOM;INDF;SG
kesepakatan	اتفاق	kesepakatan	اِتِّفَاق	N;SG	N;NOM;INDF;SG
kesepakatan	الاتفاق	kesepakatan	اِتِّفَاق	N;SG	N;NOM;DEF;SG
kesepakatan	التعامل	kesepakatan	تَعَامُل	N;SG	N;NOM;DEF;SG
kesepakatan	صفقة	kesepakatan	صَفقَة	N;SG	N;NOM;INDF;SG
kesepakatan	الاتفاق	kesepakatan	اِتِّفَاق	N;SG	N;NOM;DEF;SG
kesepakatan	الصفقة	kesepakatan	صَفقَة	N;SG	N;NOM;DEF;SG
kesepakatan	اتفاق	kesepakatan	اِتِّفَاق	N;SG	N;NOM;INDF;SG
kesejahteraan	العافية	kesejahteraan	عَافِيَة	N;SG	N;NOM;DEF;SG
kesejahteraan	عافية	kesejahteraan	عَافِيَة	N;SG	N;NOM;INDF;SG
kesejahteraan	رفاهية	kesejahteraan	رَفَاهِيّ	N;SG	N;NOM;INDF;SG
kesejahteraan	الرفاه	kesejahteraan	رَفَاه	N;SG	N;NOM;DEF;SG
pemakaman	الدفن	penmakaman	دَفن	N;SG	N;NOM;DEF;SG
pemakaman	الجنازة	penmakaman	جِنَازَة	N;SG	N;NOM;DEF;SG
pemakaman	جنازة	penmakaman	جِنَازَة	N;SG	N;NOM;INDF;SG
pemakaman	مقبرة	penmakaman	مُقبِر	N;SG	N;NOM;INDF;SG
pemakaman	المقبرة	penmakaman	مُقبِر	N;SG	N;NOM;DEF;SG
biro	المكتب	biro	مَكتَب	N;SG	N;NOM;DEF;SG
galaksi	مجرة	galaksi	مِجرَة	N;SG	N;NOM;INDF;SG
galaksi	المجرة	galaksi	مَجرَة	N;SG	N;NOM;DEF;SG
ion	الايونات	ion	الايونات	N	N;NOM;DEF;PL
instrumen	صك	instrumen	صَكّ	N;SG	N;NOM;INDF;SG
instrumen	الصك	instrumen	صَكّ	N;SG	N;NOM;DEF;SG
transfer	التحويل	transfer	تَحوِيل	N;SG	N;NOM;DEF;SG
transfer	النقل	transfer	نَقل	N;SG	N;NOM;DEF;SG
transfer	نقل	transfer	نَقل	N;SG	N;NOM;INDF;SG
design	تصميم	design	تَصمِيم	N;SG	N;NOM;INDF;SG
design	التصميم	design	تَصمِيم	N;SG	N;NOM;DEF;SG
sosok	الشكل	sosok	شَكل	N	N;NOM;DEF;SG
profesi	المهنة	profesi	مُهَنِّئ	N;SG	N;NOM;DEF;SG
profesi	مهنة	profesi	مِهنَة	N;SG	N;NOM;INDF;SG
penyebaran	الانتشار	pensebaran	اِنتِشَار	N;SG	N;NOM;DEF;SG
penyebaran	انتشار	pensebaran	اِنتِشَار	N;SG	N;NOM;INDF;SG
penyebaran	الانتشار	pensebaran	اِنتِشَار	N;SG	N;NOM;DEF;SG
otot	العضلة	otot	عُضلَة	N;SG	N;NOM;DEF;SG
otot	عضلة	otot	عضلة	N;SG	N;NOM;INDF;SG
komisaris	مفوضة	komisaris	مفوضة	N;SG	N;NOM;INDF;SG
komisaris	المفوض	komisaris	مُفَوَّض	N;SG	N;NOM;DEF;SG
komisaris	مفوض	komisaris	مفوض	N;SG	N;NOM;INDF;SG
komisaris	المفوضة	komisaris	مُفَوَّض	N;SG	N;NOM;DEF;SG
berdarah	تنزف	berdarah	نَزَف	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
berdarah	ينزف	berdarah	أَنزَف	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
kutub	القطب	kutub	قُطب	N;SG	N;NOM;DEF;SG
kutub	الاقطاب	kutub	قُطب	N;SG	N;NOM;DEF;SG
awan	سحاب	awan	سَحَّاب	N;SG	N;NOM;INDF;SG
awan	السحب	awan	سَحب	N;SG	N;NOM;DEF;SG
awan	سحب	awan	سَحب	N;SG	N;NOM;INDF;SG
awan	السحاب	awan	سَحَّاب	N;SG	N;NOM;DEF;SG
awan	سحاب	awan	سَحَّاب	N;SG	N;NOM;INDF;SG
awan	غيمة	awan	غِيمَة	N;SG	N;NOM;INDF;SG
awan	سحابة	awan	سِحَابَة	N;SG	N;NOM;INDF;SG
ketentuan	احكام	ketentuan	حُكم	N;SG	N;NOM;INDF;SG
tahanan	السجين	tahanan	سَجِين	N;SG	N;NOM;DEF;SG
tahanan	سجين	tahanan	سَجِين	N;SG	N;NOM;INDF;SG
tahanan	سجينة	tahanan	سَجِينَة	N;SG	N;NOM;INDF;SG
tahanan	حضانة	tahanan	حَضَانَة	N;SG	N;NOM;INDF;SG
tahanan	الحضانة	tahanan	حِضَانَة	N;SG	N;NOM;DEF;SG
tahanan	الوصاية	tahanan	وِصَايَة	N;SG	N;NOM;DEF;SG
moral	اخلاق	moral	إِخلَاق	N;SG	N;NOM;INDF;SG
moral	اخلاق	moral	إِخلَاق	N;SG	N;NOM;INDF;SG
pengarang	الكاتب	penarang	كَاتِب	N;SG	N;NOM;DEF;SG
pengarang	كاتب	penarang	كَاتِب	N;SG	N;NOM;INDF;SG
sehat	صحية	sehat	صِحِّيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
sehat	صحي	sehat	صِحِّيّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
enzim	الانزيم	enzim	الانزيم	N;SG	N;NOM;DEF;SG
memengaruhi	يؤثر	memengaruhi	أَثَّر	V	V;IPFV;MASC;IND;SG;3;FIN;ACT
perekonomian	اقتصاد	perekonomian	اِقتِصَاد	N;SG	N;NOM;INDF;SG
perekonomian	الاقتصاد	perekonomian	اِقتِصَاد	N;SG	N;NOM;DEF;SG
peradaban	حضارة	peradaban	حَضَارَة	N;SG	N;NOM;INDF;SG
peradaban	الحضارة	peradaban	حَضَارَة	N;SG	N;NOM;DEF;SG
peradaban	حضارة	peradaban	حَضَارَة	N;SG	N;NOM;INDF;SG
membahas	تناقش	menbahas	نَاقَش	V;SG;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
membahas	يناقش	menbahas	نَاقَش	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
membahas	ناقش	menbahas	نَاقَش	V;SG;ACT	V;PFV;MASC;SG;3;ACT
pinggiran	الحواف	pinggiran	الحواف	N;SG	N;NOM;DEF;SG
pinggiran	هامش	pinggiran	هَامِش	N;SG	N;NOM;INDF;SG
gawang	المرمى	gawang	مَرمَى	N;SG	N;NOM;DEF;SG
gawang	هدف	gawang	هَدَف	N;SG	N;NOM;INDF;SG
gawang	الهدف	gawang	هَدَف	N;SG	N;NOM;DEF;SG
primer	ابتدائي	primer	اِبتِدَائِيّ	N;SG	N;ACC;INDF;SG
beras	الارز	beras	أَرز	N;SG	N;NOM;DEF;SG
beras	الرز	beras	رُزّ	N;SG	N;NOM;DEF;SG
konsumen	المستهلك	konsumen	مُستَهلِك	N;SG	N;NOM;DEF;SG
datar	شقة	datar	شَقَّة	N;SG	N;NOM;INDF;SG
meja	منضدة	meja	مُنَضَّد	N;SG	N;NOM;INDF;SG
meja	المكتب	meja	مَكتَب	N;SG	N;NOM;DEF;SG
meja	مكتب	meja	مَكتَب	N;SG	N;NOM;INDF;SG
meja	الجدول	meja	جَدوَل	N;SG	N;NOM;DEF;SG
meja	جدول	meja	جَدوَل	N;SG	N;NOM;INDF;SG
meja	الطاولة	meja	طَاوِلَة	N;SG	N;NOM;DEF;SG
liberal	الليبرالية	liberal	لِيبِرَالِيّ	N;SG	N;NOM;DEF;SG
menunjuk	يشير	mentunjuk	أَشَار	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
siklus	الدورة	siklus	دَورَة	N;SG	N;NOM;DEF;SG
siklus	دورة	siklus	دَورَة	N;SG	N;NOM;INDF;SG
spesifik	محدد	spesifik	مُحَدَّد	ADJ;SG	ADJ;NOM;INDF;MASC;SG
spesifik	محددة	spesifik	مُحَدَّد	ADJ;SG	ADJ;NOM;INDF;FEM;SG
cadangan	الدعم	cadangan	دَعم	N;SG	N;NOM;DEF;SG
cadangan	دعم	cadangan	دَعم	N;SG	N;NOM;INDF;SG
cadangan	اسناد	cadangan	إِسنَاد	N;SG	N;NOM;INDF;SG
cadangan	الاحتياطي	cadangan	اِحتِيَاطِيّ	N;SG	N;NOM;DEF;SG
event	احداث	event	حَدَث	N	N;NOM;INDF;PL
event	الفعاليات	event	الفعاليات	N	N;NOM;DEF;PL
event	المناسبات	event	مُنَاسَبَة	N	N;NOM;DEF;PL
event	الاحداث	event	حَدَث	N	N;NOM;DEF;PL
jawaban	اجابة	jawaban	إِجَابَة	N;SG	N;NOM;INDF;SG
jawaban	الاجابة	jawaban	إِجَابَة	N;SG	N;NOM;DEF;SG
jawaban	جواب	jawaban	جَابّ	N;SG	N;NOM;INDF;SG
jawaban	الجواب	jawaban	جَوَاب	N;SG	N;NOM;DEF;SG
mengusulkan	يقترح	menusulkan	اِقتَرَح	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
suasana	الجو	suasana	جَوّ	N;SG	N;NOM;DEF;SG
suasana	مزاج	suasana	مِزَاج	N;SG	N;NOM;INDF;SG
suasana	المزاج	suasana	مِزَاج	N;SG	N;NOM;DEF;SG
penurunan	تخفيض	penturunan	تَخفِيض	N;SG	N;NOM;INDF;SG
penurunan	انخفاض	penturunan	اِنخِفَاض	N;SG	N;NOM;INDF;SG
penurunan	النقصان	penturunan	نِقصَان	N;SG	N;NOM;DEF;SG
penurunan	نقصان	penturunan	نقصان	N;SG	N;NOM;INDF;SG
penurunan	خفض	penturunan	خَفض	N;SG	N;NOM;INDF;SG
kambing	ماعز	kambing	مَاعِز	N;SG	N;NOM;INDF;SG
kambing	الماعز	kambing	مَاعِز	N;SG	N;NOM;DEF;SG
tebal	سميك	tebal	سميك	ADJ;SG	ADJ;NOM;INDF;MASC;SG
tebal	سميكة	tebal	سمِيكَة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
tebal	جريء	tebal	جَرِيء	ADJ;SG	ADJ;NOM;INDF;MASC;SG
tebal	عريض	tebal	عَرِيض	ADJ;SG	ADJ;NOM;INDF;MASC;SG
atmosfer	الجو	atmosfer	جَوّ	N;SG	N;NOM;DEF;SG
takhta	العرش	takhta	عَرش	N;SG	N;NOM;DEF;SG
kebangkitan	الانبعاث	kebangkitan	اِنبِعَاث	N;SG	N;NOM;DEF;SG
kebangkitan	القيامة	kebangkitan	قِيَامَة	N;SG	N;NOM;DEF;SG
kebangkitan	الصحوة	kebangkitan	صَحوَة	N;SG	N;NOM;DEF;SG
kebangkitan	يقظة	kebangkitan	قُظَّة	N;SG	N;NOM;INDF;SG
kebangkitan	الاستيقاظ	kebangkitan	اِستِيقَاظ	N;SG	N;NOM;DEF;SG
bioskop	المسرح	bioskop	مَسرَح	N	N;NOM;DEF;SG
bioskop	مسرح	bioskop	مَسرَح	N	N;NOM;INDF;SG
bioskop	المسرح	bioskop	مَسرَح	N	N;NOM;DEF;SG
bioskop	مسرح	bioskop	مَسرَح	N	N;NOM;INDF;SG
bioskop	السينما	bioskop	سِينَمَا	N	N;NOM;DEF;SG
bioskop	الفيلم	bioskop	فِيلم	N	N;NOM;DEF;SG
bioskop	فيلم	bioskop	فِيلم	N	N;NOM;INDF;SG
bioskop	الفلم	bioskop	فَلَّم	N	N;NOM;DEF;SG
bioskop	الافلام	bioskop	فِيلم	N	N;NOM;DEF;PL
bioskop	افلام	bioskop	فِيلم	N	N;NOM;INDF;PL
bioskop	مسارح	bioskop	مَسرَحَة	N	N;NOM;INDF;PL
bioskop	المسارح	bioskop	مَسرَحَة	N	N;NOM;DEF;PL
besaran	ضخامة	besaran	ضَخَّامَة	N;SG	N;NOM;INDF;SG
stabil	مستقر	stabil	مُستَقِرّ	ADJ;SG	ADJ;NOM;INDF;MASC;SG
stabil	مستقرة	stabil	مُستَقِرّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
pelanggan	الزبون	penlanggan	زَبن	N;SG	N;NOM;DEF;SG
pelanggan	زبون	penlanggan	زبون	N;SG	N;NOM;INDF;SG
perbandingan	مقارنة	perbandingan	مُقَارَنَة	N;SG	N;ACC;INDF;SG
perbandingan	المقارنة	perbandingan	مُقَارَنَة	N;SG	N;NOM;DEF;SG
perbandingan	مقارنة	perbandingan	مُقَارَنَة	N;SG	N;ACC;INDF;SG
perbandingan	المقارن	perbandingan	مَقرِن	N;SG	N;NOM;DEF;SG
perbandingan	المقارنة	perbandingan	مُقَارَنَة	N;SG	N;NOM;DEF;SG
kompilasi	التجميع	kompilasi	تَجمِيع	N;SG	N;NOM;DEF;SG
kompilasi	تجميع	kompilasi	تَجمِيع	N;SG	N;NOM;INDF;SG
leluhur	الاجداد	leluhur	الاجداد	N	N;NOM;DEF;PL
kredit	ائتمان	kredit	اِئتِمَان	N;SG	N;NOM;INDF;SG
kredit	الائتمان	kredit	اِئتِمَان	N;SG	N;NOM;DEF;SG
kredit	رصيد	kredit	رَصِيد	N;SG	N;NOM;INDF;SG
mempengaruhi	يؤثر	menpengaruhi	أَثَّر	V;SG;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
kajian	دراسة	kajian	دِرَاسَة	N;SG	N;NOM;INDF;SG
kajian	الدراسة	kajian	دِرَاسَة	N;SG	N;NOM;DEF;SG
baju	قميص	baju	قَمِيص	N;SG	N;NOM;INDF;SG
baju	القميص	baju	قَمِيص	N;SG	N;NOM;DEF;SG
baju	فستان	baju	فستان	N;SG	N;NOM;INDF;SG
baju	الفستان	baju	فُستَان	N;SG	N;NOM;DEF;SG
baju	ثوب	baju	ثُوب	N;SG	N;NOM;INDF;SG
baju	اللباس	baju	لَبَاس	N;SG	N;NOM;DEF;SG
baju	لباس	baju	لباس	N;SG	N;NOM;INDF;SG
resolusi	قرار	resolusi	قَرَار	N;SG	N;NOM;INDF;SG
resolusi	القرار	resolusi	قَرَار	N;SG	N;NOM;DEF;SG
permaisuri	الامبراطورة	permaisuri	أُمبِرطَاطُورَة	N	N;NOM;DEF;SG
sirkuit	الدائرة	sirkuit	دَائِرَة	N;SG	N;NOM;DEF;SG
sirkuit	حلبة	sirkuit	حَلبَة	N;SG	N;NOM;INDF;SG
sirkuit	دائرة	sirkuit	دَائِرَة	N;SG	N;NOM;INDF;SG
jagung	ذرة	jagung	ذُرَّة	N;SG	N;NOM;INDF;SG
jagung	الذرة	jagung	ذُرَة	N;SG	N;NOM;DEF;SG
berani	جريء	berani	جَرِيء	ADJ;SG	ADJ;NOM;INDF;MASC;SG
berani	عريض	berani	عَرِيض	ADJ;SG	ADJ;NOM;INDF;MASC;SG
potongan	القطع	potongan	قِطعَة	N;SG	N;NOM;DEF;SG
domba	الخروف	domba	خَرف	N;SG	N;NOM;DEF;SG
domba	الغنم	domba	غَنَم	N;SG	N;NOM;DEF;SG
domba	الحمل	domba	حَمَل	N;SG	N;NOM;DEF;SG
domba	الحملان	domba	حَمَل	N;SG	N;NOM;DEF;SG
murah	رخيصة	murah	رَخِيص	ADJ;SG	ADJ;NOM;INDF;FEM;SG
murah	رخيص	murah	رَخِيص	ADJ;SG	ADJ;NOM;INDF;MASC;SG
muatan	تحميل	muatan	تَحمِيل	N;SG	N;NOM;INDF;SG
muatan	حمولة	muatan	حُمُولَة	N;SG	N;NOM;INDF;SG
muatan	التحميل	muatan	تَحمِيل	N;SG	N;NOM;DEF;SG
muatan	حمولة	muatan	حُمُولَة	N;SG	N;NOM;INDF;SG
muatan	الشحن	muatan	شَحن	N;SG	N;NOM;DEF;SG
muatan	شحنة	muatan	شَحنَة	N;SG	N;NOM;INDF;SG
muatan	شحن	muatan	شَحن	N;SG	N;NOM;INDF;SG
muatan	الحمولة	muatan	حُمُولَة	N;SG	N;NOM;DEF;SG
muatan	حمولة	muatan	حُمُولَة	N;SG	N;NOM;INDF;SG
muatan	الحمولة	muatan	حُمُولَة	N;SG	N;NOM;DEF;SG
hebat	عظيم	hebat	عظيم	ADJ;SG	ADJ;NOM;INDF;MASC;SG
hebat	عظيمة	hebat	عَظِيمَة	ADJ;SG	ADJ;NOM;INDF;FEM;SG
hebat	العظيم	hebat	عَظِيم	ADJ;SG	ADJ;NOM;DEF;MASC;SG
filsuf	الفلاسفة	filsuf	فُلَاسِفَة	N	N;NOM;DEF;PL
filsuf	الفيلسوف	filsuf	فَيلَسُوف	N	N;NOM;DEF;SG
lurus	مباشرة	lurus	مُبَاشَرَة	N;SG	N;NOM;INDF;SG
formasi	التشكيل	formasi	تَشكِيل	N;SG	N;NOM;DEF;SG
formasi	تشكيل	formasi	تَشكِيل	N;SG	N;NOM;INDF;SG
doktor	الدكتور	doktor	دُكتُور	N;SG	N;NOM;DEF;SG
doktor	طبيب	doktor	طبيب	N;SG	N;NOM;INDF;SG
doktor	الطبيب	doktor	طَبِيب	N;SG	N;NOM;DEF;SG
doktor	الدكتوراة	doktor	دُكتُورَائ	N;SG	N;NOM;DEF;SG
dijelaskan	وصفت	dijelaskan	وَصَف	V;SG;PASS	V;PFV;FEM;SG;3;PASS
kesuksesan	النجاح	kesuksesan	نَجَاح	N;SG	N;NOM;DEF;SG
kesuksesan	التوفيق	kesuksesan	تَوفِيق	N;SG	N;NOM;DEF;SG
kesuksesan	نجاح	kesuksesan	نَجَاح	N;SG	N;NOM;INDF;SG
penyiaran	بث	pensiaran	بَثّ	N;SG	N;NOM;INDF;SG
penyiaran	البث	pensiaran	بَثّ	N;SG	N;NOM;DEF;SG
penyiaran	بث	pensiaran	بَثّ	N;SG	N;NOM;INDF;SG
penyiaran	الاذاعة	pensiaran	إِذَاعَة	N;SG	N;NOM;DEF;SG
penyiaran	البث	pensiaran	بَثّ	N;SG	N;NOM;DEF;SG
station	المحطة	station	مَحَطَّة	N	N;NOM;DEF;SG
station	محطة	station	مَحَطَّة	N	N;NOM;INDF;SG
lambat	بطيئة	lambat	بَطِيء	ADJ;SG	ADJ;NOM;INDF;FEM;SG
kritikus	النقاد	kritikus	نُقَاد	N;SG	N;NOM;DEF;SG
kritikus	ناقد	kritikus	نَاقِد	N;SG	N;NOM;INDF;SG
seleksi	انتقاء	seleksi	اِنتِقَاء	N;SG	N;NOM;INDF;SG
seleksi	الانتقاء	seleksi	اِنتِقَاء	N;SG	N;NOM;DEF;SG
seleksi	اختيار	seleksi	اِختِيَار	N;SG	N;NOM;INDF;SG
seleksi	الاختيار	seleksi	اِختِيَار	N;SG	N;NOM;DEF;SG
seleksi	التحديد	seleksi	تَحدِيد	N;SG	N;NOM;DEF;SG
