csak	ちょうど	csak	ちょうど	ADV	ADV
barát	友人	bara	友人	N;NOM;SG	N
barát	友だち	bara	友だち	N;NOM;SG	N
barát	友達	bara	友達	N;NOM;SG	N
barát	ボーイフレンド	bara	ボーイフレンド	N;NOM;SG	N
példányok	標本	példány	標本	N;NOM;PL	N
példányok	部数	példány	部数	N;NOM;PL	N
diplomata	外交官	diplomata	外交官	N;NOM;SG	N
fogadott	受け取り	fogad	受け取る	V;INDF;IND;SG;3;PST;FIN;ACT	V
fogadott	受信	fogad	受信	V;INDF;IND;SG;3;PST;FIN;ACT	V
üzem	プラント	üz	プラント	N;NOM;SG	N
üzem	植物	üz	植物	N;NOM;SG	N
üzem	工場	üz	工場	N;NOM;SG	N
olvasók	読者	olvasó	読者	N;NOM;PL	N
olvasók	リーダー	olvasó	リーダー	N;NOM;PL	N
sérülés	外傷	sérülés	外傷	N;NOM;SG	N
sérülés	被害	sérülés	被害	N;NOM;SG	N
sérülés	ダメージ	sérülés	ダメージ	N;NOM;SG	N
sérülés	損害	sérülés	損害	N;NOM;SG	N
hétköznapi	普通	hétköznapi	普通	ADJ;NOM;SG	ADJ
turisták	ツーリスト	turista	ツーリスト	N;NOM;PL	N
turisták	ツーリスト	turista	ツーリスト	N;NOM;PL	N
turisták	観光	turista	観光	N;NOM;PL	N
ügyek	事例	ügy	事例	N;NOM;PL	N
ügyek	ケース	ügy	ケース	N;NOM;PL	N
folyadék	液体	folyadék	液体	N;NOM;SG	N
folyadék	流体	folyadék	流体	N;NOM;SG	N
folyadék	液体	folyadék	液体	N;NOM;SG	N
szeretet	ラブ	szeretet	ラブ	N;NOM;SG	N
büntetés	ペナルティ	büntetés	ペナルティ	N;NOM;SG	N
büntetés	収容	büntetés	収容	N;NOM;SG	N
nyúlik	伸びる	nyúlik	伸びる	V;INDF;IND;SG;3;PRS;FIN;ACT	V
honda	本	honda	本	N;NOM;SG	N
ünnep	祝日	ünnep	祝日	N;NOM;SG	N
ünnep	休日	ünnep	休日	N;NOM;SG	N
ünnep	祝賀	ünnep	祝賀	N;NOM;SG	N
ünnep	お	ünnep	お	N;NOM;SG	N
színpadon	舞台	színpad	舞台	N;ON+ESS;SG	N
színpadon	ステージ	színpad	ステージ	N;ON+ESS;SG	N
hálózati	ネットワーク	hálózat	ネットワーク	N;NOM;SG	N
zászlóalj	大隊	zászlóalj	大隊	N;NOM;SG	N
megtámadta	襲撃	meg+támad	襲撃	V;DEF;IND;SG;3;PST;FIN;ACT	V
tengerparti	海辺	tengerparti	海辺	N;NOM;SG	N
közösségek	コミュニティ	közösség	コミュニティ	N;NOM;PL	N
váltó	リレー	váltó	リレー	N;NOM;SG	N
utalás	参考	utalás	参考	N;NOM;SG	N
munkatársai	同僚	munkatárs	同僚	N;NOM;PL	N
mozog	引越	mozog	引越	V;INDF;IND;SG;3;PRS;FIN;ACT	V
mozog	移動	mozog	移動	V;INDF;IND;SG;3;PRS;FIN;ACT	V
kajak	カヤック	ka	カヤック	N;NOM;PL	N
hatóság	権威	hatóság	権威	N;NOM;SG	N
hatóság	権限	hatóság	権限	N;NOM;SG	N
hatóság	職権	hatóság	職権	N;NOM;SG	N
ügynök	エージェント	ügynök	エージェント	N;NOM;SG	N
ügynök	代理人	ügynök	代理人	N;NOM;SG	N
körök	サークル	körök	サークル	N;NOM;PL	N
gondolkodás	思考	gondolkodás	思考	N;NOM;SG	N
érdeklődés	利子	érdeklődés	利子	N;NOM;SG	N
érdeklődés	利息	érdeklődés	利息	N;NOM;SG	N
autók	カーズ	autó	カーズ	N;NOM;PL	N
barátnője	ガール	barát	ガール	N;NOM;SG	N
útmutató	ガイダンス	útmutató	ガイダンス	N;NOM;SG	N
útmutató	ガイド	útmutató	ガイド	N;NOM;SG	N
útmutató	手順	útmutató	手順	N;NOM;SG	N
hullám	波動	hullám	波動	N;NOM;SG	N
hullám	ウェーブ	hullám	ウェーブ	N;NOM;SG	N
tünetek	症状	tűnet	症状	N;NOM;PL	N
tünetek	徴候	tűnet	徴候	N;NOM;PL	N
irányelvek	指針	irányelvek	指針	N;NOM;PL	N
irányelvek	ガイドライン	irányelvek	ガイドライン	N;NOM;PL	N
oxigén	酸素	orige	酸素	N;NOM;SG	N
tényezők	要因	tényező	要因	N;NOM;PL	N
vegyületek	化合物	vegyület	化合物	N;NOM;PL	N
futball	サッカー	futball	サッカー	N;NOM;SG	N
futball	フットボール	futball	フットボール	N;NOM;SG	N
tervezés	計画	tervezés	計画	N;NOM;SG	N
tervezés	企画	tervezés	企画	N;NOM;SG	N
tervezés	プランニング	tervezés	プランニング	N;NOM;SG	N
tervezés	デザイン	tervezés	デザイン	N;NOM;SG	N
tervezés	意匠	tervezés	意匠	N;NOM;SG	N
ajánlotta	推奨	ajánl	推奨	V;DEF;IND;SG;3;PST;FIN;ACT	V
nemesség	貴族	nemesség	貴族	N;NOM;SG	N
tiltott	禁止	tilt	禁止	V;INDF;IND;SG;3;PST;FIN;ACT	V
ügyvezető	エグゼクティブ	ügyvezető	エグゼクティブ	N;NOM;SG	N
ügyvezető	管理	ügyvezető	管理	N;NOM;SG	N
ügyvezető	管理人	ügyvezető	管理人	N;NOM;SG	N
kifejezések	フレーズ	kifejezés	フレーズ	N;NOM;PL	N
kifejezések	用語	kifejezés	用語	N;NOM;PL	N
röplabda	バレーボール	röplabda	バレーボール	N;NOM;SG	N
áldozat	生贄	áldozat	生贄	N;NOM;SG	N
szempont	アスペクト	szempont	アスペクト	N;NOM;SG	N
szempont	側面	szempont	側面	N;NOM;SG	N
mentális	メンタル	mentális	メンタル	N;NOM;SG	N
fordító	コンパイラ	fordító	コンパイラ	N;NOM;SG	N
körzetben	半径	körzet	半径	N;IN+ESS;SG	N
mészkő	石灰岩	mészkő	石灰岩	N;NOM;SG	N
mennyiség	音量	mennyiség	音量	N;NOM;SG	N
mennyiség	ボリューム	mennyiség	ボリューム	N;NOM;SG	N
mennyiség	体積	mennyiség	体積	N;NOM;SG	N
mennyiség	数量	mennyiség	数量	N;NOM;SG	N
mennyiség	数量	mennyiség	数量	N;NOM;SG	N
teológus	神学	teológus	神学	N;NOM;SG	N
biztonságos	安全	biztonságos	安全	ADJ;NOM;SG	ADJ
börtönben	刑務所	börtönben	刑務所	N;IN+ESS;SG	N
börtönben	監獄	börtönben	監獄	N;IN+ESS;SG	N
pozíció	ポジション	pozíció	ポジション	N;NOM;SG	N
pozíció	役職	pozíció	役職	N;NOM;SG	N
pozíció	ポジション	pozíció	ポジション	N;NOM;SG	N
corporation	コーポレーション	corporation	コーポレーション	N;NOM;SG	N
kezdeni	開始	kezd	開始	V;NFIN;ACT	V
kezdeni	始める	kezd	始める	V;NFIN;ACT	V
kezdeni	スタート	kezd	スタート	V;NFIN;ACT	V
záró	閉会	záró	閉会	N;NOM;SG	N
záró	最終	záró	最終	N;NOM;SG	N
záró	決勝	záró	決勝	N;NOM;SG	N
felek	当事	fél	当事	N;NOM;PL	N
felek	パーティ	fél	パーティ	N;NOM;PL	N
felek	パーティー	fél	パーティー	N;NOM;PL	N
illik	合う	illik	合う	V;INDF;IND;SG;3;PRS;FIN;ACT	V
darabja	ピース	darab	ピース	N;NOM;SG	N
évszázadok	世紀	évszázad	世紀	N;NOM;PL	N
könyvtárban	ディレクトリ	könyvtár	ディレクトリ	N;IN+ESS;SG	N
könyvtárban	図書館	könyvtár	図書館	N;IN+ESS;SG	N
könyvtárban	ライブラリ	könyvtár	ライブラリ	N;IN+ESS;SG	N
parancsot	オーダー	parancsot	オーダー	N;ACC;SG	N
viszony	情事	viszony	情事	N;NOM;SG	N
erőszak	暴力	erősz	暴力	N;NOM;SG	N
erőszak	レイプ	erősz	レイプ	N;NOM;SG	N
megjegyzések	備考	megjegyzés	備考	N;NOM;PL	N
megjegyzések	注記	megjegyzés	注記	N;NOM;PL	N
megjegyzések	メモ	megjegyzés	メモ	N;NOM;PL	N
megjegyzések	備考	megjegyzés	備考	N;NOM;PL	N
megjegyzések	ノート	megjegyzés	ノート	N;NOM;PL	N
megjegyzések	コメント	megjegyzés	コメント	N;NOM;PL	N
szakemberek	プロフェッショナル	szakember	プロフェッショナル	N;NOM;PL	N
becsült	見積もり	becsül	見積もり	V;INDF;IND;SG;3;PST;FIN;ACT	V
becsült	推定	becsül	推定	V;INDF;IND;SG;3;PST;FIN;ACT	V
hatások	エフェクト	hatás	エフェクト	N;NOM;PL	N
hatások	効果	hatás	効果	N;NOM;PL	N
vállalkozó	請負	vállalkozó	請負	N;NOM;SG	N
veszteségek	損失	veszteség	損失	N;NOM;PL	N
veszteségek	損失	veszteség	損失	N;NOM;PL	N
ellenzék	野党	ellenzék	野党	N;NOM;SG	N
befolyása	影響	befolyás	影響	N;NOM;SG	N
járőr	斥候	járőr	斥候	N;NOM;SG	N
járőr	パトロール	járőr	パトロール	N;NOM;SG	N
domb	ヒル	domb	ヒル	N;NOM;SG	N
szórakoztató	タレント	szórakoztató	タレント	N;NOM;SG	N
szórakoztató	芸能人	szórakoztató	芸能人	N;NOM;SG	N
szórakoztató	エンターテイメント	szórakoztató	エンターテイメント	N;NOM;SG	N
szórakoztató	エンターテインメント	szórakoztató	エンターテインメント	N;NOM;SG	N
viszonya	情事	viszony	情事	N;NOM;SG	N
páncélos	装甲	páncélos	装甲	N;NOM;SG	N
menetrend	議事	menetrend	議事	N;NOM;SG	N
menetrend	議題	menetrend	議題	N;NOM;SG	N
menetrend	スケジュール	menetrend	スケジュール	N;NOM;SG	N
menetrend	時刻	menetrend	時刻	N;NOM;SG	N
tükör	ミラー	tükör	ミラー	N;NOM;SG	N
dinamikus	ダイナミック	dinamikus	ダイナミック	ADJ;NOM;SG	ADJ
gyógyszer	医学	gyógyszer	医学	N;NOM;SG	N
gyógyszer	薬物	gyógyszer	薬物	N;NOM;SG	N
sír	墓所	sír	墓所	N;NOM;SG	N
érv	論証	érv	論証	N;NOM;SG	N
győztesek	勝者	győztes	勝者	N;NOM;PL	N
koronát	クラウン	korona	クラウン	N;ACC;SG	N
őrnagy	少佐	őrnagy	少佐	N;NOM;SG	N
őrnagy	メジャー	őrnagy	メジャー	N;NOM;SG	N
őrnagy	専攻	őrnagy	専攻	N;NOM;SG	N
tartományok	範囲	tartomány	範囲	N;NOM;PL	N
tartományok	ドメイン	tartomány	ドメイン	N;NOM;PL	N
vállalkozás	企業	vállalkozás	企業	N;NOM;SG	N
táncos	ダンサー	táncos	ダンサー	N;NOM;SG	N
valley	谷間	valley	谷間		
gyártás	製造	gyártás	製造	N;NOM;SG	N
gyártás	プロダクション	gyártás	プロダクション	N;NOM;SG	N
gyártás	製造	gyártás	製造	N;NOM;SG	N
ellenfele	相手	ellenfele	相手	N;NOM;SG	N
ellenfele	相手	ellenfele	相手	N;NOM;SG	N
özvegye	未亡	özvegy	未亡	N;NOM;SG	N
földrajz	地理	földrajz	地理	N;NOM;SG	N
tanulók	生徒	tanuló	生徒	N;NOM;PL	N
tanulók	学生	tanuló	学生	N;NOM;PL	N
szőlő	ぶどう	szőlő	ぶどう	N;NOM;SG	N
szőlő	ブドウ	szőlő	ブドウ	N;NOM;SG	N
szőlő	ブドウ	szőlő	ブドウ	N;NOM;SG	N
szőlő	ぶどう	szőlő	ぶどう	N;NOM;SG	N
kislány	ガール	kislány	ガール	N;NOM;SG	N
kislány	少女	kislány	少女	N;NOM;SG	N
kislány	女	kislány	女	N;NOM;SG	N
sós	塩	sós	塩	N;NOM;SG	N
sós	塩	sós	塩	N;NOM;SG	N
videók	動画	videó	動画	N;NOM;PL	N
fája	ツリー	fája	ツリー	N;NOM;SG	N
ellenőrizni	検証	ellenőriz	検証	V;NFIN;ACT	V
lovagok	騎士	lovag	騎士	N;NOM;PL	N
pilóták	パイロット	piló	パイロット	N;NOM;PL	N
demokrácia	民主主義	demokrácia	民主主義	N;NOM;SG	N
belvárosi	下町	belvárosi	下町	N;NOM;SG	N
basszus	ベース	basszus	ベース	N;NOM;SG	N
forgatás	集合	forgatás	集合	N;NOM;SG	N
forgatás	セット	forgatás	セット	N;NOM;SG	N
forgatás	射撃	forgatás	射撃	N;NOM;SG	N
generáció	世代	generáció	世代	N;NOM;SG	N
festmény	絵画	festmény	絵画	N;NOM;SG	N
utas	乗客	utas	乗客	N;NOM;SG	N
utas	旅客	utas	旅客	N;NOM;SG	N
utas	トラベラー	utas	トラベラー	N;NOM;SG	N
utas	乗客	utas	乗客	N;NOM;SG	N
feltételezett	推定	feltételezett	推定	V;INDF;IND;SG;3;PST;FIN;ACT	V
építmény	構造	építmény	構造	N;NOM;SG	N
galaxis	銀河	galaxis	銀河	N;NOM;SG	N
galaxis	銀河	galaxis	銀河	N;NOM;SG	N
üzemanyag	燃料	üzemanyag	燃料	N;NOM;SG	N
aréna	アリーナ	aréna	アリーナ	N;NOM;SG	N
meghaladja	上回る	meg+halad	上回る	V;DEF;IND;SG;3;PRS;FIN;ACT	V
nyilvánosság	広報	nyilvánosság	広報	N;NOM;SG	N
nyilvánosság	公衆	nyilvánosság	公衆	N;NOM;SG	N
nyilvánosság	パブリック	nyilvánosság	パブリック	N;NOM;SG	N
fényképek	フォト	fénykép	フォト	N;NOM;PL	N
fényképek	写真	fénykép	写真	N;NOM;PL	N
szabvány	基準	szabvány	基準	N;NOM;SG	N
szabvány	スタンダード	szabvány	スタンダード	N;NOM;SG	N
szabvány	標準	szabvány	標準	N;NOM;SG	N
októberben	十月	október	十月	N;IN+ESS;SG	N
civilizáció	文明	civilizáció	文明	N;NOM;SG	N
pályázat	コンテスト	pályázat	コンテスト	N;NOM;SG	N
kisebbség	少数	kisebbség	少数	N;NOM;SG	N
mindazonáltal	しかし	mindazonáltal	しかし	CONJ	CONJ
végrehajtó	廷吏	végrehajtó	廷吏		
hallgatók	生徒	hallgató	生徒	N;NOM;PL	N
hallgatók	学生	hallgató	学生	N;NOM;PL	N
hallgatók	リスナー	hallgató	リスナー	N;NOM;PL	N
jegyzet	メモ	jegyzet	メモ	N;NOM;SG	N
jegyzet	ノート	jegyzet	ノート	N;NOM;SG	N
jegyzet	注記	jegyzet	注記	N;NOM;SG	N
jegyzet	メモ	jegyzet	メモ	N;NOM;SG	N
jegyzet	備考	jegyzet	備考	N;NOM;SG	N
jegyzet	ノート	jegyzet	ノート	N;NOM;SG	N
testvér	兄弟	testvér	兄弟	N;NOM;SG	N
éghajlat	気候	éghajlat	気候	N;NOM;SG	N
lázadás	反乱	lázadás	反乱	N;NOM;SG	N
lázadás	暴動	lázadás	暴動	N;NOM;SG	N
lázadás	反乱	lázadás	反乱	N;NOM;SG	N
berendezések	道具	berendezés	道具	N;NOM;PL	N
berendezések	機器	berendezés	機器	N;NOM;PL	N
berendezések	機材	berendezés	機材	N;NOM;PL	N
berendezések	デバイス	berendezés	デバイス	N;NOM;PL	N
berendezések	機器	berendezés	機器	N;NOM;PL	N
berendezések	インストール	berendezés	インストール	N;NOM;PL	N
növeli	追加	növel	追加	V;DEF;IND;SG;3;PRS;FIN;ACT	V
vitamin	ビタミン	vitami	ビタミン	N;NOM;SG	N
vitamin	ビタミン	vitami	ビタミン	N;NOM;SG	N
osztott	共有	osztott	共有	V;INDF;IND;SG;3;PST;FIN;ACT	V
osztott	分ける	osztott	分ける	V;INDF;IND;SG;3;PST;FIN;ACT	V
osztott	分割	osztott	分割	V;INDF;IND;SG;3;PST;FIN;ACT	V
szoba	部屋	szoba	部屋	N;NOM;SG	N
szoba	ルーム	szoba	ルーム	N;NOM;SG	N
szoba	部屋	szoba	部屋	N;NOM;SG	N
szoba	ルーム	szoba	ルーム	N;NOM;SG	N
különbségek	差分	különbség	差分	N;NOM;PL	N
keresztények	キリスト	keresztény	キリスト	N;NOM;PL	N
keresztények	キリスト教徒	keresztény	キリスト教徒	N;NOM;PL	N
keresztények	キリスト教徒	keresztény	キリスト教徒	N;NOM;PL	N
gdp	gdp	gdp	gdp	N;NOM;SG	N
berendezés	デバイス	berendezés	デバイス	N;NOM;SG	N
berendezés	機器	berendezés	機器	N;NOM;SG	N
berendezés	道具	berendezés	道具	N;NOM;SG	N
berendezés	機器	berendezés	機器	N;NOM;SG	N
berendezés	機材	berendezés	機材	N;NOM;SG	N
molekuláris	分子	molekuláris	分子	N;NOM;SG	N
tető	屋上	tető	屋上	N;NOM;SG	N
tető	屋根	tető	屋根	N;NOM;SG	N
tető	屋上	tető	屋上	N;NOM;SG	N
tető	屋根	tető	屋根	N;NOM;SG	N
forgatókönyvet	脚本	forgatókönyv	脚本	N;NOM;PL	N
forgatókönyvet	脚本	forgatókönyv	脚本	N;NOM;PL	N
forgatókönyvet	スクリプト	forgatókönyv	スクリプト	N;NOM;PL	N
analóg	アナログ	analóg	アナログ	N;NOM;SG	N
analóg	アナログ	analóg	アナログ	N;NOM;SG	N
prototípus	プロトタイプ	prototípus	プロトタイプ	N;NOM;SG	N
prototípus	プロトタイプ	prototípus	プロトタイプ	N;NOM;SG	N
bogarak	バグ	bogarak	バグ	N;NOM;PL	N
bogarak	不具合	bogarak	不具合	N;NOM;PL	N
mount	マウント	mount	マウント	N;NOM;SG	N
kard	刀剣	kard	刀剣	N;NOM;SG	N
sorrend	シーケンス	sorrend	シーケンス	N;NOM;SG	N
szanszkrit	サンスクリット	szanszkrit	サンスクリット	N;NOM;SG	N
szeptemberben	九月	szeptember	九月	N;IN+ESS;SG	N
fiuk	男	fiuk	男	N;NOM;SG	N
fiuk	息子	fiuk	息子	N;NOM;SG	N
májusban	五月	május	五月	N;IN+ESS;SG	N
szűkebb	狭い	szűk	狭い	ADJ;NOM;CMPR;SG	ADJ
emlék	土産物	emlék	土産物	N;NOM;SG	N
emlék	土産	emlék	土産	N;NOM;SG	N
emlék	メモリ	emlék	メモリ	N;NOM;SG	N
emlék	メモリー	emlék	メモリー	N;NOM;SG	N
énekel	歌う	én	歌う	V;INDF;IND;SG;3;PRS;FIN;ACT	V
énekel	歌う	én	歌う	V;INDF;IND;SG;3;PRS;FIN;ACT	V
tenisz	テニス	tenisz	テニス	N;NOM;SG	N
összefüggésben	コンテクスト	összefüggés	コンテクスト	N;IN+ESS;SG	N
összefüggésben	コンテキスト	összefüggés	コンテキスト	N;IN+ESS;SG	N
gyülekezet	会衆	gyülekezet	会衆	N;NOM;SG	N
katasztrófa	災害	katasztrófa	災害	N;NOM;SG	N
euró	ユーロ	euró	ユーロ	N;NOM;SG	N
problémákat	問題	probléma	問題	N;ACC;PL	N
kerékpározás	サイクリング	kerékpározás	サイクリング	N;NOM;SG	N
reggeli	朝食	reggeli	朝食	N;NOM;SG	N
utasítás	手順	utasítás	手順	N;NOM;SG	N
étterem	レストラン	étter	レストラン	N;NOM;SG	N
étterem	飲食店	étter	飲食店	N;NOM;SG	N
kétéltűek	両生類	kétéltű	両生類	N;NOM;PL	N
farka	尾翼	farka	尾翼	N;NOM;SG	N
figyelemmel	主体	figyelem	主体	N;INS;SG	N
figyelemmel	件名	figyelem	件名	N;INS;SG	N
növekszik	育つ	növekszik	育つ	V;INDF;IND;SG;3;PRS;FIN;ACT	V
növekszik	栽培	növekszik	栽培	V;INDF;IND;SG;3;PRS;FIN;ACT	V
növekszik	成長	növekszik	成長	V;INDF;IND;SG;3;PRS;FIN;ACT	V
növekszik	増加	növekszik	増加	V;INDF;IND;SG;3;PRS;FIN;ACT	V
elvált	離婚	elvált	離婚	V;INDF;IND;SG;3;PST;FIN;ACT	V
kapni	受け取る	kap	受け取る	V;NFIN;ACT	V
kapni	受信	kap	受信	V;NFIN;ACT	V
barátság	友情	barátság	友情	N;NOM;SG	N
karakterek	文字	karakter	文字	N;NOM;PL	N
karakterek	キャラクター	karakter	キャラクター	N;NOM;PL	N
véleményt	意見	vélemény	意見	N;ACC;SG	N
művelet	アクション	művelet	アクション	N;NOM;SG	N
művelet	作戦	művelet	作戦	N;NOM;SG	N
művelet	オペレーション	művelet	オペレーション	N;NOM;SG	N
szombat	土曜日	szombat	土曜日	N;NOM;SG	N
árvíz	洪水	árvíz	洪水	N;NOM;SG	N
árvíz	洪水	árvíz	洪水	N;NOM;SG	N
árvíz	洪水	árvíz	洪水	N;NOM;SG	N
üveg	グラス	üveg	グラス	N;NOM;SG	N
üveg	ガラス	üveg	ガラス	N;NOM;SG	N
üveg	ボトル	üveg	ボトル	N;NOM;SG	N
könyveket	書物	könyv	書物	N;ACC;PL	N
könyveket	帳簿	könyv	帳簿	N;ACC;PL	N
könyveket	書籍	könyv	書籍	N;ACC;PL	N
vadászat	ハンティング	vadászat	ハンティング	N;NOM;SG	N
vadászat	狩猟	vadászat	狩猟	N;NOM;SG	N
kaland	アドベンチャー	kaland	アドベンチャー	N;NOM;SG	N
sivatag	デザート	sivatag	デザート	N;NOM;SG	N
sivatag	砂漠	sivatag	砂漠	N;NOM;SG	N
harang	ベル	harang	ベル	N;NOM;SG	N
alpok	アルプス	alp	アルプス	N;NOM;SG	N
folyékony	液体	folyékony	液体	N;ON+ESS;SG	N
fényt	ライト	fény	ライト	N;ACC;SG	N
rendezvény	イベント	rendezvény	イベント	N;NOM;SG	N
rendezvény	行事	rendezvény	行事	N;NOM;SG	N
kamera	カメラ	kamera	カメラ	N;NOM;SG	N
befejezett	終了	befejezett	終了	V;INDF;IND;SG;3;PST;FIN;ACT	V
sejt	セル	sejt	セル	N;NOM;SG	N
alumínium	アルミニウム	alumínium	アルミニウム	N;NOM;SG	N
alumínium	アルミ	alumínium	アルミ	N;NOM;SG	N
alumínium	アルミニウム	alumínium	アルミニウム	N;NOM;SG	N
tengeralattjáró	潜水艦	tengeralattjáró	潜水艦	N;NOM;SG	N
tengeralattjáró	サブ	tengeralattjáró	サブ	N;NOM;SG	N
márvány	大理石	márvány	大理石	N;NOM;SG	N
vhs	vhs	vhs	vhs	N;NOM;SG	N
máj	レバー	máj	レバー	N;NOM;SG	N
máj	肝臓	máj	肝臓	N;NOM;SG	N
szindróma	症候	szindróma	症候	N;NOM;SG	N
árok	トレンチ	ár	トレンチ	N;NOM;SG	N
hajtómű	エンジン	hajtómű	エンジン	N;NOM;SG	N
hajtómű	エンジン	hajtómű	エンジン	N;NOM;SG	N
feltétel	状態	feltétel	状態	N;NOM;SG	N
feltétel	条件	feltétel	条件	N;NOM;SG	N
felszín	表面	felszín	表面	N;NOM;SG	N
felszín	曲面	felszín	曲面	N;NOM;SG	N
keresztelő	洗礼	keresztelő	洗礼	N;NOM;SG	N
nyomozó	刑事	nyomozó	刑事	N;NOM;SG	N
kézikönyve	ハンドブック	kézikönyv	ハンドブック	N;NOM;SG	N
illusztráció	イラスト	illusztráció	イラスト	N;NOM;SG	N
polgárok	市民	polgár	市民	N;NOM;PL	N
polgárok	市民	polgár	市民	N;NOM;PL	N
vénusz	金星	vénusz	金星	N;NOM;SG	N
háttere	背景	háttér	背景	N;NOM;SG	N
háttere	バックグラウンド	háttér	バックグラウンド	N;NOM;SG	N
baktériumok	細菌	baktériumok	細菌	N;NOM;PL	N
baktériumok	バクテリア	baktériumok	バクテリア	N;NOM;PL	N
határozatlan	不定期	határozatlan	不定期	ADJ;NOM;SG	ADJ
engedélyezett	認可	engedélyezett	認可	V;INDF;IND;SG;3;PST;FIN;ACT	V
menedéket	シェルター	menedék	シェルター	N;ACC;SG	N
menedéket	避難所	menedék	避難所	N;ACC;SG	N
győz	勝利	győz	勝利	V;INDF;IND;SG;3;PRS;FIN;ACT	V
himnusz	聖歌	himnusz	聖歌	N;NOM;SG	N
múzeumok	美術館	múzeum	美術館	N;NOM;PL	N
múzeumok	博物館	múzeum	博物館	N;NOM;PL	N
bűn	シン	bűn	シン	N;NOM;SG	N
bűn	犯罪	bűn	犯罪	N;NOM;SG	N
ejtőernyős	パラシュート	ejtőernyős	パラシュート	N;NOM;SG	N
marketing	マーケティング	marketing	マーケティング	N;NOM;SG	N
literes	リットル	literes	リットル	N;NOM;SG	N
literes	リットル	literes	リットル	N;NOM;SG	N
kárt	被害	kár	被害	N;ACC;SG	N
kárt	ダメージ	kár	ダメージ	N;ACC;SG	N
kárt	損害	kár	損害	N;ACC;SG	N
bejárat	玄関	bejárat	玄関	N;NOM;SG	N
bejárat	入口	bejárat	入口	N;NOM;SG	N
javított	改良	javít	改良	V;INDF;IND;SG;3;PST;FIN;ACT	V
nevelés	子育て	nevelés	子育て	N;NOM;SG	N
csapattársa	チーム	csapattárs	チーム	N;NOM;SG	N
objektumok	オブジェクト	ob	オブジェクト	N;NOM;PL	N
eltűnik	消える	el+tűnik	消える	V;INDF;IND;SG;3;PRS;FIN;ACT	V
gyűrűk	リング	gyűrűk	リング	N;NOM;PL	N
gyűrűk	指輪	gyűrűk	指輪	N;NOM;PL	N
tanárok	教員	tanár	教員	N;NOM;PL	N
tanárok	教師	tanár	教師	N;NOM;PL	N
szünet	ブレーク	szünet	ブレーク	N;NOM;SG	N
kenu	カヌー	kenu	カヌー	N;NOM;PL	N
szempontok	側面	szempont	側面	N;NOM;PL	N
szempontok	基準	szempont	基準	N;NOM;PL	N
szempontok	条件	szempont	条件	N;NOM;PL	N
érik	熟す	ér	熟す	V;DEF;IND;PL;3;PRS;FIN;ACT	V
összesített	集計	összesít	集計	V;INDF;IND;SG;3;PST;FIN;ACT	V
összesített	集約	összesít	集約	V;INDF;IND;SG;3;PST;FIN;ACT	V
összesített	集計	összesít	集計	V;INDF;IND;SG;3;PST;FIN;ACT	V
kampány	キャンペーン	kampány	キャンペーン	N;NOM;SG	N
