egy	una	egy	uno	DET;INDF	DET;INDF;FEM;SG
érzem	sintiendo	érez	sentir	V;DEF;IND;SG;1;PRS;FIN;ACT	V;V.MSDR
temesvár	timisoara	temesvár	timisoar	N;NOM;SG	N;FEM;SG
fegyverek	armas	fegyver	arma	N;NOM;PL	N;FEM;PL
fegyverek	pistolas	fegyver	pistola	N;NOM;PL	N;FEM;PL
fegyverek	guns	fegyver	guns	N;NOM;PL	N
fegyverek	fusiles	fegyver	fusil	N;NOM;PL	N;MASC;PL
fegyverek	cañones	fegyver	cañón	N;NOM;PL	N;MASC;PL
fegyverek	armas	fegyver	arma	N;NOM;PL	N;FEM;PL
fegyverek	brazos	fegyver	brazo	N;NOM;PL	N;MASC;PL
fegyverek	armas	fegyver	arma	N;NOM;PL	N;FEM;PL
ezred	regimiento	ezred	regimiento	N;NOM;SG	N;MASC;SG
szerbek	serbios	szerb	serbio	N;NOM;PL	N;MASC;PL
fejét	head	feje	head	N;ACC;SG	N
fejét	cabezal	feje	cabezal	N;ACC;SG	N;MASC;SG
fejét	cabeza	feje	cabeza	N;ACC;SG	N;FEM;SG
legfelső	top	legfelső	top		
haladás	progress	haladás	progress	N;NOM;SG	N
haladás	progreso	haladás	progreso	N;NOM;SG	N;MASC;SG
hangsúlyt	hincapié	hangsúly	hincapié	N;ACC;SG	N;SG
hangsúlyt	énfasis	hangsúly	énfasis	N;ACC;SG	N;MASC
grammy	grammy	grammy	grammy	N;NOM;SG	N;MASC;SG
vélemények	críticas	vélemény	crítica	N;NOM;PL	N;FEM;PL
vélemények	opiniones	vélemény	opinión	N;NOM;PL	N;FEM;PL
vélemények	reseñas	vélemény	reseña	N;NOM;PL	N;FEM;PL
vélemények	dictámenes	vélemény	dictamen	N;NOM;PL	N;MASC;PL
vélemények	opiniones	vélemény	opinión	N;NOM;PL	N;FEM;PL
temetés	sepultura	temetés	sepultura	N;NOM;SG	N;FEM;SG
temetés	entierro	temetés	entierro	N;NOM;SG	N;MASC;SG
temetés	funeraria	temetés	funerario	N;NOM;SG	N;FEM;SG
temetés	funeral	temetés	funeral	N;NOM;SG	N;MASC;SG
temetés	entierro	temetés	entierro	N;NOM;SG	N;MASC;SG
építkezés	construcción	építkezés	construcción	N;NOM;SG	N;FEM;SG
építkezés	construccion	építkezés	construcciar	N;NOM;SG	N;FEM;SG
vác	vác	vác	vác		
diák	alumna	diák	alumna	N;NOM;SG	N;FEM;SG
diák	alumno	diák	alumno	N;NOM;SG	N;MASC;SG
diák	estudiante	diák	estudiante	N;NOM;SG	N;SG
ábécé	alfabeto	ábéc	alfabeto	N;NOM;SG	N;MASC;SG
támogatott	apoyó	támogat	apoyar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
fürdő	spa	fürdő	spa	N;NOM;SG	N;MASC;SG
fürdő	balneario	fürdő	balneario	N;NOM;SG	N;MASC;SG
fürdő	baño	fürdő	baño	N;NOM;SG	N;MASC;SG
fürdő	bath	fürdő	bath	N;NOM;SG	N;MASC;SG
fürdő	bañera	fürdő	bañera	N;NOM;SG	N;FEM;SG
fürdő	baño	fürdő	baño	N;NOM;SG	N;MASC;SG
medve	osa	medve	osar	N;NOM;SG	N;FEM;SG
medve	bear	medve	bear	N;NOM;SG	N
medve	oso	medve	oso	N;NOM;SG	N;MASC;SG
medve	osito	medve	osito	N;NOM;SG	N;MASC;SG
naptár	calendario	naptár	calendario	N;NOM;SG	N;MASC;SG
gyarmati	colonial	gyarmati	colonial	ADJ;NOM;SG	ADJ;SG
nyelve	lengua	nyelve	lengua	N;NOM;SG	N;FEM;SG
tudás	conocimiento	tudás	conocimiento	N;NOM;SG	N;MASC;SG
tartományi	provincial	tartományi	provincial	ADJ;NOM;SG	ADJ;SG
américa	américa	américa	américa	N;NOM;SG	N;FEM;SG
szentek	santos	szenik	santo	N;NOM;PL	N;MASC;PL
felügyelő	inspector	felügyelő	inspector	N;NOM;SG	N;MASC;SG
felügyelő	inspectora	felügyelő	inspector	N;NOM;SG	N;FEM;SG
felügyelő	comisario	felügyelő	comisario	N;NOM;SG	N;MASC;SG
felügyelő	supervisora	felügyelő	supervisora	N;NOM;SG	N;FEM;SG
felügyelő	supervisor	felügyelő	supervisor	N;NOM;SG	N;MASC;SG
marvel	maravilla	marvel	maravilla	N;NOM;SG	N;FEM;SG
marvel	marvel	marvel	marvel	N;NOM;SG	N;MASC;SG
pajzs	shield	pajzs	shield	N;NOM;SG	N
pajzs	escudo	pajzs	escudo	N;NOM;SG	N;MASC;SG
pajzs	escudo	pajzs	escudo	N;NOM;SG	N;MASC;SG
ellenőrzése	comprobación	ellenőrzés	comprobación	N;NOM;SG	N;FEM;SG
szojuz	soyuz	szojuz	soyuz	N;NOM;SG	N;FEM;SG
mclaren	mclaren	mclar	mclarar	N;NOM;SG	N;MASC;SG
vezetés	liderazgo	vezetés	liderazgo	N;NOM;SG	N;MASC;SG
vezetés	conducción	vezetés	conducción	N;NOM;SG	N;FEM;SG
atléta	deportista	atlét	deportista	N;NOM;SG	N;SG
atléta	atleta	atlét	atleta	N;NOM;SG	N;SG
meghatározása	definición	meghatározás	definición	N;NOM;SG	N;FEM;SG
meghatározása	determinación	meghatározás	determinación	N;NOM;SG	N;FEM;SG
foglalkozás	profesión	foglalkozás	profesión	N;NOM;SG	N;FEM;SG
foglalkozás	ocupación	foglalkozás	ocupación	N;NOM;SG	N;FEM;SG
foglalkozás	profesión	foglalkozás	profesión	N;NOM;SG	N;FEM;SG
tartalmát	contenido	tartalom	contenido	N;ACC;SG	N;MASC;SG
tehetséges	dotado	tehetséges	dotado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
tehetséges	dotada	tehetséges	dotado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
tehetséges	talentosa	tehetséges	talentoso	ADJ;NOM;SG	ADJ;FEM;SG
tehetséges	talentoso	tehetséges	talentoso	ADJ;NOM;SG	ADJ;MASC;SG
emlékek	recuerdos	emlék	recuerdo	N;NOM;PL	N;MASC;PL
emlékek	memorias	emlék	memoria	N;NOM;PL	N;FEM;PL
emlékek	recuerdos	emlék	recuerdo	N;NOM;PL	N;MASC;PL
kán	khan	kán	khan	N;NOM;SG	N;MASC;SG
kán	kan	kán	kan	N;NOM;SG	N;SG
elismerte	reconoció	elismer	reconocer	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elismerte	admitió	elismer	admitir	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vonalak	líneas	vonal	línea	N;NOM;PL	N;FEM;PL
vonalak	lines	vonal	lín	N;NOM;PL	N
vonalak	lineas	vonal	linea	N;NOM;PL	N;FEM;PL
alexandra	alexandra	alexand	alexandra	N;NOM;SG	N;FEM;SG
alexandra	alejandra	alexand	alejandra	N;NOM;SG	N;FEM;SG
talaj	tierra	talaj	tierra	N;NOM;SG	N;FEM;SG
talaj	suelo	talaj	suelo	N;NOM;SG	N;MASC;SG
talaj	terreno	talaj	terreno	N;NOM;SG	N;MASC;SG
talaj	ground	talaj	ground	N;NOM;SG	N
fedélzeti	abordo	fedélzeti	abordo		
rendelt	ordenó	rendelt	ordenar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
schumacher	schumacher	schumacher	schumacher	N;NOM;SG	N;MASC;SG
erőszakos	violento	erőszakos	violento	ADJ;NOM;SG	ADJ;MASC;SG
erőszakos	violenta	erőszakos	violento	ADJ;NOM;SG	ADJ;FEM;SG
dortmund	dortmund	dortmund	dortmund	N;NOM;SG	N;MASC;SG
kocsi	vagón	kocsi	vagón	N;NOM;SG	N;MASC;SG
kocsi	carreta	kocsi	carreta	N;NOM;SG	N;FEM;SG
kocsi	carro	kocsi	carro	N;NOM;SG	N;MASC;SG
kocsi	coche	kocsi	coche	N;NOM;SG	N;MASC;SG
kocsi	automóvil	kocsi	automóvil	N;NOM;SG	N;MASC;SG
kocsi	carro	kocsi	carro	N;NOM;SG	N;MASC;SG
kocsi	auto	kocsi	auto	N;NOM;SG	N;MASC;SG
kocsi	carruaje	kocsi	carruaje	N;NOM;SG	N;MASC;SG
kocsi	carroza	kocsi	carroza	N;NOM;SG	N;FEM;SG
hegedű	violín	hegedű	violín	N;NOM;SG	N;MASC;SG
hegedű	violín	hegedű	violín	N;NOM;SG	N;MASC;SG
foglalkozása	profesión	foglalkozás	profesión	N;NOM;SG	N;FEM;SG
foglalkozása	ocupación	foglalkozás	ocupación	N;NOM;SG	N;FEM;SG
foglalkozása	profesión	foglalkozás	profesión	N;NOM;SG	N;FEM;SG
por	polvo	por	polvo	N;NOM;SG	N;MASC;SG
por	pólvora	por	pólvora	N;NOM;SG	N;FEM;SG
por	polvo	por	polvo	N;NOM;SG	N;MASC;SG
szellem	ghost	szellem	ghost	N;NOM;SG	N
szellem	fantasma	szellem	fantasma	N;NOM;SG	N;SG
szellem	espíritu	szellem	espíritu	N;NOM;SG	N;MASC;SG
szellem	spirit	szellem	spirit	N;NOM;SG	N
szellem	espiritu	szellem	espiritu	N;NOM;SG	N;MASC;SG
évfordulója	aniversario	évforduló	aniversario	N;NOM;SG	N;MASC;SG
adományozott	donó	adományozott	donar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
frissen	recien	frissen	recien		
rang	rango	rang	rango	N;NOM;SG	N;MASC;SG
alkalmazás	app	alkalmazás	app	N;NOM;SG	N;FEM;SG
alkalmazás	aplicación	alkalmazás	aplicación	N;NOM;SG	N;FEM;SG
alkalmazás	aplicacion	alkalmazás	aplicacion	N;NOM;SG	N;FEM;SG
alkalmazás	solicitud	alkalmazás	solicitud	N;NOM;SG	N;FEM;SG
alkalmazás	aplicación	alkalmazás	aplicación	N;NOM;SG	N;FEM;SG
rajz	dibujo	rajz	dibujo	N;NOM;SG	N;MASC;SG
radikális	radical	radikális	radical	ADJ;NOM;SG	ADJ;SG
csapadék	precipitación	csapadék	precipitación	N;NOM;SG	N;FEM;SG
csapadék	precipitación	csapadék	precipitación	N;NOM;SG	N;FEM;SG
harcos	guerrero	harcos	guerrero	N;NOM;SG	N;MASC;SG
harcos	peleador	harcos	peleador	N;NOM;SG	N;MASC;SG
harcos	luchador	harcos	luchador	N;NOM;SG	N;MASC;SG
harcos	combatiente	harcos	combatiente	N;NOM;SG	N;SG
hms	hms	hms	hms	N;NOM;SG	N;MASC;SG
konfliktus	conflicto	konfliktus	conflicto	N;NOM;SG	N;MASC;SG
konfliktus	conflicto	konfliktus	conflicto	N;NOM;SG	N;MASC;SG
következménye	consecuencia	következmény	consecuencia	N;NOM;SG	N;FEM;SG
oltár	altar	oltár	altar	N;NOM;SG	N;MASC;SG
kísérletek	juicios	kísérlet	juicio	N;NOM;PL	N;MASC;PL
kísérletek	ensayos	kísérlet	ensayo	N;NOM;PL	N;MASC;PL
kísérletek	experimentos	kísérlet	experimento	N;NOM;PL	N;MASC;PL
kísérletek	intentos	kísérlet	intento	N;NOM;PL	N;MASC;PL
kísérletek	tentativas	kísérlet	tentativa	N;NOM;PL	N;FEM;PL
színek	colores	szín	color	N;NOM;PL	N;MASC;PL
színek	colorantes	szín	colorante	N;NOM;PL	N;PL
színek	colores	szín	color	N;NOM;PL	N;MASC;PL
paraméterek	parámetros	paraméter	parámetro	N;NOM;PL	N;MASC;PL
paraméterek	parámetros	paraméter	parámetro	N;NOM;PL	N;MASC;PL
hímek	varones	hím	varón	N;NOM;PL	N;MASC;PL
hímek	machos	hím	macho	N;NOM;PL	N;MASC;PL
beszélgetés	debate	beszélgetés	debate	N;NOM;SG	N;MASC;SG
beszélgetés	discusión	beszélgetés	discusión	N;NOM;SG	N;FEM;SG
beszélgetés	conversación	beszélgetés	conversación	N;NOM;SG	N;FEM;SG
beszélgetés	chat	beszélgetés	chat	N;NOM;SG	N;MASC;SG
beszélgetés	charla	beszélgetés	charla	N;NOM;SG	N;FEM;SG
beszélgetés	talk	beszélgetés	talk	N;NOM;SG	N
beszélgetés	charla	beszélgetés	charla	N;NOM;SG	N;FEM;SG
gyógyszerek	fármacos	gyógyszer	fármaco	N;NOM;PL	N;MASC;PL
gyógyszerek	medicamentos	gyógyszer	medicamento	N;NOM;PL	N;MASC;PL
gyógyszerek	drogas	gyógyszer	droga	N;NOM;PL	N;FEM;PL
gyógyszerek	farmacéuticos	gyógyszer	farmacéutico	N;NOM;PL	N;MASC;PL
gyógyszerek	medicamentos	gyógyszer	medicamento	N;NOM;PL	N;MASC;PL
gyógyszerek	medicinas	gyógyszer	medicina	N;NOM;PL	N;FEM;PL
döntős	finalista	döntős	finalista	N;NOM;SG	N;SG
kórus	coro	kórus	coro	N;NOM;SG	N;MASC;SG
kórus	estribillo	kórus	estribillo	N;NOM;SG	N;MASC;SG
kórus	coro	kórus	coro	N;NOM;SG	N;MASC;SG
karrier	carrera	karrier	carrera	N;NOM;SG	N;FEM;SG
feszültség	tensión	feszültség	tensión	N;NOM;SG	N;FEM;SG
feszültség	voltaje	feszültség	voltaje	N;NOM;SG	N;MASC;SG
feszültség	tensión	feszültség	tensión	N;NOM;SG	N;FEM;SG
bemutatása	presentación	bemutatás	presentación	N;NOM;SG	N;FEM;SG
bemutatása	ponencia	bemutatás	ponencia	N;NOM;SG	N;FEM;SG
bemutatása	presentacion	bemutatás	presentacion	N;NOM;SG	N;FEM;SG
szavakat	palabras	szó	palabra	N;ACC;PL	N;FEM;PL
építés	construcción	építés	construcción	N;NOM;SG	N;FEM;SG
építés	construccion	építés	construcciar	N;NOM;SG	N;FEM;SG
járatok	vuelos	járat	vuelo	N;NOM;PL	N;MASC;PL
háttérben	trasfondo	háttér	trasfondo	N;IN+ESS;SG	N;MASC;SG
háttérben	fondo	háttér	fondo	N;IN+ESS;SG	N;MASC;SG
különbséget	distinción	különbség	distinción	N;ACC;SG	N;FEM;SG
vásárolt	compró	vásárol	comprar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
táplálkozik	alimenta	táplálkozik	alimentar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
karácsony	navidad	karácsony	navidad	N;NOM;SG	N;FEM;SG
felszíni	superficie	fel+színi	superficie	N;NOM;SG	N;FEM;SG
körbe	alrededor	kör	alrededor	ADV	ADV
kontinens	continente	kontinens	continente	N;NOM;SG	N;MASC;SG
kontinens	continente	kontinens	continente	N;NOM;SG	N;MASC;SG
időjárás	clima	időjárás	clima	N;NOM;SG	N;MASC;SG
időjárás	tiempo	időjárás	tiempo	N;NOM;SG	N;MASC;SG
időjárás	meteorología	időjárás	meteorología	N;NOM;SG	N;FEM;SG
szélessége	anchura	szélesség	anchura	N;NOM;SG	N;FEM;SG
szélessége	ancho	szélesség	ancho	N;NOM;SG	N;MASC;SG
szobrot	estatua	szobor	estatua	N;ACC;SG	N;FEM;SG
piac	mercado	piac	mercado	N;NOM;SG	N;MASC;SG
piac	mercado	piac	mercado	N;NOM;SG	N;MASC;SG
piac	market	piac	market	N;NOM;SG	N
vsc	vsc	vsc	vsc	N;NOM;SG	N;MASC;SG
személyiség	personalidad	személyiség	personalidad	N;NOM;SG	N;FEM;SG
tulajdonságai	propiedades	tulajdonság	propiedad	N;NOM;PL	N;FEM;PL
tulajdonságai	fincas	tulajdonság	finca	N;NOM;PL	N;FEM;PL
tulajdonságai	inmuebles	tulajdonság	inmueble	N;NOM;PL	N;MASC;PL
távolság	distancia	távolság	distancia	N;NOM;SG	N;FEM;SG
távolság	alcance	távolság	alcance	N;NOM;SG	N;MASC;SG
távolság	intervalo	távolság	intervalo	N;NOM;SG	N;MASC;SG
távolság	gama	távolság	gama	N;NOM;SG	N;FEM;SG
távolság	rango	távolság	rango	N;NOM;SG	N;MASC;SG
távolság	cordillera	távolság	cordillera	N;NOM;SG	N;FEM;SG
távolság	espacio	távolság	espacio	N;NOM;SG	N;MASC;SG
fosszilis	fósil	fosszilis	fósil	N;NOM;SG	N;MASC;SG
átirányítás	reorientación	átirányítás	reorientación	N;NOM;SG	N;FEM;SG
ismeretek	conocimientos	ismeret	conocimiento	N;NOM;PL	N;MASC;PL
óvoda	guardería	óvoda	guardería	N;NOM;SG	N;FEM;SG
óvoda	guardería	óvoda	guardería	N;NOM;SG	N;FEM;SG
óvoda	vivero	óvoda	vivero	N;NOM;SG	N;MASC;SG
óvoda	guardería	óvoda	guardería	N;NOM;SG	N;FEM;SG
munkások	trabajadores	munkás	trabajador	N;NOM;PL	N;MASC;PL
munkások	trabajadoras	munkás	trabajadora	N;NOM;PL	N;FEM;PL
munkások	obreros	munkás	obrero	N;NOM;PL	N;MASC;PL
támadások	atentados	támadás	atentado	N;NOM;PL	N;MASC;PL
támadások	ataques	támadás	ataque	N;NOM;PL	N;MASC;PL
tavak	estanques	tavak	estanque	N;NOM;PL	N;MASC;PL
tavak	lagos	tavak	lago	N;NOM;PL	N;MASC;PL
jelöltek	candidatas	jelöl	candidata	N;NOM;PL	N;FEM;PL
jelöltek	candidaturas	jelöl	candidatura	N;NOM;PL	N;FEM;PL
jelöltek	candidatos	jelöl	candidato	N;NOM;PL	N;MASC;PL
jelöltek	promesas	jelöl	promesa	N;NOM;PL	N;FEM;PL
grófnő	condesa	grófnő	condesar	N;NOM;SG	N;FEM;SG
tavasz	manantial	tavasz	manantial	N;NOM;SG	N;MASC;SG
tavasz	primavera	tavasz	primavera	N;NOM;SG	N;FEM;SG
tavasz	resorte	tavasz	resorte	N;NOM;SG	N;MASC;SG
reakció	reacción	reakció	reacción	N;NOM;SG	N;FEM;SG
reakció	repuesta	reakció	repuesta	N;NOM;SG	N;FEM;SG
reakció	respuesta	reakció	respuesta	N;NOM;SG	N;FEM;SG
élni	vivir	él	vivir	V;NFIN;ACT	V;NFIN
élni	viviendo	él	vivir	V;NFIN;ACT	V;V.MSDR
élni	vivir	él	vivir	V;NFIN;ACT	V;NFIN
élni	vive	él	vivir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
alkalmazható	aplicable	alkalmazható	aplicable	ADJ;NOM;SG	ADJ;SG
színpad	etapa	színpad	etapa	N;NOM;SG	N;FEM;SG
színpad	escenario	színpad	escenario	N;NOM;SG	N;MASC;SG
színpad	stage	színpad	stage	N;NOM;SG	N
örökölte	heredó	örököl	heredar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
alagút	túnel	alagút	túnel	N;NOM;SG	N;MASC;SG
alagút	tunel	alagút	tunel	N;NOM;SG	N;MASC;SG
régész	arqueólogo	régész	arqueólogo	N;NOM;SG	N;MASC;SG
régész	arqueólogo	régész	arqueólogo	N;NOM;SG	N;MASC;SG
nyugdíjba	jubilación	nyugdíj	jubilación	N;IN+ALL;SG	N;FEM;SG
nyugdíjba	retiro	nyugdíj	retiro	N;IN+ALL;SG	N;MASC;SG
válság	crisis	válság	crisis	N;NOM;SG	N;FEM
tizedik	décima	tizedik	décima	N;NOM;SG	N;FEM;SG
rendőr	policía	rendőr	policía	N;NOM;SG	N;SG
rendőr	policia	rendőr	policia	N;NOM;SG	N;FEM;SG
rendőr	poli	rendőr	poli	N;NOM;SG	N;MASC;SG
rendőr	policía	rendőr	policía	N;NOM;SG	N;SG
rendőr	police	rendőr	police	N;NOM;SG	N
rendőr	policia	rendőr	policia	N;NOM;SG	N;FEM;SG
rendőr	policía	rendőr	policía	N;NOM;SG	N;SG
rendőr	policia	rendőr	policia	N;NOM;SG	N;FEM;SG
elődöntőben	semifinal	elődöntő	semifinal	N;IN+ESS;SG	N;FEM;SG
manga	manga	manga	manga	N;NOM;SG	N;FEM;SG
művészetek	arts	művészet	arts	N;NOM;PL	N
művészetek	artes	művészet	arte	N;NOM;PL	N;PL
egészséges	sano	egészséges	sano	ADJ;NOM;SG	ADJ;MASC;SG
egészséges	saludable	egészséges	saludable	ADJ;NOM;SG	ADJ;SG
egészséges	sana	egészséges	sano	ADJ;NOM;SG	ADJ;FEM;SG
hangzik	suena	hangzik	sonar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
barátok	friends	barát	friends	N;NOM;PL	N
barátok	amigos	barát	amigo	N;NOM;PL	N;MASC;PL
barátok	amigas	barát	amiga	N;NOM;PL	N;FEM;PL
uss	uss	uss	us	N;NOM;SG	N;MASC;SG
jelölések	símbolos	jelölés	símbolo	N;NOM;PL	N;MASC;PL
jelölések	marks	jelölés	marks	N;NOM;PL	N
jelölések	marcas	jelölés	marca	N;NOM;PL	N;FEM;PL
jelölések	nominaciones	jelölés	nominación	N;NOM;PL	N;FEM;PL
jelölések	candidaturas	jelölés	candidatura	N;NOM;PL	N;FEM;PL
betegek	pacientes	beteg	paciente	N;NOM;PL	N;PL
betegek	enfermos	beteg	enfermo	N;NOM;PL	N;MASC;PL
ciklus	ciclo	ciklus	ciclo	N;NOM;SG	N;MASC;SG
telep	colonia	telep	colonia	N;NOM;SG	N;FEM;SG
költészet	poesía	költészet	poesía	N;NOM;SG	N;FEM;SG
képregény	historieta	képregény	historieta	N;NOM;SG	N;FEM;SG
képregény	cómic	képregény	cómic	N;NOM;SG	N;MASC;SG
képregény	comic	képregény	comic	N;NOM;SG	N;MASC;SG
képregény	historieta	képregény	historieta	N;NOM;SG	N;FEM;SG
képregény	cómic	képregény	cómic	N;NOM;SG	N;MASC;SG
hargita	harghita	hargita	harghita		
hüllők	reptiles	hüllő	reptil	N;NOM;PL	N;MASC;PL
klinikai	clínica	klinikai	clínica	N;NOM;SG	N;FEM;SG
tanulni	aprenda	tanul	aprender	V;NFIN;ACT	V;IMP;SG;3;FIN
tanulni	aprendan	tanul	aprender	V;NFIN;ACT	V;IMP;PL;3;FIN
tanulni	aprender	tanul	aprender	V;NFIN;ACT	V;NFIN
tanulni	aprende	tanul	aprender	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
helyek	sitios	hely	sitio	N;NOM;PL	N;MASC;PL
helyek	lugares	hely	lugar	N;NOM;PL	N;MASC;PL
helyek	localidades	hely	localidad	N;NOM;PL	N;FEM;PL
helyek	plazas	hely	plaza	N;NOM;PL	N;FEM;PL
helyek	localizaciones	hely	localización	N;NOM;PL	N;FEM;PL
helyek	ubicaciones	hely	ubicación	N;NOM;PL	N;FEM;PL
helyek	lugares	hely	lugar	N;NOM;PL	N;MASC;PL
helyek	localidades	hely	localidad	N;NOM;PL	N;FEM;PL
tényező	factor	tényező	factor	N;NOM;SG	N;MASC;SG
előadások	seminarios	előadás	seminario	N;NOM;PL	N;MASC;PL
előadások	actuaciones	előadás	actuación	N;NOM;PL	N;FEM;PL
előadások	representaciones	előadás	representación	N;NOM;PL	N;FEM;PL
előadások	ponencias	előadás	ponencia	N;NOM;PL	N;FEM;PL
előadások	presentaciones	előadás	presentación	N;NOM;PL	N;FEM;PL
előadások	ponencias	előadás	ponencia	N;NOM;PL	N;FEM;PL
előadások	conferencias	előadás	conferencia	N;NOM;PL	N;FEM;PL
előadások	charlas	előadás	charla	N;NOM;PL	N;FEM;PL
támogatás	ayuda	támogatás	ayuda	N;NOM;SG	N;FEM;SG
támogatás	apoyo	támogatás	apoyo	N;NOM;SG	N;MASC;SG
támogatás	soporte	támogatás	soporte	N;NOM;SG	N;MASC;SG
fizetett	pagó	fizet	pagar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
levele	letra	levél	letra	N;NOM;SG	N;FEM;SG
levele	carta	levél	carta	N;NOM;SG	N;FEM;SG
levele	epístola	levél	epístola	N;NOM;SG	N;FEM;SG
piaci	mercado	piaci	mercado	N;NOM;SG	N;MASC;SG
piaci	market	piaci	market	N;NOM;SG	N
malom	molino	malom	molino	N;NOM;SG	N;MASC;SG
nagyméretű	grande	nagyméretű	grande	ADJ;NOM;SG	ADJ;SG
lehetőségek	posibilidades	lehetőség	posibilidad	N;NOM;PL	N;FEM;PL
lehetőségek	opciones	lehetőség	opción	N;NOM;PL	N;FEM;PL
lehetőségek	oportunidades	lehetőség	oportunidad	N;NOM;PL	N;FEM;PL
befolyásolja	afecta	befolyásol	afectar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
készülnek	preparando	készül	preparar	V;INDF;IND;PL;3;PRS;FIN;ACT	V;V.MSDR
alkalmi	ocasional	alkalmi	ocasional	ADJ;NOM;SG	ADJ;SG
alkalmi	informal	alkalmi	informal	ADJ;NOM;SG	ADJ;SG
alkalmi	casual	alkalmi	casual	ADJ;NOM;SG	ADJ;SG
védelmet	proteccion	védelem	proteccion	N;ACC;SG	N;FEM;SG
védelmet	protección	védelem	protección	N;ACC;SG	N;FEM;SG
ünnepek	vacaciones	ünnep	vacaciones	N;NOM;PL	N;FEM;PL
ünnepek	fiestas	ünnep	fiesta	N;NOM;PL	N;FEM;PL
ünnepek	festivos	ünnep	festivo	N;NOM;PL	N;MASC;PL
nemesek	nobles	nemes	noble	N;NOM;PL	N;PL
mozi	cine	mozi	cine	N;NOM;SG	N;MASC;SG
mozi	pelicula	mozi	pelicula	N;NOM;SG	N;FEM;SG
mozi	cine	mozi	cine	N;NOM;SG	N;MASC;SG
mozi	movie	mozi	movie	N;NOM;SG	N;SG
mozi	película	mozi	película	N;NOM;SG	N;FEM;SG
mozi	cine	mozi	cine	N;NOM;SG	N;MASC;SG
mozi	cinema	mozi	cinema	N;NOM;SG	N;MASC;SG
egyén	individuo	egyén	individuo	N;NOM;SG	N;MASC;SG
telepesek	colonos	telepes	colono	N;NOM;PL	N;MASC;PL
telepesek	colonizadores	telepes	colonizador	N;NOM;PL	N;MASC;PL
telepesek	colonos	telepes	colono	N;NOM;PL	N;MASC;PL
telepesek	colonizadores	telepes	colonizador	N;NOM;PL	N;MASC;PL
telepesek	pobladores	telepes	poblador	N;NOM;PL	N;MASC;PL
együttműködés	colaboración	együttműködés	colaboración	N;NOM;SG	N;FEM;SG
együttműködés	cooperación	együttműködés	cooperación	N;NOM;SG	N;FEM;SG
fáraó	faraón	fáraó	faraón	N;NOM;SG	N;MASC;SG
alonso	alonso	alonso	alonso	N;NOM;SG	N;MASC;SG
jellemzői	características	jellemző	característica	N;NOM;PL	N;FEM;PL
jellemzői	caracteristicas	jellemző	caracteristica	N;NOM;PL	N;FEM;PL
jellemzői	características	jellemző	característica	N;NOM;PL	N;FEM;PL
jellemzői	rasgos	jellemző	rasgo	N;NOM;PL	N;MASC;PL
jellemzői	caracteristicas	jellemző	caracteristica	N;NOM;PL	N;FEM;PL
jellemzői	funciones	jellemző	función	N;NOM;PL	N;FEM;PL
termelés	produccion	termelés	produccion	N;NOM;SG	N;FEM;SG
termelés	producción	termelés	producción	N;NOM;SG	N;FEM;SG
állítás	reclamo	állítás	reclamo	N;NOM;SG	N;MASC;SG
állítás	reclamación	állítás	reclamación	N;NOM;SG	N;FEM;SG
állítás	reivindicación	állítás	reivindicación	N;NOM;SG	N;FEM;SG
állítás	declaración	állítás	declaración	N;NOM;SG	N;FEM;SG
állítás	afirmación	állítás	afirmación	N;NOM;SG	N;FEM;SG
állítás	comunicado	állítás	comunicado	N;NOM;SG	N;MASC;SG
állítás	afirmación	állítás	afirmación	N;NOM;SG	N;FEM;SG
állítás	alegación	állítás	alegación	N;NOM;SG	N;FEM;SG
bevezetése	introducción	bevezetés	introducción	N;NOM;SG	N;FEM;SG
rajongók	fans	rajongó	fan	N;NOM;PL	N;PL
rajongók	admiradores	rajongó	admirador	N;NOM;PL	N;MASC;PL
rajongók	ventiladores	rajongó	ventilador	N;NOM;PL	N;MASC;PL
rajongók	aficionados	rajongó	aficionado	N;NOM;PL	N;MASC;PL
megsemmisült	destruyó	megsemmisült	destruir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
