και	og	και	og	CONJ	CONJ
ηχογράφηση	opptak	ηχογράφηση	opptak	N;ACC;FEM;SG	N;INDF;NEUT;SG
ηχογράφηση	innspilling	ηχογράφηση	innspilling	N;ACC;FEM;SG	N;INDF;FEM;SG
σύσταση	anbefalingen	σύσταση	anbefaling	N;NOM;FEM;SG	N;DEF;MASC;SG
σύσταση	anbefaling	σύσταση	anbefaling	N;NOM;FEM;SG	N;INDF;FEM;SG
θεσσαλίας	thessalia	θεσσαλία	thessalia	N;GEN;FEM;SG	N;INDF;MASC;SG
αρχιεπίσκοπος	erkebiskop	αρχιεπίσκοπος	erkebiskop	N;NOM;MASC;SG	N;INDF;MASC;SG
ποίημα	diktet	ποίημα	dikt	N;NOM;NEUT;SG	N;DEF;NEUT;SG
μέθοδοι	metoder	μέθοδος	metode	N;NOM;FEM;PL	N;INDF;MASC;PL
δέντρο	tree	δέντρο	tre	N;NOM;NEUT;SG	N
δέντρο	treet	δέντρο	tre	N;NOM;NEUT;SG	N;DEF;NEUT;SG
μέγιστο	maksimum	μέγιστος	maksimum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
μέγιστο	maks	μέγιστος	maks	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ήρωα	helt	ήρωα	helt	N;ACC;MASC;SG	N;INDF;MASC;SG
ήρωα	hero	ήρωα	hero	N;ACC;MASC;SG	N;INDF;MASC;SG
ήρωα	helten	ήρωα	helt	N;ACC;MASC;SG	N;DEF;MASC;SG
διαχειριστή	admin	διαχειριστής	admin	N;NOM;FEM;SG	N;INDF;NEUT;SG
διαχειριστή	administrator	διαχειριστής	administrator	N;NOM;FEM;SG	N;INDF;MASC;SG
διαχειριστή	administrator	διαχειριστής	administrator	N;NOM;FEM;SG	N;INDF;MASC;SG
άκρα	lemmene	άκρα	lemme	N;NOM;NEUT;PL	N;DEF;FEM;PL
άκρα	lemmer	άκρα	lemme	N;NOM;NEUT;PL	N;INDF;MASC;PL
άκρα	lemmene	άκρα	lemme	N;NOM;NEUT;PL	N;DEF;FEM;PL
παραδόσεις	tradisjonene	παράδοση	tradisjon	N;NOM;FEM;PL	N;DEF;FEM;PL
παραδόσεις	leveringer	παράδοση	leveringe	N;NOM;FEM;PL	N;INDF;FEM;PL
κοινωνικό	sosialt	κοινωνικός	sosial	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
κοινωνικό	sosial	κοινωνικός	sosial	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
κανένας	nobody	κανένας	nobody	N;NOM;MASC;SG	N;INDF;SG
απειλή	trussel	απειλή	trussel	N;ACC;FEM;SG	N;INDF;MASC;SG
πρωί	morgon	πρωί	morgon	N;ACC;NEUT;SG	N;INDF;MASC;SG
πρωί	morgen	πρωί	morg	N;ACC;NEUT;SG	N;DEF;MASC;SG
πρωί	formiddag	πρωί	formiddag	N;ACC;NEUT;SG	N;INDF;MASC;SG
πρωί	morning	πρωί	morning	N;ACC;NEUT;SG	N;INDF;FEM;SG
ετήσια	årlig	ετήσιος	årlig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
υποθέσεις	saker	υπόθεση	sak	N;NOM;FEM;PL	N;INDF;FEM;PL
υποθέσεις	tilfeller	υπόθεση	tilfelle	N;NOM;FEM;PL	N;INDF;FEM;PL
υποθέσεις	kasser	υπόθεση	kasse	N;NOM;FEM;PL	N;INDF;FEM;PL
νεκροταφείο	gravlund	νεκροταφείο	gravlund	N;NOM;NEUT;SG	N;INDF;MASC;SG
νεκροταφείο	kirkegård	νεκροταφείο	kirkegård	N;NOM;NEUT;SG	N;INDF;MASC;SG
νεκροταφείο	kirkegården	νεκροταφείο	kirkegård	N;NOM;NEUT;SG	N;DEF;MASC;SG
νεκροταφείο	kirkegård	νεκροταφείο	kirkegård	N;NOM;NEUT;SG	N;INDF;MASC;SG
παραλλαγές	varianter	παραλλαγή	varianter	N;NOM;FEM;PL	N;INDF;FEM;PL
κώδικας	kode	κώδικας	kode	N;NOM;MASC;SG	N;INDF;MASC;SG
κώδικας	koden	κώδικας	kode	N;NOM;MASC;SG	N;DEF;MASC;SG
απαραίτητο	nødvendig	απαραίτητος	nødvendig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
απαραίτητο	essensielt	απαραίτητος	essensiell	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
απαραίτητο	vesentlig	απαραίτητος	vesentlig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
αδερφός	broder	αδερφός	broder	N;NOM;MASC;SG	N;INDF;MASC;SG
αδερφός	broren	αδερφός	bror	N;NOM;MASC;SG	N;DEF;MASC;SG
αδερφός	brother	αδερφός	brother	N;NOM;MASC;SG	N;INDF;MASC;SG
αδερφός	bror	αδερφός	bror	N;NOM;MASC;SG	N;INDF;MASC;SG
εργαλείο	verktøy	εργαλείο	verktøy	N;NOM;NEUT;SG	N;INDF;NEUT;SG
αρχιτέκτονας	arkitekt	αρχιτέκτονας	arkitekt	N;NOM;MASC;SG	N;INDF;MASC;SG
ελεύθερος	gratis	ελεύθερος	gratis	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
ελεύθερος	fri	ελεύθερος	fri	ADJ;NOM;MASC;SG	ADJ;INDF;SG
ελεύθερος	ledig	ελεύθερος	ledig	ADJ;NOM;MASC;SG	ADJ;INDF;SG
ελεύθερος	fritt	ελεύθερος	fri	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
αποικία	koloni	αποικία	koloni	N;NOM;FEM;SG	N;INDF;MASC;SG
αποικία	kolonien	αποικία	koloni	N;NOM;FEM;SG	N;DEF;MASC;SG
συνδέει	forbinder	συνδέω	forbinde	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
κυρία	madam	κυρία	madam	N;VOC;FEM;SG	N;INDF;MASC;SG
κυρία	frue	κυρία	fru	N;VOC;FEM;SG	N;INDF;FEM;SG
κυρία	madame	κυρία	madam	N;VOC;FEM;SG	N;INDF;MASC;SG
κυρία	lady	κυρία	lady	N;VOC;FEM;SG	N;INDF;MASC;SG
κυρία	damen	κυρία	dame	N;VOC;FEM;SG	N;DEF;MASC;SG
κυρία	dame	κυρία	dame	N;VOC;FEM;SG	N;INDF;FEM;SG
λόγιος	stipendiat	λόγιος	stipendiat	N;NOM;MASC;SG	N;INDF;MASC;SG
λόγιος	lærd	λόγιος	lærd	N;NOM;MASC;SG	N;INDF;MASC;SG
κλίση	skråning	κλίση	skråning	N;NOM;FEM;SG	N;INDF;FEM;SG
κλίση	gradient	κλίση	gradient	N;NOM;FEM;SG	N;INDF;MASC;SG
κλίση	tilt	κλίση	tilt	N;NOM;FEM;SG	N;INDF;MASC;SG
δημοφιλής	populært	δημοφιλής	populær	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
δημοφιλής	populær	δημοφιλής	populær	ADJ;NOM;FEM;SG	ADJ;INDF;SG
μεταβολές	endringer	μεταβολή	endring	N;NOM;FEM;PL	N;INDF;FEM;PL
μεταβολές	forandringer	μεταβολή	forandring	N;NOM;FEM;PL	N;INDF;FEM;PL
μεταβολές	endringene	μεταβολή	endring	N;NOM;FEM;PL	N;DEF;FEM;PL
προηγούμενες	forrige	προηγούμενος	forrige	ADJ;NOM;FEM;PL	ADJ;PL
δημοκρατική	demokratisk	δημοκρατικός	demokratisk	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
αργεντινής	argentinsk	αργεντινός	argentinsk	ADJ;GEN;FEM;SG	ADJ;INDF;SG
αργεντινής	argentinsk	αργεντινός	argentinsk	ADJ;GEN;FEM;SG	ADJ;INDF;SG
εισήγαγε	presenterte	εισηγάγω	presentere	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
θεία	tante	θεία	tant	N;NOM;FEM;SG	N;INDF;FEM;SG
θεία	tanta	θεία	tante	N;NOM;FEM;SG	N;DEF;FEM;SG
θεία	tante	θεία	tant	N;NOM;FEM;SG	N;INDF;FEM;SG
ικανότητες	evner	ικανότητα	evne	N;NOM;FEM;PL	N;INDF;FEM;PL
ικανότητες	ferdighetene	ικανότητα	ferdighet	N;NOM;FEM;PL	N;DEF;FEM;PL
ικανότητες	ferdigheter	ικανότητα	ferdighet	N;NOM;FEM;PL	N;INDF;FEM;PL
αφιέρωμα	hyllest	αφιέρωμα	hyllest	N;ACC;NEUT;SG	N;INDF;MASC;SG
αφιέρωμα	tribute	αφιέρωμα	tribute	N;ACC;NEUT;SG	N;INDF;NEUT;SG
αφιέρωμα	tributt	αφιέρωμα	tributt	N;ACC;NEUT;SG	N;INDF;MASC;SG
αντιπολίτευσης	opposisjon	αντιπολίτευση	opposisjon	N;GEN;FEM;SG	N;INDF;MASC;SG
κιλά	pund	κιλώ	pund	N	N;INDF;NEUT;SG
κιλά	kilo	κιλώ	kilo	N	N;INDF;MASC;PL
φάσμα	spekteret	φάσμα	spekter	N;NOM;NEUT;SG	N;DEF;NEUT;SG
φάσμα	spektrum	φάσμα	spektrum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
φάσμα	spectrum	φάσμα	spectrum	N;NOM;NEUT;SG	N;INDF;MASC;SG
κάπως	ganske	κάπως	ganske	ADV	ADV
κάπως	nokså	κάπως	nokså	ADV	ADV
μέγαρο	mansion	μέγαρος	mansion	N;NOM;NEUT;SG	N;INDF;MASC;SG
μέγαρο	herskapshus	μέγαρος	herskapshus	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ντοκιμαντέρ	dokumentar	ντοκιμαντέρ	dokument	N;NOM;NEUT;SG	N;INDF;MASC;SG
ντοκιμαντέρ	dokumentarfilm	ντοκιμαντέρ	dokumentarfilm	N;NOM;NEUT;SG	N;INDF;MASC;SG
επιθυμία	begjær	επιθυμία	begjær	N;ACC;FEM;SG	N;INDF;MASC;SG
επιθυμία	ønske	επιθυμία	ønske	N;ACC;FEM;SG	N;INDF;NEUT;SG
επιθυμία	wish	επιθυμία	wish	N;ACC;FEM;SG	N
γεωγραφικό	geografisk	γεωγραφικός	geografisk	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
προφορά	uttale	προφορά	uttale	N;NOM;FEM;SG	N;INDF;FEM;SG
προφορά	aksent	προφορά	aksent	N;NOM;FEM;SG	N;INDF;MASC;SG
προφορά	aksenter	προφορά	aksenter	N;NOM;FEM;SG	N;INDF;NEUT;SG
ακολουθώντας	følger	ακολουθώ	følge	V;IPFV;V.CVB;ACT	V;IND;PRS;FIN
σκότωσε	drepe	σκοτώνω	drepe	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
συμπέρασμα	konklusjon	συμπέρασμα	konklusjon	N;NOM;NEUT;SG	N;INDF;MASC;SG
συμπέρασμα	konklusjonen	συμπέρασμα	konklusjon	N;NOM;NEUT;SG	N;DEF;MASC;SG
σταυρό	kryss	σταυρό	kryss	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σταυρό	cross	σταυρό	cross	N;NOM;NEUT;SG	N;INDF;SG
σταυρό	kors	σταυρό	kors	N;NOM;NEUT;SG	N;INDF;NEUT;SG
χερσόνησο	halvøya	χερσόνησος	halvøye	N;ACC;FEM;SG	N;DEF;FEM;SG
χερσόνησο	halvøy	χερσόνησος	halvøy	N;ACC;FEM;SG	N;INDF;FEM;SG
μηχανές	motorene	μηχανής	motore	N;NOM;FEM;PL	N;DEF;FEM;PL
μηχανές	maskiner	μηχανής	maskin	N;NOM;FEM;PL	N;INDF;FEM;PL
μεταβολή	forandring	μεταβολή	forandring	N;NOM;FEM;SG	N;INDF;FEM;SG
μεταβολή	endring	μεταβολή	endring	N;NOM;FEM;SG	N;INDF;FEM;SG
απαραίτητα	nødvendigvis	απαραίτητος	nødvendigvis	ADV	ADV
εκατό	hundre	εκατό	hundre	NUM;NOM;NEUT;PL	NUM;PL
σκάφος	fartøy	σκάφος	fartøy	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σκάφος	skipet	σκάφος	skip	N;NOM;NEUT;SG	N;DEF;NEUT;SG
σκάφος	håndverk	σκάφος	håndverk	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σκάφος	fartøy	σκάφος	fartøy	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σκάφος	craft	σκάφος	cryfe	N;NOM;NEUT;SG	N;INDF;MASC;SG
σκάφος	båt	σκάφος	båt	N;NOM;NEUT;SG	N;INDF;MASC;SG
ένταση	spenning	ένταση	spenning	N;ACC;FEM;SG	N;INDF;FEM;SG
ένταση	intensiteten	ένταση	intensitet	N;ACC;FEM;SG	N;DEF;MASC;SG
ένταση	intensitet	ένταση	intensitet	N;ACC;FEM;SG	N;INDF;MASC;SG
απουσία	fraværende	απουσία	fraværende	N;ACC;FEM;SG	N;INDF;NEUT;SG
απουσία	fravær	απουσία	fravær	N;ACC;FEM;SG	N;INDF;MASC;SG
όροι	vilkårene	όρος	vilkår	N;NOM;MASC;PL	N;DEF;FEM;PL
όροι	betingelsene	όρος	betingelse	N;NOM;MASC;PL	N;DEF;MASC;PL
όροι	vilkår	όρος	vilkår	N;NOM;MASC;PL	N;INDF;NEUT;PL
όροι	vilkår	όρος	vilkår	N;NOM;MASC;PL	N;INDF;NEUT;PL
όροι	betingelsene	όρος	betingelse	N;NOM;MASC;PL	N;DEF;MASC;PL
μέγιστη	maksimum	μέγιστος	maksimum	N;ACC;FEM;SG	N;INDF;NEUT;SG
μέγιστη	maks	μέγιστος	maks	N;ACC;FEM;SG	N;INDF;NEUT;SG
σταυρός	kryss	σταυρός	kryss	N;NOM;MASC;SG	N;INDF;NEUT;SG
σταυρός	cross	σταυρός	cross	N;NOM;MASC;SG	N;INDF;SG
σταυρός	kors	σταυρός	kors	N;NOM;MASC;SG	N;INDF;NEUT;SG
σταυρός	krusifiks	σταυρός	krusifiks	N;NOM;MASC;SG	N;INDF;NEUT;SG
δημιουργός	maker	δημιουργός	maker	N;NOM;MASC;SG	N;INDF;FEM;SG
δημιουργός	skaperen	δημιουργός	skaper	N;NOM;MASC;SG	N;DEF;MASC;SG
μέσων	instrumenter	μέσο	instrumenter	N;GEN;NEUT;PL	N;INDF;FEM;PL
μέσων	virkemidler	μέσο	virkemidder	N;GEN;NEUT;PL	N;INDF;FEM;PL
φίλοι	vennene	φίλος	venn	N;VOC;MASC;PL	N;DEF;MASC;PL
φίλοι	vener	φίλος	ven	N;VOC;MASC;PL	N;INDF;MASC;PL
φίλοι	venner	φίλος	venn	N;VOC;MASC;PL	N;INDF;MASC;PL
όπλων	arms	όπλο	arm	N;GEN;NEUT;PL	N
όπλων	armene	όπλο	arm	N;GEN;NEUT;PL	N;DEF;FEM;PL
δείκτης	indeks	δείκτης	indeks	N;NOM;MASC;SG	N;INDF;MASC;SG
δείκτης	indikator	δείκτης	indikator	N;NOM;MASC;SG	N;INDF;MASC;SG
εντύπωση	inntrykk	εντύπωση	inntrykk	N;NOM;FEM;SG	N;INDF;NEUT;SG
αναλογία	proporsjoner	αναλογία	proporsjon	N;ACC;FEM;SG	N;INDF;MASC;SG
άγνωστος	ukjent	άγνωστος	ukjend	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
άγνωστος	uvisst	άγνωστος	uviss	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
πρόσφατες	nylige	πρόσφατα	nylig	ADJ;NOM;FEM;PL	ADJ;PL
δυνατότητες	muligheter	δυνατότητα	muligheter	N;NOM;FEM;PL	N;INDF;FEM;PL
δυνατότητες	mulighetene	δυνατότητα	mulighet	N;NOM;FEM;PL	N;DEF;FEM;PL
ουρά	køen	ουρώ	køen	N;NOM;FEM;SG	N;DEF;MASC;SG
ουρά	kø	ουρώ	kø	N;NOM;FEM;SG	N;INDF;MASC;SG
ουρά	halen	ουρώ	hal	N;NOM;FEM;SG	N;DEF;MASC;SG
ουρά	hale	ουρώ	hale	N;NOM;FEM;SG	N;INDF;MASC;SG
αποικίες	koloniene	αποικία	kolonie	N;NOM;FEM;PL	N;DEF;FEM;PL
αποικίες	kolonier	αποικία	kolonie	N;NOM;FEM;PL	N;INDF;MASC;PL
λογότυπο	logo	λογότυπο	logo	N;NOM;NEUT;SG	N;INDF;MASC;SG
ήρωας	helt	ήρωο	helt	N;NOM;MASC;SG	N;INDF;MASC;SG
ήρωας	hero	ήρωο	hero	N;NOM;MASC;SG	N;INDF;MASC;SG
ήρωας	helten	ήρωο	helt	N;NOM;MASC;SG	N;DEF;MASC;SG
αέριο	bensin	αέριο	bensin	N;NOM;NEUT;SG	N;INDF;MASC;SG
αέριο	gass	αέριο	gass	N;NOM;NEUT;SG	N;INDF;MASC;SG
συν	plus	συν	plus	N	N;INDF;NEUT;SG
συν	pluss	συν	pluss	N	N;INDF;NEUT;SG
μεραρχία	divisjon	μεραρχία	divisjon	N;ACC;FEM;SG	N;INDF;MASC;SG
θανάσης	thanasis	θάναση	thanasis	N;NOM;MASC;SG	N;INDF;MASC;SG
ακολουθία	sekvens	ακολουθία	sekvens	N;NOM;FEM;SG	N;INDF;MASC;SG
οξυγόνο	oksygen	οξυγόνο	oksyg	N;NOM;NEUT;SG	N;DEF;MASC;SG
ταξινόμηση	sortering	ταξινόμηση	sortering	N;ACC;FEM;SG	N;INDF;FEM;SG
ποινή	straff	ποινή	straff	N;ACC;FEM;SG	N;INDF;FEM;SG
ποινή	straffespark	ποινή	straffespark	N;ACC;FEM;SG	N;INDF;NEUT;SG
ποινή	sentence	ποινή	sentence	N;ACC;FEM;SG	N
ποινή	setning	ποινή	setning	N;ACC;FEM;SG	N;INDF;FEM;SG
αναπαράσταση	representasjon	αναπαράσταση	representasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
λαμβάνουν	mottar	λαμβάνω	motte	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PRS;FIN
γυμναστήριο	treningsstudio	γυμναστήριο	treningsstudio	N;NOM;NEUT;SG	N;INDF;NEUT;SG
γυμναστήριο	treningssenter	γυμναστήριο	treningssenter	N;NOM;NEUT;SG	N;INDF;NEUT;SG
γυμναστήριο	gym	γυμναστήριο	gym	N;NOM;NEUT;SG	N;INDF;SG
γυμναστήριο	gymsal	γυμναστήριο	gymsal	N;NOM;NEUT;SG	N;INDF;MASC;SG
γυμναστήριο	gymnasium	γυμναστήριο	gymnasium	N;NOM;NEUT;SG	N;INDF;NEUT;SG
λίμνες	sjøer	λίμνη	sjø	N;NOM;FEM;PL	N;INDF;FEM;PL
λίμνες	innsjøer	λίμνη	innsjø	N;NOM;FEM;PL	N;INDF;FEM;PL
πίστευε	trodde	πιστεύω	tro	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
χαν	khan	χαν	khan	N	N
χαν	khanen	χαν	khan	N	N;DEF;MASC;SG
νόμους	lover	νόμος	lov	N;ACC;MASC;PL	N;INDF;FEM;PL
λήψη	nedlasting	λήψη	nedlasting	N;ACC;FEM;SG	N;INDF;FEM;SG
λήψη	take	λήψη	take	N;ACC;FEM;SG	N;INDF;NEUT;SG
οπτική	visuell	οπτικός	visuell	ADJ;NOM;FEM;SG	ADJ;INDF;SG
οπτική	visuelt	οπτικός	visuell	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
ενίσχυση	aid	ενίσχυση	aid	N;ACC;FEM;SG	N;INDF;NEUT;SG
αποκατάσταση	restaurering	αποκατάσταση	restaurering	N;ACC;FEM;SG	N;INDF;FEM;SG
αποκατάσταση	restaurasjonen	αποκατάσταση	restaurasjon	N;ACC;FEM;SG	N;DEF;MASC;SG
αποκατάσταση	rehabilitering	αποκατάσταση	rehabilitering	N;ACC;FEM;SG	N;INDF;FEM;SG
διευθυντή	direktør	διευθυντής	direktør	N;ACC;MASC;SG	N;INDF;MASC;SG
διευθυντή	regissør	διευθυντής	regissør	N;ACC;MASC;SG	N;INDF;MASC;SG
ευγενείς	noble	ευγενής	nobel	ADJ;NOM;MASC;PL	ADJ;PL
μάρκος	markos	μάρκος	markos	N;NOM;MASC;SG	N;INDF;MASC;SG
μάρκος	marcos	μάρκος	marcos	N;NOM;MASC;SG	N;INDF;MASC;SG
δέρμα	skinn	δέρμα	skinn	N;NOM;NEUT;SG	N;INDF;NEUT;SG
δέρμα	lær	δέρμα	lær	N;NOM;NEUT;SG	N;INDF;NEUT;SG
δέρμα	hud	δέρμα	hud	N;NOM;NEUT;SG	N;INDF;NEUT;SG
δέρμα	flå	δέρμα	flå	N;NOM;NEUT;SG	N;INDF;MASC;SG
δέρμα	huden	δέρμα	hud	N;NOM;NEUT;SG	N;DEF;MASC;SG
οθόνη	skjerm	οθόνος	skjerm	N;NOM;FEM;SG	N;INDF;MASC;SG
οθόνη	skjermen	οθόνος	skjerme	N;NOM;FEM;SG	N;DEF;MASC;SG
οθόνη	skjerm	οθόνος	skjerm	N;NOM;FEM;SG	N;INDF;MASC;SG
οθόνη	overvåk	οθόνος	overvåk	N;NOM;FEM;SG	N;INDF;MASC;SG
οθόνη	monitor	οθόνος	monitor	N;NOM;FEM;SG	N;INDF;MASC;SG
οθόνη	overvåke	οθόνος	overvåke	N;NOM;FEM;SG	N;INDF;FEM;SG
προτείνω	anbefaler	προτείνω	anbefale	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PRS;FIN
ήχο	lyd	ήχο	lyd	N;ACC;MASC;SG	N;INDF;MASC;SG
ήχο	sound	ήχο	sound	N;ACC;MASC;SG	N;INDF;NEUT;SG
ήχο	lyden	ήχο	lyd	N;ACC;MASC;SG	N;DEF;MASC;SG
ήχο	lyd	ήχο	lyd	N;ACC;MASC;SG	N;INDF;MASC;SG
στόλος	fleet	στόλος	fle	N;NOM;MASC;SG	N;DEF;NEUT;SG
στόλος	flåten	στόλος	flåte	N;NOM;MASC;SG	N;DEF;MASC;SG
στόλος	flåte	στόλος	flåte	N;NOM;MASC;SG	N;INDF;MASC;SG
ακτινοβολία	stråling	ακτινοβολία	stråling	N;NOM;FEM;SG	N;INDF;FEM;SG
μένει	forblir	μένω	forblir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
έγκλημα	kriminalitet	έγκλημα	kriminalitet	N;NOM;NEUT;SG	N;INDF;MASC;SG
έγκλημα	forbrytelse	έγκλημα	forbrytelse	N;NOM;NEUT;SG	N;INDF;MASC;SG
δουκάτο	hertugdømmet	δούκατος	hertugdøm	N;NOM;NEUT;SG	N;DEF;NEUT;SG
συσκευές	enheter	συσκευά	enhet	N;NOM;FEM;PL	N;INDF;FEM;PL
παράγουν	produserer	παράγω	produsere	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PRS;FIN
παράγουν	produsere	παράγω	produsere	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
τάφος	graven	τάφος	grav	N;NOM;MASC;SG	N;DEF;MASC;SG
τάφος	grav	τάφος	grav	N;NOM;MASC;SG	N;INDF;MASC;SG
τάφος	graven	τάφος	grav	N;NOM;MASC;SG	N;DEF;MASC;SG
τάφος	grava	τάφος	grav	N;NOM;MASC;SG	N;DEF;FEM;SG
τάφος	grav	τάφος	grav	N;NOM;MASC;SG	N;INDF;MASC;SG
σχολές	skolene	σχολή	skole	N;NOM;FEM;PL	N;DEF;FEM;PL
σχολές	skoler	σχολή	skole	N;NOM;FEM;PL	N;INDF;FEM;PL
ρίζα	root	ρίζος	root	N;NOM;FEM;SG	N;INDF;MASC;SG
ρίζα	rot	ρίζος	rot	N;NOM;FEM;SG	N;INDF;NEUT;SG
σωστό	riktig	σωστός	riktig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σωστό	rett	σωστός	rett	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σωστό	riktig	σωστός	riktig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
σωστό	korrekt	σωστός	korrekt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
κομητεία	county	κομητείο	county	N;NOM;FEM;SG	N;INDF;SG
κομητεία	fylke	κομητείο	fylke	N;NOM;FEM;SG	N;INDF;NEUT;SG
κεφάλαιο	kapittel	κεφάλαιο	kapittel	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κεφάλαιο	kapital	κεφάλαιο	kapital	N;NOM;NEUT;SG	N;INDF;MASC;SG
κεφάλαιο	capital	κεφάλαιο	capital	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κεφάλαιο	hovedstad	κεφάλαιο	hovedstad	N;NOM;NEUT;SG	N;INDF;MASC;SG
αντιπροσωπεύει	representerer	αντιπροσωπεύω	representere	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
πνευματική	spirituell	πνευματικός	spirituell	ADJ;NOM;FEM;SG	ADJ;INDF;SG
πνευματική	åndelig	πνευματικός	åndelig	ADJ;NOM;FEM;SG	ADJ;INDF;SG
πνευματική	intellektuell	πνευματικός	intellektuell	ADJ;NOM;FEM;SG	ADJ;INDF;SG
εκδότης	utgiver	εκδότης	utgive	N;NOM;MASC;SG	N;INDF;FEM;SG
εκδότης	forlegger	εκδότης	forlegg	N;NOM;MASC;SG	N;INDF;MASC;SG
εκδότης	redaktør	εκδότης	redaktør	N;NOM;MASC;SG	N;INDF;MASC;SG
εκδότης	editor	εκδότης	editor	N;NOM;MASC;SG	N;INDF;MASC;SG
εκδότης	utsteder	εκδότης	utsted	N;NOM;MASC;SG	N;INDF;MASC;SG
παλαιότερη	eldre	παλιός	gammal	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
υψηλό	høgt	ψηλός	høg	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
παραδοσιακό	tradisjonelt	παραδοσιακός	tradisjonell	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
παραδοσιακό	tradisjonell	παραδοσιακός	tradisjonell	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
μοναδικός	unik	μοναδικός	unik	ADJ;NOM;MASC;SG	ADJ;INDF;SG
μοναδικός	unikt	μοναδικός	unik	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
παραλλαγή	variant	παραλλαγή	variant	N;NOM;FEM;SG	N;INDF;MASC;SG
παραλλαγή	variasjon	παραλλαγή	variasjon	N;NOM;FEM;SG	N;INDF;MASC;SG
ξεκινάει	begynner	ξεκινώ	begynne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
ξεκινάει	begynner	ξεκινώ	begynne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
ξεκινάει	starter	ξεκινώ	starte	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
μάτι	øyet	μάτι	øy	N;NOM;NEUT;SG	N;DEF;NEUT;SG
μάτι	øye	μάτι	øye	N;NOM;NEUT;SG	N;INDF;FEM;SG
μάτι	matty	μάτι	matty	N;NOM;NEUT;SG	N;INDF;MASC;SG
συλλογικό	kollektivt	συλλογικός	kollektiv	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
συλλογικό	kollektiv	συλλογικός	kollektiv	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
ύμνος	salme	ύμνος	salme	N;NOM;MASC;SG	N;INDF;FEM;SG
ύμνος	anthem	ύμνος	anthem	N;NOM;MASC;SG	N;INDF;MASC;SG
ύμνος	hymne	ύμνος	hymne	N;NOM;MASC;SG	N;INDF;FEM;SG
κανάλια	kanalene	κανάλιος	kanale	N;NOM;NEUT;PL	N;DEF;FEM;PL
κανάλια	kanalene	κανάλιος	kanale	N;NOM;NEUT;PL	N;DEF;FEM;PL
ορυκτά	mineraler	ορυκτά	mineral	N;NOM;NEUT;PL	N;INDF;FEM;PL
