από	от	από	от	ADP	ADP
χριστιανούς	християните	χριστιανός	християнин	N;ACC;MASC;PL	N;DEF;MASC;PL
χριστιανούς	християни	χριστιανός	християнин	N;ACC;MASC;PL	N;INDF;MASC;PL
πλεονέκτημα	предимство	πλεονέκτημα	предимство	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πλεονέκτημα	преимущество	πλεονέκτημα	преимущество	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πληθυσμούς	популации	πληθυσμός	популация	N;ACC;MASC;PL	N;INDF;FEM;PL
κόκκινη	червена	κόκκινος	червен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
κόκκινη	червен	κόκκινος	червен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
διατηρείται	поддържан	διατηρώ	поддържам	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
διατηρείται	поддържана	διατηρώ	поддържам	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
επιστημονικά	научно	επιστημονικά	научно	ADV	ADV
επιστημονικά	научно	επιστημονικά	научно	ADV	ADV
μοναχός	монах	μοναχός	монах	N;NOM;MASC;SG	N;INDF;MASC;SG
μοναχός	монах	μοναχός	монах	N;NOM;MASC;SG	N;INDF;MASC;SG
πρόθεση	намерение	πρόθεση	намерение	N;ACC;FEM;SG	N;INDF;NEUT;SG
πρόθεση	намерението	πρόθεση	намерение	N;ACC;FEM;SG	N;DEF;NEUT;SG
πρόθεση	намерение	πρόθεση	намерение	N;ACC;FEM;SG	N;INDF;NEUT;SG
πρόθεση	умисъл	πρόθεση	умисъл	N;ACC;FEM;SG	N;INDF;MASC;SG
ψάρια	риби	ψάριος	риба	N;NOM;NEUT;PL	N;INDF;FEM;PL
κανονικό	редовен	κανονικός	редовен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
κανονικό	редовна	κανονικός	редовен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
κανονικό	нормален	κανονικός	нормален	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
κανονικό	нормална	κανονικός	нормален	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
τζαμί	джамията	τζαμί	джамия	N;NOM;NEUT;SG	N;DEF;FEM;SG
τζαμί	джамия	τζαμί	джам	N;NOM;NEUT;SG	N;INDF;FEM;SG
πάλη	борба	πάλη	борба	N;NOM;FEM;SG	N;INDF;FEM;SG
πάλη	кеч	πάλη	кеч	N;NOM;FEM;SG	N;INDF;FEM;SG
πάλη	борба	πάλη	борба	N;NOM;FEM;SG	N;INDF;FEM;SG
πάλη	борба	πάλη	борба	N;NOM;FEM;SG	N;INDF;FEM;SG
πάλη	битка	πάλη	битка	N;NOM;FEM;SG	N;INDF;FEM;SG
πάλη	бой	πάλη	бой	N;NOM;FEM;SG	N;INDF;MASC;SG
θαλάσσια	морски	θαλάσσιος	морски	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
θαλάσσια	морска	θαλάσσιος	морски	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
αδυναμία	невъзможност	αδυναμία	невъзможност	N;ACC;FEM;SG	N;INDF;FEM;SG
αδυναμία	неспособност	αδυναμία	неспособност	N;ACC;FEM;SG	N;INDF;FEM;SG
αδυναμία	слабост	αδυναμία	слабост	N;ACC;FEM;SG	N;INDF;FEM;SG
οχυρό	крепост	οχυρός	крепост	N;NOM;NEUT;SG	N;INDF;FEM;SG
οχυρό	крепостта	οχυρός	крепост	N;NOM;NEUT;SG	N;DEF;FEM;SG
οχυρό	крепост	οχυρός	крепост	N;NOM;NEUT;SG	N;INDF;FEM;SG
οχυρό	форт	οχυρός	форт	N;NOM;NEUT;SG	N;INDF;MASC;SG
μαθηματική	математически	μαθηματικός	математически	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
μαθηματική	математическа	μαθηματικός	математически	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
μελετητές	учени	μελετητής	учен	N;NOM;MASC;PL	N;INDF;MASC;PL
αγορές	покупки	αγορά	покупка	N;NOM;FEM;PL	N;INDF;FEM;PL
αγορές	покупките	αγορά	покупка	N;NOM;FEM;PL	N;DEF;FEM;PL
αγορές	пазарите	αγορά	пазар	N;NOM;FEM;PL	N;DEF;MASC;PL
αγορές	пазари	αγορά	пазар	N;NOM;FEM;PL	N;INDF;MASC;PL
σύμπλεγμα	клъстер	σύμπλεγμα	клъстер	N;NOM;NEUT;SG	N;INDF;MASC;SG
αδερφή	сестра	αδερφή	сестра	N;NOM;FEM;SG	N;INDF;FEM;SG
εργάτες	работниците	εργάτης	работник	N;NOM;MASC;PL	N;DEF;MASC;PL
εργάτες	работници	εργάτης	работник	N;NOM;MASC;PL	N;INDF;MASC;PL
βασισμένο	базирана	βασίζω	базирам	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
φόρμουλα	формула	φόρμουλος	формула	N;NOM;MASC;SG	N;INDF;FEM;SG
λόγοι	причини	λόγος	причина	N;NOM;MASC;PL	N;INDF;FEM;PL
προσβολή	обида	προσβολή	обида	N;ACC;FEM;SG	N;INDF;FEM;SG
προσβολή	оскърбление	προσβολή	оскърбление	N;ACC;FEM;SG	N;INDF;NEUT;SG
πληθυσμοί	популации	πληθυσμός	популация	N;NOM;MASC;PL	N;INDF;FEM;PL
λύσεις	решения	λύση	решение	N;NOM;FEM;PL	N;INDF;NEUT;PL
ανεξάρτητες	независими	ανεξάρτητος	независим	ADJ;NOM;FEM;PL	ADJ;INDF;PL
πτήσεις	полети	πτήση	полет	N;NOM;FEM;PL	N;INDF;MASC;PL
κρασί	вина	κρασί	вина	N;NOM;NEUT;SG	N;INDF;NEUT;SG
κρασί	виното	κρασί	вино	N;NOM;NEUT;SG	N;DEF;NEUT;SG
κρασί	вино	κρασί	вино	N;NOM;NEUT;SG	N;INDF;NEUT;SG
νάτριο	натрий	νάτριος	натрий	N;NOM;NEUT;SG	N;INDF;MASC;SG
νάτριο	натриев	νάτριος	натриев	N;NOM;NEUT;SG	N;INDF;MASC;SG
αποδεκτή	приемлива	αποδεκτός	приемливам	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
αποδεκτή	приемлив	αποδεκτός	приемлив	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
σύμπαν	вселената	σύμπαν	вселя	N;NOM;NEUT;SG	N;DEF;FEM;SG
σύμπαν	вселена	σύμπαν	вселя	N;NOM;NEUT;SG	N;INDF;FEM;SG
σύμπαν	космос	σύμπαν	космос	N;NOM;NEUT;SG	N;INDF;MASC;SG
σύμπαν	космоса	σύμπαν	космос	N;NOM;NEUT;SG	N;DEF;MASC;SG
πρακτικές	практики	πρακτική	практика	N;NOM;FEM;PL	N;INDF;FEM;PL
συντάκτες	редактори	συντάκτης	редактор	N;NOM;MASC;PL	N;INDF;MASC;PL
συντάκτες	авторите	συντάκτης	автор	N;NOM;MASC;PL	N;DEF;MASC;PL
συντάκτες	автори	συντάκτης	автор	N;NOM;MASC;PL	N;INDF;MASC;PL
διαταραχή	смущение	διαταραχή	смущение	N;NOM;FEM;SG	N;INDF;NEUT;SG
σαίξπηρ	шекспир	σαίξπηρ	шекспир	N;NOM;FEM;SG	N;INDF;MASC;SG
συνεισφορές	вноски	συνεισφορά	вноска	N;NOM;FEM;PL	N;INDF;FEM;PL
επιστημονικό	научен	επιστημονικός	научен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
μαίρη	мери	μαίρης	меря-(се)	N;NOM;FEM;SG	N;INDF;FEM;SG
ακριβή	скъпо	ακριβός	скъпо	ADV	ADV
σιδηροδρομικός	железопътен	σιδηροδρομικός	железопътен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
πόδι	крак	πόδι	крак	N;NOM;NEUT;SG	N;INDF;MASC;SG
πόδι	крак	πόδι	крак	N;NOM;NEUT;SG	N;INDF;MASC;SG
άνθη	цветята	άνθη	цветя	N;NOM;NEUT;PL	N;DEF;NEUT;PL
άνθη	цветя	άνθη	цвете	N;NOM;NEUT;PL	N;INDF;NEUT;PL
αστέρι	звезда	αστέρι	звезда	N;NOM;NEUT;SG	N;INDF;FEM;SG
συνέβαλε	допринесе	συμβάλλω	допринеса	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
συνέβαλε	допринесъл	συμβάλλω	допринесъл	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
δωμάτιο	стая	δωμάτιο	стая	N;NOM;NEUT;SG	N;INDF;FEM;SG
δωμάτιο	стаята	δωμάτιο	стая	N;NOM;NEUT;SG	N;DEF;FEM;SG
πάσχα	пасха	πάσχα	пасха	N;NOM;NEUT;SG	N;DEF;MASC;SG
πάσχα	великден	πάσχα	великден	N;NOM;NEUT;SG	N;INDF;MASC;SG
βοηθά	помага	βοηθός	помагам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
γραμματεία	секретариат	γραμματείο	секретариат	N;NOM;FEM;SG	N;INDF;MASC;SG
δημόσιες	публични	δημόσιος	публичен	ADJ;NOM;FEM;PL	ADJ;INDF;PL
δημόσιες	обществени	δημόσιος	обществен	ADJ;NOM;FEM;PL	ADJ;INDF;PL
φτερά	перата	φτερά	пера	N;NOM;NEUT;PL	N;DEF;NEUT;PL
φτερά	пера	φτερά	пера	N;NOM;NEUT;PL	N;INDF;NEUT;PL
φτερά	крилата	φτερά	крило	N;NOM;NEUT;PL	N;DEF;NEUT;PL
φτερά	крила	φτερά	крило	N;NOM;NEUT;PL	N;INDF;NEUT;PL
φτερά	крилца	φτερά	крилца	N;NOM;NEUT;PL	N;INDF;NEUT;PL
φτερά	крилете	φτερά	криля	N;NOM;NEUT;PL	N;DEF;MASC;PL
φτερά	криле	φτερά	крило	N;NOM;NEUT;PL	N;INDF;NEUT;PL
απαγόρευση	забрана	απαγόρευση	забрана	N;ACC;FEM;SG	N;INDF;FEM;SG
απαγόρευση	забрана	απαγόρευση	забрана	N;ACC;FEM;SG	N;INDF;FEM;SG
αίθουσες	стаите	αίθουσα	стая	N;NOM;FEM;PL	N;DEF;FEM;PL
αίθουσες	стаи	αίθουσα	стая	N;NOM;FEM;PL	N;INDF;FEM;PL
αίθουσες	зали	αίθουσα	зала	N;NOM;FEM;PL	N;INDF;FEM;PL
αίθουσες	коридори	αίθουσα	коридор	N;NOM;FEM;PL	N;INDF;MASC;PL
επιβάτες	пътниците	επιβάτης	пътник	N;NOM;MASC;PL	N;DEF;MASC;PL
επιβάτες	пътници	επιβάτης	пътник	N;NOM;MASC;PL	N;INDF;MASC;PL
επιβάτες	пасажери	επιβάτης	пасажер	N;NOM;MASC;PL	N;INDF;MASC;PL
υιός	син	υιός	син	N;NOM;MASC;SG	N;INDF;MASC;SG
σερβικά	сръбско	σερβικά	сръбски	ADV	ADV
διάλυμα	разтвор	διάλυμα	разтвор	N;NOM;NEUT;SG	N;INDF;MASC;SG
διάλυμα	решение	διάλυμα	решение	N;NOM;NEUT;SG	N;INDF;NEUT;SG
καύσης	горене	καύση	горене	N;GEN;FEM;SG	N;INDF;NEUT;SG
καύσης	изгаряне	καύση	изгаряне	N;GEN;FEM;SG	N;INDF;NEUT;SG
σύνολα	комплекти	σύνολο	комплект	N;NOM;NEUT;PL	N;INDF;MASC;PL
διάδοχο	наследник	διάδοχος	наследник	N;ACC;MASC;SG	N;INDF;MASC;SG
αξίες	ценности	αξία	ценност	N;NOM;FEM;PL	N;INDF;FEM;PL
αξίες	стойности	αξία	стойност	N;NOM;FEM;PL	N;INDF;FEM;PL
δημοφιλή	популярно	δημοφιλός	популярен	ADV	ADV
δημοφιλή	актуално	δημοφιλός	актуален	ADV	ADV
εξορία	изгнание	εξορία	изгнание	N;ACC;FEM;SG	N;INDF;NEUT;SG
εξορία	изгнание	εξορία	изгнание	N;ACC;FEM;SG	N;INDF;NEUT;SG
ανατροπή	subversion	ανατροπή	subversion	N;NOM;FEM;SG	N;INDF;MASC;SG
ανατροπή	туист	ανατροπή	туист	N;NOM;FEM;SG	N;INDF;MASC;SG
ανατροπή	обрат	ανατροπή	обрат	N;NOM;FEM;SG	N;INDF;MASC;SG
επιλογές	възможности	επιλογή	възможност	N;NOM;FEM;PL	N;INDF;FEM;PL
επιλογές	настройки	επιλογή	настройка	N;NOM;FEM;PL	N;INDF;FEM;PL
επιλογές	опции	επιλογή	опция	N;NOM;FEM;PL	N;INDF;FEM;PL
φωνές	гласове	φωνή	глас	N;NOM;FEM;PL	N;INDF;MASC;PL
θεωρητικά	теоретично	θεωρητικός	теоретично	ADV	ADV
θεωρητικά	теоретично	θεωρητικός	теоретично	ADV	ADV
ενότητες	модули	ενότητα	модул	N;NOM;FEM;PL	N;INDF;MASC;PL
ενότητες	модулите	ενότητα	модул	N;NOM;FEM;PL	N;DEF;MASC;PL
ενότητες	секции	ενότητα	секция	N;NOM;FEM;PL	N;INDF;FEM;PL
ενότητες	участъци	ενότητα	участък	N;NOM;FEM;PL	N;INDF;MASC;PL
αντιπολίτευση	възражение	αντιπολίτευση	възражение	N;NOM;FEM;SG	N;INDF;NEUT;SG
αντιπολίτευση	опозиция	αντιπολίτευση	опозиция	N;NOM;FEM;SG	N;INDF;FEM;SG
αντιπολίτευση	противопоставяне	αντιπολίτευση	противопоставяне	N;NOM;FEM;SG	N;INDF;NEUT;SG
αντιπολίτευση	опозицията	αντιπολίτευση	опозиция	N;NOM;FEM;SG	N;DEF;FEM;SG
εισήλθε	въведена	εισάλλω	въведа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
εισήλθε	въведен	εισάλλω	въведа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
υποψήφιοι	номинираните	υποψήφιος	номинирам	ADJ;NOM;MASC;PL	ADJ;PFV;DEF;PL;V.PTCP;PASS
θρησκευτικό	религиозен	θρησκευτικός	религиозен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
θρησκευτικό	религиозна	θρησκευτικός	религиозен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
τελειώνει	приключва	τελειώνω	приключвам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
τελειώνει	свършва	τελειώνω	свършвам-(се)	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
τελειώνει	завършва	τελειώνω	завършвам	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
φορτίο	натоварване	φορτίο	натоварване	N;NOM;NEUT;SG	N;INDF;NEUT;SG
φορτίο	зареждане	φορτίο	зареждане	N;NOM;NEUT;SG	N;INDF;NEUT;SG
φορτίο	товар	φορτίο	товар	N;NOM;NEUT;SG	N;INDF;MASC;SG
φορτίο	товар	φορτίο	товар	N;NOM;NEUT;SG	N;INDF;MASC;SG
φορτίο	пратка	φορτίο	пратка	N;NOM;NEUT;SG	N;INDF;FEM;SG
αφιερωμένο	отдадена	αφιερώνω	отдам-(се)	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αφιερωμένο	посветен	αφιερώνω	посветя-(се)	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
αφιερωμένο	посветена	αφιερώνω	посветя-(се)	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
αφιερωμένο	отдадена	αφιερώνω	отдам-(се)	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ακμή	акне	ακμή	акна	N;NOM;FEM;SG	N;INDF;MASC;SG
γαλαξίας	галактика	γαλαξία	галактика	N;NOM;MASC;SG	N;INDF;FEM;SG
γαλαξίας	галактиката	γαλαξία	галактика	N;NOM;MASC;SG	N;DEF;FEM;SG
παίζοντας	играе	παίζω	играя	V;IPFV;V.CVB;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
παίζοντας	играят	παίζω	играя	V;IPFV;V.CVB;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
πολίτη	гражданин	πολίτης	гражданин	N;VOC;MASC;SG	N;INDF;MASC;SG
συνδέσμους	връзки	σύνδεσμος	връзка	N;ACC;MASC;PL	N;INDF;FEM;PL
αριστοτέλη	аристотел	αριστοτέλλω	аристотел	N;NOM;FEM;SG	N;INDF;MASC;SG
επίλυση	решителност	επίλυση	решителност	N;ACC;FEM;SG	N;INDF;FEM;SG
επίλυση	разрешаване	επίλυση	разрешаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
επίλυση	решаване	επίλυση	решаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
επίλυση	решаване	επίλυση	решаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
επίλυση	разрешаване	επίλυση	разрешаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
επίλυση	решаване	επίλυση	решаване	N;ACC;FEM;SG	N;INDF;NEUT;SG
κεντρικός	централен	κεντρικός	централен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
κεντρικός	централна	κεντρικός	централен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
κουλτούρα	култура	κουλτούρα	култура	N;NOM;FEM;SG	N;INDF;FEM;SG
προφήτη	пророк	πρόφητος	пророк	N;NOM;MASC;SG	N;INDF;MASC;SG
προφήτη	пророка	πρόφητος	пророка	N;NOM;MASC;SG	N;DEF;MASC;SG
προφήτη	пророкът	πρόφητος	пророк	N;NOM;MASC;SG	N;DEF;MASC;SG
πτηνά	птички	πτηνώ	птичка	N;NOM;NEUT;PL	N;INDF;FEM;PL
πτηνά	птиците	πτηνώ	птица	N;NOM;NEUT;PL	N;DEF;MASC;PL
πτηνά	птици	πτηνώ	птица	N;NOM;NEUT;PL	N;INDF;MASC;PL
βρετανικά	британско	βρετανικά	британски	ADV	ADV
χαρτί	хартия	χαρτί	хартия	N;NOM;NEUT;SG	N;INDF;FEM;SG
σημειώθηκε	отбелязана	σημειώνω	отбележа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
σημειώθηκε	отбелязано	σημειώνω	отбележа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
σημειώθηκε	отбелязан	σημειώνω	отбележа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
φαραώ	фараонът	φαραάνω	фараон	N;NOM;MASC;SG	N;DEF;MASC;SG
φαραώ	фараон	φαραάνω	фараон	N;NOM;MASC;SG	N;INDF;MASC;SG
φαραώ	фараона	φαραάνω	фараон	N;NOM;MASC;SG	N;DEF;MASC;SG
εξαιρετική	отличен	εξαιρετικός	отличен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
τρόφιμα	храни	τρόφιμα	храна	N;NOM;NEUT;PL	N;INDF;FEM;PL
τρόφιμα	храни	τρόφιμα	храна	N;NOM;NEUT;PL	N;INDF;FEM;PL
συνδέθηκε	свързан	συνδέκτω	свържа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
συνδέθηκε	свързано	συνδέκτω	свържа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
συνδέθηκε	свързана	συνδέκτω	свържа	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
χρήσιμο	полезна	χρήσιμο	полезен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
χρήσιμο	полезен	χρήσιμο	полезен	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
χρήσιμο	полезна	χρήσιμο	полезен	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
