que	co	que	co	PRO	PRO;INAN;NOM
mantén	zachovává	manter	zachovávat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
mantén	udržuje	manter	udržovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
controlar	vzít	controlar	vzít	V	V;POS;NFIN
vacas	krav	vaca	kráva	N	N;NOM;FEM;PL;POS
vacas	krávy	vaca	kráva	N	N;NOM;FEM;PL;POS
vacas	kráva	vaca	kráva	N	N;NOM;FEM;SG;POS
vacas	skot	vaca	skot	N	N;ANIM;NOM;MASC;SG;POS
vacas	dobytek	vaca	dobytek	N	N;INAN;NOM;MASC;SG;POS
fronteira	hranice	fronteira	hranice	N	N;NOM;FEM;SG;POS
fronteira	hranici	fronteira	hranice	N	N;ACC;FEM;SG;POS
fronteira	hranice	fronteira	hranice	N	N;NOM;FEM;SG;POS
fronteira	hranici	fronteira	hranice	N	N;ACC;FEM;SG;POS
fronteira	hranice	fronteira	hranice	N	N;NOM;FEM;SG;POS
parella	pár	parella	pár	N	N;INAN;NOM;MASC;SG;POS
parella	dvojice	parella	dvojice	N	N;NOM;FEM;SG;POS
parella	mužstvo	parella	mužstvo	N	N;NOM;NEUT;SG;POS
parella	tým	parella	tým	N	N;INAN;NOM;MASC;SG;POS
parella	team	parella	team	N	N;INAN;NOM;MASC;SG;POS
parella	zápas	parella	zápas	N	N;INAN;NOM;MASC;SG;POS
parella	utkání	parella	utkání	N	N;NOM;NEUT;SG;POS
parella	shoda	parella	shoda	N	N;NOM;FEM;SG;POS
parella	partner	parella	partner	N	N;ANIM;NOM;MASC;SG;POS
parella	partnera	parella	partner	N	N;ANIM;ACC;MASC;SG;POS
parella	parťák	parella	parťák	N	N;ANIM;NOM;MASC;SG;POS
parella	partnerka	parella	partnerka	N	N;NOM;FEM;SG;POS
desexa	chcete	desexar	chtít	V	V;IND;PL;2;POS;PRS;FIN;ACT
desexa	chceš	desexar	chtít	V	V;IND;SG;2;POS;PRS;FIN;ACT
desexa	přeje	desexar	přát	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
desexa	chce	desexar	chtít	V	V;IND;SG;3;POS;PRS;FIN;ACT
desexa	přeji	desexar	přát	V	V;IND;SG;1;POS;PRS;FIN;ACT
sucedeu	udělal	suceder	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
sucedeu	bylo	suceder	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
sucedeu	byl	suceder	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
sucedeu	byla	suceder	být	V	V;POS;PST;V.PTCP;ACT
asasinos	vrahové	asasino	vrahový	N	N;ANIM;NOM;MASC;PL;POS
asasinos	vrahy	asasino	vrah	N	N;ANIM;ACC;MASC;PL;POS
asasinos	vrazi	asasino	vrah	N	N;ANIM;NOM;MASC;PL;POS
asasinos	vrahové	asasino	vrahový	N	N;ANIM;NOM;MASC;PL;POS
asasinos	vrazi	asasino	vrah	N	N;ANIM;NOM;MASC;PL;POS
asasinos	vrahy	asasino	vrah	N	N;ANIM;ACC;MASC;PL;POS
asasinos	zabijáci	asasino	zabiják	N	N;ANIM;NOM;MASC;PL;POS
asasinos	vrahové	asasino	vrahový	N	N;ANIM;NOM;MASC;PL;POS
asasinos	vrazi	asasino	vrah	N	N;ANIM;NOM;MASC;PL;POS
asasinos	zabijáci	asasino	zabiják	N	N;ANIM;NOM;MASC;PL;POS
talento	talenty	talento	talent	N	N;INAN;NOM;MASC;PL;POS
talento	talent	talento	talent	N	N;INAN;NOM;MASC;SG;POS
talento	nadání	talento	nadání	N	N;NOM;NEUT;SG;POS
talento	talentu	talento	talent	N	N;INAN;GEN;MASC;SG;POS
talento	talent	talento	talent	N	N;INAN;NOM;MASC;SG;POS
talento	nadání	talento	nadání	N	N;NOM;NEUT;SG;POS
videoxogos	video	videoxogos	video	N	N;NOM;NEUT;SG;POS
videoxogos	hry	videoxogos	hra	N	N;NOM;FEM;PL;POS
videoxogos	hrách	videoxogos	hra	N	N;DAT;FEM;PL;POS
videoxogos	hru	videoxogos	hra	N	N;ACC;FEM;SG;POS
videoxogos	zápas	videoxogos	zápas	N	N;INAN;NOM;MASC;SG;POS
videoxogos	hra	videoxogos	hra	N	N;NOM;FEM;SG;POS
tradición	tradice	tradición	tradice	N	N;NOM;FEM;SG;POS
tradición	tradici	tradición	tradice	N	N;ACC;FEM;SG;POS
sección	sekci	sección	sekce	N	N;ACC;FEM;SG;POS
sección	úsek	sección	úsek	N	N;INAN;NOM;MASC;SG;POS
sección	oddíl	sección	oddíl	N	N;INAN;NOM;MASC;SG;POS
sección	sekce	sección	sekce	N	N;NOM;FEM;SG;POS
venres	pátku	venre	pátek	N	N;INAN;GEN;MASC;SG;POS
venres	pátek	venre	pátek	N	N;INAN;NOM;MASC;SG;POS
xantar	sníst	xantar	sníst	V	V;POS;NFIN
xantar	jíst	xantar	jíst	V	V;POS;NFIN
xantar	mít	xantar	mít	V	V;POS;NFIN
tira	hoď	tir	hoď	V	V;IMP;SG;2;POS;FIN
tira	hodit	tir	hodit	V	V;POS;NFIN
tira	vytáhnout	tir	vytáhnout	V	V;POS;NFIN
tira	upustit	tir	upustit	V	V;PFV;POS;NFIN
tira	získat	tir	získat	V	V;PFV;POS;NFIN
tira	dostat	tir	dostat	V	V;POS;NFIN
viñeches	pojď	viñeche	pojď	V	V;IMP;SG;2;POS;FIN
viñeches	mít	viñeche	mít	V	V;POS;NFIN
viñeches	udělal	viñeche	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
viñeches	přišel	viñeche	přijít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
viñeches	přišla	viñeche	přijít	V	V;POS;PST;V.PTCP;ACT
viñeches	přišlo	viñeche	přijít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
agradábel	pěkný	agradábel	pěkný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
agradábel	hezký	agradábel	hezký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
agradábel	pěkné	agradábel	pěkný	ADJ	ADJ;NOM;NEUT;SG;POS
agradábel	příjemné	agradábel	příjemný	ADJ	ADJ;NOM;NEUT;SG;POS
agradábel	příjemný	agradábel	příjemný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
agradábel	příjemná	agradábel	příjemný	ADJ	ADJ;NOM;FEM;SG;POS
alguacil	šerif	alguacil	šerif	N	N;ANIM;NOM;MASC;SG;POS
viñeron	přišel	ver	přijít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
viñeron	přišla	ver	přijít	V	V;POS;PST;V.PTCP;ACT
viñeron	přišlo	ver	přijít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
viñeron	pojď	ver	pojď	V	V;IMP;SG;2;POS;FIN
viñeron	mít	ver	mít	V	V;POS;NFIN
depresión	depresi	depresión	deprese	N	N;ACC;FEM;SG;POS
depresión	deprese	depresión	deprese	N	N;NOM;FEM;SG;POS
depresión	deprese	depresión	deprese	N	N;NOM;FEM;SG;POS
depresión	členění	depresión	členění	N	N;NOM;NEUT;SG;POS
depresión	zhroucení	depresión	zhroucení	N	N;NOM;NEUT;SG;POS
depresión	rozdělení	depresión	rozdělení	N	N;NOM;NEUT;SG;POS
medicamentos	léky	medicamento	lék	N	N;INAN;NOM;MASC;PL;POS
medicamentos	drogy	medicamento	droga	N	N;NOM;FEM;PL;POS
medicamentos	drog	medicamento	droga	N	N;GEN;FEM;PL;POS
medicamentos	drogy	medicamento	droga	N	N;NOM;FEM;PL;POS
medicamentos	droga	medicamento	droga	N	N;NOM;FEM;SG;POS
medicamentos	medicína	medicamento	medicína	N	N;NOM;FEM;SG;POS
medicamentos	léky	medicamento	lék	N	N;INAN;NOM;MASC;PL;POS
medicamentos	lékařství	medicamento	lékařství	N	N;NOM;NEUT;SG;POS
medicamentos	lék	medicamento	lék	N	N;INAN;NOM;MASC;SG;POS
científicos	vědecká	científico	vědecký	ADJ	ADJ;NOM;FEM;SG;POS
científicos	vědecké	científico	vědecký	ADJ	ADJ;NOM;NEUT;SG;POS
científicos	vědecký	científico	vědecký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
chegaron	mám	chegar	mít	V	V;IND;SG;1;POS;PRS;FIN;ACT
chegaron	dostal	chegar	dostat	V	V;MASC;SG;POS;PST;V.PTCP;ACT
chegaron	přišel	chegar	přijít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
chegaron	přišla	chegar	přijít	V	V;POS;PST;V.PTCP;ACT
chegaron	přišlo	chegar	přijít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
chegaron	přijel	chegar	přijet	V	V;MASC;SG;POS;PST;V.PTCP;ACT
chegaron	dorazila	chegar	dorazit	V	V;PFV;POS;PST;V.PTCP;ACT
chegaron	dorazil	chegar	dorazit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
chegaron	mít	chegar	mít	V	V;POS;NFIN
chegaron	dosáhli	chegar	dosáhnout	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
cores	barva	cora	barva	N	N;NOM;FEM;SG;POS
cores	barev	cora	barva	N	N;GEN;FEM;PL;POS
cores	barvy	cora	barva	N	N;NOM;FEM;PL;POS
cores	barev	cora	barva	N	N;GEN;FEM;PL;POS
cores	barviva	cora	barvivo	N	N;NOM;NEUT;PL;POS
cores	barvy	cora	barva	N	N;NOM;FEM;PL;POS
perfectamente	perfektně	perfectamente	perfektně	ADV	ADV;POS
perfectamente	dokonale	perfectamente	dokonale	ADV	ADV;POS
perfectamente	vpravo	perfectamente	vpravo	ADV	ADV
perfectamente	správně	perfectamente	správně	ADV	ADV;POS
coñecía	věděl	coñecer	vědět	V	V;MASC;SG;POS;PST;V.PTCP;ACT
coñecía	věděla	coñecer	vědět	V	V;POS;PST;V.PTCP;ACT
coñecía	vědět	coñecer	vědět	V	V;POS;NFIN
usamos	použijte	usar	použít	V	V;PFV;IMP;PL;2;POS;FIN
usamos	použít	usar	použít	V	V;POS;NFIN
usamos	používám	usar	používat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
expresión	výraz	expresión	výraz	N	N;INAN;NOM;MASC;SG;POS
expresión	vyjádření	expresión	vyjádření	N	N;NOM;NEUT;SG;POS
expresión	proslov	expresión	proslov	N	N;INAN;NOM;MASC;SG;POS
expresión	řeči	expresión	řeč	N	N;NOM;FEM;PL;POS
expresión	projev	expresión	projev	N	N;INAN;NOM;MASC;SG;POS
expresión	řeč	expresión	řeč	N	N;NOM;FEM;SG;POS
cadeira	židle	cadeira	židle	N	N;NOM;FEM;SG;POS
cadeira	židli	cadeira	židle	N	N;ACC;FEM;SG;POS
cadeira	křeslo	cadeira	křeslo	N	N;NOM;NEUT;SG;POS
notas	známky	nota	známka	N	N;NOM;FEM;PL;POS
notas	noty	nota	nota	N	N;NOM;FEM;PL;POS
notas	poznámky	nota	poznámka	N	N;NOM;FEM;PL;POS
acadar	získat	acadar	získat	V	V;PFV;POS;NFIN
acadar	dostat	acadar	dostat	V	V;POS;NFIN
limpa	čisté	limpo	čistý	ADJ	ADJ;NOM;NEUT;SG;POS
limpa	čistý	limpo	čistý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
limpa	čistá	limpo	čistý	ADJ	ADJ;NOM;FEM;SG;POS
limpa	čistší	limpo	čistý	ADJ	ADJ;NOM;CMPR;MASC;SG;POS
intelixencia	inteligence	intelixencia	inteligence	N	N;NOM;FEM;SG;POS
intelixencia	inteligenci	intelixencia	inteligence	N	N;ACC;FEM;SG;POS
funcionar	pracovat	funcionar	pracovat	V	V;IPFV;POS;NFIN
existencia	existence	existencia	existence	N	N;NOM;FEM;SG;POS
existencia	existenci	existencia	existence	N	N;ACC;FEM;SG;POS
oxalá	přeji	oxal	přát	V	V;IND;SG;1;POS;PRS;FIN;ACT
vaiamos	získat	vaiar	získat	V	V;PFV;POS;NFIN
vaiamos	dostat	vaiar	dostat	V	V;POS;NFIN
acaso	prostě	acaso	prostě	ADV	ADV;POS
revista	zásobník	revista	zásobník	N	N;INAN;NOM;MASC;SG;POS
revista	časopis	revista	časopis	N	N;INAN;NOM;MASC;SG;POS
revista	magazín	revista	magazín	N	N;INAN;NOM;MASC;SG;POS
revista	deník	revista	deník	N	N;INAN;NOM;MASC;SG;POS
revista	journal	revista	journal	N	N;INAN;NOM;MASC;SG;POS
revista	věstníku	revista	věstník	N	N;INAN;GEN;MASC;SG;POS
quitar	odstranit	quitar	odstranit	V	V;PFV;POS;NFIN
quitar	odebrat	quitar	odebrat	V	V;POS;NFIN
quitar	vzít	quitar	vzít	V	V;POS;NFIN
quitar	vypnout	quitar	vypnout	V	V;POS;NFIN
rusos	rusy	ruso	rus	N	N;ANIM;ACC;MASC;PL;POS
fortuna	jmění	fortuna	jmění	N	N;NOM;NEUT;SG;POS
fortuna	štěstěna	fortuna	štěstěna	N	N;NOM;FEM;SG;POS
alcalde	starostka	alcalde	starostka	N	N;NOM;FEM;SG;POS
alcalde	starosta	alcalde	starosta	N	N;ANIM;NOM;MASC;SG;POS
veciños	sousedy	veciño	soused	N	N;ANIM;ACC;MASC;PL;POS
veciños	sousedé	veciño	soused	N	N;ANIM;NOM;MASC;PL;POS
veciños	sousedi	veciño	soused	N	N;ANIM;NOM;MASC;PL;POS
veciños	dveře	veciño	dveře	N	N;NOM;FEM;PL;POS
veciños	sousedy	veciño	soused	N	N;ANIM;ACC;MASC;PL;POS
veciños	sousedé	veciño	soused	N	N;ANIM;NOM;MASC;PL;POS
veciños	sousedi	veciño	soused	N	N;ANIM;NOM;MASC;PL;POS
libras	libry	libra	libra	N	N;NOM;FEM;PL;POS
libras	liber	libra	libra	N	N;GEN;FEM;PL;POS
libras	kila	libra	kilo	N	N;NOM;NEUT;PL;POS
ovos	vejce	ovo	vejce	N	N;NOM;NEUT;PL;POS
ovos	vajec	ovo	vejce	N	N;GEN;NEUT;PL;POS
ovos	vajíčka	ovo	vajíčko	N	N;NOM;NEUT;PL;POS
choiva	deště	choiva	déšť	N	N;INAN;NOM;MASC;SG;POS
choiva	déšť	choiva	déšť	N	N;INAN;NOM;MASC;SG;POS
declaración	prohlášení	declaración	prohlášení	N	N;NOM;NEUT;SG;POS
declaración	výkaz	declaración	výkaz	N	N;INAN;NOM;MASC;SG;POS
declaración	prohlášení	declaración	prohlášení	N	N;NOM;NEUT;SG;POS
declaración	deklarace	declaración	deklarace	N	N;NOM;FEM;SG;POS
declaración	paměti	declaración	paměť	N	N;NOM;FEM;SG;POS
roubo	krádež	roubo	krádež	N	N;NOM;FEM;SG;POS
roubo	krádeže	roubo	krádež	N	N;NOM;FEM;PL;POS
roubo	vloupání	roubo	vloupání	N	N;NOM;NEUT;SG;POS
roubo	loupež	roubo	loupež	N	N;NOM;FEM;SG;POS
ladróns	zloději	ladrón	zloděj	N	N;ANIM;NOM;MASC;PL;POS
ladróns	psanci	ladrón	psance	N	N;ANIM;NOM;MASC;PL;POS
ladróns	lupiči	ladrón	lupič	N	N;ANIM;NOM;MASC;PL;POS
ímonos	volno	ímono	volno	N	N;NOM;NEUT;SG;POS
ímonos	odchod	ímono	odchod	N	N;INAN;NOM;MASC;SG;POS
ímonos	odchodu	ímono	odchod	N	N;INAN;GEN;MASC;SG;POS
cona	sakra	cona	sakra	N	N;NOM;MASC;SG;POS
cona	peklo	cona	peklo	N	N;NOM;NEUT;SG;POS
cona	kunda	cona	kunda	N	N;NOM;FEM;SG;POS
cona	kočička	cona	kočička	N	N;NOM;FEM;SG;POS
cona	hovno	cona	hovno	N	N;NOM;MASC;SG;POS
cona	kurva	cona	kurva	N	N;NOM;FEM;SG;POS
coñecemos	vědět	coñecer	vědět	V	V;POS;NFIN
coñecemos	potkal	coñecer	potkat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
crea	vytvoří	crear	vytvořit	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
crea	vytváří	crear	vytvářet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
crea	vytvořit	crear	vytvořit	V	V;PFV;POS;NFIN
crea	věřit	crear	věřit	V	V;IPFV;POS;NFIN
milleiros	tisíce	milleiro	tisíc	N	N;INAN;NOM;MASC;PL;POS
milleiros	miliony	milleiro	milión	N	N;INAN;NOM;MASC;PL;POS
milleiros	milionů	milleiro	milión	N	N;INAN;GEN;MASC;PL;POS
milleiros	milióny	milleiro	milión	N	N;INAN;NOM;MASC;PL;POS
falarei	mluv	falar	mluv	V	V;IMP;SG;2;POS;FIN
falarei	bude	falar	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
falarei	mluv	falar	mluv	V	V;IMP;SG;2;POS;FIN
distinto	jiný	distinto	jiný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
distinto	jiná	distinto	jiný	ADJ	ADJ;NOM;FEM;SG;POS
distinto	různé	distinto	různý	ADJ	ADJ;NOM;MASC;PL;POS
distinto	jiné	distinto	jiný	ADJ	ADJ;NOM;NEUT;SG;POS
mostra	vzorku	mostra	vzorek	N	N;INAN;DAT;MASC;SG;POS
mostra	vzorek	mostra	vzorek	N	N;INAN;NOM;MASC;SG;POS
mostra	pořady	mostra	pořad	N	N;INAN;NOM;MASC;PL;POS
mostra	představení	mostra	představení	N	N;NOM;NEUT;SG;POS
mostra	show	mostra	show	N	N;FEM;POS
compromiso	závazek	compromiso	závazek	N	N;INAN;NOM;MASC;SG;POS
compromiso	odhodlání	compromiso	odhodlání	N	N;NOM;NEUT;SG;POS
compromiso	kompromis	compromiso	kompromis	N	N;INAN;NOM;MASC;SG;POS
compromiso	kompromisy	compromiso	kompromis	N	N;INAN;NOM;MASC;PL;POS
compromiso	zasnoubení	compromiso	zasnoubení	N	N;NOM;NEUT;SG;POS
compromiso	angažmá	compromiso	angažmá	N	N;NEUT;POS
compromiso	zapojení	compromiso	zapojení	N	N;NOM;NEUT;SG;POS
compromiso	zásnuby	compromiso	zásnuba	N	N;INAN;NOM;MASC;PL;POS
comezaron	začal	comezar	začít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
comezaron	začalo	comezar	začít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
comezaron	začalo	comezar	začít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
comezaron	začal	comezar	začít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
comezaron	začala	comezar	začít	V	V;POS;PST;V.PTCP;ACT
contido	obsahu	contido	obsah	N	N;INAN;GEN;MASC;SG;POS
contido	obsah	contido	obsah	N	N;INAN;NOM;MASC;SG;POS
contido	obsah	contido	obsah	N	N;INAN;NOM;MASC;SG;POS
mentiras	lži	mentira	lež	N	N;NOM;FEM;PL;POS
mentiras	lež	mentira	lež	N	N;NOM;FEM;SG;POS
mentiras	lží	mentira	lež	N	N;INS;FEM;SG;POS
mentiras	lži	mentira	lež	N	N;NOM;FEM;PL;POS
empresas	společnosti	empresa	společnost	N	N;NOM;FEM;PL;POS
empresas	firmy	empresa	firma	N	N;NOM;FEM;PL;POS
empresas	korporace	empresa	korporace	N	N;NOM;FEM;SG;POS
teoría	teorie	teoría	teorie	N	N;NOM;FEM;SG;POS
teoría	teorii	teoría	teorie	N	N;ACC;FEM;SG;POS
tranquila	snadný	tranquila	snadný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
tranquila	snadné	tranquila	snadný	ADJ	ADJ;NOM;NEUT;SG;POS
tranquila	jednoduché	tranquila	jednoduchý	ADJ	ADJ;NOM;NEUT;SG;POS
tranquila	samotná	tranquila	samotný	ADJ	ADJ;NOM;FEM;SG;POS
servizos	služby	servizo	služba	N	N;NOM;FEM;PL;POS
servizos	služba	servizo	služba	N	N;NOM;FEM;SG;POS
servizos	služby	servizo	služba	N	N;NOM;FEM;PL;POS
servizos	servis	servizo	servis	N	N;INAN;NOM;MASC;SG;POS
servizos	obsluha	servizo	obsluha	N	N;NOM;FEM;SG;POS
propias	vlastní	propio	vlastní	ADJ	ADJ;NOM;MASC;SG;POS
recoñecer	rozpoznat	recoñecer	rozpoznat	V	V;PFV;POS;NFIN
recoñecer	uznat	recoñecer	uznat	V	V;PFV;POS;NFIN
novela	román	novelar	román	N	N;INAN;NOM;MASC;SG;POS
falan	mluv	falar	mluv	V	V;IMP;SG;2;POS;FIN
falan	mluv	falar	mluv	V	V;IMP;SG;2;POS;FIN
paxaro	pták	paxaro	pták	N	N;ANIM;NOM;MASC;SG;POS
paxaro	ptáček	paxaro	ptáček	N	N;ANIM;NOM;MASC;SG;POS
conxunto	sada	conxunto	sada	N	N;NOM;FEM;SG;POS
conxunto	set	conxunto	sto	N	N;NOM;NEUT;PL;POS
conxunto	kloub	conxunto	kloub	N	N;INAN;NOM;MASC;SG;POS
conxunto	joint	conxunto	joint	N	N;INAN;NOM;MASC;SG;POS
bar	hospoda	bar	hospoda	N	N;NOM;FEM;SG;POS
bar	hospody	bar	hospoda	N	N;NOM;FEM;PL;POS
bar	hospodě	bar	hospoda	N	N;DAT;FEM;SG;POS
bar	baru	bar	bar	N	N;INAN;GEN;MASC;SG;POS
bar	bar	bar	bar	N	N;INAN;NOM;MASC;SG;POS
enviar	pošlete	enviar	poslat	V	V;PFV;IMP;PL;2;POS;FIN
enviar	poslat	enviar	poslat	V	V;POS;NFIN
enviar	pošli	enviar	pojít	V	V;IND;SG;1;POS;PRS;FIN;ACT
enviar	zaslat	enviar	zaslat	V	V;POS;NFIN
enviar	odeslat	enviar	odeslat	V	V;POS;NFIN
enviar	posílám	enviar	posílat	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
presión	tlak	presión	tlak	N	N;INAN;NOM;MASC;SG;POS
presión	nátlak	presión	nátlak	N	N;INAN;NOM;MASC;SG;POS
confiar	může	confiar	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
confiar	mohou	confiar	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
confiar	věřit	confiar	věřit	V	V;IPFV;POS;NFIN
confiar	spoléhají	confiar	spoléhat	V	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
confiar	spolehnout	confiar	spolehnout	V	V;PFV;POS;NFIN
confiar	spoléhat	confiar	spoléhat	V	V;IPFV;POS;NFIN
ritmo	tempo	ritmo	tempo	N	N;NOM;NEUT;SG;POS
ritmo	sazba	ritmo	sazba	N	N;NOM;FEM;SG;POS
ritmo	míra	ritmo	míra	N	N;NOM;FEM;SG;POS
ritmo	rytmus	ritmo	rytmus	N	N;INAN;NOM;MASC;SG;POS
ritmo	rytmu	ritmo	rytmus	N	N;INAN;GEN;MASC;SG;POS
ritmo	beat	ritmo	beat	N	N;INAN;NOM;MASC;SG;POS
corazóns	srdíčka	corazón	srdíček	N	N;NOM;NEUT;PL;POS
corazóns	srdcí	corazón	srdce	N	N;NOM;NEUT;SG;POS
corazóns	srdce	corazón	srdce	N	N;NOM;NEUT;SG;POS
quieto	porad	quieto	porada	N	N;NOM;FEM;SG;POS
quieto	stát	quieto	stát	N	N;INAN;NOM;MASC;SG;POS
beneficios	přínosy	beneficio	přínos	N	N;INAN;NOM;MASC;PL;POS
beneficios	přínos	beneficio	přínos	N	N;INAN;NOM;MASC;SG;POS
beneficios	výhody	beneficio	výhoda	N	N;NOM;FEM;PL;POS
beneficios	dávky	beneficio	dávka	N	N;NOM;FEM;PL;POS
beneficios	zisk	beneficio	zisk	N	N;INAN;NOM;MASC;SG;POS
beneficios	zisky	beneficio	zisk	N	N;INAN;NOM;MASC;PL;POS
beneficios	zisk	beneficio	zisk	N	N;INAN;NOM;MASC;SG;POS
beneficios	zisku	beneficio	zisk	N	N;INAN;GEN;MASC;SG;POS
beneficios	výdělek	beneficio	výdělek	N	N;INAN;NOM;MASC;SG;POS
botas	boty	bota	bota	N	N;NOM;FEM;PL;POS
botas	boty	bota	bota	N	N;NOM;FEM;PL;POS
botas	obuv	bota	obuv	N	N;NOM;FEM;SG;POS
botas	botky	bota	botka	N	N;NOM;FEM;PL;POS
botas	slečna	bota	slečna	N	N;NOM;FEM;SG;POS
botas	slečno	bota	slečno	N	N;NOM;NEUT;SG;POS
testemuñas	svědky	testemuña	svědek	N	N;ANIM;INS;MASC;PL;POS
testemuñas	svědci	testemuña	svědek	N	N;ANIM;NOM;MASC;PL;POS
testemuñas	svědkové	testemuña	svědek	N	N;ANIM;NOM;MASC;PL;POS
testemuñas	svědek	testemuña	svědek	N	N;ANIM;NOM;MASC;SG;POS
testemuñas	svědka	testemuña	svědek	N	N;ANIM;ACC;MASC;SG;POS
testemuñas	svědkyně	testemuña	svědkyně	N	N;NOM;FEM;SG;POS
testemuñas	méďa	testemuña	méď	N	N;INAN;NOM;MASC;SG;POS
testemuñas	medvěd	testemuña	medvěd	N	N;ANIM;NOM;MASC;SG;POS
piedade	škoda	piedade	škoda	N	N;NOM;FEM;SG;POS
piedade	milosrdenství	piedade	milosrdenství	N	N;NOM;NEUT;SG;POS
piedade	mercy	piedade	mercy	N	N;NOM;FEM;SG;POS
piedade	slitování	piedade	slitování	N	N;NOM;NEUT;SG;POS
piedade	milost	piedade	milost	N	N;NOM;FEM;SG;POS
posibilidade	možnost	posibilidade	možnost	N	N;NOM;FEM;SG;POS
posibilidade	šance	posibilidade	šance	N	N;NOM;FEM;SG;POS
posibilidade	chance	posibilidade	chanec	N	N;NOM;FEM;SG;POS
posibilidade	šanci	posibilidade	šance	N	N;ACC;FEM;SG;POS
vivindo	žít	vivir	žít	V	V;POS;NFIN
vivindo	žij	vivir	žij	V	V;IMP;SG;2;POS;FIN
almorzo	oběd	almorzo	oběd	N	N;INAN;NOM;MASC;SG;POS
almorzo	obědy	almorzo	oběd	N	N;INAN;NOM;MASC;PL;POS
almorzo	snídani	almorzo	snídaně	N	N;ACC;FEM;SG;POS
almorzo	snídaně	almorzo	snídaně	N	N;NOM;FEM;PL;POS
rastro	odchod	rastro	odchod	N	N;INAN;NOM;MASC;SG;POS
rastro	odchodu	rastro	odchod	N	N;INAN;GEN;MASC;SG;POS
rastro	stopu	rastro	stopa	N	N;ACC;FEM;SG;POS
rastro	stezka	rastro	stezka	N	N;NOM;FEM;SG;POS
rastro	stopa	rastro	stopa	N	N;NOM;FEM;SG;POS
rastro	znak	rastro	znak	N	N;INAN;NOM;MASC;SG;POS
rastro	podpis	rastro	podpis	N	N;INAN;NOM;MASC;SG;POS
rastro	tratě	rastro	trať	N	N;NOM;FEM;PL;POS
rastro	stopy	rastro	stopa	N	N;NOM;FEM;PL;POS
rastro	skladby	rastro	skladba	N	N;NOM;FEM;PL;POS
rastro	koleje	rastro	kolej	N	N;NOM;FEM;PL;POS
xoga	hrála	xogar	hrát	V	V;POS;PST;V.PTCP;ACT
xoga	hrál	xogar	hrát	V	V;MASC;SG;POS;PST;V.PTCP;ACT
xoga	hráli	xogar	hrát	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
xoga	hraje	xogar	hrát	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
xoga	hrajte	xogar	hrát	V	V;PFV;IMP;PL;2;POS;FIN
xoga	přehrát	xogar	přehrát	V	V;POS;NFIN
xoga	hrát	xogar	hrát	V	V;POS;NFIN
xoga	hrají	xogar	hrát	V	V;IND;PL;3;POS;PRS;FIN;ACT
xoga	hrajeme	xogar	hrát	V	V;IND;PL;1;POS;PRS;FIN;ACT
xoga	hraje	xogar	hrát	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
foise	šel	foise	jít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
autismo	autismus	autismo	autismus	N	N;INAN;NOM;MASC;SG;POS
agardaba	čekal	agardar	čekat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
agardaba	bylo	agardar	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
