dan	και	dan	και	CONJ	CONJ
jadwal	προγραμμα	jadwal	προγραμμα	N;SG	N;NOM;NEUT;SG
isu	τεύχος	isu	τεύχος	N;SG	N;NOM;NEUT;SG
definisi	ορισμός	definisi	ορισμός	N;SG	N;NOM;MASC;SG
paruh	ράμφος	paruh	ράμφος	N;SG	N;NOM;NEUT;SG
tabel	πίνακας	tabel	πίνακα	N;SG	N;NOM;MASC;SG
tabel	πινακας	tabel	πινακα	N;SG	N;NOM;MASC;SG
tabel	τραπέζι	tabel	τραπέζι	N;SG	N;NOM;NEUT;SG
gejala	σύμπτωμα	gejala	σύμπτωμα	N;SG	N;NOM;NEUT;SG
karbon	άνθρακας	karbon	άνθρακα	N;SG	N;NOM;MASC;SG
karbon	άνθρακα	karbon	άνθρακο	N;SG	N;NOM;NEUT;SG
padat	πυκνή	padat	πυκνός	ADJ;SG	ADJ;NOM;FEM;SG
diatur	ρυθμίζεται	diatur	ρυθμίζω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
tarian	χορός	tarian	χορός	N;SG	N;NOM;MASC;SG
tarian	χορό	tarian	χορό	N;SG	N;ACC;MASC;SG
peperangan	μαχη	peperangan	μαχη	N	N;ACC;FEM;SG
peperangan	μάχη	peperangan	μάχη	N	N;ACC;FEM;SG
peperangan	πόλεμος	peperangan	πόλεμος	N	N;NOM;MASC;SG
peperangan	πόλεμο	peperangan	πόλεμος	N	N;ACC;MASC;SG
peperangan	πολέμους	peperangan	πόλεμος	N	N;ACC;MASC;PL
peperangan	πόλεμοι	peperangan	πόλεμος	N	N;NOM;MASC;PL
menyimpan	σώζει	mensimpan	σώζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kaca	γυάλινο	kaca	γυάλινος	N;SG	N;NOM;NEUT;SG
kaca	γυάλινη	kaca	γυάλινος	N;SG	N;NOM;FEM;SG
kaca	ποτήρι	kaca	ποτήρι	N;SG	N;NOM;NEUT;SG
kaca	γυαλί	kaca	γυαλί	N;SG	N;NOM;NEUT;SG
panggilan	κλήση	panggilan	κλήση	N;SG	N;NOM;FEM;SG
kue	κέικ	kue	κέικ	N	N;NOM;NEUT;SG
kue	τούρτα	kue	τούρτα	N	N;NOM;FEM;SG
kue	μπισκότα	kue	μπισκότα	N	N;NOM;NEUT;PL
kue	τούρτες	kue	τούρα	N	N;NOM;FEM;PL
kue	κέικ	kue	κέικ	N	N;NOM;NEUT;SG
dilanjutkan	συνεχίζεται	dilanjutkan	συνεχίζω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
otak	εγκέφαλος	otak	εγκέφαλος	N;SG	N;NOM;MASC;SG
otak	εγκέφαλο	otak	εγκέφαλος	N;SG	N;ACC;MASC;SG
otak	μυαλό	otak	μυαλός	N;SG	N;NOM;NEUT;SG
otak	μυαλό	otak	μυαλός	N;SG	N;NOM;NEUT;SG
kesulitan	δυσχέρεια	kesulitan	δυσχέρεια	N;SG	N;NOM;FEM;SG
kesulitan	δυσκολία	kesulitan	δυσκολία	N;SG	N;ACC;FEM;SG
kesulitan	δυσκολίας	kesulitan	δυσκολία	N;SG	N;GEN;FEM;SG
kesulitan	πρόβλημα	kesulitan	πρόβλημα	N;SG	N;NOM;NEUT;SG
kesulitan	προβλημα	kesulitan	προβλημα	N;SG	N;NOM;NEUT;SG
terdaftar	εγγεγραμμένος	terdaftar	εγγεγραμμένος	V;SG;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
terdaftar	καταχωρημένο	terdaftar	καταχωρημένος	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
terdaftar	κατατάχθηκε	terdaftar	κατατάσσω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
modal	κεφάλαιο	modal	κεφάλαιο	N;SG	N;NOM;NEUT;SG
modal	κεφαλαίου	modal	κεφάλαιο	N;SG	N;GEN;NEUT;SG
modal	πρωτεύουσα	modal	πρωτεύουσα	N;SG	N;NOM;FEM;SG
modal	κεφαλαίο	modal	κεφαλαίο	N;SG	N;NOM;NEUT;SG
komik	κόμικ	komik	κόμικ	N	N;NOM;NEUT;SG
komik	κόμικ	komik	κόμικ	N	N;NOM;NEUT;SG
mulia	ευγενής	mulia	ευγενής	ADJ;SG	ADJ;NOM;MASC;SG
mulia	ευγενές	mulia	ευγενής	ADJ;SG	ADJ;NOM;NEUT;SG
mengalir	ρέει	menalir	ρέγω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
adegan	σκηνή	adegan	σκηνός	N;SG	N;ACC;FEM;SG
adegan	σκηνη	adegan	σκηνός	N;SG	N;ACC;FEM;SG
biografi	βιογραφία	biografi	βιογραφία	N;SG	N;NOM;FEM;SG
kolam	λιμνούλα	kolam	λιμνούλα	N;SG	N;NOM;FEM;SG
kolam	λίμνη	kolam	λίμνη	N;SG	N;NOM;FEM;SG
kolam	πισίνα	kolam	πισίνα	N;SG	N;NOM;FEM;SG
sempurna	τέλειος	sempurna	τέλειος	ADJ;SG	ADJ;NOM;MASC;SG
sempurna	τέλειο	sempurna	τέλειο	ADJ;SG	ADJ;NOM;NEUT;SG
sempurna	τέλεια	sempurna	τέλεια	ADJ;SG	ADJ;NOM;FEM;SG
wartawan	δημοσιογράφος	wartawan	δημοσιογράφος	N;SG	N;NOM;MASC;SG
wartawan	δημοσιογράφος	wartawan	δημοσιογράφος	N;SG	N;NOM;MASC;SG
wartawan	ρεπόρτερ	wartawan	ρεπόρτερ	N;SG	N;NOM;FEM;SG
budak	δούλος	budak	δούλος	N;SG	N;NOM;MASC;SG
budak	σκλάβα	budak	σκλάβος	N;SG	N;NOM;FEM;SG
budak	σκλάβος	budak	σκλάβος	N;SG	N;NOM;MASC;SG
disimpan	αποθηκεύεται	disimpan	αποθηκώ	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
disimpan	αποθηκευμένο	disimpan	αποθηκεύω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
disimpan	αποθηκεύτηκε	disimpan	αποθηκώ	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
disimpan	σώθηκε	disimpan	σώνω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
mengisi	γεμίσει	menisi	γεμίζω	V;SG;ACT	V;PFV;IND;3;NFIN;ACT
negatif	αρνητικός	negatif	αρνητικός	ADJ;SG	ADJ;NOM;MASC;SG
negatif	αρνητικό	negatif	αρνητικός	ADJ;SG	ADJ;NOM;NEUT;SG
negatif	αρνητική	negatif	αρνητικός	ADJ;SG	ADJ;NOM;FEM;SG
kanker	καρκίνος	kanker	καρκίνος	N;SG	N;NOM;MASC;SG
kanker	καρκίνο	kanker	καρκίνος	N;SG	N;ACC;MASC;SG
internal	εσωτερική	internal	εσωτερικός	ADJ;SG	ADJ;NOM;FEM;SG
internal	εσωτερικός	internal	εσωτερικός	ADJ;SG	ADJ;NOM;MASC;SG
otoritas	αρχη	otoritas	αρχη	N;SG	N;ACC;FEM;SG
otoritas	αρχή	otoritas	αρχή	N;SG	N;NOM;FEM;SG
otoritas	εξουσία	otoritas	εξουσία	N;SG	N;NOM;FEM;SG
variasi	ποικιλία	variasi	ποικιλία	N;SG	N;NOM;FEM;SG
variasi	παραλλαγή	variasi	παραλλαγή	N;SG	N;NOM;FEM;SG
variasi	διακύμανση	variasi	διακύμανση	N;SG	N;NOM;FEM;SG
biara	μοναστήρι	biara	μοναστήρι	N	N;NOM;NEUT;SG
biara	μονή	biara	μονή	N	N;NOM;FEM;SG
biara	μοναστήρι	biara	μοναστήρι	N	N;NOM;NEUT;SG
biara	μονή	biara	μονή	N	N;NOM;FEM;SG
biara	αβαείο	biara	αβαείο	N	N;NOM;NEUT;SG
biara	μοναστήρια	biara	μοναστήρι	N	N;NOM;NEUT;PL
menempatkan	βάλε	mentempatkan	βάλε	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
garam	άλας	garam	άλος	N;SG	N;NOM;NEUT;SG
garam	αλάτι	garam	αλάτι	N;SG	N;NOM;NEUT;SG
miskin	φτωχός	miskin	φτωχός	N;SG	N;NOM;MASC;SG
roket	ρουκέτα	roket	ρουκέτα	N;SG	N;NOM;FEM;SG
roket	πύραυλος	roket	πύραυλος	N;SG	N;NOM;MASC;SG
roket	πύραυλο	roket	πύραυλος	N;SG	N;NOM;NEUT;SG
parameter	παράμετρος	parameter	παράμετρος	N;SG	N;NOM;FEM;SG
kosong	κενή	kosong	κενός	ADJ;SG	ADJ;NOM;FEM;SG
kosong	κενός	kosong	κενός	ADJ;SG	ADJ;NOM;MASC;SG
kosong	κενή	kosong	κενός	ADJ;SG	ADJ;NOM;FEM;SG
partikel	σωματίδια	partikel	σωματίδιο	N	N;NOM;NEUT;PL
partikel	σωματίδιο	partikel	σωματίδιο	N	N;NOM;NEUT;SG
petunjuk	υπόδειξη	petunjuk	υπόδειξη	N;SG	N;ACC;FEM;SG
lanjutan	συνέχεια	lanjutan	συνέχεια	N;SG	N;ACC;FEM;SG
sesungguhnya	πραγματικά	sesungguhnya	πραγματικά	ADV	ADV
sesungguhnya	αληθινά	sesungguhnya	αληθινός	ADV	ADV
invasi	εισβολή	invasi	εισβολή	N;SG	N;ACC;FEM;SG
rudal	πύραυλος	rudal	πύραυλος	N;SG	N;NOM;MASC;SG
personel	προσωπικό	personel	προσωπικό	N;SG	N;NOM;NEUT;SG
personel	προσωπικού	personel	προσωπικό	N;SG	N;GEN;NEUT;SG
batuan	πέτρα	batuan	πέτρο	N;SG	N;NOM;FEM;SG
batuan	βράχος	batuan	βράχος	N;SG	N;NOM;MASC;SG
pengelolaan	διοίκηση	penkelolaan	διοίκηση	N;SG	N;ACC;FEM;SG
pengelolaan	διαχείρισης	penkelolaan	διαχείριση	N;SG	N;GEN;FEM;SG
pengelolaan	διαχείριση	penkelolaan	διαχείριση	N;SG	N;NOM;FEM;SG
disetujui	εγκρίνεται	disetujui	εγκρίνω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
disetujui	εγκεκριμένο	disetujui	εγκεκριμένος	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
disetujui	εγκρίθηκε	disetujui	εγκρίνω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
rasi	αστερισμοί	rasi	αστερισμός	N	N;NOM;MASC;PL
mengakhiri	τερματίσει	menakhiri	τερματίζω	V;SG;ACT	V;PFV;NFIN;ACT
anggaran	προϋπολογισμού	anggaran	προϋπολογισμός	N;SG	N;GEN;MASC;SG
anggaran	προϋπολογισμός	anggaran	προϋπολογισμός	N;SG	N;NOM;MASC;SG
penjelasan	επεξήγηση	penjelasan	επεξήγηση	N;SG	N;NOM;FEM;SG
penjelasan	εξήγηση	penjelasan	εξήγηση	N;SG	N;NOM;FEM;SG
perahu	σκάφος	perahu	σκάφος	N;SG	N;NOM;NEUT;SG
perahu	βάρκα	perahu	βάρκα	N;SG	N;ACC;FEM;SG
perahu	πλοίο	perahu	πλοίο	N;SG	N;NOM;NEUT;SG
perahu	καράβι	perahu	καράβι	N;SG	N;NOM;NEUT;SG
lokomotif	ατμομηχανή	lokomotif	ατμομηχανός	N	N;NOM;FEM;SG
rusak	σπασμένη	rusak	σπάζω	ADJ;SG	ADJ;NOM;FEM;SG
rusak	σπασμένο	rusak	σπάζω	ADJ;SG	ADJ;NOM;NEUT;SG
rusak	σπασμένος	rusak	σπασμένος	ADJ;SG	ADJ;NOM;MASC;SG
rusak	σπασμένο	rusak	σπάζω	ADJ;SG	ADJ;NOM;NEUT;SG
rusak	διεφθαρμένο	rusak	διεφθαρμένος	ADJ;SG	ADJ;NOM;NEUT;SG
rusak	διεφθαρμένος	rusak	διεφθαρμένος	ADJ;SG	ADJ;NOM;MASC;SG
rusak	ελαττωματικό	rusak	ελαττωματικός	ADJ;SG	ADJ;NOM;NEUT;SG
mengapa	γιατι	mengapa	γιατι	ADV	ADV
terkena	εκτεθεί	terkena	εκθέτω	V;SG;PASS	V;PFV;NFIN;PASS
terkena	εκτεθειμένη	terkena	εκτεθειμένος	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
nasi	ρύζι	nasi	ρύζι	N;SG	N;NOM;NEUT;SG
championship	πρωτάθλημα	championship	πρωτάθλημα	N	N;NOM;NEUT;SG
landasan	αεροδιάδρομο	landasan	αεροδιάδρομος	N;SG	N;NOM;MASC;SG
landasan	διάδρομος	landasan	διάδρομος	N;SG	N;NOM;MASC;SG
landasan	διάδρομο	landasan	διάδρομος	N;SG	N;ACC;MASC;SG
landasan	γείωσης	landasan	γείωση	N;SG	N;GEN;FEM;SG
bab	κεφάλαιο	bab	κεφάλαιο	N;SG	N;NOM;NEUT;SG
lemah	αδύναμη	lemah	αδύναμη	ADJ;SG	ADJ;NOM;FEM;SG
lemah	αδύναμο	lemah	αδύναμο	ADJ;SG	ADJ;NOM;NEUT;SG
monumen	μνημείο	monumen	μνημείο	N;SG	N;NOM;NEUT;SG
menjawab	απαντάει	menjawab	απαντώ	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menjawab	απάντησε	menjawab	απαντώ	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kendali	έλεγχος	kendali	έλεγχος	N;SG	N;NOM;MASC;SG
kendali	ελέγχου	kendali	έλεγχος	N;SG	N;GEN;MASC;SG
kendali	ελεγχος	kendali	ελεγχος	N;SG	N;NOM;MASC;SG
koran	εφημερίδα	koran	εφημερίδα	N;SG	N;NOM;FEM;SG
koran	εφημεριδα	koran	εφημεριδα	N;SG	N;NOM;FEM;SG
koran	χαρτί	koran	χαρτί	N;SG	N;NOM;NEUT;SG
berlanjut	συνεχίζει	berlanjut	συνεχίζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
silat	σιλάτ	silat	σιλάτ	N	N
dimensi	διάσταση	dimensi	διάσταση	N;SG	N;ACC;FEM;SG
monster	τέρας	monster	τέρας	N	N;NOM;NEUT;SG
monster	τέρατα	monster	τέρα	N	N;NOM;NEUT;PL
signifikan	σημαντική	signifikan	σημαντικός	ADJ;SG	ADJ;NOM;FEM;SG
domestik	εγχώριο	domestik	εγχώριο	N;SG	N;NOM;NEUT;SG
penerima	δικαιούχο	penterima	δικαιούχος	N;SG	N;NOM;NEUT;SG
penerima	δικαιούχος	penterima	δικαιούχος	N;SG	N;NOM;MASC;SG
penerima	αποδέκτης	penterima	αποδέκτης	N;SG	N;NOM;MASC;SG
penerima	αποδέκτη	penterima	αποδέκτης	N;SG	N;ACC;FEM;SG
penerima	παραλήπτης	penterima	παραλήπτης	N;SG	N;NOM;MASC;SG
penerima	δικαιούχος	penterima	δικαιούχος	N;SG	N;NOM;MASC;SG
penerima	παραλήπτη	penterima	παραλήπτης	N;SG	N;ACC;MASC;SG
penerima	δέκτης	penterima	δέκτης	N;SG	N;NOM;MASC;SG
penerima	δέκτη	penterima	δέκτης	N;SG	N;ACC;MASC;SG
identitas	ταυτότητα	identitas	ταυτότητα	N;SG	N;ACC;FEM;SG
atap	ταράτσα	atap	ταράτσα	N;SG	N;ACC;FEM;SG
atap	σκεπή	atap	σκεπή	N;SG	N;NOM;FEM;SG
atap	στέγη	atap	στέγος	N;SG	N;NOM;FEM;SG
atap	οροφή	atap	οροφή	N;SG	N;ACC;FEM;SG
atap	ταράτσα	atap	ταράτσα	N;SG	N;ACC;FEM;SG
dikelola	διατηρηθεί	dikelola	διατηρώ	V;SG;PASS	V;PFV;NFIN;PASS
dikelola	διατηρήθηκε	dikelola	διατηρώ	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dikelola	διατηρείται	dikelola	διατηρώ	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dikelola	διαχειρίζεται	dikelola	διαχειρίζω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
ancaman	απειλή	ancaman	απειλή	N;SG	N;ACC;FEM;SG
pengakuan	παραδοχή	penakuan	παραδοχή	N;SG	N;NOM;FEM;SG
pengakuan	εξομολόγηση	penakuan	εξομολόγηση	N;SG	N;ACC;FEM;SG
pengakuan	ομολογία	penakuan	ομολογία	N;SG	N;NOM;FEM;SG
pengakuan	αναγνώριση	penakuan	αναγνώριση	N;SG	N;ACC;FEM;SG
penerbit	εκδότη	penterbit	εκδότης	N;SG	N;VOC;MASC;SG
penerbit	εκδότης	penterbit	εκδότης	N;SG	N;NOM;MASC;SG
penerbit	εκδότη	penterbit	εκδότης	N;SG	N;VOC;MASC;SG
penerbit	εκδότης	penterbit	εκδότης	N;SG	N;NOM;MASC;SG
jantan	άνδρας	jantan	άντρας	N;SG	N;NOM;MASC;SG
jantan	άρρεν	jantan	άρρεν	N;SG	N;NOM;MASC;SG
karyawan	εργαζόμενος	karyawan	εργαζόμενος	N;MASC;SG	N;NOM;MASC;SG
halus	λείο	halus	λείο	ADJ;SG	ADJ;NOM;NEUT;SG
halus	ομαλή	halus	ομαλός	ADJ;SG	ADJ;NOM;FEM;SG
pedang	σπαθί	pedang	σπαθί	N;SG	N;NOM;NEUT;SG
pedang	ξίφος	pedang	ξίφος	N;SG	N;NOM;NEUT;SG
restoran	εστιατόριο	restoran	εστιατόριο	N;SG	N;NOM;NEUT;SG
bersih	καθαρή	bersih	καθερός	ADJ;SG	ADJ;NOM;FEM;SG
bersih	καθαρό	bersih	καθερός	ADJ;SG	ADJ;NOM;NEUT;SG
bersih	καθαρή	bersih	καθερός	ADJ;SG	ADJ;NOM;FEM;SG
bersih	καθαρό	bersih	καθερός	ADJ;SG	ADJ;NOM;NEUT;SG
bersih	καθαρός	bersih	καθαρός	ADJ;SG	ADJ;NOM;MASC;SG
direktorat	διεύθυνση	direktorat	διεύθυνση	N;SG	N;NOM;FEM;SG
peluru	σφαίρα	peluru	σφαίρα	N;SG	N;NOM;FEM;SG
liar	αγρια	liar	αγρια	N;SG	N
koloni	αποικία	koloni	αποικία	N;SG	N;NOM;FEM;SG
varian	παραλλαγή	varian	παραλλαγή	N;SG	N;NOM;FEM;SG
distribusi	διανομής	distribusi	διανομή	N;SG	N;GEN;FEM;SG
distribusi	κατανομή	distribusi	κατανομή	N;SG	N;NOM;FEM;SG
distribusi	διανομή	distribusi	διανομή	N;SG	N;NOM;FEM;SG
cucu	εγγονή	cucu	εγγονή	N;SG	N;NOM;FEM;SG
cucu	εγγόνι	cucu	εγγόνι	N;SG	N;NOM;NEUT;SG
cucu	εγγονός	cucu	εγγονός	N;SG	N;NOM;MASC;SG
cucu	εγγονό	cucu	εγγονός	N;SG	N;ACC;MASC;SG
baja	χάλυβα	baja	χάλυβα	N	N
baja	ατσάλι	baja	ατσάλι	N	N
baja	χάλυβας	baja	χάλυβα	N	N;NOM;MASC;SG
keterangan	λεζάντα	keterangan	λεζάντα	N;SG	N;NOM;FEM;SG
keterangan	περιγραφή	keterangan	περιγραφή	N;SG	N;NOM;FEM;SG
pejuang	πολεμιστής	pejuang	πολεμιστής	N;SG	N;NOM;MASC;SG
pejuang	πολεμιστή	pejuang	πολεμιστής	N;SG	N;ACC;MASC;SG
bawang	σκόρδο	bawang	σκόρδος	N;SG	N;NOM;NEUT;SG
bawang	κρεμμύδι	bawang	κρεμμύδι	N;SG	N;NOM;NEUT;SG
bawang	κρεμμύδι	bawang	κρεμμύδι	N;SG	N;NOM;NEUT;SG
komposisi	σύνθεση	komposisi	σύνθεση	N;SG	N;ACC;FEM;SG
murni	καθαρή	murni	καθερός	ADJ;SG	ADJ;NOM;FEM;SG
saksi	μάρτυς	saksi	μάρτυς	N;SG	N;NOM;MASC;SG
saksi	μάρτυρας	saksi	μάρτυρας	N;SG	N;NOM;MASC;SG
saksi	μάρτυρα	saksi	μάρτυρα	N;SG	N;ACC;MASC;SG
rumput	γκαζόν	rumput	γκαζόν	N;SG	N;NOM;NEUT;SG
rumput	γρασίδι	rumput	γρασίδι	N;SG	N;NOM;NEUT;SG
rumput	χορτάρι	rumput	χορτάρι	N;SG	N;NOM;NEUT;SG
rumput	χόρτο	rumput	χόρτος	N;SG	N;NOM;NEUT;SG
rumput	γρασίδι	rumput	γρασίδι	N;SG	N;NOM;NEUT;SG
tank	δεξαμενή	tank	δεξαμενή	N	N;NOM;FEM;SG
tank	άρματα	tank	άρμα	N	N;NOM;NEUT;PL
tank	δεξαμενές	tank	δεξαμενή	N	N;NOM;FEM;PL
sidang	δίκη	sidang	δίκη	N;SG	N;NOM;FEM;SG
sidang	δίκης	sidang	δίκη	N;SG	N;GEN;FEM;SG
penari	χορευτή	pentari	χορευτός	N;SG	N;ACC;MASC;SG
penari	χορεύτρια	pentari	χορεύτρια	N;SG	N;NOM;FEM;SG
penari	χορευτής	pentari	χορευτής	N;SG	N;NOM;MASC;SG
memperkuat	ενισχύει	menperkuat	ενισχύω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memperkuat	δυναμώνει	menperkuat	δυναμώνω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
formal	επίσημο	formal	επίσημος	ADJ	ADJ;NOM;NEUT;SG
formal	επίσημη	formal	επίσημος	ADJ	ADJ;NOM;FEM;SG
formal	πανηγυρική	formal	πανηγυρικός	ADJ	ADJ;NOM;FEM;SG
perlawanan	αντοχή	perlawanan	αντοχή	N;SG	N;ACC;FEM;SG
perlawanan	αντίστασης	perlawanan	αντίσταση	N;SG	N;GEN;FEM;SG
perlawanan	αντίσταση	perlawanan	αντίσταση	N;SG	N;ACC;FEM;SG
perlawanan	ανθεκτικότητα	perlawanan	ανθεκτικότητα	N;SG	N;ACC;FEM;SG
terbukti	αποδεδειγμένη	terbukti	αποδεικνύω	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
terbukti	αποδεδειγμένο	terbukti	αποδεικνύω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
terbukti	αποδειχθεί	terbukti	αποδεικνύω	V;SG;PASS	V;PFV;NFIN;PASS
terbukti	αποδείχθηκε	terbukti	αποδεικνύω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
betina	γυναίκα	betina	γυναίκα	N;SG	N;NOM;FEM;SG
betina	θηλυκό	betina	θηλυκός	N;SG	N;NOM;NEUT;SG
pameran	έκθεμα	pameran	έκθεμα	N;SG	N;NOM;NEUT;SG
pameran	έκθεση	pameran	έκθεση	N;SG	N;ACC;FEM;SG
mengungkapkan	αποκαλύπτει	menungkapkan	αποκαλύπτω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengungkapkan	αποκαλύψει	menungkapkan	αποκαλύπτω	V;SG;ACT	V;PFV;3;NFIN;ACT
mengungkapkan	αποκάλυψε	menungkapkan	αποκαλύπτω	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
mengungkapkan	εκφράσω	menungkapkan	εκφράζω	V;SG;ACT	V;PFV;IND;SG;1;FIN;ACT
mengungkapkan	εκφράζει	menungkapkan	εκφράζω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengungkapkan	αποκάλυψε	menungkapkan	αποκαλύπτω	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
memahami	κατανοεί	menpahami	κατανός	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memahami	καταλαβαίνει	menpahami	καταλαβαίνω	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memahami	κατάλαβε	menpahami	καταλαβαίνω	V;SG;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
peninggalan	κειμήλιο	pentinggalan	κειμήλιο	N;SG	N;NOM;NEUT;SG
kontribusi	εισφορά	kontribusi	εισφορά	N;SG	N;NOM;FEM;SG
kontribusi	συμβολή	kontribusi	συμβολή	N;SG	N;ACC;FEM;SG
kontribusi	συνεισφορά	kontribusi	συνεισφορά	N;SG	N;ACC;FEM;SG
mengenakan	φορώντας	menkenakan	φορώ	V;SG;ACT	V;IPFV;V.CVB;ACT
mengenakan	φορούσε	menkenakan	φορώ	V;SG;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
dicatat	καταγράφεται	dicatat	καταγράφω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dicatat	καταγεγραμμένη	dicatat	καταγεγράμμενος	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
dicatat	καταγράφηκε	dicatat	καταγράφω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
dicatat	σημειώθηκε	dicatat	σημειώνω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
platform	πλατφόρμα	platform	πλατφόρμα	N	N;NOM;FEM;SG
platform	εξέδρα	platform	εξέδρα	N	N;NOM;FEM;SG
platform	αποβάθρα	platform	αποβάθρα	N	N;NOM;FEM;SG
platform	εξέδρες	platform	εξέδρος	N	N;NOM;FEM;PL
kamp	κατασκήνωση	kamp	κατασκήνωση	N;SG	N;NOM;FEM;SG
kamp	καταυλισμός	kamp	καταυλισμός	N;SG	N;NOM;MASC;SG
kamp	στρατόπεδο	kamp	στρατόπεδο	N;SG	N;NOM;NEUT;SG
kekayaan	πλούτο	kekayaan	πλούτος	N;SG	N;ACC;MASC;SG
baris	γραμμή	baris	γραμμή	N;SG	N;NOM;FEM;SG
baris	γραμμη	baris	γραμμη	N;SG	N;NOM;FEM;SG
baris	σειρά	baris	σειρά	N;SG	N;ACC;FEM;SG
baris	κουπί	baris	κουπί	N;SG	N;NOM;NEUT;SG
baris	ρόου	baris	ρόος	N;SG	N;VOC;MASC;SG
jahat	κακός	jahat	κακός	ADJ;SG	ADJ;NOM;MASC;SG
jahat	κακό	jahat	κακός	ADJ;SG	ADJ;NOM;NEUT;SG
jahat	κακή	jahat	κακός	ADJ;SG	ADJ;NOM;FEM;SG
jahat	σατανικό	jahat	σατανικός	ADJ;SG	ADJ;NOM;NEUT;SG
jahat	κακό	jahat	κακός	ADJ;SG	ADJ;NOM;NEUT;SG
pembukaan	άνοιγμα	penbukaan	άνοιγμα	N;SG	N;NOM;NEUT;SG
dilarang	απαγορεύεται	dilarang	απαγορεύω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dilarang	απαγορευμένη	dilarang	απαγορεύω	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
dilarang	απαγορευμένο	dilarang	απαγορεύω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
dilarang	απαγορευμένο	dilarang	απαγορεύω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
dilarang	απαγορευμένη	dilarang	απαγορεύω	V;SG;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
dilarang	απαγορεύεται	dilarang	απαγορεύω	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
dilarang	απαγορευτεί	dilarang	απαγορεύω	V;SG;PASS	V;PFV;NFIN;PASS
dilarang	απαγορευμένο	dilarang	απαγορεύω	V;SG;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
dilarang	απαγορεύτηκε	dilarang	απαγορεύω	V;SG;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
perbaikan	επιδιόρθωση	perbaikan	επιδιόρθωση	N;SG	N;ACC;FEM;SG
perbaikan	επισκευή	perbaikan	επισκευή	N;SG	N;NOM;FEM;SG
perbaikan	επισκευή	perbaikan	επισκευή	N;SG	N;NOM;FEM;SG
perbaikan	βελτίωση	perbaikan	βελτίωση	N;SG	N;ACC;FEM;SG
perbaikan	βελτίωση	perbaikan	βελτίωση	N;SG	N;ACC;FEM;SG
