que	это	que	это	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
jogando	играю	jogar	играть	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
jogando	играет	jogar	играть	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
equador	эквадор	equador	эквадор	N;MASC;SG	N;INAN;NOM;MASC;SG
equador	эквадоре	equador	эквадор	N;MASC;SG	N;INAN;NOM;MASC;SG
network	сеть	network	сеть	N;MASC;SG	N;INAN;NOM;FEM;SG
chance	шанс	chance	шанс	N;FEM;SG	N;INAN;NOM;MASC;SG
técnicos	техников	técnico	техник	N;MASC;PL	N;ANIM;GEN;MASC;PL
page	страница	pagar	страница	N;MASC;SG	N;INAN;NOM;FEM;SG
page	страницу	pagar	страница	N;MASC;SG	N;INAN;ACC;FEM;SG
miller	миллер	miller	миллер	N;MASC;SG	N;ANIM;NOM;MASC;SG
teorias	теории	teoria	теория	N;FEM;PL	N;INAN;NOM;FEM;PL
julgamento	суждение	julgamento	суждение	N;MASC;SG	N;INAN;NOM;NEUT;SG
julgamento	суждение	julgamento	суждение	N;MASC;SG	N;INAN;NOM;NEUT;SG
games	игры	game	игра	N;MASC;PL	N;INAN;NOM;FEM;PL
sessão	заседание	sessão	заседание	N;FEM;SG	N;INAN;NOM;NEUT;SG
sessão	сессия	sessão	сессия	N;FEM;SG	N;INAN;NOM;FEM;SG
sessão	сеанс	sessão	сеанс	N;FEM;SG	N;INAN;NOM;MASC;SG
toronto	торонто	toronto	торонто	N;MASC;SG	N;INAN;NOM;MASC;SG
assis	ассизи	assi	ассизи	N;MASC;SG	N;INAN;NOM;FEM;SG
calções	шорты	calção	шорт	N;MASC;PL	N;INAN;NOM;MASC;PL
cristão	кристиан	cristão	кристианин	N;MASC;SG	N;ANIM;NOM;MASC;SG
cristão	христианин	cristão	христианин	N;MASC;SG	N;ANIM;NOM;MASC;SG
cristão	христианство	cristão	христианство	N;MASC;SG	N;INAN;NOM;NEUT;SG
columbia	колумбия	columbia	колумбия	N;FEM;SG	N;INAN;NOM;FEM;SG
falando	выступая	falar	выступать	V;V.MSDR	V;IPFV;PRS;V.CVB;ACT
falando	говорящие	falar	говорить	V;V.MSDR	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
heróis	герои	herói	герой	N;MASC;PL	N;ANIM;NOM;MASC;PL
heróis	героев	herói	герой	N;MASC;PL	N;ANIM;ACC;MASC;PL
onze	одиннадцать	onze	одиннадцать	NUM	NUM;NOM
off	офф	off	офф	N;MASC;SG	N;INAN;NOM;MASC;SG
estratégia	стратегия	estratégia	стратегия	N;FEM;SG	N;INAN;NOM;FEM;SG
aceitar	принимаю	aceitar	принимать	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
aceitar	принимаем	aceitar	принимать	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
aceitar	принимаю	aceitar	принимать	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
aceitar	примите	aceitar	принять	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
aceitar	принимаем	aceitar	принимать	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
aceitar	принять	aceitar	принять	V;NFIN	V;PFV;NFIN;ACT
britânicos	британцы	britânico	британец	N;MASC;PL	N;ANIM;NOM;MASC;PL
campanhas	кампании	campanha	кампания	N;FEM;PL	N;INAN;NOM;FEM;PL
idéia	идея	idéia	идея	N;FEM;SG	N;INAN;NOM;FEM;SG
eletrônica	электроники	eletrônico	электроника	N;FEM;SG	N;INAN;NOM;FEM;SG
fortemente	решительно	fortemente	решительно	ADV	ADV
light	свет	light	свет	N;MASC;SG	N;INAN;NOM;MASC;SG
light	света	light	свет	N;MASC;SG	N;INAN;GEN;MASC;SG
religiosos	религиозных	religioso	религиозный	ADJ;MASC;PL	ADJ;GEN;PL
morrer	умри	morrer	умери	V;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
morrer	умереть	morrer	умереть	V;NFIN	V;PFV;NFIN;ACT
morrer	умирают	morrer	умирать	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
morrer	умирает	morrer	умирать	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
morrer	умираю	morrer	умирать	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
grêmio	гремио	grêmio	гремио	N;MASC;SG	N;INAN;NOM;MASC;SG
viagens	путешествия	viagem	путешествие	N;FEM;PL	N;INAN;NOM;NEUT;PL
viagens	поездки	viagem	поездка	N;FEM;PL	N;INAN;NOM;FEM;PL
viagens	путешествия	viagem	путешествие	N;FEM;PL	N;INAN;NOM;NEUT;PL
viagens	поездки	viagem	поездка	N;FEM;PL	N;INAN;NOM;FEM;PL
journal	дневник	journal	дневник	N;MASC;SG	N;INAN;NOM;MASC;SG
journal	журнал	journal	журнал	N;MASC;SG	N;INAN;NOM;MASC;SG
magalhães	магеллан	magalhão	магеллан	N;MASC;SG	N;INAN;NOM;MASC;SG
virtual	виртуальная	virtual	виртуальный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
virtual	виртуальный	virtual	виртуальный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
neves	невис	neve	невис	N;MASC;SG	N;INAN;NOM;MASC;SG
máquinas	аппараты	máquina	аппарат	N;FEM;PL	N;INAN;NOM;MASC;PL
máquinas	машины	máquina	машина	N;FEM;PL	N;INAN;NOM;FEM;PL
poderoso	могущественный	poderoso	могущественный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
poderoso	могучий	poderoso	могучий	ADJ;MASC;SG	ADJ;NOM;MASC;SG
poderoso	могущественный	poderoso	могущественный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
poderoso	мощная	poderoso	мощный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
poderoso	мощный	poderoso	мощный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
poderoso	всемогущий	poderoso	всемогущий	ADJ;MASC;SG	ADJ;NOM;MASC;SG
agentes	агентов	agente	агент	N;MASC;PL	N;ANIM;GEN;MASC;PL
agentes	агенты	agente	агент	N;MASC;PL	N;ANIM;NOM;MASC;PL
vidas	жизней	vida	жизнь	N;FEM;PL	N;INAN;GEN;FEM;PL
vidas	жизни	vida	жизнь	N;FEM;PL	N;INAN;NOM;FEM;PL
anualmente	ежегодно	anualmente	ежегодно	ADV	ADV
anualmente	ежегодно	anualmente	ежегодно	ADV	ADV
associados	ассоциированные	associado	ассоциированный	V;MASC;PL;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
associados	ассоциированных	associado	ассоциировать	V;MASC;PL;V.PTCP	V;PFV;GEN;PL;PST;V.PTCP;PASS
pilotos	водители	piloto	водитель	N;MASC;PL	N;ANIM;NOM;MASC;PL
pilotos	водителей	piloto	водитель	N;MASC;PL	N;ANIM;GEN;MASC;PL
pilotos	пилоты	piloto	пилот	N;MASC;PL	N;ANIM;NOM;MASC;PL
pilotos	пилотов	piloto	пилот	N;MASC;PL	N;ANIM;GEN;MASC;PL
geórgia	грузии	geórgia	грузия	N;FEM;SG	N;INAN;NOM;FEM;SG
geórgia	джорджия	geórgia	джорджия	N;FEM;SG	N;INAN;NOM;FEM;SG
geórgia	грузия	geórgia	грузия	N;FEM;SG	N;INAN;NOM;FEM;SG
geórgia	грузию	geórgia	грузия	N;FEM;SG	N;INAN;ACC;FEM;SG
impedir	предотвращать	impedir	предотвращать	V;NFIN	V;IPFV;NFIN;ACT
impedir	предотвратить	impedir	предотвратить	V;NFIN	V;PFV;NFIN;ACT
verificar	подтвердить	verificar	подтвердить	V;NFIN	V;PFV;NFIN;ACT
verificar	проверить	verificar	проверить	V;NFIN	V;PFV;NFIN;ACT
verificar	проверьте	verificar	проверьт	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
verificar	проверить	verificar	проверить	V;NFIN	V;PFV;NFIN;ACT
produz	производит	produzir	производить	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
danos	убытки	dano	убыток	N;MASC;PL	N;INAN;NOM;MASC;PL
danos	повреждения	dano	повреждение	N;MASC;PL	N;INAN;NOM;NEUT;PL
ampla	широкая	ampla	широкий	ADJ;FEM;SG	ADJ;NOM;FEM;SG
ampla	широкой	ampla	широкий	ADJ;FEM;SG	ADJ;INS;FEM;SG
ampla	широкий	ampla	широкий	ADJ;FEM;SG	ADJ;NOM;MASC;SG
ampla	широкая	ampla	широкий	ADJ;FEM;SG	ADJ;NOM;FEM;SG
ampla	широкого	ampla	широкий	ADJ;FEM;SG	ADJ;GEN;MASC;SG
ampla	широкий	ampla	широкий	ADJ;FEM;SG	ADJ;NOM;MASC;SG
michel	мишель	michel	мишель	N;MASC;SG	N;ANIM;NOM;FEM;SG
junior	джуниор	junior	джуниор	N;MASC;SG	N;ANIM;NOM;MASC;SG
argumentação	аргумент	argumentação	аргумент	N;FEM;SG	N;INAN;NOM;MASC;SG
argumentação	довод	argumentação	довод	N;FEM;SG	N;INAN;NOM;MASC;SG
matt	мэт	matt	мэт	N;MASC;SG	N;ANIM;NOM;MASC;SG
matt	мэтт	matt	мэтт	N;MASC;SG	N;ANIM;NOM;MASC;SG
superman	супермен	superman	супермен	N;MASC;SG	N;ANIM;NOM;MASC;SG
procurar	искать	procurar	искать	V;NFIN	V;IPFV;NFIN;ACT
procurar	ищите	procurar	искать	V;NFIN	V;IPFV;IMP;PL;2;FIN;ACT
professora	профессор	professora	профессор	N;FEM;SG	N;ANIM;NOM;MASC;SG
professora	преподаватель	professora	преподаватель	N;FEM;SG	N;ANIM;NOM;MASC;SG
professora	учитель	professora	учитель	N;FEM;SG	N;ANIM;NOM;MASC;SG
professora	преподаватель	professora	преподаватель	N;FEM;SG	N;ANIM;NOM;MASC;SG
professora	учительница	professora	учительница	N;FEM;SG	N;ANIM;NOM;FEM;SG
justificativa	оправдание	justificativa	оправдание	N;FEM;SG	N;INAN;NOM;NEUT;SG
justificativa	обоснование	justificativa	обоснование	N;FEM;SG	N;INAN;NOM;NEUT;SG
comparação	сопоставление	comparação	сопоставление	N;FEM;SG	N;INAN;NOM;NEUT;SG
comparação	сравнение	comparação	сравнение	N;FEM;SG	N;INAN;NOM;NEUT;SG
comparação	сравнения	comparação	сравнение	N;FEM;SG	N;INAN;NOM;NEUT;SG
correto	правильно	correto	правильный	ADJ;MASC;SG	ADJ;NEUT;SG
correto	правильное	correto	правильный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
correto	правильный	correto	правильный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
nossos	наши	nosso	наш	DET;MASC;PL	DET;NOM;PL
colegas	коллеги	colega	коллега	N;MASC;PL	N;ANIM;NOM;MASC;PL
colegas	коллегами	colega	коллега	N;MASC;PL	N;ANIM;INS;MASC;PL
colegas	коллег	colega	коллега	N;MASC;PL	N;ANIM;GEN;MASC;PL
colegas	коллегам	colega	коллега	N;MASC;PL	N;ANIM;DAT;MASC;PL
colegas	коллеги	colega	коллега	N;MASC;PL	N;ANIM;NOM;MASC;PL
colegas	коллегами	colega	коллега	N;MASC;PL	N;ANIM;INS;MASC;PL
colegas	коллег	colega	коллега	N;MASC;PL	N;ANIM;GEN;MASC;PL
maurício	морис	maurício	морис	N;MASC;SG	N;ANIM;NOM;MASC;SG
escudo	щит	escudo	щит	N;MASC;SG	N;INAN;NOM;MASC;SG
escudo	эскудо	escudo	эскудо	N;MASC;SG	N;INAN;NOM;MASC;SG
bbc	bbc	bbc	bbc	N;FEM;SG	N;INAN;NOM;NEUT;SG
project	проекта	project	проект	N;MASC;SG	N;INAN;GEN;MASC;SG
project	проект	project	проект	N;MASC;SG	N;INAN;NOM;MASC;SG
pinturas	картины	pintura	картина	N;FEM;PL	N;INAN;NOM;FEM;PL
trazer	принести	trazer	принести	V;NFIN	V;PFV;NFIN;ACT
trazer	привести	trazer	привести	V;NFIN	V;PFV;NFIN;ACT
howard	говард	howard	говард	N;MASC;SG	N;ANIM;NOM;MASC;SG
explicar	объясняю	explicar	объяснять	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
explicar	объясните	explicar	объяснить	V;NFIN	V;PFV;IMP;PL;2;FIN;ACT
explicar	объяснить	explicar	объяснить	V;NFIN	V;PFV;NFIN;ACT
lutas	бои	luta	бой	N;FEM;PL	N;INAN;NOM;MASC;PL
lutas	драки	luta	драка	N;FEM;PL	N;INAN;NOM;FEM;PL
herdeiro	наследник	herdeiro	наследник	N;MASC;SG	N;ANIM;NOM;MASC;SG
herdeiro	наследника	herdeiro	наследник	N;MASC;SG	N;ANIM;ACC;MASC;SG
system	система	syetir	система	N;MASC;SG	N;INAN;NOM;FEM;SG
macau	макао	macar	макао	N;MASC;SG	N;INAN;NOM;MASC;SG
macau	макао	macar	макао	N;MASC;SG	N;INAN;NOM;MASC;SG
iluminação	освещение	iluminação	освещение	N;FEM;SG	N;INAN;NOM;NEUT;SG
iluminação	освещение	iluminação	освещение	N;FEM;SG	N;INAN;NOM;NEUT;SG
sobrinho	племянник	sobrinho	племянник	N;MASC;SG	N;ANIM;NOM;MASC;SG
sobrinho	племянника	sobrinho	племянник	N;MASC;SG	N;ANIM;ACC;MASC;SG
quartas	средам	quarto	среда	N;FEM;PL	N;INAN;DAT;FEM;PL
câncer	рак	câncer	рак	N;MASC;SG	N;INAN;NOM;MASC;SG
foz	рот	foz	рот	N;FEM;SG	N;INAN;NOM;MASC;SG
menina	девочка	menina	девочка	N;FEM;SG	N;ANIM;NOM;FEM;SG
menina	девчонка	menina	девчонка	N;FEM;SG	N;ANIM;NOM;FEM;SG
menina	девушка	menina	девушка	N;FEM;SG	N;ANIM;NOM;FEM;SG
menina	мисс	menina	мисс	N;FEM;SG	N;ANIM;NOM;FEM;SG
apresentador	диктор	apresentador	диктор	N;MASC;SG	N;ANIM;NOM;MASC;SG
apresentador	ведущий	apresentador	ведущий	N;MASC;SG	N;ANIM;NOM;MASC;SG
ministros	министры	ministro	министр	N;MASC;PL	N;ANIM;NOM;MASC;PL
ministros	министрами	ministro	министр	N;MASC;PL	N;ANIM;INS;MASC;PL
ministros	министров	ministro	министр	N;MASC;PL	N;ANIM;GEN;MASC;PL
sueco	швеции	sueco	швеция	N;MASC;SG	N;INAN;NOM;FEM;SG
sueco	швед	sueco	швед	N;MASC;SG	N;ANIM;NOM;MASC;SG
ryan	райан	ryan	райан	N;MASC;SG	N;ANIM;NOM;MASC;SG
violão	гитару	violão	гитара	N;MASC;SG	N;INAN;ACC;FEM;SG
violão	гитара	violão	гитар	N;MASC;SG	N;ANIM;NOM;MASC;SG
jaime	джеймс	jaime	джеймс	N;MASC;SG	N;ANIM;NOM;MASC;SG
jaime	джейме	jaime	джейме	N;MASC;SG	N;ANIM;NOM;MASC;SG
recebendo	получая	receber	получать	V;V.MSDR	V;IPFV;PRS;V.CVB;ACT
recebendo	получаю	receber	получать	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
recebendo	получаем	receber	получать	V;V.MSDR	V;IPFV;IND;PL;1;PRS;FIN;ACT
definida	определен	definir	определить	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
definida	определена	definir	определить	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
definida	определено	definir	определить	V;FEM;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
aparente	очевидной	aparente	очевидный	ADJ;MASC;SG	ADJ;INS;FEM;SG
separação	разделение	separação	разделение	N;FEM;SG	N;INAN;NOM;NEUT;SG
aventuras	приключения	aventura	приключение	N;FEM;PL	N;INAN;NOM;NEUT;PL
aventuras	приключения	aventura	приключение	N;FEM;PL	N;INAN;NOM;NEUT;PL
cristina	кристина	cristina	кристина	N;FEM;SG	N;ANIM;NOM;FEM;SG
cristina	кристина	cristina	кристина	N;FEM;SG	N;ANIM;NOM;FEM;SG
cristina	кристин	cristina	кристина	N;FEM;SG	N;ANIM;NOM;FEM;SG
cristina	кристина	cristina	кристина	N;FEM;SG	N;ANIM;NOM;FEM;SG
sofia	софи	sofiar	софи	N;FEM;SG	N;ANIM;NOM;FEM;SG
sofia	софия	sofiar	софия	N;FEM;SG	N;INAN;NOM;FEM;SG
sofia	софия	sofiar	софия	N;FEM;SG	N;INAN;NOM;FEM;SG
moura	моура	mouro	моура	N;FEM;SG	N;INAN;NOM;FEM;SG
inúmeros	многочисленные	inúmero	многочисленный	ADJ;MASC;PL	ADJ;NOM;PL
inúmeros	бесчисленные	inúmero	бесчисленный	ADJ;MASC;PL	ADJ;NOM;PL
inúmeros	бесчисленные	inúmero	бесчисленный	ADJ;MASC;PL	ADJ;NOM;PL
património	наследие	património	наследие	N;MASC;SG	N;INAN;NOM;NEUT;SG
património	наследия	património	наследие	N;MASC;SG	N;INAN;NOM;NEUT;SG
pau	палка	pau	палка	N;MASC;SG	N;INAN;NOM;FEM;SG
indiana	индиана	indiana	индиан	N;FEM;SG	N;INAN;NOM;MASC;SG
adultos	взрослых	adulto	взрослый	N;MASC;PL	N;ANIM;GEN;MASC;PL
adultos	взрослые	adulto	взрослый	N;MASC;PL	N;ANIM;NOM;MASC;PL
adultos	взрослых	adulto	взрослый	N;MASC;PL	N;ANIM;GEN;MASC;PL
adultos	взрослые	adulto	взрослый	N;MASC;PL	N;ANIM;NOM;MASC;PL
entidades	субъекты	entidade	субъект	N;FEM;PL	N;INAN;NOM;MASC;PL
entidades	образований	entidade	образование	N;FEM;PL	N;INAN;GEN;NEUT;PL
jane	джейн	jane	джейн	N;FEM;SG	N;ANIM;NOM;FEM;SG
glória	глория	glória	глория	N;FEM;SG	N;INAN;NOM;FEM;SG
glória	славу	glória	слава	N;FEM;SG	N;INAN;ACC;FEM;SG
glória	слава	glória	слава	N;FEM;SG	N;INAN;NOM;FEM;SG
ritmo	темп	ritmo	темп	N;MASC;SG	N;INAN;NOM;MASC;SG
ritmo	темп	ritmo	темп	N;MASC;SG	N;INAN;NOM;MASC;SG
ritmo	ритм	ritmo	ритм	N;MASC;SG	N;INAN;NOM;MASC;SG
estilos	стили	estilo	стиль	N;MASC;PL	N;INAN;NOM;MASC;PL
estilos	стилей	estilo	стиль	N;MASC;PL	N;INAN;GEN;MASC;PL
cargos	ролях	cargo	роль	N;MASC;PL	N;INAN;ESS;FEM;PL
cargos	роли	cargo	роль	N;MASC;PL	N;INAN;NOM;FEM;PL
atacar	атаковать	atacar	атаковать	V;NFIN	V;IPFV;NFIN;ACT
atacar	атакуют	atacar	атаковать	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
atacar	атакует	atacar	атаковать	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
cerimônia	церемония	cerimônia	церемония	N;FEM;SG	N;INAN;NOM;FEM;SG
gigante	гигант	gigante	гигант	N;MASC;SG	N;ANIM;NOM;MASC;SG
munique	мюнхен	munique	мюнхен	N;MASC;SG	N;INAN;NOM;MASC;SG
trem	поезд	trem	поезд	N;MASC;SG	N;INAN;NOM;MASC;SG
vírus	вирус	vírus	вирус	N;MASC;SG	N;INAN;NOM;MASC;SG
ganha	выигрывает	ganhar	выигрывать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ganha	побеждает	ganhar	побеждать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
chuva	дождь	chuva	дождь	N;FEM;SG	N;INAN;NOM;MASC;SG
raízes	корни	raíz	корень	N;FEM;PL	N;INAN;NOM;MASC;PL
allen	аллен	allen	аллен	N;MASC;SG	N;ANIM;NOM;MASC;SG
allen	ален	allen	ален	N;MASC;SG	N;ANIM;NOM;MASC;SG
corporation	корпорация	corporation	корпорация	N;MASC;SG	N;INAN;NOM;FEM;SG
símbolos	символов	símbolo	символ	N;MASC;PL	N;INAN;GEN;MASC;PL
símbolos	символы	símbolo	символ	N;MASC;PL	N;INAN;NOM;MASC;PL
fábio	фабио	fábio	фабио	N;MASC;SG	N;ANIM;NOM;MASC;SG
restante	остаток	restante	остаток	N;MASC;SG	N;INAN;NOM;MASC;SG
soul	душу	soul	душа	N;MASC;SG	N;INAN;ACC;FEM;SG
soul	душа	soul	душа	N;MASC;SG	N;INAN;NOM;FEM;SG
soul	соул	soul	соул	N;MASC;SG	N;INAN;NOM;MASC;SG
considerar	рассмотрим	considerar	рассмотреть	V;NFIN	V;PFV;IND;PL;1;FUT;FIN;ACT
considerar	рассмотреть	considerar	рассмотреть	V;NFIN	V;PFV;NFIN;ACT
estradas	дороги	estrada	дорога	N;FEM;PL	N;INAN;NOM;FEM;PL
estradas	автомагистрали	estrada	автомагистраль	N;FEM;PL	N;INAN;NOM;FEM;PL
transformação	обработки	transformação	обработка	N;FEM;SG	N;INAN;GEN;FEM;SG
transformação	переработка	transformação	переработка	N;FEM;SG	N;INAN;NOM;FEM;SG
transformação	обработка	transformação	обработка	N;FEM;SG	N;INAN;NOM;FEM;SG
transformação	трансформация	transformação	трансформация	N;FEM;SG	N;INAN;NOM;FEM;SG
transformação	преобразование	transformação	преобразование	N;FEM;SG	N;INAN;NOM;NEUT;SG
atmosfera	атмосфера	atmosfera	атмосфера	N;FEM;SG	N;INAN;NOM;FEM;SG
atmosfera	атмосферу	atmosfera	атмосфера	N;FEM;SG	N;INAN;ACC;FEM;SG
médica	доктор	médico	доктор	N;FEM;SG	N;ANIM;NOM;MASC;SG
médica	врач	médico	врач	N;FEM;SG	N;ANIM;NOM;MASC;SG
tendência	тенденция	tendência	тенденция	N;FEM;SG	N;INAN;NOM;FEM;SG
tendência	тенденция	tendência	тенденция	N;FEM;SG	N;INAN;NOM;FEM;SG
andar	ходить	andar	ходить	V;NFIN	V;IPFV;NFIN;ACT
andar	ходить	andar	ходить	V;NFIN	V;IPFV;NFIN;ACT
andar	пройтись	andar	пройтись	V;NFIN	V;PFV;NFIN;MID
óleo	нефти	óleo	нефть	N;MASC;SG	N;INAN;GEN;FEM;SG
óleo	нефть	óleo	нефть	N;MASC;SG	N;INAN;NOM;FEM;SG
óleo	масло	óleo	масло	N;MASC;SG	N;INAN;NOM;NEUT;SG
matemático	математик	matemático	математик	N;MASC;SG	N;ANIM;NOM;MASC;SG
chinesa	китая	chinês	китай	N;FEM;SG	N;INAN;GEN;MASC;SG
nomeação	назначение	nomeação	назначение	N;FEM;SG	N;INAN;NOM;NEUT;SG
nomeação	выдвижение	nomeação	выдвижение	N;FEM;SG	N;INAN;NOM;NEUT;SG
nomeação	назначение	nomeação	назначение	N;FEM;SG	N;INAN;NOM;NEUT;SG
amplamente	широко	amplamente	широко	ADV	ADV
itens	пункты	item	пункт	N;MASC;PL	N;INAN;NOM;MASC;PL
