jako	като	jako	като	CONJ	CONJ
městský	градски	městský	градски	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
zákony	закони	zákon	закон	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
spojuje	свързва	spojovat	свързвам-(се)	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
spojuje	обединява	spojovat	обединявам-(се)	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
zelená	зелен	zelený	зелен	ADJ;NOM;FEM;SG;POS	ADJ;INDF;MASC;SG
zelená	зелена	zelený	зелен	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;SG
básně	стихотворения	báseň	стихотворен	N;NOM;FEM;PL;POS	N;INDF;NEUT;PL
básně	поеми	báseň	поемя	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
básně	стихове	báseň	стих	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
teploty	температурите	teplota	температура	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
teploty	температури	teplota	температура	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
japonský	японска	japonský	японски	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
japonský	японски	japonský	японски	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
dukla	дукла	dukla	дукло	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
vnitra	интериор	vnitro	интериор	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
premiéru	премиерата	premiéra	премиера	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
premiéru	премиера	premiéra	премиер	N;ACC;FEM;SG;POS	N;DEF;MASC;SG
únor	февруари	únor	февруари	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
únor	февруари	únor	февруари	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
nástupce	наследник	nástupce	наследник	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
prototyp	прототип	prototyp	прототип	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
vládou	правителство	vláda	правителство	N;INS;FEM;SG;POS	N;INDF;NEUT;SG
vzhled	появата	vzhled	поява	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
vzhled	появяване	vzhled	появяване	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
vzhled	поява	vzhled	поява	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
demokracie	демокрация	demokracie	демокрация	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
demokracie	демокрацията	demokracie	демокрация	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
sluneční	слънчева	sluneční	слънчев	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;SG
dokument	документа	dokument	документ	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
dokument	документът	dokument	документ	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
dokument	документ	dokument	документ	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
železnice	железница	železnice	железница	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
železnice	железница	železnice	железница	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
železnice	железница	železnice	железница	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
způsoby	начини	způsob	начин	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
způsoby	обноски	způsob	обноска	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
způsoby	маниери	způsob	маниера	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
dostane	получава	dostat	получавам	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
skoro	почти	skoro	почти	ADV	ADV
blues	блус	blues	блус	N;NEUT;POS	N;INDF;MASC;SG
komory	покои	komora	покой	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
hledání	търсене	hledání	търсене	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
obsazení	гипс	obsazení	гипс	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
obsazení	кастинг	obsazení	кастинг	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
otázka	въпрос	otázka	въпрос	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
oznámil	обяви	oznámit	обявя-(се)	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
nedostatek	недостатъчност	nedostatek	недостатъчност	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
nedostatek	недостиг	nedostatek	недостиг	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
nedostatek	дефицит	nedostatek	дефицит	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
nedostatek	недостатък	nedostatek	недостатък	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
nedostatek	липса	nedostatek	липса	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
nedostatek	недостиг	nedostatek	недостиг	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
nedostatek	недостиг	nedostatek	недостиг	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
větve	клонове	větev	клон	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
větve	клонки	větev	клонка	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
větve	клони	větev	клон	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
bezpečnosti	безопасност	bezpečnost	безопасност	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
bezpečnosti	предпазител	bezpečnost	предпазител	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
konfliktu	конфликт	konflikt	конфликт	N;INAN;GEN;MASC;SG;POS	N;INDF;MASC;SG
foto	снимка	foto	снимка	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
foto	снимката	foto	снимка	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
foto	фото	foto	фото	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
milionu	милион	milión	милион	N;INAN;GEN;MASC;SG;POS	N;INDF;MASC;SG
mix	смесване	miximra	смесване	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
mix	микс	miximra	микс	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
zásadní	решаваща	zásadní	решавам-(се)	ADJ;NOM;MASC;SG;POS	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
zásadní	съществена	zásadní	съществен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
tisíce	хиляди	tisíc	хиляда	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
deník	дневник	deník	дневник	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
deník	журнал	deník	журна	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
deník	джърнъл	deník	джърна-(се)	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
deník	дневник	deník	дневник	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
deník	дневника	deník	дневник	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
deník	дневникът	deník	дневник	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
komedie	комедията	komedie	комедия	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
komedie	комедия	komedie	комедия	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
vyznání	религията	vyznání	религия	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
vyznání	религия	vyznání	религия	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
kdysi	веднъж	kdysi	веднъж	ADV	ADV
alternativní	алтернативен	alternativní	алтернативен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
alternativní	алтернативна	alternativní	алтернативен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
alternativní	алтернативна	alternativní	алтернативен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
alternativní	алтернативен	alternativní	алтернативен	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
kanál	канал	kanál	канал	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
kanál	канал	kanál	канал	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
kanál	каналът	kanál	канал	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
harry	хари	harr	харя-(се)	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
dohromady	заедно	dohromady	заедно	ADV	ADV
křídlo	фланг	křídlo	фланг	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
křídlo	фланга	křídlo	фланг	N;NOM;NEUT;SG;POS	N;DEF;MASC;SG
křídlo	крилото	křídlo	крило	N;NOM;NEUT;SG;POS	N;DEF;NEUT;SG
křídlo	крило	křídlo	крило	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
světle	светлина	světlo	светлина	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
světle	светлината	světlo	светлина	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
králi	крал	král	крал	N;ANIM;DAT;MASC;SG;POS	N;INDF;MASC;SG
králi	кинг	král	кинг	N;ANIM;DAT;MASC;SG;POS	N;INDF;MASC;SG
králi	кралят	král	крал	N;ANIM;DAT;MASC;SG;POS	N;DEF;MASC;SG
králi	цар	král	цар	N;ANIM;DAT;MASC;SG;POS	N;INDF;MASC;SG
králi	краля	král	крал	N;ANIM;DAT;MASC;SG;POS	N;DEF;MASC;SG
hlavu	главата	hlava	глава	N;ACC;FEM;SG;POS	N;DEF;FEM;SG
hlavu	глава	hlava	глава	N;ACC;FEM;SG;POS	N;INDF;FEM;SG
miliony	милиони	milión	милион	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
počasí	времето	počasí	време	N;NOM;NEUT;SG;POS	N;DEF;NEUT;SG
osvobození	освобождението	osvobození	освобождение	N;NOM;NEUT;SG;POS	N;DEF;NEUT;SG
osvobození	освобождение	osvobození	освобождение	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
osvobození	освобождаване	osvobození	освобождаване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
pes	куче	pes	куче	N;ANIM;NOM;MASC;SG;POS	N;INDF;NEUT;SG
pes	кучето	pes	куче	N;ANIM;NOM;MASC;SG;POS	N;DEF;NEUT;SG
pes	дог	pes	дог	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
základy	основи	základ	основа	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
základy	основи	základ	основа	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
základy	основи	základ	основа	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
základy	основи	základ	основа	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
základy	фондации	základ	фондация	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
zavedení	въведение	zavedení	въведение	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zavedení	въвеждане	zavedení	въвеждане	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
mír	мир	mír	мир	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
ráže	калибър	ráže	калибър	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
ráže	калибър	ráže	калибър	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
typické	типичен	typický	типичен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
typické	типична	typický	типичен	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
celkový	общ	celkový	общ	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
celkový	обща	celkový	общ	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
song	песен	song	песен	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
song	песничка	song	песничка	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
vlaky	влакове	vlak	влак	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
vlaky	влаковете	vlak	влак	N;INAN;NOM;MASC;PL;POS	N;DEF;MASC;PL
sociálně	социално	sociálně	социален	ADV;POS	ADV
zlato	бебе	zlato	бебе	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zlato	бейби	zlato	бейба	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zlato	злато	zlato	злато	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
hrady	замъци	hrad	замъкя	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
sestry	сестри	sestra	сестра	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
sestry	сестри	sestra	сестра	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
někde	някъде	někde	някъде	ADV	ADV
vyžaduje	изисква	vyžadovat	изисквам	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
klubů	клубове	klub	клуб	N;INAN;GEN;MASC;PL;POS	N;INDF;MASC;PL
klubů	клубовете	klub	клуб	N;INAN;GEN;MASC;PL;POS	N;DEF;MASC;PL
klubů	стикове	klub	стик	N;INAN;GEN;MASC;PL;POS	N;INDF;MASC;PL
příklady	примери	příklad	пример	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
struktury	структури	struktura	структура	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
struktury	конструкции	struktura	конструкция	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
struktury	постройки	struktura	постройка	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
metal	metal	metal	metal	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
metal	метъл	metal	метъл	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
metal	метал	metal	метал	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
přichází	идва	přicházet	идвам	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
přichází	идва	přicházet	идвам	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
výstava	изложба	výstava	изложба	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
výstava	експонат	výstava	експонат	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
výstava	изложение	výstava	изложение	N;NOM;FEM;SG;POS	N;INDF;NEUT;SG
výstava	изложба	výstava	изложба	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
krista	криста	krista	крист	N;ANIM;ACC;MASC;SG;POS	N;INDF;FEM;SG
svahu	склон	svah	склон	N;INAN;DAT;MASC;SG;POS	N;INDF;MASC;SG
svahu	наклон	svah	наклон	N;INAN;DAT;MASC;SG;POS	N;INDF;MASC;SG
prostory	помещения	prostora	помещение	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
prostory	помещения	prostora	помещение	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
prostory	пространства	prostora	пространство	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
prostory	заграждения	prostora	заграждение	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
standard	стандарт	standard	стандарт	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
hřiště	площадка	hřiště	площадка	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
hřiště	игрище	hřiště	игрище	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
oblastní	регионален	oblastní	регионален	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
oblastní	регионална	oblastní	регионален	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
pravda	истина	pravda	истина	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
pravda	истина	pravda	истина	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
pravda	истината	pravda	истина	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
svátek	почивка	svátek	почивка	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
svátek	празник	svátek	празник	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
svátek	ваканция	svátek	ваканция	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
izraelský	израелски	izraelský	израелски	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
otevření	откриване	otevření	откриване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
otevření	отваряне	otevření	отваряне	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
uživatelů	потребители	uživatel	потребител	N;ANIM;GEN;MASC;PL;POS	N;INDF;MASC;PL
uživatelů	потребителите	uživatel	потребител	N;ANIM;GEN;MASC;PL;POS	N;DEF;MASC;PL
uživatelů	ползватели	uživatel	ползвател	N;ANIM;GEN;MASC;PL;POS	N;INDF;MASC;PL
rodů	родове	rod	род	N;ANIM;GEN;MASC;PL;POS	N;INDF;MASC;PL
opakovaně	многократно	opakovaně	многократно	ADV;POS	ADV
opakovaně	неколкократно	opakovaně	неколкократно	ADV;POS	ADV
lucie	люси	lucie	люс	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
lucie	луций	lucie	луций	N;NOM;FEM;SG;POS	N;INDF;MASC;SG
lucie	лучия	lucie	лучия	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
snížení	намаление	snížení	намаление	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
snížení	намаляване	snížení	намаляване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
snížení	редуциране	snížení	редуциране	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
snížení	редукция	snížení	редукция	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
snížení	намаление	snížení	намаление	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
snížení	намаляване	snížení	намаляване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
snížení	спадане	snížení	спадане	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
vítězů	победители	vítěz	победител	N;ANIM;GEN;MASC;PL;POS	N;INDF;MASC;PL
vítězů	победителите	vítěz	победител	N;ANIM;GEN;MASC;PL;POS	N;DEF;MASC;PL
lázně	спа	lázně	спо	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
lázně	бани	lázně	бана	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
lázně	вани	lázně	вани	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
výsledků	резултати	výsledek	резултат	N;INAN;GEN;MASC;PL;POS	N;INDF;MASC;PL
dohody	сделките	dohoda	сделка	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
dohody	сделки	dohoda	сделка	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
dohody	споразумения	dohoda	споразумение	N;NOM;FEM;PL;POS	N;INDF;NEUT;PL
královny	кралици	královna	кралик	N;NOM;FEM;PL;POS	N;INDF;MASC;PL
premiér	премиер	premiér	премиер	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
premiér	премиера	premiér	премиер	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
výstup	продукция	výstup	продукция	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
výstup	изход	výstup	изход	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
výstup	излизане	výstup	излизане	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
výstup	изход	výstup	изход	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
výstup	напускане	výstup	напускане	N;INAN;NOM;MASC;SG;POS	N;INDF;NEUT;SG
pán	лорд	pán	лорд	N;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
funkční	функционален	funkční	функционален	ADJ;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
funkční	функционална	funkční	функционален	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
předem	предварително	předem	предварително	ADV	ADV
večer	вечерно	večer	вечерен	ADV	ADV
katolický	католическа	katolický	католически	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
denně	ежедневно	denně	ежедневно	ADV;POS	ADV
denně	дневно	denně	дневен	ADV;POS	ADV
věk	възраст	věk	възраст	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
svazek	обем	svazek	обем	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
uznání	признателност	uznání	признателност	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
uznání	благодарност	uznání	благодарност	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
uznání	признание	uznání	признание	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
uznání	признаване	uznání	признаване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
uznání	разпознаване	uznání	разпознаване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
lokomotivy	локомотиви	lokomotiva	локомотив	N;NOM;FEM;PL;POS	N;INDF;FEM;PL
páry	двойките	pár	двойка	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
páry	двойки	pár	двойка	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
páry	двойки	pár	двойка	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
zajetí	улавяне	zajetí	улавяне	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zajetí	залавяне	zajetí	залавяне	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
zajetí	залавянето	zajetí	залавяне	N;NOM;NEUT;SG;POS	N;DEF;NEUT;SG
zajetí	плен	zajetí	плен	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
zajetí	пленник	zajetí	пленник	N;NOM;NEUT;SG;POS	N;INDF;MASC;SG
oceán	океан	oceán	океан	N;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
obnovení	възстановяване	obnovení	възстановяване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
obnovení	възстановяване	obnovení	възстановяване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
obnovení	подновяване	obnovení	подновяване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
obnovení	обновяване	obnovení	обновяване	N;NOM;NEUT;SG;POS	N;INDF;NEUT;SG
hledat	търси	hledat	търся	V;IPFV;POS;NFIN	V;IPFV;IMP;SG;3;PRS;FIN
předměty	изделия	předmět	изделие	N;INAN;NOM;MASC;PL;POS	N;INDF;NEUT;PL
předměty	статии	předmět	статия	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
předměty	артикули	předmět	артикул	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
předměty	предмети	předmět	предмет	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
předměty	обектите	předmět	обект	N;INAN;NOM;MASC;PL;POS	N;DEF;MASC;PL
předměty	обекти	předmět	обект	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
předměty	позиции	předmět	позиция	N;INAN;NOM;MASC;PL;POS	N;INDF;FEM;PL
předměty	артикули	předmět	артикул	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
předměty	предмети	předmět	предмет	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
předměty	елементи	předmět	елемент	N;INAN;NOM;MASC;PL;POS	N;INDF;MASC;PL
samostatně	индивидуално	samostatně	индивидуално	ADV;POS	ADV
samostatně	поотделно	samostatně	поотделно	ADV;POS	ADV
samostatně	отделно	samostatně	отделно	ADV;POS	ADV
zaměstnanců	служителите	zaměstnanec	служител	N;ANIM;GEN;MASC;PL;POS	N;DEF;MASC;PL
