yang	это	yang	это	PRO	PRO;INAN;NOM;NEUT;SG
anggur	вина	anggur	вино	N;SG	N;INAN;NOM;NEUT;SG
anggur	вино	anggur	вино	N;SG	N;INAN;NOM;NEUT;SG
tiang	столб	tiang	столб	N;SG	N;INAN;NOM;MASC;SG
tiang	полюс	tiang	полюс	N;SG	N;INAN;NOM;FEM;SG
disediakan	поставляется	disediakan	поставлять	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
disediakan	поставлено	disediakan	ставить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
jurnal	дневник	jurnal	дневник	N;SG	N;INAN;NOM;MASC;SG
jurnal	журнал	jurnal	журнал	N;SG	N;INAN;NOM;MASC;SG
pasien	пациентка	pasien	пациентка	N;SG	N;ANIM;NOM;FEM;SG
pasien	пациент	pasien	пациент	N;SG	N;ANIM;NOM;MASC;SG
pasien	пациента	pasien	пациент	N;SG	N;ANIM;ACC;MASC;SG
pembaca	читатель	penbaca	читатель	N;SG	N;ANIM;NOM;MASC;SG
hantu	призрак	hantu	призрак	N;SG	N;ANIM;NOM;MASC;SG
hantu	привидение	hantu	привидение	N;SG	N;INAN;NOM;NEUT;SG
memaksa	настаивает	menpaksa	настаивать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
perasaan	ощущение	perrasaan	ощущение	N;SG	N;INAN;NOM;NEUT;SG
perasaan	чувство	perrasaan	чувство	N;SG	N;INAN;NOM;NEUT;SG
perkawinan	брак	perkawinan	брак	N;SG	N;INAN;NOM;MASC;SG
mekanisme	механизм	mekanisme	механизм	N;SG	N;INAN;NOM;MASC;SG
mekanisme	механизма	mekanisme	механизм	N;SG	N;INAN;GEN;MASC;SG
pelukis	художник	penlukis	художник	N;SG	N;ANIM;NOM;MASC;SG
diisi	заполнена	diisi	заполнить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
kekurangan	отсутствие	kekurangan	отсутствие	N;SG	N;INAN;NOM;NEUT;SG
kekurangan	недостаток	kekurangan	недостаток	N;SG	N;INAN;NOM;MASC;SG
kekurangan	нехватка	kekurangan	нехватка	N;SG	N;INAN;NOM;FEM;SG
helikopter	вертолет	helikopter	вертолет	N;SG	N;INAN;NOM;MASC;SG
helikopter	вертолёт	helikopter	вертолет	N;SG	N;INAN;NOM;MASC;SG
helikopter	вертолет	helikopter	вертолет	N;SG	N;INAN;NOM;MASC;SG
telekomunikasi	телекоммуникации	telekomunikasi	телекоммуникация	N	N;INAN;NOM;FEM;PL
telekomunikasi	электросвязи	telekomunikasi	электросвязь	N	N;INAN;NOM;FEM;PL
telekomunikasi	связь	telekomunikasi	связь	N	N;INAN;NOM;FEM;SG
telekomunikasi	телекоммуникаций	telekomunikasi	телекоммуникация	N	N;INAN;GEN;FEM;PL
telekomunikasi	телекоммуникации	telekomunikasi	телекоммуникация	N	N;INAN;NOM;FEM;PL
cincin	ринг	cincin	ринг	N;SG	N;INAN;NOM;MASC;SG
cincin	кольцо	cincin	кольцо	N;SG	N;INAN;NOM;NEUT;SG
tiket	билет	tiket	билет	N;SG	N;INAN;NOM;MASC;SG
setara	равен	setara	равный	ADJ;SG	ADJ;MASC;SG
setara	равно	setara	равный	ADJ;SG	ADJ;NEUT;SG
setara	равная	setara	равный	ADJ;SG	ADJ;NOM;FEM;SG
setara	равный	setara	равный	ADJ;SG	ADJ;NOM;MASC;SG
setara	равное	setara	равный	ADJ;SG	ADJ;NOM;NEUT;SG
sah	действительный	sah	действительный	ADJ;SG	ADJ;NOM;MASC;SG
sah	действительное	sah	действительный	ADJ;SG	ADJ;NOM;NEUT;SG
sah	юридический	sah	юридический	ADJ;SG	ADJ;NOM;MASC;SG
sah	правовая	sah	правовой	ADJ;SG	ADJ;NOM;FEM;SG
sah	правовой	sah	правовой	ADJ;SG	ADJ;NOM;MASC;SG
sah	юридическая	sah	юридический	ADJ;SG	ADJ;NOM;FEM;SG
diterapkan	применяется	diterapkan	применяться	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
kehadiran	посещаемости	kehadiran	посещаемость	N;SG	N;INAN;GEN;FEM;SG
kehadiran	посещаемость	kehadiran	посещаемость	N;SG	N;INAN;NOM;FEM;SG
kehadiran	присутствие	kehadiran	присутствие	N;SG	N;INAN;NOM;NEUT;SG
kehadiran	присутствие	kehadiran	присутствие	N;SG	N;INAN;NOM;NEUT;SG
tes	проверка	tes	проверка	N;SG	N;INAN;NOM;FEM;SG
tes	тест	tes	тест	N;SG	N;INAN;NOM;MASC;SG
tes	испытание	tes	испытание	N;SG	N;INAN;NOM;NEUT;SG
tes	тэс	tes	тэс	N;SG	N;INAN;NOM;MASC;SG
pelindung	защитник	penlindung	защитник	N;SG	N;ANIM;NOM;MASC;SG
pelindung	патрон	penlindung	патрон	N;SG	N;INAN;NOM;MASC;SG
pelindung	покровитель	penlindung	покровитель	N;SG	N;ANIM;NOM;MASC;SG
pangkat	ранг	pangkat	ранг	N;SG	N;INAN;NOM;MASC;SG
pangkat	звание	pangkat	звание	N;SG	N;INAN;NOM;NEUT;SG
pangkat	ранга	pangkat	ранг	N;SG	N;INAN;NOM;MASC;SG
memperlihatkan	показывает	menperlihatkan	показывать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tantangan	задача	tantangan	задача	N;SG	N;INAN;NOM;FEM;SG
tantangan	вызов	tantangan	вызов	N;SG	N;INAN;NOM;MASC;SG
melepaskan	освободить	menlepaskan	освободить	V;SG;ACT	V;PFV;NFIN;ACT
korupsi	коррупция	korupsi	коррупция	N;SG	N;INAN;NOM;FEM;SG
korupsi	коррупции	korupsi	коррупция	N;SG	N;INAN;NOM;FEM;SG
politisi	политик	politisi	политик	N;SG	N;ANIM;NOM;MASC;SG
serius	серьезная	serius	серьезный	ADJ;SG	ADJ;NOM;FEM;SG
serius	серьезный	serius	серьезный	ADJ;SG	ADJ;NOM;MASC;SG
idola	идол	idola	идол	N	N;INAN;NOM;MASC;SG
cuaca	погода	cuaca	погода	N;SG	N;INAN;NOM;FEM;SG
kebakaran	пожар	kebakaran	пожар	N;SG	N;INAN;NOM;MASC;SG
kebakaran	огонь	kebakaran	огонь	N;SG	N;INAN;NOM;MASC;SG
julukan	прозвище	julukan	прозвище	N;SG	N;INAN;NOM;NEUT;SG
julukan	кличка	julukan	кличка	N;SG	N;INAN;NOM;FEM;SG
kesepakatan	соглашение	kesepakatan	соглашение	N;SG	N;INAN;NOM;NEUT;SG
kesepakatan	сделку	kesepakatan	сделка	N;SG	N;INAN;ACC;FEM;SG
kesepakatan	сделка	kesepakatan	сделка	N;SG	N;INAN;NOM;FEM;SG
kesejahteraan	благополучие	kesejahteraan	благополучие	N;SG	N;INAN;NOM;NEUT;SG
kesejahteraan	благосостояние	kesejahteraan	благосостояние	N;SG	N;INAN;NOM;NEUT;SG
pemakaman	захоронение	penmakaman	захоронение	N;SG	N;INAN;NOM;NEUT;SG
pemakaman	кладбище	penmakaman	кладбище	N;SG	N;INAN;NOM;NEUT;SG
biro	президиум	biro	президиум	N;SG	N;INAN;NOM;MASC;SG
biro	бюро	biro	бюро	N;SG	N;INAN;NOM;NEUT;SG
galaksi	галактика	galaksi	галактика	N;SG	N;INAN;NOM;FEM;SG
galaksi	галактике	galaksi	галактика	N;SG	N;INAN;DAT;FEM;SG
galaksi	гэлакси	galaksi	гэлакс	N;SG	N;INAN;NOM;MASC;SG
ion	ион	ion	ион	N	N;INAN;NOM;MASC;SG
ion	ионов	ion	ион	N	N;INAN;GEN;MASC;PL
instrumen	инструмент	instrumen	инструмент	N;SG	N;INAN;NOM;MASC;SG
transfer	перенос	transfer	перенос	N;SG	N;INAN;NOM;MASC;SG
transfer	трансфер	transfer	трансфер	N;SG	N;INAN;NOM;MASC;SG
transfer	передача	transfer	передача	N;SG	N;INAN;NOM;FEM;SG
design	конструкция	design	конструкция	N;SG	N;INAN;NOM;FEM;SG
design	проектирование	design	проектирование	N;SG	N;INAN;NOM;NEUT;SG
design	дизайн	design	дизайн	N;SG	N;INAN;NOM;MASC;SG
sosok	фигура	sosok	фигура	N	N;INAN;NOM;FEM;SG
sosok	диаграмма	sosok	диаграмма	N	N;INAN;NOM;FEM;SG
sosok	рисунок	sosok	рисунок	N	N;INAN;NOM;MASC;SG
sosok	цифра	sosok	цифра	N	N;INAN;NOM;FEM;SG
pengajar	репетитор	penajar	репетитор	N;SG	N;ANIM;NOM;MASC;SG
parkir	стоянка	parkir	стоянка	N;SG;ACT	N;INAN;NOM;FEM;SG
parkir	парковка	parkir	парковка	N;SG;ACT	N;INAN;NOM;FEM;SG
profesi	профессия	profesi	профессия	N;SG	N;INAN;NOM;FEM;SG
penyebaran	развертывание	pensebaran	развертывание	N;SG	N;INAN;NOM;NEUT;SG
otot	мышца	otot	мышца	N;SG	N;INAN;NOM;FEM;SG
presenter	ведущий	presenter	ведущий	N	N;ANIM;NOM;MASC;SG
komisaris	комиссара	komisaris	комиссар	N;SG	N;ANIM;ACC;MASC;SG
komisaris	комиссар	komisaris	комиссар	N;SG	N;ANIM;NOM;MASC;SG
komisaris	комиссар	komisaris	комиссар	N;SG	N;ANIM;NOM;MASC;SG
kutub	столб	kutub	столб	N;SG	N;INAN;NOM;MASC;SG
kutub	полюс	kutub	полюс	N;SG	N;INAN;NOM;FEM;SG
awan	облако	awan	облако	N;SG	N;INAN;NOM;NEUT;SG
tahanan	заключенный	tahanan	заключенный	N;SG	N;ANIM;NOM;MASC;SG
tahanan	стражей	tahanan	стража	N;SG	N;INAN;NOM;FEM;SG
moral	мораль	moral	мораль	N;SG	N;INAN;NOM;FEM;SG
moral	мораль	moral	мораль	N;SG	N;INAN;NOM;FEM;SG
moral	мораль	moral	мораль	N;SG	N;INAN;NOM;FEM;SG
terluka	ранен	terluka	ранить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
terluka	ранена	terluka	ранить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
terluka	ранен	terluka	ранить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
pengarang	автор	penarang	автор	N;SG	N;ANIM;NOM;MASC;SG
sehat	здорового	sehat	здоровый	ADJ;SG	ADJ;GEN;MASC;SG
sehat	здоровый	sehat	здоровый	ADJ;SG	ADJ;NOM;MASC;SG
sehat	здоровое	sehat	здоровый	ADJ;SG	ADJ;NOM;NEUT;SG
sehat	здоровая	sehat	здоровый	ADJ;SG	ADJ;NOM;FEM;SG
enzim	фермент	enzim	фермент	N;SG	N;INAN;NOM;MASC;SG
memengaruhi	повлияла	memengaruhi	влиять	V	V;PFV;FEM;IND;SG;PST;FIN;ACT
memengaruhi	затрагивает	memengaruhi	затрагивать	V	V;IPFV;IND;SG;3;PRS;FIN;ACT
memengaruhi	влияет	memengaruhi	влиять	V	V;IPFV;IND;SG;3;PRS;FIN;ACT
auto	авто	auto	авто	N;SG	N;INAN;NOM;NEUT;SG
korps	корпус	korps	корпус	N	N;INAN;NOM;MASC;SG
korps	корпуса	korps	корпус	N	N;INAN;NOM;MASC;PL
perekonomian	экономия	perekonomian	экономия	N;SG	N;INAN;NOM;FEM;SG
perekonomian	экономика	perekonomian	экономика	N;SG	N;INAN;NOM;FEM;SG
peradaban	цивилизация	peradaban	цивилизация	N;SG	N;INAN;NOM;FEM;SG
peradaban	цивилизацию	peradaban	цивилизация	N;SG	N;INAN;ACC;FEM;SG
peradaban	цивилизации	peradaban	цивилизация	N;SG	N;INAN;NOM;FEM;SG
peradaban	цивилизации	peradaban	цивилизация	N;SG	N;INAN;NOM;FEM;SG
peradaban	цивилизация	peradaban	цивилизация	N;SG	N;INAN;NOM;FEM;SG
membahas	обсудить	menbahas	обсудить	V;SG;ACT	V;PFV;NFIN;ACT
pinggiran	грань	pinggiran	грань	N;SG	N;INAN;NOM;FEM;SG
gawang	цель	gawang	цель	N;SG	N;INAN;NOM;FEM;SG
gawang	гол	gawang	гол	N;SG	N;INAN;NOM;MASC;SG
beras	рис	beras	рис	N;SG	N;INAN;NOM;MASC;SG
konsumen	потребителя	konsumen	потребитель	N;SG	N;ANIM;ACC;MASC;SG
datar	квартиру	datar	квартира	N;SG	N;INAN;ACC;FEM;SG
datar	квартира	datar	квартира	N;SG	N;INAN;NOM;FEM;SG
meja	стол	meja	стол	N;SG	N;INAN;NOM;MASC;SG
meja	столе	meja	стол	N;SG	N;INAN;ESS;MASC;SG
meja	стол	meja	стол	N;SG	N;INAN;NOM;MASC;SG
meja	таблица	meja	таблица	N;SG	N;INAN;NOM;FEM;SG
menunjuk	указывая	mentunjuk	указывать	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
menunjuk	указывает	mentunjuk	указывать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menunjuk	указал	mentunjuk	указать	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
membela	защищать	menbela	защищать	V;SG;ACT	V;IPFV;NFIN;ACT
membela	защитить	menbela	защитить	V;SG;ACT	V;PFV;NFIN;ACT
siklus	цикла	siklus	цикл	N;SG	N;INAN;GEN;MASC;SG
siklus	цикл	siklus	цикл	N;SG	N;INAN;NOM;MASC;SG
parah	суровое	parah	суровый	ADJ;SG	ADJ;NOM;NEUT;SG
spesifik	конкретное	spesifik	конкретный	ADJ;SG	ADJ;NOM;NEUT;SG
spesifik	конкретный	spesifik	конкретный	ADJ;SG	ADJ;NOM;MASC;SG
spesifik	конкретная	spesifik	конкретный	ADJ;SG	ADJ;NOM;FEM;SG
cadangan	подкрепление	cadangan	подкрепление	N;SG	N;INAN;NOM;NEUT;SG
event	события	event	событие	N	N;INAN;NOM;NEUT;PL
event	мероприятия	event	мероприятие	N	N;INAN;NOM;NEUT;PL
jawaban	ответ	jawaban	ответ	N;SG	N;INAN;NOM;MASC;SG
dipasang	установлено	dipasang	установить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dipasang	установлен	dipasang	установить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
dipasang	установлена	dipasang	установить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
mengusulkan	предлагает	menusulkan	предлагать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengusulkan	предложить	menusulkan	предложить	V;SG;ACT	V;PFV;NFIN;ACT
mengusulkan	предлагаешь	menusulkan	предлагать	V;SG;ACT	V;IPFV;IND;SG;2;PRS;FIN;ACT
psikologi	психология	psikologi	психология	N;SG	N;INAN;NOM;FEM;SG
psikologi	психологии	psikologi	психология	N;SG	N;INAN;NOM;FEM;SG
geografi	географии	geografi	география	N;SG	N;INAN;NOM;FEM;SG
geografi	география	geografi	география	N;SG	N;INAN;NOM;FEM;SG
suasana	атмосфера	suasana	атмосфера	N;SG	N;INAN;NOM;FEM;SG
suasana	атмосферу	suasana	атмосфера	N;SG	N;INAN;ACC;FEM;SG
suasana	настроение	suasana	настроение	N;SG	N;INAN;NOM;NEUT;SG
menerapkan	применяя	menterapkan	применять	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
penurunan	уменьшение	penturunan	уменьшение	N;SG	N;INAN;NOM;NEUT;SG
memisahkan	отделить	menpisahkan	отделить	V;SG;ACT	V;PFV;NFIN;ACT
kambing	коза	kambing	коза	N;SG	N;ANIM;NOM;FEM;SG
kambing	козёл	kambing	козело	N;SG	N;ANIM;NOM;MASC;SG
kambing	козел	kambing	козлы	N;SG	N;ANIM;NOM;MASC;SG
tebal	толстый	tebal	толстый	ADJ;SG	ADJ;NOM;MASC;SG
tebal	толстая	tebal	толстый	ADJ;SG	ADJ;NOM;FEM;SG
tebal	смелый	tebal	смелый	ADJ;SG	ADJ;NOM;MASC;SG
atmosfer	атмосфера	atmosfer	атмосфера	N;SG	N;INAN;NOM;FEM;SG
atmosfer	атмосферу	atmosfer	атмосфера	N;SG	N;INAN;ACC;FEM;SG
takhta	трон	takhta	трон	N;SG	N;ANIM;NOM;MASC;SG
takhta	престол	takhta	престол	N;SG	N;ANIM;NOM;MASC;SG
idol	идол	idol	идол	N	N;INAN;NOM;MASC;SG
kebangkitan	воскрешение	kebangkitan	воскрешение	N;SG	N;INAN;NOM;NEUT;SG
kebangkitan	воскресение	kebangkitan	воскресение	N;SG	N;INAN;NOM;NEUT;SG
kebangkitan	пробуждение	kebangkitan	пробуждение	N;SG	N;INAN;NOM;NEUT;SG
kebangkitan	оживление	kebangkitan	оживление	N;SG	N;INAN;NOM;NEUT;SG
kebangkitan	возрождение	kebangkitan	возрождение	N;SG	N;INAN;NOM;NEUT;SG
kebangkitan	возрождение	kebangkitan	возрождение	N;SG	N;INAN;NOM;NEUT;SG
bioskop	кинотеатр	bioskop	кинотеатр	N	N;INAN;NOM;MASC;SG
bioskop	театр	bioskop	театр	N	N;INAN;NOM;MASC;SG
bioskop	театр	bioskop	театр	N	N;INAN;NOM;MASC;SG
bioskop	кинотеатр	bioskop	кинотеатр	N	N;INAN;NOM;MASC;SG
bioskop	кино	bioskop	кино	N	N;INAN;NOM;NEUT;SG
bioskop	фильм	bioskop	фильм	N	N;INAN;NOM;MASC;SG
bioskop	кино	bioskop	кино	N	N;INAN;NOM;NEUT;SG
bioskop	фильмы	bioskop	фильм	N	N;INAN;NOM;MASC;PL
bioskop	кино	bioskop	кино	N	N;INAN;NOM;NEUT;SG
bioskop	кинотеатрах	bioskop	кинотеатр	N	N;INAN;ESS;MASC;PL
besaran	величина	besaran	величина	N;SG	N;INAN;NOM;FEM;SG
stabil	стабильный	stabil	стабильный	ADJ;SG	ADJ;NOM;MASC;SG
stabil	стабильная	stabil	стабильный	ADJ;SG	ADJ;NOM;FEM;SG
stabil	стабильной	stabil	стабильный	ADJ;SG	ADJ;INS;FEM;SG
stabil	стабильное	stabil	стабильный	ADJ;SG	ADJ;NOM;NEUT;SG
terbunuh	убита	terbunuh	убить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
terbunuh	убитый	terbunuh	убить	V;SG;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
terbunuh	убит	terbunuh	убить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
terbunuh	убита	terbunuh	убить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
terbunuh	убит	terbunuh	убить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
pelanggan	заказчик	penlanggan	заказчик	N;SG	N;ANIM;NOM;MASC;SG
pelanggan	покупатель	penlanggan	покупатель	N;SG	N;ANIM;NOM;MASC;SG
pelanggan	клиент	penlanggan	клиент	N;SG	N;ANIM;NOM;MASC;SG
pelanggan	посетитель	penlanggan	посетитель	N;SG	N;ANIM;NOM;MASC;SG
perbandingan	сопоставление	perbandingan	сопоставление	N;SG	N;INAN;NOM;NEUT;SG
perbandingan	сравнение	perbandingan	сравнение	N;SG	N;INAN;NOM;NEUT;SG
perbandingan	сравнения	perbandingan	сравнение	N;SG	N;INAN;NOM;NEUT;SG
perbandingan	сравнения	perbandingan	сравнение	N;SG	N;INAN;NOM;NEUT;SG
nelayan	рыбак	nelayan	рыбак	N;SG	N;ANIM;NOM;MASC;SG
kompilasi	подборка	kompilasi	подборка	N;SG	N;INAN;NOM;FEM;SG
kompilasi	компиляция	kompilasi	компиляция	N;SG	N;INAN;NOM;FEM;SG
kompilasi	компиляция	kompilasi	компиляция	N;SG	N;INAN;NOM;FEM;SG
kompilasi	компиляция	kompilasi	компиляция	N;SG	N;INAN;NOM;FEM;SG
leluhur	предки	leluhur	предок	N	N;ANIM;NOM;MASC;PL
leluhur	предков	leluhur	предок	N	N;ANIM;ACC;MASC;PL
leluhur	предок	leluhur	предок	N	N;ANIM;NOM;MASC;SG
kredit	кредит	kredit	кредит	N;SG	N;INAN;NOM;MASC;SG
kredit	кредита	kredit	кредит	N;SG	N;INAN;GEN;MASC;SG
mempengaruhi	затрагивает	menpengaruhi	затрагивать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mempengaruhi	влияет	menpengaruhi	влиять	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kajian	изучение	kajian	изучение	N;SG	N;INAN;NOM;NEUT;SG
kajian	исследование	kajian	исследование	N;SG	N;INAN;NOM;NEUT;SG
baju	рубашка	baju	рубашка	N;SG	N;INAN;NOM;FEM;SG
baju	рубашку	baju	рубашка	N;SG	N;INAN;ACC;FEM;SG
baju	футболка	baju	футболка	N;SG	N;INAN;NOM;FEM;SG
baju	платье	baju	платье	N;SG	N;INAN;NOM;NEUT;SG
baju	одежда	baju	одежда	N;SG	N;INAN;NOM;FEM;SG
baju	одежду	baju	одежда	N;SG	N;INAN;ACC;FEM;SG
resolusi	разрешение	resolusi	разрешение	N;SG	N;INAN;NOM;NEUT;SG
resolusi	резолюция	resolusi	резолюция	N;SG	N;INAN;NOM;FEM;SG
permaisuri	императрица	permaisuri	императрица	N	N;ANIM;NOM;FEM;SG
maksimum	максимальный	maksimum	максимальный	ADJ;SG	ADJ;NOM;MASC;SG
maksimum	максимальное	maksimum	максимальный	ADJ;SG	ADJ;NOM;NEUT;SG
maksimum	максимальная	maksimum	максимальный	ADJ;SG	ADJ;NOM;FEM;SG
sirkuit	цепь	sirkuit	цепь	N;SG	N;INAN;NOM;FEM;SG
jagung	кукуруза	jagung	кукуруз	N;SG	N;INAN;NOM;FEM;SG
jagung	кукурузу	jagung	кукуруз	N;SG	N;INAN;ACC;FEM;SG
jagung	кукуруза	jagung	кукуруз	N;SG	N;INAN;NOM;FEM;SG
aneh	странная	aneh	странный	ADJ;SG	ADJ;NOM;FEM;SG
aneh	странное	aneh	странный	ADJ;SG	ADJ;NOM;NEUT;SG
aneh	странный	aneh	странный	ADJ;SG	ADJ;NOM;MASC;SG
aneh	странно	aneh	странный	ADJ;SG	ADJ;NEUT;SG
aneh	странная	aneh	странный	ADJ;SG	ADJ;NOM;FEM;SG
aneh	странное	aneh	странный	ADJ;SG	ADJ;NOM;NEUT;SG
aneh	странный	aneh	странный	ADJ;SG	ADJ;NOM;MASC;SG
aneh	странно	aneh	странный	ADJ;SG	ADJ;NEUT;SG
aneh	странно	aneh	странный	ADJ;SG	ADJ;NEUT;SG
berani	смелый	berani	смелый	ADJ;SG	ADJ;NOM;MASC;SG
berani	храбрый	berani	храбрый	ADJ;SG	ADJ;NOM;MASC;SG
berani	смелая	berani	смелый	ADJ;SG	ADJ;NOM;FEM;SG
