men	ama	men	ama	CONJ	CONJ
business	iş	business	iş	N;INDF;MASC;SG	N;NOM;SG;3
følte	hissettim	føle	hisset	V;IND;PST;FIN	V;PFV;IND;SG;1;POS;PST
assistent	yardımcısı	assistent	yardımcı	N;INDF;MASC;SG	N;NOM;SG;3
assistent	asistanı	assistent	asistan	N;INDF;MASC;SG	N;ACC;SG;3
arrangør	organizatör	arrangør	organizatör	N;INDF;MASC;SG	N;NOM;SG;3
arrangør	hosting	arrangør	hosting	N;INDF;MASC;SG	N;NOM;SG;3
flate	daire	flate	daire	N;INDF;NEUT;SG	N;NOM;SG;3
rester	artıkları	rest	artık	N;INDF;FEM;PL	N;ACC;PL;3
rester	artıkları	rest	artık	N;INDF;FEM;PL	N;ACC;PL;3
rester	kalanlar	rest	kalan	N;INDF;FEM;PL	N;NOM;PL;3
rester	kalıntıları	rest	kalıntı	N;INDF;FEM;PL	N;NOM;PL;3
baby	bebeğim	baby	bebek	N;INDF;MASC;SG	N;NOM;SG;3
funksjonen	özelliği	funksjon	özellik	N;DEF;MASC;SG	N;NOM;SG;3
digitale	sayısal	digital	sayısal	ADJ;PL	ADJ
guy	adam	guy	adam	N;INDF;MASC;SG	N;NOM;SG;3
billboard	billboard	billboard	billboard	N;INDF;MASC;SG	N;NOM;SG;3
utstilling	showroom	utstilling	showroom	N;INDF;FEM;SG	N;NOM;SG;3
temaer	konular	tema	konu	N;INDF;MASC;PL	N;NOM;PL;3
temaer	başlıklar	tema	başlık	N;INDF;MASC;PL	N;NOM;PL;3
temaer	konuları	tema	konu	N;INDF;MASC;PL	N;ACC;PL;3
dame	hanımefendi	dame	hanımefendi	N;INDF;FEM;SG	N;NOM;SG;3
alfabetet	alfabesi	alfabetet	alfabe	N;INDF;MASC;SG	N;NOM;SG;3
fysiker	fizikçi	fysike	fizikçi	N;INDF;MASC;SG	N;NOM;SG;3
mountain	mountain	mountain	mountain	N;INDF;NEUT;SG	N;NOM;SG;3
dybde	derinliği	dybde	derinlik	N;INDF;NEUT;SG	N;ACC;SG;3
dybde	derinlik	dybde	derinlik	N;INDF;NEUT;SG	N;NOM;SG;3
hester	atlar	hester	at	N;INDF;FEM;PL	N;NOM;PL;3
hester	atlara	hester	at	N;INDF;FEM;PL	N;DAT;PL;3
tynne	ince	tynn	ince	ADJ;PL	ADJ
motstander	rakibi	motstand	rakip	N;INDF;MASC;SG	N;NOM;SG;3
oppdatering	güncelle	oppdatering	güncel	N;INDF;FEM;SG	N;NOM;SG;3
vellykket	başarıyla	vellykk	başarı	N;DEF;NEUT;SG	N;INS;SG;3
tekniker	teknisyeni	teknike	teknisye	N;INDF;MASC;SG	N;NOM;SG;3
oppløsning	çözünürlük	oppløsning	çözünürlük	N;INDF;FEM;SG	N;NOM;SG;3
morgen	sabah	morg	sabah	N;DEF;MASC;SG	N;NOM;SG;3
seksjon	bölümü	seksjon	bölüm	N;INDF;MASC;SG	N;NOM;SG;3
demning	barajı	demning	barajı	N;INDF;FEM;SG	N;NOM;SG;3
official	official	official	official	N	N;NOM;SG;3
sex	cinsellik	sex	cinsellik	N;INDF;MASC;SG	N;NOM;SG;3
programvare	yazılım	programvare	yazılım	N;INDF;FEM;SG	N;NOM;SG;3
ideer	fikirler	idé	fikir	N;INDF;MASC;PL	N;NOM;PL;3
ideer	fikirleri	idé	fikir	N;INDF;MASC;PL	N;NOM;PL;3
klubbene	kulüpler	klubbe	kulüp	N;DEF;FEM;PL	N;NOM;PL;3
klubbene	kulüpleri	klubbe	kulüp	N;DEF;FEM;PL	N;ACC;PL;3
hurtig	hızlı	hurtig	hızlı	ADJ;INDF;NEUT;SG	ADJ
brukerne	kullanıcı	brukerne	kullanıcı	N;INDF;FEM;SG	N;NOM;SG;3
moon	ay	moon	ay	N;INDF;SG	N;NOM;SG;3
moon	moon	moon	moon	N;INDF;SG	N;NOM;SG;3
koden	şifre	kode	şifre	N;DEF;MASC;SG	N;NOM;SG;3
fødsel	doğumu	fødsel	doğum	N;INDF;MASC;SG	N;ACC;SG;3
fødsel	doğum	fødsel	doğum	N;INDF;MASC;SG	N;NOM;SG;3
diskutere	tartışmak	diskutere	tartış	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
opptreden	performansı	opptred	performans	N;DEF;MASC;SG	N;NOM;SG;3
påvirkning	etkisi	påvirkning	etki	N;INDF;FEM;SG	N;NOM;SG;3
konstantin	constantine	konstantin	constant	N;INDF;MASC;SG	N;DAT;SG;3
lanserte	başlattı	lansere	başla	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
wolf	kurdu	wolf	kurt	N;INDF;MASC;SG	N;NOM;SG;3
akademisk	akademik	akademisk	akademik	ADJ;INDF;NEUT;SG	ADJ
boliger	konut	boliger	konut	N;INDF;MASC;SG	N;NOM;SG;3
øyeblikket	an	øyeblikk	an	N;DEF;NEUT;SG	N;NOM;SG;3
forskjeller	farklar	forskjelle	fark	N;INDF;MASC;PL	N;NOM;PL;3
forskjeller	farklılıkları	forskjelle	farklılık	N;INDF;MASC;PL	N;NOM;PL;3
forskjeller	farklılıklar	forskjelle	farklılık	N;INDF;MASC;PL	N;NOM;PL;3
kandidater	adaylar	kandidat	aday	N;INDF;FEM;PL	N;NOM;PL;3
kandidater	adayları	kandidat	aday	N;INDF;FEM;PL	N;NOM;PL;3
bmw	bmw	bmw	bmw	N;INDF;MASC;SG	N;NOM;SG;3
syklist	bisikletçi	syklist	bisikletçi	N;INDF;MASC;SG	N;NOM;SG;3
minutt	dakikası	minutt	dakikası	N;INDF;NEUT;SG	N;NOM;SG;3
verksted	atölye	verksted	atölye	N;INDF;NEUT;SG	N;NOM;SG;3
verksted	atölyesi	verksted	atölye	N;INDF;NEUT;SG	N;NOM;SG;3
svak	güçsüz	svak	güçsüz	ADJ;INDF;NEUT;SG	ADJ
site	site	sitje	sit	N;INDF;MASC;SG	N;NOM;SG;3
site	sitede	sitje	site	N;INDF;MASC;SG	N;ESS;SG;3
review	gözden	review	göz	N	N;AT+ABL;SG;3
korps	kolordu	korps	kolor	N;INDF;NEUT;SG	N;NOM;SG;3
sound	sesi	sound	ses	N;INDF;NEUT;SG	N;NOM;SG;3
sound	ses	sound	ses	N;INDF;NEUT;SG	N;NOM;SG;3
vedlikehold	bakımı	vedlikehold	bakım	N;INDF;NEUT;SG	N;NOM;SG;3
tower	tower	towe	tower	N;INDF;NEUT;SG	N;NOM;SG;3
tower	kulesi	towe	kule	N;INDF;NEUT;SG	N;NOM;SG;3
biblioteket	kütüphane	bibliotek	kütüphane	N;DEF;NEUT;SG	N;NOM;SG;3
biblioteket	kütüphanesi	bibliotek	kütüphane	N;DEF;NEUT;SG	N;NOM;SG;3
avsnittet	paragraf	avsnitt	paragraf	N;DEF;NEUT;SG	N;NOM;SG;3
eiendommer	özellikler	eiendom	özellik	N;INDF;MASC;PL	N;NOM;PL;3
eiendommer	özellikleri	eiendom	özellik	N;INDF;MASC;PL	N;NOM;PL;3
stasjoner	istasyonlar	stasjon	istasyon	N;INDF;MASC;PL	N;NOM;PL;3
stasjoner	istasyonları	stasjon	ista	N;INDF;MASC;PL	N;ACC;PL;3
identitet	kimliği	identitet	kimlik	N;INDF;MASC;SG	N;NOM;SG;3
identitet	kimlik	identitet	kimlik	N;INDF;MASC;SG	N;NOM;SG;3
grundig	eksiksiz	grundig	eksiksiz	ADJ;INDF;NEUT;SG	ADJ
field	alanı	field	alan	N;INDF;NEUT;SG	N;NOM;SG;3
fungerende	oyunculuk	fungerende	oyunculuk	N;INDF;NEUT;SG	N;NOM;SG;3
fungerende	oyunculuğu	fungerende	oyunculuk	N;INDF;NEUT;SG	N;NOM;SG;3
kolonien	kolonisi	koloni	koloni	N;DEF;MASC;SG	N;ACC;SG;3
allianse	ittifak	allianse	ittifak	N;INDF;MASC;SG	N;NOM;SG;3
turneringer	turnuvaları	turneringer	turnuva	N;INDF;FEM;PL	N;ACC;PL;3
popularitet	popülerlik	popularitet	popülerlik	N;INDF;MASC;SG	N;NOM;SG;3
utsikt	görünüm	utsikt	görün	N;INDF;MASC;SG	N;NOM;SG;3
utsikt	görünümü	utsikt	görün	N;INDF;MASC;SG	N;NOM;SG;3
utsikt	manzara	utsikt	manzara	N;INDF;MASC;SG	N;NOM;SG;3
katalog	dizini	katalog	diz	N;INDF;MASC;SG	N;ACC;SG;3
katalog	rehberi	katalog	rehber	N;INDF;MASC;SG	N;NOM;SG;3
katalog	kataloğu	katalog	kataloğ	N;INDF;MASC;SG	N;ACC;SG;3
forhandlinger	müzakerelerin	forhandlinger	müzakere	N;INDF;FEM;PL	N;GEN;PL;3
forhandlinger	müzakereler	forhandlinger	müzakere	N;INDF;FEM;PL	N;NOM;PL;3
champions	şampiyonları	champions	şampiyon	N	N;NOM;PL;3
champions	şampiyonlar	champions	şampiyon	N	N;NOM;PL;3
mississippi	mississippi	mississippi	mississippi	N;INDF;MASC;SG	N;NOM;SG;3
movie	sinema	movie	sine	N;INDF	N;NOM;SG;3
alpinist	kayakçı	alpinist	kayakçı	N;INDF;MASC;SG	N;NOM;SG;3
kjørt	azimli	kjøre	azimli	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
kompani	firma	kompani	firma	N;INDF;NEUT;SG	N;NOM;SG;3
dronningen	kraliçe	dronning	kraliçe	N;DEF;MASC;SG	N;NOM;SG;3
dagene	günler	dag	gün	N;DEF;FEM;PL	N;NOM;PL;3
dagene	günlerden	dag	gün	N;DEF;FEM;PL	N;AT+ABL;PL;3
dagene	günleri	dag	gün	N;DEF;FEM;PL	N;ACC;PL;3
uken	hafta	uken	hafta	N;INDF;MASC;SG	N;NOM;SG;3
idé	fikri	idé	fikir	N;INDF;MASC;SG	N;NOM;SG;3
entertainment	eğlence	entertainment	eğlence	N;INDF;NEUT;SG	N;NOM;SG;3
overlevende	survivor	overlevende	survivor	N;INDF;MASC;SG	N;NOM;SG;3
palasset	sarayı	palass	sara	N;DEF;NEUT;SG	N;ACC;SG;3
palasset	palace	palass	palace	N;DEF;NEUT;SG	N;NOM;SG;3
ektemann	kocacığım	ektemann	koc	N;INDF;MASC;SG	N;NOM;SG;3
skatt	vergiden	skatt	vergi	N;INDF;MASC;SG	N;AT+ABL;SG;3
skatt	vergi	skatt	vergi	N;INDF;MASC;SG	N;NOM;SG;3
skatt	vergisi	skatt	vergi	N;INDF;MASC;SG	N;NOM;SG;3
skatt	vergi	skatt	vergi	N;INDF;MASC;SG	N;NOM;SG;3
kveld	akşam	kveld	akşam	N;INDF;MASC;SG	N;NOM;SG;3
kveld	gece	kveld	gece	N;INDF;MASC;SG	N;NOM;SG;3
kontorer	ofisleri	kontor	ofis	N;INDF;FEM;PL	N;ACC;PL;3
lengden	uzunluğu	lengd	uzunluk	N;DEF;MASC;SG	N;ACC;SG;3
lengden	boyu	lengd	boy	N;DEF;MASC;SG	N;NOM;SG;3
lengden	uzunlukta	lengd	uzunluk	N;DEF;MASC;SG	N;ESS;SG;3
lengden	uzunluk	lengd	uzunluk	N;DEF;MASC;SG	N;NOM;SG;3
element	element	element	element	N;INDF;NEUT;SG	N;NOM;SG;3
passet	pasaportu	pass	pasaport	N;DEF;NEUT;SG	N;ACC;SG;3
passet	pasaport	pass	pasaport	N;DEF;NEUT;SG	N;NOM;SG;3
graver	mezarlar	grav	mezar	N;INDF;FEM;PL	N;NOM;PL;3
graver	mezarları	grav	mezar	N;INDF;FEM;PL	N;ACC;PL;3
bit	lokma	bit	lokma	N;INDF;MASC;SG	N;NOM;SG;3
meninger	görüşler	mening	görüş	N;INDF;FEM;PL	N;NOM;PL;3
meninger	fikirleri	mening	fikir	N;INDF;FEM;PL	N;NOM;PL;3
meninger	fikirler	mening	fikir	N;INDF;FEM;PL	N;NOM;PL;3
spenning	gerginlik	spenning	gerginlik	N;INDF;FEM;SG	N;NOM;SG;3
facebook	facebook	facebook	facebook	N;INDF;MASC;SG	N;NOM;SG;3
normandie	normandiya	normandie	normandiya	N;INDF;MASC;SG	N;NOM;SG;3
normandie	normandie	normandie	normandi	N;INDF;MASC;SG	N;NOM;SG;3
normandie	normandiya	normandie	normandiya	N;INDF;MASC;SG	N;NOM;SG;3
ytelse	performansı	ytelse	performans	N;INDF;MASC;SG	N;NOM;SG;3
test	sınav	test	sınav	N;INDF;MASC;SG	N;NOM;SG;3
smak	lezzet	smak	lezzet	N;INDF;MASC;SG	N;NOM;SG;3
smak	tadı	smak	tat	N;INDF;MASC;SG	N;NOM;SG;3
rettighetene	hakları	rettigheten	hak	N;DEF;FEM;PL	N;ACC;PL;3
rettighetene	haklar	rettigheten	hak	N;DEF;FEM;PL	N;NOM;PL;3
kjernen	çekirdeği	kjerne	çekir	N;DEF;MASC;SG	N;NOM;SG;3
danser	dans	danse	dans	N;INDF;MASC;SG	N;NOM;SG;3
flertallet	çoğunluğu	flertall	çoğunluk	N;DEF;NEUT;SG	N;ACC;SG;3
flertallet	çoğunluk	flertall	çoğunluk	N;DEF;NEUT;SG	N;NOM;SG;3
grønt	yeşil	grøn	yeşil	ADJ;INDF;NEUT;SG	ADJ
grønt	yeşili	grøn	yeşil	ADJ;INDF;NEUT;SG	ADJ;ACC;SG;3
elsker	sevgiler	elsker	sevgi	N;INDF;FEM;PL	N;NOM;PL;3
turister	turistler	turister	turist	N;INDF;MASC;PL	N;NOM;PL;3
komplisert	karmaşık	komplisere	karmaşık	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
syvende	seventh	syvende	seventh	N;INDF;MASC;SG	N;NOM;SG;3
dine	sizin	din	siz	PRO;PL	PRO;GEN;PL;2
dine	sizin	din	siz	PRO;PL	PRO;GEN;PL;2
talent	yetenek	talent	yetenek	N;INDF;NEUT;SG	N;NOM;SG;3
edderkopper	örümcekler	edderkoppe	örümcek	N;INDF;FEM;PL	N;NOM;PL;3
demokratisk	demokratik	demokratisk	demokratik	ADJ;INDF;NEUT;SG	ADJ
budsjett	bütçeyi	budsjett	bütçe	N;INDF;NEUT;SG	N;ACC;SG;3
mottar	alınıyor	motte	al	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
hockey	hokeyi	hockey	hoke	N	N;NOM;SG;3
gave	hediye	gave	hedi	N;INDF;MASC;SG	N;NOM;SG;3
jupiter	jüpiter	jupiter	jüpiter	N;INDF;MASC;SG	N;NOM;SG;3
antenner	antenleri	antenne	anten	N;INDF;FEM;PL	N;ACC;PL;3
historikk	tarih	historikk	tarih	N;INDF;MASC;SG	N;NOM;SG;3
angriper	saldırmak	angripe	sal	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
angriper	saldırıyor	angripe	sal	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;CAUS
konsekvenser	sonuçlar	konsekvens	sonuç	N;INDF;MASC;PL	N;NOM;PL;3
konsekvenser	sonuçları	konsekvens	sonuç	N;INDF;MASC;PL	N;ACC;PL;3
forsvinner	kayboluyor	forsvinner	kaybol	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
forsvinner	kaybolmak	forsvinner	kaybol	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
muslimer	müslümanlar	muslimer	müslüman	N;INDF;MASC;PL	N;NOM;PL;3
muslimer	müslümanların	muslimer	müslüman	N;INDF;MASC;PL	N;GEN;PL;3
muslimer	müslümanlara	muslimer	müslüman	N;INDF;MASC;PL	N;DAT;PL;3
angående	hakkında	angående	hak	N;INDF;MASC;SG	N;ESS;SG;3
instituttet	enstitüsü	institutt	enstitü	N;DEF;NEUT;SG	N;NOM;SG;3
gater	sokaklar	gater	sokak	N;INDF;FEM;PL	N;NOM;PL;3
gater	sokaklarda	gater	sokak	N;INDF;FEM;PL	N;ESS;PL;3
gater	sokakları	gater	sokak	N;INDF;FEM;PL	N;NOM;PL;3
seiler	yelkenleri	seile	yelken	N;INDF;MASC;PL	N;ACC;PL;3
rekkefølge	sipariş	rekkefølg	sipariş	N;INDF;MASC;SG	N;NOM;SG;3
relaterte	ilgili	relatere	ilgili	ADJ;PL;V.PTCP	ADJ
redigere	düzenleyin	redigere	düzenle	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
redigere	düzenleme	redigere	düzenle	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
redigere	düzenleme	redigere	düzenle	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
mannskap	mürettebat	mannskap	mürettebat	N;INDF;NEUT;SG	N;NOM;SG;3
medal	madalya	medal	madalya	N;INDF;MASC;SG	N;NOM;SG;3
medal	madalyası	medal	madalya	N;INDF;MASC;SG	N;NOM;SG;3
foten	ayak	fot	ayak	N;DEF;MASC;SG	N;NOM;SG;3
foten	ayağı	fot	ayak	N;DEF;MASC;SG	N;NOM;SG;3
straff	penaltı	straff	penaltı	N;INDF;FEM;SG	N;NOM;SG;3
straff	cezası	straff	ceza	N;INDF;FEM;SG	N;NOM;SG;3
straff	ceza	straff	ceza	N;INDF;FEM;SG	N;NOM;SG;3
straff	cezası	straff	ceza	N;INDF;FEM;SG	N;NOM;SG;3
straff	ceza	straff	ceza	N;INDF;FEM;SG	N;NOM;SG;3
punkter	noktalar	punkter	nokta	N;INDF;FEM;PL	N;NOM;PL;3
punkter	puanlar	punkter	puan	N;INDF;FEM;PL	N;NOM;PL;3
lyden	sesi	lyd	ses	N;DEF;MASC;SG	N;NOM;SG;3
lyden	ses	lyd	ses	N;DEF;MASC;SG	N;NOM;SG;3
worms	solucanlar	worm	solucan	N	N;NOM;PL;3
mister	kaybetmek	miste	kaybet	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
mister	kaybediyor	miste	kaybet	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
turnering	turnuvası	turnering	turnuva	N;INDF;FEM;SG	N;NOM;SG;3
turnering	turnuva	turnering	tur	N;INDF;FEM;SG	N;NOM;SG;3
akademi	akademi	akademi	akadem	N;INDF;NEUT;SG	N;NOM;SG;3
akademi	akademisi	akademi	akadem	N;INDF;NEUT;SG	N;NOM;SG;3
akademi	akademide	akademi	akadem	N;INDF;NEUT;SG	N;ESS;SG;3
arrangementer	etkinlik	arrangement	etkinlik	N;INDF;NEUT;SG	N;NOM;SG;3
admin	yöneticisi	admin	yönetici	N;INDF;NEUT;SG	N;NOM;SG;3
skjønner	görmek	skjønne	gör	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
skjønner	anlıyor	skjønne	anla	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
skjønner	anlamak	skjønne	anla	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
reformer	reformları	reform	reform	N;INDF;FEM;PL	N;NOM;PL;3
reformer	reformların	reform	reform	N;INDF;FEM;PL	N;GEN;PL;3
reformer	reformlar	reform	reform	N;INDF;FEM;PL	N;NOM;PL;3
brakte	getirilmiş	brake	getir	V;IND;PST;FIN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
brakte	getirildi	brake	getir	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
brakte	getirdi	brake	getir	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
invitert	davetli	invitere	davetli	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
flyktninger	mülteciler	flyktninger	mülteci	N;INDF;MASC;PL	N;NOM;PL;3
flyktninger	kaçaklar	flyktninger	kaçak	N;INDF;MASC;PL	N;NOM;PL;3
utforming	düzeni	utforming	düzen	N;INDF;FEM;SG	N;NOM;SG;3
filmografi	filmografisi	filmografi	filmografi	N;INDF;MASC;SG	N;NOM;SG;3
komiker	komedyen	komiker	komedyen	N;INDF;MASC;SG	N;NOM;SG;3
gudene	tanrılar	gud	tanrı	N;DEF;FEM;PL	N;NOM;PL;3
høst	sonbaharda	høst	sonbaharda	N;INDF;MASC;SG	N;ESS;SG;3
fjernsyn	televizyon	fjernsyn	televizyon	N;INDF;NEUT;SG	N;NOM;SG;3
rev	resif	rev	resif	N;INDF;MASC;SG	N;NOM;SG;3
personell	personelin	personell	personel	N;INDF;NEUT;SG	N;GEN;SG;3
palace	sarayı	palace	sara	N;INDF;MASC;SG	N;ACC;SG;3
palace	palace	palace	palace	N;INDF;MASC;SG	N;NOM;SG;3
middels	medyum	middels	medyu	N;INDF;MASC;SG	N;NOM;SG;3
buss	otobüsle	buss	otobüsle	N;INDF;MASC;SG	N;INS;SG;3
buss	otobüs	buss	otobüs	N;INDF;MASC;SG	N;NOM;SG;3
firma	firma	firme	firma	N;INDF;NEUT;SG	N;NOM;SG;3
firma	firma	firme	firma	N;INDF;NEUT;SG	N;NOM;SG;3
maskiner	makinalar	maskin	makina	N;INDF;FEM;PL	N;NOM;PL;3
maskiner	makineler	maskin	makine	N;INDF;FEM;PL	N;NOM;PL;3
karakteristisk	karakteristik	karakteristisk	karakteristik	ADJ;INDF;NEUT;SG	ADJ
strategisk	stratejik	strategisk	stratejik	ADJ;INDF;NEUT;SG	ADJ
strategisk	stratejik	strategisk	stratejik	ADJ;INDF;NEUT;SG	ADJ
inntekter	kazançlar	inntekt	kazanç	N;INDF;FEM;PL	N;NOM;PL;3
kategoriene	kategorileri	kategorie	kategori	N;DEF;FEM;PL	N;ACC;PL;3
kunstnerisk	sanatsal	kunstnerisk	sanatsal	ADJ;INDF;NEUT;SG	ADJ
forsvarte	savundu	forsvare	savun	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
utvalget	seçimi	utvalg	seçim	N;DEF;NEUT;SG	N;ACC;SG;3
scener	sahneler	scene	sahne	N;INDF;FEM;PL	N;NOM;PL;3
tempel	tapınak	tempel	tapınak	N;INDF;NEUT;SG	N;NOM;SG;3
tempel	tapınağı	tempel	tapınak	N;INDF;NEUT;SG	N;NOM;SG;3
vitner	tanıklar	vitne	tanık	N;INDF;MASC;PL	N;NOM;PL;3
vitner	şahitler	vitne	şahit	N;INDF;MASC;PL	N;NOM;PL;3
århundrer	yüzyıllar	århundre	yüzyıl	N;INDF;FEM;PL	N;NOM;PL;3
århundrer	asırlar	århundre	asır	N;INDF;FEM;PL	N;NOM;PL;3
forklarer	açıklıyor	forklare	açıkla	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
troppene	birlikler	troppe	birlik	N;DEF;FEM;PL	N;NOM;PL;3
troppene	askerler	troppe	asker	N;DEF;FEM;PL	N;NOM;PL;3
psykologi	psikolojisi	psykologi	psikoloji	N;INDF;MASC;SG	N;NOM;SG;3
vesten	batıya	vest	bat	N;DEF;MASC;SG	N;DAT;SG;3
vesten	batıda	vest	batı	N;DEF;MASC;SG	N;ESS;SG;3
after	sonrasında	after	sonra	N;INDF;NEUT;SG	N;ESS;SG;3
nøye	dikkatli	nøye	dikkatli	ADJ;INDF;NEUT;SG	ADJ
kommandoen	komuta	kommando	komut	N;DEF;MASC;SG	N;NOM;SG;3
sosialt	toplumsal	sosial	toplumsal	ADJ;INDF;NEUT;SG	ADJ
sosialt	sosyal	sosial	sosyal	ADJ;INDF;NEUT;SG	ADJ
ambassade	büyükelçiliği	ambass	büyükelçilik	N;INDF;MASC;SG	N;NOM;SG;3
leir	kampı	ly	kampı	N;INDF;MASC;SG	N;ACC;SG;3
leir	kampta	ly	kamp	N;INDF;MASC;SG	N;ESS;SG;3
leir	camp	ly	camp	N;INDF;MASC;SG	N;NOM;SG;3
evner	yetenekler	evne	yetenek	N;INDF;FEM;PL	N;NOM;PL;3
evner	yetenekleri	evne	yetenek	N;INDF;FEM;PL	N;NOM;PL;3
head	baş	head	baş	N;INDF;NEUT;SG	N;NOM;SG;3
head	kafası	head	kafa	N;INDF;NEUT;SG	N;NOM;SG;3
barnebarn	torunun	barnebarn	toru	N;INDF;NEUT;SG	N;GEN;SG;3
barnebarn	torunu	barnebarn	torun	N;INDF;NEUT;SG	N;NOM;SG;3
barnebarn	torunu	barnebarn	torun	N;INDF;NEUT;SG	N;NOM;SG;3
kjøpmann	işyeri	kjøpmann	işyeri	N;INDF;MASC;SG	N;NOM;SG;3
kretser	devreleri	kretse	devre	N;INDF;MASC;PL	N;ACC;PL;3
fluer	sinekler	flu	sinek	N;INDF;FEM;PL	N;NOM;PL;3
dyktig	güzel	dyktig	güzel	ADJ;INDF;SG	ADJ
dyktig	yetenekli	dyktig	yetenekli	ADJ;INDF;SG	ADJ
flytter	taşınıyor	flytte	taşı	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
katarina	catherine	katarin	cather	N;INDF;FEM;SG	N;DAT;SG;3
katarina	katarina	katarin	katar	N;INDF;FEM;SG	N;DAT;SG;3
broer	köprüler	broer	köprü	N;INDF;MASC;PL	N;NOM;PL;3
nevø	yeğeni	nevø	yeğen	N;INDF;MASC;SG	N;NOM;SG;3
deltagelse	katılımı	deltagelse	katılım	N;INDF;MASC;SG	N;ACC;SG;3
redigering	düzenle	redigering	düzen	N;INDF;FEM;SG	N;INS;SG;3
imperiet	imparatorluk	imperium	imparatorluk	N;DEF;NEUT;SG	N;NOM;SG;3
imperiet	imparatorluğu	imperium	imparatorluk	N;DEF;NEUT;SG	N;NOM;SG;3
athletic	atletik	athletic	atletik	N	N;NOM;SG;3
gårder	çiftlikleri	gårde	çiftlik	N;INDF;NEUT;PL	N;ACC;PL;3
virkning	etkisi	virkning	etki	N;INDF;FEM;SG	N;NOM;SG;3
glede	memnuniyet	glede	memnuniyet	N;INDF;FEM;SG	N;NOM;SG;3
skolene	okullar	skole	okul	N;DEF;FEM;PL	N;NOM;PL;3
skolene	okulları	skole	okul	N;DEF;FEM;PL	N;NOM;PL;3
lønn	maaşı	lønn	maaş	N;INDF;FEM;SG	N;NOM;SG;3
legg	koy	leggje	koy	V;IMP;FIN	V;PFV;IMP;SG;2;POS;PRS
tynn	ince	tynn	ince	ADJ;INDF;SG	ADJ
sjakk	satranç	sjakk	satranç	N;INDF;MASC;SG	N;NOM;SG;3
kulturer	kültürler	kulture	kültür	N;INDF;FEM;PL	N;NOM;PL;3
kvaliteten	kalitesi	kvalitet	kalite	N;DEF;MASC;SG	N;NOM;SG;3
grunnleggeren	kurucusu	grunnlegger	kurucu	N;DEF;MASC;SG	N;NOM;SG;3
prosesser	süreçleri	prosesse	süreç	N;INDF;FEM;PL	N;ACC;PL;3
administrasjonen	yönetimi	administrasjon	yönetim	N;DEF;MASC;SG	N;NOM;SG;3
orientering	oryantiring	orientering	oryantiring	N;INDF;FEM;SG	N;GEN;SG;3
orientering	oryantasyon	orientering	oryantasyon	N;INDF;FEM;SG	N;NOM;SG;3
landbruk	çiftçilik	landbruk	çiftçilik	N;INDF;MASC;SG	N;NOM;SG;3
regiment	alayı	regiment	alay	N;INDF;NEUT;SG	N;ACC;SG;3
lykke	mutluluk	lykke	mutluluk	N;INDF;FEM;SG	N;NOM;SG;3
lykke	mutluluğu	lykke	mutluluk	N;INDF;FEM;SG	N;ACC;SG;3
angel	meleğim	angel	meleğim	N;INDF;MASC;SG	N;NOM;SG;3
parameter	parametre	parameter	parametre	N;INDF;MASC;SG	N;NOM;SG;3
svake	güçsüz	svak	güçsüz	ADJ;PL	ADJ
påvirker	etkiliyor	påvirke	etkile	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
bedrift	firma	bedrift	firma	N;INDF;FEM;SG	N;NOM;SG;3
bedrift	iş	bedrift	iş	N;INDF;FEM;SG	N;NOM;SG;3
holdning	davranış	holdning	davranış	N;INDF;FEM;SG	N;NOM;SG;3
holdning	duruşu	holdning	duruş	N;INDF;FEM;SG	N;NOM;SG;3
adgang	erişim	adgang	erişim	N;INDF;MASC;SG	N;NOM;SG;3
