par	za	par	za		
vienreiz	nekoč	vienreiz	nekoč	ADV	ADV
vienreiz	enkrat	vienreiz	enkrat	ADV	ADV
brūns	rjavo	brūns	rjav	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
brūns	rjava	brūns	rjav	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ārēji	navzven	ārēji	navzven	ADV	ADV
apjoms	volumen	apjoms	volumen	N;NOM;MASC;SG	N;NOM;MASC;SG
apjoms	glasnost	apjoms	glasnost	N;NOM;MASC;SG	N;NOM;FEM;SG
apjoms	prostornina	apjoms	prostornina	N;NOM;MASC;SG	N;NOM;FEM;SG
apjoms	zvezek	apjoms	zvezek	N;NOM;MASC;SG	N;NOM;MASC;SG
apjoms	obseg	apjoms	obseg	N;NOM;MASC;SG	N;NOM;MASC;SG
apjoms	količina	apjoms	količina	N;NOM;MASC;SG	N;NOM;FEM;SG
apjoms	znesek	apjoms	znesek	N;NOM;MASC;SG	N;NOM;MASC;SG
fronte	fronta	fronte	fronta	N;NOM;FEM;SG	N;NOM;FEM;SG
fronte	spredaj	fronte	spredaj	N;NOM;FEM;SG	N;NOM;MASC;SG
būvniecība	gradnja	būvniecība	gradnja	N;NOM;FEM;SG	N;NOM;FEM;SG
būvniecība	konstrukcija	būvniecība	konstrukcija	N;NOM;FEM;SG	N;NOM;FEM;SG
būvniecība	gradbeništvo	būvniecība	gradbeništvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
urāna	uran	urāns	uran	N;NOM;MASC;SG	N;NOM;MASC;SG
parametri	parametri	parametrs	parameter	N;NOM;MASC;PL	N;NOM;MASC;PL
modulis	modul	modulis	modul	N;NOM;MASC;SG	N;NOM;MASC;SG
piektā	peta	piektā	peti	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
piektā	peti	piektā	peti	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
tēmas	teme	tēma	tema	N;NOM;FEM;PL	N;NOM;FEM;PL
tēmas	teme	tēma	tema	N;NOM;FEM;PL	N;NOM;FEM;PL
tēmas	osebki	tēma	osebek	N;NOM;FEM;PL	N;NOM;MASC;PL
zīda	svila	zīds	svila	N;NOM;MASC;SG	N;NOM;FEM;SG
jaunākā	mlajši	jauna	mlad	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;DEF;CMPR;MASC;SG
jaunākā	mlajša	jauna	mlad	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
jaunākā	mlajše	jauna	mlad	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
izstādes	razstave	izstāde	razstava	N;NOM;FEM;PL	N;NOM;FEM;PL
izstādes	razstave	izstāde	razstava	N;NOM;FEM;PL	N;NOM;FEM;PL
valūta	valuta	valūta	valuta	N;NOM;FEM;SG	N;NOM;FEM;SG
analīze	analiza	analīze	analiza	N;NOM;FEM;SG	N;NOM;FEM;SG
pants	članek	pants	članek	N;NOM;MASC;SG	N;NOM;MASC;SG
pants	člen	pants	člen	N;NOM;MASC;SG	N;NOM;MASC;SG
pants	izdelek	pants	izdelek	N;NOM;MASC;SG	N;NOM;MASC;SG
avārijas	padci	avārija	padec	N;NOM;FEM;PL	N;NOM;MASC;PL
klasifikācija	klasifikacija	klasifikācija	klasifikacija	N;NOM;FEM;SG	N;NOM;FEM;SG
klasifikācija	uvrstitev	klasifikācija	uvrstitev	N;NOM;FEM;SG	N;NOM;FEM;SG
klasifikācija	razvrščanje	klasifikācija	razvrščanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
klasifikācija	razvrstitev	klasifikācija	razvrstitev	N;NOM;FEM;SG	N;NOM;FEM;SG
samazina	zmanjšuje	samazināt	zmanjševati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
samazina	zmanjša	samazināt	zmanjšati	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
samazina	zmanjšati	samazināt	zmanjšati	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;NFIN
atveido	predstavlja	atveidot	predstavljati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
atveido	zastopa	atveidot	zastop	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
ceremonija	slovesnost	ceremonija	slovesnost	N;NOM;FEM;SG	N;NOM;FEM;SG
ceremonija	obred	ceremonija	obred	N;NOM;FEM;SG	N;NOM;MASC;SG
ceremonija	slovesnosti	ceremonija	slovesnost	N;NOM;FEM;SG	N;NOM;FEM;SG
zinātniskais	znanstvena	zinātnisks	znanstven	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
zinātniskais	znanstveno	zinātnisks	znanstven	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
romieši	rimljani	romietis	rimljan	N;NOM;MASC;PL	N;NOM;MASC;PL
attīstīt	razviti	attīstīt	razviti	V;POS;NFIN	V;PFV;NFIN
manageryears	manageryears	manageryears	manageryears	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	vzorec	paraugs	vzorec	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	vzorec	paraugs	vzorec	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	primerek	paraugs	primerek	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	model	paraugs	model	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	vzorec	paraugs	vzorec	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	maneken	paraugs	maneken	N;NOM;MASC;SG	N;NOM;MASC;SG
paraugs	predloga	paraugs	predlog	N;NOM;MASC;SG	N;NOM;MASC;SG
kopiena	skupnost	kopiena	skupnost	N;NOM;FEM;SG	N;NOM;FEM;SG
lidot	poletela	lidot	poleteti	V;POS;NFIN	V;PFV;FEM;SG;V.PTCP
lidot	leteti	lidot	letet	V;POS;NFIN	V;IPFV;NFIN
pilnā	poln	pilns	poln	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
pilnā	polna	pilns	poln	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
koši	svetlo	kosis	svetlo	ADV	ADV
biezs	debel	biezs	debel	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
biezs	debela	biezs	debela	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
fakultāte	fakulteta	fakultāte	fakulteta	N;NOM;FEM;SG	N;NOM;FEM;SG
centri	središča	centrs	središče	N;NOM;MASC;PL	N;NOM;NEUT;PL
centri	centri	centrs	center	N;NOM;MASC;PL	N;NOM;MASC;PL
centri	centre	centrs	center	N;NOM;MASC;PL	N;NOM;FEM;PL
sievieti	žensko	sieviete	ženska	N;ACC;FEM;SG	N;ACC;FEM;SG
uzņemt	absorbira	uzņemt	absorbirati	V;POS;NFIN	V;IND;SG;3;PRS;FIN
uzņemt	absorbirajo	uzņemt	absorbirati	V;POS;NFIN	V;IND;PL;3;PRS;FIN
būvēta	zgradil	būvēt	zgraditi	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
adreses	naslovi	adrese	naslov	N;NOM;FEM;PL	N;NOM;MASC;PL
tirdzniecība	marketing	tirdzniecība	marketing	N;NOM;FEM;SG	N;NOM;MASC;SG
tirdzniecība	trženje	tirdzniecība	trženje	N;NOM;FEM;SG	N;NOM;NEUT;SG
tirdzniecība	trgovanje	tirdzniecība	trgovanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
tirdzniecība	trgovina	tirdzniecība	trgovina	N;NOM;FEM;SG	N;NOM;FEM;SG
tirdzniecība	menjava	tirdzniecība	menjava	N;NOM;FEM;SG	N;NOM;FEM;SG
tirdzniecība	trgovanje	tirdzniecība	trgovanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
zemnieki	kmetovalci	zemnieks	kmetovalec	N;NOM;MASC;PL	N;NOM;MASC;PL
zemnieki	kmetje	zemnieks	kmet	N;NOM;MASC;PL	N;NOM;MASC;PL
zemnieki	kmeti	zemnieks	kmet	N;NOM;MASC;PL	N;NOM;MASC;PL
ursus	ursus	ursi	ursus	N;NOM;MASC;SG	N;NOM;MASC;SG
infekcijas	okužbe	infekcija	okužba	N;NOM;FEM;PL	N;NOM;FEM;PL
infekcijas	infekcije	infekcija	infekcija	N;NOM;FEM;PL	N;NOM;FEM;PL
infekcijas	okužbe	infekcija	okužba	N;NOM;FEM;PL	N;NOM;FEM;PL
upuri	žrtve	upuris	žrtev	N;NOM;MASC;PL	N;NOM;FEM;PL
šķidrums	tekočina	šķidrums	tekočina	N;NOM;MASC;SG	N;NOM;FEM;SG
šķidrums	tekočina	šķidrums	tekočina	N;NOM;MASC;SG	N;NOM;FEM;SG
mītne	poveljstvo	mītne	poveljstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
mītne	štab	mītne	štab	N;NOM;FEM;SG	N;NOM;MASC;SG
mītne	sedež	mītne	sedež	N;NOM;FEM;SG	N;NOM;MASC;SG
brīvība	svoboda	brīvība	svoboda	N;NOM;FEM;SG	N;NOM;FEM;SG
brīvība	prostost	brīvība	prostost	N;NOM;FEM;SG	N;NOM;FEM;SG
brīvība	prostost	brīvība	prostost	N;NOM;FEM;SG	N;NOM;FEM;SG
brīvība	liberty	brīvība	liberty	N;NOM;FEM;SG	N;NOM;MASC;SG
planēta	planet	planēta	planet	N;NOM;FEM;SG	N;NOM;MASC;SG
planēta	planeta	planēta	planet	N;NOM;FEM;SG	N;NOM;MASC;SG
maizes	pekarne	maize	pekarna	N;NOM;FEM;PL	N;NOM;FEM;PL
drīzāk	raje	drīzi	raje	ADV;CMPR	ADV;CMPR
pilns	poln	pilns	poln	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
pilns	polna	pilns	poln	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
simboli	simboli	simbols	simbol	N;NOM;MASC;PL	N;NOM;MASC;PL
uzvedība	vedenje	uzvedība	vedenje	N;NOM;FEM;SG	N;NOM;NEUT;SG
uzvedība	obnašanje	uzvedība	obnašanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
uzvedība	vedenje	uzvedība	vedenje	N;NOM;FEM;SG	N;NOM;NEUT;SG
uzvedība	obnašanje	uzvedība	obnašanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
norises	dogajanja	norise	dogajanje	N;NOM;FEM;PL	N;NOM;NEUT;PL
fāzes	faze	fāze	faza	N;NOM;FEM;PL	N;NOM;FEM;PL
piemēri	primeri	piemērs	primer	N;NOM;MASC;PL	N;NOM;MASC;PL
kaķis	muca	kaķis	muca	N;NOM;MASC;SG	N;NOM;FEM;SG
kaķis	maček	kaķis	maček	N;NOM;MASC;SG	N;NOM;MASC;SG
kaķis	mačka	kaķis	maček	N;NOM;MASC;SG	N;NOM;FEM;SG
režīms	način	režīms	način	N;NOM;MASC;SG	N;NOM;MASC;SG
režīms	ureditev	režīms	ureditev	N;NOM;MASC;SG	N;NOM;FEM;SG
režīms	režim	režīms	režim	N;NOM;MASC;SG	N;NOM;MASC;SG
pārcelts	preselil	pārcelt	preseliti	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
piespieda	prisilil	piespiest	prisiliti	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
frekvences	frekvence	frekvence	frekvenca	N;NOM;FEM;PL	N;NOM;FEM;PL
iniciatīvas	pobude	iniciatīva	pobuda	N;NOM;FEM;PL	N;NOM;FEM;PL
alumīnija	aluminijev	alumīnija	aluminijev	N;NOM;FEM;SG	N;NOM;MASC;SG
alumīnija	aluminij	alumīnija	aluminija	N;NOM;FEM;SG	N;NOM;MASC;SG
alumīnija	aluminija	alumīnija	aluminija	N;NOM;FEM;SG	N;NOM;MASC;SG
alumīnija	aluminij	alumīnija	aluminija	N;NOM;FEM;SG	N;NOM;MASC;SG
palīdzēt	pomagajte	palīdzēt	pomagati	V;POS;NFIN	V;IMP;PL;2;FIN
tipi	tipi	tips	tip	N;NOM;MASC;PL	N;NOM;MASC;PL
tipi	vrste	tips	vrsta	N;NOM;MASC;PL	N;NOM;FEM;PL
nodota	predala	nodot	predati	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP
negaiss	nevihta	negaiss	nevihta	N;NOM;MASC;SG	N;NOM;FEM;SG
negaiss	vihar	negaiss	vihar	N;NOM;MASC;SG	N;NOM;MASC;SG
negaiss	nevihta	negaiss	nevihta	N;NOM;MASC;SG	N;NOM;FEM;SG
negaiss	neurje	negaiss	neurje	N;NOM;MASC;SG	N;NOM;NEUT;SG
mūziķi	glasbeniki	mūziķis	glasbenik	N;NOM;MASC;PL	N;NOM;MASC;PL
izpildītājs	izvajalec	izpildītājs	izvajalec	N;NOM;MASC;SG	N;NOM;MASC;SG
izpildītājs	umetnik	izpildītājs	umetnik	N;NOM;MASC;SG	N;NOM;MASC;SG
izpildītājs	izvajalec	izpildītājs	izvajalec	N;NOM;MASC;SG	N;NOM;MASC;SG
izpildītājs	umetnica	izpildītājs	umetnica	N;NOM;MASC;SG	N;NOM;FEM;SG
vajadzības	potrebe	vajadzība	potreba	N;NOM;FEM;PL	N;NOM;FEM;PL
audi	tkiva	auds	tkivo	N	N;NOM;NEUT;PL
audi	tkivih	auds	tkivo	N	N;ESS;NEUT;PL
audi	tkiv	auds	tkiv	N	N;GEN;NEUT;PL
audi	robček	auds	robček	N	N;NOM;MASC;SG
audi	tkiva	auds	tkivo	N	N;NOM;NEUT;PL
audi	tkivo	auds	tkivo	N	N;NOM;NEUT;SG
audi	audi	auds	audi	N	N;NOM;MASC;SG
izņēmums	oprostitev	izņēmums	oprostitev	N;NOM;MASC;SG	N;NOM;FEM;SG
izņēmums	izjema	izņēmums	izjema	N;NOM;MASC;SG	N;NOM;FEM;SG
izņēmums	izjema	izņēmums	izjema	N;NOM;MASC;SG	N;NOM;FEM;SG
izņēmums	odstopanje	izņēmums	odstopanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
trūkst	manjka	trūkt	manjkati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
trūkst	manjkajo	trūkt	manjkati	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
ala	votlina	ala	votlina	N;NOM;FEM;SG	N;NOM;FEM;SG
ala	jama	ala	jama	N;NOM;FEM;SG	N;NOM;FEM;SG
ala	jami	ala	jama	N;NOM;FEM;SG	N;NOM;FEM;SG
izstrādāts	razviti	izstrādāt	razviti	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;NFIN
nometne	taborišče	nometne	taborišče	N;NOM;FEM;SG	N;NOM;NEUT;SG
nometne	kamp	nometne	kamp	N;NOM;FEM;SG	N;NOM;MASC;SG
nometne	camp	nometne	camp	N;NOM;FEM;SG	N;NOM;MASC;SG
nometne	tabor	nometne	tabor	N;NOM;FEM;SG	N;NOM;MASC;SG
vidēja	srednja	vidējs	srednji	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
sadursmes	spopadi	sadursme	spopad	N;NOM;FEM;PL	N;NOM;MASC;PL
posmi	faze	posme	faza	N;NOM;MASC;PL	N;NOM;FEM;PL
posmi	faze	posme	faza	N;NOM;MASC;PL	N;NOM;FEM;PL
posmi	stopnje	posme	stopnja	N;NOM;MASC;PL	N;NOM;FEM;PL
posmi	stopnice	posme	stopnica	N;NOM;MASC;PL	N;NOM;FEM;PL
posmi	koraki	posme	korak	N;NOM;MASC;PL	N;NOM;MASC;PL
nogalināt	ubil	nogalināt	ubiti	V;POS;NFIN	V;PFV;MASC;SG;V.PTCP
alpu	alpe	alpa	alpa	N;NOM;MASC;SG	N;NOM;MASC;SG
maiņa	premik	maiņa	premik	N;NOM;FEM;SG	N;NOM;MASC;SG
maiņa	sprememba	maiņa	sprememba	N;NOM;FEM;SG	N;NOM;FEM;SG
ilgāk	dlje	ilgi	dolgo	ADV;CMPR	ADV;CMPR
dominēja	prevladovala	dominēt	prevladovati	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;FEM;SG;V.PTCP
princese	princesa	princese	princes	N;NOM;FEM;SG	N;NOM;FEM;SG
princese	princeska	princese	princeski	N;NOM;FEM;SG	N;NOM;FEM;SG
saka	pove	sacīt	povedati	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
saka	pravi	sacīt	praviti	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
zīmējums	risba	zīmējums	risba	N;NOM;MASC;SG	N;NOM;FEM;SG
zīmējums	risanje	zīmējums	risanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
termiņš	zrelost	termiņš	zrelost	N;NOM;MASC;SG	N;NOM;FEM;SG
termiņš	rok	termiņš	rok	N;NOM;MASC;SG	N;NOM;MASC;SG
kungs	gospod	kungs	gospod	N;NOM;MASC;SG	N;NOM;MASC;SG
kungs	gospod	kungs	gospod	N;NOM;MASC;SG	N;NOM;MASC;SG
vairogs	ščit	vairogs	ščit	N;NOM;MASC;SG	N;NOM;MASC;SG
divpadsmit	dvanajst	divpadsmit	dvanajst	NUM;PL	NUM;NOM;PL
rādītājs	indeks	rādītājs	indeks	N;NOM;MASC;SG	N;NOM;MASC;SG
rādītājs	kazalnik	rādītājs	kazalnik	N;NOM;MASC;SG	N;NOM;MASC;SG
rādītājs	indikator	rādītājs	indikator	N;NOM;MASC;SG	N;NOM;MASC;SG
rādītājs	kazalec	rādītājs	kazalec	N;NOM;MASC;SG	N;NOM;MASC;SG
īpatņi	primerki	īpatne	primerek	N;NOM;MASC;PL	N;NOM;MASC;PL
īpatņi	osebki	īpatne	osebek	N;NOM;MASC;PL	N;NOM;MASC;PL
pasniedzējs	trener	pasniedzējs	trener	N;NOM;MASC;SG	N;NOM;MASC;SG
pasniedzējs	inštruktor	pasniedzējs	inštruktor	N;NOM;MASC;SG	N;NOM;MASC;SG
gadījumi	primeri	gadījums	primer	N;NOM;MASC;PL	N;NOM;MASC;PL
dienests	storitev	dienests	storitev	N;NOM;MASC;SG	N;NOM;FEM;SG
dienests	servis	dienests	servis	N;NOM;MASC;SG	N;NOM;MASC;SG
ainavas	pokrajine	ainava	pokrajina	N;NOM;FEM;PL	N;NOM;FEM;PL
ainavas	pokrajine	ainava	pokrajina	N;NOM;FEM;PL	N;NOM;FEM;PL
pilna	poln	pilna	poln	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
pilna	polna	pilna	poln	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
rajoni	delitve	rajons	delitev	N;NOM;MASC;PL	N;NOM;FEM;PL
rajoni	divizije	rajons	divizija	N;NOM;MASC;PL	N;NOM;FEM;PL
rajoni	oddelki	rajons	oddelek	N;NOM;MASC;PL	N;NOM;MASC;PL
dibens	zadnjica	dibens	zadnjica	N;NOM;MASC;SG	N;NOM;FEM;SG
dibens	dno	dibens	dno	N;NOM;MASC;SG	N;NOM;NEUT;SG
atšķirt	razlikovati	atšķirt	razlikovati	V;POS;NFIN	V;IPFV;NFIN
alfabēts	abeceda	alfabēt	abeceda	N;NOM;MASC;SG	N;NOM;FEM;SG
māksliniece	umetnik	māksliniece	umetnik	N;NOM;FEM;SG	N;NOM;MASC;SG
māksliniece	izvajalec	māksliniece	izvajalec	N;NOM;FEM;SG	N;NOM;MASC;SG
māksliniece	umetnica	māksliniece	umetnica	N;NOM;FEM;SG	N;NOM;FEM;SG
piektais	peta	piektais	peti	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
piektais	peti	piektais	peti	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
nozīmēja	pomenilo	nozīmēt	pomeniti	V;FH;IND;3;POS;PST;FIN;ACT	V;NEUT;SG;V.PTCP
veidošanos	formacijo	veidošanās	formacija	N;ACC;FEM;SG	N;ACC;FEM;SG
raksturs	lik	raksturs	lika	N;NOM;MASC;SG	N;NOM;MASC;SG
raksturs	karakter	raksturs	karakter	N;NOM;MASC;SG	N;NOM;MASC;SG
raksturs	narava	raksturs	narava	N;NOM;MASC;SG	N;NOM;FEM;SG
asteroīds	asteroid	asteroīds	asteroid	N;NOM;MASC;SG	N;NOM;MASC;SG
reiz	nekoč	reiz	nekoč	ADV	ADV
reiz	enkrat	reiz	enkrat	ADV	ADV
šķirne	sorta	šķirne	sorta	N;NOM;FEM;SG	N;NOM;FEM;SG
šķirne	raznolikost	šķirne	raznolikost	N;NOM;FEM;SG	N;NOM;FEM;SG
advokāts	odvetnik	advokāts	odvetnik	N;NOM;MASC;SG	N;NOM;MASC;SG
advokāts	pravnik	advokāts	pravnik	N;NOM;MASC;SG	N;NOM;MASC;SG
advokāts	odvetnica	advokāts	odvetnica	N;NOM;MASC;SG	N;NOM;FEM;SG
avīze	časopis	avīze	časopis	N;NOM;FEM;SG	N;NOM;MASC;SG
senie	starodavne	sens	starodaven	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;PL
dizaina	zasnova	dizains	zasnova	N;NOM;MASC;SG	N;NOM;FEM;SG
dizaina	oblikovanje	dizains	oblikovanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
dizaina	dizajn	dizains	dizajno	N;NOM;MASC;SG	N;NOM;MASC;SG
studija	atelje	studija	atelj	N;NOM;FEM;SG	N;NOM;MASC;SG
studija	studio	studija	studio	N;NOM;FEM;SG	N;NOM;MASC;SG
tikšanās	termin	tikšanās	termin	N;NOM;FEM;SG	N;NOM;MASC;SG
tikšanās	imenovanje	tikšanās	imenovanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
tikšanās	seji	tikšanās	seja	N;NOM;FEM;SG	N;NOM;FEM;SG
tikšanās	srečanje	tikšanās	srečanje	N;NOM;FEM;SG	N;NOM;NEUT;SG
tikšanās	sestanek	tikšanās	sestanek	N;NOM;FEM;SG	N;NOM;MASC;SG
personības	osebnosti	personība	osebnost	N;NOM;FEM;PL	N;NOM;FEM;PL
personības	osebnosti	personība	osebnost	N;NOM;FEM;PL	N;NOM;FEM;PL
detaļas	deli	detaļa	del	N;NOM;FEM;PL	N;NOM;MASC;PL
detaļas	detajli	detaļa	detajl	N;NOM;FEM;PL	N;NOM;MASC;PL
detaļas	podrobnosti	detaļa	podrobnost	N;NOM;FEM;PL	N;NOM;FEM;PL
fragments	odsek	fragments	odsek	N;NOM;MASC;SG	N;NOM;MASC;SG
fragments	delec	fragments	delec	N;NOM;MASC;SG	N;NOM;MASC;SG
fragments	drobec	fragments	drobec	N;NOM;MASC;SG	N;NOM;MASC;SG
fragments	odlomek	fragments	odlomek	N;NOM;MASC;SG	N;NOM;MASC;SG
fragments	izvleček	fragments	izvleček	N;NOM;MASC;SG	N;NOM;MASC;SG
ķīmiskā	kemična	ķīmiska	kemičen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ķīmiskā	kemijsko	ķīmiska	kemijski	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ķīmiskā	kemično	ķīmiska	kemično	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
rags	rog	rags	rog	N;NOM;MASC;SG	N;NOM;MASC;SG
īpašnieki	lastniki	īpašnieks	lastnik	N;NOM;MASC;PL	N;NOM;MASC;PL
īpašnieki	imetniki	īpašnieks	imetnik	N;NOM;MASC;PL	N;NOM;MASC;PL
kauls	kost	kauls	kost	N;NOM;MASC;SG	N;NOM;FEM;SG
kauls	bone	kauls	bona	N;NOM;MASC;SG	N;NOM;MASC;SG
frederiks	frédéric	frederiks	fredlbica	N;NOM;MASC;SG	N;NOM;MASC;SG
civilizācijas	civilizacije	civilizācija	civilizacija	N;NOM;FEM;PL	N;NOM;FEM;PL
dators	gostitelj	dators	gostitelj	N;NOM;MASC;SG	N;NOM;MASC;SG
dators	računalnik	dators	računalnik	N;NOM;MASC;SG	N;NOM;MASC;SG
pāreja	prehod	pāreja	prehod	N;NOM;FEM;SG	N;NOM;MASC;SG
pieaugums	povečanje	pieaugums	povečanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
pieaugums	zvišanje	pieaugums	zvišanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
pieaugums	povišanje	pieaugums	povišanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
pieaugums	rast	pieaugums	rast	N;NOM;MASC;SG	N;NOM;FEM;SG
pieaugums	povečanje	pieaugums	povečanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
pieaugums	povečevanje	pieaugums	povečevanje	N;NOM;MASC;SG	N;NOM;NEUT;SG
speciālists	specialist	speciālists	specialist	N;NOM;MASC;SG	N;NOM;MASC;SG
īslaicīgi	začasno	īslaicīgi	začasno	ADV	ADV
īslaicīgi	začasno	īslaicīgi	začasno	ADV	ADV
zobi	zobje	zobs	zob	N;NOM;MASC;PL	N;NOM;MASC;PL
kamera	dvorani	kamers	dvorana	N;NOM;FEM;SG	N;NOM;FEM;SG
kamera	komora	kamers	komor	N;NOM;FEM;SG	N;NOM;FEM;SG
kamera	fotoaparat	kamers	fotoaparat	N;NOM;FEM;SG	N;NOM;MASC;SG
kamera	kamera	kamers	kamera	N;NOM;FEM;SG	N;NOM;FEM;SG
budžets	proračun	budžets	proračun	N;NOM;MASC;SG	N;NOM;MASC;SG
mākslīgi	umetno	mākslīgi	umeten	ADV	ADV
verners	werner	verners	werner	N;NOM;MASC;SG	N;NOM;MASC;SG
slāpekļa	dušika	slāpeklis	dušik	N;GEN;MASC;SG	N;GEN;MASC;SG
rūpniecība	panoga	rūpniecība	panoga	N;NOM;FEM;SG	N;NOM;FEM;SG
rūpniecība	industrija	rūpniecība	industrija	N;NOM;FEM;SG	N;NOM;FEM;SG
atslēgas	tipke	atslēga	tipek	N;NOM;FEM;PL	N;NOM;FEM;PL
atslēgas	ključi	atslēga	ključ	N;NOM;FEM;PL	N;NOM;MASC;PL
ranga	razvrstitev	ranga	razvrstitev	N;NOM;MASC;SG	N;NOM;FEM;SG
pakalpojumi	storitve	pakalpojums	storitev	N;NOM;MASC;PL	N;NOM;FEM;PL
konflikts	navzkrižje	konflikts	navzkrižje	N;NOM;MASC;SG	N;NOM;NEUT;SG
konflikts	spor	konflikts	spor	N;NOM;MASC;SG	N;NOM;MASC;SG
konflikts	konflikt	konflikts	konflikt	N;NOM;MASC;SG	N;NOM;MASC;SG
konflikts	spopad	konflikts	spopad	N;NOM;MASC;SG	N;NOM;MASC;SG
melnas	črne	melna	črn	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
vide	okolje	vide	okolje	N;NOM;FEM;SG	N;NOM;NEUT;SG
lūdza	vprašal	lūgt	vprašati	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
lūdza	vprašali	lūgt	vprašati	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;MASC;PL;V.PTCP
izlaista	zgrešil	izlaist	zgrešiti	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
izlaista	zgrešila	izlaist	zgrešiti	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP
izlaista	zamudil	izlaist	zamuditi	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
mācīties	naučil	mācīties	naučiti	V;POS;REFL;NFIN	V;PFV;MASC;SG;V.PTCP
veikali	trgovine	veikals	trgovina	N;NOM;MASC;PL	N;NOM;FEM;PL
