από	de	από	de	ADP	ADP
φάρμακα	medicamentos	φάρμακο	medicamento	N;NOM;NEUT;PL	N;MASC;PL
φάρμακα	remédios	φάρμακο	remédio	N;NOM;NEUT;PL	N;MASC;PL
δυναμική	dinâmico	δυναμικός	dinâmico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κατάλληλο	adequado	κατάλληλος	adequado	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κατάλληλο	adequado	κατάλληλος	adequado	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κατάλληλο	adequada	κατάλληλος	adequado	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ακτίνα	feixe	ακτίνα	feixe	N;ACC;FEM;SG	N;MASC;SG
ακτίνα	trave	ακτίνα	trave	N;ACC;FEM;SG	N;FEM;SG
ακτίνα	viga	ακτίνα	viga	N;ACC;FEM;SG	N;FEM;SG
ακτίνα	raio	ακτίνα	raio	N;ACC;FEM;SG	N;MASC;SG
συνεργάτες	parceiras	συνεργάτης	parceira	N;NOM;MASC;PL	N;FEM;PL
συνεργάτες	sócios	συνεργάτης	sócio	N;NOM;MASC;PL	N;MASC;PL
συνεργάτες	parceiros	συνεργάτης	parceiro	N;NOM;MASC;PL	N;MASC;PL
συνεργάτες	sócios	συνεργάτης	sócio	N;NOM;MASC;PL	N;MASC;PL
συνεργάτες	colegas	συνεργάτης	colega	N;NOM;MASC;PL	N;MASC;PL
εναλλακτική	alternativo	εναλλακτικός	alternativo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εναλλακτική	alternativo	εναλλακτικός	alternativo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ελληνισμού	helenismo	ελληνισμός	helenismo	N;GEN;MASC;SG	N;MASC;SG
εξίσου	igualmente	εξίσου	igualmente	ADV	ADV
εκφράσεις	expressões	έκφραση	expressão	N;NOM;FEM;PL	N;FEM;PL
μύθος	legend	μύθος	legend	N;NOM;MASC;SG	N;MASC;SG
μύθος	lenda	μύθος	lenda	N;NOM;MASC;SG	N;FEM;SG
μύθος	legenda	μύθος	legenda	N;NOM;MASC;SG	N;FEM;SG
μύθος	mito	μύθος	mito	N;NOM;MASC;SG	N;MASC;SG
έξοδο	saida	έξοδος	saida	N;ACC;FEM;SG	N;FEM;SG
έξοδο	saída	έξοδος	saída	N;ACC;FEM;SG	N;FEM;SG
πιστεύει	crê	πιστεύω	crer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
πιστεύει	acredita	πιστεύω	acreditar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ισορροπία	saldo	ισορροπία	saldo	N;ACC;FEM;SG	N;MASC;SG
ισορροπία	balança	ισορροπία	balança	N;ACC;FEM;SG	N;FEM;SG
ισορροπία	balanço	ισορροπία	balanço	N;ACC;FEM;SG	N;MASC;SG
ισορροπία	equilíbrio	ισορροπία	equilíbrio	N;ACC;FEM;SG	N;MASC;SG
ισορροπία	equilíbrio	ισορροπία	equilíbrio	N;ACC;FEM;SG	N;MASC;SG
τυπική	típico	τυπικός	típico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
τυπική	típica	τυπικός	típico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
εξελίξεις	evoluções	εξέλιξη	evolução	N;NOM;FEM;PL	N;FEM;PL
εξελίξεις	desenvolvimentos	εξέλιξη	desenvolvimento	N;NOM;FEM;PL	N;MASC;PL
ρυθμός	ritmo	ρυθμός	ritmo	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	pace	ρυθμός	pace	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	taxa	ρυθμός	taxa	N;NOM;MASC;SG	N;FEM;SG
ρυθμός	ritmo	ρυθμός	ritmo	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	andamento	ρυθμός	andamento	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	ritmo	ρυθμός	ritmo	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	rhythm	ρυθμός	rhythm	N;NOM;MASC;SG	N;MASC;SG
συνασπισμού	coligação	συνασπισμός	coligação	N;GEN;MASC;SG	N;FEM;SG
συνασπισμού	coalizão	συνασπισμός	coalizão	N;GEN;MASC;SG	N;FEM;SG
κάστρα	castelos	κάστρα	castelo	N;NOM;NEUT;PL	N;MASC;PL
θεατές	espectadores	θεατός	espectador	N;NOM;MASC;PL	N;MASC;PL
θεατές	espectadores	θεατός	espectador	N;NOM;MASC;PL	N;MASC;PL
θεατές	visualizadores	θεατός	visualizador	N;NOM;MASC;PL	N;MASC;PL
θεατές	telespectadores	θεατός	telespectador	N;NOM;MASC;PL	N;MASC;PL
σφαγή	massacre	σφαγή	massacre	N;ACC;FEM;SG	N;MASC;SG
σφαγή	carnificina	σφαγή	carnificina	N;ACC;FEM;SG	N;FEM;SG
σφαγή	abate	σφαγή	abate	N;ACC;FEM;SG	N;MASC;SG
σφαγή	matança	σφαγή	matança	N;ACC;FEM;SG	N;FEM;SG
σφαγή	chacina	σφαγή	chacina	N;ACC;FEM;SG	N;FEM;SG
σφαγή	massacre	σφαγή	massacre	N;ACC;FEM;SG	N;MASC;SG
σφαγή	abate	σφαγή	abate	N;ACC;FEM;SG	N;MASC;SG
σουλτάνος	sultão	σουλτάνος	sultão	N;NOM;MASC;SG	N;MASC;SG
σουλτάνος	sultan	σουλτάνος	sultan	N;NOM;MASC;SG	N;MASC;SG
ελαφρά	levemente	ελαφρά	levemente	ADV	ADV
ελαφρά	levemente	ελαφρά	levemente	ADV	ADV
ελαφρά	ligeiramente	ελαφρά	ligeiramente	ADV	ADV
μέταλλα	metais	μέταλλος	metal	N;NOM;NEUT;PL	N;MASC;PL
μέταλλα	metais	μέταλλος	metal	N;NOM;NEUT;PL	N;MASC;PL
σκηνοθέτες	diretores	σκηνοθέτης	diretor	N;NOM;MASC;PL	N;MASC;PL
σκηνοθέτες	realizadores	σκηνοθέτης	realizador	N;NOM;MASC;PL	N;MASC;PL
σκηνοθέτες	directores	σκηνοθέτης	director	N;NOM;MASC;PL	N;MASC;PL
υποκατάσταση	substituição	υποκατάσταση	substituição	N;NOM;FEM;SG	N;FEM;SG
χορός	dança	χορός	dança	N;NOM;MASC;SG	N;FEM;SG
χορός	dance	χορός	dance	N;NOM;MASC;SG	N;MASC;SG
χορός	dança	χορός	dança	N;NOM;MASC;SG	N;FEM;SG
χορός	dancing	χορός	dancing	N;NOM;MASC;SG	N;MASC;SG
κολέγιο	faculdade	κολέγιο	faculdade	N;NOM;NEUT;SG	N;FEM;SG
κολέγιο	colégio	κολέγιο	colégio	N;NOM;NEUT;SG	N;MASC;SG
κολέγιο	college	κολέγιο	college	N;NOM;NEUT;SG	N;MASC;SG
κολέγιο	universidade	κολέγιο	universidade	N;NOM;NEUT;SG	N;FEM;SG
κύμα	onda	κύμα	onda	N;NOM;NEUT;SG	N;FEM;SG
κύμα	wave	κύμα	wave	N;NOM;NEUT;SG	N;MASC;SG
σχεδιάστηκε	projetado	σχεδιάζω	projetar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
σχεδιάστηκε	desenhado	σχεδιάζω	desenhar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
σχεδιάστηκε	concebido	σχεδιάζω	conceber	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
σχεδιάστηκε	projetada	σχεδιάζω	projetar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
κέρματα	moedas	κέρμα	moeda	N;NOM;NEUT;PL	N;FEM;PL
βία	violencia	βία	violencia	N;NOM;FEM;SG	N;FEM;SG
βία	violência	βία	violência	N;NOM;FEM;SG	N;FEM;SG
πρωταγωνίστησε	estrelou	πρωταγωνίζω	estrelar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
πύλες	portões	πύλη	portão	N;NOM;FEM;PL	N;MASC;PL
πύλες	portas	πύλη	porta	N;NOM;FEM;PL	N;FEM;PL
πύλες	portais	πύλη	portal	N;NOM;FEM;PL	N;MASC;PL
πύλες	portais	πύλη	portal	N;NOM;FEM;PL	N;MASC;PL
πύλες	portais	πύλη	portal	N;NOM;FEM;PL	N;MASC;PL
πύλες	gateways	πύλη	gateway	N;NOM;FEM;PL	N;MASC;PL
κορίτσι	menina	κορίτσι	menina	N;NOM;NEUT;SG	N;FEM;SG
κορίτσι	moça	κορίτσι	moça	N;NOM;NEUT;SG	N;FEM;SG
κορίτσι	miúda	κορίτσι	miúda	N;NOM;NEUT;SG	N;FEM;SG
κορίτσι	rapariga	κορίτσι	rapaz	N;NOM;NEUT;SG	N;FEM;SG
κορίτσι	garota	κορίτσι	garota	N;NOM;NEUT;SG	N;FEM;SG
εγγονός	neto	εγγονός	neto	N;NOM;MASC;SG	N;MASC;SG
πρόσφατη	recente	πρόσφατος	recente	ADJ;NOM;FEM;SG	ADJ;MASC;SG
θηλυκά	fêmeas	θηλυκά	fêmea	N;NOM;NEUT;PL	N;FEM;PL
θηλυκά	mulheres	θηλυκά	mulher	N;NOM;NEUT;PL	N;FEM;PL
σταύρος	stavros	σταύρος	stavro	N;NOM;MASC;SG	N;MASC;SG
αρσενικό	arsénico	αρσενικός	arsénico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
επαγγελματίες	profissionais	επαγγελματίας	profissional	N;NOM;MASC;PL	N;MASC;PL
ηλεκτρονική	electrónico	ηλεκτρονικός	eletrônico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
τεράστιο	enorme	τεράστιος	enorme	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
τεράστιο	enorme	τεράστιος	enorme	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κομμουνιστικό	comunista	κομμουνιστικός	comunista	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
χάνει	perder	χάνω	perder	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
χάνει	perdendo	χάνω	perder	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
χάνει	perde	χάνω	perder	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
επεκτάθηκε	expandido	επικτείνω	expander	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
επεκτάθηκε	ampliado	επικτείνω	ampliar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
επεκτάθηκε	expandida	επικτείνω	expander	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
επεκτάθηκε	expandiu	επικτείνω	expandir	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
κατάργηση	revogação	κατάργηση	revogação	N;ACC;FEM;SG	N;FEM;SG
κατάργηση	abolição	κατάργηση	abolição	N;ACC;FEM;SG	N;FEM;SG
κατάργηση	supressão	κατάργηση	supressão	N;ACC;FEM;SG	N;FEM;SG
άσπρο	branco	άσπρο	branco	N;NOM;NEUT;SG	N;MASC;SG
άσπρο	white	άσπρο	white	N;NOM;NEUT;SG	N;MASC;SG
άσπρο	branca	άσπρο	branco	N;NOM;NEUT;SG	N;FEM;SG
θεολογία	teologia	θεολογία	teologia	N;NOM;FEM;SG	N;FEM;SG
εκδοχές	versões	εκδοχή	versão	N;NOM;FEM;PL	N;FEM;PL
πρόεδροι	presidentes	πρόεδρος	presidente	N;NOM;MASC;PL	N;MASC;PL
ερώτημα	consulta	ερώτημα	consulta	N;NOM;NEUT;SG	N;FEM;SG
ερώτημα	query	ερώτημα	query	N;NOM;NEUT;SG	N;MASC;SG
ερώτημα	questão	ερώτημα	questão	N;NOM;NEUT;SG	N;FEM;SG
ερώτημα	pergunta	ερώτημα	pergunta	N;NOM;NEUT;SG	N;FEM;SG
σύνταξη	pensão	σύνταξη	pensão	N;NOM;FEM;SG	N;FEM;SG
σύνταξη	sintaxe	σύνταξη	sintaxe	N;NOM;FEM;SG	N;FEM;SG
τεχνικά	tecnicamente	τεχνικά	tecnicamente	ADV	ADV
ιδιοκτήτης	dona	ιδιοκτήτης	dona	N;NOM;MASC;SG	N;FEM;SG
ιδιοκτήτης	proprietária	ιδιοκτήτης	proprietária	N;NOM;MASC;SG	N;FEM;SG
ιδιοκτήτης	dono	ιδιοκτήτης	dono	N;NOM;MASC;SG	N;MASC;SG
ιδιοκτήτης	proprietário	ιδιοκτήτης	proprietário	N;NOM;MASC;SG	N;MASC;SG
γαλαξίες	galáxias	γαλαξία	galáxia	N;NOM;FEM;PL	N;FEM;PL
κτήρια	edifícios	κτήριος	edifício	N;NOM;NEUT;PL	N;MASC;PL
κτήρια	imóveis	κτήριος	imóvel	N;NOM;NEUT;PL	N;MASC;PL
κτήρια	prédios	κτήριος	prédio	N;NOM;NEUT;PL	N;MASC;PL
ωραία	boa	ωραίος	bom	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ωραία	bom	ωραίος	bom	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ωραία	legal	ωραίος	legal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
τάσεις	tendências	τάση	tendência	N;NOM;FEM;PL	N;FEM;PL
τάσεις	tendências	τάση	tendência	N;NOM;FEM;PL	N;FEM;PL
σελήνη	lua	σελήνη	lua	N;NOM;FEM;SG	N;FEM;SG
σελήνη	moon	σελήνη	moon	N;NOM;FEM;SG	N;MASC;SG
εύκολο	facil	εύκολος	facil	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εύκολο	fácil	εύκολος	fácil	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εκτιμήσεις	estimativas	εκτίμηση	estimativa	N;NOM;FEM;PL	N;FEM;PL
δούναβη	danúbio	δούναβη	danúbio	N;FEM	N;MASC;SG
απεικονίζεται	retratado	απεικονίζω	retratado	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
απεικονίζεται	retratado	απεικονίζω	retratado	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
απεικονίζεται	retratada	απεικονίζω	retratar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
διαρκεί	dura	διαρκώ	durar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
απάντησε	responder	απαντώ	responder	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
μεσαιωνική	medieval	μεσαιωνικός	medieval	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ισοπαλία	tie	ισοπαλία	tie	N;ACC;FEM;SG	N;MASC;SG
ισοπαλία	empate	ισοπαλία	empate	N;ACC;FEM;SG	N;MASC;SG
ισοπαλία	gravata	ισοπαλία	gravata	N;ACC;FEM;SG	N;FEM;SG
ισοπαλία	empate	ισοπαλία	empate	N;ACC;FEM;SG	N;MASC;SG
ισοπαλία	sorteio	ισοπαλία	sorteio	N;ACC;FEM;SG	N;MASC;SG
κεφαλή	head	κεφαλή	head	N;ACC;FEM;SG	N;MASC;SG
κεφαλή	cabeça	κεφαλή	cabeça	N;ACC;FEM;SG	N;FEM;SG
κεφαλή	ogiva	κεφαλή	ogiva	N;ACC;FEM;SG	N;FEM;SG
επαναστάτες	revolucionários	επαναστάτης	revolucionário	N;NOM;MASC;PL	N;MASC;PL
επαναστάτες	rebeldes	επαναστάτης	rebelde	N;NOM;MASC;PL	N;MASC;PL
άθροισμα	soma	άθροισμα	soma	N;NOM;NEUT;SG	N;FEM;SG
άθροισμα	sum	άθροισμα	sum	N;NOM;NEUT;SG	N;MASC;SG
άθροισμα	somatório	άθροισμα	somatório	N;NOM;NEUT;SG	N;MASC;SG
λειτουργούσε	operado	λειτουργώ	operar	V;IPFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
λειτουργούσε	operou	λειτουργώ	operar	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
παρακολούθησε	assistido	παρακολουθώ	assistir	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
παρακολούθησε	assistiu	παρακολουθώ	assistir	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
φυλακές	prisões	φυλακή	prisão	N;NOM;FEM;PL	N;FEM;PL
σήμαινε	significou	σημαίνω	significar	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ηλεκτρονικό	electrónico	ηλεκτρονικός	eletrônico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κάλεσε	chamada	καλώ	chamar	V;PFV;IND;SG;3;PST;FIN;ACT	V;FEM;SG;V.PTCP
κάλεσε	ligar	καλώ	ligar	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
αερίου	gas	αέριο	gas	N;GEN;NEUT;SG	N;MASC;SG
αερίου	gás	αέριο	gás	N;GEN;NEUT;SG	N;MASC;SG
σύνδρομο	síndrome	σύνδρομος	síndrome	N;NOM;NEUT;SG	N;FEM;SG
ζεύγος	par	ζεύγος	par	N;NOM;NEUT;SG	N;MASC;SG
ανακοινώνει	anuncia	ανακοινώνω	anunciar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
πόρων	recursos	πόρος	recurso	N;GEN;MASC;PL	N;MASC;PL
συνοικίες	bairros	συνοικία	bairro	N;NOM;FEM;PL	N;MASC;PL
συνοικίες	distritos	συνοικία	distrito	N;NOM;FEM;PL	N;MASC;PL
ολοκληρωθεί	completou	ολοκληρώνω	completar	V;PFV;NFIN;PASS	V;IND;SG;3;PST;FIN
ολοκληρωθεί	concluída	ολοκληρώνω	concluído	V;PFV;NFIN;PASS	V;FEM;SG;V.PTCP
ολοκληρωθεί	concluído	ολοκληρώνω	concluir	V;PFV;NFIN;PASS	V;MASC;SG;V.PTCP
ολοκληρωθεί	concluídas	ολοκληρώνω	concluir	V;PFV;NFIN;PASS	V;FEM;PL;V.PTCP
ολοκληρωθεί	concluídos	ολοκληρώνω	concluir	V;PFV;NFIN;PASS	V;MASC;PL;V.PTCP
άσκηση	exercicio	άσκηση	exercicio	N;ACC;FEM;SG	N;MASC;SG
άσκηση	exercício	άσκηση	exercício	N;ACC;FEM;SG	N;MASC;SG
σημείωση	nota	σημείωση	nota	N;NOM;FEM;SG	N;FEM;SG
συμβολίζει	simboliza	συμβολίζω	simbolizar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
επιπτώσεις	impactos	επίπτωση	impacto	N;NOM;FEM;PL	N;MASC;PL
επιπτώσεις	conseqüências	επίπτωση	consequência	N;NOM;FEM;PL	N;FEM;PL
επιπτώσεις	consequências	επίπτωση	consequência	N;NOM;FEM;PL	N;FEM;PL
επιπτώσεις	impactos	επίπτωση	impacto	N;NOM;FEM;PL	N;MASC;PL
επιπτώσεις	impactes	επίπτωση	impacte	N;NOM;FEM;PL	N;MASC;PL
επιπτώσεις	implicações	επίπτωση	implicação	N;NOM;FEM;PL	N;FEM;PL
επιπτώσεις	efeitos	επίπτωση	efeito	N;NOM;FEM;PL	N;MASC;PL
αγροτική	rural	αγροτικός	rural	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εκπέμπει	transmitindo	εκπέμπω	transmitir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
τίποτε	nada	τίποτα	nada	PRO;NOM;NEUT;SG;3	PRO;MASC;SG
διαφέρουν	diferem	διαφέρω	diferir	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
τραγωδία	tragédia	τραγωδία	tragédia	N;ACC;FEM;SG	N;FEM;SG
κλειδί	chave	κλειδί	chave	N;NOM;NEUT;SG	N;FEM;SG
κλειδί	tecla	κλειδί	tecla	N;NOM;NEUT;SG	N;FEM;SG
κλειδί	key	κλειδί	key	N;NOM;NEUT;SG	N;MASC;SG
λευκά	brancos	λευκός	branco	N;NOM;NEUT;PL	N;MASC;PL
λευκά	brancas	λευκός	branco	N;NOM;NEUT;PL	N;FEM;PL
υπεύθυνη	responsável	υπεύθυνος	responsável	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πρωταθλητές	campeões	πρωταθλητής	campeão	N;NOM;MASC;PL	N;MASC;PL
αναπληρωτής	delegada	αναπληρωτής	delegada	N;NOM;MASC;SG	N;FEM;SG
αναπληρωτής	adjunto	αναπληρωτής	adjunto	N;NOM;MASC;SG	N;MASC;SG
αναπληρωτής	deputado	αναπληρωτής	deputado	N;NOM;MASC;SG	N;MASC;SG
αναπληρωτής	delegado	αναπληρωτής	delegado	N;NOM;MASC;SG	N;MASC;SG
μόρια	moléculas	μόριο	molécula	N;NOM;NEUT;PL	N;FEM;PL
αυτόνομη	autónomo	αυτόνομος	autónomo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αυτόνομη	autônoma	αυτόνομος	autônomo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
τατουάζ	tatuagens	τατουάζ	tatuagem	N;NOM;NEUT;PL	N;FEM;PL
διαταγές	ordens	διαταγή	ordem	N;NOM;FEM;PL	N;FEM;PL
διαταγές	encomendas	διαταγή	encomenda	N;NOM;FEM;PL	N;FEM;PL
ιδιοκτησίας	apropriação	ιδιοκτησία	apropriação	N;GEN;FEM;SG	N;FEM;SG
ιδιοκτησίας	propriedade	ιδιοκτησία	propriedade	N;GEN;FEM;SG	N;FEM;SG
ιδιοκτησίας	posse	ιδιοκτησία	posse	N;GEN;FEM;SG	N;FEM;SG
παιδεία	educação	παιδεία	educação	N;NOM;FEM;SG	N;FEM;SG
παιδεία	ensino	παιδεία	ensino	N;NOM;FEM;SG	N;MASC;SG
αντίγραφο	cópia	αντίγραφο	cópia	N;NOM;NEUT;SG	N;FEM;SG
αντίγραφο	réplica	αντίγραφο	réplica	N;NOM;NEUT;SG	N;FEM;SG
φωτογραφίας	fotografia	φωτογραφία	fotografia	N;GEN;FEM;SG	N;FEM;SG
διάσταση	dimensão	διάσταση	dimensão	N;ACC;FEM;SG	N;FEM;SG
μυθιστορήματα	novelas	μυθιστόρημα	novela	N;NOM;NEUT;PL	N;FEM;PL
μυθιστορήματα	romances	μυθιστόρημα	romance	N;NOM;NEUT;PL	N;MASC;PL
αξιολόγηση	apreciação	αξιολόγηση	apreciação	N;ACC;FEM;SG	N;FEM;SG
αξιολόγηση	avaliação	αξιολόγηση	avaliação	N;ACC;FEM;SG	N;FEM;SG
αξιολόγηση	avaliação	αξιολόγηση	avaliação	N;ACC;FEM;SG	N;FEM;SG
αντίθετο	oposta	αντίθετο	oposto	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
αντίθετο	oposto	αντίθετο	oposto	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ορολογία	terminologia	ορολογία	terminologia	N;NOM;FEM;SG	N;FEM;SG
εντολές	comandos	εντολή	comando	N;NOM;FEM;PL	N;MASC;PL
εντολές	ordens	εντολή	ordem	N;NOM;FEM;PL	N;FEM;PL
εντολές	encomendas	εντολή	encomenda	N;NOM;FEM;PL	N;FEM;PL
χειρόγραφα	manuscritos	χειρόγραφο	manuscrever	N;NOM;NEUT;PL	N;MASC;PL
μπαρόκ	barroca	μπαρόκ	barroca	N;NOM;NEUT;SG	N;FEM;SG
μπαρόκ	barroco	μπαρόκ	barroco	N;NOM;NEUT;SG	N;MASC;SG
πόλο	polo	πόλος	polo	N;NOM;MASC;SG	N;MASC;SG
πόλο	pólo	πόλος	pólo	N;NOM;MASC;SG	N;MASC;SG
πόλο	pólo	πόλος	pólo	N;NOM;MASC;SG	N;MASC;SG
πόλο	pole	πόλος	pole	N;NOM;MASC;SG	N;MASC;SG
πόλο	polo	πόλος	polo	N;NOM;MASC;SG	N;MASC;SG
πόλο	poste	πόλος	poste	N;NOM;MASC;SG	N;MASC;SG
πόλο	varão	πόλος	varão	N;NOM;MASC;SG	N;MASC;SG
κάτοχος	dona	κάτοχος	dona	N;NOM;MASC;SG	N;FEM;SG
κάτοχος	proprietária	κάτοχος	proprietária	N;NOM;MASC;SG	N;FEM;SG
κάτοχος	dono	κάτοχος	dono	N;NOM;MASC;SG	N;MASC;SG
κάτοχος	proprietário	κάτοχος	proprietário	N;NOM;MASC;SG	N;MASC;SG
κάτοχος	holder	κάτοχος	holder	N;NOM;MASC;SG	N;FEM;SG
κάτοχος	detentor	κάτοχος	detentor	N;NOM;MASC;SG	N;MASC;SG
μεθυλο	metilo	μεθυλο	metilo	N	N;MASC;SG
μεθυλο	metil	μεθυλο	metil	N	N;MASC;SG
επίσκεψη	visita	επίσκεψη	visita	N;ACC;FEM;SG	N;FEM;SG
διακοπή	break	διακοπή	break	N;ACC;FEM;SG	N;MASC;SG
διακοπή	quebra	διακοπή	quebra	N;ACC;FEM;SG	N;FEM;SG
διακοπή	pausa	διακοπή	pausa	N;ACC;FEM;SG	N;FEM;SG
διακοπή	interrupção	διακοπή	interrupção	N;ACC;FEM;SG	N;FEM;SG
αποδοχή	aceitação	αποδοχή	aceitação	N;ACC;FEM;SG	N;FEM;SG
προστέθηκε	adicionado	προσθέτω	adicionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
προστέθηκε	adicionada	προσθέτω	adicionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
προστέθηκε	acrescentado	προσθέτω	acrescentar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
προστέθηκε	adicionou	προσθέτω	adicionar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
άφιξη	chegar	άφιξη	chegar	V;PFV;IND;SG;3;PST;FIN;PASS	V;NFIN
κυνήγι	caça	κυνήγι	caça	N;NOM;NEUT;SG	N;FEM;SG
κυνήγι	hunt	κυνήγι	hunt	N;NOM;NEUT;SG	N;MASC;SG
κυνήγι	caçada	κυνήγι	caçada	N;NOM;NEUT;SG	N;FEM;SG
κυνήγι	caça	κυνήγι	caça	N;NOM;NEUT;SG	N;FEM;SG
κυνήγι	caçada	κυνήγι	caçada	N;NOM;NEUT;SG	N;FEM;SG
διοργανώνει	organiza	διοργανώνω	organizar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
χριστιανούς	cristãos	χριστιανός	cristão	N;ACC;MASC;PL	N;MASC;PL
πλεονέκτημα	vantagem	πλεονέκτημα	vantagem	N;NOM;NEUT;SG	N;FEM;SG
πληθυσμούς	populações	πληθυσμός	população	N;ACC;MASC;PL	N;FEM;PL
διατηρείται	mantida	διατηρώ	manter	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
διατηρείται	mantido	διατηρώ	manter	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
επιστημονικά	cientificamente	επιστημονικά	cientificamente	ADV	ADV
μοναχός	frei	μοναχός	frei	N;NOM;MASC;SG	N;MASC;SG
μοναχός	frade	μοναχός	frade	N;NOM;MASC;SG	N;MASC;SG
μοναχός	monk	μοναχός	monk	N;NOM;MASC;SG	N;MASC;SG
μοναχός	monge	μοναχός	monge	N;NOM;MASC;SG	N;MASC;SG
πρόθεση	intenção	πρόθεση	intenção	N;ACC;FEM;SG	N;FEM;SG
πρόθεση	intento	πρόθεση	intento	N;ACC;FEM;SG	N;MASC;SG
πρόθεση	intenção	πρόθεση	intenção	N;ACC;FEM;SG	N;FEM;SG
ψάρια	peixes	ψάριος	peixe	N;NOM;NEUT;PL	N;MASC;PL
