분류	categoría	분류	categoría	N	N
사진들	fotografías	사진+들	fotografía	N	N
사진들	fotos	사진+들	foto	N	N
사진들	fotografías	사진+들	fotografía	N	N
사진들	foto	사진+들	foto	N	N
사진들	fotos	사진+들	foto	N	N
사진들	imaxes	사진+들	imaxe	N	N
사진들	fotografías	사진+들	fotografía	N	N
폭력적	violencia	폭력+적	violencia	N	N
스캐너	escáner	스캐너	escáner	N	N
약혼	compromiso	약혼	compromiso	N	N
광부	mineiros	광부	mineiro	N	N
광부	obreiros	광부	obreiro	N	N
미용	beleza	미용	beleza	N	N
라디오방송	radio	라디오방송	radio	N	N
단위계	unidades	단위계	unidade	N	N
환기	ventilación	환기	ventilación	N	N
붙이기	pegar	붙이+기	pegar	V	V
어둡게	escuras	어둡+게	escura	ADJ	ADJ
어둡게	escuro	어둡+게	escuro	ADJ	ADJ
어둡게	escura	어둡+게	escurar	ADJ	ADJ
콜레스테롤	colesterol	콜레스테롤	colesterol	N	N
입찰	poxa	입찰	poxa	N	N
제어하기	controlar	제어+하+기	controlar	V	V
자신감	seguros	자신감	seguro	N	N
자신감	seguro	자신감	seguro	N	N
자신감	confianza	자신감	confianza	N	N
쉬워	sinxelo	쉽+어	sinxelo	ADJ	ADJ
쉬워	fácil	쉽+어	fácil	ADJ	ADJ
쉬워	doado	쉽+어	doado	ADJ	ADJ
랍비	rabino	랍비	rabino	N	N
약점	debilidade	약점	debilidade	N	N
스토리텔링	ferramenta	스토리텔링	ferramenta	N	N
스토리텔링	historias	스토리텔링	historia	N	N
영향권	afectados	영향권	afectado	N	N
침실	dormitorio	침실	dormitorio	N	N
야생동물	vida	야생동물	vida	N	N
야생동물	salvaxe	야생동물	salvaxe	N	N
미팅	xunta	미팅	xunta	N	N
미팅	reunión	미팅	reunión	N	N
미팅	encontro	미팅	encontro	N	N
미팅	cita	미팅	cita	N	N
관련성	relevancia	관련성	relevancia	N	N
로프	corda	로프	corda	N	N
살인범	asasinos	살인범	asasino	N	N
살인범	asasino	살인범	asasino	N	N
살인범	asasino	살인범	asasino	N	N
회장님	presidente	회장님	presidente	N	N
엽서	postal	엽서	postal	N	N
엽서	postais	엽서	postal	N	N
존경	respeto	존경	respeto	N	N
존경	respecto	존경	respecto	N	N
게시	posto	게시	posto	N	N
게시	poste	게시	postar	N	N
게시	correos	게시	correo	N	N
게시	correo	게시	correo	N	N
증명서	certificado	증명서	certificado	N	N
증명서	partida	증명서	partida	N	N
증명서	nacemento	증명서	nacemento	N	N
추가하기	engadindo	추가+하+기	engadir	V	V
추가하기	engadir	추가+하+기	engadir	V	V
추가하기	engadir	추가+하+기	engadir	V	V
삭제하기	quitar	삭제+하+기	quitar	V	V
삭제하기	quitamos	삭제+하+기	quitar	V	V
스푼	culler	스푼	culler	N	N
레오파르트	leopardo	레오파르트	leopardo	N	N
헌신	compromiso	헌신	compromiso	N	N
헌신	mecanismo	헌신	mecanismo	N	N
헌신	mecanismos	헌신	mecanismo	N	N
첨부된	pegados	첨부+되+ㄴ	pegar	V	V
대답	resposta	대답	resposta	N	N
대답	respostas	대답	resposta	N	N
대답	repostas	대답	reposta	N	N
굴뚝	cheminea	굴뚝	chemineo	N	N
굴뚝	limpeza	굴뚝	limpeza	N	N
목욕	baño	목욕	baño	N	N
일몰	solpor	일몰	solpor	N	N
따옴표	citar	따옴표	citar	V	V
총알	balas	총알	bala	N	N
총알	bala	총알	bala	N	N
진화론	evolución	진화론	evolución	N	N
높음	alto	높음	alto	ADJ	ADJ
높음	alta	높음	alto	ADJ	ADJ
연락처	contacto	연락처	contacto	N	N
규율	disciplina	규율	disciplina	N	N
독감	gripe	독감	gripe	N	N
동물들	animais	동물+들	animal	N	N
멤버십	lealdade	멤버십	lealdade	N	N
지우기	quitar	지우+기	quitar	V	V
지우기	quitamos	지우+기	quitar	V	V
조사관	inspector	조사관	inspector	N	N
조사관	comisario	조사관	comisario	N	N
급팽창	expansión	급팽창	expansión	N	N
머무르지	quedar	머무르+지	quedar	V	V
머무르지	ficar	머무르+지	ficar	V	V
머무르지	queda	머무르+지	quedar	V	V
관절염	artrite	관절염	artrite	N	N
선택하기	elixir	선택+하+기	elixir	V	V
선택하기	escollen	선택+하+기	escoller	V	V
선택하기	escoller	선택+하+기	escoller	V	V
선택하기	escolle	선택+하+기	escoller	V	V
완료되었습니다	rematei	완료+되+었+습니다	rematar	V	V
완료되었습니다	rematado	완료+되+었+습니다	rematar	V	V
완료되었습니다	acabado	완료+되+었+습니다	acabar	V	V
완료되었습니다	rematar	완료+되+었+습니다	rematar	V	V
완료되었습니다	rematou	완료+되+었+습니다	rematar	V	V
공주님	princesa	공주님	princesar	N	N
정답	resposta	정답	resposta	N	N
우선순위	prioridades	우선+순위	prioridade	N	N
해결책	solucións	해결책	solución	N	N
해결책	solución	해결책	solución	N	N
해결책	solución	해결책	solución	N	N
해결책	solucións	해결책	solución	N	N
무엇이든지	sexa	무엇+이+든지	ser	V	V
당국	autoridades	당국	autoridade	N	N
펼치기	expandíndose	펼치+기	expandíndose	V	V
리콜	recordo	리콜	recordo	N	N
치명적	pecados	치명+적	pecar	N	N
부처님	buda	부처+님	buda	N	N
반죽	diñeiro	반죽	diñeiro	N	N
핸들	mango	핸들	mango	N	N
게시물	posto	게시물	posto	N	N
게시물	poste	게시물	postar	N	N
게시물	correos	게시물	correo	N	N
게시물	correo	게시물	correo	N	N
정의하기	definir	정의+하+기	definir	V	V
포함됨	inclúe	포함+되+ㄴ	incluír	V	V
포함됨	incluía	포함+되+ㄴ	incluír	V	V
낭비	lixo	낭비	lixo	N	N
낭비	residuos	낭비	residuo	N	N
낭비	perda	낭비	perda	N	N
낭비	tempo	낭비	tempo	N	N
신분증	identificación	신분증	identificación	N	N
신분증	documento	신분증	documento	N	N
신분증	identidade	신분증	identidade	N	N
신분증	identidade	신분증	identidade	N	N
수락	acepto	수락	acepto		
노랑색	amarelos	노랑색	amarelo	N	N
노랑색	amarelas	노랑색	amarela	N	N
노랑색	amarela	노랑색	amarelar	N	N
노랑색	marelo	노랑색	marelo	N	N
노랑색	taxi	노랑색	taxi	N	N
봉사자	voluntarios	봉사자	voluntario	N	N
월급	soldo	월급	soldo	N	N
월급	salario	월급	salario	N	N
궁금해	pregúntome	궁금+하+어	pregúntome	V	V
포즈	posicións	포즈	posición	N	N
자폐증	autismo	자폐증	autismo	N	N
상상력	imaxinación	상상력	imaxinación	N	N
테크닉	técnicas	테크닉	técnica	N	N
신앙고백	confesión	신앙+고백	confesión	N	N
발송	despachos	발송	despacho	N	N
천막	tenda	천막	tenda	N	N
천막	carpa	천막	carpa	N	N
태스크	tarefas	태스크	tarefa	N	N
기억하기	lembrar	기억+하+기	lembrar	V	V
기억하기	lembro	기억+하+기	lembro	V	V
기억하기	lembra	기억+하+기	lembra	V	V
진전	avances	진전	avance	N	N
융자	préstamo	융자	préstamo	N	N
비교하기	comparar	비교+하+기	comparar	V	V
비교하기	comparamos	비교+하+기	comparar	V	V
세탁소	roupa	세탁소	roupa	N	N
모빌리티	mobilidade	모빌리티	mobilidade	N	N
품목	obxectos	품목	obxecto	N	N
품목	puntos	품목	punto	N	N
품목	artigos	품목	artigo	N	N
품목	das	품목	das	N	N
기본값	defecto	기본값	defecto	N	N
자원봉사자	voluntarios	자원+봉사자	voluntario	N	N
수녀원	convento	수녀원	convento	N	N
번역기	tradución	번역기	tradución	N	N
건축학	arquitectura	건축학	arquitectura	N	N
확장하기	expandíndose	확장+하+기	expandíndose	V	V
시퀀스	secuencia	시퀀스	secuencia	N	N
효과적	efectivos	효과+적	efectivo	N	N
선반	estantes	선반	estante	N	N
베팅	aposto	베팅	aposto	N	N
베팅	seguro	베팅	seguro	N	N
인증서	certificado	인증서	certificado	N	N
인증서	partida	인증서	partida	N	N
인증서	nacemento	인증서	nacemento	N	N
알츠하이머	alzheimer	알리하이터	alzheimer	N	N
알츠하이머	alzhéimer	알리하이터	alzhéimer	N	N
인출	retirada	인출	retirada	N	N
발차기	diversión	발차기	diversión	N	N
항공편	voo	항공+편	voo	N	N
타깃	obxectivo	타깃	obxectivo	N	N
흉부	peito	흉부	peito	N	N
계속하기	seguir	계속+하+기	seguir	V	V
계속하기	continuar	계속+하+기	continuar	V	V
계속하기	continúan	계속+하+기	continuar	V	V
계속하기	continúe	계속+하+기	continuír	V	V
계속하기	continuaremos	계속+하+기	continuar	V	V
양고기	cordeiro	양고기	cordeiro	N	N
직원들	empregados	직원+들	empregado	N	N
직원들	persoal	직원+들	persoal	N	N
직원들	bastón	직원+들	bastón	N	N
직원들	plantilla	직원+들	plantilla	N	N
처방	receitas	처방	receita	N	N
처방	receita	처방	receita	N	N
저축	aforros	저축	aforro	N	N
소년들	rapaces	소년+들	rapaz	N	N
소년들	nenos	소년+들	neno	N	N
소년들	mozos	소년+들	mozo	N	N
마이닝	minería	마이닝	minería	N	N
물개	foca	물개	foca	N	N
물개	selo	물개	selo	N	N
변경되었습니다	cambiou	변경+되+었+습니다	cambiar	V	V
변경되었습니다	cambiei	변경+되+었+습니다	cambiar	V	V
부정부패	corrupción	부정+부패	corrupción	N	N
증세	síntomas	증세	síntoma	N	N
증세	síntoma	증세	síntoma	N	N
시작되었습니다	comecei	시작+되+었+습니다	comecer	V	V
시작되었습니다	comezamos	시작+되+었+습니다	comezar	V	V
시작되었습니다	empecei	시작+되+었+습니다	empecar	V	V
시작되었습니다	comezou	시작+되+었+습니다	comezar	V	V
오두막	cabana	오두막	cabanar	N	N
인스턴스	exemplo	인스턴스	exemplo	N	N
필요함	precisaba	필요함	precisar	V	V
필요함	necesitaba	필요함	necesitar	V	V
필요함	precisabamos	필요함	precisabar	V	V
더위	calefacción	더위	calefacción	N	N
더위	calor	더위	calor	N	N
벤더	vendedor	벤더	vendedor	N	N
인구순	poboación	인구순	poboación	N	N
탐지기	detector	탐지기	detector	N	N
디자이너는	estilista	디자+이너+는	estilista	N	N
인스트루먼트	instrumentos	인스트프랑트	instrumento	N	N
프로세싱	procesamento	프로세쉬	procesamento	N	N
관심사	intereses	관심사	interese	N	N
관심사	interesados	관심사	interesado	N	N
관심사	interesado	관심사	interesado	N	N
관심사	interese	관심사	interese	N	N
관심사	interesada	관심사	interesado	N	N
관심사	interese	관심사	interese	N	N
숟가락	clientes	숟가락	cliente	N	N
숟가락	culler	숟가락	culler	N	N
무결성	integridade	무결성	integridade	N	N
표현식	expresións	표현식	expresión	N	N
표현식	expresión	표현식	expresión	N	N
전문가들	expertos	전문가+들	experto	N	N
사진관	fotógrafo	사진관	fotógrafo	N	N
반납	cambio	반납	cambio	N	N
반납	retorno	반납	retorno	N	N
구급차	ambulancia	구급차	ambulancia	N	N
메서드	método	메서드	método	N	N
메서드	métodos	메서드	método	N	N
세탁	lavadora	세탁	lavador	N	N
세탁	lavado	세탁	lavado	N	N
세탁	lavadoras	세탁	lavador	N	N
세탁	roupa	세탁	roupa	N	N
세탁	roupa	세탁	roupa	N	N
실업자	paro	실업자	paro	N	N
실업자	parados	실업자	parado	N	N
실업자	aumento	실업자	aumento	N	N
난소	ovario	난소	ovario	N	N
캠핑	campamento	캠핑	campamento	N	N
치료법	tratamentos	치료법	tratamento	N	N
치료법	terapia	치료법	terapia	N	N
스카치	escocés	스카치	escocés	N	N
스카치	dobre	스카치	dobre	N	N
성명서	declaración	성명서	declaración	N	N
저항운동	resistencia	저항+운동	resistencia	N	N
영아	bebés	영아	bebés	N	N
영아	nenos	영아	neno	N	N
사망률	mortalidade	사망률	mortalidade	N	N
건물들	edificios	건물+들	edificio	N	N
절실한	desesperado	절실+하+ㄴ	desesperar	V	V
공유하기	compartir	공유+하+기	compartir	V	V
공유하기	comparten	공유+하+기	compartir	V	V
공유하기	compartimos	공유+하+기	compartir	V	V
보증금	caixa	보증금	caixa	N	N
보증금	depósito	보증금	depósito	N	N
도둑들	ladróns	도둑+들	ladrón	N	N
인쇄물	impreso	인쇄물	impreso	N	N
배송	entrega	배송	entrega	N	N
배송	despachos	배송	despacho	N	N
추세	tendencia	추세	tendencia	N	N
남자아이	neno	남자아+이	neno	N	N
남자아이	rapaz	남자아+이	rapaz	N	N
남자아이	mozo	남자아+이	mozo	N	N
남자아이	fillo	남자아+이	fillo	N	N
어린이들	nenos	어린이+들	neno	N	N
어린이들	fillos	어린이+들	fillo	N	N
어린이들	nenas	어린이+들	neno	N	N
입력하기	entrar	입력+하+기	entrar	V	V
시술	tratamento	시술	tratamento	N	N
시술	tratamentos	시술	tratamento	N	N
시술	trato	시술	trato	N	N
시술	procedemento	시술	procedemento	N	N
시술	tratamentos	시술	tratamento	N	N
화질	calidade	화질	calidade	N	N
계좌	relato	계좌	relato	N	N
계좌	contas	계좌	conta	N	N
계좌	conta	계좌	conta	N	N
계좌	contas	계좌	conta	N	N
전등	lámpada	전등	lámpada	N	N
송금	pago	송금	pago	N	N
조각가자리	escultor	조각가리리	escultor	N	N
이기적	egoísta	이기+적	egoísta	N	N
자매들	irmás	자매+들	irmás	N	N
기억력	memoria	기억력	memoria	N	N
고문의	tortura	고문+의	tortura	N	N
식욕	apetito	식욕	apetito	N	N
식욕	fame	식욕	fame	N	N
중단됨	parei	중단+되+ㄴ	parei	V	V
중단됨	parou	중단+되+ㄴ	parar	V	V
중단됨	detívose	중단+되+ㄴ	detívose	V	V
중단됨	paramos	중단+되+ㄴ	parar	V	V
솜씨	habilidades	솜씨	habilidade	N	N
솜씨	habilidade	솜씨	habilidade	N	N
마이크로폰	micrófono	마이크로세	micrófono	N	N
대리점	axencia	대리점	axencia	N	N
피곤한	cansa	피곤+하+ㄴ	cansar	V	V
명백하다	fixo	명백+하+다	facer	V	V
제스처	xesto	제스처	xesto	N	N
제스처	aceno	제스처	aceno	N	N
리퀴드	líquido	리퀴드	líquido	N	N
노동자들	traballadores	노동자+들	traballador	N	N
노동자들	obreiros	노동자+들	obreiro	N	N
시작됨	comecei	시작+되+ㄴ	comecer	V	V
시작됨	comezamos	시작+되+ㄴ	comezar	V	V
시작됨	empecei	시작+되+ㄴ	empecar	V	V
시작됨	comezou	시작+되+ㄴ	comezar	V	V
방문하기	visitar	방문+하+기	visitar	V	V
추수감사절	acción	추수+감사절	acción	N	N
추수감사절	gracias	추수+감사절	gracia	N	N
얼굴들	rostros	얼굴+들	rostro	N	N
얼굴들	caras	얼굴+들	cara	N	N
액자	foto	액자	foto	N	N
저항성	resistencia	저항성	resistencia	N	N
개혁개방	reforma	개혁+개방	reforma	N	N
플래닝	planificación	플래닝	planificación	N	N
씻어	lavan	씻+어	lavar	V	V
씻어	lavar	씻+어	lavar	V	V
쾌락	gusto	쾌락	gusto	N	N
식별하기	identificar	식별+하+기	identificar	V	V
식별하기	identificamos	식별+하+기	identificar	V	V
화질이	calidade	화질+이	calidade	N	N
복사본	copia	복사본	copia	N	N
굽기	queimalos	굽+기	queimalo	V	V
굽기	queiman	굽+기	queimar	V	V
굽기	queimar	굽+기	queimar	V	V
찾았습니다	atopei	찾+았+습니다	atopar	V	V
찾았습니다	atopamos	찾+았+습니다	atopar	V	V
찾았습니다	atoparon	찾+았+습니다	atopar	V	V
찾았습니다	atopou	찾+았+습니다	atopar	V	V
화학물질	químicas	화학+물질	química	N	N
비상사태	urxencias	비상+사태	urxencia	N	N
비상사태	emerxencia	비상+사태	emerxencia	N	N
비상사태	urxencia	비상+사태	urxencia	N	N
비상사태	estado	비상+사태	estado	N	N
비상사태	tribunal	비상+사태	tribunal	N	N
판단력	xuízo	판단력	xuízo	N	N
투영	proxección	투영	proxección	N	N
인간들	seres	인간+들	ser	N	N
인간들	humáns	인간+들	humán	N	N
대답해	responder	대답+하+어	responder	V	V
번역하기	traduce	번역+하+기	traducir	V	V
웨어하우스	almacén	웨어하우스	almacén	N	N
농장이	granxa	농장+이	granxa	N	N
농장이	campo	농장+이	campo	N	N
농장이	leira	농장+이	leira	N	N
농장이	casa	농장+이	casa	N	N
농장이	reserva	농장+이	reserva	N	N
청소기	aspirador	청소기	aspirador	N	N
추위	frío	추위	frío	N	N
추위	fría	추위	fría	N	N
추위	arrefriado	추위	arrefriar	N	N
몸매	corpo	몸매	corpo	N	N
충분해	abonda	충분+하+어	abondar	V	V
충분해	dabondo	충분+하+어	dabor	V	V
발견됨	descubrimos	발견+되+ㄴ	descubrir	V	V
발견됨	descuberto	발견+되+ㄴ	descuberto	V	V
발견됨	descubriu	발견+되+ㄴ	descubriu	V	V
발견됨	descubrín	발견+되+ㄴ	descubrín	V	V
발견됨	atopei	발견+되+ㄴ	atopar	V	V
발견됨	atopamos	발견+되+ㄴ	atopar	V	V
발견됨	atoparon	발견+되+ㄴ	atopar	V	V
발견됨	atopou	발견+되+ㄴ	atopar	V	V
감염증	infección	감염증	infección	N	N
새장	gaiola	새장	gaiola	N	N
외투	abrigo	외투	abrigo	N	N
외투	chaqueta	외투	chaqueta	N	N
렌트	renda	렌트	renda	N	N
정밀도	precisión	정밀+도	precisión	N	N
클리닝	limpeza	클리닝	limpeza	N	N
지갑	carteira	지갑	carteira	N	N
지갑	moedeiro	지갑	moedeiro	N	N
지갑	bolso	지갑	bolso	N	N
애국적	patriotismo	애국+적	patriotismo	N	N
신혼여행	mel	신혼여행	mel	N	N
신혼여행	lúa	신혼여행	lúa	N	N
신혼여행	vodas	신혼여행	vodo	N	N
밧줄	corda	밧줄	corda	N	N
멈추기	deter	멈추+기	deter	V	V
멈추기	parar	멈추+기	parar	V	V
멈추기	deixa	멈추+기	deixar	V	V
알약	pílulas	알약	pílula	N	N
알약	pastillas	알약	pastilla	N	N
알약	somníferos	알약	somnífer	N	N
알약	pílula	알약	pílula	N	N
친절	tipo	친절	tipo	N	N
친절	clase	친절	clase	N	N
친절	amabilidade	친절	amabilidade	N	N
친절	bondade	친절	bondade	N	N
환자들	pacientes	환자+들	paciente	N	N
환자들	doentes	환자+들	doente	N	N
항공권	billete	항공권	billete	N	N
항공권	boleto	항공권	boleto	N	N
임대료	renda	임대료	renda	N	N
욕실	baño	욕실	baño	N	N
교사들	profesores	교사+들	profesor	N	N
교사들	mestres	교사+들	mestres	N	N
교사들	bos	교사+들	bo	N	N
가입하기	únete	가입+하+기	únete	V	V
쿠폰	oferta	쿠폰	oferta	N	N
축척	escala	축척	escala	N	N
존재함	existe	존재+하+ㅁ	existir	V	V
존재함	exista	존재+하+ㅁ	existir	V	V
존재함	existen	존재+하+ㅁ	existir	V	V
존재함	existir	존재+하+ㅁ	existir	V	V
존재함	existe	존재+하+ㅁ	existir	V	V
애들	nenos	애+들	neno	N	N
애들	fillos	애+들	fillo	N	N
애들	rapaces	애+들	rapaz	N	N
애들	mozos	애+들	mozo	N	N
공부해	estudar	공부+하+어	estudar	V	V
공부해	estudamos	공부+하+어	estudar	V	V
반죽이	diñeiro	반죽+이	diñeiro	N	N
파괴됨	destruídos	파괴+되+ㄴ	destruír	V	V
파괴됨	destruíron	파괴+되+ㄴ	destruír	V	V
파괴됨	destruído	파괴+되+ㄴ	destruír	V	V
파괴됨	destruír	파괴+되+ㄴ	destruír	V	V
몸짓	xesto	몸짓	xesto	N	N
몸짓	aceno	몸짓	aceno	N	N
나무들	árbores	나무+들	árbor	N	N
나무들	das	나무+들	das	N	N
허용하기	permitir	허용+하+기	permitir	V	V
허용하기	permitirán	허용+하+기	permitir	V	V
허용하기	permiten	허용+하+기	permitir	V	V
허용하기	permitiría	허용+하+기	permitir	V	V
허용하기	permitimos	허용+하+기	permitir	V	V
허용하기	permítame	허용+하+기	permítame	V	V
창의력	creatividade	창의력	creatividade	N	N
접근법	enfoque	접근법	enfoque	N	N
사모님	señora	사모님	señor	N	N
기억하라	lembrar	기억+하+라	lembrar	V	V
기억하라	lembro	기억+하+라	lembro	V	V
기억하라	lembra	기억+하+라	lembra	V	V
이웃들	veciños	이웃+들	veciño	N	N
교수님	mestre	교수+님	mestre	N	N
교수님	profesor	교수+님	profesor	N	N
기말고사	final	기말고사	final	N	N
최악	peor	최악	peor	N	N
