com	med	com	med	ADP	ADP
bilhões	milliarder	bilhão	milliard	N;MASC;PL	N;INDF;MASC;PL
habilidades	ferdighetene	habilidade	ferdighet	N;FEM;PL	N;DEF;FEM;PL
habilidades	ferdigheter	habilidade	ferdighet	N;FEM;PL	N;INDF;FEM;PL
habilidades	evner	habilidade	evne	N;FEM;PL	N;INDF;FEM;PL
papéis	rollene	papel	rolle	N;MASC;PL	N;DEF;FEM;PL
papéis	roller	papel	roller	N;MASC;PL	N;INDF;FEM;PL
papéis	papirer	papel	papirere	N;MASC;PL	N;INDF;FEM;PL
papéis	aviser	papel	avis	N;MASC;PL	N;INDF;FEM;PL
cambridge	cambridge	cambridgir	cambridg	N;MASC;SG	N;INDF;MASC;SG
carne	kjøtt	carne	kjøtt	N;FEM;SG	N;INDF;NEUT;SG
carne	meat	carne	meat	N;FEM;SG	N;INDF;MASC;SG
carne	oksekjøtt	carne	oksekjøtt	N;FEM;SG	N;INDF;NEUT;SG
carne	beef	carne	beef	N;FEM;SG	N
carne	kjød	carne	kjød	N;FEM;SG	N;INDF;MASC;SG
carne	kjøtt	carne	kjøtt	N;FEM;SG	N;INDF;NEUT;SG
estabelecer	etablere	estabelecer	etablere	V;NFIN	V;NFIN
estabelecer	konstatere	estabelecer	konstatere	V;NFIN	V;NFIN
direta	direkte	direto	direkte	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
acontecimentos	hendingar	acontecimento	hending	N;MASC;PL	N;INDF;FEM;PL
tag	tagg	tag	tagg	N;FEM;SG	N;INDF;MASC;SG
participaram	deltok	participar	delta	V;IND;PL;3;FIN	V;IND;PST;FIN
servir	serverer	servir	servere	V;NFIN	V;IND;PRS;FIN
palmeiras	palmeiras	palmeira	palmeir	N;MASC;SG	N;INDF;MASC;SG
potência	kraft	potência	kraft	N;FEM;SG	N;INDF;FEM;SG
potência	makt	potência	makt	N;FEM;SG	N;INDF;FEM;SG
potência	strøm	potência	strøm	N;FEM;SG	N;INDF;MASC;SG
potência	power	potência	power	N;FEM;SG	N;INDF;NEUT;SG
imigrantes	innvandrer	imigrante	innvandre	N;MASC;PL	N;INDF;FEM;PL
espada	sverd	espada	sverd	N;FEM;SG	N;INDF;NEUT;SG
funciona	fungerer	funcionar	fungere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
vertical	loddrett	vertical	loddrett	N;MASC;SG	N;INDF;MASC;SG
sonho	drømmen	sonho	drømme	N;MASC;SG	N;DEF;MASC;SG
sonho	dream	sonho	dreame	N;MASC;SG	N;INDF;MASC;SG
sonho	drøm	sonho	drøm	N;MASC;SG	N;INDF;MASC;SG
assinatura	signering	assinatura	signering	N;FEM;SG	N;INDF;FEM;SG
assinatura	abonnement	assinatura	abonnement	N;FEM;SG	N;INDF;NEUT;SG
assinatura	signatur	assinatura	signatur	N;FEM;SG	N;INDF;MASC;SG
assinatura	underskrift	assinatura	underskrift	N;FEM;SG	N;INDF;FEM;SG
certeza	visshet	certeza	visshet	N;FEM;SG	N;INDF;MASC;SG
metrô	metro	metrô	metro	N;MASC;SG	N;INDF;MASC;SG
partidos	fester	partido	fester	N;MASC;PL	N;INDF;FEM;PL
alternativa	alternativ	alternativa	alternativ	N;FEM;SG	N;INDF;NEUT;SG
xavier	xavier	xavier	xavier	N;MASC;SG	N;INDF;MASC;SG
exibição	utstillingen	exibição	utstilling	N;FEM;SG	N;DEF;MASC;SG
exibição	utstilling	exibição	utstilling	N;FEM;SG	N;INDF;FEM;SG
exibição	utstillingen	exibição	utstilling	N;FEM;SG	N;DEF;MASC;SG
exibição	utstilling	exibição	utstilling	N;FEM;SG	N;INDF;FEM;SG
exibição	skjerm	exibição	skjerm	N;FEM;SG	N;INDF;MASC;SG
exibição	vis	exibição	vis	N;FEM;SG	N;INDF;NEUT;SG
exibição	display	exibição	display	N;FEM;SG	N;INDF;NEUT;SG
men	mannfolk	men	mannfolk	N;MASC;SG	N;INDF;NEUT;SG
treinamento	trening	treinamento	trening	N;MASC;SG	N;INDF;FEM;SG
treinamento	opplæring	treinamento	opplæring	N;MASC;SG	N;INDF;FEM;SG
wwe	wwe	wwe	wwe	N;MASC;SG	N;INDF;MASC;SG
lateral	lateral	lateral	lateral	N;MASC;SG	N;INDF;MASC;SG
lateral	sida	lateral	side	N;MASC;SG	N;DEF;FEM;SG
lateral	side	lateral	side	N;MASC;SG	N;INDF;FEM;SG
mitologia	mytologi	mitologia	mytologi	N;FEM;SG	N;INDF;MASC;SG
renato	rené	renato	rené	N;MASC;SG	N;INDF;MASC;SG
renato	renato	renato	renato	N;MASC;SG	N;INDF;MASC;SG
publicados	publiserte	publicar	publisere	V;MASC;PL;V.PTCP	V;IND;PST;FIN
necessária	trengt	necessário	trengje	ADJ;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
necessária	obligatorisk	necessário	obligatorisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
necessária	påkrevd	necessário	påkreve	ADJ;FEM;SG	ADJ;INDF;NEUT;SG;V.PTCP
necessária	nødvendig	necessário	nødvendig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
kevin	kevin	kevin	kevin	N;MASC;SG	N;INDF;SG
extremo	extreme	extremo	extreme	N;MASC;SG	N;INDF;MASC;SG
individuais	individuelle	individual	individuell	ADJ;MASC;PL	ADJ;PL
elite	eliten	elite	elite	N;FEM;SG	N;DEF;MASC;SG
elite	elite	elite	elite	N;FEM;SG	N;INDF;MASC;SG
jong	jong	jong	jong	N;MASC;SG	N;INDF;MASC;SG
emprego	jobs	emprego	jobs	N;MASC;SG	N;INDF;MASC;SG
emprego	arbeidsplasser	emprego	arbeidsplasse	N;MASC;SG	N;INDF;NEUT;SG
emprego	jobben	emprego	jobb	N;MASC;SG	N;DEF;MASC;SG
emprego	job	emprego	job	N;MASC;SG	N;INDF;SG
emprego	jobb	emprego	jobb	N;MASC;SG	N;INDF;MASC;SG
emprego	sysselsetting	emprego	sysselsetting	N;MASC;SG	N;INDF;FEM;SG
mostrou	viste	mostrar	vise	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
maia	maya	maia	maye	N;MASC;SG	N;DEF;NEUT;SG
maia	maia	maia	maie	N;MASC;SG	N;DEF;FEM;SG
vendido	solgte	vender	solgje	V;MASC;SG;V.PTCP	V;IND;PST;FIN
recepção	kvittering	recepção	kvittering	N;FEM;SG	N;INDF;FEM;SG
recepção	mottakelse	recepção	mottakels	N;FEM;SG	N;INDF;MASC;SG
recepção	resepsjonen	recepção	resepsjon	N;FEM;SG	N;DEF;MASC;SG
recepção	resepsjon	recepção	resepsjon	N;FEM;SG	N;INDF;MASC;SG
recepção	mottak	recepção	mottak	N;FEM;SG	N;INDF;NEUT;SG
open	åpen	open	åpen	N;MASC;SG	N;INDF;MASC;SG
aviões	flyene	avião	fly	N;MASC;PL	N;DEF;FEM;PL
zelândia	zealand	zelândia	zealand	N;FEM;SG	N;INDF;NEUT;SG
zelândia	zeeland	zelândia	zeeland	N;FEM;SG	N;INDF;NEUT;SG
bruce	bruce	bruce	bruce	N;MASC;SG	N;INDF
componentes	komponentene	componente	komponent	N;MASC;PL	N;DEF;FEM;PL
cemitério	gravlund	cemitério	gravlund	N;MASC;SG	N;INDF;MASC;SG
cemitério	kirkegård	cemitério	kirkegård	N;MASC;SG	N;INDF;MASC;SG
cemitério	kirkegården	cemitério	kirkegård	N;MASC;SG	N;DEF;MASC;SG
cemitério	kirkegård	cemitério	kirkegård	N;MASC;SG	N;INDF;MASC;SG
gonçalo	gonçalo	gonçalo	gonçalo	N;MASC;SG	N;INDF;MASC;SG
gonçalo	gonzalo	gonçalo	gonzalo	N;MASC;SG	N;INDF;MASC;SG
consequência	konsekvens	consequência	konsekvens	N;FEM;SG	N;INDF;MASC;SG
inicia	begynner	iniciar	begynne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
inicia	starter	iniciar	starte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
centenas	hundrevis	centena	hundrevis	N;FEM;PL	N
monteiro	monteiro	monteiro	monteiro	N;MASC;SG	N;INDF;MASC;SG
petróleo	olje	petróleo	olje	N;MASC;SG	N;INDF;FEM;SG
petróleo	petroleum	petróleo	petroleum	N;MASC;SG	N;INDF;MASC;SG
paixão	passion	paixão	passion	N;FEM;SG	N;INDF;MASC;SG
paixão	lidenskap	paixão	lidenskap	N;FEM;SG	N;INDF;MASC;SG
paixão	lidenskapen	paixão	lidenskap	N;FEM;SG	N;DEF;MASC;SG
juvenil	barnslig	juvenil	barnslig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
humanidade	menneskelighet	humanidade	menneskelighet	N;FEM;SG	N;INDF;NEUT;SG
humanidade	menneskeheten	humanidade	menneskeheten	N;FEM;SG	N;DEF;MASC;SG
humanidade	menneskeheten	humanidade	menneskeheten	N;FEM;SG	N;DEF;MASC;SG
song	sang	song	sang	N;MASC;SG	N;INDF;MASC;SG
song	låt	song	låt	N;MASC;SG	N;INDF;MASC;SG
song	sangen	song	sang	N;MASC;SG	N;DEF;MASC;SG
song	song	song	song	N;MASC;SG	N;INDF;MASC;SG
gosto	smak	gosto	smak	N;MASC;SG	N;INDF;MASC;SG
gosto	smakebit	gosto	smakebit	N;MASC;SG	N;INDF;MASC;SG
correio	posten	correio	post	N;MASC;SG	N;DEF;MASC;SG
correio	mail	correio	mail	N;MASC;SG	N;INDF;MASC;SG
correio	post	correio	post	N;MASC;SG	N;INDF;MASC;SG
correio	kurer	correio	kurer	N;MASC;SG	N;INDF;MASC;SG
correio	kurér	correio	kurér	N;MASC;SG	N;INDF;MASC;SG
superiores	overlegne	alto	overlegen	ADJ;MASC;PL	ADJ;PL
orçamento	budsjettet	orçamento	budsjett	N;MASC;SG	N;DEF;NEUT;SG
orçamento	budsjett	orçamento	budsjett	N;MASC;SG	N;INDF;NEUT;SG
específico	spesifikt	específico	spesifikk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
concentração	konsentrasjon	concentração	konsentrasjon	N;FEM;SG	N;INDF;MASC;SG
campus	universitetsområdet	campus	universitetsområde	N;MASC;SG	N;DEF;NEUT;SG
campus	campus	campus	campus	N;MASC;SG	N;INDF;NEUT;SG
pinheiro	pinheiro	pinheiro	pinheiro	N;MASC;SG	N;INDF;MASC;SG
pinheiro	furu	pinheiro	furu	N;MASC;SG	N;INDF;MASC;SG
pinheiro	pine	pinheiro	pine	N;MASC;SG	N;INDF;FEM;SG
mente	sinn	mente	sinn	N;FEM;SG	N;INDF;NEUT;SG
mente	mind	mente	mind	N;FEM;SG	N;INDF;SG
botafogo	botafogo	botafogo	botafogo	N;MASC;SG	N;INDF;MASC;SG
artilharia	artilleri	artilharia	artilleri	N;FEM;SG	N;INDF;NEUT;SG
artilharia	artilleriet	artilharia	artillerium	N;FEM;SG	N;DEF;NEUT;SG
transferência	overføring	transferência	overføring	N;FEM;SG	N;INDF;FEM;SG
transferência	transfer	transferência	transfe	N;FEM;SG	N;INDF;MASC;SG
transferência	forflytning	transferência	forflytning	N;FEM;SG	N;INDF;FEM;SG
viva	viva	vivo	viv	N;FEM;SG	N;INDF;SG
viva	hurra	vivo	hurra	N;FEM;SG	N;INDF;MASC;SG
viva	live	vivo	live	N;FEM;SG	N
viva	lev	vivo	la	N;FEM;SG	N;INDF;MASC;SG
viva	direktesending	vivo	direktesending	N;FEM;SG	N;INDF;FEM;SG
viva	levende	vivo	levende	N;FEM;SG	N;INDF;NEUT;SG
viva	alive	vivo	alive	N;FEM;SG	N
boston	boston	boston	boston	N;MASC;SG	N;INDF;NEUT;SG
intervenção	intervensjon	intervenção	intervensjon	N;FEM;SG	N;INDF;MASC;SG
intervenção	inngripen	intervenção	inngrip	N;FEM;SG	N;DEF;MASC;SG
heart	heart	heart	hear	N;MASC;SG	N
heart	hjerte	heart	hjerte	N;MASC;SG	N;INDF;NEUT;SG
heart	hjertet	heart	hjerte	N;MASC;SG	N;DEF;NEUT;SG
missouri	missouri	missouri	missouri	N;MASC;SG	N;INDF;MASC;SG
incluir	inkluderer	incluir	inkludere	V;NFIN	V;IND;PRS;FIN
incluir	inkludere	incluir	inkludere	V;NFIN	V;NFIN
mecânica	mekanikk	mecânico	mekanikk	N;FEM;SG	N;INDF;MASC;SG
mecânica	mekaniker	mecânico	mekaniker	N;FEM;SG	N;INDF;MASC;SG
arquiteto	arkitekt	arquiteto	arkitekt	N;MASC;SG	N;INDF;MASC;SG
fluxo	flux	fluxo	flux	N;MASC;SG	N;INDF;MASC;SG
fluxo	flow	fluxo	flow	N;MASC;SG	N;INDF;MASC;SG
fluxo	bekk	fluxo	bekk	N;MASC;SG	N;INDF;MASC;SG
fluxo	bekken	fluxo	bekk	N;MASC;SG	N;DEF;MASC;SG
fluxo	strøm	fluxo	strøm	N;MASC;SG	N;INDF;MASC;SG
kelly	kelly	kelly	kelly	N;FEM;SG	N;INDF;FEM;SG
esforço	innsats	esforço	innsats	N;MASC;SG	N;INDF;MASC;SG
esforço	anstrengelse	esforço	anstrengelse	N;MASC;SG	N;INDF;MASC;SG
termina	slutter	terminar	slutte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
indivíduo	individ	indivíduo	individ	N;MASC;SG	N;INDF;NEUT;SG
indivíduo	individet	indivíduo	individ	N;MASC;SG	N;DEF;NEUT;SG
passos	trinnene	passo	trinne	N;MASC;PL	N;DEF;FEM;PL
sexto	sjette	sexto	sjette	ADJ;MASC;SG	ADJ;DEF;SG
produtores	produsentene	produtor	produsente	N;MASC;PL	N;DEF;FEM;PL
vizinhos	naboer	vizinho	nabo	N;MASC;PL	N;INDF;FEM;PL
vizinhos	naboene	vizinho	nabo	N;MASC;PL	N;DEF;FEM;PL
vizinhos	naboer	vizinho	nabo	N;MASC;PL	N;INDF;FEM;PL
atenas	aten	atena	aten	N;FEM;PL	N
integração	integrering	integração	integrering	N;FEM;SG	N;INDF;FEM;SG
integração	integrasjon	integração	integrasjon	N;FEM;SG	N;INDF;MASC;SG
vargas	vargas	varga	varg	N;MASC;SG	N;INDF;MASC;SG
crimes	forbrytelsene	crime	forbrytelse	N;MASC;PL	N;DEF;FEM;PL
cresceu	vokste	crescer	vokst	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
alcançar	oppnår	alcançar	oppnå	V;NFIN	V;IND;PRS;FIN
alcançar	oppnå	alcançar	oppnå	V;NFIN	V;IMP;NFIN
confederação	confederation	confederação	confederation	N;FEM;SG	N;INDF;MASC;SG
monumento	monumentet	monumento	monument	N;MASC;SG	N;DEF;NEUT;SG
monumento	monument	monumento	monument	N;MASC;SG	N;INDF;NEUT;SG
gil	gil	gil	gil	N;MASC;SG	N;INDF;MASC;SG
down	down	down	down	N;MASC;SG	N;INDF;SG
discurso	tale	discurso	tale	N;MASC;SG	N;INDF;FEM;SG
discurso	talen	discurso	tale	N;MASC;SG	N;DEF;MASC;SG
telefone	telefon	telefone	telefon	N;MASC;SG	N;INDF;MASC;SG
telefone	telefon	telefone	telefon	N;MASC;SG	N;INDF;MASC;SG
paredes	murer	parede	mure	N;FEM;PL	N;INDF;FEM;PL
paredes	vegger	parede	vegg	N;FEM;PL	N;INDF;MASC;PL
latm	latm	latm	latm	N;MASC;SG	N;INDF;MASC;SG
conservação	bevaring	conservação	bevaring	N;FEM;SG	N;INDF;FEM;SG
conheceu	møtte	conhecer	møte	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
conheceu	møttes	conhecer	møta	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
conheceu	traff	conhecer	traff	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
ameaça	trussel	ameaça	trussel	N;FEM;SG	N;INDF;MASC;SG
bíblia	bibel	bíblia	bibel	N;FEM;SG	N;INDF;MASC;SG
bíblia	bibelen	bíblia	bibel	N;FEM;SG	N;DEF;MASC;SG
bíblia	bibelsk	bíblia	bibelsk	N;FEM;SG	N;INDF;MASC;SG
pergunta	ask	pergunta	ask	N;FEM;SG	N;INDF;MASC;SG
pergunta	spørsmål	pergunta	spørsmål	N;FEM;SG	N;INDF;NEUT;SG
pergunta	spørsmålet	pergunta	spørsmål	N;FEM;SG	N;DEF;NEUT;SG
tese	masteroppgave	tese	masteroppgave	N;FEM;SG	N;INDF;NEUT;SG
tese	avhandling	tese	avhandling	N;FEM;SG	N;INDF;FEM;SG
declaração	erklæring	declaração	erklæring	N;FEM;SG	N;INDF;FEM;SG
declaração	uttalelse	declaração	uttalelse	N;FEM;SG	N;INDF;MASC;SG
declaração	utsagn	declaração	utsagn	N;FEM;SG	N;INDF;NEUT;SG
declaração	erklæring	declaração	erklæring	N;FEM;SG	N;INDF;FEM;SG
declaração	erklæringen	declaração	erklæring	N;FEM;SG	N;DEF;MASC;SG
primo	fetter	primo	fetter	N;MASC;SG	N;INDF;MASC;SG
primo	kusine	primo	kusine	N;MASC;SG	N;INDF;MASC;SG
primo	primo	primo	primo	N;MASC;SG	N;INDF;MASC;SG
primo	cuz	primo	cuz	N;MASC;SG	N;INDF;MASC;SG
holanda	nederland	holandar	nederland	N;FEM;SG	N;INDF;NEUT;SG
holanda	holland	holandar	holland	N;FEM;SG	N;INDF;MASC;SG
lenda	legende	lenda	legende	N;FEM;SG	N;INDF;FEM;SG
lenda	legend	lenda	legend	N;FEM;SG	N;INDF;NEUT;SG
vítimas	offer	vítima	offer	N;FEM;PL	N;INDF;NEUT;PL
ideal	ideelt	ideal	idéell	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
chamadas	kaller	chamar	kalle	V;FEM;PL;V.PTCP	V;IND;PRS;FIN
aventura	adventure	aventura	adventure	N;FEM;SG	N;INDF;MASC;SG
aventura	eventyr	aventura	eventyr	N;FEM;SG	N;INDF;NEUT;SG
aventura	eventyret	aventura	eventyr	N;FEM;SG	N;DEF;NEUT;SG
pedras	steiner	pedra	stein	N;FEM;PL	N;INDF;FEM;PL
pedras	steiner	pedra	stein	N;FEM;PL	N;INDF;FEM;PL
araújo	araújo	araújo	araújo	N;MASC;SG	N;INDF;MASC;SG
plant	plante	plant	plant	N;MASC;SG	N;INDF;FEM;SG
desenhos	tegningene	desenho	tegning	N;MASC;PL	N;DEF;FEM;PL
desenhos	tegninger	desenho	tegning	N;MASC;PL	N;INDF;FEM;PL
sucessão	arvefølgen	sucessão	arvefølg	N;FEM;SG	N;DEF;MASC;SG
download	nedlasting	download	nedlasting	N;MASC;SG	N;INDF;FEM;SG
aparência	utseende	aparência	utseende	N;FEM;SG	N;INDF;NEUT;SG
freguesias	menigheter	freguesia	menigheter	N;FEM;PL	N;INDF;FEM;PL
observação	bemerkning	observação	bemerkning	N;FEM;SG	N;INDF;FEM;SG
observação	observasjon	observação	observasjon	N;FEM;SG	N;INDF;MASC;SG
descobrir	oppdager	descobrir	oppdage	V;NFIN	V;IND;PRS;FIN
descobrir	oppdage	descobrir	oppdage	V;NFIN	V;NFIN
descobrir	oppdager	descobrir	oppdage	V;NFIN	V;IND;PRS;FIN
descobrir	oppdage	descobrir	oppdage	V;NFIN	V;NFIN
chão	etasje	chão	etasje	N;MASC;SG	N;INDF;MASC;SG
chão	etg	chão	etg	N;MASC;SG	N;INDF;NEUT;SG
chão	gulv	chão	gulv	N;MASC;SG	N;INDF;NEUT;SG
deuses	gudene	deus	gud	N;MASC;PL	N;DEF;FEM;PL
deuses	guder	deus	gud	N;MASC;PL	N;INDF;FEM;PL
lagos	sjøer	lago	sjø	N;MASC;PL	N;INDF;FEM;PL
lagos	innsjøer	lago	innsjø	N;MASC;PL	N;INDF;FEM;PL
grão	korn	grão	korn	N;MASC;SG	N;INDF;NEUT;SG
valign	valign	valign	valign	N;MASC;SG	N;INDF;MASC;SG
inúmeras	utallige	inúmero	utallig	ADJ;FEM;PL	ADJ;PL
johnny	johnny	johnny	johnny	N;MASC;SG	N;INDF;MASC;SG
nick	nick	nick	nick	N;MASC;SG	N;INDF;MASC;SG
definido	defineres	definir	defineres	V;MASC;SG;V.PTCP	V;IND;FIN
definido	set	definir	setje	V;MASC;SG;V.PTCP	V;IMP;FIN
definido	angi	definir	angi	V;MASC;SG;V.PTCP	V;IMP;FIN
confiança	tillit	confiança	tillit	N;FEM;SG	N;INDF;FEM;SG
confiança	fortrolighet	confiança	fortrolighet	N;FEM;SG	N;INDF;FEM;SG
confiança	selvtillit	confiança	selvtillit	N;FEM;SG	N;INDF;NEUT;SG
confiança	tillit	confiança	tillit	N;FEM;SG	N;INDF;FEM;SG
confiança	trust	confiança	trust	N;FEM;SG	N;INDF;MASC;SG
habilidade	ferdighet	habilidade	ferdighet	N;FEM;SG	N;INDF;FEM;SG
habilidade	evne	habilidade	evne	N;FEM;SG	N;INDF;FEM;SG
tomé	tomé	tomé	tomé	N;MASC;SG	N;INDF;MASC;SG
tomé	thomas	tomé	thomas	N;MASC;SG	N;INDF;MASC;SG
aspecto	aspekt	aspecto	aspekt	N;MASC;SG	N;INDF;NEUT;SG
bot	bot	bot	bot	N;MASC;SG	N;INDF;FEM;SG
tratar	behandle	tratar	behandle	V;NFIN	V;IMP;NFIN
ginástica	treningsstudio	ginástica	treningsstudio	N;FEM;SG	N;INDF;NEUT;SG
ginástica	treningssenter	ginástica	treningssenter	N;FEM;SG	N;INDF;NEUT;SG
ginástica	gym	ginástica	gym	N;FEM;SG	N;INDF;SG
ginástica	turn	ginástica	turn	N;FEM;SG	N;INDF;MASC;SG
ginástica	gymnastikk	ginástica	gymnastikk	N;FEM;SG	N;INDF;MASC;SG
blog	blogg	blog	blogg	N;MASC;SG	N;INDF;MASC;SG
açúcar	sukker	açúcar	sukker	N;MASC;SG	N;INDF;NEUT;SG
açúcar	sugar	açúcar	sugar	N;MASC;SG	N;INDF;MASC;SG
laboratório	laboratorium	laboratório	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratório	laboratorium	laboratório	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratório	lab	laboratório	lab	N;MASC;SG	N;INDF;SG
enviou	sendte	enviar	sende	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
fases	stadier	fase	stadium	N;FEM;PL	N;INDF;FEM;PL
jerusalém	jerusalem	jerusalém	jerusalem	N;MASC;SG	N;INDF;MASC;SG
moda	mote	moda	mote	N;FEM;SG	N;INDF;MASC;SG
doutrina	doktrinen	doutrina	doktrin	N;FEM;SG	N;DEF;MASC;SG
samuel	samuel	samuel	samuel	N;MASC;SG	N;INDF;MASC;SG
eixo	aksling	eixo	aksling	N;MASC;SG	N;INDF;FEM;SG
eixo	akse	eixo	akse	N;MASC;SG	N;INDF;MASC;SG
inteligência	intelligence	inteligência	intelligence	N;FEM;SG	N
inteligência	intelligens	inteligência	intelligens	N;FEM;SG	N;INDF;MASC;SG
inteligência	etterretning	inteligência	etterretning	N;FEM;SG	N;INDF;FEM;SG
space	rom	space	rom	N;MASC;SG	N;INDF;NEUT;SG
space	space	space	space	N;MASC;SG	N
space	verdensrommet	space	verdensrom	N;MASC;SG	N;DEF;NEUT;SG
space	plass	space	plass	N;MASC;SG	N;INDF;MASC;SG
notícia	news	notícia	new	N;FEM;SG	N
ford	ford	ford	ford	N;FEM;SG	N;INDF;MASC;SG
claramente	tydligvis	claramente	tydligvis	ADV	ADV
claramente	tydeligvis	claramente	tydeligvis	ADV	ADV
olho	øyet	olho	øy	N;MASC;SG	N;DEF;NEUT;SG
olho	øye	olho	øye	N;MASC;SG	N;INDF;FEM;SG
jacques	jacques	jacque	jacques	N;MASC;SG	N;INDF;MASC;SG
california	californias	california	californias	N;FEM;SG	N;INDF;MASC;SG
california	california	california	californi	N;FEM;SG	N;DEF;FEM;SG
blues	blues	blues	blues	N;MASC;SG	N;INDF;MASC;SG
costas	back	costa	back	N;FEM;PL	N
opiniões	kritikker	opinião	kritikker	N;FEM;PL	N;INDF;FEM;PL
opiniões	meninger	opinião	mening	N;FEM;PL	N;INDF;FEM;PL
opiniões	meningene	opinião	mening	N;FEM;PL	N;DEF;FEM;PL
opiniões	tilbakemeldinger	opinião	tilbakemelding	N;FEM;PL	N;INDF;FEM;PL
instalações	fasiliteter	instalação	fasilitet	N;FEM;PL	N;INDF;MASC;PL
objetivos	målsettingene	objetivo	målsetting	N;MASC;PL	N;DEF;FEM;PL
objetivos	målsettinger	objetivo	målsettinger	N;MASC;PL	N;INDF;FEM;PL
objetivos	målene	objetivo	mål	N;MASC;PL	N;DEF;FEM;PL
alfredo	alfredo	alfredo	alfredo	N;MASC;SG	N;INDF;MASC;SG
alfredo	alfred	alfredo	alfred	N;MASC;SG	N;INDF;MASC;SG
parcial	delvis	parcial	delvis	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
aplicações	programmer	aplicação	programme	N;FEM;PL	N;INDF;FEM;PL
aplicações	søknader	aplicação	søknad	N;FEM;PL	N;INDF;MASC;PL
aplicações	apper	aplicação	apper	N;FEM;PL	N;INDF;FEM;PL
aplicações	apper	aplicação	apper	N;FEM;PL	N;INDF;FEM;PL
graça	ynde	graça	ynde	N;FEM;SG	N;INDF;MASC;SG
graça	nåden	graça	nåde	N;FEM;SG	N;INDF;MASC;SG
graça	nåde	graça	nåde	N;FEM;SG	N;INDF;MASC;SG
graça	grace	graça	grace	N;FEM;SG	N;INDF;MASC;SG
graça	graça	graça	grape	N;FEM;SG	N;DEF;FEM;SG
descreve	beskriver	descrever	beskrive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
descreve	beskriver	descrever	beskrive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
descreve	beskrive	descrever	beskrive	V;IND;SG;3;PRS;FIN	V;NFIN
descreve	beskriv	descrever	beskriv	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
stephen	stephen	stephen	stephen	N;MASC;SG	N;INDF;MASC;SG
marcas	merkevarer	marca	merkevare	N;FEM;PL	N;INDF;FEM;PL
marcas	merker	marca	merke	N;FEM;PL	N;INDF;FEM;PL
marcas	varemerker	marca	varemerke	N;FEM;PL	N;INDF;FEM;PL
marcas	varemerker	marca	varemerke	N;FEM;PL	N;INDF;FEM;PL
cuba	kuba	cubar	kube	N;FEM;SG	N;INDF;MASC;SG
cuba	cuba	cubar	cube	N;FEM;SG	N;INDF;MASC;SG
tarefa	oppgave	tarefa	oppgave	N;FEM;SG	N;INDF;FEM;SG
círculo	sirkel	círculo	sirkel	N;MASC;SG	N;INDF;MASC;SG
alcance	range	alcance	rang	N;MASC;SG	N;INDF;FEM;SG
alcance	rekkevidde	alcance	rekkevidd	N;MASC;SG	N;INDF;FEM;SG
alcance	spekter	alcance	spekter	N;MASC;SG	N;INDF;NEUT;SG
alcance	reach	alcance	reach	N;MASC;SG	N
alcance	rekkevidde	alcance	rekkevidd	N;MASC;SG	N;INDF;FEM;SG
alcance	rekkevidden	alcance	rekkevidde	N;MASC;SG	N;DEF;MASC;SG
consciência	samvittighet	consciência	samvittighet	N;FEM;SG	N;INDF;MASC;SG
participa	deltar	participar	delta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
participa	delta	participar	delta	V;IND;SG;3;PRS;FIN	V;NFIN
preço	pris	preço	pris	N;MASC;SG	N;INDF;MASC;SG
caminhos	veiene	caminho	veie	N;MASC;PL	N;DEF;FEM;PL
caminhos	veier	caminho	veier	N;MASC;PL	N;INDF;FEM;PL
caminhos	stier	caminho	stie	N;MASC;PL	N;INDF;MASC;PL
universidades	universiteter	universidade	universitet	N;FEM;PL	N;INDF;FEM;PL
bases	baser	base	baser	N;FEM;PL	N;INDF;NEUT;PL
andrew	andrew	andrew	andrew	N;MASC;SG	N;INDF;MASC;SG
story	hendelse	story	hendelse	N;MASC;SG	N;INDF;MASC;SG
story	story	story	story	N;MASC;SG	N;INDF;MASC;SG
story	historie	story	historie	N;MASC;SG	N;INDF;FEM;SG
