категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
детали	detaljer	деталь	detalje	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
полиция	politi	полиция	politi	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
полиция	politiet	полиция	politi	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
полиция	police	полиция	police	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
андре	andré	андре	andré	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
андре	andré	андре	andré	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
попытался	prøvet	пытаться	prøve	V;PFV;MASC;IND;SG;PST;FIN;MID	V;INDF;SG;PST;V.PTCP
попытался	forsøgt	пытаться	forsøge	V;PFV;MASC;IND;SG;PST;FIN;MID	V;INDF;SG;PST;V.PTCP
запрет	ban	запрет	ban	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
запрет	forbud	запрет	forbud	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
запрет	forbud	запрет	forbud	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
союзников	forbundsfæller	союзник	forbundsfæller	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
революция	revolutionen	революция	revolution	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
революция	revolution	революция	revolution	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
революция	omvæltning	революция	omvæltning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
замену	udskiftning	замена	udskiftning	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
замену	afløsning	замена	afløsning	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
замену	afløser	замена	afløser	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
замену	erstatning	замена	erstatning	N;INAN;ACC;FEM;SG	N;INDF;MASC+FEM;SG
публицист	publicist	публицист	publicist	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
передача	transmission	передача	transmission	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	overførsel	передача	overførsel	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	gearkasse	передача	gearkasse	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	indberetning	передача	indberetning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	transfer	передача	transf	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	overdragelse	передача	overdragelse	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	overførsel	передача	overførsel	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
передача	forflyttelse	передача	forflyttelse	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
устройств	enheder	устройство	enhed	N;INAN;GEN;NEUT;PL	N;INDF;MASC+FEM;PL
устройств	indretninger	устройство	indretning	N;INAN;GEN;NEUT;PL	N;INDF;MASC+FEM;PL
устройств	anordninger	устройство	anordning	N;INAN;GEN;NEUT;PL	N;INDF;MASC+FEM;PL
артиллерия	artilleri	артиллерия	artilleri	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
признал	erkendte	признать	erkende	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
признал	erkendt	признать	erkendt	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
признал	anerkendt	признать	anerkende	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
признал	indrømmede	признать	indrømme	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
признал	indlagt	признать	indlægge	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
признал	indrømmet	признать	indrømme	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
журналисты	journalisterne	журналист	journalist	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
журналисты	journalister	журналист	journalist	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
посмотрите	se	смотреть	se	V;PFV;IMP;PL;2;FIN;ACT	V;NFIN;ACT
желательно	ønskeligt	желательный	ønskeligt	ADJ;NEUT;SG	ADJ;INDF;NEUT;SG
желательно	ønskværdig	желательный	ønskværdig	ADJ;NEUT;SG	ADJ;INDF;MASC+FEM;SG
желательно	ønskværdigt	желательный	ønskværdigt	ADJ;NEUT;SG	ADJ;INDF;NEUT;SG
желательно	ønskelig	желательный	ønskelig	ADJ;NEUT;SG	ADJ;INDF;MASC+FEM;SG
монголии	mongoliet	монголия	mongolium	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
легенда	legenden	легенда	legende	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
легенда	sagn	легенда	sagn	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
классификация	indplacering	классификация	indplacering	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
классификация	klassifikation	классификация	klassifikation	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
классификация	klassificering	классификация	klassificering	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
дух	ånd	дух	ånd	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ветви	grene	ветвь	grene	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
ветви	filialer	ветвь	filiale	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
ветви	brancher	ветвь	branche	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
ветви	afdelinger	ветвь	afdeling	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
малые	små	малый	lille	ADJ;NOM;PL	ADJ;PL
кампания	kampagne	кампания	kampagne	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
кампания	kampagnen	кампания	kampagne	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
американские	amerikanske	американский	amerikansk	ADJ;NOM;PL	ADJ;PL
художественных	kunstneriske	художественный	kunstnerisk	ADJ;GEN;PL	ADJ;PL
опубликована	offentliggjort	опубликовать	offentliggjort	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
опубликована	udkommet	опубликовать	udkomme	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
опубликована	udgivet	опубликовать	udgive	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
опубликована	offentliggøres	опубликовать	offentliggøre	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;NFIN;PASS
кости	knogler	кость	knogle	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
копий	kopier	копия	kopie	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
копий	eksemplarer	копия	eksemplar	N;INAN;GEN;FEM;PL	N;INDF;NEUT;PL
обозначение	betegnelse	обозначение	betegnelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
обозначение	udpegelse	обозначение	udpegelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
обозначение	udpegning	обозначение	udpegning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
больницы	sygehusene	больница	sygehus	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
больницы	hospitaler	больница	hospital	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
больницы	hospitalerne	больница	hospital	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
больницы	sygehuse	больница	sygehus	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
рейнланд	rheinland	рейнланд	rheinland	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
культур	kulturer	культура	kultur	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
культур	afgrøder	культура	afgrøde	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
культур	kulturer	культура	kultur	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
файлы	filer	файл	fil	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
денис	denise	денис	denise	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
денис	denys	денис	denys	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
волков	ulvene	волк	ulv	N;ANIM;GEN;MASC;PL	N;DEF;MASC+FEM;PL
волков	ulve	волк	ulv	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
вершины	toppe	вершина	toppe	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
вершины	tinder	вершина	tinde	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
создатель	skaberen	создатель	skaber	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
играли	spillede	играть	spille	V;IPFV;IND;PL;PST;FIN;ACT	V;IND;PST;FIN;ACT
местность	terrænet	местность	terræn	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
местность	terræn	местность	terræn	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
съезд	kongres	съезд	kongre	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
съезд	kongressen	съезд	kongres	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
элизабет	elizabeth	элизабет	elizabeth	N;ANIM;NOM;FEM;SG	N;DEF;NEUT;SG
элизабет	elisabeth	элизабет	elisabeth	N;ANIM;NOM;FEM;SG	N;INDF;MASC+FEM;SG
элизабет	elisabeth	элизабет	elisabeth	N;ANIM;NOM;FEM;SG	N;INDF;MASC+FEM;SG
доказать	bevise	доказать	bevise	V;PFV;NFIN;ACT	V;NFIN;ACT
наше	vores	наш	vores	DET;NOM;NEUT;SG	DET;1
наше	vor	наш	vores	DET;NOM;NEUT;SG	DET;MASC+FEM;SG;1
наше	vores	наш	vores	DET;NOM;NEUT;SG	DET;1
пилот	styrmand	пилот	styrmand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
пилот	pilot	пилот	pilot	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
символов	symboler	символ	symbol	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
символов	karakterer	символ	karakter	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
символов	figurer	символ	figur	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
соревнование	konkurrencen	соревнование	konkurrence	N;INAN;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
соревнование	konkurrence	соревнование	konkurrence	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
кастилия	castilien	кастилия	castilie	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
широкий	bred	широкий	bred	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
широкий	bred	широкий	bred	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
широкий	bredt	широкий	bred	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
выдающиеся	udestående	выдающийся	udestående	ADJ;NOM;PL	ADJ
определяет	bestemmer	определять	bestemme	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
определяет	fastslår	определять	fastslå	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
определяет	afgør	определять	afgøre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
определяет	definerer	определять	definere	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
сестры	søstre	сестра	søster	N;ANIM;NOM;FEM;PL	N;INDF;MASC+FEM;PL
сестры	søstrene	сестра	søster	N;ANIM;NOM;FEM;PL	N;DEF;MASC+FEM;PL
дипломат	diplomat	дипломат	diplomat	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
снизу	nederst	снизу	nederst	ADV	ADV
сложных	komplekse	сложный	komplekse	ADJ;GEN;PL	ADJ;PL
сложных	udfordrende	сложный	udfordrende	ADJ;GEN;PL	ADJ
везде	overalt	везде	overalt	ADV	ADV
успехи	succeser	успех	succes	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
больница	hospital	больница	hospital	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
больница	sygehus	больница	sygehus	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
больница	sygehuset	больница	sygehus	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
больница	hospitalet	больница	hospital	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
ремонт	reparation	ремонт	reparation	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ремонт	udbedring	ремонт	udbedring	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ремонт	renovering	ремонт	renovering	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ремонт	renovation	ремонт	renovation	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ремонт	reparation	ремонт	reparation	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
экономические	økonomiske	экономический	økonomisk	ADJ;NOM;PL	ADJ;PL
термины	termer	термин	term	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
термины	benævnelser	термин	benævnelse	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
термины	vilkår	термин	vilkår	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
династия	dynasti	династия	dynasti	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
вход	login	вход	login	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
вход	entré	вход	entré	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
вход	indgang	вход	indgang	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
вход	indgangen	вход	indgang	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
вход	entre	вход	entre	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
инструмент	instrument	инструмент	instrument	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
инструмент	instrumentet	инструмент	instrument	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
инструмент	redskab	инструмент	redskab	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
инструмент	værktøj	инструмент	værktøj	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
инструмент	værktøjet	инструмент	værktøj	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
недостатки	defekter	недостаток	defekt	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
недостатки	svagheder	недостаток	svaghed	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
недостатки	ulemper	недостаток	ulemper	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
объяснить	forklare	объяснить	forklare	V;PFV;NFIN;ACT	V;NFIN;ACT
объяснить	forklar	объяснить	forklar	V;PFV;NFIN;ACT	V;IMP
георг	george	георг	george	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
георг	georg	георг	georg	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
фрагмент	fragment	фрагмент	fragment	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
фрагмент	snippet	фрагмент	snippe	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
фрагмент	stump	фрагмент	stump	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
группировки	fraktioner	группировка	fraktion	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
группировки	grupperinger	группировка	gruppering	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
повышение	promovering	повышение	promovering	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
повышение	forfremmelse	повышение	forfremmelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
центры	centrene	центр	center	N;INAN;NOM;MASC;PL	N;DEF;NEUT;PL
усилия	bestræbelser	усилие	bestræbelse	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
усилия	indsatser	усилие	indsats	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
казни	henrettelser	казнь	henrettelse	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
остаться	bliv	остаться	bliv	V;PFV;NFIN;MID	V;IMP
отрасли	industrier	отрасль	industri	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
отрасли	brancher	отрасль	branche	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
отрасли	grene	отрасль	grene	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
отрасли	filialer	отрасль	filiale	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
отрасли	brancher	отрасль	branche	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
отрасли	afdelinger	отрасль	afdeling	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
тюрьмы	fængsler	тюрьма	fængsel	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
тюрьмы	fængslerne	тюрьма	fængsel	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
тюрьмы	fængsler	тюрьма	fængsel	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
издан	udstedt	издать	udstedt	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
лодка	båden	лодка	båd	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
лодка	båd	лодка	båd	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
внутренние	interne	внутренний	interne	ADJ;NOM;PL	ADJ;PL
внутренние	indenlandske	внутренний	indenlandsk	ADJ;NOM;PL	ADJ;PL
вероятность	sandsynligheden	вероятность	sandsynlighed	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
вероятность	sandsynlighed	вероятность	sandsynlighed	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
вероятность	sandsynligheden	вероятность	sandsynlighed	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
вероятность	sandsynlighed	вероятность	sandsynlighed	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
европа	eu	европа	eu	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
директоров	instruktører	директор	instruktør	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
директоров	direktører	директор	direktør	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
переводы	overførsler	перевод	overførsel	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
переводы	oversættelser	перевод	oversættelse	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
получение	kvittering	получение	kvittering	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
получение	modtagelse	получение	modtagelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
получение	modtagelse	получение	modtagelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
опубликован	offentliggjort	опубликовать	offentliggjort	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
опубликован	udkommet	опубликовать	udkomme	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
опубликован	udgivet	опубликовать	udgive	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
опубликован	offentliggøres	опубликовать	offentliggøre	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NFIN;PASS
красное	rødt	красный	rød	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
красное	rød	красный	rød	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
физика	fysik	физик	fysik	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
отправил	afsendt	отправить	afsende	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
отправил	sendte	отправить	sende	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
отправил	sendt	отправить	sende	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
строки	rækker	строка	række	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
строки	strækninger	строка	strækning	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
строки	linier	строка	linie	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
строки	linjer	строка	linje	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
строки	snore	строка	snore	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
лицом	ansigt	лицо	ansigt	N;INAN;INS;NEUT;SG	N;INDF;NEUT;SG
лицом	ansigtet	лицо	ansigt	N;INAN;INS;NEUT;SG	N;DEF;NEUT;SG
лицом	fjæs	лицо	fjæs	N;INAN;INS;NEUT;SG	N;INDF;NEUT;SG
лицом	face	лицо	face	N;INAN;INS;NEUT;SG	N;INDF;NEUT;SG
священника	præst	священник	præst	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
юрист	sagfører	юрист	sagfører	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
юрист	jurist	юрист	jurist	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
юрист	advokat	юрист	advokat	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
юрист	advokatbistand	юрист	advokatbistand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
маршруты	ruter	маршрут	ruter	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
маршруты	ruterne	маршрут	rute	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
ужасов	rædsler	ужас	rædsel	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
пар	par	пар	par	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
пар	damp	пар	damp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
никому	ingen	никто	ingen	PRO;DAT	PRO;MASC+FEM;SG
быстрое	hurtig	быстрый	hurtig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
батареи	batterier	батарея	batteri	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
батареи	batterierne	батарея	batteri	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
физик	fysiker	физик	fysiker	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
основанный	grundlagt	основать	grundlægge	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
сталина	stalin	сталин	stalin	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
документ	dokument	документ	dokument	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
тюрьме	fængsel	тюрьма	fængsel	N;INAN;DAT;FEM;SG	N;INDF;NEUT;SG
тюрьме	fængslet	тюрьма	fængsel	N;INAN;DAT;FEM;SG	N;DEF;NEUT;SG
тюрьме	fængsel	тюрьма	fængsel	N;INAN;DAT;FEM;SG	N;INDF;NEUT;SG
тюрьме	fængslet	тюрьма	fængsel	N;INAN;DAT;FEM;SG	N;DEF;NEUT;SG
леди	lady	леди	lady	N;ANIM;NOM;FEM;SG	N;INDF;MASC+FEM;SG
леди	frue	леди	frue	N;ANIM;NOM;FEM;SG	N;INDF;MASC+FEM;SG
леди	dame	леди	dame	N;ANIM;NOM;FEM;SG	N;INDF;MASC+FEM;SG
уничтожить	ødelæg	уничтожить	ødelæg	V;PFV;NFIN;ACT	V;IMP
уничтожить	ødelægge	уничтожить	ødelægge	V;PFV;NFIN;ACT	V;NFIN;ACT
уничтожить	tilintetgør	уничтожить	tilintetgør	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
уничтожить	ødelægger	уничтожить	ødelægge	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
уничтожить	udrydde	уничтожить	udrydde	V;PFV;NFIN;ACT	V;NFIN;ACT
уничтожить	udrydder	уничтожить	udrydder	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
