ve	en	ve	en	CONJ	CONJ
sayfaya	bladzijde	sayfa	bladzijde	N;DAT;SG;3	N;MASC+FEM;SG
sayfaya	pagina	sayfa	pagina	N;DAT;SG;3	N;MASC+FEM;SG
önlemek	voorkomen	önle	voorkomen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	voorkomen	önle	voorkomen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	voorkom	önle	voorkom	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;SG;PRS;FIN
notlar	aantekeningen	not	aantekening	N;NOM;PL;3	N;PL
notlar	notities	not	notitie	N;NOM;PL;3	N;PL
notlar	noten	not	noten	N;NOM;PL;3	N;PL
notlar	cijfers	not	cijfer	N;NOM;PL;3	N;PL
notlar	rangen	not	rangen	N;NOM;PL;3	N;PL
heyeti	delegatie	heyet	delegatie	N;NOM;SG;3	N;MASC+FEM;SG
kişiliği	persoonlijkheid	kişilik	persoonlijkheid	N;NOM;SG;3	N;MASC+FEM;SG
çalışmak	studeren	çalış	studeren	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	werken	çalış	werken	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	werkend	çalış	werkend	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.PTCP
çalışmak	werken	çalış	werken	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	werkende	çalış	werken	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.PTCP
gitmek	gaan	git	gaan	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;NFIN
gitmek	vertrekken	git	vertrekken	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
gitmek	weggaan	git	weggaan	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
ruslar	russen	rus	rus	N;NOM;PL;3	N;PL
tapınağı	tempel	tapınak	tempel	N;NOM;SG;3	N;MASC+FEM;SG
çıkarıldı	verwijderde	çıkar	verwijderen	V;PFV;IND;SG;3;POS;PST;PASS	V;SG;PST;FIN
çıkarıldı	verwijderd	çıkar	verwijderen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
başlattı	gelanceerd	başla	lanceren	V;PFV;IND;SG;3;POS;PST;CAUS	V;V.PTCP
töreni	plechtigheid	tören	plechtigheid	N;NOM;SG;3	N;MASC+FEM;SG
töreni	ceremonie	tören	ceremonie	N;NOM;SG;3	N;MASC+FEM;SG
güneybatı	zuidwest	güneybatı	zuidwest	N;ACC;SG;3	N;NEUT;SG
güneybatı	southwestern	güneybatı	southwestern	N;ACC;SG;3	N;MASC+FEM;SG
güneybatı	zuidwest	güneybatı	zuidwest	N;ACC;SG;3	N;NEUT;SG
güneybatı	zuidwesten	güneybatı	zuidwesten	N;ACC;SG;3	N;NEUT;SG
gümüşhane	gümüşhane	gümüşhan	gümüşhane	N;NOM;SG;3	N;MASC+FEM;SG
bilecik	bilecik	bilecik	bilecik	N;NOM;SG;3	N;MASC+FEM;SG
doğrusal	lineaire	doğrusal	lineair	ADJ	ADJ
doğrusal	lineair	doğrusal	lineair	ADJ	ADJ
türler	genres	tür	genres	N;NOM;PL;3	N;PL
türler	diersoorten	tür	diersoort	N;NOM;PL;3	N;PL
türler	soorten	tür	soort	N;NOM;PL;3	N;PL
türler	soorten	tür	soort	N;NOM;PL;3	N;PL
türler	types	tür	type	N;NOM;PL;3	N;PL
başarılar	prestaties	başarı	prestatie	N;NOM;PL;3	N;PL
başarılar	verwezenlijkingen	başarı	verwezenlijking	N;NOM;PL;3	N;PL
başarılar	successen	başarı	succes	N;NOM;PL;3	N;PL
başarılar	prestaties	başarı	prestatie	N;NOM;PL;3	N;PL
uyumlu	compatibel	uyumlu	compatibel	ADJ	ADJ
uyumlu	verenigbaar	uyumlu	verenigbaar	ADJ	ADJ
yönetilen	gemodereerd	yönet	modereren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
yönetilen	beheerd	yönet	beheren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
antalyaspor	antalyaspor	antalya	antalyaspor	N;NOM;SG;3	N;NEUT;SG
öteki	overig	öteki	overig		
tesisleri	faciliteiten	tesis	faciliteit	N;ACC;PL;3	N;PL
katliamı	massamoord	katlia	massamoord	N;ACC;SG;3	N;MASC+FEM;SG
katliamı	slachting	katlia	slachting	N;ACC;SG;3	N;MASC+FEM;SG
katliamı	slachtpartij	katlia	slachtpartij	N;ACC;SG;3	N;MASC+FEM;SG
katliamı	bloedbad	katlia	bloedbad	N;ACC;SG;3	N;NEUT;SG
corporation	corporatie	corporation	corporatie	N;NOM;SG;3	N;MASC+FEM;SG
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;MASC+FEM;SG
araçlar	voertuigen	araç	voertuig	N;NOM;PL;3	N;PL
araçlar	tools	araç	tools	N;NOM;PL;3	N;PL
araçlar	gereedschappen	araç	gereedschap	N;NOM;PL;3	N;PL
araçlar	hulpmiddelen	araç	hulpmiddel	N;NOM;PL;3	N;PL
otel	motel	otel	motel	N;NOM;SG;3	N;NEUT;SG
tanımı	definitie	tanım	definitie	N;NOM;SG;3	N;MASC+FEM;SG
gerçekleştirdi	uitgevoerd	gerçekleş	uitvoeren	V;PFV;IND;SG;3;POS;PST;CAUS	V;V.PTCP
askerlik	krijgsmacht	askerlik	krijgsmacht	N;NOM;SG;3	N;MASC+FEM;SG
sahipleri	baasjes	sahip	baas	N;ACC;PL;3	N;PL
sahipleri	eigenaren	sahip	eigenaar	N;ACC;PL;3	N;PL
sahipleri	eigenaars	sahip	eigenaar	N;ACC;PL;3	N;PL
philip	philip	phil	philip	N;NOM;SG;3	N;MASC+FEM;SG
philip	filips	phil	filip	N;NOM;SG;3	N;MASC+FEM;SG
dağlar	heuvels	dağ	heuvel	N;NOM;PL;3	N;PL
dağlar	hills	dağ	hill	N;NOM;PL;3	N;PL
örümcek	spin	örü	spin	N;NOM;SG;3	N;MASC+FEM;SG
örümcek	spider	örü	spider	N;NOM;SG;3	N;MASC+FEM;SG
örümcek	spidey	örü	spidey	N;NOM;SG;3	N;MASC+FEM;SG
davranış	gedrag	davranış	gedrag	N;NOM;SG;3	N;NEUT;SG
davranış	attitude	davranış	attitude	N;NOM;SG;3	N;MASC+FEM;SG
davranış	houding	davranış	houding	N;NOM;SG;3	N;MASC+FEM;SG
davranış	gedrag	davranış	gedrag	N;NOM;SG;3	N;NEUT;SG
akımı	beek	akım	beek	N;NOM;SG;3	N;MASC+FEM;SG
akımı	stroom	akım	stroom	N;NOM;SG;3	N;MASC+FEM;SG
akımı	stream	akım	stream	N;NOM;SG;3	N;MASC+FEM;SG
kütüphane	bibliotheek	kütüphane	bibliotheek	N;NOM;SG;3	N;MASC+FEM;SG
hastalıkları	ziektes	hastalık	ziekte	N;NOM;PL;3	N;PL
hastalıkları	ziekten	hastalık	ziekte	N;NOM;PL;3	N;PL
karakterleri	personages	karakter	personage	N;NOM;PL;3	N;PL
karakterleri	tekens	karakter	teken	N;NOM;PL;3	N;PL
karakterleri	karakters	karakter	karakter	N;NOM;PL;3	N;PL
sürüldü	verbannen	sür	verbannen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
sürüldü	verbannen	sür	verbannen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
juventus	juventus	juventus	juventus	N;NOM;SG;3	N;MASC+FEM;SG
hazırlanmış	bereide	hazırla	bereide	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;V.PTCP
hazırlanmış	voorbereid	hazırla	voorbereiden	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;V.PTCP
tutuklandı	opgepakt	tutukla	oppakken	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
tutuklandı	aangehouden	tutukla	aanhouden	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
tutuklandı	gearresteerd	tutukla	arresteren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
romalılar	romeinen	romalı	romein	N;NOM;PL;3	N;PL
organizasyon	organisatie	organizasyon	organisatie	N;NOM;SG;3	N;MASC+FEM;SG
organizasyon	organisatie	organizasyon	organisatie	N;NOM;SG;3	N;MASC+FEM;SG
yükseklik	hoogte	yükseklik	hoogte	N;NOM;SG;3	N;MASC+FEM;SG
yükseklik	heights	yükseklik	heights	N;NOM;SG;3	N;MASC+FEM;SG
yükseklik	hoogte	yükseklik	hoogte	N;NOM;SG;3	N;MASC+FEM;SG
yükseklik	hoogte	yükseklik	hoogte	N;NOM;SG;3	N;MASC+FEM;SG
yükseklik	lengte	yükseklik	lengte	N;NOM;SG;3	N;MASC+FEM;SG
istenen	aangevraagd	iste	aanvragen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	aangevraagde	iste	aanvragen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	verzocht	iste	verzoeken	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	gevraagd	iste	vraag	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	opgevraagd	iste	opvragen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	gevraagde	iste	vraag	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	gewenst	iste	wensen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
istenen	gewenste	iste	wensen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
üreme	fokken	üre	fokken	V;PFV;NOM;IND;NEG;PRS;V.MSDR	V;NFIN
üreme	reproduceren	üre	reproduceren	V;PFV;NOM;IND;NEG;PRS;V.MSDR	V;NFIN
okula	school	okul	school	N;DAT;SG;3	N;MASC+FEM;SG
geçirmek	besteden	geçir	besteden	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
geçirmek	uitgeven	geçir	uitgeven	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
etkinlik	activiteit	etkinlik	activiteit	N;NOM;SG;3	N;MASC+FEM;SG
etkinlik	gebeurtenis	etkinlik	gebeurtenis	N;NOM;SG;3	N;MASC+FEM;SG
etkinlik	evenement	etkinlik	evenement	N;NOM;SG;3	N;NEUT;SG
etkinlik	event	etkinlik	event	N;NOM;SG;3	N;NEUT;SG
merak	nieuwsgierigheid	merak	nieuwsgierigheid	N;NOM;SG;3	N;MASC+FEM;SG
merak	verwondering	merak	verwondering	N;NOM;SG;3	N;MASC+FEM;SG
merak	wonder	merak	wonder	N;NOM;SG;3	N;NEUT;SG
sunuldu	gepresenteerde	sun	presenteren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
sunuldu	aangeboden	sun	aanbieden	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
sunuldu	gepresenteerd	sun	presenteren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
ferdinand	ferdinand	ferdinand	ferdinand	N;AT+ABL;SG;3	N;MASC+FEM;SG
sayfayı	bladzijde	sayfa	bladzijde	N;ACC;SG;3	N;MASC+FEM;SG
sayfayı	pagina	sayfa	pagina	N;ACC;SG;3	N;MASC+FEM;SG
devriye	patrol	devri	patrol	N;NOM;SG;3	N;MASC+FEM;SG
devriye	patrouille	devri	patrouille	N;NOM;SG;3	N;MASC+FEM;SG
ligue	ligue	ligue	ligue	N;NOM;SG;3	N;MASC+FEM;SG
açısı	hoek	açı	hoek	N;NOM;SG;3	N;MASC+FEM;SG
sunulan	gepresenteerde	sun	presenteren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
sunulan	aangeboden	sun	aanbieden	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
sunulan	gepresenteerd	sun	presenteren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
saldırıları	aanslagen	saldırı	aanslaan	N;ACC;PL;3	N;PL
saldırıları	aanvallen	saldırı	aanval	N;ACC;PL;3	N;PL
sunucusu	presentator	sunucu	presentator	N;NOM;SG;3	N;MASC+FEM;SG
sunucusu	presentatrice	sunucu	presentatrice	N;NOM;SG;3	N;MASC+FEM;SG
sunucusu	server	sunucu	server	N;NOM;SG;3	N;MASC+FEM;SG
alışveriş	winkel	alışveriş	winkel	N;NOM;SG;3	N;MASC+FEM;SG
alışveriş	aanschaf	alışveriş	aanschaf	N;NOM;SG;3	N;MASC+FEM;SG
alışveriş	aankoop	alışveriş	aankoop	N;NOM;SG;3	N;MASC+FEM;SG
alışveriş	inkoop	alışveriş	inkoop	N;NOM;SG;3	N;MASC+FEM;SG
alışveriş	aankoop	alışveriş	aankoop	N;NOM;SG;3	N;MASC+FEM;SG
uygulamalar	toepassingen	uygulama	toepassing	N;NOM;PL;3	N;PL
uygulamalar	applicaties	uygulama	applicatie	N;NOM;PL;3	N;PL
uygulamalar	toepassingen	uygulama	toepassing	N;NOM;PL;3	N;PL
uygulamalar	apps	uygulama	apps	N;NOM;PL;3	N;PL
işlemleri	transacties	işlem	transactie	N;ACC;PL;3	N;PL
sistemler	systemen	sistem	systeem	N;NOM;PL;3	N;PL
güvenliği	veiligheid	güvenlik	veiligheid	N;NOM;SG;3	N;MASC+FEM;SG
tapınak	tempel	tapınak	tempel	N;NOM;SG;3	N;MASC+FEM;SG
tapınak	tabernakel	tapınak	tabernakel	N;NOM;SG;3	N;MASC+FEM;SG
topraklar	bodems	toprak	bodem	N;NOM;PL;3	N;PL
romantik	romance	romantik	romance	N;NOM;SG;3	N;MASC+FEM;SG
romantik	romantiek	romantik	romantiek	N;NOM;SG;3	N;MASC+FEM;SG
romantik	romanticus	romantik	romanticus	N;NOM;SG;3	N;MASC+FEM;SG
bahçesi	tuintje	bahçe	tuin	N;NOM;SG;3	N;NEUT;SG
bahçesi	tuin	bahçe	tuin	N;NOM;SG;3	N;MASC+FEM;SG
merkezleri	hubs	merkez	hubs	N;ACC;PL;3	N;PL
merkezleri	centra	merkez	centrum	N;ACC;PL;3	N;PL
merkezleri	centra	merkez	centrum	N;ACC;PL;3	N;PL
bakanlar	ministers	bakan	minister	N;NOM;PL;3	N;PL
otobüs	bus	otobüs	bus	N;NOM;SG;3	N;MASC+FEM;SG
oluşturulmuş	gevormde	oluş	vormen	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturulmuş	gevormd	oluş	vormen	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturulmuş	gegenereerd	oluş	ererereren	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturulmuş	aangemaakt	oluş	aanmaken	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturulmuş	gegenereerde	oluş	enerereren	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.PTCP
atıldı	uitgeworpen	at	uitwerpen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
atıldı	uitgegooid	at	uitooien	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
atıldı	verdreven	at	verdrijven	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
atıldı	weggestuurd	at	wegsturen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
atıldı	uitgezet	at	uitzetten	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
hacettepe	hacettepe	hacettepe	hacettepe	N;AT+ABL;SG;3	N;MASC+FEM;SG
yeteneği	vermogen	yetenek	vermogen	N;NOM;SG;3	N;NEUT;SG
yatırım	investering	yatırım	investering	N;NOM;SG;3	N;MASC+FEM;SG
yatırım	investering	yatırım	investering	N;NOM;SG;3	N;MASC+FEM;SG
gaziantepspor	gaziantepspor	gaziantepspor	gaziantepspor	N;NOM;SG;3	N;MASC+FEM;SG
eskişehirspor	eskişehirspor	eskişehirspor	eskişehirspor	N;NOM;SG;3	N;MASC+FEM;SG
kurallar	voorschriften	kural	voorschrift	N;NOM;PL;3	N;PL
kurallar	rules	kural	rules	N;NOM;PL;3	N;PL
kurallar	regels	kural	regel	N;NOM;PL;3	N;PL
kurallar	richtlijnen	kural	richtlijn	N;NOM;PL;3	N;PL
tekniği	techniek	teknik	techniek	N;ACC;SG;3	N;MASC+FEM;SG
soyundan	afstammeling	soyun	afstammeling	N;AT+ABL;SG;3	N;MASC+FEM;SG
duygusal	emotioneel	duygusal	emotioneel	ADJ	ADJ
duygusal	emotionele	duygusal	emotioneel	ADJ	ADJ
duygusal	sentimentele	duygusal	sentimenteel	ADJ	ADJ
duygusal	sentimenteel	duygusal	sentimenteel	ADJ	ADJ
haberleri	nieuwsberichten	haber	nieuwsbericht	N;NOM;PL;3	N;PL
girişimi	poging	girişim	poging	N;NOM;SG;3	N;MASC+FEM;SG
girişimi	initiatief	girişim	initiatief	N;NOM;SG;3	N;NEUT;SG
dostluk	vriendschap	dostluk	vriendschap	N;NOM;SG;3	N;MASC+FEM;SG
yapıları	structuren	yap	structuur	N;ACC;PL;3	N;PL
moon	maan	moon	maan	N;NOM;SG;3	N;MASC+FEM;SG
moon	moon	moon	moon	N;NOM;SG;3	N;MASC+FEM;SG
beklenen	verwacht	bekle	verwachten	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
teori	theorie	teori	theorie	N;NOM;SG;3	N;MASC+FEM;SG
direniş	tabi	direniş	tabi	N;NOM;SG;3	N;MASC+FEM;SG
direniş	tegenstand	direniş	tegenstand	N;NOM;SG;3	N;MASC+FEM;SG
direniş	weerstand	direniş	weerstand	N;NOM;SG;3	N;MASC+FEM;SG
direniş	resistentie	direniş	resistentie	N;NOM;SG;3	N;MASC+FEM;SG
direniş	verzet	direniş	verzet	N;NOM;SG;3	N;NEUT;SG
filosu	vloot	filo	vloot	N;NOM;SG;3	N;MASC+FEM;SG
filosu	wagenpark	filo	wagenpark	N;NOM;SG;3	N;NEUT;SG
fotoğrafları	fotos	fotoğraf	fotos	N;NOM;PL;3	N;PL
sahnesi	scène	sahne	scène	N;NOM;SG;3	N;MASC+FEM;SG
sahnesi	scene	sahne	scene	N;NOM;SG;3	N;MASC+FEM;SG
bahçe	tuintje	bahçe	tuin	N;NOM;SG;3	N;NEUT;SG
bahçe	tuin	bahçe	tuin	N;NOM;SG;3	N;MASC+FEM;SG
çeşitleri	rassen	çeşit	ras	N;ACC;PL;3	N;PL
çeşitleri	variëteiten	çeşit	variëteit	N;ACC;PL;3	N;PL
çeşitleri	soorten	çeşit	soort	N;ACC;PL;3	N;PL
çeşitleri	types	çeşit	type	N;ACC;PL;3	N;PL
başlangıcı	begin	başlangıç	begin	N;ACC;SG;3	N;NEUT;SG
tanımlanan	gedefinieerd	tanımla	definiëren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
tanımlanan	omschreven	tanımla	omschrijven	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
tanımlanan	gedefinieerde	tanımla	definiëren	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
oluşturuldu	aangemaakt	oluş	aanmaken	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturuldu	gecreëerd	oluş	creëren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturuldu	gemaakt	oluş	maken	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturuldu	geschapen	oluş	scheppen	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturuldu	gegenereerd	oluş	ererereren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturuldu	aangemaakt	oluş	aanmaken	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
oluşturuldu	gegenereerde	oluş	enerereren	V;PFV;IND;SG;3;POS;PST;PASS	V;V.PTCP
sözler	aanhalingstekens	söz	aanhalingsteken	N;NOM;PL;3	N;PL
sözler	citaten	söz	citaat	N;NOM;PL;3	N;PL
sözler	beloften	söz	belofte	N;NOM;PL;3	N;PL
sözler	beloftes	söz	belofte	N;NOM;PL;3	N;PL
sözler	woorden	söz	woord	N;NOM;PL;3	N;PL
sözler	teksten	söz	tekst	N;NOM;PL;3	N;PL
finansal	financieel	finansal	financieel	ADJ	ADJ
filipinler	filipijnen	filip	filipijn	N;NOM;PL;3	N;PL
filipinler	filippijnen	filip	filippijn	N;NOM;PL;3	N;PL
çocukluk	jeugd	çocukluk	jeugd	N;NOM;SG;3	N;MASC+FEM;SG
çocukluk	kindertijd	çocukluk	kindertijd	N;NOM;SG;3	N;MASC+FEM;SG
yaylası	plateau	yayla	plateau	N;NOM;SG;3	N;NEUT;SG
veriler	gegevens	veri	gegeven	N;NOM;PL;3	N;PL
aileler	ouders	aile	ouder	N;NOM;PL;3	N;PL
aileler	families	aile	familie	N;NOM;PL;3	N;PL
aileler	gezinnen	aile	gezin	N;NOM;PL;3	N;PL
yöntemleri	methoden	yöntem	methode	N;NOM;PL;3	N;PL
yöntemleri	methodes	yöntem	methode	N;NOM;PL;3	N;PL
salon	lounge	salon	loung	N;NOM;SG;3	N;MASC+FEM;SG
salon	salon	salon	salon	N;NOM;SG;3	N;MASC+FEM;SG
salon	saloon	salon	saloon	N;NOM;SG;3	N;MASC+FEM;SG
salon	salon	salon	salon	N;NOM;SG;3	N;MASC+FEM;SG
salon	kapsalon	salon	kapsalon	N;NOM;SG;3	N;MASC+FEM;SG
salon	hal	salon	hal	N;NOM;SG;3	N;MASC+FEM;SG
salon	zaal	salon	zaal	N;NOM;SG;3	N;MASC+FEM;SG
salon	hall	salon	hall	N;NOM;SG;3	N;MASC+FEM;SG
ejderha	dragons	ejderha	dragon	N;NOM;SG;3	N;MASC+FEM;SG
ejderha	draak	ejderha	draak	N;NOM;SG;3	N;MASC+FEM;SG
ejderha	dragon	ejderha	dragon	N;NOM;SG;3	N;MASC+FEM;SG
destekleyen	ondersteunen	destekle	ondersteunen	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
destekleyen	ondersteunend	destekle	ondersteunend	V;PFV;IND;POS;PRS;V.PTCP	V;V.PTCP
ülkelere	landen	ülke	land	N;DAT;PL;3	N;PL
telekom	telecom	telekom	telecom	N;NOM;SG;3	N;MASC+FEM;SG
telekom	telekom	telekom	telekom	N;NOM;SG;3	N;MASC+FEM;SG
denizlispor	denizlispor	denizlispor	denizlispor	N;NOM;SG;3	N;MASC+FEM;SG
bellek	herinnering	bellek	herinnering	N;NOM;SG;3	N;MASC+FEM;SG
bellek	memory	bellek	memory	N;NOM;SG;3	N;MASC+FEM;SG
torunu	kleindochter	torun	kleindochter	N;NOM;SG;3	N;MASC+FEM;SG
torunu	kleinzoon	torun	kleinzoon	N;NOM;SG;3	N;MASC+FEM;SG
başkanları	presidenten	başkan	president	N;ACC;PL;3	N;PL
başkanları	voorzitters	başkan	voorzitter	N;ACC;PL;3	N;PL
olasılık	waarschijnlijkheid	olasılık	waarschijnlijkheid	N;NOM;SG;3	N;MASC+FEM;SG
olasılık	mogelijkheid	olasılık	mogelijkheid	N;NOM;SG;3	N;MASC+FEM;SG
bağlantıları	connecties	bağlantı	connectie	N;NOM;PL;3	N;PL
bağlantıları	aansluitingen	bağlantı	aansluiting	N;NOM;PL;3	N;PL
bağlantıları	verbindingen	bağlantı	verbinding	N;NOM;PL;3	N;PL
tehlike	gevaar	tehlike	gevaar	N;NOM;SG;3	N;NEUT;SG
balkanlar	balkanlanden	balkan	balkanland	N;NOM;PL;3	N;PL
yayılan	uitstraalt	yay	uitstralen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;SG;PRS;FIN
dersler	lessen	ders	les	N;NOM;PL;3	N;PL
dersler	lezingen	ders	lezing	N;NOM;PL;3	N;PL
dersler	cursussen	ders	cursus	N;NOM;PL;3	N;PL
dersler	lessen	ders	les	N;NOM;PL;3	N;PL
dersler	klassen	ders	klasse	N;NOM;PL;3	N;PL
güneye	zuiden	güne	zuiden	N;DAT;SG;3	N;NEUT;SG
şirketleri	bedrijven	şirket	bedrijf	N;ACC;PL;3	N;PL
satranç	schaakspel	satranç	schaakspel	N;NOM;SG;3	N;NEUT;SG
satranç	schaak	satranç	schaak	N;NOM;SG;3	N;NEUT;SG
katedrali	kathedraal	katedrali	kathedraal	N;ESS;SG;3	N;MASC+FEM;SG
korunması	beschermen	korun	beschermen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
düzensiz	fragmentarisch	düzensiz	fragmentarisch	ADJ	ADJ
düzensiz	onregelmatig	düzensiz	onregelmatig	ADJ	ADJ
düzensiz	onregelmatige	düzensiz	onregelmatig	ADJ	ADJ
tedavisi	behandeling	tedavi	behandeling	N;NOM;SG;3	N;MASC+FEM;SG
maalesef	helaas	maalesef	helaas	ADV	ADV
maalesef	helaas	maalesef	helaas	ADV	ADV
kullanıcıları	gebruikers	kullanıcı	gebruiker	N;ACC;PL;3	N;PL
bateri	drum	bateri	drum	N;NOM;SG;3	N;MASC+FEM;SG
bateri	trom	bateri	trom	N;NOM;SG;3	N;MASC+FEM;SG
bateri	trommel	bateri	trommel	N;NOM;SG;3	N;MASC+FEM;SG
bateri	drumstel	bateri	drumstel	N;NOM;SG;3	N;NEUT;SG
bateri	trom	bateri	trom	N;NOM;SG;3	N;MASC+FEM;SG
bateri	drums	bateri	drum	N;NOM;SG;3	N;MASC+FEM;SG
eklenen	toegevoegd	ekle	toevoegen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
eklenen	toegevoegde	ekle	toevoegen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.PTCP
meryem	madonna	meryem	madonna	N;NOM;SG;3	N;MASC+FEM;SG
meryem	mariam	meryem	mariam	N;NOM;SG;3	N;MASC+FEM;SG
meryem	mary	meryem	mary	N;NOM;SG;3	N;MASC+FEM;SG
meryem	maria	meryem	maria	N;NOM;SG;3	N;MASC+FEM;SG
meryem	meryem	meryem	meryem	N;NOM;SG;3	N;MASC+FEM;SG
savaşlar	oorlogen	savaş	oorlog	N;NOM;PL;3	N;PL
savaşlar	veldslagen	savaş	veldslaan	N;NOM;PL;3	N;PL
savaşlar	gevechten	savaş	gevecht	N;NOM;PL;3	N;PL
geliştirmek	ontwikkelen	geliş	ontwikkelen	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	verbeteren	geliş	verbeteren	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	versterken	geliş	versterken	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	verbeter	geliş	verbeter	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;SG;PRS;FIN
geliştirmek	verbeteren	geliş	verbeteren	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
tura	rondreis	tur	rondreis	N;DAT;SG;3	N;MASC+FEM;SG
tura	tour	tur	tour	N;DAT;SG;3	N;MASC+FEM;SG
tura	rondleiding	tur	rondleiding	N;DAT;SG;3	N;MASC+FEM;SG
tura	tournee	tur	tournee	N;DAT;SG;3	N;MASC+FEM;SG
tura	kop	tur	kop	N;DAT;SG;3	N;MASC+FEM;SG
tura	tura	tur	tura	N;DAT;SG;3	N;MASC+FEM;SG
adalar	eilanden	ada	eiland	N;NOM;PL;3	N;PL
misafir	gast	misafir	gast	N;NOM;SG;3	N;MASC+FEM;SG
genişliği	breedte	genişlik	breedte	N;NOM;SG;3	N;MASC+FEM;SG
katılmak	meedoen	kat	meedoen	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
