team	ομαδα	teama	ομαδα	N;NOM;MASC;SG	N;NOM;FEM;SG
nesreče	ατυχήματα	nesreča	ατύχημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
nesreče	καταστροφές	nesreča	καταστροφή	N;NOM;FEM;PL	N;NOM;FEM;PL
okvare	δυσλειτουργίες	okvara	δυσλειτουργία	N;NOM;FEM;PL	N;NOM;FEM;PL
severozahodno	βορειοδυτική	severozahodno	βορειοδυτικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
severozahodno	βορειοδυτικό	severozahodno	βορειοδυτικό	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
storitve	υπηρεσίες	storitev	υπηρεσία	N;NOM;FEM;PL	N;NOM;FEM;PL
tkiva	ιστοί	tkivo	ιστός	N;NOM;NEUT;PL	N;NOM;MASC;PL
tkiva	ιστούς	tkivo	ιστός	N;NOM;NEUT;PL	N;NOM;MASC;PL
tkiva	ιστοί	tkivo	ιστός	N;NOM;NEUT;PL	N;NOM;MASC;PL
zmagala	κερδίσει	zmagati	κερδίζω	V;PFV;FEM;SG;V.PTCP	V;PFV;NFIN;ACT
zmagala	κέρδισε	zmagati	κερδίζω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
zmagala	κέρδισα	zmagati	κέρδισα	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
zmagala	κέρδισε	zmagati	κερδίζω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
znamenitosti	αξιοθέατα	znamenitost	αξιοθέατος	N;NOM;FEM;PL	N;NOM;NEUT;PL
znamenitosti	αξιοθέατα	znamenitost	αξιοθέατος	N;NOM;FEM;PL	N;NOM;NEUT;PL
znamenitosti	αξιοθέατα	znamenitost	αξιοθέατος	N;NOM;FEM;PL	N;NOM;NEUT;PL
priljubljena	δημοφιλής	priljubljen	δημοφιλής	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vhod	είσοδος	vhod	είσοδος	N;NOM;MASC;SG	N;NOM;FEM;SG
poimenovanje	ονομασία	poimenovanje	ονομασία	N;NOM;NEUT;SG	N;NOM;FEM;SG
poimenovanje	χαρακτηρισμός	poimenovanje	χαρακτηρισμός	N;NOM;NEUT;SG	N;NOM;MASC;SG
poimenovanje	περιγραφή	poimenovanje	περιγραφή	N;NOM;NEUT;SG	N;NOM;FEM;SG
povsod	παντού	povsod	παντού	ADV	ADV
gozdovi	δάση	gozd	δάσος	N;NOM;MASC;PL	N;NOM;NEUT;PL
gozdovi	δάση	gozd	δάσος	N;NOM;MASC;PL	N;NOM;NEUT;PL
ogromno	τεράστια	ogromen	τεράστιος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ogromno	τεράστιος	ogromen	τεράστιος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ogromno	τεράστιο	ogromen	τεράστιος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
elizabeth	ελισάβετ	elizabeth	ελισάβετ	N;NOM;FEM;SG	N
porazi	ήττες	poraz	ήττα	N;NOM;MASC;PL	N;NOM;FEM;PL
združuje	συνδυάζει	združevati	συνδυάζω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
združuje	ενώνει	združevati	ενώνω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
luni	φεγγάρι	luniti	φεγγάρι	N;NOM;FEM;SG	N;NOM;NEUT;SG
luni	σελήνη	luniti	σελήνη	N;NOM;FEM;SG	N;NOM;FEM;SG
jugoslovanski	γιουγκοσλαβική	jugoslovanski	γιουγκοσλαβικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
jugoslovanski	γιουγκοσλαβική	jugoslovanski	γιουγκοσλαβικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
kaplan	εφημέριος	kaplan	εφημέριος	N;NOM;MASC;SG	N;NOM;MASC;SG
kaplan	κάπλαν	kaplan	κάπλαν	N;NOM;MASC;SG	N
odrasle	ενήλικοι	odrasel	ενήλικος	ADJ;NOM;FEM;PL;V.PTCP	ADJ;NOM;MASC;PL
odrasle	ενήλικες	odrasel	ενήλικος	ADJ;NOM;FEM;PL;V.PTCP	ADJ;NOM;FEM;PL
izkazal	απέδειξε	izkazati	αποδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
izkazal	απέδειξα	izkazati	απεδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
izkazal	αποδείχθηκε	izkazati	αποδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
pridobivanje	εκχύλιση	pridobivanje	εκχύλιση	N;NOM;NEUT;SG	N;NOM;FEM;SG
pridobivanje	εξόρυξη	pridobivanje	εξόρυξη	N;NOM;NEUT;SG	N;NOM;FEM;SG
pridobivanje	εξαγορά	pridobivanje	εξαγορά	N;NOM;NEUT;SG	N;NOM;FEM;SG
zaprt	κλειστή	zaprt	κλειστής	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
faza	φαση	faza	φαση	N;NOM;FEM;SG	N;NOM;FEM;SG
faza	στάδιο	faza	στάδιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
strokovnjaki	επαγγελματίες	strokovnjak	επαγγελματίας	N;NOM;MASC;PL	N;NOM;MASC;PL
strokovnjaki	εμπειρογνώμονες	strokovnjak	εμπειρογνώμονας	N;NOM;MASC;PL	N;NOM;MASC;PL
vzporedno	παράλληλα	vzporedno	παράλληλα	ADV	ADV
roka	μπράτσο	roka	μπράτσο	N;NOM;MASC;SG	N;NOM;NEUT;SG
roka	χέρι	roka	χέρι	N;NOM;MASC;SG	N;NOM;NEUT;SG
roka	χέρι	roka	χέρι	N;NOM;MASC;SG	N;NOM;NEUT;SG
podaj	πέρασμα	podaj	πέρασμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
fronte	μέτωπα	fronta	μέτωπο	N;NOM;FEM;PL	N;NOM;NEUT;PL
invazijo	εισβολή	invazija	εισβολή	N;ACC;FEM;SG	N;ACC;FEM;SG
vzel	πήρε	vzeti	παίρνω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
analize	αναλύσεις	analiza	ανάλυση	N;NOM;FEM;PL	N;NOM;FEM;PL
hitreje	γρηγορότερα	hitro	γρηγορά	ADV;CMPR	ADV;CMPR
trgovine	καταστήματα	trgovina	κατάστημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
trgovine	μαγαζιά	trgovina	μαγαζιά	N;NOM;FEM;PL	N;NOM;NEUT;PL
trgovine	καταστήματα	trgovina	κατάστημα	N;NOM;FEM;PL	N;NOM;NEUT;PL
trgovine	μαγαζιά	trgovina	μαγαζιά	N;NOM;FEM;PL	N;NOM;NEUT;PL
self	εαυτός	self	εαυτός	N;NOM;MASC;SG	N;NOM;MASC;SG
domnevno	υποθετικά	domnevno	υποθετικά	ADV	ADV
sprejeti	δεχτείτε	sprejeti	δέχομαι	V;PFV;NFIN	V;PFV;IMP;PL;2;FIN;ACT
domovino	πατρίδα	domovina	πατρίδα	N;ACC;FEM;SG	N;ACC;FEM;SG
uvod	εισαγωγη	uvod	εισαγωγή	N;NOM;MASC;SG	N;NOM;FEM;SG
uvod	εισαγωγή	uvod	εισαγωγή	N;NOM;MASC;SG	N;NOM;FEM;SG
uvod	πρελούδιο	uvod	πρελούδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
ura	ρολόι	ura	ρολός	N;NOM;FEM;SG	N;NOM;NEUT;SG
ura	ρολόι	ura	ρολός	N;NOM;FEM;SG	N;NOM;NEUT;SG
leo	λέων	leo	λέος	N;NOM;MASC;SG	N;NOM;MASC;SG
odločitve	αποφάσεις	odločitev	απόφαση	N;NOM;FEM;PL	N;NOM;FEM;PL
kakovosti	ποιότητας	kakovost	ποιότητα	N;GEN;FEM;SG	N;GEN;FEM;SG
vojak	στρατιώτης	vojak	στρατιώτης	N;NOM;MASC;SG	N;NOM;MASC;SG
stala	στεκόταν	stati	στέκω	V;IPFV;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;PASS
irski	ιρλανδική	irska	ιρλανδικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
konj	άλογο	konj	άλογος	N;NOM;MASC;SG	N;NOM;NEUT;SG
krajše	μικρότερη	kratek	μικρός	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
krajše	συντομότερη	kratek	σύντομος	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
zanima	ενδιαφέρεται	zanimati	ενδιαφέρω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
vino	οίνος	vino	οίνος	N;NOM;NEUT;SG	N;NOM;MASC;SG
vino	κρασί	vino	κρασί	N;NOM;NEUT;SG	N;NOM;NEUT;SG
sestre	αδερφές	sestra	αδερφή	N;NOM;FEM;PL	N;NOM;FEM;PL
sestre	αδελφές	sestra	αδελφή	N;NOM;FEM;PL	N;NOM;FEM;PL
sestre	νοσοκόμες	sestra	νοσοκόμος	N;NOM;FEM;PL	N;NOM;FEM;PL
sestre	νοσοκόμοι	sestra	νοσοκόμος	N;NOM;FEM;PL	N;NOM;MASC;PL
plast	στρώση	plast	στρώση	N;NOM;FEM;SG	N;NOM;FEM;SG
plast	στιβάδα	plast	στιβάδα	N;NOM;FEM;SG	N;NOM;FEM;SG
plast	στρώμα	plast	στρώμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
kovine	μέταλλα	kovina	μέταλλος	N;NOM;FEM;PL	N;NOM;NEUT;PL
kovine	μέταλλα	kovina	μέταλλος	N;NOM;FEM;PL	N;NOM;NEUT;PL
signal	σινιάλο	signal	σινιάλος	N;NOM;MASC;SG	N;NOM;NEUT;SG
signal	σήμα	signal	σήμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
signal	σημα	signal	σημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
zgodovinska	ιστορική	zgodovinski	ιστορικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zgodovinska	ιστορικός	zgodovinski	ιστορικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
zgodovinska	ιστορική	zgodovinski	ιστορικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zgodovinska	ιστορικός	zgodovinski	ιστορικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
srečo	τύχη	sreča	τύχη	N;ACC;FEM;SG	N;ACC;FEM;SG
neznano	άγνωστη	neznan	άγνωστος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
neznano	άγνωστος	neznan	άγνωστος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
neznano	άγνωστο	neznan	άγνωστος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
post	δημοσίευση	post	δημοσίευση	N;NOM;MASC;SG	N;NOM;FEM;SG
post	ποστ	post	ποστ	N;NOM;MASC;SG	N;NOM;NEUT;SG
tekočine	υγρά	tekočina	υγρά	N;NOM;FEM;PL	N;NOM;NEUT;PL
tekočine	υγρά	tekočina	υγρά	N;NOM;FEM;PL	N;NOM;NEUT;PL
tekočine	υγρά	tekočina	υγρά	N;NOM;FEM;PL	N;NOM;NEUT;PL
obrambni	αμυντική	obramben	αμυντικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
obrambni	αμυντικός	obramben	αμυντικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
primeren	κατάλληλη	primeren	κατάλληλος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
primeren	κατάλληλο	primeren	κατάλληλος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
primeren	κατάλληλος	primeren	κατάλληλος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
deklica	κοπέλα	deklica	κοπέλα	N;NOM;FEM;SG	N;NOM;FEM;SG
deklica	κορίτσι	deklica	κορίτσι	N;NOM;FEM;SG	N;NOM;NEUT;SG
krajevni	τοπικός	krajeven	τοπικός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
krajevni	τοπική	krajeven	τοπικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
krajevni	τοπικό	krajeven	τοπικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
lepa	όμορφη	lep	όμορφος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
povzročil	προκλήθηκε	povzročiti	προκαλώ	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
povzročil	προκάλεσε	povzročiti	προκαλώ	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
javna	δημόσια	javen	δημόσιος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
javna	δημόσιος	javen	δημόσιος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
mlada	νέος	mlad	νέος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
baker	χαλκό	baker	χαλκός	N;NOM;MASC;SG	N;NOM;NEUT;SG
baker	χαλκός	baker	χαλκός	N;NOM;MASC;SG	N;NOM;MASC;SG
lastnost	χαρακτηριστικό	lastnost	χαρακτηριστικός	N;NOM;FEM;SG	N;NOM;NEUT;SG
lastnost	ακίνητο	lastnost	ακίνητος	N;NOM;FEM;SG	N;NOM;NEUT;SG
resno	σοβαρά	resno	σοβαρά	ADV	ADV
tehnično	τεχνικά	tehnično	τεχνικά	ADV	ADV
tehnično	τεχνικώς	tehnično	τεχνικώς	ADV	ADV
tehnično	τεχνικά	tehnično	τεχνικά	ADV	ADV
železniški	σιδηροδρομικός	železniški	σιδηροδρομικός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
opazili	παρατηρήσει	opaziti	παρατηρώ	V;PFV;MASC;PL;V.PTCP	V;PFV;NFIN;ACT
izbira	επιλογή	izbira	επιλογή	N;NOM;FEM;SG	N;NOM;FEM;SG
izbira	επιλογή	izbira	επιλογή	N;NOM;FEM;SG	N;NOM;FEM;SG
pobegnil	δραπέτευσε	pobegniti	δραπετεύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
pobegnil	απέδρασε	pobegniti	αποδιδράσκω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
zvok	ήχος	zvok	ήχος	N;NOM;MASC;SG	N;NOM;MASC;SG
zvok	ήχος	zvok	ήχος	N;NOM;MASC;SG	N;NOM;MASC;SG
vladavino	βασιλεία	vladavina	βασίλεια	N;ACC;FEM;SG	N;ACC;FEM;SG
hrib	λόφος	hrib	λόφος	N;NOM;MASC;SG	N;NOM;MASC;SG
osebna	προσωπική	oseben	προσωπικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
osebna	προσωπικός	oseben	προσωπικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
delta	δέλτα	delta	δέλτα	N;NOM;FEM;SG	N;NOM;MASC;SG
vzpon	άνοδος	vzpon	άνοδος	N;NOM;MASC;SG	N;NOM;FEM;SG
pripoved	παραμύθι	pripoved	παραμύθι	N;NOM;FEM;SG	N;NOM;NEUT;SG
vstop	είσοδος	vstop	είσοδος	N;NOM;MASC;SG	N;NOM;FEM;SG
vstop	είσοδος	vstop	είσοδος	N;NOM;MASC;SG	N;NOM;FEM;SG
mika	μίκα	mik	μίκα	N;NOM;MASC;SG	N
dokazal	απέδειξε	dokazati	αποδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
dokazal	απέδειξα	dokazati	απεδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
dokazal	αποδείχθηκε	dokazati	αποδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
dokazal	αποδείξω	dokazati	αποδείχω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;1;FIN;ACT
dokazal	απόδειξε	dokazati	αποδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
dokazal	απέδειξε	dokazati	αποδεικνύω	V;PFV;MASC;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
pravica	δικαιοσύνη	pravica	δικαιοσύνη	N;NOM;FEM;SG	N;NOM;FEM;SG
uspe	πετύχει	uspeti	πετυχαίνω	V;PFV;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
dnevno	καθημερινά	dnevno	καθημερινά	ADV	ADV
prestolnica	κεφάλαιο	prestolnica	κεφάλαιο	N;NOM;FEM;SG	N;NOM;NEUT;SG
prestolnica	πρωτεύουσα	prestolnica	πρωτεύουσα	N;NOM;FEM;SG	N;NOM;FEM;SG
prestolnica	κεφαλαίο	prestolnica	κεφαλαίο	N;NOM;FEM;SG	N;NOM;NEUT;SG
florida	φλόριδα	florida	φλόριδα	N;NOM;FEM;SG	N;NOM;SG
reševanje	αποταμίευση	reševanje	αποταμίευση	N;NOM;NEUT;SG	N;NOM;FEM;SG
helikopter	ελικόπτερο	helikopter	ελικόπ	N;NOM;MASC;SG	N;NOM;NEUT;SG
helikopter	ελικόπτερο	helikopter	ελικόπ	N;NOM;MASC;SG	N;NOM;NEUT;SG
predmeti	αντικείμενα	predmet	αντικείμενο	N;NOM;MASC;PL	N;NOM;NEUT;PL
predmeti	αντικείμενα	predmet	αντικείμενο	N;NOM;MASC;PL	N;NOM;NEUT;PL
barrichello	μπαρικέλο	barrichello	μπαρικέλος	N;NOM;FEM;SG	N
europe	ευρωπη	europ	ευρωπη	N;NOM;MASC;SG	N;NOM;FEM;SG
koncentracije	συγκεντρώσεις	koncentracija	σύγκεντρωση	N;NOM;FEM;PL	N;NOM;FEM;PL
potreben	απαραίτητος	potreben	απαραίτητος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
vplivala	προσέκρουσε	vplivati	προσκρουσεύς	V;IPFV;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
pretok	ροή	pretok	ροή	N;NOM;MASC;SG	N;NOM;FEM;SG
ustanove	ιδρύματα	ustanova	ίδρυμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
ustanove	θεσμοί	ustanova	θεσμός	N;NOM;FEM;PL	N;NOM;MASC;PL
ustanove	όργανα	ustanova	όργανο	N;NOM;FEM;PL	N;NOM;NEUT;PL
rep	ουρά	rep	ουρώ	N;NOM;MASC;SG	N;NOM;FEM;SG
veja	κλαδί	veja	κλαδί	N;NOM;FEM;SG	N;NOM;NEUT;SG
veja	υποκατάστημα	veja	υποκατάστημα	N;NOM;FEM;SG	N;NOM;NEUT;SG
tovarne	εργοστάσια	tovarna	εργοστάσιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
populacije	πληθυσμοί	populacija	πληθυσμός	N;NOM;FEM;PL	N;NOM;MASC;PL
strogo	αυστηρώς	stroga	αυστηρώς	ADV	ADV
strogo	αυστηρά	stroga	αυστηρά	ADV	ADV
formalno	επισήμως	formalno	επίσημα	ADV	ADV
formalno	επίσημα	formalno	επίσημα	ADV	ADV
formalno	τυπικά	formalno	τυπικά	ADV	ADV
črka	γράμμα	črka	γράμμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
črka	γραμμα	črka	γραμμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
organ	αρχή	organ	αρχή	N;NOM;MASC;SG	N;NOM;FEM;SG
organ	εξουσία	organ	εξουσία	N;NOM;MASC;SG	N;NOM;FEM;SG
organ	όργανο	organ	όργανο	N;NOM;MASC;SG	N;NOM;NEUT;SG
novice	ειδήσεις	novica	είδηση	N;NOM;FEM;PL	N;NOM;FEM;PL
case	υποθεση	cas	υποθεση	N;NOM;MASC;SG	N;NOM;FEM;SG
case	υπόθεση	cas	υπόθεση	N;NOM;MASC;SG	N;NOM;FEM;SG
lista	φύλλο	list	φύλλο	N;NOM;MASC;SG	N;NOM;NEUT;SG
lista	σεντόνι	list	σεντόνι	N;NOM;MASC;SG	N;NOM;NEUT;SG
eng	ενγκ	eng	ενγκ	N;NOM;MASC;SG	N
vsota	άθροισμα	vsota	άθροισμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
oborožene	ένοπλες	oborožen	ένοπλος	ADJ;NOM;FEM;PL;V.PTCP	ADJ;NOM;FEM;PL
poveljniki	διοικητές	poveljnik	διοικητής	N;NOM;MASC;PL	N;NOM;MASC;PL
aktivna	δραστική	aktiven	δραστικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
aktivna	ενεργός	aktiven	ενεργός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
aktivna	ενεργή	aktiven	ενεργή	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
turizem	τουρισμός	turizem	τουρισμός	N;NOM;MASC;SG	N;NOM;MASC;SG
ulice	δρόμοι	ulica	δρόμος	N;NOM;FEM;PL	N;NOM;MASC;PL
kovin	μέταλλα	kovina	μέταλλος	N;NOM;FEM;PL	N;NOM;NEUT;PL
kovin	μέταλλα	kovina	μέταλλος	N;NOM;FEM;PL	N;NOM;NEUT;PL
utrdbe	οχυρώσεις	utrdba	οχύρωση	N;NOM;FEM;PL	N;NOM;FEM;PL
utrdbe	φρούρια	utrdba	φρούριο	N;NOM;FEM;PL	N;NOM;NEUT;PL
neodvisna	ανεξάρτητο	neodvisen	ανεξάρτητος	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
neodvisna	ανεξάρτητος	neodvisen	ανεξάρτητος	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
neodvisna	ανεξάρτητη	neodvisen	ανεξάρτητος	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
toplice	ζεπ	toplica	ζεπ	N;NOM;FEM;PL	N
verige	αλυσίδες	veriga	αλυσίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
verige	αλυσίδες	veriga	αλυσίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
aviation	αεροπορία	aviation	αεροπορία	N;NOM;MASC;SG	N;NOM;FEM;SG
širjenje	διασπορά	širjenje	διασπορά	N;NOM;NEUT;SG	N;NOM;FEM;SG
pozitivne	θετικές	pozitiven	θετικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
bridge	γέφυρα	bridg	γέφυρα	N;NOM;MASC;SG	N;NOM;FEM;SG
luči	φώτα	luč	φώτα	N;NOM;FEM;PL	N;NOM;NEUT;PL
luči	προβολείς	luč	προβολέας	N;NOM;FEM;PL	N;NOM;MASC;PL
želja	πόθος	želja	πόθος	N;NOM;FEM;SG	N;NOM;MASC;SG
želja	ευχή	želja	ευχή	N;NOM;FEM;SG	N;NOM;FEM;SG
vitez	ιππότης	vitez	ιππότης	N;NOM;MASC;SG	N;NOM;MASC;SG
vitez	ιππότη	vitez	ιππότης	N;NOM;MASC;SG	N;NOM;MASC;SG
svoboda	ελευθερια	svoboda	ελευθερία	N;NOM;FEM;SG	N;NOM;FEM;SG
svoboda	ελευθερία	svoboda	ελευθερία	N;NOM;FEM;SG	N;NOM;FEM;SG
odkrila	ανακάλυψα	odkriti	ανακάλυσα	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
odkrila	ανακάλυψε	odkriti	ανακαλύπτω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
odkrila	ανακαλύφθηκε	odkriti	ανακαλύπτω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
računalnik	υπολογιστής	računalnik	υπολογιστής	N;NOM;MASC;SG	N;NOM;MASC;SG
računalnik	κομπιούτερ	računalnik	κομπιούτερ	N;NOM;MASC;SG	N;NOM;NEUT;SG
fizično	σωματικά	fizično	σωματικά	ADV	ADV
taborišče	κατασκήνωση	taborišče	κατασκήνωση	N;NOM;NEUT;SG	N;NOM;FEM;SG
taborišče	καταυλισμός	taborišče	καταυλισμός	N;NOM;NEUT;SG	N;NOM;MASC;SG
taborišče	στρατόπεδο	taborišče	στρατόπεδο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
meta	μέτα	met	μέτα	N;NOM;FEM;SG	N
črte	ατάκες	črta	ατάκα	N;NOM;FEM;PL	N;NOM;FEM;PL
črte	γραμμές	črta	γραμμή	N;NOM;FEM;PL	N;NOM;FEM;PL
črte	λωρίδες	črta	λωρίδα	N;NOM;FEM;PL	N;NOM;FEM;PL
črte	γαλόνια	črta	γαλόνια	N;NOM;FEM;PL	N;NOM;NEUT;PL
črte	ρίγες	črta	ρίγος	N;NOM;FEM;PL	N;NOM;FEM;PL
kmetje	γεωργοί	kmet	γεωργός	N;NOM;MASC;PL	N;NOM;MASC;PL
kmetje	αγρότες	kmet	αγρότης	N;NOM;MASC;PL	N;NOM;MASC;PL
faktor	παράγων	faktor	παράγα	N;NOM;MASC;SG	N;NOM;MASC;SG
faktor	συντελεστής	faktor	συντελεστής	N;NOM;MASC;SG	N;NOM;MASC;SG
priljubljen	δημοφιλής	priljubljen	δημοφιλής	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
posebnost	ειδικότητα	posebnost	ειδικότητα	N;NOM;FEM;SG	N;NOM;FEM;SG
posebnost	σπεσιαλιτέ	posebnost	σπεσιαλιτής	N;NOM;FEM;SG	N;NOM;FEM;SG
posebnost	ειδικότητα	posebnost	ειδικότητα	N;NOM;FEM;SG	N;NOM;FEM;SG
španska	ισπανός	španski	ισπανός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
španska	ισπανική	španski	ισπανικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
studio	στούντιο	studio	στούντιος	N;NOM;MASC;SG	N;NOM;NEUT;SG
oder	βάθρο	oder	βάθρο	N;NOM;MASC;SG	N;NOM;NEUT;SG
oder	εξέδρα	oder	εξέδρα	N;NOM;MASC;SG	N;NOM;FEM;SG
oder	σκαλωσιά	oder	σκαλωσιά	N;NOM;MASC;SG	N;NOM;FEM;SG
oder	στάδιο	oder	στάδιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
naravna	φυσική	naraven	φυσικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
naravna	φυσικό	naraven	φυσικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
naravna	φυσικός	naraven	φυσικός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
stone	πέτρα	stona	πέτρο	N;NOM;FEM;SG	N;NOM;FEM;SG
okno	παράθυρο	okno	παράθυρος	N;NOM;NEUT;SG	N;NOM;NEUT;SG
širše	ευρύτερο	širok	εύρύς	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;NEUT;SG
širše	ευρύτερη	širok	ευρύς	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
širše	ευρύτερο	širok	εύρύς	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;NEUT;SG
širše	ευρύτερη	širok	ευρύς	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
ozadje	φόντο	ozadje	φόντος	N;NOM;NEUT;SG	N;NOM;NEUT;SG
