una	egy	uno	egy	DET;INDF;FEM;SG	DET;INDF
auto	automatikus	auto	automatikus	N;MASC;SG	N;NOM;SG
auto	autóval	auto	autó	N;MASC;SG	N;INS;SG
auto	kocsi	auto	kocsi	N;MASC;SG	N;NOM;SG
auto	autó	auto	autó	N;MASC;SG	N;NOM;SG
columnas	oszlopok	columna	oszlop	N;FEM;PL	N;NOM;PL
clásicos	klasszikusokat	clásico	klasszikus	N;MASC;PL	N;ACC;PL
elena	helen	eleno	hél	N;FEM;SG	N;NOM;SG
productores	gyártói	productor	gyártói	N;MASC;PL	N;NOM;PL
productores	gyártók	productor	gyártó	N;MASC;PL	N;NOM;PL
productores	producerek	productor	producer	N;MASC;PL	N;NOM;PL
productores	termelők	productor	termelő	N;MASC;PL	N;NOM;PL
productores	termelői	productor	termelő	N;MASC;PL	N;NOM;PL
secciones	szakaszok	sección	szakasz	N;FEM;PL	N;NOM;PL
tesis	szakdolgozat	tesis	szakdolgozat	N;FEM	N;NOM;SG
conexión	kapcsolat	conexión	kapcsolat	N;FEM;SG	N;NOM;SG
conexión	kapcsolódás	conexión	kapcsolódás	N;FEM;SG	N;NOM;SG
conexión	csatlakozás	conexión	csatlakozás	N;FEM;SG	N;NOM;SG
conexión	kapcsolódás	conexión	kapcsolódás	N;FEM;SG	N;NOM;SG
conexión	csatlakozás	conexión	csatlakozás	N;FEM;SG	N;NOM;SG
secretaría	titkárnő	secretaría	titkárnő	N;FEM;SG	N;NOM;SG
secretaría	titkár	secretaría	titkár	N;FEM;SG	N;NOM;SG
secretaría	titkárság	secretaría	titkárság	N;FEM;SG	N;NOM;SG
bautista	baptista	bautista	baptista	N;SG	N;NOM;SG
embajada	nagykövetség	embajada	nagykövetség	N;FEM;SG	N;NOM;SG
embajada	követség	embajada	követség	N;FEM;SG	N;NOM;SG
colón	kolumbusz	colón	kolumbusz	N;MASC;SG	N;NOM;SG
colón	vastagbél	colón	vastagbél	N;MASC;SG	N;NOM;SG
tenis	tenisz	tenis	tenisz	N;MASC	N;NOM;SG
individuos	magánszemélyek	individuo	magánszemély	N;MASC;PL	N;NOM;PL
individuos	egyének	individuo	egyén	N;MASC;PL	N;NOM;PL
exposiciones	kiállítások	exposición	kiállítás	N;FEM;PL	N;NOM;PL
museos	múzeumok	museo	múzeum	N;MASC;PL	N;NOM;PL
explica	megmagyarázza	explicar	megmagyaráz	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
cambridge	cambridge	cambridge	cambridge	N;MASC;SG	N;NOM;SG
lectura	olvasás	lectura	olvasás	N;FEM;SG	N;NOM;SG
jornada	munkanapon	jornada	munkanap	N;FEM;SG	N;ON+ESS;SG
jornada	munkanap	jornada	munkanap	N;FEM;SG	N;NOM;SG
extiende	kiterjed	extender	kiterjed	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
extiende	kiterjeszti	extender	kiterjeszti	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
quiero	akarsz	querer	akarsz	V;IND;SG;1;PRS;FIN	V;INDF;IND;SG;1;PRS;FIN;ACT
quiero	akarod	querer	akarod	V;IND;SG;1;PRS;FIN	V;DEF;IND;SG;1;PRS;FIN;ACT
quiero	akarom	querer	akarom	V;IND;SG;1;PRS;FIN	V;DEF;IND;SG;1;PRS;FIN;ACT
transición	átállás	transición	átállás	N;FEM;SG	N;NOM;SG
transición	áttérés	transición	áttérés	N;FEM;SG	N;NOM;SG
muere	meghal	morir	meghal	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
cristina	krisztina	cristinar	krisztina	N;FEM;SG	N;NOM;SG
rutas	útvonalakon	ruta	útvonal	N;FEM;PL	N;ON+ESS;PL
rutas	útvonalak	ruta	útvonal	N;FEM;PL	N;NOM;PL
norma	norm	norma	norm	N;FEM;SG	N;NOM;SG
norma	szabványos	norma	szabványos	N;FEM;SG	N;NOM;SG
norma	szabvány	norma	szabvány	N;FEM;SG	N;NOM;SG
posesión	birtoklás	posesión	birtoklás	N;FEM;SG	N;NOM;SG
noticia	hír	noticia	hír	N;FEM;SG	N;NOM;SG
estudiante	tanítvány	estudiante	tanítvány	N;SG	N;NOM;SG
estudiante	diák	estudiante	diák	N;SG	N;NOM;SG
taller	műhely	taller	műhely	N;MASC;SG	N;NOM;SG
caminos	utakon	camino	út	N;MASC;PL	N;ON+ESS;PL
caminos	utak	camino	út	N;MASC;PL	N;NOM;PL
caminos	módok	camino	mód	N;MASC;PL	N;NOM;PL
alcance	hatálya	alcance	hatály	N;MASC;SG	N;NOM;SG
alcance	hatály	alcance	hatály	N;MASC;SG	N;NOM;SG
alcance	tartomány	alcance	tartomány	N;MASC;SG	N;NOM;SG
alcance	távolság	alcance	távolság	N;MASC;SG	N;NOM;SG
alcance	elérés	alcance	elérés	N;MASC;SG	N;NOM;SG
alcance	elérése	alcance	elérés	N;MASC;SG	N;NOM;SG
laura	laurát	laura	laura	N;FEM;SG	N;ACC;SG
pdf	pdf	pdf	pdf	N;MASC;SG	N;NOM;SG
esfuerzo	erőkifejtés	esfuerzo	erőkifejtés	N;MASC;SG	N;NOM;SG
esfuerzo	erőfeszítés	esfuerzo	erőfeszítés	N;MASC;SG	N;NOM;SG
piedras	kövek	piedra	köv	N;FEM;PL	N;NOM;PL
piedras	kövek	piedra	köv	N;FEM;PL	N;NOM;PL
piedras	sziklák	piedra	szik	N;FEM;PL	N;NOM;PL
capa	fok	capa	fok	N;FEM;SG	N;NOM;SG
capa	köpeny	capa	köpeny	N;FEM;SG	N;NOM;SG
capa	réteg	capa	réteg	N;FEM;SG	N;NOM;SG
capa	köpeny	capa	köpeny	N;FEM;SG	N;NOM;SG
lateral	oldalsáv	lateral	oldalsáv	N;SG	N;NOM;SG
lateral	oldalra	lateral	oldal	N;SG	N;ON+ALL;SG
lateral	oldalam	lateral	oldal	N;SG	N;NOM;SG
editores	kiadók	editor	kiadó	N;MASC;PL	N;NOM;PL
daños	károk	daño	kár	N;MASC;PL	N;NOM;PL
magnitud	nagysága	magnitud	nagyság	N;FEM;SG	N;NOM;SG
cueva	barlang	cueva	barlang	N;FEM;SG	N;NOM;SG
cueva	barlangot	cueva	barlangot	N;FEM;SG	N;ACC;SG
alternativa	alternatíva	alternativa	alternatíva	N;FEM;SG	N;NOM;SG
discurso	diskurzus	discurso	diskurzus	N;MASC;SG	N;NOM;SG
discurso	beszéde	discurso	beszéd	N;MASC;SG	N;NOM;SG
discurso	beszéd	discurso	beszéd	N;MASC;SG	N;NOM;SG
entidades	jogalanyok	entidad	jogalany	N;FEM;PL	N;NOM;PL
entidades	szervezetek	entidad	szervezet	N;FEM;PL	N;NOM;PL
tareas	feladatai	tarea	feladat	N;FEM;PL	N;NOM;PL
tareas	feladatok	tarea	feladat	N;FEM;PL	N;NOM;PL
moneda	pénznem	moneda	pénz	N;FEM;SG	N;NOM;SG
moneda	valuta	moneda	valuta	N;FEM;SG	N;NOM;SG
moneda	fizetőeszköz	moneda	fizetőeszköz	N;FEM;SG	N;NOM;SG
moneda	érme	moneda	érer	N;FEM;SG	N;NOM;SG
moneda	pénznem	moneda	pénz	N;FEM;SG	N;NOM;SG
relacionado	kapcsolódó	relacionado	kapcsolódó	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
aldea	hamlet	aldea	hamlet	N;FEM;SG	N;NOM;SG
aldea	település	aldea	település	N;FEM;SG	N;NOM;SG
aldea	falu	aldea	falu	N;FEM;SG	N;NOM;SG
soporte	támogatás	soporte	támogatás	N;MASC;SG	N;NOM;SG
soporte	támogatást	soporte	támogatás	N;MASC;SG	N;ACC;SG
vivienda	lakás	vivienda	lakás	N;FEM;SG	N;NOM;SG
vivienda	elhelyezés	vivienda	elhelyezés	N;FEM;SG	N;NOM;SG
vivienda	lakás	vivienda	lakás	N;FEM;SG	N;NOM;SG
vivienda	lakhatás	vivienda	lakhatás	N;FEM;SG	N;NOM;SG
gloria	dicsőség	gloria	dicsőség	N;FEM;SG	N;NOM;SG
chico	fiú	chico	fiú	N;MASC;SG	N;NOM;SG
chico	gyerek	chico	gyerek	N;MASC;SG	N;NOM;SG
times	időpontok	time	időpont	N	N;NOM;PL
times	times	time	times	N	N;NOM;SG
caballería	lovasság	caballería	lovasság	N;FEM;SG	N;NOM;SG
representan	képviselni	representar	képvisel	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
rebelión	felkelés	rebelión	felkelés	N;FEM;SG	N;NOM;SG
rebelión	felkelés	rebelión	felkelés	N;FEM;SG	N;NOM;SG
rebelión	lázadás	rebelión	lázadás	N;FEM;SG	N;NOM;SG
rebelión	felkelés	rebelión	felkelés	N;FEM;SG	N;NOM;SG
rebelión	lázadás	rebelión	lázadás	N;FEM;SG	N;NOM;SG
asistente	asszisztens	asistente	asszisztens	N;SG	N;NOM;SG
ritmo	lépést	ritmo	lépés	N;MASC;SG	N;ACC;SG
ritmo	ritmus	ritmo	ritmus	N;MASC;SG	N;NOM;SG
guionista	forgatókönyvíró	guionista	forgatókönyvíró	N;SG	N;NOM;SG
senador	szenátor	senador	szenátor	N;MASC;SG	N;NOM;SG
costas	partok	costa	part	N;FEM;PL	N;NOM;PL
adultos	felnőtteknek	adulto	felnőtt	N;MASC;PL	N;DAT;PL
adultos	felnőttek	adulto	felnőt	N;MASC;PL	N;NOM;PL
piso	lakás	piso	lakás	N;MASC;SG	N;NOM;SG
piso	lakás	piso	lakás	N;MASC;SG	N;NOM;SG
piso	apartman	piso	apartman	N;MASC;SG	N;NOM;SG
piso	emelet	piso	emelet	N;MASC;SG	N;NOM;SG
piso	padló	piso	padló	N;MASC;SG	N;NOM;SG
partida	indulási	partida	indulási	N;FEM;SG	N;NOM;SG
partida	távozás	partida	távozás	N;FEM;SG	N;NOM;SG
partida	indulás	partida	indulás	N;FEM;SG	N;NOM;SG
partida	irány	partida	irány	N;FEM;SG	N;NOM;SG
carreteras	utakon	carretera	út	N;FEM;PL	N;ON+ESS;PL
carreteras	utak	carretera	út	N;FEM;PL	N;NOM;PL
carreteras	autópályák	carretera	autópálya	N;FEM;PL	N;NOM;PL
gobiernos	kormányok	gobierno	kormány	N;MASC;PL	N;NOM;PL
hermandad	testvériség	hermandad	testvériség	N;FEM;SG	N;NOM;SG
hermandad	testvériség	hermandad	testvériség	N;FEM;SG	N;NOM;SG
perro	kutyus	perro	kutyus	N;MASC;SG	N;NOM;SG
perro	kutya	perro	kutya	N;MASC;SG	N;NOM;SG
establecimiento	telephely	establecimiento	telephely	N;MASC;SG	N;NOM;SG
establecimiento	létesítmény	establecimiento	létesítmény	N;MASC;SG	N;NOM;SG
establecimiento	létrehozása	establecimiento	létrehozás	N;MASC;SG	N;NOM;SG
establecimiento	letelepedés	establecimiento	letelepedés	N;MASC;SG	N;NOM;SG
rápida	gyorsan	rápido	gyors	ADJ;FEM;SG	ADJ;FRML;SG
archipiélago	szigetcsoport	archipiélago	szigetcsoport	N;MASC;SG	N;NOM;SG
negros	négerek	negro	néger	N;MASC;PL	N;NOM;PL
negros	feketék	negro	feke	N;MASC;PL	N;NOM;PL
asunto	alany	asunto	alany	N;MASC;SG	N;NOM;SG
asunto	figyelemmel	asunto	figyelem	N;MASC;SG	N;INS;SG
asunto	tárgy	asunto	tárgy	N;MASC;SG	N;NOM;SG
ramas	ágak	rama	ág	N;FEM;PL	N;NOM;PL
ramas	fiókok	rama	fiók	N;FEM;PL	N;NOM;PL
morir	haldoklik	morir	haldoklik	V;NFIN	V;DEF;IND;SG;3;PRS;FIN;ACT
insecto	rovar	insecto	rovar	N;MASC;SG	N;NOM;SG
insecto	poloska	insecto	poloska	N;MASC;SG	N;NOM;SG
insecto	bug	insecto	bug	N;MASC;SG	N;NOM;SG
autonomía	autonómia	autonomía	autonómia	N;FEM;SG	N;NOM;SG
autonomía	függetlenség	autonomía	függetlenség	N;FEM;SG	N;NOM;SG
cocina	szakács	cocina	szakács	N;FEM;SG	N;NOM;SG
cocina	főzés	cocina	főzés	N;FEM;SG	N;NOM;SG
cocina	konyha	cocina	konyha	N;FEM;SG	N;NOM;SG
cocina	főzés	cocina	főzés	N;FEM;SG	N;NOM;SG
cocina	konyha	cocina	konyha	N;FEM;SG	N;NOM;SG
cocina	konyhában	cocina	konyha	N;FEM;SG	N;IN+ESS;SG
asociado	kapcsolódó	asociado	kapcsolódó	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
concejo	tanács	concejo	tanács	N;MASC;SG	N;NOM;SG
pesca	halászat	pesca	halász	N;FEM;SG	N;NOM;SG
pesca	hal	pesca	hal	N;FEM;SG	N;NOM;SG
pesca	halat	pesca	hal	N;FEM;SG	N;ACC;SG
pesca	halászat	pesca	halász	N;FEM;SG	N;NOM;SG
pesca	horgászat	pesca	horgász	N;FEM;SG	N;NOM;SG
sucesión	szekvencia	sucesión	szekvencia	N;FEM;SG	N;NOM;SG
sucesión	sorrend	sucesión	sorrend	N;FEM;SG	N;NOM;SG
sucesión	örökség	sucesión	örökség	N;FEM;SG	N;NOM;SG
avance	előleg	avance	előleg	N;MASC;SG	N;NOM;SG
avance	áttörés	avance	áttörés	N;MASC;SG	N;NOM;SG
proteger	véd	proteger	véd	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
proteger	megvédeni	proteger	megvéd	V;NFIN	V;NFIN;ACT
presidencial	elnöki	presidencial	elnöki	ADJ;SG	ADJ;NOM;SG
pacientes	páciensek	paciente	páciens	N;PL	N;NOM;PL
pacientes	betegek	paciente	beteg	N;PL	N;NOM;PL
finlandia	finnország	finlandia	finnország	N;FEM;SG	N;NOM;SG
finlandia	finnország	finlandia	finnország	N;FEM;SG	N;NOM;SG
estrecho	szűk	estrecho	szűk	ADJ;MASC;SG	ADJ;NOM;SG
papeles	szerepei	papel	szerep	N;MASC;PL	N;NOM;PL
papeles	papírokat	papel	papír	N;MASC;PL	N;ACC;PL
papeles	papírok	papel	papír	N;MASC;PL	N;NOM;PL
determinar	meghatározni	determinar	meg+határoz	V;NFIN	V;NFIN;ACT
fabricación	előállítás	fabricación	előállítás	N;FEM;SG	N;NOM;SG
fabricación	gyártás	fabricación	gyártás	N;FEM;SG	N;NOM;SG
fabricación	előállítás	fabricación	előállítás	N;FEM;SG	N;NOM;SG
fabricación	gyártás	fabricación	gyártás	N;FEM;SG	N;NOM;SG
poema	vers	poema	vers	N;MASC;SG	N;NOM;SG
poema	verset	poema	vers	N;MASC;SG	N;ACC;SG
saludo	köszönés	saludo	köszönés	N;MASC;SG	N;NOM;SG
indonesia	indonéziában	indonesio	indonézia	N;FEM;SG	N;IN+ESS;SG
marino	tengerész	marino	tengerész	N;MASC;SG	N;NOM;SG
marino	matróz	marino	matróz	N;MASC;SG	N;NOM;SG
marino	tengerész	marino	tengerész	N;MASC;SG	N;NOM;SG
marino	tengerészgyalogos	marino	tengerészgyalogos	N;MASC;SG	N;NOM;SG
batallón	zászlóalj	batallón	zászlóalj	N;MASC;SG	N;NOM;SG
pelea	harc	pelea	harc	N;FEM;SG	N;NOM;SG
gastronomía	konyha	gastronomía	konyha	N;FEM;SG	N;NOM;SG
gastronomía	gasztronómia	gastronomía	gasztronómia	N;FEM;SG	N;NOM;SG
virus	vírussal	virus	vírus	N;MASC	N;INS;SG
virus	vírus	virus	vírus	N;MASC	N;NOM;SG
virus	vírusok	virus	vírus	N;MASC	N;NOM;PL
potencial	potenciál	potencial	potenciál	N;MASC;SG	N;NOM;SG
potencial	lehetőség	potencial	lehetőség	N;MASC;SG	N;NOM;SG
extra	prémium	extra	prémium		
extra	bónusz	extra	bónusz		
extra	extra	extra	extra		
pilar	pillér	pilar	pillér	N;SG	N;NOM;SG
pilar	oszlop	pilar	oszlop	N;SG	N;NOM;SG
moral	morál	moral	morál	N;FEM;SG	N;NOM;SG
moral	erkölcs	moral	erkölcs	N;FEM;SG	N;NOM;SG
moral	erkölcs	moral	erkölcs	N;FEM;SG	N;NOM;SG
moral	erkölcs	moral	erkölcs	N;FEM;SG	N;NOM;SG
cierre	lezárás	cierre	lezárás	N;MASC;SG	N;NOM;SG
cierre	bezárása	cierre	bezárás	N;MASC;SG	N;NOM;SG
cierre	bezárása	cierre	bezárás	N;MASC;SG	N;NOM;SG
cierre	záró	cierre	záró	N;MASC;SG	N;NOM;SG
cierre	zárás	cierre	zárás	N;MASC;SG	N;NOM;SG
paisaje	díszlet	paisaje	díszlet	N;MASC;SG	N;NOM;SG
paisaje	táj	paisaje	táj	N;MASC;SG	N;NOM;SG
paisaje	táj	paisaje	táj	N;MASC;SG	N;NOM;SG
aviación	repülés	aviación	repülés	N;FEM;SG	N;NOM;SG
aviación	légiközlekedés	aviación	légiközlekedés	N;FEM;SG	N;NOM;SG
rendimiento	előadás	rendimiento	előadás	N;MASC;SG	N;NOM;SG
rendimiento	teljesítmény	rendimiento	teljesítmény	N;MASC;SG	N;NOM;SG
rendimiento	hozam	rendimiento	hozam	N;MASC;SG	N;NOM;SG
acontecimientos	események	acontecimiento	esemény	N;MASC;PL	N;NOM;PL
acontecimientos	rendezvények	acontecimiento	rendezvény	N;MASC;PL	N;NOM;PL
acontecimientos	fejlemények	acontecimiento	fejlemény	N;MASC;PL	N;NOM;PL
acontecimientos	fejlesztések	acontecimiento	fejlesztés	N;MASC;PL	N;NOM;PL
actuó	cselekedett	actuar	cselekedik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
escultor	szobrász	escultor	szobrász	N;MASC;SG	N;NOM;SG
antigüedad	ókor	antigüedad	ókor	N;FEM;SG	N;NOM;SG
antigüedad	rangidős	antigüedad	rangidős	N;FEM;SG	N;NOM;SG
resumen	absztrakt	resumen	absztrakt	N;MASC;SG	N;NOM;SG
medellín	medellín	medellín	medellín	N;MASC;SG	N;NOM;SG
arcos	boltívek	arco	boltívő	N;MASC;PL	N;NOM;PL
arcos	íjak	arco	íj	N;MASC;PL	N;NOM;PL
errores	hibák	error	hiba	N;MASC;PL	N;NOM;PL
errores	hibákat	error	hiba	N;MASC;PL	N;ACC;PL
errores	hibák	error	hiba	N;MASC;PL	N;NOM;PL
errores	hibákat	error	hiba	N;MASC;PL	N;ACC;PL
errores	rovarok	error	rovar	N;MASC;PL	N;NOM;PL
errores	bogarak	error	bogarak	N;MASC;PL	N;NOM;PL
raíces	gyökerek	raíz	gyöker	N;FEM;PL	N;NOM;PL
responsabilidad	kötelezettség	responsabilidad	kötelezettség	N;FEM;SG	N;NOM;SG
responsabilidad	felelősség	responsabilidad	felelősség	N;FEM;SG	N;NOM;SG
responsabilidad	felelősséget	responsabilidad	felelősség	N;FEM;SG	N;ACC;SG
responsabilidad	felelősség	responsabilidad	felelősség	N;FEM;SG	N;NOM;SG
amenaza	fenyegetés	amenaza	fenyegetés	N;FEM;SG	N;NOM;SG
amenaza	fenyegetés	amenaza	fenyegetés	N;FEM;SG	N;NOM;SG
ojo	szemgolyó	ojo	szemgolyó	N;MASC;SG	N;NOM;SG
ojo	szemet	ojo	szemet	N;MASC;SG	N;ACC;SG
ojo	szeme	ojo	szem	N;MASC;SG	N;NOM;SG
separación	szétválasztás	separación	szétválasztás	N;FEM;SG	N;NOM;SG
convención	egyezmény	convención	egyezmény	N;FEM;SG	N;NOM;SG
convención	konvent	convención	konven	N;FEM;SG	N;NOM;SG
provocó	provokálta	provocar	provokál	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
habilidades	készségek	habilidad	készség	N;FEM;PL	N;NOM;PL
habilidades	képességek	habilidad	képesség	N;FEM;PL	N;NOM;PL
habilidades	képességeit	habilidad	képesség	N;FEM;PL	N;ACC;PL
habilidades	képességek	habilidad	képesség	N;FEM;PL	N;NOM;PL
pago	fizetés	pago	fizetés	N;MASC;SG	N;NOM;SG
pago	kifizetés	pago	kifizetés	N;MASC;SG	N;NOM;SG
pago	fizetés	pago	fizetés	N;MASC;SG	N;NOM;SG
tendencia	tendencia	tendencia	tendencia	N;FEM;SG	N;NOM;SG
tendencia	tendencia	tendencia	tendencia	N;FEM;SG	N;NOM;SG
tendencia	hajlam	tendencia	hajlam	N;FEM;SG	N;NOM;SG
animación	animáció	animación	animáció	N;FEM;SG	N;NOM;SG
instalación	telepítés	instalación	telepítés	N;FEM;SG	N;NOM;SG
instalación	létesítmény	instalación	létesítmény	N;FEM;SG	N;NOM;SG
instalación	telepítés	instalación	telepítés	N;FEM;SG	N;NOM;SG
instalación	telepítése	instalación	telepítés	N;FEM;SG	N;NOM;SG
instalación	telepítés	instalación	telepítés	N;FEM;SG	N;NOM;SG
instalación	telepítése	instalación	telepítés	N;FEM;SG	N;NOM;SG
marcas	védjegyek	marca	védjegy	N;FEM;PL	N;NOM;PL
marcas	védjegyek	marca	védjegy	N;FEM;PL	N;NOM;PL
marcas	jelölések	marca	jelölés	N;FEM;PL	N;NOM;PL
marcas	védjegyek	marca	védjegy	N;FEM;PL	N;NOM;PL
marcas	márkák	marca	márka	N;FEM;PL	N;NOM;PL
gana	győz	ganar	győz	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
gana	nyerni	ganar	nyer	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
gana	nyerj	ganar	nyerj	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
terror	terror	terror	terror	N;MASC;SG	N;NOM;SG
terror	rettegés	terror	rettegés	N;MASC;SG	N;NOM;SG
terror	rémület	terror	rémület	N;MASC;SG	N;NOM;SG
próximo	közelgő	próximo	közelgő	ADJ;MASC;SG	ADJ;NOM;SG
explotación	hasznosítás	explotación	hasznosítás	N;FEM;SG	N;NOM;SG
explotación	kizsákmányolás	explotación	kizsákmányolás	N;FEM;SG	N;NOM;SG
pena	szankció	pena	szankció	N;FEM;SG	N;NOM;SG
pena	büntetés	pena	büntetés	N;FEM;SG	N;NOM;SG
pena	szánalom	pena	szánalom	N;FEM;SG	N;NOM;SG
pena	bánat	pena	bánat	N;FEM;SG	N;NOM;SG
pena	bánatot	pena	bánat	N;FEM;SG	N;ACC;SG
pena	szomorúság	pena	szomorúság	N;FEM;SG	N;NOM;SG
pena	bánat	pena	bánat	N;FEM;SG	N;NOM;SG
pena	gyász	pena	gyász	N;FEM;SG	N;NOM;SG
quizás	talán	quizás	talán	ADV	ADV
quizás	talán	quizás	talán	ADV	ADV
comparación	összehasonlítása	comparación	összehasonlítás	N;FEM;SG	N;NOM;SG
comparación	összehasonlítása	comparación	összehasonlítás	N;FEM;SG	N;NOM;SG
habilidad	szakértelem	habilidad	szakértelem	N;FEM;SG	N;NOM;SG
habilidad	képesség	habilidad	képesség	N;FEM;SG	N;NOM;SG
habilidad	készség	habilidad	készség	N;FEM;SG	N;NOM;SG
habilidad	képesség	habilidad	képesség	N;FEM;SG	N;NOM;SG
define	meghatározza	definir	meghatároz	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
define	meghatározni	definir	meg+határoz	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
tiro	lövöldözés	tiro	lövöldözés	N;MASC;SG	N;NOM;SG
tiro	lövés	tiro	lövés	N;MASC;SG	N;NOM;SG
tiro	forgatás	tiro	forgatás	N;MASC;SG	N;NOM;SG
tiro	lövés	tiro	lövés	N;MASC;SG	N;NOM;SG
tiro	gumiabroncs	tiro	gumiabroncs	N;MASC;SG	N;NOM;SG
solitario	magányosan	solitario	magányos	ADJ;MASC;SG	ADJ;FRML;SG
cursos	tanfolyamok	curso	tanfolyam	N;MASC;PL	N;NOM;PL
dioses	istenek	dios	ist	N;MASC;PL	N;NOM;PL
disposición	elrendezés	disposición	elrendezés	N;FEM;SG	N;NOM;SG
dolor	fájdalmat	dolor	fájdalom	N;MASC;SG	N;ACC;SG
dolor	fájdalom	dolor	fájdalom	N;MASC;SG	N;NOM;SG
boys	fiuk	boy	fiuk	N	N;NOM;SG
boys	fiúk	boy	fiúk	N	N;NOM;PL
magdalena	muffin	magdaleno	muffin	N;FEM;SG	N;NOM;SG
cadenas	láncok	cadena	lánc	N;FEM;PL	N;NOM;PL
tasa	kamatláb	tasa	kamatláb	N;FEM;SG	N;NOM;SG
tasa	arány	tasa	arány	N;FEM;SG	N;NOM;SG
tasa	díj	tasa	díj	N;FEM;SG	N;NOM;SG
tasa	díjazás	tasa	díjazás	N;FEM;SG	N;NOM;SG
petición	megkeresés	petición	megkeresés	N;FEM;SG	N;NOM;SG
petición	kérésére	petición	kérés	N;FEM;SG	N;ON+ALL;SG
petición	kérésre	petición	kérés	N;FEM;SG	N;ON+ALL;SG
petición	kérés	petición	kérés	N;FEM;SG	N;NOM;SG
petición	petíciót	petición	petíció	N;FEM;SG	N;ACC;SG
wiki	wiki	wiki	wiki	N;MASC;SG	N;NOM;SG
criterios	szempontok	criterio	szempont	N;MASC;PL	N;NOM;PL
criterios	kritériumok	criterio	kritérium	N;MASC;PL	N;NOM;PL
hermanas	nővérek	hermana	nő	N;FEM;PL	N;NOM;PL
hermanas	testvérek	hermana	testvér	N;FEM;PL	N;NOM;PL
estadística	statisztika	estadístico	statisztika	N;FEM;SG	N;NOM;SG
estadística	statisztika	estadístico	statisztika	N;FEM;SG	N;NOM;SG
herramientas	eszközök	herramienta	eszköz	N;FEM;PL	N;NOM;PL
herramientas	szerszámok	herramienta	szerszám	N;FEM;PL	N;NOM;PL
vocalista	énekes	vocalista	énekes	N;SG	N;NOM;SG
escapar	megszökni	escapar	meg+szök	V;NFIN	V;NFIN;ACT
espada	penge	espada	penge	N;FEM;SG	N;NOM;SG
espada	pengét	espada	peng	N;FEM;SG	N;ACC;SG
espada	kard	espada	kard	N;FEM;SG	N;NOM;SG
espada	kard	espada	kard	N;FEM;SG	N;NOM;SG
árabes	arabok	árabe	arab	N;PL	N;NOM;PL
sexto	hatodik	sexto	hatodik	ADJ;MASC;SG	ADJ;NOM;SG
matar	gyilkol	matar	gyilkol	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
matar	megölni	matar	meg+öl	V;NFIN	V;NFIN;ACT
matar	ölj	matar	ölj	V;NFIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
vertical	függőlegesen	vertical	függőleges	ADJ;SG	ADJ;FRML;SG
oficinas	hivatalok	oficina	hivatal	N;FEM;PL	N;NOM;PL
oficinas	irodák	oficina	iroda	N;FEM;PL	N;NOM;PL
disciplina	fegyelem	disciplina	fegyelem	N;FEM;SG	N;NOM;SG
cech	cech	cech	cech	N;MASC;SG	N;NOM;SG
obispos	püspökök	obispo	püspök	N;MASC;PL	N;NOM;PL
participaciones	gazdaságok	participación	gazdaság	N;FEM;PL	N;NOM;PL
candidatura	jelölés	candidatura	jelölés	N;FEM;SG	N;NOM;SG
candidatura	jelölést	candidatura	jelölés	N;FEM;SG	N;ACC;SG
cuadros	táblák	cuadro	táblák	N;MASC;PL	N;NOM;PL
cuadros	táblázatok	cuadro	táblázat	N;MASC;PL	N;NOM;PL
cuadros	asztalok	cuadro	asztal	N;MASC;PL	N;NOM;PL
cuadros	festmények	cuadro	festmény	N;MASC;PL	N;NOM;PL
cuadros	képeket	cuadro	kép	N;MASC;PL	N;ACC;PL
cuadros	képek	cuadro	kép	N;MASC;PL	N;NOM;PL
cuadros	fényképek	cuadro	fénykép	N;MASC;PL	N;NOM;PL
vegetación	növényzet	vegetación	növényzet	N;FEM;SG	N;NOM;SG
voluntad	akarat	voluntad	akarat	N;FEM;SG	N;NOM;SG
necesidades	szükségletei	necesidad	szükséglet	N;FEM;PL	N;NOM;PL
necesidades	szükségletek	necesidad	szükséglet	N;FEM;PL	N;NOM;PL
