con	med	con	med	ADP	ADP
boys	boys	boy	boys	N	N;NOM;INDF;MASC+FEM;SG
boys	pojkar	boy	pojke	N	N;NOM;INDF;MASC+FEM;PL
boys	grabbar	boy	grabb	N	N;NOM;INDF;MASC+FEM;PL
magdalena	madeleine	magdaleno	madeleine	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
magdalena	muffins	magdaleno	muffin	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cadenas	kedjor	cadena	kedja	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
cadenas	strängar	cadena	sträng	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tasa	avgift	tasa	avgift	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tasa	arvode	tasa	arvode	N;FEM;SG	N;NOM;INDF;NEUT;SG
hecha	tillverkad	hecho	tillverkad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hecha	tillverkat	hecho	tillverkad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
petición	begäran	petición	begära	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
petición	förfrågan	petición	förfrågan	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
petición	upprop	petición	upprop	N;FEM;SG	N;NOM;INDF;NEUT;SG
petición	framställning	petición	framställning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wiki	wiki	wiki	wiki	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
criterios	kriterier	criterio	kriterium	N;MASC;PL	N;NOM;INDF;NEUT;PL
criterios	kriterierna	criterio	kriterium	N;MASC;PL	N;NOM;DEF;NEUT;PL
hermanas	systrar	hermana	syster	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
interpretada	tolkat	interpretado	tolka	ADJ;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
disponibles	tillgängliga	disponible	tillgänglig	ADJ;PL	ADJ;NOM;PL
estadística	statistiken	estadístico	statistik	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
estadística	statistik	estadístico	statistik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
estadística	statistik	estadístico	statistik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
simón	simon	simón	simon	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vocalista	sångare	vocalista	sång	N;SG	N;NOM;INDF;MASC+FEM;SG
escapar	fly	escapar	fly	V;NFIN	V;IMP;FIN;ACT
escapar	rymma	escapar	rymma	V;NFIN	V;IMP;FIN;ACT
espada	blade	espada	blad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
espada	svärd	espada	svärd	N;FEM;SG	N;NOM;INDF;NEUT;SG
espada	svärd	espada	svärd	N;FEM;SG	N;NOM;INDF;NEUT;SG
árabes	araber	árabe	araber	N;PL	N;NOM;INDF;MASC+FEM;PL
sexto	sjätte	sexto	sjätte	ADJ;MASC;SG	ADJ;NOM
matar	dräpa	matar	dräpa	V;NFIN	V;IMP;FIN;ACT
matar	slakta	matar	slakta	V;NFIN	V;IMP;NFIN;ACT
vertical	vertikalt	vertical	vertikal	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
oficinas	kontoren	oficina	kontor	N;FEM;PL	N;NOM;DEF;NEUT;PL
contemporánea	nutida	contemporáneo	nutida	ADJ;FEM;SG	ADJ;NOM
disciplina	disciplin	disciplina	disciplin	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
aparecer	framträder	aparecer	framträda	V;NFIN	V;IND;PRS;FIN;ACT
gigante	jätte	gigante	jätte	N;SG	N;NOM;INDF;MASC+FEM;SG
cristiano	kristet	cristiano	kristen	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
cristiano	kristen	cristiano	kristen	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
moyle	moyle	moyle	moyle	N	N;NOM;INDF;MASC+FEM;SG
revolucionario	revolutionär	revolucionario	revolutionär	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
revolucionario	revolutionerande	revolucionario	revolutionerande	ADJ;MASC;SG	ADJ;NOM;PRS;V.PTCP
obispos	biskopar	obispo	biskopa	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
blancas	vita	blanco	vit	ADJ;FEM;PL	ADJ;NOM;PL
sport	sporten	sport	sport	N	N;NOM;DEF;MASC+FEM;SG
sport	sport	sport	sport	N	N;NOM;INDF;MASC+FEM;SG
sport	idrott	sport	idrott	N	N;NOM;INDF;MASC+FEM;SG
sport	idrotten	sport	idrott	N	N;NOM;DEF;MASC+FEM;SG
derrotado	besegrat	derrotado	besegrad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
derrotado	besegrad	derrotado	besegrad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
participaciones	anläggningar	participación	anläggning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
candidatura	kandidatur	candidatura	kandidatur	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
candidatura	kandidatur	candidatura	kandidatur	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
candidatura	nominering	candidatura	nominering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
candidatura	utnämning	candidatura	utnämning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cuadros	tabeller	cuadro	tabell	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cuadros	tabellerna	cuadro	tabell	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
cuadros	målningar	cuadro	målning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cuadros	tavlor	cuadro	tavla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cuadros	tavlor	cuadro	tavla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cuadros	bilder	cuadro	bild	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vegetación	växtlighet	vegetación	växtlighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vegetación	vegetation	vegetación	vegetation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
voluntad	villighet	voluntad	villighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
eliminar	eliminera	eliminar	eliminera	V;NFIN	V;IMP;FIN;ACT
eliminar	eliminerar	eliminar	eliminera	V;NFIN	V;IND;PRS;FIN;ACT
eliminar	stryka	eliminar	stryka	V;NFIN	V;IMP;FIN;ACT
eliminar	stryk	eliminar	stryk	V;NFIN	V;IMP;FIN;ACT
eliminar	radera	eliminar	radera	V;NFIN	V;IMP;FIN;ACT
vandalismo	skadegörelse	vandalismo	skadegörelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vandalismo	vandalism	vandalismo	vandalism	N;MASC;SG	N;NOM;INDF;NEUT;SG
france	france	france	fra	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cayó	föll	caer	föll	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
cayó	trillade	caer	trilla	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
cayó	ramlade	caer	ramla	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
clasificado	klassificerat	clasificado	klassificerad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ven	kommer	ver	komma	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
maestros	herrar	maestro	herre	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
maestros	lärare	maestro	lärare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
maestros	lärarna	maestro	lärare	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
negocio	affärsverksamhet	negocio	affärsverksamhet	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
negocio	business	negocio	business	N;MASC;SG	N;NOM;INDF;NEUT;SG
negocio	näringsliv	negocio	näringsliv	N;MASC;SG	N;NOM;INDF;NEUT;SG
mención	omnämnande	mención	omnämnande	N;FEM;SG	N;NOM;INDF;NEUT;SG
mención	citation	mención	citation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
escribe	skriver	escribir	skriva	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
esfuerzos	strävanden	esfuerzo	strävande	N;MASC;PL	N;NOM;INDF;NEUT;PL
esfuerzos	insatser	esfuerzo	insats	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
esfuerzos	ansträngningar	esfuerzo	ansträngning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dolores	smärtor	dolor	smärtor	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
doña	doña	doña	doña	N;FEM;SG	N;NOM;INDF;NEUT;SG
doña	dona	doña	dö	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
doña	donna	doña	donna	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
actuar	agerar	actuar	agera	V;NFIN	V;IND;PRS;FIN;ACT
actuar	agera	actuar	agera	V;NFIN	V;IMP;FIN;ACT
producciones	produktioner	producción	produktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
necesita	behöver	necesitar	behöva	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
necesita	behöver	necesitar	behöva	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
periódicos	dagstidningar	periódico	dagstidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
periódicos	tidningar	periódico	tidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
periódicos	tidningspapper	periódico	tidningspapper	N;MASC;PL	N;NOM;INDF;NEUT;PL
margarita	margaret	margarita	margar	N;FEM;SG	N;NOM;DEF;NEUT;SG
margarita	margareta	margarita	margaret	N;FEM;SG	N;NOM;DEF;NEUT;SG
margarita	margarita	margarita	margarit	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
margarita	marguerite	margarita	marguerite	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
margarita	daisy	margarita	daisy	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
regresa	returnerar	regresar	returnera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
regresa	återvänder	regresar	återvänd	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
regresa	returneras	regresar	returnera	V;IND;SG;3;PRS;FIN	V;NFIN;PASS
brigada	brigaden	brigada	brigad	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
championship	mästerskap	championship	mästerskap	N;MASC;SG	N;NOM;INDF;NEUT;SG
championship	championship	championship	championship	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
championship	mästerskapet	championship	mästerskap	N;MASC;SG	N;NOM;DEF;NEUT;SG
béisbol	baseboll	béisbol	baseboll	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
béisbol	baseball	béisbol	baseball	N;MASC;SG	N;NOM;INDF;NEUT;SG
logrando	åstadkommer	lograr	åstadkomma	V;V.MSDR	V;IND;PRS;FIN;ACT
logrando	uppnå	lograr	uppnå	V;V.MSDR	V;IMP;FIN;ACT
logrando	uppnår	lograr	uppnå	V;V.MSDR	V;IMP;FIN;ACT
redacción	redaktionen	redacción	redaktion	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
redacción	skrift	redacción	skrift	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
redacción	skrivning	redacción	skrivning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
junior	junior	junior	junia	N;SG	N;NOM;INDF;MASC+FEM;SG
tomando	tar	tomar	ta	V;V.MSDR	V;IND;PRS;FIN;ACT
depende	beror	depender	bero	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
combinación	kombinationen	combinación	kombination	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
combinación	kombination	combinación	kombination	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
combustible	bränsle	combustible	bränsle	N;MASC;SG	N;NOM;INDF;NEUT;SG
combustible	drivmedel	combustible	drivmedel	N;MASC;SG	N;NOM;INDF;NEUT;SG
combustible	bränsle	combustible	bränsle	N;MASC;SG	N;NOM;INDF;NEUT;SG
inaugurado	öppnad	inaugurado	öppna	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ocurrió	inträffade	ocurrir	inträffa	V;IND;SG;3;PST;FIN	V;IND;PST;V.PTCP;ACT
ocurrió	inträffade	ocurrir	inträffa	V;IND;SG;3;PST;FIN	V;IND;PST;V.PTCP;ACT
embajador	ambassadören	embajador	ambassadör	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
embajador	ambassadör	embajador	ambassadör	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
entender	förstår	entender	förstå	V;NFIN	V;IND;PRS;FIN;ACT
entender	förstå	entender	förstå	V;NFIN	V;IMP;FIN;ACT
compra	köp	compra	köp	N;FEM;SG	N;NOM;INDF;NEUT;SG
compra	köpet	compra	köp	N;FEM;SG	N;NOM;DEF;NEUT;SG
compra	köp	compra	köp	N;FEM;SG	N;NOM;INDF;NEUT;SG
obligado	tvingad	obligado	tvinga	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
obligado	påtvingad	obligado	påtvinga	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
obligado	påtvingat	obligado	påtvinga	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
obligado	bundet	obligado	bunden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
obligado	bunden	obligado	bunden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
involucrados	involverade	involucrado	involvera	ADJ;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
desierto	öken	desierto	öken	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
desierto	desert	desierto	desera	N;MASC;SG	N;NOM;INDF;NEUT;SG
compuestos	föreningar	compuesto	förening	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
agentes	agenter	agente	agent	N;PL	N;NOM;INDF;MASC+FEM;PL
agentes	officerare	agente	officerare	N;PL	N;NOM;INDF;MASC+FEM;PL
creador	skaparen	creador	skapare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
productora	producent	productora	producent	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
power	kraft	power	kraft	N	N;NOM;INDF;MASC+FEM;SG
power	makt	power	makt	N	N;NOM;INDF;MASC+FEM;SG
power	power	power	power	N	N;NOM;INDF;MASC+FEM;SG
ensayos	tester	ensayo	test	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ensayos	rättegångar	ensayo	rättegång	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ensayos	prövningar	ensayo	prövning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ensayos	repetitioner	ensayo	repetition	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ensayos	uppsatser	ensayo	uppsats	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
barroco	barock	barroco	barock	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
alba	gryning	alba	gryning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
alba	gryningen	alba	gryning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
considerar	överväga	considerar	överväga	V;NFIN	V;IMP;FIN;ACT
considerar	överväg	considerar	överväg	V;NFIN	V;IMP;FIN;ACT
considerar	anse	considerar	anse	V;NFIN	V;IMP;FIN;ACT
ingenieros	ingenjörer	ingeniero	ingenjör	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
insectos	insekter	insecto	insekt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
insectos	insekter	insecto	insekt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
insectos	buggar	insecto	bugga	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pistas	spår	pista	spår	N;FEM;PL	N;NOM;INDF;NEUT;PL
pistas	backarna	pista	backare	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
pistas	ledtrådar	pista	ledtråda	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
trinidad	trinity	trinidad	trinity	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
trinidad	trinidad	trinidad	trinidad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mamíferos	däggdjur	mamífero	däggdjur	N;MASC;PL	N;NOM;INDF;NEUT;PL
mamíferos	däggdjur	mamífero	däggdjur	N;MASC;PL	N;NOM;INDF;NEUT;PL
mamíferos	däggdjur	mamífero	däggdjur	N;MASC;PL	N;NOM;INDF;NEUT;PL
cinta	band	cinta	band	N;FEM;SG	N;NOM;INDF;NEUT;SG
cinta	tejp	cinta	tejp	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cinta	band	cinta	band	N;FEM;SG	N;NOM;INDF;NEUT;SG
retrato	stående	retrato	stående	N;MASC;SG	N;NOM;INDF;NEUT;SG
retrato	porträtt	retrato	porträtt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
retrato	porträtt	retrato	porträtt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
calor	heat	calor	heat	N;MASC;SG	N;NOM;INDF;NEUT;SG
calor	värme	calor	värme	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
calor	värme	calor	värme	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
calor	hot	calor	hot	N;MASC;SG	N;NOM;INDF;NEUT;SG
stone	sten	stone	sten	N	N;NOM;INDF;MASC+FEM;SG
are	are	are	are	N	N;NOM;INDF;MASC+FEM;SG
colonias	kolonier	colonia	koloni	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
colonias	kolonierna	colonia	kolonium	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
mejora	förbättring	mejora	förbättring	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mejora	förbättring	mejora	förbättring	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
republicano	republikan	republicano	republika	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lord	lord	lord	lord	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lord	herre	lord	gärra	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
talleres	verkstäder	taller	verkstad	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
talleres	seminarier	taller	seminarium	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
talleres	workshops	taller	Norkshop	N;MASC;PL	N;NOM;INDF;NEUT;PL
angeles	änglar	angel	ängel	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
peor	värst	peor	värst	ADV	ADV;RL
peor	sämst	peor	dålig	ADV	ADV;RL
peor	sämre	peor	dålig	ADV	ADV;CMPR
blues	blues	blues	blues	N	N;NOM;INDF;MASC+FEM;SG
basílica	basilica	basílica	basilic	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nieto	barnbarnet	nieto	barnbarn	N;MASC;SG	N;NOM;DEF;NEUT;SG
nieto	barnbarnet	nieto	barnbarn	N;MASC;SG	N;NOM;DEF;NEUT;SG
nieto	sonson	nieto	sonson	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
verdadera	sann	verdadero	sann	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
elenco	gips	elenco	gipsa	N;MASC;SG	N;NOM;INDF;NEUT;SG
estrategia	strategin	estrategia	strategi	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
estrategia	strategi	estrategia	strategi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
causas	orsaker	causa	orsak	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
virtual	virtuell	virtual	virtuell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
virtual	virtuellt	virtual	virtuell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
integración	integrering	integración	integrering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
integración	integrering	integración	integrering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
integración	integration	integración	integration	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
integración	integrationen	integración	integration	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
integración	integrering	integración	integrering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
integración	integration	integración	integration	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
temporal	tillfällig	temporal	tillfällig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
temporal	temporär	temporal	temporär	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
clausura	stängning	clausura	stängning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
clausura	nedläggning	clausura	nedläggning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
clausura	avslut	clausura	avslut	N;FEM;SG	N;NOM;INDF;NEUT;SG
clausura	avvecklingen	clausura	avveckling	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
clausura	avveckling	clausura	avveckling	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
clausura	stängning	clausura	stängning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
frecuente	vanligt	frecuente	vanlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
frecuente	gemensamt	frecuente	gemensam	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
frecuente	vanlig	frecuente	vanlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
obteniendo	hämtar	obtener	hämta	V;V.MSDR	V;IND;PRS;FIN;ACT
obteniendo	erhålla	obtener	erhålla	V;V.MSDR	V;IMP;NFIN;ACT
tenerife	tenerife	tenerife	tenerife	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
útil	användbar	útil	användbar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
útil	användbart	útil	användbar	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
útil	nyttig	útil	nyttig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
lunes	måndagar	lunes	måndag	N	N;NOM;INDF;MASC+FEM;PL
lunes	måndag	lunes	måndag	N	N;NOM;INDF;MASC+FEM;SG
grammy	grammys	grammy	grammys	N;MASC;SG	N;NOM;INDF;NEUT;SG
minuto	minuten	minuto	minut	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
minuto	minut	minuto	minut	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
estilos	stilar	estilo	stil	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
probable	troligt	probable	trolig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
probable	sannolik	probable	sannolik	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
probable	trolig	probable	trolig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
probable	troligt	probable	trolig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
probable	sannolik	probable	sannolik	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
estatua	staty	estatua	staty	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
supremo	högste	supremo	hög	ADJ;MASC;SG	ADJ;NOM;DEF;RL
supremo	högsta	supremo	hög	ADJ;MASC;SG	ADJ;NOM;DEF;RL
recinto	inneslutning	recinto	inneslutning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
equivalente	motsvarande	equivalente	motsvarande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
equivalente	likvärdigt	equivalente	likvärdig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
equivalente	likvärdig	equivalente	likvärdig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
campus	campus	campus	campus	N;MASC	N;NOM;INDF;NEUT;SG
volúmenes	volymer	volumen	volym	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
tomado	tagen	tomado	tagen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
estancia	vistelse	estancia	vistelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
estancia	stay	estancia	stay	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
anexos	tilläggen	anexo	tillägg	N;MASC;PL	N;NOM;DEF;NEUT;PL
anexos	bilagor	anexo	bilagor	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
anexos	fästen	anexo	fäst	N;MASC;PL	N;NOM;INDF;NEUT;PL
anexos	bilagor	anexo	bilagor	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
descendientes	avkommor	descendiente	avkomma	N;PL	N;NOM;INDF;MASC+FEM;PL
descendientes	ättlingar	descendiente	ättling	N;PL	N;NOM;INDF;MASC+FEM;PL
caballos	hästar	caballo	häst	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
verdes	gröna	verde	grön	ADJ;PL	ADJ;NOM;PL
verdes	gröna	verde	grön	ADJ;PL	ADJ;NOM;PL
boy	boy	boy	boy	N	N;NOM;INDF;NEUT;SG
boy	pojke	boy	pojke	N	N;NOM;INDF;MASC+FEM;SG
boy	gosse	boy	gosse	N	N;NOM;INDF;MASC+FEM;SG
boy	pojk	boy	pojk	N	N;NOM;INDF;MASC+FEM;SG
retablo	altartavla	retablo	altartavel	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lara	lara	lara	lara	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
evidencia	bevis	evidencia	bevis	N;FEM;SG	N;NOM;INDF;NEUT;SG
evidencia	belägg	evidencia	belägg	N;FEM;SG	N;NOM;INDF;NEUT;SG
evidencia	bevisning	evidencia	bevisning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
evidencia	bevismaterial	evidencia	bevismaterial	N;FEM;SG	N;NOM;INDF;NEUT;SG
hidalgo	hidalgo	hidalgo	hidalgo	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
amiga	amiga	amiga	amig	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
amiga	vännen	amiga	vänne	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
amiga	vän	amiga	vän	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ciclismo	cykling	ciclismo	cykling	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ciclismo	cykling	ciclismo	cykling	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ciclismo	cykel	ciclismo	cykel	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
definitiva	definitiv	definitivo	definitiv	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
controlar	kontrollera	controlar	kontrollera	V;NFIN	V;IMP;FIN;ACT
controlar	kontrollerar	controlar	kontrollera	V;NFIN	V;IND;PRS;FIN;ACT
alpes	alperna	alpe	alp	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
alpes	alperna	alpe	alp	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
copas	muggar	copa	mugge	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
copas	glasögon	copa	glasögon	N;FEM;PL	N;NOM;INDF;NEUT;PL
copas	drycker	copa	drycka	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
copas	drinkar	copa	drinka	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
semillas	frön	semilla	frö	N;FEM;PL	N;NOM;INDF;NEUT;PL
pierde	förlorar	perder	förlora	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
