kategória	類別	kategória	類別	N;NOM;FEM;SG	N
zbraň	槍支	zbraň	槍支	N;NOM;FEM;SG	N
zbraň	槍	zbraň	槍	N;NOM;FEM;SG	N
zbraň	炮	zbraň	炮	N;NOM;FEM;SG	N
medicína	藥品	medicín	藥品	N;NOM;FEM;SG	N
medicína	藥物	medicín	藥物	N;NOM;FEM;SG	N
medicína	醫學	medicín	醫學	N;NOM;FEM;SG	N
medicína	藥	medicín	藥	N;NOM;FEM;SG	N
medicína	醫藥	medicín	醫藥	N;NOM;FEM;SG	N
programe	方案	program	方案	N;INAN;NOM;MASC;SG	N
programe	程式	program	程式	N;INAN;NOM;MASC;SG	N
programe	方案	program	方案	N;INAN;NOM;MASC;SG	N
slobodu	自由	sloboda	自由	N;ACC;FEM;SG	N
správania	行為	správanie	行為	N;NOM;NEUT;PL	N
letectvo	航空	letectvo	航空	N;NOM;NEUT;SG	N
športy	體育	šport	體育	N;INAN;NOM;MASC;PL	N
športy	運動	šport	運動	N;INAN;NOM;MASC;PL	N
status	狀況	status	狀況	N;INAN;NOM;MASC;SG	N
status	狀態	status	狀態	N;INAN;NOM;MASC;SG	N
status	現況	status	現況	N;INAN;NOM;MASC;SG	N
usporiadanie	版面	usporiadanie	版面	N;NOM;NEUT;SG	N
usporiadanie	佈局	usporiadanie	佈局	N;NOM;NEUT;SG	N
zvyšuje	增加	zvyšovať	增加	V;IPFV;IND;SG;3;POS;PRS;FIN	V
vojen	戰爭	vojna	戰爭	N;GEN;FEM;PL	N
internete	網路	internet	網路	N;INAN;NOM;MASC;SG	N
internete	網際	internet	網際	N;INAN;NOM;MASC;SG	N
umelci	藝術	umelec	藝術	N;ANIM;NOM;MASC;PL	N
umelci	藝人	umelec	藝人	N;ANIM;NOM;MASC;PL	N
stred	中心	stred	中心	N;INAN;NOM;MASC;SG	N
stred	中心	stred	中心	N;INAN;NOM;MASC;SG	N
stred	中間	stred	中間	N;INAN;NOM;MASC;SG	N
veľryba	鯨魚	veľryba	鯨魚	N;NOM;FEM;SG	N
veľryba	鯨	veľryba	鯨	N;NOM;FEM;SG	N
riešenia	溶液	riešenie	溶液	N;NOM;NEUT;PL	N
logika	邏輯	logika	邏輯	N;NOM;FEM;SG	N
dôstojník	官	dôstojník	官	N;ANIM;NOM;MASC;SG	N
dôstojník	軍官	dôstojník	軍官	N;ANIM;NOM;MASC;SG	N
zúčastnili	出席	zúčastniť	出席	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
žánre	流派	žánry	流派	N;INAN;NOM;MASC;PL	N
zmeniť	變更	zmeniť	變更	V;PFV;POS;NFIN	V
zmeniť	修改	zmeniť	修改	V;PFV;POS;NFIN	V
zmeniť	改變	zmeniť	改變	V;PFV;POS;NFIN	V
zmeniť	變更	zmeniť	變更	V;PFV;POS;NFIN	V
zmeniť	變	zmeniť	變	V;PFV;POS;NFIN	V
pamäte	記憶	pamäť	記憶	N;NOM;FEM;PL	N
pamäte	記憶	pamäť	記憶	N;NOM;FEM;PL	N
pamäte	記憶	pamäť	記憶	N;NOM;FEM;PL	N
pamäte	記憶	pamäť	記憶	N;NOM;FEM;PL	N
prežil	幸存	prežiť	幸存	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
určenie	決心	určenie	決心	N;NOM;NEUT;SG	N
dinosaury	恐龍	dinosaur	恐龍	N;INAN;NOM;MASC;PL	N
dinosaury	恐龍	dinosaur	恐龍	N;INAN;NOM;MASC;PL	N
hrdina	英雄	hrdina	英雄	N;ANIM;NOM;MASC;SG	N
letiska	機場	letisko	機場	N;NOM;NEUT;PL	N
slúžia	服務	slúžiť	服務	V;IPFV;IND;PL;3;POS;PRS;FIN	V
slúžia	發球	slúžiť	發球	V;IPFV;IND;PL;3;POS;PRS;FIN	V
filozofiu	哲學	filozofia	哲學	N;ACC;FEM;SG	N
filozofiu	理念	filozofia	理念	N;ACC;FEM;SG	N
pramene	彈簧	prameň	彈簧	N;INAN;NOM;MASC;PL	N
jazykoch	語言	jazyk	語言	N;INAN;GEN;MASC;PL	N
jazykoch	語文	jazyk	語文	N;INAN;GEN;MASC;PL	N
stredu	週	stred	週	N;INAN;GEN;MASC;SG	N
stredu	星期	stred	星期	N;INAN;GEN;MASC;SG	N
teplo	熱火	teplo	熱火	N;NOM;NEUT;SG	N
teplo	熱力	teplo	熱力	N;NOM;NEUT;SG	N
teplo	熱量	teplo	熱量	N;NOM;NEUT;SG	N
teplo	溫暖	teplo	溫暖	N;NOM;NEUT;SG	N
teplo	暖	teplo	暖	N;NOM;NEUT;SG	N
teplo	溫暖	teplo	溫暖	N;NOM;NEUT;SG	N
predmety	文章	predmet	文章	N;INAN;NOM;MASC;PL	N
predmety	科目	predmet	科目	N;INAN;NOM;MASC;PL	N
predmety	物體	predmet	物體	N;INAN;NOM;MASC;PL	N
predmety	天體	predmet	天體	N;INAN;NOM;MASC;PL	N
predmety	物件	predmet	物件	N;INAN;NOM;MASC;PL	N
stromov	樹	strom	樹	N;INAN;GEN;MASC;PL	N
stromov	樹木	strom	樹木	N;INAN;GEN;MASC;PL	N
bubeník	鼓手	bubeník	鼓手	N;ANIM;NOM;MASC;SG	N
prišla	抵達	prísť	抵達	V;PFV;FEM;SG;POS;PST;V.PTCP	V
prišla	到	prísť	到	V;PFV;FEM;SG;POS;PST;V.PTCP	V
zóna	區	zóna	區	N;NOM;FEM;SG	N
zóna	區域	zóna	區域	N;NOM;FEM;SG	N
projektov	項目	projekt	項目	N;INAN;GEN;MASC;PL	N
plochu	桌面	plocha	桌面	N;ACC;FEM;SG	N
udalosť	事件	udalosť	事件	N;NOM;FEM;SG	N
udalosť	活動	udalosť	活動	N;NOM;FEM;SG	N
člena	會員	člen	會員	N;ANIM;ACC;MASC;SG	N
člena	成員	člen	成員	N;ANIM;ACC;MASC;SG	N
stredný	溫和	stredný	溫和	ADJ;ANIM;NOM;MASC;SG	ADJ
televízia	電視	televízia	電視	N;NOM;FEM;SG	N
televízia	電視	televízia	電視	N;NOM;FEM;SG	N
televízia	電視	televízia	電視	N;NOM;FEM;SG	N
ruky	軍	ruka	軍	N;NOM;FEM;PL	N
ruky	手	ruka	手	N;NOM;FEM;PL	N
disk	碟片	disk	碟片	N;INAN;NOM;MASC;SG	N
disk	碟	disk	碟	N;INAN;NOM;MASC;SG	N
disk	磁碟	disk	磁碟	N;INAN;NOM;MASC;SG	N
disk	碟片	disk	碟片	N;INAN;NOM;MASC;SG	N
disk	碟	disk	碟	N;INAN;NOM;MASC;SG	N
disk	磁碟	disk	磁碟	N;INAN;NOM;MASC;SG	N
účinky	特效	účinka	特效	N;INAN;NOM;MASC;PL	N
účinky	效應	účinka	效應	N;INAN;NOM;MASC;PL	N
účinky	效果	účinka	效果	N;INAN;NOM;MASC;PL	N
academy	學院	academ	學院	N;NOM;FEM;PL	N
trónu	王座	trón	王座	N;INAN;GEN;MASC;SG	N
trónu	王位	trón	王位	N;INAN;GEN;MASC;SG	N
trónu	寶座	trón	寶座	N;INAN;GEN;MASC;SG	N
kvalifikácie	資歷	kvalifikácia	資歷	N;NOM;FEM;PL	N
kvalifikácie	資格	kvalifikácia	資格	N;NOM;FEM;PL	N
turistov	觀光	turista	觀光	N;ANIM;ACC;MASC;PL	N
turistov	遊客	turista	遊客	N;ANIM;ACC;MASC;PL	N
čisto	純粹	čisto	純粹	ADV	ADV
čisto	純粹	čisto	純粹	ADV	ADV
zhromaždenia	集會	zhromaždenie	集會	N;NOM;NEUT;PL	N
psychológia	心理	psychológia	心理	N;NOM;FEM;SG	N
psychológia	心理	psychológia	心理	N;NOM;FEM;SG	N
predmet	天體	predmet	天體	N;INAN;NOM;MASC;SG	N
predmet	物件	predmet	物件	N;INAN;NOM;MASC;SG	N
predmet	主題	predmet	主題	N;INAN;NOM;MASC;SG	N
reč	講話	reč	講話	N;NOM;FEM;SG	N
reč	演講	reč	演講	N;NOM;FEM;SG	N
reč	語音	reč	語音	N;NOM;FEM;SG	N
financií	財務	financie	財務	N;GEN;FEM;PL	N
planét	行星	planét	行星	N;GEN;FEM;PL	N
oči	眼神	oko	眼神	N;NOM;NEUT;PL	N
oči	眼睛	oko	眼睛	N;NOM;NEUT;PL	N
oči	眼	oko	眼	N;NOM;NEUT;PL	N
raketoplán	太空	raketoplán	太空	N;INAN;NOM;MASC;SG	N
ducha	鬼	duch	鬼	N;INAN;ACC;MASC;SG	N
ducha	鬼	duch	鬼	N;INAN;ACC;MASC;SG	N
ducha	幽靈	duch	幽靈	N;INAN;ACC;MASC;SG	N
ducha	精神	duch	精神	N;INAN;ACC;MASC;SG	N
profesora	教授	profesor	教授	N;ANIM;ACC;MASC;SG	N
počítača	電腦	počítač	電腦	N;INAN;GEN;MASC;SG	N
meranie	計量	meranie	計量	N;NOM;NEUT;SG	N
meranie	量度	meranie	量度	N;NOM;NEUT;SG	N
meranie	計量	meranie	計量	N;NOM;NEUT;SG	N
meranie	計量	meranie	計量	N;NOM;NEUT;SG	N
meranie	計量	meranie	計量	N;NOM;NEUT;SG	N
meranie	度量	meranie	度量	N;NOM;NEUT;SG	N
power	電力	power	電力	N;INAN;NOM;MASC;SG	N
power	電源	power	電源	N;INAN;NOM;MASC;SG	N
power	動力	power	動力	N;INAN;NOM;MASC;SG	N
power	權力	power	權力	N;INAN;NOM;MASC;SG	N
odpoveď	答	odpoveď	答	N;NOM;FEM;SG	N
odpoveď	答案	odpoveď	答案	N;NOM;FEM;SG	N
charakteristika	特徵	charakteristika	特徵	N;NOM;FEM;SG	N
charakteristika	特性	charakteristika	特性	N;NOM;FEM;SG	N
charakteristika	特點	charakteristika	特點	N;NOM;FEM;SG	N
charakteristika	特性	charakteristika	特性	N;NOM;FEM;SG	N
charakteristika	特點	charakteristika	特點	N;NOM;FEM;SG	N
charakteristika	特徵	charakteristika	特徵	N;NOM;FEM;SG	N
životopis	傳記	životopis	傳記	N;INAN;NOM;MASC;SG	N
životopis	自傳	životopis	自傳	N;INAN;NOM;MASC;SG	N
obyčajný	普通	obyčajný	普通	ADJ;ANIM;NOM;MASC;SG	ADJ
hmyzu	昆蟲	hmyz	昆蟲	N;INAN;GEN;MASC;SG	N
hmyzu	昆蟲	hmyz	昆蟲	N;INAN;GEN;MASC;SG	N
materiály	物料	materiál	物料	N;INAN;NOM;MASC;PL	N
materiály	材料	materiál	材料	N;INAN;NOM;MASC;PL	N
učenie	教書	učenie	教書	N;NOM;NEUT;SG	N
učenie	教學	učenie	教學	N;NOM;NEUT;SG	N
učenie	教	učenie	教	N;NOM;NEUT;SG	N
učenie	學	učenie	學	N;NOM;NEUT;SG	N
premiér	總理	premiér	總理	N;ANIM;NOM;MASC;SG	N
vyššia	更高	vysoký	更高	ADJ;NOM;CMPR;FEM;SG	ADJ
vyššia	較高	vysoký	較高	ADJ;NOM;CMPR;FEM;SG	ADJ
vyššia	更高	vysoký	更高	ADJ;NOM;CMPR;FEM;SG	ADJ
ulíc	街道	ulica	街道	N;GEN;FEM;PL	N
určuje	指定	určovať	指定	V;IPFV;IND;SG;3;POS;PRS;FIN	V
vyšší	更高	vysoký	更高	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ
vyšší	較高	vysoký	較高	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ
vyšší	更高	vysoký	更高	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ
oxid	氧化物	oxid	氧化物	N;INAN;NOM;MASC;SG	N
asociácia	協會	asociácia	協會	N;NOM;FEM;SG	N
kyslíka	氧氣	kyslík	氧氣	N;INAN;GEN;MASC;SG	N
kyslíka	氧	kyslík	氧	N;INAN;GEN;MASC;SG	N
umiestnil	排名	umiestniť	排名	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
place	地方	placať	地方	N;NOM;MASC;SG	N
place	地點	placať	地點	N;NOM;MASC;SG	N
agentúra	機構	agentúra	機構	N;NOM;FEM;SG	N
turnaje	錦標	turnaj	錦標	N;INAN;NOM;MASC;PL	N
pocit	感覺	pocit	感覺	N;INAN;NOM;MASC;SG	N
pocit	感覺	pocit	感覺	N;INAN;NOM;MASC;SG	N
inštitúcie	機構	inštitúcia	機構	N;NOM;FEM;PL	N
väzenia	監獄	väzenie	監獄	N;NOM;NEUT;PL	N
väzenia	監獄	väzenie	監獄	N;NOM;NEUT;PL	N
väzenia	監獄	väzenie	監獄	N;NOM;NEUT;PL	N
prameň	春	prameň	春	N;INAN;NOM;MASC;SG	N
prameň	春秋	prameň	春秋	N;INAN;NOM;MASC;SG	N
prameň	春天	prameň	春天	N;INAN;NOM;MASC;SG	N
prameň	彈簧	prameň	彈簧	N;INAN;NOM;MASC;SG	N
prameň	春季	prameň	春季	N;INAN;NOM;MASC;SG	N
intel	情報	intel	情報	N;INAN;NOM;MASC;SG	N
zástupca	代表	zástupca	代表	N;ANIM;NOM;MASC;SG	N
vzdelávanie	教育	vzdelávanie	教育	N;NOM;NEUT;SG	N
vzdelávanie	學歷	vzdelávanie	學歷	N;NOM;NEUT;SG	N
osud	天命	osud	天命	N;INAN;NOM;MASC;SG	N
osud	命運	osud	命運	N;INAN;NOM;MASC;SG	N
osud	命運	osud	命運	N;INAN;NOM;MASC;SG	N
horný	最高	horný	最高	ADJ;ANIM;NOM;MASC;SG	ADJ
železnice	鐵路	železnica	鐵路	N;NOM;FEM;PL	N
železnice	鐵道	železnica	鐵道	N;NOM;FEM;PL	N
železnice	鐵路	železnica	鐵路	N;NOM;FEM;PL	N
železnice	鐵道	železnica	鐵道	N;NOM;FEM;PL	N
železnice	鐵路	železnica	鐵路	N;NOM;FEM;PL	N
železnice	鐵道	železnica	鐵道	N;NOM;FEM;PL	N
nízke	低低	nízka	低低	N;INAN;NOM;MASC;PL	N
postoj	態度	postoj	態度	N;INAN;NOM;MASC;SG	N
postoj	態勢	postoj	態勢	N;INAN;NOM;MASC;SG	N
postoj	姿態	postoj	姿態	N;INAN;NOM;MASC;SG	N
postoj	姿勢	postoj	姿勢	N;INAN;NOM;MASC;SG	N
husle	琴	husle	琴	N;NOM;FEM;PL	N
husle	提琴	husle	提琴	N;NOM;FEM;PL	N
bloku	區塊	blok	區塊	N;INAN;GEN;MASC;SG	N
sčítania	人口	sčítanie	人口	N;NOM;NEUT;PL	N
sčítania	普查	sčítanie	普查	N;NOM;NEUT;PL	N
sčítania	人口	sčítanie	人口	N;NOM;NEUT;PL	N
sčítania	普查	sčítanie	普查	N;NOM;NEUT;PL	N
návrhy	草稿	návrh	草稿	N;INAN;NOM;MASC;PL	N
kmeňa	部族	kmeň	部族	N;INAN;GEN;MASC;SG	N
kmeňa	部落	kmeň	部落	N;INAN;GEN;MASC;SG	N
rugby	橄欖	rugb	橄欖	N;NOM;FEM;SG	N
kategórií	類別	kategória	類別	N;GEN;FEM;PL	N
programov	方案	program	方案	N;INAN;GEN;MASC;PL	N
programov	方案	program	方案	N;INAN;GEN;MASC;PL	N
programov	程式	program	程式	N;INAN;GEN;MASC;PL	N
mládeže	青年	mládež	青年	N;NOM;FEM;SG	N
mládeže	青春	mládež	青春	N;NOM;FEM;SG	N
mládeže	青少	mládež	青少	N;NOM;FEM;SG	N
križovatke	路口	križovatka	路口	N;DAT;FEM;SG	N
vtákov	鳥類	vták	鳥類	N;INAN;GEN;MASC;PL	N
vtákov	鳥	vták	鳥	N;INAN;GEN;MASC;PL	N
vtákov	鳥兒	vták	鳥兒	N;INAN;GEN;MASC;PL	N
definícia	定義	definícia	定義	N;NOM;FEM;SG	N
železnica	鐵路	železnica	鐵路	N;NOM;FEM;SG	N
železnica	鐵道	železnica	鐵道	N;NOM;FEM;SG	N
železnica	鐵路	železnica	鐵路	N;NOM;FEM;SG	N
železnica	鐵道	železnica	鐵道	N;NOM;FEM;SG	N
železnica	鐵路	železnica	鐵路	N;NOM;FEM;SG	N
železnica	鐵路	železnica	鐵路	N;NOM;FEM;SG	N
železnica	鐵道	železnica	鐵道	N;NOM;FEM;SG	N
maľby	油畫	maľba	油畫	N;NOM;FEM;PL	N
maľby	繪畫	maľba	繪畫	N;NOM;FEM;PL	N
synonymum	同義	synonsmum	同義	N;INAN;NOM;MASC;SG	N
históriu	歷史	história	歷史	N;ACC;FEM;SG	N
vlastnosť	特性	vlastnosť	特性	N;NOM;FEM;SG	N
vlastnosť	特點	vlastnosť	特點	N;NOM;FEM;SG	N
vlastnosť	特徵	vlastnosť	特徵	N;NOM;FEM;SG	N
vlastnosť	地產	vlastnosť	地產	N;NOM;FEM;SG	N
vlastnosť	屬性	vlastnosť	屬性	N;NOM;FEM;SG	N
vlastnosť	財產	vlastnosť	財產	N;NOM;FEM;SG	N
vlastnosť	物業	vlastnosť	物業	N;NOM;FEM;SG	N
vlastnosť	素質	vlastnosť	素質	N;NOM;FEM;SG	N
vlastnosť	品質	vlastnosť	品質	N;NOM;FEM;SG	N
vlastnosť	優質	vlastnosť	優質	N;NOM;FEM;SG	N
vlastnosť	質量	vlastnosť	質量	N;NOM;FEM;SG	N
vlastnosť	功能	vlastnosť	功能	N;NOM;FEM;SG	N
vlastnosť	特色	vlastnosť	特色	N;NOM;FEM;SG	N
vlastnosť	特徵	vlastnosť	特徵	N;NOM;FEM;SG	N
revolúcia	革命	revolúcia	革命	N;NOM;FEM;SG	N
viera	信仰	viera	信仰	N;NOM;FEM;SG	N
viera	信心	viera	信心	N;NOM;FEM;SG	N
viera	信念	viera	信念	N;NOM;FEM;SG	N
viera	信仰	viera	信仰	N;NOM;FEM;SG	N
chyby	錯誤	chyba	錯誤	N;NOM;FEM;PL	N
chyby	失誤	chyba	失誤	N;NOM;FEM;PL	N
chyby	蟲子	chyba	蟲子	N;NOM;FEM;PL	N
chyby	臭蟲	chyba	臭蟲	N;NOM;FEM;PL	N
chyby	瑕疵	chyba	瑕疵	N;NOM;FEM;PL	N
chyby	缺陷	chyba	缺陷	N;NOM;FEM;PL	N
dohoda	協定	dohoda	協定	N;NOM;FEM;SG	N
dohoda	協議	dohoda	協議	N;NOM;FEM;SG	N
tanky	坦克	tanka	坦克	N;INAN;NOM;MASC;PL	N
komunikácia	通訊	komunikácia	通訊	N;NOM;FEM;SG	N
komunikácia	通訊	komunikácia	通訊	N;NOM;FEM;SG	N
hrajú	玩	hrať	玩	V;IPFV;IND;PL;3;POS;PRS;FIN	V
hrajú	播放	hrať	播放	V;IPFV;IND;PL;3;POS;PRS;FIN	V
nohy	英尺	noha	英尺	N;NOM;FEM;PL	N
nohy	腳	noha	腳	N;NOM;FEM;PL	N
nohy	腿	noha	腿	N;NOM;FEM;PL	N
koncept	構想	koncept	構想	N;INAN;NOM;MASC;SG	N
koncept	概念	koncept	概念	N;INAN;NOM;MASC;SG	N
koncept	理念	koncept	理念	N;INAN;NOM;MASC;SG	N
koncept	草稿	koncept	草稿	N;INAN;NOM;MASC;SG	N
test	測試	test	測試	N;INAN;NOM;MASC;SG	N
test	試驗	test	試驗	N;INAN;NOM;MASC;SG	N
test	測驗	test	測驗	N;INAN;NOM;MASC;SG	N
rozdiely	差異	rozdiel	差異	N;INAN;NOM;MASC;PL	N
rozdiely	差額	rozdiel	差額	N;INAN;NOM;MASC;PL	N
rozdiely	分歧	rozdiel	分歧	N;INAN;NOM;MASC;PL	N
riešiť	解決	riešiť	解決	V;IPFV;POS;NFIN	V
riešiť	解決	riešiť	解決	V;IPFV;POS;NFIN	V
fotografia	像片	fotografia	像片	N;NOM;FEM;SG	N
fotografia	照片	fotografia	照片	N;NOM;FEM;SG	N
fotografia	像片	fotografia	像片	N;NOM;FEM;SG	N
fotografia	照片	fotografia	照片	N;NOM;FEM;SG	N
fotografia	攝影	fotografia	攝影	N;NOM;FEM;SG	N
chata	山寨	chata	山寨	N;NOM;FEM;SG	N
chata	船艙	chata	船艙	N;NOM;FEM;SG	N
chata	客艙	chata	客艙	N;NOM;FEM;SG	N
chata	機艙	chata	機艙	N;NOM;FEM;SG	N
stránok	頁	stránka	頁	N;GEN;FEM;PL	N
sokol	獵鷹	sokol	獵鷹	N;ANIM;NOM;MASC;SG	N
sokol	雕	sokol	雕	N;ANIM;NOM;MASC;SG	N
dôkaz	證據	dôkaz	證據	N;INAN;NOM;MASC;SG	N
dôkaz	證據	dôkaz	證據	N;INAN;NOM;MASC;SG	N
tábora	難民	tábor	難民	N;INAN;GEN;MASC;SG	N
tábora	營	tábor	營	N;INAN;GEN;MASC;SG	N
tábora	營地	tábor	營地	N;INAN;GEN;MASC;SG	N
nemocnice	醫院	nemocnica	醫院	N;NOM;FEM;PL	N
nemocnice	醫院	nemocnica	醫院	N;NOM;FEM;PL	N
myslenia	思維	myslenie	思維	N;NOM;NEUT;PL	N
myslenia	思考	myslenie	思考	N;NOM;NEUT;PL	N
následky	後果	následok	後果	N;INAN;NOM;MASC;PL	N
kňaza	祭司	kňaz	祭司	N;ANIM;ACC;MASC;SG	N
efekt	特效	efekt	特效	N;INAN;NOM;MASC;SG	N
efekt	效果	efekt	效果	N;INAN;NOM;MASC;SG	N
efekt	效應	efekt	效應	N;INAN;NOM;MASC;SG	N
účastníkov	訂戶	účastník	訂戶	N;ANIM;ACC;MASC;PL	N
disciplína	紀律	disciplína	紀律	N;NOM;FEM;SG	N
disciplína	紀律	disciplína	紀律	N;NOM;FEM;SG	N
hôr	山	hôr	山	N;GEN;FEM;PL	N
hôr	山脈	hôr	山脈	N;GEN;FEM;PL	N
hôr	山區	hôr	山區	N;GEN;FEM;PL	N
gymnázia	體育	gymnázia	體育	N;NOM;NEUT;PL	N
morom	大海	mor	大海	N;INS;NEUT;SG	N
morom	海上	mor	海上	N;INS;NEUT;SG	N
morom	海	mor	海	N;INS;NEUT;SG	N
sviatok	假期	sviatok	假期	N;INAN;NOM;MASC;SG	N
sviatok	假日	sviatok	假日	N;INAN;NOM;MASC;SG	N
sviatok	節日	sviatok	節日	N;INAN;NOM;MASC;SG	N
menšia	少	malý	少	ADJ;NOM;CMPR;FEM;SG	ADJ
skončili	完成	skončiť	完成	V;PFV;MASC;PL;POS;PST;V.PTCP	V
rastlina	廠	rastlina	廠	N;NOM;FEM;SG	N
rastlina	植物	rastlina	植物	N;NOM;FEM;SG	N
rastlina	工廠	rastlina	工廠	N;NOM;FEM;SG	N
signál	訊號	signál	訊號	N;INAN;NOM;MASC;SG	N
farieb	顏色	farba	顏色	N;GEN;FEM;PL	N
farieb	色彩	farba	色彩	N;GEN;FEM;PL	N
mladé	年輕	mladý	年輕	ADJ;NOM;NEUT;SG	ADJ
stratil	失	stratiť	失	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
stratil	輸	stratiť	輸	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
stratil	輸	stratiť	輸	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
stratil	遺失	stratiť	遺失	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
stratil	迷失	stratiť	迷失	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
vodíka	氫氣	vodík	氫氣	N;INAN;GEN;MASC;SG	N
vodíka	氫	vodík	氫	N;INAN;GEN;MASC;SG	N
báseň	詩	báseň	詩	N;NOM;FEM;SG	N
kultúru	文化	kultúra	文化	N;ACC;FEM;SG	N
manželstva	婚姻	manželstvo	婚姻	N;NOM;NEUT;PL	N
vysielanie	廣播	vysielanie	廣播	N;NOM;NEUT;SG	N
vysielanie	傳輸	vysielanie	傳輸	N;NOM;NEUT;SG	N
vysielanie	廣播	vysielanie	廣播	N;NOM;NEUT;SG	N
vlaky	火車	vlak	火車	N;INAN;NOM;MASC;PL	N
vlaky	列車	vlak	列車	N;INAN;NOM;MASC;PL	N
záhrada	園	záhrada	園	N;NOM;FEM;SG	N
záhrada	園林	záhrada	園林	N;NOM;FEM;SG	N
záhrada	花園	záhrada	花園	N;NOM;FEM;SG	N
záhrada	園藝	záhrada	園藝	N;NOM;FEM;SG	N
kmene	株	kmeň	株	N;INAN;NOM;MASC;PL	N
kmene	菌	kmeň	菌	N;INAN;NOM;MASC;PL	N
kmene	部族	kmeň	部族	N;INAN;NOM;MASC;PL	N
kmene	部落	kmeň	部落	N;INAN;NOM;MASC;PL	N
rozdeliť	分割	rozdeliť	分割	V;PFV;POS;NFIN	V
rozdeliť	分化	rozdeliť	分化	V;PFV;POS;NFIN	V
vyjadrenie	表情	vyjadrenie	表情	N;NOM;NEUT;SG	N
dvojica	夫妻	dvojica	夫妻	N;NOM;FEM;SG	N
dvojica	情侶	dvojica	情侶	N;NOM;FEM;SG	N
dvojica	夫婦	dvojica	夫婦	N;NOM;FEM;SG	N
mozgu	腦子	mozog	腦子	N;INAN;GEN;MASC;SG	N
mozgu	大腦	mozog	大腦	N;INAN;GEN;MASC;SG	N
mozgu	腦	mozog	腦	N;INAN;GEN;MASC;SG	N
mozgu	腦	mozog	腦	N;INAN;GEN;MASC;SG	N
základne	基地	základňa	基地	N;NOM;FEM;PL	N
príbehy	故事	príbeh	故事	N;INAN;NOM;MASC;PL	N
príbehy	動態	príbeh	動態	N;INAN;NOM;MASC;PL	N
stupňov	學位	stupeň	學位	N;INAN;GEN;MASC;PL	N
stupňov	度	stupeň	度	N;INAN;GEN;MASC;PL	N
striebro	銀色	striebro	銀色	N;NOM;NEUT;SG	N
striebro	銀	striebro	銀	N;NOM;NEUT;SG	N
pamäť	記憶	pamäť	記憶	N;NOM;FEM;SG	N
pamäť	記憶	pamäť	記憶	N;NOM;FEM;SG	N
pamäť	記憶	pamäť	記憶	N;NOM;FEM;SG	N
tabule	板	tabule	板	N;NOM;FEM;PL	N
pokusy	審判	pokus	審判	N;INAN;NOM;MASC;PL	N
pokusy	試驗	pokus	試驗	N;INAN;NOM;MASC;PL	N
pokusy	實驗	pokus	實驗	N;INAN;NOM;MASC;PL	N
výrobca	廠	výrobca	廠	N;INAN;NOM;MASC;SG	N
ekonomika	經濟	ekonomika	經濟	N;NOM;FEM;SG	N
ekonomika	經濟	ekonomika	經濟	N;NOM;FEM;SG	N
ekonomika	經濟	ekonomika	經濟	N;NOM;FEM;SG	N
kráľovnej	女王	kráľovná	女王	N;DAT;FEM;SG	N
kráľovnej	皇后	kráľovná	皇后	N;DAT;FEM;SG	N
kráľovnej	王后	kráľovná	王后	N;DAT;FEM;SG	N
etapa	舞台	etap	舞台	N;NOM;FEM;SG	N
etapa	階段	etap	階段	N;NOM;FEM;SG	N
definície	定義	definícia	定義	N;NOM;FEM;PL	N
definície	定義	definícia	定義	N;NOM;FEM;PL	N
vracia	返回	vracať	返回	V;IPFV;IND;SG;3;POS;PRS;FIN	V
výzbroj	盔甲	výzbroj	盔甲	N;NOM;FEM;SG	N
výzbroj	裝甲	výzbroj	裝甲	N;NOM;FEM;SG	N
výzbroj	軍備	výzbroj	軍備	N;NOM;FEM;SG	N
výzbroj	軍備	výzbroj	軍備	N;NOM;FEM;SG	N
vojak	戰士	vojak	戰士	N;ANIM;NOM;MASC;SG	N
vojak	兵	vojak	兵	N;ANIM;NOM;MASC;SG	N
vojak	士兵	vojak	士兵	N;ANIM;NOM;MASC;SG	N
vojak	軍人	vojak	軍人	N;ANIM;NOM;MASC;SG	N
vojak	隱私	vojak	隱私	N;ANIM;NOM;MASC;SG	N
vojak	私營	vojak	私營	N;ANIM;NOM;MASC;SG	N
starostlivosti	護理	starostlivosť	護理	N;NOM;FEM;PL	N
starostlivosti	關心	starostlivosť	關心	N;NOM;FEM;PL	N
pokračovanie	續集	pokračovanie	續集	N;NOM;NEUT;SG	N
duchu	精神	duch	精神	N;INAN;DAT;MASC;SG	N
rádio	電台	rádio	電台	N;NOM;NEUT;SG	N
rádio	廣播	rádio	廣播	N;NOM;NEUT;SG	N
rádio	廣播	rádio	廣播	N;NOM;NEUT;SG	N
