lui	his	el	he	PRO;3	PRO;MASC;SG;3
creanga	branch	creangă	branch	N;DEF;FEM;SG	N;SG
diferenta	difference	diferent	difference	N;DEF;FEM;SG	N;SG
diferenta	difference	diferent	difference	N;DEF;FEM;SG	N;SG
diferenta	difference	diferent	difference	N;DEF;FEM;SG	N;SG
coperta	cover	copertă	cover	N;DEF;FEM;SG	N;SG
coperta	cover	copertă	cover	N;DEF;FEM;SG	N;SG
intalnire	meeting	intalnire	meeting	N;INDF;FEM;SG	N;SG
intalnire	meeting	intalnire	meeting	N;INDF;FEM;SG	N;SG
trasaturi	traits	trasat	trait	N;INDF;FEM;PL	N;PL
trasaturi	features	trasat	feature	N;INDF;FEM;PL	N;PL
dreptate	justice	dreptate	justice	N;INDF;FEM;SG	N;SG
cor	choir	cor	choir	N;INDF;MASC;SG	N;SG
cor	chorus	cor	chorus	N;INDF;MASC;SG	N;SG
fruntea	forehead	frunte	forehead	N;DEF;FEM;SG	N;SG
egal	equal	egal	equal	ADJ;INDF;MASC;SG	ADJ
vioara	fiddle	vioară	fiddle	N;DEF;FEM;SG	N;SG
cavaler	knight	cavaler	knight	N;INDF;MASC;SG	N;SG
operare	operating	operare	operating	N;INDF;FEM;SG	N;SG
precedent	precedent	precedent	precedent	N;INDF;MASC;SG	N;SG
biografice	biographical	biografic	biographical	ADJ;INDF;FEM;PL	ADJ
sector	sector	sector	sector	N;INDF;MASC;SG	N;SG
conacul	mansion	conac	mansion	N;DEF;MASC;SG	N;SG
structuri	structures	structură	structure	N;INDF;FEM;PL	N;PL
istorici	historians	istoric	historian	N;INDF;MASC;PL	N;PL
deschiderea	opening	deschidere	opening	N;DEF;FEM;SG	N;SG
decizie	decision	decizie	decision	N;INDF;FEM;SG	N;SG
amestec	mix	amestec	mix	N;INDF;MASC;SG	N;SG
amestec	mixture	amestec	mixture	N;INDF;MASC;SG	N;SG
amestec	blend	amestec	blend	N;INDF;MASC;SG	N;SG
corecta	correct	corecta	correct	ADJ;DEF;FEM;SG	ADJ
corecta	correct	corecta	correct	ADJ;DEF;FEM;SG	ADJ
imperiala	imperial	imperial	imperial	ADJ;DEF;FEM;SG	ADJ
clasament	ranking	clasament	rank	N;INDF;MASC;SG	N;SG
castel	castle	castel	castle	N;INDF;MASC;SG	N;SG
scenariul	screenplay	scenariu	screenplay	N;DEF;MASC;SG	N;SG
scenariul	scenario	scenariu	scenario	N;DEF;MASC;SG	N;SG
scenariul	script	scenariu	script	N;DEF;MASC;SG	N;SG
pierderea	loss	pierdere	loss	N;DEF;FEM;SG	N;SG
fotografie	photo	fotografie	photo	N;INDF;FEM;SG	N;SG
fotografie	photography	fotografie	photography	N;INDF;FEM;SG	N;SG
principiu	principle	principiu	principle	N;INDF;MASC;SG	N;SG
musulmani	muslim	musulman	muslim	ADJ;INDF;MASC;PL	ADJ
medieval	medieval	medieval	medieval	ADJ;INDF;MASC;SG	ADJ
profesionist	professional	profesionist	professional	ADJ;INDF;MASC;SG	ADJ
castigator	winner	castigator	winner	N;INDF;MASC;SG	N;SG
castigator	winner	castigator	winner	N;INDF;MASC;SG	N;SG
desen	drawing	desen	draw	N;INDF;MASC;SG	N;SG
interzis	forbidden	interzice	forbidden	ADJ;INDF;MASC;SG	ADJ
regulile	rules	regulă	rule	N;DEF;FEM;PL	N;PL
ideile	ideas	idee	idea	N;DEF;FEM;PL	N;PL
student	student	student	student	N;INDF;MASC;SG	N;SG
reactie	reaction	reactie	reaction	N;INDF;FEM;SG	N;SG
reactie	reaction	reactie	reaction	N;INDF;FEM;SG	N;SG
reactie	reaction	reactie	reaction	N;INDF;FEM;SG	N;SG
topul	top	top	top	N;DEF;MASC;SG	N;SG
avansat	advanced	avansa	advanced	ADJ;INDF;MASC;SG	ADJ
activitatile	activities	activitate	activity	N;DEF;FEM;PL	N;PL
contribuie	contributes	contribui	contribute	V;IND;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cutremur	earthquake	cutremur	earthquake	N;INDF;MASC;SG	N;SG
rare	rare	rar	rare	ADJ;INDF;FEM;PL	ADJ
boala	illness	boală	illness	N;DEF;FEM;SG	N;SG
boala	disease	boală	disease	N;DEF;FEM;SG	N;SG
boala	sickness	boală	sickness	N;DEF;FEM;SG	N;SG
boala	illness	boală	illness	N;DEF;FEM;SG	N;SG
boala	disease	boală	disease	N;DEF;FEM;SG	N;SG
boala	sickness	boală	sickness	N;DEF;FEM;SG	N;SG
blocat	stuck	bloca	stuck	ADJ;INDF;MASC;SG	ADJ
sculptor	sculptor	sculptor	sculptor	N;INDF;MASC;SG	N;SG
intrebari	questions	intrebare	question	N;INDF;FEM;PL	N;PL
intrebari	questions	intrebare	question	N;INDF;FEM;PL	N;PL
intern	internal	intern	internal	ADJ;INDF;MASC;SG	ADJ
intern	domestic	intern	domestic	ADJ;INDF;MASC;SG	ADJ
valorile	values	valoare	value	N;DEF;FEM;PL	N;PL
completarea	completion	completare	completion	N;DEF;FEM;SG	N;SG
paginii	page	pagină	page	N;DEF;FEM;SG	N;SG
anuarul	yearbook	anuar	yearbook	N;DEF;MASC;SG	N;SG
externa	external	externa	external	ADJ;DEF;FEM;SG	ADJ
statie	station	statie	station	N;INDF;FEM;SG	N;SG
statie	station	statie	station	N;INDF;FEM;SG	N;SG
statie	station	statie	station	N;INDF;FEM;SG	N;SG
industrie	industry	industrie	industry	N;INDF;FEM;SG	N;SG
cadru	frame	cadru	frame	N;INDF;MASC;SG	N;SG
generatie	generation	generatie	generation	N;INDF;FEM;SG	N;SG
generatie	generation	generatie	generation	N;INDF;FEM;SG	N;SG
generatie	generation	generatie	generation	N;INDF;FEM;SG	N;SG
conflictul	conflict	conflict	conflict	N;DEF;MASC;SG	N;SG
peretele	wall	perete	wall	N;DEF;MASC;SG	N;SG
ulei	oil	ulei	oil	N;INDF;MASC;SG	N;SG
tehnici	techniques	tehnic	technique	N;INDF;MASC;PL	N;PL
aparitie	occurrence	aparitie	occurrence	N;INDF;FEM;SG	N;SG
juridice	legal	juridic	legal	ADJ;INDF;FEM;PL	ADJ
electronic	electronic	electronic	electronic	ADJ;INDF;MASC;SG	ADJ
prietenii	friends	prietenie	friend	N;DEF;MASC;PL	N;PL
channel	channel	channel	channel	N;INDF;MASC;SG	N;SG
logo	logo	logo	logo	N;INDF;MASC;SG	N;SG
aprobarea	approval	aprobare	approval	N;DEF;FEM;SG	N;SG
genuri	genres	gen	genre	N;INDF;FEM;PL	N;PL
genuri	genera	gen	genera	N;INDF;FEM;PL	N;PL
curse	races	cursă	race	N;INDF;FEM;PL	N;PL
personalitate	personality	personalitate	personality	N;INDF;FEM;SG	N;SG
ocupata	busy	ocupata	busy	ADJ;DEF;FEM;SG	ADJ
ocupata	busy	ocupata	busy	ADJ;DEF;FEM;SG	ADJ
semnul	sign	semn	sign	N;DEF;MASC;SG	N;SG
corespunzatoare	appropriate	corespunzator	appropriate	ADJ;INDF;FEM	ADJ
recunoastere	recognition	recunoastere	recognition	N;INDF;FEM;SG	N;SG
recunoastere	recognition	recunoastere	recognition	N;INDF;FEM;SG	N;SG
animal	animal	animal	animal	N;INDF;MASC;SG	N;SG
clubiona	clubiona	clubiona	clubiona	N;DEF;FEM;SG	N;SG
douazeci	twenty	douazeci	twenty	NUM;PL	NUM
douazeci	twenty	douazeci	twenty	NUM;PL	NUM
mandat	warrant	mandat	warrant	N;INDF;MASC;SG	N;SG
mandat	mandate	mandat	mandate	N;INDF;MASC;SG	N;SG
efectele	effects	efect	effect	N;DEF;FEM;PL	N;PL
modificarea	amendment	modificare	amendment	N;DEF;FEM;SG	N;SG
modificarea	modification	modificare	modification	N;DEF;FEM;SG	N;SG
documentele	documents	document	document	N;DEF;FEM;PL	N;PL
mostra	sample	mostra	sample	N;DEF;FEM;SG	N;SG
desene	drawings	desen	drawing	N;INDF;FEM;PL	N;PL
electronice	electronic	electronic	electronic	ADJ;INDF;FEM;PL	ADJ
egala	equal	egală	equal	ADJ;DEF;FEM;SG	ADJ
egala	equal	egală	equal	ADJ;DEF;FEM;SG	ADJ
responsabil	responsible	responsabil	responsible	ADJ;INDF;MASC;SG	ADJ
primind	receiving	primi	receive	V;V.MSDR	V;V.MSDR
vigoare	vigor	vigoare	vigor	N;INDF;FEM;SG	N;SG
bustul	bust	bust	bust	N;DEF;MASC;SG	N;SG
imaginile	images	imagine	image	N;DEF;FEM;PL	N;PL
distruse	destroyed	distruge	destroy	V;IND;SG;3;PST;FIN	V;PST;V.PTCP
conditia	condition	conditie	condition	N;DEF;FEM;SG	N;SG
necunoscut	unknown	necunoscut	unknown	ADJ;INDF;MASC;SG	ADJ
secrete	secrets	secret	secret	N;INDF;FEM;PL	N;PL
similara	similar	similar	similar	ADJ;DEF;FEM;SG	ADJ
tobe	drums	tobe	drum	N;INDF;FEM;PL	N;PL
inregistrari	records	inregistrare	record	N;INDF;FEM;PL	N;PL
inregistrari	registrations	inregistrare	registration	N;INDF;FEM;PL	N;PL
inregistrari	recordings	inregistrare	recording	N;INDF;FEM;PL	N;PL
etape	stages	etapă	stage	N;INDF;FEM;PL	N;PL
invazia	invasion	invazie	invasion	N;DEF;FEM;SG	N;SG
interioara	inner	interior	inner	ADJ;DEF;FEM;SG	ADJ
terenuri	lands	teren	land	N;INDF;FEM;PL	N;PL
profesori	professors	profesor	professor	N;INDF;MASC;PL	N;PL
profesori	teachers	profesor	teacher	N;INDF;MASC;PL	N;PL
primare	primary	primar	primary	ADJ;INDF;FEM;PL	ADJ
provincii	provinces	provincie	province	N;INDF;FEM;PL	N;PL
rurale	rural	rural	rural	ADJ;INDF;FEM;PL	ADJ
publicist	publicist	publicist	publicist	N;INDF;MASC;SG	N;SG
drapelul	flag	drapel	flag	N;DEF;MASC;SG	N;SG
societati	corporations	societati	corporation	N;INDF;FEM;PL	N;PL
societati	companies	societati	company	N;INDF;FEM;PL	N;PL
societati	societies	societati	society	N;INDF;FEM;PL	N;PL
satelit	satellite	satelit	satellite	N;INDF;MASC;SG	N;SG
diferita	different	diferita	different	ADJ;DEF;FEM;SG	ADJ
diferita	different	diferita	different	ADJ;DEF;FEM;SG	ADJ
atacant	striker	atacant	striker	N;INDF;MASC;SG	N;SG
spectacole	performances	spectacol	performance	N;INDF;FEM;PL	N;PL
spectacole	shows	spectacol	show	N;INDF;FEM;PL	N;PL
milion	million	milion	million	NUM;INDF;MASC;SG	NUM
fundamentale	fundamental	fundamental	fundamental	ADJ;INDF;FEM;PL	ADJ
pregatire	preparation	pregatire	preparation	N;INDF;FEM;SG	N;SG
pregatire	training	pregatire	training	N;INDF;FEM;SG	N;SG
pregatire	preparation	pregatire	preparation	N;INDF;FEM;SG	N;SG
obisnuit	regular	obisnui	regular	ADJ;INDF;MASC;SG	ADJ
obisnuit	ordinary	obisnui	ordinary	ADJ;INDF;MASC;SG	ADJ
argumente	arguments	argument	argument	N;INDF;FEM;PL	N;PL
nominalizari	nominations	nominalizare	nomination	N;INDF;MASC;PL	N;PL
aplicarea	application	aplicare	application	N;DEF;FEM;SG	N;SG
tibet	tibetan	tibet	tibetan	N;INDF;MASC;SG	N;SG
shakespeare	shakespeare	shakespere	shakespeare	N;INDF;MASC;SG	N;SG
scrieri	writings	scriere	writings	N;INDF;FEM;PL	N;PL
arab	arab	arab	arab	ADJ;INDF;MASC;SG	ADJ
stabileste	set	stabili	set	V;IND;SG;3;PRS;FIN	V;FIN
medievale	medieval	medieval	medieval	ADJ;INDF;FEM;PL	ADJ
miscari	moves	miscar	move	N;INDF;FEM;PL	N;PL
miscari	movements	miscar	movement	N;INDF;FEM;PL	N;PL
miscari	moves	miscar	move	N;INDF;FEM;PL	N;PL
miscari	movements	miscar	movement	N;INDF;FEM;PL	N;PL
tratament	treatment	tratament	treatment	N;INDF;MASC;SG	N;SG
capabil	able	capabil	able	ADJ;INDF;MASC;SG	ADJ
capabil	capable	capabil	capable	ADJ;INDF;MASC;SG	ADJ
compozitie	composition	compozitie	composition	N;INDF;FEM;SG	N;SG
regie	directing	regie	direct	N;INDF;FEM;SG	N;SG
ruinele	ruins	ruină	ruin	N;DEF;FEM;PL	N;PL
informatie	information	informatie	information	N;INDF;FEM;SG	N;SG
publicarea	publication	publicare	publication	N;DEF;FEM;SG	N;SG
publicarea	publishing	publicare	publish	N;DEF;FEM;SG	N;SG
agricultura	farming	agricultură	farm	N;DEF;FEM;SG	N;SG
agricultura	agriculture	agricultură	agriculture	N;DEF;FEM;SG	N;SG
agricultura	farming	agricultură	farm	N;DEF;FEM;SG	N;SG
agricultura	agriculture	agricultură	agriculture	N;DEF;FEM;SG	N;SG
tehnologie	technology	tehnologie	technology	N;INDF;FEM;SG	N;SG
computer	computer	computer	computer	N;INDF;MASC;SG	N;SG
strict	strictly	strict	strictly	ADV	ADV
celule	cells	celulă	cell	N;INDF;FEM;PL	N;PL
legal	legal	legal	legal	ADJ;INDF;MASC;SG	ADJ
active	active	activ	active	ADJ;INDF;FEM;PL	ADJ
primarul	mayor	primar	mayor	N;DEF;MASC;SG	N;SG
britanici	british	britanic	british	ADJ;INDF;MASC;PL	ADJ
minerale	minerals	mineral	mineral	N;INDF;FEM;PL	N;PL
business	business	business	business	N;INDF;MASC;SG	N;SG
eroare	error	eroare	error	N;INDF;FEM;SG	N;SG
arhiva	archive	arhivă	archive	N;DEF;FEM;SG	N;SG
arhiva	archive	arhivă	archive	N;DEF;FEM;SG	N;SG
anuala	annual	anual	annual	ADJ;DEF;FEM;SG	ADJ
urme	tracks	urmă	track	N;INDF;FEM;PL	N;PL
urme	traces	urmă	trace	N;INDF;FEM;PL	N;PL
expresia	expression	expresie	expression	N;DEF;FEM;SG	N;SG
observator	observatory	observator	observatory	N;INDF;MASC;SG	N;SG
observator	observer	observator	observer	N;INDF;MASC;SG	N;SG
gard	fence	gard	fence	N;INDF;MASC;SG	N;SG
administrarea	administration	administrare	administration	N;DEF;FEM;SG	N;SG
antic	ancient	antic	ancient	ADJ;INDF;MASC;SG	ADJ
beijing	beijing	beijing	beijing	N;INDF;MASC;SG	N;SG
geografie	geography	geografie	geography	N;INDF;FEM;SG	N;SG
devreme	early	devreme	early	ADV	ADV
cheie	key	cheie	key	N;INDF;FEM;SG	N;SG
concluzia	conclusion	concluzie	conclusion	N;DEF;FEM;SG	N;SG
conferinta	conference	conferinta	conference	N;DEF;FEM;SG	N;SG
conferinta	conference	conferinta	conference	N;DEF;FEM;SG	N;SG
conferinta	conference	conferinta	conference	N;DEF;FEM;SG	N;SG
conferinta	conference	conferinta	conference	N;DEF;FEM;SG	N;SG
varietate	variety	varietate	variety	N;INDF;FEM;SG	N;SG
ramuri	branches	ram	branch	N;INDF;FEM;PL	N;PL
eseuri	essays	eseu	essays	N;INDF;FEM;PL	N;PL
eseuri	touchdowns	eseu	touchdown	N;INDF;FEM;PL	N;PL
calendarul	calendar	calendar	calendar	N;DEF;MASC;SG	N;SG
universala	universal	universal	universal	ADJ;DEF;FEM;SG	ADJ
cercetarea	research	cercetare	research	N;DEF;FEM;SG	N;SG
bot	snout	bot	snout	N;INDF;MASC;SG	N;SG
bot	bot	bot	bot	N;INDF;MASC;SG	N;SG
tanara	young	tanară	young	ADJ;DEF;FEM;SG	ADJ
cluburi	clubs	club	club	N;INDF;FEM;PL	N;PL
pesti	pisces	pesti	pisce	N;INDF;MASC;PL	N;PL
cerere	application	cerere	application	N;INDF;FEM;SG	N;SG
cerere	request	cerere	request	N;INDF;FEM;SG	N;SG
cerere	demand	cerere	demand	N;INDF;FEM;SG	N;SG
obiectul	object	obiect	object	N;DEF;MASC;SG	N;SG
animatie	animation	animatie	animation	N;INDF;FEM;SG	N;SG
domn	gentleman	domn	gentleman	N;INDF;MASC;SG	N;SG
cantitati	quantities	cantitati	quantity	N;INDF;FEM;PL	N;PL
army	army	army	army	N;INDF;MASC;SG	N;SG
intentia	intention	intentie	intention	N;DEF;FEM;SG	N;SG
intentia	intent	intentie	intent	N;DEF;FEM;SG	N;SG
civila	civil	civil	civil	ADJ;DEF;FEM;SG	ADJ
civila	civilian	civil	civilian	ADJ;DEF;FEM;SG	ADJ
civila	civil	civil	civil	ADJ;DEF;FEM;SG	ADJ
dialog	dialogue	dialog	dialogue	N;INDF;MASC;SG	N;SG
dialog	dialog	dialog	dialog	N;INDF;MASC;SG	N;SG
navale	naval	naval	naval	ADJ;INDF;FEM;PL	ADJ
limbaj	language	limbaj	language	N;INDF;MASC;SG	N;SG
bank	bank	bank	bank	N;INDF;MASC;SG	N;SG
asistent	assistant	asistent	assistant	N;INDF;MASC;SG	N;SG
pacea	peace	pace	peace	N;DEF;FEM;SG	N;SG
picturi	paintings	pictură	painting	N;INDF;FEM;PL	N;PL
tel	tel	tel	tel	N;INDF;MASC;SG	N;SG
focul	fire	foc	fire	N;DEF;MASC;SG	N;SG
frunze	leaves	frunză	leave	N;INDF;FEM;PL	N;PL
recenzii	reviews	recenzie	review	N;INDF;FEM;PL	N;PL
armatele	armies	armat	army	N;DEF;FEM;PL	N;PL
carne	meat	carne	meat	N;INDF;FEM;SG	N;SG
unchiul	uncle	unchi	uncle	N;DEF;MASC;SG	N;SG
tehnologia	technology	tehnologie	technology	N;DEF;FEM;SG	N;SG
pasul	step	pas	step	N;DEF;MASC;SG	N;SG
complete	complete	complet	complete	ADJ;INDF;FEM;PL	ADJ
nisip	sand	nisip	sand	N;INDF;MASC;SG	N;SG
specialist	specialist	specialist	specialist	N;INDF;MASC;SG	N;SG
motoare	motors	motor	motor	N;INDF;FEM;PL	N;PL
motoare	engines	motor	engines	N;INDF;FEM;PL	N;PL
proba	sample	proba	sample	N;DEF;FEM;SG	N;SG
proba	sample	proba	sample	N;DEF;FEM;SG	N;SG
solutii	solutions	solut	solution	N;INDF;FEM;PL	N;PL
solutii	solutions	solut	solution	N;INDF;FEM;PL	N;PL
exceptie	exception	exceptie	exception	N;INDF;FEM;SG	N;SG
exceptie	exception	exceptie	exception	N;INDF;FEM;SG	N;SG
sculptura	sculpture	sculptură	sculpture	N;DEF;FEM;SG	N;SG
sculptura	sculpting	sculptură	sculpting	N;DEF;FEM;SG	N;SG
sculptura	carving	sculptură	carving	N;DEF;FEM;SG	N;SG
sculptura	sculpture	sculptură	sculpture	N;DEF;FEM;SG	N;SG
sculptura	sculpting	sculptură	sculpting	N;DEF;FEM;SG	N;SG
artistul	artist	artist	artist	N;DEF;MASC;SG	N;SG
parohia	parish	parohie	parish	N;DEF;FEM;SG	N;SG
factor	factor	factor	factor	N;INDF;MASC;SG	N;SG
caracteristica	feature	caracteristică	feature	N;DEF;FEM;SG	N;SG
caracteristica	feature	caracteristică	feature	N;DEF;FEM;SG	N;SG
fantastic	fantastic	fantastic	fantastic	ADJ;INDF;MASC;SG	ADJ
petrol	petrol	petrol	petrol	N;INDF;MASC;SG	N;SG
petrol	oil	petrol	oil	N;INDF;MASC;SG	N;SG
petrol	petroleum	petrol	petroleum	N;INDF;MASC;SG	N;SG
teoretic	theoretically	teoretic	theoretically	ADV	ADV
campioana	champion	campioană	champion	N;DEF;FEM;SG	N;SG
campioana	champion	campioană	champion	N;DEF;FEM;SG	N;SG
tunuri	cannons	tun	cannon	N;INDF;FEM;PL	N;PL
jurnal	journal	jurnal	journal	N;INDF;MASC;SG	N;SG
jurnal	diary	jurnal	diary	N;INDF;MASC;SG	N;SG
jurnal	log	jurnal	log	N;INDF;MASC;SG	N;SG
party	party	party	party	N;INDF;MASC;SG	N;SG
rangul	rank	rang	rank	N;DEF;MASC;SG	N;SG
privat	private	privat	private	ADJ;INDF;MASC;SG	ADJ
monede	coins	monede	coin	N;INDF;FEM;PL	N;PL
cercetator	researcher	cercetator	researcher	N;INDF;MASC;SG	N;SG
cercetator	scientist	cercetator	scientist	N;INDF;MASC;SG	N;SG
portretul	portrait	portret	portrait	N;DEF;MASC;SG	N;SG
judecata	judgement	judecată	judgement	N;DEF;FEM;SG	N;SG
judecata	judgment	judecată	judgment	N;DEF;FEM;SG	N;SG
judecata	judgement	judecată	judgement	N;DEF;FEM;SG	N;SG
judecata	judgment	judecată	judgment	N;DEF;FEM;SG	N;SG
fantasy	fantasy	fantasy	fantasy	N;INDF;MASC;SG	N;SG
concept	concept	concept	concept	N;INDF;MASC;SG	N;SG
zidul	wall	zid	wall	N;DEF;MASC;SG	N;SG
liderii	leaders	lider	leader	N;DEF;MASC;PL	N;PL
moneda	currency	moneda	currency	N;DEF;FEM;SG	N;SG
moneda	coin	moneda	coin	N;DEF;FEM;SG	N;SG
moneda	currency	moneda	currency	N;DEF;FEM;SG	N;SG
moneda	coin	moneda	coin	N;DEF;FEM;SG	N;SG
road	road	road	road	N;INDF;MASC;SG	N;SG
factori	factors	factor	factor	N;INDF;MASC;PL	N;PL
teorii	theories	teorie	theory	N;INDF;FEM;PL	N;PL
gospodarie	household	gospodarie	household	N;INDF;FEM;SG	N;SG
mesaje	messages	mesaj	message	N;INDF;FEM;PL	N;PL
normala	normal	normal	normal	ADJ;DEF;FEM;SG	ADJ
considerare	consideration	considerare	consideration	N;INDF;FEM;SG	N;SG
suveran	sovereign	suveran	sovereign	N;INDF;MASC;SG	N;SG
limbajul	language	limbaj	language	N;DEF;MASC;SG	N;SG
benzi	lanes	bandă	lane	N;INDF;FEM;PL	N;PL
benzi	tapes	bandă	tape	N;INDF;FEM;PL	N;PL
rural	rural	rural	rural	ADJ;INDF;MASC;SG	ADJ
sufletul	soul	suflet	soul	N;DEF;MASC;SG	N;SG
educatia	education	educatie	education	N;DEF;FEM;SG	N;SG
ciclul	cycle	ciclu	cycle	N;DEF;MASC;SG	N;SG
decretul	decree	decret	decree	N;DEF;MASC;SG	N;SG
posibile	possible	posibil	possible	ADJ;INDF;FEM;PL	ADJ
fapte	facts	fapt	fact	N;INDF;FEM;PL	N;PL
unica	unique	unică	unique	ADJ;DEF;FEM;SG	ADJ
marmura	marble	marmura	marble	N;DEF;FEM;SG	N;SG
marmura	marble	marmura	marble	N;DEF;FEM;SG	N;SG
cover	cover	cover	cover	N;INDF;MASC;SG	N;SG
emisiuni	shows	emisiune	show	N;INDF;FEM;PL	N;PL
asistenta	assistance	asistentă	assistance	N;DEF;FEM;SG	N;SG
asistenta	assistance	asistentă	assistance	N;DEF;FEM;SG	N;SG
asistenta	nurse	asistentă	nurse	N;DEF;FEM;SG	N;SG
asistenta	nurse	asistentă	nurse	N;DEF;FEM;SG	N;SG
fizic	physically	fizic	physically	ADV	ADV
camere	rooms	cameră	room	N;INDF;FEM;PL	N;PL
reduce	reduces	reduce	reduce	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
false	false	fals	false	ADJ;INDF;FEM;PL	ADJ
frumoasa	beautiful	frumos	beautiful	ADJ;DEF;FEM;SG	ADJ
frumoasa	beautiful	frumos	beautiful	ADJ;DEF;FEM;SG	ADJ
vis	dream	vis	dream	N;INDF;MASC;SG	N;SG
commons	commons	commons	common	N;INDF;MASC;SG	N;SG
fonduri	funds	fond	fund	N;INDF;FEM;PL	N;PL
limitata	limited	limitat	limited	ADJ;DEF;FEM;SG	ADJ
legenda	legend	legendă	legend	N;DEF;FEM;SG	N;SG
legenda	legend	legendă	legend	N;DEF;FEM;SG	N;SG
ghid	guide	ghid	guide	N;INDF;MASC;SG	N;SG
altitudinea	altitude	altitudine	altitude	N;DEF;FEM;SG	N;SG
coordonator	coordinator	coordonator	coordinator	N;INDF;MASC;SG	N;SG
universitate	university	universitate	university	N;INDF;FEM;SG	N;SG
lama	blade	lamă	blade	N;DEF;FEM;SG	N;SG
lama	blade	lamă	blade	N;DEF;FEM;SG	N;SG
circulatie	circulation	circulatie	circulation	N;INDF;FEM;SG	N;SG
circulatie	circulation	circulatie	circulation	N;INDF;FEM;SG	N;SG
activa	active	activa	active	ADJ;DEF;FEM;SG	ADJ
alfabetul	alphabet	alfabet	alphabet	N;DEF;MASC;SG	N;SG
pronaos	narthex	pronaos	narthex	N;INDF;MASC;SG	N;SG
comentarii	comments	comentariu	comment	N;INDF;FEM;PL	N;PL
scopuri	purposes	scop	purpose	N;INDF;FEM;PL	N;PL
periodic	periodically	periodic	periodically	ADV	ADV
pregatirea	preparation	pregatire	preparation	N;DEF;FEM;SG	N;SG
pasageri	passengers	pasager	passenger	N;INDF;MASC;PL	N;PL
cantitate	amount	cantitate	amount	N;INDF;FEM;SG	N;SG
cantitate	quantity	cantitate	quantity	N;INDF;FEM;SG	N;SG
teza	thesis	teză	thesis	N;DEF;FEM;SG	N;SG
teza	thesis	teză	thesis	N;DEF;FEM;SG	N;SG
teza	sentence	teză	sentence	N;DEF;FEM;SG	N;SG
hotararea	judgment	hotarare	judgment	N;DEF;FEM;SG	N;SG
masiv	massive	masiv	massive	ADJ;INDF;MASC;SG	ADJ
scrisori	letters	scrisoare	letter	N;INDF;FEM;PL	N;PL
diametru	diameter	diametru	diameter	N;INDF;MASC;SG	N;SG
reprezentanti	representatives	reprezentant	representative	N;INDF;MASC;PL	N;PL
reprezentanti	representatives	reprezentant	representative	N;INDF;MASC;PL	N;PL
nucleare	nuclear	nuclear	nuclear	ADJ;INDF;FEM;PL	ADJ
ranit	wounded	ranit	wounded	ADJ;INDF;MASC;SG	ADJ
ranit	wounded	ranit	wounded	ADJ;INDF;MASC;SG	ADJ
proprietar	owner	proprietar	owner	N;INDF;MASC;SG	N;SG
proprietar	landlord	proprietar	landlord	N;INDF;MASC;SG	N;SG
cantitatea	quantity	cantitate	quantity	N;DEF;FEM;SG	N;SG
misiuni	assignments	misiune	assignment	N;INDF;FEM;PL	N;PL
misiuni	missions	misiune	mission	N;INDF;FEM;PL	N;PL
randurile	ranks	rand	rank	N;DEF;FEM;PL	N;PL
fauna	fauna	faună	fauna	N;DEF;FEM;SG	N;SG
mix	mix	mix	mix	N;INDF;MASC;SG	N;SG
player	player	player	player	N;INDF;MASC;SG	N;SG
targuri	fairs	targ	fair	N;INDF;FEM;PL	N;PL
privata	private	privat	private	ADJ;DEF;FEM;SG	ADJ
actorul	actor	actor	actor	N;DEF;MASC;SG	N;SG
conflicte	conflicts	conflict	conflict	N;INDF;FEM;PL	N;PL
contributia	contribution	contributie	contribution	N;DEF;FEM;SG	N;SG
compozitia	composition	compozitie	composition	N;DEF;FEM;SG	N;SG
compozitia	composition	compozitie	composition	N;DEF;FEM;SG	N;SG
trecere	crossing	trecere	crossing	N;INDF;FEM;SG	N;SG
trecere	passing	trecere	passing	N;INDF;FEM;SG	N;SG
atacurile	attacks	atac	attack	N;DEF;FEM;PL	N;PL
alternativ	alternatively	alternativ	alternatively	ADV	ADV
alternativ	alternately	alternativ	alternately	ADV	ADV
industriala	industrial	industrial	industrial	ADJ;DEF;FEM;SG	ADJ
industriala	industrial	industrial	industrial	ADJ;DEF;FEM;SG	ADJ
arhiepiscop	archbishop	arhiepiscop	archbishop	N;INDF;MASC;SG	N;SG
disponibil	available	disponibil	available	ADJ;INDF;MASC;SG	ADJ
timpuri	times	timp	time	N;INDF;FEM;PL	N;PL
strain	alien	strain	alien	ADJ;INDF;MASC;SG	ADJ
strain	foreign	strain	foreign	ADJ;INDF;MASC;SG	ADJ
strain	foreign	strain	foreign	ADJ;INDF;MASC;SG	ADJ
moon	moon	moon	moon	N;INDF;MASC;SG	N;SG
stapanirea	mastering	stapanire	mastering	N;DEF;FEM;SG	N;SG
aeriana	aerial	aerian	aerial	N;DEF;FEM;SG	N;SG
prezentarea	presentation	prezentare	presentation	N;DEF;FEM;SG	N;SG
suedez	swedish	suedez	swedish	ADJ;INDF;MASC;SG	ADJ
reforma	reformation	reformă	reformation	N;DEF;FEM;SG	N;SG
reforma	reform	reformă	reform	N;DEF;FEM;SG	N;SG
reforma	reform	reformă	reform	N;DEF;FEM;SG	N;SG
victorii	wins	victorie	win	N;INDF;FEM;PL	N;PL
