категория	類別	категория	類別	N;INDF;FEM;SG	N
равнище	等級	равнище	等級	N;INDF;NEUT;SG	N
равнище	關卡	равнище	關卡	N;INDF;NEUT;SG	N
териториите	領土	територия	領土	N;DEF;FEM;PL	N
строеж	施工	строеж	施工	N;INDF;MASC;SG	N
строеж	建築	строеж	建築	N;INDF;MASC;SG	N
снимката	像片	снимка	像片	N;DEF;FEM;SG	N
снимката	照片	снимка	照片	N;DEF;FEM;SG	N
войниците	士兵	войник	士兵	N;DEF;MASC;PL	N
същество	生物	същество	生物	N;INDF;NEUT;SG	N
задачата	任務	задача	任務	N;DEF;FEM;SG	N
хълм	山	хълм	山	N;INDF;MASC;SG	N
хълм	山	хълм	山	N;INDF;MASC;SG	N
естествен	天然	естествен	天然	ADJ;INDF;MASC;SG	ADJ
изяви	外表	изява	外表	N;INDF;FEM;PL	N
изяви	表象	изява	表象	N;INDF;FEM;PL	N
катастрофа	災害	катастрофа	災害	N;INDF;FEM;SG	N
катастрофа	災難	катастрофа	災難	N;INDF;FEM;SG	N
гражданите	市民	гражданин	市民	N;DEF;MASC;PL	N
гражданите	公民	гражданин	公民	N;DEF;MASC;PL	N
регистрирани	註冊	регистрирам	註冊	V;PFV;INDF;PL;V.PTCP;PASS	V
континента	內地	континент	內地	N;DEF;MASC;SG	N
континента	大陸	континент	大陸	N;DEF;MASC;SG	N
континента	大洲	континент	大洲	N;DEF;MASC;SG	N
континента	大陸	континент	大陸	N;DEF;MASC;SG	N
врати	門	врата	門	N;INDF;FEM;PL	N
философията	哲學	философия	哲學	N;DEF;FEM;SG	N
философията	理念	философия	理念	N;DEF;FEM;SG	N
натиск	壓力	натиск	壓力	N;INDF;MASC;SG	N
натиск	氣壓	натиск	氣壓	N;INDF;MASC;SG	N
двойка	夫妻	двойка	夫妻	N;INDF;FEM;SG	N
двойка	情侶	двойка	情侶	N;INDF;FEM;SG	N
двойка	夫婦	двойка	夫婦	N;INDF;FEM;SG	N
хит	命中	хит	命中	N;INDF;MASC;SG	N
техники	技術	техника	技術	N;INDF;FEM;PL	N
действителност	現實	действителност	現實	N;INDF;FEM;SG	N
файлове	文件	файл	文件	N;INDF;MASC;PL	N
файлове	檔案	файл	檔案	N;INDF;MASC;PL	N
снимките	像片	снимка	像片	N;DEF;FEM;PL	N
снимките	照片	снимка	照片	N;DEF;FEM;PL	N
пещерата	山洞	пещера	山洞	N;DEF;FEM;SG	N
пещерата	洞穴	пещера	洞穴	N;DEF;FEM;SG	N
убийство	凶	убийство	凶	N;INDF;NEUT;SG	N
убийство	凶	убийство	凶	N;INDF;NEUT;SG	N
убийство	暗殺	убийство	暗殺	N;INDF;NEUT;SG	N
губернатор	省長	губернатор	省長	N;INDF;MASC;SG	N
губернатор	總督	губернатор	總督	N;INDF;MASC;SG	N
губернатор	州	губернатор	州	N;INDF;MASC;SG	N
мед	銅礦	мед	銅礦	N;INDF;MASC;SG	N
мед	銅	мед	銅	N;INDF;MASC;SG	N
китарист	吉他	китарист	吉他	N;INDF;MASC;SG	N
бази	基地	база	基地	N;INDF;FEM;PL	N
знамето	旗幟	знаме	旗幟	N;DEF;NEUT;SG	N
знамето	國旗	знаме	國旗	N;DEF;NEUT;SG	N
знамето	旗	знаме	旗	N;DEF;NEUT;SG	N
знамето	旗子	знаме	旗子	N;DEF;NEUT;SG	N
квартали	各區	квартал	各區	N;INDF;MASC;PL	N
младежи	青年	младеж	青年	N;INDF;MASC;PL	N
младежи	青春	младеж	青春	N;INDF;MASC;PL	N
младежи	青少	младеж	青少	N;INDF;MASC;PL	N
знаци	字元	знак	字元	N;INDF;MASC;PL	N
знаци	角色	знак	角色	N;INDF;MASC;PL	N
знаци	跡象	знак	跡象	N;INDF;MASC;PL	N
знаци	標誌	знак	標誌	N;INDF;MASC;PL	N
стилове	樣式	стил	樣式	N;INDF;MASC;PL	N
стилове	風格	стил	風格	N;INDF;MASC;PL	N
въглища	煤礦	въглища	煤礦	N;INDF;PL	N
въглища	煤炭	въглища	煤炭	N;INDF;PL	N
въглища	煤	въглища	煤	N;INDF;PL	N
форт	堡	форт	堡	N;INDF;MASC;SG	N
коса	頭髮	коса	頭髮	N;INDF;FEM;SG	N
коса	髮型	коса	髮型	N;INDF;FEM;SG	N
коса	發	коса	發	N;INDF;FEM;SG	N
стая	房間	стая	房間	N;INDF;FEM;SG	N
стая	房	стая	房	N;INDF;FEM;SG	N
страх	恐懼	страх	恐懼	N;INDF;MASC;SG	N
предложения	優惠	предложение	優惠	N;INDF;NEUT;PL	N
растенията	植物	растение	植物	N;DEF;NEUT;PL	N
измерване	計量	измерване	計量	N;INDF;NEUT;SG	N
измерване	量度	измерване	量度	N;INDF;NEUT;SG	N
измерване	計量	измерване	計量	N;INDF;NEUT;SG	N
измерване	度量	измерване	度量	N;INDF;NEUT;SG	N
стандарти	標準	стандарт	標準	N;INDF;MASC;PL	N
престъпления	罪行	престъпление	罪行	N;INDF;NEUT;PL	N
престъпления	犯罪	престъпление	犯罪	N;INDF;NEUT;PL	N
престъпления	犯罪	престъпление	犯罪	N;INDF;NEUT;PL	N
жаба	蛙	жаба	蛙	N;INDF;FEM;SG	N
жаба	青蛙	жаба	青蛙	N;INDF;FEM;SG	N
дроб	肺	дроб	肺	N;INDF;MASC;SG	N
дроб	龍	дроб	龍	N;INDF;MASC;SG	N
дроб	肝臟	дроб	肝臟	N;INDF;MASC;SG	N
дроб	肝	дроб	肝	N;INDF;MASC;SG	N
провеждане	行為	провеждане	行為	N;INDF;NEUT;SG	N
класификация	分類	класификация	分類	N;INDF;FEM;SG	N
сметки	賬	сметка	賬	N;INDF;FEM;PL	N
сметки	帳單	сметка	帳單	N;INDF;FEM;PL	N
сметки	法案	сметка	法案	N;INDF;FEM;PL	N
сметки	決算	сметка	決算	N;INDF;FEM;PL	N
кацане	落地	кацане	落地	N;INDF;NEUT;SG	N
черти	功能	черта	功能	N;INDF;FEM;PL	N
черти	特色	черта	特色	N;INDF;FEM;PL	N
черти	特徵	черта	特徵	N;INDF;FEM;PL	N
черти	特點	черта	特點	N;INDF;FEM;PL	N
младеж	青年	младеж	青年	N;INDF;MASC;SG	N
младеж	青春	младеж	青春	N;INDF;MASC;SG	N
младеж	青少	младеж	青少	N;INDF;MASC;SG	N
кутия	箱	кутия	箱	N;INDF;FEM;SG	N
кутия	框	кутия	框	N;INDF;FEM;SG	N
кутия	盒	кутия	盒	N;INDF;FEM;SG	N
кутия	盒子	кутия	盒子	N;INDF;FEM;SG	N
кутия	方	кутия	方	N;INDF;FEM;SG	N
кутия	盒裝	кутия	盒裝	N;INDF;FEM;SG	N
мрежата	網路	мрежа	網路	N;DEF;FEM;SG	N
мрежата	網	мрежа	網	N;DEF;FEM;SG	N
позната	熟悉	познат	熟悉	ADJ;INDF;FEM;SG	ADJ
совалката	太空	совалка	太空	N;DEF;FEM;SG	N
потоци	流	поток	流	N;INDF;MASC;PL	N
потоци	溪流	поток	溪流	N;INDF;MASC;PL	N
волейбол	排球	волейбол	排球	N;INDF;MASC;SG	N
фолклор	民俗	фолклор	民俗	N;INDF;MASC;SG	N
атаки	襲擊	атака	襲擊	N;INDF;FEM;PL	N
честота	頻率	честот	頻率	N;INDF;FEM;SG	N
честота	頻率	честот	頻率	N;INDF;FEM;SG	N
финансите	國庫	финанси	國庫	N;DEF	N
финансите	金庫	финанси	金庫	N;DEF	N
финансите	財政	финанси	財政	N;DEF	N
тайна	秘密	тайна	秘密	N;INDF;FEM;SG	N
стъпка	台階	стъпка	台階	N;INDF;FEM;SG	N
стъпка	步驟	стъпка	步驟	N;INDF;FEM;SG	N
стъпка	步	стъпка	步	N;INDF;FEM;SG	N
лов	獵	лов	獵	N;INDF;MASC;SG	N
лов	獵	лов	獵	N;INDF;MASC;SG	N
списъци	名單	списък	名單	N;INDF;MASC;PL	N
церемония	儀式	церемония	儀式	N;INDF;FEM;SG	N
мотиви	動機	мотив	動機	N;INDF;MASC;PL	N
наследници	後裔	наследник	後裔	N;INDF;MASC;PL	N
наследници	後代	наследник	後代	N;INDF;MASC;PL	N
леки	溫和	лек	溫和	ADJ;INDF;PL	ADJ
леки	輕量	лек	輕量	ADJ;INDF;PL	ADJ
принудени	被	принудя-(се)	被	V;PFV;INDF;PL;V.PTCP;PASS	V;PASS
компоненти	元件	компонент	元件	N;INDF;MASC;PL	N
вход	入場	вход	入場	N;INDF;MASC;SG	N
вход	入口	вход	入口	N;INDF;MASC;SG	N
университети	大學	университет	大學	N;INDF;MASC;PL	N
зип	拉鍊	зип	拉鍊	N;INDF;MASC;SG	N
зип	zip	зип	zip	N;INDF;MASC;SG	N
опазване	養護	опазване	養護	N;INDF;NEUT;SG	N
опазване	保育	опазване	保育	N;INDF;NEUT;SG	N
опазване	保全	опазване	保全	N;INDF;NEUT;SG	N
отношението	態度	отношение	態度	N;DEF;NEUT;SG	N
общините	市	община	市	N;DEF;FEM;PL	N
общините	市鎮	община	市鎮	N;DEF;FEM;PL	N
съюзниците	盟友	съюзник	盟友	N;DEF;MASC;PL	N
съюзниците	盟軍	съюзник	盟軍	N;DEF;MASC;PL	N
съюзниците	盟國	съюзник	盟國	N;DEF;MASC;PL	N
съюзниците	同盟	съюзник	同盟	N;DEF;MASC;PL	N
героите	英雄	герой	英雄	N;DEF;MASC;PL	N
расте	生長	раста	生長	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
расте	成長	раста	成長	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
расте	成長	раста	成長	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
расте	生長	раста	生長	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
цивилизация	文明	цивилизация	文明	N;INDF;FEM;SG	N
публика	觀眾	публика	觀眾	N;INDF;FEM;SG	N
удари	命中	удар	命中	N;INDF;MASC;PL	N
новини	新聞	новина	新聞	N;INDF;FEM;PL	N
охрана	衛兵	охрана	衛兵	N;INDF;FEM;SG	N
тест	測試	тест	測試	N;INDF;MASC;SG	N
тест	試驗	тест	試驗	N;INDF;MASC;SG	N
тест	測驗	тест	測驗	N;INDF;MASC;SG	N
тест	測驗	тест	測驗	N;INDF;MASC;SG	N
островът	海島	остров	海島	N;DEF;MASC;SG	N
островът	島嶼	остров	島嶼	N;DEF;MASC;SG	N
актьорите	演員	актьор	演員	N;DEF;MASC;PL	N
бвп	gdp	бвп	gdp	N;INDF;MASC;SG	N
постигне	實現	постигна	實現	V;PFV;IMP;SG;2;FIN	V
знания	知識	знание	知識	N;INDF;NEUT;PL	N
съобщение	留言	съобщение	留言	N;INDF;NEUT;SG	N
съобщение	訊息	съобщение	訊息	N;INDF;NEUT;SG	N
съобщение	信件	съобщение	信件	N;INDF;NEUT;SG	N
дисертация	論文	дисертация	論文	N;INDF;FEM;SG	N
дисертация	命題	дисертация	命題	N;INDF;FEM;SG	N
дисертация	論文	дисертация	論文	N;INDF;FEM;SG	N
богати	豐富	богат	豐富	ADJ;INDF;PL	ADJ
бунт	叛亂	бунт	叛亂	N;INDF;MASC;SG	N
бунт	起義	бунт	起義	N;INDF;MASC;SG	N
бунт	叛亂	бунт	叛亂	N;INDF;MASC;SG	N
бунт	叛變	бунт	叛變	N;INDF;MASC;SG	N
бунт	暴動	бунт	暴動	N;INDF;MASC;SG	N
бунт	暴亂	бунт	暴亂	N;INDF;MASC;SG	N
бунт	叛亂	бунт	叛亂	N;INDF;MASC;SG	N
бунт	叛逆	бунт	叛逆	N;INDF;MASC;SG	N
око	眼	око	眼	N;INDF;NEUT;SG	N
око	眼睛	око	眼睛	N;INDF;NEUT;SG	N
основи	基金	основа	基金	N;INDF;FEM;PL	N
основи	基地	основа	基地	N;INDF;FEM;PL	N
основи	地基	основа	地基	N;INDF;FEM;PL	N
основи	基金	основа	基金	N;INDF;FEM;PL	N
събиране	聚會	събиране	聚會	N;INDF;NEUT;SG	N
събиране	收藏	събиране	收藏	N;INDF;NEUT;SG	N
събиране	團	събиране	團	N;INDF;NEUT;SG	N
събиране	同學	събиране	同學	N;INDF;NEUT;SG	N
икона	圖示	икона	圖示	N;INDF;FEM;SG	N
слънце	太陽	слънце	太陽	N;INDF;NEUT;SG	N
слънце	陽光	слънце	陽光	N;INDF;NEUT;SG	N
слънце	陽光	слънце	陽光	N;INDF;NEUT;SG	N
вълни	海浪	вълна	海浪	N;INDF;FEM;PL	N
вълни	波浪	вълна	波浪	N;INDF;FEM;PL	N
базирана	基	базирам	基	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
опашката	佇列	опашка	佇列	N;DEF;FEM;SG	N
опашката	尾巴	опашка	尾巴	N;DEF;FEM;SG	N
опашката	尾	опашка	尾	N;DEF;FEM;SG	N
икономист	經濟	икономист	經濟	N;INDF;MASC;SG	N
лекции	講課	лекция	講課	N;INDF;FEM;PL	N
лекции	演講	лекция	演講	N;INDF;FEM;PL	N
лекции	講課	лекция	講課	N;INDF;FEM;PL	N
лекции	演講	лекция	演講	N;INDF;FEM;PL	N
способност	能力	способност	能力	N;INDF;FEM;SG	N
способност	容量	способност	容量	N;INDF;FEM;SG	N
способност	能力	способност	能力	N;INDF;FEM;SG	N
способност	能力	способност	能力	N;INDF;FEM;SG	N
топка	球	топка	球	N;INDF;FEM;SG	N
порта	門	порта	門	N;INDF;FEM;SG	N
порта	大門	порта	大門	N;INDF;FEM;SG	N
статус	狀況	статус	狀況	N;INDF;MASC;SG	N
статус	狀態	статус	狀態	N;INDF;MASC;SG	N
статус	現況	статус	現況	N;INDF;MASC;SG	N
картинки	圖片	картинка	圖片	N;INDF;FEM;PL	N
картинки	像片	картинка	像片	N;INDF;FEM;PL	N
картинки	圖畫	картинка	圖畫	N;INDF;FEM;PL	N
картинки	照片	картинка	照片	N;INDF;FEM;PL	N
престол	王座	престол	王座	N;INDF;MASC;SG	N
престол	王位	престол	王位	N;INDF;MASC;SG	N
престол	寶座	престол	寶座	N;INDF;MASC;SG	N
момче	男孩	момче	男孩	N;INDF;NEUT;SG	N
царица	女王	царица	女王	N;INDF;FEM;SG	N
царица	皇后	царица	皇后	N;INDF;FEM;SG	N
царица	王后	царица	王后	N;INDF;FEM;SG	N
градини	花園	градина	花園	N;INDF;FEM;PL	N
отговорност	責任	отговорност	責任	N;INDF;FEM;SG	N
отговорност	負債	отговорност	負債	N;INDF;FEM;SG	N
отговорност	責任	отговорност	責任	N;INDF;FEM;SG	N
ракетата	火箭	ракета	火箭	N;DEF;FEM;SG	N
съдии	法官	съдия	法官	N;INDF;MASC;PL	N
сената	元老	сенат	元老	N;DEF;FEM;SG	N
обикновен	普通	обикновен	普通	ADJ;INDF;MASC;SG	ADJ
краката	英尺	крак	英尺	N;DEF;MASC;PL	N
краката	腳	крак	腳	N;DEF;MASC;PL	N
краката	腿	крак	腿	N;DEF;MASC;PL	N
обединена	統一	обединя-(се)	統一	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
монаси	僧侶	монах	僧侶	N;INDF;MASC;PL	N
доцент	講師	доцент	講師	N;INDF;MASC;SG	N
терен	地形	терен	地形	N;INDF;MASC;SG	N
терен	地勢	терен	地勢	N;INDF;MASC;SG	N
коне	馬	кон	馬	N;INDF;MASC;PL	N
коне	馬匹	кон	馬匹	N;INDF;MASC;PL	N
говор	話	говор	話	N;INDF;MASC;SG	N
говор	方言	говор	方言	N;INDF;MASC;SG	N
говор	講話	говор	講話	N;INDF;MASC;SG	N
говор	演講	говор	演講	N;INDF;MASC;SG	N
говор	語音	говор	語音	N;INDF;MASC;SG	N
бракът	婚姻	брак	婚姻	N;DEF;MASC;SG	N
медиите	媒體	медия	媒體	N;DEF;FEM;PL	N
медиите	媒介	медия	媒介	N;DEF;FEM;PL	N
доказателство	證據	доказателство	證據	N;INDF;NEUT;SG	N
доказателство	證據	доказателство	證據	N;INDF;NEUT;SG	N
изделия	文章	изделие	文章	N;INDF;NEUT;PL	N
набор	集	набор	集	N;INDF;MASC;SG	N
порт	埠	порт	埠	N;INDF;MASC;SG	N
порт	港口	порт	港口	N;INDF;MASC;SG	N
наказание	罰	наказание	罰	N;INDF;NEUT;SG	N
наказание	懲罰	наказание	懲罰	N;INDF;NEUT;SG	N
наказание	處罰	наказание	處罰	N;INDF;NEUT;SG	N
наказание	刑罰	наказание	刑罰	N;INDF;NEUT;SG	N
наказание	刑罰	наказание	刑罰	N;INDF;NEUT;SG	N
наказание	懲罰	наказание	懲罰	N;INDF;NEUT;SG	N
наказание	處罰	наказание	處罰	N;INDF;NEUT;SG	N
момичета	女孩	момиче	女孩	N;INDF;NEUT;PL	N
момичета	女生	момиче	女生	N;INDF;NEUT;PL	N
момичета	女	момиче	女	N;INDF;NEUT;PL	N
парите	金錢	пара	金錢	N;DEF;FEM;PL	N
парите	錢	пара	錢	N;DEF;FEM;PL	N
танци	舞蹈	танци	舞蹈	N;INDF;MASC;PL	N
танци	跳舞	танци	跳舞	N;INDF;MASC;PL	N
танци	舞	танци	舞	N;INDF;MASC;PL	N
танци	舞蹈	танци	舞蹈	N;INDF;MASC;PL	N
танци	舞動	танци	舞動	N;INDF;MASC;PL	N
танци	跳舞	танци	跳舞	N;INDF;MASC;PL	N
танци	舞	танци	舞	N;INDF;MASC;PL	N
бюро	主席	бюро	主席	N;INDF;NEUT;SG	N
бюро	書	бюро	書	N;INDF;NEUT;SG	N
легенди	傳奇	легенда	傳奇	N;INDF;MASC;PL	N
смяна	輪班	смяна	輪班	N;INDF;FEM;SG	N
ривър	河	ривър	河	N;INDF;MASC;SG	N
ривър	江河	ривър	江河	N;INDF;MASC;SG	N
ривър	河流	ривър	河流	N;INDF;MASC;SG	N
студент	學生	студент	學生	N;INDF;MASC;SG	N
подходящи	合適	подходящ	合適	ADJ;INDF;PL	ADJ
монах	修士	монах	修士	N;INDF;MASC;SG	N
монах	僧侶	монах	僧侶	N;INDF;MASC;SG	N
монах	僧	монах	僧	N;INDF;MASC;SG	N
критерии	標準	критерий	標準	N;INDF;MASC;PL	N
задължения	負債	задължение	負債	N;INDF;NEUT;PL	N
задължения	義務	задължение	義務	N;INDF;NEUT;PL	N
задължения	義務	задължение	義務	N;INDF;NEUT;PL	N
задължения	職責	задължение	職責	N;INDF;NEUT;PL	N
чувство	感覺	чувство	感覺	N;INDF;NEUT;SG	N
комуникация	通訊	комуникация	通訊	N;INDF;FEM;SG	N
авиация	航空	авиация	航空	N;INDF;FEM;SG	N
статуя	雕像	статуя	雕像	N;INDF;FEM;SG	N
статуя	雕塑	статуя	雕塑	N;INDF;FEM;SG	N
статуя	塑像	статуя	塑像	N;INDF;FEM;SG	N
стадиона	體育	стадион	體育	N;DEF;MASC;SG	N
стадиона	球場	стадион	球場	N;DEF;MASC;SG	N
кук	廚師	кук	廚師	N;INDF;MASC;SG	N
паркове	公園	парк	公園	N;INDF;MASC;PL	N
