táborů	obozach	tábor	obóz	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
pomáhat	pomagam	pomáhat	pomagać	V;IPFV;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
nadpis	kierunek	nadpis	kierunek	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
hole	kluby	hůl	klub	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
hole	kije	hůl	kij	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
křižníky	krążowniki	křižník	krążownik	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
patent	patent	patent	patent	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
absence	nieobecność	absence	nieobecność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
absence	nieobecność	absence	nieobecność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
komunisté	komuniści	komunista	komunista	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
řádně	prawidłowo	řádně	prawidłowo	ADV;POS	ADV
proveden	zrealizowane	provedený	zrealizować	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
proveden	wykonany	provedený	wykonać	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
proveden	wykonane	provedený	wykonać	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
proveden	wykonywane	provedený	wykonywać	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
proveden	stracony	provedený	stracić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
počítat	liczyć	počítat	liczyć	V;IPFV;POS;NFIN	V;IPFV;NFIN;ACT
počítat	licz	počítat	liczyć	V;IPFV;POS;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
počítat	liczyć	počítat	liczyć	V;IPFV;POS;NFIN	V;IPFV;NFIN;ACT
počítat	liczę	počítat	liczyć	V;IPFV;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
biologické	biologiczne	biologický	biologiczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
biologické	biologiczna	biologický	biologiczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
biologické	biologiczny	biologický	biologiczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
děla	armata	dělo	armat	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
upravuje	reguluje	upravovat	regulować	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
upravuje	dostosowuje	upravovat	dostosowywać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
regiony	regiony	region	regić	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
regiony	rejony	region	rejon	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
povstalci	rebelianci	povstalec	rebeliant	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
křesťané	chrześcijanie	křesťan	chrześcijanin	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
vyvinut	rozwijane	vyvinutý	rozwijać	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyvinut	opracowane	vyvinutý	opracować	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyvinut	rozwinięte	vyvinutý	rozwinąć	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyvinut	opracowany	vyvinutý	opracować	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
výuka	nauczanie	výuka	nauczanie	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
výuka	nauczania	výuka	nauczanie	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
výuka	nauka	výuka	nauka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
výuka	tutorial	výuka	tutorial	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
vyrovnání	ugoda	vyrovnání	ugoda	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
vyrovnání	rozliczenie	vyrovnání	rozliczyć	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
vyrovnání	osada	vyrovnání	osada	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
vyrovnání	przesunięcie	vyrovnání	przesunąć	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
vyrovnání	wyrównanie	vyrovnání	wyrównać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pistole	pistolet	pistole	pistolet	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
pistole	pistolet	pistole	pistolet	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
vzácný	rzadka	vzácný	rzadka	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
vzácný	rzadkie	vzácný	rzadki	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
vzácný	rzadki	vzácný	rzadka	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
složený	złożone	složený	złożyć	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
složený	składany	složený	składać	ADJ;INAN;NOM;MASC;SG;POS	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
složený	złożona	složený	złożyć	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
složený	składane	složený	składać	ADJ;INAN;NOM;MASC;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
investice	inwestycje	investice	inwestycja	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
investice	inwestycje	investice	inwestycja	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
investice	inwestycje	investice	inwestycja	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
jemně	miękko	jemně	miękko	ADV;POS	ADV
jemně	łagodnie	jemně	łagodnie	ADV;POS	ADV
jemně	łagodnie	jemně	łagodnie	ADV;POS	ADV
jemně	delikatnie	jemně	delikatnie	ADV;POS	ADV
dokázat	udowodnić	dokázat	udowodnić	V;POS;NFIN	V;PFV;NFIN;ACT
dokázat	udowadnia	dokázat	udowadniać	V;POS;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dokázat	udowodnić	dokázat	udowodnić	V;POS;NFIN	V;PFV;NFIN;ACT
dokázat	udowodnij	dokázat	udowodni	V;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
slavnost	festiwal	slavnost	festiwal	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
slavnost	święto	slavnost	święto	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
pomocný	pomocniczy	pomocný	pomocniczy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
pomocný	pomocnicze	pomocný	pomocniczy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
titulární	tytularny	titulární	tytularny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
účinnosti	skuteczność	účinnost	skuteczność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
účinnosti	efektywność	účinnost	efektywność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
soundtrack	soundtrack	soundtrack	soundtrack	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
rozděluje	dzieli	rozdělovat	dzielić	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
čekal	oczekiwano	čekat	oczekiwać	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;IND;0;PST;FIN;ACT
čekal	oczekiwać	čekat	oczekiwać	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;NFIN;ACT
poručík	porucznik	poručík	porucznik	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
bojovali	walczyli	bojovat	walczyć	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT	V;IPFV;MASC;IND;PL;PST;FIN;ACT
ruka	ramię	ruka	ramię	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
ruka	dłoń	ruka	dłoń	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
kolekce	zbieranie	kolekce	zbierać	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kolekce	kolekcja	kolekce	kolekcja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
kolekce	zbiór	kolekce	zbiór	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
vyvolává	podnosi	vyvolávat	podnosić	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kritérií	kryteria	kritérium	kryterium	N;NOM;NEUT;PL;POS	N;NOM;NEUT;PL
schváleno	zatwierdzony	schválený	zatwierdzić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
schváleno	zatwierdzona	schválený	zatwierdzić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
schváleno	zatwierdzone	schválený	zatwierdzić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vyřazení	eliminacja	vyřazení	eliminacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
vyřazení	wydalanie	vyřazení	wydalać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
vyřazení	likwidacja	vyřazení	likwidacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
odstavec	ustęp	odstavec	ustęp	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
odstavec	paragraf	odstavec	paragraf	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
odstavec	akapit	odstavec	akapit	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
nedávné	ostatnie	dávný	ostatni	ADJ;NOM;NEUT;SG;NEG	ADJ;NOM;NEUT;SG
povoleno	dozwolone	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povoleno	dopuszczone	povolený	dopuścić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povoleno	upoważniony	povolený	upoważnić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
povoleno	włączone	povolený	włączyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povoleno	włączony	povolený	włączyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
povoleno	włączona	povolený	włączyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
povoleno	dozwolone	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povoleno	dozwolony	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
povoleno	dozwolona	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
povoleno	dopuszczone	povolený	dopuścić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povoleno	dozwolone	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
povoleno	dozwolony	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
povoleno	dozwolona	povolený	dozwolić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
povoleno	dopuszczone	povolený	dopuścić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ráj	raj	ráj	raj	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
přeložit	przetłumaczyć	přeložit	przetłumaczyć	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
kohout	fiut	kohout	fiut	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
kohout	kogut	kohout	koguta	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
kohout	kogut	kohout	koguta	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
vily	wille	vila	willa	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
chemická	chemiczne	chemický	chemiczny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
létající	latające	létající	latać	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
létající	pływające	létající	pływać	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
létající	latający	létající	latać	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
účetnictví	rachunkowość	účetnictví	rachunkowość	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
účetnictví	księgowość	účetnictví	księgowość	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
účetnictví	księgowość	účetnictví	księgowość	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
účetnictví	księgowość	účetnictví	księgowość	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
působnost	zakres	působnost	zakres	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
sloučit	połączyć	sloučit	połączyć	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
reforma	reforma	reforma	reforma	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
odlišuje	wyróżnia	odlišovat	wyróżniać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
odlišuje	odróżnia	odlišovat	odróżniać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
odlišuje	rozróżnia	odlišovat	rozróżnia	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
očekává	oczekuje	očekávat	oczekiwać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
žádoucí	pożądany	žádoucí	pożądać	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
žádoucí	pożądane	žádoucí	pożądać	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
žádoucí	pożądane	žádoucí	pożądać	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
žádoucí	pożądany	žádoucí	pożądać	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
hlášení	raport	hlášení	raport	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
hlášení	sprawozdanie	hlášení	sprawozdać	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
hlášení	zgłoszenie	hlášení	zgłosić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
hlášení	zgłaszanie	hlášení	zgłaszać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
hlášení	zgłoszenia	hlášení	zgłosić	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
odstraňování	usuwanie	odstraňování	usuwać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
odstraňování	usunięcie	odstraňování	usunąć	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
odstraňování	usuwanie	odstraňování	usuwać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
raketoplán	wahadłowiec	raketoplán	wahadłowiec	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
raketoplán	wahadłowiec	raketoplán	wahadłowiec	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
přesnost	dokładność	přesnost	dokładność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
přesnost	precyzja	přesnost	precyzja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
přesnost	dokładność	přesnost	dokładność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
vertikální	pionowa	vertikální	pionowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
vertikální	pionowe	vertikální	pionowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
podnět	zażalenie	podnět	zażalenie	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
podnět	skarga	podnět	skarga	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
podnět	bodziec	podnět	bodziec	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
podnět	bodziec	podnět	bodziec	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
podnět	zachęta	podnět	zachąć	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
podnět	inicjatywa	podnět	inicjatywa	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
vytvořeno	utworzona	vytvořený	utworzyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
vytvořeno	utworzony	vytvořený	utworzyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vytvořeno	utworzone	vytvořený	utworzyć	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
dramatické	dramatyczne	dramatický	dramatyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
dramatické	dramatyczny	dramatický	dramatyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
příslušný	właściwy	příslušný	właściwy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
příslušný	kompetentny	příslušný	kompetentny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
příslušný	właściwe	příslušný	właściwy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
železná	żelazna	železný	żelazny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
zabití	zabijanie	zabití	zabijać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
zabití	zabójstwo	zabití	zabójstwo	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
ilegální	nielegalny	ilegální	nielegalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
ilegální	nielegalna	ilegální	nielegalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
ilegální	nielegalne	ilegální	nielegalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
čistá	czysty	čistý	czysty	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
čistá	czyste	čistý	czysty	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
čistá	czysty	čistý	czysty	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
čistá	czyste	čistý	czysty	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
vydaný	wyemitowane	vydaný	wyemitować	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vydaný	wydany	vydaný	wydać	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vydaný	wydane	vydaný	wydać	ADJ;INAN;NOM;MASC;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vydaný	wydawane	vydaný	wydawać	ADJ;INAN;NOM;MASC;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toky	przepływy	tok	przepływ	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
dialog	dialog	dialog	dialog	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
expanze	rozszerzenie	expanze	rozszerzenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
příkop	rów	příkop	rów	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
příkop	rów	příkop	rów	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
agresivní	agresywne	agresivní	agresywny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
agresivní	agresywna	agresivní	agresywny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
agresivní	agresywny	agresivní	agresywny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
obnovy	odzyskanie	obnova	odzyskać	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
obnovy	odzysk	obnova	odzysk	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
obnovy	odzyskiwanie	obnova	odzyskiwać	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
radar	radar	radar	radar	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
kabiny	taksówki	kabina	taksówka	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
kabiny	domki	kabina	domek	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
mapování	mapowanie	mapování	mapować	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tábory	obozy	tábor	obóz	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
mrtvý	martwy	mrtvý	martwy	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
týdnech	tygodni	týden	tydzień	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
týdnech	tygodniach	týden	tydzień	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
dosáhne	sięga	dosáhnout	sięga	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dosáhne	osiąga	dosáhnout	osiągać	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nahrazuje	zastępuje	nahrazovat	zastępować	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
řez	nacięcie	řez	nacięcie	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
vyhnanství	wygnanie	vyhnanství	wygnanie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
vyhnanství	wygnanie	vyhnanství	wygnanie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
boulevard	boulevard	boulevard	boulevard	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
pořádek	porządek	pořádek	porządek	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
pořádek	zamówienie	pořádek	zamówienie	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
pořádek	kolejność	pořádek	kolejność	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
turci	turcy	turce	turca	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
nesprávně	błędnie	správně	błędnie	ADV;NEG	ADV
nesprávně	nieprawidłowo	správně	nieprawidłowo	ADV;NEG	ADV
tanečnice	tancerz	tanečnice	tancerz	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
tanečnice	tancerka	tanečnice	tancerka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
porušování	naruszenie	porušování	naruszenie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
prodat	sprzedać	prodat	sprzedać	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
rumunské	rumuński	rumunský	rumuński	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
respekt	poszanowanie	respekt	poszanowanie	N;INAN;NOM;MASC;SG;POS	N;NOM;NEUT;SG
kometa	kometa	kometa	kometa	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
hodnotí	ocenia	hodnotit	oceniać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
optimální	optymalne	optimální	optymalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
optimální	optymalne	optimální	optymalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
servery	serwery	server	serwer	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
překvapení	zaskoczenie	překvapení	zaskoczyć	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
překvapení	niespodzianka	překvapení	niespodzianka	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
prach	proszek	prach	proszek	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
prach	proch	prach	proch	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
fotografka	fotograf	fotografka	fotograf	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
blesk	błyskawica	blesk	błyskawica	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
blesk	błyskawica	blesk	błyskawica	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
koni	koń	kůň	koń	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
těžší	cięższe	těžký	ciężki	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;NOM;CMPR;NEUT;SG
těžší	cięższy	těžký	ciążki	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;NOM;CMPR;MASC;SG
těžší	trudniejsze	těžký	trudny	ADJ;NOM;CMPR;MASC;SG;POS	ADJ;NOM;CMPR;NEUT;SG
ochoten	chętna	ochotný	chętny	ADJ;MASC;SG;POS	ADJ;NOM;FEM;SG
ochoten	chętny	ochotný	chętny	ADJ;MASC;SG;POS	ADJ;NOM;MASC;SG
diskografie	dyskografia	diskografie	dyskografia	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
tváře	policzki	tvář	policzek	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
tváře	twarze	tvář	twarz	N;NOM;FEM;PL;POS	N;NOM;FEM;PL
optické	optyczne	optický	optyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
