من	від	مِن	від	ADP	ADP;GEN
موقف	розташування	مَوقِف	розташування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
موقف	позиція	مَوقِف	позиція	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
موقف	положення	مَوقِف	положення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
موقف	ставлення	مَوقِف	ставлення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
الاستعمار	колонізація	اِستِعمَار	колонізація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
مدخل	вхід	مدخل	вхід	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
سجن	тюрма	سِجن	тюрма	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
المعايير	критерії	مِعيَار	критерій	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
المعايير	стандарти	مِعيَار	стандарт	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
وقف	зупинка	وَقف	зупинка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
وقف	зупинка	وَقف	зупинка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
صفوف	класи	صَفّ	клас	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
صفوف	черевички	صَفّ	черевичка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
صفوف	рядки	صَفّ	рядок	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الزوج	чоловік	زَوج	чоловік	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
الزاوية	куточок	زَاوِيَة	куточок	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الزاوية	кут	زَاوِيَة	кут	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
صيغة	формула	صِيغَة	формула	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
جميلة	красивий	جَمِيل	красивий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
جميلة	красива	جَمِيل	красиво	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
طاقم	екіпаж	طَاقِم	екіпаж	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
خسائر	збитки	خَسَارَة	збиток	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
الديانة	релігія	دِيَانَة	релігія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
تنمية	розвиток	تَنمِيَة	розвиток	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تنمية	розробка	تَنمِيَة	розробка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
اقتصادية	економічне	اِقتِصَادِيّ	економічний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
اقتصادية	економічна	اِقتِصَادِيّ	економічний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
اقتصادية	економічний	اِقتِصَادِيّ	економічний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
اقتصادية	економічне	اِقتِصَادِيّ	економічний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
حصار	облога	حِصَار	облогий	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
حصار	блокада	حِصَار	блокада	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
التقدم	прогрес	تَقَدُّم	прогрес	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
التقدم	поступ	تَقَدُّم	поступ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المهندس	інженер	مُهَندِس	інженер	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
اليسار	ліва	يَسَار	лівий	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
رعاية	піклування	رِعَايَة	піклування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
رعاية	догляд	رِعَايَة	догляд	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تمثيل	представлення	تَمثِيل	представлення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تمثيل	заступник	تَمثِيل	заступник	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
المقاطعات	райони	مُقَاطَعَة	район	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المقاطعات	провінції	مُقَاطَعَة	провінція	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
العدل	справедливість	عَدل	справедливість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
العدل	правосуддя	عَدل	правосуддя	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
عرضت	запропонував	عَرَض	запропонувати	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
تعليمية	освітня	تَعلِيمِيّ	освітній	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
تعليمية	навчальна	تَعلِيمِيّ	навчальний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
تصنيع	виробництва	تَصنِيع	виробництво	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تصنيع	виробництво	تَصنِيع	виробництво	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
حديثة	сучасний	حَدِيث	сучасний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
حديثة	сучасне	حَدِيث	сучасне	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
اغتيال	убивство	اِغتِيَال	убивство	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
المستشفى	лікарня	مُستَشفَى	лікарня	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المستشفى	шпиталь	مُستَشفَى	шпиталь	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المقدمة	вступ	مُقَدَّمَة	вступ	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
صيف	літо	صَيف	літо	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
لقاء	знайомство	لِقَاء	знайомство	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
لقاء	засідання	لِقَاء	засідання	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
لقاء	нарада	لِقَاء	нарада	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
لقاء	зустріч	لِقَاء	зустріч	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
لقاء	зустріч	لِقَاء	зустріч	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
نيسان	квітень	نِيسَان	квітень	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
زهرة	квітка	زُهرَة	квітка	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الوزير	міністр	وَزِير	міністр	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
سوري	сирійська	سُورِيّ	сирійський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
سوري	сирійський	سُورِيّ	сирійський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
شرقي	східна	شَرقِيّ	східний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
قوي	сильний	قَوِيّ	сильний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
قوي	сильна	قَوِيّ	сильний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
قوي	потужний	قَوِيّ	потужний	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
التعديل	поправка	تَعدِيل	поправка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التعديل	редагування	تَعدِيل	редагування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التعديل	монтаж	تَعدِيل	монтаж	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
ممكن	можливе	مُمكِن	можливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ممكن	можлива	مُمكِن	можливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
السلاح	зброя	سِلَاح	зброя	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الاتفاق	угода	اِتِّفَاق	угода	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الاتفاق	згода	اِتِّفَاق	згода	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الاتفاق	угода	اِتِّفَاق	угода	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
تجارة	торгівля	تِجَارَة	торгівля	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
تجارة	торгівля	تِجَارَة	торгівля	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
قادرة	здатний	قَادِر	здатний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
قادرة	здатен	قَادِر	здатний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
التنظيم	організація	تَنظِيم	організація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التنظيم	установа	تَنظِيم	установий	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التنظيم	постанова	تَنظِيم	постановий	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التنظيم	регулювання	تَنظِيم	регулювання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التنظيم	установа	تَنظِيم	установий	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التنظيم	організація	تَنظِيم	організація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
البث	трансляція	بَثّ	трансляція	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
البث	трансляція	بَثّ	трансляція	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
تلعب	грати	لَعِب	грати	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;NFIN
الشارع	вулиця	شَارِع	вулиця	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
التعديلات	поправки	تَعدِيل	поправка	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
التعديلات	зміни	تَعدِيل	зміна	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
التعريف	визначення	تَعرِيف	визначення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
التعريف	ідентифікація	تَعرِيف	ідентифікація	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
السابعة	сьомий	سَابِع	сьомий	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
السابعة	сьома	سَابِع	сьома	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
الملوك	королі	مَلوَك	король	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
المعالجة	опрацювання	مُعَالَجَة	опрацювання	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
المعالجة	обробка	مُعَالَجَة	обробка	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المعالجة	лікування	مُعَالَجَة	лікування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
المسافة	дистанція	مَسَافَة	дистанція	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
المسافة	відстань	مَسَافَة	відстань	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
سد	гребля	سَدّ	гребль	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الهولندي	нідерландська	هُولَندِيّ	нідерландський	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
الهولندي	голландська	هُولَندِيّ	голландський	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
نظرة	погляд	نَظرَة	погляд	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
نظرة	вигляд	نَظرَة	вигляд	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
رسائل	листи	رِسَالَة	лист	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL
رسائل	літери	رِسَالَة	літера	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
الظاهرة	явище	ظَاهِرَة	явище	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الظاهرة	феномен	ظَاهِرَة	феномен	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الفئة	категорія	فِئَة	категорія	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الفئة	клас	فِئَة	клас	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
اتفاق	угода	اِتِّفَاق	угода	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
اتفاق	згода	اِتِّفَاق	згода	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
اتفاق	угода	اِتِّفَاق	угода	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
سيناريو	сценарій	سِينَارِيُو	сценарія	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
سيناريو	сценарій	سِينَارِيُو	сценарія	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
سيناريو	скрипт	سِينَارِيُو	скрипт	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
سيناريو	сценарій	سِينَارِيُو	сценарія	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
القواعد	правила	قَاعِدَة	правило	N;NOM;DEF;PL	N;INAN;NOM;NEUT;PL
القواعد	граматики	قَاعِدَة	граматика	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
التجارب	експерименти	تَجرِبَة	експеримент	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
زعيم	ватажок	زَعِيم	ватажок	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
زعيم	лідер	زَعِيم	лідер	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
زعيم	начальник	زَعِيم	начальник	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
زعيم	бос	زَعِيم	бос	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG
ضخمة	величезна	ضَخم	величезний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
ضخمة	величезний	ضَخم	величезний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
مناسبة	подія	مُنَاسَبَة	подія	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
ياباني	японська	يَابَانِيّ	японський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
ياباني	японський	يَابَانِيّ	японський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
بديل	альтернатива	بَدِيل	альтернатива	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
بديل	варіант	بَدِيل	варіант	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بديل	замінник	بَدِيل	замінник	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
بديل	заміна	بَدِيل	заміна	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
بديل	замінник	بَدِيل	замінник	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
التقليدي	традиційний	تَقلِيدِيّ	традиційний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
التقليدي	традиційна	تَقلِيدِيّ	традиційний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
التقليدي	традиційне	تَقلِيدِيّ	традиційний	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
مشتركة	спільна	مُشتَرَك	спільний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
مشتركة	спільне	مُشتَرَك	спільний	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
انتهى	закінчиться	اِنتَهَى	закінчитися	V;PFV;MASC;SG;3;ACT	V;PFV;IND;SG;3;FUT;FIN
انتهى	закінчив	اِنتَهَى	закінчити	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
المعادن	метали	مَعدِن	метати	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المعادن	мінерали	مَعدِن	мінерал	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
المعادن	метали	مَعدِن	метати	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
استقلال	незалежність	اِستِقلَال	незалежність	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
سيطرة	контроль	سَيطَرَة	контроль	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
سيطرة	керування	سَيطَرَة	керування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
هيكل	структура	هَيكَل	структура	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الحشرات	комахи	حَشَرَة	комаха	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
الحشرات	вади	حَشَرَة	вада	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
بريطاني	британська	برِيطَانِيّ	британський	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
حضارة	цивілізація	حَضَارَة	цивілізація	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
حضارة	цивілізація	حَضَارَة	цивілізація	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
منخفضة	низький	مُنخَفِض	низький	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
منخفضة	низька	مُنخَفِض	низький	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
بث	трансляція	بَثّ	трансляція	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
بث	трансляція	بَثّ	трансляція	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
قاد	повів	قَاد	повести	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
المجلة	журнал	مَجَلَّة	журнал	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
المجلة	часопис	مَجَلَّة	часопис	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مؤشر	курсор	مُؤَشِّر	курсор	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مؤشر	індикатор	مُؤَشِّر	індикатор	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مؤشر	вказівник	مُؤَشِّر	вказівник	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مؤشر	покажчик	مُؤَشِّر	покажчик	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مؤشر	індекс	مُؤَشِّر	індекс	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
انتقلت	переїхала	اِنتَقَل	переїхати	V;PFV;FEM;SG;3;ACT	V;PFV;FEM;IND;SG;PST;FIN
انتقلت	переїхав	اِنتَقَل	переїхати	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;IND;SG;PST;FIN
مقياس	масштаб	مِقيَاس	масштаб	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
مقياس	шкала	مِقيَاس	шкати	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
مقياس	вимірювання	مِقيَاس	вимірювання	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
بشرية	людський	بَشَرِيّ	людський	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
الشعوب	народи	شَعب	народ	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
مسح	сканування	مسح	сканування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
مسح	опитування	مسح	опитування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
اختلاف	різниця	اِختِلَاف	різниця	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
اختلاف	різниці	اِختِلَاف	різник	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الغناء	спів	غِنَاء	спіти	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
مهم	важлива	مُهِمّ	важливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
مهم	важливий	مُهِمّ	важливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
مهم	важливе	مُهِمّ	важливий	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
رياضيات	математики	رياضيات	математика	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
جذب	атракціон	جَذب	атракціон	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
جذب	притягнення	جَذب	притягнення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
ذهبية	золотий	ذَهَبِيّ	золотий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
ذهبية	золоте	ذَهَبِيّ	золотий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG
تكنولوجيا	технологія	تِكنُولُوجِيَا	технологія	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
الانتشار	впровадження	اِنتِشَار	впровадження	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
مالية	фінансова	مَالِيّ	фінансовий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG
المهام	функції	مَهَمَّة	функція	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
المهام	задачі	مَهَمَّة	задача	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
تيار	течія	تَيَّار	течія	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
تيار	струм	تَيَّار	струм	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تيار	потік	تَيَّار	потік	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
تيار	струмок	تَيَّار	струмок	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG
فترات	проміжки	فَترَة	проміжка	N;NOM;INDF;PL	N;INAN;NOM;FEM;PL
النمط	взірець	نَمَط	взірець	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمط	візерунок	نَمَط	візерунок	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمط	шаблон	نَمَط	шаблон	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمط	стиль	نَمَط	стиль	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمط	режим	نَمَط	режим	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
النمط	лад	نَمَط	лад	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الوعي	свідомість	وَعي	свідомість	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الوعي	обізнаність	وَعي	обізнаність	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
الكشف	виявлення	كَشف	виявлення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الكشف	нерозголошення	كَشف	нерозголошення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الكشف	приховування	كَشف	приховування	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الكشف	одкровення	كَشف	одкровення	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
الصخور	камені	صُخُور	камінь	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL
الصخور	скелі	صُخُور	скеля	N;NOM;DEF;PL	N;INAN;NOM;FEM;PL
الصخور	астероїди	صُخُور	астероїда	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL
المؤرخ	історик	مُؤَرَّخ	історик	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG
ثنائية	двійковий	ثُنَائِيّ	двійковий	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG
الساحة	арена	سَاحَة	арений	N;NOM;DEF;SG	N;INAN;NOM;FEM;SG
تعزيز	покращення	تَعزِيز	покращення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تعزيز	підвищення	تَعزِيز	підвищення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تعزيز	просування	تَعزِيز	просування	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
تعزيز	заохочення	تَعزِيز	заохочення	N;NOM;INDF;SG	N;INAN;NOM;NEUT;SG
المناخ	клімат	مُنَاخ	клімат	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجناح	комплект	جَنَاح	комплект	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG
الجناح	крило	جَنَاح	крило	N;NOM;DEF;SG	N;INAN;NOM;NEUT;SG
خيال	уява	خيال	уява	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
خيال	фантазія	خيال	фантазія	N;NOM;INDF;SG	N;INAN;NOM;FEM;SG
