رده	klasy	رده	klasa	N;SG	N;GEN;FEM;SG
شن	piasku	شن	piasek	N;SG	N;GEN;MASC;SG
بوئینگ	boeing	بوئینگ	boeing	N;SG	N;NOM;MASC;SG
حرکات	ruchy	None	ruch	N;PL	N;NOM;MASC;PL
حرکات	ruchy	None	ruch	N;PL	N;NOM;MASC;PL
رسول	posłańca	رسول	posłaniec	N;SG	N;ACC;MASC;SG
رسول	posłaniec	رسول	posłaniec	N;SG	N;NOM;MASC;SG
خلبان	pilocie	None	pilot	N;SG	N;DAT;MASC;SG
خلبان	pilot	None	pilot	N;SG	N;NOM;MASC;SG
تفکر	myślenia	تفکر	myślenie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
تفکر	myślenie	تفکر	myślenie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
حجت	gwarancji	None	gwarancja	N;SG	N;GEN;FEM;SG
حجت	gwarancja	None	gwarancja	N;SG	N;NOM;FEM;SG
حجت	kłótnia	None	kłótnia	N;SG	N;NOM;FEM;SG
حجت	argument	None	argument	N;SG	N;NOM;MASC;SG
حجت	rozumowanie	None	rozumować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
عجیب	dziwny	عجیب	dziwny	ADJ	ADJ;NOM;MASC;SG
عجیب	dziwna	عجیب	dziwny	ADJ	ADJ;NOM;FEM;SG
عجیب	dziwne	عجیب	dziwny	ADJ	ADJ;NOM;NEUT;SG
عجیب	dziwny	عجیب	dziwny	ADJ	ADJ;NOM;MASC;SG
عجیب	dziwna	عجیب	dziwny	ADJ	ADJ;NOM;FEM;SG
عجیب	dziwne	عجیب	dziwny	ADJ	ADJ;NOM;NEUT;SG
عجیب	dziwna	عجیب	dziwny	ADJ	ADJ;NOM;FEM;SG
عجیب	dziwne	عجیب	dziwny	ADJ	ADJ;NOM;NEUT;SG
فرماندهان	dowódców	فرمانده	dowódca	N;PL	N;ACC;MASC;PL
اعتراضات	protesty	اعتراض	protest	N;PL	N;NOM;MASC;PL
اعتراضات	protesty	اعتراض	protest	N;PL	N;NOM;MASC;PL
مخدر	narkotyk	مخدر	narkotyk	N;SG	N;NOM;MASC;SG
طنز	ironia	طنز	iroń	N;SG	N;NOM;FEM;SG
طنز	ironii	طنز	ironia	N;SG	N;GEN;FEM;SG
طنز	humoru	طنز	humor	N;SG	N;GEN;MASC;SG
طنز	humor	طنز	humor	N;SG	N;NOM;MASC;SG
طنز	humoru	طنز	humor	N;SG	N;GEN;MASC;SG
طنز	humor	طنز	humor	N;SG	N;NOM;MASC;SG
کریستین	chrześcijanin	کریستین	chrześcijanin	N;SG	N;NOM;MASC;SG
کریستین	christian	کریستین	christianin	N;SG	N;NOM;MASC;SG
نخل	dłoni	نخل	dłoń	N;SG	N;GEN;FEM;SG
نخل	dłoń	نخل	dłoń	N;SG	N;NOM;FEM;SG
نامزدی	aktywność	نامزدی	aktywność	N;SG	N;NOM;FEM;SG
نامزدی	zaangażowanie	نامزدی	zaangażowanie	N;SG	N;NOM;NEUT;SG
ضعف	słabość	ضعف	słabość	N;SG	N;ACC;FEM;SG
ضعف	słabości	ضعف	słabość	N;SG	N;GEN;FEM;SG
ضعف	osłabienie	ضعف	osłabić	N;SG	N;NOM;NEUT;SG
سکته	udar	سکته	udar	N;SG	N;NOM;MASC;SG
آلودگی	zanieczyszczenia	آلودگی	zanieczyszczyć	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
آلودگی	skażenie	آلودگی	skażenie	N;SG	N;NOM;NEUT;SG
آلودگی	zanieczyszczenie	آلودگی	zanieczyszczenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
آلودگی	infekcja	آلودگی	infekcja	N;SG	N;NOM;FEM;SG
آلودگی	zakażenia	آلودگی	zakażenie	N;SG	N;NOM;NEUT;SG
آلودگی	zakażenie	آلودگی	zakażenie	N;SG	N;NOM;NEUT;SG
آلودگی	zanieczyszczenia	آلودگی	zanieczyszczyć	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
آلودگی	zanieczyszczenie	آلودگی	zanieczyszczenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
عفونت	zakażenia	عفونت	zakażenie	N;SG	N;NOM;NEUT;SG
عفونت	infekcja	عفونت	infekcja	N;SG	N;NOM;FEM;SG
عفونت	zakażenia	عفونت	zakażenie	N;SG	N;NOM;NEUT;SG
عفونت	zakażenie	عفونت	zakażenie	N;SG	N;NOM;NEUT;SG
بست	złącze	بست	złącze	N;SG	N;NOM;NEUT;SG
بست	łącznik	بست	łącznik	N;SG	N;ACC;MASC;SG
بستن	zamknięcie	بستن	zamknięcie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
بستن	zamknięcia	بستن	zamknąć	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
بستن	zamykanie	بستن	zamykać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
پورنوگرافی	pornografia	پورنوگرافی	pornografia	N;SG	N;NOM;FEM;SG
پورنوگرافی	pornografii	پورنوگرافی	pornografia	N;SG	N;GEN;FEM;SG
پورنوگرافی	pornografia	پورنوگرافی	pornografia	N;SG	N;NOM;FEM;SG
حکمت	mądrości	حکمت	mądrość	N;SG	N;GEN;FEM;SG
حکمت	mądrość	حکمت	mądrość	N;SG	N;NOM;FEM;SG
لاله	niemy	لاله	niemy	N;SG	N;NOM;MASC;SG
درختی	drzewo	درخت	drzewo	N;SG	N;NOM;NEUT;SG
درختی	drzewko	درخت	drzewko	N;SG	N;NOM;NEUT;SG
پروتئین	białka	پروتئین	białko	N;SG	N;ACC;NEUT;SG
دشتی	plains	دشتی	plains	N;SG	N;NOM;MASC;SG
کالا	towar	کالا	towar	N;SG	N;ACC;MASC;SG
کشیدن	rysunek	کشیدن	rysunek	N;SG	N;NOM;MASC;SG
کشیدن	losowanie	کشیدن	losowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
عقاب	orzeł	عقاب	orzeł	N;SG	N;NOM;MASC;SG
تسخیر	posiadanie	تسخیر	posiadać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
تسخیر	posiadania	تسخیر	posiadać	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
بلوک	bloku	بلوک	blok	N;SG	N;GEN;MASC;SG
بلوک	blok	بلوک	blok	N;SG	N;NOM;MASC;SG
هیتلر	hitlera	هیتلر	hitler	N;SG	N;ACC;MASC;SG
هیتلر	hitler	هیتلر	hitler	N;SG	N;NOM;MASC;SG
مبلغ	sumę	مبلغ	suma	N;SG	N;ACC;FEM;SG
مبلغ	kwota	مبلغ	kwota	N;SG	N;NOM;FEM;SG
مبلغ	suma	مبلغ	suma	N;SG	N;NOM;FEM;SG
مبلغ	kwota	مبلغ	kwota	N;SG	N;NOM;FEM;SG
مبلغ	ilość	مبلغ	ilość	N;SG	N;NOM;FEM;SG
قبیله	ród	None	ród	N;SG	N;NOM;MASC;SG
قبیله	klanu	None	klan	N;SG	N;GEN;MASC;SG
قبیله	plemienia	None	plemię	N;SG	N;GEN;NEUT;SG
قبیله	szczep	None	szczep	N;SG	N;NOM;MASC;SG
قبیله	plemienia	None	plemię	N;SG	N;GEN;NEUT;SG
قبیله	plemiona	None	plemię	N;SG	N;NOM;NEUT;SG
تزریق	wstrzyknięcia	تزریق	wstrzyknięcie	N;SG	N;NOM;NEUT;SG
تزریق	wstrzyknięcia	تزریق	wstrzyknięcie	N;SG	N;NOM;NEUT;SG
تزریق	wstrzyknięcie	تزریق	wstrzyknięcie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
تزریق	zastrzyk	تزریق	zastrzyk	N;SG	N;NOM;MASC;SG
تزریق	wstrzyknięcie	تزریق	wstrzyknięcie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
همایش	konferencję	همایش	konferencja	N;SG	N;ACC;FEM;SG
همایش	konferencja	همایش	konferencja	N;SG	N;NOM;FEM;SG
همایش	konferencji	همایش	konferencja	N;SG	N;GEN;FEM;SG
همایش	konwencji	همایش	konwencja	N;SG	N;GEN;FEM;SG
همایش	konwencji	همایش	konwencja	N;SG	N;GEN;FEM;SG
همایش	konwent	همایش	konwent	N;SG	N;NOM;MASC;SG
همایش	zjazd	همایش	zjazd	N;SG	N;NOM;MASC;SG
همایش	konwencja	همایش	konwencja	N;SG	N;NOM;FEM;SG
تاکید	podkreślenie	تاکید	podkreślenie	N;SG	N;NOM;NEUT;SG
تاکید	nacisk	تاکید	nacisk	N;SG	N;NOM;MASC;SG
مجاهدین	milicja	مجاهدین	milicja	N;SG	N;NOM;FEM;SG
مجاهدین	milicji	مجاهدین	milicja	N;SG	N;GEN;FEM;SG
لوح	tabliczka	لوح	tabliczka	N;SG	N;NOM;FEM;SG
لوح	tabletka	لوح	tabletka	N;SG	N;NOM;FEM;SG
لوح	tabliczka	لوح	tabliczka	N;SG	N;NOM;FEM;SG
زرتشت	zarathustra	زرتشت	zarathustra	N;SG	N;ACC;MASC;SG
کابینه	gabinet	کابینه	gabinet	N;SG	N;NOM;MASC;SG
منظم	zwykły	منظم	zwykły	ADJ	ADJ;NOM;MASC;SG
منظم	regularne	منظم	regularny	ADJ	ADJ;NOM;NEUT;SG
منظم	regularny	منظم	regularny	ADJ	ADJ;NOM;MASC;SG
غلط	fałszywa	غلط	fałszywać	ADJ	ADJ;NOM;FEM;SG
غلط	fałszywe	غلط	fałszywy	ADJ	ADJ;NOM;NEUT;SG
غلط	nieprawdziwe	غلط	nieprawdziwy	ADJ	ADJ;NOM;NEUT;SG
غلط	fałszywy	غلط	fałszywa	ADJ	ADJ;NOM;MASC;SG
انیمیشن	animacji	انیمیشن	animacja	N;SG	N;GEN;FEM;SG
خواهان	pragnienie	خواهان	pragnienie	N;SG	N;NOM;NEUT;SG
خواهان	pożądanie	خواهان	pożądać	N;SG	N;NOM;NEUT;SG
خواهان	pożądania	خواهان	pożądanie	N;SG	N;NOM;NEUT;SG
مرحوم	zmarłego	مرحوم	zmarły	N;SG	N;ACC;MASC;SG
کرم	gąsienica	None	gąsienica	N;SG	N;NOM;FEM;SG
کرم	robak	None	robak	N;SG	N;NOM;MASC;SG
کرم	śmietanki	None	śmietanka	N;SG	N;GEN;FEM;SG
کرم	krem	None	krem	N;SG	N;NOM;MASC;SG
کرم	śmietanka	None	śmietanka	N;SG	N;NOM;FEM;SG
کلاه	hełm	کلاه	hełm	N;SG	N;ACC;MASC;SG
کلاه	kask	کلاه	kaska	N;SG	N;ACC;MASC;SG
کلاه	czapka	کلاه	czapki	N;SG	N;NOM;FEM;SG
کلاه	kapelusz	کلاه	kapelusz	N;SG	N;NOM;MASC;SG
اقلیم	klimat	اقلیم	klimat	N;SG	N;NOM;MASC;SG
بوی	zapach	بوی	zapach	N;SG	N;NOM;MASC;SG
محدودیت	ograniczenia	محدودیت	ograniczenie	N;SG	N;NOM;NEUT;SG
محدودیت	ograniczenie	محدودیت	ograniczenie	N;SG	N;NOM;NEUT;SG
محدودیت	ograniczenie	محدودیت	ograniczenie	N;SG	N;NOM;NEUT;SG
محدودیت	ograniczanie	محدودیت	ograniczać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
محدودیت	ograniczenia	محدودیت	ograniczenie	N;SG	N;NOM;NEUT;SG
محدودیت	granica	محدودیت	granica	N;SG	N;NOM;FEM;SG
محدودیت	ograniczenie	محدودیت	ograniczenie	N;SG	N;NOM;NEUT;SG
محدودیت	limit	محدودیت	limit	N;SG	N;NOM;MASC;SG
محدودیت	ograniczenia	محدودیت	ograniczenie	N;SG	N;NOM;NEUT;SG
اهدا	przyznawanie	اهدا	przyznawać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
اهدا	darowizna	اهدا	darowizna	N;SG	N;NOM;FEM;SG
اهدا	dotacja	اهدا	dotacja	N;SG	N;NOM;FEM;SG
اهدا	poświęcenie	اهدا	poświęcenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
اهدا	poświęcenia	اهدا	poświęcenie	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
اهدا	oddanie	اهدا	oddanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
اهدا	dawca	اهدا	dawca	N;SG	N;NOM;MASC;SG
شفاف	przezroczysty	شفاف	przezroczystać	ADJ	ADJ;NOM;MASC;SG
شفاف	przejrzysta	شفاف	przejrzysta	ADJ	ADJ;NOM;FEM;SG
شفاف	przejrzysty	شفاف	przejrzysty	ADJ	ADJ;NOM;MASC;SG
شفاف	przejrzyste	شفاف	przejrzysty	ADJ	ADJ;NOM;NEUT;SG
امضای	podpisania	None	podpisać	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
امضای	podpisanie	None	podpisać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
لیگا	liga	لیگا	liga	N;SG	N;NOM;FEM;SG
قبایل	szczepy	None	szczepy	N;PL	N;NOM;MASC;PL
قبایل	klany	None	klana	N;PL	N;NOM;MASC;PL
دام	pułapka	دام	pułapka	N;SG	N;NOM;FEM;SG
دام	pułapkę	دام	pułapka	N;SG	N;ACC;FEM;SG
دام	dom	دام	dom	N;SG	N;NOM;MASC;SG
نابودی	unicestwienia	نابودی	unicestwienie	N;SG	N;GEN;NEUT;SG
نابودی	zagłada	نابودی	zagładać	N;SG	N;NOM;FEM;SG
نابودی	eksterminacji	نابودی	eksterminacja	N;SG	N;GEN;FEM;SG
نابودی	zniszczenia	نابودی	zniszczyć	N;SG	N;NOM;NEUT;SG
نابودی	zniszczenie	نابودی	zniszczyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
نابودی	niszczenie	نابودی	niszczenie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
پسران	chłopcy	پسر	chłopiec	N;PL	N;NOM;MASC;PL
پسران	chłopaki	پسر	chłopak	N;PL	N;NOM;MASC;PL
پسران	synowie	پسر	syn	N;PL	N;NOM;MASC;PL
پسران	synów	پسر	syn	N;PL	N;ACC;MASC;PL
سرنوشت	przeznaczenia	سرنوشت	przeznaczenie	N;SG	N;GEN;NEUT;SG
سرنوشت	przeznaczeniem	سرنوشت	przeznaczenie	N;SG	N;INS;NEUT;SG
سرنوشت	przeznaczenie	سرنوشت	przeznaczenie	N;SG	N;NOM;NEUT;SG
سرنوشت	los	سرنوشت	los	N;SG	N;NOM;MASC;SG
سرنوشت	przeznaczenia	سرنوشت	przeznaczenie	N;SG	N;GEN;NEUT;SG
سرنوشت	przeznaczenie	سرنوشت	przeznaczenie	N;SG	N;NOM;NEUT;SG
حیاط	podwórko	حیاط	podwórko	N;SG	N;NOM;NEUT;SG
حیاط	dziedziniec	حیاط	dziedziniec	N;SG	N;NOM;MASC;SG
حیاط	ogródku	حیاط	ogródek	N;SG	N;GEN;MASC;SG
حیاط	podwórko	حیاط	podwórko	N;SG	N;NOM;NEUT;SG
حیاط	podwórko	حیاط	podwórko	N;SG	N;NOM;NEUT;SG
اشتغال	zatrudnienie	اشتغال	zatrudnienie	N;SG	N;NOM;NEUT;SG
اشتغال	zatrudnienia	اشتغال	zatrudnienie	N;SG	N;GEN;NEUT;SG
گیرنده	odbiorca	گیرنده	odbiorzec	N;SG	N;NOM;MASC;SG
گیرنده	odbiornik	گیرنده	odbiornik	N;SG	N;NOM;MASC;SG
گیرنده	odbiorca	گیرنده	odbiorzec	N;SG	N;NOM;MASC;SG
افکار	przemyślenia	فکر	przemyślenie	N;PL	N;NOM;NEUT;PL
قد	wysoka	قد	wysoki		
قد	wysoki	قد	wysoki		
برف	śnieg	برف	śnieg	N;SG	N;NOM;MASC;SG
برف	śnieżka	برف	śnieżkać	N;SG	N;NOM;FEM;SG
برف	śniegu	برف	śnieg	N;SG	N;GEN;MASC;SG
داور	sędzia	داور	sędzia	N;SG	N;NOM;MASC;SG
ارباب	mistrz	ارباب	mistrz	N;SG	N;NOM;MASC;SG
ارباب	mistrzu	ارباب	mistrz	N;SG	N;VOC;MASC;SG
پردیس	kampusu	پردیس	kampus	N;SG	N;GEN;MASC;SG
پردیس	kampus	پردیس	kampus	N;SG	N;NOM;MASC;SG
پردیس	kampusie	پردیس	kampus	N;SG	N;ACC;MASC;SG
بازنشسته	emerytowany	بازنشسته	emerytować	ADJ;SG;3;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
چارچوب	klatka	چارچوب	klatka	N;SG	N;NOM;FEM;SG
چارچوب	ramka	چارچوب	ramka	N;SG	N;NOM;FEM;SG
بدنه	ciało	بدنه	ciało	N;SG	N;NOM;NEUT;SG
بدنه	ciała	بدنه	ciało	N;SG	N;GEN;NEUT;SG
بدنه	kadłuba	بدنه	kadłuba	N;SG	N;GEN;MASC;SG
بدنه	kadłub	بدنه	kadłub	N;SG	N;ACC;MASC;SG
دیر	późna	دیر	późny	ADV	ADV
دیر	późno	دیر	późno	ADV	ADV
سروده	złożona	سروده	złożyć	ADJ;SG;3;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
سروده	złożony	سروده	złożyć	ADJ;SG;3;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
سفیران	ambasadorów	سفیر	ambasador	N;PL	N;ACC;MASC;PL
اضافی	składka	None	składka	N;SG	N;NOM;FEM;SG
دما	temperatura	دما	temperatura	N;SG	N;NOM;FEM;SG
دما	temperatury	دما	temperatura	N;SG	N;GEN;FEM;SG
دما	temperatury	دما	temperatura	N;SG	N;GEN;FEM;SG
غنی	bogata	غنی	bogat	ADJ	ADJ;NOM;FEM;SG
غنی	bogate	غنی	bogaty	ADJ	ADJ;NOM;NEUT;SG
غنی	bogaty	غنی	bogat	ADJ	ADJ;NOM;MASC;SG
خودداری	odmowy	خودداری	odmowy	N;SG	N;GEN;FEM;SG
خودداری	odmowa	خودداری	odmowa	N;SG	N;NOM;FEM;SG
مخلوط	mieszanka	مخلوط	mieszanka	N;SG	N;NOM;FEM;SG
نی	ney	نه	ney		
نگرانی	troska	نگرانی	troski	N;SG	N;NOM;FEM;SG
فرایندهای	procesy	فرایند	proces	N;PL	N;NOM;MASC;PL
فرایندهای	procesów	فرایند	proces	N;PL	N;GEN;MASC;PL
جعفری	pietruszki	جعفری	pietruszka	N;SG	N;GEN;FEM;SG
سانتیمتر	centymetr	سانتیمتر	centymetr	N;SG	N;NOM;MASC;SG
فیلمنامه	scenariusz	فیلمنامه	scenariusz	N;SG	N;ACC;MASC;SG
تکنیک	techniki	تکنیک	technika	N;SG	N;ACC;FEM;SG
تکنیک	technika	تکنیک	technika	N;SG	N;NOM;FEM;SG
فرش	dywan	فرش	dywan	N;SG	N;NOM;MASC;SG
فرش	dywan	فرش	dywan	N;SG	N;NOM;MASC;SG
ایسلند	islandia	ایسلند	islandia	N;SG	N;NOM;FEM;SG
گندم	zboże	گندم	zboże	N;SG	N;NOM;NEUT;SG
گندم	pszenica	گندم	pszenica	N;SG	N;NOM;FEM;SG
گندم	pszenicy	گندم	pszenica	N;SG	N;GEN;FEM;SG
حیوان	bestia	None	bestia	N;SG	N;NOM;FEM;SG
حیوان	zwierzak	None	zwierzak	N;SG	N;NOM;MASC;SG
حیوان	zwierzę	None	zwierzę	N;SG	N;NOM;NEUT;SG
اپل	jabłko	اپل	jabłko	N;SG	N;NOM;NEUT;SG
ساموئل	samuela	ساموئل	samuel	N;SG	N;GEN;MASC;SG
منتقد	kontrolera	منتقد	kontroler	N;SG	N;ACC;MASC;SG
منتقد	krytyk	منتقد	krytyk	N;SG	N;NOM;MASC;SG
منتقد	krytyka	منتقد	krytyka	N;SG	N;NOM;FEM;SG
سرگرمی	hobby	سرگرمی	hobby	N;SG	N;NOM;NEUT;SG
سرگرمی	hobby	سرگرمی	hobby	N;SG	N;NOM;NEUT;SG
سرگرمی	rozrywkę	سرگرمی	rozrywka	N;SG	N;ACC;FEM;SG
سرگرمی	rozrywka	سرگرمی	rozrywka	N;SG	N;NOM;FEM;SG
ائتلاف	sojusz	ائتلاف	sojusz	N;SG	N;NOM;MASC;SG
ائتلاف	sojuszu	ائتلاف	sojusz	N;SG	N;GEN;MASC;SG
ائتلاف	koalicji	ائتلاف	koalicja	N;SG	N;GEN;FEM;SG
ناقص	niedoskonałe	None	niedoskonały	ADJ	ADJ;NOM;NEUT;SG
ناقص	niepełne	None	niepełny	ADJ	ADJ;NOM;NEUT;SG
ناقص	niekompletne	None	niekompletny	ADJ	ADJ;NOM;NEUT;SG
خرس	miś	None	miś	N;SG	N;NOM;MASC;SG
خرس	misiek	None	misiek	N;SG	N;NOM;MASC;SG
خرس	niedźwiedź	None	niedźwiedź	N;SG	N;NOM;MASC;SG
کاپیتان	kapitan	کاپیت	kapitan	N;SG	N;NOM;MASC;SG
مراجع	odnośniki	مراجع	odnośnik	N;PL	N;ACC;MASC;PL
مراجع	referencje	مراجع	referencja	N;PL	N;NOM;FEM;PL
سازه	struktura	سازه	struktura	N;SG	N;NOM;FEM;SG
سازه	konstrukcja	سازه	konstrukcja	N;SG	N;NOM;FEM;SG
ایمان	wiara	ایمان	wiara	N;SG	N;NOM;FEM;SG
ایمان	wiary	ایمان	wiara	N;SG	N;GEN;FEM;SG
ایمان	wiarę	ایمان	wiara	N;SG	N;ACC;FEM;SG
ابداع	wynalazek	ابداع	wynalazek	N;SG	N;ACC;MASC;SG
زیارت	pielgrzymka	زیارت	pielgrzymek	N;SG	N;NOM;FEM;SG
برنج	ryż	برنج	ryż	N;SG	N;NOM;MASC;SG
اوضاع	rzeczy	وضع	rzecz	N;PL	N;ACC;FEM;PL
دندان	ząb	دندان	ząb	N;SG	N;NOM;MASC;SG
عکاس	fotografa	عکاس	fotograf	N;SG	N;ACC;MASC;SG
عکاس	fotograf	عکاس	fotograf	N;SG	N;NOM;MASC;SG
عکاس	fotografem	عکاس	fotograf	N;SG	N;INS;MASC;SG
محترم	szanowany	محترم	szanować	ADJ	ADJ;NOM;MASC;SG
محترم	przestrzegane	محترم	przestrzegać	ADJ	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
محترم	szanowny	محترم	szanowny	ADJ	ADJ;NOM;MASC;SG
پنجره	okienko	پنجره	okienko	N;SG	N;NOM;NEUT;SG
پنجره	okno	پنجره	okno	N;SG	N;NOM;NEUT;SG
مال	majątek	مال	majątek	N;SG	N;ACC;MASC;SG
مال	bogactwo	مال	bogactwo	N;SG	N;NOM;NEUT;SG
مال	bogactwa	مال	bogactwo	N;SG	N;NOM;NEUT;SG
لویی	ludwik	لویی	ludwik	N;SG	N;NOM;MASC;SG
کتابهای	książki	کتاب	książka	N;PL	N;NOM;FEM;PL
کتابهای	książek	کتاب	książka	N;PL	N;GEN;FEM;PL
محققان	naukowcy	محقق	naukowiec	N;PL	N;NOM;MASC;PL
محققان	badacze	محقق	badacz	N;PL	N;NOM;MASC;PL
محققان	naukowców	محقق	naukowiec	N;PL	N;ACC;MASC;PL
خطا	błąd	خطا	błąd	N;SG	N;NOM;MASC;SG
ماهیان	rybki	ماهیان	rybka	N;PL	N;ACC;FEM;PL
ماهیان	rybki	ماهیان	rybka	N;PL	N;ACC;FEM;PL
هواداران	fani	هوادار	fani	N;PL	N;NOM;MASC;PL
هواداران	fanów	هوادار	fan	N;PL	N;ACC;MASC;PL
هواداران	wentylatory	هوادار	wentylator	N;PL	N;NOM;MASC;PL
هواداران	kibice	هوادار	kibic	N;PL	N;NOM;MASC;PL
شام	kolacja	شام	kolacja	N;SG	N;NOM;FEM;SG
شام	kolację	شام	kolacja	N;SG	N;ACC;FEM;SG
شام	obiad	شام	obiad	N;SG	N;NOM;MASC;SG
شام	wieczór	شام	wieczór	N;SG	N;NOM;MASC;SG
شام	wieczorem	شام	wieczór	N;SG	N;INS;MASC;SG
شام	kolacja	شام	kolacja	N;SG	N;NOM;FEM;SG
شام	kolację	شام	kolacja	N;SG	N;ACC;FEM;SG
شنبه	sobotę	شنبه	sobota	N;SG	N;ACC;FEM;SG
موزیک	muzyka	موزیک	muzyka	N;SG	N;NOM;FEM;SG
تذکر	przypomnienie	تذکر	przypomnienie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
تذکر	przypomnienia	تذکر	przypomnienie	N;SG	N;GEN;NEUT;SG
خطرناک	niebezpieczne	خطرناک	niebezpieczny	ADJ	ADJ;NOM;NEUT;SG
خطرناک	niebezpieczna	خطرناک	niebezpieczny	ADJ	ADJ;NOM;FEM;SG
خطرناک	niebezpieczny	خطرناک	niebezpieczny	ADJ	ADJ;NOM;MASC;SG
پرسش	pytanie	پرسش	pytanie	N;SG	N;NOM;NEUT;SG
چگالی	gęstości	چگالی	gęstość	N;SG	N;GEN;FEM;SG
چگالی	gęstość	چگالی	gęstość	N;SG	N;NOM;FEM;SG
پاراگوئه	paragwaju	پاراگوئه	paragwaj	N;SG	N;GEN;MASC;SG
طب	medycyny	طب	medycyna	N;SG	N;GEN;FEM;SG
طب	lekarstwo	طب	lekarstwo	N;SG	N;NOM;NEUT;SG
پارامتر	parametr	پارامتر	parametr	N;SG	N;NOM;MASC;SG
کلیدی	klucz	کلیدی	klucz	N;SG	N;NOM;MASC;SG
کلیدی	klawisz	کلیدی	klawić	N;SG	N;NOM;MASC;SG
ایروان	erywań	ایروان	erywanie	N;SG	N;NOM;NEUT;SG
کینگ	króla	کینگ	król	N;SG	N;ACC;MASC;SG
کینگ	król	کینگ	król	N;SG	N;NOM;MASC;SG
شرایطی	okoliczności	شرایط	okoliczność	N;PL	N;ACC;FEM;PL
وبلاگ	blog	وبلاگ	blog	N;SG	N;NOM;MASC;SG
وبلاگ	bloga	وبلاگ	bloga	N;SG	N;ACC;MASC;SG
وبلاگ	blogu	وبلاگ	blóg	N;SG	N;DAT;MASC;SG
عرفان	mistycyzm	عرفان	mistycyzm	N;SG	N;NOM;MASC;SG
اشتراک	podziału	اشتراک	podział	N;SG	N;GEN;MASC;SG
اشتراک	udostępnienie	اشتراک	udostępnić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
اشتراک	udostępnianie	اشتراک	udostępniać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
اشتراک	udostępnienia	اشتراک	udostępnienie	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
اشتراک	subskrypcji	اشتراک	subskrypcja	N;SG	N;GEN;FEM;SG
مجسمه	rzeźba	مجسمه	rzeźba	N;SG	N;NOM;FEM;SG
مجسمه	rzeźbę	مجسمه	rzeźba	N;SG	N;ACC;FEM;SG
مجسمه	figura	مجسمه	figura	N;SG	N;NOM;FEM;SG
مجسمه	pomnik	مجسمه	pomnik	N;SG	N;ACC;MASC;SG
مجسمه	posąg	مجسمه	posąg	N;SG	N;ACC;MASC;SG
رنج	agonii	رنج	agonia	N;SG	N;GEN;FEM;SG
رنج	cierpienia	رنج	cierpienie	N;SG	N;NOM;NEUT;SG
رنج	cierpienie	رنج	cierpienie	N;SG	N;NOM;NEUT;SG
رنج	przeciwności	رنج	przeciwność	N;SG	N;GEN;FEM;SG
قهوه	kawy	قهوه	kawa	N;SG	N;GEN;FEM;SG
قهوه	kawie	قهوه	kawa	N;SG	N;DAT;FEM;SG
جماعت	zgromadzenie	جماعت	zgromadzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
جماعت	kongregacji	جماعت	kongregacja	N;SG	N;GEN;FEM;SG
جماعت	zgromadzenia	جماعت	zgromadzić	N;SG	N;NOM;NEUT;SG
سرپرست	administracja	سرپرست	administracja	N;SG	N;NOM;FEM;SG
سرپرست	administrator	سرپرست	administrator	N;SG	N;NOM;MASC;SG
