اتھاہ	sedalam	اتھاہ	sedalam		;SG
بِچکانا	menakuti	بِچکانا	mentakuti	V;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِچکنا	mundur	بِچک	mundur	V;ACT	V;SG;ACT
بِچلنا	mundur	بنچل	mundur	V;SG;NFIN;ACT	V;SG;ACT
بِچلنا	tergelincir	بنچل	tergelincir	V;SG;NFIN;ACT	V
بچنا	memulihkan	بچ	menpulihkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	pulihkan	بچ	pulihkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	jalani	بچ	jalani	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	memulihkan	بچ	menpulihkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	pulihkan	بچ	pulihkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	hindari	بچ	hindari	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	menghindari	بچ	menhindari	V;MASC;SG;NFIN;ACT	V;SG;ACT
بچنا	jalani	بچ	jalani	V;MASC;SG;NFIN;ACT	V;SG;ACT
بِچھڑا	berpisah	بڑچھڑا	berpisah	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِچھڑانا	pisahkan	بِچھڑا	pisahkan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِچھڑانا	memisahkan	بِچھڑا	menpisahkan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِچھلنا	tergelincir	بِچھل	tergelincir	V;SG;NFIN;ACT	V
بِچھلنا	pisahkan	بِچھل	pisahkan	V;SG;NFIN;ACT	V;SG;ACT
بِچھلنا	memisahkan	بِچھل	menpisahkan	V;SG;NFIN;ACT	V;SG;ACT
بِچھنا	menghancurkan	بنچھ	menhancurkan	V;SG;NFIN;ACT	V;SG;ACT
بِچھنا	hancurkan	بنچھ	hancurkan	V;SG;NFIN;ACT	V;SG;ACT
بِچھنا	musnahkan	بنچھ	musnahkan	V;SG;NFIN;ACT	V;SG;ACT
بِچھنا	merusak	بنچھ	menrusak	V;SG;NFIN;ACT	V;SG;ACT
بِچھوڑنا	pisahkan	بِچھوڑنا	pisahkan	V;NFIN;ACT	V;SG;ACT
بِچھوڑنا	memisahkan	بِچھوڑنا	menpisahkan	V;NFIN;ACT	V;SG;ACT
بِحار	lautan	بِحار	lautan	N	N;SG
بحال	mapan	بحال	mapan	ADJ	ADJ;SG
بحال	segar	بحال	segar	ADJ	ADJ;SG
بحث	riset	بحث	riset	N;NOM;MASC;SG;3	N;SG
بحث	penelitian	بحث	pentelitian	N;NOM;MASC;SG;3	N;SG
بحث	sengketa	بحث	sengketa	N;NOM;MASC;SG;3	N;SG
بحث	persengketaan	بحث	persengketaan	N;NOM;MASC;SG;3	N;SG
بحث	perselisihan	بحث	perselisihan	N;NOM;MASC;SG;3	N;SG
بحث	argumen	بحث	argumen	N;NOM;MASC;SG;3	N;SG
بحث	kekhawatiran	بحث	kekhawatiran	N;NOM;MASC;SG;3	N;SG
بحث	keprihatinan	بحث	keprihatinan	N;NOM;MASC;SG;3	N;SG
بحث	riset	بحث	riset	N;NOM;MASC;SG;3	N;SG
بحث	penelitian	بحث	pentelitian	N;NOM;MASC;SG;3	N;SG
بحث	perdebatan	بحث	perdebatan	N;NOM;MASC;SG;3	N;SG
بحث	debat	بحث	debat	N;NOM;MASC;SG;3	N;SG
بحث	sengketa	بحث	sengketa	N;NOM;MASC;SG;3	N;SG
بحث	persengketaan	بحث	persengketaan	N;NOM;MASC;SG;3	N;SG
بحث	perselisihan	بحث	perselisihan	N;NOM;MASC;SG;3	N;SG
بحث	argumen	بحث	argumen	N;NOM;MASC;SG;3	N;SG
بحث	kekhawatiran	بحث	kekhawatiran	N;NOM;MASC;SG;3	N;SG
بحث	keprihatinan	بحث	keprihatinan	N;NOM;MASC;SG;3	N;SG
بحث	diskusi	بحث	diskusi	N;NOM;MASC;SG;3	N;SG
بحثابحثی	argumentation	بحثابحثی	argumentation	N	N
بُحران	krisis	بُحران	krisis	N	N;SG
بُحران	delirium	بُحران	delirium	N	N
بحری	marinir	بحری	marinir	N;NOM;MASC;SG;3	N
بحری	laut	بحری	laut	N;NOM;MASC;SG;3	N;SG
بحری	kelautan	بحری	kelautan	N;NOM;MASC;SG;3	N;SG
بُحور	lautan	بُحور	lautan	N	N;SG
بخشش	pengampunan	بخشش	pengampunan	N;NOM;MASC;SG;3	N;SG
بخشش	ampunan	بخشش	ampunan	N;NOM;MASC;SG;3	N;SG
بخشش	grasi	بخشش	grasi	N;NOM;MASC;SG;3	N;SG
بخشش	hadiah	بخشش	hadiah	N;NOM;MASC;SG;3	N;SG
بخشش	pemberian	بخشش	penberian	N;NOM;MASC;SG;3	N;SG
بخشش	kado	بخشش	kado	N;NOM;MASC;SG;3	N;SG
بخشش	pengampunan	بخشش	pengampunan	N;NOM;MASC;SG;3	N;SG
بخشش	ampunan	بخشش	ampunan	N;NOM;MASC;SG;3	N;SG
بخشش	tips	بخشش	tips	N;NOM;MASC;SG;3	N;SG
بخشش	kiat	بخشش	kiat	N;NOM;MASC;SG;3	N;SG
بخشش	grasi	بخشش	grasi	N;NOM;MASC;SG;3	N;SG
بخشش	hadiah	بخشش	hadiah	N;NOM;MASC;SG;3	N;SG
بخشش	pemberian	بخشش	penberian	N;NOM;MASC;SG;3	N;SG
بخشش	kado	بخشش	kado	N;NOM;MASC;SG;3	N;SG
بخشنا	kabulkan	بخشنا	kabulkan	V;SG;ACT	V;SG;ACT
بخشنا	memaafkan	بخشنا	menmaafkan	V;SG;ACT	V;SG;ACT
بخشنا	maafkanlah	بخشنا	maafkan	V;SG;ACT	V;SG;ACT
بخشنا	maafkanlah	بخشنا	maafkan	V;SG;ACT	V;SG;ACT
بد	fasik	بد	fasik	N;NOM;MASC;SG;3	N
بد	ganas	بد	ganas	N;NOM;MASC;SG;3	N
بد	kejahatan	بد	kejahatan	N;NOM;MASC;SG;3	N;SG
بد	nakal	بد	nakal	N;NOM;MASC;SG;3	N;SG
بد	koruptor	بد	koruptor	N;NOM;MASC;SG;3	N;SG
بدامنی	keresahan	بدامنی	keresahan	N;NOM;MASC;SG;3	N;SG
بدامنی	kerusuhan	بدامنی	kerusuhan	N;NOM;MASC;SG;3	N;SG
بدتر	buruk	بدتر	buruk	ADJ	ADJ;SG
بدتمیز	kasar	بدتمیز	kasar	ADJ	ADJ;SG
بدتوفیق	kompeten	بدتوفیق	kompeten	ADJ	ADJ;SG
بدحواسی	kebingungan	بدحواسی	kebingungan	N;NOM;MASC;SG;3	N;SG
بدحواسی	agitasi	بدحواسی	agitasi	N;NOM;MASC;SG;3	N
بدحواسی	pergolakan	بدحواسی	pergolakan	N;NOM;MASC;SG;3	N;SG
بددیانت	penipuan	بددیانت	pentipuan	N;NOM;MASC;SG;3	N;SG
بدعنوان	korup	بدعنوان	korup	ADJ	ADJ;SG
بدعنوان	rusak	بدعنوان	rusak	ADJ	ADJ;SG
بدفعلی	percabulan	بدفعلی	percabulan	N;NOM;MASC;SG;3	N;SG
بدگمان	curiga	بدگمان	curiga		
بدمذاق	sastra	بدمذاق	sastra	N	N
بدمذاق	musik	بدمذاق	musik	N	N;SG
بدمزگی	kesejukan	بدمزگی	kesejukan	N;NOM;MASC;SG;3	N;SG
بدمعاش	bermoral	بدمعاش	bermoral	V;ACT	V;SG;ACT
بدمعاملگی	ketidakjujuran	بدمعاملگی	cukupan	N	N;SG
بدنام	terkenal	بدنام	terkenal	ADJ;NOM;MASC;SG	ADJ;SG;PASS
بدنمائی	kejelekan	بدنمائی	kejelekan	N;NOM;FEM;SG;3	N;SG
بدنمائی	keburukan	بدنمائی	keburukan	N;NOM;FEM;SG;3	N;SG
بدرجہ	jauh	بدرجہ	jauh	ADJ	ADJ;SG
بدظن	mencurigakan	بدظن	mencurigakan	V;ACT	V;SG;ACT
بدکار	berdosa	بدکار	berdosa	V;ACT	V;SG;ACT
بِدکانا	menakuti	بِدکانا	mentakuti	V;ACT	V;SG;ACT
بِدکانا	mengasingkan	بِدکانا	menasingkan	V;ACT	V;SG;ACT
بِدکنا	mengecilkan	بندک	menkecilkan	V;NFIN;ACT	V;SG;ACT
بِدکنا	menyusut	بندک	mensusut	V;NFIN;ACT	V;SG;ACT
بدل	gantikan	بدل	gantikan	V;ACT	V;SG;ACT
بدل	berubah	بدل	berrubah	V;ACT	V;SG;ACT
بدل	ganti	بدل	ganti	V;ACT	V;SG;ACT
بدل	mengubah	بدل	menubah	V;ACT	V;SG;ACT
بدل	ubah	بدل	ubah	V;ACT	V;SG;ACT
بدل	gantikan	بدل	gantikan	V;ACT	V;SG;ACT
بدل	berubah	بدل	berrubah	V;ACT	V;SG;ACT
بدل	ganti	بدل	ganti	V;ACT	V;SG;ACT
بدل	mengubah	بدل	menubah	V;ACT	V;SG;ACT
بدل	ubah	بدل	ubah	V;ACT	V;SG;ACT
بدل	bernilai	بدل	bernilai	V;ACT	V;SG;ACT
بدلا	kembali	بدل	kembali	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بدلنا	ubah	بدل	ubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	memodifikasi	بدل	menmodifikasi	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	bervariasi	بدل	bervariasi	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	mentransfer	بدل	mentransfer	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	mengubah	بدل	menubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	ubah	بدل	ubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	memodifikasi	بدل	menmodifikasi	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	berubah	بدل	berrubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	ganti	بدل	ganti	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	mengubah	بدل	menubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	ubah	بدل	ubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	bervariasi	بدل	bervariasi	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	mentransfer	بدل	mentransfer	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلنا	mengubah	بدل	menubah	V;MASC;SG;NFIN;ACT	V;SG;ACT
بدلی	mentransfer	بدلی	mentransfer	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بدیسی	asing	بدیسی	asing	ADJ	ADJ;SG
بدیسی	aneh	بدیسی	aneh	ADJ	ADJ;SG
بدیہیات	aksioma	بدیہیات	aksioma	N;NOM;MASC;PL;3	N
بدھنا	kembangkan	بدھ	kembangkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	mengembangkan	بدھ	menkembangkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	tumbuhkan	بدھ	tumbuhkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	kembangkan	بدھ	kembangkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	tumbuh	بدھ	tumbuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	bertumbuh	بدھ	bertumbuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	naikkan	بدھ	naikkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	tingkatkan	بدھ	tingkatkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	meningkat	بدھ	mentingkat	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	meningkatkan	بدھ	mentingkatkan	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	membunuh	بدھ	menbunuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	bunuh	بدھ	bunuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	bunuhlah	بدھ	bunuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	membunuh	بدھ	menbunuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	bunuhlah	بدھ	bunuh	V;SG;NFIN;ACT	V;SG;ACT
بدھنا	bunuh	بدھ	bunuh	V;SG;NFIN;ACT	V;SG;ACT
بِڈارنا	usir	بِڈار	usir	V;SG;NFIN;ACT	V;SG;ACT
بِڈارنا	mengusir	بِڈار	menusir	V;SG;NFIN;ACT	V;SG;ACT
بِڈارنا	usirlah	بِڈار	usir	V;SG;NFIN;ACT	V;SG;ACT
برخورد	kemakmuran	برخورد	kemakmuran	N	N;SG
برخورد	kebahagiaan	برخورد	kebahagiaan	N	N;SG
برخورد	kebahagian	برخورد	kebahagian	N	N;SG
برخورد	kesuksesan	برخورد	kesuksesan	N	N;SG
برخورد	keberhasilan	برخورد	keberhasilan	N	N;SG
برافروختہ	marah	برافروختہ	marah	ADJ	ADJ;SG
برافروختہ	gusar	برافروختہ	gusar	ADJ	ADJ;SG
برانداختہ	hancur	برانداختہ	hancur	ADJ	ADJ;SG
برانداختہ	kecewa	برانداختہ	kecewa	ADJ	ADJ;SG
برانداختہ	kesal	برانداختہ	kesal	ADJ	ADJ;SG
برانداختہ	marah	برانداختہ	marah	ADJ	ADJ;SG
برآشفتہ	marah	برآشفتہ	marah	ADJ	ADJ;SG
برآشفتہ	gusar	برآشفتہ	gusar	ADJ	ADJ;SG
برآمدگی	pemulihan	برآمدگی	penpulihan	N;NOM;FEM;SG;3	N;SG
برآنا	berhasil	برآنا	berhasil	V;SG;NFIN;ACT	V;SG
برتری	keunggulan	برتری	keunggulan	N;NOM;MASC;SG;3	N;SG
برتری	ketinggian	برتری	ketinggian	N;NOM;MASC;SG;3	N;SG
برتری	keunggulan	برتری	keunggulan	N;NOM;MASC;SG;3	N;SG
برحق	kanan	برحق	kanan	N;NOM;MASC;SG;3	N;SG
برخلاف	melawan	برخلاف	menlawan	ADP	ADP;SG;ACT
برخلاف	terhadap	برخلاف	terhadap	ADP	ADP
برخوردار	putra	برخوردار	putra	N	N;SG
برخوردار	anak	برخوردار	anak	N	N;SG
برطرفی	pemecatan	برطرفی	penpecatan	N;NOM;MASC;SG;3	N;SG
برطرفی	pengosongan	برطرفی	penosongan	N;NOM;MASC;SG;3	N;SG
برطرفی	debit	برطرفی	debit	N;NOM;MASC;SG;3	N;SG
برطرفی	pemecatan	برطرفی	penpecatan	N;NOM;MASC;SG;3	N;SG
برقرار	mapan	برقرار	mapan	ADJ	ADJ;SG
برقرار	teguh	برقرار	teguh	ADJ	ADJ;SG
برقرار	tegas	برقرار	tegas	ADJ	ADJ;SG
برلانا	kabulkan	برلانا	kabulkan	V;SG;NFIN;ACT	V;SG;ACT
برملا	buka	برملا	buka	V;MASC;SG;ACT	V;SG;ACT
برملا	terbuka	برملا	terbuka	V;MASC;SG;ACT	V;SG
برابر	serupa	برابر	serupa	ADJ	ADJ;SG
برابر	mirip	برابر	mirip	ADJ	ADJ;SG
برابر	akurat	برابر	akurat	ADJ	ADJ;SG
برابر	teratur	برابر	teratur	ADJ	ADJ;SG
برابر	lancar	برابر	lancar	ADJ	ADJ;SG
برابر	halus	برابر	halus	ADJ	ADJ;SG
برابر	mulus	برابر	mulus	ADJ	ADJ;SG
بِرادری	persaudaraan	بِرادری	persaudaraan	N;NOM;MASC;SG;3	N;SG
بِرادری	kasta	بِرادری	kasta	N;NOM;MASC;SG;3	N
بِرادری	persaudaraan	بِرادری	persaudaraan	N;NOM;MASC;SG;3	N;SG
بِرادری	komunitas	بِرادری	komunitas	N;NOM;MASC;SG;3	N;SG
بِرادری	masyarakat	بِرادری	masyarakat	N;NOM;MASC;SG;3	N;SG
براری	gurun	براری	gurun	N;NOM;MASC;SG;3	N;SG
براری	hutan	براری	hutan	N;NOM;MASC;SG;3	N;SG
برازوری	kuat	برازوری	kuat	ADJ	ADJ;SG
برانا	hindari	برانا	hindari	V;SG;NFIN;ACT	V;SG;ACT
برانا	menghindari	برانا	menhindari	V;SG;NFIN;ACT	V;SG;ACT
بِرانا	menggoda	بِرانا	mengoda	V;SG;NFIN;ACT	V;SG;ACT
برّانا	menangis	برّانا	mentangis	V;SG;NFIN;ACT	V;SG;ACT
برّانا	menangislah	برّانا	mentangis	V;SG;NFIN;ACT	V;SG;ACT
براہ	via	براہ	via		
بُرائی	korupsi	بُرائی	korupsi	N;NOM;FEM;SG;3	N;SG
بُرائی	kejahatan	بُرائی	kejahatan	N;NOM;FEM;SG;3	N;SG
بُرائی	kebejatan	بُرائی	kebejatan	N;NOM;FEM;SG;3	N;SG
برباد	hancur	برباد	hancur	ADJ	ADJ;SG
برباد	hilang	برباد	hilang	ADJ	ADJ;SG
بربادی	penghancuran	بربادی	penhancuran	N;NOM;MASC;SG;3	N;SG
بربادی	pengrusakan	بربادی	penrusakan	N;NOM;MASC;SG;3	N;SG
بربادی	kehancuran	بربادی	kehancuran	N;NOM;MASC;SG;3	N;SG
بربادی	kerugian	بربادی	kerugian	N;NOM;MASC;SG;3	N;SG
بربادی	kehilangan	بربادی	kehilangan	N;NOM;MASC;SG;3	N;SG
بربادی	rugi	بربادی	rugi	N;NOM;MASC;SG;3	N;SG
بربادی	limbah	بربادی	limbah	N;NOM;MASC;SG;3	N;SG
بربادی	pemborosan	بربادی	penborosan	N;NOM;MASC;SG;3	N;SG
بربادی	kehancuran	بربادی	kehancuran	N;NOM;MASC;SG;3	N;SG
برپا	berdiri	برپا	berdiri	V;V.PTCP;ACT	V;SG;ACT
برپا	melanjutkan	برپا	menlanjutkan	V;V.PTCP;ACT	V;SG;ACT
برپا	berdiri	برپا	berdiri	V;V.PTCP;ACT	V;SG;ACT
برپا	melanjutkan	برپا	menlanjutkan	V;V.PTCP;ACT	V;SG;ACT
برپاکرنا	naikkan	برپاکرنا	naikkan	V;NFIN;ACT	V;SG;ACT
بِرتا	berarti	بڑرتا	berarti	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِرتا	membantu	بڑرتا	menbantu	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِرتا	memaksa	بڑرتا	menpaksa	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
بِرتا	paksakan	بڑرتا	paksakan	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;ACT
برتانا	menggunakan	برتانا	mengunakan	V;MASC;SG;NFIN;ACT	V;SG;ACT
برتانا	gunakan	برتانا	gunakan	V;MASC;SG;NFIN;ACT	V;SG;ACT
برتانا	pakai	برتانا	pakai	V;MASC;SG;NFIN;ACT	V;SG;ACT
برتانا	mendistribusikan	برتانا	mendistribusikan	V;MASC;SG;NFIN;ACT	V;SG;ACT
برتن	kapal	برتن	kapal	N;NOM;MASC;SG;3	N;SG
برتن	bejana	برتن	bejana	N;NOM;MASC;SG;3	N;SG
برتن	wadah	برتن	wadah	N;NOM;MASC;SG;3	N;SG
برتن	kapal	برتن	kapal	N;NOM;MASC;SG;3	N;SG
برتن	bejana	برتن	bejana	N;NOM;MASC;SG;3	N;SG
برتن	wadah	برتن	wadah	N;NOM;MASC;SG;3	N;SG
برتنا	mengobati	برتنا	menobati	V;NFIN;ACT	V;SG;ACT
برتنا	berperilaku	برتنا	berperilaku	V;NFIN;ACT	V;SG;ACT
برتنا	menggunakan	برتنا	mengunakan	V;NFIN;ACT	V;SG;ACT
برتنا	gunakan	برتنا	gunakan	V;NFIN;ACT	V;SG;ACT
برتنا	pakai	برتنا	pakai	V;NFIN;ACT	V;SG;ACT
برتنا	mempekerjakan	برتنا	menpekerjakan	V;NFIN;ACT	V;SG;ACT
برتنا	pekerjakan	برتنا	pekerjakan	V;NFIN;ACT	V;SG;ACT
برجنا	melarang	برجنا	menlarang	V;MASC;SG;NFIN;ACT	V;SG;ACT
برداری	bantalan	برداری	bantalan	N;NOM;MASC;SG;3	N;SG
برداشت	kesabaran	برداشت	kesabaran	N;NOM;FEM;SG;3	N;SG
برداشت	keteguhan	برداشت	keteguhan	N;NOM;FEM;SG;3	N;SG
برداشت	ketahanan	برداشت	ketahanan	N;NOM;FEM;SG;3	N;SG
برداشت	toleransi	برداشت	toleransi	N;NOM;FEM;SG;3	N;SG
برداشت	kesabaran	برداشت	kesabaran	N;NOM;FEM;SG;3	N;SG
برداشت	keteguhan	برداشت	keteguhan	N;NOM;FEM;SG;3	N;SG
برداشت	ketahanan	برداشت	ketahanan	N;NOM;FEM;SG;3	N;SG
بُردباری	kesabaran	بُردباری	kesabaran	N;NOM;MASC;SG;3	N;SG
بُردباری	kelembutan	بُردباری	kelembutan	N;NOM;MASC;SG;3	N;SG
بردہ	budak	بردہ	budak	N;NOM;MASC;SG;3	N;SG
بردہ	tawanan	بردہ	tawanan	N;NOM;MASC;SG;3	N;SG
برسات	shower	برسات	shower	N;NOM;MASC;SG;3	N
برسات	pancuran	برسات	pancuran	N;NOM;MASC;SG;3	N;SG
برسات	hujan	برسات	hujan	N;NOM;MASC;SG;3	N;SG
برسانا	taburi	برسانا	taburi	V;SG;V.PTCP;ACT	V;SG;ACT
برسانا	menyebar	برسانا	mensebar	V;SG;V.PTCP;ACT	V;SG;ACT
برسانا	menyebarkan	برسانا	mensebarkan	V;SG;V.PTCP;ACT	V;SG;ACT
برقیہ	elektron	برقیہ	elektron	N;NOM;MASC;SG;3	N;SG
برکت	peningkatan	برکت	pentingkatan	N;NOM;FEM;SG;3	N;SG
برکت	kelimpahan	برکت	kelimpahan	N;NOM;FEM;SG;3	N;SG
بُرکنا	taburi	بُرکنا	taburi	V;NFIN;ACT	V;SG;ACT
بُرُوں	eksternal	بُرا	eksternal	N;ACC;MASC;PL;3	N
برہم	marah	برہم	marah	ADJ	ADJ;SG
برہم	gusar	برہم	gusar	ADJ	ADJ;SG
برہمی	kebingungan	برہمی	kebingungan	N;NOM;MASC;SG;3	N;SG
برہمی	kegoncangan	برہمی	kegoncangan	N;NOM;MASC;SG;3	N;SG
برہمی	kemarahan	برہمی	kemarahan	N;NOM;MASC;SG;3	N;SG
برہمی	amarah	برہمی	amarah	N;NOM;MASC;SG;3	N;SG
برہنگی	nahu	برہنگی	nahu	N;NOM;MASC;SG;3	N
برہنگی	aurat	برہنگی	aurat	N;NOM;MASC;SG;3	N;SG
بری	bebas	بری	bebas	ADJ;FEM	ADJ;SG
بری	jelas	بری	jelas	ADJ;FEM	ADJ;SG
بُری	jahat	بُری	jahat	ADJ;FEM	ADJ;SG
بُری	buruk	بُری	buruk	ADJ;FEM	ADJ;SG
بُری	jahat	بُری	jahat	ADJ;FEM	ADJ;SG
بڑبڑ	menggerutu	بڑبڑ	mengerutu		
بڑا	ekslusif	بڑا	ekslusif	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	eksklusif	بڑا	eksklusif	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	mulia	بڑا	mulia	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	unggul	بڑا	unggul	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	tua	بڑا	tua	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	lama	بڑا	lama	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	agung	بڑا	agung	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	tertua	بڑا	tertua	ADJ;NOM;MASC;SG	ADJ;RL;SG
بڑا	besar	بڑا	besar	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	besar	بڑا	besar	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	ekslusif	بڑا	ekslusif	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	eksklusif	بڑا	eksklusif	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	mulia	بڑا	mulia	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	unggul	بڑا	unggul	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	tua	بڑا	tua	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	lama	بڑا	lama	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	agung	بڑا	agung	ADJ;NOM;MASC;SG	ADJ;SG
بڑا	tertua	بڑا	tertua	ADJ;NOM;MASC;SG	ADJ;RL;SG
بڑا	besar	بڑا	besar	ADJ;NOM;MASC;SG	ADJ;SG
بڑائی	membual	بڑائی	menbual	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بڑائی	hormati	بڑائی	hormati	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بڑائی	membanggakan	بڑائی	menbanggakan	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بڑائی	bermegah	بڑائی	bermegah	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بڑائی	memuji	بڑائی	menpuji	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بڑائی	pujilah	بڑائی	puji	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;ACT
بڑبڑانا	berbisik	بڑبڑانا	berbisik	V;NFIN;ACT	V;SG;ACT
بُڑک	menggigit	بُڑک	mengigit		
بڑنا	menembus	بڑنا	mentembus	V;SG;NFIN;ACT	V;SG;ACT
بڑنا	menembusnya	بڑنا	mentembus	V;SG;NFIN;ACT	V;SG;ACT
بڑنا	masukkan	بڑنا	masukkan	V;SG;NFIN;ACT	V;SG;ACT
بڑی	besar	بڑی	besar	ADJ;FEM	ADJ;SG
بڑھانا	kembangkan	بڑھا	kembangkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	luaskan	بڑھا	luaskan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	memperluas	بڑھا	menperluas	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	maju	بڑھا	maju	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	teruskan	بڑھا	teruskan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	memperbesar	بڑھا	menperbesar	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	besarkan	بڑھا	besarkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	akhiri	بڑھا	akhiri	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	menunda	بڑھا	mentunda	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	menghapus	بڑھا	menhapus	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	hilangkan	بڑھا	hilangkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	mendorong	بڑھا	mendorong	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	naikkan	بڑھا	naikkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	sajikan	بڑھا	sajikan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	hadir	بڑھا	hadir	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	meninggikan	بڑھا	mentinggikan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	muliakan	بڑھا	muliakan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	mempromosikannya	بڑھا	menpromosikan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	promosikan	بڑھا	promosikan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	mempromosikan	بڑھا	menpromosikan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	maju	بڑھا	maju	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	meregang	بڑھا	menregang	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	kembangkan	بڑھا	kembangkan	V;MASC;SG;NFIN;ACT	V;SG;ACT
بڑھانا	luaskan	بڑھا	luaskan	V;MASC;SG;NFIN;ACT	V;SG;ACT
