και	そして	και	そして	CONJ	CONJ
συστατικά	食材	συστατικά	食材	N;NOM;NEUT;PL	N
συστατικά	成分	συστατικά	成分	N;NOM;NEUT;PL	N
ισλάμ	イスラム	ισλάμ	イスラム	N;NOM;NEUT;SG	N
πεθαίνει	瀕死	πεθαίνω	瀕死	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
γαλαξία	銀河	γαλαξία	銀河	N;NOM;MASC;SG	N
γαλαξία	銀河	γαλαξία	銀河	N;NOM;MASC;SG	N
στέμμα	クラウン	στέμμα	クラウン	N;NOM;NEUT;SG	N
αίτημα	リクエスト	αίτημα	リクエスト	N;NOM;NEUT;SG	N
πόλεμοι	戦争	πόλεμος	戦争	N;NOM;MASC;PL	N
πυροβόλα	シュート	πυροβόλο	シュート	N;NOM;NEUT;PL	N
διανομή	配当	διανομή	配当	N;NOM;FEM;SG	N
χώροι	構内	χώρος	構内	N;NOM;MASC;PL	N
χώροι	敷地	χώρος	敷地	N;NOM;MASC;PL	N
χώροι	サイト	χώρος	サイト	N;NOM;MASC;PL	N
χώροι	スペース	χώρος	スペース	N;NOM;MASC;PL	N
επιστολές	手紙	επιστολή	手紙	N;NOM;FEM;PL	N
αθλήματα	スポーツ	άθλημα	スポーツ	N;NOM;NEUT;PL	N
πλαγιές	スロープ	πλαγιά	スロープ	N;NOM;FEM;PL	N
έθνος	国民	έθνος	国民	N;NOM;NEUT;SG	N
στενή	狭い	στενός	狭い	ADJ;NOM;FEM;SG	ADJ
πολίτης	文官	πολίτης	文官	N;NOM;MASC;SG	N
πολίτης	市民	πολίτης	市民	N;NOM;MASC;SG	N
λάδι	石油	λάδι	石油	N;NOM;NEUT;SG	N
λάδι	オイル	λάδι	オイル	N;NOM;NEUT;SG	N
σιδήρου	アイロン	σίδηρος	アイロン	N;GEN;NEUT;SG	N
έντονο	激しい	έντονος	激しい	ADJ;NOM;NEUT;SG	ADJ
πυρκαγιά	火事	πυρκαγιά	火事	N;NOM;FEM;SG	N
πυρκαγιά	ファイア	πυρκαγιά	ファイア	N;NOM;FEM;SG	N
πυρκαγιά	火災	πυρκαγιά	火災	N;NOM;FEM;SG	N
νεότερος	若い	νεότερος	若い	ADJ;NOM;CMPR;MASC;SG	ADJ
επιχειρηματίας	ビジネスマン	επιχειρηματίας	ビジネスマン	N;NOM;FEM;SG	N
χαρά	快感	χαρά	快感	N;NOM;FEM;SG	N
έγγραφο	ドキュメント	έγγραφο	ドキュメント	N;NOM;NEUT;SG	N
έγγραφο	書類	έγγραφο	書類	N;NOM;NEUT;SG	N
έγγραφο	文書	έγγραφο	文書	N;NOM;NEUT;SG	N
καταγραφή	レコーディング	καταγραφή	レコーディング	N;ACC;FEM;SG	N
καταγραφή	登記	καταγραφή	登記	N;ACC;FEM;SG	N
μετάδοση	ブロード	μετάδοση	ブロード	N;ACC;FEM;SG	N
μετάδοση	ブロード	μετάδοση	ブロード	N;ACC;FEM;SG	N
τείχος	ウォール	τείχος	ウォール	N;NOM;NEUT;SG	N
οικία	住居	οικία	住居	N;NOM;FEM;SG	N
οικία	居所	οικία	居所	N;NOM;FEM;SG	N
θηλυκό	女性	θηλυκός	女性	N;NOM;NEUT;SG	N
ζημιές	ダメージ	ζημιά	ダメージ	N;NOM;FEM;PL	N
ζημιές	損害賠償	ζημιά	損害賠償	N;NOM;FEM;PL	N
ζημιές	被害	ζημιά	被害	N;NOM;FEM;PL	N
ζημιές	ダメージ	ζημιά	ダメージ	N;NOM;FEM;PL	N
ζημιές	損害	ζημιά	損害	N;NOM;FEM;PL	N
ομιλία	音声	ομιλία	音声	N;ACC;FEM;SG	N
ομιλία	スピーチ	ομιλία	スピーチ	N;ACC;FEM;SG	N
αίτηση	アプリケーション	αίτηση	アプリケーション	N;NOM;FEM;SG	N
αίτηση	リクエスト	αίτηση	リクエスト	N;NOM;FEM;SG	N
πτυχίο	ディプロマ	πτυχίο	ディプロマ	N;NOM;NEUT;SG	N
γρήγορη	速い	γρήγορος	速い	ADJ;NOM;FEM;SG	ADJ
γρήγορη	高速	γρήγορος	高速	ADJ;NOM;FEM;SG	ADJ
εξοπλισμό	歯車	εξοπλισμός	歯車	N;ACC;MASC;SG	N
εξοπλισμό	ギア	εξοπλισμός	ギア	N;ACC;MASC;SG	N
σοβαρή	深刻	σοβαρός	深刻	ADJ;NOM;FEM;SG	ADJ
ιατρός	医師	ιατρός	医師	N;NOM;MASC;SG	N
επιγραφές	碑文	επιγραφή	碑文	N;NOM;FEM;PL	N
αποσπάσματα	エキス	απόσπασμα	エキス	N;NOM;NEUT;PL	N
ουρανό	スカイ	ουρανός	スカイ	N;ACC;MASC;SG	N
θετικές	ポジティブ	θετικός	ポジティブ	ADJ;NOM;FEM;PL	ADJ
φάσεις	舞台	φάση	舞台	N;NOM;FEM;PL	N
φάσεις	ステージ	φάση	ステージ	N;NOM;FEM;PL	N
προορισμό	目的	προορισμός	目的	N;ACC;MASC;SG	N
προορισμό	宛先	προορισμός	宛先	N;ACC;MASC;SG	N
επιδόσεις	パフォーマンス	επίδοση	パフォーマンス	N;NOM;FEM;PL	N
επιδόσεις	性能	επίδοση	性能	N;NOM;FEM;PL	N
τριάντα	三十	τριάντα	三十	NUM;NOM;NEUT;PL	NUM
διαλυτότητα	溶解度	διαλυτότητα	溶解度	N;NOM;FEM;SG	N
αντικατάσταση	置換	αντικατάσταση	置換	N;ACC;FEM;SG	N
αντικατάσταση	置換	αντικατάσταση	置換	N;ACC;FEM;SG	N
αντικατάσταση	置換	αντικατάσταση	置換	N;ACC;FEM;SG	N
αντικατάσταση	置換	αντικατάσταση	置換	N;ACC;FEM;SG	N
τοιχογραφίες	壁画	τοιχογραφία	壁画	N;NOM;FEM;PL	N
συνεργάτης	パートナー	συνεργάτης	パートナー	N;NOM;MASC;SG	N
συνεργάτης	同僚	συνεργάτης	同僚	N;NOM;MASC;SG	N
ασκήσεις	演習	άσκηση	演習	N;NOM;FEM;PL	N
αλφάβητο	アルファベット	αλφάβητος	アルファベット	N;NOM;NEUT;SG	N
επιρροές	影響	επιρροή	影響	N;NOM;FEM;PL	N
αστερισμό	星座	αστερισμός	星座	N;ACC;MASC;SG	N
υποχρεώσεις	義務	υποχρέωση	義務	N;NOM;FEM;PL	N
υποχρεώσεις	債務	υποχρέωση	債務	N;NOM;FEM;PL	N
υποχρεώσεις	負債	υποχρέωση	負債	N;NOM;FEM;PL	N
σπήλαιο	洞窟	σπήλαιο	洞窟	N;NOM;NEUT;SG	N
τάφο	墓所	τάφος	墓所	N;ACC;MASC;SG	N
νομοθεσία	立法	νομοθεσία	立法	N;NOM;FEM;SG	N
εξετάσεις	テスト	εξέταση	テスト	N;NOM;FEM;PL	N
εξετάσεις	試験	εξέταση	試験	N;NOM;FEM;PL	N
εξετάσεις	試験	εξέταση	試験	N;NOM;FEM;PL	N
συνδυασμός	コンビネーション	συνδυασμός	コンビネーション	N;NOM;MASC;SG	N
λάθη	間違い	λάθος	間違い	N;NOM;NEUT;PL	N
λάθη	エラー	λάθος	エラー	N;NOM;NEUT;PL	N
διατριβή	テーゼ	διατριβός	テーゼ	N;NOM;FEM;SG	N
διατριβή	論文	διατριβός	論文	N;NOM;FEM;SG	N
προσωπικότητα	個性	προσωπικότητα	個性	N;ACC;FEM;SG	N
προσωπικότητα	人柄	προσωπικότητα	人柄	N;ACC;FEM;SG	N
προσωπικότητα	性格	προσωπικότητα	性格	N;ACC;FEM;SG	N
προσωπικότητα	人格	προσωπικότητα	人格	N;ACC;FEM;SG	N
προσωπικότητα	パーソナリティ	προσωπικότητα	パーソナリティ	N;ACC;FEM;SG	N
οπαδούς	フォロワー	οπαδός	フォロワー	N;ACC;MASC;PL	N
ιερέας	司祭	ιερία	司祭	N;NOM;MASC;SG	N
επισκοπή	教区	επισκοπή	教区	N;NOM;FEM;SG	N
ξενοδοχείο	ホテル	ξενοδοχείο	ホテル	N;NOM;NEUT;SG	N
διάσπαση	スプリット	διάσπαση	スプリット	N;NOM;FEM;SG	N
στόχους	ゴール	στόχος	ゴール	N;ACC;MASC;PL	N
στόχους	目標	στόχος	目標	N;ACC;MASC;PL	N
κίνδυνος	リスク	κίνδυνος	リスク	N;NOM;MASC;SG	N
σχεδιασμού	計画	σχεδιασμός	計画	N;GEN;MASC;SG	N
σχεδιασμού	企画	σχεδιασμός	企画	N;GEN;MASC;SG	N
σχεδιασμού	プランニング	σχεδιασμός	プランニング	N;GEN;MASC;SG	N
μεταφορές	交通	μεταφορά	交通	N;NOM;FEM;PL	N
εταιρίες	会社	εταιρία	会社	N;NOM;FEM;PL	N
φάρμακα	医学	φάρμακο	医学	N;NOM;NEUT;PL	N
δυναμική	ダイナミック	δυναμικός	ダイナミック	ADJ;NOM;FEM;SG	ADJ
ακτίνα	ビーム	ακτίνα	ビーム	N;ACC;FEM;SG	N
ακτίνα	半径	ακτίνα	半径	N;ACC;FEM;SG	N
συνεργάτες	パートナー	συνεργάτης	パートナー	N;NOM;MASC;PL	N
συνεργάτες	同僚	συνεργάτης	同僚	N;NOM;MASC;PL	N
εναλλακτική	交互	εναλλακτικός	交互	ADJ;NOM;FEM;SG	ADJ
μύθος	伝説	μύθος	伝説	N;NOM;MASC;SG	N
μύθος	神話	μύθος	神話	N;NOM;MASC;SG	N
έξοδο	出口	έξοδος	出口	N;ACC;FEM;SG	N
ισορροπία	残高	ισορροπία	残高	N;ACC;FEM;SG	N
ισορροπία	バランス	ισορροπία	バランス	N;ACC;FEM;SG	N
ισορροπία	平衡	ισορροπία	平衡	N;ACC;FEM;SG	N
ρυθμός	ペース	ρυθμός	ペース	N;NOM;MASC;SG	N
ρυθμός	レート	ρυθμός	レート	N;NOM;MASC;SG	N
ρυθμός	テンポ	ρυθμός	テンポ	N;NOM;MASC;SG	N
ρυθμός	リズム	ρυθμός	リズム	N;NOM;MASC;SG	N
κάστρα	城郭	κάστρα	城郭	N;NOM;NEUT;PL	N
θεατές	観客	θεατός	観客	N;NOM;MASC;PL	N
ελαφρά	わずか	ελαφρά	わずか	ADV	ADV
ελαφρά	あまり	ελαφρά	あまり	ADV	ADV
μέταλλα	メタル	μέταλλος	メタル	N;NOM;NEUT;PL	N
μέταλλα	金属	μέταλλος	金属	N;NOM;NEUT;PL	N
μέταλλα	金属	μέταλλος	金属	N;NOM;NEUT;PL	N
σκηνοθέτες	取締役	σκηνοθέτης	取締役	N;NOM;MASC;PL	N
υποκατάσταση	置換	υποκατάσταση	置換	N;NOM;FEM;SG	N
χορός	ダンス	χορός	ダンス	N;NOM;MASC;SG	N
χορός	ダンス	χορός	ダンス	N;NOM;MASC;SG	N
χορός	ダンシング	χορός	ダンシング	N;NOM;MASC;SG	N
κολέγιο	カレッジ	κολέγιο	カレッジ	N;NOM;NEUT;SG	N
κολέγιο	大学	κολέγιο	大学	N;NOM;NEUT;SG	N
κύμα	波動	κύμα	波動	N;NOM;NEUT;SG	N
κύμα	ウェーブ	κύμα	ウェーブ	N;NOM;NEUT;SG	N
κέρματα	硬貨	κέρμα	硬貨	N;NOM;NEUT;PL	N
κέρματα	コイン	κέρμα	コイン	N;NOM;NEUT;PL	N
βία	暴力	βία	暴力	N;NOM;FEM;SG	N
κορίτσι	ガール	κορίτσι	ガール	N;NOM;NEUT;SG	N
κορίτσι	少女	κορίτσι	少女	N;NOM;NEUT;SG	N
κορίτσι	女	κορίτσι	女	N;NOM;NEUT;SG	N
επαγγελματίες	プロフェッショナル	επαγγελματίας	プロフェッショナル	N;NOM;MASC;PL	N
ψηφιακή	デジタル	ψηφιακός	デジタル	ADJ;NOM;FEM;SG	ADJ
τεράστιο	巨大	τεράστιος	巨大	ADJ;NOM;NEUT;SG	ADJ
άσπρο	ホワイト	άσπρο	ホワイト	N;NOM;NEUT;SG	N
θεολογία	神学	θεολογία	神学	N;NOM;FEM;SG	N
εκδοχές	バージョン	εκδοχή	バージョン	N;NOM;FEM;PL	N
πρόεδροι	社長	πρόεδρος	社長	N;NOM;MASC;PL	N
σύνταξη	年金	σύνταξη	年金	N;NOM;FEM;SG	N
σύνταξη	構文	σύνταξη	構文	N;NOM;FEM;SG	N
ιδιοκτήτης	オーナー	ιδιοκτήτης	オーナー	N;NOM;MASC;SG	N
ιδιοκτήτης	所有者	ιδιοκτήτης	所有者	N;NOM;MASC;SG	N
κτήρια	建物	κτήριος	建物	N;NOM;NEUT;PL	N
κτήρια	建築物	κτήριος	建築物	N;NOM;NEUT;PL	N
ωραία	素敵	ωραίος	素敵	ADJ;NOM;FEM;SG	ADJ
τάσεις	トレンド	τάση	トレンド	N;NOM;FEM;PL	N
τάσεις	トレンド	τάση	トレンド	N;NOM;FEM;PL	N
σελήνη	ムーン	σελήνη	ムーン	N;NOM;FEM;SG	N
εύκολο	易しい	εύκολος	易しい	ADJ;NOM;NEUT;SG	ADJ
εύκολο	やさしい	εύκολος	やさしい	ADJ;NOM;NEUT;SG	ADJ
εύκολο	簡単	εύκολος	簡単	ADJ;NOM;NEUT;SG	ADJ
απάντησε	回答	απαντώ	回答	V;PFV;IND;SG;3;PST;FIN;ACT	V
απάντησε	答え	απαντώ	答える	V;PFV;IND;SG;3;PST;FIN;ACT	V
απάντησε	答弁	απαντώ	答弁	V;PFV;IND;SG;3;PST;FIN;ACT	V
ισοπαλία	ネクタイ	ισοπαλία	ネクタイ	N;ACC;FEM;SG	N
ισοπαλία	ドロー	ισοπαλία	ドロー	N;ACC;FEM;SG	N
κεφαλή	ヘッド	κεφαλή	ヘッド	N;ACC;FEM;SG	N
κεφαλή	頭部	κεφαλή	頭部	N;ACC;FEM;SG	N
κεφαλή	弾頭	κεφαλή	弾頭	N;ACC;FEM;SG	N
άθροισμα	合計	άθροισμα	合計	N;NOM;NEUT;SG	N
άθροισμα	総和	άθροισμα	総和	N;NOM;NEUT;SG	N
φυλακές	刑務所	φυλακή	刑務所	N;NOM;FEM;PL	N
φυλακές	監獄	φυλακή	監獄	N;NOM;FEM;PL	N
φυλακές	刑務所	φυλακή	刑務所	N;NOM;FEM;PL	N
φυλακές	監獄	φυλακή	監獄	N;NOM;FEM;PL	N
κάλεσε	通話	καλώ	通話	V;PFV;IND;SG;3;PST;FIN;ACT	V
αερίου	気体	αέριο	気体	N;GEN;NEUT;SG	N
αερίου	ガス	αέριο	ガス	N;GEN;NEUT;SG	N
σύνδρομο	症候	σύνδρομος	症候	N;NOM;NEUT;SG	N
ζεύγος	ペア	ζεύγος	ペア	N;NOM;NEUT;SG	N
πόρων	リソース	πόρος	リソース	N;GEN;MASC;PL	N
πόρων	資源	πόρος	資源	N;GEN;MASC;PL	N
άσκηση	エクササイズ	άσκηση	エクササイズ	N;ACC;FEM;SG	N
σημείωση	メモ	σημείωση	メモ	N;NOM;FEM;SG	N
σημείωση	ノート	σημείωση	ノート	N;NOM;FEM;SG	N
επιπτώσεις	インパクト	επίπτωση	インパクト	N;NOM;FEM;PL	N
επιπτώσεις	衝撃	επίπτωση	衝撃	N;NOM;FEM;PL	N
επιπτώσεις	エフェクト	επίπτωση	エフェクト	N;NOM;FEM;PL	N
επιπτώσεις	効果	επίπτωση	効果	N;NOM;FEM;PL	N
τραγωδία	悲劇	τραγωδία	悲劇	N;ACC;FEM;SG	N
κλειδί	キー	κλειδί	キー	N;NOM;NEUT;SG	N
λευκά	ホワイト	λευκός	ホワイト	N;NOM;NEUT;PL	N
πρωταθλητές	チャンピオン	πρωταθλητής	チャンピオン	N;NOM;MASC;PL	N
μόρια	分子	μόριο	分子	N;NOM;NEUT;PL	N
τατουάζ	刺青	τατουάζ	刺青	N;NOM;NEUT;PL	N
τατουάζ	タトゥー	τατουάζ	タトゥー	N;NOM;NEUT;PL	N
τατουάζ	刺青	τατουάζ	刺青	N;NOM;NEUT;PL	N
τατουάζ	タトゥー	τατουάζ	タトゥー	N;NOM;NEUT;PL	N
διαταγές	オーダー	διαταγή	オーダー	N;NOM;FEM;PL	N
παιδεία	教育	παιδεία	教育	N;NOM;FEM;SG	N
παιδεία	学歴	παιδεία	学歴	N;NOM;FEM;SG	N
αντίγραφο	重	αντίγραφο	重	N;NOM;NEUT;SG	N
αντίγραφο	レプリカ	αντίγραφο	レプリカ	N;NOM;NEUT;SG	N
φωτογραφίας	写真	φωτογραφία	写真	N;GEN;FEM;SG	N
διάσταση	ディメンション	διάσταση	ディメンション	N;ACC;FEM;SG	N
διάσταση	次元	διάσταση	次元	N;ACC;FEM;SG	N
διάσταση	寸法	διάσταση	寸法	N;ACC;FEM;SG	N
μυθιστορήματα	小説	μυθιστόρημα	小説	N;NOM;NEUT;PL	N
αξιολόγηση	評定	αξιολόγηση	評定	N;ACC;FEM;SG	N
ορολογία	用語	ορολογία	用語	N;NOM;FEM;SG	N
εντολές	コマンド	εντολή	コマンド	N;NOM;FEM;PL	N
εντολές	オーダー	εντολή	オーダー	N;NOM;FEM;PL	N
χειρόγραφα	写本	χειρόγραφο	写本	N;NOM;NEUT;PL	N
χειρόγραφα	原稿	χειρόγραφο	原稿	N;NOM;NEUT;PL	N
χειρόγραφα	写本	χειρόγραφο	写本	N;NOM;NEUT;PL	N
μπαρόκ	バロック	μπαρόκ	バロック	N;NOM;NEUT;SG	N
πόλο	ポロ	πόλος	ポロ	N;NOM;MASC;SG	N
κάτοχος	オーナー	κάτοχος	オーナー	N;NOM;MASC;SG	N
κάτοχος	所有者	κάτοχος	所有者	N;NOM;MASC;SG	N
κάτοχος	ホルダー	κάτοχος	ホルダー	N;NOM;MASC;SG	N
διακοπή	ブレーク	διακοπή	ブレーク	N;ACC;FEM;SG	N
άφιξη	到着	άφιξη	到着	V;PFV;IND;SG;3;PST;FIN;PASS	V
κυνήγι	ハンティング	κυνήγι	ハンティング	N;NOM;NEUT;SG	N
κυνήγι	狩猟	κυνήγι	狩猟	N;NOM;NEUT;SG	N
χριστιανούς	キリスト教徒	χριστιανός	キリスト教徒	N;ACC;MASC;PL	N
πλεονέκτημα	利点	πλεονέκτημα	利点	N;NOM;NEUT;SG	N
πληθυσμούς	人口	πληθυσμός	人口	N;ACC;MASC;PL	N
κόκκινη	赤い	κόκκινος	赤い	ADJ;NOM;FEM;SG	ADJ
μοναχός	修道士	μοναχός	修道士	N;NOM;MASC;SG	N
ψάρια	魚類	ψάριος	魚類	N;NOM;NEUT;PL	N
κανονικό	普通	κανονικός	普通	ADJ;NOM;NEUT;SG	ADJ
πάλη	レスリング	πάλη	レスリング	N;NOM;FEM;SG	N
πάλη	闘争	πάλη	闘争	N;NOM;FEM;SG	N
πάλη	格闘	πάλη	格闘	N;NOM;FEM;SG	N
πάλη	ファイト	πάλη	ファイト	N;NOM;FEM;SG	N
οχυρό	要塞	οχυρός	要塞	N;NOM;NEUT;SG	N
οχυρό	要塞	οχυρός	要塞	N;NOM;NEUT;SG	N
μελετητές	学者	μελετητής	学者	N;NOM;MASC;PL	N
αγορές	マーケット	αγορά	マーケット	N;NOM;FEM;PL	N
σύμπλεγμα	クラスタ	σύμπλεγμα	クラスタ	N;NOM;NEUT;SG	N
αδερφή	姉妹	αδερφή	姉妹	N;NOM;FEM;SG	N
έρχονται	来る	έρχομαι	来る	V;IPFV;IND;PL;3;PRS;FIN;PASS	V
λόγοι	理由	λόγος	理由	N;NOM;MASC;PL	N
προσβολή	侮蔑	προσβολή	侮蔑	N;ACC;FEM;SG	N
προσβολή	侮辱	προσβολή	侮辱	N;ACC;FEM;SG	N
πληθυσμοί	人口	πληθυσμός	人口	N;NOM;MASC;PL	N
λύσεις	ソリューション	λύση	ソリューション	N;NOM;FEM;PL	N
ανεξάρτητες	独立	ανεξάρτητος	独立	ADJ;NOM;FEM;PL	ADJ
συμπεριλαμβανομένης	含む	συμπεριλαμβανόμενος	含む	V;PFV;GEN;FEM;SG;V.PTCP;PASS	V
πτήσεις	フライト	πτήση	フライト	N;NOM;FEM;PL	N
κρασί	ワイン	κρασί	ワイン	N;NOM;NEUT;SG	N
νάτριο	ナトリウム	νάτριος	ナトリウム	N;NOM;NEUT;SG	N
σύμπαν	宇宙	σύμπαν	宇宙	N;NOM;NEUT;SG	N
συντάκτες	エディタ	συντάκτης	エディタ	N;NOM;MASC;PL	N
συντάκτες	作家	συντάκτης	作家	N;NOM;MASC;PL	N
συντάκτες	著者	συντάκτης	著者	N;NOM;MASC;PL	N
συντάκτες	作者	συντάκτης	作者	N;NOM;MASC;PL	N
διαταραχή	騒乱	διαταραχή	騒乱	N;NOM;FEM;SG	N
πόδι	フィート	πόδι	フィート	N;NOM;NEUT;SG	N
άνθη	お	άνθη	お	N;NOM;NEUT;PL	N
αστέρι	スター	αστέρι	スター	N;NOM;NEUT;SG	N
αστέρι	恒星	αστέρι	恒星	N;NOM;NEUT;SG	N
συνέβαλε	寄稿	συμβάλλω	寄稿	V;PFV;IND;SG;3;PST;FIN;ACT	V
δωμάτιο	部屋	δωμάτιο	部屋	N;NOM;NEUT;SG	N
δωμάτιο	ルーム	δωμάτιο	ルーム	N;NOM;NEUT;SG	N
πάσχα	イースター	πάσχα	イースター	N;NOM;NEUT;SG	N
συμφώνησε	同意	συμφωνώ	同意	V;PFV;IND;SG;3;PST;FIN;ACT	V
συμφώνησε	合意	συμφωνώ	合意	V;PFV;IND;SG;3;PST;FIN;ACT	V
γραμματεία	事務局	γραμματείο	事務局	N;NOM;FEM;SG	N
φτερά	羽毛	φτερά	羽毛	N;NOM;NEUT;PL	N
απαγόρευση	禁酒	απαγόρευση	禁酒	N;ACC;FEM;SG	N
αίθουσες	部屋	αίθουσα	部屋	N;NOM;FEM;PL	N
αίθουσες	ルーム	αίθουσα	ルーム	N;NOM;FEM;PL	N
επιβάτες	乗客	επιβάτης	乗客	N;NOM;MASC;PL	N
υιός	息子	υιός	息子	N;NOM;MASC;SG	N
διάλυμα	ソリューション	διάλυμα	ソリューション	N;NOM;NEUT;SG	N
διάλυμα	溶液	διάλυμα	溶液	N;NOM;NEUT;SG	N
σύνολα	集合	σύνολο	集合	N;NOM;NEUT;PL	N
σύνολα	セット	σύνολο	セット	N;NOM;NEUT;PL	N
σύνολα	合計	σύνολο	合計	N;NOM;NEUT;PL	N
εξορία	流罪	εξορία	流罪	N;ACC;FEM;SG	N
εξορία	流罪	εξορία	流罪	N;ACC;FEM;SG	N
εξορία	配流	εξορία	配流	N;ACC;FEM;SG	N
ανατροπή	ツイスト	ανατροπή	ツイスト	N;NOM;FEM;SG	N
επιλογές	オプション	επιλογή	オプション	N;NOM;FEM;PL	N
επιλογές	選択	επιλογή	選択	N;NOM;FEM;PL	N
ενότητες	モジュール	ενότητα	モジュール	N;NOM;FEM;PL	N
