mai	bolj	mai	bolj	ADV	ADV;CMPR
emis	izdano	emite	izdano	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
căi	poteh	cale	pot	N;INDF;FEM;PL	N;ESS;FEM;PL
grec	grk	grec	grk	N;INDF;MASC;SG	N;NOM;MASC;SG
câștigă	zaslužiti	câștiga	zaslužiti	V;IND;SG;3;PST;FIN	V;PFV;NFIN
gaze	plinov	gaz	plin	N;INDF;FEM;PL	N;GEN;MASC;PL
gaze	plini	gaz	pliniti	N;INDF;FEM;PL	N;NOM;MASC;PL
institute	inštituti	institut	inštitut	N;INDF;FEM;PL	N;NOM;MASC;PL
spirit	duh	spirit	duh	N;INDF;MASC;SG	N;NOM;MASC;SG
creștini	kristjane	creștin	kristjan	N;INDF;MASC;PL	N;ACC;MASC;PL
creștini	kristjani	creștin	kristjan	N;INDF;MASC;PL	N;NOM;MASC;PL
creștini	kristjanov	creștin	kristjan	N;INDF;MASC;PL	N;GEN;MASC;PL
project	projekt	project	projekt	N;INDF;MASC;SG	N;NOM;MASC;SG
project	projekta	project	projekt	N;INDF;MASC;SG	N;GEN;MASC;SG
unic	edinstveno	unic	edinstven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
unic	edinstven	unic	edinstven	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
unic	edinstvena	unic	edinstven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
unic	enkratna	unic	enkraten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
decorat	odlikovan	decorat	odlikovan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
separate	ločeni	separat	ločen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
separate	ločeni	separat	ločen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
manual	priročnik	manual	priročnik	N;INDF;MASC;SG	N;NOM;MASC;SG
semnificativ	znatno	semnificativ	znatno	ADV	ADV
semnificativ	občutno	semnificativ	občutno	ADV	ADV
maestru	mojster	maestru	mojster	N;INDF;MASC;SG	N;NOM;MASC;SG
maestru	učitelj	maestru	učitelj	N;INDF;MASC;SG	N;NOM;MASC;SG
sprijin	podporo	sprijin	podpora	N;INDF;MASC;SG	N;ACC;FEM;SG
sprijin	podpora	sprijin	podpora	N;INDF;MASC;SG	N;NOM;FEM;SG
rânduri	vrstice	rând	vrstica	N;INDF;FEM;PL	N;NOM;FEM;PL
rânduri	vrstic	rând	vrstica	N;INDF;FEM;PL	N;GEN;FEM;PL
microsoft	microsoft	microsoft	microsoft	N;INDF;MASC;SG	N;NOM;MASC;SG
membre	okončine	membră	okončina	N;INDF;FEM;PL	N;NOM;FEM;PL
membre	udov	membră	ud	N;INDF;FEM;PL	N;GEN;MASC;PL
hot	tat	hot	tat	N;INDF;MASC;SG	N;NOM;MASC;SG
hot	lopov	hot	lop	N;INDF;MASC;SG	N;NOM;MASC;SG
insule	otoki	insulă	otok	N;INDF;FEM;PL	N;NOM;MASC;PL
insule	otoke	insulă	otok	N;INDF;FEM;PL	N;ACC;MASC;PL
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
mit	mit	mit	mit	N;INDF;MASC;SG	N;NOM;MASC;SG
cumpărat	kupljen	cumpărat	kupljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
cumpărat	kupljeno	cumpărat	kupljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
cumpărat	kupljena	cumpărat	kupljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
cumpărat	kupljen	cumpărat	kupljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
cumpărat	kupljeno	cumpărat	kupljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
cumpărat	kupljena	cumpărat	kupljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
arbore	gred	arbor	gred	N;INDF;MASC;SG	N;NOM;FEM;SG
arbore	jašek	arbor	jašek	N;INDF;MASC;SG	N;NOM;MASC;SG
arbore	drevo	arbor	drevo	N;INDF;MASC;SG	N;NOM;NEUT;SG
pdf	pdf	pdf	pdf	N;INDF;MASC;SG	N;NOM;MASC;SG
sigismund	sigismund	sigismund	sigismund	N;INDF;MASC;SG	N;NOM;MASC;SG
termeni	izrazi	termen	izraz	N;INDF;MASC;PL	N;NOM;MASC;PL
termeni	pogoji	termen	pogoj	N;INDF;MASC;PL	N;NOM;MASC;PL
altar	oltarju	altar	oltar	N;INDF;MASC;SG	N;DAT;MASC;SG
altar	oltar	altar	oltar	N;INDF;MASC;SG	N;NOM;MASC;SG
altar	oltarja	altar	oltar	N;INDF;MASC;SG	N;NOM;MASC;SG
altar	svetišče	altar	svetišče	N;INDF;MASC;SG	N;NOM;NEUT;SG
altar	oltar	altar	oltar	N;INDF;MASC;SG	N;NOM;MASC;SG
individual	posamezno	individual	posamezno	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
individual	posamično	individual	posamičen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
individual	individualna	individual	individualen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
individual	posamezna	individual	posamezen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
individual	posamezno	individual	posamezno	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dimineața	dopoldne	dimineața	dopoldne	ADV	ADV
serii	serije	serie	serija	N;INDF;FEM;PL	N;NOM;FEM;PL
schimbări	spremembe	schimbare	sprememba	N;INDF;FEM;PL	N;NOM;FEM;PL
poeme	pesmi	poem	pesem	N;INDF;FEM;PL	N;NOM;FEM;PL
stâng	levica	stâng	levica	N;INDF;MASC;SG	N;NOM;FEM;SG
versiuni	različice	versiune	različica	N;INDF;FEM;PL	N;NOM;FEM;PL
arm	roka	avea	roka	N;INDF;MASC;SG	N;NOM;MASC;SG
bus	bus	bus	bus	N;INDF;MASC;SG	N;NOM;MASC;SG
bus	avtobus	bus	avtobus	N;INDF;MASC;SG	N;NOM;MASC;SG
constant	konstantno	constant	konstanten	ADV	ADV
constant	nenehno	constant	nenehno	ADV	ADV
constant	stalno	constant	stalno	ADV	ADV
relief	lajšanje	relief	lajšanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
relief	oprostitev	relief	oprostitev	N;INDF;MASC;SG	N;NOM;FEM;SG
relief	olajšanje	relief	olajšanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
desemnat	določen	desemnat	določen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
desemnat	določena	desemnat	določen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
desemnat	dodeljena	desemnat	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
desemnat	dodeljeno	desemnat	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
desemnat	dodeljen	desemnat	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
acoperă	zajema	acoperi	zajema	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
detaliu	podrobnost	detaliu	podrobnost	N;INDF;MASC;SG	N;NOM;FEM;SG
alice	alica	alica	alica	N;INDF;MASC;SG	N;NOM;FEM;SG
alice	alice	alica	alica	N;INDF;MASC;SG	N;NOM;FEM;SG
subiecte	teme	subiect	tema	N;INDF;FEM;PL	N;NOM;FEM;PL
subiecte	osebki	subiect	osebek	N;INDF;FEM;PL	N;NOM;MASC;PL
subiecte	osebah	subiect	oseba	N;INDF;FEM;PL	N;ESS;FEM;PL
regim	način	regim	način	N;INDF;MASC;SG	N;NOM;MASC;SG
regim	ureditev	regim	ureditev	N;INDF;MASC;SG	N;NOM;FEM;SG
regim	režim	regim	režim	N;INDF;MASC;SG	N;NOM;MASC;SG
sunet	zvok	sunet	zvok	N;INDF;MASC;SG	N;NOM;MASC;SG
sunet	zvoka	sunet	zvok	N;INDF;MASC;SG	N;GEN;MASC;SG
tineret	mladosti	tineret	mladost	N;INDF;MASC;SG	N;GEN;FEM;SG
tineret	mladina	tineret	mladina	N;INDF;MASC;SG	N;NOM;FEM;SG
tineret	mladost	tineret	mladost	N;INDF;MASC;SG	N;NOM;FEM;SG
provence	provansi	provenc	provansa	N;INDF;MASC;SG	N;DAT;FEM;SG
participanți	udeležence	participant	udeleženec	N;INDF;MASC;PL	N;ACC;MASC;PL
participanți	udeleženci	participant	udeleženec	N;INDF;MASC;PL	N;NOM;MASC;PL
participanți	udeleženci	participant	udeleženec	N;INDF;MASC;PL	N;NOM;MASC;PL
roussillon	roussillon	roussillon	roussillon	N;INDF;MASC;SG	N;NOM;MASC;SG
notabile	opaznih	notabil	opazen	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
urbane	mestne	urban	mesten	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
interviuri	intervjuje	interviu	intervjevati	N;INDF;FEM;PL	N;ACC;MASC;PL
interviuri	intervjujev	interviu	intervjujev	N;INDF;FEM;PL	N;GEN;MASC;PL
interviuri	razgovori	interviu	razgovor	N;INDF;FEM;PL	N;NOM;MASC;PL
interviuri	pogovori	interviu	pogovor	N;INDF;FEM;PL	N;NOM;MASC;PL
reprezentant	rep	reprezentant	rep	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	zastopnik	reprezentant	zastopnik	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	zastopnik	reprezentant	zastopnik	N;INDF;MASC;SG	N;NOM;MASC;SG
reprezentant	predstavnik	reprezentant	predstavnik	N;INDF;MASC;SG	N;NOM;MASC;SG
substanțe	učinkovine	substanță	učinkovina	N;INDF;FEM;PL	N;NOM;FEM;PL
substanțe	snovi	substanță	snov	N;INDF;FEM;PL	N;NOM;FEM;PL
secundare	sekundarne	secundar	sekundaren	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
manager	upravnik	manager	upravnik	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	upravitelj	manager	upravitelj	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	upravljalnik	manager	upravljalnik	N;INDF;MASC;SG	N;NOM;MASC;SG
manager	menedžer	manager	menedžer	N;INDF;MASC;SG	N;NOM;MASC;SG
scenariu	scenarij	scenariu	scenarij	N;INDF;MASC;SG	N;NOM;MASC;SG
scenariu	scenarij	scenariu	scenarij	N;INDF;MASC;SG	N;NOM;MASC;SG
scenariu	scenarij	scenariu	scenarij	N;INDF;MASC;SG	N;NOM;MASC;SG
scenariu	skripta	scenariu	skripta	N;INDF;MASC;SG	N;NOM;FEM;SG
scenariu	skript	scenariu	skript	N;INDF;MASC;SG	N;NOM;MASC;SG
arhitect	arhitekta	arhitect	arhitekt	N;INDF;MASC;SG	N;ACC;MASC;SG
arhitect	arhitekt	arhitect	arhitekt	N;INDF;MASC;SG	N;NOM;MASC;SG
reguli	pravila	regulă	pravilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
reguli	predpisi	regulă	predpis	N;INDF;FEM;PL	N;NOM;MASC;PL
testament	zaveza	testament	zaveza	N;INDF;MASC;SG	N;NOM;FEM;SG
carbon	ogljik	carbon	ogljik	N;INDF;MASC;SG	N;NOM;MASC;SG
carbon	ogljika	carbon	ogljika	N;INDF;MASC;SG	N;NOM;FEM;SG
dovezi	dokazila	dovadă	dokazilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
dovezi	dokazi	dovadă	dokaz	N;INDF;FEM;PL	N;NOM;MASC;PL
partide	pogodbenice	partid	pogodbenica	N;INDF;FEM;PL	N;NOM;FEM;PL
partide	zabave	partid	zabava	N;INDF;FEM;PL	N;NOM;FEM;PL
partide	stranke	partid	stranka	N;INDF;FEM;PL	N;NOM;FEM;PL
exprimat	izražena	exprima	izražen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
exprimat	izraženo	exprima	izražen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
exprimat	izražen	exprima	izražen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ziare	časopisi	ziar	časopis	N;INDF;FEM;PL	N;NOM;MASC;PL
ziare	časopisi	ziar	časopis	N;INDF;FEM;PL	N;NOM;MASC;PL
ordonat	urejen	ordonat	urejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ordonat	naročeno	ordonat	naročen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
pierderi	izgube	pierdere	izguba	N;INDF;FEM;PL	N;NOM;FEM;PL
pierderi	žrtve	pierdere	žrtev	N;INDF;FEM;PL	N;NOM;FEM;PL
global	svetovna	global	svetoven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
global	globalni	global	globalen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
global	svetovno	global	svetoven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
fragmente	delčki	fragment	delček	N;INDF;FEM;PL	N;NOM;MASC;PL
fragmente	delci	fragment	delec	N;INDF;FEM;PL	N;NOM;MASC;PL
sârbi	srbi	sârb	srbeti	N;INDF;MASC;PL	N;NOM;MASC;PL
activi	aktivni	activ	aktiven	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;PL
minas	minas	minas	minas	N;INDF;MASC;SG	N;NOM;MASC;SG
secundar	sekundarni	secundar	sekundaren	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
secundar	sekundarna	secundar	sekundarn	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
frederick	frederick	frederick	frederick	N;INDF;MASC;SG	N;NOM;MASC;SG
aplicații	vloge	aplicație	vloga	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicații	prošnje	aplicație	prošnja	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicații	prijave	aplicație	prijava	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicații	aplikacije	aplicație	aplikacija	N;INDF;FEM;PL	N;NOM;FEM;PL
aplicații	aplikacije	aplicație	aplikacija	N;INDF;FEM;PL	N;NOM;FEM;PL
dezvoltă	razviti	dezvolta	razviti	V;IND;SG;3;PST;FIN	V;PFV;NFIN
facebook	facebook	facebook	facebook	N;INDF;MASC;SG	N;NOM;MASC;SG
comerț	trgovina	comerț	trgovina	N;INDF;MASC;SG	N;NOM;FEM;SG
comerț	trgovanje	comerț	trgovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
comerț	trgovina	comerț	trgovina	N;INDF;MASC;SG	N;NOM;FEM;SG
comerț	menjava	comerț	menjava	N;INDF;MASC;SG	N;NOM;FEM;SG
moștenitor	dedič	moștenitor	dedič	N;INDF;MASC;SG	N;NOM;MASC;SG
moștenitor	naslednik	moștenitor	naslednik	N;INDF;MASC;SG	N;NOM;MASC;SG
moștenitor	dediča	moștenitor	dedič	N;INDF;MASC;SG	N;NOM;MASC;SG
prieteni	prijateljev	prieten	prijatelj	N;INDF;MASC;PL	N;GEN;MASC;PL
prieteni	prijatelji	prieten	prijatelj	N;INDF;MASC;PL	N;NOM;MASC;PL
prieteni	prijatelje	prieten	prijatelj	N;INDF;MASC;PL	N;ACC;MASC;PL
studenți	dijaki	student	dijak	N;INDF;MASC;PL	N;NOM;MASC;PL
studenți	študentje	student	študent	N;INDF;MASC;PL	N;NOM;MASC;PL
studenți	študenti	student	študent	N;INDF;MASC;PL	N;NOM;MASC;PL
studenți	študente	student	študent	N;INDF;MASC;PL	N;ACC;MASC;PL
studenți	učenci	student	učenec	N;INDF;MASC;PL	N;NOM;MASC;PL
difuzat	predvajan	difuza	predvajan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
earth	zemlja	earth	zemlja	N	N;NOM;FEM;SG
earth	zemlje	earth	zemlja	N	N;NOM;FEM;SG
earth	zemljo	earth	zemlja	N	N;ACC;FEM;SG
clase	razredi	clasă	razred	N;INDF;FEM;PL	N;NOM;MASC;PL
senior	senior	senior	senior	N;INDF;MASC;SG	N;NOM;MASC;SG
evreu	žid	evreu	žid	N;INDF;MASC;SG	N;NOM;MASC;SG
evreu	jud	evreu	jud	N;INDF;MASC;SG	N;NOM;MASC;SG
evreu	žid	evreu	žid	N;INDF;MASC;SG	N;NOM;MASC;SG
entertainment	zabava	entertainment	zabava	N;INDF;MASC;SG	N;NOM;FEM;SG
entertainment	zabavo	entertainment	zabava	N;INDF;MASC;SG	N;ACC;FEM;SG
câștigătoare	zmagovalna	câștigător	zmagovalen	ADJ;INDF;FEM	ADJ;NOM;FEM;SG
propune	predlaga	propune	predlagati	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
proprietăți	lastnosti	proprietate	lastnost	N;INDF;FEM;PL	N;NOM;FEM;PL
calculator	kalkulator	calculator	kalkulator	N;INDF;MASC;SG	N;NOM;MASC;SG
calculator	računalnik	calculator	računalnik	N;INDF;MASC;SG	N;NOM;MASC;SG
prefix	predpona	prefix	predpon	N;INDF;MASC;SG	N;NOM;FEM;SG
vertical	navpična	vertical	navpičen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
medical	medicinski	medical	medicinski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
medical	medicinsko	medical	medicinski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
știri	novice	știre	novica	N;INDF;FEM;PL	N;NOM;FEM;PL
brad	brad	brad	brad	N;INDF;MASC;SG	N;NOM;MASC;SG
pericol	nevarnost	pericol	nevarnost	N;INDF;MASC;SG	N;NOM;FEM;SG
pericol	nevarnost	pericol	nevarnost	N;INDF;MASC;SG	N;NOM;FEM;SG
premier	premier	premier	premier	N;INDF;MASC;SG	N;NOM;MASC;SG
belgrad	beograd	belgrad	beograd	N;INDF;MASC;SG	N;NOM;MASC;SG
bărbat	samec	bărbat	samec	N;INDF;MASC;SG	N;NOM;MASC;SG
bărbat	mož	bărbat	mož	N;INDF;MASC;SG	N;NOM;MASC;SG
bărbat	človek	bărbat	človek	N;INDF;MASC;SG	N;NOM;MASC;SG
maximilian	maximilian	maximilian	maximilian	N;INDF;MASC;SG	N;NOM;MASC;SG
scenarist	scenarist	scenarist	scenarist	N;INDF;MASC;SG	N;NOM;MASC;SG
aparțin	spadajo	aparține	spadati	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN
industrial	industrijsko	industrial	industrijsko	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
industrial	industrijska	industrial	industrijski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
industrial	industrijski	industrial	industrijski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
suport	podporo	suport	podpora	N;INDF;MASC;SG	N;ACC;FEM;SG
suport	podpora	suport	podpora	N;INDF;MASC;SG	N;NOM;FEM;SG
executiv	izvršni	executiv	izvršen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
executiv	izvršilni	executiv	izvršilen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
soldat	vojak	soldat	vojak	N;INDF;MASC;SG	N;NOM;MASC;SG
apel	pritožba	apel	pritožba	N;INDF;MASC;SG	N;NOM;FEM;SG
apel	klic	apel	klic	N;INDF;MASC;SG	N;NOM;MASC;SG
exprimă	izraziti	exprima	izraziti	V;IND;SG;3;PST;FIN	V;PFV;NFIN
șters	izbrisan	șters	izbrisan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
șters	izbrisano	șters	izbrisan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
șters	izbrisana	șters	izbrisan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
victime	žrtve	victimă	žrtev	N;INDF;FEM;PL	N;NOM;FEM;PL
victime	žrtve	victimă	žrtev	N;INDF;FEM;PL	N;NOM;FEM;PL
way	pot	way	pot	N;INDF;MASC;SG	N;NOM;FEM;SG
way	način	way	način	N;INDF;MASC;SG	N;NOM;MASC;SG
mass	maso	mass	masa	N	N;ACC;FEM;SG
mass	mase	mass	masa	N	N;NOM;FEM;PL
mass	mass	mass	mass	N	N;NOM;MASC;SG
mass	masa	mass	mas	N	N;NOM;FEM;SG
mort	mrtev	mort	mrtev	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
dirijor	dirigent	dirijor	dirigent	N;INDF;MASC;SG	N;NOM;MASC;SG
box	boks	box	boks	N;INDF;MASC;SG	N;NOM;MASC;SG
vreodată	kdaj	vreodată	kdaj	ADV	ADV
asemănător	podoben	asemănător	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
asemănător	podobna	asemănător	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
asemănător	podobno	asemănător	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
miniștri	ministri	ministru	minister	N;INDF;MASC;PL	N;NOM;MASC;PL
actori	igralci	actor	igralec	N;INDF;MASC;PL	N;NOM;MASC;PL
actori	akterji	actor	akter	N;INDF;MASC;PL	N;NOM;MASC;PL
capital	kapitala	capital	kapital	N;INDF;MASC;SG	N;GEN;MASC;SG
capital	prestolnica	capital	prestolnica	N;INDF;MASC;SG	N;NOM;FEM;SG
capital	kapital	capital	kapital	N;INDF;MASC;SG	N;NOM;MASC;SG
atacuri	napadi	atac	napad	N;INDF;FEM;PL	N;NOM;MASC;PL
sovietici	sovjetske	sovietic	sovjetski	ADJ;INDF;MASC;PL	ADJ;NOM;FEM;PL
youthyears	youthyears	youthyears	youthyears	N;INDF;MASC;SG	N;NOM;MASC;SG
respins	odpuščen	respinge	odpuščen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
respins	zavrnjena	respinge	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
respins	zavrnjeno	respinge	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
respins	zavrnjen	respinge	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
documentare	dokumentarci	documentare	dokumentarca	N;INDF;FEM;PL	N;NOM;MASC;PL
canadian	kanadska	canadian	kanadski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
canadian	kanadsko	canadian	kanadski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
canadian	kanadski	canadian	kanadski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
poitou	poitou	poitou	poito	N;INDF;MASC;SG	N;NOM;MASC;SG
humanitas	humanitas	humanitas	humanitas	N;INDF;MASC;SG	N;NOM;MASC;SG
fenomen	fenomen	fenomen	fenomen	N;INDF;MASC;SG	N;NOM;MASC;SG
fenomen	pojav	fenomen	pojav	N;INDF;MASC;SG	N;NOM;MASC;SG
campionat	prvenstvo	campiona	prvenstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
australian	avstralski	australian	avstralski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
grave	resne	grav	resen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
grave	resni	grav	resen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
terestre	kopenske	terestru	kopenski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
terestre	kopenskih	terestru	kopenski	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spital	bolnišnica	spital	bolnišnica	N;INDF;MASC;SG	N;NOM;FEM;SG
spital	bolnica	spital	bolnica	N;INDF;MASC;SG	N;NOM;FEM;SG
break	break	break	break	N;INDF;MASC;SG	N;NOM;MASC;SG
break	zlomi	break	zlom	N;INDF;MASC;SG	N;NOM;MASC;SG
arc	lok	arc	lok	N;INDF;MASC;SG	N;NOM;MASC;SG
arc	arc	arc	arce	N;INDF;MASC;SG	N;NOM;MASC;SG
arc	lok	arc	lok	N;INDF;MASC;SG	N;NOM;MASC;SG
arc	premec	arc	premec	N;INDF;MASC;SG	N;NOM;MASC;SG
semne	znamenja	semn	znamenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
semne	oznake	semn	oznak	N;INDF;FEM;PL	N;NOM;FEM;PL
semne	znamenja	semn	znamenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
semne	znake	semn	znak	N;INDF;FEM;PL	N;ACC;MASC;PL
semne	znaki	semn	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
semne	znakov	semn	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
caractere	liki	caracter	lik	N;INDF;FEM;PL	N;NOM;MASC;PL
caractere	znaki	caracter	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
caractere	znakov	caracter	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
procese	sojenja	proces	sojenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
procese	preizkušnje	proces	preizkušnja	N;INDF;FEM;PL	N;NOM;FEM;PL
procese	procesi	proces	proces	N;INDF;FEM;PL	N;NOM;MASC;PL
procese	postopki	proces	postopek	N;INDF;FEM;PL	N;NOM;MASC;PL
procese	procesov	proces	proces	N;INDF;FEM;PL	N;GEN;MASC;PL
procese	tožb	proces	tožb	N;INDF;FEM;PL	N;GEN;FEM;PL
procese	tožbe	proces	tožba	N;INDF;FEM;PL	N;NOM;FEM;PL
prizonieri	zaporniki	prizonier	zapornik	N;INDF;MASC;PL	N;NOM;MASC;PL
prizonieri	ujetniki	prizonier	ujetnik	N;INDF;MASC;PL	N;NOM;MASC;PL
power	power	power	power	N	N;NOM;MASC;SG
power	moč	power	moč	N	N;NOM;FEM;SG
dramaturg	dramatik	dramaturg	dramatik	N;INDF;MASC;SG	N;NOM;MASC;SG
confirmat	potrjen	confirma	potrjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
confirmat	potrjeno	confirma	potrjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
confirmat	potrjena	confirma	potrjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
lacuri	laki	lac	lak	N;INDF;FEM;PL	N;NOM;MASC;PL
lacuri	jezer	lac	jezero	N;INDF;FEM;PL	N;GEN;NEUT;PL
lacuri	jezera	lac	jezero	N;INDF;FEM;PL	N;NOM;NEUT;PL
fox	lisica	fox	lisica	N;INDF;MASC;SG	N;NOM;FEM;SG
fox	lisjak	fox	lisjak	N;INDF;MASC;SG	N;NOM;MASC;SG
secunde	sekunde	secundă	sekunda	N;INDF;FEM;PL	N;NOM;FEM;PL
secunde	sekund	secundă	sekunda	N;INDF;FEM;PL	N;GEN;FEM;PL
secunde	sekundah	secundă	sekunda	N;INDF;FEM;PL	N;ESS;FEM;PL
forțat	prisiljen	forțat	prisiljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
forțat	prisiljena	forțat	prisiljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
organizează	organizirati	organiza	organizirati	V;IND;3;PRS;FIN	V;NFIN
organizează	organizira	organiza	organizirati	V;IND;3;PRS;FIN	V;IND;SG;3;PRS;FIN
organizează	organizirajo	organiza	organizirati	V;IND;3;PRS;FIN	V;IND;PL;3;PRS;FIN
traducător	prevajalec	traducător	prevajalec	N;INDF;MASC;SG	N;NOM;MASC;SG
