اتھاہ	עמוק	اتھاہ	עמוק		
بڑھانا	תעודד	بڑھا	העודד	V;MASC;SG;NFIN;ACT	V;FEM;SG;3;FUT;ACT
بڑھانا	לגדל	بڑھا	גדל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	התקדם	بڑھا	התקדם	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
بڑھانا	למתוח	بڑھا	מתח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להגזים	بڑھا	הגזים	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להתרחב	بڑھا	התרחב	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	להרחיב	بڑھا	הרחיב	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להוסיף	بڑھا	הוסיף	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	לרומם	بڑھا	לרומם	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להגדיל	بڑھا	הגדיל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	לדחות	بڑھا	דחה	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להסיר	بڑھا	הסיר	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	לעודד	بڑھا	עודד	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	תעודד	بڑھا	העודד	V;MASC;SG;NFIN;ACT	V;FEM;SG;3;FUT;ACT
بڑھانا	לגדל	بڑھا	גדל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להאריך	بڑھا	האריך	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	התקדם	بڑھا	התקדם	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
بڑھانا	למתוח	بڑھا	מתח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھانا	להגזים	بڑھا	הגזים	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھائو	להגדיל	بڑھائو	הגדיל	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
بڑھائی	להגדיל	بڑھائی	הגדיל	V;PFV;FEM;SG;V.PTCP;ACT	V;NFIN;ACT
بڑھت	הגדל	بڑھت	הגדל		
بڑھتا	מתגבר	بڑھتا	התגבר	V;IPFV;MASC;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
بڑھتا	להגדיל	بڑھتا	הגדיל	V;IPFV;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
بڑھتا	קידמה	بڑھتا	קידם	V;IPFV;MASC;SG;V.PTCP;ACT	V;FEM;SG;3;PST;ACT
بڑھتا	משגשגת	بڑھتا	שגשג	V;IPFV;MASC;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP;ACT
بڑھتی	להגדיל	بڑھ	הגדיל	V;IPFV;FEM;SG;V.PTCP;ACT	V;NFIN;ACT
بڑھتی	קידמה	بڑھ	קידם	V;IPFV;FEM;SG;V.PTCP;ACT	V;FEM;SG;3;PST;ACT
بڑھنا	להתרחב	بڑھ	התרחב	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	להרחיב	بڑھ	הרחיב	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	למתוח	بڑھ	מתח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	התקדם	بڑھ	התקדם	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
بڑھنا	לשגשג	بڑھ	שגשג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	להגדיל	بڑھ	הגדיל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לשגשג	بڑھ	שגשג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לצבור	بڑھ	צבר	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לחרוג	بڑھ	חרג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לפרוח	بڑھ	פרח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	להתרחב	بڑھ	התרחב	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	להרחיב	بڑھ	הרחיב	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לגדול	بڑھ	גדל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	תגדל	بڑھ	גדל	V;MASC;SG;NFIN;ACT	V;FEM;SG;3;FUT
بڑھنا	למתוח	بڑھ	מתח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	התקדם	بڑھ	התקדם	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
بڑھنا	לשגשג	بڑھ	שגשג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	להגדיל	بڑھ	הגדיל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לשגשג	بڑھ	שגשג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לצבור	بڑھ	צבר	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לחרוג	بڑھ	חרג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھنا	לפרוח	بڑھ	פרח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بڑھیا	יקרה	بڑھیا	קרה	V;PFV;FEM;SG;V.PTCP;ACT	V;MASC;SG;3;FUT
بُز	עז	بُز	עז		
بُز	כבשים	بُز	כבש		
بزر	זרע	بزر	זרע		
بُزرگ	בגיל	بُزرگ	בגיל		
بُزرگ	מעולה	بُزرگ	מעולה		
بُزرگ	אחלה	بُزرگ	אחלה		
بُزرگ	קדוש	بُزرگ	קדוש		
بزیر	למטה	بزیر	למטה		
بزیر	בהמשך	بزیر	בהמשך		
بس	הכל	بس	הכיל	N;NOM;MASC;SG;3	N
بس	כוח	بس	כוח	N;NOM;MASC;SG;3	N;MASC;SG
بس	עוצמה	بس	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
بس	השפעה	بس	השפעה	N;NOM;MASC;SG;3	N;FEM;SG
بس	סיום	بس	סיום	N;NOM;MASC;SG;3	N;MASC;SG
بس	בקרה	بس	בקרה	N;NOM;MASC;SG;3	N;FEM;SG
بس	שליטה	بس	שליטה	N;NOM;MASC;SG;3	N;FEM;SG
بس	פיקוח	بس	פיקוח	N;NOM;MASC;SG;3	N;MASC;SG
بس	פיקוד	بس	פיקוד	N;NOM;MASC;SG;3	N;MASC;SG
بس	פקודה	بس	פקודה	N;NOM;MASC;SG;3	N;FEM;SG
بس	מפקדה	بس	מפקדה	N;NOM;MASC;SG;3	N;FEM;SG
بس	הזדמנות	بس	הזדמנות	N;NOM;MASC;SG;3	N;FEM;SG
بس	רשות	بس	רשות	N;NOM;MASC;SG;3	N;FEM;SG
بس	סמכות	بس	סמכות	N;NOM;MASC;SG;3	N;FEM;SG
بس	הכל	بس	הכיל	N;NOM;MASC;SG;3	N
بس	כוח	بس	כוח	N;NOM;MASC;SG;3	N;MASC;SG
بس	עוצמה	بس	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
بس	השפעה	بس	השפעה	N;NOM;MASC;SG;3	N;FEM;SG
بس	סיום	بس	סיום	N;NOM;MASC;SG;3	N;MASC;SG
بس	בקרה	بس	בקרה	N;NOM;MASC;SG;3	N;FEM;SG
بس	שליטה	بس	שליטה	N;NOM;MASC;SG;3	N;FEM;SG
بس	פיקוח	بس	פיקוח	N;NOM;MASC;SG;3	N;MASC;SG
بس	פיקוד	بس	פיקוד	N;NOM;MASC;SG;3	N;MASC;SG
بس	פקודה	بس	פקודה	N;NOM;MASC;SG;3	N;FEM;SG
بس	מפקדה	بس	מפקדה	N;NOM;MASC;SG;3	N;FEM;SG
بس	הזדמנות	بس	הזדמנות	N;NOM;MASC;SG;3	N;FEM;SG
بس	רשות	بس	רשות	N;NOM;MASC;SG;3	N;FEM;SG
بس	סמכות	بس	סמכות	N;NOM;MASC;SG;3	N;FEM;SG
بِس	רעל	بِس	רעל		
بِس	ארס	بِس	ארס		
بِسات	סחורות	بِسات	סחורה	N;NOM;MASC;PL;3	N;FEM;PL
بِسارنا	מתגעגעת	بِسارنا	התגעגע	V;NFIN;ACT	V;FEM;SG;V.PTCP
بِسارنا	מתגעגע	بِسارنا	התגעגע	V;NFIN;ACT	V;MASC;SG;V.PTCP
بِسارنا	מתגעגעים	بِسارنا	התגעגע	V;NFIN;ACT	V;MASC;PL;V.PTCP
بِسارنا	תשכח	بِسارنا	שכח	V;NFIN;ACT	V;MASC;SG;1;FUT;ACT
بِسارنا	תשכחי	بِسارنا	תשכחי	V;NFIN;ACT	V;SG;1;FUT;ACT
بِسارنا	שכח	بِسارنا	שכח	V;NFIN;ACT	V;MASC;SG;3;PST;ACT
بِسارنا	לשכוח	بِسارنا	שכח	V;NFIN;ACT	V;NFIN;ACT
بِسارنا	לאבד	بِسارنا	איבד	V;NFIN;ACT	V;NFIN;ACT
بِسارنا	מפסיד	بِسارنا	הפסיד	V;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
بِسارنا	להפסיד	بِسارنا	הפסיד	V;NFIN;ACT	V;NFIN;ACT
بِساط	כוח	بِساط	כוח	N	N;MASC;SG
بِساط	עוצמה	بِساط	עוצמה	N	N;FEM;SG
بِساط	חלל	بِساط	חלל	N	N;MASC;SG
بِساط	מרחב	بِساط	מרחב	N	N;MASC;SG
بِساط	אמצעים	بِساط	אמצעי	N	N;MASC;PL
بِساط	אמצעי	بِساط	אמצע	N	N;MASC;SG
بِساط	מיטה	بِساط	מיטה	N	N;FEM;SG
بِساط	מיטת	بِساط	מיטה	N	N;FEM;SG
بِساط	קיבולת	بِساط	קיבולת	N	N;FEM;SG
بِساط	הון	بِساط	הון	N	N;MASC;SG
بِساط	מצעים	بِساط	מצעים	N	N;MASC;PL
بِساط	מקרקעין	بِساط	מקרקעין	N	N;MASC;PL
بِسانا	לקבל	بِسانا	קיבל	V;SG;NFIN;ACT	V;NFIN;ACT
بست	מכשול	بست	מכשול		
بست	מקלט	بست	מקלט		
بِست	twenty	بِست	גגקט		
بستر	הלבשה	بستر	הלבשה	N;NOM;MASC;SG;3	N;FEM;SG
بستر	השמלה	بستر	השמלה	N;NOM;MASC;SG;3	N;FEM;SG
بستر	הלבשה	بستر	הלבשה	N;NOM;MASC;SG;3	N;FEM;SG
بستر	השמלה	بستر	השמלה	N;NOM;MASC;SG;3	N;FEM;SG
بستگی	ציר	بستگی	ציר		
بستگی	עצב	بستگی	עצב		
بستہ	סגור	بستہ	סגור		
بستہ	קפוא	بستہ	קפוא		
بستہ	צרור	بستہ	צרור		
بستی	המולה	بس	המולה	N;NOM;FEM;SG;3	N;FEM;SG
بستی	מושבה	بس	מושבה	N;NOM;FEM;SG;3	N;FEM;SG
بِسرام	הקלות	بِسرام	הקלה	N	N;FEM;PL
بِسرام	נוחות	بِسرام	נוחות	N	N;FEM;SG
بِسرام	הפסקה	بِسرام	הפסקה	N	N;FEM;SG
بسنا	הריח	بس	הריח		
بسنا	הריח	بس	הריח		
بسے	רבים	بس	רב	V;PFV;MASC;PL;V.PTCP;ACT	V;MASC;PL;V.PTCP;ACT
بشارت	התגלות	بشارت	התגלות	N;NOM;FEM;SG;3	N;FEM;SG
بشری	אנושי	بشری	אנושי	ADJ	ADJ;MASC;SG
بصارت	הבנה	بصارت	הבנה	N;NOM;MASC;SG;3	N;FEM;SG
بصارت	תובנה	بصارت	תובן	N;NOM;MASC;SG;3	N;FEM;SG
بصارت	הבחנה	بصارت	הבחנה	N;NOM;MASC;SG;3	N;FEM;SG
بصارت	חיזיון	بصارت	חיזיון	N;NOM;MASC;SG;3	N;MASC;SG
بصارت	ראייה	بصارت	ראייה	N;NOM;MASC;SG;3	N;FEM;SG
بصر	חזון	بصر	חזון		
بصل	בצל	بصل	בצל		
بصیرت	תובנה	بصیرت	תובן	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	מיומנות	بصیرت	מיומנות	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	הבנה	بصیرت	הבנה	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	חיזיון	بصیرت	חיזיון	N;NOM;MASC;SG;3	N;MASC;SG
بصیرت	ראייה	بصیرت	ראייה	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	תפיסה	بصیرت	תפיסה	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	תובנה	بصیرت	תובן	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	מיומנות	بصیرت	מיומנות	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	הבנה	بصیرت	הבנה	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	חיזיון	بصیرت	חיזיון	N;NOM;MASC;SG;3	N;MASC;SG
بصیرت	ראייה	بصیرت	ראייה	N;NOM;MASC;SG;3	N;FEM;SG
بصیرت	תפיסה	بصیرت	תפיסה	N;NOM;MASC;SG;3	N;FEM;SG
بِضاعتی	אמיד	بِضاعتی	אמיד	ADJ	ADJ;MASC;SG
بِضاعتی	עשיר	بِضاعتی	עשיר	ADJ	ADJ;MASC;SG
بِضاعتی	עשירים	بِضاعتی	עשיר	ADJ	ADJ;MASC;PL
بِضاعتی	עשירה	بِضاعتی	עשיר	ADJ	ADJ;FEM;SG
بطش	כח	بطش	כוח		
بطش	power	بطش	power		
بطن	קיבה	بطن	קיבה	N;NOM;MASC;SG;3	N;FEM;SG
بطور	כמו	بطور	כמו	ADP	ADP
بعد	אחרי	بعد	אחרי	ADP;NOM;MASC;SG;3	ADP
بعد	לאחר	بعد	לאחר	ADP;NOM;MASC;SG;3	ADP
بُعد	מימד	بُعد	ממד	N;NOM;MASC;SG;3	N;MASC;SG
بُعد	ממד	بُعد	ממד	N;NOM;MASC;SG;3	N;MASC;SG
بُعد	מרחק	بُعد	מרחק	N;NOM;MASC;SG;3	N;MASC;SG
بُعد	הבדל	بُعد	הבדל	N;NOM;MASC;SG;3	N;MASC;SG
بعض	כמה	بعض	כמה	DET	DET;PSSD
بعضا	חלקם	بعضا	חלקם		
بعیر	גמל	بعیر	גמל		
بغاوت	מרד	بغاوت	מרד	N;NOM;MASC;SG;3	N;MASC;SG
بغاوت	בגידה	بغاوت	בגידה	N;NOM;MASC;SG;3	N;FEM;SG
بغاوت	מרד	بغاوت	מרד	N;NOM;MASC;SG;3	N;MASC;SG
بغاوت	בגידה	بغاوت	בגידה	N;NOM;MASC;SG;3	N;FEM;SG
بغاوت	מרד	بغاوت	מרד	N;NOM;MASC;SG;3	N;MASC;SG
بغاوت	מרד	بغاوت	מרד	N;NOM;MASC;SG;3	N;MASC;SG
بُغچہ	צרור	بُغچہ	צרור		
بغل	לאמץ	بغل	אימץ	V;ACT	V;NFIN;ACT
بغل	לאמץ	بغل	אימץ	V;ACT	V;NFIN;ACT
بقا	האלמוות	بقا	האלמה	N;NOM;MASC;SG;3	N
بقا	הישרדות	بقا	הישרדות	N;NOM;MASC;SG;3	N;FEM;SG
بُقچہ	צרור	بُقچہ	צרור		
بقر	שור	بقر	שור		
بقر	בול	بقر	בול		
بقر	פרה	بقر	פרה		
بقر	פרת	بقر	פרת		
بُقراطیت	כבידה	بُقراطیت	כבידה	N;NOM;MASC;SG;3	N;FEM;SG
بقیہّ	משקע	بقیہّ	משקע		
بقیہّ	יתרה	بقیہّ	יתרה		
بقیہّ	מאזן	بقیہّ	מאזן		
بِکار	עודף	بِکار	עודף		
بکارت	הבתולים	بکارت	הבתול	N;NOM;FEM;SG;3	N
بکاول	שף	بکاول	שף		
بکاول	השף	بکاول	השף		
بکتر	שריון	بکتر	שריון	N;NOM;MASC;SG;3	N;MASC;SG
بکتر	שיריון	بکتر	שיריון	N;NOM;MASC;SG;3	N;MASC;SG
بِکٹ	נורא	بِکٹ	נורא		
بِکٹ	נורא	بِکٹ	נורא		
بِکٹ	קשיח	بِکٹ	קשיח		
بِکٹ	מעולה	بِکٹ	מעולה		
بِکٹ	אחלה	بِکٹ	אחלה		
بِکٹ	מהיר	بِکٹ	מהיר		
بُکٹ	קומץ	بُکٹ	קומץ		
بِکری	דורש	بِکری	דרש	V;ACT	V;MASC;SG;V.PTCP;ACT
بِکری	המכירה	بِکری	המכיר	V;ACT	V;FEM;SG;3;PST;ACT
بِکسنا	הרחב	بِکسنا	הרחב		
بکّل	העור	بکّل	העור		
بِکھ	רעל	بِکھ	רעל		
بِکھ	ארס	بِکھ	ארס		
بکھاننا	תסביר	بکھان	הסביר	V;NFIN;ACT	V;MASC;SG;2;FUT;ACT
بکھاننا	להסביר	بکھان	הסביר	V;NFIN;ACT	V;NFIN;ACT
بکھاننا	מכריז	بکھان	הכריז	V;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
بکھاننا	מצהיר	بکھان	הצהיר	V;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
بِکھرنا	מתפזר	بِکھر	התפזר	V;NFIN;ACT	V;MASC;SG;V.PTCP
بِکھرنا	התפשט	بِکھر	התפשט	V;NFIN;ACT	V;MASC;SG;3;PST
بِکھرنا	להפיץ	بِکھر	הפיץ	V;NFIN;ACT	V;NFIN;ACT
بکھیرنا	לפזר	بکھیر	פיזר	V;NFIN;ACT	V;NFIN;ACT
بگارنا	לפזר	بگار	פיזר	V;NFIN;ACT	V;NFIN;ACT
بگارنا	לפזר	بگار	פיזר	V;NFIN;ACT	V;NFIN;ACT
بگارنا	להתפזר	بگار	התפזר	V;NFIN;ACT	V;NFIN
بگارنا	התפשט	بگار	התפשט	V;NFIN;ACT	V;MASC;SG;3;PST
بگارنا	להפיץ	بگار	הפיץ	V;NFIN;ACT	V;NFIN;ACT
بِگاڑنا	לפנק	بِگاڑنا	לפנק	V;NFIN;ACT	V;NFIN;ACT
بِگاڑنا	הורסות	بِگاڑنا	הורסה	V;NFIN;ACT	V;FEM;PL;V.PTCP;ACT
بِگڑا	לקוי	بِگڑا	לקוי		
بِگڑنا	להחמיר	بِگڑنا	החמיר	V;NFIN;ACT	V;NFIN;ACT
بگھارنا	להתרברב	بگھار	התרברב	V;SG;NFIN;ACT	V;NFIN
بگھارنا	מתרברב	بگھار	מתרברב	V;SG;NFIN;ACT	V;MASC;SG;V.PTCP
بل	הבדל	بل	הבדל	N;NOM;MASC;SG;3	N;MASC;SG
بل	גאווה	بل	גאווה	N;NOM;MASC;SG;3	N;FEM;SG
بل	קרבן	بل	קרבן	N;NOM;MASC;SG;3	N;MASC;SG
بل	קורבן	بل	קורבן	N;NOM;MASC;SG;3	N;MASC;SG
بل	הקרבה	بل	הקרבה	N;NOM;MASC;SG;3	N;FEM;SG
بل	יהירות	بل	יהירות	N;NOM;MASC;SG;3	N;FEM;SG
بل	קונבולוציה	بل	קונבולוציה	N;NOM;MASC;SG;3	N;FEM;SG
بل	כוח	بل	כוח	N;NOM;MASC;SG;3	N;MASC;SG
بل	חוזק	بل	חזק	N;NOM;MASC;SG;3	N;MASC;SG
بل	עוצמה	بل	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
بل	תמיכה	بل	תמיכה	N;NOM;MASC;SG;3	N;FEM;SG
بل	סליל	بل	סליל	N;NOM;MASC;SG;3	N;MASC;SG
بل	יכולת	بل	יכולת	N;NOM;MASC;SG;3	N;FEM;SG
بل	עזרה	بل	עזרה	N;NOM;MASC;SG;3	N;FEM;SG
بل	הבדל	بل	הבדל	N;NOM;MASC;SG;3	N;MASC;SG
بل	גאווה	بل	גאווה	N;NOM;MASC;SG;3	N;FEM;SG
بل	קרבן	بل	קרבן	N;NOM;MASC;SG;3	N;MASC;SG
بل	קורבן	بل	קורבן	N;NOM;MASC;SG;3	N;MASC;SG
بل	הקרבה	بل	הקרבה	N;NOM;MASC;SG;3	N;FEM;SG
بل	יהירות	بل	יהירות	N;NOM;MASC;SG;3	N;FEM;SG
بل	טוויסט	بل	טוויסט	N;NOM;MASC;SG;3	N;MASC;SG
بل	קונבולוציה	بل	קונבולוציה	N;NOM;MASC;SG;3	N;FEM;SG
بل	כוח	بل	כוח	N;NOM;MASC;SG;3	N;MASC;SG
بل	חוזק	بل	חזק	N;NOM;MASC;SG;3	N;MASC;SG
بل	עוצמה	بل	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
بل	תמיכה	بل	תמיכה	N;NOM;MASC;SG;3	N;FEM;SG
بل	כוח	بل	כוח	N;NOM;MASC;SG;3	N;MASC;SG
بل	עוצמה	بل	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
بل	סליל	بل	סליל	N;NOM;MASC;SG;3	N;MASC;SG
بل	יכולת	بل	יכולת	N;NOM;MASC;SG;3	N;FEM;SG
بل	עזרה	بل	עזרה	N;NOM;MASC;SG;3	N;FEM;SG
بِل	שביל	بِل	שביל		
بِل	חור	بِل	חור		
بِل	גומה	بِل	גומה		
بُل	פות	بُل	פות		
بلا	נורא	بلا	נורא		
بلا	חדה	بلا	חד		
بلا	חכם	بلا	חכם		
بلا	שטן	بلا	שטן		
بلا	השטן	بلا	השטן		
بلا	רוע	بلا	רוע		
بِلاپ	בכי	بِلاپ	בכי		
بِلاپ	בוכה	بِلاپ	בוכה		
بلاغت	רטוריקה	بلاغت	רטוריקה	N;NOM;MASC;SG;3	N;FEM;SG
بلاغت	רהיטות	بلاغت	רהיטות	N;NOM;MASC;SG;3	N;FEM;SG
بِلانا	להפיץ	بِلانا	הפיץ	V;SG;NFIN;ACT	V;NFIN;ACT
بِلانا	לחלק	بِلانا	חילק	V;SG;NFIN;ACT	V;NFIN;ACT
بُلانا	להזמנה	بُلانا	הזמנה	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بُلانا	להתקשר	بُلانا	התקשר	V;MASC;SG;NFIN;ACT	V;NFIN
بُلانا	תתקשר	بُلانا	התקשר	V;MASC;SG;NFIN;ACT	V;FEM;SG;3;FUT
بُلانا	התקשר	بُلانا	התקשר	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST
بلاہر	messenger	بلاہر	messenger		
بلبلانا	להתסיס	بلبلانا	התסיס	V;SG;ACT	V;NFIN;ACT
بلد	מוכר	بلد	מוכר		
بلد	בידיעה	بلد	בידיעה		
بلد	שור	بلد	שור		
بلد	בול	بلد	בול		
بلغم	ליחה	بلغم	ליחה	N;NOM;MASC;SG;3	N;FEM;SG
بِلک	בכי	بِلک	בכי		
بِلک	בוכה	بِلک	בוכה		
بلم	הבעל	بلم	הבעל		
بلم	מאהבת	بلم	None		
بلنا	לשרוף	بل	שרף	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بلنا	פנה	بل	פנה	V;MASC;SG;NFIN;ACT	V;MASC;SG;3;PST;ACT
بلند	גבוה	بلند	גבוה	ADJ	ADJ;MASC;SG
بلند	גבוהה	بلند	גבוה	ADJ	ADJ;FEM;SG
بلند	גבוה	بلند	גבוה	ADJ	ADJ;MASC;SG
بلند	גבוהים	بلند	גבוה	ADJ	ADJ;MASC;PL
بلند	גבוהה	بلند	גבוה	ADJ	ADJ;FEM;SG
بلندی	גובה	بلندی	גובה	N;NOM;FEM;SG;3	N;MASC;SG
بلندی	הרמה	بلندی	הרמה	N;NOM;FEM;SG;3	N;FEM;SG
بلندی	גובה	بلندی	גובה	N;NOM;FEM;SG;3	N;MASC;SG
بلی	עוצמה	بلی	עוצמה	N;NOM;FEM;SG;3	N;FEM;SG
بلی	קרבן	بلی	קרבן	N;NOM;FEM;SG;3	N;MASC;SG
بلی	קורבן	بلی	קורבן	N;NOM;FEM;SG;3	N;MASC;SG
بلی	הקרבה	بلی	הקרבה	N;NOM;FEM;SG;3	N;FEM;SG
بلے	נכונות	بلا	נכונות	N;NOM;MASC;SG;3	N;FEM;SG
بلے	אמת	بلا	אמת	N;NOM;MASC;SG;3	N;FEM;SG
بلے	ימין	بلا	ימין	N;NOM;MASC;SG;3	N;MASC;SG
بلیغ	מקיפה	بلیغ	מקיף	N;NOM;MASC;SG;3	N;FEM;SG
بلیغ	רהוט	بلیغ	רהוט	N;NOM;MASC;SG;3	N;MASC;SG
بلیغ	רהוט	بلیغ	רהוט	N;NOM;MASC;SG;3	N;MASC;SG
بم	מזרקה	بم	מזרקה	N;NOM;MASC;SG;3	N;FEM;SG
بم	פצצת	بم	פצצה	N;NOM;MASC;SG;3	N;FEM;SG
بم	רעש	بم	רעש	N;NOM;MASC;SG;3	N;MASC;SG
بم	מחאה	بم	מחאה	N;NOM;MASC;SG;3	N;FEM;SG
بم	משאבה	بم	משאבה	N;NOM;MASC;SG;3	N;FEM;SG
بمباری	פיגוע	بمباری	פיגוע	N;NOM;MASC;SG;3	N;MASC;SG
بمباری	הפצצת	بمباری	הפצצה	N;NOM;MASC;SG;3	N;PSSD;FEM;SG
بمڑی	לצרוח	بمڑی	צרח	V;PFV;FEM;SG;V.PTCP;ACT	V;NFIN;ACT
بمکنا	לאיד	بمک	לאיד		
بمن	ברהמן	بمن	ברהמן		
بُن	סופו	بُن	סופה		
بُن	קץ	بُن	קץ		
بُن	לארוג	بُن	ארג		
بُن	הקרן	بُن	הקרן		
بنا	בנוי	بنا	בנה	V;ACT	V;MASC;SG;V.PTCP;ACT
بنا	סיים	بنا	סיים	V;ACT	V;MASC;SG;3;PST;ACT
بنا	סיימתי	بنا	סיימתי	V;ACT	V;SG;1;PST;ACT
بنا	עשה	بنا	עשה	V;ACT	V;MASC;SG;3;PST;ACT
بنا	הכין	بنا	הכין	V;ACT	V;MASC;SG;3;PST;ACT
بنا	סיימה	بنا	סיים	V;ACT	V;FEM;SG;3;PST;ACT
بنا	הסתיים	بنا	הסתיים	V;ACT	V;MASC;SG;3;PST
بنا	הסתיימה	بنا	הסתיים	V;ACT	V;FEM;SG;3;PST
بنا	סיימתי	بنا	סיימתי	V;ACT	V;SG;1;PST;ACT
بنا	סיים	بنا	סיים	V;ACT	V;MASC;SG;3;PST;ACT
بنا	מבוסס	بنا	None	V;ACT	V;MASC;SG;V.PTCP
بنا	ללעוג	بنا	לעג	V;ACT	V;NFIN;ACT
بنا	התיישב	بنا	התיישב	V;ACT	V;MASC;SG;3;PST
بنا	התיישבו	بنا	התיישב	V;ACT	V;PL;1;PST
بنا	השלים	بنا	השלים	V;ACT	V;MASC;SG;3;PST;ACT
بنا	הלחין	بنا	הלחין	V;ACT	V;MASC;SG;3;PST;ACT
بنانا	לקשט	بنا	קישט	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	להתפייס	بنا	התפייס	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	לרקוח	بنا	רקח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	למנות	بنا	None	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	לזייף	بنا	זייף	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	להמציא	بنا	המציא	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	ליצור	بنا	יצר	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	ללעוג	بنا	לעג	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	להתאים	بنا	התאים	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	לקשט	بنا	קישט	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	להתפייס	بنا	התפייס	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	לרקוח	بنا	רקח	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
بنانا	למנות	بنا	None	V;MASC;SG;NFIN;ACT	V;NFIN
بنانا	לבנות	بنا	בנה	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
