for	pre	for	pre	ADP	ADP;ACC
heste	kone	hest	kono	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
årsag	rozum	årsag	rozum	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
årsag	príčina	årsag	príčina	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
årsag	dôvod	årsag	dôvod	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
årsag	dovod	årsag	dovod	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
årsag	príčina	årsag	príčina	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nærliggende	blízke	nærliggende	blízky	ADJ	ADJ;NOM;NEUT;PL
forbudt	zakázané	forbudt	zakázaný	ADJ;INDF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
forbudt	zakázaná	forbudt	zakázaný	ADJ;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
forbudt	zakázaný	forbudt	zakázaný	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
forbudt	zakázané	forbudt	zakázaný	ADJ;INDF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
forbudt	zakázaná	forbudt	zakázaný	ADJ;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
forbudt	zakázaný	forbudt	zakázaný	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
forbudt	zakázaná	forbudt	zakázaný	ADJ;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
forbudt	zakázané	forbudt	zakázaný	ADJ;INDF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
forbudt	zakázaný	forbudt	zakázaný	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
baggrunden	pozadie	baggrund	pozadie	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
baggrunden	minulosť	baggrund	minulosť	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
baggrunden	pozadí	baggrund	pozadie	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
elsker	milovať	elske	milovať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
elsker	ľúbi	elske	ľúbiť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
elsker	miluje	elske	milovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
borgen	zámok	borgen	zámok	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
borgen	hrad	borgen	hrad	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
borgen	hradu	borgen	hrad	N;DEF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
vilje	ochota	vilje	ochota	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
vilje	ochotu	vilje	ochot	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
dreng	chlapček	dreng	chlapček	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
dreng	chalan	dreng	chalan	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
dreng	chlapec	dreng	chlapec	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
dreng	decko	dreng	decko	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
dreng	dieťa	dreng	dieťa	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
hovedsagelig	hlavne	hovedsagelig	hlavne	ADV	ADV
hovedsagelig	prevažne	hovedsagelig	prevažne	ADV	ADV
ramte	zasiahli	ramme	zasiahnuť	V;IND;PST;FIN;ACT	V;PFV;MASC;PL;POS;PST;V.PTCP
ramte	udrieť	ramme	udrieť	V;IND;PST;FIN;ACT	V;PFV;POS;NFIN
ramte	udrel	ramme	udrieť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
lufthavnen	letisko	lufthavn	letisko	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
hjælper	pomáhať	hjælpe	pomáhať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
hjælper	pomôže	hjælpe	pomôcť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
hjælper	pomáha	hjælpe	pomáhať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
samarbejdet	spolupráca	samarbejde	spolupráca	N;DEF;NEUT;SG	N;NOM;FEM;SG
stephen	stephen	steph	stephen	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
politi	polícia	politi	polícia	N;INDF;NEUT;SG	N;NOM;FEM;SG
politi	políciu	politi	polícia	N;INDF;NEUT;SG	N;ACC;FEM;SG
firma	firma	firma	firm	N;INDF;NEUT;SG	N;NOM;FEM;SG
firma	firma	firma	firm	N;INDF;NEUT;SG	N;NOM;FEM;SG
firma	spoločnosť	firma	spoločnosť	N;INDF;NEUT;SG	N;NOM;FEM;SG
meddelte	oznámil	meddele	oznámiť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
meddelte	oznámila	meddele	oznámiť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
meddelte	oznámili	meddele	oznámiť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
afsnittet	oddiel	afsnitte	oddlieť	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
afsnittet	časť	afsnitte	časť	N;DEF;NEUT;SG	N;NOM;FEM;SG
afsnittet	úsek	afsnitte	úsek	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
afsnittet	sekcia	afsnitte	sekcia	N;DEF;NEUT;SG	N;NOM;FEM;SG
tilbyder	ponúka	tilbyde	ponúkať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
tilbyder	ponúka	tilbyde	ponúkať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
tilbyder	ponúkajú	tilbyde	ponúkať	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
sæt	nastaviť	sætte	nastaviť	V;IMP	V;PFV;POS;NFIN
minde	pamäť	minde	pamäť	N;INDF;NEUT;SG	N;NOM;FEM;SG
minde	spomienka	minde	spomienka	N;INDF;NEUT;SG	N;NOM;FEM;SG
minde	spomienku	minde	spomienka	N;INDF;NEUT;SG	N;ACC;FEM;SG
inspiration	inšpiráciu	inspiration	inšpirácia	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
inspiration	inšpirácia	inspiration	inšpirácia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
drenge	chlapci	dreng	chlapec	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
drenge	chalani	dreng	chalan	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
drenge	mládenci	dreng	mládenec	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
bånd	pásku	bånd	páska	N;INDF;NEUT;SG	N;ACC;FEM;SG
bånd	páska	bånd	páska	N;INDF;NEUT;SG	N;NOM;FEM;SG
støttet	podporil	støtte	podporiť	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
centre	centrum	centre	centrum	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
centre	centre	centre	centrum	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
centre	stredisko	centre	stredisko	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
centre	stred	centre	stred	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dans	dance	dans	daňca	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dans	tanec	dans	tanec	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dans	tanec	dans	tanec	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dans	tancovanie	dans	tancovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ingeniør	inžinierstvo	ingeniør	inžinierstvo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ingeniør	inžinier	ingeniør	inžinker	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
federation	federácia	federation	federácia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
irsk	írsky	irsk	írsky	N;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
irsk	írske	irsk	írske	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
irsk	írska	irsk	írsko	N;INDF;NEUT;SG	N;NOM;FEM;SG
løse	vyriešiť	løse	vyriešiť	V;NFIN;ACT	V;PFV;POS;NFIN
løse	riešiť	løse	riešiť	V;NFIN;ACT	V;IPFV;POS;NFIN
løse	vyriešiť	løse	vyriešiť	V;NFIN;ACT	V;PFV;POS;NFIN
løse	riešiť	løse	riešiť	V;NFIN;ACT	V;IPFV;POS;NFIN
atletik	atletike	atletik	atletika	N;INDF;NEUT;SG	N;NOM;FEM;SG
kristendommen	kresťanstvo	kristendom	kresťanstvo	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
udstilling	výstavu	udstilling	výstava	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
udstilling	výstava	udstilling	výstava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udstilling	výstava	udstilling	výstava	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udstilling	výstavu	udstilling	výstava	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fjorden	fjord	fjord	fjord	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
selvstændigt	nezávislý	selvstændigt	nezávislý	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
selvstændigt	nezávislá	selvstændigt	závislo	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
selvstændigt	nezávislé	selvstændigt	závislý	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
selvstændigt	samostatnú	selvstændigt	samostatný	ADJ;INDF;NEUT;SG	ADJ;ACC;FEM;SG
selvstændigt	samostatný	selvstændigt	samostatný	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
selvstændigt	samostatné	selvstændigt	samostatný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
selvstændigt	samostatná	selvstændigt	samostatný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
permanent	trvalý	permanent	trvalý	ADJ;INDF;SG	ADJ;INAN;NOM;MASC;SG
permanent	trvalá	permanent	trvať	ADJ;INDF;SG	ADJ;NOM;FEM;SG
permanent	trvalé	permanent	trvalý	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
permanent	trvalého	permanent	trvalý	ADJ;INDF;SG	ADJ;GEN;NEUT;SG
afstemning	hlasovanie	afstemning	hlasovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
afstemning	hlasovanie	afstemning	hlasovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
afstemning	ankete	afstemning	anketa	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
mødtes	stretla	mødes	stretnúť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
mødtes	stretol	mødes	stretnúť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fremtiden	budúca	fremtid	budúci	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
fremtiden	budúcnosti	fremtid	budúcnosť	N;DEF;MASC+FEM;SG	N;DAT;FEM;SG
fremtiden	budúcnosť	fremtid	budúcnosť	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
fremtiden	budúce	fremtid	budúci	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
potter	koše	potte	kôš	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
potter	hrnce	potte	hrniec	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
tur	odvoz	tur	odvoz	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tur	jazdu	tur	jazda	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tur	jazda	tur	jazda	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tur	výjazd	tur	výjazd	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tur	výlet	tur	výlet	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
reaktion	reakcia	reaktion	reakcia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
reaktion	reakciu	reaktion	reakcia	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
reaktion	odpoveď	reaktion	odpoveď	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
reaktion	odozva	reaktion	odozva	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
reaktion	reakcia	reaktion	reakcia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udvidelse	zväčšenie	udvidelse	zväčšenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udvidelse	rozšírenie	udvidelse	rozšírenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udvidelse	rozširovanie	udvidelse	rozširovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udvidelse	rozšírenie	udvidelse	rozšírenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udvidelse	rozširovanie	udvidelse	rozširovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udvidelse	predĺženie	udvidelse	predĺženie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udvidelse	rozšírenie	udvidelse	rozšírenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ophørte	prerušilo	ophøre	prerušiť	V;IND;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
syrien	sýria	syrie	sýria	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
internet	internete	interne	internet	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
internet	internetom	interne	internet	N;DEF;NEUT;SG	N;INAN;INS;MASC;SG
internet	internet	interne	internet	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
forstå	porozumieť	forstå	porozumieť	V;NFIN;ACT	V;PFV;POS;NFIN
forstå	pochopiť	forstå	pochopiť	V;NFIN;ACT	V;PFV;POS;NFIN
forstå	rozumieť	forstå	rozumieť	V;NFIN;ACT	V;IPFV;POS;NFIN
høre	vypočuť	høre	vypočuť	V;NFIN;ACT	V;PFV;POS;NFIN
høre	počuje	høre	počuť	V;NFIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
høre	počuli	høre	počuť	V;NFIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
høre	počuť	høre	počuť	V;NFIN;ACT	V;IPFV;POS;NFIN
konger	králi	konge	kráľ	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
konger	kráľov	konge	kráľ	N;INDF;MASC+FEM;PL	N;ANIM;GEN;MASC;PL
test	test	test	test	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
test	skúška	test	skúška	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
test	skúške	test	skúška	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
test	testovanie	test	testovanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
test	skúška	test	skúška	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
test	skúšanie	test	skúšanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
sælge	predať	sælge	predať	V;NFIN;ACT	V;PFV;POS;NFIN
sælge	predávať	sælge	predávať	V;NFIN;ACT	V;IPFV;POS;NFIN
sælge	predávať	sælge	predávať	V;NFIN;ACT	V;IPFV;POS;NFIN
sælge	predáva	sælge	predávať	V;NFIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
uafhængige	nezávislých	uafhængig	nezávislý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
uafhængige	nezávislých	uafhængig	nezávislý	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
uafhængige	nezávislí	uafhængig	závislieť	ADJ;PL	ADJ;ANIM;NOM;MASC;PL
hård	drsný	hård	drsný	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
hård	tvrdá	hård	tvrdý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
hård	ťažké	hård	ťažký	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
hård	tvrdý	hård	tvrdý	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
hård	ťažké	hård	ťažký	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
hård	tvrdá	hård	tvrdý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
hård	tvrdé	hård	tvrdý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
hård	kruté	hård	krutý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
indtryk	dojem	indtryk	dojem	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
relevant	relevantná	relevant	relevantný	ADJ;INDF;SG	ADJ;NOM;FEM;SG
relevant	relevantné	relevant	relevantný	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
relevant	príslušná	relevant	príslušný	ADJ;INDF;SG	ADJ;NOM;FEM;SG
relevant	relevantný	relevant	relevantný	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
relevant	príslušné	relevant	príslušný	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
sæde	sedadlo	sæde	sedadlo	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sæde	sídlo	sæde	sídlo	N;INDF;NEUT;SG	N;NOM;NEUT;SG
frankfurt	frankfurte	frankfurt	frankfurt	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
frankfurt	frankfurt	frankfurt	frankfurt	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sikker	bezpečné	sikker	bezpečný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
sikker	bezpečná	sikker	bezpečný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
sikker	bezpečný	sikker	bezpečný	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
sikker	bezpečné	sikker	bezpečný	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
sikker	zabezpečená	sikker	zabezpečený	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sikker	zabezpečené	sikker	zabezpečený	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
bugt	zálive	bugt	záliva	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bugt	záliv	bugt	záliv	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
mørke	tmu	mørke	tma	N;INDF;NEUT;SG	N;NOM;FEM;SG
mørke	temnota	mørke	temnota	N;INDF;NEUT;SG	N;NOM;FEM;SG
mørke	tma	mørke	tma	N;INDF;NEUT;SG	N;NOM;FEM;SG
svarede	odpovedal	svare	odpovedať	V;IND;PST;FIN;ACT	V;ANIM;MASC;SG;POS;PST;V.PTCP
svarede	odpovedala	svare	odpovedať	V;IND;PST;FIN;ACT	V;FEM;SG;POS;PST;V.PTCP
svarede	odpovedali	svare	odpovedať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
svarede	odpovedali	svare	odpovedať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
svarede	odpovedal	svare	odpovedať	V;IND;PST;FIN;ACT	V;ANIM;MASC;SG;POS;PST;V.PTCP
svarede	reagovala	svare	reagovať	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
svarede	reagoval	svare	reagovať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
svarede	reagovali	svare	reagovať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
strøm	tok	strøm	tok	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
strøm	toku	strøm	tok	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
strøm	prietok	strøm	prietok	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
strøm	potok	strøm	potok	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
strøm	prúd	strøm	prúd	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
strøm	stream	strøm	stream	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
strøm	moc	strøm	moc	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
strøm	napájanie	strøm	napájanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
strøm	výkon	strøm	výkon	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
strøm	power	strøm	power	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kors	kríž	kors	kríž	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
parlament	parlament	parlament	parlament	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
parlament	parlamentu	parlament	parlament	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
columbia	kolumbia	columbia	kolumbí	N;INDF;NEUT;SG	N;NOM;FEM;SG
columbia	columbia	columbia	columbí	N;INDF;NEUT;SG	N;NOM;FEM;SG
columbia	kolumbii	columbia	kolumbí	N;INDF;NEUT;SG	N;DAT;FEM;SG
columbia	kolumbia	columbia	kolumbí	N;INDF;NEUT;SG	N;NOM;FEM;SG
ovenfor	vyššie	ovenfor	vysoko	ADV	ADV;CMPR
ren	čistá	ren	čistý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
ren	čistý	ren	čistý	ADJ;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
ren	čisté	ren	čistý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
ren	čistá	ren	čistý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
ren	čistý	ren	čistý	ADJ;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
ren	čisté	ren	čistý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
brødrene	bratov	broder	brat	N;DEF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
brødrene	bratmi	broder	brat	N;DEF;MASC+FEM;PL	N;ANIM;INS;MASC;PL
brødrene	bratia	broder	brat	N;DEF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
danskere	dáni	dansker	dáň	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
sogne	farností	sogn	farnosť	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
materialer	materiály	materiale	materiál	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
materialer	materiálov	materiale	materiál	N;INDF;NEUT;PL	N;INAN;GEN;MASC;PL
eventyr	dobrodružstvo	eventyr	dobrodružstvo	N;INDF;NEUT;SG	N;NOM;NEUT;SG
adskiller	oddeľuje	adskille	oddeľovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
lyst	želanie	lyst	želanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lyst	túžbu	lyst	túžba	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
lyst	túžba	lyst	túžba	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tennis	tenis	tennis	tenis	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
producerer	vyrába	producere	vyrábať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
producerer	produkuje	producere	produkovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
elektronisk	elektronicky	elektronisk	elektronicky	ADV	ADV
slutter	skončí	slutte	skončiť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
slutter	končí	slutte	končiť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
forståelse	porozumenie	forståelse	porozumenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
forståelse	pochopenie	forståelse	pochopenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
forståelse	chápanie	forståelse	chápanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
forståelse	chápanie	forståelse	chápanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
forståelse	pochopenie	forståelse	pochopenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
forståelse	porozumenie	forståelse	porozumenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
landskabet	krajina	landskab	krajina	N;DEF;NEUT;SG	N;NOM;FEM;SG
jern	železo	jern	železo	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
dræbe	zabíjať	dræbe	zabíjať	V;NFIN;ACT	V;IPFV;POS;NFIN
dræbe	zabiť	dræbe	zabiť	V;NFIN;ACT	V;PFV;POS;NFIN
angiveligt	údajne	angiveligt	údajne	ADV	ADV
angiveligt	údajne	angiveligt	údajne	ADV	ADV
angiveligt	údajne	angiveligt	údajne	ADV	ADV
dybt	hlboko	dybt	hlboko	ADV	ADV
dybt	hlboko	dybt	hlboko	ADV	ADV
udsigt	výhľad	udsigt	výhľad	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
udsigt	pohľad	udsigt	pohľad	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
udsigt	zobrazenie	udsigt	zobrazenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
målmand	brankár	målmand	brankár	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
målmand	brankára	målmand	brankár	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
værdier	hodnoty	værdi	hodnota	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
værdier	hodnôt	værdi	hodnota	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
studere	študuje	studere	študovať	V;NFIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
mestre	majstri	mester	majster	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
mestre	kapitánov	mester	kapitán	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
mestre	majstrov	mester	majster	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
mestre	majstri	mester	majster	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
mestre	šampióni	mester	šampióň	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
mestre	šampiónov	mester	šampión	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
mestre	majstrov	mester	majster	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
malet	namaľoval	male	namaľovať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
malet	maľoval	male	maľovať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
project	projekt	project	projekt	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
project	projektu	project	projekt	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
