من	از	مِن	از	ADP	ADP
كردستان	kurdistan	كُردِستَان	kurdistan	N;NOM;INDF;SG	N;SG
اخر	واپسین	آخَر	واپسین	ADJ;NOM;INDF;MASC;SG	ADJ;RL
اخر	آخرین	آخَر	آخرین	ADJ;NOM;INDF;MASC;SG	ADJ;RL
اخر	اخرین	آخَر	اخرین	ADJ;NOM;INDF;MASC;SG	ADJ;RL
اخر	دیگری	آخَر	دیگر	ADJ;NOM;INDF;MASC;SG	ADJ
النظم	سیستمها	نِظَام	سیستم	N;NOM;DEF;PL	N;PL
النسيج	پارچه	نَسِيج	پارچه	N;NOM;DEF;SG	N;SG
النسيج	پارچه	نَسِيج	پارچه	N;NOM;DEF;SG	N;SG
النسيج	بافت	نَسِيج	بافت	N;NOM;DEF;SG	N;SG
جريمة	جرم	جَرِيمَة	جرم	N;NOM;INDF;SG	N;SG
جريمة	جنایت	جَرِيمَة	جنایت	N;NOM;INDF;SG	N;SG
جريمة	جُرم	جَرِيمَة	جُرم	N;NOM;INDF;SG	N;SG
المطلوب	مطلوب	مَطلُوب	مطلوب	ADJ;NOM;DEF;MASC;SG	ADJ
المطلوب	لازم	مَطلُوب	لازم	ADJ;NOM;DEF;MASC;SG	ADJ
الجريمة	جرم	جَرِيمَة	جرم	N;NOM;DEF;SG	N;SG
الجريمة	جنایت	جَرِيمَة	جنایت	N;NOM;DEF;SG	N;SG
الجريمة	جُرم	جَرِيمَة	جُرم	N;NOM;DEF;SG	N;SG
شكرا	تشکر	شُكر	تشکر	N;ACC;INDF;SG	N;SG
شكرا	سپاس	شُكر	سپاس	N;ACC;INDF;SG	N;SG
شكرا	ممنون	شُكر	None	N;ACC;INDF;SG	N;SG
تدمير	تخریب	تَدمِير	تخریب	N;NOM;INDF;SG	N;SG
تدمير	هلاکت	تَدمِير	هلاکت	N;NOM;INDF;SG	N;SG
تدمير	نابودی	تَدمِير	نابودی	N;NOM;INDF;SG	N;SG
تدمير	خرابی	تَدمِير	خرابی	N;NOM;INDF;SG	N;SG
تدمير	ویرانی	تَدمِير	None	N;NOM;INDF;SG	N;SG
الوزارة	کابینه	وِزَارَة	کابینه	N;NOM;DEF;SG	N;SG
الوزارة	کابینت	وِزَارَة	کابینت	N;NOM;DEF;SG	N;SG
الوزارة	وزارت	وِزَارَة	وزارت	N;NOM;DEF;SG	N;SG
مبادئ	اصول	مَبدَأ	اصل	N;NOM;INDF;PL	N;PL
الوظائف	پستها	وَظِيفَة	پست	N;NOM;DEF;PL	N;PL
الوظائف	کارها	وَظِيفَة	کار	N;NOM;DEF;PL	N;PL
الوظائف	کارهای	وَظِيفَة	کار	N;NOM;DEF;PL	N;PL
المناعة	مصونیت	مُنَاع	مصونیت	N;NOM;DEF;SG	N;SG
مطبخ	آشپزی	مَطبَخ	آشپزی	N;NOM;INDF;SG	N;SG
مطبخ	آشپزخانه	مَطبَخ	آشپزخانه	N;NOM;INDF;SG	N;SG
بيضاء	سفید	بَيضَاء	سفید	ADJ;NOM;INDF;FEM;SG	ADJ
صراع	جهاد	صِرَاع	جهاد	N;NOM;INDF;SG	N;SG
صراع	کشمکش	صِرَاع	کشمکش	N;NOM;INDF;SG	N;SG
صراع	درگیری	صِرَاع	درگیری	N;NOM;INDF;SG	N;SG
صراع	منازعه	صِرَاع	منازعه	N;NOM;INDF;SG	N;SG
صراع	کشمکش	صِرَاع	کشمکش	N;NOM;INDF;SG	N;SG
صراع	نزاع	صِرَاع	نزاع	N;NOM;INDF;SG	N;SG
صراع	ناسازگاری	صِرَاع	ناسازگاری	N;NOM;INDF;SG	N;SG
حوار	محاوره	حِوَار	محاوره	N;NOM;INDF;SG	N;SG
حوار	محاوره	حِوَار	محاوره	N;NOM;INDF;SG	N;SG
فرد	شخصی	فَرد	شخص	N;NOM;INDF;SG	N;SG
فرد	فرد	فَرد	فرد	N;NOM;INDF;SG	N;SG
فرد	فرد	فَرد	فرد	N;NOM;INDF;SG	N;SG
المعنى	معنای	مَعنَى	معنا	N;NOM;DEF;SG	N;SG
المعنى	معنی	مَعنَى	معنی	N;NOM;DEF;SG	N;SG
المعنى	معنا	مَعنَى	معنا	N;NOM;DEF;SG	N;SG
ربط	پیوند	رَبط	پیوند	N;NOM;INDF;SG	N;SG
ربط	لینک	رَبط	لینک	N;NOM;INDF;SG	N;SG
ربط	وصل	رَبط	وصل	N;NOM;INDF;SG	N;SG
ربط	اتصال	رَبط	اتصال	N;NOM;INDF;SG	N;SG
ربط	مرتبط	رَبط	مرتبط	N;NOM;INDF;SG	N;SG
تركيب	نصب	تَركِيب	نصب	N;NOM;INDF;SG	N;SG
تربية	شکوفا	تَربِيَة	شکوفا	N;NOM;INDF;SG	N;SG
تربية	پرورش	تَربِيَة	پرورش	N;NOM;INDF;SG	N;SG
تربية	بعثت	تَربِيَة	بعثت	N;NOM;INDF;SG	N;SG
نسخ	کپی	نُسخَة	None	N;NOM;INDF;SG	N;SG
نسخ	رونوشت	نُسخَة	رونوشت	N;NOM;INDF;SG	N;SG
جهد	تلاش	جَهد	تلاش	N;NOM;INDF;SG	N;SG
جهد	کوشش	جَهد	کوشش	N;NOM;INDF;SG	N;SG
جهد	ولتاژ	جَهد	ولتاژ	N;NOM;INDF;SG	N;SG
بدرجة	درجه	بدرجة	درجه	N;NOM;INDF;SG	N;SG
العظم	استخوان	عَظَم	استخوان	N;NOM;DEF;SG	N;SG
المطلوبة	لازم	مَطلُوب	لازم	ADJ;NOM;DEF;FEM;SG	ADJ
الترشيح	پالایش	تَرشِيح	پالایش	N;NOM;DEF;SG	N;SG
تطبيقات	کاربردها	تَطبِيق	کاربرد	N;NOM;INDF;PL	N;PL
مائة	صد	مِائَة	صد	NUM;NOM;INDF;SG	NUM
الهيكل	هال	هَيكَل	هال	N;NOM;DEF;SG	N;SG
الهيكل	بدنه	هَيكَل	بدنه	N;NOM;DEF;SG	N;SG
الهيكل	ساختار	هَيكَل	ساختار	N;NOM;DEF;SG	N;SG
الهيكل	سازه	هَيكَل	سازه	N;NOM;DEF;SG	N;SG
الزيتون	آلیو	زَيتُون	آلیو	N;NOM;DEF;SG	N;SG
الزيتون	زیتونی	زَيتُون	زیتونی	N;NOM;DEF;SG	N;SG
الزيتون	زیتون	زَيتُون	None	N;NOM;DEF;SG	N;SG
الزيتون	زیتونی	زَيتُون	زیتونی	N;NOM;DEF;SG	N;SG
الزيتون	زیتون	زَيتُون	None	N;NOM;DEF;SG	N;SG
رياضي	اتلتیک	رِيَاضِيّ	اتلتیک	N;NOM;INDF;SG	N;SG
رياضي	ورزشی	رِيَاضِيّ	ورزشی	N;NOM;INDF;SG	N;SG
رياضي	ورزشکار	رِيَاضِيّ	ورزشکار	N;NOM;INDF;SG	N;SG
رياضي	athlete	رِيَاضِيّ	athlete	N;NOM;INDF;SG	N;SG
رياضي	پهلوان	رِيَاضِيّ	None	N;NOM;INDF;SG	N;SG
رياضي	ورزشکار	رِيَاضِيّ	ورزشکار	N;NOM;INDF;SG	N;SG
البوابة	دروازه	بَوَّابَة	دروازه	N;NOM;DEF;SG	N;SG
البوابة	گیت	بَوَّابَة	گرفت#گیر	N;NOM;DEF;SG	N;SG
البوابة	دری	بَوَّابَة	دری	N;NOM;DEF;SG	N;SG
البوابة	پورتال	بَوَّابَة	پورتال	N;NOM;DEF;SG	N;SG
البوابة	دروازه	بَوَّابَة	دروازه	N;NOM;DEF;SG	N;SG
تشخيص	تشخیصی	تَشخِيص	None	N;NOM;INDF;SG	N;SG
تشخيص	تشخیصش	تَشخِيص	تشخیصش	N;NOM;INDF;SG	N;SG
تشخيص	تشخیص	تَشخِيص	تشخیص	N;NOM;INDF;SG	N;SG
مستوطنة	سازش	مُستَوطَنَة	سازش	N;NOM;INDF;SG	N;SG
مستوطنة	قرارگاه	مُستَوطَنَة	قرارگاه	N;NOM;INDF;SG	N;SG
مستوطنة	توافق	مُستَوطَنَة	توافق	N;NOM;INDF;SG	N;SG
محدد	مشخص	مُحَدَّد	مشخص	ADJ;NOM;INDF;MASC;SG	ADJ
الكمبيوتر	رایانه	كَمبيُوتِر	رایانه	N;NOM;DEF;SG	N;SG
الكمبيوتر	کامپیوتر	كَمبيُوتِر	کامپیو	N;NOM;DEF;SG	N;SG
مدرب	trainer	مُدَرِّب	None	N;NOM;INDF;SG	N;SG
مدرب	مربی	مُدَرِّب	مربی	N;NOM;INDF;SG	N;SG
مدرب	instructor	مُدَرِّب	instructor	N;NOM;INDF;SG	N;SG
مدرب	مدرس	مُدَرِّب	مدرس	N;NOM;INDF;SG	N;SG
مدرب	coach	مُدَرِّب	coach	N;NOM;INDF;SG	N;SG
مدرب	دلیجان	مُدَرِّب	دلیج	N;NOM;INDF;SG	N;SG
مدرب	مربیگری	مُدَرِّب	None	N;NOM;INDF;SG	N;SG
مدرب	مربی	مُدَرِّب	مربی	N;NOM;INDF;SG	N;SG
التكنولوجيا	فناوری	تِكنُولُوجِيَا	فناوری	N;NOM;DEF;SG	N;SG
التكنولوجيا	تکنولوژی	تِكنُولُوجِيَا	None	N;NOM;DEF;SG	N;SG
الاولى	اول	أَوَّل	اول	ADJ;NOM;DEF;FEM;SG	ADJ
الاولى	نخستین	أَوَّل	نخستین	ADJ;NOM;DEF;FEM;SG	ADJ;RL
مصنع	کارخانه	مَصنَع	کارخانه	N;NOM;INDF;SG	N;SG
مصنع	سازنده	مَصنَع	سازنده	N;NOM;INDF;SG	N;SG
ضرب	بیت	ضَرب	بیت	N;NOM;INDF;SG	N;SG
النوم	خوابم	نَوم	خوابت#خواب	N;NOM;DEF;SG	N;SG
النوم	خواب	نَوم	خواب	N;NOM;DEF;SG	N;SG
النوم	خوابیدن	نَوم	خوابیدن	N;NOM;DEF;SG	N;SG
النوم	خواب	نَوم	خواب	N;NOM;DEF;SG	N;SG
العقيدة	تعصب	عَقِيدَة	تعصب	N;NOM;DEF;SG	N;SG
العقيدة	آیین	عَقِيدَة	آیین	N;NOM;DEF;SG	N;SG
الروح	نفس	رُوح	نفس	N;NOM;DEF;SG	N;SG
الروح	سول	رُوح	سول	N;NOM;DEF;SG	N;SG
الروح	نفسی	رُوح	نفس	N;NOM;DEF;SG	N;SG
الروح	روحی	رُوح	روح	N;NOM;DEF;SG	N;SG
الروح	اسپریت	رُوح	اسپریت	N;NOM;DEF;SG	N;SG
الروح	روح	رُوح	روح	N;NOM;DEF;SG	N;SG
ذاكرة	خاطره	ذَاكِرَة	خاطره	N;NOM;INDF;SG	N;SG
ذاكرة	حافظه	ذَاكِرَة	حافظه	N;NOM;INDF;SG	N;SG
ذاكرة	حافظۀ	ذَاكِرَة	حافظۀ	N;NOM;INDF;SG	N;SG
التجربة	آزمایش	تَجرِبَة	آزمایش	N;NOM;DEF;SG	N;SG
التجربة	تجربه	تَجرِبَة	تجربه	N;NOM;DEF;SG	N;SG
واجهة	واسط	وَاجِهَة	واسط	N;NOM;INDF;SG	N;SG
واجهة	رابط	وَاجِهَة	رابط	N;NOM;INDF;SG	N;SG
واجهة	جبهه	وَاجِهَة	جبهه	N;NOM;INDF;SG	N;SG
واجهة	جلو	وَاجِهَة	جلو	N;NOM;INDF;SG	N;SG
التمييز	تبعیض	تَميِيز	تبعیض	N;NOM;DEF;SG	N;SG
التمييز	تمایز	تَميِيز	تمایز	N;NOM;DEF;SG	N;SG
صعوبة	دشواری	صُعُوبَة	دشوار	N;NOM;INDF;SG	N;SG
صعوبة	سختی	صُعُوبَة	سختی	N;NOM;INDF;SG	N;SG
غزو	تهاجم	غَزو	تهاجم	N;NOM;INDF;SG	N;SG
غزو	هجوم	غَزو	هجوم	N;NOM;INDF;SG	N;SG
غزو	فتح	غَزو	فتح	N;NOM;INDF;SG	N;SG
البقاء	بقا	بَقَاء	بقا	N;NOM;DEF;SG	N;SG
البقاء	بقای	بَقَاء	بقا	N;NOM;DEF;SG	N;SG
البقاء	بقاء	بَقَاء	بقاء	N;NOM;DEF;SG	N;SG
البقاء	ماندن	بَقَاء	ماندن	N;NOM;DEF;SG	N;SG
خلية	سلول	خَلِيَّة	سلول	N;NOM;INDF;SG	N;SG
خلية	یاخته	خَلِيَّة	یاخت#یاز	N;NOM;INDF;SG	N;SG
خلية	کندو	خَلِيَّة	کندو	N;NOM;INDF;SG	N;SG
خلية	هایو	خَلِيَّة	هایو	N;NOM;INDF;SG	N;SG
خلية	کندوی	خَلِيَّة	کندوی	N;NOM;INDF;SG	N;SG
السياسات	سیاستهای	سِيَاسَة	سیاست	N;NOM;DEF;PL	N;PL
عشرين	بیست	عِشرُون	بیست	NUM;NOM;INDF	NUM
طفل	بچه	طِفل	بچه	N;NOM;INDF;SG	N;SG
طفل	کودک	طِفل	کودک	N;NOM;INDF;SG	N;SG
طفل	فرزند	طِفل	فرزند	N;NOM;INDF;SG	N;SG
طفل	بچه	طِفل	بچه	N;NOM;INDF;SG	N;SG
توحيد	متحد	تَوحِيد	None	N;NOM;INDF;SG	N;SG
توحيد	یگانگی	تَوحِيد	یگانگی	N;NOM;INDF;SG	N;SG
المواضيع	موضوعات	مَوضُوع	موضوع	N;NOM;DEF;PL	N;PL
المواضيع	موضوعاتی	مَوضُوع	موضوع	N;NOM;DEF;PL	N;PL
الحركات	حرکات	حَرَكَة	None	N;NOM;DEF;PL	N;PL
الحركات	حرکات	حَرَكَة	None	N;NOM;DEF;PL	N;PL
طهران	تهران	طَهرَان	تهران	N;NOM;INDF;SG	N;SG
طهران	tehran	طَهرَان	None	N;NOM;INDF;SG	N;SG
الحرس	نگهبانی	حَرَس	None	N;NOM;DEF;SG	N;SG
الحرس	گارد	حَرَس	گاشت#گار	N;NOM;DEF;SG	N;SG
العضلات	عضلات	عُضلَة	عضله	N;NOM;DEF;PL	N;PL
العضلات	عضلات	عُضلَة	عضله	N;NOM;DEF;PL	N;PL
حديد	آهن	حَدِيد	آهن	N;NOM;INDF;SG	N;SG
كوم	کوم	كوم	کوم	N;NOM;INDF;SG	N;SG
كوم	com	كوم	com	N;NOM;INDF;SG	N;SG
الويب	تار	وَيب	تار	N;NOM;DEF;SG	N;SG
الويب	وب	وَيب	وب	N;NOM;DEF;SG	N;SG
الويب	وبی	وَيب	وبی	N;NOM;DEF;SG	N;SG
حقل	فیلد	حقل	None	N;NOM;INDF;SG	N;SG
حقل	حوزه	حقل	حوزه	N;NOM;INDF;SG	N;SG
مرتبة	تشک	مَرتَبَة	تشک	N;NOM;INDF;SG	N;SG
احتلال	اشغال	اِحتِلَال	اشغال	N;NOM;INDF;SG	N;SG
ورقة	ورقه	وَرَقَة	None	N;NOM;INDF;SG	N;SG
ورقة	برگه	وَرَقَة	برگه	N;NOM;INDF;SG	N;SG
ورقة	کاغذ	وَرَقَة	کاغذ	N;NOM;INDF;SG	N;SG
ورقة	برگی	وَرَقَة	برگی	N;NOM;INDF;SG	N;SG
ورقة	برگ	وَرَقَة	برگ	N;NOM;INDF;SG	N;SG
غربي	غربی	غَربِيّ	غربی	ADJ;NOM;INDF;MASC;SG	ADJ
غربي	غربی	غَربِيّ	غربی	ADJ;NOM;INDF;MASC;SG	ADJ
الموقف	وضعیت	مَوقِف	وضعیت	N;NOM;DEF;SG	N;SG
الموقف	موقعیت	مَوقِف	موقعیت	N;NOM;DEF;SG	N;SG
الموقف	نگرش	مَوقِف	نگرش	N;NOM;DEF;SG	N;SG
الموقف	منش	مَوقِف	منش	N;NOM;DEF;SG	N;SG
الموقف	گرایش	مَوقِف	گرایش	N;NOM;DEF;SG	N;SG
الموقف	موضع	مَوقِف	موضع	N;NOM;DEF;SG	N;SG
الموقف	موقعیت	مَوقِف	موقعیت	N;NOM;DEF;SG	N;SG
الصف	رده	صَفّ	رده	N;NOM;DEF;SG	N;SG
الصف	ردۀ	صَفّ	ردۀ	N;NOM;DEF;SG	N;SG
الصف	کلاس	صَفّ	کلاس	N;NOM;DEF;SG	N;SG
الصف	class	صَفّ	class	N;NOM;DEF;SG	N;SG
الصف	کلاسی	صَفّ	کلاسی	N;NOM;DEF;SG	N;SG
الحج	حج	حَجّ	حج	N;NOM;DEF;SG	N;SG
الحج	زیارت	حَجّ	زیارت	N;NOM;DEF;SG	N;SG
الحج	نورالله	حَجّ	نورالله	N;NOM;DEF;SG	N;SG
الحج	حاج	حَجّ	حاج	N;NOM;DEF;SG	N;SG
الحج	حج	حَجّ	حج	N;NOM;DEF;SG	N;SG
الحج	حاج	حَجّ	حاج	N;NOM;DEF;SG	N;SG
الدخل	درآمدی	دَخل	درآمدی	N;NOM;DEF;SG	N;SG
الدخل	درآمد	دَخل	درآمد	N;NOM;DEF;SG	N;SG
متوسطة	متوسط	مُتَوَسِّط	متوسط	ADJ;NOM;INDF;FEM;SG	ADJ
اتصال	ارتباط	اِتِّصَال	ارتباط	N;NOM;INDF;SG	N;SG
اتصال	اتصال	اِتِّصَال	اتصال	N;NOM;INDF;SG	N;SG
اتصال	ارتباط	اِتِّصَال	ارتباط	N;NOM;INDF;SG	N;SG
اتصال	آشنای	اِتِّصَال	None	N;NOM;INDF;SG	N;SG
اتصال	تماس	اِتِّصَال	تماس	N;NOM;INDF;SG	N;SG
الانتقال	انتقال	اِنتِقَال	انتقال	N;NOM;DEF;SG	N;SG
الانتقال	گذار	اِنتِقَال	گذار	N;NOM;DEF;SG	N;SG
الانتقال	حرکت	اِنتِقَال	حرکت	N;NOM;DEF;SG	N;SG
شراء	خریدار	شِرَاء	خریدار	N;NOM;INDF;SG	N;SG
شراء	خرید	شِرَاء	خرید	N;NOM;INDF;SG	N;SG
شراء	خریداری	شِرَاء	خریداری	N;NOM;INDF;SG	N;SG
شراء	خرید	شِرَاء	خرید	N;NOM;INDF;SG	N;SG
شراء	خریدن	شِرَاء	خریدن	N;NOM;INDF;SG	N;SG
شراء	خرید	شِرَاء	خرید	N;NOM;INDF;SG	N;SG
تشريح	تشریح	تَشرِيح	تشریح	N;NOM;INDF;SG	N;SG
تشريح	آناتومی	تَشرِيح	آناتومی	N;NOM;INDF;SG	N;SG
الاول	اول	أَوَّل	اول	ADJ;NOM;DEF;MASC;SG	ADJ
الاول	نخستین	أَوَّل	نخستین	ADJ;NOM;DEF;MASC;SG	ADJ;RL
ضابط	افسر	ضَابِط	None	N;NOM;INDF;SG	N;SG
ضابط	سرکار	ضَابِط	سرکار	N;NOM;INDF;SG	N;SG
جملة	موجوده	جُملَة	موجوده	N;NOM;INDF;SG	N;SG
جملة	انبوه	جُملَة	انبوه	N;NOM;INDF;SG	N;SG
جملة	عبارت	جُملَة	عبارت	N;NOM;INDF;SG	N;SG
جملة	حکم	جُملَة	حکم	N;NOM;INDF;SG	N;SG
جملة	جمله	جُملَة	جمله	N;NOM;INDF;SG	N;SG
شاشة	پرده	شَاشَة	پرده	N;NOM;INDF;SG	N;SG
الممثلة	بازیگر	مُمَثَّل	بازیگر	N;NOM;DEF;SG	N;SG
الممثلة	actress	مُمَثَّل	actress	N;NOM;DEF;SG	N;SG
المباريات	بازیهای	مُبَارَاة	None	N;NOM;DEF;PL	N;PL
المباريات	بازیها	مُبَارَاة	بازی	N;NOM;DEF;PL	N;PL
بنات	دخترها	بِنَة	دختر	N;NOM;INDF;PL	N;PL
بنات	دختران	بِنَة	None	N;NOM;INDF;PL	N;PL
لبناني	لبنان	لُبنَانِيّ	لبنان	N;NOM;INDF;SG	N;SG
لبناني	لبنانی	لُبنَانِيّ	لبنانی	N;NOM;INDF;SG	N;SG
تفاصيل	جزئیات	تَفصِيل	جزئی	N;NOM;INDF;PL	N;PL
تفاصيل	جزئیات	تَفصِيل	جزئی	N;NOM;INDF;PL	N;PL
تفاصيل	جزییات	تَفصِيل	جزیی	N;NOM;INDF;PL	N;PL
محرر	ویرایشگر	محرر	ویرایشگر	N;NOM;INDF;SG	N;SG
الاتجاه	گرایش	اِتِّجَاه	گرایش	N;NOM;DEF;SG	N;SG
الاتجاه	روند	اِتِّجَاه	روند	N;NOM;DEF;SG	N;SG
الاتجاه	قبله	اِتِّجَاه	قبله	N;NOM;DEF;SG	N;SG
الاتجاه	مقصد	اِتِّجَاه	مقصد	N;NOM;DEF;SG	N;SG
الشهرة	شهرتش	شُهرَة	شهرتش	N;NOM;DEF;SG	N;SG
الشهرة	شهرت	شُهرَة	شهرت	N;NOM;DEF;SG	N;SG
الشهرة	شهرتی	شُهرَة	شهرت	N;NOM;DEF;SG	N;SG
شرطة	پولیس	شُرطَة	پولیس	N;NOM;INDF;SG	N;SG
شرطة	پلیس	شُرطَة	پلیس	N;NOM;INDF;SG	N;SG
ثابتة	ثابت	ثَابِت	ثابت	ADJ;NOM;INDF;FEM;SG	ADJ
سحب	ابری	سَحب	ابری	N;NOM;INDF;SG	N;SG
سحب	ابر	سَحب	ابر	N;NOM;INDF;SG	N;SG
امتداد	افزونه	اِمتِدَاد	افزونه	N;NOM;INDF;SG	N;SG
امتداد	پسوند	اِمتِدَاد	پسوند	N;NOM;INDF;SG	N;SG
تعطي	میدهد	أَعطَى	داد#ده	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;SG;3;PRS
القادة	فرماندهان	قَائِد	فرمانده	N;NOM;DEF;PL	N;PL
القادة	رهبران	قَائِد	رهبر	N;NOM;DEF;PL	N;PL
التحقيق	تحقیق	تَحقِيق	تحقیق	N;NOM;DEF;SG	N;SG
التحقيق	تحقیق	تَحقِيق	تحقیق	N;NOM;DEF;SG	N;SG
التحقيق	استعلام	تَحقِيق	None	N;NOM;DEF;SG	N;SG
السنين	سالهای	سَنَة	سال	N;NOM;DEF;PL	N;PL
السنين	سالها	سَنَة	سال	N;NOM;DEF;PL	N;PL
الضباط	ماموران	ضَابِط	None	N;NOM;DEF;PL	N;PL
الضباط	افسران	ضَابِط	افسر	N;NOM;DEF;PL	N;PL
المستقلة	مستقل	مُستَقِلّ	مستقل	ADJ;NOM;DEF;FEM;SG	ADJ
التدخل	پارازیت	تَدَخُّل	پارازیت	N;NOM;DEF;SG	N;SG
التدخل	دخالت	تَدَخُّل	دخالت	N;NOM;DEF;SG	N;SG
التدخل	مداخله	تَدَخُّل	مداخله	N;NOM;DEF;SG	N;SG
التدخل	تداخل	تَدَخُّل	تداخل	N;NOM;DEF;SG	N;SG
التدخل	دخالت	تَدَخُّل	دخالت	N;NOM;DEF;SG	N;SG
التدخل	مداخله	تَدَخُّل	مداخله	N;NOM;DEF;SG	N;SG
حارس	نگهبانی	حَارِس	None	N;NOM;INDF;SG	N;SG
حارس	گارد	حَارِس	گاشت#گار	N;NOM;INDF;SG	N;SG
الرسائل	حروف	رِسَالَة	حرف	N;NOM;DEF;PL	N;PL
الرسائل	پیامها	رِسَالَة	پیام	N;NOM;DEF;PL	N;PL
سلوك	رفتاری	سُلُوك	رفتار	N;NOM;INDF;SG	N;SG
سلوك	سیرت	سُلُوك	سیرت	N;NOM;INDF;SG	N;SG
سلوك	رفتار	سُلُوك	رفتار	N;NOM;INDF;SG	N;SG
سلوك	نگرش	سُلُوك	نگرش	N;NOM;INDF;SG	N;SG
سلوك	منش	سُلُوك	منش	N;NOM;INDF;SG	N;SG
سلوك	گرایش	سُلُوك	گرایش	N;NOM;INDF;SG	N;SG
سلوك	رفتاری	سُلُوك	رفتار	N;NOM;INDF;SG	N;SG
سلوك	رفتار	سُلُوك	رفتار	N;NOM;INDF;SG	N;SG
طائر	پرنده	طَائِر	پرنده	N;NOM;INDF;SG	N;SG
ضباط	ماموران	ضَابِط	None	N;NOM;INDF;PL	N;PL
ضباط	افسران	ضَابِط	افسر	N;NOM;INDF;PL	N;PL
توجيه	هدایت	تَوجِيه	هدایت	N;NOM;INDF;SG	N;SG
توجيه	رهنمود	تَوجِيه	رهنمود	N;NOM;INDF;SG	N;SG
الغرض	مقصود	غَرَض	مقصود	N;NOM;DEF;SG	N;SG
الغرض	هدفی	غَرَض	هدفی	N;NOM;DEF;SG	N;SG
مغني	خواننده	مَغِين	خواننده	N;NOM;INDF;SG	N;SG
الوصف	شرح	وَصف	شرح	N;NOM;DEF;SG	N;SG
الوصف	توصیف	وَصف	توصیف	N;NOM;DEF;SG	N;SG
القنوات	کانالها	قَنَاة	کانال	N;NOM;DEF;PL	N;PL
القنوات	کانالهای	قَنَاة	کانال	N;NOM;DEF;PL	N;PL
تمثال	مجسمه	تِمثَال	مجسمه	N;NOM;INDF;SG	N;SG
تمثال	تندیس	تِمثَال	None	N;NOM;INDF;SG	N;SG
تمثال	مجسمه	تِمثَال	مجسمه	N;NOM;INDF;SG	N;SG
تمثال	تندیس	تِمثَال	None	N;NOM;INDF;SG	N;SG
تحالف	ائتلاف	تَحَالُف	ائتلاف	N;NOM;INDF;SG	N;SG
تحالف	وصلت	تَحَالُف	وصلت	N;NOM;INDF;SG	N;SG
تحالف	اتحاد	تَحَالُف	اتحاد	N;NOM;INDF;SG	N;SG
تحالف	ائتلاف	تَحَالُف	ائتلاف	N;NOM;INDF;SG	N;SG
درب	دنباله	دَرَّب	دنباله	N;NOM;INDF;SG	N;SG
الخشب	چوبی	خَشَب	چوبی	N;NOM;DEF;SG	N;SG
الخشب	وود	خَشَب	None	N;NOM;DEF;SG	N;SG
الخشب	چوب	خَشَب	چوب	N;NOM;DEF;SG	N;SG
الخشب	الوار	خَشَب	الر	N;NOM;DEF;SG	N;SG
مهندس	مهندس	مُهَندِس	مهندس	N;NOM;INDF;SG	N;SG
مهندس	engineer	مُهَندِس	engineer	N;NOM;INDF;SG	N;SG
دعوة	دعوت	دَعوَة	دعوت	N;NOM;INDF;SG	N;SG
دعوة	دعوت	دَعوَة	دعوت	N;NOM;INDF;SG	N;SG
دعوة	دعوتنامه	دَعوَة	دعوتنامه	N;NOM;INDF;SG	N;SG
دائم	همیشگی	دَائِم	همیشگی	ADJ;NOM;INDF;MASC;SG	ADJ
محدودة	محدود	مَحدُود	محدود	ADJ;NOM;INDF;FEM;SG	ADJ
بسيط	ساده	بَسِيط	ساده	ADJ;NOM;INDF;MASC;SG	ADJ
البوسنة	بوسنی	بُوسنَة	None	N;NOM;DEF;SG	N;SG
البوسنة	بوسنی	بُوسنَة	None	N;NOM;DEF;SG	N;SG
الصلب	فولاد	صُلب	فولاد	N;NOM;DEF;SG	N;SG
الصلب	استیل	صُلب	استیل	N;NOM;DEF;SG	N;SG
الصلب	فولادی	صُلب	فولادی	N;NOM;DEF;SG	N;SG
فضاء	فضای	فَضَاء	فضا	N;NOM;INDF;SG	N;SG
فضاء	فضا	فَضَاء	فضا	N;NOM;INDF;SG	N;SG
فضاء	فضایی	فَضَاء	فضا	N;NOM;INDF;SG	N;SG
فضاء	فاصله	فَضَاء	فاصله	N;NOM;INDF;SG	N;SG
الجسيمات	ذرات	جَسِيم	None	N;NOM;DEF;PL	N;PL
الجسيمات	ذرات	جَسِيم	None	N;NOM;DEF;PL	N;PL
الجسيمات	ذرات	جَسِيم	None	N;NOM;DEF;PL	N;PL
صديق	دوست	صَدِيق	دوست	N;NOM;INDF;SG	N;SG
صديق	دوستی	صَدِيق	دوستی	N;NOM;INDF;SG	N;SG
السبت	شنبه	سَبت	شنبه	N;NOM;DEF;SG	N;SG
المراحل	مراحل	مَرحَلَة	مرحله	N;NOM;DEF;PL	N;PL
محاولات	تلاشهای	مُحَاوَلَة	تلاش	N;NOM;INDF;PL	N;PL
محاولات	تلاشها	مُحَاوَلَة	تلاش	N;NOM;INDF;PL	N;PL
القطن	کاتن	قُطن	کاتن	N;NOM;DEF;SG	N;SG
القطن	کتان	قُطن	کتان	N;NOM;DEF;SG	N;SG
القطن	پنبه	قُطن	None	N;NOM;DEF;SG	N;SG
الوجود	وجود	وُجُود	وجود	N;NOM;DEF;SG	N;SG
