egy	eine	egy	ein	DET;INDF	DET;NOM;INDF;FEM;SG
iroda	geschäftsstelle	iroda	geschäftsstelle	N;NOM;SG	N;NOM;FEM;SG
iroda	amt	iroda	amt	N;NOM;SG	N;NOM;NEUT;SG
turné	besichtigung	tur	Besichtigung	N;NOM;SG	N;NOM;FEM;SG
kaposvár	kaposvár	kaposvár	kaposvár		
regisztrált	eingetragene	regisztrált	eingetragen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
regisztrált	registriert	regisztrált	registrieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
regisztrált	eingetragen	regisztrált	eintragen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
regisztrált	einschreiben	regisztrált	einschreiben	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
regisztrált	erfasst	regisztrált	erfassen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
regisztrált	aufgezeichnet	regisztrált	aufzeichnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
regisztrált	aufgenommen	regisztrált	aufnehmen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
fegyver	kanone	fegyver	kanone	N;NOM;SG	N;NOM;FEM;SG
környék	umgebung	környék	Umgebung	N;NOM;SG	N;NOM;FEM;SG
környék	fläche	környék	fläche	N;NOM;SG	N;NOM;FEM;SG
fal	wand	fal	wand	N;NOM;SG	N;NOM;FEM;SG
vonat	bahnhof	vonat	bahnhof	N;NOM;SG	N;NOM;MASC;SG
vonat	zug	vonat	zug	N;NOM;SG	N;SG
alakított	gegründet	alakított	gründen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
alakított	gebildet	alakított	bilden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
alakított	geformt	alakított	formen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teljesítmény	leistung	teljesítmény	leistung	N;NOM;SG	N;NOM;FEM;SG
jelentés	bericht	jelentés	berechen	N;NOM;SG	N
jelentés	berichterstattung	jelentés	berichterstattung	N;NOM;SG	N;NOM;FEM;SG
plusz	plus	plusz	plus		
oláh	oláh	oláh	oláh		
keretek	rahmens	keret	rahmens	N;NOM;PL	N;NOM;PL
másodlagos	sekundär	másodlagos	sekundär	ADJ;NOM;SG	ADJ
másodlagos	sekundärer	másodlagos	sekundärer	ADJ;NOM;SG	ADJ
kivétel	ausnahme	kivétel	ausnehmen		
kivétel	ausnahme	kivétel	ausnehmen		
kommunikációs	kommunikationsmittel	kommunikációs	kommunikationsmittel	ADJ;NOM;SG	ADJ
kommunikációs	nachrichtenübermittlung	kommunikációs	nachrichtenübermittlung	ADJ;NOM;SG	ADJ
kommunikációs	fernmeldewesen	kommunikációs	fernmeldewesen	ADJ;NOM;SG	ADJ;NOM
ugyanez	selbe	ugyanez	selb		
szövetséges	verbündeter	szövetséges	verbündeter	ADJ;NOM;SG	ADJ
templomok	kirchen	templom	Kirche	N;NOM;PL	N;PL
egyszerűbb	leichter	egyszerű	leicht	ADJ;NOM;CMPR;SG	ADJ
egyszerűbb	einfacher	egyszerű	einfach	ADJ;NOM;CMPR;SG	ADJ
egyszerűbb	einfacheren	egyszerű	einfach	ADJ;NOM;CMPR;SG	ADJ
egyszerűbb	einfacher	egyszerű	einfach	ADJ;NOM;CMPR;SG	ADJ
mérnöki	technik	mérnöki	technik	N;NOM;SG	N;SG
project	vorhaben	projec	vorhaben		
drámai	dramatischer	drámai	dramatisch	ADJ;NOM;SG	ADJ
drámai	dramatisch	drámai	dramatisch	ADJ;NOM;SG	ADJ
drámai	dramatischen	drámai	dramatisch	ADJ;NOM;SG	ADJ
vizsgálat	studium	vizsgálat	studium	N;NOM;SG	N;NOM;NEUT;SG
vizsgálat	studie	vizsgálat	studie	N;NOM;SG	N;NOM;FEM;SG
vizsgálat	test	vizsgálat	test	N;NOM;SG	N
vizsgálat	prüfung	vizsgálat	prüfung	N;NOM;SG	N;SG
vizsgálat	tests	vizsgálat	tests	N;NOM;SG	N
vizsgálat	untersuchung	vizsgálat	untersuchung	N;NOM;SG	N;SG
vizsgálat	untersuchung	vizsgálat	untersuchung	N;NOM;SG	N;SG
vizsgálat	prüfung	vizsgálat	prüfung	N;NOM;SG	N;SG
vizsgálat	test	vizsgálat	test	N;NOM;SG	N
vizsgálat	prüfung	vizsgálat	prüfung	N;NOM;SG	N;SG
vizsgálat	inspektion	vizsgálat	inspektion	N;NOM;SG	N;NOM;SG
fiúk	knaben	fiúk	knaben	N;NOM;PL	N;NOM;PL
segíti	hilft	segíti	helfen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
segíti	unterstützungen	segíti	unterstützingen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
alkalmazták	angewandt	alkalmaz	anwenden	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
alkalmazták	angewendet	alkalmaz	anwenden	V;DEF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
beszélni	reden	beszél	reden	V;NFIN;ACT	V;NFIN
építeni	bauen	épít	bauen	V;NFIN;ACT	V;NFIN
építeni	aufbauen	épít	aufbauen	V;NFIN;ACT	V;NFIN
globális	globalen	globális	global	ADJ;NOM;SG	ADJ
globális	global	globális	global	ADJ;NOM;SG	ADJ
globális	weltweit	globális	weltweit	ADJ;NOM;SG	ADJ
kert	gartens	ker	gartens	N;NOM;SG	N;NOM;NEUT;SG
szűk	knapp	szűk	knapp	ADJ;NOM;SG	ADJ
szűk	enge	szűk	eng	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szűk	eng	szűk	eng	ADJ;NOM;SG	ADJ
szűk	schmalen	szűk	schmal	ADJ;NOM;SG	ADJ
szűk	eng	szűk	eng	ADJ;NOM;SG	ADJ
szűk	enge	szűk	eng	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szűk	engen	szűk	eng	ADJ;NOM;SG	ADJ
szűk	schmal	szűk	schmal	ADJ;NOM;SG	ADJ
átmérőjű	durchmesser	átmérőjű	durchmesser	ADJ;NOM;SG	ADJ
vizsgálatok	tests	vizsgálat	tests	N;NOM;PL	N
feltételek	geschäftsbedingungen	fel+tétel	geschäftsbedingung	N;NOM;PL	N;NOM;FEM;PL
feltételek	geschäftsbedingungen	fel+tétel	geschäftsbedingung	N;NOM;PL	N;NOM;FEM;PL
félig	halbzeug	félig	halbzeug		
félig	semi	félig	semi		
lapos	flat	lapos	flat		
gyakorolt	ausgeübt	gyakorol	ausüben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	übte	gyakorol	üben	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
gyakorolt	praktiziert	gyakorol	praktizieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	ausgeübt	gyakorol	ausüben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	geübt	gyakorol	üben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	praktiziert	gyakorol	praktizieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	ausgeübt	gyakorol	ausüben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
gyakorolt	übte	gyakorol	üben	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
gyakorolt	geübt	gyakorol	üben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
dönt	entscheidet	dönt	entscheiden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
dönt	beschließt	dönt	beschließen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
fiatalabb	jünger	fiatal	jung	ADJ;NOM;CMPR;SG	ADJ
fiatalabb	jüngeren	fiatal	jung	ADJ;NOM;CMPR;SG	ADJ
elesett	gefallen	elesett	fallen|gefallen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elesett	fiel	elesett	fallen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elesett	gestürzt	elesett	stürzen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elesett	fiel	elesett	fallen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elesett	gefallen	elesett	fallen|gefallen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elesett	fallen	elesett	fallen	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
elesett	gestürzt	elesett	stürzen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
maximum	maximum	maximum	maximum		
kronológia	chronologie	kronológia	chronologie	N;NOM;SG	N;NOM;FEM;SG
box	box	box	box		
lélek	geistes	lélek	geist	N;NOM;SG	N;NOM;NEUT;SG
elfogadta	angenommen	el+fogad	annehmen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
elfogadta	akzeptierte	el+fogad	akzeptieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
elfogadta	akzeptiert	el+fogad	akzeptieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
furcsa	strange	furcsa	strangen		
dupla	doppel	dupla	doppel		
testvérek	schwestern	testvér	schwestern	N;NOM;PL	N;NOM;PL
testvérek	brüder	testvér	brüder	N;NOM;PL	N;NOM;MASC;PL
tartoztak	geschuldet	tartozik	schulden	V;INDF;IND;PL;3;PST;FIN;ACT	V;V.PTCP
választja	erwählt	választ	erwählen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
választja	wählt	választ	wählen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
szorosan	knapp	szoros	knapp	ADJ;FRML;SG	ADJ
szorosan	eng	szoros	eng	ADJ;FRML;SG	ADJ
szorosan	eng	szoros	eng	ADJ;FRML;SG	ADJ
szerkezet	gliederung	szerkezet	gliederung	N;NOM;SG	N;NOM;FEM;SG
fedett	hallenbad	fedett	hallenbad		
cégek	konzerne	cég	konzern	N;NOM;PL	N;NOM;PL
cégek	unternehmen	cég	unternehmen	N;NOM;PL	N;NOM;NEUT;PL
ian	lan	ian	lan		
hegyek	gebirge	hegy	gebirge	N;NOM;PL	N
hegyek	gebirge	hegy	gebirge	N;NOM;PL	N
talál	findet	talál	finden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
talál	finden	talál	finden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
képviselte	repräsentierte	képvisel	repräsentieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
képviselte	vertreten	képvisel	vertreten	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
képviselte	repräsentiert	képvisel	repräsentieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
képviselte	vertrat	képvisel	vertreten	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
térség	ausdehnung	térség	ausdehnung	N;NOM;SG	N;NOM;FEM;SG
édes	süße	édes	süß		
közgazdasági	wirtschaftswissenschaften	közgazdasági	wirtschaftswissenschaft	ADJ;NOM;SG	ADJ
közgazdasági	wirtschaftswissenschaft	közgazdasági	wirtschaftswissenschaft	ADJ;NOM;SG	ADJ
virág	blüte	virág	blüt	N;NOM;SG	N;NOM;FEM;SG
utak	straßen	út	straß	N;NOM;PL	N;NOM;PL
lakosok	einwohner	lakos	einwohner	N;NOM;PL	N;NOM;MASC;PL
lakosok	einwohner	lakos	einwohner	N;NOM;PL	N;NOM;MASC;PL
alice	alice	alice	alice		
gyerek	kind	gyerek	kind	N;NOM;SG	N;NOM;NEUT;SG
gyerek	kind	gyerek	kind	N;NOM;SG	N;NOM;NEUT;SG
megkezdődött	begonnen	megkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megkezdődött	begann	megkezdődik	beginnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
salamon	salomo	salamon	salomo		
ostrom	siege	ostrom	siegen	N;NOM;SG	N;NOM
ostrom	belagerung	ostrom	belagerung	N;NOM;SG	N;NOM;FEM;SG
óriás	giant	óriás	gehnen		
óriás	riese	óriás	rusen		
óriás	riesen	óriás	riesen		
feladatok	verantwortlichkeiten	feladat	verantwortlichkeiten	N;NOM;PL	N;NOM;FEM;PL
feladatok	zölle	feladat	zöllen	N;NOM;PL	N;NOM
olvasni	lesen	olvas	lesen	V;NFIN;ACT	V;NFIN
olvasni	lese	olvas	lese	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
repülőgépek	flugzeugen	repülőgép	flugzeug	N;NOM;PL	N;NOM;FEM;PL
repülőgépek	flugzeuge	repülőgép	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
repülőgépek	flugzeuge	repülőgép	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
repülőgépek	flugzeuge	repülőgép	flugzeug	N;NOM;PL	N;NOM;NEUT;PL
erkölcsi	moral	erkölcsi	moral		
oldalak	standorte	oldal	standort	N;NOM;PL	N;NOM
kéri	anfragen	kéri	anfragen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
kéri	ersuchen	kéri	ersuchen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;NFIN
követett	gefolgt	követ	folgen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
követett	abonniert	követ	abonnieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
követett	folgte	követ	folgen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
próbálta	versuchte	próbál	versuchen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
próbálta	versucht	próbál	versuchen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
próbálta	ausprobiert	próbál	ausprobieren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megszállás	besetzung	megszállás	Besetzung	N;NOM;SG	N;FEM;SG
megszállás	beruf	megszállás	beruf	N;NOM;SG	N;SG
játszani	abspielen	játszik	abspielen	V;NFIN;ACT	V;NFIN
játszani	spielen	játszik	spielen	V;NFIN;ACT	V;NFIN
alkotás	schaffung	alkotás	schaffung	N;NOM;SG	N
teljesített	erfüllte	teljesít	erfüllen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teljesített	erfüllt	teljesít	erfüllen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
egyedülálló	einzel	egyedülálló	einzel		
egyedülálló	single	egyedülálló	single		
kiemelés	hervorhebung	kiemelés	hervorhebung	N;NOM;SG	N;NOM;FEM;SG
kiemelés	hervorhebung	kiemelés	hervorhebung	N;NOM;SG	N;NOM;FEM;SG
szereti	mögen	szeret	mögen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;FIN
szereti	gefällt	szeret	gefallen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
szereti	lieben	szeret	lieben	V;DEF;IND;SG;3;PRS;FIN;ACT	V;FIN
szereti	liebt	szeret	lieben	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kerek	round	kér	round		
demokrata	demokrat	demokrata	demokrat	N;NOM;SG	N;NOM;MASC;SG
lőtt	schoss	lőtt	schießen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	geschossen	lőtt	schießen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	erschossen	lőtt	erschießen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	entlassen	lőtt	entlassen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	gefeuert	lőtt	feuern	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	abgefeuert	lőtt	abfeuern	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lőtt	feuerte	lőtt	feuern	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
bevezető	intro	bevezető	intro		
baráti	freundlicher	baráti	freundlich	ADJ;NOM;SG	ADJ
baráti	freundlich	baráti	freundlich	ADJ;NOM;SG	ADJ
baráti	freundliche	baráti	freundlich	ADJ;NOM;SG	ADJ;NOM;FEM;SG
technológia	technik	technológia	technik	N;NOM;SG	N;SG
alias	decknamen	alias	decknamen		
alias	aka	alias	aka		
vígjáték	komödie	víg	komödie	N;NOM;SG	N;NOM;SG
mac	mac	mac	Mac		
ciprusi	zyprischen	ciprusi	zyprisch	ADJ;NOM;SG	ADJ
szigorúan	streng	szigorú	streng	ADJ;FRML;SG	ADJ
szigorúan	strenger	szigorú	streng	ADJ;FRML;SG	ADJ
szigorúan	strikte	szigorú	strikt	ADJ;FRML;SG	ADJ;SG
szigorúan	strengen	szigorú	streng	ADJ;FRML;SG	ADJ
szigorúan	streng	szigorú	streng	ADJ;FRML;SG	ADJ
szigorúan	strikt	szigorú	strikt	ADJ;FRML;SG	ADJ
zur	zur	zur	zur		
történetek	erzählungen	történet	erzählingen	N;NOM;PL	N;NOM;FEM;PL
tárgy	thema	tárgy	thema	N;NOM;SG	N;NOM;NEUT;SG
székhely	sitz	székhely	sitz	N;NOM;SG	N;NOM;MASC;SG
stanley	stanley	stanley	stanley		
viták	diskussion	vita	diskussion	N;NOM;PL	N
viták	rechtsstreitigkeiten	vita	rechtsstreitigkeit	N;NOM;PL	N;NOM;FEM;PL
viták	streitigkeiten	vita	streitigkeit	N;NOM;PL	N;NOM;FEM;PL
teszt	test	tesz	test	N;NOM;SG	N
teszt	prüfung	tesz	prüfung	N;NOM;SG	N;SG
teszt	test	tesz	test	N;NOM;SG	N
teszt	prüfung	tesz	prüfung	N;NOM;SG	N;SG
teszt	tests	tesz	tests	N;NOM;SG	N
sas	adler	sas	adle		
lányok	mädchen	lány	mädchen	N;NOM;PL	N;NOM;FEM;PL
cup	becher	cup	becher		
cup	kelch	cup	kelch		
cup	tasse	cup	tassen		
eléri	erreicht	eléri	erreichen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
beépített	eingebaut	beépített	einbauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	installierte	beépített	installieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
beépített	installiert	beépített	installieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	aufgebaut	beépített	aufbauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	gebaut	beépített	bauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	errichtet	beépített	errichten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
beépített	erbaut	beépített	erbauen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
csatlakozik	beitritt	csatlakozik	beitreten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;FIN
csatlakozik	beitreten	csatlakozik	beitreten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
rovarok	wanzen	rovar	wanzen	N;NOM;PL	N;PL
rovarok	bugs	rovar	bugs	N;NOM;PL	N;NOM;MASC;PL
napok	tage	nap	tagen	N;NOM;PL	N;NOM;MASC;PL
diplomáciai	diplomatischer	diplomáciai	diplomatisch	ADJ;NOM;SG	ADJ
diplomáciai	diplomatischen	diplomáciai	diplomatisch	ADJ;NOM;SG	ADJ;NOM;MASC;SG
diplomáciai	diplomatisch	diplomáciai	diplomatisch	ADJ;NOM;SG	ADJ
előadók	künstlerinnen	előadó	künstlerinnen	N;NOM;PL	N;NOM;PL
előadók	interpreten	előadó	interpreten	N;NOM;PL	N;PL
pártok	vertragsparteien	párt	vertragspartei	N;NOM;PL	N;NOM;FEM;PL
pártok	parteien	párt	partei	N;NOM;PL	N;NOM;FEM;PL
pas	pas	pas	pas		
akció	aktion	akció	aktion		
érhető	zugänglichen	érhető	zugänglich	V;INDF;POT;SG;3;PRS;FIN;ACT	V;NFIN
hármas	triple	hármas	tripl		
futott	gelaufen	fut	laufen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
futott	lief	fut	laufen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
futott	schaltete	fut	schalten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
futott	gerannt	fut	rannen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
fejér	fejér	fejér	fejér		
személyzet	personalabteilung	személyzet	personalabteilung	N;NOM;SG	N;NOM;FEM;SG
vezeti	rennt	vezet	rennen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vezeti	läuft	vezet	laufen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
házak	häuser	ház	haus	N;NOM;PL	N;NOM;NEUT;PL
hangok	töne	hang	tönen	N;NOM;PL	N;NOM;PL
force	gewalt	force	gewalten		
force	kraft	force	krafen		
vad	wild	vad	wild		
vad	wildnis	vad	wildnis		
vad	wilden	vad	wild		
vad	wilde	vad	wilden		
vad	wildes	vad	wild		
aláírt	signiert	aláírt	signieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
aláírt	unterzeichnete	aláírt	unterzeichnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
aláírt	unterzeichnet	aláírt	unterzeichnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
aláírt	unterschrieben	aláírt	unterschreiben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
esetek	fälle	eset	fallen	N;NOM;PL	N;NOM;MASC;PL
esetek	fallbeispiele	eset	fallbeispiele	N;NOM;PL	N;NOM;PL
felderítő	erkundung	felderítő	erkundung	ADJ;NOM;SG	ADJ
felderítő	pfadfinder	felderítő	pfadfind	ADJ;NOM;SG	ADJ
felderítő	pfadfinder	felderítő	pfadfind	ADJ;NOM;SG	ADJ
xvii	xvii	xvii	xvii		
sűrű	dichten	sűrű	dicht		
hajdú	hajdú	hajdú	hajdú		
hercegség	fürstentums	hercegség	fürstentums	N;NOM;SG	N;NOM;NEUT;SG
követni	folgt	követ	folgen	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
követni	folgen	követ	folgen	V;NFIN;ACT	V;NFIN
publikált	publiziert	publikált	publizieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
publikált	veröffentlichte	publikált	veröffentlichen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
publikált	erschienen	publikált	erscheinen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
publikált	veröffentlicht	publikált	veröffentlichen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megerősítette	bestätigte	meg+erősít	bestätigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
megerősítette	bestätigt	meg+erősít	bestätigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szélesebb	breiter	széles	breit	ADJ;NOM;CMPR;SG	ADJ
szélesebb	umfassender	széles	umfassend	ADJ;NOM;CMPR;SG	ADJ
szélesebb	breiter	széles	breit	ADJ;NOM;CMPR;SG	ADJ
szélesebb	breiteren	széles	breit	ADJ;NOM;CMPR;SG	ADJ
indián	indianer	indián	indianer		
fantasy	phantasie	fantasy	phantasie		
meghal	sterben	meghal	sterben	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
meghal	stirbt	meghal	sterben	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
meghal	gestorben	meghal	sterben	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
szótár	vokabular	szótár	vokabular	N;NOM;SG	N;NOM;NEUT;SG
muszlim	moslem	muszlim	moslem		
muszlim	muslime	muszlim	muslim		
döntetlen	verlosung	döntetlen	verlosung	N;NOM;SG	N;SG
minimális	minimum	minimális	minimum		
minimális	mindest	minimális	mindest		
minimális	minimum	minimális	minimum		
repült	geflogen	repül	fliegen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
repült	geflogen	repül	fliegen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
repült	flog	repül	fliegen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
bibliai	bibel	bibliai	bibel		
másodszor	sekunde	másod	sekunde		
papok	priestern	pap	priestern	N;NOM;PL	N;PL
america	amerika	america	amerika		
terjed	verteilen	terjed	verteilen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
terjed	verbreiten	terjed	verbreiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
terjed	ausbreiten	terjed	ausbreiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
terjed	ausbreiten	terjed	ausbreiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
szabályos	geordneten	szabályos	geordnet	ADJ;NOM;SG	ADJ
szabályos	ordentlich	szabályos	ordentlich	ADJ;NOM;SG	ADJ
termék	produkt	termék	produkt	N;NOM;SG	N
termék	produkt	termék	produkt	N;NOM;SG	N
kémia	chemie	kémia	chemie	N;NOM;SG	N;NOM;FEM
rögzített	fixiert	rögzített	fixieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	behoben	rögzített	beheben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	fixiert	rögzített	fixieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	repariert	rögzített	reparieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	festgesetzt	rögzített	festsetzen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	erfasst	rögzített	erfassen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	aufgezeichnet	rögzített	aufzeichnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
rögzített	aufgenommen	rögzített	aufnehmen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
pályaudvar	bahnhof	pályaudvar	bahnhof	N;NOM;SG	N;NOM;MASC;SG
ankh	ankh	ankh	ankh		
fordítva	rückwärts	fordítva	rückwärts	ADV;V.CVB	ADV
támogatást	betreuung	támogatás	betreuung	N;ACC;SG	N;SG
örökség	erbe	örökség	erben	N;NOM;SG	N;NOM;NEUT;SG
örökség	erbe	örökség	erben	N;NOM;SG	N;NOM;NEUT;SG
örökség	erbe	örökség	erben	N;NOM;SG	N;NOM;NEUT;SG
érintő	tangential	érintő	tangential	ADJ;NOM;SG	ADJ
apa	vater	apa	vater	N;NOM;SG	N;NOM;MASC;SG
halász	angler	halász	angleren		
költségvetés	haushaltsplan	költségvetés	haushaltsplan	N;NOM;SG	N
részvétel	beteiligung	részvétel	Beteiligung	N;NOM;SG	N;NOM;FEM;SG
részvétel	einbindung	részvétel	einbindung	N;NOM;SG	N;FEM;SG
részvétel	mitwirkung	részvétel	mitwirkung	N;NOM;SG	N;NOM;FEM;SG
részvétel	beteiligung	részvétel	Beteiligung	N;NOM;SG	N;NOM;FEM;SG
részvétel	mitwirkung	részvétel	mitwirkung	N;NOM;SG	N;NOM;FEM;SG
szeme	auge	szem	auge	N;NOM;SG	N;NOM;SG
