comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
honores	onoruri	honor	onor	N;MASC;PL	N;INDF;FEM;PL
monje	calugar	monje	calugar	N;MASC;SG	N;INDF;MASC;SG
monje	călugăr	monje	călugăr	N;MASC;SG	N;INDF;MASC;SG
monje	călugărul	monje	călugăr	N;MASC;SG	N;DEF;MASC;SG
monje	călugării	monje	călugare	N;MASC;SG	N;DEF;FEM;SG
aragonés	aragoneză	aragonés	aragonez	N;MASC;SG	N;INDF;FEM;SG
fragmento	fragment	fragmento	fragment	N;MASC;SG	N;INDF;MASC;SG
fragmento	fragment	fragmento	fragment	N;MASC;SG	N;INDF;MASC;SG
fragmento	ciobul	fragmento	ciob	N;MASC;SG	N;DEF;MASC;SG
fragmento	ciob	fragmento	ciob	N;MASC;SG	N;INDF;MASC;SG
químicas	chimice	químico	chimic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
anales	analele	anales	anal	N;MASC;PL	N;DEF;FEM;PL
claustro	facultatea	claustro	facultate	N;MASC;SG	N;DEF;FEM;SG
claustro	facultate	claustro	facultate	N;MASC;SG	N;INDF;FEM;SG
choque	soc	choque	soc	N;MASC;SG	N;INDF;MASC;SG
choque	șoc	choque	șoc	N;MASC;SG	N;INDF;MASC;SG
choque	accident	choque	accident	N;MASC;SG	N;INDF;MASC;SG
choque	clash	choque	clash	N;MASC;SG	N;INDF;MASC;SG
choque	ciocnire	choque	ciocnire	N;MASC;SG	N;INDF;FEM;SG
azerbaiyán	azer	azerbaiyán	azer	ADJ;FEM;SG	ADJ;INDF;MASC;SG
sierras	ferăstraie	sierra	ferăstraie	N;FEM;PL	N;INDF;FEM;PL
comprender	înțelege	comprender	înțelege	V;NFIN	V;IND;SG;3;PRS;FIN
comprender	intelege	comprender	intelege	V;NFIN	V;IND;SG;3;PRS;FIN
exacta	precisă	exacto	precis	ADJ;FEM;SG	ADJ;INDF;FEM;SG
exacta	exacta	exacto	exacta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
exacta	exactă	exacto	exact	ADJ;FEM;SG	ADJ;INDF;FEM;SG
legislativa	legislativ	legislativo	legislativ	ADJ;FEM;SG	ADJ;INDF;MASC;SG
legislativa	legislativă	legislativo	legislativă	ADJ;FEM;SG	ADJ;INDF;FEM;SG
auditorio	audiență	auditorio	audiență	N;MASC;SG	N;INDF;FEM;SG
auditorio	audiența	auditorio	audiență	N;MASC;SG	N;DEF;FEM;SG
transmitido	transmisă	transmitido	transmite	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
transmitido	transmis	transmitido	transmite	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
afectado	afectat	afectado	afecta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
afectado	afectată	afectado	afecta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
hablado	vorbit	hablar	vorbi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
hablado	vorbită	hablar	vorbit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
hablado	vorbit	hablar	vorbi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
círculos	cercurile	círculo	cerc	N;MASC;PL	N;DEF;FEM;PL
círculos	cercuri	círculo	cerc	N;MASC;PL	N;INDF;FEM;PL
entierro	înmormântare	entierro	înmormântare	N;MASC;SG	N;INDF;FEM;SG
entierro	înmormântare	entierro	înmormântare	N;MASC;SG	N;INDF;FEM;SG
entierro	înmormântarea	entierro	înmormântare	N;MASC;SG	N;DEF;FEM;SG
trayecto	calatorie	trayecto	calatorie	N;MASC;SG	N;INDF;FEM;SG
trayecto	călătorie	trayecto	călătorie	N;MASC;SG	N;INDF;FEM;SG
interesado	interesat	interesado	interesat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
interesado	interesată	interesado	interesat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
claves	taste	clave	tast	N;FEM;PL	N;INDF;FEM;PL
claves	cheile	clave	chel	N;FEM;PL	N;DEF;FEM;PL
claves	chei	clave	chei	N;FEM;PL	N;INDF;FEM;PL
narrador	naratorul	narrador	narator	N;MASC;SG	N;DEF;MASC;SG
narrador	povestitor	narrador	povestitor	N;MASC;SG	N;INDF;MASC;SG
intermedio	intermediară	intermedio	intermediar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
luke	luca	luke	luca	N	N;DEF;FEM;SG
colocado	plasat	colocado	plasa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
colocado	plasată	colocado	plasa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
computadoras	calculatoare	computador	calculator	N;FEM;PL	N;INDF;FEM;PL
computadoras	calculatoarele	computador	calculatoare	N;FEM;PL	N;DEF;FEM;PL
computadoras	computere	computador	computere	N;FEM;PL	N;INDF;FEM;PL
sacrificio	sacrificiu	sacrificio	sacrificiu	N;MASC;SG	N;INDF;MASC;SG
sacrificio	jertfa	sacrificio	jertfa	N;MASC;SG	N;DEF;FEM;SG
sacrificio	sacrificiul	sacrificio	sacrificiu	N;MASC;SG	N;DEF;MASC;SG
promesa	gaj	promesa	gaj	N;FEM;SG	N;INDF;MASC;SG
ejecutados	executate	ejecutado	executa	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
consultar	consulta	consultar	consulta	V;NFIN	V;IND;SG;3;IPFV;FIN
consultar	consultă	consultar	consulta	V;NFIN	V;IND;SG;3;PST;FIN
consultar	consultați	consultar	consulta	V;NFIN	V;IND;PL;2;IPFV;FIN
cilindros	butelii	cilindro	butel	N;MASC;PL	N;INDF;FEM;PL
cilindros	cilindri	cilindro	cilindru	N;MASC;PL	N;INDF;MASC;PL
belgrado	belgrad	belgrado	belgrad	N;MASC;SG	N;INDF;MASC;SG
belgrado	belgradul	belgrado	belgrad	N;MASC;SG	N;DEF;MASC;SG
raro	rară	raro	rar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
raro	rara	raro	rar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
baterías	bateriile	batería	baterie	N;FEM;PL	N;DEF;FEM;PL
baterías	baterii	batería	baterie	N;FEM;PL	N;INDF;FEM;PL
abuso	abuz	abuso	abuz	N;MASC;SG	N;INDF;MASC;SG
abuso	abuzul	abuso	abuz	N;MASC;SG	N;DEF;MASC;SG
receptores	beneficiarii	receptor	beneficiar	N;MASC;PL	N;DEF;MASC;PL
receptores	beneficiarilor	receptor	beneficiar	N;MASC;PL	N;DEF;MASC;PL
receptores	receptoare	receptor	receptor	N;MASC;PL	N;INDF;FEM;PL
estrategias	strategii	estrategia	strategie	N;FEM;PL	N;INDF;FEM;PL
estrategias	strategiile	estrategia	strategie	N;FEM;PL	N;DEF;FEM;PL
intersección	intersecţia	intersección	intersechie	N;FEM;SG	N;DEF;FEM;SG
intersección	intersectie	intersección	intersectie	N;FEM;SG	N;INDF;FEM;SG
conquistar	cuceri	conquistar	cucere	V;NFIN	V;IND;SG;3;PRS;FIN
conquistar	cuceresc	conquistar	cuceresc	V;NFIN	V;IND;PL;3;PRS;FIN
almas	sufletele	alma	suflet	N;FEM;PL	N;DEF;FEM;PL
almas	suflete	alma	suflet	N;FEM;PL	N;INDF;FEM;PL
superficies	suprafete	superficie	suprafet	N;FEM;PL	N;INDF;FEM;PL
superficies	suprafețe	superficie	suprafețe	N;FEM;PL	N;INDF;FEM;PL
fila	rândul	fila	rând	N;FEM;SG	N;DEF;MASC;SG
fila	rând	fila	rând	N;FEM;SG	N;INDF;MASC;SG
fila	row	fila	row	N;FEM;SG	N;INDF;MASC;SG
natalia	natalie	natalia	natalie	N;FEM;SG	N;INDF;FEM;SG
natalia	natalia	natalia	natalie	N;FEM;SG	N;DEF;FEM;SG
natalia	natalia	natalia	natalie	N;FEM;SG	N;DEF;FEM;SG
toque	touch	toque	touch	N;SG	N;INDF;MASC;SG
toque	atingere	toque	atingere	N;SG	N;INDF;FEM;SG
brujas	vrajitoarele	bruja	vrajitor	N;FEM;PL	N;DEF;FEM;PL
brujas	vrăjitoarele	bruja	vrăjitor	N;FEM;PL	N;DEF;FEM;PL
continentales	continentale	continental	continental	ADJ;PL	ADJ;INDF;FEM;PL
causado	cauzat	causado	cauzat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
match	meci	match	meci	N;MASC;SG	N;INDF;MASC;SG
match	match	match	match	N;MASC;SG	N;INDF;MASC;SG
match	potrivire	match	potrivire	N;MASC;SG	N;INDF;FEM;SG
transmite	transmite	transmitir	transmite	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
incorporado	încorporată	incorporado	încorpora	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
incorporado	încorporat	incorporado	încorporat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
fiables	fiabile	fiable	fiabil	ADJ;PL	ADJ;INDF;FEM;PL
enfermo	bolnav	enfermo	bolnav	ADJ;MASC;SG	ADJ;INDF;MASC;SG
enfermo	bolnava	enfermo	bolnavă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
enfermo	bolnavă	enfermo	bolnav	ADJ;MASC;SG	ADJ;INDF;FEM;SG
avanzado	avansată	avanzado	avansa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
avanzado	avansat	avanzado	avansa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
llamas	flăcările	llama	flacără	N;FEM;PL	N;DEF;FEM;PL
llamas	flăcări	llama	flacără	N;FEM;PL	N;INDF;FEM;PL
ortografía	ortografie	ortografía	ortografie	N;FEM;SG	N;INDF;FEM;SG
caro	scumpa	caro	scumpa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
caro	scumpă	caro	scump	ADJ;MASC;SG	ADJ;INDF;FEM;SG
esgrima	scrimă	esgrimo	scrimă	N;FEM;SG	N;INDF;FEM;SG
equipamiento	echipament	equipamiento	echipament	N;MASC;SG	N;INDF;MASC;SG
equipamiento	echipare	equipamiento	echipare	N;MASC;SG	N;INDF;FEM;SG
óptica	optică	óptico	optic	N;FEM;SG	N;INDF;FEM;SG
óptica	optică	óptico	optic	N;FEM;SG	N;INDF;FEM;SG
óptica	optica	óptico	optic	N;FEM;SG	N;DEF;FEM;SG
ingredientes	ingrediente	ingrediente	ingredient	N;MASC;PL	N;INDF;FEM;PL
ingredientes	ingredientele	ingrediente	ingredient	N;MASC;PL	N;DEF;FEM;PL
párrafo	paragraf	párrafo	paragraf	N;MASC;SG	N;INDF;MASC;SG
párrafo	paragraful	párrafo	paragraf	N;MASC;SG	N;DEF;MASC;SG
reconocen	recunoaște	reconocer	recunoaște	V;IND;PL;3;PRS;FIN	V;IND;3;PRS;FIN
mago	vrăjitorul	mago	vrăjitor	N;MASC;SG	N;DEF;MASC;SG
mago	vrăjitor	mago	vrăjitor	N;MASC;SG	N;INDF;MASC;SG
mago	magicianul	mago	magician	N;MASC;SG	N;DEF;MASC;SG
mago	magician	mago	magician	N;MASC;SG	N;INDF;MASC;SG
mago	mag	mago	mag	N;MASC;SG	N;INDF;MASC;SG
sustituir	înlocuiește	sustituir	înlocui	V;NFIN	V;IND;SG;3;PRS;FIN
sustituir	înlocui	sustituir	înlocui	V;NFIN	V;IND;SG;3;PST;FIN
topónimo	toponim	topónimo	toponim	N;MASC;SG	N;INDF;MASC;SG
extraña	strain	extraño	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
extraña	străin	extraño	străin	ADJ;FEM;SG	ADJ;INDF;MASC;SG
suicidio	sinuciderea	suicidio	sinucidere	N;MASC;SG	N;DEF;FEM;SG
suicidio	sinucidere	suicidio	sinucidere	N;MASC;SG	N;INDF;FEM;SG
suicidio	suicid	suicidio	suicid	N;MASC;SG	N;INDF;MASC;SG
enormes	enorme	enorme	enorm	ADJ;PL	ADJ;INDF;FEM;PL
asiento	scaun	asiento	scaun	N;MASC;SG	N;INDF;MASC;SG
presos	prizonierii	preso	prizonier	N;MASC;PL	N;DEF;MASC;PL
presos	prizonieri	preso	prizonier	N;MASC;PL	N;INDF;MASC;PL
presos	detinuti	preso	detinut	N;MASC;PL	N;INDF;MASC;PL
vice	vice	vicir	vice		
slam	slam	slam	slam	N;MASC;SG	N;INDF;MASC;SG
citada	citată	citado	cita	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
alerta	alertă	alerta	alertă	N;FEM;SG	N;INDF;FEM;SG
rodea	înconjoară	rodear	înconjura	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
amenazada	amenințat	amenazado	amenința	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
amenazada	amenintat	amenazado	ameninta	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
superado	depășit	superado	depăși	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
superado	depasit	superado	depasit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
submarinos	submarine	submarino	submarină	N;MASC;PL	N;INDF;FEM;PL
submarinos	submarine	submarino	submarină	N;MASC;PL	N;INDF;FEM;PL
susan	susan	susar	susan	N;FEM;SG	N;INDF;MASC;SG
turca	turc	turco	turc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
turca	turcesc	turco	turcesc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
turca	turc	turco	turc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
bailarina	balerină	bailarino	balerină	N;FEM;SG	N;INDF;FEM;SG
bailarina	balerina	bailarino	balerină	N;FEM;SG	N;DEF;FEM;SG
bailarina	dansator	bailarino	dansator	N;FEM;SG	N;INDF;MASC;SG
preparado	pregătit	preparado	pregăti	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
preparado	pregătită	preparado	pregătit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
nido	cuib	nido	cuib	N;MASC;SG	N;INDF;MASC;SG
nido	cuibul	nido	cuib	N;MASC;SG	N;DEF;MASC;SG
reemplazar	înlocuind	reemplazar	înlocui	V;NFIN	V;V.MSDR
reemplazar	înlocuiește	reemplazar	înlocui	V;NFIN	V;IND;SG;3;PRS;FIN
reemplazar	înlocui	reemplazar	înlocui	V;NFIN	V;IND;SG;3;PST;FIN
fibra	fibra	fibra	fibră	N;FEM;SG	N;DEF;FEM;SG
fibra	fibră	fibra	fibră	N;FEM;SG	N;INDF;FEM;SG
fibra	fibra	fibra	fibră	N;FEM;SG	N;DEF;FEM;SG
fibra	fibră	fibra	fibră	N;FEM;SG	N;INDF;FEM;SG
colaboraciones	colaborări	colaboración	colaborare	N;FEM;PL	N;INDF;FEM;PL
colaboraciones	parteneriate	colaboración	parteneriat	N;FEM;PL	N;INDF;FEM;PL
colaboraciones	parteneriatele	colaboración	parteneriat	N;FEM;PL	N;DEF;FEM;PL
donación	donare	donación	donare	N;FEM;SG	N;INDF;FEM;SG
donación	donatie	donación	donatie	N;FEM;SG	N;INDF;FEM;SG
acontecimiento	eveniment	acontecimiento	eveniment	N;MASC;SG	N;INDF;MASC;SG
acontecimiento	evenimentul	acontecimiento	eveniment	N;MASC;SG	N;DEF;MASC;SG
acompaña	însoțește	acompañar	însoți	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
entregar	livrează	entregar	livra	V;NFIN	V;IND;3;PRS;FIN
entregar	livra	entregar	livră	V;NFIN	V;IND;SG;3;IPFV;FIN
cohete	racheta	cohete	rachetă	N;MASC;SG	N;DEF;FEM;SG
cohete	rachetă	cohete	rachetă	N;MASC;SG	N;INDF;FEM;SG
cohete	rocket	cohete	rocket	N;MASC;SG	N;INDF;MASC;SG
pontevedra	pontevedra	pontevedra	pontevedra	N;FEM;SG	N;DEF;FEM;SG
horizonte	orizont	horizonte	orizont	N;MASC;SG	N;INDF;MASC;SG
horizonte	orizontul	horizonte	orizont	N;MASC;SG	N;DEF;MASC;SG
horizonte	horizon	horizonte	horizon	N;MASC;SG	N;INDF;MASC;SG
correos	emailuri	correo	email	N;MASC;PL	N;INDF;FEM;PL
extraordinario	extraordinara	extraordinario	extraordinar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
extraordinario	extraordinară	extraordinario	extraordinar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
folclore	folclor	folclorar	folclor	N;MASC;SG	N;INDF;MASC;SG
prevenir	previne	prevenir	preveni	V;NFIN	V;IND;SG;3;PRS;FIN
boliviano	bolivian	boliviano	bolivian	ADJ;MASC;SG	ADJ;INDF;MASC;SG
romántica	romantica	romántico	romantică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
romántica	romantic	romántico	romantic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
romántica	romantică	romántico	romantic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
designar	nominaliza	designar	nominaliza	V;NFIN	V;IND;SG;3;IPFV;FIN
designar	desemnează	designar	desemna	V;NFIN	V;IND;3;PRS;FIN
designar	desemneze	designar	desemna	V;NFIN	V;SBJV;3;PRS;FIN
designar	desemna	designar	desemna	V;NFIN	V;IND;SG;3;IPFV;FIN
compartido	distribuit	compartido	distribui	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
compartido	distribuită	compartido	distribui	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
fan	ventilator	fan	ventilator	N;SG	N;INDF;MASC;SG
fan	fana	fan	fană	N;SG	N;DEF;FEM;SG
fan	fană	fan	fană	N;SG	N;INDF;FEM;SG
fan	fan	fan	fan	N;SG	N;INDF;MASC;SG
afirmación	afirmare	afirmación	afirmare	N;FEM;SG	N;INDF;FEM;SG
afirmación	declarație	afirmación	declarație	N;FEM;SG	N;INDF;FEM;SG
afirmación	declarația	afirmación	declarație	N;FEM;SG	N;DEF;FEM;SG
sombras	umbrele	sombra	umbră	N;FEM;PL	N;DEF;FEM;PL
sombras	umbre	sombra	umbră	N;FEM;PL	N;INDF;FEM;PL
sombras	nuante	sombra	nuante	N;FEM;PL	N;INDF;FEM;PL
violeta	violet	violeto	violet	N;FEM;SG	N;INDF;MASC;SG
violeta	violeta	violeto	violeta	N;FEM;SG	N;DEF;FEM;SG
violeta	violeta	violeto	violeta	N;FEM;SG	N;DEF;FEM;SG
violeta	violet	violeto	violet	N;FEM;SG	N;INDF;MASC;SG
poblada	populată	poblado	populat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
poblada	populat	poblado	popula	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
ácidos	acizi	ácido	aciz	N;MASC;PL	N;INDF;MASC;PL
rondas	runde	ronda	rundă	N;FEM;PL	N;INDF;FEM;PL
inflorescencia	inflorescență	inflorescencia	inflorescență	N;FEM;SG	N;INDF;FEM;SG
inspirada	inspirată	inspirado	inspira	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
inspirada	inspirat	inspirado	inspira	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
respaldo	backup	respaldo	back	N;MASC;SG	N;INDF;MASC;SG
retirar	retrage	retirar	retrage	V;NFIN	V;IND;SG;3;PRS;FIN
ejes	osii	eje	osie	N;MASC;PL	N;INDF;FEM;PL
ejes	axe	eje	ax	N;MASC;PL	N;INDF;FEM;PL
ejes	axe	eje	ax	N;MASC;PL	N;INDF;FEM;PL
oculta	ascuns	oculto	ascuns	ADJ;FEM;SG	ADJ;INDF;MASC;SG
oculta	ascunsă	oculto	ascuns	ADJ;FEM;SG	ADJ;INDF;FEM;SG
helicóptero	elicopter	helicóptero	elicopter	N;MASC;SG	N;INDF;MASC;SG
helicóptero	elicopterul	helicóptero	elicopter	N;MASC;SG	N;DEF;MASC;SG
helicóptero	elicopter	helicóptero	elicopter	N;MASC;SG	N;INDF;MASC;SG
aplicada	aplicat	aplicado	aplicat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
aplicada	aplicată	aplicado	aplica	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
sindicatos	sindicatelor	sindicato	sindicat	N;MASC;PL	N;DEF;FEM;PL
sindicatos	uniuni	sindicato	uniune	N;MASC;PL	N;INDF;FEM;PL
sindicatos	sindicatele	sindicato	sindicat	N;MASC;PL	N;DEF;FEM;PL
sindicatos	sindicate	sindicato	sindicat	N;MASC;PL	N;INDF;FEM;PL
testimonios	mărturii	testimonio	mărturie	N;MASC;PL	N;INDF;FEM;PL
testimonios	mărturii	testimonio	mărturie	N;MASC;PL	N;INDF;FEM;PL
testimonios	mărturii	testimonio	mărturie	N;MASC;PL	N;INDF;FEM;PL
incidentes	incidente	incidente	incident	N;PL	N;INDF;FEM;PL
incidentes	incidentele	incidente	incident	N;PL	N;DEF;FEM;PL
incidentes	incidente	incidente	incident	N;PL	N;INDF;FEM;PL
nervioso	agitată	nervioso	agita	ADJ;MASC;SG	ADJ;INDF;FEM;SG
nervioso	nervoasă	nervioso	nervos	ADJ;MASC;SG	ADJ;INDF;FEM;SG
nervioso	nervos	nervioso	nervos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
paraguayo	paraguayan	paraguayo	paraguayan	N;MASC;SG	N;INDF;MASC;SG
irlandesa	irlandez	irlandés	irlandez	ADJ;FEM;SG	ADJ;INDF;MASC;SG
irlandesa	irlandeză	irlandés	irlandez	ADJ;FEM;SG	ADJ;INDF;FEM;SG
puntas	sfaturi	punta	sfat	N;FEM;PL	N;INDF;FEM;PL
infantes	sugari	infante	sugar	N;MASC;PL	N;INDF;MASC;PL
infantes	marini	infante	marină	N;MASC;PL	N;INDF;MASC;PL
reflexión	reflexie	reflexión	reflexie	N;FEM;SG	N;INDF;FEM;SG
reflexión	reflexia	reflexión	reflexie	N;FEM;SG	N;DEF;FEM;SG
afición	hobby	afición	hobby	N;FEM;SG	N;INDF;MASC;SG
remodelación	remodelare	remodelación	remodelare	N;FEM;SG	N;INDF;FEM;SG
remodelación	renovare	remodelación	renovare	N;FEM;SG	N;INDF;FEM;SG
júpiter	jupiter	júpiter	jupiter	N;MASC;SG	N;INDF;MASC;SG
cualidades	calitatile	cualidad	calitate	N;FEM;PL	N;DEF;FEM;PL
linaje	neam	linaje	neam	N;MASC;SG	N;INDF;MASC;SG
jessica	jessica	jessicar	jessică	N;FEM;SG	N;DEF;FEM;SG
transferido	transferat	transferir	transfera	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
transferido	transferată	transferir	transfera	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
tanzania	tanzania	tanzania	tanzanie	N;FEM;SG	N;DEF;FEM;SG
francisca	francisca	francisca	francisca	N;FEM;SG	N;DEF;FEM;SG
zapata	zapata	zapata	zapată	N;FEM;SG	N;DEF;FEM;SG
promovido	promovat	promover	promova	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
promovido	promovată	promover	promova	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
orbital	orbitală	orbital	orbital	ADJ;SG	ADJ;INDF;FEM;SG
musulmana	musulmană	musulmán	musulmană	ADJ;FEM;SG	ADJ;INDF;FEM;SG
musulmana	musulman	musulmán	musulman	ADJ;FEM;SG	ADJ;INDF;MASC;SG
kings	regilor	king	regilor	N;MASC;PL	N;DEF;MASC;PL
kings	regii	king	regie	N;MASC;PL	N;INDF;MASC;PL
kings	regi	king	rege	N;MASC;PL	N;INDF;MASC;PL
querer	dorind	querer	dori	V;NFIN	V;V.MSDR
querer	vrei	querer	vrea	V;NFIN	V;IND;SG;2;PRS;FIN
querer	vreau	querer	vrea	V;NFIN	V;IND;SG;1;PRS;FIN
oficios	meserii	oficio	meser	N;MASC;PL	N;INDF;FEM;PL
asistentes	participanti	asistente	participant	N;PL	N;INDF;MASC;PL
asistentes	participanți	asistente	participant	N;PL	N;INDF;MASC;PL
ciclos	cicluri	ciclo	ciclu	N;MASC;PL	N;INDF;FEM;PL
ciclos	ciclurile	ciclo	ciclu	N;MASC;PL	N;DEF;FEM;PL
confluencia	confluența	confluencia	confluență	N;FEM;SG	N;DEF;FEM;SG
cuero	piele	cuero	piele	N;MASC;SG	N;INDF;FEM;SG
corredores	coridoare	corredor	coridor	N;MASC;PL	N;INDF;FEM;PL
corredores	coridoarele	corredor	coridor	N;MASC;PL	N;DEF;FEM;PL
corredores	brokeri	corredor	broker	N;MASC;PL	N;INDF;MASC;PL
corredores	alergători	corredor	alergător	N;MASC;PL	N;INDF;MASC;PL
tranvía	tramvai	tranvía	tramvai	N;MASC;SG	N;INDF;MASC;SG
tranvía	tramvaiul	tranvía	tramvai	N;MASC;SG	N;DEF;MASC;SG
tranvía	cărucior	tranvía	cărucior	N;MASC;SG	N;INDF;MASC;SG
tranvía	tramvaiul	tranvía	tramvai	N;MASC;SG	N;DEF;MASC;SG
escolta	escortă	escolta	escortă	N;SG	N;INDF;FEM;SG
escolta	escorta	escolta	escorta	N;SG	N;DEF;FEM;SG
terminales	terminalele	terminal	terminal	N;PL	N;DEF;FEM;PL
desfile	parada	desfile	paradă	N;MASC;SG	N;DEF;FEM;SG
desfile	paradă	desfile	paradă	N;MASC;SG	N;INDF;FEM;SG
desfile	defilare	desfile	defilare	N;MASC;SG	N;INDF;FEM;SG
masivo	masiv	masivo	masiv	ADJ;MASC;SG	ADJ;INDF;MASC;SG
masivo	masivă	masivo	masiv	ADJ;MASC;SG	ADJ;INDF;FEM;SG
barras	gratii	barra	gratie	N;FEM;PL	N;DEF;MASC;PL
barras	baruri	barra	bar	N;FEM;PL	N;INDF;FEM;PL
barras	bare	barra	bară	N;FEM;PL	N;INDF;FEM;PL
galerías	galeriile	galería	galerie	N;FEM;PL	N;DEF;FEM;PL
galerías	galerii	galería	galer	N;FEM;PL	N;INDF;FEM;PL
artificiales	artificiale	artificial	artificial	ADJ;PL	ADJ;INDF;FEM;PL
piscina	piscina	piscina	piscină	N;FEM;SG	N;DEF;FEM;SG
piscina	biliard	piscina	biliard	N;FEM;SG	N;INDF;MASC;SG
piscina	piscină	piscina	piscină	N;FEM;SG	N;INDF;FEM;SG
clásicas	clasici	clásico	clasic	ADJ;FEM;PL	ADJ;INDF;MASC;PL
clásicas	clasice	clásico	clasic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
tienden	tind	tender	tinde	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
patente	brevet	patente	brevet	N;SG	N;INDF;MASC;SG
patente	brevetul	patente	brevet	N;SG	N;DEF;MASC;SG
