uma	एक	um	एक	NUM	NUM
reunião	पुनर्मिलन	reunião	पुनर्मिलन	N;FEM;SG	N;NOM;MASC;SG;3
society	सोसायटी	society	सोसायटी	N;MASC;SG	N;NOM;FEM;SG;3
society	समाज	society	समाज	N;MASC;SG	N;NOM;MASC;SG;3
frequência	फ़्रीक्वेंसी	frequência	फ़्रीक्वेंसी	N;FEM;SG	N;NOM;FEM;SG;3
frequência	आवृत्ति	frequência	आवृत्ति	N;FEM;SG	N;NOM;FEM;SG;3
equipa	टीम	equipa	टीम	N;FEM;SG	N;NOM;FEM;SG;3
equipa	टोली	equipa	टोली	N;FEM;SG	N;NOM;FEM;SG;3
pensamento	विचार	pensamento	विचार	N;MASC;SG	N;NOM;MASC;SG;3
mail	डाक	mail	डाक	N;MASC;SG	N;NOM;FEM;SG;3
mail	मेल	mail	मेल	N;MASC;SG	N;NOM;FEM;SG;3
tenente	लेफ्टिनेंट	tenente	लेफ्टिनेंट	N;MASC;SG	N;NOM;MASC;SG;3
ramo	गुलदस्ता	ramo	गुलदस्ता	N;MASC;SG	N;NOM;MASC;SG;3
ramo	शाखा	ramo	शाखा	N;MASC;SG	N;NOM;FEM;SG;3
parada	परेड	parada	परेड	N;FEM;SG	N;NOM;FEM;SG;3
power	पावर	power	पावर	N;MASC;SG	N;NOM;FEM;SG;3
power	शक्ति	power	शक्ति	N;MASC;SG	N;NOM;FEM;SG;3
montanha	पर्वत	montanha	पर्वत	N;FEM;SG	N;NOM;MASC;SG;3
montanha	पहाड़	montanha	पहाड	N;FEM;SG	N;NOM;MASC;SG;3
historiador	इतिहासकार	historiador	इतिहासकार	N;MASC;SG	N;NOM;MASC;SG;3
war	युद्ध	war	युद्ध	N;MASC;SG	N;NOM;MASC;SG;3
aparição	प्रकटन	aparição	प्रकटन	N;FEM;SG	N;NOM;MASC;SG;3
aparição	रूप	aparição	रूप	N;FEM;SG	N;NOM;MASC;SG;3
aumentar	बढ़ेगी	aumentar	बढ़	V;NFIN	V;FEM;IND;SG;3;FUT;FIN;ACT
aumentar	बढ़ाएं	aumentar	बढ़ा	V;NFIN	V;SBJV;PL;FIN;ACT
aumentar	बढ़ाएँ	aumentar	बढ़ा	V;NFIN	V;SBJV;PL;FIN;ACT
colaboração	साझेदारी	colaboração	साझेदारी	N;FEM;SG	N;NOM;FEM;SG;3
colaboração	सहयोग	colaboração	सहयोग	N;FEM;SG	N;NOM;MASC;SG;3
adaptação	समायोजन	adaptação	समायोजन	N;FEM;SG	N;NOM;MASC;SG;3
comunidades	समुदायों	comunidade	समुदाय	N;FEM;PL	N;ACC;MASC;PL;3
denominação	नामांकन	denominação	नामांकन	N;FEM;SG	N;NOM;MASC;SG;3
major	मेजर	major	मेजर	N;MASC;SG	N;NOM;MASC;SG;3
major	प्रमुख	major	प्रमुख	N;MASC;SG	N;NOM;MASC;SG;3
fiz	किया	fazer	कर	V;IND;SG;1;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
ácido	अम्ल	ácido	अम्ल	N;MASC;SG	N;NOM;MASC;SG;3
ácido	एसिड	ácido	एसिड	N;MASC;SG	N;NOM;MASC;SG;3
impacto	प्रभाव	impacto	प्रभाव	N;MASC;SG	N;NOM;MASC;SG;3
carros	कारों	carro	कार	N;MASC;PL	N;ACC;FEM;PL;3
carros	कारें	carro	कार	N;MASC;PL	N;NOM;FEM;PL;3
carros	गाड़ियाँ	carro	गाड़ी	N;MASC;PL	N;NOM;FEM;PL;3
sebastião	सेबेस्टियन	sebastião	सेबेस्टियन	N;MASC;SG	N;NOM;MASC;SG;3
gêneros	शैलियाँ	gênero	शैली	N;MASC;PL	N;NOM;FEM;PL;3
extra	अतिरिक्त	extra	अतिरिक्त	N;MASC;SG	N;NOM;MASC;SG;3
mistura	मिश्रण	mistura	मिश्रण	N;FEM;SG	N;NOM;MASC;SG;3
mistura	मिश्रण	mistura	मिश्रण	N;FEM;SG	N;NOM;MASC;SG;3
mistura	मिश्रण	mistura	मिश्रण	N;FEM;SG	N;NOM;MASC;SG;3
mistura	सम्मिश्रण	mistura	सम्मिश्रण	N;FEM;SG	N;NOM;MASC;SG;3
herói	हीरो	herói	हीरो	N;MASC;SG	N;NOM;MASC;SG;3
herói	नायिका	herói	नायिका	N;MASC;SG	N;NOM;FEM;SG;3
províncias	प्रांतों	província	प्रांत	N;FEM;PL	N;ACC;MASC;PL;3
frota	बेड़े	frota	बेड़ा	N;FEM;SG	N;NOM;MASC;SG;3
inimigos	दुश्मनों	inimigo	दुश्मन	N;MASC;PL	N;ACC;MASC;PL;3
home	मुखपृष्ठ	home	मुखपृष्ठ	N;MASC;SG	N;NOM;MASC;SG;3
home	गृह	home	गृह	N;MASC;SG	N;NOM;MASC;SG;3
home	घर	home	घर	N;MASC;SG	N;NOM;MASC;SG;3
diga	बोलो	dizer	बोलो	V;SBJV;SG;3;PRS;FIN	V;SBJV;SG;FIN;ACT
diga	कह	dizer	कह	V;SBJV;SG;3;PRS;FIN	V;FIN;ACT
diga	बताओ	dizer	बता	V;SBJV;SG;3;PRS;FIN	V;SBJV;SG;FIN;ACT
diga	बताना	dizer	बता	V;SBJV;SG;3;PRS;FIN	V;MASC;NFIN;ACT
continente	महाद्वीप	continente	महाद्वीप	N;MASC;SG	N;NOM;MASC;SG;3
centros	केंद्रों	centro	केंद्र	N;MASC;PL	N;ACC;MASC;PL;3
lógica	लॉजिकल	lógico	लॉजिकल	N;FEM;SG	N;NOM;MASC;SG;3
lógica	तर्क	lógico	तर्क	N;FEM;SG	N;NOM;MASC;SG;3
lógica	लॉजिक	lógico	लॉजिक	N;FEM;SG	N;NOM;MASC;SG;3
dona	मालिक	dona	मालिक	N;FEM;SG	N;NOM;MASC;SG;3
personalidade	व्यक्तित्व	personalidade	व्यक्तित्व	N;FEM;SG	N;NOM;MASC;SG;3
manhã	सुबह	manhã	सुबह	N;FEM;SG	N;NOM;FEM;SG;3
manhã	morning	manhã	morning	N;FEM;SG	N;NOM;MASC;SG;3
representantes	प्रतिनिधियों	representante	प्रतिनिधि	N;PL	N;ACC;MASC;PL;3
notável	उल्लेखनीय	notável	उल्लेखनीय	ADJ;MASC;SG	ADJ
aniversário	बर्थडे	aniversário	बर्थडे	N;MASC;SG	N;NOM;MASC;SG;3
aniversário	जन्मदिन	aniversário	जन्मदिन	N;MASC;SG	N;NOM;MASC;SG;3
aniversário	जन्मदिवस	aniversário	जन्मदिवस	N;MASC;SG	N;NOM;MASC;SG;3
aniversário	सालगिरह	aniversário	सालगिरह	N;MASC;SG	N;NOM;FEM;SG;3
aniversário	वर्षगांठ	aniversário	वर्षगांठ	N;MASC;SG	N;NOM;FEM;SG;3
edifícios	भवनों	edifício	भवन	N;MASC;PL	N;ACC;MASC;PL;3
edifícios	इमारतें	edifício	इमारत	N;MASC;PL	N;NOM;FEM;PL;3
doutor	दस्तावेज़	doutor	दस्तावेज़	N;MASC;SG	N;NOM;MASC;SG;3
doutor	डाक्टर	doutor	डाक्टर	N;MASC;SG	N;NOM;MASC;SG;3
doutor	डॉक्टर	doutor	डॉक्टर	N;MASC;SG	N;NOM;MASC;SG;3
pedir	पूछें	pedir	पूछ	V;NFIN	V;SBJV;PL;FIN;ACT
pedir	पूछो	pedir	पूछ	V;NFIN	V;SBJV;SG;FIN;ACT
matar	मारो	matar	मार	V;NFIN	V;SG;FIN;ACT
matar	मार	matar	मार	V;NFIN	V;ACT
matar	मार	matar	मार	V;NFIN	V;ACT
moderno	आधुनिक	moderno	आधुनिक	ADJ;MASC;SG	ADJ
liderança	नेतृत्व	liderança	नेतृत्व	N;FEM;SG	N;NOM;MASC;SG;3
troféu	ट्रॉफी	troféu	ट्रॉफी	N;MASC;SG	N;NOM;FEM;SG;3
faria	होता	fazer	हो	V;COND;SG;3;FIN	V;IPFV;MASC;SG;V.PTCP;ACT
hill	पहाड़ी	hill	पहाडी	N;MASC;SG	N;NOM;FEM;SG;3
mesa	सारणी	mesa	सारणी	N;FEM;SG	N;NOM;FEM;SG;3
revisão	समीक्षा	revisão	समीक्षा	N;FEM;SG	N;NOM;FEM;SG;3
revisão	पुनर्विलोकन	revisão	पुनर्विलोकन	N;FEM;SG	N;NOM;MASC;SG;3
revisão	संशोधन	revisão	संशोधन	N;FEM;SG	N;NOM;MASC;SG;3
inimigo	शत्रु	inimigo	शत्रु	N;MASC;SG	N;NOM;MASC;SG;3
inimigo	दुश्मन	inimigo	दुश्मन	N;MASC;SG	N;NOM;MASC;SG;3
inimigo	दुश्मन	inimigo	दुश्मन	N;MASC;SG	N;NOM;MASC;SG;3
citação	उद्धरण	citação	उद्धरण	N;FEM;SG	N;NOM;MASC;SG;3
conceição	धारणा	conceição	धारणा	N;FEM;SG	N;NOM;FEM;SG;3
cristãos	ईसाइयों	cristão	ईसाई	N;MASC;PL	N;ACC;FEM;PL;3
aves	पक्षियों	ave	पक्षी	N;FEM;PL	N;ACC;MASC;PL;3
fábrica	फ़ैक्टरी	fábrica	फ़ैक्टरी	N;FEM;SG	N;NOM;FEM;SG;3
fábrica	कारखाना	fábrica	कारखाना	N;FEM;SG	N;NOM;MASC;SG;3
fábrica	फैक्ट्री	fábrica	फैक्ट्री	N;FEM;SG	N;NOM;FEM;SG;3
fábrica	फैक्टरी	fábrica	फैक्टरी	N;FEM;SG	N;NOM;FEM;SG;3
assistente	सहायक	assistente	सहायक	N;MASC;SG	N;NOM;MASC;SG;3
assistente	विज़ार्ड	assistente	विज़ार्ड	N;MASC;SG	N;NOM;MASC;SG;3
assistente	जादूगर	assistente	जादूगर	N;MASC;SG	N;NOM;MASC;SG;3
sur	सुर	sur	सुर	N;MASC;SG	N;NOM;MASC;SG;3
âmbito	स्कोप	âmbito	स्कोप	N;MASC;SG	N;NOM;MASC;SG;3
âmbito	गुंजाइश	âmbito	गुंजाइश	N;MASC;SG	N;NOM;FEM;SG;3
âmbito	कार्यक्षेत्र	âmbito	कार्यक्षेत्र	N;MASC;SG	N;NOM;MASC;SG;3
âmbito	पैमाना	âmbito	पैमाना	N;MASC;SG	N;NOM;MASC;SG;3
boy	लड़का	boy	लड़का	N;MASC;SG	N;NOM;MASC;SG;3
litoral	तटरेखा	litoral	तटरेखा	N;MASC;SG	N;NOM;MASC;SG;3
proprietário	मालिक	proprietário	मालिक	N;MASC;SG	N;NOM;MASC;SG;3
razões	कारणों	razão	कारण	N;FEM;PL	N;ACC;MASC;PL;3
aviso	नोटिस	aviso	नोटिस	N;MASC;SG	N;NOM;MASC;SG;3
aviso	सूचना	aviso	सूचना	N;MASC;SG	N;NOM;FEM;SG;3
aviso	चेतावनी	aviso	चेतावनी	N;MASC;SG	N;NOM;FEM;SG;3
doenças	बीमारियाँ	doença	बीमारी	N;FEM;PL	N;NOM;FEM;PL;3
doenças	रोगों	doença	रोग	N;FEM;PL	N;ACC;MASC;PL;3
remix	रीमिक्स	remix	रीमिक्स	N;MASC;SG	N;NOM;MASC;SG;3
fama	प्रसिद्धि	fama	प्रसिद्धि	N;FEM;SG	N;NOM;FEM;SG;3
fama	ख्याति	fama	ख्याति	N;FEM;SG	N;NOM;FEM;SG;3
conferência	सम्मेलन	conferência	सम्मेलन	N;FEM;SG	N;NOM;MASC;SG;3
autoridades	अधिकारियों	autoridade	अधिकारी	N;FEM;PL	N;ACC;MASC;PL;3
útil	उपयोगी	útil	उपयोगी	ADJ;MASC;SG	ADJ
útil	उपयोगी	útil	उपयोगी	ADJ;MASC;SG	ADJ
coluna	स्तंभ	coluna	स्तंभ	N;FEM;SG	N;NOM;MASC;SG;3
coluna	कॉलम	coluna	कॉलम	N;FEM;SG	N;NOM;MASC;SG;3
coluna	स्तम्भ	coluna	स्तंभ	N;FEM;SG	N;NOM;MASC;SG;3
secretaria	रजिस्ट्री	secretaria	रजिस्ट्री	N;FEM;SG	N;NOM;FEM;SG;3
secretaria	सचिवालय	secretaria	सचिवालय	N;FEM;SG	N;NOM;MASC;SG;3
entender	समझो	entender	समझ	V;NFIN	V;SBJV;SG;FIN;ACT
entender	समझ	entender	समझ	V;NFIN	V;ACT
entender	समझे	entender	समझ	V;NFIN	V;SG;FIN;ACT
vii	सात	ver	सात	NUM	NUM
dificuldades	कठिनाइयों	dificuldade	कठिनाई	N;FEM;PL	N;ACC;FEM;PL;3
reação	reaction	reação	ओुओठी	N;FEM;SG	N;NOM;MASC;SG;3
reação	अभिक्रिया	reação	अभिक्रिया	N;FEM;SG	N;NOM;FEM;SG;3
reação	प्रतिक्रिया	reação	प्रतिक्रिया	N;FEM;SG	N;NOM;FEM;SG;3
regular	नियमित	regular	नियमित	ADJ;MASC;SG	ADJ;NOM
regular	विनियमित	regular	विनियमित	ADJ;MASC;SG	ADJ;NOM
disponíveis	उपलब्धियाँ	disponível	उपलब्धि	N;MASC;PL	N;NOM;FEM;PL;3
nave	जहाज	nave	जहाज	N;FEM;SG	N;NOM;MASC;SG;3
nave	जलयान	nave	जलयान	N;FEM;SG	N;NOM;MASC;SG;3
tempestade	आंधी	tempestade	आँधी	N;FEM;SG	N;NOM;FEM;SG;3
tempestade	आंधी	tempestade	आँधी	N;FEM;SG	N;NOM;FEM;SG;3
tempestade	तूफान	tempestade	तूफान	N;FEM;SG	N;NOM;MASC;SG;3
tempestade	तूफ़ान	tempestade	तूफ़ान	N;FEM;SG	N;NOM;MASC;SG;3
interna	आंतरिक	interno	आंतरिक	ADJ;FEM;SG	ADJ;NOM
interna	आन्तरिक	interno	आन्तरिक	ADJ;FEM;SG	ADJ;NOM
estrangeiros	विदेशियों	estrangeiro	विदेशी	N;MASC;PL	N;ACC;MASC;PL;3
oportunidade	अवसर	oportunidade	अवसर	N;FEM;SG	N;NOM;MASC;SG;3
oportunidade	मौका	oportunidade	मौका	N;FEM;SG	N;NOM;MASC;SG;3
oportunidade	अवसर	oportunidade	अवसर	N;FEM;SG	N;NOM;MASC;SG;3
folha	पत्ती	folha	पत्ती	N;FEM;SG	N;NOM;FEM;SG;3
folha	पत्ता	folha	पत्ता	N;FEM;SG	N;NOM;MASC;SG;3
folha	चादर	folha	चादर	N;FEM;SG	N;NOM;FEM;SG;3
atleta	खिलाड़ी	atleta	खिलाडी	N;MASC;SG	N;NOM;MASC;SG;3
criados	बनाए	criar	बना	V;MASC;PL;V.PTCP	V;PFV;MASC;PL;V.PTCP;ACT
terminal	टर्मिनल	terminal	टर्मिनल	N;MASC;SG	N;NOM;MASC;SG;3
medo	भय	medo	भय	N;MASC;SG	N;NOM;MASC;SG;3
anime	दुश्मनी	anime	दुश्मनी	N;MASC;SG	N;NOM;FEM;SG;3
veículo	गाडी	veículo	गाडी	N;MASC;SG	N;NOM;FEM;SG;3
desejo	इच्छा	desejo	इच्छा	N;MASC;SG	N;NOM;FEM;SG;3
desejo	ख्वाहिश	desejo	ख्वाहिश	N;MASC;SG	N;NOM;FEM;SG;3
eventualmente	अंततः	eventualmente	अंततः	ADV	ADV
eventualmente	आखिरकार	eventualmente	आखिरकार	ADV	ADV
onda	तरंग	onda	तरंग	N;FEM;SG	N;NOM;FEM;SG;3
onda	लहर	onda	लहर	N;FEM;SG	N;NOM;FEM;SG;3
professores	शिक्षकों	professor	शिक्षक	N;MASC;PL	N;ACC;MASC;PL;3
documentário	वृत्तचित्र	documentário	वृत्तचित्र	N;MASC;SG	N;NOM;MASC;SG;3
pediu	पुछा	pedir	पुछा	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
pediu	माँगी	pedir	मांग	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;V.PTCP;ACT
pediu	पूछा	pedir	पूछ	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
terreno	मैदान	terreno	मैदान	N;MASC;SG	N;NOM;MASC;SG;3
terreno	ग्राउंड	terreno	ग्राउंड	N;MASC;SG	N;NOM;MASC;SG;3
terreno	जमीन	terreno	जमीन	N;MASC;SG	N;NOM;FEM;SG;3
terreno	मैदान	terreno	मैदान	N;MASC;SG	N;NOM;MASC;SG;3
animação	एनीमेशन	animação	एनीमेशन	N;FEM;SG	N;NOM;MASC;SG;3
animação	एनिमेशन	animação	एनिमेशन	N;FEM;SG	N;NOM;MASC;SG;3
animação	एनिमेटेड	animação	एनिमेटेड	N;FEM;SG	N;NOM;MASC;SG;3
guia	मार्गदर्शक	guia	मार्गदर्शक	N;FEM;SG	N;NOM;MASC;SG;3
guia	मार्गदर्शिका	guia	मार्गदर्शिका	N;FEM;SG	N;NOM;FEM;SG;3
guia	मार्गदर्शिका	guia	मार्गदर्शिका	N;FEM;SG	N;NOM;FEM;SG;3
caça	शिकार	caça	शिकार	N;FEM;SG	N;NOM;MASC;SG;3
prédio	बिल्डिंग	prédio	बिल्डिंग	N;MASC;SG	N;NOM;FEM;SG;3
prédio	भवन	prédio	भवन	N;MASC;SG	N;NOM;MASC;SG;3
violência	हिंसा	violência	हिंसा	N;FEM;SG	N;NOM;FEM;SG;3
verdadeira	असली	verdadeiro	असली	ADJ;FEM;SG	ADJ;NOM
verdadeira	वास्तविक	verdadeiro	वास्तविक	ADJ;FEM;SG	ADJ;NOM
verdadeira	सही	verdadeiro	सही	ADJ;FEM;SG	ADJ
policial	पुलिसवाला	policial	पुलिसवाला	N;MASC;SG	N;NOM;MASC;SG;3
órgãos	अंगों	órgão	अंग	N;MASC;PL	N;ACC;MASC;PL;3
órgãos	लाशें	órgão	लाश	N;MASC;PL	N;NOM;FEM;PL;3
curto	छोटा	curto	छोटा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
curto	छोटी	curto	छोटा	ADJ;MASC;SG	ADJ;FEM;SG
moradores	निवासियों	morador	निवासी	N;MASC;PL	N;ACC;MASC;PL;3
loja	शॉप	loja	शॉप	N;FEM;SG	N;NOM;FEM;SG;3
loja	दुकान	loja	दुकान	N;FEM;SG	N;NOM;FEM;SG;3
loja	दूकान	loja	दूकान	N;FEM;SG	N;NOM;FEM;SG;3
loja	स्टोर	loja	स्टोर	N;FEM;SG	N;NOM;MASC;SG;3
resolução	समाधान	resolução	समाधान	N;FEM;SG	N;NOM;MASC;SG;3
resolução	विभेदन	resolução	विभेदन	N;FEM;SG	N;NOM;MASC;SG;3
resolução	रिज़ॉल्यूशन	resolução	रिजोॉल्यूशन	N;FEM;SG	N;NOM;MASC;SG;3
resolução	रेज़ोल्यूशन	resolução	रेजोोल्यूशन	N;FEM;SG	N;NOM;MASC;SG;3
diferenças	भिन्नताएं	diferença	भिन्नता	N;FEM;PL	N;NOM;FEM;PL;3
diferenças	मतभेद	diferença	मतभेद	N;FEM;PL	N;NOM;MASC;PL;3
apelido	उपनाम	apelido	उपनाम	N;MASC;SG	N;NOM;MASC;SG;3
apelido	सरनेम	apelido	सरनेम	N;MASC;SG	N;NOM;MASC;SG;3
apelido	उपनाम	apelido	उपनाम	N;MASC;SG	N;NOM;MASC;SG;3
ave	पंछी	ave	पंछा	N;FEM;SG	N;NOM;MASC;SG;3
ave	पक्षी	ave	पक्षी	N;FEM;SG	N;NOM;MASC;SG;3
responsabilidade	देयता	responsabilidade	दे	N;FEM;SG	N;NOM;FEM;SG;3
responsabilidade	उत्तरदायित्व	responsabilidade	उत्तरदायित्व	N;FEM;SG	N;NOM;MASC;SG;3
responsabilidade	ज़िम्मेदारी	responsabilidade	ज़िम्मेदारी	N;FEM;SG	N;NOM;FEM;SG;3
responsabilidade	जिम्मेदारी	responsabilidade	जिम्मेदारी	N;FEM;SG	N;NOM;FEM;SG;3
responsabilidade	उत्तरदायित्व	responsabilidade	उत्तरदायित्व	N;FEM;SG	N;NOM;MASC;SG;3
responsabilidade	जवाबदेही	responsabilidade	जवाबदेही	N;FEM;SG	N;NOM;FEM;SG;3
avião	विमान	avião	विमान	N;MASC;SG	N;NOM;MASC;SG;3
avião	वायुयान	avião	वायुयान	N;MASC;SG	N;NOM;MASC;SG;3
avião	समतल	avião	समतल	N;MASC;SG	N;NOM;MASC;SG;3
avião	प्लेन	avião	प्लेन	N;MASC;SG	N;NOM;MASC;SG;3
avião	विमान	avião	विमान	N;MASC;SG	N;NOM;MASC;SG;3
avião	वायुयान	avião	वायुयान	N;MASC;SG	N;NOM;MASC;SG;3
licença	लाइसेंस	licença	लाइसेंस	N;FEM;SG	N;NOM;MASC;SG;3
licença	लाइसेंस	licença	लाइसेंस	N;FEM;SG	N;NOM;MASC;SG;3
mix	मिश्रण	mix	मिश्रण	N;MASC;SG	N;NOM;MASC;SG;3
beleza	ब्यूटी	beleza	ब्यूटी	N;FEM;SG	N;NOM;MASC;SG;3
beleza	सुन्दरता	beleza	सुन्दरता	N;FEM;SG	N;NOM;FEM;SG;3
beleza	सुंदरता	beleza	सुंदरता	N;FEM;SG	N;NOM;FEM;SG;3
beleza	सौंदर्य	beleza	सौंदर्य	N;FEM;SG	N;NOM;MASC;SG;3
pés	पैरों	pé	पैर	N;MASC;PL	N;ACC;MASC;PL;3
pés	पैर	pé	पैर	N;MASC;PL	N;NOM;MASC;PL;3
interesses	रुचियाँ	interesse	रुची	N;MASC;PL	N;NOM;FEM;PL;3
interesses	रुचियों	interesse	रुची	N;MASC;PL	N;ACC;FEM;PL;3
air	वायु	air	वायु	N;MASC;SG	N;NOM;FEM;SG;3
air	एयर	air	एयर	N;MASC;SG	N;NOM;FEM;SG;3
relacionamento	रिश्ता	relacionamento	रिश्ता	N;MASC;SG	N;NOM;MASC;SG;3
relacionamento	संबंध	relacionamento	संबंध	N;MASC;SG	N;NOM;MASC;SG;3
tópico	विषय	tópico	विषय	N;MASC;SG	N;NOM;MASC;SG;3
part	हिस्से	part	हिस्सा	N;MASC;SG	N;NOM;MASC;SG;3
part	हिस्सा	part	हिस्सा	N;MASC;SG	N;NOM;MASC;SG;3
festas	पार्टियाँ	festa	पार्टी	N;FEM;PL	N;NOM;FEM;PL;3
festas	पार्टियों	festa	पार्टी	N;FEM;PL	N;ACC;FEM;PL;3
lojas	दुकानें	loja	दुकान	N;FEM;PL	N;NOM;FEM;PL;3
lojas	दुकानें	loja	दुकान	N;FEM;PL	N;NOM;FEM;PL;3
lojas	स्टोर्स	loja	स्टोर	N;FEM;PL	N;NOM;MASC;PL;3
figuras	आंकड़े	figura	आंकड़ा	N;FEM;PL	N;NOM;MASC;PL;3
tio	अंकल	tio	अंकल	N;MASC;SG	N;NOM;MASC;SG;3
tio	मामा	tio	मामा	N;MASC;SG	N;NOM;MASC;SG;3
tio	चाचा	tio	चाचा	N;MASC;SG	N;NOM;MASC;SG;3
