starania	snahy	starać	snaha	N;NOM;NEUT;PL	N;NOM;FEM;PL
uwięziony	uväznený	uwięzić	uväznený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
uwięziony	uväznená	uwięzić	uväznený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
uwięziony	uväznený	uwięzić	uväznený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
uwięziony	uväznená	uwięzić	uväznený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ogrodzie	záhrade	ogród	záhrada	N;DAT;MASC;SG	N;DAT;FEM;SG
ogranicza	obmedzuje	ograniczać	obmedzovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
śpiewa	spieva	śpiewać	spievať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przekonany	presvedčený	przekonany	presvedčený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG
przekonany	presvedčená	przekonany	presvedčený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
jessica	jessica	jessica	jessica	N;NOM;FEM;SG	N;NOM;FEM;SG
bibliotekę	knižnicu	biblioteka	knižnica	N;ACC;FEM;SG	N;ACC;FEM;SG
wyjaśnić	vysvetli	wyjaśnić	vysvetliť	V;PFV;NFIN;ACT	V;PFV;IMP;SG;2;POS;FIN
wyjaśnić	vysvetlite	wyjaśnić	vysvetliť	V;PFV;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
wyjaśnić	vysvetliť	wyjaśnić	vysvetliť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
orbitę	orbitu	orbić	orbita	N;ACC;FEM;SG	N;ACC;FEM;SG
mohamed	mohamed	mohamed	mohamed	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
osobowość	osobnosť	osobowość	osobnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
ciężki	ťažká	ciężki	ťažký	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ciężki	ťažký	ciężki	ťažký	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ciężki	ťažké	ciężki	ťažký	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
zarejestrowany	registrované	zarejestrować	registrovaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zarejestrowany	zapísané	zarejestrować	zapísaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zarejestrowany	zaregistrované	zarejestrować	zaregistrovaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zarejestrowany	registrovaný	zarejestrować	registrovaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
zarejestrowany	zaznamenaný	zarejestrować	zaznamenaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
zarejestrowany	zaznamenané	zarejestrować	zaznamenaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
zarejestrowany	zaznamenaná	zarejestrować	zaznamenaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
zależność	závislosť	zależność	závislosť	N;NOM;FEM;SG	N;NOM;FEM;SG
zależność	závislosť	zależność	závislosť	N;NOM;FEM;SG	N;NOM;FEM;SG
oddanie	venovanie	oddanie	venovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
oddanie	oddanosť	oddanie	oddanosť	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
oddanie	oddanosť	oddanie	oddanosť	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
podmiot	predmet	podmiot	predmet	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
podmiot	subjekt	podmiot	subjekt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
podmiot	subjekt	podmiot	subjekt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zaproszony	pozvaný	zaprosić	pozvaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
zaproszony	pozvaná	zaprosić	pozvať	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
zbiorowe	kolektívne	zbiorowy	kolektívne	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
reprezentujący	zastupujúci	reprezentować	zastupujúci	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;ACT
wież	veží	wież	veža	N;GEN;FEM;PL	N;GEN;FEM;PL
kość	kosť	kość	kosť	N;NOM;FEM;SG	N;NOM;FEM;SG
współpracownik	kolega	współpracownik	kolega	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
współpracownik	kolegyňa	współpracownik	kolegyňa	N;NOM;MASC;SG	N;NOM;FEM;SG
współpracownik	spoločník	współpracownik	spoločník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
stawy	rybníky	stawa	rybník	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
stawy	spoje	stawa	spoj	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
stawy	kĺby	stawa	kĺb	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
techniczna	technický	techniczny	technický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
techniczna	technická	techniczny	technický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
techniczna	technické	techniczny	technický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
świadomość	vedomie	świadomość	vedomie	N;NOM;FEM;SG	N;NOM;NEUT;SG
świadomość	informovanosť	świadomość	informovanosť	N;NOM;FEM;SG	N;NOM;FEM;SG
świadomość	uvedomenie	świadomość	uvedomenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
świadomość	povedomie	świadomość	povedomie	N;NOM;FEM;SG	N;NOM;NEUT;SG
smak	chut	smak	chut	N;NOM;MASC;SG	N;NOM;FEM;SG
smak	chuť	smak	chuť	N;NOM;MASC;SG	N;NOM;FEM;SG
smak	chuť	smak	chuť	N;NOM;MASC;SG	N;NOM;FEM;SG
smak	príchuť	smak	príchuť	N;NOM;MASC;SG	N;NOM;FEM;SG
smak	chuť	smak	chuť	N;NOM;MASC;SG	N;NOM;FEM;SG
smak	aróma	smak	aróma	N;NOM;MASC;SG	N;NOM;FEM;SG
smak	príchuť	smak	príchuť	N;NOM;MASC;SG	N;NOM;FEM;SG
utrata	stráca	utratać	strácať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
zatwierdzony	overený	zatwierdzić	overený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
zatwierdzony	schválený	zatwierdzić	schválený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
zatwierdzony	schválená	zatwierdzić	schválený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
zatwierdzony	schválené	zatwierdzić	schválený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
przestępstwa	zločin	przestępstwo	zločin	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
przestępstwa	kriminalita	przestępstwo	kriminalita	N;NOM;NEUT;SG	N;NOM;FEM;SG
jutro	zajtra	jutro	zajtra	ADV	ADV
zrozumieć	porozumieť	zrozumieć	porozumieť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
zrozumieć	pochopiť	zrozumieć	pochopiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
pytań	otázok	pytanie	otázka	N;GEN;NEUT;PL	N;GEN;FEM;PL
zatopiony	potopená	zatopić	potopený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
panował	vládol	panować	vládnuť	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
regionalny	regionálne	regionalny	regionálny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
regionalny	regionálny	regionalny	regionálny	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
regionalny	regionálna	regionalny	regionálny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
zakonnica	mníška	zakonnica	mníška	N;NOM;FEM;SG	N;NOM;FEM;SG
wyroby	články	wyrób	článok	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
wyroby	predmety	wyrób	predmet	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
wyroby	výrobky	wyrób	výrobok	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
wyroby	produkty	wyrób	produkt	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
informuje	informuje	informować	informovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
informuje	informuje	informować	informovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
informuje	informovať	informować	informovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
satelitarne	satelitné	satelitarny	satelitný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
satelitarne	satelitná	satelitarny	satelitný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
operatora	prevádzkovateľa	operator	prevádzkovateľ	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
wymiana	nahradenie	wymianać	nahradenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
wymiana	výmena	wymianać	výmena	N;NOM;FEM;SG	N;NOM;FEM;SG
wymiana	náhrada	wymianać	náhrada	N;NOM;FEM;SG	N;NOM;FEM;SG
wymiana	výmena	wymianać	výmena	N;NOM;FEM;SG	N;NOM;FEM;SG
wymiana	burza	wymianać	burza	N;NOM;FEM;SG	N;NOM;FEM;SG
przeznaczenia	osudu	przeznaczenie	osud	N;GEN;NEUT;SG	N;INAN;GEN;MASC;SG
łuk	oblúk	łuk	oblúk	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
łuk	oblúk	łuk	oblúk	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
łuk	luk	łuk	luk	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
regionalna	regionálne	regionalny	regionálny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
regionalna	regionálny	regionalny	regionálny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
regionalna	regionálna	regionalny	regionálny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
smoka	draka	smoka	drak	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
opisano	opísal	opisać	opísať	V;PFV;IND;0;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
alexandre	alexandre	alexandre	alexandra	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rozwiązać	vyriešiť	rozwiązać	vyriešiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
rozwiązać	vyriešiť	rozwiązać	vyriešiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
ilustracje	ilustrácie	ilustracja	ilustrácia	N;NOM;FEM;PL	N;NOM;FEM;PL
wycofanie	odobratie	wycofać	odobratie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
wycofanie	zrušenie	wycofać	zrušenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
wycofanie	stiahnutie	wycofać	stiahnutie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
wycofanie	odstúpenie	wycofać	odstúpenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
wycofanie	odňatie	wycofać	odňatie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
fale	vlny	fala	vlna	N;NOM;FEM;PL	N;NOM;FEM;PL
statut	štatút	statut	štatút	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
statut	štatút	statut	štatút	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
strażnik	strážny	strażnik	strážny	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
strażnik	ochranca	strażnik	ochranca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
strażnik	strážca	strażnik	strážca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
strażnik	stráž	strażnik	stráža	N;NOM;MASC;SG	N;NOM;FEM;SG
strażnik	strážnik	strażnik	strážnik	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
szerokiej	širokého	szeroki	široký	ADJ;GEN;FEM;SG	ADJ;GEN;MASC;SG
dyplomatyczne	diplomatický	dyplomatyczny	diplomatický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
dyplomatyczne	diplomatické	dyplomatyczny	diplomatický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
częstotliwość	frekvencia	częstotliwość	frekvencia	N;NOM;FEM;SG	N;NOM;FEM;SG
częstotliwość	periodicita	częstotliwość	periodicita	N;NOM;FEM;SG	N;NOM;FEM;SG
matematyka	matematika	matematyka	matematika	N;NOM;FEM;SG	N;NOM;FEM;SG
matematyka	matematika	matematyka	matematika	N;NOM;FEM;SG	N;NOM;FEM;SG
wiarę	vieru	wiara	viera	N;ACC;FEM;SG	N;ACC;FEM;SG
nowoczesne	moderné	nowoczesny	moderný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
nowoczesne	moderný	nowoczesny	moderný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
nowoczesne	moderná	nowoczesny	moderný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
analogicznie	obdobne	analogicznie	obdobne	ADV	ADV
analogicznie	podobne	analogicznie	podobne	ADV	ADV
ostateczny	konečné	ostateczny	konečný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ostateczny	konečná	ostateczny	konečný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ostateczny	záverečná	ostateczny	záverečná	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ostateczny	konečný	ostateczny	konečný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ostateczny	záverečné	ostateczny	záverečný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ostateczny	konečné	ostateczny	konečný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
czwartek	štvrtok	czwartek	štvrtok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
nauczanie	výučba	nauczanie	výučba	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
nauczanie	učenie	nauczanie	učenie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
nauczanie	vyučovanie	nauczanie	vyučovanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
socjolog	sociológ	socjolog	sociológ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
rejestr	register	rejestr	register	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rejestr	registrácia	rejestr	registrácia	N;NOM;MASC;SG	N;NOM;FEM;SG
rejestr	register	rejestr	register	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rzadkie	zriedkavé	rzadki	zriedkavý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
rzadkie	vzácny	rzadki	vzácny	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
replika	replika	replik	replika	N;NOM;FEM;SG	N;NOM;FEM;SG
przemysłowy	priemyselný	przemysłowy	priemyselný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
przemysłowy	priemyselná	przemysłowy	priemyselný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
przemysłowy	priemyselné	przemysłowy	priemyselný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
słup	pól	słup	pól	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
słup	stĺp	słup	stĺp	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
słup	pilier	słup	pilier	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
doradca	poradca	doradca	poradca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
doradca	konzultant	doradca	konzultant	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
doradca	poradca	doradca	poradca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
doradca	poradca	doradca	poradca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
doradca	poradca	doradca	poradca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
doradca	poradca	doradca	poradca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
uderzył	udrel	uderzyć	udrieť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
uderzył	udrieť	uderzyć	udrieť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;POS;NFIN
uderzył	udrel	uderzyć	udrieť	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
oskarżenia	obvinenia	oskarżenie	obvinenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
oskarżenia	obvinenia	oskarżenie	obvinenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
oskarżenia	tvrdenia	oskarżenie	tvrdenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
oskarżenia	obvinenia	oskarżenie	obvinenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
rejs	plavba	rejs	plavba	N;NOM;MASC;SG	N;NOM;FEM;SG
tradycję	tradíciu	tradycja	tradícia	N;ACC;FEM;SG	N;ACC;FEM;SG
twoja	tvoje	twój	tvoj	DET;NOM;FEM;SG;2	DET;NOM;NEUT;SG;2
twoja	váš	twój	tvoj	DET;NOM;FEM;SG;2	DET;INAN;NOM;MASC;SG;2
twoja	vaša	twój	tvoj	DET;NOM;FEM;SG;2	DET;NOM;FEM;SG;2
twoja	tvoja	twój	tvoj	DET;NOM;FEM;SG;2	DET;NOM;FEM;SG;2
twoja	tvoj	twój	tvoj	DET;NOM;FEM;SG;2	DET;ANIM;NOM;MASC;SG;2
twoja	váš	twój	tvoj	DET;NOM;FEM;SG;2	DET;INAN;NOM;MASC;SG;2
twoja	tvoje	twój	tvoj	DET;NOM;FEM;SG;2	DET;NOM;NEUT;SG;2
twoja	tvoj	twój	tvoj	DET;NOM;FEM;SG;2	DET;ANIM;NOM;MASC;SG;2
twoja	tvoja	twój	tvoj	DET;NOM;FEM;SG;2	DET;NOM;FEM;SG;2
twoja	vaša	twój	tvoj	DET;NOM;FEM;SG;2	DET;NOM;FEM;SG;2
chrzest	krst	chrzest	krst	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przegrana	porážka	przegrać	porážka	N;NOM;FEM;SG	N;NOM;FEM;SG
przegrana	prehra	przegrać	prehra	N;NOM;FEM;SG	N;NOM;FEM;SG
przegrana	prehra	przegrać	prehra	N;NOM;FEM;SG	N;NOM;FEM;SG
potomków	potomkov	potomek	potomok	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
zasadnicza	zásadný	zasadniczy	zásadný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
zasadnicza	zásadná	zasadniczy	zásadný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
asystenta	asistenta	asystent	asistent	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
wagon	vagón	wagon	vagón	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wagon	vozeň	wagon	vozeň	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wagon	voz	wagon	voz	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zniszczyć	zničiť	zniszczyć	zničiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
zniszczyć	zničí	zniszczyć	zničiť	V;PFV;NFIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
traktuje	zaobchádza	traktować	zaobchádzať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
traktuje	lieči	traktować	lieč	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
dialogu	dialógu	dialog	dialóga	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
odkrywa	odhaľuje	odkrywać	odhaľovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
powodując	spôsobuje	powodować	spôsobovať	V;IPFV;PRS;V.CVB;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
powodując	spôsobujú	powodować	spôsobovať	V;IPFV;PRS;V.CVB;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
historycznie	historicky	historycznie	historicky	ADV	ADV
christine	christine	christiny	christina	N;NOM;FEM;SG	N;NOM;FEM;SG
marynarka	námorníctvo	marynarka	námorníctvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
marynarka	sako	marynarka	sako	N;NOM;FEM;SG	N;NOM;NEUT;SG
marynarka	kabát	marynarka	kabát	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
marynarka	bunda	marynarka	bunda	N;NOM;FEM;SG	N;NOM;FEM;SG
stężenia	koncentrácia	stężyć	koncentrácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
stężenia	koncentrácia	stężyć	koncentrácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
wyjaśnienie	vysvetlenie	wyjaśnić	vysvetlenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
wyjaśnienie	objasnenie	wyjaśnić	objasnenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
czynne	aktívny	czynny	aktívny	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
czynne	aktívna	czynny	aktívny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
odbiór	konec	odbiór	konec	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
odbiór	príjem	odbiór	príjem	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
odbiór	prijatie	odbiór	prijatie	N;NOM;MASC;SG	N;NOM;NEUT;SG
odbiór	prijímanie	odbiór	prijímanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
odbiór	recepcia	odbiór	recepcia	N;NOM;MASC;SG	N;NOM;FEM;SG
odbiór	príjem	odbiór	príjem	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
odbiór	vyzdvihnutie	odbiór	vyzdvihnutie	N;NOM;MASC;SG	N;NOM;NEUT;SG
wicehrabia	vikomt	wicehrabia	vikomt	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
czeskie	česká	czeski	česká	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
czeskie	české	czeski	český	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
czeskie	český	czeski	český	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
obywatele	občania	obywatele	občanie	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
piętro	podlaha	piętro	podlaha	N;NOM;NEUT;SG	N;NOM;FEM;SG
piętro	poschodie	piętro	poschodie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
salon	lounge	salon	lounga	N;NOM;MASC;SG	N;NOM;FEM;SG
salon	hala	salon	hať	N;NOM;MASC;SG	N;NOM;FEM;SG
salon	salóne	salon	salón	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
salon	salón	salon	salón	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
czynnik	činiteľ	czynnik	činiteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
czynnik	faktor	czynnik	faktor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
mechaniczne	mechanické	mechaniczny	mechanický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
mechaniczne	mechanická	mechaniczny	mechanický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
mechaniczne	mechanický	mechaniczny	mechanický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
podłoże	substrát	podłoże	substrát	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
podłoże	podklad	podłoże	podklad	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
podłoże	zem	podłoże	zem	N;NOM;NEUT;SG	N;NOM;FEM;SG
obserwuje	pozorovať	obserwować	pozorovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
obserwuje	pozerá	obserwować	pozerať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
obserwuje	pozerať	obserwować	pozerať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
paliwo	paliva	paliwo	paliva	N;NOM;NEUT;SG	N;NOM;FEM;SG
paliwo	palivo	paliwo	palivo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
paliwo	benzín	paliwo	benzina	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
okno	okna	okno	okno	N;NOM;NEUT;SG	N;NOM;NEUT;SG
okno	okienko	okno	okienko	N;NOM;NEUT;SG	N;NOM;NEUT;SG
okno	okne	okno	okno	N;NOM;NEUT;SG	N;NOM;NEUT;SG
okno	okno	okno	okno	N;NOM;NEUT;SG	N;NOM;NEUT;SG
uroczyście	slávnostne	uroczyście	slávnostne	ADV	ADV
odzyskać	vymôcť	odzyskać	vymôcť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
odzyskać	zotaviť	odzyskać	zotaviť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
odzyskać	získať	odzyskać	získať	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
treningi	tréningy	trening	tréning	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
treningi	cviky	trening	cvika	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
treningi	školenia	trening	školenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
treningi	tréningy	trening	tréning	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
treningi	školenia	trening	školenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
