hän	彼女	hän	彼女	PRO;NOM;SG;3	PRO
muodot	フォーマット	muoto	フォーマット	N;NOM;PL	N
muodot	書式	muoto	書式	N;NOM;PL	N
paikkakunta	都市	paikka#kunta	都市	N;NOM;SG	N
portti	ゲート	portti	ゲート	N;NOM;SG	N
portti	港湾	portti	港湾	N;NOM;SG	N
portti	ポート	portti	ポート	N;NOM;SG	N
polttoaine	燃料	poltto	燃料	N;NOM;SG	N
näytä	表示	näyttää	表示	V;IMP;SG;2;FIN;ACT	V
näytä	見る	näyttää	見る	V;IMP;SG;2;FIN;ACT	V
grammaa	グラム	gramma	グラム	N;PRT;SG	N
johtajat	取締役	johtaja	取締役	N;NOM;PL	N
johtajat	マネージャー	johtaja	マネージャー	N;NOM;PL	N
johtajat	マネージャ	johtaja	マネージャ	N;NOM;PL	N
politiikka	ポリシー	politiikka	ポリシー	N;NOM;SG	N
politiikka	政策	politiikka	政策	N;NOM;SG	N
politiikka	方針	politiikka	方針	N;NOM;SG	N
politiikka	政治	politiikka	政治	N;NOM;SG	N
kiinnitetty	固定	kiinnittää	固定	V;NOM;SG;V.PTCP;PASS	V
normaalia	普通	normaali	普通	ADJ;PRT;SG	ADJ
yksilö	標本	yksilö	標本	N;NOM;SG	N
yksilö	見本	yksilö	見本	N;NOM;SG	N
yksilö	個人	yksilö	個人	N;NOM;SG	N
euro	ユーロ	euro	ユーロ	N;NOM;SG	N
kansi	表紙	kansi	表紙	N;NOM;SG	N
kansi	被覆	kansi	被覆	N;NOM;SG	N
kansi	カバー	kansi	カバー	N;NOM;SG	N
kansi	甲板	kansi	甲板	N;NOM;SG	N
kansi	デッキ	kansi	デッキ	N;NOM;SG	N
venus	金星	venus	金星	N;NOM;SG	N
potilaan	患者	potilas	患者	N;GEN;SG	N
jalkapalloa	サッカー	jalka#pallo	サッカー	N;PRT;SG	N
jalkapalloa	フットボール	jalka#pallo	フットボール	N;PRT;SG	N
kansalaisuus	国籍	kansalaisuus	国籍	N;NOM;SG	N
kansalaisuus	市民	kansalaisuus	市民	N;NOM;SG	N
kosketinsoittaja	キーボーディスト	kosketin#soittaja	キーボーディスト	N;NOM;SG	N
kädet	両手	käsi	両手	N;NOM;PL	N
alkuperäiset	オリジナル	alku#peräinen	オリジナル	ADJ;NOM;PL	ADJ
alkuperäiset	オリジナル	alku#peräinen	オリジナル	ADJ;NOM;PL	ADJ
tennis	テニス	tennis	テニス	N;NOM;SG	N
kokenut	経験	kokea	経験	V;NOM;SG;V.PTCP;ACT	V
totuuden	真理	totuus	真理	N;GEN;SG	N
imperiumi	帝国	imperiumi	帝国	N;NOM;SG	N
imperiumi	帝政	imperiumi	帝政	N;NOM;SG	N
taiteilijat	芸術家	taiteilija	芸術家	N;NOM;PL	N
taiteilijat	アーティスト	taiteilija	アーティスト	N;NOM;PL	N
vastaanotto	レシート	vastaanotto	レシート	N;NOM;SG	N
vastaanotto	レセプション	vastaanotto	レセプション	N;NOM;SG	N
vastaanotto	披露	vastaanotto	披露	N;NOM;SG	N
prosessi	過程	prosessi	過程	N;NOM;SG	N
prosessi	プロセス	prosessi	プロセス	N;NOM;SG	N
hallita	管理	hallita	管理	V;SG;NFIN;ACT	V
aiheet	テーマ	aihe	テーマ	N;NOM;PL	N
aiheet	トピック	aihe	トピック	N;NOM;PL	N
aiheet	科目	aihe	科目	N;NOM;PL	N
kissa	ネコ	kissa	ネコ	N;NOM;SG	N
kohteet	アイテム	kohde	アイテム	N;NOM;PL	N
kohteet	品物	kohde	品物	N;NOM;PL	N
kohteet	科目	kohde	科目	N;NOM;PL	N
kohteet	オブジェクト	kohde	オブジェクト	N;NOM;PL	N
kohteet	ターゲット	kohde	ターゲット	N;NOM;PL	N
mielipiteitä	意見	mieli#pide	意見	N;PRT;PL	N
turnaukseen	トーナメント	turnaus	トーナメント	N;IN+ALL;SG	N
verkon	ネット	verkko	ネット	N;GEN;SG	N
verkon	ネットワーク	verkko	ネットワーク	N;GEN;SG	N
teema	テーマ	teema	テーマ	N;NOM;SG	N
tuomion	判決	tuomio	判決	N;GEN;SG	N
renkaat	タイヤ	rengas	タイヤ	N;NOM;PL	N
renkaat	タイヤ	rengas	タイヤ	N;NOM;PL	N
renkaat	リング	rengas	リング	N;NOM;PL	N
renkaat	指輪	rengas	指輪	N;NOM;PL	N
opiskelijat	生徒	opiskelija	生徒	N;NOM;PL	N
opiskelijat	学生	opiskelija	学生	N;NOM;PL	N
kaksitoista	十二	kaksi#toista	十二	NUM;NOM;SG	NUM
salli	許可	salli	許可	V;IMP;SG;2;FIN;ACT	V
salli	許可	salli	許可	V;IMP;SG;2;FIN;ACT	V
sähköä	電力	sähkö	電力	N;PRT;SG	N
sähköä	電気	sähkö	電気	N;PRT;SG	N
otsikko	ヘッダー	otsikko	ヘッダー	N;NOM;SG	N
otsikko	肩書	otsikko	肩書	N;NOM;SG	N
otsikko	称号	otsikko	称号	N;NOM;SG	N
otsikko	タイトル	otsikko	タイトル	N;NOM;SG	N
teoriaa	セオリー	teoria	セオリー	N;PRT;SG	N
teoriaa	理論	teoria	理論	N;PRT;SG	N
julkisuutta	広報	julkisuus	広報	N;PRT;SG	N
palvelu	サービス	palvelu	サービス	N;NOM;SG	N
kodin	自宅	koti	自宅	N;GEN;SG	N
kodin	ホーム	koti	ホーム	N;GEN;SG	N
ehdottaa	提案	ehdottaa	提案	V;IND;SG;3;PRS;FIN;ACT	V
ehdottaa	プロポーズ	ehdottaa	プロポーズ	V;IND;SG;3;PRS;FIN;ACT	V
yhdistetään	組み合わせ	yhdistää	組み合わせる	V;IND;PRS;FIN;PASS	V
yhdistetään	接続	yhdistää	接続	V;IND;PRS;FIN;PASS	V
helppoa	易しい	helppo	易しい	ADJ;PRT;SG	ADJ
helppoa	やさしい	helppo	やさしい	ADJ;PRT;SG	ADJ
helppoa	簡単	helppo	簡単	ADJ;PRT;SG	ADJ
asiantuntija	スペシャリスト	asian#tuntija	スペシャリスト	N;NOM;SG	N
asiantuntija	エキスパート	asian#tuntija	エキスパート	N;NOM;SG	N
ratkaista	解決	ratkaista	解決	V;SG;NFIN;ACT	V
ratkaista	解消	ratkaista	解消	V;SG;NFIN;ACT	V
bändi	バンド	bändi	バンド	N;NOM;SG	N
tekstejä	テキスト	teksti	テキスト	N;PRT;PL	N
puoliaika	ハーフタイム	puoli#aika	ハーフタイム	N;NOM;PL	N
ryhmiä	グループ	ryhmä	グループ	N;PRT;PL	N
kärsivät	苦しみ	kärsiä	苦しむ	V;IND;PL;3;PRS;FIN;ACT	V
kärsivät	苦しむ	kärsiä	苦しむ	V;IND;PL;3;PRS;FIN;ACT	V
kuljettajat	ドライバ	kuljettaja	ドライバ	N;NOM;PL	N
kuljettajat	ドライバー	kuljettaja	ドライバー	N;NOM;PL	N
kirjoitus	タイピング	kirjoitus	タイピング	N;NOM;SG	N
kirjoitus	筆記	kirjoitus	筆記	N;NOM;SG	N
arkkitehtuurin	アーキテクチャ	arkkitehtuuri	アーキテクチャ	N;GEN;SG	N
arkkitehtuurin	建築	arkkitehtuuri	建築	N;GEN;SG	N
neitsyt	処女	neitsyä	処女	N;NOM;SG	N
point	ポイント	pointa	ポイント	N;NOM;SG	N
joulu	クリスマス	joulu	クリスマス	N;NOM;SG	N
paeta	脱出	paeta	脱出	V;SG;NFIN;ACT	V
junat	電車	juna	電車	N;NOM;PL	N
junat	列車	juna	列車	N;NOM;PL	N
ihmiskunnan	人類	ihmis#kunta	人類	N;GEN;SG	N
tietokone	コンピューター	tieto#kone	コンピューター	N;NOM;SG	N
tietokone	コンピュータ	tieto#kone	コンピュータ	N;NOM;SG	N
kehittäjä	デベロッパー	kehittäjä	デベロッパー	N;NOM;SG	N
opiskelija	生徒	opiskelija	生徒	N;NOM;SG	N
opiskelija	学生	opiskelija	学生	N;NOM;SG	N
luoteis	北西部	luoteis	北西部	N;NOM;SG	N
filosofiaa	哲学	filosofia	哲学	N;PRT;SG	N
aseet	武器	ase	武器	N;NOM;PL	N
aseet	兵器	ase	兵器	N;NOM;PL	N
paroni	男爵	paroni	男爵	N;NOM;SG	N
tiet	道路	tie	道路	N;NOM;PL	N
lakimies	弁護士	laki#mies	弁護士	N;NOM;SG	N
puuta	木材	puu	木材	N;PRT;SG	N
puuta	木製	puu	木製	N;PRT;SG	N
puuta	ウッド	puu	ウッド	N;PRT;SG	N
puuta	ツリー	puu	ツリー	N;PRT;SG	N
taivas	天国	taivas	天国	N;NOM;SG	N
taivas	スカイ	taivas	スカイ	N;NOM;SG	N
kruunun	クラウン	kruunu	クラウン	N;GEN;SG	N
ehdokas	候補	ehdokas	候補	N;NOM;SG	N
ehdokas	候補	ehdokas	候補	N;NOM;SG	N
transformers	トランス	transformers	トランス	N;NOM;SG	N
vaatia	主張	vaatia	主張	V;SG;NFIN;ACT	V
vaatia	取得	vaatia	取得	V;SG;NFIN;ACT	V
rykmentti	連隊	rykmentti	連隊	N;NOM;SG	N
metsästys	ハンティング	metsästys	ハンティング	N;NOM;SG	N
metsästys	狩猟	metsästys	狩猟	N;NOM;SG	N
kiinalaiset	中国語	kiina#lainen	中国語	N;NOM;PL	N
kiinalaiset	中国人	kiina#lainen	中国人	N;NOM;PL	N
arkkitehtuuri	アーキテクチャ	arkkitehtuuri	アーキテクチャ	N;NOM;SG	N
arkkitehtuuri	建築	arkkitehtuuri	建築	N;NOM;SG	N
oppilaat	生徒	oppilas	生徒	N;NOM;PL	N
oppilaat	学生	oppilas	学生	N;NOM;PL	N
suunnitelmat	計画	suunnitelma	計画	N;NOM;PL	N
suunnitelmat	プラン	suunnitelma	プラン	N;NOM;PL	N
käytä	使用	käyttää	使用	V;IMP;SG;2;FIN;ACT	V
uraa	キャリア	ura	キャリア	N;PRT;SG	N
uraa	求人	ura	求人	N;PRT;SG	N
tapoja	マナー	tapa	マナー	N;PRT;PL	N
sattuu	痛む	sattua	痛む	V;IND;SG;3;PRS;FIN;ACT	V
mallissa	モデル	malli	モデル	N;IN+ESS;SG	N
mallissa	テンプレート	malli	テンプレート	N;IN+ESS;SG	N
sex	性別	sex	性別	N;NOM;SG	N
sex	セックス	sex	セックス	N;NOM;SG	N
puheenjohtajan	会長	puheen#johtaja	会長	N;GEN;SG	N
puheenjohtajan	議長	puheen#johtaja	議長	N;GEN;SG	N
kannan	ポジション	kanta	ポジション	N;GEN;SG	N
kannan	役職	kanta	役職	N;GEN;SG	N
kannan	株式	kanta	株式	N;GEN;SG	N
kannan	ストック	kanta	ストック	N;GEN;SG	N
kevät	スプリング	kevät	スプリング	N;NOM;SG	N
ohje	ヘルプ	ohje	ヘルプ	N;NOM;SG	N
ohje	ガイド	ohje	ガイド	N;NOM;SG	N
toimittaa	届け	toimittaa	届ける	V;IND;SG;3;PRS;FIN;ACT	V
veneen	ボート	vene	ボート	N;GEN;SG	N
klassinen	クラシカル	klassinen	クラシカル	ADJ;NOM;SG	ADJ
tallentaa	記録	tallentaa	記録	V;IND;SG;FIN;ACT	V
tallentaa	録音	tallentaa	録音	V;IND;SG;FIN;ACT	V
toimien	演算	toimi	演算	N;GEN;PL	N
toimien	オペレーション	toimi	オペレーション	N;GEN;PL	N
päättynyt	終了	päättyä	終了	V;NOM;SG;V.PTCP;ACT	V
päättynyt	終了	päättyä	終了	V;NOM;SG;V.PTCP;ACT	V
päättynyt	失効	päättyä	失効	V;NOM;SG;V.PTCP;ACT	V
rautateiden	鉄道	rauta#tie	鉄道	N;GEN;PL	N
rautateiden	鉄道	rauta#tie	鉄道	N;GEN;PL	N
plus	プラス	plus	プラス	N;NOM;SG	N
kommentteja	コメント	kommentti	コメント	N;PRT;PL	N
sähkö	電力	sähkö	電力	N;NOM;SG	N
sähkö	電気	sähkö	電気	N;NOM;SG	N
sähkö	エレクトリック	sähkö	エレクトリック	N;NOM;SG	N
sähkö	電気	sähkö	電気	N;NOM;SG	N
tekstit	テキスト	teksti	テキスト	N;NOM;PL	N
sihteeri	秘書	sihteeri	秘書	N;NOM;SG	N
veistos	彫刻	veistos	彫刻	N;NOM;SG	N
virheitä	間違い	virhe	間違い	N;PRT;PL	N
virheitä	エラー	virhe	エラー	N;PRT;PL	N
hedelmiä	フルーツ	hedelmä	フルーツ	N;PRT;PL	N
hedelmiä	果実	hedelmä	果実	N;PRT;PL	N
hedelmiä	果物	hedelmä	果物	N;PRT;PL	N
hedelmiä	フルーツ	hedelmä	フルーツ	N;PRT;PL	N
hedelmiä	果実	hedelmä	果実	N;PRT;PL	N
hedelmiä	果物	hedelmä	果物	N;PRT;PL	N
voimia	体力	voima	体力	N;PRT;PL	N
voimia	強度	voima	強度	N;PRT;PL	N
voimia	権力	voima	権力	N;PRT;PL	N
voimia	パワー	voima	パワー	N;PRT;PL	N
matkustaa	旅行	matkustaa	旅行	V;IND;SG;FIN;ACT	V
matkustaa	旅行	matkustaa	旅行	V;IND;SG;FIN;ACT	V
matkustaa	旅行	matkustaa	旅行	V;IND;SG;FIN;ACT	V
myy	売る	myydä	売る	V;IMP;SG;2;FIN;ACT	V
myy	販売	myydä	販売	V;IMP;SG;2;FIN;ACT	V
setä	叔父	setä	叔父	N;NOM;SG	N
setä	伯父	setä	伯父	N;NOM;SG	N
setä	おじさん	setä	おじさん	N;NOM;SG	N
setä	おじ	setä	おじる	N;NOM;SG	N
raha	お	raha	お	N;NOM;SG	N
raha	貨幣	raha	貨幣	N;NOM;SG	N
raha	マネー	raha	マネー	N;NOM;SG	N
raha	金銭	raha	金銭	N;NOM;SG	N
urheilija	アスリート	urheilija	アスリート	N;NOM;SG	N
yksiköt	単位	yksikkö	単位	N;NOM;PL	N
yksiköt	ユニット	yksikkö	ユニット	N;NOM;PL	N
tekeminen	メイキング	tekeminen	メイキング	N;NOM;SG	N
opiskella	勉強	opiskella	勉強	V;SG;NFIN;ACT	V
opiskella	勉強	opiskella	勉強	V;SG;NFIN;ACT	V
metalli	メタル	metalli	メタル	N;NOM;SG	N
metalli	金属	metalli	金属	N;NOM;SG	N
saavutus	功績	saavutus	功績	N;NOM;SG	N
saavutus	事績	saavutus	事績	N;NOM;SG	N
saavutus	実績	saavutus	実績	N;NOM;SG	N
teko	フェイク	teko	フェイク	N;NOM;SG	N
havaita	検出	havaita	検出	V;SG;NFIN;ACT	V
havaita	検知	havaita	検知	V;SG;NFIN;ACT	V
havaita	検出	havaita	検出	V;SG;NFIN;ACT	V
ylläpitäjän	管理	ylläpitäjä	管理	N;GEN;SG	N
ylläpitäjän	管理人	ylläpitäjä	管理人	N;GEN;SG	N
ihon	スキン	iho	スキン	N;GEN;SG	N
ihon	皮膚	iho	皮膚	N;GEN;SG	N
toukka	幼生	toukka	幼生	N;NOM;SG	N
tiheys	周波	tiheys	周波	N;NOM;SG	N
tiheys	頻度	tiheys	頻度	N;NOM;SG	N
tiheys	密度	tiheys	密度	N;NOM;SG	N
tilavuus	音量	tilavuus	音量	N;NOM;SG	N
tilavuus	ボリューム	tilavuus	ボリューム	N;NOM;SG	N
tilavuus	体積	tilavuus	体積	N;NOM;SG	N
akatemia	アカデミー	akatemia	アカデミー	N;NOM;SG	N
jupiterin	木星	jupiteri	木星	N;GEN;SG	N
kuiva	辛口	kuiva	辛口	ADJ;NOM;SG	ADJ
seurat	クラブ	seura	クラブ	N;NOM;PL	N
erän	バッチ	erä	バッチ	N;GEN;SG	N
spin	スピン	spin	スピン	N;NOM;SG	N
vihdoin	ついに	vihdoin	ついに	ADV	ADV
vihdoin	やっと	vihdoin	やっと	ADV	ADV
vihdoin	遂に	vihdoin	遂にる	ADV	ADV
paksu	厚い	paksu	厚い	ADJ;NOM;SG	ADJ
paksu	太い	paksu	太い	ADJ;NOM;SG	ADJ
studios	スタジオ	studios	スタジオ	N;NOM;SG	N
keino	ウェイ	keino	ウェイ	N;NOM;SG	N
tyytyväinen	幸せ	tyytyväinen	幸せ	ADJ;NOM;SG	ADJ
siemeniä	種子	siemen	種子	N;PRT;PL	N
siemeniä	シード	siemen	シード	N;PRT;PL	N
siemeniä	種子	siemen	種子	N;PRT;PL	N
siemeniä	シード	siemen	シード	N;PRT;PL	N
main	メイン	main	メイン	N;NOM;SG	N
virkamies	職員	virka#mies	職員	N;NOM;SG	N
syvä	深い	syvä	深い	ADJ;NOM;SG	ADJ
puolustaa	擁護	puolustaa	擁護	V;IND;SG;PRS;FIN;ACT	V
päämaja	本社	pää#maja	本社	N;NOM;SG	N
päämaja	司令部	pää#maja	司令部	N;NOM;SG	N
diplomi	ディプロマ	diplomi	ディプロマ	N;NOM;SG	N
saksaksi	ドイツ語	saksa	ドイツ語	N;TRANS;SG	N
vaalea	青白い	vaalea	青白い	ADJ;NOM;SG	ADJ
avaruus	スペース	avaruus	スペース	N;NOM;SG	N
avaruus	空間	avaruus	空間	N;NOM;SG	N
etelän	サザン	etelä	サザン	N;GEN;SG	N
etelän	南部	etelä	南部	N;GEN;SG	N
kisa	人種	kisa	人種	N;NOM;SG	N
kisa	競走	kisa	競走	N;NOM;SG	N
kisa	レース	kisa	レース	N;NOM;SG	N
nelonen	フォー	nelonen	フォー	N;NOM;SG	N
urheilijoita	選手	urheilija	選手	N;PRT;PL	N
urheilijoita	アスリート	urheilija	アスリート	N;PRT;PL	N
lisäys	加法	lisäys	加法	N;NOM;SG	N
lisäys	付録	lisäys	付録	N;NOM;SG	N
lisäys	差	lisäys	差	N;NOM;SG	N
lisäys	愛着	lisäys	愛着	N;NOM;SG	N
nähtävyyksiä	アトラクション	nähtävyys	アトラクション	N;PRT;PL	N
nähtävyyksiä	光景	nähtävyys	光景	N;PRT;PL	N
nähtävyyksiä	観光	nähtävyys	観光	N;PRT;PL	N
väriä	カラー	väri	カラー	N;PRT;SG	N
väriä	カラー	väri	カラー	N;PRT;SG	N
lähetetään	送信	lähettää	送信	V;IND;PRS;FIN;PASS	V
komedia	喜劇	komedia	喜劇	N;NOM;SG	N
komedia	コメディ	komedia	コメディ	N;NOM;SG	N
komedia	コメディー	komedia	コメディー	N;NOM;SG	N
voittajan	勝者	voittaja	勝者	N;GEN;SG	N
rauta	アイロン	rauta	アイロン	N;NOM;SG	N
voimakasta	パワフル	voimakas	パワフル	ADJ;PRT;SG	ADJ
voimakasta	激しい	voimakas	激しい	ADJ;PRT;SG	ADJ
digitaalinen	デジタル	digitaalinen	デジタル	ADJ;NOM;SG	ADJ
murha	殺人	murha	殺人	N;NOM;SG	N
murha	殺人	murha	殺人	N;NOM;SG	N
vuosisatojen	世紀	vuosi#sata	世紀	N;GEN;PL	N
sisä	室内	sisä	室内	N;NOM;SG	N
sisä	屋内	sisä	屋内	N;NOM;SG	N
ampuja	シューティング	ampuja	シューティング	N;NOM;SG	N
homo	ホモ	homo	ホモ	N;NOM;SG	N
homo	ゲイ	homo	ゲイ	N;NOM;SG	N
neiti	ミス	neiti	ミス	N;NOM;SG	N
oikeustieteen	法律	oikeus#tiede	法律	N;GEN;SG	N
oikeustieteen	法学	oikeus#tiede	法学	N;GEN;SG	N
ravinto	栄養	ravinto	栄養	N;NOM;SG	N
kuuma	熱い	kuuma	熱い	ADJ;NOM;SG	ADJ
kuuma	暑い	kuuma	暑い	ADJ;NOM;SG	ADJ
kortin	カード	kortti	カード	N;GEN;SG	N
standard	基準	standard	基準	N;NOM;SG	N
standard	スタンダード	standard	スタンダード	N;NOM;SG	N
standard	標準	standard	標準	N;NOM;SG	N
golf	ゴルフ	golf	ゴルフ	N;NOM;SG	N
metsät	森林	metsä	森林	N;NOM;PL	N
metsät	フォレスト	metsä	フォレスト	N;NOM;PL	N
metsät	森林	metsä	森林	N;NOM;PL	N
kansalaisten	市民	kansalainen	市民	N;GEN;PL	N
korjattu	固定	korjata	固定	V;NOM;SG;V.PTCP;PASS	V
korjattu	固定	korjata	固定	V;NOM;SG;V.PTCP;PASS	V
valokuva	フォト	valo#kuva	フォト	N;NOM;SG	N
valokuva	写真	valo#kuva	写真	N;NOM;SG	N
valokuva	写真	valo#kuva	写真	N;NOM;SG	N
kannen	表紙	kansi	表紙	N;GEN;SG	N
kannen	被覆	kansi	被覆	N;GEN;SG	N
kannen	カバー	kansi	カバー	N;GEN;SG	N
kannen	甲板	kansi	甲板	N;GEN;SG	N
kannen	デッキ	kansi	デッキ	N;GEN;SG	N
tulo	収入	tulo	収入	N;NOM;SG	N
tulo	所得	tulo	所得	N;NOM;SG	N
erot	差分	ero	差分	N;NOM;PL	N
yhdisteitä	化合物	yhdiste	化合物	N;PRT;PL	N
työntekijöiden	社員	työ#tekijä	社員	N;GEN;PL	N
telakka	ドック	telakka	ドック	N;NOM;SG	N
telakka	ヤード	telakka	ヤード	N;NOM;SG	N
unioni	ユニオン	unioni	ユニオン	N;NOM;SG	N
kirkkojen	教会	kirkka	教会	N;GEN;PL	N
juhla	フェスティバル	juhla	フェスティバル	N;NOM;SG	N
juhla	祭事	juhla	祭事	N;NOM;SG	N
juhla	祭り	juhla	祭り	N;NOM;SG	N
juhla	お	juhla	お	N;NOM;SG	N
juhla	パーティ	juhla	パーティ	N;NOM;SG	N
juhla	パーティー	juhla	パーティー	N;NOM;SG	N
juhla	ごちそう	juhla	ごちそう	N;NOM;SG	N
juhla	祝賀	juhla	祝賀	N;NOM;SG	N
juhla	お	juhla	お	N;NOM;SG	N
erä	アイテム	erä	アイテム	N;NOM;SG	N
erä	品物	erä	品物	N;NOM;SG	N
erä	バッチ	erä	バッチ	N;NOM;SG	N
erä	ラウンド	erä	ラウンド	N;NOM;SG	N
platinaa	プラチナ	platina	プラチナ	N;PRT;SG	N
platinaa	白金	platina	白金	N;PRT;SG	N
malmin	鉱石	malmi	鉱石	N;GEN;SG	N
käsittely	ハンドリング	käsittely	ハンドリング	N;NOM;SG	N
käsittely	トリートメント	käsittely	トリートメント	N;NOM;SG	N
käsittely	待遇	käsittely	待遇	N;NOM;SG	N
käsittely	治療	käsittely	治療	N;NOM;SG	N
kukkii	開花	kukki	開花	V;IND;SG;3;PRS;FIN;ACT	V
pyöreä	丸い	pyöreä	丸く	ADJ;NOM;SG	ADJ
oireyhtymä	症候	oire#yhtymä	症候	N;NOM;SG	N
järvien	湖沼	järvi	湖沼	N;GEN;PL	N
litraa	リットル	litra	リットル	N;PRT;SG	N
litraa	リットル	litra	リットル	N;PRT;SG	N
islam	イスラム	islam	イスラム	N;NOM;SG	N
ystäviä	友だち	ystävä	友だち	N;PRT;PL	N
ystäviä	友達	ystävä	友達	N;PRT;PL	N
vastustaja	相手	vastustaja	相手	N;NOM;SG	N
vastustaja	相手	vastustaja	相手	N;NOM;SG	N
syyt	理由	syy	理由	N;NOM;PL	N
saaja	宛先	saaja	宛先	N;NOM;SG	N
kristittyjen	キリスト教徒	kristitty	キリスト教徒	N;GEN;PL	N
päivät	日数	päivä	日数	N;NOM;PL	N
kulunut	合格	kulua	合格	V;NOM;SG;V.PTCP;ACT	V
juoni	プロット	juoni	プロット	N;NOM;SG	N
laitteita	デバイス	laite	デバイス	N;PRT;PL	N
laitteita	機器	laite	機器	N;PRT;PL	N
ydin	コア	ydin	コア	N;NOM;SG	N
ydin	カーネル	ydin	カーネル	N;NOM;SG	N
laajempi	広い	laaja	広い	ADJ;NOM;CMPR;SG	ADJ
kysyä	尋ねる	kysyä	尋ねる	V;SG;NFIN;ACT	V
mallina	モデリング	malli	モデリング	N;FRML;SG	N
voimakkaita	パワフル	voimakas	パワフル	ADJ;PRT;PL	ADJ
lukija	読者	lukija	読者	N;NOM;SG	N
lukija	リーダー	lukija	リーダー	N;NOM;SG	N
lukija	読者	lukija	読者	N;NOM;SG	N
lukija	リーダー	lukija	リーダー	N;NOM;SG	N
tunteita	感情	tunne	感情	N;PRT;PL	N
tunteita	感情	tunne	感情	N;PRT;PL	N
tunteita	気持ち	tunne	気持ち	N;PRT;PL	N
tunteita	感情	tunne	感情	N;PRT;PL	N
myrsky	ストーム	myrsky	ストーム	N;NOM;SG	N
todellista	リアル	todellinen	リアル	ADJ;PRT;SG	ADJ
perusteet	基本	peruste	基本	N;NOM;PL	N
perusteet	基本	peruste	基本	N;NOM;PL	N
perusteet	論拠	peruste	論拠	N;NOM;PL	N
perusteet	基準	peruste	基準	N;NOM;PL	N
perusteet	条件	peruste	条件	N;NOM;PL	N
perusteet	根拠	peruste	根拠	N;NOM;PL	N
perusteet	事由	peruste	事由	N;NOM;PL	N
tiedekunnan	学部	tiede#kunta	学部	N;GEN;SG	N
tiedekunnan	教職員	tiede#kunta	教職員	N;GEN;SG	N
taistelulaiva	戦艦	taistelu#laiva	戦艦	N;NOM;SG	N
tehoa	効能	teho	効能	N;PRT;SG	N
ilmaiseksi	自由	ilmainen	自由	ADJ;TRANS;SG	ADJ
vaarallinen	危険	vaarallinen	危険	ADJ;NOM;SG	ADJ
pääsy	入園	pääsy	入園	N;NOM;SG	N
selkä	後ろ	selkä	後ろ	N;NOM;SG	N
selkä	背中	selkä	背中	N;NOM;SG	N
selkä	裏側	selkä	裏側	N;NOM;SG	N
idean	アイデア	idea	アイデア	N;GEN;SG	N
idean	観念	idea	観念	N;GEN;SG	N
idean	アイディア	idea	アイディア	N;GEN;SG	N
oppilaita	生徒	oppilas	生徒	N;PRT;PL	N
oppilaita	学生	oppilas	学生	N;PRT;PL	N
tango	タンゴ	tango	タンゴ	N;NOM;SG	N
opiskelijoita	生徒	opiskelija	生徒	N;PRT;PL	N
opiskelijoita	学生	opiskelija	学生	N;PRT;PL	N
perustuslaki	体質	perustus#laki	体質	N;NOM;SG	N
perustuslaki	憲法	perustus#laki	憲法	N;NOM;SG	N
kardinaali	基数	kardinaali	基数	N;NOM;SG	N
kardinaali	枢機	kardinaali	枢機	N;NOM;SG	N
kehä	サークル	kehä	サークル	N;NOM;SG	N
kehä	リング	kehä	リング	N;NOM;SG	N
kehä	指輪	kehä	指輪	N;NOM;SG	N
merkintä	エントリー	merkintä	エントリー	N;NOM;SG	N
merkintä	エントリ	merkintä	エントリ	N;NOM;SG	N
merkintä	マーキング	merkintä	マーキング	N;NOM;SG	N
merkintä	タグ	merkintä	タグ	N;NOM;SG	N
merkintä	レッテル	merkintä	レッテル	N;NOM;SG	N
tilaisuuden	好機	tilaisuus	好機	N;GEN;SG	N
tilaisuuden	機会	tilaisuus	機会	N;GEN;SG	N
sirkka	クリケット	sirkka	クリケット	N;NOM;SG	N
sirkka	コオロギ	sirkka	コオロギ	N;NOM;SG	N
osapuolet	両側	osa#puoli	両側	N;NOM;PL	N
osapuolet	当事	osa#puoli	当事	N;NOM;PL	N
osapuolet	パーティ	osa#puoli	パーティ	N;NOM;PL	N
osapuolet	パーティー	osa#puoli	パーティー	N;NOM;PL	N
tappioita	損失	tappio	損失	N;PRT;PL	N
rikos	犯罪	rikos	犯罪	N;NOM;SG	N
suluissa	かっこ	sulu	かっこ	N;IN+ESS;PL	N
pelle	道化	pelle	道化	N;NOM;SG	N
liikennettä	トラフィック	liikenne	トラフィック	N;PRT;SG	N
liikennettä	交通	liikenne	交通	N;PRT;SG	N
syödä	食べる	syödä	食べる	V;SG;NFIN;ACT	V
jalan	フィート	jalka	フィート	N;GEN;SG	N
elementtejä	要素	elementti	要素	N;PRT;PL	N
elementtejä	元素	elementti	元素	N;PRT;PL	N
elementtejä	エレメント	elementti	エレメント	N;PRT;PL	N
vakava	深刻	vakava	深刻	ADJ;NOM;SG	ADJ
säteilyn	放射線	säteily	放射線	N;GEN;SG	N
säteilyn	放射	säteily	放射	N;GEN;SG	N
sijoitukset	投資	sijoitus	投資	N;NOM;PL	N
sijoitukset	投資	sijoitus	投資	N;NOM;PL	N
kotimaan	国内	koti#maa	国内	N;GEN;SG	N
kotimaan	家路	koti#maa	家路	N;GEN;SG	N
ilmiöitä	現象	ilmiö	現象	N;PRT;PL	N
tullaan	来る	tulla	来る	V;IND;PRS;FIN;PASS	V
