bija	بود	būt	بود#باش	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
sniegs	برفی	sniegs	برفی	N;NOM;MASC;SG	N;SG
slimnīca	بیمارستان	slimnīca	بیمارستان	N;NOM;FEM;SG	N;SG
slimnīca	بیمارستانی	slimnīca	بیمارستان	N;NOM;FEM;SG	N;SG
slimnīca	درمانگاه	slimnīca	درمانگاه	N;NOM;FEM;SG	N;SG
kategorija	مقوله	kategorija	مقوله	N;NOM;FEM;SG	N;SG
kategorija	دسته	kategorija	دسته	N;NOM;FEM;SG	N;SG
nolaišanās	نزول	nolaišanās	نزول	N;NOM;FEM;SG	N;SG
nolaišanās	فرود	nolaišanās	فرود	N;NOM;FEM;SG	N;SG
cietoksnis	قلعه	cietoksnis	قلعه	N;NOM;MASC;SG	N;SG
cietoksnis	دژ	cietoksnis	دژ	N;NOM;MASC;SG	N;SG
citādi	دیگر	citādi	دیگر	ADV	ADV
nepārtraukti	دائماً	nepārtraukti	دائماً	ADV	ADV
nepārtraukti	دائما	nepārtraukti	دائما	ADV	ADV
nepārtraukti	دائما	nepārtraukti	دائما	ADV	ADV
plūsma	شار	plūsma	شار	N;NOM;FEM;SG	N;SG
plūsma	جریان	plūsma	جریان	N;NOM;FEM;SG	N;SG
ķēniņš	پادشاه	ķēniņš	پادشاه	N;NOM;MASC;SG	N;SG
ķēniņš	کینگ	ķēniņš	کینگ	N;NOM;MASC;SG	N;SG
ķēniņš	شاه	ķēniņš	شاه	N;NOM;MASC;SG	N;SG
atjaunošanu	بازگردانی	atjaunošana	بازگردانی	N;ACC;FEM;SG	N;SG
atjaunošanu	مرمت	atjaunošana	مرمت	N;ACC;FEM;SG	N;SG
atjaunošanu	ترمیم	atjaunošana	ترمیم	N;ACC;FEM;SG	N;SG
mazulis	بچه	mazulis	بچه	N;NOM;MASC;SG	N;SG
mazulis	توله	mazulis	توله	N;NOM;MASC;SG	N;SG
mežs	فارست	mežs	فارست	N;NOM;MASC;SG	N;SG
mežs	جنگل	mežs	جنگل	N;NOM;MASC;SG	N;SG
mežs	جنگلی	mežs	جنگلی	N;NOM;MASC;SG	N;SG
velosipēdu	دوچرخه	velosipēds	دوچرخه	N;ACC;MASC;SG	N;SG
velosipēdu	دوچرخه	velosipēds	دوچرخه	N;ACC;MASC;SG	N;SG
kariem	جنگها	karš	جنگ	N;DAT;MASC;PL	N;PL
saprot	میفهمد	saprast	فهم	V;FH;IND;3;POS;PRS;FIN;ACT	V;SG;3;PRS
turpinājums	ادامه	turpinājums	ادامه	N;NOM;MASC;SG	N;SG
eiropiešu	اروپاییها	eiropietis	اروپایی	N;GEN;MASC;PL	N;PL
vāks	درپوش	vākt	درپوش	N;NOM;MASC;SG	N;SG
vāks	سرپوش	vākt	سرپوش	N;NOM;MASC;SG	N;SG
vāks	کاور	vākt	کاور	N;NOM;MASC;SG	N;SG
vāks	جلد	vākt	جلد	N;NOM;MASC;SG	N;SG
vāks	پوشش	vākt	پوشش	N;NOM;MASC;SG	N;SG
renault	رنو	renault	رنو	N	N;SG
sienu	دیواری	siena	دیواری	N;ACC;FEM;SG	N;SG
sienu	دیوار	siena	دیوار	N;ACC;FEM;SG	N;SG
svarīgs	مهم	svarīgs	مهم	ADJ;NOM;MASC;SG	ADJ
bumbu	بال	bumba	بال	N;ACC;FEM;SG	N;SG
bumbu	توپ	bumba	None	N;ACC;FEM;SG	N;SG
ausis	گوشها	auss	گوش	N;NOM;FEM;PL	N;PL
ausis	گوشهای	auss	گوش	N;NOM;FEM;PL	N;PL
apmācības	تمرینات	apmācība	تمرینه	N;NOM;FEM;PL	N;PL
mūzikā	موسیقی	mūzika	موسیقی	N;ESS;FEM;SG	N;SG
mūzikā	موزیک	mūzika	موزیک	N;ESS;FEM;SG	N;SG
slam	اسلم	sla	اسلم	N	N;SG
fabrikas	کارخانجات	fabrika	کارخانج	N;NOM;FEM;PL	N;PL
iepriekšējās	قبلی	iepriekšēja	قبل	ADJ;NOM;FEM;PL	ADJ
produkti	محصولاتی	produkts	محصول	N;NOM;MASC;PL	N;PL
produkti	محصولات	produkts	محصول	N;NOM;MASC;PL	N;PL
indeksi	شاخصهای	indeksis	شاخص	N;NOM;MASC;PL	N;PL
dziļi	عمیقاً	dziļi	عمیقاً	ADV	ADV
dziļi	عمیقا	dziļi	عمیقا	ADV	ADV
tradīciju	سنت	tradīcija	سنت	N;ACC;FEM;SG	N;SG
tradīciju	رسم	tradīcija	رسم	N;ACC;FEM;SG	N;SG
vairākums	اکثریت	vairākums	اکثریت	N;NOM;MASC;SG	N;SG
automašīnas	ماشینها	automašīna	ماشین	N;NOM;FEM;PL	N;PL
noformējums	ارائه	noformējums	ارائه	N;NOM;MASC;SG	N;SG
dejas	رقصهای	deja	رقص	N;NOM;FEM;PL	N;PL
segums	کاور	segums	کاور	N;NOM;MASC;SG	N;SG
segums	جلد	segums	جلد	N;NOM;MASC;SG	N;SG
segums	پوشش	segums	پوشش	N;NOM;MASC;SG	N;SG
segums	پوشش	segums	پوشش	N;NOM;MASC;SG	N;SG
zarnu	روده	zarns	None	N;ACC;MASC;SG	N;SG
zarnu	روده	zarns	None	N;ACC;MASC;SG	N;SG
zelts	طلای	zelts	طلا	N;NOM;MASC;SG	N;SG
zelts	gold	zelts	gold	N;NOM;MASC;SG	N;SG
zelts	طلا	zelts	طلا	N;NOM;MASC;SG	N;SG
zelts	گلد	zelts	گلد	N;NOM;MASC;SG	N;SG
zelts	زرین	zelts	None	N;NOM;MASC;SG	N;SG
gubernators	حاکم	gubernators	حاکم	N;NOM;MASC;SG	N;SG
gubernators	فرماندار	gubernators	فرماندار	N;NOM;MASC;SG	N;SG
īsā	کوتاه	īss	کوتاه	ADJ;NOM;FEM;SG	ADJ
sadarbība	همکاری	sadarbība	همکاری	N;NOM;FEM;SG	N;SG
sadarbība	همکاری	sadarbība	همکاری	N;NOM;FEM;SG	N;SG
aktieri	بازیگران	aktieris	بازیگر	N;NOM;MASC;PL	N;PL
bibliotēku	کتابخانه	bibliotēka	کتابخانه	N;ACC;FEM;SG	N;SG
tulkojums	ترجمه	tulkojums	ترجمه	N;NOM;MASC;SG	N;SG
atzīst	میشناسند	atzīt	نمشت#رشاس	V;FH;IND;3;POS;PRS;FIN;ACT	V;PL;3;PRS
pilnu	سرشار	pilna	سرشار	ADJ;ACC;MASC;SG	ADJ
signāls	انتن	signāls	انتن	N;NOM;MASC;SG	N;SG
signāls	سیگنال	signāls	سیگنال	N;NOM;MASC;SG	N;SG
signāls	علامت	signāls	None	N;NOM;MASC;SG	N;SG
reliģiskās	مذهبی	reliģiska	مذهبی	ADJ;NOM;FEM;PL	ADJ
pasākumi	رویدادهای	pasākums	رویداد	N;NOM;MASC;PL	N;PL
pasākumi	رویدادها	pasākums	رویداد	N;NOM;MASC;PL	N;PL
pasākumi	حوادث	pasākums	حوادث	N;NOM;MASC;PL	N;PL
pasākumi	اتفاقات	pasākums	اتفاق	N;NOM;MASC;PL	N;PL
paskaidrojums	شرح	paskaidrojums	شرح	N;NOM;MASC;SG	N;SG
rezidence	اقامتگاه	rezidence	اقامتگاه	N;NOM;FEM;SG	N;SG
rezidence	جایگاه	rezidence	جایگاه	N;NOM;FEM;SG	N;SG
rezidence	اقامت	rezidence	اقامت	N;NOM;FEM;SG	N;SG
ierīce	دستگاهی	ierīce	دستگاه	N;NOM;FEM;SG	N;SG
ierīce	وسیله	ierīce	وسیله	N;NOM;FEM;SG	N;SG
ierīce	دستگاه	ierīce	دستگاه	N;NOM;FEM;SG	N;SG
kareivji	سربازها	kareivji	سرباز	N;NOM;MASC;PL	N;PL
kareivji	سربازان	kareivji	سرباز	N;NOM;MASC;PL	N;PL
kareivji	جنگجویان	kareivji	جنگجوی	N;NOM;MASC;PL	N;PL
panākumi	موفقیتهای	panākums	موفقیت	N;NOM;MASC;PL	N;PL
failu	پرونده	fails	پرونده	N;ACC;MASC;SG	N;SG
trūkums	کاستی	trūkums	کاست#کار	N;NOM;MASC;SG	N;SG
trūkums	خلل	trūkums	خلل	N;NOM;MASC;SG	N;SG
trūkums	عیب	trūkums	عیب	N;NOM;MASC;SG	N;SG
trūkums	کمبود	trūkums	کمبود	N;NOM;MASC;SG	N;SG
piloti	خلبانان	pilots	خلبان	N;NOM;MASC;PL	N;PL
pārošanās	جفتگیری	pārošanās	جفتگیری	N;NOM;FEM;SG	N;SG
pamats	پایه	pamats	پایه	N;NOM;MASC;SG	N;SG
pamats	بنیاد	pamats	None	N;NOM;MASC;SG	N;SG
pamats	پایه	pamats	پایه	N;NOM;MASC;SG	N;SG
pamats	پایه	pamats	پایه	N;NOM;MASC;SG	N;SG
pamats	مبنا	pamats	مبنا	N;NOM;MASC;SG	N;SG
pamats	پایگاه	pamats	None	N;NOM;MASC;SG	N;SG
kļūdas	اشتباهاتی	kļūda	اشتباه	N;NOM;FEM;PL	N;PL
kļūdas	اشتباهات	kļūda	اشتباه	N;NOM;FEM;PL	N;PL
kļūdas	خطاهای	kļūda	خطا	N;NOM;FEM;PL	N;PL
kļūdas	خطاها	kļūda	خطا	N;NOM;FEM;PL	N;PL
pārmaiņas	تغییرات	pārmaiņa	تغییر	N;NOM;FEM;PL	N;PL
kapa	مقبره	kaps	مقبره	N;NOM;MASC;SG	N;SG
kapa	آرامگاه	kaps	آرامگاه	N;NOM;MASC;SG	N;SG
kapa	کاپا	kaps	کاپا	N;NOM;MASC;SG	N;SG
kapa	قبر	kaps	قبر	N;NOM;MASC;SG	N;SG
mediju	رسانه	medijs	رسانه	N;ACC;MASC;SG	N;SG
aktīva	فعال	aktīva	فعال	ADJ;NOM;FEM;SG	ADJ
miljons	میلیونی	miljons	میلیونی	N;NOM;MASC;SG	N;SG
miljons	ملیون	miljons	ملیون	N;NOM;MASC;SG	N;SG
regulārā	منظم	regulāra	منظم	ADJ;NOM;FEM;SG	ADJ
atbildes	پاسخها	atbilde	پاسخ	N;NOM;FEM;PL	N;PL
atbildes	پاسخهای	atbilde	پاسخ	N;NOM;FEM;PL	N;PL
atbildes	جوابها	atbilde	جواب	N;NOM;FEM;PL	N;PL
atbildes	پاسخها	atbilde	پاسخ	N;NOM;FEM;PL	N;PL
atbildes	جوابهای	atbilde	جواب	N;NOM;FEM;PL	N;PL
atbildes	پاسخهای	atbilde	پاسخ	N;NOM;FEM;PL	N;PL
armēņu	ارمنیان	armēnis	ارمنیان	N;GEN;MASC;PL	N;PL
pašvaldībām	شهرهای	pašvaldība	شهر	N;DAT;FEM;PL	N;PL
pašvaldībām	دهستانهای	pašvaldība	دهستان	N;DAT;FEM;PL	N;PL
managerclubs	managerclubs	managerclubs	managerclubs	N;NOM;MASC;SG	N;SG
rangers	تکاور	rangers	تکاور	N;NOM;MASC;SG	N;SG
doktors	داک	doktors	داک	N;NOM;MASC;SG	N;SG
ostu	بندرگاه	osta	بندرگاه	N;ACC;FEM;SG	N;SG
ostu	هاربر	osta	هاربر	N;ACC;FEM;SG	N;SG
iekārta	گیاهی	iekārta	گیاهی	N;NOM;FEM;SG	N;SG
iekārta	نیروگاه	iekārta	نیروگاه	N;NOM;FEM;SG	N;SG
iekārta	پلنت	iekārta	پلنت	N;NOM;FEM;SG	N;SG
iekārta	گیاه	iekārta	گیاه	N;NOM;FEM;SG	N;SG
iekārta	نصب	iekārta	نصب	N;NOM;FEM;SG	N;SG
čūskas	مارهای	čūska	None	N;NOM;FEM;PL	N;PL
čūskas	مارها	čūska	مار	N;NOM;FEM;PL	N;PL
leju	فرود	leja	فرود	N;ACC;FEM;SG	N;SG
koeficients	ضریب	koeficients	ضریب	N;NOM;MASC;SG	N;SG
koeficients	فاکتور	koeficients	فاکتور	N;NOM;MASC;SG	N;SG
koeficients	عامل	koeficients	عامل	N;NOM;MASC;SG	N;SG
vilciens	قطار	vilciens	قطار	N;NOM;MASC;SG	N;SG
krājumi	انبارها	krājums	انبار	N;NOM;MASC;PL	N;PL
krājumi	سهام	krājums	سهم	N;NOM;MASC;PL	N;PL
krājumi	سهام	krājums	سهم	N;NOM;MASC;PL	N;PL
stingri	شدیدا	stingri	شدیدا	ADV	ADV
izlūkošanas	هوش	izlūkošana	هوش	N;NOM;FEM;SG	N;SG
izlūkošanas	هوشی	izlūkošana	هوشی	N;NOM;FEM;SG	N;SG
ierodas	میرسد	ierasties	میرسد	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;SG;3;PRS
atšķirīgs	متفاوت	atšķirīgs	متفاوت	ADJ;NOM;MASC;SG	ADJ
ainava	عرضی	ainava	عرضی	N;NOM;FEM;SG	N;SG
ainava	منظره	ainava	منظره	N;NOM;FEM;SG	N;SG
skābekli	اکسیژن	skābeklis	اکسیژن	N;ACC;MASC;SG	N;SG
cikls	سیکل	cikls	سیکل	N;NOM;MASC;SG	N;SG
cikls	چرخه	cikls	چرخه	N;NOM;MASC;SG	N;SG
galda	میز	galds	میز	N;GEN;MASC;SG	N;SG
galda	سفره	galds	سفره	N;GEN;MASC;SG	N;SG
galda	جدول	galds	جدول	N;GEN;MASC;SG	N;SG
maiņu	شیفت	maiņa	شیفت	N;ACC;FEM;SG	N;SG
tehnika	تکنیک	tehnika	تکنیک	N;NOM;FEM;SG	N;SG
standarts	b	standarts	b	N;NOM;MASC;SG	N;SG
standarts	محک	standarts	محک	N;NOM;MASC;SG	N;SG
standarts	استاندارد	standarts	استاندارد	N;NOM;MASC;SG	N;SG
dzirnavu	میل	dzirnava	None	N;ACC;FEM;SG	N;SG
dzirnavu	آسیاب	dzirnava	None	N;ACC;FEM;SG	N;SG
instruments	ساز	instruments	ساز	N;NOM;MASC;SG	N;SG
instruments	ابزار	instruments	ابزار	N;NOM;MASC;SG	N;SG
vīri	مردانی	vīrs	مردانی	N;NOM;MASC;PL	N;PL
vīri	مردها	vīrs	مرد	N;NOM;MASC;PL	N;PL
vīri	مردان	vīrs	مرد	N;NOM;MASC;PL	N;PL
arhīvs	بایگانی	arhīvs	بایگانی	N;NOM;MASC;SG	N;SG
arhīvs	بایگانی	arhīvs	بایگانی	N;NOM;MASC;SG	N;SG
balkānu	بالکان	balkāns	بالک	N;ACC;MASC;SG	N;SG
balkānu	بالکان	balkāns	بالک	N;ACC;MASC;SG	N;SG
update	بهروز	update	بهروز	N;NOM;FEM;SG	N;SG
valmierā	والمیرا	valmiera	والمیرا	N;ESS;MASC;SG	N;SG
īsa	کوتاه	īsa	کوتاه	ADJ;NOM;FEM;SG	ADJ
izveide	آفرینش	izveide	آفرینش	N;NOM;FEM;SG	N;SG
izveide	ایجاد	izveide	ایجاد	N;NOM;FEM;SG	N;SG
izveide	خلقت	izveide	خلقت	N;NOM;FEM;SG	N;SG
izveide	موسسه	izveide	None	N;NOM;FEM;SG	N;SG
izveide	تاسیس	izveide	تاسیس	N;NOM;FEM;SG	N;SG
izveide	تأسیس	izveide	تأسیس	N;NOM;FEM;SG	N;SG
faktori	عوامل	faktors	عامل	N;NOM;MASC;PL	N;PL
pārdošanas	فروش	pārdošana	فروش	N;NOM;FEM;SG	N;SG
pārdošanas	فروختن	pārdošana	فروختن	N;NOM;FEM;SG	N;SG
apjoms	مقدار	apjoms	مقدار	N;NOM;MASC;SG	N;SG
apjoms	مبلغ	apjoms	مبلغ	N;NOM;MASC;SG	N;SG
fronte	جبهه	fronte	جبهه	N;NOM;FEM;SG	N;SG
fronte	جلو	fronte	جلو	N;NOM;FEM;SG	N;SG
būvniecība	ساخت	būvniecība	ساخت	N;NOM;FEM;SG	N;SG
būvniecība	سازندگی	būvniecība	سازندگی	N;NOM;FEM;SG	N;SG
būvniecība	ساختمان	būvniecība	ساختمان	N;NOM;FEM;SG	N;SG
urāna	اورانیوم	urāns	اورانیوم	N;NOM;MASC;SG	N;SG
parametri	پارامترهای	parametrs	پارامتر	N;NOM;MASC;PL	N;PL
modulis	پیمانه	modulis	پیمانه	N;NOM;MASC;SG	N;SG
modulis	ماژول	modulis	ماژول	N;NOM;MASC;SG	N;SG
piektā	پنجم	piektā	پنجم	ADJ;NOM;DEF;FEM;SG	ADJ
tēmas	موضوعات	tēma	موضوع	N;NOM;FEM;PL	N;PL
tēmas	موضوعاتی	tēma	موضوع	N;NOM;FEM;PL	N;PL
zīda	سیلک	zīds	سیلک	N;NOM;MASC;SG	N;SG
zīda	ابریشم	zīds	ابریشم	N;NOM;MASC;SG	N;SG
zīda	پرنیان	zīds	پرنی	N;NOM;MASC;SG	N;SG
zīda	ابریشمی	zīds	ابریشمی	N;NOM;MASC;SG	N;SG
zīda	حریر	zīds	None	N;NOM;MASC;SG	N;SG
jaunākā	جوانتر	jauna	جوان	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
zobu	دندانی	zobs	دندانی	N;ACC;MASC;SG	N;SG
zobu	دندان	zobs	دندان	N;ACC;MASC;SG	N;SG
zobu	دندون	zobs	دندون	N;ACC;MASC;SG	N;SG
analīze	تحلیل	analīze	تحلیل	N;NOM;FEM;SG	N;SG
analīze	آنالیز	analīze	آنالیز	N;NOM;FEM;SG	N;SG
pants	مطلب	pants	مطلب	N;NOM;MASC;SG	N;SG
pants	مقالۀ	pants	مقالۀ	N;NOM;MASC;SG	N;SG
pants	مقاله	pants	مقاله	N;NOM;MASC;SG	N;SG
cavaliers	کاوالیرز	cavaliers	کاوالیرز	N;NOM;MASC;SG	N;SG
muzeju	موزه	muzejs	موزه	N;ACC;MASC;SG	N;SG
muskuļu	عضلات	muskulis	عضله	N;GEN;MASC;PL	N;PL
ceremonija	مراسمی	ceremonija	مراسم	N;NOM;FEM;SG	N;SG
šķidruma	سیال	šķidrums	سیال	N;GEN;MASC;SG	N;SG
šķidruma	مایع	šķidrums	مایع	N;GEN;MASC;SG	N;SG
šķidruma	شاره	šķidrums	شاره	N;GEN;MASC;SG	N;SG
šķidruma	مایع	šķidrums	مایع	N;GEN;MASC;SG	N;SG
arēnā	آرنا	arēna	آرنا	N;ESS;MASC;SG	N;SG
baseina	حوضه	baseins	حوضه	N;GEN;MASC;SG	N;SG
baseina	سماور	baseins	None	N;GEN;MASC;SG	N;SG
romieši	رومیها	romietis	رومی	N;NOM;MASC;PL	N;PL
pieņemta	پذیرفت	pieņemt	پذیرفت#پذیر	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;SG;3;PST
pieņemta	پذیرفته	pieņemt	پذیرفت#پذیر	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;SG;3;V.PTCP
manageryears	manageryears	manageryears	manageryears	N;NOM;MASC;SG	N;SG
paraugs	نمونه	paraugs	نمونه	N;NOM;MASC;SG	N;SG
paraugs	نمونه	paraugs	نمونه	N;NOM;MASC;SG	N;SG
paraugs	model	paraugs	model	N;NOM;MASC;SG	N;SG
paraugs	مدل	paraugs	مدل	N;NOM;MASC;SG	N;SG
kopiena	اجتماع	kopiena	None	N;NOM;FEM;SG	N;SG
kopiena	ملتی	kopiena	ملت	N;NOM;FEM;SG	N;SG
kopiena	جامعه	kopiena	جامعه	N;NOM;FEM;SG	N;SG
kopiena	انجمن	kopiena	انجمن	N;NOM;FEM;SG	N;SG
kopiena	امت	kopiena	امت	N;NOM;FEM;SG	N;SG
pilnā	سرشار	pilns	سرشار	ADJ;NOM;FEM;SG	ADJ
kandidātiem	کاندیداهای	kandidāts	کاندیدا	N;DAT;MASC;PL	N;PL
vēsturisko	تاریخی	vēsturisks	تاریخی	ADJ;ACC;MASC;SG	ADJ
vēsturisko	تاریخی	vēsturisks	تاریخی	ADJ;ACC;MASC;SG	ADJ
biezs	ضخیم	biezs	ضخیم	ADJ;NOM;MASC;SG	ADJ
centri	مراکز	centrs	مرکز	N;NOM;MASC;PL	N;PL
zvejnieku	ماهیگیر	zvejnieks	ماهیگیر	N;ACC;MASC;SG	N;SG
tūristu	توریست	tūrists	توریست	N;ACC;MASC;SG	N;SG
tūristu	گردشگری	tūrists	گردشگری	N;ACC;MASC;SG	N;SG
tūristu	جهانگرد	tūrists	جهانگرد	N;ACC;MASC;SG	N;SG
tūristu	توریستی	tūrists	توریستی	N;ACC;MASC;SG	N;SG
tūristu	گردشگر	tūrists	گردشگر	N;ACC;MASC;SG	N;SG
sievieti	زن	sieviete	زن	N;ACC;FEM;SG	N;SG
sievieti	زنی	sieviete	زن	N;ACC;FEM;SG	N;SG
balsi	صدا	balss	صدا	N;ACC;FEM;SG	N;SG
balsi	صدای	balss	صدا	N;ACC;FEM;SG	N;SG
kodolu	هسته	kodols	هسته	N;ACC;MASC;SG	N;SG
dzimumu	جنسیتی	dzimums	جنسیتی	N;ACC;MASC;SG	N;SG
dzimumu	جنسیت	dzimums	جنسیت	N;ACC;MASC;SG	N;SG
tirdzniecība	بازاریابی	tirdzniecība	بازاریابی	N;NOM;FEM;SG	N;SG
tirdzniecība	marketing	tirdzniecība	marketing	N;NOM;FEM;SG	N;SG
tirdzniecība	تجارت	tirdzniecība	تجارت	N;NOM;FEM;SG	N;SG
tirdzniecība	تجارت	tirdzniecība	تجارت	N;NOM;FEM;SG	N;SG
zemnieki	کشاورزان	zemnieks	کشاورز	N;NOM;MASC;PL	N;PL
stundām	ساعتها	stunda	ساعت	N;DAT;FEM;PL	N;PL
stundām	ساعتهای	stunda	ساعت	N;DAT;FEM;PL	N;PL
stundām	ساعات	stunda	ساعت	N;DAT;FEM;PL	N;PL
infekcijas	عفونتهای	infekcija	عفونت	N;NOM;FEM;PL	N;PL
upuri	قربانیان	upuris	قربانی	N;NOM;MASC;PL	N;PL
šķidrums	سیال	šķidrums	سیال	N;NOM;MASC;SG	N;SG
šķidrums	مایع	šķidrums	مایع	N;NOM;MASC;SG	N;SG
šķidrums	شاره	šķidrums	شاره	N;NOM;MASC;SG	N;SG
šķidrums	مایع	šķidrums	مایع	N;NOM;MASC;SG	N;SG
brīvība	ازادی	brīvība	ازادی	N;NOM;FEM;SG	N;SG
brīvība	آزادی	brīvība	آزادی	N;NOM;FEM;SG	N;SG
brīvība	لیبرتی	brīvība	لیبرتی	N;NOM;FEM;SG	N;SG
planēta	سیاره	planēta	سیاره	N;NOM;FEM;SG	N;SG
diska	دیسک	disks	دیسک	N;GEN;MASC;SG	N;SG
diska	دیسک	disks	دیسک	N;GEN;MASC;SG	N;SG
jums	شما	jūs	شما	PRO;DAT;PL;2	PRO;PL;2
kvantu	کوانتوم	kvants	کوانتوم	N;ACC;FEM;SG	N;SG
kvantu	کوانتومی	kvants	کوانتومی	N;ACC;FEM;SG	N;SG
tradīcijām	رسوم	tradīcija	رسم	N;DAT;FEM;PL	N;PL
pilns	سرشار	pilns	سرشار	ADJ;NOM;MASC;SG	ADJ
simboli	نمادهای	simbols	نماد	N;NOM;MASC;PL	N;PL
simboli	نمادها	simbols	نماد	N;NOM;MASC;PL	N;PL
planētu	سیاره	planēta	سیاره	N;ACC;FEM;SG	N;SG
uzvedība	رفتاری	uzvedība	رفتار	N;NOM;FEM;SG	N;SG
uzvedība	سیرت	uzvedība	سیرت	N;NOM;FEM;SG	N;SG
uzvedība	رفتار	uzvedība	رفتار	N;NOM;FEM;SG	N;SG
uzvedība	رفتاری	uzvedība	رفتار	N;NOM;FEM;SG	N;SG
uzvedība	رفتار	uzvedība	رفتار	N;NOM;FEM;SG	N;SG
norises	تحولات	norise	تحول	N;NOM;FEM;PL	N;PL
persijas	ایرانیان	persija	ایرانی	N;NOM;FEM;PL	N;PL
piemēri	مثالهای	piemērs	مثال	N;NOM;MASC;PL	N;PL
kaķis	cat	kaķis	cat	N;NOM;MASC;SG	N;SG
kaķis	گربه	kaķis	گربه	N;NOM;MASC;SG	N;SG
režīms	حالت	režīms	حالت	N;NOM;MASC;SG	N;SG
režīms	رژیم	režīms	رژیم	N;NOM;MASC;SG	N;SG
frekvences	فرکانسهای	frekvence	فرکانس	N;NOM;FEM;PL	N;PL
servera	سرور	servera	سرور	N;GEN;MASC;SG	N;SG
servera	کارگزار	servera	کارگزار	N;GEN;MASC;SG	N;SG
alumīnija	آلومینیوم	alumīnija	آلومینیوم	N;NOM;FEM;SG	N;SG
alumīnija	آلومینیوم	alumīnija	آلومینیوم	N;NOM;FEM;SG	N;SG
tipi	انواع	tips	نوع	N;NOM;MASC;PL	N;PL
negaiss	استورم	negaiss	استورم	N;NOM;MASC;SG	N;SG
negaiss	توفان	negaiss	توفان	N;NOM;MASC;SG	N;SG
negaiss	طوفان	negaiss	طوفان	N;NOM;MASC;SG	N;SG
mūziķi	نوازندگان	mūziķis	None	N;NOM;MASC;PL	N;PL
izpildītājs	کننده	izpildītājs	کرد#کن	N;NOM;MASC;SG	N;SG
izpildītājs	مجری	izpildītājs	None	N;NOM;MASC;SG	N;SG
izpildītājs	هنرمند	izpildītājs	هنرمند	N;NOM;MASC;SG	N;SG
izpildītājs	artist	izpildītājs	None	N;NOM;MASC;SG	N;SG
izpildītājs	هنرمندی	izpildītājs	هنرمند	N;NOM;MASC;SG	N;SG
audi	بافتها	auds	بافت	N	N;PL
audi	بافت	auds	بافت	N	N;SG
audi	بافتی	auds	بافت#باب	N	N;SG
audi	بافتهای	auds	بافت	N	N;PL
audi	آئودی	auds	آئودی	N	N;SG
izņēmums	معافیت	izņēmums	معافیت	N;NOM;MASC;SG	N;SG
izņēmums	استثنا	izņēmums	استثنا	N;NOM;MASC;SG	N;SG
izņēmums	استثنای	izņēmums	استثنای	N;NOM;MASC;SG	N;SG
jonu	یون	jons	یون	N;ACC;MASC;SG	N;SG
jonu	یونی	jons	یونی	N;ACC;MASC;SG	N;SG
svaru	وزنه	svars	None	N;ACC;MASC;SG	N;SG
ala	غار	ala	غار	N;NOM;FEM;SG	N;SG
ala	غاری	ala	غار	N;NOM;FEM;SG	N;SG
ala	آلا	ala	آلا	N;NOM;FEM;SG	N;SG
nometne	اردوگاه	nometne	اردوگاه	N;NOM;FEM;SG	N;SG
nometne	اردو	nometne	اردو	N;NOM;FEM;SG	N;SG
nometne	کمپ	nometne	کمپ	N;NOM;FEM;SG	N;SG
vidēja	متوسط	vidējs	متوسط	ADJ;NOM;FEM;SG	ADJ
sadursmes	درگیریها	sadursme	درگیری	N;NOM;FEM;PL	N;PL
posmi	مراحل	posme	مرحله	N;NOM;MASC;PL	N;PL
posmi	گامهای	posme	گام	N;NOM;MASC;PL	N;PL
nogalināt	بکش	nogalināt	بکش	V;POS;NFIN	V;IMP;SG;2
nogalināt	بکشی	nogalināt	None	V;POS;NFIN	V;SBJV;SG;2;PRS
nogalināt	بکشم	nogalināt	None	V;POS;NFIN	V;SBJV;SG;1;PRS
alpu	آلپ	alpa	آلپ	N;NOM;MASC;SG	N;SG
alpu	آلپاین	alpa	آلپاین	N;NOM;MASC;SG	N;SG
maiņa	شیفت	maiņa	شیفت	N;NOM;FEM;SG	N;SG
maiņa	تغییر	maiņa	تغییر	N;NOM;FEM;SG	N;SG
princese	پرنسس	princese	پرنسس	N;NOM;FEM;SG	N;SG
princese	شاهدخت	princese	شاهدخت	N;NOM;FEM;SG	N;SG
saka	میگوید	sacīt	گفت#گو	V;FH;IND;3;POS;PRS;FIN;ACT	V;SG;3;PRS
zīmējums	ترسیم	zīmējums	ترسیم	N;NOM;MASC;SG	N;SG
zīmējums	نقاشی	zīmējums	نقاشی	N;NOM;MASC;SG	N;SG
zīmējums	کشیدن	zīmējums	کشیدن	N;NOM;MASC;SG	N;SG
termiņš	بلوغ	termiņš	بلوغ	N;NOM;MASC;SG	N;SG
termiņš	فرجه	termiņš	فرجه	N;NOM;MASC;SG	N;SG
kungs	آقا	kungs	آقا	N;NOM;MASC;SG	N;SG
kungs	اقا	kungs	اقا	N;NOM;MASC;SG	N;SG
kungs	قربان	kungs	قربان	N;NOM;MASC;SG	N;SG
kungs	لرد	kungs	None	N;NOM;MASC;SG	N;SG
