que	că	que	că	CONJ	CONJ;POS
mínimo	minimă	mínimo	minim	ADJ;MASC;SG	ADJ;INDF;FEM;SG
mínimo	minimă	mínimo	minim	ADJ;MASC;SG	ADJ;INDF;FEM;SG
abarca	acoperă	abarcar	acoperi	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
literaria	literar	literario	literar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
literaria	literară	literario	literar	ADJ;FEM;SG	ADJ;INDF;FEM;SG
descenso	declinul	descenso	declin	N;MASC;SG	N;DEF;MASC;SG
descenso	declin	descenso	declin	N;MASC;SG	N;INDF;MASC;SG
descenso	scădere	descenso	scădere	N;MASC;SG	N;INDF;FEM;SG
descenso	coborâre	descenso	coborî	N;MASC;SG	N;INDF;FEM;SG
viajes	călătorii	viaje	călătorie	N;MASC;PL	N;INDF;FEM;PL
viajes	excursii	viaje	excursie	N;MASC;PL	N;INDF;FEM;PL
bloqueo	blocare	bloqueo	blocare	N;MASC;SG	N;INDF;FEM;SG
bloqueo	lacăt	bloqueo	lacăt	N;MASC;SG	N;INDF;MASC;SG
bloqueo	lock	bloqueo	lock	N;MASC;SG	N;INDF;MASC;SG
bloqueo	blocare	bloqueo	blocare	N;MASC;SG	N;INDF;FEM;SG
bloqueo	blocadă	bloqueo	blocadă	N;MASC;SG	N;INDF;FEM;SG
bloqueo	blocada	bloqueo	blocadă	N;MASC;SG	N;DEF;FEM;SG
bloqueo	blocarea	bloqueo	blocare	N;MASC;SG	N;DEF;FEM;SG
bloqueo	bloc	bloqueo	bloc	N;MASC;SG	N;INDF;MASC;SG
bloqueo	block	bloqueo	block	N;MASC;SG	N;INDF;MASC;SG
empleados	angajații	empleado	angajație	N;MASC;PL	N;DEF;MASC;PL
poblado	populată	poblado	populat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
poblado	populat	poblado	popula	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
batallas	bătălii	batalla	bătală	N;FEM;PL	N;INDF;FEM;PL
batallas	bătăliile	batalla	bătalie	N;FEM;PL	N;DEF;FEM;PL
demanda	cererea	demanda	cerere	N;FEM;SG	N;DEF;FEM;SG
demanda	cerere	demanda	cerere	N;FEM;SG	N;INDF;FEM;SG
agrupación	grupare	agrupación	grupare	N;FEM;SG	N;INDF;FEM;SG
agrupación	gruparea	agrupación	grupare	N;FEM;SG	N;DEF;FEM;SG
fenómeno	fenomen	fenómeno	fenomen	N;MASC;SG	N;INDF;MASC;SG
fenómeno	fenomenul	fenómeno	fenomen	N;MASC;SG	N;DEF;MASC;SG
fenómeno	fenomen	fenómeno	fenomen	N;MASC;SG	N;INDF;MASC;SG
continuar	continuând	continuar	continua	V;NFIN	V;V.MSDR
continuar	continuăm	continuar	continua	V;NFIN	V;IND;PL;1;PRS;FIN
continuar	continuam	continuar	continua	V;NFIN	V;IND;1;IPFV;FIN
continuar	continuați	continuar	continua	V;NFIN	V;IND;PL;2;IPFV;FIN
continuar	continuă	continuar	continua	V;NFIN	V;IND;SG;3;PST;FIN
continuar	continua	continuar	continua	V;NFIN	V;IND;SG;3;IPFV;FIN
paredes	pereți	pared	perete	N;FEM;PL	N;INDF;MASC;PL
paredes	pereti	pared	pereti	N;FEM;PL	N;INDF;MASC;PL
paredes	ziduri	pared	zid	N;FEM;PL	N;INDF;FEM;PL
empleo	job	empleo	job	N;MASC;SG	N;INDF;MASC;SG
empleo	angajare	empleo	angajare	N;MASC;SG	N;INDF;FEM;SG
usos	utilizările	uso	utilizare	N;MASC;PL	N;DEF;FEM;PL
usos	utilizări	uso	utilizare	N;MASC;PL	N;INDF;FEM;PL
confederación	confederația	confederación	confederație	N;FEM;SG	N;DEF;FEM;SG
confederación	confederației	confederación	confederație	N;FEM;SG	N;DEF;FEM;SG
confederación	confederația	confederación	confederație	N;FEM;SG	N;DEF;FEM;SG
cabezas	capete	cabeza	cap	N;FEM;PL	N;INDF;FEM;PL
cabezas	capetele	cabeza	cap	N;FEM;PL	N;DEF;FEM;PL
agrícola	agricol	agrícola	agricol	ADJ;SG	ADJ;INDF;MASC;SG
aniversario	aniversarea	aniversario	aniversare	N;MASC;SG	N;DEF;FEM;SG
aniversario	aniversare	aniversario	aniversare	N;MASC;SG	N;INDF;FEM;SG
niña	fată	niña	fată	N;FEM;SG	N;INDF;FEM;SG
niña	fata	niña	fată	N;FEM;SG	N;DEF;FEM;SG
niña	copila	niña	copilă	N;FEM;SG	N;DEF;FEM;SG
niña	copil	niña	copil	N;FEM;SG	N;INDF;MASC;SG
niña	copilă	niña	copil	N;FEM;SG	N;INDF;FEM;SG
terremoto	cutremur	terremoto	cutremur	N;MASC;SG	N;INDF;MASC;SG
terremoto	cutremurul	terremoto	cutremur	N;MASC;SG	N;DEF;MASC;SG
casco	cască	casco	cască	N;MASC;SG	N;INDF;FEM;SG
casco	casca	casco	casca	N;MASC;SG	N;DEF;FEM;SG
factor	factorul	factor	factor	N;MASC;SG	N;DEF;MASC;SG
factor	factor	factor	factor	N;MASC;SG	N;INDF;MASC;SG
suma	sumă	suma	sumă	N;FEM;SG	N;INDF;FEM;SG
suma	suma	suma	sumă	N;FEM;SG	N;DEF;FEM;SG
oxford	oxford	oxford	oxford	N;MASC;SG	N;INDF;MASC;SG
ejemplares	specimene	ejemplar	specimen	N;MASC;PL	N;INDF;FEM;PL
ejemplares	copiile	ejemplar	copie	N;MASC;PL	N;DEF;FEM;PL
buque	vas	buque	vas	N;MASC;SG	N;INDF;MASC;SG
buque	navă	buque	navă	N;MASC;SG	N;INDF;FEM;SG
buque	recipient	buque	recipient	N;MASC;SG	N;INDF;MASC;SG
buque	nava	buque	navă	N;MASC;SG	N;DEF;FEM;SG
buque	navă	buque	navă	N;MASC;SG	N;INDF;FEM;SG
buque	vapor	buque	vapor	N;MASC;SG	N;INDF;MASC;SG
buque	corabie	buque	corabie	N;MASC;SG	N;INDF;FEM;SG
diciendo	spunând	decir	spune	V;V.MSDR	V;V.MSDR
ausencia	absenta	ausencia	absenta	N;FEM;SG	N;DEF;FEM;SG
ausencia	absența	ausencia	absență	N;FEM;SG	N;DEF;FEM;SG
lanza	lancea	lanza	lance	N;FEM;SG	N;DEF;FEM;SG
naves	navele	nave	navă	N;FEM;PL	N;DEF;FEM;PL
naves	nave	nave	navă	N;FEM;PL	N;INDF;FEM;PL
naves	vapoare	nave	vapor	N;FEM;PL	N;INDF;FEM;PL
naves	corăbii	nave	corabie	N;FEM;PL	N;INDF;FEM;PL
naves	nave	nave	navă	N;FEM;PL	N;INDF;FEM;PL
naves	vase	nave	vas	N;FEM;PL	N;INDF;FEM;PL
realización	realizarea	realización	realizare	N;FEM;SG	N;DEF;FEM;SG
realización	realizarea	realización	realizare	N;FEM;SG	N;DEF;FEM;SG
realización	realizare	realización	realizare	N;FEM;SG	N;INDF;FEM;SG
interna	intern	interno	intern	ADJ;FEM;SG	ADJ;INDF;MASC;SG
interna	internă	interno	intern	ADJ;FEM;SG	ADJ;INDF;FEM;SG
interna	intern	interno	intern	ADJ;FEM;SG	ADJ;INDF;MASC;SG
personalidad	personalitate	personalidad	personalitate	N;FEM;SG	N;INDF;FEM;SG
personalidad	personalitatea	personalidad	personalitate	N;FEM;SG	N;DEF;FEM;SG
totalidad	totalitatea	totalidad	totalitate	N;FEM;SG	N;DEF;FEM;SG
flor	blossom	flor	blossom	N;FEM;SG	N;INDF;MASC;SG
flor	flor	flor	flor	N;FEM;SG	N;INDF;MASC;SG
flor	floarea	flor	floare	N;FEM;SG	N;DEF;FEM;SG
flor	floare	flor	floare	N;FEM;SG	N;INDF;FEM;SG
flor	floricica	flor	floricica	N;FEM;SG	N;DEF;FEM;SG
jugando	jucând	jugar	juca	V;V.MSDR	V;V.MSDR
celebró	sarbatorit	celebrar	sarbatori	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
alas	aripile	ala	aripile	N;FEM;PL	N;DEF;FEM;PL
alas	aripi	ala	aripă	N;FEM;PL	N;INDF;FEM;PL
alas	aripioare	ala	aripioară	N;FEM;PL	N;INDF;FEM;PL
jardines	grădini	jardín	grădină	N;MASC;PL	N;INDF;FEM;PL
jardines	grădinile	jardín	grădină	N;MASC;PL	N;DEF;FEM;PL
muro	peretele	muro	perete	N;MASC;SG	N;DEF;MASC;SG
muro	zid	muro	zid	N;MASC;SG	N;INDF;MASC;SG
muro	zidul	muro	zid	N;MASC;SG	N;DEF;MASC;SG
muro	perete	muro	perete	N;MASC;SG	N;INDF;MASC;SG
grados	notele	grado	notă	N;MASC;PL	N;DEF;FEM;PL
grados	gradele	grado	grad	N;MASC;PL	N;DEF;FEM;PL
grados	grade	grado	grad	N;MASC;PL	N;INDF;FEM;PL
grados	diplome	grado	diplomă	N;MASC;PL	N;INDF;FEM;PL
santuario	sanctuar	santuario	sanctuar	N;MASC;SG	N;INDF;MASC;SG
santuario	sanctuarul	santuario	sanctuar	N;MASC;SG	N;DEF;MASC;SG
santuario	altarul	santuario	altar	N;MASC;SG	N;DEF;MASC;SG
santuario	altar	santuario	altar	N;MASC;SG	N;INDF;MASC;SG
destrucción	distrugere	destrucción	distrugere	N;FEM;SG	N;INDF;FEM;SG
destrucción	distrugerea	destrucción	distrugere	N;FEM;SG	N;DEF;FEM;SG
empresario	antreprenor	empresario	antreprenor	N;MASC;SG	N;INDF;MASC;SG
empresario	întreprinzător	empresario	întreprinzător	N;MASC;SG	N;INDF;MASC;SG
empresario	angajator	empresario	angajator	N;MASC;SG	N;INDF;MASC;SG
empresario	angajatorului	empresario	angajator	N;MASC;SG	N;DEF;MASC;SG
empresario	angajatorul	empresario	angajator	N;MASC;SG	N;DEF;MASC;SG
empresario	afacerist	empresario	afacerist	N;MASC;SG	N;INDF;MASC;SG
regresar	revenind	regresar	reveni	V;NFIN	V;V.MSDR
entrenamiento	antrenament	entrenamiento	antrenament	N;MASC;SG	N;INDF;MASC;SG
entrenamiento	pregătire	entrenamiento	pregătire	N;MASC;SG	N;INDF;FEM;SG
entrenamiento	formare	entrenamiento	formare	N;MASC;SG	N;INDF;FEM;SG
entrenamiento	antrenament	entrenamiento	antrenament	N;MASC;SG	N;INDF;MASC;SG
propietario	proprietar	propietario	proprietar	N;MASC;SG	N;INDF;MASC;SG
propietario	proprietarul	propietario	proprietar	N;MASC;SG	N;DEF;MASC;SG
propietario	proprietar	propietario	proprietar	N;MASC;SG	N;INDF;MASC;SG
cañones	canioane	cañón	canion	N;MASC;PL	N;INDF;FEM;PL
cañones	tunuri	cañón	tun	N;MASC;PL	N;INDF;FEM;PL
cañones	tunurile	cañón	tun	N;MASC;PL	N;DEF;FEM;PL
cañones	armele	cañón	armă	N;MASC;PL	N;DEF;FEM;PL
cañones	arme	cañón	armă	N;MASC;PL	N;INDF;FEM;PL
marie	marie	marie	marie	N;FEM;SG	N;INDF;FEM;SG
pasos	pașii	paso	pas	N;MASC;PL	N;DEF;MASC;PL
pasos	trepte	paso	treaptă	N;MASC;PL	N;INDF;FEM;PL
pasos	pași	paso	pas	N;MASC;PL	N;INDF;MASC;PL
pasos	trepte	paso	treaptă	N;MASC;PL	N;INDF;FEM;PL
pasos	pasii	paso	pas	N;MASC;PL	N;DEF;MASC;PL
descubrimiento	descoperire	descubrimiento	descoperire	N;MASC;SG	N;INDF;FEM;SG
descubrimiento	descoperirea	descubrimiento	descoperire	N;MASC;SG	N;DEF;FEM;SG
descubrimiento	discovery	descubrimiento	discovery	N;MASC;SG	N;INDF;MASC;SG
retirada	pensionar	retirada	pensionar	N;FEM;SG	N;INDF;MASC;SG
retirada	retragere	retirada	retragere	N;FEM;SG	N;INDF;FEM;SG
retirada	retragerea	retirada	retragere	N;FEM;SG	N;DEF;FEM;SG
retirada	retragere	retirada	retragere	N;FEM;SG	N;INDF;FEM;SG
retirada	retragerea	retirada	retragere	N;FEM;SG	N;DEF;FEM;SG
retirada	sevraj	retirada	sevraj	N;FEM;SG	N;INDF;MASC;SG
ciclista	ciclist	ciclista	ciclist	N;SG	N;INDF;MASC;SG
catálogo	catalog	catálogo	catalog	N;MASC;SG	N;INDF;MASC;SG
catálogo	catalogul	catálogo	catalog	N;MASC;SG	N;DEF;MASC;SG
catálogo	catalog	catálogo	catalog	N;MASC;SG	N;INDF;MASC;SG
catálogo	catalogul	catálogo	catalog	N;MASC;SG	N;DEF;MASC;SG
revisión	recenzie	revisión	recenzie	N;FEM;SG	N;INDF;FEM;SG
revisión	revizuirea	revisión	revizuire	N;FEM;SG	N;DEF;FEM;SG
revisión	revizuire	revisión	revizuire	N;FEM;SG	N;INDF;FEM;SG
revisión	revizie	revisión	revizie	N;FEM;SG	N;INDF;FEM;SG
revisión	revizuirea	revisión	revizuire	N;FEM;SG	N;DEF;FEM;SG
revisión	revizuire	revisión	revizuire	N;FEM;SG	N;INDF;FEM;SG
tarea	sarcină	tarea	sarcină	N;FEM;SG	N;INDF;FEM;SG
extranjero	străină	extranjero	străin	N;MASC;SG	N;INDF;FEM;SG
extranjero	străinătate	extranjero	străinătate	N;MASC;SG	N;INDF;FEM;SG
extranjero	extraterestrul	extranjero	extraterestru	N;MASC;SG	N;DEF;MASC;SG
extranjero	extraterestru	extranjero	extraterestru	N;MASC;SG	N;INDF;MASC;SG
extranjero	extraterestră	extranjero	extraterestră	N;MASC;SG	N;INDF;FEM;SG
extranjero	strainatate	extranjero	strainatate	N;MASC;SG	N;INDF;FEM;SG
extranjero	străinătate	extranjero	străinătate	N;MASC;SG	N;INDF;FEM;SG
divide	desparte	dividir	despărți	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
divide	divide	dividir	divid	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
divisiones	divizii	división	divizie	N;FEM;PL	N;INDF;FEM;PL
divisiones	diviziile	división	divizie	N;FEM;PL	N;DEF;FEM;PL
vieja	bătrân	viejo	bătrân	ADJ;FEM;SG	ADJ;INDF;MASC;SG
vieja	vechi	viejo	vechi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
vieja	veche	viejo	vechi	ADJ;FEM;SG	ADJ;INDF;FEM;SG
abandonar	abandonează	abandonar	abandona	V;NFIN	V;IND;3;PRS;FIN
espectáculo	spectacol	espectáculo	spectacol	N;MASC;SG	N;INDF;MASC;SG
organismos	agenții	organismo	agent	N;MASC;PL	N;DEF;MASC;PL
organismos	agențiile	organismo	agenție	N;MASC;PL	N;DEF;FEM;PL
organismos	agentii	organismo	agent	N;MASC;PL	N;DEF;MASC;PL
organismos	organisme	organismo	organism	N;MASC;PL	N;INDF;FEM;PL
organismos	organismele	organismo	organism	N;MASC;PL	N;DEF;FEM;PL
organismos	microorganisme	organismo	microorganism	N;MASC;PL	N;INDF;FEM;PL
indios	indieni	indio	indian	N;MASC;PL	N;INDF;MASC;PL
indios	indienii	indio	indien	N;MASC;PL	N;DEF;MASC;PL
journal	journal	journal	journal	N;SG	N;INDF;MASC;SG
journal	jurnalul	journal	jurnal	N;SG	N;DEF;MASC;SG
journal	jurnal	journal	jurnal	N;SG	N;INDF;MASC;SG
grave	serioasă	grave	serios	ADJ;SG	ADJ;INDF;FEM;SG
grave	serioasa	grave	serios	ADJ;SG	ADJ;DEF;FEM;SG
grave	severă	grave	sever	ADJ;SG	ADJ;INDF;FEM;SG
grave	severa	grave	sever	ADJ;SG	ADJ;DEF;FEM;SG
grave	sever	grave	sever	ADJ;SG	ADJ;INDF;MASC;SG
héctor	hector	héctor	hector	N;MASC;SG	N;INDF;MASC;SG
habana	havana	habanar	havană	N;FEM;SG	N;DEF;FEM;SG
habana	habana	habanar	habană	N;FEM;SG	N;DEF;FEM;SG
punk	derbedeu	punk	derbedeu	N;SG	N;INDF;MASC;SG
punk	punk	punk	punk	N;SG	N;INDF;MASC;SG
caracteriza	caracterizează	caracterizar	caracteriza	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
organismo	organism	organismo	organism	N;MASC;SG	N;INDF;MASC;SG
seres	ființe	ser	ființă	N;MASC;PL	N;INDF;FEM;PL
seres	fiinte	ser	fiinte	N;MASC;PL	N;INDF;FEM;PL
encuentros	reuniuni	encuentro	reuniune	N;MASC;PL	N;INDF;FEM;PL
encuentros	întruniri	encuentro	întrunire	N;MASC;PL	N;INDF;FEM;PL
encuentros	întâlniri	encuentro	întâlnire	N;MASC;PL	N;INDF;FEM;PL
encuentros	intalniri	encuentro	intalnire	N;MASC;PL	N;INDF;FEM;PL
encuentros	întâlniri	encuentro	întâlnire	N;MASC;PL	N;INDF;FEM;PL
auto	maşină	auto	maşină	N;MASC;SG	N;INDF;FEM;SG
auto	mașină	auto	mașină	N;MASC;SG	N;INDF;FEM;SG
auto	maşina	auto	mașină	N;MASC;SG	N;DEF;FEM;SG
auto	mașina	auto	mașină	N;MASC;SG	N;DEF;FEM;SG
auto	masina	auto	masină	N;MASC;SG	N;DEF;FEM;SG
columnas	coloanele	columna	coloană	N;FEM;PL	N;DEF;FEM;PL
columnas	coloane	columna	coloană	N;FEM;PL	N;INDF;FEM;PL
incluida	inclusă	incluido	include	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
incluida	inclus	incluido	include	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
comunicaciones	comunicații	comunicación	comunicație	N;FEM;PL	N;INDF;FEM;PL
comunicaciones	comunicări	comunicación	comunicare	N;FEM;PL	N;INDF;FEM;PL
elena	helena	eleno	helenă	N;FEM;SG	N;DEF;FEM;SG
elena	elena	eleno	elena	N;FEM;SG	N;DEF;FEM;SG
productores	producători	productor	producător	N;MASC;PL	N;INDF;MASC;PL
productores	producătorii	productor	producător	N;MASC;PL	N;DEF;MASC;PL
secciones	secțiunile	sección	secțiune	N;FEM;PL	N;DEF;FEM;PL
secciones	secțiuni	sección	secțiune	N;FEM;PL	N;INDF;FEM;PL
tesis	teze	tesis	tez	N;FEM	N;INDF;FEM;PL
tesis	teză	tesis	teză	N;FEM	N;INDF;FEM;SG
tesis	teza	tesis	teză	N;FEM	N;DEF;FEM;SG
conexión	conexiunea	conexión	conexiune	N;FEM;SG	N;DEF;FEM;SG
conexión	conexiune	conexión	conexiune	N;FEM;SG	N;INDF;FEM;SG
conexión	conectare	conexión	conectare	N;FEM;SG	N;INDF;FEM;SG
conexión	conectarea	conexión	conectare	N;FEM;SG	N;DEF;FEM;SG
secretaría	secretarul	secretaría	secretar	N;FEM;SG	N;DEF;MASC;SG
secretaría	secretara	secretaría	secretar	N;FEM;SG	N;DEF;FEM;SG
secretaría	secretar	secretaría	secretar	N;FEM;SG	N;INDF;MASC;SG
secretaría	secretară	secretaría	secreta	N;FEM;SG	N;INDF;FEM;SG
secretaría	secretariat	secretaría	secretariat	N;FEM;SG	N;INDF;MASC;SG
secretaría	secretariatul	secretaría	secretariat	N;FEM;SG	N;DEF;MASC;SG
secretaría	registru	secretaría	registru	N;FEM;SG	N;INDF;MASC;SG
bautista	baptist	bautista	baptist	N;SG	N;INDF;MASC;SG
embajada	ambasadei	embajada	ambasadă	N;FEM;SG	N;DEF;FEM;SG
embajada	ambasada	embajada	ambasadă	N;FEM;SG	N;DEF;FEM;SG
embajada	ambasadă	embajada	ambasadă	N;FEM;SG	N;INDF;FEM;SG
invitado	invitat	invitado	invita	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
invitado	invitată	invitado	invita	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
invitado	invitat	invitado	invita	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
colón	columbus	colón	columbus	N;MASC;SG	N;INDF;MASC;SG
colón	colonul	colón	colon	N;MASC;SG	N;DEF;MASC;SG
colón	colon	colón	colon	N;MASC;SG	N;INDF;MASC;SG
tenis	tenisul	tenis	tenis	N;MASC	N;DEF;MASC;SG
tenis	tenis	tenis	tenis	N;MASC	N;INDF;MASC;SG
individuos	indivizi	individuo	individ	N;MASC;PL	N;INDF;MASC;PL
finalizar	termină	finalizar	termina	V;NFIN	V;IND;SG;3;PST;FIN
finalizar	finalizează	finalizar	finaliza	V;NFIN	V;IND;3;PRS;FIN
exposiciones	expozitii	exposición	expozit	N;FEM;PL	N;INDF;FEM;PL
exposiciones	exponate	exposición	expona	N;FEM;PL	N;INDF;FEM;PL
museos	muzeele	museo	muzeu	N;MASC;PL	N;DEF;FEM;PL
museos	muzee	museo	muzeu	N;MASC;PL	N;INDF;FEM;PL
cambridge	cambridge	cambridge	cambridge	N;MASC;SG	N;INDF;MASC;SG
lectura	citire	lectura	citire	N;FEM;SG	N;INDF;FEM;SG
lectura	citirea	lectura	citire	N;FEM;SG	N;DEF;FEM;SG
lectura	citire	lectura	citire	N;FEM;SG	N;INDF;FEM;SG
lectura	lectură	lectura	lectură	N;FEM;SG	N;INDF;FEM;SG
quiero	vreau	querer	vrea	V;IND;SG;1;PRS;FIN	V;IND;SG;1;PRS;FIN
transición	tranziție	transición	tranziție	N;FEM;SG	N;INDF;FEM;SG
transición	tranziția	transición	tranziție	N;FEM;SG	N;DEF;FEM;SG
muere	moare	morir	muri	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
recientes	recente	reciente	recent	ADJ;PL	ADJ;INDF;FEM;PL
cristina	christina	cristinar	christina	N;FEM;SG	N;DEF;FEM;SG
cristina	cristina	cristinar	cristină	N;FEM;SG	N;DEF;FEM;SG
cristina	christine	cristinar	christine	N;FEM;SG	N;INDF;FEM;SG
rutas	trasee	ruta	traseu	N;FEM;PL	N;INDF;FEM;PL
rutas	rutele	ruta	rută	N;FEM;PL	N;DEF;FEM;PL
rutas	rute	ruta	rută	N;FEM;PL	N;INDF;FEM;PL
presentar	supune	presentar	supune	V;NFIN	V;IND;SG;3;PRS;FIN
rival	rivalul	rival	rival	N;SG	N;DEF;MASC;SG
rival	rival	rival	rival	N;SG	N;INDF;MASC;SG
norma	norma	norma	normă	N;FEM;SG	N;DEF;FEM;SG
norma	norma	norma	normă	N;FEM;SG	N;DEF;FEM;SG
norma	standardul	norma	standard	N;FEM;SG	N;DEF;MASC;SG
posesión	posesie	posesión	posesie	N;FEM;SG	N;INDF;FEM;SG
posesión	posesia	posesión	posesie	N;FEM;SG	N;DEF;FEM;SG
estudiante	studentă	estudiante	studentă	N;SG	N;INDF;FEM;SG
estudiante	elevă	estudiante	elevă	N;SG	N;INDF;FEM;SG
estudiante	elev	estudiante	elev	N;SG	N;INDF;MASC;SG
estudiante	student	estudiante	student	N;SG	N;INDF;MASC;SG
taller	atelier	taller	atelier	N;MASC;SG	N;INDF;MASC;SG
taller	atelierul	taller	atelier	N;MASC;SG	N;DEF;MASC;SG
caminos	drumuri	camino	drum	N;MASC;PL	N;INDF;FEM;PL
caminos	cărări	camino	cară	N;MASC;PL	N;INDF;FEM;PL
caminos	căi	camino	cale	N;MASC;PL	N;INDF;FEM;PL
caminos	moduri	camino	mod	N;MASC;PL	N;INDF;FEM;PL
alcance	interval	alcance	interval	N;MASC;SG	N;INDF;MASC;SG
alcance	intervalul	alcance	interval	N;MASC;SG	N;DEF;MASC;SG
alcance	impact	alcance	impact	N;MASC;SG	N;INDF;MASC;SG
alcance	impactul	alcance	impact	N;MASC;SG	N;DEF;MASC;SG
laura	laura	laura	laură	N;FEM;SG	N;DEF;FEM;SG
pdf	pdf	pdf	pdf	N;MASC;SG	N;INDF;MASC;SG
privado	privată	privado	privat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
privado	privat	privado	privat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
participado	participat	participado	participa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
esfuerzo	efort	esfuerzo	efort	N;MASC;SG	N;INDF;MASC;SG
esfuerzo	efortul	esfuerzo	efort	N;MASC;SG	N;DEF;MASC;SG
piedras	pietre	piedra	piatră	N;FEM;PL	N;INDF;FEM;PL
piedras	pietrele	piedra	pietru	N;FEM;PL	N;DEF;FEM;PL
piedras	pietre	piedra	piatră	N;FEM;PL	N;INDF;FEM;PL
piedras	roci	piedra	rocă	N;FEM;PL	N;INDF;FEM;PL
piedras	stânci	piedra	stâncă	N;FEM;PL	N;INDF;FEM;PL
capa	cape	capa	cape	N;FEM;SG	N;INDF;MASC;SG
capa	pelerina	capa	pelerină	N;FEM;SG	N;DEF;FEM;SG
capa	pelerină	capa	pelerină	N;FEM;SG	N;INDF;FEM;SG
capa	strat	capa	strat	N;FEM;SG	N;INDF;MASC;SG
capa	stratul	capa	strat	N;FEM;SG	N;DEF;MASC;SG
capa	mantie	capa	mantie	N;FEM;SG	N;INDF;FEM;SG
editores	editorii	editor	editoare	N;MASC;PL	N;DEF;MASC;PL
editores	editori	editor	editor	N;MASC;PL	N;INDF;MASC;PL
editores	editorii	editor	editoare	N;MASC;PL	N;DEF;MASC;PL
editores	editori	editor	editor	N;MASC;PL	N;INDF;MASC;PL
daños	daune	daño	daună	N;MASC;PL	N;INDF;FEM;PL
daños	pagube	daño	pagubă	N;MASC;PL	N;INDF;FEM;PL
daños	avarii	daño	avarie	N;MASC;PL	N;INDF;FEM;PL
daños	stricăciuni	daño	stricăciune	N;MASC;PL	N;INDF;FEM;PL
daños	daune	daño	daună	N;MASC;PL	N;INDF;FEM;PL
daños	despăgubiri	daño	despăgubire	N;MASC;PL	N;INDF;FEM;PL
daños	pagube	daño	pagubă	N;MASC;PL	N;INDF;FEM;PL
exclusivamente	exclusiv	exclusivamente	exclusiv	ADV	ADV
magnitud	magnitudine	magnitud	magnitudine	N;FEM;SG	N;INDF;FEM;SG
magnitud	magnitudinea	magnitud	magnitudine	N;FEM;SG	N;DEF;FEM;SG
cueva	pestera	cueva	pestera	N;FEM;SG	N;DEF;FEM;SG
cueva	peştera	cueva	pefteră	N;FEM;SG	N;DEF;FEM;SG
cueva	peșteră	cueva	peșteră	N;FEM;SG	N;INDF;FEM;SG
cueva	peşteră	cueva	peşteră	N;FEM;SG	N;INDF;FEM;SG
alternativa	alternativa	alternativa	alternativă	N;FEM;SG	N;DEF;FEM;SG
alternativa	supleant	alternativa	supleant	N;FEM;SG	N;INDF;MASC;SG
discurso	discurs	discurso	discurs	N;MASC;SG	N;INDF;MASC;SG
discurso	discursul	discurso	discurs	N;MASC;SG	N;DEF;MASC;SG
discurso	vorbire	discurso	vorbire	N;MASC;SG	N;INDF;FEM;SG
discurso	vorbirea	discurso	vorbire	N;MASC;SG	N;DEF;FEM;SG
activa	activ	activo	activ	ADJ;FEM;SG	ADJ;INDF;MASC;SG
activa	activă	activo	activ	ADJ;FEM;SG	ADJ;INDF;FEM;SG
entidades	entitățile	entidad	entitate	N;FEM;PL	N;DEF;FEM;PL
entidades	entități	entidad	entitate	N;FEM;PL	N;INDF;FEM;PL
tareas	misiuni	tarea	misiune	N;FEM;PL	N;INDF;FEM;PL
tareas	atribuții	tarea	atribuție	N;FEM;PL	N;INDF;FEM;PL
tareas	sarcini	tarea	sarcină	N;FEM;PL	N;INDF;FEM;PL
tareas	sarcinile	tarea	sarcină	N;FEM;PL	N;DEF;FEM;PL
tareas	teme	tarea	temă	N;FEM;PL	N;INDF;FEM;PL
moneda	valută	moneda	valuta	N;FEM;SG	N;INDF;FEM;SG
moneda	moneda	moneda	moneda	N;FEM;SG	N;DEF;FEM;SG
moneda	monedă	moneda	monedă	N;FEM;SG	N;INDF;FEM;SG
moneda	moneda	moneda	moneda	N;FEM;SG	N;DEF;FEM;SG
moneda	monedă	moneda	monedă	N;FEM;SG	N;INDF;FEM;SG
aldea	hamlet	aldea	hamlet	N;FEM;SG	N;INDF;MASC;SG
aldea	satul	aldea	sat	N;FEM;SG	N;DEF;MASC;SG
aldea	satului	aldea	sat	N;FEM;SG	N;DEF;MASC;SG
