もの	lietas	もの	lieta	N	N;NOM;FEM;PL
反映	atspoguļot	反映	atspoguļot	V	V;POS;NFIN
反映	atspoguļo	反映	atspogulot	V	V;FH;IND;3;POS;PRS;FIN;ACT
ピアニスト	pianistu	ピアニスト	pianist	N	N;ACC;MASC;SG
原理	pamatprincips	原理	pamatprincips	N	N;NOM;MASC;SG
原理	princips	原理	princips	N	N;NOM;MASC;SG
原理	principi	原理	princips	N	N;NOM;MASC;PL
送る	nosūtīt	送る	nosūtīt	V	V;POS;NFIN
送る	sūtīt	送る	sūtīt	V	V;POS;NFIN
バーン	šķūnis	バーン	šķūnis	N	N;NOM;MASC;SG
戦術	taktiku	戦術	taktika	N	N;ACC;FEM;SG
戦術	taktika	戦術	taktika	N	N;NOM;FEM;SG
戦術	taktika	戦術	taktika	N	N;NOM;FEM;SG
ホイール	ritenis	ホイール	ritenis	N	N;NOM;MASC;SG
ホイール	riteņi	ホイール	ritenis	N	N;NOM;MASC;PL
ホイール	rati	ホイール	rats	N	N;NOM;MASC;PL
レーザー	lāzers	レーザー	lāzers	N	N;NOM;MASC;SG
レーザー	lāzera	レーザー	lāzeris	N	N;GEN;MASC;SG
間違い	kļūdas	間違い	kļūda	N	N;NOM;FEM;PL
走り	darbināt	走る	darbināt	V	V;POS;NFIN
走り	skrien	走る	skriet	V	V;FH;IND;3;POS;PRS;FIN;ACT
走り	palaist	走る	palaist	V	V;POS;NFIN
ユーザ	lietotājs	ユーザ	lietotājs	N	N;NOM;MASC;SG
ユーザ	lietotāja	ユーザ	lietotāja	N	N;NOM;MASC;SG
ユーザ	lietotājam	ユーザ	lietotājs	N	N;DAT;MASC;SG
ユーザ	izmantotāji	ユーザ	izmantotājs	N	N;NOM;MASC;PL
ユーザ	lietotāji	ユーザ	lietotājs	N	N;NOM;MASC;PL
海峡	šaurums	海峡	šaurums	N	N;NOM;MASC;SG
海峡	šaurumus	海峡	šaurums	N	N;ACC;MASC;PL
海峡	kanāls	海峡	kanāls	N	N;NOM;MASC;SG
氏名	vārds	氏名	vārds	N	N;NOM;MASC;SG
氏名	nosaukums	氏名	nosaukums	N	N;NOM;MASC;SG
ムーン	mēness	ムーン	mēness	N	N;NOM;MASC;SG
ムーン	pavadonis	ムーン	pavadonis	N	N;NOM;MASC;SG
スポット	vieta	スポット	vieta	N	N;NOM;FEM;SG
スポット	vietas	スポット	vieta	N	N;NOM;FEM;PL
スポット	vietām	スポット	vieta	N	N;DAT;FEM;PL
スポット	vietas	スポット	vieta	N	N;NOM;FEM;PL
酸素	skābeklis	酸素	skābeklis	N	N;NOM;MASC;SG
酸素	skābekli	酸素	skābeklis	N	N;ACC;MASC;SG
酸素	skābekļa	酸素	skābeklis	N	N;GEN;MASC;SG
要件	prasība	要件	prasība	N	N;NOM;FEM;SG
要件	prasības	要件	prasība	N	N;NOM;FEM;PL
チャンピオンシップ	čempionāts	チャンピオンシップ	čempionāts	N	N;NOM;MASC;SG
チャンピオンシップ	motokrosā	チャンピオンシップ	motokross	N	N;ESS;MASC;SG
チャンピオンシップ	čempionāta	チャンピオンシップ	čempionāts	N	N;GEN;MASC;SG
プロセス	process	プロセス	process	N	N;NOM;MASC;SG
プロセス	procesā	プロセス	process	N	N;ESS;MASC;SG
プロセス	procesus	プロセス	process	N	N;ACC;MASC;PL
プロセス	procesi	プロセス	process	N	N;NOM;MASC;PL
友達	draugi	友達	draugs	N	N;NOM;MASC;PL
友達	draugiem	友達	draugs	N	N;DAT;MASC;PL
友達	draugs	友達	draugs	N	N;NOM;MASC;SG
ガイドライン	pamatnostādnes	ガイドライン	pamatnostādne	N	N;NOM;FEM;PL
ガイドライン	vadlīnijas	ガイドライン	vadlīnija	N	N;NOM;FEM;PL
リポーター	reportieri	リポーター	reportiere	N	N;ACC;FEM;SG
飛行場	lidlauku	飛行場	lidlauks	N	N;ACC;MASC;SG
飛行場	lidlauks	飛行場	lidlauks	N	N;NOM;MASC;SG
飛行場	lidlauka	飛行場	lidlauks	N	N;GEN;MASC;SG
飛行場	lidlauku	飛行場	lidlauks	N	N;ACC;MASC;SG
登記	reģistrēšana	登記	reģistrēšana	N	N;NOM;FEM;SG
登記	reģistrēšanās	登記	reģistrēšanās	N	N;NOM;FEM;SG
登記	reģistrācija	登記	reģistrācija	N	N;NOM;FEM;SG
レディ	dāma	レディ	dāma	N	N;NOM;FEM;SG
レディ	lēdija	レディ	lēdija	N	N;NOM;FEM;SG
ついに	beidzot	ついに	beidzot	ADV	ADV
損害	bojājums	損害	bojājums	N	N;NOM;MASC;SG
ボート	laivas	ボート	laiva	N	N;NOM;FEM;PL
ボート	airēšanas	ボート	airēšana	N	N;NOM;FEM;SG
ボート	laiva	ボート	laiva	N	N;NOM;FEM;SG
ボート	laivā	ボート	laiva	N	N;ESS;FEM;SG
ボート	laivu	ボート	laiva	N	N;ACC;FEM;SG
説得	pārliecināt	説得	pārliecināt	V	V;POS;NFIN
廃車	metāllūžņos	廃車	metāllūbņis	N	N;ESS;MASC;PL
サーキット	ķēde	サーキット	ķēde	N	N;NOM;FEM;SG
サーキット	trase	サーキット	trase	N	N;NOM;FEM;SG
行列	matricas	行列	matrica	N	N;NOM;FEM;PL
行列	matricu	行列	matrica	N	N;ACC;FEM;SG
行列	matrices	行列	matrice	N	N;NOM;FEM;PL
行列	matrica	行列	matrica	N	N;NOM;FEM;SG
日常	ikdienas	日常	ikdiena	N	N;NOM;FEM;PL
日常	ikdienā	日常	ikdiena	N	N;ESS;FEM;SG
道具	iekārtas	道具	iekārta	N	N;NOM;FEM;PL
道具	inventārs	道具	inventārs	N	N;NOM;MASC;SG
道具	aprīkojums	道具	aprīkojums	N	N;NOM;MASC;SG
道具	iekārta	道具	iekārta	N	N;NOM;FEM;SG
道具	instruments	道具	instruments	N	N;NOM;MASC;SG
道具	rīks	道具	rīks	N	N;NOM;MASC;SG
道具	rīki	道具	rīki	N	N;NOM;MASC;PL
道具	instrumenti	道具	instruments	N	N;NOM;MASC;PL
道具	darbarīki	道具	darbarīki	N	N;NOM;MASC;PL
道具	instruments	道具	instruments	N	N;NOM;MASC;SG
道具	instrumenta	道具	instruments	N	N;GEN;MASC;SG
道具	instrumentu	道具	instruments	N	N;ACC;MASC;SG
天気	laikapstākļi	天気	laikapstāklis	N	N;NOM;MASC;PL
天気	laika	天気	laiks	N	N;GEN;MASC;SG
粒子	daļiņas	粒子	daļiņa	N	N;NOM;FEM;PL
粒子	daļiņa	粒子	daļiņa	N	N;NOM;FEM;SG
謝罪	atvainojos	謝罪	atvainoties	V	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
謝罪	atvainoties	謝罪	atvainoties	V	V;POS;REFL;NFIN
避ける	izvairīties	避ける	izvairīties	V	V;POS;REFL;NFIN
避ける	nepieļaut	避ける	nepieļaut	V	V;NEG;NFIN
比率	attiecība	比率	attiecība	N	N;NOM;FEM;SG
比率	proporcija	比率	proporcija	N	N;NOM;FEM;SG
牧場	rančo	牧場	ranco	N	N
ビール	alu	ビール	als	N	N;ACC;FEM;SG
ビール	alus	ビール	ali	N	N;NOM;MASC;SG
ビール	alus	ビール	ali	N	N;NOM;MASC;SG
クリスタル	kristāla	クリスタル	kristāls	N	N;GEN;MASC;SG
クリスタル	kristālu	クリスタル	kristāls	N	N;ACC;MASC;SG
リレー	releji	リレー	relejs	N	N;NOM;MASC;PL
リレー	stafete	リレー	stafete	N	N;NOM;FEM;SG
バイク	velo	バイク	velt	N	N
バイク	velosipēdi	バイク	velosipēde	N	N;NOM;MASC;PL
バイク	velosipēdus	バイク	velosipēds	N	N;ACC;MASC;PL
バイク	velosipēds	バイク	velosipēds	N	N;NOM;MASC;SG
バイク	riteni	バイク	ritenis	N	N;ACC;MASC;SG
バイク	motocikls	バイク	motocikls	N	N;NOM;MASC;SG
バイク	motociklu	バイク	motocikls	N	N;ACC;MASC;SG
ドクター	ārsts	ドクター	ārsts	N	N;NOM;MASC;SG
符号	kods	符号	kods	N	N;NOM;MASC;SG
当局	iestādes	当局	iestāde	N	N;NOM;FEM;PL
コーポレーション	korporācija	コーポレーション	korporācija	N	N;NOM;FEM;SG
コーポレーション	corporation	コーポレーション	corporation	N	N;NOM;MASC
付与	piešķirts	付与	piešķirt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
付与	piešķirt	付与	piešķirt	V	V;POS;NFIN
研究員	pētnieku	研究員	pētnieks	N	N;ACC;MASC;SG
研究員	pētnieks	研究員	pētnieks	N	N;NOM;MASC;SG
ハーフ	pusi	ハーフ	puse	N	N;ACC;FEM;SG
定理	teorēma	定理	teorēms	N	N;NOM;FEM;SG
幸せ	priecīgs	幸せ	priecīgs	ADJ	ADJ;NOM;MASC;SG
幸せ	laimīga	幸せ	laimīga	ADJ	ADJ;NOM;FEM;SG
幸せ	laimīgs	幸せ	laimīgs	ADJ	ADJ;NOM;MASC;SG
人種	sacensības	人種	sacensība	N	N;NOM;FEM;PL
人種	rase	人種	rase	N	N;NOM;FEM;SG
人種	skrējiens	人種	skrējiens	N	N;NOM;MASC;SG
人種	sacīkstes	人種	sacīkste	N	N;NOM;FEM;PL
運河	kanāls	運河	kanāls	N	N;NOM;MASC;SG
運河	kanāli	運河	kanāls	N	N;NOM;MASC;PL
グローバル	globālā	グローバル	globāls	ADJ	ADJ;NOM;FEM;SG
グローバル	globālie	グローバル	globāls	ADJ	ADJ;NOM;MASC;PL
グローバル	globālais	グローバル	globāls	ADJ	ADJ;NOM;MASC;SG
グローバル	globāla	グローバル	globāls	ADJ	ADJ;NOM;FEM;SG
パラダイス	paradīze	パラダイス	paradīze	N	N;NOM;FEM;SG
パラダイス	paradīzes	パラダイス	paradīze	N	N;NOM;FEM;PL
農民	zemnieku	農民	zemnieks	N	N;ACC;MASC;SG
農民	zemnieki	農民	zemnieks	N	N;NOM;MASC;PL
台詞	dialogu	台詞	dialogs	N	N;ACC;MASC;SG
台詞	dialogs	台詞	dialogs	N	N;NOM;MASC;SG
候補	kandidāti	候補	kandidāts	N	N;NOM;MASC;PL
候補	kandidātus	候補	kandidāts	N	N;ACC;MASC;PL
候補	kandidātiem	候補	kandidāts	N	N;DAT;MASC;PL
候補	kandidāts	候補	kandidāts	N	N;NOM;MASC;SG
候補	kandidāti	候補	kandidāts	N	N;NOM;MASC;PL
候補	kandidātam	候補	kandidāts	N	N;DAT;MASC;SG
彗星	komēta	彗星	komēts	N	N;NOM;FEM;SG
スプリング	pavasaris	スプリング	pavasaris	N	N;NOM;MASC;SG
アナウンス	paziņot	アナウンス	paziņot	V	V;POS;NFIN
心臓	sirds	心臓	sirds	N	N;NOM;FEM;SG
日光	saule	日光	saule	N	N;NOM;FEM;SG
日光	saulīte	日光	saulīte	N	N;NOM;FEM;SG
ウエスト	rietumu	ウエスト	rietumi	N	N;ACC;MASC;SG
ウエスト	rietumos	ウエスト	rietumi	N	N;ESS;MASC;PL
ウエスト	rietumi	ウエスト	rietumi	N	N;NOM;MASC;PL
ウエスト	vidukļa	ウエスト	viduklis	N	N;GEN;MASC;SG
大使館	vēstniecības	大使館	vēstniecība	N	N;NOM;FEM;PL
大使館	vēstniecību	大使館	vēstniecība	N	N;ACC;FEM;SG
大使館	vēstniecībām	大使館	vēstniecība	N	N;DAT;FEM;PL
大使館	vēstniecības	大使館	vēstniecība	N	N;NOM;FEM;PL
大使館	vēstniecība	大使館	vēstniecība	N	N;NOM;FEM;SG
大使館	vēstniecībā	大使館	vēstniecība	N	N;ESS;FEM;SG
肉体	miesu	肉体	mies	N	N;ACC;MASC
肉体	mīkstums	肉体	mīkstums	N	N;NOM;MASC;SG
肉体	miesas	肉体	miesa	N	N;NOM;FEM;PL
肉体	miesa	肉体	miesa	N	N;NOM;FEM;SG
食事	maltītes	食事	maltīte	N	N;NOM;FEM;PL
食事	ēdiens	食事	ēdiens	N	N;NOM;MASC;SG
食事	ēdienreizes	食事	ēdienreize	N	N;NOM;FEM;PL
食事	milti	食事	milti	N	N;NOM;MASC
食事	maltīte	食事	maltīte	N	N;NOM;FEM;SG
食事	ēdienreizes	食事	ēdienreize	N	N;NOM;FEM;PL
食事	maltītes	食事	maltīte	N	N;NOM;FEM;PL
食事	ēdieni	食事	ēdiens	N	N;NOM;MASC;PL
バイト	baitu	バイト	baita	N	N;ACC;FEM;SG
バイト	baiti	バイト	baiti	N	N;NOM;MASC;PL
避難	evakuēt	避難	evakuēt	V	V;POS;NFIN
君主	monarhs	君主	monarhs	N	N;NOM;MASC;SG
テーブル	galds	テーブル	galds	N	N;NOM;MASC;SG
テーブル	galdiņš	テーブル	galdiņš	N	N;NOM;MASC;SG
テーブル	tabula	テーブル	tabuls	N	N;NOM;FEM;SG
テーブル	galda	テーブル	galds	N	N;GEN;MASC;SG
テーブル	galdi	テーブル	galds	N	N;NOM;MASC;PL
テーブル	tabulas	テーブル	tabula	N	N;NOM;FEM;PL
テーブル	tabulās	テーブル	tabulīties	N	N;ESS;FEM;PL
リボン	lentes	リボン	lente	N	N;NOM;FEM;PL
リボン	lente	リボン	lente	N	N;NOM;FEM;SG
リボン	lenta	リボン	lenta	N	N;NOM;FEM;SG
リボン	lentas	リボン	lenta	N	N;NOM;FEM
シード	sēklas	シード	sēkla	N	N;NOM;FEM;PL
シード	sēklu	シード	sēkla	N	N;ACC;MASC;SG
シード	sēklas	シード	sēkla	N	N;NOM;FEM;PL
サマー	vasarai	サマー	vasara	N	N;DAT;FEM;SG
サマー	vasara	サマー	vasara	N	N;NOM;FEM;SG
サマー	vasarā	サマー	vasara	N	N;ESS;FEM;SG
併合	konsolidācija	併合	konsolidācija	N	N;NOM;FEM;SG
併合	aneksija	併合	aneksija	N	N;NOM;FEM;SG
武士	samuraju	武士	samura	N	N;ACC;MASC;SG
感覚	sajūtām	感覚	sajust	N	N;DAT;FEM;PL
感覚	sajūtas	感覚	sajūta	N	N;NOM;FEM;PL
感覚	jēga	感覚	jēga	N	N;NOM;FEM;SG
感覚	saprāts	感覚	saprāts	N	N;NOM;MASC;SG
プログラミング	plānošana	プログラミング	plānošana	N	N;NOM;FEM;SG
プログラミング	plānošanas	プログラミング	plānošana	N	N;NOM;FEM;PL
プログラミング	programmēšanas	プログラミング	programmēšana	N	N;NOM;FEM;PL
公爵	hercogs	公爵	hercogs	N	N;NOM;MASC;SG
差分	atšķirības	差分	atšķirība	N	N;NOM;FEM;PL
差分	starpība	差分	starpība	N	N;NOM;FEM;SG
差分	atšķirība	差分	atšķirība	N	N;NOM;FEM;SG
ネコ	kaķi	ネコ	kaķis	N	N;NOM;MASC;PL
ネコ	kaķiem	ネコ	kaķis	N	N;DAT;MASC;PL
ネコ	kaķi	ネコ	kaķis	N	N;NOM;MASC;PL
ネコ	kaķis	ネコ	kaķis	N	N;NOM;MASC;SG
山頂	maksimums	山頂	maksimums	N	N;NOM;MASC;SG
山頂	pīķa	山頂	pīķis	N	N;NOM;MASC;SG
グラフィック	grafikas	グラフィック	grafika	N	N;NOM;FEM;PL
グラフィック	grafika	グラフィック	grafika	N	N;NOM;MASC;SG
マスク	maska	マスク	maska	N	N;NOM;FEM;SG
マスク	maskas	マスク	maska	N	N;NOM;FEM;PL
公国	firstiste	公国	firstiste	N	N;NOM;FEM;SG
公国	pārdaugavas	公国	pārdaugava	N	N;NOM;FEM;PL
バレー	ieleja	バレー	ieleja	N	N;NOM;FEM;SG
金額	summas	金額	summa	N	N;NOM;FEM;PL
金額	apjoms	金額	apjoms	N	N;NOM;MASC;SG
金額	apmērs	金額	apmērs	N	N;NOM;MASC;SG
金額	summa	金額	summa	N	N;NOM;FEM;SG
チップ	mikroshēmas	チップ	mikroshēma	N	N;NOM;FEM;PL
チップ	skaidas	チップ	skaida	N	N;NOM;FEM;PL
チップ	čips	チップ	čips	N	N;NOM;MASC;SG
チップ	padoms	チップ	padoms	N	N;NOM;MASC;SG
チップ	gals	チップ	gals	N	N;NOM;MASC;SG
アルコール	alkoholu	アルコール	alkohols	N	N;ACC;MASC;SG
アルコール	alkohols	アルコール	alkohols	N	N;NOM;MASC;SG
アルコール	spirts	アルコール	spirts	N	N;NOM;MASC;SG
テープ	lentes	テープ	lente	N	N;NOM;FEM;PL
テープ	lentas	テープ	lenta	N	N;NOM;FEM
テープ	lente	テープ	lente	N	N;NOM;FEM;SG
テープ	lentes	テープ	lente	N	N;NOM;FEM;PL
要因	faktori	要因	faktors	N	N;NOM;MASC;PL
要因	koeficienti	要因	koeficients	N	N;NOM;MASC;PL
予報	prognozē	予報	prognozēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
マネジメント	pārvaldība	マネジメント	pārvaldība	N	N;NOM;FEM;SG
マネジメント	apsaimniekošana	マネジメント	apsaimniekošana	N	N;NOM;FEM;SG
マネジメント	vadība	マネジメント	vadība	N	N;NOM;FEM;SG
マネジメント	pārvaldības	マネジメント	pārvaldība	N	N;NOM;FEM;PL
サーバ	serveru	サーバ	servera	N	N;ACC;MASC;SG
サーバ	serveri	サーバ	serveris	N	N;NOM;MASC;PL
サーバ	serveriem	サーバ	serveris	N	N;DAT;MASC;PL
サーバ	servera	サーバ	servera	N	N;GEN;MASC;SG
サーバ	serveris	サーバ	serveris	N	N;NOM;MASC;SG
サーバ	serveri	サーバ	serveris	N	N;NOM;MASC;PL
化合物	savienojumi	化合物	savienojums	N	N;NOM;MASC;PL
所有者	īpašniece	所有者	īpašniece	N	N;NOM;FEM;SG
所有者	īpašnieks	所有者	īpašnieks	N	N;NOM;MASC;SG
所有者	īpašnieki	所有者	īpašnieks	N	N;NOM;MASC;PL
弱い	vājāka	弱い	vāja	ADJ	ADJ;NOM;CMPR;FEM;SG
弱い	vājš	弱い	vājš	ADJ	ADJ;NOM;MASC;SG
弱い	vājā	弱い	vājā	ADJ	ADJ;NOM;FEM;SG
弱い	vāja	弱い	vāja	ADJ	ADJ;NOM;FEM;SG
祝日	brīvdiena	祝日	brīvdiena	N	N;NOM;FEM;SG
祝日	brīvdienu	祝日	brīvdiena	N	N;ACC;FEM;SG
祝日	brīvdienas	祝日	brīvdiena	N	N;NOM;FEM;PL
祝日	brīvdienām	祝日	brīvdiena	N	N;DAT;FEM;PL
マーケット	tirgus	マーケット	tirgus	N	N;NOM;MASC;SG
マーケット	tirgi	マーケット	tirgus	N	N;NOM;MASC;PL
マーケット	tirgus	マーケット	tirgus	N	N;NOM;MASC;SG
マーケット	tirgū	マーケット	tirgus	N	N;ESS;MASC;SG
デッキ	klājiem	デッキ	klājs	N	N;DAT;MASC;PL
デッキ	klāju	デッキ	klājs	N	N;ACC;MASC;SG
デッキ	klāja	デッキ	klājs	N	N;GEN;MASC;SG
年金	pensiju	年金	pensija	N	N;ACC;FEM;SG
年金	pensija	年金	pensija	N	N;NOM;FEM;SG
年金	pensijas	年金	pensija	N	N;NOM;FEM;PL
年金	pensija	年金	pensija	N	N;NOM;FEM;SG
芸能人	mūziķe	芸能人	mūziķe	N	N;NOM;FEM;SG
バランス	bilance	バランス	bilance	N	N;NOM;FEM;SG
バランス	atlikums	バランス	atlikums	N	N;NOM;MASC;SG
バランス	līdzsvars	バランス	līdzsvars	N	N;NOM;MASC;SG
バランス	līdzsvaru	バランス	līdzsvars	N	N;ACC;MASC;SG
液体	šķidrumi	液体	šķidrumi	N	N;NOM;MASC;PL
液体	šķidrumiem	液体	šķidrums	N	N;DAT;MASC;PL
液体	šķidrums	液体	šķidrums	N	N;NOM;MASC;SG
液体	šķidruma	液体	šķidrums	N	N;GEN;MASC;SG
審判	spriedums	審判	spriedums	N	N;NOM;MASC;SG
審判	izmēģinājums	審判	izmēģinājums	N	N;NOM;MASC;SG
審判	pētījums	審判	pētījums	N	N;NOM;MASC;SG
審判	prāva	審判	praut	N	N;NOM;FEM;SG
審判	pētījumā	審判	pētījums	N	N;ESS;MASC;SG
タンパク	proteīni	タンパク	proteīns	N	N;NOM;MASC;PL
タンパク	olbaltumvielu	タンパク	olbaltumviela	N	N;ACC;FEM;SG
タンパク	olbaltumvielas	タンパク	olbaltumviela	N	N;NOM;FEM;PL
タンパク	proteīns	タンパク	proteīns	N	N;NOM;MASC;SG
予測	prognozē	予測	prognozēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
予測	paredzami	予測	paredzēt	V	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
予測	prognozēt	予測	prognozēt	V	V;POS;NFIN
予測	paredzēt	予測	paredzēt	V	V;POS;NFIN
予測	prognozē	予測	prognozēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
暗号	šifrēšanas	暗号	šifrēšana	N	N;NOM;FEM;SG
暗号	kriptogrāfija	暗号	kriptogrāfija	N	N;NOM;FEM;SG
栄養	uzturvērtības	栄養	uzturvērtība	N	N;NOM;FEM;PL
栄養	ēdināšana	栄養	ēdināšana	N	N;NOM;FEM;SG
栄養	uzturs	栄養	uzturs	N	N;NOM;MASC;SG
食べる	ēdot	食べる	ēst	V	V;V.CVB
食べる	ēst	食べる	ēst	V	V;POS;NFIN
食べる	ēd	食べる	ēst	V	V;FH;IND;3;POS;PRS;FIN;ACT
食べる	ēst	食べる	ēst	V	V;POS;NFIN
食べる	jāēd	食べる	ēst	V	V;POS;FIN;ACT
食べる	apēd	食べる	apēst	V	V;FH;IND;3;POS;PRS;FIN;ACT
食べる	ēd	食べる	ēst	V	V;FH;IND;3;POS;PRS;FIN;ACT
検事	prokurors	検事	prokurors	N	N;NOM;MASC;SG
遊び	atskaņot	遊ぶ	atskaņot	V	V;POS;NFIN
遊び	spēlē	遊ぶ	spēlēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
遊び	spēlēt	遊ぶ	spēlēt	V	V;POS;NFIN
ショック	šoks	ショック	šoks	N	N;NOM;MASC;SG
ショック	šokā	ショック	šoks	N	N;ESS;MASC;SG
フェイス	ticība	フェイス	ticība	N	N;NOM;FEM;SG
フェイス	ticībā	フェイス	ticība	N	N;ESS;FEM;SG
フェイス	ticību	フェイス	ticība	N	N;ACC;FEM;SG
フェイス	seju	フェイス	seja	N	N;ACC;FEM;SG
フェイス	seja	フェイス	seja	N	N;NOM;FEM;SG
炭素	oglekļa	炭素	ogleklis	N	N;NOM;MASC;SG
炭素	oglekli	炭素	ogleklis	N	N;ACC;MASC;SG
炭素	ogleklis	炭素	ogleklis	N	N;NOM;MASC;SG
体操	vingrošana	体操	vingrošana	N	N;NOM;FEM;SG
ワーク	darbs	ワーク	darbs	N	N;NOM;MASC;SG
プライバシー	privātums	プライバシー	privātums	N	N;NOM;MASC;SG
プライバシー	privātuma	プライバシー	privātums	N	N;GEN;MASC;SG
濃度	koncentrācijas	濃度	koncentrācija	N	N;NOM;FEM;PL
濃度	koncentrēšanās	濃度	koncentrēšanās	N	N;NOM;FEM;SG
濃度	koncentrācija	濃度	koncentrācija	N	N;NOM;FEM;SG
看板	stendu	看板	stends	N	N;ACC;MASC;SG
看板	izkārtne	看板	izkārtne	N	N;NOM;FEM;SG
エンジェル	eņģelis	エンジェル	eņģelis	N	N;NOM;MASC;SG
単語	vārdu	単語	vārds	N	N;ACC;MASC;SG
単語	vārdi	単語	vārds	N	N;NOM;MASC;PL
テキスト	teksts	テキスト	teksts	N	N;NOM;MASC;SG
テキスト	teksti	テキスト	teksts	N	N;NOM;MASC;PL
テキスト	tekstus	テキスト	teksts	N	N;ACC;MASC;PL
品質	kvalitāte	品質	kvalitāte	N	N;NOM;FEM;SG
品質	kvalitātes	品質	kvalitāte	N	N;NOM;FEM;PL
工芸	kuģis	工芸	kuģis	N	N;NOM;MASC;SG
工芸	amatniecības	工芸	amatniecība	N	N;NOM;FEM;PL
工芸	amatniecības	工芸	amatniecība	N	N;NOM;FEM;PL
主婦	mājsaimnieces	主婦	mājsaimniece	N	N;NOM;FEM;PL
主婦	mājsaimniece	主婦	mājsaimniece	N	N;NOM;FEM;SG
倉庫	noliktavā	倉庫	noliktava	N	N;ESS;FEM;SG
倉庫	noliktava	倉庫	noliktava	N	N;NOM;FEM;SG
倉庫	noliktavām	倉庫	noliktava	N	N;DAT;FEM;PL
倉庫	noliktavas	倉庫	noliktava	N	N;NOM;FEM;SG
珍しい	neparasta	珍しい	neparasts	ADJ	ADJ;NOM;FEM;SG
珍しい	neparasts	珍しい	neparasts	ADJ	ADJ;NOM;MASC;SG
誰	kāds	誰	kāds	PRO	PRO;NOM;MASC;SG
誰	kādam	誰	kāds	PRO	PRO;DAT;MASC;SG
寄付	ziedot	寄付	ziedot	V	V;POS;NFIN
寄付	ziedo	寄付	ziedot	V	V;FH;IND;3;POS;PRS;FIN;ACT
艦船	kuģi	艦船	kuģis	N	N;NOM;MASC;PL
艦船	kuģiem	艦船	kuģis	N	N;DAT;MASC;PL
艦船	kuģus	艦船	kuģis	N	N;ACC;MASC;PL
学問	mācīšanās	学問	mācīšanās	N	N;NOM;FEM;SG
復元	atjaunot	復元	atjaunot	V	V;POS;NFIN
死ぬ	mirst	死ぬ	mirst	V	V;FH;IND;3;POS;PRS;FIN;ACT
死ぬ	mirt	死ぬ	mirt	V	V;POS;NFIN
死ぬ	nomirt	死ぬ	nomirt	V	V;POS;NFIN
ベクトル	vektora	ベクトル	vektors	N	N;GEN;MASC;SG
ベクトル	vektoru	ベクトル	vektors	N	N;ACC;MASC;SG
軍艦	karakuģu	軍艦	karakuģs	N	N;ACC;MASC;SG
津波	cunami	津波	cunams	N	N;NOM;MASC;SG
津波	cunami	津波	cunams	N	N;NOM;MASC;SG
水泳	peldētājs	水泳	peldētājs	N	N;NOM;MASC;SG
水泳	peldēšana	水泳	peldēšana	N	N;NOM;FEM;SG
水泳	peldēšanas	水泳	peldēšana	N	N;NOM;FEM;PL
ダンサー	dejotāji	ダンサー	dejotājs	N	N;NOM;MASC;PL
ダンサー	dejotājas	ダンサー	dejotāja	N	N;NOM;FEM;PL
ダンサー	dejotāja	ダンサー	dejotājs	N	N;NOM;MASC;SG
ダンサー	dejotāju	ダンサー	dejotāja	N	N;ACC;MASC;SG
考古学	arheologs	考古学	arheologs	N	N;NOM;MASC;SG
考古学	arheoloģija	考古学	arheoloģija	N	N;NOM;FEM;SG
噴火	izvirdumi	噴火	izvirdums	N	N;NOM;MASC;PL
外側	ārpuses	外側	ārpuse	N	N;NOM;FEM;PL
征服	iekarot	征服	iekārt	V	V;NFH;QUOT;POS;PRS;FIN;ACT
監査	revīzija	監査	revīzija	N	N;NOM;FEM;SG
監査	revīzijas	監査	revīzija	N	N;NOM;FEM;PL
監査	audits	監査	audits	N	N;NOM;MASC;SG
監査	revīziju	監査	revīzija	N	N;ACC;FEM;SG
監査	revīzijas	監査	revīzija	N	N;NOM;FEM;PL
監査	revīzija	監査	revīzija	N	N;NOM;FEM;SG
監査	revīzijas	監査	revīzija	N	N;NOM;FEM;PL
監査	audits	監査	audits	N	N;NOM;MASC;SG
早い	agrīna	早い	agrīns	ADJ	ADJ;NOM;FEM;SG
通路	sānā	通路	sāns	N	N;ESS;MASC;SG
港湾	ostas	港湾	osta	N	N;NOM;FEM;PL
港湾	portu	港湾	ports	N	N;ACC;MASC;SG
港湾	ostā	港湾	osta	N	N;ESS;FEM;SG
港湾	osta	港湾	osta	N	N;NOM;FEM;SG
集会	montāža	集会	montāža	N	N;NOM;FEM;SG
集会	asamblejas	集会	asambleja	N	N;NOM;FEM;PL
集会	asambleja	集会	asambleja	N	N;NOM;FEM;SG
切り替え	pārslēgties	切り替える	pārslēgties	V	V;POS;REFL;NFIN
切り替え	slēdzis	切り替える	slēgt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
切り替え	pārslēgt	切り替える	pārslēgt	V	V;POS;NFIN
切り替え	pārslēgt	切り替える	pārslēgt	V	V;POS;NFIN
サイン	pazīmes	サイン	pazīme	N	N;NOM;FEM;PL
