kategória	kategorija	kategória	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
slúžiť	apkalpo	slúžiť	apkalpot	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
slúžiť	kalpo	slúžiť	kalpot	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
slúžiť	kalpot	slúžiť	kalpot	V;IPFV;POS;NFIN	V;POS;NFIN
slúžiť	kalpo	slúžiť	kalpot	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
byt	dzīvoklis	byt	dzīvoklis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
šablónu	trafaretu	šablón	trafarets	N;ACC;FEM;SG	N;ACC;MASC;SG
miestnosti	telpas	miestnosť	telpa	N;NOM;FEM;PL	N;NOM;FEM;PL
miestnosti	istabas	miestnosť	istaba	N;NOM;FEM;PL	N;NOM;FEM;PL
vykonávať	pildīt	vykonávať	pildīt	V;IPFV;POS;NFIN	V;POS;NFIN
vykonávať	ieviest	vykonávať	ieviest	V;IPFV;POS;NFIN	V;POS;NFIN
vykonávať	īstenot	vykonávať	īstenot	V;IPFV;POS;NFIN	V;POS;NFIN
metro	metro	metro	metrs	N;NOM;NEUT;SG	N
metro	metro	metro	metrs	N;NOM;NEUT;SG	N
vybavenie	inventārs	vybavenie	inventārs	N;NOM;NEUT;SG	N;NOM;MASC;SG
vybavenie	aprīkojums	vybavenie	aprīkojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
vybavenie	iekārta	vybavenie	iekārta	N;NOM;NEUT;SG	N;NOM;FEM;SG
vybavenie	inventārs	vybavenie	inventārs	N;NOM;NEUT;SG	N;NOM;MASC;SG
špecialista	speciālists	špecialista	speciālists	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
špecialista	speciāliste	špecialista	speciāliste	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
vzájomne	abpusēji	vzájomne	abpusēji	ADV	ADV
vzájomne	savstarpēji	vzájomne	savstarpēji	ADV	ADV
moment	moments	moment	moments	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
moment	brīdis	moment	brīdis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
moment	mirklis	moment	mirklis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
čistý	tīra	čistý	tīra	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
čistý	tīrs	čistý	tīrs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
čistý	tīra	čistý	tīra	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
čistý	tīrs	čistý	tīrs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
ekonomiky	ekonomikas	ekonomika	ekonomika	N;NOM;FEM;PL	N;NOM;FEM;PL
gitary	ģitāras	gitara	ģitāra	N;NOM;FEM;PL	N;NOM;FEM;PL
dvore	pagalmā	dvor	pagalms	N;INAN;ESS;MASC;SG	N;ESS;MASC;SG
dvore	sētā	dvor	sēta	N;INAN;ESS;MASC;SG	N;ESS;FEM;SG
mečiar	mečars	mečiar	mečars	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
ona	viņa	ona	viņa	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
ram	ram	ram	ras	N;INAN;NOM;MASC;SG	N
demokratická	demokrātiskā	demokratický	demokrātiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
demokratická	demokrātiska	demokratický	demokrātiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
získava	iegādājas	získavať	iegādāties	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
zmes	maisījums	zmes	maisījums	N;NOM;FEM;SG	N;NOM;MASC;SG
zmes	maisījums	zmes	maisījums	N;NOM;FEM;SG	N;NOM;MASC;SG
zmes	maisījums	zmes	maisījums	N;NOM;FEM;SG	N;NOM;MASC;SG
nasadenie	izvietošanas	nasadenie	izvietošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
nasadenie	izvēršana	nasadenie	izvēršana	N;NOM;NEUT;SG	N;NOM;FEM;SG
nasadenie	izvietošana	nasadenie	izvietošana	N;NOM;NEUT;SG	N;NOM;FEM;SG
logo	logo	logo	logs	N;NOM;NEUT;SG	N
logo	logotips	logo	logotips	N;NOM;NEUT;SG	N;NOM;MASC;SG
konfederácia	konfederācija	konfederácia	konfederācija	N;NOM;FEM;SG	N;NOM;FEM;SG
rozpätie	diapazons	rozpätie	diapazons	N;NOM;NEUT;SG	N;NOM;MASC;SG
rozpätie	starpība	rozpätie	starpība	N;NOM;NEUT;SG	N;NOM;FEM;SG
rozpätie	rezerve	rozpätie	rezerve	N;NOM;NEUT;SG	N;NOM;FEM;SG
miestny	vietējā	miestny	vietējs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
miestny	vietējais	miestny	vietējs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
miestny	lokāla	miestny	lokāls	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
miestny	lokālā	miestny	lokāls	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
ukázalo	atklājās	ukázať	atklāties	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
ukázalo	atklāja	ukázať	atklāt	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
ukázalo	rādīja	ukázať	rādīt	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
ukázalo	parādīja	ukázať	parādīt	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
predchádzajúci	iepriekšējā	predchádzajúci	iepriekšējs	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;NOM;FEM;SG
predchádzajúci	iepriekšējais	predchádzajúci	iepriekšējs	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;NOM;MASC;SG
tank	tvertne	tank	tvertne	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
zmesi	maisījumi	zmesiť	maisījums	N;NOM;FEM;PL	N;NOM;MASC;PL
zmesi	maisījumi	zmesiť	maisījums	N;NOM;FEM;PL	N;NOM;MASC;PL
zmesi	maisījumi	zmesiť	maisījums	N;NOM;FEM;PL	N;NOM;MASC;PL
rýchle	ātra	rýchly	ātra	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
rýchle	ātrā	rýchly	ātrs	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
rýchle	ātrs	rýchly	ātrs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
rýchle	ātra	rýchly	ātra	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
rýchle	ātrs	rýchly	ātrs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
rýchle	straujš	rýchly	straujš	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
rýchle	ātra	rýchly	ātra	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
rýchle	ātrs	rýchly	ātrs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
lukáš	lukāšs	lukať	lukāšs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
obrovský	milzīga	obrovský	milzīga	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
obrovský	milzīgs	obrovský	milzīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
radšej	labāka	rád	laba	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
radšej	labāks	rád	labs	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
uznanie	atzīšana	uznanie	atzīšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
uznanie	atzinība	uznanie	atzinība	N;NOM;NEUT;SG	N;NOM;FEM;SG
trvala	uzstāja	trvať	uzstāt	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
dôraz	uzsvars	dôraz	uzsvars	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
podčeľaď	apakšklasi	podčeľaď	apakšklass	N;NOM;MASC;SG	N;NOM;MASC;SG
fotograf	fotogrāfs	fotograf	fotogrāfs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
diplomat	diplomāts	diplomat	diplomāts	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
extrémne	ārkārtīgi	extrémne	ārkārtīgi	ADV	ADV
extrémne	ārkārtīgi	extrémne	ārkārtīgi	ADV	ADV
produkty	izstrādājumi	produkt	izstrādājums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
produkty	produkti	produkt	produkts	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
produkty	ražojumi	produkt	ražojums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
údolie	ieleja	údolie	ieleja	N;NOM;NEUT;SG	N;NOM;FEM;SG
princezná	princese	princezná	princese	N;NOM;FEM;SG	N;NOM;FEM;SG
atlantis	atlantīda	atlantis	atlantīds	N;NOM;MASC;SG	N;NOM;FEM;SG
blahorečenie	beatifikācija	blahorečenie	beatifikācija	N;NOM;NEUT;SG	N;NOM;FEM;SG
hľadať	meklēt	hľadať	meklēt	V;IPFV;POS;NFIN	V;POS;NFIN
inštitút	institūts	inštitút	institūts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
záhrady	dārzi	záhrada	dārzs	N;NOM;FEM;PL	N;NOM;MASC;PL
dosky	plates	doska	plate	N;NOM;FEM;PL	N;NOM;FEM;PL
dosky	plātnes	doska	plātne	N;NOM;FEM;PL	N;NOM;FEM;PL
dosky	plāksnes	doska	plāksne	N;NOM;FEM;PL	N;NOM;FEM;PL
dosky	dēļi	doska	dēļi	N;NOM;FEM;PL	N;NOM;MASC;PL
dosky	plātnes	doska	plātne	N;NOM;FEM;PL	N;NOM;FEM;PL
dane	nodokļi	daň	nodoklis	N;NOM;FEM;PL	N;NOM;MASC;PL
dane	nodokļi	daň	nodoklis	N;NOM;FEM;PL	N;NOM;MASC;PL
dane	nodokļi	daň	nodoklis	N;NOM;FEM;PL	N;NOM;MASC;PL
astronómovia	astronomi	astronóm	astronoms	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
podobná	līdzīgs	podobný	līdzīgs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
podobná	līdzīga	podobný	līdzīga	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
obete	upuri	obete	upuris	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
dôležitý	svarīgs	dôležitý	svarīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
dôležitý	svarīga	dôležitý	svarīga	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
dôležitý	nozīmīgs	dôležitý	nozīmīgs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
štiavnica	štjavnica	štiavnica	štjavnica	N;NOM;FEM;SG	N;NOM;FEM;SG
vlajky	karogi	vlajka	karogs	N;NOM;FEM;PL	N;NOM;MASC;PL
odborné	profesionālā	odborný	profesionāla	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
stredne	mēreni	strednúť	mēreni	ADV	ADV
pozorovania	piezīmes	pozorovanie	piezīme	N;NOM;NEUT;PL	N;NOM;FEM;PL
pozorovania	novērojumi	pozorovanie	novērojums	N;NOM;NEUT;PL	N;NOM;MASC;PL
pozorovania	apsvērumi	pozorovanie	apsvērums	N;NOM;NEUT;PL	N;NOM;MASC;PL
pozorovania	novērojumi	pozorovanie	novērojums	N;NOM;NEUT;PL	N;NOM;MASC;PL
skúšky	testi	skúška	tests	N;NOM;FEM;PL	N;NOM;MASC;PL
skúšky	pārbaudes	skúška	pārbaude	N;NOM;FEM;PL	N;NOM;FEM;PL
skúšky	izmēģinājumi	skúška	izmēģinājums	N;NOM;FEM;PL	N;NOM;MASC;PL
skúšky	testēšanas	skúška	testēšana	N;NOM;FEM;PL	N;NOM;FEM;PL
skúšky	mēģinājumi	skúška	mēģinājums	N;NOM;FEM;PL	N;NOM;MASC;PL
skúšky	eksāmeni	skúška	eksāmens	N;NOM;FEM;PL	N;NOM;MASC;PL
téma	temats	téma	temats	N;NOM;FEM;SG	N;NOM;MASC;SG
téma	tēma	téma	tēma	N;NOM;FEM;SG	N;NOM;FEM;SG
téma	tēma	téma	tēma	N;NOM;FEM;SG	N;NOM;FEM;SG
významne	ievērojami	významne	ievērojami	ADV	ADV
hermann	hermanis	hermann	hermanis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
fyzici	fiziķi	fyzica	fiziķis	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
hospodárstva	saimniecības	hospodárstvo	saimniecība	N;NOM;NEUT;PL	N;NOM;FEM;PL
hospodárstva	ekonomikas	hospodárstvo	ekonomika	N;NOM;NEUT;PL	N;NOM;FEM;PL
štandard	standarts	štandard	standarts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
denník	dienasgrāmata	denník	dienasgrāmata	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
denník	dienasgrāmata	denník	dienasgrāmata	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
priateľ	draugs	priateľ	draugs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
analýzy	analīzes	analýza	analīze	N;NOM;FEM;PL	N;NOM;FEM;PL
analýzy	analīzes	analýza	analīze	N;NOM;FEM;PL	N;NOM;FEM;PL
študenti	studenti	študent	students	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
študenti	skolēni	študent	skolēns	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
streľba	šaušana	streľba	šaušana	N;NOM;FEM;SG	N;NOM;FEM;SG
vytvárať	izveidot	vytvárať	izveidot	V;IPFV;POS;NFIN	V;POS;NFIN
vytvárať	radīt	vytvárať	radīt	V;IPFV;POS;NFIN	V;POS;NFIN
vytvárať	veidot	vytvárať	veidot	V;IPFV;POS;NFIN	V;POS;NFIN
hrob	kapa	hrob	kaps	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
hrob	kapa	hrob	kaps	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
bohyňa	dieviete	bohyňa	dieviete	N;NOM;FEM;SG	N;NOM;FEM;SG
legendy	leģendas	legenda	leģenda	N;NOM;FEM;PL	N;NOM;FEM;PL
legendy	apzīmējumi	legenda	apzīmējums	N;NOM;FEM;PL	N;NOM;MASC;PL
bazilika	bazilika	bazilika	bazilika	N;NOM;FEM;SG	N;NOM;FEM;SG
lúky	pļavas	lúka	pļava	N;NOM;FEM;PL	N;NOM;FEM;PL
lúky	pļavas	lúka	pļava	N;NOM;FEM;PL	N;NOM;FEM;PL
žltá	dzeltens	žltý	dzeltens	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
žltá	dzeltena	žltý	dzeltena	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
žltá	dzeltenais	žltý	dzeltens	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
vlastní	pieder	vlastný	piederēt	V;PFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
vlastní	pieder	vlastný	piederēt	V;PFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
výrazy	izteiksmes	výraz	izteiksme	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
výrazy	apzīmējumi	výraz	apzīmējums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
výrazy	termini	výraz	termins	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
výstavy	izstādes	výstava	izstāde	N;NOM;FEM;PL	N;NOM;FEM;PL
výstavy	izstādes	výstava	izstāde	N;NOM;FEM;PL	N;NOM;FEM;PL
tradične	tradicionāli	tradične	tradicionāli	ADV	ADV
vyhlásenie	atruna	vyhlásenie	atrunt	N;NOM;NEUT;SG	N;NOM;FEM;SG
vyhlásenie	atteikums	vyhlásenie	atteikums	N;NOM;NEUT;SG	N;NOM;MASC;SG
vyhlásenie	paziņojums	vyhlásenie	paziņojums	N;NOM;NEUT;SG	N;NOM;MASC;SG
vyhlásenie	deklarācija	vyhlásenie	deklarācija	N;NOM;NEUT;SG	N;NOM;FEM;SG
pomohol	palīdzēja	pomôcť	palīdzēt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
pomohol	palīdzējusi	pomôcť	palīdzēt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
pomohol	palīdzējis	pomôcť	palīdzēt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
starostlivosť	aprūpe	starostlivosť	aprūpe	N;NOM;FEM;SG	N;NOM;FEM;SG
starostlivosť	kopšana	starostlivosť	kopšana	N;NOM;FEM;SG	N;NOM;FEM;SG
starostlivosť	aprūpe	starostlivosť	aprūpe	N;NOM;FEM;SG	N;NOM;FEM;SG
mechanizmus	mehānisms	mechanizmus	mehānisms	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
účinnosť	efektivitāte	účinnosť	efektivitāte	N;NOM;FEM;SG	N;NOM;FEM;SG
účinnosť	efektivitāte	účinnosť	efektivitāte	N;NOM;FEM;SG	N;NOM;FEM;SG
účinnosť	efektivitāte	účinnosť	efektivitāte	N;NOM;FEM;SG	N;NOM;FEM;SG
jednoduchý	vienkāršs	jednoduchý	vienkāršs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
jednoduchý	vienkārša	jednoduchý	vienkārša	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
jednoduchý	vienkāršā	jednoduchý	vienkārša	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
kritika	kritika	kritika	kritika	N;NOM;FEM;SG	N;NOM;FEM;SG
trval	uzstāja	trvať	uzstāt	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
prevádzka	ekspluatācija	prevádzka	ekspluatācija	N;NOM;FEM;SG	N;NOM;FEM;SG
prevádzka	darbība	prevádzka	darbība	N;NOM;FEM;SG	N;NOM;FEM;SG
prevádzka	operācija	prevádzka	operācija	N;NOM;FEM;SG	N;NOM;FEM;SG
prevádzka	ekspluatācija	prevádzka	ekspluatācija	N;NOM;FEM;SG	N;NOM;FEM;SG
výhradne	ekskluzīvi	výhradne	ekskluzīvi	ADV	ADV
jazerá	ezeri	jazero	ezers	N;NOM;NEUT;PL	N;NOM;MASC;PL
otázku	jautājumu	otázka	jautājums	N;ACC;FEM;SG	N;ACC;MASC;SG
chýba	pietrūkst	chýbať	pietrūkt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
chýba	trūkst	chýbať	trūkt	V;IPFV;IND;SG;3;POS;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
nápis	uzraksts	nápis	uzraksts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
pás	josta	pás	josta	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
úzko	cieši	úzko	cieši	ADV	ADV
pravidelné	periodiska	pravidelný	periodiska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pravidelné	regulārā	pravidelný	regulāra	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pravidelné	regulārs	pravidelný	regulārs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
pravidelné	regulāra	pravidelný	regulāra	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
žiť	dzīvo	žiť	dzīvot	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
žiť	dzīvot	žiť	dzīvot	V;IPFV;POS;NFIN	V;POS;NFIN
žiť	dzīvo	žiť	dzīvot	V;IPFV;POS;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
biológia	bioloģija	biológia	bioloģija	N;NOM;FEM;SG	N;NOM;FEM;SG
zhromaždenie	montāža	zhromaždenie	montāža	N;NOM;NEUT;SG	N;NOM;FEM;SG
zhromaždenie	asambleja	zhromaždenie	asambleja	N;NOM;NEUT;SG	N;NOM;FEM;SG
existencia	esamība	existencia	esamība	N;NOM;FEM;SG	N;NOM;FEM;SG
existencia	pastāvēšana	existencia	pastāvēšana	N;NOM;FEM;SG	N;NOM;FEM;SG
existencia	esība	existencia	esība	N;NOM;FEM;SG	N;NOM;FEM;SG
svidník	svidnīka	svidník	svidnīka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
spartak	spartak	spartak	sparta	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
konalo	rīkojās	konať	rīkoties	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
konalo	darbojās	konať	darboties	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
pomôcť	palīdzēt	pomôcť	palīdzēt	V;PFV;POS;NFIN	V;POS;NFIN
údolia	ielejas	údolie	ieleja	N;NOM;NEUT;PL	N;NOM;FEM;PL
chémia	ķīmija	chémiť	ķīmija	N;NOM;FEM;SG	N;NOM;FEM;SG
pristátie	izkraušanas	pristátiť	izkraušana	N;NOM;NEUT;SG	N;NOM;FEM;SG
pristátie	izkraušana	pristátiť	izkraušana	N;NOM;NEUT;SG	N;NOM;FEM;SG
pristátie	nosēšanās	pristátiť	nosēšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
pristátie	piezemēšanās	pristátiť	piezemēšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
pristátie	nolaišanās	pristátiť	nolaišanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
pravdu	patiesību	pravda	patiesība	N;ACC;FEM;SG	N;ACC;FEM;SG
bmw	bmw	bmw	bmn	N;INAN;NOM;MASC;SG	N
kúpele	spa	kúpeľ	spa	N;INAN;NOM;MASC;PL	N
kúpele	pirtis	kúpeľ	pirtis	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
prejav	runa	prejav	runa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
krok	posms	krok	posms	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
krok	solis	krok	solis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
produkt	izstrādājums	produkt	izstrādājums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
produkt	produkts	produkt	produkts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
produkt	ražojums	produkt	ražojums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prínos	pabalsts	prínos	pabalsts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prínos	labums	prínos	labums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prínos	ieguvums	prínos	ieguvums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prínos	ieguvums	prínos	ieguvums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prínos	ieguldījums	prínos	ieguldījums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prínos	devums	prínos	devums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
úloha	uzdevums	úloha	uzdevums	N;NOM;FEM;SG	N;NOM;MASC;SG
úloha	loma	úloha	loma	N;NOM;FEM;SG	N;NOM;FEM;SG
výročia	gadadienas	výročiť	gadadiena	N;NOM;NEUT;PL	N;NOM;FEM;PL
technická	tehniskais	technický	tehnisks	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
technická	tehniskā	technický	tehniska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
slobodný	vienotā	slobodný	vienots	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
slobodný	vienreizēja	slobodný	vienreizēja	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
slobodný	vienots	slobodný	vienots	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
slobodný	vienotais	slobodný	vienot	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
slobodný	brīva	slobodný	brīva	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
slobodný	brīvs	slobodný	brīvs	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
obrovské	milzīga	obrovský	milzīga	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
obrovské	milzīgs	obrovský	milzīgs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
obrovské	milzīgs	obrovský	milzīgs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
obrovské	milzīga	obrovský	milzīga	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ďalekohľad	teleskops	ďalekohľad	teleskops	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
obsahoval	saturēja	obsahovať	saturēt	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
hospodársky	ekonomiskais	hospodársky	ekonomisks	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
hospodársky	ekonomiskā	hospodársky	ekonomiska	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
hospodársky	ekonomiska	hospodársky	ekonomiska	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
merania	mērījumi	meranie	mērījums	N;NOM;NEUT;PL	N;NOM;MASC;PL
poznámky	piezīmes	poznámka	piezīme	N;NOM;FEM;PL	N;NOM;FEM;PL
poznámky	piezīmes	poznámka	piezīme	N;NOM;FEM;PL	N;NOM;FEM;PL
elektronické	elektroniskais	elektronický	elektronisks	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
priniesol	atnesa	priniesť	atnest	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
priniesol	atvedis	priniesť	atvedis	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
priniesol	atveda	priniesť	atvest	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
rusky	krieviski	rusky	krieviski	ADV	ADV
väzby	saites	väzba	saite	N;NOM;FEM;PL	N;NOM;FEM;PL
väzby	saites	väzba	saite	N;NOM;FEM;PL	N;NOM;FEM;PL
hmota	masa	hmota	masa	N;NOM;FEM;SG	N;NOM;FEM;SG
profesia	profesija	profesi	profesija	N;NOM;NEUT;SG	N;NOM;FEM;SG
disciplíny	disciplīnas	disciplína	disciplīna	N;NOM;FEM;PL	N;NOM;FEM;PL
zabezpečiť	nodrošināt	zabezpečiť	nodrošināt	V;PFV;POS;NFIN	V;POS;NFIN
víno	vīns	víno	vīns	N;NOM;NEUT;SG	N;NOM;MASC;SG
jazz	džeza	jazz	džezs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
parky	parki	parka	parks	N;NOM;FEM;PL	N;NOM;MASC;PL
prispel	ziedoja	prispieť	ziedot	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
