catégorie	kategori	catégorie	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
pré	præ	pré	præ	N;MASC;SG	N;INDF;MASC+FEM;SG
pré	engen	pré	engen	N;MASC;SG	N;DEF;MASC+FEM;SG
pré	eng	pré	eng	N;MASC;SG	N;INDF;MASC+FEM;SG
enceinte	indkapsling	enceinte	indkapsling	N;FEM;SG	N;INDF;MASC+FEM;SG
conservation	bevaring	conservation	bevaring	N;FEM;SG	N;INDF;MASC+FEM;SG
conservation	bevarelse	conservation	bevarelse	N;FEM;SG	N;INDF;MASC+FEM;SG
conservation	konservering	conservation	konservering	N;FEM;SG	N;INDF;MASC+FEM;SG
conservation	bevaring	conservation	bevaring	N;FEM;SG	N;INDF;MASC+FEM;SG
conservation	bevarelse	conservation	bevarelse	N;FEM;SG	N;INDF;MASC+FEM;SG
conservation	konservering	conservation	konservering	N;FEM;SG	N;INDF;MASC+FEM;SG
régulière	regelmæssig	régulier	regelmæssig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
sortir	afslut	sortir	afslut	V;NFIN	V;IMP
centres	centrene	centre	center	N;MASC;PL	N;DEF;NEUT;PL
affluent	biflod	affluent	biflod	N;MASC;SG	N;INDF;MASC+FEM;SG
ministres	ministrene	ministre	minister	N;MASC;PL	N;DEF;MASC+FEM;PL
ministres	ministre	ministre	minister	N;MASC;PL	N;INDF;MASC+FEM;PL
clairement	klart	clairement	klart	ADV	ADV
xiii	xiii	xiii	xiii	NUM	NUM
préfet	præfekt	préfet	præfekt	N;MASC;SG	N;INDF;NEUT;SG
essentiel	essentiel	essentiel	essentiel	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
essentiel	essentielt	essentiel	essentielt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
essentiel	afgørende	essentiel	afgørende	ADJ;MASC;SG	ADJ
essentiel	væsentlig	essentiel	væsentlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
assure	sikrer	assurer	sikre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
laboratoire	laboratoriet	laboratoire	laboratorium	N;MASC;SG	N;DEF;NEUT;SG
laboratoire	laboratorium	laboratoire	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratoire	laboratorie	laboratoire	laboratorie	N;MASC;SG	N;INDF;NEUT;SG
laboratoire	laboratoriet	laboratoire	laboratorium	N;MASC;SG	N;DEF;NEUT;SG
laboratoire	laboratorium	laboratoire	laboratorium	N;MASC;SG	N;INDF;NEUT;SG
laboratoire	lab	laboratoire	lab	N;MASC;SG	N;INDF;NEUT;SG
laboratoire	laboratorie	laboratoire	laboratorie	N;MASC;SG	N;INDF;NEUT;SG
distingue	sondrer	distinguer	sondrer	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
distingue	skelner	distinguer	skelne	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
primaire	elementær	primaire	elementær	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
primaire	elementært	primaire	elementært	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
wiki	wiki	wiki	wiki	N;MASC;SG	N;INDF;MASC+FEM;SG
équipage	besætningen	équipage	besætning	N;MASC;SG	N;DEF;MASC+FEM;SG
équipage	mandskab	équipage	mandskab	N;MASC;SG	N;INDF;NEUT;SG
équipage	besætning	équipage	besætning	N;MASC;SG	N;INDF;MASC+FEM;SG
tuer	dræbe	tuer	dræbe	V;NFIN	V;NFIN;ACT
tuer	dræber	tuer	dræbe	V;NFIN	V;IND;PRS;FIN;ACT
tuer	dræbe	tuer	dræbe	V;NFIN	V;NFIN;ACT
logique	logisk	logique	logisk	ADJ;FEM;SG	ADJ;INDF;SG
logique	logisk	logique	logisk	ADJ;FEM;SG	ADJ;INDF;SG
adapté	tilpasset	adapter	tilpasse	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
orgue	organ	orgue	organ	N;MASC;SG	N;INDF;NEUT;SG
orgue	organet	orgue	organ	N;MASC;SG	N;DEF;NEUT;SG
bulletin	nyhedsbrevet	bulletin	nyhedsbrevet	N;MASC;SG	N;DEF;NEUT;SG
bulletin	nyhedsbrev	bulletin	nyhedsbrev	N;MASC;SG	N;INDF;NEUT;SG
bulletin	bulletin	bulletin	bulletin	N;MASC;SG	N;INDF;MASC+FEM;SG
impression	print	impression	print	N;FEM;SG	N;INDF;NEUT;SG
impression	tryk	impression	tryk	N;FEM;SG	N;INDF;NEUT;SG
impression	indtryk	impression	indtryk	N;FEM;SG	N;INDF;NEUT;SG
impression	visning	impression	visning	N;FEM;SG	N;INDF;MASC+FEM;SG
impression	udskrift	impression	udskrift	N;FEM;SG	N;INDF;MASC+FEM;SG
impression	trykning	impression	trykning	N;FEM;SG	N;INDF;MASC+FEM;SG
impression	udskrivning	impression	udskrivning	N;FEM;SG	N;INDF;MASC+FEM;SG
impression	trykkeri	impression	trykkeri	N;FEM;SG	N;INDF;NEUT;SG
quasi	næsten	quasi	næsten	ADV	ADV
conséquence	konsekvens	conséquence	konsekvens	N;FEM;SG	N;INDF;MASC+FEM;SG
visible	synlig	visible	synlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
visible	synligt	visible	synligt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
habitat	levested	habitat	levested	N;MASC;SG	N;INDF;NEUT;SG
habitat	habitat	habitat	habitat	N;MASC;SG	N;INDF;MASC+FEM;SG
breton	breton	breton	breton	N;MASC;SG	N;INDF;NEUT;SG
souris	mus	souris	mus	N;FEM;SG	N;INDF;MASC+FEM;SG
souris	musse	souris	musse	N;FEM;SG	N;INDF;MASC+FEM;SG
souris	musen	souris	mus	N;FEM;SG	N;DEF;MASC+FEM;SG
souris	mus	souris	mus	N;FEM;SG	N;INDF;MASC+FEM;SG
photographe	fotograf	photographe	fotograf	N;MASC;SG	N;INDF;MASC+FEM;SG
photographe	fotografen	photographe	fotograf	N;MASC;SG	N;DEF;MASC+FEM;SG
autoroute	motorvej	autoroute	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autoroute	motorvejen	autoroute	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
autoroute	motorvej	autoroute	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autoroute	hovedvej	autoroute	hovedvej	N;FEM;SG	N;INDF;MASC+FEM;SG
autoroute	motorvejen	autoroute	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
autoroute	highway	autoroute	highway	N;FEM;SG	N;INDF;NEUT;SG
autoroute	landevej	autoroute	landevej	N;FEM;SG	N;INDF;MASC+FEM;SG
ponts	broer	pont	bro	N;MASC;PL	N;INDF;MASC+FEM;PL
ponts	broerne	pont	bro	N;MASC;PL	N;DEF;MASC+FEM;PL
vérité	sandheden	vérité	sandhed	N;FEM;SG	N;DEF;MASC+FEM;SG
vérité	sandhed	vérité	sandhed	N;FEM;SG	N;INDF;MASC+FEM;SG
constituée	udgjorde	constituer	udgjorde	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
assistant	medhjælper	assistant	medhjælpe	N;MASC;SG	N;INDF;MASC+FEM;SG
assistant	assistent	assistant	assistent	N;MASC;SG	N;INDF;MASC+FEM;SG
assistant	guiden	assistant	guid	N;MASC;SG	N;DEF;MASC+FEM;SG
assistant	troldmanden	assistant	troldmand	N;MASC;SG	N;DEF;MASC+FEM;SG
assistant	troldmand	assistant	troldmand	N;MASC;SG	N;INDF;MASC+FEM;SG
assistant	guide	assistant	guide	N;MASC;SG	N;INDF;MASC+FEM;SG
marié	gifte	marier	gifte	V;MASC;SG;PST;V.PTCP	V;NFIN;ACT
satellite	satellit	satellite	satellit	N;MASC;SG	N;INDF;MASC+FEM;SG
samedi	lørdag	samedi	lørdag	N;MASC;SG	N;INDF;MASC+FEM;SG
chili	chili	chili	chili	N;MASC;SG	N;INDF;MASC+FEM;SG
exécution	gennemførelse	exécution	gennemførelse	N;FEM;SG	N;INDF;MASC+FEM;SG
exécution	fuldbyrdelse	exécution	fuldbyrdelse	N;FEM;SG	N;INDF;MASC+FEM;SG
exécution	udførelse	exécution	udførelse	N;FEM;SG	N;INDF;MASC+FEM;SG
exécution	henrettelse	exécution	henrettelse	N;FEM;SG	N;INDF;MASC+FEM;SG
boîte	æske	boîte	æske	N;FEM;SG	N;INDF;MASC+FEM;SG
boîte	rubrik	boîte	rubrik	N;FEM;SG	N;INDF;MASC+FEM;SG
boîte	kasse	boîte	kasse	N;FEM;SG	N;INDF;MASC+FEM;SG
boîte	boks	boîte	boks	N;FEM;SG	N;INDF;MASC+FEM;SG
rôles	rollerne	rôle	rolle	N;MASC;PL	N;DEF;MASC+FEM;PL
rôles	roller	rôle	rolle	N;MASC;PL	N;INDF;MASC+FEM;PL
légèrement	lidt	légèrement	lidt	ADV	ADV
alice	alice	alice	alice	N;FEM;SG	N;INDF;MASC+FEM;SG
intermédiaire	mellemprodukt	intermédiaire	mellemprodukt	N;MASC;SG	N;INDF;NEUT;SG
intermédiaire	mellemniveau	intermédiaire	mellemniveau	N;MASC;SG	N;INDF;NEUT;SG
intermédiaire	mellemled	intermédiaire	mellemled	N;MASC;SG	N;INDF;NEUT;SG
intermédiaire	formidler	intermédiaire	formidler	N;MASC;SG	N;INDF;MASC+FEM;SG
intermédiaire	mellemmand	intermédiaire	mellemmand	N;MASC;SG	N;INDF;MASC+FEM;SG
distinctions	tildelinger	distinction	tildeling	N;FEM;PL	N;INDF;MASC+FEM;PL
remarque	note	remarque	note	N;FEM;SG	N;INDF;MASC+FEM;SG
remarque	anmærkning	remarque	anmærkning	N;FEM;SG	N;INDF;MASC+FEM;SG
remarque	bemærkning	remarque	bemærkning	N;FEM;SG	N;INDF;MASC+FEM;SG
remarque	meddelelse	remarque	meddelelse	N;FEM;SG	N;INDF;MASC+FEM;SG
remarque	bekendtgørelse	remarque	bekendtgørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
thèmes	temaer	thème	tema	N;MASC;PL	N;INDF;MASC+FEM;PL
thèmes	emner	thème	emne	N;MASC;PL	N;INDF;NEUT;PL
thèmes	temaerne	thème	tema	N;MASC;PL	N;DEF;MASC+FEM;PL
thèmes	emner	thème	emne	N;MASC;PL	N;INDF;NEUT;PL
thèmes	emnerne	thème	emne	N;MASC;PL	N;DEF;NEUT;PL
gares	stationer	gare	station	N;FEM;PL	N;INDF;MASC+FEM;PL
gares	stationerne	gare	station	N;FEM;PL	N;DEF;MASC+FEM;PL
installation	montering	installation	montering	N;FEM;SG	N;INDF;MASC+FEM;SG
installation	installering	installation	installering	N;FEM;SG	N;INDF;MASC+FEM;SG
installation	installation	installation	installation	N;FEM;SG	N;INDF;MASC+FEM;SG
installation	anlæg	installation	anlæg	N;FEM;SG	N;INDF;NEUT;SG
rapports	beretninger	rapport	beretning	N;MASC;PL	N;INDF;MASC+FEM;PL
rapports	indberetninger	rapport	indberetning	N;MASC;PL	N;INDF;MASC+FEM;PL
rapports	betænkninger	rapport	betænkning	N;MASC;PL	N;INDF;MASC+FEM;PL
rapports	rapporter	rapport	rapport	N;MASC;PL	N;INDF;MASC+FEM;PL
circulation	trafik	circulation	trafik	N;FEM;SG	N;INDF;MASC+FEM;SG
circulation	trafikken	circulation	trafik	N;FEM;SG	N;DEF;MASC+FEM;SG
circulation	omløb	circulation	omløb	N;FEM;SG	N;INDF;NEUT;SG
circulation	oplag	circulation	oplag	N;FEM;SG	N;INDF;NEUT;SG
circulation	cirkulation	circulation	cirkulation	N;FEM;SG	N;INDF;MASC+FEM;SG
australien	australsk	australien	australsk	ADJ;MASC;SG	ADJ;INDF;SG
chinoise	kinesisk	chinois	kinesisk	ADJ;FEM;SG	ADJ;INDF;SG
tournage	skydning	tournage	skydning	N;MASC;SG	N;INDF;MASC+FEM;SG
tournage	skyderi	tournage	skyderi	N;MASC;SG	N;INDF;NEUT;SG
relief	lindring	relief	lindring	N;MASC;SG	N;INDF;MASC+FEM;SG
relief	relief	relief	relief	N;MASC;SG	N;INDF;MASC+FEM;SG
relief	lettelse	relief	lettelse	N;MASC;SG	N;INDF;MASC+FEM;SG
pierres	klipper	pierre	klippe	N;FEM;PL	N;INDF;MASC+FEM;PL
patronyme	efternavn	patronyme	efternavn	N;MASC;SG	N;INDF;NEUT;SG
universitaires	akademiske	universitaire	akademisk	ADJ;MASC;PL	ADJ;PL
histoires	fortællinger	histoire	fortælling	N;FEM;PL	N;INDF;MASC+FEM;PL
histoires	historier	histoire	historie	N;FEM;PL	N;INDF;MASC+FEM;PL
faites	lav	faire	lav	V;FEM;PL;PST;V.PTCP	V;IMP
faites	foretag	faire	foretag	V;FEM;PL;PST;V.PTCP	V;IMP
faites	lave	faire	lave	V;FEM;PL;PST;V.PTCP	V;NFIN;ACT
équivalent	ækvivalent	équivalent	ækvivalent	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
équivalent	tilsvarende	équivalent	tilsvarende	ADJ;MASC;SG	ADJ
phrase	sætning	phrase	sætning	N;FEM;SG	N;INDF;MASC+FEM;SG
phrase	punktum	phrase	punktum	N;FEM;SG	N;INDF;NEUT;SG
phrase	sætning	phrase	sætning	N;FEM;SG	N;INDF;MASC+FEM;SG
phrase	straf	phrase	straf	N;FEM;SG	N;INDF;MASC+FEM;SG
récompense	belønning	récompense	belønning	N;FEM;SG	N;INDF;MASC+FEM;SG
récompense	dusør	récompense	dusør	N;FEM;SG	N;INDF;MASC+FEM;SG
récompense	award	récompense	award	N;FEM;SG	N;INDF;MASC+FEM;SG
récompense	tildeling	récompense	tildeling	N;FEM;SG	N;INDF;MASC+FEM;SG
lancement	opsendelse	lancement	opsendelse	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	igangsætning	lancement	igangsætning	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	lancering	lancement	lancering	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	udsætning	lancement	udsætning	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	iværksættelse	lancement	iværksættelse	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	opsendelse	lancement	opsendelse	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	lancering	lancement	lancering	N;MASC;SG	N;INDF;MASC+FEM;SG
lancement	affyring	lancement	affyring	N;MASC;SG	N;INDF;MASC+FEM;SG
patron	patron	patron	patron	N;MASC;SG	N;INDF;MASC+FEM;SG
patron	chef	patron	chef	N;MASC;SG	N;INDF;MASC+FEM;SG
patron	chefen	patron	chef	N;MASC;SG	N;DEF;MASC+FEM;SG
patron	boss	patron	boss	N;MASC;SG	N;INDF;MASC+FEM;SG
conçu	undfanget	concevoir	undfange	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
conçu	udtænkt	concevoir	udtænke	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
conçu	designet	concevoir	designe	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
conçu	udformet	concevoir	udforme	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
conçu	konstrueret	concevoir	konstruere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
conçu	manipuleret	concevoir	manipulere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
structures	konstruktioner	structure	konstruktion	N;FEM;PL	N;INDF;MASC+FEM;PL
structures	strukturer	structure	struktur	N;FEM;PL	N;INDF;MASC+FEM;PL
structures	bygværker	structure	bygværker	N;FEM;PL	N;INDF;NEUT;PL
culturelle	kulturel	culturel	kulturel	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
aviation	luftfarten	aviation	luftfart	N;FEM;SG	N;DEF;MASC+FEM;SG
aviation	luftfart	aviation	luftfart	N;FEM;SG	N;INDF;MASC+FEM;SG
journaux	dagblade	journal	dagblad	N;MASC;PL	N;INDF;NEUT;PL
journaux	aviser	journal	avis	N;MASC;PL	N;INDF;MASC+FEM;PL
syndicat	union	syndicat	union	N;MASC;SG	N;INDF;MASC+FEM;SG
syndicat	fagforening	syndicat	fagforening	N;MASC;SG	N;INDF;MASC+FEM;SG
syndicat	fagforeningen	syndicat	fagforening	N;MASC;SG	N;DEF;MASC+FEM;SG
syndicat	unionen	syndicat	union	N;MASC;SG	N;DEF;MASC+FEM;SG
syndicat	syndikat	syndicat	syndikat	N;MASC;SG	N;INDF;NEUT;SG
menace	trussel	menace	trussel	N;FEM;SG	N;INDF;MASC+FEM;SG
menace	trussel	menace	trussel	N;FEM;SG	N;INDF;MASC+FEM;SG
poursuite	retsforfølgning	poursuite	retsforfølgning	N;FEM;SG	N;INDF;MASC+FEM;SG
poursuite	anklagemyndigheden	poursuite	anklagemyndighed	N;FEM;SG	N;DEF;MASC+FEM;SG
poursuite	retsforfølgelse	poursuite	retsforfølgelse	N;FEM;SG	N;INDF;MASC+FEM;SG
poursuite	forfølgelsen	poursuite	forfølgelse	N;FEM;SG	N;DEF;MASC+FEM;SG
lot	parti	lot	parti	N;MASC;SG	N;INDF;NEUT;SG
lot	masse	lot	masse	N;MASC;SG	N;INDF;MASC+FEM;SG
lot	lodtrækning	lot	lodtrækning	N;MASC;SG	N;INDF;MASC+FEM;SG
débit	strømning	débit	strømning	N;MASC;SG	N;INDF;MASC+FEM;SG
débit	flow	débit	flow	N;MASC;SG	N;INDF;NEUT;SG
débit	strøm	débit	strøm	N;MASC;SG	N;INDF;MASC+FEM;SG
débit	bitrate	débit	bittat	N;MASC;SG	N;INDF;MASC+FEM;SG
débit	debet	débit	debe	N;MASC;SG	N;DEF;NEUT;SG
commissaire	kommissær	commissaire	kommissær	N;MASC;SG	N;INDF;MASC+FEM;SG
employé	ansat	employer	ansætte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
manifestations	demonstrationerne	manifestation	demonstration	N;FEM;PL	N;DEF;MASC+FEM;PL
manifestations	demonstrationer	manifestation	demonstration	N;FEM;PL	N;INDF;MASC+FEM;PL
installé	installeret	installer	installere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
installé	monteret	installer	monter	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
conserver	bevare	conserver	bevare	V;NFIN	V;NFIN;ACT
conserver	bevar	conserver	bevare	V;NFIN	V;IMP
conserver	bevar	conserver	bevare	V;NFIN	V;IMP
reprendre	genoptage	reprendre	genoptage	V;NFIN	V;NFIN;ACT
conseils	drikkepenge	conseil	drikkepenge	N;MASC;PL	N;INDF;MASC+FEM;PL
latine	latinsk	latin	latinsk	ADJ;FEM;SG	ADJ;INDF;SG
bases	baser	base	base	N;FEM;PL	N;INDF;MASC+FEM;PL
industrielle	industrielt	industriel	industrielt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
diamètre	diameter	diamètre	diameter	N;MASC;SG	N;INDF;MASC+FEM;SG
peintures	malinger	peinture	maling	N;FEM;PL	N;INDF;MASC+FEM;PL
peintures	malerierne	peinture	maleri	N;FEM;PL	N;DEF;NEUT;PL
peintures	malerier	peinture	maleri	N;FEM;PL	N;INDF;NEUT;PL
invasion	invasion	invasion	invasion	N;FEM;SG	N;INDF;MASC+FEM;SG
invasion	invasionen	invasion	invasion	N;FEM;SG	N;DEF;MASC+FEM;SG
adversaire	modstander	adversaire	modstander	N;MASC;SG	N;INDF;MASC+FEM;SG
adversaire	modstanderen	adversaire	modstander	N;MASC;SG	N;DEF;MASC+FEM;SG
adversaire	modstander	adversaire	modstander	N;MASC;SG	N;INDF;MASC+FEM;SG
conduite	køre	conduire	køre	V;FEM;SG;PST;V.PTCP	V;NFIN;ACT
individus	privatpersoner	individu	privatperson	N;MASC;PL	N;INDF;MASC+FEM;PL
individus	enkeltpersoner	individu	enkeltperson	N;MASC;PL	N;INDF;MASC+FEM;PL
individus	individer	individu	individ	N;MASC;PL	N;INDF;MASC+FEM;PL
franchise	franchise	franchise	franchis	N;FEM;SG	N;INDF;MASC+FEM;SG
blessés	sårede	blesser	såre	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
blessés	sårede	blesser	såre	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
conscience	samvittighed	conscience	samvittighed	N;FEM;SG	N;INDF;MASC+FEM;SG
conscience	kendskab	conscience	kendskab	N;FEM;SG	N;INDF;NEUT;SG
conscience	bevidsthed	conscience	bevidsthed	N;FEM;SG	N;INDF;MASC+FEM;SG
conscience	bevidstgørelse	conscience	bevidstgørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
conscience	bevidstheden	conscience	bevidsthed	N;FEM;SG	N;DEF;MASC+FEM;SG
conscience	bevidsthed	conscience	bevidsthed	N;FEM;SG	N;INDF;MASC+FEM;SG
maîtres	masters	maître	mast	N;MASC;PL	N;GEN;INDF;MASC+FEM;PL
maîtres	mestre	maître	mester	N;MASC;PL	N;INDF;MASC+FEM;PL
représenté	repræsenteret	représenter	repræsentere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
représenté	afbildet	représenter	afbilde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
expositions	engagementer	exposition	engagement	N;FEM;PL	N;INDF;NEUT;PL
expositions	udstillinger	exposition	udstilling	N;FEM;PL	N;INDF;MASC+FEM;PL
expositions	udstillinger	exposition	udstilling	N;FEM;PL	N;INDF;MASC+FEM;PL
lion	løven	lion	løv	N;MASC;SG	N;DEF;MASC+FEM;SG
lion	løve	lion	løve	N;MASC;SG	N;INDF;MASC+FEM;SG
peur	angst	peur	angst	N;FEM;SG	N;INDF;MASC+FEM;SG
peur	frygt	peur	frygt	N;FEM;SG	N;INDF;MASC+FEM;SG
actives	aktive	actif	aktiv	ADJ;FEM;PL	ADJ;PL
administratif	administrativ	administratif	administrativ	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
peuples	folkeslag	peuple	folkeslag	N;MASC;PL	N;INDF;NEUT;PL
peuples	befolkninger	peuple	befolkning	N;MASC;PL	N;INDF;MASC+FEM;PL
nomination	udnævnelse	nomination	udnævnelse	N;FEM;SG	N;INDF;MASC+FEM;SG
nomination	ansættelse	nomination	ansættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
nomination	udpegelse	nomination	udpegelse	N;FEM;SG	N;INDF;MASC+FEM;SG
nomination	udnævnelse	nomination	udnævnelse	N;FEM;SG	N;INDF;MASC+FEM;SG
nomination	aftale	nomination	aftale	N;FEM;SG	N;INDF;MASC+FEM;SG
crime	forbrydelse	crime	forbrydelse	N;MASC;SG	N;INDF;MASC+FEM;SG
crime	kriminalitet	crime	kriminalitet	N;MASC;SG	N;INDF;MASC+FEM;SG
crime	forbrydelse	crime	forbrydelse	N;MASC;SG	N;INDF;MASC+FEM;SG
chrétienne	kristen	chrétien	kristen	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
américaines	amerikanske	américain	amerikansk	ADJ;FEM;PL	ADJ;PL
respect	respekt	respect	respekt	N;MASC;SG	N;INDF;MASC+FEM;SG
respect	overholdelse	respect	overholdelse	N;MASC;SG	N;INDF;MASC+FEM;SG
respect	overensstemmelse	respect	overensstemmelse	N;MASC;SG	N;INDF;MASC+FEM;SG
chiffres	tal	chiffre	tal	N;MASC;PL	N;INDF;NEUT;PL
chiffres	tallene	chiffre	tal	N;MASC;PL	N;DEF;NEUT;PL
chiffres	figurer	chiffre	figur	N;MASC;PL	N;INDF;MASC+FEM;PL
chiffres	tal	chiffre	tal	N;MASC;PL	N;INDF;NEUT;PL
chiffres	numre	chiffre	nummer	N;MASC;PL	N;INDF;NEUT;PL
raconte	fortæller	raconter	fortælle	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sœurs	søstre	sœur	søster	N;FEM;PL	N;INDF;MASC+FEM;PL
sœurs	søstrene	sœur	søster	N;FEM;PL	N;DEF;MASC+FEM;PL
bientôt	snart	bientôt	snart	ADV	ADV
vendredi	fredag	vendredi	fredag	N;MASC;SG	N;INDF;MASC+FEM;SG
vendredi	fredags	vendredi	fredag	N;MASC;SG	N;GEN;INDF;MASC+FEM;SG
spéciale	speciel	spécial	speciel	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
commentaire	bemærkning	commentaire	bemærkning	N;MASC;SG	N;INDF;MASC+FEM;SG
commentaire	kommentar	commentaire	kommentar	N;MASC;SG	N;INDF;MASC+FEM;SG
véhicule	køretøj	véhicule	køretøj	N;MASC;SG	N;INDF;NEUT;SG
véhicule	køretøjet	véhicule	køretøj	N;MASC;SG	N;DEF;NEUT;SG
densité	densitet	densité	densitet	N;FEM;SG	N;INDF;NEUT;SG
densité	massefylde	densité	massefylde	N;FEM;SG	N;INDF;MASC+FEM;SG
densité	befolkningstæthed	densité	befolkningstæthed	N;FEM;SG	N;INDF;MASC+FEM;SG
densité	vægtfylde	densité	vægtfylde	N;FEM;SG	N;INDF;MASC+FEM;SG
densité	tæthed	densité	tæthed	N;FEM;SG	N;INDF;MASC+FEM;SG
catholiques	katolske	catholique	katolsk	ADJ;MASC;PL	ADJ;PL
apparaissent	fremstår	apparaître	fremstår	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
apparaissent	vises	apparaître	vise	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;PASS
rare	sjælden	rare	sjælden	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
transfert	transfer	transfert	transf	N;MASC;SG	N;INDF;MASC+FEM;SG
transfert	overdragelse	transfert	overdragelse	N;MASC;SG	N;INDF;MASC+FEM;SG
transfert	overførsel	transfert	overførsel	N;MASC;SG	N;INDF;MASC+FEM;SG
transfert	forflyttelse	transfert	forflyttelse	N;MASC;SG	N;INDF;MASC+FEM;SG
blessé	skadet	blesser	skad	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
blessé	skadet	blesser	skad	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
annoncé	meddelt	annoncer	meddele	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
annoncé	annoncerede	annoncer	annoncere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
annoncé	annonceret	annoncer	annoncere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
annoncé	bekendtgjort	annoncer	bekendtgøre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
annoncé	bebudet	annoncer	bebude	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
annoncé	meddelte	annoncer	meddele	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
annoncé	annoncerede	annoncer	annoncere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
annoncé	annonceret	annoncer	annoncere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
aile	fløjen	aile	fløj	N;FEM;SG	N;DEF;MASC+FEM;SG
aile	vinge	aile	vinge	N;FEM;SG	N;INDF;MASC+FEM;SG
carré	carré	carré	carré	N;MASC;SG	N;INDF;MASC+FEM;SG
carré	firkant	carré	firkant	N;MASC;SG	N;INDF;MASC+FEM;SG
carré	kvadrat	carré	kvadrat	N;MASC;SG	N;INDF;NEUT;SG
carré	torv	carré	torv	N;MASC;SG	N;INDF;NEUT;SG
dimension	dimension	dimension	dimension	N;FEM;SG	N;INDF;MASC+FEM;SG
dimension	dimensionen	dimension	dimension	N;FEM;SG	N;DEF;MASC+FEM;SG
juive	jødisk	juif	jødisk	ADJ;FEM;SG	ADJ;INDF;SG
lit	sengen	lit	seng	N;MASC;SG	N;DEF;MASC+FEM;SG
lit	seng	lit	seng	N;MASC;SG	N;INDF;MASC+FEM;SG
