اِبتدائی	elementary	اِبتدائی	elementary	N;NOM;MASC;SG;3	N;SG
بنی	composed	بن	compose	V;PFV;FEM;SG;V.PTCP;ACT	V;PST;V.PTCP
بُنیادی	fundamental	بُنیادی	fundamental	ADJ	ADJ
بُنیادی	basic	بُنیادی	basic	ADJ	ADJ
بُنیادی	principal	بُنیادی	principal	ADJ	ADJ
بُنیادی	primary	بُنیادی	primary	ADJ	ADJ
بوتل	wine	بوتل	wine	N;NOM;FEM;SG;3	N;SG
بوتل	wine	بوتل	wine	N;NOM;FEM;SG;3	N;SG
بوتل	bottle	بوتل	bottle	N;NOM;FEM;SG;3	N;SG
بوٹ	vessel	بوٹ	vessel	N;NOM;MASC;SG;3	N;SG
بوٹ	grasshopper	بوٹ	grasshopper	N;NOM;MASC;SG;3	N;SG
بوجھ	drag	بوجھ	drag	V;ACT	V;IMP;FIN
بوجھ	drag	بوجھ	drag	V;ACT	V;IMP;FIN
بُوڑنا	sink	بُوڑ	sink	V;NFIN;ACT	V;IMP;FIN
بُوڑنا	drown	بُوڑ	drow	V;NFIN;ACT	V;IMP;FIN
بوسہ	kiss	بوسہ	kiss	N;NOM;MASC;SG;3	N;SG
بوسیدگی	decay	بوسیدگی	decay	N;NOM;MASC;SG;3	N;SG
بوسیدہ	rotten	بوسیدہ	rotten	ADJ	ADJ
بول	talk	بول	talk	V;ACT	V;IMP;FIN
بولتا	talking	بول	talk	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بولتا	speaking	بول	speak	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بولتا	live	بول	live	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بولتی	talking	بول	talk	V;IPFV;FEM;SG;V.PTCP;ACT	V;V.MSDR
بولنا	criticize	بول	criticize	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بولنا	pronounce	بول	pronounce	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بولنا	tell	بول	tell	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بولنا	talk	بول	talk	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بویا	sowed	بویا	sow	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بہا	floating	بہ	float	V;PFV;SG;V.PTCP;ACT	V;V.MSDR
بہادرانہ	daring	بہادرانہ	daring	ADJ	ADJ
بہادرانہ	bold	بہادرانہ	bold	ADJ	ADJ
بہادری	boldness	بہادری	boldness	N;NOM;FEM;SG;3	N;SG
بہادری	bravery	بہادری	bravery	N;NOM;FEM;SG;3	N;SG
بہادری	boldness	بہادری	boldness	N;NOM;FEM;SG;3	N;SG
بِہترین	best	بِہترین	best	ADJ	ADJ;RL
بِہروزی	prosperity	بِہروزی	prosperity	N;NOM;MASC;SG;3	N;SG
بِہری	subscription	بِہری	subscription	N;NOM;MASC;SG;3	N;SG
بِہری	contribution	بِہری	contribution	N;NOM;MASC;SG;3	N;SG
بِہشتی	celestial	بِہشتی	celestial	ADJ	ADJ
بہکانا	deceive	بہکا	deceive	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہکانا	tempt	بہکا	tempt	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہکانا	instigate	بہکا	instigate	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہکانا	incite	بہکا	incite	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہکانا	seduce	بہکا	seduce	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہکانا	excite	بہکا	excite	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہلانا	deceive	بہلانا	deceive	V;SG;V.PTCP;ACT	V;IMP;FIN
بہلانا	divert	بہلانا	divert	V;SG;V.PTCP;ACT	V;IMP;FIN
بہلانا	amuse	بہلانا	amuse	V;SG;V.PTCP;ACT	V;IMP;FIN
بہلانا	recreate	بہلانا	recreate	V;SG;V.PTCP;ACT	V;IMP;FIN
بہلانا	entertain	بہلانا	entertain	V;SG;V.PTCP;ACT	V;IMP;FIN
بہنا	melt	بہ	melt	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہنا	melt	بہ	melt	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بہیمانہ	brutal	بہیمانہ	brutal	ADJ	ADJ
بیان	disclosure	بیان	disclosure	N;NOM;MASC;SG;3	N;SG
بیان	description	بیان	description	N;NOM;MASC;SG;3	N;SG
بیان	declaration	بیان	declaration	N;NOM;MASC;SG;3	N;SG
بیان	exposition	بیان	exposition	N;NOM;MASC;SG;3	N;SG
بیان	statement	بیان	statement	N;NOM;MASC;SG;3	N;SG
بیان	disclosure	بیان	disclosure	N;NOM;MASC;SG;3	N;SG
بیان	description	بیان	description	N;NOM;MASC;SG;3	N;SG
بیان	declaration	بیان	declaration	N;NOM;MASC;SG;3	N;SG
بیان	account	بیان	account	N;NOM;MASC;SG;3	N;SG
بیان	exposition	بیان	exposition	N;NOM;MASC;SG;3	N;SG
بیان	narration	بیان	narration	N;NOM;MASC;SG;3	N;SG
بیان	statement	بیان	statement	N;NOM;MASC;SG;3	N;SG
بیاہ	marriage	بیاہ	marriage	N;NOM;MASC;SG;3	N;SG
بیاہ	marriage	بیاہ	marriage	N;NOM;MASC;SG;3	N;SG
بیاہ	wedding	بیاہ	wedding	N;NOM;MASC;SG;3	N;SG
بِیاہنا	marry	بِیاہنا	marry	V;SG;NFIN;ACT	V;IMP;FIN
بِیتنا	pass	بِیتنا	pass	V;NFIN;ACT	V;IMP;FIN
بیٹا	boy	بیٹا	boy	N;NOM;MASC;SG;3	N;SG
بیٹا	child	بیٹا	child	N;NOM;MASC;SG;3	N;SG
بیٹا	boy	بیٹا	boy	N;NOM;MASC;SG;3	N;SG
بیٹا	son	بیٹا	son	N;NOM;MASC;SG;3	N;SG
بیٹا	child	بیٹا	child	N;NOM;MASC;SG;3	N;SG
بیٹی	girl	بیٹی	girl	N;NOM;FEM;SG;3	N;SG
بیٹی	daughter	بیٹی	daughter	N;NOM;FEM;SG;3	N;SG
بیٹی	girl	بیٹی	girl	N;NOM;FEM;SG;3	N;SG
بَیٹھنا	sit	بَیٹھ	sit	V;NFIN	V;IMP;FIN
بَیٹھنا	incubate	بَیٹھ	incubate	V;NFIN	V;IMP;FIN
بَیٹھنا	ride	بَیٹھ	ride	V;NFIN	V;IMP;FIN
بِیجنا	sow	بِیج	sow	V;NFIN;ACT	V;IMP;FIN
بیچا	sold	بیچا	sell	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بیخ	origin	بیخ	origin	N;NOM;MASC;SG;3	N;SG
بیخ	source	بیخ	source	N;NOM;MASC;SG;3	N;SG
بیخ	lineage	بیخ	lineage	N;NOM;MASC;SG;3	N;SG
بیخ	root	بیخ	root	N;NOM;MASC;SG;3	N;SG
بیخ	foundation	بیخ	foundation	N;NOM;MASC;SG;3	N;SG
بیدار	vigilant	بیدار	vigilant	ADJ	ADJ
بیدار	awake	بیدار	awake	ADJ	ADJ
بیدارمغز	wise	بیدارمغز	wise	ADJ	ADJ
بیدارمغز	shrewd	بیدارمغز	shrewd	ADJ	ADJ
بیدارمغز	intelligent	بیدارمغز	intelligent	ADJ	ADJ
بیداری	waking	بیداری	wake	N;NOM;MASC;SG;3	N;SG
بیداری	awakening	بیداری	awaken	N;NOM;MASC;SG;3	N;SG
بیداری	vigilance	بیداری	vigilance	N;NOM;MASC;SG;3	N;SG
بیرونی	apparent	بیرونی	apparent	ADJ	ADJ
بیرونی	external	بیرونی	external	ADJ	ADJ
بیرونی	foreign	بیرونی	foreign	ADJ	ADJ
بیرونی	apparent	بیرونی	apparent	ADJ	ADJ
بیڑا	raft	بیڑا	raft	N;NOM;MASC;SG;3	N;SG
بیڑھنا	surround	بیڑھ	surround	V;SG;NFIN;ACT	V;IMP;FIN
بیڑھنا	besiege	بیڑھ	besiege	V;SG;NFIN;ACT	V;IMP;FIN
بیزار	weary	بیزار	weary	ADJ	ADJ
بیزار	displeased	بیزار	displease	ADJ	ADJ
بیزار	disgusted	بیزار	disgust	ADJ	ADJ
بیزاری	displeasure	بیزاری	displeasure	N;NOM;MASC;SG;3	N;SG
بیزاری	weariness	بیزاری	weariness	N;NOM;MASC;SG;3	N;SG
بیسیوں	scores	بیسی	score	N;ACC;MASC;PL;3	N;PL
بیگانگی	indifference	بیگانگی	indifference	N;NOM;MASC;SG;3	N;SG
بیگانگی	alienation	بیگانگی	alienation	N;NOM;MASC;SG;3	N;SG
بیگانہ	foreign	بیگانہ	foreign	ADJ	ADJ
بیگانہ	exotic	بیگانہ	exotic	ADJ	ADJ
بیگانہ	strange	بیگانہ	strange	ADJ	ADJ
بیگانہ	alien	بیگانہ	alien	ADJ	ADJ
بیگانہ	foreign	بیگانہ	foreign	ADJ	ADJ
بیگانہ	exotic	بیگانہ	exotic	ADJ	ADJ
بیگانہ	strange	بیگانہ	strange	ADJ	ADJ
بَیں	left	بَیں	leave	V;PL;FIN;ACT	V;PST;V.PTCP
دوربین	telescope	دوربین	telescope	N;NOM;FEM;SG;3	N;SG
بِیننا	pick	بِین	pick	V;SG;NFIN;ACT	V;IMP;FIN
بِیننا	gather	بِین	gather	V;SG;NFIN;ACT	V;IMP;FIN
بیہودہ	absurd	بیہودہ	absurd	ADJ	ADJ
بیہودہ	obscene	بیہودہ	obscene	ADJ	ADJ
بیہودہ	immoral	بیہودہ	immoral	ADJ	ADJ
بیہودہ	indecent	بیہودہ	indecent	ADJ	ADJ
بیہودہ	improper	بیہودہ	improper	ADJ	ADJ
بیہودہ	vain	بیہودہ	vain	ADJ	ADJ
بیہودہ	gross	بیہودہ	gross	ADJ	ADJ
بھاپ	exhalation	بھاپ	exhalation	N;NOM;MASC;SG;3	N;SG
بھاپ	vapour	بھاپ	vapour	N;NOM;MASC;SG;3	N;SG
بھاپ	steam	بھاپ	steam	N;NOM;MASC;SG;3	N;SG
بھاتا	preferred	بھا	prefer	V;IPFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بھاری	bulky	بھاری	bulky	ADJ	ADJ
بھاری	fat	بھاری	fat	ADJ	ADJ
بھاری	hard	بھاری	hard	ADJ	ADJ
بھاری	ominous	بھاری	ominous	ADJ	ADJ
بھاری	important	بھاری	important	ADJ	ADJ
بھاری	rich	بھاری	rich	ADJ	ADJ
بھاری	sorrowful	بھاری	sorrowful	ADJ	ADJ
بھاری	loud	بھاری	loud	ADJ	ADJ
بھاری	dignified	بھاری	dignify	ADJ	ADJ
بھاری	valuable	بھاری	valuable	ADJ	ADJ
بھاری	large	بھاری	large	ADJ	ADJ
بھاری	massive	بھاری	massive	ADJ	ADJ
بھاری	great	بھاری	great	ADJ	ADJ
بھاری	costly	بھاری	costly	ADJ	ADJ
بھاری	sad	بھاری	sad	ADJ	ADJ
بھاری	difficult	بھاری	difficult	ADJ	ADJ
بھاری	voluminous	بھاری	voluminous	ADJ	ADJ
بھاری	superior	بھاری	superior	ADJ	ADJ
بھاری	preferable	بھاری	preferable	ADJ	ADJ
بھاری	cumbersome	بھاری	cumbersome	ADJ	ADJ
بھاری	wealthy	بھاری	wealthy	ADJ	ADJ
بھاری	heavy	بھاری	heavy	ADJ	ADJ
بھاری	bulky	بھاری	bulky	ADJ	ADJ
بھاری	fat	بھاری	fat	ADJ	ADJ
بھاری	hard	بھاری	hard	ADJ	ADJ
بھاری	ominous	بھاری	ominous	ADJ	ADJ
بھاری	important	بھاری	important	ADJ	ADJ
بھاری	rich	بھاری	rich	ADJ	ADJ
بھاری	sorrowful	بھاری	sorrowful	ADJ	ADJ
بھاری	loud	بھاری	loud	ADJ	ADJ
بھاری	dignified	بھاری	dignify	ADJ	ADJ
بھاری	valuable	بھاری	valuable	ADJ	ADJ
بھاری	large	بھاری	large	ADJ	ADJ
بھاری	massive	بھاری	massive	ADJ	ADJ
بھاری	great	بھاری	great	ADJ	ADJ
بھاری	costly	بھاری	costly	ADJ	ADJ
بھاری	sad	بھاری	sad	ADJ	ADJ
بھاری	difficult	بھاری	difficult	ADJ	ADJ
بھاری	voluminous	بھاری	voluminous	ADJ	ADJ
بھاری	superior	بھاری	superior	ADJ	ADJ
بھاری	preferable	بھاری	preferable	ADJ	ADJ
بھاری	cumbersome	بھاری	cumbersome	ADJ	ADJ
بھاری	wealthy	بھاری	wealthy	ADJ	ADJ
بھاری	heavy	بھاری	heavy	ADJ	ADJ
بھاشن	speech	بھاشن	speech	N;NOM;MASC;SG;3	N;SG
بھاشن	address	بھاشن	address	N;NOM;MASC;SG;3	N;SG
بھاشن	lecture	بھاشن	lecture	N;NOM;MASC;SG;3	N;SG
بھاکنا	say	بھاک	say	V;SG;NFIN;ACT	V;IMP;FIN
بھاکنا	speak	بھاک	speak	V;SG;NFIN;ACT	V;IMP;FIN
بھاگ	share	بھاگ	share	V;ACT	V;IMP;FIN
بھاگ	stampede	بھاگ	stampede	V;ACT	V;PST;V.PTCP
بھاگا	stampede	بھاگا	stampede	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بھاگتا	flying	بھاگ	fly	V;IPFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بھاگنا	deviate	بھاگ	deviate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھاگنا	escape	بھاگ	escape	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھاگنا	flee	بھاگ	flee	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھاگنا	fly	بھاگ	fly	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھال	fortune	بھال	fortune	N;NOM;MASC;SG;3	N;SG
بھال	lustre	بھال	lustre	N;NOM;MASC;SG;3	N;SG
بھال	spike	بھال	spike	N;NOM;MASC;SG;3	N;SG
بھال	forehead	بھال	forehead	N;NOM;MASC;SG;3	N;SG
بھال	luck	بھال	luck	N;NOM;MASC;SG;3	N;SG
بھانا	appreciate	بھانا	appreciate	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN
بھانپنا	surmise	بھانپنا	surmise	V;SG;NFIN;ACT	V;IMP;FIN
بھانپنا	guess	بھانپنا	guess	V;SG;NFIN;ACT	V;IMP;FIN
بھانجنا	distribute	بھانجنا	distribute	V;SG;NFIN;ACT	V;IMP;FIN
بھانجنا	divide	بھانجنا	divide	V;SG;NFIN;ACT	V;IMP;FIN
بھانجنا	rotate	بھانجنا	rotate	V;SG;NFIN;ACT	V;IMP;FIN
بھانڈنا	humiliate	بھانڈنا	humiliate	V;SG;NFIN;ACT	V;IMP;FIN
بھائی	companion	بھائی	companion	N;NOM;MASC;SG;3	N;SG
بھائی	comrade	بھائی	comrade	N;NOM;MASC;SG;3	N;SG
بھائی	brother	بھائی	brother	N;NOM;MASC;SG;3	N;SG
بھائی	companion	بھائی	companion	N;NOM;MASC;SG;3	N;SG
بھائی	comrade	بھائی	comrade	N;NOM;MASC;SG;3	N;SG
بھبکانا	excite	بھبکانا	excite	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھبکانا	stimulate	بھبکانا	stimulate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھبکنا	boil	بھبک	boil	V;NFIN;ACT	V;IMP;FIN
بھٹکا	lost	بھٹک	lose	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بھٹکانا	deceive	بھٹکا	deceive	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھٹکانا	deceive	بھٹکا	deceive	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھٹکنا	wander	بھٹک	wander	V;NFIN;ACT	V;IMP;FIN
بھٹکنا	deviate	بھٹک	deviate	V;NFIN;ACT	V;IMP;FIN
بھٹکنا	wander	بھٹک	wander	V;NFIN;ACT	V;IMP;FIN
بِھچا	compressed	بڑھچا	compress	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بُھچکانا	amaze	بُھچکانا	amaze	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بُھچکانا	scare	بُھچکانا	scare	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بُھچکانا	startle	بُھچکانا	startle	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بِھچنا	abstain	بِھچ	abstain	V;SG;NFIN;ACT	V;IMP;FIN
بِھدنا	entrench	بِھد	entrench	V;SG;NFIN;ACT	V;IMP;FIN
بھرپور	full	بھرپور	full	ADJ	ADJ
بھرپور	ample	بھرپور	ample	ADJ	ADJ
بھرا	furious	بھرا	furious	ADJ;NOM;MASC;SG	ADJ
بھرا	bulky	بھرا	bulky	ADJ;NOM;MASC;SG	ADJ
بھرا	full	بھرا	full	ADJ;NOM;MASC;SG	ADJ
بھرا	plump	بھرا	plump	ADJ;NOM;MASC;SG	ADJ
بھرم	trustworthiness	بھرم	trustworthiness	N;NOM;MASC;SG;3	N;SG
بھرم	doubt	بھرم	doubt	N;NOM;MASC;SG;3	N;SG
بھرم	secret	بھرم	secret	N;NOM;MASC;SG;3	N;SG
بھرم	suspicion	بھرم	suspicion	N;NOM;MASC;SG;3	N;SG
بھرم	credit	بھرم	credit	N;NOM;MASC;SG;3	N;SG
بھرم	confusion	بھرم	confusion	N;NOM;MASC;SG;3	N;SG
بھرم	repute	بھرم	repute	N;NOM;MASC;SG;3	N;SG
بھرم	error	بھرم	error	N;NOM;MASC;SG;3	N;SG
بھرم	deceit	بھرم	deceit	N;NOM;MASC;SG;3	N;SG
بھرنا	suffer	بھر	suffer	V;SG;NFIN;ACT	V;IMP;FIN
بھرنا	pour	بھر	pour	V;SG;NFIN;ACT	V;IMP;FIN
بھرنا	suffer	بھر	suffer	V;SG;NFIN;ACT	V;IMP;FIN
بھرنا	fill	بھر	fill	V;SG;NFIN;ACT	V;IMP;FIN
بھرنا	pour	بھر	pour	V;SG;NFIN;ACT	V;IMP;FIN
بھرنی	returns	بھرنی	return	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بھری	full	بھر	full	ADJ;FEM	ADJ
بھرّے	urging	بھر	urging	V;PFV;SG;V.PTCP;ACT	V;V.MSDR
بِھڑا	touching	بِھڑا	touch	V;PFV;MASC;SG;V.PTCP;ACT	V;V.MSDR
بِھڑا	closed	بِھڑا	close	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بھڑک	show	بھڑک	show	V;ACT	V;IMP;FIN
بھڑکانا	instigate	بھڑکانا	instigate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	scare	بھڑکانا	scare	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	excite	بھڑکانا	excite	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	startle	بھڑکانا	startle	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	instigate	بھڑکانا	instigate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	incite	بھڑکانا	incite	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	scare	بھڑکانا	scare	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	excite	بھڑکانا	excite	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکانا	startle	بھڑکانا	startle	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھڑکنا	frighten	بھڑک	frighten	V;NFIN;ACT	V;IMP;FIN
بِھڑنا	join	بِھڑ	join	V;NFIN	V;IMP;FIN
بھسکنا	consume	بھسک	consume	V;NFIN;ACT	V;IMP;FIN
بھسکنا	devour	بھسک	devour	V;NFIN;ACT	V;IMP;FIN
بِھکاری	beggar	بِھکاری	beggar	N;NOM;FEM;SG;3	N;SG
بھگانا	abduct	بھگا	abduct	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھگانا	defeat	بھگا	defeat	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بھگدڑ	confusion	بھگدڑ	confusion	N;NOM;MASC;SG;3	N;SG
بھگدڑ	panic	بھگدڑ	panic	N;NOM;MASC;SG;3	N;SG
بھگدڑ	disorder	بھگدڑ	disorder	N;NOM;MASC;SG;3	N;SG
بُھلانا	deceive	بُھلانا	deceive	V;SG;NFIN;ACT	V;IMP;FIN
بُھلانا	forget	بُھلانا	forget	V;SG;NFIN;ACT	V;IMP;FIN
بھلائی	benevolence	بھلائی	benevolence	N;NOM;FEM;SG;3	N;SG
بھلائی	virtue	بھلائی	virtue	N;NOM;FEM;SG;3	N;SG
بھلائی	welfare	بھلائی	welfare	N;NOM;FEM;SG;3	N;SG
بھلائی	benefit	بھلائی	benefit	N;NOM;FEM;SG;3	N;SG
بھلائی	kindness	بھلائی	kindness	N;NOM;FEM;SG;3	N;SG
بھلائی	benevolence	بھلائی	benevolence	N;NOM;FEM;SG;3	N;SG
بھلائی	goodness	بھلائی	goodness	N;NOM;FEM;SG;3	N;SG
بھلائی	virtue	بھلائی	virtue	N;NOM;FEM;SG;3	N;SG
بھلائی	welfare	بھلائی	welfare	N;NOM;FEM;SG;3	N;SG
بھلائی	benefit	بھلائی	benefit	N;NOM;FEM;SG;3	N;SG
بھلائی	kindness	بھلائی	kindness	N;NOM;FEM;SG;3	N;SG
بھُننا	grilled	بھہن	grill	V;NFIN;ACT	V;PST;V.PTCP
بھُولنا	miss	بھہول	miss	V;NFIN;ACT	V;IMP;FIN
بھُولنا	forget	بھہول	forget	V;NFIN;ACT	V;IMP;FIN
بھُولنا	omit	بھہول	omit	V;NFIN;ACT	V;IMP;FIN
بھُوننا	burn	بھہوننا	burn	V;NFIN;ACT	V;IMP;FIN
بھُوننا	scorch	بھہوننا	scorch	V;NFIN;ACT	V;IMP;FIN
بھیانک	horrible	بھیانک	horrible	ADJ	ADJ
بھیانک	dreadful	بھیانک	dreadful	ADJ	ADJ
بھیانک	frightening	بھیانک	frightening	ADJ	ADJ
بھیانک	frightful	بھیانک	frightful	ADJ	ADJ
بھیانک	fearsome	بھیانک	fearsome	ADJ	ADJ
بِھیتر	indoor	بِھیتر	indoor	N;NOM;MASC;SG;3	N;SG
بِھیتر	interior	بِھیتر	interior	N;NOM;MASC;SG;3	N;SG
بِھیتریا	inmate	بِھیتریا	inmate	N;NOM;MASC;SG;3	N;SG
بھیجنا	send	بھیج	send	V;SG;NFIN;ACT	V;IMP;FIN
بھیجنا	transmit	بھیج	transmit	V;SG;NFIN;ACT	V;IMP;FIN
بِھیچنا	squeeze	بِھی	squeeze	V;SG;NFIN;ACT	V;IMP;FIN
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;SG
بھیس	disguise	بھیس	disguise	N;NOM;MASC;SG;3	N;SG
بھیس	camouflage	بھیس	camouflage	N;NOM;MASC;SG;3	N;SG
بھیس	dress	بھیس	dress	N;NOM;MASC;SG;3	N;SG
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;SG
بھیس	disguise	بھیس	disguise	N;NOM;MASC;SG;3	N;SG
بھیس	camouflage	بھیس	camouflage	N;NOM;MASC;SG;3	N;SG
بھیس	likeness	بھیس	likeness	N;NOM;MASC;SG;3	N;SG
بھیس	dress	بھیس	dress	N;NOM;MASC;SG;3	N;SG
بھینٹ	interview	بھینٹ	interview	N;NOM;MASC;SG;3	N;SG
بھینٹ	bribe	بھینٹ	bribe	N;NOM;MASC;SG;3	N;SG
بھینٹ	introduction	بھینٹ	introduction	N;NOM;MASC;SG;3	N;SG
بھینٹ	sacrifice	بھینٹ	sacrifice	N;NOM;MASC;SG;3	N;SG
بِھینچنا	squeeze	بِھینچ	squeeze	V;SG;NFIN;ACT	V;IMP;FIN
پابند	bound	پابند	bound	ADJ	ADJ
پابندی	imprisonment	پابندی	imprisonment	N;NOM;MASC;SG;3	N;SG
پابندی	incarceration	پابندی	incarceration	N;NOM;MASC;SG;3	N;SG
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N;SG
پابندی	restraint	پابندی	restraint	N;NOM;MASC;SG;3	N;SG
پابندی	ban	پابندی	ban	N;NOM;MASC;SG;3	N;SG
پابندی	imprisonment	پابندی	imprisonment	N;NOM;MASC;SG;3	N;SG
پابندی	incarceration	پابندی	incarceration	N;NOM;MASC;SG;3	N;SG
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N;SG
پابندی	restraint	پابندی	restraint	N;NOM;MASC;SG;3	N;SG
پابندی	ban	پابندی	ban	N;NOM;MASC;SG;3	N;SG
پابندی	restriction	پابندی	restriction	N;NOM;MASC;SG;3	N;SG
پاخانہ	excrement	پاخانہ	excrement	N;NOM;MASC;SG;3	N;SG
پاخانہ	filth	پاخانہ	filth	N;NOM;MASC;SG;3	N;SG
پاخانہ	latrine	پاخانہ	latrine	N;NOM;MASC;SG;3	N;SG
پاخانہ	stool	پاخانہ	stool	N;NOM;MASC;SG;3	N;SG
پامردی	courage	پامردی	courage	N;NOM;MASC;SG;3	N;SG
پامردی	bravery	پامردی	bravery	N;NOM;MASC;SG;3	N;SG
پامردی	resolution	پامردی	resolution	N;NOM;MASC;SG;3	N;SG
دیرپا	lasting	دیرپا	lasting	ADJ	ADJ
دیرپا	permanent	دیرپا	permanent	ADJ	ADJ
دیرپا	durable	دیرپا	durable	ADJ	ADJ
دیرپا	lasting	دیرپا	lasting	ADJ	ADJ
دیرپا	permanent	دیرپا	permanent	ADJ	ADJ
پات	leaf	پات	leaf	N;NOM;MASC;SG;3	N;SG
پاتُر	harlot	پاتُر	harlot	N;NOM;MASC;SG;3	N;SG
پاتُر	prostitute	پاتُر	prostitute	N;NOM;MASC;SG;3	N;SG
پاٹنا	irrigate	پاٹ	irrigate	V;MASC;SG;ACT	V;IMP;FIN
پاٹنا	enrich	پاٹ	enrich	V;MASC;SG;ACT	V;IMP;FIN
پاداش	retribution	پاداش	retribution	N;NOM;MASC;SG;3	N;SG
پاداش	punishment	پاداش	punishment	N;NOM;MASC;SG;3	N;SG
پاداش	retribution	پاداش	retribution	N;NOM;MASC;SG;3	N;SG
پاداش	punishment	پاداش	punishment	N;NOM;MASC;SG;3	N;SG
پادشاہی	empire	پادشاہی	empire	N;NOM;MASC;SG;3	N;SG
پادشاہی	monarchy	پادشاہی	monarchy	N;NOM;MASC;SG;3	N;SG
پادشاہی	reign	پادشاہی	reign	N;NOM;MASC;SG;3	N;SG
پار	elapsed	پار	elapsed	V;ACT	V;PST;V.PTCP
پار	elapsed	پار	elapsed	V;ACT	V;PST;V.PTCP
پارچہ	cloth	پارچہ	cloth	N;NOM;MASC;SG;3	N;SG
پارچہ	fragment	پارچہ	fragment	N;NOM;MASC;SG;3	N;SG
پارچہ	fish	پارچہ	fish	N;NOM;MASC;SG;3	N;SG
پارچہ	textile	پارچہ	textile	N;NOM;MASC;SG;3	N;SG
پارچہ	piece	پارچہ	piece	N;NOM;MASC;SG;3	N;SG
پارسائی	purity	پارسائی	purity	N;NOM;FEM;SG;3	N;SG
پارسائی	chastity	پارسائی	chastity	N;NOM;FEM;SG;3	N;SG
پارلیمان	parliament	پارلیمان	parliament	N;NOM;MASC;SG;3	N;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;SG
پارہ	portion	پارہ	portion	N;NOM;MASC;SG;3	N;SG
پارہ	piece	پارہ	piece	N;NOM;MASC;SG;3	N;SG
پارہ	patch	پارہ	patch	N;NOM;MASC;SG;3	N;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;SG
پارہ	mercury	پارہ	mercury	N;NOM;MASC;SG;3	N;SG
پارہ	portion	پارہ	portion	N;NOM;MASC;SG;3	N;SG
پارہ	piece	پارہ	piece	N;NOM;MASC;SG;3	N;SG
پارہ	scrap	پارہ	scrap	N;NOM;MASC;SG;3	N;SG
پارہ	patch	پارہ	patch	N;NOM;MASC;SG;3	N;SG
