zijn	हैं	zijn	है	V;PL;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
challenge	चुनौती	challeng	चुनौती	N;MASC+FEM;SG	N;NOM;FEM;SG;3
industriële	औद्योगिक	industreel	औद्योगिक	ADJ	ADJ;NOM
poten	पैरों	poten	पैर	N;PL	N;ACC;MASC;PL;3
poten	पैर	poten	पैर	N;PL	N;NOM;MASC;PL;3
poten	पंजे	poten	पंजा	N;PL	N;NOM;MASC;PL;3
charlotte	शेर्लोट	charlotte	शेर्लोट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
maat	आकार	maat	आकार	N;MASC+FEM;SG	N;NOM;MASC;SG;3
echtgenoot	जीवनसाथी	echtgenoot	जीवनसाथी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
echtgenoot	पति	echtgenoot	पति	N;MASC+FEM;SG	N;NOM;MASC;SG;3
echtgenoot	husband	echtgenoot	husband	N;MASC+FEM;SG	N;NOM;MASC;SG;3
stroom	धारा	stroom	धारा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
stroom	स्ट्रीम	stroom	स्ट्रीम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
federatie	फेडरेशन	federatie	फेडरेशन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
federatie	संघ	federatie	संघ	N;MASC+FEM;SG	N;NOM;MASC;SG;3
getrokken	खींचा	trekken	खींच	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
verbindingen	कनेक्शन्स	verbinding	कनेक्शन्स	N;PL	N;NOM;MASC;PL;3
verbindingen	यौगिकों	verbinding	यौगिक	N;PL	N;ACC;MASC;PL;3
verdienste	मेरिट	verdienste	मेरिट	N;MASC+FEM;SG	N;NOM;FEM;SG;3
veroveren	जीतें	veroveren	जीत	V;NFIN	V;SBJV;PL;FIN;ACT
deutsche	डॉयचे	deutsch	डॉयचे	N;MASC+FEM;SG	N;NOM;MASC;SG;3
light	रोशनी	light	रोशनी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
light	लाइट	light	लाइट	N;MASC+FEM;SG	N;NOM;FEM;SG;3
predikant	उपदेशक	predikant	उपदेशक	N;MASC+FEM;SG	N;NOM;MASC;SG;3
predikant	पादरी	predikant	पादरी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
grant	ग्रांट	grant	ग्रांट	N;MASC+FEM;SG	N;NOM;FEM;SG;3
opkomst	उपस्थिति	opkomst	उपस्थिति	N;MASC+FEM;SG	N;NOM;FEM;SG;3
oppervlak	सतह	oppervlak	सतह	N;NEUT;SG	N;NOM;FEM;SG;3
traditioneel	परंपरागत	traditioneel	परंपरागत	ADJ	ADJ
kolonie	उपनिवेशवाद	kolonie	उपनिवेशवाद	N;MASC+FEM;SG	N;NOM;MASC;SG;3
kolonie	कॉलोनी	kolonie	कॉलोनी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
kolonie	उपनिवेश	kolonie	उपनिवेश	N;MASC+FEM;SG	N;NOM;MASC;SG;3
veilig	सुरक्षित	veilig	सुरक्षित	ADJ	ADJ
veilig	सुरक्षित	veilig	सुरक्षित	ADJ	ADJ
onderneming	कंपनी	onderneming	कंपनी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
onderneming	कम्पनी	onderneming	कम्पनी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
onderneming	उद्यम	onderneming	उद्यम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
onderneming	एंटरप्राइज	onderneming	एंटरप्राइज	N;MASC+FEM;SG	N;NOM;MASC;SG;3
onderneming	एंटरप्राइज़	onderneming	एंटरप्राइज़	N;MASC+FEM;SG	N;NOM;MASC;SG;3
patiënten	रोगियों	patiënt	रोगी	N;PL	N;ACC;MASC;PL;3
patiënten	मरीजों	patiënt	मरीज	N;PL	N;ACC;MASC;PL;3
lost	खोई	lost	खो	V;SG;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
lost	खोया	lost	खो	V;SG;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
arbeid	कार्यालय	arbeid	कार्यालय	N;MASC+FEM;SG	N;NOM;MASC;SG;3
arbeid	काम	arbeid	काम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
arbeid	कार्य	arbeid	कार्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
arbeid	मज़दूर	arbeid	मजदूर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
arbeid	श्रम	arbeid	श्रम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
arbeid	श्रम	arbeid	श्रम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bridge	ब्रिज	brieg	ब्रिज	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bridge	पुल	brieg	पुल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bridge	सेतु	brieg	सेतु	N;MASC+FEM;SG	N;NOM;MASC;SG;3
klok	घड़ी	klok	घड़ा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
sky	आकाश	sky	आकाश	N;MASC+FEM;SG	N;NOM;MASC;SG;3
sky	आसमान	sky	आसमान	N;MASC+FEM;SG	N;NOM;MASC;SG;3
major	मेजर	major	मेजर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
major	प्रमुख	major	प्रमुख	N;MASC+FEM;SG	N;NOM;MASC;SG;3
duizend	हजार	duizend	हजार	NUM	NUM
kranten	अखबारों	krant	अखबार	N;PL	N;ACC;MASC;PL;3
gezongen	गाया	zingen	गा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
vrouwtje	स्त्री	vrouwtje	स्त्री	N;NEUT;SG	N;NOM;FEM;SG;3
vrouwtje	महिला	vrouwtje	महिला	N;NEUT;SG	N;NOM;FEM;SG;3
vrouwtje	मादा	vrouwtje	मादा	N;NEUT;SG	N;NOM;MASC;SG;3
populatie	जनसंख्या	populatie	जनसंख्या	N;MASC+FEM;SG	N;NOM;FEM;SG;3
populatie	आबादी	populatie	आबादी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
populatie	जनसांख्यिकी	populatie	जनसांख्यिकी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
opmerkingen	टिप्पणियां	opmerking	टिप्पणी	N;PL	N;NOM;FEM;PL;3
opmerkingen	टिप्पणियाँ	opmerking	टिप्पणी	N;PL	N;NOM;FEM;PL;3
ingericht	सजाया	inrichten	सजा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
crisis	संकट	crisis	संकट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
spits	स्ट्राइकर	spits	स्ट्राइकर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
afrikaans	अफ्रीकी	afrikaans	अफ्रीकी	ADJ	ADJ
afrikaans	अफ्रीकी	afrikaans	अफ्रीकी	ADJ	ADJ
airlines	एयरलाइंस	airline	एयरलाइन	N;PL	N;NOM;FEM;PL;3
spinnen	मकड़ियों	spin	मकड़ी	N;PL	N;ACC;FEM;PL;3
uitzending	प्रसारण	uitzending	प्रसारण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
uitzending	ब्रॉडकास्ट	uitzending	ब्रॉडकास्ट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
uitzending	प्रसारण	uitzending	प्रसारण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
keizerrijk	साम्राज्य	keizerrijk	साम्राज्य	N;NEUT;SG	N;NOM;MASC;SG;3
mandaat	आदेश	mandaat	आदेश	N;NEUT;SG	N;NOM;MASC;SG;3
mandaat	जनादेश	mandaat	जनादेश	N;NEUT;SG	N;NOM;MASC;SG;3
poëzie	शायरी	poëzie	शायरी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
poëzie	काव्य	poëzie	काव्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
leeg	खाली	leeg	खाली	ADJ	ADJ
leeg	खाली	leeg	खाली	ADJ	ADJ
achternaam	सरनेम	achternaam	सरनेम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
achternaam	उपनाम	achternaam	उपनाम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
chef	प्रधान	chef	प्रधान	N;MASC+FEM;SG	N;NOM;MASC;SG;3
chef	प्रमुख	chef	प्रमुख	N;MASC+FEM;SG	N;NOM;MASC;SG;3
chef	मुखिया	chef	मुखिया	N;MASC+FEM;SG	N;NOM;MASC;SG;3
html	html	html	html	N;MASC+FEM;SG	N;NOM;MASC;SG;3
schedel	खोपड़ी	schedel	खोपडी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
schedel	कपाल	schedel	कपाल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
metalen	धातुओं	metalen	धातुा	N;PL	N;ACC;MASC;PL;3
dagblad	अख़बार	dagblad	अख़बार	N;NEUT;SG	N;NOM;MASC;SG;3
dagblad	अखबार	dagblad	अखबार	N;NEUT;SG	N;NOM;MASC;SG;3
dagblad	समाचारपत्र	dagblad	समाचारपत्र	N;NEUT;SG	N;NOM;MASC;SG;3
magazine	पत्रिका	magazine	पत्रिका	N;NEUT;SG	N;NOM;FEM;SG;3
michiel	michiel	michiel	michiel	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gevechten	लड़ाइयों	gevecht	लड़ाई	N;PL	N;ACC;FEM;PL;3
gezondheid	सेहत	gezondheid	सेहत	N;MASC+FEM;SG	N;NOM;FEM;SG;3
gezondheid	स्वास्थ्य	gezondheid	स्वास्थ्य	N;MASC+FEM;SG	N;NOM;MASC;SG;3
bussen	बसों	bus	बस	N;PL	N;ACC;FEM;PL;3
bussen	बसें	bus	बस	N;PL	N;NOM;FEM;PL;3
losse	ढीला	losse	ढीला	ADJ	ADJ;NOM;MASC;SG
oudheid	प्राचीनता	oudheid	प्राचीनता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
microsoft	माइक्रोसॉफ़्ट	microsoft	माइक्रोसॉफ़्ट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
microsoft	microsoft	microsoft	microsoft	N;MASC+FEM;SG	N;NOM;MASC;SG;3
pad	पथ	pad	पथ	N;NEUT;SG	N;NOM;MASC;SG;3
nederzetting	अधिवास	nederzetting	अधिवास	N;MASC+FEM;SG	N;NOM;MASC;SG;3
nederzetting	निपटान	nederzetting	निपटान	N;MASC+FEM;SG	N;NOM;MASC;SG;3
nederzetting	उपनिवेश	nederzetting	उपनिवेश	N;MASC+FEM;SG	N;NOM;MASC;SG;3
muzikant	संगीतकार	muzikant	संगीतकार	N;MASC+FEM;SG	N;NOM;MASC;SG;3
dal	दाल	dal	दाल	N;NEUT;SG	N;NOM;FEM;SG;3
verkiezing	चुनाव	verkiezing	चुनाव	N;MASC+FEM;SG	N;NOM;MASC;SG;3
verkiezing	चुनाव	verkiezing	चुनाव	N;MASC+FEM;SG	N;NOM;MASC;SG;3
mannetje	पुरुष	mannetje	पुरुष	N;NEUT;SG	N;NOM;MASC;SG;3
mannetje	नर	mannetje	नर	N;NEUT;SG	N;NOM;MASC;SG;3
mannetje	पुरूष	mannetje	पुरूष	N;NEUT;SG	N;NOM;MASC;SG;3
erkende	पहचाना	erkennen	पहचान	V;FIN	V;MASC;SG;V.PTCP;ACT
gezelschap	कंपनी	gezelschap	कंपनी	N;NEUT;SG	N;NOM;FEM;SG;3
gezelschap	कम्पनी	gezelschap	कम्पनी	N;NEUT;SG	N;NOM;FEM;SG;3
geneeskunde	दवा	geneeskunde	दवा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
geneeskunde	औषधि	geneeskunde	औषधि	N;MASC+FEM;SG	N;NOM;FEM;SG;3
geneeskunde	आयुर्विज्ञान	geneeskunde	आयुर्विज्ञान	N;MASC+FEM;SG	N;NOM;FEM;SG;3
activiteit	उपक्रम	activiteit	उपक्रम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
activiteit	क्रिया	activiteit	क्रिया	N;MASC+FEM;SG	N;NOM;FEM;SG;3
activiteit	गतिविधि	activiteit	गतिविधि	N;MASC+FEM;SG	N;NOM;FEM;SG;3
activiteit	सक्रियता	activiteit	सक्रियता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
activiteit	कार्यकलाप	activiteit	कार्यकलाप	N;MASC+FEM;SG	N;NOM;MASC;SG;3
talent	प्रतिभा	talent	प्रतिभा	N;NEUT;SG	N;NOM;FEM;SG;3
talent	हुनर	talent	हुनर	N;NEUT;SG	N;NOM;MASC;SG;3
wetenschappers	वैज्ञानिक	wetenschapper	वैज्ञानिक	N;PL	N;NOM;MASC;PL;3
wetenschappers	वैज्ञानिकों	wetenschapper	वैज्ञानिक	N;PL	N;ACC;MASC;PL;3
veertien	चौदह	veertien	चौदह	NUM	NUM
atlete	खिलाड़ी	atlete	खिलाडी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
goden	देवताओं	god	देवता	N;PL	N;ACC;MASC;PL;3
romp	हल	romp	हल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
romp	धड़	romp	धड़	N;MASC+FEM;SG	N;NOM;MASC;SG;3
waarden	मानों	waard	मान	N;PL	N;ACC;MASC;PL;3
scaleminor	scaleminor	scaleminor	scaleminor	N;MASC+FEM;SG	N;NOM;MASC;SG;3
visie	दर्शन	visie	दर्शन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
visie	दृष्टि	visie	दृष्टि	N;MASC+FEM;SG	N;NOM;FEM;SG;3
populariteit	लोकप्रियता	populariteit	लोकप्रियता	N;MASC+FEM;SG	N;NOM;FEM;SG;3
maximale	अधिकतम	maximaal	अधिकतम	ADJ	ADJ
onderkant	तल	onderkant	तल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
burcht	किला	burcht	किला	N;MASC+FEM;SG	N;NOM;MASC;SG;3
dikke	मोटी	dik	मोटा	ADJ	ADJ;FEM;SG
dikke	घनी	dik	घना	ADJ	ADJ;NOM;FEM;SG
dikke	मोटा	dik	मोटा	ADJ	ADJ;NOM;MASC;SG
dikke	मोटी	dik	मोटा	ADJ	ADJ;FEM;SG
dikke	मोटा	dik	मोटा	ADJ	ADJ;NOM;MASC;SG
scheiding	तलाक़	scheiding	तलाका	N;MASC+FEM;SG	N;NOM;FEM;SG;3
scheiding	तलाक	scheiding	तलाक	N;MASC+FEM;SG	N;NOM;MASC;SG;3
sectie	धारा	sectie	धारा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
sectie	खंड	sectie	खंड	N;MASC+FEM;SG	N;NOM;MASC;SG;3
sectie	अनुभाग	sectie	अनुभाग	N;MASC+FEM;SG	N;NOM;MASC;SG;3
sectie	खण्ड	sectie	खण्ड	N;MASC+FEM;SG	N;NOM;MASC;SG;3
medewerker	एसोसिएट	medewerker	एसोसिएट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
universiteiten	विश्वविद्यालयों	universiteit	विश्वविद्यालय	N;PL	N;ACC;MASC;PL;3
winkels	दुकानें	winkel	दुकान	N;PL	N;NOM;FEM;PL;3
winkels	स्टोर्स	winkel	स्टोर	N;PL	N;NOM;MASC;PL;3
kleding	फैशन	kleding	फैशन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
kleding	फ़ैशन	kleding	फ़ैशन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
kleding	पहनावा	kleding	पहनावा	N;MASC+FEM;SG	N;NOM;MASC;SG;3
kleding	वस्त्र	kleding	वस्त्र	N;MASC+FEM;SG	N;NOM;MASC;SG;3
documenten	दस्तावेज	document	दस्तावेज	N;PL	N;NOM;MASC;PL;3
management	प्रबंधन	management	प्रबंधन	N;NEUT;SG	N;NOM;MASC;SG;3
management	प्रबन्धन	management	प्रबन्धन	N;NEUT;SG	N;NOM;MASC;SG;3
bell	घंटी	bell	घंटी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
cel	सेल	cel	सेल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
cel	कोशिका	cel	कोशिका	N;MASC+FEM;SG	N;NOM;FEM;SG;3
invoering	प्रस्तावना	invoering	प्रस्तावना	N;MASC+FEM;SG	N;NOM;FEM;SG;3
invoering	भूमिका	invoering	भूमिका	N;MASC+FEM;SG	N;NOM;FEM;SG;3
invoering	परिचय	invoering	परिचय	N;MASC+FEM;SG	N;NOM;MASC;SG;3
florence	फ्लोरेंस	florence	फ्लोरेंस	N;NEUT;SG	N;NOM;MASC;SG;3
personeel	कार्मिक	personeel	कार्मिक	N;NEUT;SG	N;NOM;MASC;SG;3
personeel	स्टाफ़	personeel	स्टाफ़	N;NEUT;SG	N;NOM;MASC;SG;3
personeel	स्टाफ	personeel	स्टाफ	N;NEUT;SG	N;NOM;MASC;SG;3
verval	मनाही	verval	मनाही	N;NEUT;SG	N;NOM;FEM;SG;3
zingen	गा	zingen	गा	V;NFIN	V;SG;FIN;ACT
economisch	आर्थिक	economisch	आर्थिक	ADJ	ADJ;NOM
spanning	उत्तेजना	spanning	उत्तेजना	N;MASC+FEM;SG	N;NOM;FEM;SG;3
spanning	टेंशन	spanning	टेंशन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
spanning	सस्पेंस	spanning	सस्पेंस	N;MASC+FEM;SG	N;NOM;MASC;SG;3
spanning	वोल्टेज	spanning	वोल्टेज	N;MASC+FEM;SG	N;NOM;MASC;SG;3
kwaad	गुस्सा	kwaad	गुस्सा	N;NEUT;SG	N;NOM;MASC;SG;3
kwaad	तकलीफ़	kwaad	तकलीफ़	N;NEUT;SG	N;NOM;FEM;SG;3
kwaad	बुराई	kwaad	बुराई	N;NEUT;SG	N;NOM;FEM;SG;3
zicht	दर्शन	zicht	दर्शन	N;NEUT;SG	N;NOM;MASC;SG;3
zicht	दृष्टि	zicht	दृष्टि	N;NEUT;SG	N;NOM;FEM;SG;3
zicht	दृश्यता	zicht	दृश्यता	N;NEUT;SG	N;NOM;FEM;SG;3
oorlogen	युद्धों	oorlog	युद्ध	N;PL	N;ACC;MASC;PL;3
opbrengst	उपज	opbrengst	उपज	N;MASC+FEM;SG	N;NOM;FEM;SG;3
onderhoud	रखरखाव	onderhoud	रखरखाव	N;NEUT;SG	N;NOM;MASC;SG;3
onderhoud	मेंटेनेंस	onderhoud	मेंटेनेंस	N;NEUT;SG	N;NOM;MASC;SG;3
prestatie	निष्पादन	prestatie	निष्पादन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
prestatie	प्रदर्शन	prestatie	प्रदर्शन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
prestatie	उपलब्धि	prestatie	उपलब्धि	N;MASC+FEM;SG	N;NOM;FEM;SG;3
faculteit	संकाय	faculteit	संकाय	N;MASC+FEM;SG	N;NOM;MASC;SG;3
composities	रचनाएं	compositie	रचना	N;PL	N;NOM;FEM;PL;3
technologie	तकनीक	technologie	तकनीक	N;MASC+FEM;SG	N;NOM;FEM;SG;3
technologie	प्रौद्योगिकी	technologie	प्रौद्योगिकी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
dna	dna	dna	dna	N;NEUT;SG	N;NOM;MASC;SG;3
dead	मुर्दे	dead	मुर्दा	N;MASC+FEM;SG	N;NOM;MASC;SG;3
earth	धरती	earth	धरती	N;MASC+FEM;SG	N;NOM;FEM;SG;3
sterrenstelsel	गैलेक्सी	sterrenstelsel	गैलेक्सी	N;NEUT;SG	N;NOM;MASC;SG;3
sterrenstelsel	आकाशगंगा	sterrenstelsel	आकाशगंगा	N;NEUT;SG	N;NOM;FEM;SG;3
deuren	दरवाजे	deur	दरवाजा	N;PL	N;NOM;MASC;PL;3
deuren	दरवाजों	deur	दरवाज	N;PL	N;ACC;MASC;PL;3
defensie	रक्षा	defensie	रक्षा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
defensie	रक्षा	defensie	रक्षा	N;MASC+FEM;SG	N;NOM;FEM;SG;3
ian	lan	ian	ओे	N;MASC+FEM;SG	N;NOM;MASC;SG;3
formeel	औपचारिक	formeel	औपचारिक	ADJ	ADJ;NOM
artiest	कलाकार	artiest	कलाकार	N;MASC+FEM;SG	N;NOM;MASC;SG;3
inkomen	आमदनी	inkomen	आमदनी	N;NEUT;SG	N;NOM;FEM;SG;3
inkomen	इनकम	inkomen	इनकम	N;NEUT;SG	N;NOM;MASC;SG;3
inkomen	आय	inkomen	आय	N;NEUT;SG	N;NOM;FEM;SG;3
aanpassen	सुधारें	aanpassen	सुधार	V;NFIN	V;SBJV;PL;FIN;ACT
nadruk	जोर	nadruk	जोर	N;MASC+FEM;SG	N;NOM;MASC;SG;3
dream	स्वप्न	dream	स्वप्न	N;MASC+FEM;SG	N;NOM;MASC;SG;3
dream	सपना	dream	सपना	N;MASC+FEM;SG	N;NOM;MASC;SG;3
vallei	घाटी	vallei	घाटी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
ontmoet	मिले	ontmoeten	मिल	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
ontmoet	मिलें	ontmoeten	मिल	V;V.PTCP	V;SBJV;FIN;ACT
paarden	घोड़ों	paard	घोड़ा	N;PL	N;ACC;MASC;PL;3
paarden	घोडे	paard	घोडा	N;PL	N;NOM;MASC;PL;3
paarden	घोड़े	paard	घोड़ा	N;PL	N;NOM;MASC;PL;3
student	विद्यार्थी	student	विद्यार्थी	N;MASC+FEM;SG	N;NOM;MASC;SG;3
commando	कमांड	commando	कमांड	N;NEUT;SG	N;NOM;MASC;SG;3
commando	कमांडो	commando	कमांडो	N;NEUT;SG	N;NOM;MASC;SG;3
veertig	चालीस	veertig	चालीस	NUM	NUM
ligging	लोकेशन	ligging	लोकेशन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
ligging	अवस्थिति	ligging	अवस्थिति	N;MASC+FEM;SG	N;NOM;FEM;SG;3
ligging	स्थान	ligging	स्थान	N;MASC+FEM;SG	N;NOM;MASC;SG;3
entertainment	मनोरंजन	entertainment	मनोरंजन	N;NEUT;SG	N;NOM;MASC;SG;3
wagen	कार	wagen	कार	N;MASC+FEM;SG	N;NOM;FEM;SG;3
wagen	गाड़ी	wagen	गाड़ी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
wagen	गाडी	wagen	गाडी	N;MASC+FEM;SG	N;NOM;FEM;SG;3
wagen	वैगन	wagen	वैगन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
liedje	गाना	liedje	गाना	N;NEUT;SG	N;NOM;MASC;SG;3
ministers	मंत्रियों	minister	मंत्री	N;PL	N;ACC;MASC;PL;3
identiteit	पहचान	identiteit	पहचान	N;MASC+FEM;SG	N;NOM;FEM;SG;3
identiteit	पहचान	identiteit	पहचान	N;MASC+FEM;SG	N;NOM;FEM;SG;3
zaal	हॉल	zaal	हॉल	N;MASC+FEM;SG	N;NOM;MASC;SG;3
edit	संपादन	edit	संपादन	N;MASC+FEM;SG	N;NOM;MASC;SG;3
times	बार	time	बार	N;MASC+FEM;SG	N;NOM;FEM;SG;3
songs	गाने	songs	गाना	N;PL	N;NOM;MASC;PL;3
songs	गीत	songs	गीत	N;PL	N;NOM;MASC;PL;3
songs	गीतों	songs	गीत	N;PL	N;ACC;MASC;PL;3
point	बिंदु	point	बिंदु	N;MASC+FEM;SG	N;NOM;MASC;SG;3
point	बिन्दु	point	बिंदु	N;MASC+FEM;SG	N;NOM;MASC;SG;3
point	पॉइंट	point	पॉइंट	N;MASC+FEM;SG	N;NOM;MASC;SG;3
weerstand	प्रतिरोध	weerstand	प्रतिरोध	N;MASC+FEM;SG	N;NOM;MASC;SG;3
renaissance	पुनर्जागरण	renaissance	पुनर्जागरण	N;MASC+FEM;SG	N;NOM;MASC;SG;3
machines	मशीनों	machine	मशीन	N;PL	N;ACC;FEM;PL;3
machines	मशीनों	machine	मशीन	N;PL	N;ACC;FEM;PL;3
machines	मशीनें	machine	मशीन	N;PL	N;NOM;FEM;PL;3
soldaat	सैनिक	soldaat	सैनिक	N;MASC+FEM;SG	N;NOM;MASC;SG;3
tekenen	खींचें	tekenen	खींच	V;NFIN	V;SBJV;PL;FIN;ACT
houding	attitude	houding	ओॉीओाठ	N;MASC+FEM;SG	N;NOM;MASC;SG;3
houding	रवैया	houding	रवैया	N;MASC+FEM;SG	N;NOM;MASC;SG;3
gezocht	चाही	zoeken	चाह	V;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
gezocht	खोजा	zoeken	खोजा	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
cellen	कोशिकाएं	cel	कोशिका	N;PL	N;NOM;FEM;PL;3
bekeken	देखा	bekijken	देख	V;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
bekeken	देखी	bekijken	देख	V;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
zestien	सोलह	zestien	सोलह	NUM	NUM
aanmaken	बनाएं	aanmaken	बना	V;NFIN	V;SBJV;PL;3;FIN;ACT
aanmaken	बनाएँ	aanmaken	बना	V;NFIN	V;SBJV;PL;FIN;ACT
locaties	स्थितियाँ	locatie	स्थिति	N;PL	N;NOM;FEM;PL;3
koers	पाठ्यक्रम	koers	पाठ्यक्रम	N;MASC+FEM;SG	N;NOM;MASC;SG;3
koers	कोर्स	koers	कोर्स	N;MASC+FEM;SG	N;NOM;MASC;SG;3
relaties	रिश्ते	relatie	रिश्ता	N;PL	N;NOM;MASC;PL;3
