que	že	que	že	CONJ	CONJ
realización	uskutečnění	realización	uskutečnění	N;FEM;SG	N;NOM;NEUT;SG;POS
realización	realizace	realización	realizace	N;FEM;SG	N;NOM;FEM;SG;POS
interna	vnitřní	interno	vnitřní	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
interna	interní	interno	interní	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
personalidad	osobností	personalidad	osobnost	N;FEM;SG	N;INS;FEM;SG;POS
personalidad	osobnost	personalidad	osobnost	N;FEM;SG	N;NOM;FEM;SG;POS
flor	květ	flor	květ	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
flor	kytka	flor	kytka	N;FEM;SG	N;NOM;FEM;SG;POS
flor	květ	flor	květ	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
flor	květina	flor	květina	N;FEM;SG	N;NOM;FEM;SG;POS
jugando	hrají	jugar	hrát	V;V.MSDR	V;IND;PL;3;POS;PRS;FIN;ACT
jugando	hrajeme	jugar	hrát	V;V.MSDR	V;IND;PL;1;POS;PRS;FIN;ACT
jugando	hraje	jugar	hrát	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
alas	křídla	ala	křídlo	N;FEM;PL	N;NOM;NEUT;PL;POS
jardines	zahrady	jardín	zahrada	N;MASC;PL	N;NOM;FEM;PL;POS
muro	stěna	muro	stěna	N;MASC;SG	N;NOM;FEM;SG;POS
muro	zeď	muro	zeď	N;MASC;SG	N;NOM;FEM;SG;POS
grados	známky	grado	známka	N;MASC;PL	N;NOM;FEM;PL;POS
grados	stupně	grado	stupeň	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
grados	tituly	grado	titul	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
grados	stupňů	grado	stupeň	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
santuario	svatyně	santuario	svatyně	N;MASC;SG	N;NOM;FEM;SG;POS
santuario	útočiště	santuario	útočiště	N;MASC;SG	N;NOM;NEUT;SG;POS
santuario	svatyně	santuario	svatyně	N;MASC;SG	N;NOM;FEM;SG;POS
destrucción	zkáza	destrucción	zkáza	N;FEM;SG	N;NOM;FEM;SG;POS
destrucción	zničení	destrucción	zničení	N;FEM;SG	N;NOM;NEUT;SG;POS
destrucción	ničení	destrucción	ničení	N;FEM;SG	N;NOM;NEUT;SG;POS
destrucción	destrukce	destrucción	destrukce	N;FEM;SG	N;NOM;FEM;SG;POS
empresario	podnikatel	empresario	podnikatel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
empresario	zaměstnavatele	empresario	zaměstnavatel	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
empresario	zaměstnavatel	empresario	zaměstnavatel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
empresario	zaměstnavatelem	empresario	zaměstnavatel	N;MASC;SG	N;ANIM;INS;MASC;SG;POS
empresario	obchodník	empresario	obchodník	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
empresario	podnikatel	empresario	podnikatel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
entrenamiento	trénink	entrenamiento	trénink	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
entrenamiento	výcvik	entrenamiento	výcvik	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
entrenamiento	školení	entrenamiento	školení	N;MASC;SG	N;NOM;NEUT;SG;POS
entrenamiento	trénink	entrenamiento	trénink	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
entrenamiento	posilování	entrenamiento	posilování	N;MASC;SG	N;NOM;NEUT;SG;POS
entrenamiento	cvičení	entrenamiento	cvičení	N;MASC;SG	N;NOM;NEUT;SG;POS
izquierdo	levá	izquierdo	levý	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
izquierdo	levý	izquierdo	levý	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
propietario	majitel	propietario	majitel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
propietario	vlastník	propietario	vlastník	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
propietario	majitelka	propietario	majitelka	N;MASC;SG	N;NOM;FEM;SG;POS
llegan	dorazit	llegar	dorazit	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
claramente	jednoznačně	claramente	jednoznačně	ADV	ADV;POS
claramente	jasně	claramente	jasně	ADV	ADV;POS
claramente	zřetelně	claramente	zřetelně	ADV	ADV;POS
claramente	očividně	claramente	očividně	ADV	ADV;POS
cañones	kaňony	cañón	kaňon	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
cañones	kanóny	cañón	kanón	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
cañones	zbraně	cañón	zbraň	N;MASC;PL	N;NOM;FEM;PL;POS
marie	marie	marie	marie	N;FEM;SG	N;NOM;FEM;SG;POS
pasos	kroků	paso	krok	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
pasos	schody	paso	schod	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
pasos	kroky	paso	krok	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
pasos	kroky	paso	krok	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
descubrimiento	nález	descubrimiento	nález	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
descubrimiento	objevování	descubrimiento	objevování	N;MASC;SG	N;NOM;NEUT;SG;POS
descubrimiento	objev	descubrimiento	objev	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
retirada	ústup	retirada	ústup	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
retirada	odstoupení	retirada	odstoupení	N;FEM;SG	N;NOM;NEUT;SG;POS
retirada	odejmutí	retirada	odejmutí	N;FEM;SG	N;NOM;NEUT;SG;POS
retirada	odebrání	retirada	odebrání	N;FEM;SG	N;NOM;NEUT;SG;POS
retirada	stažení	retirada	stažení	N;FEM;SG	N;NOM;NEUT;SG;POS
ciclista	cyklista	ciclista	cyklista	N;SG	N;ANIM;NOM;MASC;SG;POS
catálogo	katalog	catálogo	katalog	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
catálogo	katalogu	catálogo	katalog	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
catálogo	katalog	catálogo	katalog	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
catálogo	katalogu	catálogo	katalog	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
revisión	recenze	revisión	recenze	N;FEM;SG	N;NOM;FEM;SG;POS
revisión	přezkumu	revisión	přezkum	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
revisión	přezkum	revisión	přezkum	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
revisión	revize	revisión	revize	N;FEM;SG	N;NOM;FEM;SG;POS
revisión	přepracování	revisión	přepracování	N;FEM;SG	N;NOM;NEUT;SG;POS
tarea	úkol	tarea	úkol	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
tarea	úloha	tarea	úloha	N;FEM;SG	N;NOM;FEM;SG;POS
extranjero	cizinec	extranjero	cizinec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
extranjero	mimozemšťan	extranjero	mimozemšťan	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
extranjero	vetřelec	extranjero	vetřelec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
extranjero	zahraničí	extranjero	zahraničí	N;MASC;SG	N;NOM;NEUT;SG;POS
divide	rozdělí	dividir	rozdělit	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
divide	rozděluje	dividir	rozdělovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
divide	rozdělit	dividir	rozdělit	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
vieja	starý	viejo	starý	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
vieja	stará	viejo	starý	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
abandonar	opustit	abandonar	opustit	V;NFIN	V;PFV;POS;NFIN
espectáculo	představení	espectáculo	představení	N;MASC;SG	N;NOM;NEUT;SG;POS
espectáculo	show	espectáculo	show	N;MASC;SG	N;FEM;POS
organismos	agentur	organismo	agentura	N;MASC;PL	N;GEN;FEM;PL;POS
organismos	agentury	organismo	agentura	N;MASC;PL	N;NOM;FEM;PL;POS
organismos	organismů	organismo	organismus	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
organismos	organismy	organismo	organismus	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
indios	indiáni	indio	indián	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
indios	indové	indio	indový	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
journal	deník	journal	deník	N;SG	N;INAN;NOM;MASC;SG;POS
journal	journal	journal	journal	N;SG	N;INAN;NOM;MASC;SG;POS
journal	věstníku	journal	věstník	N;SG	N;INAN;GEN;MASC;SG;POS
grave	vážný	grave	vážný	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS
grave	vážné	grave	vážný	ADJ;SG	ADJ;NOM;NEUT;SG;POS
grave	vážná	grave	vážný	ADJ;SG	ADJ;NOM;FEM;SG;POS
grave	závažná	grave	závažný	ADJ;SG	ADJ;NOM;FEM;SG;POS
grave	vážné	grave	vážný	ADJ;SG	ADJ;NOM;NEUT;SG;POS
héctor	hectora	héctor	hector	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
héctor	héctor	héctor	héctor	N;MASC;SG	N;NOM;MASC;SG;POS
habana	havaně	habanar	havaně	N;FEM;SG	N;DAT;FEM;SG;POS
punk	punk	punk	punk	N;SG	N;INAN;NOM;MASC;SG;POS
organismo	organismu	organismo	organismus	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
organismo	organismus	organismo	organismus	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
seres	bytosti	ser	bytost	N;MASC;PL	N;NOM;FEM;PL;POS
encuentros	schůzky	encuentro	schůzka	N;MASC;PL	N;NOM;FEM;PL;POS
auto	auto	auto	auto	N;MASC;SG	N;NOM;NEUT;SG;POS
auto	auto	auto	auto	N;MASC;SG	N;NOM;NEUT;SG;POS
auto	automobil	auto	automobil	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
auto	vůz	auto	vůz	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
columnas	sloupce	columna	sloupec	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
columnas	sloupy	columna	sloup	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
clásicos	klasiky	clásico	klasika	N;MASC;PL	N;NOM;FEM;PL;POS
incluida	zahrnut	incluido	zahrnutý	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
incluida	zahrnuto	incluido	zahrnutý	ADJ;FEM;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
incluida	zahrnuté	incluido	zahrnutý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
productores	výrobci	productor	výrobce	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
productores	producenti	productor	producent	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
racing	závodění	racing	závodění	N;MASC;SG	N;NOM;NEUT;SG;POS
secciones	úseky	sección	úsek	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
secciones	oddíly	sección	oddíl	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
guzmán	guzman	guzmán	guzman	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
tesis	dizertaci	tesis	dizertace	N;FEM	N;ACC;FEM;SG;POS
tesis	teze	tesis	teze	N;FEM	N;NOM;FEM;PL;POS
conexión	spojení	conexión	spojení	N;FEM;SG	N;NOM;NEUT;SG;POS
conexión	připojení	conexión	připojení	N;FEM;SG	N;NOM;NEUT;SG;POS
conexión	souvislost	conexión	souvislost	N;FEM;SG	N;NOM;FEM;SG;POS
conexión	propojení	conexión	propojení	N;FEM;SG	N;NOM;NEUT;SG;POS
conexión	připojení	conexión	připojení	N;FEM;SG	N;NOM;NEUT;SG;POS
secretaría	sekretářka	secretaría	sekretářka	N;FEM;SG	N;NOM;FEM;SG;POS
secretaría	tajemník	secretaría	tajemník	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
secretaría	sekretariát	secretaría	sekretariát	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
secretaría	registru	secretaría	registr	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
secretaría	registr	secretaría	registr	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
secretaría	rejstřík	secretaría	rejstřík	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
bautista	baptista	bautista	baptista	N;SG	N;ANIM;NOM;MASC;SG;POS
embajada	velvyslanectví	embajada	velvyslanectví	N;FEM;SG	N;NOM;NEUT;SG;POS
embajada	ambasáda	embajada	ambasáda	N;FEM;SG	N;NOM;FEM;SG;POS
invitado	pozván	invitado	pozvaný	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
colón	kolumbus	colón	kolumbus	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
colón	střevo	colón	střevo	N;MASC;SG	N;NOM;NEUT;SG;POS
colón	dvojtečka	colón	dvojtečko	N;MASC;SG	N;NOM;FEM;SG;POS
best	nej	best	nej	N;MASC;SG	N;NOM;MASC;SG;POS
tenis	tenis	tenis	tenis	N;MASC	N;INAN;NOM;MASC;SG;POS
individuos	jednotlivci	individuo	jednotlivec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
individuos	jedinci	individuo	jedinec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
individuos	jednotlivců	individuo	jednotlivec	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
individuos	jednotlivce	individuo	jednotlivec	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
finalizar	dokončit	finalizar	dokončit	V;NFIN	V;PFV;POS;NFIN
exposiciones	výstavy	exposición	výstava	N;FEM;PL	N;NOM;FEM;PL;POS
exposiciones	výstavy	exposición	výstava	N;FEM;PL	N;NOM;FEM;PL;POS
exposiciones	výstavy	exposición	výstava	N;FEM;PL	N;NOM;FEM;PL;POS
museos	muzea	museo	muzeum	N;MASC;PL	N;NOM;NEUT;PL;POS
museos	muzea	museo	muzeum	N;MASC;PL	N;NOM;NEUT;PL;POS
explica	vysvětlit	explicar	vysvětlit	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
explica	vysvětluje	explicar	vysvětlovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
lectura	čtení	lectura	čtení	N;FEM;SG	N;NOM;NEUT;SG;POS
extiende	rozšiřuje	extender	rozšiřovat	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
transición	přechod	transición	přechod	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
muere	zemře	morir	zemřít	V;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
cristina	kristýna	cristinar	kristýna	N;FEM;SG	N;NOM;FEM;SG;POS
cristina	christina	cristinar	christina	N;FEM;SG	N;NOM;FEM;SG;POS
cristina	cristina	cristinar	cristina	N;FEM;SG	N;NOM;FEM;SG;POS
cristina	kristýna	cristinar	kristýna	N;FEM;SG	N;NOM;FEM;SG;POS
rutas	trasy	ruta	trasa	N;FEM;PL	N;NOM;FEM;PL;POS
presentar	předložit	presentar	předložit	V;NFIN	V;PFV;POS;NFIN
presentar	odeslat	presentar	odeslat	V;NFIN	V;POS;NFIN
rival	soupeř	rival	soupeř	N;SG	N;ANIM;NOM;MASC;SG;POS
norma	norma	norma	norma	N;FEM;SG	N;NOM;FEM;SG;POS
norma	normu	norma	norma	N;FEM;SG	N;ACC;FEM;SG;POS
norma	norma	norma	norma	N;FEM;SG	N;NOM;FEM;SG;POS
norma	norma	norma	norma	N;FEM;SG	N;NOM;FEM;SG;POS
norma	standard	norma	standard	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
posesión	přechovávání	posesión	přechovávání	N;FEM;SG	N;NOM;NEUT;SG;POS
posesión	držení	posesión	držení	N;FEM;SG	N;NOM;NEUT;SG;POS
estudiante	studentka	estudiante	studentka	N;SG	N;NOM;FEM;SG;POS
estudiante	žák	estudiante	žák	N;SG	N;ANIM;NOM;MASC;SG;POS
estudiante	student	estudiante	student	N;SG	N;ANIM;NOM;MASC;SG;POS
taller	workshop	taller	workshop	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
taller	dílna	taller	dílna	N;MASC;SG	N;NOM;FEM;SG;POS
taller	seminář	taller	seminář	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
caminos	cesty	camino	cesta	N;MASC;PL	N;NOM;FEM;PL;POS
caminos	stezky	camino	stezka	N;MASC;PL	N;NOM;FEM;PL;POS
caminos	cest	camino	cesta	N;MASC;PL	N;GEN;FEM;PL;POS
caminos	cesty	camino	cesta	N;MASC;PL	N;NOM;FEM;PL;POS
caminos	způsoby	camino	způsob	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
alcance	působnosti	alcance	působnost	N;MASC;SG	N;NOM;FEM;SG;POS
alcance	působnost	alcance	působnost	N;MASC;SG	N;NOM;FEM;SG;POS
alcance	rozsah	alcance	rozsah	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
alcance	dosah	alcance	dosah	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
alcance	rozsah	alcance	rozsah	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
alcance	rozmezí	alcance	rozmezí	N;MASC;SG	N;NOM;NEUT;SG;POS
alcance	dosah	alcance	dosah	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
laura	lauru	laura	laura	N;FEM;SG	N;ACC;FEM;SG;POS
laura	lauro	laura	lauro	N;FEM;SG	N;NOM;FEM;SG;POS
pdf	pdf	pdf	pdf	N;MASC;SG	N;NOM;MASC;SG;POS
privado	soukromé	privado	soukromý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG;POS
privado	privátní	privado	privátní	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG;POS
privado	soukromá	privado	soukromý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
privado	soukromý	privado	soukromý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
esfuerzo	námaha	esfuerzo	námaha	N;MASC;SG	N;NOM;FEM;SG;POS
esfuerzo	snaha	esfuerzo	snaha	N;MASC;SG	N;NOM;FEM;SG;POS
esfuerzo	úsilí	esfuerzo	úsilí	N;MASC;SG	N;NOM;NEUT;SG;POS
piedras	kamenů	piedra	kámen	N;FEM;PL	N;INAN;GEN;MASC;PL;POS
piedras	kameny	piedra	kámen	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
piedras	kameny	piedra	kámen	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
piedras	skal	piedra	skála	N;FEM;PL	N;GEN;FEM;PL;POS
piedras	skály	piedra	skála	N;FEM;PL	N;NOM;FEM;PL;POS
capa	mys	capa	mys	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
capa	plášť	capa	plášť	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
capa	vrstvu	capa	vrstva	N;FEM;SG	N;ACC;FEM;SG;POS
capa	vrstva	capa	vrstva	N;FEM;SG	N;NOM;FEM;SG;POS
capa	plášť	capa	plášť	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
capa	maskování	capa	maskování	N;FEM;SG	N;NOM;NEUT;SG;POS
lateral	sloupku	lateral	sloupek	N;SG	N;INAN;DAT;MASC;SG;POS
lateral	straně	lateral	strana	N;SG	N;DAT;FEM;SG;POS
lateral	strana	lateral	strana	N;SG	N;NOM;FEM;SG;POS
lateral	side	lateral	sít	N;SG	N;NOM;MASC;SG;POS
editores	vydavatelé	editor	vydavatel	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
editores	editoři	editor	editoř	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
daños	škody	daño	škoda	N;MASC;PL	N;NOM;FEM;PL;POS
daños	škody	daño	škoda	N;MASC;PL	N;NOM;FEM;PL;POS
ernesto	arnošt	ernesto	arnošt	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
exclusivamente	výlučně	exclusivamente	výlučně	ADV	ADV;POS
exclusivamente	výhradně	exclusivamente	výhradně	ADV	ADV;POS
cueva	jeskyně	cueva	jeskyně	N;FEM;SG	N;NOM;FEM;SG;POS
cueva	jeskyni	cueva	jeskyně	N;FEM;SG	N;ACC;FEM;SG;POS
alternativa	alternativa	alternativa	alternativa	N;FEM;SG	N;NOM;FEM;SG;POS
alternativa	náhradník	alternativa	náhradník	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
discurso	diskurzu	discurso	diskurs	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
discurso	proslov	discurso	proslov	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
discurso	projev	discurso	projev	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
discurso	řeč	discurso	řeč	N;MASC;SG	N;NOM;FEM;SG;POS
activa	aktivní	activo	aktivní	ADJ;FEM;SG	ADJ;NOM;MASC;SG;POS
entidades	subjekty	entidad	subjekt	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
tareas	úkoly	tarea	úkol	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
tareas	úkoly	tarea	úkol	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
tareas	úlohy	tarea	úloha	N;FEM;PL	N;NOM;FEM;PL;POS
tareas	úkolů	tarea	úkol	N;FEM;PL	N;INAN;GEN;MASC;PL;POS
tareas	úkoly	tarea	úkol	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
moneda	měna	moneda	měna	N;FEM;SG	N;NOM;FEM;SG;POS
moneda	minci	moneda	mince	N;FEM;SG	N;ACC;FEM;SG;POS
relacionado	související	relacionado	související	ADJ;MASC;SG;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
armadas	ozbrojené	armado	ozbrojený	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;PL;POS
aldea	hamlet	aldea	hamlet	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
aldea	village	aldea	villaga	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
aldea	vesnice	aldea	vesnice	N;FEM;SG	N;NOM;FEM;SG;POS
soporte	podporu	soporte	podpora	N;MASC;SG	N;ACC;FEM;SG;POS
soporte	podpory	soporte	podpora	N;MASC;SG	N;NOM;FEM;SG;POS
soporte	podpora	soporte	podpora	N;MASC;SG	N;NOM;FEM;SG;POS
occidente	západ	occidente	západ	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
occidente	západ	occidente	západ	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
vivienda	obydlí	vivienda	obydlí	N;FEM;SG	N;NOM;NEUT;SG;POS
vivienda	bydlení	vivienda	bydlení	N;FEM;SG	N;NOM;NEUT;SG;POS
gloria	sláva	gloria	sláva	N;FEM;SG	N;NOM;FEM;SG;POS
gloria	slávu	gloria	sláva	N;FEM;SG	N;ACC;FEM;SG;POS
gloria	glory	gloria	glor	N;FEM;SG	N;FEM;SG;POS
gloria	glorie	gloria	glorie	N;FEM;SG	N;NOM;FEM;SG;POS
gloria	glorii	gloria	glorie	N;FEM;SG	N;ACC;FEM;SG;POS
gloria	gloria	gloria	gloria	N;FEM;SG	N;NOM;FEM;SG;POS
chico	kluk	chico	kluk	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
chico	chlapec	chico	chlapec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
chico	kluk	chico	kluk	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
chico	dítě	chico	dítě	N;MASC;SG	N;NOM;NEUT;SG;POS
incluir	zahrnovat	incluir	zahrnovat	V;NFIN	V;IPFV;POS;NFIN
incluir	zahrnout	incluir	zahrnout	V;NFIN	V;POS;NFIN
prado	meadow	prado	meadow	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
católico	katolická	católico	katolický	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
católico	katolické	católico	katolický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
católico	katolický	católico	katolický	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
editado	upraveno	editado	upravený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
times	časy	time	čas	N	N;INAN;NOM;MASC;PL;POS
caballería	kavalerie	caballería	kavalerie	N;FEM;SG	N;NOM;FEM;SG;POS
caballería	kavalérie	caballería	kavalérie	N;FEM;SG	N;NOM;FEM;SG;POS
representan	představují	representar	představovat	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
representan	reprezentovat	representar	reprezentovat	V;IND;PL;3;PRS;FIN	V;POS;NFIN
representan	zastupovat	representar	zastupovat	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
rebelión	povstání	rebelión	povstání	N;FEM;SG	N;NOM;NEUT;SG;POS
rebelión	vzpoura	rebelión	vzpoura	N;FEM;SG	N;NOM;FEM;SG;POS
rebelión	vzpoura	rebelión	vzpoura	N;FEM;SG	N;NOM;FEM;SG;POS
rebelión	povstání	rebelión	povstání	N;FEM;SG	N;NOM;NEUT;SG;POS
definitivamente	definitivně	definitivamente	definitivně	ADV	ADV;POS
definitivamente	určitě	definitivamente	určitě	ADV	ADV;POS
definitivamente	rozhodně	definitivamente	rozhodně	ADV	ADV;POS
asistente	asistent	asistente	asistent	N;SG	N;ANIM;NOM;MASC;SG;POS
asistente	asistentka	asistente	asistentka	N;SG	N;NOM;FEM;SG;POS
fallecido	zesnulý	fallecido	zesnulý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
ritmo	tempo	ritmo	tempo	N;MASC;SG	N;NOM;NEUT;SG;POS
ritmo	rytmus	ritmo	rytmus	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
ritmo	rytmu	ritmo	rytmus	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
guionista	scénárista	guionista	scénárista	N;SG	N;ANIM;NOM;MASC;SG;POS
vocal	vokální	vocal	vokální	ADJ;SG	ADJ;NOM;MASC;SG;POS
tío	strýc	tío	strýc	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
tío	strejda	tío	strejda	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
senador	senátor	senador	senátor	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
senador	senátorka	senador	senátorka	N;MASC;SG	N;NOM;FEM;SG;POS
organizado	organizovaná	organizado	organizovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
organizado	organizovaný	organizado	organizovaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
organizado	organizované	organizado	organizovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
organizado	organizovaná	organizado	organizovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
organizado	organizovaný	organizado	organizovaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
organizado	organizované	organizado	organizovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
piso	byt	piso	byt	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
piso	byt	piso	byt	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
piso	apartmán	piso	apartmán	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
