und	og	und	og	CONJ	CONJ
wirtschaftliche	økonomiske	wirtschaftlich	økonomisk	ADJ;NOM;FEM;PL	ADJ;PL
üblichen	sædvanlige	üblich	sædvanlig	ADJ	ADJ;PL
üblichen	sædvanlig	üblich	sædvanlig	ADJ	ADJ;INDF;MASC+FEM;SG
bauen	byg	bauen	byg	V;NFIN	V;IMP
bauen	bygge	bauen	bygge	V;NFIN	V;NFIN;ACT
bauen	konstruere	bauen	konstruere	V;NFIN	V;NFIN;ACT
auge	øje	auge	øje	N;NOM;SG	N;INDF;NEUT;SG
auge	blik	auge	blik	N;NOM;SG	N;INDF;NEUT;SG
auge	øjet	auge	øje	N;NOM;SG	N;DEF;NEUT;SG
geweiht	ordineret	weihen	ordinere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geweiht	dedikerede	weihen	dedikere	V;V.PTCP	V;PL;PST;V.PTCP
geweiht	tilegnet	weihen	tilegne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geweiht	dedikeret	weihen	dedikere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geweiht	indviet	weihen	indvie	V;V.PTCP	V;INDF;SG;PST;V.PTCP
geburt	fødsel	geburen	fødsel	N;SG	N;INDF;MASC+FEM;SG
geburt	fødsel	geburen	fødsel	N;SG	N;INDF;MASC+FEM;SG
geburt	fødslen	geburen	fødsel	N;SG	N;DEF;MASC+FEM;SG
obere	øvre	ober	øvre	ADJ;NOM;FEM;PL	ADJ
obere	øverste	ober	øvre	ADJ;NOM;FEM;PL	ADJ;DEF;RL
olympische	olympiske	olympisch	olympisk	ADJ;NOM;FEM;PL	ADJ;PL
kommandeur	kommandør	kommandeur	kommandør	N;SG	N;INDF;MASC+FEM;SG
kommandeur	kommandant	kommandeur	kommandant	N;SG	N;INDF;MASC+FEM;SG
kommandeur	commander	kommandeur	commande	N;SG	N;INDF;MASC+FEM;SG
systeme	systemerne	system	system	N;NOM	N;DEF;NEUT;PL
systeme	systemer	system	system	N;NOM	N;INDF;NEUT;PL
prüfung	audit	prüfung	audit	N;SG	N;INDF;MASC+FEM;SG
prüfung	revision	prüfung	revision	N;SG	N;INDF;MASC+FEM;SG
prüfung	test	prüfung	test	N;SG	N;INDF;MASC+FEM;SG
prüfung	afprøvning	prüfung	afprøvning	N;SG	N;INDF;MASC+FEM;SG
prüfung	prøvning	prüfung	prøvning	N;SG	N;INDF;MASC+FEM;SG
prüfung	test	prüfung	test	N;SG	N;INDF;MASC+FEM;SG
prüfung	afprøvning	prüfung	afprøvning	N;SG	N;INDF;MASC+FEM;SG
prüfung	testning	prüfung	testning	N;SG	N;INDF;MASC+FEM;SG
prüfung	prøvning	prüfung	prøvning	N;SG	N;INDF;MASC+FEM;SG
prüfung	eksamen	prüfung	eksamen	N;SG	N;INDF;MASC+FEM;SG
prüfung	undersøgelse	prüfung	undersøgelse	N;SG	N;INDF;MASC+FEM;SG
prüfung	eksamen	prüfung	eksamen	N;SG	N;INDF;MASC+FEM;SG
prüfung	eksamens	prüfung	eksamens	N;SG	N;INDF;MASC+FEM;SG
vergessen	glemmer	vergessen	glemme	V;V.PTCP	V;IND;PRS;FIN;ACT
vergessen	glemme	vergessen	glemme	V;V.PTCP	V;NFIN;ACT
vergessen	glemte	vergessen	glemme	V;V.PTCP	V;IND;PST;FIN;ACT
vergessen	glemt	vergessen	glemme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
vergessen	glemte	vergessen	glemme	V;V.PTCP	V;IND;PST;FIN;ACT
vergessen	glemt	vergessen	glemme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
polnische	polske	polnisch	polsk	ADJ;NOM;FEM;PL	ADJ;PL
bestanden	eksisteret	bestehen	eksistere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bestanden	fandtes	bestehen	fande	V;V.PTCP	V;IND;PRS;FIN;PASS
bestanden	eksisterede	bestehen	eksistere	V;V.PTCP	V;IND;PST;FIN;ACT
bestanden	insisterede	bestehen	insistere	V;V.PTCP	V;IND;PST;FIN;ACT
bestanden	insisteret	bestehen	insistere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bestanden	passeret	bestehen	passere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bestanden	bestået	bestehen	bestå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bestanden	passere	bestehen	passere	V;V.PTCP	V;NFIN;ACT
bestanden	bestået	bestehen	bestå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gedreht	filmet	drehen	film	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gedreht	filmede	drehen	filme	V;V.PTCP	V;IND;PST;FIN;ACT
gedreht	roteret	drehen	rotere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
stärker	stærkere	stark	stærk	ADJ	ADJ;CMPR
behauptet	hævdede	behaupten	hævde	V;V.PTCP	V;IND;PST;FIN;ACT
behauptet	påstod	behaupten	påstå	V;V.PTCP	V;IND;PST;FIN;ACT
behauptet	påstået	behaupten	påstå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
behauptet	hævdet	behaupten	hævde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
behauptet	hævder	behaupten	hævde	V;V.PTCP	V;IND;PRS;FIN;ACT
löste	opløst	lösen	opløse	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
kunden	kunden	kund	kunde	N	N;DEF;MASC+FEM;SG
kunden	kunde	kund	kunde	N	N;INDF;MASC+FEM;SG
kunden	kunderne	kund	kunde	N	N;DEF;MASC+FEM;PL
kunden	kunder	kund	kunde	N	N;INDF;MASC+FEM;PL
kunden	kunders	kund	kunde	N	N;GEN;INDF;MASC+FEM;PL
kunden	klienterne	kund	klient	N	N;DEF;MASC+FEM;PL
kunden	klienter	kund	klient	N	N;INDF;NEUT;PL
kunden	kunder	kund	kunde	N	N;INDF;MASC+FEM;PL
kunden	klienten	kund	klient	N	N;DEF;MASC+FEM;SG
kunden	kunden	kund	kunde	N	N;DEF;MASC+FEM;SG
kunden	klient	kund	klient	N	N;INDF;MASC+FEM;SG
kunden	kunde	kund	kunde	N	N;INDF;MASC+FEM;SG
erlangen	indhenter	erlangen	indhent	V;NFIN	V;IND;PRS;FIN;ACT
adresse	url	adresse	url	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
adresse	adresse	adresse	adresse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
gelegt	lagt	legen	lægge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
eingang	indtræden	eingehen	indtræden	N;SG	N;INDF;MASC+FEM;SG
eingang	indgang	eingehen	indgang	N;SG	N;INDF;MASC+FEM;SG
eingang	indrejse	eingehen	indrejse	N;SG	N;INDF;MASC+FEM;SG
eingang	entré	eingehen	entré	N;SG	N;INDF;MASC+FEM;SG
eingang	indgang	eingehen	indgang	N;SG	N;INDF;MASC+FEM;SG
eingang	indgangen	eingehen	indgang	N;SG	N;DEF;MASC+FEM;SG
eingang	entre	eingehen	entre	N;SG	N;INDF;MASC+FEM;SG
eingang	input	eingehen	input	N;SG	N;INDF;NEUT;SG
bessere	bedre	gut	god	ADJ;NOM;FEM;PL	ADJ;CMPR
bearbeitet	redigerede	bearbeiten	redigere	V;V.PTCP	V;IND;PST;FIN;ACT
bearbeitet	redigeret	bearbeiten	redigere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bearbeitet	forarbejdet	bearbeiten	forarbejde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bearbeitet	behandlet	bearbeiten	behandle	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bearbeitet	behandlede	bearbeiten	behandle	V;V.PTCP	V;PL;PST;V.PTCP
bearbeitet	bearbejdet	bearbeiten	bearbejde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
bearbeitet	forarbejdede	bearbeiten	forarbejde	V;V.PTCP	V;PL;PST;V.PTCP
erheblich	betydelig	erheblich	betydelig	ADJ	ADJ;INDF;MASC+FEM;SG
erheblich	væsentlig	erheblich	væsentlig	ADJ	ADJ;INDF;MASC+FEM;SG
erheblich	betydelige	erheblich	betydelig	ADJ	ADJ;PL
erheblich	markant	erheblich	markant	ADJ	ADJ;INDF;SG
erheblich	signifikant	erheblich	signifikant	ADJ	ADJ;INDF;SG
erheblich	betydningsfuldt	erheblich	betydningsfuld	ADJ	ADJ;INDF;NEUT;SG
erheblich	betydelige	erheblich	betydelig	ADJ	ADJ;PL
erheblich	betydende	erheblich	betydende	ADJ	ADJ
erheblich	betydelig	erheblich	betydelig	ADJ	ADJ;INDF;MASC+FEM;SG
erheblich	væsentlig	erheblich	væsentlig	ADJ	ADJ;INDF;MASC+FEM;SG
erheblich	signifikant	erheblich	signifikant	ADJ	ADJ;INDF;SG
dänischen	danske	dänisch	dansk	ADJ;MASC	ADJ;PL
dänischen	dansk	dänisch	dansk	ADJ;MASC	ADJ;INDF;SG
betreibt	opererer	betreiben	operere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sichtbar	synlig	sichtbar	synlig	ADJ	ADJ;INDF;MASC+FEM;SG
sichtbar	synligt	sichtbar	synligt	ADJ	ADJ;INDF;NEUT;SG
sichtbar	synlige	sichtbar	synlig	ADJ	ADJ;PL
spanische	spanske	spanisch	spansk	ADJ;NOM;FEM;PL	ADJ;PL
beschlossen	besluttet	beschließen	beslutte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beschlossen	besluttede	beschließen	beslutte	V;V.PTCP	V;IND;PST;FIN;ACT
details	detaljer	details	detalje	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
details	detaljer	details	detalje	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
leiden	lidende	leiden	lide	V;NFIN	V;PRS;V.PTCP
wirtschaftlichen	økonomiske	wirtschaftlich	økonomisk	ADJ;NOM;MASC;PL	ADJ;PL
anscheinend	tilsyneladende	anscheinend	tilsyneladende	ADV	ADV
anscheinend	åbenbart	anscheinend	åbenbart	ADV	ADV
anscheinend	tilsyneladende	anscheinend	tilsyneladende	ADV	ADV
hängt	hænger	hängen	hænge	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
zustimmung	samtykke	zustimmung	samtykke	N;NOM;FEM;SG	N;INDF;NEUT;SG
chance	chance	chance	chance	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
widmete	viet	widmen	viet	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
widmete	helliget	widmen	helliget	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
nationen	nationer	nation	nation	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
übersicht	overblik	übersichen	overblik	N;FEM;SG	N;INDF;NEUT;SG
übersicht	sammenfatning	übersichen	sammenfatning	N;FEM;SG	N;INDF;MASC+FEM;SG
übersicht	sammendrag	übersichen	sammendrag	N;FEM;SG	N;INDF;NEUT;SG
übersicht	resumé	übersichen	resumé	N;FEM;SG	N;INDF;MASC+FEM;SG
übersicht	resume	übersichen	resume	N;FEM;SG	N;INDF;NEUT;SG
test	test	test	test	N	N;INDF;MASC+FEM;SG
test	afprøvning	test	afprøvning	N	N;INDF;MASC+FEM;SG
test	prøvning	test	prøvning	N	N;INDF;MASC+FEM;SG
test	test	test	test	N	N;INDF;MASC+FEM;SG
test	afprøvning	test	afprøvning	N	N;INDF;MASC+FEM;SG
test	testning	test	testning	N	N;INDF;MASC+FEM;SG
test	prøvning	test	prøvning	N	N;INDF;MASC+FEM;SG
unterstützen	understøttende	unterstützen	understøtte	V;NFIN	V;PRS;V.PTCP
unterstützen	støttende	unterstützen	støtte	V;NFIN	V;PRS;V.PTCP
unterstützen	støttende	unterstützen	støtte	V;NFIN	V;PRS;V.PTCP
anforderungen	forlanger	anforderingen	forlange	V;NFIN	V;IND;PRS;FIN;ACT
schützen	beskytter	schützen	beskytte	V;NFIN	V;IND;PRS;FIN;ACT
schützen	beskytte	schützen	beskytte	V;NFIN	V;NFIN;ACT
schützen	beskyt	schützen	beskyt	V;NFIN	V;IMP
schützen	beskytte	schützen	beskytte	V;NFIN	V;NFIN;ACT
verhaftet	arresterede	verhaften	arrestere	V;V.PTCP	V;PL;PST;V.PTCP
verhaftet	anholdte	verhaften	anholde	V;V.PTCP	V;PL;PST;V.PTCP
verhaftet	anholdt	verhaften	anholde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verhaftet	arresteret	verhaften	arrestere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
übernahme	overtagelse	übernehmen	overtagelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
übernahme	anskaffelse	übernehmen	anskaffelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
übernahme	erhvervelse	übernehmen	erhvervelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
übernahme	overtagelse	übernehmen	overtagelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ohnehin	alligevel	ohnehin	alligevel	ADV	ADV
versetzt	overførte	versetzen	overføre	V;V.PTCP	V;IND;PST;FIN;ACT
versetzt	overført	versetzen	overføre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
versetzt	forflyttet	versetzen	forflytte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
kader	trup	kader	trup	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
guter	god	gut	god	ADJ;NOM;MASC	ADJ;INDF;MASC+FEM;SG
guter	gode	gut	god	ADJ;NOM;MASC	ADJ;PL
männchen	hannerne	männchen	hanne	N;NOM;PL	N;DEF;MASC+FEM;PL
männchen	hanner	männchen	hanne	N;NOM;PL	N;INDF;MASC+FEM;PL
männchen	mænd	männchen	mand	N;NOM;PL	N;INDF;MASC+FEM;PL
männchen	mænd	männchen	mand	N;NOM;PL	N;INDF;MASC+FEM;PL
bewusst	bevidst	bewußt	bevidst	ADJ	ADJ;INDF;SG
bewusst	bevidst	bewußt	bevidst	ADJ	ADJ;INDF;SG
bewusst	bevidst	bewußt	bevidst	ADJ	ADJ;INDF;SG
bewusst	bevidste	bewußt	bevidst	ADJ	ADJ;PL
sowieso	alligevel	sowieso	alligevel	ADV	ADV
episoden	episoder	episod	episode	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
entwickeln	udvikler	entwickeln	udvikel	V;NFIN	V;IND;PRS;FIN;ACT
entwickeln	udvikle	entwickeln	udvikle	V;NFIN	V;NFIN;ACT
gezogen	trukket	ziehen	trække	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	tegnet	ziehen	tegne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	draget	ziehen	drage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	trukket	ziehen	trække	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	hev	ziehen	hev	V;V.PTCP	V;IND;PST;FIN;ACT
gezogen	hevet	ziehen	hive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	trak	ziehen	trække	V;V.PTCP	V;IND;PST;FIN;ACT
gezogen	slæbt	ziehen	slæbe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	slæbte	ziehen	slæbe	V;V.PTCP	V;IND;PST;FIN;ACT
gezogen	trukket	ziehen	trække	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	slæbt	ziehen	slæbe	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gezogen	trukne	ziehen	trukne	V;V.PTCP	V;NFIN
verkauf	salget	verkaufen	salg	N	N;DEF;NEUT;SG
verkauf	salg	verkaufen	salg	N	N;INDF;NEUT;SG
verkauf	udsalg	verkaufen	udsalg	N	N;INDF;NEUT;SG
verkauf	salg	verkaufen	salg	N	N;INDF;NEUT;SG
positiv	positivt	positiv	positiv	ADJ	ADJ;INDF;NEUT;SG
positiv	positive	positiv	positiv	ADJ	ADJ;PL
positiv	positiv	positiv	positiv	ADJ	ADJ;INDF;MASC+FEM;SG
positiv	positivt	positiv	positiv	ADJ	ADJ;INDF;NEUT;SG
wohnung	lejlighed	wohnung	lejlighed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
wohnung	lejligheden	wohnung	lejlighed	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
wohnung	lejlighed	wohnung	lejlighed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schreib	skrive	schreib	skrive	V;IND;SG;2;FIN	V;NFIN;ACT
schreib	skriver	schreib	skrive	V;IND;SG;2;FIN	V;IND;PRS;FIN;ACT
interessen	interesser	interesse	interesse	N;NOM;PL	N;INDF;MASC+FEM;PL
interessen	interesser	interesse	interesse	N;NOM;PL	N;INDF;MASC+FEM;PL
interessen	renter	interesse	rente	N;NOM;PL	N;INDF;MASC+FEM;PL
grüne	grønne	grün	grøn	ADJ;NOM;FEM;PL	ADJ;PL
grüne	grønne	grün	grøn	ADJ;NOM;FEM;PL	ADJ;PL
anmerkungen	kommenterer	anmerkingen	kommentere	V;NFIN	V;IND;PRS;FIN;ACT
gedanken	tænkt	panken	tænke	V;NFIN	V;INDF;SG;PST;V.PTCP
gedanken	tænkte	panken	tænke	V;NFIN	V;IND;PST;FIN;ACT
gedanken	troede	panken	tro	V;NFIN	V;IND;PST;FIN;ACT
einfachen	simpel	einfach	simpel	ADJ;ACC;SG	ADJ;INDF;MASC+FEM;SG
einfachen	enkelt	einfach	enkelt	ADJ;ACC;SG	ADJ;INDF;SG
einfachen	enkel	einfach	enkel	ADJ;ACC;SG	ADJ;INDF;MASC+FEM;SG
einfachen	simpelt	einfach	simpel	ADJ;ACC;SG	ADJ
hinten	tilbage	hinten	tilbage	ADV	ADV
hinten	bagud	hinten	bagud	ADV	ADV
japanischer	japansk	japanisch	japansk	ADJ	ADJ;INDF;SG
japanischer	japanske	japanisch	japansk	ADJ	ADJ;PL
verletzt	sårede	verletzen	såre	V;V.PTCP	V;PL;PST;V.PTCP
verletzt	skadet	verletzen	skad	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verletzt	sårede	verletzen	såre	V;V.PTCP	V;PL;PST;V.PTCP
verletzt	krænket	verletzen	krænke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verletzt	overtrådt	verletzen	overtrådt	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verletzt	skadet	verletzen	skad	V;V.PTCP	V;INDF;SG;PST;V.PTCP
erweiterte	forstærket	erweitern	forstærke	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	forbedret	erweitern	forbedre	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	udvidet	erweitern	udvide	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	forstørret	erweitern	forstørre	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	forlænget	erweitern	forlænge	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	udvidet	erweitern	udvide	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	udvidet	erweitern	udvide	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erweiterte	avanceret	erweitern	avanceret	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
strecken	strække	strecken	strække	V;NFIN	V;NFIN;ACT
jung	unge	jung	ung	ADJ	ADJ;PL
jung	ung	jung	ung	ADJ	ADJ;INDF;MASC+FEM;SG
sehenswürdigkeiten	museer	sehenswürdigkeiten	museum	N;NOM;FEM;PL	N;INDF;NEUT;PL
sehenswürdigkeiten	forlystelser	sehenswürdigkeiten	forlystelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
sehenswürdigkeiten	attraktioner	sehenswürdigkeiten	attraktion	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
sehenswürdigkeiten	seværdigheder	sehenswürdigkeiten	seværdighed	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
sehenswürdigkeiten	seværdigheder	sehenswürdigkeiten	seværdighed	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
sehenswürdigkeiten	monumenter	sehenswürdigkeiten	monument	N;NOM;FEM;PL	N;INDF;NEUT;PL
sehenswürdigkeiten	mindesmærker	sehenswürdigkeiten	mindesmærke	N;NOM;FEM;PL	N;INDF;NEUT;PL
umbau	genopbygning	umbau	genopbygning	N	N;INDF;MASC+FEM;SG
umbau	omlægning	umbau	omlægning	N	N;INDF;MASC+FEM;SG
umbau	omstilling	umbau	omstilling	N	N;INDF;MASC+FEM;SG
umbau	omdannelse	umbau	omdannelse	N	N;INDF;MASC+FEM;SG
umbau	ombygning	umbau	ombygning	N	N;INDF;MASC+FEM;SG
umbau	konvertering	umbau	konvertering	N	N;INDF;MASC+FEM;SG
umbau	omregning	umbau	omregning	N	N;INDF;MASC+FEM;SG
umbau	genopbygning	umbau	genopbygning	N	N;INDF;MASC+FEM;SG
umbau	rekonstruktion	umbau	rekonstruktion	N	N;INDF;MASC+FEM;SG
getragen	slidt	tragen	slide	V;V.PTCP	V;INDF;SG;PST;V.PTCP
getragen	båret	tragen	bære	V;V.PTCP	V;INDF;SG;PST;V.PTCP
getragen	bæres	tragen	bære	V;V.PTCP	V;IND;PRS;FIN;PASS
getragen	båret	tragen	bære	V;V.PTCP	V;INDF;SG;PST;V.PTCP
transport	transporten	transporen	transport	N	N;DEF;MASC+FEM;SG
transport	transport	transporen	transport	N	N;INDF;MASC+FEM;SG
umsetzung	gennemførelse	umsetzung	gennemførelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	implementering	umsetzung	implementering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	iværksættelse	umsetzung	iværksættelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	gennemførelsen	umsetzung	gennemførelse	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
umsetzung	realisering	umsetzung	realisering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	virkeliggørelse	umsetzung	virkeliggørelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	gennemførelse	umsetzung	gennemførelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	realisering	umsetzung	realisering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	virkeliggørelse	umsetzung	virkeliggørelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
umsetzung	erkendelse	umsetzung	erkendelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kämpfen	slås	kämpfen	slås	V;NFIN	V;NFIN;PASS
kämpfen	kæmper	kämpfen	kæmpe	V;NFIN	V;IND;PRS;FIN;ACT
kämpfen	kæmp	kämpfen	kæmp	V;NFIN	V;IMP
abhängig	afhængige	abhängig	afhængig	ADJ	ADJ;PL
abhängig	afhængig	abhängig	afhængig	ADJ	ADJ;INDF;MASC+FEM;SG
abhängig	afhængige	abhängig	afhængig	ADJ	ADJ;PL
abhängig	afhængig	abhängig	afhængig	ADJ	ADJ;INDF;MASC+FEM;SG
sprecher	talsmand	sprecher	talsmand	N	N;INDF;MASC+FEM;SG
sprecher	talsmand	sprecher	talsmand	N	N;INDF;MASC+FEM;SG
sprecher	talere	sprecher	tale	N	N;INDF;MASC+FEM;PL
sprecher	højtalere	sprecher	højtaler	N	N;INDF;MASC+FEM;PL
sprecher	højttalere	sprecher	højttaler	N	N;INDF;MASC+FEM;PL
sprecher	højtaler	sprecher	højtale	N	N;INDF;MASC+FEM;SG
sprecher	højttaler	sprecher	højttale	N	N;INDF;MASC+FEM;SG
sprecher	oplæser	sprecher	oplæse	N	N;INDF;MASC+FEM;SG
unabhängigkeit	uafhængig	unabhängigkeit	uafhængig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
beeinflusst	påvirkede	beeinflussen	påvirke	V;V.PTCP	V;PL;PST;V.PTCP
beeinflusst	påvirket	beeinflussen	påvirke	V;V.PTCP	V;INDF;SG;PST;V.PTCP
beeinflusst	påvirker	beeinflussen	påvirke	V;V.PTCP	V;IND;PRS;FIN;ACT
beeinflusst	berører	beeinflussen	berøre	V;V.PTCP	V;IND;PRS;FIN;ACT
beeinflusst	påvirker	beeinflussen	påvirke	V;V.PTCP	V;IND;PRS;FIN;ACT
beeinflusst	påvirkede	beeinflussen	påvirke	V;V.PTCP	V;PL;PST;V.PTCP
vermeiden	undgå	vermeiden	undgå	V;NFIN	V;NFIN;ACT
vermeiden	undgås	vermeiden	undgå	V;NFIN	V;NFIN;PASS
vermeiden	undgå	vermeiden	undgå	V;NFIN	V;NFIN;ACT
vermeiden	undgik	vermeiden	undgå	V;NFIN	V;IND;PST;FIN;ACT
vermeiden	undgås	vermeiden	undgå	V;NFIN	V;NFIN;PASS
vermeiden	undgået	vermeiden	undgå	V;NFIN	V;INDF;SG;PST;V.PTCP
vermeiden	forhindre	vermeiden	forhindre	V;NFIN	V;NFIN;ACT
vermeiden	forebygge	vermeiden	forebygge	V;NFIN	V;NFIN;ACT
aktive	aktive	aktiv	aktiv	ADJ;NOM;FEM;PL	ADJ;PL
verständnis	medfølelse	verständnis	medfølelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
verständnis	sympati	verständnis	sympati	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
verständnis	forståelse	verständnis	forståelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
verständnis	forståelse	verständnis	forståelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
abgerissen	revet	abreißen	rive	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgerissen	splittet	abreißen	splitte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
extrem	ekstremt	extrem	ekstremt	ADJ	ADJ;INDF;SG
extrem	ekstrem	extrem	ekstrem	ADJ	ADJ;INDF;MASC+FEM;SG
extrem	ekstremt	extrem	ekstremt	ADJ	ADJ;INDF;SG
extrem	ekstreme	extrem	ekstrem	ADJ	ADJ;PL
begleitet	ledsaget	begleiten	ledsag	V;V.PTCP	V;INDF;SG;PST;V.PTCP
begleitet	ledsagede	begleiten	ledsage	V;V.PTCP	V;PL;PST;V.PTCP
begleitet	ledsages	begleiten	ledsage	V;V.PTCP	V;IND;PRS;NFIN;PASS
begleitet	eskorteret	begleiten	eskortere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
begleitet	ledsage	begleiten	ledsage	V;V.PTCP	V;NFIN;ACT
begleitet	medfølger	begleiten	medfølge	V;V.PTCP	V;IND;PRS;FIN;ACT
begleitet	ledsage	begleiten	ledsage	V;V.PTCP	V;NFIN;ACT
begleitet	medfølgende	begleiten	medfølgende	V;V.PTCP	V;PRS;V.PTCP
pläne	planerne	pläne	plan	N;NOM;MASC;PL	N;DEF;MASC+FEM;PL
pläne	planer	pläne	plan	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
unklar	flertydig	unklar	flertydig	ADJ	ADJ;INDF;MASC+FEM;SG
unklar	tvetydige	unklar	tvetydig	ADJ	ADJ;PL
unklar	tvetydig	unklar	tvetydig	ADJ	ADJ;INDF;MASC+FEM;SG
unklar	tvetydigt	unklar	tvetygt	ADJ	ADJ;INDF;NEUT;SG
unklar	uklart	unklar	uklar	ADJ	ADJ;INDF;NEUT;SG
unklar	uklar	unklar	uklar	ADJ	ADJ;INDF;MASC+FEM;SG
unklar	uklare	unklar	uklar	ADJ	ADJ;PL
unklar	usikre	unklar	usikre	ADJ	ADJ;PL
unklar	usikkert	unklar	usikker	ADJ	ADJ;INDF;NEUT;SG
unklar	usikker	unklar	usikker	ADJ	ADJ;INDF;MASC+FEM;SG
erworben	erhvervede	erwerben	erhvervet	V;V.PTCP	V;IND;PST;FIN;ACT
