for	για	for	για	ADP	ADP
krone	κορόνα	krone	κορόνας	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
trin	βημα	trin	βημα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
trin	βήμα	trin	βήμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
trin	σκαλοπάτι	trin	σκαλοπάτι	N;INDF;NEUT;SG	N;NOM;NEUT;SG
vers	στίχος	vers	στίχος	N;INDF;NEUT;SG	N;NOM;MASC;SG
vers	στίχο	vers	στίχος	N;INDF;NEUT;SG	N;ACC;NEUT;SG
kredsløb	τροχιά	kredsløb	τροχιά	N;INDF;NEUT;SG	N;NOM;FEM;SG
kredsløb	κύκλωμα	kredsløb	κύκλωμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
agent	πράκτορας	agent	πράκτορας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
agent	πράκτορα	agent	πράκτορα	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
fortællinger	ιστορίες	fortælling	ιστορία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
fortællinger	παραμύθια	fortælling	παράμυθιος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
fortællinger	ιστορίες	fortælling	ιστορία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
fortællinger	ανακοινώσεις	fortælling	ανακοίνωση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
bolig	κατοικία	bolig	κατοικία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bolig	κατοικία	bolig	κατοικία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bolig	διαμονής	bolig	διαμονή	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
bolig	οικία	bolig	οικία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
bolig	στέγαση	bolig	στέγαση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
bolig	στέγασης	bolig	στέγαση	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
bolig	κατάλυμα	bolig	κατάλυμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bolig	στέγαση	bolig	στέγαση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
bolig	διαμονή	bolig	διαμονή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
noteret	σημειώθηκε	notere	σημειώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
noteret	σημείωσε	notere	σημειώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
beskyttet	προστατευμένο	beskytte	προστατεύω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
beskyttet	προστατευμένη	beskytte	προστατεύω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
beskyttet	προστατευμένος	beskytte	προστατευμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
beskyttet	προστατευμένη	beskytte	προστατεύω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
interessant	ενδιαφέρουσα	interessant	ενδιαφέρων	ADJ;INDF;SG	ADJ;NOM;FEM;SG
genstand	αντικείμενο	genstand	αντικείμενο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
malede	ζωγράφισε	male	ζωγραφίζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
institution	ίδρυμα	institution	ίδρυμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
institution	φορέας	institution	φορέας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
institution	θεσμός	institution	θεσμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
køn	φύλο	køn	φύλο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
køn	γένος	køn	γένος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
køn	φύλο	køn	φύλο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
euro	ευρώ	euro	ευρώ	N;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
euro	ευρω	euro	ευρω	N;INDF;MASC+FEM;SG	N
euro	ευρώ	euro	ευρώ	N;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
floder	ποτάμια	flode	ποτάμιο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
floder	ποταμών	flode	ποταμός	N;INDF;MASC+FEM;PL	N;GEN;MASC;PL
floder	ποταμούς	flode	ποταμός	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
bønder	χωριάτες	bonde	χωριάτης	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
religiøs	θρησκευτική	religiøs	θρησκευτικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
religiøs	θρησκευτικό	religiøs	θρησκευτικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
modtage	λαμβάνουν	modtage	λαμβάνω	V;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
modtage	λάβετε	modtage	λαμβάνω	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
lejligheder	διαμερίσματα	lejlighed	διαμέρισμα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
omdannet	μεταμορφωθεί	omdanne	μεταμορφώνω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;PASS
omdannet	μεταμορφώθηκε	omdanne	μεταμορφώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
overgang	μετάβαση	overgang	μετάβαση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
tillader	επιτρέπει	tillade	επιτρέπω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
operationer	πράξεις	operation	πράξη	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
passerer	περνάει	passere	περνώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rene	καθαροί	ren	καθερός	ADJ;PL	ADJ;NOM;MASC;PL
diameter	διάμετρο	diameter	διάμετρο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
diameter	διάμετρος	diameter	διάμετρος	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
kombination	συνδυασμός	kombination	συνδυασμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kombination	συνδυασμό	kombination	συνδυασμός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
begyndelse	αρχή	begyndelse	αρχή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
action	δραση	action	δραση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
action	δράση	action	δράση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
action	δράσης	action	δράση	N;INDF;MASC+FEM;SG	N;GEN;FEM;SG
baner	διάδρομοι	bane	διάδρομος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
baner	τροχιές	bane	τροχιά	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
baner	λωρίδες	bane	λωρίδα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
berører	αγγίζει	berøre	αγγίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
berører	επηρεάζει	berøre	επηρεάζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
skridt	βημα	skridt	βημα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
skridt	βήμα	skridt	βήμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
skridt	σκαλοπάτι	skridt	σκαλοπάτι	N;INDF;NEUT;SG	N;NOM;NEUT;SG
ble	πάνα	ble	πάνας	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
hammer	σφυρί	hammer	σφυρί	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
teorier	θεωρίες	teori	θεωρία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
plade	δίσκος	plade	δίσκος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
plade	άλμπουμ	plade	άλμπουμ	N;INDF;MASC+FEM;SG	N;MASC;SG
plade	πιάτο	plade	πιάτο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
skuespillere	ηθοποιοί	skuespiller	ηθοποιός	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
skuespillere	ηθοποιούς	skuespiller	ηθοποιός	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
revet	τριμμένη	rive	τρίμμενος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
besiddelse	κατοχή	besiddelse	κατοχή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
følelser	αισθήματα	følelse	αίσθημα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
følelser	συναισθήματα	følelse	συναίσθημα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
følelser	αισθήματα	følelse	αίσθημα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
følelser	συναισθήματα	følelse	συναίσθημα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
administrativ	διοικητική	administrativ	διοικητικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
administrativ	διοικητικός	administrativ	διοικητικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
administrativ	διοικητικό	administrativ	διοικητικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
frue	κυρία	frue	κυρία	N;INDF;MASC+FEM;SG	N;VOC;FEM;SG
frue	κυρά	frue	κυρώ	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
frue	κυρά	frue	κυρώ	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
frue	κυρία	frue	κυρία	N;INDF;MASC+FEM;SG	N;VOC;FEM;SG
frue	μαντάμ	frue	μαντάμ	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kronen	στέμμα	kron	στέμμα	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kronen	κορόνα	kron	κορόνας	N;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
kemisk	χημικό	kemisk	χημικός	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
kemisk	χημική	kemisk	χημικός	ADJ;INDF;SG	ADJ;NOM;FEM;SG
episoder	επεισόδια	episode	επεισόδιο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
leopold	λέοπολντ	leopold	λέοπολντ	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
digt	ποίημα	digt	ποίημα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
bataljon	τάγμα	bataljon	τάγμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
overordnede	ανωτέρους	overordne	ανωτέρος	ADJ;PL	ADJ;ACC;MASC;PL
besatte	κατείχε	besætte	κατέχω	V;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
præcis	ακριβές	præcis	ακριβής	ADV	ADV
præcis	ακριβή	præcis	ακριβός	ADV	ADV
præcis	ακριβώς	præcis	ακριβώς	ADV	ADV
præcis	ακριβές	præcis	ακριβής	ADV	ADV
adfærd	συμπεριφορά	adfærd	συμπεριφορά	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
adfærd	συμπεριφορα	adfærd	συμπεριφορα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
adfærd	συμπεριφορά	adfærd	συμπεριφορά	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
adfærd	διαγωγή	adfærd	διαγωγή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
adfærd	διεξαγωγή	adfærd	διεξαγωγή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
brugeren	χρήστη	bruger	χρήστης	N;DEF;MASC+FEM;SG	N;ACC;NEUT;SG
brugeren	χρήστης	bruger	χρήστης	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
pensioneret	αποσύρθηκε	pensionere	αποσύρω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
tone	τόνο	tone	τόνος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
tone	τόνος	tone	τόνος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
arresteret	συνελήφθη	arrestere	συνελήφος	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
demokrati	δημοκρατια	demokrati	δημοκρατια	N;INDF;NEUT;SG	N;NOM;FEM;SG
demokrati	δημοκρατία	demokrati	δημοκρατία	N;INDF;NEUT;SG	N;NOM;FEM;SG
erklæret	δήλωσε	erklære	δηλώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
erklæret	δηλώθηκε	erklære	δηλώνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
zone	ζώνη	zone	ζώνη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
zone	ζωνη	zone	ζωνη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nemt	εύκολη	nemt	εύκολος	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
nemt	εύκολο	nemt	εύκολος	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
angivet	καθορισμένη	angive	καθορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
angivet	καθορισμένο	angive	καθορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
iso	iso	iso	iso	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stamme	στέλεχος	stamme	στέλεχος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
stamme	φυλή	stamme	φυλή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
indbyggerne	κάτοικοι	indbygger	κάτοικος	N;DEF;MASC+FEM;PL	N;NOM;MASC;PL
indbyggerne	κατοίκους	indbygger	κάτοικος	N;DEF;MASC+FEM;PL	N;ACC;MASC;PL
tilgængelig	διαθέσιμος	tilgængelig	διαθέσιμος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
tilgængelig	διαθέσιμη	tilgængelig	διαθέσιμος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
tilgængelig	προσβάσιμη	tilgængelig	προσβάσιμος	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
tilgængelig	προσιτή	tilgængelig	προσιτός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
tilgængelig	προσιτό	tilgængelig	προσιτό	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
restaurant	εστιατόριο	restaurant	εστιατόριο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
onkel	θείος	onkel	θείος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
bredere	ευρύτερα	bred	ευρύτερα	ADV;CMPR	ADV;CMPR
bredere	ευρύτερα	bred	ευρύτερα	ADV;CMPR	ADV;CMPR
fyret	απέλυσε	fyre	απολύω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
fyret	απολύθηκε	fyre	απολύω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
hjerte	καρδιά	hjerte	καρδιός	N;INDF;NEUT;SG	N;NOM;FEM;SG
hjerte	καρδία	hjerte	καρδία	N;INDF;NEUT;SG	N;ACC;FEM;SG
hjerte	καρδια	hjerte	καρδι	N;INDF;NEUT;SG	N;ACC;FEM;SG
afsluttede	έληξε	afslutte	λήγω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
afsluttede	τελειώσει	afslutte	τελειώνω	V;IND;PST;FIN;ACT	V;PFV;NFIN;ACT
afsluttede	τελείωσα	afslutte	τελειώνω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
atlet	αθλήτρια	at	αθλήτρια	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
atlet	αθλητής	at	αθλητής	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
atlet	αθλητή	at	αθλητός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
anmeldelser	κριτικές	anmeldelse	κριτικός	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
anmeldelser	γνωστοποιήσεις	anmeldelse	γνωστοποίηση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
anmeldelser	ειδοποιήσεις	anmeldelse	ειδοποίηση	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
budget	προϋπολογισμού	budget	προϋπολογισμός	N;INDF;NEUT;SG	N;GEN;MASC;SG
budget	προϋπολογισμός	budget	προϋπολογισμός	N;INDF;NEUT;SG	N;NOM;MASC;SG
dokumenter	έγγραφα	dokument	έγγραφο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
hul	οπή	hul	οπή	N;INDF;NEUT;SG	N;NOM;FEM;SG
hul	τρύπα	hul	τρύπα	N;INDF;NEUT;SG	N;NOM;FEM;SG
hul	λάκκος	hul	λάκκος	N;INDF;NEUT;SG	N;NOM;MASC;SG
hul	λάκκο	hul	λάκκο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
gentagne	επαναλαμβανόμενες	gentage	επαναλαμβανόμενος	V;PL;PST;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
løn	μισθός	løn	μισθός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
løn	μισθό	løn	μισθός	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
løn	πληρωμή	løn	πληρωμή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
løn	μισθός	løn	μισθός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
defineret	καθορισμένη	definere	καθορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
defineret	καθορισμένο	definere	καθορίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gammelt	αρχαίος	gammel	αρχαίος	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
gammelt	αρχαίο	gammel	αρχαίος	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
gammelt	αρχαία	gammel	αρχαίος	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
gammelt	παλιό	gammel	παλιός	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
gammelt	παλαιό	gammel	παλιός	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
territorium	έδαφος	territorium	έδαφος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
territorium	επικράτεια	territorium	επικράτεια	N;INDF;NEUT;SG	N;NOM;FEM;SG
ledelsen	διοίκηση	ledelse	διοίκηση	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
ledelsen	διαχείρισης	ledelse	διαχείριση	N;DEF;MASC+FEM;SG	N;GEN;FEM;SG
ledelsen	διαχείριση	ledelse	διαχείριση	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
kendskab	γνώσει	kendskab	γνώσει	N;INDF;NEUT;SG	N;DAT;FEM;SG
kendskab	γνώση	kendskab	γνώση	N;INDF;NEUT;SG	N;ACC;FEM;SG
kendskab	επίγνωση	kendskab	επίγνωση	N;INDF;NEUT;SG	N;ACC;FEM;SG
kendskab	συνειδητοποίηση	kendskab	συνειδητοποίηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
indsættes	παρεμβάλλεται	indsætte	παρεμβάλλω	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
skifter	αλλάζει	skifte	αλλάζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
skifter	αλλάζω	skifte	αλλάζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
dirigent	αγωγός	dirigent	αγωγός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
dirigent	μαέστρος	dirigent	μαέστρος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
positive	θετικές	positiv	θετικός	ADJ;PL	ADJ;NOM;FEM;PL
positiv	θετικός	positiv	θετικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
positiv	θετικό	positiv	θετικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
positiv	θετική	positiv	θετικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
faldet	έπεσε	falde	πέφτω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
reglen	κανόνας	regel	κανόνας	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
studie	μελέτη	studie	μελέτη	N;INDF;NEUT;SG	N;NOM;FEM;SG
studie	στούντιο	studie	στούντιος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
trykt	τυπωμένο	trykke	τυπωμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
identitet	ταυτότητα	identitet	ταυτότητα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
indeholde	περιέχουν	indeholde	περιέχω	V;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
gren	κλαδί	gren	κλαδί	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gren	υποκατάστημα	gren	υποκατάστημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
teams	ομαδες	teams	ομαδα	N;INDF;NEUT;PL	N;NOM;FEM;PL
teams	ομάδες	teams	ομάδα	N;INDF;NEUT;PL	N;NOM;FEM;PL
krige	πολέμους	krig	πόλεμος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
krige	πόλεμοι	krig	πόλεμος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
japanerne	ιάπωνες	japaner	ιάπωνας	N;DEF;MASC+FEM;PL	N;NOM;MASC;PL
japanerne	γιαπωνέζοι	japaner	γιαπωνώζος	N;DEF;MASC+FEM;PL	N;NOM;MASC;PL
kolonier	αποικίες	kolonie	αποικία	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
lincoln	λίνκολν	lincoln	λίνκολν	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
skuespilleren	ηθοποιός	skuespiller	ηθοποιός	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
udstrækning	έκταση	udstrækning	έκταση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
hund	σκύλος	hund	σκύλος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
hund	σκυλί	hund	σκυλί	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
vidner	μάρτυρες	vidne	μάρτυρας	N;INDF;NEUT;PL	N;NOM;MASC;PL
vidste	ήξερε	vide	θέρω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
kritiseret	επέκρινε	kritisere	επικρίνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
tit	συχνά	tit	συχνά	ADV	ADV
tit	συχνα	tit	συχνα	ADV	ADV
tit	συχνά	tit	συχνά	ADV	ADV
søndag	κυριακή	søndag	κυριακή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
levetid	μακροζωία	levetid	μακροζωίος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
levetid	εφάπαξ	levetid	εφάπαξ	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
citat	απόσπασμα	citat	απόσπασμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
citat	παράθεση	citat	παράθεση	N;INDF;NEUT;SG	N;NOM;FEM;SG
citat	παράθεση	citat	παράθεση	N;INDF;NEUT;SG	N;NOM;FEM;SG
dalen	κοιλάδα	dal	κοιλάδα	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
erfaring	εμπειρία	erfaring	εμπειρία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
erfaring	πείρα	erfaring	πείρα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
arkitekten	αρχιτέκτονας	arkitekt	αρχιτέκτονας	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
arkitekten	αρχιτέκτονα	arkitekt	αρχιτέκτονας	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
afviste	απέρριψε	afvise	απορρίπτω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
canadisk	καναδική	canadisk	καναδικός	ADJ;INDF;SG	ADJ;NOM;FEM;SG
frø	σπόρους	frø	σπόρος	N;INDF;NEUT;PL	N;NOM;MASC;PL
frø	σπέρματα	frø	σπέρμα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
frø	σπόροι	frø	σπόρος	N;INDF;NEUT;PL	N;NOM;MASC;PL
frø	σπόροι	frø	σπόρος	N;INDF;NEUT;PL	N;NOM;MASC;PL
frø	σπόρων	frø	σπόρος	N;INDF;NEUT;PL	N;GEN;NEUT;PL
kapel	παρεκκλήσι	kapel	παρεκκλήσι	N;INDF;NEUT;SG	N;NOM;NEUT;SG
kapel	εκκλησάκι	kapel	εκκλησάκι	N;INDF;NEUT;SG	N;NOM;NEUT;SG
forskelle	διαφορές	forskel	διαφορά	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
forskelle	ανισότητες	forskel	ανισότητα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
adresse	διεύθυνση	adresse	διεύθυνση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
naturlig	φυσική	naturlig	φυσικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
naturlig	φυσικό	naturlig	φυσικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
naturlig	φυσικός	naturlig	φυσικός	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
bryde	σπάσε	bryde	σπάω	V;NFIN;ACT	V;IPFV;IND;SG;1;PST;FIN;ACT
besejret	ηττήθηκε	besejre	ηττώμαι	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
besejret	νίκησε	besejre	νικώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
besejret	κατέκτησε	besejre	κατακτώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
mistet	χάθηκε	miste	χάνω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
mistet	χαμένος	miste	χαμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
mistet	χαμένη	miste	χαμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
mistet	χάσει	miste	χάνω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;ACT
teologi	θεολογία	teologi	θεολογία	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
opbygget	κατασκευάστηκε	opbygge	κατασκευάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
opbygget	έχτισε	opbygge	χτίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
opbygget	χτίστηκε	opbygge	χτίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
