kategória	categoría	kategória	categoría	N;NOM;FEM;SG	N
písmená	letras	písmeno	letra	N;NOM;NEUT;PL	N
beatles	beatles	beatles	beatle	N;NOM;FEM;SG	N
účel	propósito	účel	propósito	N;INAN;NOM;MASC;SG	N
účel	fin	účel	fin	N;INAN;NOM;MASC;SG	N
účel	intención	účel	intención	N;INAN;NOM;MASC;SG	N
účel	obxectivo	účel	obxectivo	N;INAN;NOM;MASC;SG	N
bojovali	loitei	bojovať	loitei	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
bojovali	loitou	bojovať	loitar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
bojovali	loitamos	bojovať	loitar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
bohovia	deuses	boh	dausa	N;ANIM;NOM;MASC;PL	N
možností	posibilidades	možnosť	posibilidade	N;GEN;FEM;PL	N
vzácne	pouco	vzácne	pouco	ADV	ADV
staroveký	antiga	staroveký	antigo	ADJ;ANIM;NOM;MASC;SG	ADJ
staroveký	antigas	staroveký	antigo	ADJ;ANIM;NOM;MASC;SG	ADJ
príroda	natureza	príroda	natureza	N;NOM;FEM;SG	N
bomby	bomba	bomba	bomba	N;NOM;FEM;PL	N
bomby	bombas	bomba	bomba	N;NOM;FEM;PL	N
vládca	emperador	vládca	emperador	N;ANIM;NOM;MASC;SG	N
prírodný	natural	prírodný	natural	ADJ;INAN;NOM;MASC;SG	ADJ
prírodný	normal	prírodný	normal	ADJ;INAN;NOM;MASC;SG	ADJ
prírodný	naturais	prírodný	natural	ADJ;INAN;NOM;MASC;SG	ADJ
zadné	última	zadný	último	ADJ;NOM;NEUT;SG	ADJ
bojovník	guerreiro	bojovník	guerreiro	N;ANIM;NOM;MASC;SG	N
modelov	modelos	model	modelo	N;INAN;GEN;MASC;PL	N
náboženský	relixioso	náboženský	relixioso	ADJ;ANIM;NOM;MASC;SG	ADJ
náboženský	relixiosa	náboženský	relixioso	ADJ;ANIM;NOM;MASC;SG	ADJ
vzdialené	distante	vzdialený	distante	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
vzdialené	remotas	vzdialený	remota	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
naspäť	atrás	naspäť	atrás	ADV	ADV
udržať	manter	udržať	manter	V;PFV;POS;NFIN	V
voľné	libre	voľný	libre	ADJ;NOM;NEUT;SG	ADJ
voľné	libres	voľný	libre	ADJ;NOM;NEUT;SG	ADJ
získanie	adquisición	získanie	adquisición	N;NOM;NEUT;SG	N
požiar	lume	požiar	lume	N;INAN;NOM;MASC;SG	N
požiar	fogo	požiar	fogo	N;INAN;NOM;MASC;SG	N
vzdialená	distante	vzdialený	distante	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
súkromné	privadas	súkromný	privado	ADJ;NOM;NEUT;SG	ADJ
súkromné	privado	súkromný	privado	ADJ;NOM;NEUT;SG	ADJ
súkromné	privada	súkromný	privado	ADJ;NOM;NEUT;SG	ADJ
súkromné	privados	súkromný	privado	ADJ;NOM;NEUT;SG	ADJ
úrady	autoridades	úrad	autoridade	N;INAN;NOM;MASC;PL	N
úrady	oficinas	úrad	oficina	N;INAN;NOM;MASC;PL	N
produktov	produtos	produkt	produto	N;INAN;GEN;MASC;PL	N
produktov	orixe	produkt	orixe	N;INAN;GEN;MASC;PL	N
pani	señora	pani	señor	N;NOM;FEM;SG	N
pani	patroa	pani	patroa	N;NOM;FEM;SG	N
pani	señora	pani	señor	N;NOM;FEM;SG	N
pani	dama	pani	dama	N;NOM;FEM;SG	N
pani	muller	pani	muller	N;NOM;FEM;SG	N
pani	nai	pani	nai	N;NOM;FEM;SG	N
pani	señora	pani	señor	N;NOM;FEM;SG	N
pani	sra	pani	srar	N;NOM;FEM;SG	N
synovia	fillos	syn	fillo	N;ANIM;NOM;MASC;PL	N
synovia	mozos	syn	mozo	N;ANIM;NOM;MASC;PL	N
nahradiť	substituír	nahradiť	substituír	V;PFV;POS;NFIN	V
pád	caída	pád	caída	N;INAN;NOM;MASC;SG	N
pád	outono	pád	outono	N;INAN;NOM;MASC;SG	N
zle	mal	zle	mal	ADV	ADV
západný	occidental	západný	occidental	ADJ;ANIM;NOM;MASC;SG	ADJ
elektrická	eléctricas	elektrický	eléctrico	ADJ;NOM;FEM;SG	ADJ
elektrická	eléctrica	elektrický	eléctrico	ADJ;NOM;FEM;SG	ADJ
znaku	trazo	znak	trazo	N;INAN;GEN;MASC;SG	N
počítačov	ordenadores	počítač	ordenador	N;INAN;GEN;MASC;PL	N
počítačov	computadores	počítač	computador	N;INAN;GEN;MASC;PL	N
galérie	galería	galéria	galería	N;NOM;FEM;PL	N
galérie	louvre	galéria	louvrer	N;NOM;FEM;PL	N
mestečko	cidade	mestečko	cidade	N;NOM;NEUT;SG	N
mestečko	pobo	mestečko	pobo	N;NOM;NEUT;SG	N
mestečko	vila	mestečko	vila	N;NOM;NEUT;SG	N
mestečko	aldea	mestečko	aldea	N;NOM;NEUT;SG	N
california	california	californie	california	N;NOM;FEM;SG	N
korene	raíces	korene	raíz	N;INAN;NOM;MASC;PL	N
dedičstvo	herdanza	dedičstvo	herdanza	N;NOM;NEUT;SG	N
problému	problema	problém	problema	N;INAN;GEN;MASC;SG	N
kameňa	pedra	kameňa	pedra	N;INAN;GEN;MASC;SG	N
vyjadriť	expresar	vyjadriť	expresar	V;PFV;POS;NFIN	V
nevie	sabe	vedieť	saber	V;IPFV;IND;SG;3;NEG;PRS;FIN	V
nevie	coñece	vedieť	coñecer	V;IPFV;IND;SG;3;NEG;PRS;FIN	V
nevie	sábeo	vedieť	sábeo	V;IPFV;IND;SG;3;NEG;PRS;FIN	V
fotografií	fotos	fotografia	foto	N;GEN;FEM;PL	N
fotografií	fotografías	fotografia	fotografía	N;GEN;FEM;PL	N
mladosť	xuventude	mladosť	xuventude	N;NOM;FEM;SG	N
mladosť	mozos	mladosť	mozo	N;NOM;FEM;SG	N
mladosť	mocidade	mladosť	mocidade	N;NOM;FEM;SG	N
mladosť	francia	mladosť	francia	N;NOM;FEM;SG	N
snahy	esforzos	snaha	esforzo	N;NOM;FEM;PL	N
onedlho	axiña	onedlho	axiña	ADV	ADV
onedlho	pronto	onedlho	pronto	ADV	ADV
bohaté	ricos	bohatý	rico	ADJ;NOM;NEUT;SG	ADJ
bohaté	rica	bohatý	rico	ADJ;NOM;NEUT;SG	ADJ
bohaté	rico	bohatý	rico	ADJ;NOM;NEUT;SG	ADJ
vyvinul	evolucionou	vyvinúť	evolucionar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
padol	caeu	padnúť	caeu	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
padol	namorou	padnúť	namorar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
padol	adormeceu	padnúť	adormecer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
padol	cae	padnúť	caer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
padol	caeu	padnúť	caeu	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
padol	namorado	padnúť	namorar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
odborná	profesional	odborný	profesional	ADJ;NOM;FEM;SG	ADJ
výhody	beneficios	výhod	beneficio	N;INAN;NOM;MASC;PL	N
rastu	crecemento	rast	crecemento	N;INAN;GEN;MASC;SG	N
obchodná	comercial	obchodný	comercial	ADJ;NOM;FEM;SG	ADJ
ústava	constitución	ústava	constitución	N;NOM;FEM;SG	N
príčiny	razóns	príčina	razón	N;NOM;FEM;PL	N
príčiny	polas	príčina	pola	N;NOM;FEM;PL	N
príčiny	motivos	príčina	motivo	N;NOM;FEM;PL	N
príčiny	causa	príčina	causa	N;NOM;FEM;PL	N
príčiny	causas	príčina	causa	N;NOM;FEM;PL	N
tenis	tenis	tenis	tenis	N;INAN;NOM;MASC;SG	N
polícia	policía	polícia	policía	N;NOM;FEM;SG	N
rovnice	ecuación	rovnica	ecuación	N;NOM;FEM;PL	N
štúdio	estudio	štúdio	estudio	N;NOM;NEUT;SG	N
doktor	médico	doktor	médico	N;ANIM;NOM;MASC;SG	N
doktor	doutor	doktor	doutor	N;ANIM;NOM;MASC;SG	N
občania	cidadáns	občanie	cidadán	N;ANIM;NOM;MASC;PL	N
všeobecná	xeral	všeobecný	xeral	ADJ;NOM;FEM;SG	ADJ
hlboko	profundamente	hlboko	profundamente	ADV	ADV
existovala	existiu	existovať	existir	V;IPFV;FEM;SG;POS;PST;V.PTCP	V
metód	métodos	metód	método	N;GEN;FEM;PL	N
kurz	suposto	kurz	suposto	N;INAN;NOM;MASC;SG	N
pracovali	traballamos	pracovať	traballar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
pracovali	funcionou	pracovať	funcionar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
pracovali	traballei	pracovať	traballar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
pracovali	traballaba	pracovať	traballar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
pracovali	traballou	pracovať	traballar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
velenie	orde	velenie	orde	N;NOM;NEUT;SG	N
velenie	motoras	velenie	motora	N;NOM;NEUT;SG	N
velenie	ordes	velenie	orde	N;NOM;NEUT;SG	N
velenie	mando	velenie	mando	N;NOM;NEUT;SG	N
potravín	comida	potravina	comida	N;GEN;FEM;PL	N
potravín	alimentos	potravina	alimento	N;GEN;FEM;PL	N
náš	noso	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	nosas	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	nosa	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	nosos	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	o	náš	o	DET;INAN;NOM;MASC;SG;1	DET
náš	a	náš	o	DET;INAN;NOM;MASC;SG;1	DET
náš	os	náš	o	DET;INAN;NOM;MASC;SG;1	DET
náš	noso	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	nosas	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	nosa	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
náš	nosos	náš	noso	DET;INAN;NOM;MASC;SG;1	DET
rozhranie	interface	rozhranie	interface	N;NOM;NEUT;SG	N
rozhranie	usuario	rozhranie	usuario	N;NOM;NEUT;SG	N
hrebeň	cresta	hrebeň	cresta	N;INAN;NOM;MASC;SG	N
dráma	drama	dráma	dramar	N;NOM;FEM;SG	N
opak	contrario	opak	contrario	N;INAN;NOM;MASC;SG	N
kancelárie	oficinas	kancelária	oficina	N;NOM;FEM;PL	N
kancelárie	oficina	kancelária	oficinar	N;NOM;FEM;PL	N
kancelárie	despacho	kancelária	despacho	N;NOM;FEM;PL	N
kancelárie	correo	kancelária	correo	N;NOM;FEM;PL	N
dôležitá	importante	dôležitý	importante	ADJ;NOM;FEM;SG	ADJ
dôležitá	importantes	dôležitý	importante	ADJ;NOM;FEM;SG	ADJ
škody	danos	škoda	dano	N;NOM;FEM;PL	N
škody	dano	škoda	dano	N;NOM;FEM;PL	N
výstava	exposición	výstava	exposición	N;NOM;FEM;SG	N
webe	sitio	wiaba	sitio	N;INAN;NOM;MASC;SG	N
webe	web	wiaba	web	N;INAN;NOM;MASC;SG	N
webe	páxina	wiaba	páxina	N;INAN;NOM;MASC;SG	N
webe	web	wiaba	web	N;INAN;NOM;MASC;SG	N
vedecká	científica	vedecký	científico	ADJ;NOM;FEM;SG	ADJ
vedecká	científico	vedecký	científico	ADJ;NOM;FEM;SG	ADJ
chemický	químico	chemický	químico	ADJ;INAN;NOM;MASC;SG	ADJ
potreba	necesidade	potreba	necesidade	N;NOM;FEM;SG	N
vysvetlenie	explicación	vysvetlenie	explicación	N;NOM;NEUT;SG	N
bit	chisco	bit	chisco	N;INAN;NOM;MASC;SG	N
obrana	defensa	obrana	defensa	N;NOM;FEM;SG	N
obrana	defensa	obrana	defensa	N;NOM;FEM;SG	N
záujmy	intereses	záujem	interese	N;INAN;NOM;MASC;PL	N
tovaru	bens	tovar	ben	N;INAN;GEN;MASC;SG	N
tovaru	luxo	tovar	luxo	N;INAN;GEN;MASC;SG	N
tovaru	mercadoría	tovar	mercadoría	N;INAN;GEN;MASC;SG	N
zväzok	volume	zväzok	volume	N;INAN;NOM;MASC;SG	N
aktivít	actividades	aktivita	actividade	N;GEN;FEM;PL	N
váži	pesa	vážiť	pesar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
tele	corpo	telo	corpo	N;NOM;NEUT;SG	N
zásoby	subministración	zásob	subministración	N;NOM;FEM;PL	N
horách	montañas	hora	montaña	N;ESS;FEM;PL	N
horách	das	hora	das	N;ESS;FEM;PL	N
horách	andes	hora	ande	N;ESS;FEM;PL	N
horách	montes	hora	monte	N;ESS;FEM;PL	N
horách	montaña	hora	montaña	N;ESS;FEM;PL	N
horách	monte	hora	monte	N;ESS;FEM;PL	N
socialistickej	socialista	socialistický	socialista	ADJ;GEN;FEM;SG	ADJ
konferencia	conferencia	konferencia	conferencia	N;NOM;FEM;SG	N
konferencia	conferencias	konferencia	conferencia	N;NOM;FEM;SG	N
konferencia	rolda	konferencia	rolda	N;NOM;FEM;SG	N
stavať	construír	stavať	construír	V;IPFV;POS;NFIN	V
stavať	crear	stavať	crear	V;IPFV;POS;NFIN	V
stavať	construir	stavať	construir	V;IPFV;POS;NFIN	V
miliárd	millóns	miliárda	millón	N;NOM;FEM;SG	N
miliárd	mil	miliárda	mil	N;NOM;FEM;SG	N
miliárd	millóns	miliárda	millón	N;NOM;FEM;SG	N
miliárd	mil	miliárda	mil	N;NOM;FEM;SG	N
miliárd	miles	miliárda	mil	N;NOM;FEM;SG	N
oddiel	sección	oddlieť	sección	N;INAN;NOM;MASC;SG	N
súhlas	aprobación	súhlas	aprobación	N;INAN;NOM;MASC;SG	N
rameno	ombro	rameno	ombro	N;NOM;NEUT;SG	N
rameno	ombreiro	rameno	ombreiro	N;NOM;NEUT;SG	N
rameno	brazo	rameno	brazo	N;NOM;NEUT;SG	N
kamera	cámaras	kamera	cámara	N;NOM;FEM;SG	N
kamera	cámara	kamera	cámara	N;NOM;FEM;SG	N
týždne	semanas	týždeň	semana	N;INAN;NOM;MASC;PL	N
nasledovali	seguido	nasledovať	seguir	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
nasledovali	seguiron	nasledovať	seguir	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
nasledovali	seguín	nasledovať	seguir	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V
organizmy	organismos	organizmus	organismo	N;INAN;NOM;MASC;PL	N
reality	realidade	realita	realidade	N;NOM;FEM;PL	N
učiteľov	profesores	učiteľ	profesor	N;ANIM;ACC;MASC;PL	N
učiteľov	mestres	učiteľ	mestres	N;ANIM;ACC;MASC;PL	N
učiteľov	bos	učiteľ	bo	N;ANIM;ACC;MASC;PL	N
rozšírenia	extensión	rozšírenie	extensión	N;NOM;NEUT;PL	N
rozšírenia	estensión	rozšírenie	estensión	N;NOM;NEUT;PL	N
vybudovať	construír	vybudovať	construír	V;PFV;POS;NFIN	V
vybudovať	crear	vybudovať	crear	V;PFV;POS;NFIN	V
vybudovať	construir	vybudovať	construir	V;PFV;POS;NFIN	V
ukázal	mostrou	ukázať	mostrar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
ukázal	demostramos	ukázať	demostrar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
kvety	flores	kvety	flores	N;INAN;NOM;MASC;PL	N
kyslík	osíxeno	kyslík	osíxeno	N;INAN;NOM;MASC;SG	N
zabezpečenie	seguridade	zabezpečenie	seguridade	N;NOM;NEUT;SG	N
kolónie	colonias	kolónia	colonia	N;NOM;FEM;PL	N
kolónie	colonia	kolónia	colonia	N;NOM;FEM;PL	N
dopredu	adiante	dopredu	adiante	ADV	ADV
dopredu	diante	dopredu	diante	ADV	ADV
dopredu	adiante	dopredu	adiante	ADV	ADV
drobné	pequena	drobný	pequeno	ADJ;NOM;NEUT;SG	ADJ
drobné	pequenos	drobný	pequeno	ADJ;NOM;NEUT;SG	ADJ
drobné	pequeno	drobný	pequeno	ADJ;NOM;NEUT;SG	ADJ
drobné	diminuta	drobný	diminuta	ADJ;NOM;NEUT;SG	ADJ
drobné	pequenas	drobný	pequeno	ADJ;NOM;NEUT;SG	ADJ
prešli	pasaran	prejsť	pasar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
prešli	morreu	prejsť	morrer	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
prešli	transmitiron	prejsť	transmitir	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
prešli	pasou	prejsť	pasar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
prešli	pasar	prejsť	pasar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V
živé	vivo	živý	vivo	ADJ;NOM;NEUT;SG	ADJ
živé	viva	živý	vivo	ADJ;NOM;NEUT;SG	ADJ
pravidla	regras	pravidlo	regra	N;NOM;NEUT;PL	N
pravidla	normas	pravidlo	norma	N;NOM;NEUT;PL	N
pravidla	norma	pravidlo	norma	N;NOM;NEUT;PL	N
pravidla	regra	pravidlo	regra	N;NOM;NEUT;PL	N
východný	próximo	východný	próximo	ADJ;ANIM;NOM;MASC;SG	ADJ
východný	orientais	východný	oriental	ADJ;ANIM;NOM;MASC;SG	ADJ
východný	oriental	východný	oriental	ADJ;ANIM;NOM;MASC;SG	ADJ
plné	completo	plný	completo	ADJ;NOM;NEUT;SG	ADJ
výhľad	vista	výhľad	vista	N;INAN;NOM;MASC;SG	N
výhľad	opinión	výhľad	opinión	N;INAN;NOM;MASC;SG	N
výhľad	punto	výhľad	punto	N;INAN;NOM;MASC;SG	N
výhľad	visión	výhľad	visión	N;INAN;NOM;MASC;SG	N
existovali	existiu	existovať	existir	V;IPFV;MASC;PL;POS;PST;V.PTCP	V
polí	campos	poliť	campo	N;GEN;FEM;PL	N
polí	campo	poliť	campo	N;GEN;FEM;PL	N
polí	leiras	poliť	leira	N;GEN;FEM;PL	N
nižšia	inferior	nízky	inferior	ADJ;NOM;CMPR;FEM;SG	ADJ
ocele	aceiro	oceľa	aceiro	N;NOM;FEM;PL	N
ocele	ferro	oceľa	ferro	N;NOM;FEM;PL	N
ocele	raís	oceľa	raes	N;NOM;FEM;PL	N
plný	chea	plný	chea	N;INAN;NOM;MASC;SG	N
plný	cheo	plný	cheo	N;INAN;NOM;MASC;SG	N
psov	cans	pes	can	N;INAN;NOM;MASC;PL	N
psov	can	pes	can	N;INAN;NOM;MASC;PL	N
dojem	impresión	dojem	impresión	N;INAN;NOM;MASC;SG	N
chrbát	volta	chrbát	volta	N;INAN;NOM;MASC;SG	N
zdravie	saúde	zdravie	saúde	N;NOM;NEUT;SG	N
corporation	corporación	corporation	corporación	N;NOM;FEM;SG	N
prístroj	aparello	prístroj	aparello	N;INAN;NOM;MASC;SG	N
prístroj	dispositivo	prístroj	dispositivo	N;INAN;NOM;MASC;SG	N
prístroj	historias	prístroj	historia	N;INAN;NOM;MASC;SG	N
prístroj	mecanismo	prístroj	mecanismo	N;INAN;NOM;MASC;SG	N
prístroj	máquina	prístroj	máquina	N;INAN;NOM;MASC;SG	N
prístroj	lavadora	prístroj	lavador	N;INAN;NOM;MASC;SG	N
prístroj	maquinaria	prístroj	maquinaria	N;INAN;NOM;MASC;SG	N
prístroj	metralladoras	prístroj	metrallador	N;INAN;NOM;MASC;SG	N
tlač	prensa	tlač	prensa	N;NOM;FEM;SG	N
tlač	imprenta	tlač	imprentar	N;NOM;FEM;SG	N
majiteľ	dono	majiteľ	dono	N;ANIM;NOM;MASC;SG	N
hodnotenie	cualificación	hodnotenie	cualificación	N;NOM;NEUT;SG	N
diery	buraco	diera	buraco	N;NOM;FEM;PL	N
diery	burato	diera	burato	N;NOM;FEM;PL	N
diery	furado	diera	furar	N;NOM;FEM;PL	N
diery	buratos	diera	burato	N;NOM;FEM;PL	N
diery	buracos	diera	buraco	N;NOM;FEM;PL	N
tlače	prensa	tlič	prensa	N;NOM;FEM;PL	N
rovná	son	rovný	ser	V;IPFV;IND;SG;3;POS;PRS;FIN	V
úradník	policía	úradník	policía	N;ANIM;NOM;MASC;SG	N
úradník	axente	úradník	axente	N;ANIM;NOM;MASC;SG	N
témou	tema	téma	tema	N;INS;FEM;SG	N
témou	asunto	téma	asunto	N;INS;FEM;SG	N
nemocnici	hospital	nemocnica	hospital	N;DAT;FEM;SG	N
potrebuje	ten	potrebovať	ter	V;IPFV;IND;SG;3;POS;PRS;FIN	V
potrebuje	necesita	potrebovať	necesitar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
digitálne	dixital	digitálne	dixital	ADJ;NOM;NEUT;SG	ADJ
zistiť	detectar	zistiť	detectar	V;PFV;POS;NFIN	V
osobe	persoa	osoba	persoa	N;DAT;FEM;SG	N
organizáciu	organización	organizácia	organización	N;ACC;FEM;SG	N
organizáciu	sindicato	organizácia	sindicato	N;ACC;FEM;SG	N
sad	tristes	sad	triste	N;INAN;NOM;MASC;SG	N
ázijských	asiática	ázijský	asiático	ADJ;ANIM;GEN;MASC;PL	ADJ
ázijských	asiático	ázijský	asiático	ADJ;ANIM;GEN;MASC;PL	ADJ
ázijských	asiáticos	ázijský	asiático	ADJ;ANIM;GEN;MASC;PL	ADJ
koruny	coroa	koruna	coroa	N;NOM;FEM;PL	N
symfónia	sinfonía	symfóniť	sinfonía	N;NOM;FEM;SG	N
kráľovská	royal	kráľovský	royal	ADJ;NOM;FEM;SG	ADJ
kráľovská	real	kráľovský	real	ADJ;NOM;FEM;SG	ADJ
končatiny	fuga	končatina	fugar	N;NOM;FEM;PL	N
detstva	infancia	detstvo	infancia	N;NOM;NEUT;PL	N
detstva	infantís	detstvo	infantil	N;NOM;NEUT;PL	N
detstva	nenez	detstvo	nenez	N;NOM;NEUT;PL	N
sledovať	ver	sledovať	ver	V;IPFV;POS;NFIN	V
sledovať	mirade	sledovať	mirade	V;IPFV;POS;NFIN	V
sledovať	ten	sledovať	ter	V;IPFV;POS;NFIN	V
sledovať	seguir	sledovať	seguir	V;IPFV;POS;NFIN	V
sledovať	seguen	sledovať	seguir	V;IPFV;POS;NFIN	V
sledovať	siga	sledovať	siga	V;IPFV;POS;NFIN	V
editor	edición	editor	edición	N;INAN;NOM;MASC;SG	N
hrdinov	heroes	hrdina	heroes	N;ANIM;ACC;MASC;PL	N
hrdinov	heroínas	hrdina	heroína	N;ANIM;ACC;MASC;PL	N
agentúry	axencia	agentúra	axencia	N;NOM;FEM;PL	N
agentúry	axencias	agentúra	axencia	N;NOM;FEM;PL	N
audio	audio	audio	audio	N;INAN;NOM;MASC;SG	N
nezávislý	independente	nezávislý	independente	ADJ;ANIM;NOM;MASC;SG	ADJ
odísť	deixar	odísť	deixar	V;PFV;POS;NFIN	V
horský	montañosa	horský	montañoso	ADJ;ANIM;NOM;MASC;SG	ADJ
princípy	principios	princíp	principio	N;INAN;NOM;MASC;PL	N
súhlasím	concordo	súhlasiť	concordo	V;IPFV;IND;SG;1;POS;PRS;FIN	V
zúčastniť	participar	zúčastniť	participar	V;PFV;POS;NFIN	V
okná	fiestras	okno	fiestra	N;NOM;NEUT;PL	N
čiary	liña	čiara	liña	N;NOM;FEM;PL	N
čiary	fila	čiara	fila	N;NOM;FEM;PL	N
čiary	liñas	čiara	liña	N;NOM;FEM;PL	N
čiary	trincheiras	čiara	trincheira	N;NOM;FEM;PL	N
čiary	frases	čiara	frase	N;NOM;FEM;PL	N
expedícia	expedicións	expedícia	expedición	N;NOM;FEM;SG	N
chcem	quero	chcieť	quero	V;IPFV;IND;SG;1;POS;PRS;FIN	V
chcem	queremos	chcieť	querer	V;IPFV;IND;SG;1;POS;PRS;FIN	V
chcem	quere	chcieť	querer	V;IPFV;IND;SG;1;POS;PRS;FIN	V
chcem	queren	chcieť	querer	V;IPFV;IND;SG;1;POS;PRS;FIN	V
chcem	queres	chcieť	quere	V;IPFV;IND;SG;1;POS;PRS;FIN	V
zvláštne	raro	zvláštny	raro	ADJ;NOM;NEUT;SG	ADJ
zvláštne	estraño	zvláštny	estraño	ADJ;NOM;NEUT;SG	ADJ
zvláštne	estraña	zvláštny	estraña	ADJ;NOM;NEUT;SG	ADJ
zvláštne	extraño	zvláštny	extraño	ADJ;NOM;NEUT;SG	ADJ
zvláštne	rara	zvláštny	raro	ADJ;NOM;NEUT;SG	ADJ
zvláštne	raro	zvláštny	raro	ADJ;NOM;NEUT;SG	ADJ
kozmického	cósmico	kozmický	cósmico	ADJ;GEN;NEUT;SG	ADJ
technológia	tecnoloxía	technológia	tecnoloxía	N;NOM;FEM;SG	N
platne	pratos	platňa	prato	N;NOM;FEM;PL	N
platne	discos	platňa	disco	N;NOM;FEM;PL	N
hlasy	votos	hlas	voto	N;INAN;NOM;MASC;PL	N
hlasy	voces	hlas	voz	N;INAN;NOM;MASC;PL	N
vytvorí	crea	vytvoriť	crear	V;PFV;IND;SG;3;POS;PRS;FIN	V
starosta	alcalde	starosta	alcalde	N;ANIM;NOM;MASC;SG	N
starosta	alcaldesa	starosta	alcaldesa	N;ANIM;NOM;MASC;SG	N
príjem	ingresos	príjem	ingreso	N;INAN;NOM;MASC;SG	N
príjem	ingreso	príjem	ingreso	N;INAN;NOM;MASC;SG	N
príjem	renda	príjem	renda	N;INAN;NOM;MASC;SG	N
ochorenia	enfermidade	ochorenie	enfermidade	N;NOM;NEUT;PL	N
ochorenia	enfermidades	ochorenie	enfermidade	N;NOM;NEUT;PL	N
ochorenia	enfermedades	ochorenie	enfermedade	N;NOM;NEUT;PL	N
ochorenia	doenzas	ochorenie	doenza	N;NOM;NEUT;PL	N
ochorenia	doenza	ochorenie	doenza	N;NOM;NEUT;PL	N
ochorenia	enfermidades	ochorenie	enfermidade	N;NOM;NEUT;PL	N
ochorenia	enfermidade	ochorenie	enfermidade	N;NOM;NEUT;PL	N
ochorenia	cardíacas	ochorenie	cardíaco	N;NOM;NEUT;PL	N
krízy	crise	kríza	crise	N;NOM;FEM;PL	N
dôkazy	proba	dôkaz	proba	N;INAN;NOM;MASC;PL	N
dôkazy	probas	dôkaz	proba	N;INAN;NOM;MASC;PL	N
dôkazy	probas	dôkaz	proba	N;INAN;NOM;MASC;PL	N
dôkazy	evidencia	dôkaz	evidencia	N;INAN;NOM;MASC;PL	N
dôkazy	evidencias	dôkaz	evidencia	N;INAN;NOM;MASC;PL	N
speváka	cantante	spevák	cantante	N;ANIM;ACC;MASC;SG	N
vyzerá	parece	vyzerať	parecer	V;IPFV;IND;SG;3;POS;PRS;FIN	V
vyzerá	semella	vyzerať	semellar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
výhodou	vantaxe	výhoda	vantaxe	N;INS;FEM;SG	N
karta	carta	karta	carta	N;NOM;FEM;SG	N
karta	tarxeta	karta	tarxeta	N;NOM;FEM;SG	N
karta	documento	karta	documento	N;NOM;FEM;SG	N
stena	parede	stena	parede	N;NOM;FEM;SG	N
stena	muro	stena	muro	N;NOM;FEM;SG	N
rozprávky	debuxos	rozprávka	debuxo	N;NOM;FEM;PL	N
rozprávky	viñetas	rozprávka	viñeta	N;NOM;FEM;PL	N
miliardy	millóns	miliarda	millón	N;NOM;FEM;PL	N
miliardy	mil	miliarda	mil	N;NOM;FEM;PL	N
miliardy	millóns	miliarda	millón	N;NOM;FEM;PL	N
miliardy	mil	miliarda	mil	N;NOM;FEM;PL	N
miliardy	miles	miliarda	mil	N;NOM;FEM;PL	N
