एक	一	एक	一	NUM	NUM
नींद	スリープ	नींद	スリープ	N;NOM;FEM;SG;3	N
कथानक	シナリオ	कथानक	シナリオ	N;NOM;MASC;SG;3	N
वायुमंडल	大気	वायुमंडल	大気	N;NOM;MASC;SG;3	N
वायुमंडल	大気圏	वायुमंडल	大気圏	N;NOM;MASC;SG;3	N
वायुमंडल	雰囲気	वायुमंडल	雰囲気	N;NOM;MASC;SG;3	N
रहस्य	ミステリー	रहस्य	ミステリー	N;NOM;MASC;SG;3	N
फसलों	農産物	फसल	農産物	N;ACC;FEM;PL;3	N
फसलों	作物	फसल	作物	N;ACC;FEM;PL;3	N
वृत्त	サークル	वृत्त	サークル	N;NOM;MASC;SG;3	N
वृत्त	サークル	वृत्त	サークル	N;NOM;MASC;SG;3	N
स्पेस	スペース	स्पेस	スペース	N;NOM;MASC;SG;3	N
स्पेस	空間	स्पेस	空間	N;NOM;MASC;SG;3	N
नाटकीय	ドラマチック	नाटकीय	ドラマチック	ADJ;NOM	ADJ
पैटर्न	パターン	पैटर्न	パターン	N;NOM;MASC;SG;3	N
पैटर्न	パターン	पैटर्न	パターン	N;NOM;MASC;SG;3	N
खण्ड	セクション	खण्ड	セクション	N;NOM;MASC;SG;3	N
खण्ड	セクション	खण्ड	セクション	N;NOM;MASC;SG;3	N
खण्ड	セグメント	खण्ड	セグメント	N;NOM;MASC;SG;3	N
खण्ड	セグメント	खण्ड	セグメント	N;NOM;MASC;SG;3	N
पोप	教皇	पोप	教皇	N;NOM;MASC;SG;3	N
गरीबी	貧困	गरीबी	貧困	N;NOM;FEM;SG;3	N
संगणक	コンピューター	संगणक	コンピューター	N;NOM;MASC;SG;3	N
संगणक	コンピュータ	संगणक	コンピュータ	N;NOM;MASC;SG;3	N
रूचि	利子	रूचि	利子	N;NOM;FEM;SG;3	N
रूचि	利息	रूचि	利息	N;NOM;FEM;SG;3	N
रेगिस्तान	デザート	रेगिस्तान	デザート	N;NOM;MASC;SG;3	N
रेगिस्तान	砂漠	रेगिस्तान	砂漠	N;NOM;MASC;SG;3	N
रेगिस्तान	砂漠	रेगिस्तान	砂漠	N;NOM;MASC;SG;3	N
व्यायाम	エクササイズ	व्यायाम	エクササイズ	N;NOM;MASC;SG;3	N
भीतरी	内側	भीतरी	内側	N;NOM;MASC;SG;3	N
भीतरी	インナー	भीतरी	インナー	N;NOM;MASC;SG;3	N
भीतरी	内面	भीतरी	内面	N;NOM;MASC;SG;3	N
सेनाओं	軍隊	सेना	軍隊	N;ACC;FEM;PL;3	N
इंजीनियर	エンジニア	इंजीनियर	エンジニア	N;NOM;MASC;PL;3	N
भंडारण	ストレージ	भंडारण	ストレージ	N;NOM;MASC;SG;3	N
मुफ्त	無料	मुफ्त	無料	N;NOM;MASC;SG;3	N
तूफान	ストーム	तूफान	ストーム	N;NOM;MASC;SG;3	N
वर्णमाला	アルファベット	वर्णमाला	アルファベット	N;NOM;FEM;SG;3	N
लम्बा	高い	लम्बा	高い	ADJ;NOM;MASC;SG	ADJ
टर्मिनल	端末	टर्मिनल	端末	N;NOM;MASC;SG;3	N
पावर	権力	पावर	権力	N;NOM;FEM;SG;3	N
पावर	パワー	पावर	パワー	N;NOM;FEM;SG;3	N
उपासना	崇拝	उपासना	崇拝	V;SG;FIN;ACT	V
अनंत	無限	अनंत	無限		
बालों	ヘアー	बाल	ヘアー	N;ACC;MASC;PL;3	N
बालों	髪	बाल	髪	N;ACC;MASC;PL;3	N
बालों	ヘア	बाल	ヘア	N;ACC;MASC;PL;3	N
बालों	毛髪	बाल	毛髪	N;ACC;MASC;PL;3	N
कुत्ते	イヌ	कुत्ता	イヌ	N;NOM;MASC;SG;3	N
प्रसंग	テーマ	प्रसंग	テーマ	N;NOM;MASC;SG;3	N
प्रसंग	テーマ	प्रसंग	テーマ	N;NOM;MASC;SG;3	N
पेड़ों	樹木	पेड़	樹木	N;ACC;MASC;PL;3	N
धूप	日光	धूप	日光	N;NOM;FEM;SG;3	N
धूप	太陽光	धूप	太陽光	N;NOM;FEM;SG;3	N
धूप	日光	धूप	日光	N;NOM;FEM;SG;3	N
कॉमेडी	喜劇	कॉमेडी	喜劇	N;NOM;FEM;SG;3	N
कॉमेडी	コメディ	कॉमेडी	コメディ	N;NOM;FEM;SG;3	N
कॉमेडी	コメディー	कॉमेडी	コメディー	N;NOM;FEM;SG;3	N
मधुमेह	糖尿病	मधुमेह	糖尿病	N;NOM;MASC;SG;3	N
पाठकों	読者	पाठक	読者	N;ACC;MASC;PL;3	N
पाठकों	リーダー	पाठक	リーダー	N;ACC;MASC;PL;3	N
दमन	弾圧	दमन	弾圧	N;NOM;MASC;SG;3	N
मार्गदर्शन	ガイダンス	मार्गदर्शन	ガイダンス	N;NOM;MASC;SG;3	N
कर्तव्य	義務	कर्तव्य	義務	N;NOM;MASC;SG;3	N
कर्तव्य	義務	कर्तव्य	義務	N;NOM;MASC;SG;3	N
कर्तव्य	職務	कर्तव्य	職務	N;NOM;MASC;SG;3	N
केबल	ケーブル	केबल	ケーブル	N;NOM;MASC;SG;3	N
केबल	電線	केबल	電線	N;NOM;MASC;SG;3	N
केबल	ケーブル	केबल	ケーブル	N;NOM;MASC;SG;3	N
परिचालन	演算	परिचालन	演算	N;NOM;MASC;SG;3	N
परिचालन	オペレーション	परिचालन	オペレーション	N;NOM;MASC;SG;3	N
परिचालन	ステアリング	परिचालन	ステアリング	N;NOM;MASC;SG;3	N
स्वप्न	ドリーム	स्वप्न	ドリーム	N;NOM;MASC;SG;3	N
प्रसिद्धि	名声	प्रसिद्धि	名声	N;NOM;FEM;SG;3	N
दुकान	ショップ	दुकान	ショップ	N;NOM;FEM;SG;3	N
स्वरुप	フォーマット	स्वरुप	フォーマット	N;NOM;MASC;SG;3	N
स्वरुप	書式	स्वरुप	書式	N;NOM;MASC;SG;3	N
मेयर	町長	मेयर	町長	N;NOM;MASC;SG;3	N
मेयर	市長	मेयर	市長	N;NOM;MASC;SG;3	N
धमनी	動脈	धमनी	動脈	N;NOM;FEM;SG;3	N
खुदरा	小売	खुदरा	小売	N;NOM;MASC;SG;3	N
प्रशंसकों	ファン	प्रशंसक	ファン	N;ACC;MASC;PL;3	N
घाव	傷口	घाव	傷口	N;NOM;MASC;SG;3	N
स्पोर्ट्स	スポーツ	स्पोर्ट	スポーツ	N;NOM;MASC;PL;3	N
साप्ताहिक	毎週	साप्ताहिक	毎週	N;NOM;MASC;SG;3	N
साप्ताहिक	週間	साप्ताहिक	週間	N;NOM;MASC;SG;3	N
साप्ताहिक	週刊	साप्ताहिक	週刊	N;NOM;MASC;SG;3	N
अनुभूति	気分	अनुभूति	気分	N;NOM;FEM;SG;3	N
अनुभूति	フィーリング	अनुभूति	フィーリング	N;NOM;FEM;SG;3	N
मेजर	少佐	मेजर	少佐	N;NOM;MASC;SG;3	N
मेजर	メジャー	मेजर	メジャー	N;NOM;MASC;SG;3	N
मेजर	専攻	मेजर	専攻	N;NOM;MASC;SG;3	N
थिएटर	劇場	थिएटर	劇場	N;NOM;MASC;SG;3	N
थिएटर	シアター	थिएटर	シアター	N;NOM;MASC;SG;3	N
थिएटर	演劇	थिएटर	演劇	N;NOM;MASC;SG;3	N
थिएटर	演劇	थिएटर	演劇	N;NOM;MASC;SG;3	N
थिएटर	劇場	थिएटर	劇場	N;NOM;MASC;SG;3	N
चक्कर	めまい	चक्कर	めまく	N;NOM;MASC;SG;3	N
परिवेश	環境	परिवेश	環境	N;NOM;MASC;SG;3	N
परिवेश	周辺	परिवेश	周辺	N;NOM;MASC;SG;3	N
परिवेश	アンビエント	परिवेश	アンビエント	N;NOM;MASC;SG;3	N
सूजन	炎	सूजन	炎	N;NOM;FEM;SG;3	N
प्रतिरक्षा	免疫	प्रतिरक्षा	免疫	N;NOM;FEM;SG;3	N
रोकथाम	予防	रोकथाम	予防	N;NOM;FEM;SG;3	N
रोकथाम	防止	रोकथाम	防止	N;NOM;FEM;SG;3	N
सदियों	世紀	सदी	世紀	N;ACC;FEM;PL;3	N
दूरदर्शन	テレビ	दूरदर्शन	テレビ	N;NOM;MASC;SG;3	N
गांवों	村落	गांव	村落	N;NOM;MASC;PL;3	N
ऑटो	自動	ऑटो	自動	N;NOM;MASC;SG;3	N
इलेक्ट्रिक	エレクトリック	इलेक्ट्रिक	エレクトリック	N;NOM	N
इलेक्ट्रिक	電気	इलेक्ट्रिक	電気	N;NOM	N
शतक	世紀	शतक	世紀	N;NOM;MASC;SG;3	N
शतक	センチュリー	शतक	センチュリー	N;NOM;MASC;SG;3	N
हालत	状態	हालत	状態	N;NOM;FEM;SG;3	N
हालत	条件	हालत	条件	N;NOM;FEM;SG;3	N
आस्था	信仰	आस्था	信仰	N;NOM;FEM;SG;3	N
आस्था	信念	आस्था	信念	N;NOM;FEM;SG;3	N
आस्था	フェイス	आस्था	フェイス	N;NOM;FEM;SG;3	N
प्रभाग	師団	प्रभाग	師団	N;NOM;MASC;SG;3	N
निष्पादन	パフォーマンス	निष्पादन	パフォーマンス	N;NOM;MASC;SG;3	N
निष्पादन	性能	निष्पादन	性能	N;NOM;MASC;SG;3	N
स्वदेशी	先住	स्वदेशी	先住	N;NOM;MASC;SG;3	N
अभिक्रिया	リアクション	अभिक्रिया	リアクション	N;NOM;FEM;SG;3	N
भ्रमण	ツアー	भ्रमण	ツアー	N;NOM;MASC;SG;3	N
भ्रमण	通勤	भ्रमण	通勤	N;NOM;MASC;SG;3	N
तन्त्र	システム	तन्त्र	システム	N;NOM;MASC;SG;3	N
तन्त्र	ソフトウエア	तन्त्र	ソフトウエア	N;NOM;MASC;SG;3	N
तन्त्र	ソフトウェア	तन्त्र	ソフトウェア	N;NOM;MASC;SG;3	N
वक्र	カーブ	वक्र	カーブ	N;NOM;MASC;SG;3	N
वक्र	曲線	वक्र	曲線	N;NOM;MASC;SG;3	N
वक्र	カーブ	वक्र	カーブ	N;NOM;MASC;SG;3	N
वक्र	曲線	वक्र	曲線	N;NOM;MASC;SG;3	N
सांस	ブレス	साँस	ブレス	N;NOM;FEM;SG;3	N
आयाम	ディメンション	आयाम	ディメンション	N;NOM;MASC;SG;3	N
आयाम	次元	आयाम	次元	N;NOM;MASC;SG;3	N
आयाम	寸法	आयाम	寸法	N;NOM;MASC;SG;3	N
आयाम	振幅	आयाम	振幅	N;NOM;MASC;SG;3	N
आयाम	サイズ	आयाम	サイズ	N;NOM;MASC;SG;3	N
आयाम	寸法	आयाम	寸法	N;NOM;MASC;SG;3	N
चन्द्रमा	ムーン	चन्द्रमा	ムーン	N;NOM;MASC;SG;3	N
कोच	コーチ	कोच	コーチ	N;NOM;MASC;SG;3	N
कोच	コーチ	कोच	コーチ	N;NOM;MASC;SG;3	N
ऑडियो	音声	ऑडियो	音声	N;NOM;MASC;SG;3	N
ऑडियो	オーディオ	ऑडियो	オーディオ	N;NOM;MASC;SG;3	N
निधि	資金	निधि	資金	N;NOM;FEM;SG;3	N
निधि	ファンド	निधि	ファンド	N;NOM;FEM;SG;3	N
पैसा	お	पैसा	お	N;NOM;MASC;SG;3	N
पैसा	貨幣	पैसा	貨幣	N;NOM;MASC;SG;3	N
पैसा	マネー	पैसा	マネー	N;NOM;MASC;SG;3	N
पैसा	金銭	पैसा	金銭	N;NOM;MASC;SG;3	N
स्मरण	お	स्मरण	お	N;NOM;MASC;SG;3	N
सेतु	ブリッジ	सेतु	ブリッジ	N;NOM;MASC;SG;3	N
छिद्र	毛穴	छिद्र	毛穴	N;NOM;MASC;SG;3	N
फ़ोन	電話	फोोन	電話	N;NOM;MASC;SG;3	N
अवकाश	祝日	अवकाश	祝日	N;NOM;MASC;SG;3	N
अवकाश	休日	अवकाश	休日	N;NOM;MASC;SG;3	N
अवकाश	休暇	अवकाश	休暇	N;NOM;MASC;SG;3	N
अवकाश	バカンス	अवकाश	バカンス	N;NOM;MASC;SG;3	N
अवकाश	バケーション	अवकाश	バケーション	N;NOM;MASC;SG;3	N
अवकाश	レジャー	अवकाश	レジャー	N;NOM;MASC;SG;3	N
अवकाश	余暇	अवकाश	余暇	N;NOM;MASC;SG;3	N
अवकाश	祝日	अवकाश	祝日	N;NOM;MASC;SG;3	N
अवकाश	休日	अवकाश	休日	N;NOM;MASC;SG;3	N
मुलाकात	任用	मुलाकात	任用	N;NOM;FEM;SG;3	N
ब्रेक	ブレーク	ब्रेक	ブレーク	N;NOM;MASC;SG;3	N
ब्रेक	ブレーキ	ब्रेक	ブレーキ	N;NOM;MASC;SG;3	N
दक्षता	効率	दक्षता	効率	N;NOM;FEM;SG;3	N
पतली	薄い	पतला	薄い	ADJ;NOM;FEM;SG	ADJ
पतली	細い	पतला	細い	ADJ;NOM;FEM;SG	ADJ
बच्चा	子供	बच्चा	子供	N;NOM;MASC;SG;3	N
बच्चा	児童	बच्चा	児童	N;NOM;MASC;SG;3	N
टेलीफोन	電話	टेलीफोन	電話	N;NOM;MASC;SG;3	N
टेलीफोन	電話	टेलीफोन	電話	N;NOM;MASC;SG;3	N
बपतिस्मा	洗礼	बपतिस्मा	洗礼	N;NOM;MASC;SG;3	N
रचयिता	作家	रचयिता	作家	N;NOM;MASC;SG;3	N
रचयिता	著者	रचयिता	著者	N;NOM;MASC;SG;3	N
रचयिता	作者	रचयिता	作者	N;NOM;MASC;SG;3	N
रचयिता	作家	रचयिता	作家	N;NOM;MASC;SG;3	N
रचयिता	著者	रचयिता	著者	N;NOM;MASC;SG;3	N
रचयिता	作者	रचयिता	作者	N;NOM;MASC;SG;3	N
यकृत	レバー	यकृत	レバー	N;NOM;MASC;SG;3	N
यकृत	肝臓	यकृत	肝臓	N;NOM;MASC;SG;3	N
लाइब्रेरी	図書館	लाइब्रेरी	図書館	N;NOM;FEM;SG;3	N
लाइब्रेरी	ライブラリ	लाइब्रेरी	ライブラリ	N;NOM;FEM;SG;3	N
लाइब्रेरी	図書館	लाइब्रेरी	図書館	N;NOM;FEM;SG;3	N
लाइब्रेरी	ライブラリ	लाइब्रेरी	ライブラリ	N;NOM;FEM;SG;3	N
प्राप्तकर्ता	宛先	प्राप्तकर्ता	宛先	N;NOM;MASC;SG;3	N
प्राप्तकर्ता	宛先	प्राप्तकर्ता	宛先	N;NOM;MASC;SG;3	N
योद्धा	戦士	योद्धा	戦士	N;NOM;MASC;SG;3	N
बचत	貯蓄	बचत	貯蓄	N;NOM;FEM;SG;3	N
बचत	貯金	बचत	貯金	N;NOM;FEM;SG;3	N
बचत	預金	बचत	預金	N;NOM;FEM;SG;3	N
पोशाक	ドレス	पोशाक	ドレス	N;NOM;FEM;SG;3	N
पोशाक	ドレス	पोशाक	ドレス	N;NOM;FEM;SG;3	N
नैतिकता	道徳	नैतिकता	道徳	N;NOM;FEM;SG;3	N
झीलें	湖沼	झील	湖沼	N;NOM;FEM;PL;3	N
युक्ति	デバイス	युक्ति	デバイス	N;NOM;FEM;SG;3	N
युक्ति	機器	युक्ति	機器	N;NOM;FEM;SG;3	N
युक्ति	チップ	युक्ति	チップ	N;NOM;FEM;SG;3	N
युक्ति	ヒント	युक्ति	ヒント	N;NOM;FEM;SG;3	N
युक्ति	デバイス	युक्ति	デバイス	N;NOM;FEM;SG;3	N
युक्ति	機器	युक्ति	機器	N;NOM;FEM;SG;3	N
मशीनों	機械	मशीन	機械	N;ACC;FEM;PL;3	N
मशीनों	機械	मशीन	機械	N;ACC;FEM;PL;3	N
पत्ते	葉っぱ	पत्ता	葉っぱ	N;NOM;MASC;PL;3	N
मोटी	厚い	मोटा	厚い	ADJ;FEM;SG	ADJ
मोटी	太い	मोटा	太い	ADJ;FEM;SG	ADJ
अखबार	新聞紙	अखबार	新聞紙	N;NOM;MASC;SG;3	N
अखबार	新聞	अखबार	新聞	N;NOM;MASC;SG;3	N
मकान	ハウス	मकान	ハウス	N;NOM;MASC;SG;3	N
मकान	家屋	मकान	家屋	N;NOM;MASC;SG;3	N
मजदूर	分娩	मजदूर	分娩	N;NOM;MASC;PL;3	N
मजदूर	労働	मजदूर	労働	N;NOM;MASC;PL;3	N
लेंस	レンズ	लेंस	レンズ	N;NOM;MASC;SG;3	N
कटौती	値引き	कटौती	値引き	N;NOM;FEM;SG;3	N
शिलालेख	銘文	शिलालेख	銘文	N;NOM;MASC;SG;3	N
शिलालेख	碑文	शिलालेख	碑文	N;NOM;MASC;SG;3	N
कॉल	コール	कॉल	コール	N;NOM;FEM;SG;3	N
सख्त	厳重	सख्त	厳重	ADJ	ADJ
त्योहार	フェスティバル	त्योहार	フェスティバル	N;NOM;MASC;SG;3	N
त्योहार	祭事	त्योहार	祭事	N;NOM;MASC;SG;3	N
त्योहार	祭り	त्योहार	祭り	N;NOM;MASC;SG;3	N
त्योहार	お	त्योहार	お	N;NOM;MASC;SG;3	N
रेस्तरां	レストラン	रेस्तरां	レストラン	N;NOM;MASC;SG;3	N
रेस्तरां	レストラン	रेस्तरां	レストラン	N;NOM;MASC;SG;3	N
रेस्तरां	飲食店	रेस्तरां	飲食店	N;NOM;MASC;SG;3	N
फार्म	農場	फार्म	農場	N;NOM;MASC;SG;3	N
फार्म	ファーム	फार्म	ファーム	N;NOM;MASC;SG;3	N
फार्म	形式	फार्म	形式	N;NOM;MASC;SG;3	N
जीवाश्म	化石	जीवाश्म	化石	N;NOM;MASC;SG;3	N
पढ़ें	読み	पढ़	読む	V;SBJV;PL;FIN;ACT	V
पढ़ें	読み込み	पढ़	読み込み	V;SBJV;PL;FIN;ACT	V
पढ़ें	読み取り	पढ़	読み取る	V;SBJV;PL;FIN;ACT	V
पढ़ें	読む	पढ़	読む	V;SBJV;PL;FIN;ACT	V
आश्चर्य	サプライズ	आश्चर्य	サプライズ	N;NOM;MASC;SG;3	N
रूपरेखा	プロフィール	रूपरेखा	プロフィール	N;NOM;FEM;SG;3	N
रूपरेखा	プロファイル	रूपरेखा	プロファイル	N;NOM;FEM;SG;3	N
रूपरेखा	アウトライン	रूपरेखा	アウトライン	N;NOM;FEM;SG;3	N
रूपरेखा	概略	रूपरेखा	概略	N;NOM;FEM;SG;3	N
शब्दकोश	辞書	शब्दकोश	辞書	N;NOM;MASC;SG;3	N
शब्दकोश	辞書	शब्दकोश	辞書	N;NOM;MASC;SG;3	N
सूचकांक	索引	सूचकांक	索引	N;NOM;MASC;SG;3	N
विधा	ジャンル	विधा	ジャンル	N;NOM;FEM;SG;3	N
नगरपालिका	市町村	नगरपालिका	市町村	N;NOM;FEM;SG;3	N
गर्दन	ネック	गर्दन	ネック	N;NOM;FEM;SG;3	N
