daha	mais	daha	mais	ADV	ADV
anahtar	chave	anahtar	chave	N;NOM;SG;3	N;FEM;SG
anahtar	tecla	anahtar	tecla	N;NOM;SG;3	N;FEM;SG
anahtar	key	anahtar	key	N;NOM;SG;3	N;MASC;SG
bayanlar	senhoritas	bayan	senhorita	N;NOM;PL;3	N;FEM;PL
bayanlar	senhoras	bayan	senhora	N;NOM;PL;3	N;FEM;PL
bayanlar	damas	bayan	damas	N;NOM;PL;3	N;FEM;PL
açılmış	aberta	aç	abrir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
açılmış	aberto	aç	abrir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
açılmış	abriu	aç	abrir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
yollar	caminhos	yol	caminho	N;NOM;PL;3	N;MASC;PL
yollar	maneiras	yol	maneira	N;NOM;PL;3	N;FEM;PL
yollar	caminhos	yol	caminho	N;NOM;PL;3	N;MASC;PL
yollar	estradas	yol	estrada	N;NOM;PL;3	N;FEM;PL
gemileri	navios	gemi	navio	N;ACC;PL;3	N;MASC;PL
gemileri	naves	gemi	nave	N;ACC;PL;3	N;FEM;PL
merceksi	lenticular	merceksi	lenticular	ADJ	ADJ;FEM;SG
havacılık	aeronáutica	havacılık	aeronáutico	N;NOM;SG;3	N;FEM;SG
havacılık	aviação	havacılık	aviação	N;NOM;SG;3	N;FEM;SG
havacılık	aeroespacial	havacılık	aeroespacial	N;NOM;SG;3	N;MASC;SG
havacılık	aerospace	havacılık	aerospace	N;NOM;SG;3	N;MASC;SG
havacılık	aeronáutica	havacılık	aeronáutico	N;NOM;SG;3	N;FEM;SG
firma	firma	firma	firma	N;NOM;SG;3	N;FEM;SG
firma	firmeza	firma	firmeza	N;NOM;SG;3	N;FEM;SG
firma	empresa	firma	empresa	N;NOM;SG;3	N;FEM;SG
firma	company	firma	company	N;NOM;SG;3	N;MASC;SG
firma	companhia	firma	companhia	N;NOM;SG;3	N;FEM;SG
sundu	apresentado	sun	apresentar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
alıyor	levando	al	levar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
alıyor	tomando	al	tomar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
maliyeti	custo	maliyet	custo	N;NOM;SG;3	N;MASC;SG
maliyeti	cost	maliyet	cost	N;NOM;SG;3	N;MASC;SG
sayfalar	páginas	sayfa	página	N;NOM;PL;3	N;FEM;PL
yorumlar	críticas	yorum	crítica	N;NOM;PL;3	N;FEM;PL
yorumlar	resenhas	yorum	resenha	N;NOM;PL;3	N;FEM;PL
yorumlar	opiniões	yorum	opinião	N;NOM;PL;3	N;FEM;PL
yorumlar	avaliações	yorum	avaliação	N;NOM;PL;3	N;FEM;PL
yorumlar	comentários	yorum	comentário	N;NOM;PL;3	N;MASC;PL
yorumlar	observações	yorum	observação	N;NOM;PL;3	N;FEM;PL
izleyen	observando	izle	observar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
izleyen	assistindo	izle	assistir	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
izleyen	vendo	izle	ver	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
kayıtları	registos	kayıt	registo	N;ACC;PL;3	N;MASC;PL
kayıtları	registros	kayıt	registro	N;ACC;PL;3	N;MASC;PL
kayıtları	discos	kayıt	disco	N;ACC;PL;3	N;MASC;PL
kayıtları	troncos	kayıt	tronco	N;ACC;PL;3	N;MASC;PL
kayıtları	toros	kayıt	toro	N;ACC;PL;3	N;MASC;PL
kayıtları	cadastros	kayıt	cadastro	N;ACC;PL;3	N;MASC;PL
kayıtları	registos	kayıt	registo	N;ACC;PL;3	N;MASC;PL
kayıtları	inscrições	kayıt	inscrição	N;ACC;PL;3	N;FEM;PL
kayıtları	registros	kayıt	registro	N;ACC;PL;3	N;MASC;PL
komuta	comando	komut	comando	N;NOM;SG;3	N;MASC;SG
gelişmeler	avança	geliş	avançar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
kuşlar	pássaros	kuş	pássaro	N;NOM;PL;3	N;MASC;PL
kuşlar	aves	kuş	ave	N;NOM;PL;3	N;FEM;PL
yaralandı	ferida	yarala	ferir	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
yaralandı	lesionado	yarala	lesionar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yaralandı	ferido	yarala	ferir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yaralandı	ferido	yarala	ferir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yaralandı	ferida	yarala	ferir	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
sayfaya	pagina	sayfa	pagina	N;DAT;SG;3	N;FEM;SG
sayfaya	página	sayfa	página	N;DAT;SG;3	N;FEM;SG
sayfaya	page	sayfa	pagar	N;DAT;SG;3	N;MASC;SG
önlemek	prevenir	önle	prevenir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	evitar	önle	evitar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	prevenir	önle	prevenir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	impedir	önle	impedir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
getirmek	trazendo	getir	trazer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
notlar	notes	not	note	N;NOM;PL;3	N;MASC;PL
notlar	anotações	not	anotação	N;NOM;PL;3	N;FEM;PL
notlar	notas	not	nota	N;NOM;PL;3	N;FEM;PL
notlar	graus	not	grau	N;NOM;PL;3	N;MASC;PL
heyeti	delegação	heyet	delegação	N;NOM;SG;3	N;FEM;SG
kişiliği	personalidade	kişilik	personalidade	N;NOM;SG;3	N;FEM;SG
çalışmak	estudando	çalış	estudar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
çalışmak	estudar	çalış	estudar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	trabalhar	çalış	trabalhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	trabalhando	çalış	trabalhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
çalışmak	trabalhar	çalış	trabalhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	funcionando	çalış	funcionar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	indo	git	ir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	saindo	git	sair	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	partindo	git	partir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	deixando	git	deixar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	deixar	git	deixar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
ruslar	russos	rus	russo	N;NOM;PL;3	N;MASC;PL
tapınağı	temple	tapınak	temple	N;NOM;SG;3	N;MASC;SG
tapınağı	templo	tapınak	templo	N;NOM;SG;3	N;MASC;SG
çıkarıldı	removida	çıkar	remover	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
çıkarıldı	eliminado	çıkar	eliminar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
çıkarıldı	removido	çıkar	remover	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
başlattı	lançado	başla	lançar	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;V.PTCP
başlattı	lançou	başla	lançar	V;PFV;IND;SG;3;POS;PST;CAUS	V;IND;SG;3;PST;FIN
başlattı	lançada	başla	lançar	V;PFV;IND;SG;3;POS;PST;CAUS	V;FEM;SG;V.PTCP
töreni	cerimónia	tören	cerimónia	N;NOM;SG;3	N;FEM;SG
töreni	cerimônia	tören	cerimônia	N;NOM;SG;3	N;FEM;SG
güneybatı	sudoeste	güneybatı	sudoeste	N;ACC;SG;3	N;MASC;SG
güneybatı	sudoeste	güneybatı	sudoeste	N;ACC;SG;3	N;MASC;SG
gümüşhane	gümüşhane	gümüşhan	gümüşhane	N;NOM;SG;3	N;FEM;SG
türler	gêneros	tür	gênero	N;NOM;PL;3	N;MASC;PL
türler	géneros	tür	género	N;NOM;PL;3	N;MASC;PL
türler	espécies	tür	espécie	N;NOM;PL;3	N;FEM;PL
türler	tipos	tür	tipo	N;NOM;PL;3	N;MASC;PL
başarılar	conquistas	başarı	conquista	N;NOM;PL;3	N;FEM;PL
başarılar	realizações	başarı	realização	N;NOM;PL;3	N;FEM;PL
başarılar	sucessos	başarı	sucesso	N;NOM;PL;3	N;MASC;PL
başarılar	êxitos	başarı	êxito	N;NOM;PL;3	N;MASC;PL
başarılar	acertos	başarı	acerto	N;NOM;PL;3	N;MASC;PL
başarılar	realizações	başarı	realização	N;NOM;PL;3	N;FEM;PL
başarılar	sucessos	başarı	sucesso	N;NOM;PL;3	N;MASC;PL
politikaları	políticas	politika	política	N;NOM;PL;3	N;FEM;PL
uyumlu	compatível	uyumlu	compatível	ADJ	ADJ;MASC;SG
uyumlu	compatíveis	uyumlu	compatível	ADJ	ADJ;MASC;PL
yönetilen	moderado	yönet	moderar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
yönetilen	moderados	yönet	moderar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
yönetilen	moderada	yönet	moderar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
yönetilen	geridos	yönet	gerir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
yönetilen	gerido	yönet	gerir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
tesisleri	facilidades	tesis	facilidade	N;ACC;PL;3	N;FEM;PL
tesisleri	instalações	tesis	instalação	N;ACC;PL;3	N;FEM;PL
katliamı	massacre	katlia	massacre	N;ACC;SG;3	N;MASC;SG
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;MASC;SG
corporation	corporação	corporation	corporação	N;NOM;SG;3	N;FEM;SG
araçlar	veículos	araç	veículo	N;NOM;PL;3	N;MASC;PL
araçlar	ferramentas	araç	ferramenta	N;NOM;PL;3	N;FEM;PL
otel	motel	otel	motel	N;NOM;SG;3	N;MASC;SG
otel	hotel	otel	hotel	N;NOM;SG;3	N;MASC;SG
tanımı	definição	tanım	definição	N;NOM;SG;3	N;FEM;SG
gerçekleştirdi	realizada	gerçekleş	realizar	V;PFV;IND;SG;3;POS;PST;CAUS	V;FEM;SG;V.PTCP
gerçekleştirdi	realizado	gerçekleş	realizar	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;V.PTCP
askerlik	militar	askerlik	militar	N;NOM;SG;3	N;MASC;SG
sahipleri	proprietários	sahip	proprietário	N;ACC;PL;3	N;MASC;PL
sahipleri	donos	sahip	dono	N;ACC;PL;3	N;MASC;PL
philip	felipe	phil	felipe	N;NOM;SG;3	N;MASC;SG
philip	filipe	phil	filipe	N;NOM;SG;3	N;MASC;SG
dağlar	montanhas	dağ	montanha	N;NOM;PL;3	N;FEM;PL
dağlar	colinas	dağ	colina	N;NOM;PL;3	N;FEM;PL
örümcek	spider	örü	spider	N;NOM;SG;3	N;MASC;SG
örümcek	aranha	örü	aranhar	N;NOM;SG;3	N;FEM;SG
örümcek	aranha	örü	aranhar	N;NOM;SG;3	N;FEM;SG
davranış	comportamento	davranış	comportamento	N;NOM;SG;3	N;MASC;SG
davranış	atitude	davranış	atitude	N;NOM;SG;3	N;FEM;SG
davranış	comportamento	davranış	comportamento	N;NOM;SG;3	N;MASC;SG
akımı	fluxo	akım	fluxo	N;NOM;SG;3	N;MASC;SG
akımı	stream	akım	strear	N;NOM;SG;3	N;MASC;SG
kütüphane	biblioteca	kütüphane	biblioteca	N;NOM;SG;3	N;FEM;SG
hastalıkları	doenças	hastalık	doença	N;NOM;PL;3	N;FEM;PL
karakterleri	caracteres	karakter	caracter	N;NOM;PL;3	N;MASC;PL
karakterleri	carateres	karakter	carater	N;NOM;PL;3	N;MASC;PL
karakterleri	personagens	karakter	personagem	N;NOM;PL;3	N;MASC;PL
sürüldü	banida	sür	banir	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
sürüldü	banido	sür	banir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
sürüldü	exilado	sür	exilar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
juventus	juventus	juventus	juventus	N;NOM;SG;3	N;MASC;SG
hazırlanmış	trabalhada	hazırla	trabalhar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
hazırlanmış	preparada	hazırla	preparar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
hazırlanmış	preparadas	hazırla	preparar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;V.PTCP
hazırlanmış	preparados	hazırla	preparar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
hazırlanmış	preparado	hazırla	preparar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
tutuklandı	detido	tutukla	deter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
tutuklandı	presa	tutukla	presa	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
tutuklandı	preso	tutukla	prender	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
romalılar	romanos	romalı	romano	N;NOM;PL;3	N;MASC;PL
organizasyon	organização	organizasyon	organização	N;NOM;SG;3	N;FEM;SG
organizasyon	organização	organizasyon	organização	N;NOM;SG;3	N;FEM;SG
yükseklik	altitude	yükseklik	altitude	N;NOM;SG;3	N;FEM;SG
yükseklik	heights	yükseklik	height	N;NOM;SG;3	N;MASC;SG
yükseklik	elevação	yükseklik	elevação	N;NOM;SG;3	N;FEM;SG
yükseklik	altura	yükseklik	altura	N;NOM;SG;3	N;FEM;SG
anıtı	monumento	anıt	monumento	N;ACC;SG;3	N;MASC;SG
istenen	solicitada	iste	solicitar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
istenen	solicitado	iste	solicitar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
istenen	pedida	iste	pedir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
istenen	desejadas	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
istenen	desejada	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
istenen	desejado	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
istenen	desejados	iste	desejar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
okula	escola	okul	escola	N;DAT;SG;3	N;FEM;SG
geçirmek	gasto	geçir	gastar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;MASC;SG;V.PTCP
geçirmek	gastar	geçir	gastar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
geçirmek	gasta	geçir	gastar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
geçirmek	passar	geçir	passar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
moleküler	moleculares	molekü	molecular	N;NOM;PL;3	N;MASC;PL
etkinlik	atividade	etkinlik	atividade	N;NOM;SG;3	N;FEM;SG
etkinlik	actividade	etkinlik	actividade	N;NOM;SG;3	N;FEM;SG
etkinlik	acontecimento	etkinlik	acontecimento	N;NOM;SG;3	N;MASC;SG
etkinlik	evento	etkinlik	evento	N;NOM;SG;3	N;MASC;SG
merak	curiosidade	merak	curiosidade	N;NOM;SG;3	N;FEM;SG
merak	curiosidade	merak	curiosidade	N;NOM;SG;3	N;FEM;SG
merak	maravilha	merak	maravilha	N;NOM;SG;3	N;FEM;SG
merak	wonder	merak	wonder	N;NOM;SG;3	N;MASC;SG
kaybeden	falhado	kaybet	falhado	V;PFV;IND;POS;PRS;V.PTCP	V;MASC;SG;V.PTCP
kaybeden	vencido	kaybet	vencer	V;PFV;IND;POS;PRS;V.PTCP	V;MASC;SG;V.PTCP
sunuldu	apresentado	sun	apresentar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
ferdinand	ferdinand	ferdinand	ferdinand	N;AT+ABL;SG;3	N;MASC;SG
sayfayı	pagina	sayfa	pagina	N;ACC;SG;3	N;FEM;SG
sayfayı	página	sayfa	página	N;ACC;SG;3	N;FEM;SG
sayfayı	page	sayfa	pagar	N;ACC;SG;3	N;MASC;SG
devriye	patrulha	devri	patrulha	N;NOM;SG;3	N;FEM;SG
açısı	angle	açı	angle	N;NOM;SG;3	N;MASC;SG
açısı	ângulo	açı	ângulo	N;NOM;SG;3	N;MASC;SG
sunulan	apresentado	sun	apresentar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
sunulan	apresentadas	sun	apresentar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
sunulan	apresentados	sun	apresentar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
saldırıları	atentados	saldırı	atentado	N;ACC;PL;3	N;MASC;PL
saldırıları	ataques	saldırı	ataque	N;ACC;PL;3	N;MASC;PL
sunucusu	apresentadora	sunucu	apresentador	N;NOM;SG;3	N;FEM;SG
sunucusu	apresentador	sunucu	apresentador	N;NOM;SG;3	N;MASC;SG
sunucusu	servidor	sunucu	servidor	N;NOM;SG;3	N;MASC;SG
sunucusu	server	sunucu	server	N;NOM;SG;3	N;MASC;SG
alışveriş	loja	alışveriş	loja	N;NOM;SG;3	N;FEM;SG
alışveriş	compra	alışveriş	compra	N;NOM;SG;3	N;FEM;SG
uygulamalar	aplicativos	uygulama	aplicativo	N;NOM;PL;3	N;MASC;PL
uygulamalar	aplicações	uygulama	aplicação	N;NOM;PL;3	N;FEM;PL
uygulamalar	pedidos	uygulama	pedido	N;NOM;PL;3	N;MASC;PL
uygulamalar	apps	uygulama	apps	N;NOM;PL;3	N;MASC;PL
uygulamalar	aplicativos	uygulama	aplicativo	N;NOM;PL;3	N;MASC;PL
uygulamalar	aplicações	uygulama	aplicação	N;NOM;PL;3	N;FEM;PL
işlemleri	transações	işlem	transação	N;ACC;PL;3	N;FEM;PL
işlemleri	operações	işlem	operação	N;ACC;PL;3	N;FEM;PL
işlemleri	transacções	işlem	transacção	N;ACC;PL;3	N;FEM;PL
sistemler	sistemas	sistem	sistema	N;NOM;PL;3	N;MASC;PL
güvenliği	segurança	güvenlik	segurança	N;NOM;SG;3	N;FEM;SG
tapınak	temple	tapınak	temple	N;NOM;SG;3	N;MASC;SG
tapınak	templo	tapınak	templo	N;NOM;SG;3	N;MASC;SG
tapınak	tabernáculo	tapınak	tabernáculo	N;NOM;SG;3	N;MASC;SG
topraklar	terras	toprak	terra	N;NOM;PL;3	N;FEM;PL
topraklar	solos	toprak	solo	N;NOM;PL;3	N;MASC;PL
romantik	romance	romantik	romance	N;NOM;SG;3	N;MASC;SG
bahçesi	jardim	bahçe	jardim	N;NOM;SG;3	N;MASC;SG
bahçesi	horta	bahçe	horta	N;NOM;SG;3	N;FEM;SG
merkezleri	centros	merkez	centro	N;ACC;PL;3	N;MASC;PL
merkezleri	centros	merkez	centro	N;ACC;PL;3	N;MASC;PL
bakanlar	ministros	bakan	ministro	N;NOM;PL;3	N;MASC;PL
otobüs	autocarro	otobüs	autocarro	N;NOM;SG;3	N;MASC;SG
otobüs	ônibus	otobüs	ônibus	N;NOM;SG;3	N;MASC;SG
otobüs	ônibus	otobüs	ônibus	N;NOM;SG;3	N;MASC;SG
oluşturulmuş	formado	oluş	formar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
oluşturulmuş	formada	oluş	formar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
oluşturulmuş	gerado	oluş	gerar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
oluşturulmuş	gerada	oluş	gerar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
atıldı	expulso	at	expulso	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
atıldı	expulsa	at	expulsar	V;PFV;IND;SG;3;POS;PST;PASS	V;SG;V.PTCP
atıldı	expulso	at	expulso	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yeteneği	habilidade	yetenek	habilidade	N;NOM;SG;3	N;FEM;SG
yeteneği	capacidade	yetenek	capacidade	N;NOM;SG;3	N;FEM;SG
yatırım	investimento	yatırım	investimento	N;NOM;SG;3	N;MASC;SG
yatırım	investimento	yatırım	investimento	N;NOM;SG;3	N;MASC;SG
yatırım	investimento	yatırım	investimento	N;NOM;SG;3	N;MASC;SG
eskişehirspor	eskişehirspor	eskişehirspor	eskişehirspor	N;NOM;SG;3	N;MASC;SG
kurallar	regras	kural	regra	N;NOM;PL;3	N;FEM;PL
kurallar	directrizes	kural	directriz	N;NOM;PL;3	N;FEM;PL
kurallar	orientações	kural	orientação	N;NOM;PL;3	N;FEM;PL
kurallar	diretrizes	kural	diretriz	N;NOM;PL;3	N;FEM;PL
tekniği	técnica	teknik	técnica	N;ACC;SG;3	N;FEM;SG
soyundan	descendente	soyun	descendente	N;AT+ABL;SG;3	N;MASC;SG
duygusal	emocional	duygusal	emocional	ADJ	ADJ;MASC;SG
duygusal	emotiva	duygusal	emotivo	ADJ	ADJ;FEM;SG
duygusal	emotivo	duygusal	emotivo	ADJ	ADJ;MASC;SG
duygusal	sentimentais	duygusal	sentimental	ADJ	ADJ;MASC;PL
duygusal	sentimental	duygusal	sentimental	ADJ	ADJ;MASC;SG
haberleri	novidades	haber	novidade	N;NOM;PL;3	N;FEM;PL
haberleri	noticias	haber	noticia	N;NOM;PL;3	N;FEM;PL
haberleri	notícias	haber	notícia	N;NOM;PL;3	N;FEM;PL
girişimi	tentativa	girişim	tentativa	N;NOM;SG;3	N;FEM;SG
girişimi	iniciativa	girişim	iniciativa	N;NOM;SG;3	N;FEM;SG
dostluk	amizade	dostluk	amizade	N;NOM;SG;3	N;FEM;SG
yapıları	estruturas	yap	estrutura	N;ACC;PL;3	N;FEM;PL
moon	lua	moon	lua	N;NOM;SG;3	N;FEM;SG
moon	moon	moon	moon	N;NOM;SG;3	N;MASC;SG
beklenen	esperado	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
beklenen	esperados	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
beklenen	esperada	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
beklenen	antecipado	bekle	antecipar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
teori	teoria	teori	teoria	N;NOM;SG;3	N;FEM;SG
direniş	tabi	direniş	tabi	N;NOM;SG;3	N;MASC;SG
direniş	resistência	direniş	resistência	N;NOM;SG;3	N;FEM;SG
filosu	frota	filo	frota	N;NOM;SG;3	N;FEM;SG
fotoğrafları	fotografias	fotoğraf	fotografia	N;NOM;PL;3	N;FEM;PL
fotoğrafları	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
sahnesi	cena	sahne	cena	N;NOM;SG;3	N;FEM;SG
bahçe	jardinagem	bahçe	jardinagem	N;NOM;SG;3	N;FEM;SG
bahçe	jardim	bahçe	jardim	N;NOM;SG;3	N;MASC;SG
bahçe	horta	bahçe	horta	N;NOM;SG;3	N;FEM;SG
çeşitleri	variedades	çeşit	variedade	N;ACC;PL;3	N;FEM;PL
çeşitleri	castas	çeşit	casta	N;ACC;PL;3	N;FEM;PL
çeşitleri	tipos	çeşit	tipo	N;ACC;PL;3	N;MASC;PL
başlangıcı	início	başlangıç	início	N;ACC;SG;3	N;MASC;SG
başlangıcı	começo	başlangıç	começo	N;ACC;SG;3	N;MASC;SG
tanımlanan	definida	tanımla	definir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
tanımlanan	definidos	tanımla	definir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
tanımlanan	definidas	tanımla	definido	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
tanımlanan	definido	tanımla	definir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
oluşturuldu	criada	oluş	criar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
oluşturuldu	criado	oluş	criar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
oluşturuldu	criou	oluş	criar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
oluşturuldu	gerado	oluş	gerar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
oluşturuldu	gerada	oluş	gerar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
sözler	cotações	söz	cotação	N;NOM;PL;3	N;FEM;PL
sözler	citações	söz	citação	N;NOM;PL;3	N;FEM;PL
sözler	aspas	söz	aspa	N;NOM;PL;3	N;FEM;PL
sözler	promessas	söz	promessa	N;NOM;PL;3	N;FEM;PL
sözler	palavras	söz	palavra	N;NOM;PL;3	N;FEM;PL
sözler	letras	söz	letra	N;NOM;PL;3	N;FEM;PL
finansal	financeiro	finansal	financeiro	ADJ	ADJ;MASC;SG
filipinler	filipinas	filip	filipina	N;NOM;PL;3	N;FEM;PL
çocukluk	infância	çocukluk	infância	N;NOM;SG;3	N;FEM;SG
yaylası	planalto	yayla	planalto	N;NOM;SG;3	N;MASC;SG
değerlendirme	rever	değerlen	rever	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
veriler	dados	veri	dado	N;NOM;PL;3	N;MASC;PL
aileler	pais	aile	pai	N;NOM;PL;3	N;MASC;PL
aileler	familias	aile	familia	N;NOM;PL;3	N;FEM;PL
aileler	famílias	aile	família	N;NOM;PL;3	N;FEM;PL
yöntemleri	métodos	yöntem	método	N;NOM;PL;3	N;MASC;PL
salon	lounge	salon	lounge	N;NOM;SG;3	N;MASC;SG
salon	salão	salon	salão	N;NOM;SG;3	N;MASC;SG
salon	saloon	salon	saloon	N;NOM;SG;3	N;MASC;SG
salon	salão	salon	salão	N;NOM;SG;3	N;MASC;SG
salon	hall	salon	hall	N;NOM;SG;3	N;MASC;SG
salon	salão	salon	salão	N;NOM;SG;3	N;MASC;SG
ejderha	dragons	ejderha	dragom	N;NOM;SG;3	N;MASC;SG
ejderha	dragão	ejderha	dragão	N;NOM;SG;3	N;MASC;SG
ejderha	dragon	ejderha	dragon	N;NOM;SG;3	N;MASC;SG
