cortinas	gardiner	cortina	gardin	N	N;INDF;MASC+FEM;PL
pulmón	lungerne	pulmón	lunge	N	N;DEF;MASC+FEM;PL
detectar	opdage	detectar	opdage	V	V;NFIN;ACT
detectar	detektere	detectar	detektere	V	V;NFIN;ACT
cambiará	vil	cambiar	ville	V	V;IND;PRS;FIN;ACT
cambiará	ændr	cambiar	ændr	V	V;IMP
catástrofe	katastrofe	catástrofe	katastrofe	N	N;INDF;MASC+FEM;SG
descuberta	opdagede	descuberta	opdage	V	V;IND;PST;FIN;ACT
descuberta	opdaget	descuberta	opdage	V	V;INDF;SG;PST;V.PTCP
ombro	skulder	ombro	skulder	N	N;INDF;MASC+FEM;SG
ombro	skulderen	ombro	skulder	N	N;DEF;MASC+FEM;SG
ombro	bov	ombro	bov	N	N;INDF;MASC+FEM;SG
desesperado	fortvivlet	desesperar	fortvivle	V	V;INDF;SG;PST;V.PTCP
sentenza	punktum	sentenza	punktum	N	N;INDF;NEUT;SG
sentenza	sætning	sentenza	sætning	N	N;INDF;MASC+FEM;SG
sentenza	straf	sentenza	straf	N	N;INDF;MASC+FEM;SG
moralmente	moralsk	moral	moralsk	ADV	ADV
construímos	bygget	construír	bygge	V	V;INDF;SG;PST;V.PTCP
construímos	byggede	construír	bygge	V	V;IND;PST;FIN;ACT
construímos	opbygget	construír	opbygge	V	V;INDF;SG;PST;V.PTCP
construímos	indbygget	construír	indbygge	V	V;INDF;SG;PST;V.PTCP
cambiamos	ændret	cambiar	ændre	V	V;INDF;SG;PST;V.PTCP
cambiamos	forandret	cambiar	forandre	V	V;INDF;SG;PST;V.PTCP
cambiamos	ændrede	cambiar	ændre	V	V;PL;PST;V.PTCP
cambiamos	ændr	cambiar	ændr	V	V;IMP
comparado	sammenlignet	comparar	sammenligne	V	V;INDF;SG;PST;V.PTCP
comparado	sammenholdt	comparar	sammenholde	V	V;INDF;SG;PST;V.PTCP
entendedes	forstår	entendede	forstå	V	V;IND;PRS;FIN;ACT
entendedes	forstå	entendede	forstå	V	V;NFIN;ACT
entendedes	forstået	entendede	forstå	V	V;INDF;SG;PST;V.PTCP
creador	skaberen	creador	skaber	N	N;DEF;MASC+FEM;SG
feixóns	bønner	feixón	bann	N	N;INDF;MASC+FEM;PL
barras	tremmer	barra	tremme	N	N;INDF;NEUT;PL
barras	stænger	barra	stang	N	N;INDF;MASC+FEM;PL
barras	bjælker	barra	bjælke	N	N;INDF;MASC+FEM;PL
barras	barer	barra	bar	N	N;INDF;MASC+FEM;PL
barras	kilo	barra	kilo	N	N;INDF;NEUT;SG
eficiente	effektive	eficiente	effektiv	ADJ	ADJ;PL
eficiente	effektiv	eficiente	effektiv	ADJ	ADJ;INDF;MASC+FEM;SG
eficiente	effektivt	eficiente	effektiv	ADJ	ADJ;INDF;NEUT;SG
nenez	barndom	nenez	barndom	N	N;INDF;MASC+FEM;SG
nenez	barndommen	nenez	barndom	N	N;DEF;MASC+FEM;SG
imaxinaba	tror	imaxinar	tro	V	V;IND;PRS;FIN;ACT
imaxinaba	synes	imaxinar	synes	V	V;IND;PRS;FIN;ACT
naturais	naturlige	natural	naturlig	ADJ	ADJ;PL
naturais	naturligt	natural	naturlig	ADJ	ADJ;INDF;NEUT;SG
naturais	naturlig	natural	naturlig	ADJ	ADJ;INDF;MASC+FEM;SG
valioso	værdifuld	valioso	værdifuld	ADJ	ADJ;INDF;MASC+FEM;SG
valioso	værdifuldt	valioso	værdifuld	ADJ	ADJ;INDF;NEUT;SG
valioso	værdifulde	valioso	værdifuld	ADJ	ADJ;PL
caendo	falder	caendo	falde	V	V;IND;PRS;FIN;ACT
caendo	faldende	caendo	falde	V	V;PRS;V.PTCP
caendo	dalende	caendo	dale	V	V;PRS;V.PTCP
lavadora	vask	lavador	vask	N	N;INDF;MASC+FEM;SG
lavadora	maskinen	lavador	maskine	N	N;DEF;MASC+FEM;SG
lavadora	maskin	lavador	maskin	N	N;INDF;MASC+FEM;SG
lavadora	maskine	lavador	maskine	N	N;INDF;MASC+FEM;SG
leña	træ	leñar	træ	N	N;INDF;NEUT;SG
deixará	forlad	deixar	forlad	V	V;IMP
deixará	forlade	deixar	forlade	V	V;NFIN;ACT
xeada	frost	xeada	frost	N	N;INDF;MASC+FEM;SG
cráteres	kratere	cráteres	krater	N	N;INDF;NEUT;PL
cráteres	bombe	cráteres	bombe	N	N;INDF;MASC+FEM;SG
cráteres	bomben	cráteres	bombe	N	N;DEF;MASC+FEM;SG
fadas	feen	facer	feen	N	N;INDF;MASC+FEM;SG
fadas	fortælling	facer	fortælling	N	N;INDF;MASC+FEM;SG
crearon	har	crear	have	V	V;IND;PRS;FIN;ACT
crearon	have	crear	have	V	V;NFIN;ACT
crearon	oprettede	crear	oprette	V	V;IND;PST;FIN;ACT
crearon	skabt	crear	skabe	V	V;INDF;SG;PST;V.PTCP
crearon	oprettet	crear	oprette	V	V;INDF;SG;PST;V.PTCP
gobernamental	regering	gobernamental	regering	N	N;INDF;MASC+FEM;SG
gobernamental	regeringen	gobernamental	regering	N	N;DEF;MASC+FEM;SG
viran	set	vir	se	V	V;INDF;SG;PST;V.PTCP
viran	ses	vir	se	V	V;NFIN;PASS
matemática	matematiske	matemático	matematisk	ADJ	ADJ;PL
pílulas	piller	pílula	pille	N	N;INDF;MASC+FEM;PL
contando	fortæller	contar	fortælle	V	V;IND;PRS;FIN;ACT
contando	tæller	contar	tælle	V	V;IND;PRS;FIN;ACT
contando	tælle	contar	tælle	V	V;NFIN;ACT
leccións	lektioner	lección	lektion	N	N;INDF;MASC+FEM;PL
fotógrafo	fotograf	fotógrafo	fotograf	N	N;INDF;MASC+FEM;SG
fotógrafo	fotografen	fotógrafo	fotograf	N	N;DEF;MASC+FEM;SG
rematara	var	rematar	være	V	V;IND;PST;FIN;ACT
rematara	blev	rematar	blive	V	V;IND;PST;FIN;ACT
paquetes	pakker	paquete	pakke	N	N;INDF;MASC+FEM;PL
paquetes	pakninger	paquete	pakning	N	N;INDF;MASC+FEM;PL
paquetes	pakker	paquete	pakke	N	N;INDF;MASC+FEM;PL
paquetes	pakninger	paquete	pakning	N	N;INDF;MASC+FEM;PL
detívose	standset	detívose	standse	V	V;INDF;SG;PST;V.PTCP
detívose	stoppede	detívose	stoppe	V	V;IND;PST;FIN;ACT
produciu	fremstillede	producir	fremstille	V	V;IND;PST;FIN;ACT
produciu	fremstillet	producir	fremstille	V	V;INDF;SG;PST;V.PTCP
produciu	produceret	producir	producere	V	V;INDF;SG;PST;V.PTCP
produciu	producerede	producir	producere	V	V;IND;PST;FIN;ACT
sudáfrica	sydlige	sudáfricar	sydlig	ADJ	ADJ;PL
inmensa	enorm	inmenso	enorm	ADJ	ADJ;INDF;MASC+FEM;SG
inmensa	enorme	inmenso	enorm	ADJ	ADJ;PL
teñades	har	terade	have	V	V;IND;PRS;FIN;ACT
teñades	have	terade	have	V	V;NFIN;ACT
instrumentos	instrumenter	instrumento	instrument	N	N;INDF;NEUT;PL
instrumentos	instrumenterne	instrumento	instrument	N	N;DEF;NEUT;PL
unir	deltag	unir	deltage	V	V;IMP
protagonista	hovedperson	protagonista	hovedperson	N	N;INDF;MASC+FEM;SG
vicio	næstformand	vicio	næstformand	N	N;INDF;MASC+FEM;SG
vicio	vice	vicio	vice	N	N;INDF;MASC+FEM;SG
esqueceu	glemte	esquecer	glemme	V	V;IND;PST;FIN;ACT
esqueceu	glemt	esquecer	glemme	V	V;INDF;SG;PST;V.PTCP
esqueceu	glemte	esquecer	glemme	V	V;IND;PST;FIN;ACT
esqueceu	glemt	esquecer	glemme	V	V;INDF;SG;PST;V.PTCP
cociñas	køkkener	cociña	køkken	N	N;INDF;NEUT;PL
gravación	optagelse	gravación	optagelse	N	N;INDF;MASC+FEM;SG
gravación	registrering	gravación	registrering	N	N;INDF;MASC+FEM;SG
gravación	indspilning	gravación	indspilning	N	N;INDF;MASC+FEM;SG
carriño	vogn	carriño	vogn	N	N;INDF;MASC+FEM;SG
dáche	giver	dáche	give	V	V;IND;PRS;FIN;ACT
gordos	fedtstof	gordo	fedtstof	N	N;INDF;NEUT;SG
televisor	tv	televisor	tv	N	N;INDF;NEUT;SG
televisor	fjernsynet	televisor	fjernsyn	N	N;DEF;NEUT;SG
televisor	fjernsyn	televisor	fjernsyn	N	N;INDF;NEUT;SG
seguiron	fulgte	seguir	følge	V	V;IND;PST;FIN;ACT
seguiron	efterfulgt	seguir	efterfølge	V	V;INDF;SG;PST;V.PTCP
seguiron	fulgt	seguir	følge	V	V;INDF;SG;PST;V.PTCP
seguiron	følges	seguir	følges	V	V;NFIN;PASS
misterioso	mystisk	misterioso	mystisk	ADJ	ADJ;INDF;SG
misterioso	gådefulde	misterioso	gådefulde	ADJ	ADJ;PL
misterioso	mystiske	misterioso	mystisk	ADJ	ADJ;PL
quendas	skift	quenda	skift	N	N;INDF;NEUT;SG
quendas	forskydninger	quenda	forskydning	N	N;INDF;MASC+FEM;PL
obradoiros	værksteder	obradoiro	værksted	N	N;INDF;NEUT;PL
obradoiros	workshops	obradoiro	workshops	N	N;INDF;MASC+FEM;SG
conseguen	få	conseguir	få	V	V;NFIN;ACT
conseguen	kan	conseguir	kunne	V	V;IND;PRS;FIN;ACT
descobre	opdager	descobre	opdage	V	V;IND;PRS;FIN;ACT
descobre	finder	descobre	finde	V	V;IND;PRS;FIN;ACT
levaría	ville	levar	ville	V	V;IND;PST;FIN;ACT
levaría	tage	levar	tage	V	V;NFIN;ACT
levaría	tag	levar	tage	V	V;IMP
ataca	angrib	ataca	angrib	V	V;IMP
ulises	odysseus	ulir	odysseus	N	N;INDF;MASC+FEM;SG
miserable	elendigt	miserable	elendigt	ADJ	ADJ;INDF;NEUT;SG
miserable	elendige	miserable	elendig	ADJ	ADJ;PL
miserable	ulykkelig	miserable	ulykkelig	ADJ	ADJ;INDF;MASC+FEM;SG
miserable	elendig	miserable	elendig	ADJ	ADJ;INDF;MASC+FEM;SG
órbita	kredsløb	órbita	kredsløb	N	N;INDF;NEUT;SG
atractiva	attraktiv	atractivo	attraktiv	ADJ	ADJ;INDF;MASC+FEM;SG
atractiva	attraktivt	atractivo	attraktiv	ADJ	ADJ;INDF;NEUT;SG
atractiva	attraktive	atractivo	attraktiv	ADJ	ADJ;PL
atractiva	tiltrækkende	atractivo	tiltrækkende	ADJ	ADJ
esmagar	knust	esmagar	knust	V	V;INDF;SG;PST;V.PTCP
esmagar	knuste	esmagar	knuse	V	V;PST;V.PTCP
ofreceu	tilbydes	ofrecer	tilbyde	V	V;IND;PRS;FIN;PASS
ofreceu	tilbudte	ofrecer	tilbudt	V	V;SG;PST;V.PTCP
ofreceu	tilbudt	ofrecer	tilbudt	V	V;INDF;SG;PST;V.PTCP
ofreceu	udbudt	ofrecer	udbudt	V	V;INDF;SG;PST;V.PTCP
dificultade	vanskelighed	dificultade	vanskelighed	N	N;INDF;MASC+FEM;SG
dificultade	vanskeligheder	dificultade	vanskelighed	N	N;INDF;MASC+FEM;PL
dificultade	sværhedsgrad	dificultade	sværhedsgrad	N	N;INDF;MASC+FEM;SG
parlamento	parlamentet	parlamento	parlament	N	N;DEF;NEUT;SG
parlamento	parlament	parlamento	parlament	N	N;INDF;NEUT;SG
parlamento	folketinget	parlamento	folketing	N	N;DEF;NEUT;SG
espellos	spejle	espello	spejl	N	N;INDF;NEUT;PL
caixeiro	kasserer	caixeiro	kassere	N	N;INDF;MASC+FEM;SG
caixeiro	maskinen	caixeiro	maskine	N	N;DEF;MASC+FEM;SG
caixeiro	maskin	caixeiro	maskin	N	N;INDF;MASC+FEM;SG
caixeiro	maskine	caixeiro	maskine	N	N;INDF;MASC+FEM;SG
