une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
pleine	piena	plein	pieno	ADJ;FEM;SG	ADJ;FEM;SG
pleine	pieno	plein	pieno	ADJ;FEM;SG	ADJ;MASC;SG
célèbres	famosi	célèbre	famoso	ADJ;MASC;PL	ADJ;MASC;PL
célèbres	famose	célèbre	famoso	ADJ;MASC;PL	ADJ;FEM;PL
dimensions	dimensioni	dimension	dimensione	N;FEM;PL	N;FEM;PL
quart	trimestre	quart	trimestre	N;MASC;SG	N;MASC;SG
pertes	perdite	perte	perdita	N;FEM;PL	N;FEM;PL
pertes	perdite	perte	perdita	N;FEM;PL	N;FEM;PL
pertes	vittime	perte	vittima	N;FEM;PL	N;FEM;PL
pertes	perdite	perte	perdita	N;FEM;PL	N;FEM;PL
ajoute	aggiungere	ajouter	aggiungere	V;IND;SG;3;PRS;FIN	V;NFIN
ajoute	aggiunge	ajouter	aggiungere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ontario	ontario	ontario	ontario	N;MASC;SG	N;MASC;SG
document	documento	document	documento	N;MASC;SG	N;MASC;SG
augmentation	aumento	augmentation	aumento	N;FEM;SG	N;MASC;SG
limites	limitazioni	limite	limitazione	N;FEM;PL	N;FEM;PL
limites	limiti	limite	limite	N;FEM;PL	N;MASC;PL
limites	limiti	limite	limite	N;FEM;PL	N;MASC;PL
limites	confini	limite	confine	N;FEM;PL	N;MASC;PL
qualification	qualifica	qualification	qualifica	N;FEM;SG	N;FEM;SG
qualification	qualificazione	qualification	qualificazione	N;FEM;SG	N;FEM;SG
qualification	qualifica	qualification	qualifica	N;FEM;SG	N;FEM;SG
condamné	condannato	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
condamné	condannata	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
condamné	condannato	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
condamné	condannata	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
condamné	condannato	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
condamné	condannata	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
condamné	condannato	condamner	condannare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
condamné	detenuto	condamner	detenere	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ernest	ernest	ernest	ernest	N;MASC;SG	N;MASC;SG
ernest	ernesto	ernest	ernesto	N;MASC;SG	N;MASC;SG
oncle	zio	oncle	zio	N;MASC;SG	N;MASC;SG
conservé	conservato	conserver	conservare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
conservé	mantenuto	conserver	mantenere	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
conservé	trattenuta	conserver	trattenere	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
conservé	conservata	conserver	conservare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
génie	genio	génie	genio	N;MASC;SG	N;MASC;SG
génie	ingegneria	génie	ingegneria	N;MASC;SG	N;FEM;SG
génie	genio	génie	genio	N;MASC;SG	N;MASC;SG
voitures	automobili	voiture	automobile	N;FEM;PL	N;FEM;PL
voitures	auto	voiture	auto	N;FEM;PL	N;FEM
contemporaine	contemporaneo	contemporain	contemporaneo	ADJ;FEM;SG	ADJ;MASC;SG
contemporaine	contemporanea	contemporain	contemporaneo	ADJ;FEM;SG	ADJ;FEM;SG
blancs	bianche	blanc	bianco	ADJ;MASC;PL	ADJ;FEM;PL
plage	spiaggia	plage	spiaggia	N;FEM;SG	N;FEM;SG
drame	drama	drame	drama	N;MASC;SG	N;MASC
drame	dramma	drame	dramma	N;MASC;SG	N;MASC;SG
drame	tragedia	drame	tragedia	N;MASC;SG	N;FEM;SG
entretien	mantenimento	entretien	mantenimento	N;MASC;SG	N;MASC;SG
entretien	manutenzione	entretien	manutenzione	N;MASC;SG	N;FEM;SG
entretien	intervista	entretien	intervista	N;MASC;SG	N;FEM;SG
vide	bianco	vide	bianco	ADJ;MASC;SG	ADJ;MASC;SG
vide	vuota	vide	vuoto	ADJ;MASC;SG	ADJ;FEM;SG
musiciens	musicisti	musicien	musicista	N;MASC;PL	N;MASC;PL
accepte	accetta	accepter	accettare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
accepte	accetta	accepter	accettare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
accepte	accettare	accepter	accettare	V;IND;SG;3;PRS;FIN	V;NFIN
handball	pallamano	handball	pallamare	N;MASC;SG	N;MASC;SG
chiffre	cifra	chiffre	cifra	N;MASC;SG	N;FEM;SG
chiffre	chiffre	chiffre	chiffro	N;MASC;SG	N
chiffre	figura	chiffre	figura	N;MASC;SG	N;FEM;SG
reims	reims	reim	reims	N;MASC;SG	N;MASC;SG
windows	windows	window	windows	N;MASC;SG	N;MASC
canon	cannon	canon	cannon	N;MASC;SG	N;MASC;SG
canon	cannone	canon	cannone	N;MASC;SG	N;MASC;SG
canon	canna	canon	canna	N;MASC;SG	N;FEM;SG
canon	barile	canon	barile	N;MASC;SG	N;MASC;SG
canon	botte	canon	botte	N;MASC;SG	N;FEM;SG
canon	canone	canon	canone	N;MASC;SG	N;MASC;SG
canon	canon	canon	canon	N;MASC;SG	N
canon	gnocca	canon	gnoccare	N;MASC;SG	N;FEM;SG
collections	collezioni	collection	collezione	N;FEM;PL	N;FEM;PL
active	attivo	actif	attivo	ADJ;FEM;SG	ADJ;MASC;SG
active	attiva	actif	attivo	ADJ;FEM;SG	ADJ;FEM;SG
organisée	organizzata	organiser	organizzare	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organisée	organizzato	organiser	organizzare	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
organisée	organizzata	organiser	organizzare	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organisée	organizzato	organiser	organizzare	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
organisée	curata	organiser	curare	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organisée	curato	organiser	curare	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
initiale	iniziale	initial	iniziale	ADJ;FEM;SG	ADJ;SG
sculpture	scultura	sculpture	scultura	N;FEM;SG	N;FEM;SG
chance	chance	chance	chance	N;FEM;SG	N;FEM
chance	possibilità	chance	possibilità	N;FEM;SG	N;FEM
chance	fortuna	chance	fortuna	N;FEM;SG	N;FEM;SG
attendre	aspettare	attendre	aspettare	V;NFIN	V;NFIN
attendre	attendere	attendre	attendere	V;NFIN	V;NFIN
attendre	aspettando	attendre	aspettare	V;NFIN	V;V.MSDR
attendre	aspetta	attendre	aspettare	V;NFIN	V;IND;SG;3;PRS;FIN
attendre	attendere	attendre	attendere	V;NFIN	V;NFIN
destruction	distruzione	destruction	distruzione	N;FEM;SG	N;FEM;SG
samuel	samuel	samuel	samuel	N;MASC;SG	N;MASC;SG
samuel	samuele	samuel	samuela	N;MASC;SG	N;SG
sophie	sophie	sophie	sophia	N;FEM;SG	N;FEM;SG
auvergne	alvernia	auvergner	alvernia	N;FEM;SG	N;FEM;SG
enregistrement	registrazione	enregistrement	registrazione	N;MASC;SG	N;FEM;SG
enregistrement	registrazione	enregistrement	registrazione	N;MASC;SG	N;FEM;SG
enregistrement	iscrizione	enregistrement	iscrizione	N;MASC;SG	N;FEM;SG
quotidien	quotidiano	quotidien	quotidiano	ADJ;MASC;SG	ADJ;MASC;SG
quotidien	giornaliero	quotidien	giornaliero	ADJ;MASC;SG	ADJ;MASC;SG
leader	leader	leader	leader	N;MASC;SG	N
trafic	traffico	trafic	traffico	N;MASC;SG	N;MASC;SG
trafic	traffico	trafic	traffico	N;MASC;SG	N;MASC;SG
auto	auto	auto	auto	N;MASC;SG	N;FEM
spécifique	specifica	spécifique	specifico	ADJ;MASC;SG	ADJ;FEM;SG
spécifique	specifico	spécifique	specifico	ADJ;MASC;SG	ADJ;MASC;SG
peau	cute	peau	cuta	N;FEM;SG	N;FEM;SG
peau	skin	peau	skin	N;FEM;SG	N
peau	pelle	peau	pelle	N;FEM;SG	N;FEM;SG
duo	duetto	duo	duetto	N;MASC;SG	N;MASC;SG
duo	duo	duo	duo	N;MASC;SG	N;MASC
espaces	spazi	espace	spazio	N;MASC;PL	N;MASC;PL
impossible	impossibile	impossible	impossibile	ADJ;MASC;SG	ADJ;SG
ukraine	ucraina	ukrainer	ucraino	ADJ;FEM;SG	ADJ;FEM;SG
maine	maine	maine	maine	N;MASC;SG	N;MASC;SG
vieille	antico	vieux	antico	ADJ;FEM;SG	ADJ;MASC;SG
vieille	vecchio	vieux	vecchio	ADJ;FEM;SG	ADJ;MASC;SG
vieille	vecchia	vieux	vecchio	ADJ;FEM;SG	ADJ;FEM;SG
incendie	fire	incendie	fire	N;MASC;SG	N
incendie	fuoco	incendie	fuoco	N;MASC;SG	N;MASC;SG
incendie	incendio	incendie	incendio	N;MASC;SG	N;MASC;SG
acide	acido	acide	acido	N;MASC;SG	N;MASC;SG
gilbert	gilberto	gilbert	gilberto	N;MASC;SG	N;MASC;SG
gilbert	gilbert	gilbert	gilbert	N;MASC;SG	N;SG
poule	chicken	poule	chicken	N;FEM;SG	N
poule	gallina	poule	gallina	N;FEM;SG	N;FEM;SG
poule	pollo	poule	pollo	N;FEM;SG	N;MASC;SG
poule	poule	poule	poula	N;FEM;SG	N;FEM;SG
poule	gallina	poule	gallina	N;FEM;SG	N;FEM;SG
succession	successione	succession	successione	N;FEM;SG	N;FEM;SG
technologie	tecnologia	technologie	tecnologia	N;FEM;SG	N;FEM;SG
madeleine	maddalena	madeleine	maddalena	N;FEM;SG	N;FEM;SG
madeleine	madeleine	madeleine	madeleine	N;FEM;SG	N;FEM;SG
madeleine	maddalena	madeleine	maddalena	N;FEM;SG	N;FEM;SG
intègre	integra	intégrer	integrare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
utile	utile	utile	utile	ADJ;MASC;SG	ADJ;SG
utile	utile	utile	utile	ADJ;MASC;SG	ADJ;SG
saut	salto	saut	salto	N;MASC;SG	N;MASC;SG
saut	jump	saut	jump	N;MASC;SG	N
saut	balzo	saut	balzo	N;MASC;SG	N;MASC;SG
saut	jumping	saut	jumping	N;MASC;SG	N;MASC
pré	pre	pré	pre	N;MASC;SG	N;MASC
pré	pré	pré	pré	N;MASC;SG	N;MASC;SG
pré	prato	pré	prato	N;MASC;SG	N;MASC;SG
enceinte	incinta	enceinte	incinto	N;FEM;SG	N;FEM;SG
conservation	conservazione	conservation	conservazione	N;FEM;SG	N;FEM;SG
conservation	preservazione	conservation	preservazione	N;FEM;SG	N;FEM;SG
conservation	conservazione	conservation	conservazione	N;FEM;SG	N;FEM;SG
régulière	regolare	régulier	regolare	ADJ;FEM;SG	ADJ;SG
sortir	esci	sortir	esco	V;NFIN	V;IMP;SG;2;PRS;FIN
centres	centri	centre	centro	N;MASC;PL	N;MASC;PL
centres	centri	centre	centro	N;MASC;PL	N;MASC;PL
affluent	affluente	affluent	affluente	N;MASC;SG	N;MASC;SG
ministres	ministri	ministre	ministro	N;MASC;PL	N;MASC;PL
clairement	chiaramente	clairement	chiaramente	ADV	ADV
urbain	urbano	urbain	urbano	ADJ;MASC;SG	ADJ;MASC;SG
clermont	clermont	clermont	clermont	N;MASC;SG	N;MASC;SG
préfet	prefetto	préfet	prefetto	N;MASC;SG	N;MASC;SG
essentiel	essenziale	essentiel	essenziale	ADJ;MASC;SG	ADJ;SG
essentiel	essenziale	essentiel	essenziale	ADJ;MASC;SG	ADJ;SG
assure	garantisce	assurer	garantire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
laboratoire	laboratorio	laboratoire	laboratorio	N;MASC;SG	N;MASC;SG
laboratoire	laboratorio	laboratoire	laboratorio	N;MASC;SG	N;MASC;SG
laboratoire	lab	laboratoire	lab	N;MASC;SG	N
distingue	distingue	distinguer	distinguere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
primaire	elementare	primaire	elementare	ADJ;MASC;SG	ADJ;SG
primaire	primario	primaire	primario	ADJ;MASC;SG	ADJ;MASC;SG
primaire	primaria	primaire	primario	ADJ;MASC;SG	ADJ;FEM;SG
wiki	wiki	wiki	wiki	N;MASC;SG	N;MASC
équipage	equipaggio	équipage	equipaggio	N;MASC;SG	N;MASC;SG
équipage	crew	équipage	crew	N;MASC;SG	N
équipage	ciurma	équipage	ciurma	N;MASC;SG	N;FEM;SG
tuer	uccidete	tuer	uccidere	V;NFIN	V;IND;PL;2;PRS;FIN
tuer	uccidere	tuer	uccidere	V;NFIN	V;NFIN
tuer	uccidi	tuer	uccidere	V;NFIN	V;IMP;SG;2;PRS;FIN
tuer	uccidere	tuer	uccidere	V;NFIN	V;NFIN
tuer	uccidete	tuer	uccidere	V;NFIN	V;IND;PL;2;PRS;FIN
tuer	ammazza	tuer	ammazza	V;NFIN	V;IND;SG;3;PRS;FIN
logique	logico	logique	logico	ADJ;FEM;SG	ADJ;MASC;SG
logique	logico	logique	logico	ADJ;FEM;SG	ADJ;MASC;SG
adapté	adattata	adapter	adattare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
adapté	adattato	adapter	adattare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
orgue	organo	orgue	organo	N;MASC;SG	N;MASC;SG
bulletin	newsletter	bulletin	newsletter	N;MASC;SG	N;SG
bulletin	bollettino	bulletin	bollettino	N;MASC;SG	N;MASC;SG
impression	stampa	impression	stampa	N;FEM;SG	N;FEM;SG
impression	impression	impression	impression	N;FEM;SG	N
impression	impressione	impression	impressione	N;FEM;SG	N;FEM;SG
impression	stampa	impression	stampa	N;FEM;SG	N;FEM;SG
dépend	dipende	dépendre	dipendere	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
quasi	quasi	quasi	quasi	ADV	ADV
quasi	quasi	quasi	quasi	ADV	ADV
conséquence	conseguenza	conséquence	conseguenza	N;FEM;SG	N;FEM;SG
visible	visibile	visible	visibile	ADJ;MASC;SG	ADJ;SG
habitat	habitat	habitat	habitat	N;MASC;SG	N;MASC;SG
breton	bretone	breton	bretone	N;MASC;SG	N;MASC;SG
breton	breton	breton	breton	N;MASC;SG	N;MASC;SG
souris	topolino	souris	topolino	N;FEM;SG	N;MASC;SG
souris	topo	souris	topo	N;FEM;SG	N;MASC;SG
souris	mouse	souris	mouso	N;FEM;SG	N;MASC
photographe	fotografo	photographe	fotografo	N;MASC;SG	N;MASC;SG
photographe	fotografa	photographe	fotografo	N;MASC;SG	N;FEM;SG
autoroute	autostrada	autoroute	autostrada	N;FEM;SG	N;FEM;SG
autoroute	autostrada	autoroute	autostrada	N;FEM;SG	N;FEM;SG
ponts	ponti	pont	ponte	N;MASC;PL	N;MASC;PL
vérité	truth	vérité	truth	N;FEM;SG	N;MASC;SG
vérité	verità	vérité	verità	N;FEM;SG	N;FEM
vérité	verita	vérité	verita	N;FEM;SG	N;FEM;SG
quinze	quindici	quinze	quindici	NUM	NUM
assistant	assistente	assistant	assistente	N;MASC;SG	N;SG
assistant	wizard	assistant	wizard	N;MASC;SG	N;MASC
assistant	mago	assistant	mago	N;MASC;SG	N;MASC;SG
marié	sposato	marier	sposare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
marié	sposata	marier	sposare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
satellite	satellite	satellite	satellite	N;MASC;SG	N;MASC;SG
samedi	sabato	samedi	sabato	N;MASC;SG	N;MASC;SG
chili	cile	chili	cila	N;MASC;SG	N;MASC;SG
moindre	minore	moindre	minore	ADJ;MASC;SG	ADJ;CMPR;SG
exécution	esecuzione	exécution	esecuzione	N;FEM;SG	N;FEM;SG
établit	instaura	établir	instaurare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
établit	stabilisce	établir	stabilire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
boîte	box	boîte	box	N;FEM;SG	N;MASC
boîte	casella	boîte	casella	N;FEM;SG	N;FEM;SG
boîte	riquadro	boîte	riquadro	N;FEM;SG	N;MASC;SG
boîte	scatola	boîte	scatola	N;FEM;SG	N;FEM;SG
rôles	ruoli	rôle	ruolo	N;MASC;PL	N;MASC;PL
légèrement	leggermente	légèrement	leggermente	ADV	ADV
alice	alice	alice	alice	N;FEM;SG	N;FEM;SG
intermédiaire	intermediario	intermédiaire	intermediario	N;MASC;SG	N;MASC;SG
intermédiaire	intermediazione	intermédiaire	intermediazione	N;MASC;SG	N;FEM;SG
distinctions	onorificenze	distinction	onorificenza	N;FEM;PL	N;FEM;PL
distinctions	onori	distinction	onore	N;FEM;PL	N;MASC;PL
distinctions	premi	distinction	premio	N;FEM;PL	N;MASC;PL
distinctions	riconoscimenti	distinction	riconoscimento	N;FEM;PL	N;MASC;PL
distinctions	distinzioni	distinction	distinzione	N;FEM;PL	N;FEM;PL
remarque	nota	remarque	nota	N;FEM;SG	N;FEM;SG
remarque	bando	remarque	bando	N;FEM;SG	N;MASC;SG
remarque	avviso	remarque	avviso	N;FEM;SG	N;MASC;SG
thèmes	temi	thème	tema	N;MASC;PL	N;MASC;PL
thèmes	argomenti	thème	argomento	N;MASC;PL	N;MASC;PL
gares	stazioni	gare	stazione	N;FEM;PL	N;FEM;PL
installation	installazione	installation	installazione	N;FEM;SG	N;FEM;SG
installation	installazione	installation	installazione	N;FEM;SG	N;FEM;SG
rapports	reporting	rapport	reporting	N;MASC;PL	N
rapports	relazioni	rapport	relazione	N;MASC;PL	N;FEM;PL
rapports	rapporti	rapport	rapporto	N;MASC;PL	N;MASC;PL
circulation	traffico	circulation	traffico	N;FEM;SG	N;MASC;SG
circulation	circolazione	circulation	circolazione	N;FEM;SG	N;FEM;SG
circulation	tiratura	circulation	tiratura	N;FEM;SG	N;FEM;SG
australien	australiano	australien	australiano	ADJ;MASC;SG	ADJ;MASC;SG
australien	australiana	australien	australiano	ADJ;MASC;SG	ADJ;FEM;SG
australien	australiano	australien	australiano	ADJ;MASC;SG	ADJ;MASC;SG
chinoise	cinese	chinois	cinese	ADJ;FEM;SG	ADJ;SG
tournage	sparatoria	tournage	sparatoria	N;MASC;SG	N;FEM;SG
tournage	shooting	tournage	shooting	N;MASC;SG	N
tournage	tiro	tournage	tiro	N;MASC;SG	N;MASC;SG
relief	sollievo	relief	sollievo	N;MASC;SG	N;MASC;SG
pierres	pietre	pierre	pietra	N;FEM;PL	N;FEM;PL
pierres	stone	pierre	stone	N;FEM;PL	N
pierres	pietre	pierre	pietra	N;FEM;PL	N;FEM;PL
pierres	rocce	pierre	roccia	N;FEM;PL	N;FEM;PL
pierres	scogli	pierre	scogliere	N;FEM;PL	N;MASC;PL
paraît	compare	paraître	comparire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
paraît	appare	paraître	apparire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
patronyme	cognome	patronyme	cognome	N;MASC;SG	N;MASC;SG
histoires	storie	histoire	storia	N;FEM;PL	N;FEM;PL
équivalent	equivalente	équivalent	equivalente	ADJ;MASC;SG	ADJ;SG
phrase	frase	phrase	frase	N;FEM;SG	N;FEM;SG
phrase	frase	phrase	frase	N;FEM;SG	N;FEM;SG
phrase	condanna	phrase	condanna	N;FEM;SG	N;FEM;SG
phrase	sentenza	phrase	sentenza	N;FEM;SG	N;FEM;SG
récompense	ricompensa	récompense	ricompensa	N;FEM;SG	N;FEM;SG
récompense	ricompensa	récompense	ricompensa	N;FEM;SG	N;FEM;SG
récompense	aggiudicazione	récompense	aggiudicazione	N;FEM;SG	N;FEM;SG
récompense	premio	récompense	premio	N;FEM;SG	N;MASC;SG
lancement	lancio	lancement	lancio	N;MASC;SG	N;MASC;SG
lancement	lancio	lancement	lancio	N;MASC;SG	N;MASC;SG
totalité	totalità	totalité	totalità	N;FEM;SG	N;FEM
patron	patrono	patron	patrono	N;MASC;SG	N;MASC;SG
patron	mecenate	patron	mecenate	N;MASC;SG	N;MASC;SG
patron	capo	patron	capo	N;MASC;SG	N;MASC;SG
patron	boss	patron	boss	N;MASC;SG	N;MASC
conçu	ideata	concevoir	ideare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
conçu	concepita	concevoir	concepire	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
conçu	concepito	concevoir	concepire	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
conçu	progettato	concevoir	progettare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
conçu	progettata	concevoir	progettare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
conçu	disegnato	concevoir	disegnare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
structures	strutture	structure	struttura	N;FEM;PL	N;FEM;PL
culturelle	culturale	culturel	culturale	ADJ;FEM;SG	ADJ;SG
aviation	aviation	aviation	aviation	N;FEM;SG	N;MASC
aviation	aviazione	aviation	aviazione	N;FEM;SG	N;FEM;SG
journaux	giornali	journal	giornale	N;MASC;PL	N;MASC;PL
journaux	quotidiani	journal	quotidiano	N;MASC;PL	N;MASC;PL
chrétiens	cristiani	chrétien	cristiano	N;MASC;PL	N;MASC;PL
chrétiens	cristiani	chrétien	cristiano	N;MASC;PL	N;MASC;PL
syndicat	union	syndicat	union	N;MASC;SG	N;MASC;SG
syndicat	unione	syndicat	unione	N;MASC;SG	N;FEM;SG
syndicat	sindacato	syndicat	sindacato	N;MASC;SG	N;MASC;SG
syndicat	sindacato	syndicat	sindacato	N;MASC;SG	N;MASC;SG
menace	minaccia	menace	minaccia	N;FEM;SG	N;FEM;SG
menace	minaccia	menace	minaccia	N;FEM;SG	N;FEM;SG
menace	minaccia	menace	minaccia	N;FEM;SG	N;FEM;SG
poursuite	inseguimento	poursuite	inseguimento	N;FEM;SG	N;MASC;SG
basque	basco	basque	basco	ADJ;MASC;SG	ADJ;MASC;SG
basque	basca	basque	basca	ADJ;MASC;SG	ADJ;FEM;SG
lot	lotto	lot	lotto	N;MASC;SG	N;MASC;SG
lot	batch	lot	batch	N;MASC;SG	N
lot	lotto	lot	lotto	N;MASC;SG	N;MASC;SG
lot	sacco	lot	sacco	N;MASC;SG	N;MASC;SG
lot	lot	lot	lot	N;MASC;SG	N;SG
débit	flusso	débit	flusso	N;MASC;SG	N;MASC;SG
débit	flow	débit	flow	N;MASC;SG	N
débit	bitrate	débit	bitrata	N;MASC;SG	N;MASC;SG
débit	addebito	débit	addebito	N;MASC;SG	N;MASC;SG
débit	debito	débit	debito	N;MASC;SG	N;MASC;SG
commissaire	commissario	commissaire	commissario	N;MASC;SG	N;SG
commissaire	commissario	commissaire	commissario	N;MASC;SG	N;SG
employé	impiegata	employer	impiegare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
employé	impiegato	employer	impiegare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
manifestations	dimostrazioni	manifestation	dimostrazione	N;FEM;PL	N;FEM;PL
installé	installato	installer	installare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
installé	installata	installer	installare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
conserver	preservare	conserver	preservare	V;NFIN	V;NFIN
conserver	preserva	conserver	preservare	V;NFIN	V;IND;SG;3;PRS;FIN
conserver	conservano	conserver	conservare	V;NFIN	V;IND;PL;3;PRS;FIN
conserver	tieni	conserver	tenere	V;NFIN	V;IMP;SG;2;PRS;FIN
conserver	mantieni	conserver	mantenere	V;NFIN	V;IMP;SG;2;PRS;FIN
conserver	tenere	conserver	tenere	V;NFIN	V;NFIN
reprendre	riprende	reprendre	riprendere	V;NFIN	V;IND;SG;3;PRS;FIN
reprendre	riprendere	reprendre	riprendere	V;NFIN	V;NFIN
manga	manga	manga	manga	N;MASC;SG	N;MASC
conseils	suggerimenti	conseil	suggerimento	N;MASC;PL	N;MASC;PL
conseils	consigli	conseil	consiglio	N;MASC;PL	N;MASC;PL
conseils	consigli	conseil	consiglio	N;MASC;PL	N;MASC;PL
latine	latino	latin	latino	ADJ;FEM;SG	ADJ;MASC;SG
latine	latina	latin	latino	ADJ;FEM;SG	ADJ;FEM;SG
latine	latina	latin	latino	ADJ;FEM;SG	ADJ;FEM;SG
bases	basi	base	base	N;FEM;PL	N;FEM;PL
industrielle	industriale	industriel	industriale	ADJ;FEM;SG	ADJ;SG
diamètre	diametro	diamètre	diametro	N;MASC;SG	N;MASC;SG
peintures	pitture	peinture	pittura	N;FEM;PL	N;FEM;PL
peintures	vernici	peinture	vernice	N;FEM;PL	N;MASC;PL
peintures	dipinti	peinture	dipinto	N;FEM;PL	N;MASC;PL
peintures	quadri	peinture	quadro	N;FEM;PL	N;MASC;PL
invasion	invasione	invasion	invasione	N;FEM;SG	N;FEM;SG
adversaire	avversario	adversaire	avversario	N;MASC;SG	N;MASC;SG
adversaire	avversario	adversaire	avversario	N;MASC;SG	N;MASC;SG
adversaire	avversaria	adversaire	avversario	N;MASC;SG	N;FEM;SG
individus	individui	individu	individuo	N;MASC;PL	N;MASC;PL
franchise	franchigia	franchise	franchigia	N;FEM;SG	N;FEM;SG
franchise	franchising	franchise	franchising	N;FEM;SG	N;MASC
conscience	coscienza	conscience	coscienza	N;FEM;SG	N;FEM;SG
conscience	sensibilizzazione	conscience	sensibilizzazione	N;FEM;SG	N;FEM;SG
conscience	consapevolezza	conscience	consapevolezza	N;FEM;SG	N;FEM;SG
conscience	coscienza	conscience	coscienza	N;FEM;SG	N;FEM;SG
conscience	consapevolezza	conscience	consapevolezza	N;FEM;SG	N;FEM;SG
maîtres	masters	maître	masters	N;MASC;PL	N;MASC
maîtres	padroni	maître	padrone	N;MASC;PL	N;MASC;PL
maîtres	maestri	maître	maestro	N;MASC;PL	N;MASC;PL
représenté	rappresentato	représenter	rappresentare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
représenté	rappresentata	représenter	rappresentare	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
représenté	raffigurato	représenter	raffigurare	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
expositions	esposizioni	exposition	esposizione	N;FEM;PL	N;FEM;PL
expositions	mostre	exposition	mostra	N;FEM;PL	N;FEM;PL
expositions	esposizioni	exposition	esposizione	N;FEM;PL	N;FEM;PL
rappelle	rammenta	rappeler	rammentare	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
lion	lion	lion	lion	N;MASC;SG	N
lion	leone	lion	leone	N;MASC;SG	N;MASC;SG
peur	paura	peur	paura	N;FEM;SG	N;FEM;SG
peur	paura	peur	paura	N;FEM;SG	N;FEM;SG
peur	timore	peur	timore	N;FEM;SG	N;MASC;SG
peur	fear	peur	fear	N;FEM;SG	N
peur	paura	peur	paura	N;FEM;SG	N;FEM;SG
actives	attivi	actif	attivo	ADJ;FEM;PL	ADJ;MASC;PL
actives	attive	actif	attivo	ADJ;FEM;PL	ADJ;FEM;PL
administratif	amministrativo	administratif	amministrativo	ADJ;MASC;SG	ADJ;MASC;SG
peuples	popoli	peuple	popolo	N;MASC;PL	N;MASC;PL
nomination	appuntamento	nomination	appuntamento	N;FEM;SG	N;MASC;SG
