رده	třída	رده	třída	N;SG	N;NOM;FEM;SG;POS
توصیه	doporučení	توصیه	doporučení	N;SG	N;NOM;NEUT;SG;POS
کلیسا	kostela	None	kostel	N;SG	N;INAN;GEN;MASC;SG;POS
کلیسا	kostel	None	kostel	N;SG	N;INAN;NOM;MASC;SG;POS
کلیسا	církev	None	církev	N;SG	N;NOM;FEM;SG;POS
لیبی	libyi	None	libye	N;SG	N;DAT;FEM;SG;POS
هوانوردی	letectví	هوانوردی	letectví	N;SG	N;NOM;NEUT;SG;POS
هوانوردی	letectví	هوانوردی	letectví	N;SG	N;NOM;NEUT;SG;POS
دوازده	dvanáct	دوازده	dvanáct	NUM	NUM;NOM;SG
بزرگراه	dálnice	بزرگراه	dálnice	N;SG	N;NOM;FEM;SG;POS
بزرگراه	dálnice	بزرگراه	dálnice	N;SG	N;NOM;FEM;SG;POS
بزرگراه	dálnici	بزرگراه	dálnice	N;SG	N;ACC;FEM;SG;POS
بزرگراه	dálnice	بزرگراه	dálnice	N;SG	N;NOM;FEM;SG;POS
اخبار	zprávy	خبر	zpráva	N;PL	N;NOM;FEM;PL;POS
اخبار	novinky	خبر	novinka	N;PL	N;NOM;FEM;PL;POS
پرسپولیس	persepolis	پرسپولیس	persepolis	N;SG	N;INAN;NOM;MASC;SG;POS
کنفرانس	konference	کنفرانس	konference	N;SG	N;NOM;FEM;SG;POS
کنفرانس	konferenci	کنفرانس	konference	N;SG	N;ACC;FEM;SG;POS
هاروارد	harvardu	هاروارد	harvarda	N;SG	N;INAN;DAT;MASC;SG;POS
هاروارد	harvard	هاروارد	harvard	N;SG	N;INAN;NOM;MASC;SG;POS
مراجعه	vyhledání	مراجعه	vyhledání	N;SG	N;NOM;NEUT;SG;POS
آشکار	zjevná	آشکار	zjevný	ADJ	ADJ;NOM;FEM;SG;POS
آشکار	zjevné	آشکار	zjevný	ADJ	ADJ;NOM;NEUT;SG;POS
آشکار	zřejmé	آشکار	zřejmý	ADJ	ADJ;NOM;NEUT;SG;POS
آشکار	zřejmá	آشکار	zřejmý	ADJ	ADJ;NOM;FEM;SG;POS
آشکار	evidentní	آشکار	evidentní	ADJ	ADJ;NOM;MASC;SG;POS
ترور	teror	ترور	teror	N;SG	N;INAN;NOM;MASC;SG;POS
ترور	děs	ترور	děs	N;SG	N;NOM;MASC;SG;POS
ترور	hrůza	ترور	hrůza	N;SG	N;NOM;FEM;SG;POS
ترور	zavraždění	ترور	zavraždění	N;SG	N;NOM;NEUT;SG;POS
ترور	atentát	ترور	atentát	N;SG	N;INAN;NOM;MASC;SG;POS
معدن	těžba	None	těžba	N;SG	N;NOM;FEM;SG;POS
شکایت	stížnost	شکایت	stížnost	N;SG	N;NOM;FEM;SG;POS
شکایت	podnět	شکایت	podnět	N;SG	N;INAN;NOM;MASC;SG;POS
خشونت	násilník	خشونت	násilník	N;SG	N;ANIM;NOM;MASC;SG;POS
خشونت	násilí	خشونت	násilí	N;SG	N;NOM;NEUT;SG;POS
افتتاح	otevírání	افتتاح	otevírání	N;SG	N;NOM;NEUT;SG;POS
افتتاح	otevření	افتتاح	otevření	N;SG	N;NOM;NEUT;SG;POS
افتتاح	zahájení	افتتاح	zahájení	N;SG	N;NOM;NEUT;SG;POS
طلای	zlato	طلا	zlato	N;SG	N;NOM;NEUT;SG;POS
تألیف	skládání	تألیف	skládání	N;SG	N;NOM;NEUT;SG;POS
میانی	střed	None	střed	N;SG	N;INAN;NOM;MASC;SG;POS
پزشک	lékař	پزشک	lékař	N;SG	N;ANIM;NOM;MASC;SG;POS
توهین	urážka	توهین	urážka	N;SG	N;NOM;FEM;SG;POS
توهین	urážka	توهین	urážka	N;SG	N;NOM;FEM;SG;POS
سازنده	stvořitel	سازنده	stvořitel	N;SG	N;ANIM;NOM;MASC;SG;POS
سازنده	tvůrce	سازنده	tvůrce	N;SG	N;ANIM;NOM;MASC;SG;POS
سازنده	stvořiteli	سازنده	stvořitel	N;SG	N;ANIM;DAT;MASC;SG;POS
سازنده	tvůrce	سازنده	tvůrce	N;SG	N;ANIM;NOM;MASC;SG;POS
سازنده	výrobce	سازنده	výrobce	N;SG	N;ANIM;NOM;MASC;SG;POS
آزمون	test	آزمون	test	N;SG	N;INAN;NOM;MASC;SG;POS
آزمون	zkouška	آزمون	zkouška	N;SG	N;NOM;FEM;SG;POS
آزمون	testování	آزمون	testování	N;SG	N;NOM;NEUT;SG;POS
آزمون	zkoušení	آزمون	zkoušení	N;SG	N;NOM;NEUT;SG;POS
آزمون	zkouška	آزمون	zkouška	N;SG	N;NOM;FEM;SG;POS
آزمون	kvíz	آزمون	kvízt	N;SG	N;INAN;NOM;MASC;SG;POS
موقت	teplota	None	teplota	N;SG	N;NOM;FEM;SG;POS
تبلیغات	reklamy	تبلیغ	reklama	N;PL	N;NOM;FEM;PL;POS
درستی	správnost	درستی	správnost	N;SG	N;NOM;FEM;SG;POS
درستی	správnosti	درستی	správnost	N;SG	N;NOM;FEM;SG;POS
ضرب	násobení	None	násobení	N;SG	N;NOM;NEUT;SG;POS
ضرب	produkt	None	produkt	N;SG	N;INAN;NOM;MASC;SG;POS
ضرب	produktu	None	produkt	N;SG	N;INAN;GEN;MASC;SG;POS
ضرب	výrobek	None	výrobek	N;SG	N;INAN;NOM;MASC;SG;POS
ضرب	tempo	None	tempo	N;SG	N;NOM;NEUT;SG;POS
ملاقات	návštěvu	ملاقات	návštěva	N;SG	N;ACC;FEM;SG;POS
ملاقات	návštěva	ملاقات	návštěva	N;SG	N;NOM;FEM;SG;POS
ملاقات	setkání	ملاقات	setkání	N;SG	N;NOM;NEUT;SG;POS
ملاقات	schůzka	ملاقات	schůzka	N;SG	N;NOM;FEM;SG;POS
ملاقات	schůze	ملاقات	schůze	N;SG	N;NOM;FEM;SG;POS
ملاقات	zasedání	ملاقات	zasedání	N;SG	N;NOM;NEUT;SG;POS
ملاقات	porada	ملاقات	porada	N;SG	N;NOM;FEM;SG;POS
افزودن	přidání	افزودن	přidání	N;SG	N;NOM;NEUT;SG;POS
کمال	dokonalost	کمال	dokonalost	N;SG	N;NOM;FEM;SG;POS
کمال	dokonalosti	کمال	dokonalost	N;SG	N;NOM;FEM;SG;POS
کمال	kemal	کمال	kemal	N;SG	N;ANIM;NOM;MASC;SG;POS
اقامت	bydliště	اقامت	bydliště	N;SG	N;NOM;NEUT;SG;POS
اقامت	rezident	اقامت	rezident	N;SG	N;ANIM;NOM;MASC;SG;POS
اقامت	sídlo	اقامت	sídlo	N;SG	N;NOM;NEUT;SG;POS
اقامت	bydliště	اقامت	bydliště	N;SG	N;NOM;NEUT;SG;POS
اقامت	rezidence	اقامت	rezidence	N;SG	N;NOM;FEM;SG;POS
چمن	trávník	None	trávník	N;SG	N;INAN;NOM;MASC;SG;POS
چمن	trávníku	None	trávník	N;SG	N;INAN;GEN;MASC;SG;POS
چمن	tráva	None	tráva	N;SG	N;NOM;FEM;SG;POS
پیاده	noha	پیاده	noha	N;SG	N;NOM;FEM;SG;POS
پیاده	nohu	پیاده	noha	N;SG	N;ACC;FEM;SG;POS
علامت	signál	None	signál	N;SG	N;INAN;NOM;MASC;SG;POS
علامت	znak	None	znak	N;SG	N;INAN;NOM;MASC;SG;POS
علامت	podpis	None	podpis	N;SG	N;INAN;NOM;MASC;SG;POS
دشمن	nepříteli	دشمن	nepřítel	N;SG	N;ANIM;DAT;MASC;SG;POS
دشمن	nepřítel	دشمن	nepřítel	N;SG	N;ANIM;NOM;MASC;SG;POS
توافق	vypořádání	توافق	vypořádání	N;SG	N;NOM;NEUT;SG;POS
توافق	zúčtování	توافق	zúčtování	N;SG	N;NOM;NEUT;SG;POS
توافق	vyrovnání	توافق	vyrovnání	N;SG	N;NOM;NEUT;SG;POS
توافق	urovnání	توافق	urovnání	N;SG	N;NOM;NEUT;SG;POS
توافق	kompromis	توافق	kompromis	N;SG	N;INAN;NOM;MASC;SG;POS
توافق	dohoda	توافق	dohoda	N;SG	N;NOM;FEM;SG;POS
توافق	dohodou	توافق	dohoda	N;SG	N;INS;FEM;SG;POS
توافق	uspořádání	توافق	uspořádání	N;SG	N;NOM;NEUT;SG;POS
توافق	ujednání	توافق	ujednání	N;SG	N;NOM;NEUT;SG;POS
صعود	vzestup	صعود	vzestup	N;SG	N;INAN;NOM;MASC;SG;POS
صعود	povznesení	صعود	povznesení	N;SG	N;NOM;NEUT;SG;POS
صعود	lezení	صعود	lezení	N;SG	N;NOM;NEUT;SG;POS
صعود	stoupání	صعود	stoupání	N;SG	N;NOM;NEUT;SG;POS
مریم	marie	مریم	marie	N;SG	N;NOM;FEM;SG;POS
مریم	maryam	مریم	maryam	N;SG	N;NOM;MASC;SG;POS
استخوان	kostí	استخوان	kost	N;SG	N;INS;FEM;SG;POS
استخوان	kost	استخوان	kost	N;SG	N;NOM;FEM;SG;POS
استخوان	kostí	استخوان	kost	N;SG	N;INS;FEM;SG;POS
کنتیکت	connecticutu	کنتیکت	connecticut	N;SG	N;ACC;FEM;SG;POS
کوروش	cyrus	کوروش	cyrus	N;SG	N;INAN;NOM;MASC;SG;POS
رادیویی	radio	رادیویی	rádio	N;SG	N;NOM;NEUT;SG;POS
رادیویی	vysílačka	رادیویی	vysílačka	N;SG	N;NOM;FEM;SG;POS
رادیویی	rádio	رادیویی	rádio	N;SG	N;NOM;NEUT;SG;POS
رادیویی	rozhlas	رادیویی	rozhlas	N;SG	N;INAN;NOM;MASC;SG;POS
متروی	metra	متروی	metro	N;SG	N;NOM;NEUT;SG;POS
متروی	metrem	متروی	metr	N;SG	N;INAN;INS;MASC;SG;POS
متروی	metru	متروی	metr	N;SG	N;GEN;MASC;SG;POS
متروی	metro	متروی	metro	N;SG	N;NOM;NEUT;SG;POS
متروی	metra	متروی	metro	N;SG	N;NOM;NEUT;SG;POS
متروی	metro	متروی	metro	N;SG	N;NOM;NEUT;SG;POS
شاهان	králů	None	král	N;PL	N;ANIM;GEN;MASC;PL;POS
بیل	bille	بیل	bille	N;SG	N;DAT;FEM;SG;POS
معبد	svatyně	None	svatyně	N;SG	N;NOM;FEM;SG;POS
معبد	svatyně	None	svatyně	N;SG	N;NOM;FEM;SG;POS
معبد	chrám	None	chrám	N;SG	N;INAN;NOM;MASC;SG;POS
ارکستر	orchestru	ارکستر	orchestr	N;SG	N;INAN;GEN;MASC;SG;POS
ارکستر	orchestr	ارکستر	orchestr	N;SG	N;INAN;NOM;MASC;SG;POS
نازی	nacista	نازی	nacista	N;SG	N;ANIM;NOM;MASC;SG;POS
بنی	bennyho	بنی	benný	N;SG	N;ANIM;ACC;MASC;SG;POS
ون	dodávka	ون	dodávka	N;SG	N;NOM;FEM;SG;POS
مسلح	ozbrojená	None	ozbrojený	ADJ	ADJ;NOM;FEM;SG;POS
مسلح	ozbrojený	None	ozbrojený	ADJ	ADJ;INAN;NOM;MASC;SG;POS
مسلح	ozbrojen	None	ozbrojený	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
مسلح	ozbrojené	None	ozbrojený	ADJ	ADJ;NOM;MASC;PL;POS
مخالفان	soupeři	مخالف	soupeř	N;PL	N;ANIM;NOM;MASC;PL;POS
مخالفان	odpůrci	مخالف	odpůrce	N;PL	N;ANIM;NOM;MASC;PL;POS
پیانو	piáno	پیانو	piáno	N;SG	N;NOM;NEUT;SG;POS
پیانو	piano	پیانو	piano	N;SG	N;NOM;NEUT;SG;POS
پیانو	klavír	پیانو	klavír	N;SG	N;INAN;NOM;MASC;SG;POS
مانع	překážka	مانع	překážka	N;SG	N;NOM;FEM;SG;POS
مانع	překážku	مانع	překážka	N;SG	N;ACC;FEM;SG;POS
مانع	bariéra	مانع	bariéra	N;SG	N;NOM;FEM;SG;POS
مانع	překážka	مانع	překážka	N;SG	N;NOM;FEM;SG;POS
مانع	bariéru	مانع	bariéra	N;SG	N;ACC;FEM;SG;POS
سلاح	zbraně	سلاح	zbraň	N;PL	N;NOM;FEM;PL;POS
سیاره	planetu	سیاره	planeta	N;SG	N;ACC;FEM;SG;POS
سیاره	planeta	سیاره	planeta	N;SG	N;NOM;FEM;SG;POS
سیاره	planetě	سیاره	planeta	N;SG	N;DAT;FEM;SG;POS
فاکس	liška	فاکس	liška	N;SG	N;NOM;FEM;SG;POS
رنگی	zdobení	رنگی	zdobení	N;SG	N;NOM;NEUT;SG;POS
راحتی	pohodlí	راحتی	pohodlí	N;SG	N;NOM;NEUT;SG;POS
ساختمانی	budování	ساختمان	budování	N;SG	N;NOM;NEUT;SG;POS
ساختمانی	stavění	ساختمان	stavění	N;SG	N;NOM;NEUT;SG;POS
ساختمانی	budova	ساختمان	budova	N;SG	N;NOM;FEM;SG;POS
شریف	sharif	None	sharif	N;SG	N;ANIM;NOM;MASC;SG;POS
دبیر	sekretářka	دبیر	sekretářka	N;SG	N;NOM;FEM;SG;POS
دبیر	tajemník	دبیر	tajemník	N;SG	N;ANIM;NOM;MASC;SG;POS
آگاهی	vědomí	آگاهی	vědomí	N;SG	N;NOM;NEUT;SG;POS
آگاهی	poznání	آگاهی	poznání	N;SG	N;NOM;NEUT;SG;POS
آگاهی	znalost	آگاهی	znalost	N;SG	N;NOM;FEM;SG;POS
آگاهی	vědění	آگاهی	vědění	N;SG	N;NOM;NEUT;SG;POS
آگاهی	informovanost	آگاهی	informovanost	N;SG	N;NOM;FEM;SG;POS
آگاهی	uvědomění	آگاهی	uvědomění	N;SG	N;NOM;NEUT;SG;POS
آگاهی	povědomí	آگاهی	povědomí	N;SG	N;NOM;NEUT;SG;POS
مقابله	konfrontace	مقابله	konfrontace	N;SG	N;NOM;FEM;SG;POS
مقابله	konfrontaci	مقابله	konfrontace	N;SG	N;ACC;FEM;SG;POS
مقابله	boj	مقابله	boj	N;SG	N;INAN;NOM;MASC;SG;POS
اتفاقات	události	اتفاق	událost	N;PL	N;NOM;FEM;PL;POS
اسمیت	smithe	اسمیت	smitha	N;SG	N;ANIM;ACC;MASC;SG;POS
مفاهیم	důsledky	مفهوم	důsledek	N;PL	N;INAN;NOM;MASC;PL;POS
مفاهیم	pojmy	مفهوم	pojem	N;PL	N;INAN;NOM;MASC;PL;POS
مفاهیم	koncepty	مفهوم	koncept	N;PL	N;INAN;NOM;MASC;PL;POS
کاملا	kompletně	None	kompletně	ADV	ADV;POS
کاملا	zcela	None	zcela	ADV	ADV
کاملا	naprosto	None	naprosto	ADV	ADV
کاملا	úplně	None	úplně	ADV	ADV;POS
مصالح	materiály	مصالح	materiál	N;PL	N;INAN;NOM;MASC;PL;POS
تأکید	důraz	تأکید	důraz	N;SG	N;INAN;NOM;MASC;SG;POS
تأکید	soudržnost	تأکید	soudržnost	N;SG	N;NOM;FEM;SG;POS
تأکید	soulad	تأکید	soulad	N;SG	N;INAN;NOM;MASC;SG;POS
شرط	sázka	شرط	sázka	N;SG	N;NOM;FEM;SG;POS
شرط	stav	شرط	stav	N;SG	N;INAN;NOM;MASC;SG;POS
شرط	podmínkou	شرط	podmínka	N;SG	N;INS;FEM;SG;POS
شرط	podmínka	شرط	podmínka	N;SG	N;NOM;FEM;SG;POS
روزانه	denně	روزانه	denně	ADV	ADV;POS
واقعیت	pravda	واقعیت	pravda	N;SG	N;NOM;FEM;SG;POS
واقعیت	pravdu	واقعیت	pravda	N;SG	N;ACC;FEM;SG;POS
واقعیت	skutečnost	واقعیت	skutečnost	N;SG	N;NOM;FEM;SG;POS
واقعیت	realita	واقعیت	realita	N;SG	N;NOM;FEM;SG;POS
بالاترین	nejvyšší	بالا	vysoký	ADJ;RL	ADJ;NOM;RL;MASC;SG;POS
تمرکز	soustředění	تمرکز	soustředění	N;SG	N;NOM;NEUT;SG;POS
تمرکز	zaměření	تمرکز	zaměření	N;SG	N;NOM;NEUT;SG;POS
گوشت	maso	گوشت	maso	N;SG	N;NOM;NEUT;SG;POS
گوشت	masa	گوشت	maso	N;SG	N;NOM;NEUT;SG;POS
گوشت	maso	گوشت	maso	N;SG	N;NOM;NEUT;SG;POS
حقیقی	pravda	حقیقی	pravda	N;SG	N;NOM;FEM;SG;POS
حقیقی	true	حقیقی	true	N;SG	N;INAN;NOM;MASC;SG;POS
تئوری	teorie	تئوری	teorie	N;SG	N;NOM;FEM;SG;POS
تئوری	teorii	تئوری	teorie	N;SG	N;ACC;FEM;SG;POS
فاز	fáze	فاز	fáze	N;SG	N;NOM;FEM;SG;POS
فاز	etapa	فاز	etapa	N;SG	N;NOM;FEM;SG;POS
پیچیده	složité	پیچیده	složitý	ADJ	ADJ;NOM;NEUT;SG;POS
پیچیده	komplexní	پیچیده	komplexní	ADJ	ADJ;NOM;MASC;SG;POS
پیچیده	složitá	پیچیده	složitý	ADJ	ADJ;NOM;FEM;SG;POS
پیچیده	složité	پیچیده	složitý	ADJ	ADJ;NOM;NEUT;SG;POS
پیچیده	komplikovaný	پیچیده	komplikovaný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پیچیده	komplikovaná	پیچیده	komplikovaný	ADJ	ADJ;NOM;FEM;SG;POS
پیچیده	složitý	پیچیده	složitý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
پیچیده	komplikované	پیچیده	komplikovaný	ADJ	ADJ;NOM;NEUT;SG;POS
بیماران	pacienti	بیمار	pacient	N;PL	N;ANIM;NOM;MASC;PL;POS
بیماران	pacientů	بیمار	pacient	N;PL	N;ANIM;GEN;MASC;PL;POS
بیماران	pacienty	بیمار	pacient	N;PL	N;ANIM;ACC;MASC;PL;POS
ایمنی	bezpečnosti	ایمنی	bezpečnost	N;SG	N;NOM;FEM;SG;POS
ایمنی	bezpečnost	ایمنی	bezpečnost	N;SG	N;NOM;FEM;SG;POS
ایمنی	bezpečí	ایمنی	bezpečí	N;SG	N;NOM;NEUT;SG;POS
جسم	tělo	جسم	tělo	N;SG	N;NOM;NEUT;SG;POS
جسم	corpus	جسم	corpus	N;SG	N;INAN;NOM;MASC;SG;POS
جسم	maso	جسم	maso	N;SG	N;NOM;NEUT;SG;POS
پرانتز	držák	پرانتز	držák	N;SG	N;INAN;NOM;MASC;SG;POS
ماریا	marie	ماریا	marie	N;SG	N;NOM;FEM;SG;POS
ماریا	marii	ماریا	marie	N;SG	N;ACC;FEM;SG;POS
سوال	otázka	None	otázka	N;SG	N;NOM;FEM;SG;POS
سوال	dotaz	None	dotaz	N;SG	N;INAN;NOM;MASC;SG;POS
احزاب	společnosti	حزب	společnost	N;PL	N;NOM;FEM;PL;POS
احزاب	firmy	حزب	firma	N;PL	N;NOM;FEM;PL;POS
احزاب	večírky	حزب	večírka	N;PL	N;NOM;FEM;PL;POS
احزاب	strany	حزب	strana	N;PL	N;NOM;FEM;PL;POS
زاویه	úhlu	زاویه	úhel	N;SG	N;INAN;GEN;MASC;SG;POS
زاویه	úhel	زاویه	úhel	N;SG	N;INAN;NOM;MASC;SG;POS
آفتاب	slunce	آفتاب	slunce	N;SG	N;NOM;NEUT;SG;POS
آفتاب	sluníčko	آفتاب	sluníčko	N;SG	N;NOM;NEUT;SG;POS
اتهام	obvinění	اتهام	obvinění	N;SG	N;NOM;NEUT;SG;POS
اتهام	obvinění	اتهام	obvinění	N;SG	N;NOM;NEUT;SG;POS
اتهام	poplatek	اتهام	poplatek	N;SG	N;INAN;NOM;MASC;SG;POS
اتهام	obvinění	اتهام	obvinění	N;SG	N;NOM;NEUT;SG;POS
اتهام	nálož	اتهام	nálož	N;SG	N;NOM;FEM;SG;POS
اتهام	obvinění	اتهام	obvinění	N;SG	N;NOM;NEUT;SG;POS
اتهام	obviňování	اتهام	obviňování	N;SG	N;NOM;NEUT;SG;POS
پدیده	jev	پدیده	jev	N;SG	N;INAN;NOM;MASC;SG;POS
پدیده	fenomén	پدیده	fenomén	N;SG	N;INAN;NOM;MASC;SG;POS
ارمنیان	arménů	ارمنیان	armén	N;PL	N;ANIM;GEN;MASC;PL;POS
کوبا	koba	کوبا	koba	N;SG	N;ANIM;NOM;MASC;SG;POS
فرصت	šance	فرصت	šance	N;SG	N;NOM;FEM;SG;POS
فرصت	chance	فرصت	chanec	N;SG	N;NOM;FEM;SG;POS
فرصت	šanci	فرصت	šance	N;SG	N;ACC;FEM;SG;POS
فرصت	příležitost	فرصت	příležitost	N;SG	N;NOM;FEM;SG;POS
مربیگری	trénování	None	trénování	N;SG	N;NOM;NEUT;SG;POS
مربیگری	kouč	None	kouč	N;SG	N;ANIM;NOM;MASC;SG;POS
مربیگری	trenér	None	trenér	N;SG	N;ANIM;NOM;MASC;SG;POS
کندی	cukroví	کندی	cukroví	N;SG	N;NOM;NEUT;SG;POS
کندی	candy	کندی	cand	N;SG	N;NOM;FEM;SG;POS
بعداً	později	بعداً	pozdě	ADV	ADV;CMPR;POS
هشتمین	osmá	هشتم	osmý	ADJ;RL	ADJ;NOM;FEM;SG
فاطمه	fatima	فاطمه	fatima	N;SG	N;NOM;FEM;SG;POS
اخلاقی	morálku	اخلاقی	morálka	N;SG	N;ACC;FEM;SG;POS
اخلاقی	morálka	اخلاقی	morálka	N;SG	N;NOM;FEM;SG;POS
نماز	modlitbu	نماز	modlitba	N;SG	N;ACC;FEM;SG;POS
نماز	modlitba	نماز	modlitba	N;SG	N;NOM;FEM;SG;POS
نماز	modlitba	نماز	modlitba	N;SG	N;NOM;FEM;SG;POS
اخلاق	etiku	اخلاق	etika	N;SG	N;ACC;FEM;SG;POS
اخلاق	etika	اخلاق	etika	N;SG	N;NOM;FEM;SG;POS
اخلاق	morálku	اخلاق	morálka	N;SG	N;ACC;FEM;SG;POS
اخلاق	morálka	اخلاق	morálka	N;SG	N;NOM;FEM;SG;POS
اخلاق	morálku	اخلاق	morálka	N;SG	N;ACC;FEM;SG;POS
اخلاق	morálka	اخلاق	morálka	N;SG	N;NOM;FEM;SG;POS
تبلیغ	inzerát	تبلیغ	inzerát	N;SG	N;INAN;NOM;MASC;SG;POS
تبلیغ	reklama	تبلیغ	reklama	N;SG	N;NOM;FEM;SG;POS
تبلیغ	propagace	تبلیغ	propagace	N;SG	N;NOM;FEM;SG;POS
تبلیغ	povýšení	تبلیغ	povýšení	N;SG	N;NOM;NEUT;SG;POS
تبلیغ	propagaci	تبلیغ	propagace	N;SG	N;ACC;FEM;SG;POS
منطق	logika	منطق	logika	N;SG	N;NOM;FEM;SG;POS
منطق	logiku	منطق	logika	N;SG	N;ACC;FEM;SG;POS
امین	amin	None	amin	N;SG	N;ANIM;NOM;MASC;SG;POS
کارگران	pracovníky	کارگر	pracovník	N;PL	N;ANIM;ACC;MASC;PL;POS
کارگران	pracovníci	کارگر	pracovník	N;PL	N;ANIM;NOM;MASC;PL;POS
کارگران	dělníci	کارگر	dělník	N;PL	N;ANIM;NOM;MASC;PL;POS
بحران	krizi	بحران	krize	N;SG	N;ACC;FEM;SG;POS
بحران	krize	بحران	krize	N;SG	N;NOM;FEM;SG;POS
شناگر	záchranář	شناگر	záchranář	N;SG	N;ANIM;NOM;MASC;SG;POS
شناگر	plavec	شناگر	plavec	N;SG	N;ANIM;NOM;MASC;SG;POS
تولیدی	výroba	تولیدی	výroba	N;SG	N;NOM;FEM;SG;POS
پارلمان	parlament	پارلمان	parlament	N;SG	N;INAN;NOM;MASC;SG;POS
پارلمان	parlamentu	پارلمان	parlament	N;SG	N;INAN;DAT;MASC;SG;POS
ستاد	personál	ستاد	personál	N;SG	N;INAN;NOM;MASC;SG;POS
تخمین	odhad	تخمین	odhad	N;SG	N;INAN;NOM;MASC;SG;POS
تخمین	odhad	تخمین	odhad	N;SG	N;INAN;NOM;MASC;SG;POS
مخفی	tajemství	مخفی	tajemství	N;SG	N;NOM;NEUT;SG;POS
انقلابی	revoluce	انقلاب	revoluce	N;SG	N;NOM;FEM;SG;POS
انقلابی	revoluci	انقلاب	revoluce	N;SG	N;ACC;FEM;SG;POS
بال	míč	بال	míč	N;SG	N;INAN;NOM;MASC;SG;POS
بال	míček	بال	míček	N;SG	N;INAN;NOM;MASC;SG;POS
بال	ples	بال	ples	N;SG	N;INAN;NOM;MASC;SG;POS
بال	křídlo	بال	křídlo	N;SG	N;NOM;NEUT;SG;POS
میوه	ovoce	میوه	ovoce	N;SG	N;NOM;NEUT;SG;POS
میوه	ovoce	میوه	ovoce	N;SG	N;NOM;NEUT;SG;POS
کارت	karta	کارت	karta	N;SG	N;NOM;FEM;SG;POS
کارت	vizitka	کارت	vizitka	N;SG	N;NOM;FEM;SG;POS
کارت	kartu	کارت	karta	N;SG	N;ACC;FEM;SG;POS
تراکم	kondenzace	None	kondenzace	N;SG	N;NOM;FEM;SG;POS
تراکم	komprese	None	komprese	N;SG	N;NOM;FEM;SG;POS
تراکم	hustotu	None	hustota	N;SG	N;ACC;FEM;SG;POS
تراکم	hustota	None	hustota	N;SG	N;NOM;FEM;SG;POS
سیر	česneku	سیر	česnek	N;SG	N;INAN;GEN;MASC;SG;POS
سیر	česnek	سیر	česnek	N;SG	N;INAN;NOM;MASC;SG;POS
تصادفی	havárie	None	havárie	N;SG	N;NOM;FEM;SG;POS
تصادفی	nehoda	None	nehoda	N;SG	N;NOM;FEM;SG;POS
تصادفی	úraz	None	úraz	N;SG	N;INAN;NOM;MASC;SG;POS
تصادفی	náhoda	None	náhoda	N;SG	N;NOM;FEM;SG;POS
هیات	delegace	هیات	delegace	N;SG	N;NOM;FEM;SG;POS
هیات	delegaci	هیات	delegace	N;SG	N;ACC;FEM;SG;POS
هیات	pověření	هیات	pověření	N;SG	N;NOM;NEUT;SG;POS
معیارهای	metriky	معیار	metrika	N;PL	N;NOM;FEM;PL;POS
معیارهای	kritéria	معیار	kritérium	N;PL	N;NOM;NEUT;PL;POS
معیارهای	kritérií	معیار	kritérium	N;PL	N;NOM;NEUT;PL;POS
آنا	annu	آن	anna	N;SG	N;ACC;FEM;SG;POS
سگ	pejsek	سگ	pejsek	N;SG	N;ANIM;NOM;MASC;SG;POS
سگ	pes	سگ	pes	N;SG	N;ANIM;NOM;MASC;SG;POS
عوارض	komplikace	عارضه	komplikace	N;PL	N;NOM;FEM;PL;POS
استیون	stephena	استیون	stephený	N;SG	N;ANIM;ACC;MASC;SG;POS
آگوست	srpen	آگوست	srpen	N;SG	N;INAN;NOM;MASC;SG;POS
آگوست	srpna	آگوست	srpen	N;SG	N;INAN;GEN;MASC;SG;POS
تکامل	evoluci	تکامل	evoluce	N;SG	N;ACC;FEM;SG;POS
تکامل	vývoj	تکامل	vývoj	N;SG	N;INAN;NOM;MASC;SG;POS
تکامل	evoluce	تکامل	evoluce	N;SG	N;NOM;FEM;SG;POS
ایده	myšlenka	ایده	myšlenka	N;SG	N;NOM;FEM;SG;POS
ایده	idea	ایده	idea	N;SG	N;NOM;FEM;SG;POS
ایده	nápad	ایده	nápad	N;SG	N;INAN;NOM;MASC;SG;POS
نیرو	sílu	نیرو	síla	N;SG	N;ACC;FEM;SG;POS
نیرو	síla	نیرو	síla	N;SG	N;NOM;FEM;SG;POS
نیرو	síla	نیرو	síla	N;SG	N;NOM;FEM;SG;POS
روان	běh	روان	běh	N;SG	N;INAN;NOM;MASC;SG;POS
روان	běhání	روان	běhání	N;SG	N;NOM;NEUT;SG;POS
مجری	moderátorka	None	moderátorka	N;SG	N;NOM;FEM;SG;POS
مجری	vykonavatel	None	vykonavatel	N;SG	N;ANIM;NOM;MASC;SG;POS
ژیمناستیک	gymnastiku	ژیمناستیک	gymnastika	N;SG	N;ACC;FEM;SG;POS
خویشاوندان	příbuzných	None	příbuzný	N;PL	N;ANIM;GEN;MASC;PL;POS
خویشاوندان	příbuzné	None	příbuzný	N;PL	N;ANIM;NOM;MASC;PL;POS
خویشاوندان	příbuzní	None	příbuzný	N;PL	N;ANIM;NOM;MASC;PL;POS
خویشاوندان	kin	None	kino	N;PL	N;GEN;NEUT;PL;POS
