この	to	この	ta	DET	DET;NOM;NEUT;SG
灯台	svetilnik	灯台	svetilnik	N	N;NOM;MASC;SG
灯台	beacon	灯台	beacon	N	N;NOM;MASC;SG
灯台	svetilnik	灯台	svetilnik	N	N;NOM;MASC;SG
グレード	stopnja	グレード	stopnja	N	N;NOM;FEM;SG
カラオケ	karaoke	カラオケ	karaok	N	N;NOM;MASC;SG
ライオン	levu	ライオン	lev	N	N;DAT;MASC;SG
ライオン	lev	ライオン	lev	N	N;NOM;MASC;SG
探検	raziskuje	探検	raziskovati	V	V;IPFV;IND;SG;3;PRS;FIN
探検	raziskati	探検	raziskati	V	V;PFV;NFIN
突然	nenadoma	突然	nenadoma	ADV	ADV
突然	naenkrat	突然	naenkrat	ADV	ADV
定数	konstanta	定数	konstant	N	N;NOM;FEM;SG
定数	konstante	定数	konstant	N	N;NOM;FEM;PL
ビーム	žarek	ビーム	žarek	N	N;NOM;MASC;SG
ビーム	snop	ビーム	snop	N	N;NOM;MASC;SG
正義	pravosodje	正義	pravosodje	N	N;NOM;NEUT;SG
正義	pravičnost	正義	pravičnost	N	N;NOM;FEM;SG
正義	pravica	正義	pravica	N	N;NOM;FEM;SG
少数	manjšina	少数	manjšina	N	N;NOM;FEM;SG
少数	manjšino	少数	manjšina	N	N;ACC;FEM;SG
少数	manjšine	少数	manjšina	N	N;NOM;FEM;PL
アプリ	app	アプリ	app	N	N;NOM;MASC;SG
アプリ	aplikacija	アプリ	aplikacija	N	N;NOM;FEM;SG
アプリ	aplikaciji	アプリ	aplikacija	N	N;DAT;FEM;SG
アプリ	aplikacijo	アプリ	aplikacija	N	N;ACC;FEM;SG
アプリ	aplikacije	アプリ	aplikacija	N	N;NOM;FEM;PL
ピンク	pink	ピンク	pink	N	N;NOM;MASC;SG
ピンク	roza	ピンク	roza	N	N;NOM;FEM;SG
中国語	kitajci	中国語	kitajec	N	N;NOM;MASC;PL
ランプ	svetilko	ランプ	svetilka	N	N;ACC;FEM;SG
ランプ	svetilka	ランプ	svetilka	N	N;NOM;FEM;SG
ランプ	rampo	ランプ	rampa	N	N;ACC;FEM;SG
運命	usoda	運命	usoda	N	N;NOM;FEM;SG
運命	usodo	運命	usoda	N	N;ACC;FEM;SG
運命	usoda	運命	usoda	N	N;NOM;FEM;SG
運命	usodo	運命	usoda	N	N;ACC;FEM;SG
海賊	piratstvo	海賊	piratstvo	N	N;NOM;NEUT;SG
海賊	pirat	海賊	pirat	N	N;NOM;MASC;SG
海賊	pirati	海賊	pirati	N	N;NOM;MASC;PL
海賊	piratov	海賊	pirat	N	N;GEN;MASC;PL
タッチ	dotik	タッチ	dotik	N	N;NOM;MASC;SG
概要	pregled	概要	pregled	N	N;NOM;MASC;SG
概要	povzetek	概要	povzetek	N	N;NOM;MASC;SG
成分	sestavine	成分	sestavina	N	N;NOM;FEM;PL
初演	premiero	初演	premiera	N	N;ACC;FEM;SG
初演	premiera	初演	premier	N	N;NOM;MASC;SG
初演	premieri	初演	premiera	N	N;NOM;FEM;DU
初演	premiere	初演	premiera	N	N;NOM;FEM;PL
紛争	konflikti	紛争	konflikt	N	N;NOM;MASC;PL
紛争	spori	紛争	spor	N	N;NOM;MASC;PL
紛争	spopadi	紛争	spopad	N	N;NOM;MASC;PL
紛争	spori	紛争	spor	N	N;NOM;MASC;PL
紛争	spore	紛争	spora	N	N;NOM;FEM;PL
紛争	navzkrižje	紛争	navzkrižje	N	N;NOM;NEUT;SG
紛争	spor	紛争	spor	N	N;NOM;MASC;SG
紛争	konflikt	紛争	konflikt	N	N;NOM;MASC;SG
紛争	spopad	紛争	spopad	N	N;NOM;MASC;SG
ジャーナリスト	novinarka	ジャーナリスト	novinarka	N	N;NOM;FEM;SG
ジャーナリスト	novinarja	ジャーナリスト	novinar	N	N;ANIM;ACC;MASC;SG
ジャーナリスト	novinar	ジャーナリスト	novinar	N	N;NOM;MASC;SG
ジャーナリスト	novinarji	ジャーナリスト	novinar	N	N;NOM;MASC;PL
ジャーナリスト	novinarjev	ジャーナリスト	novinar	N	N;GEN;MASC;PL
ジャーナリスト	novinarje	ジャーナリスト	novinar	N	N;ACC;MASC;PL
リズム	ritmi	リズム	ritmi	N	N;NOM;MASC;PL
リズム	ritem	リズム	ritem	N	N;NOM;MASC;SG
美しい	čudovita	美しい	čudovit	ADJ	ADJ;NOM;FEM;SG
美しい	lepi	美しい	lep	ADJ	ADJ;NOM;MASC;PL
美しい	lepe	美しい	lep	ADJ	ADJ;NOM;FEM;PL
美しい	lepa	美しい	lep	ADJ	ADJ;NOM;FEM;SG
フェリー	trajekt	フェリー	trajekt	N	N;NOM;MASC;SG
フットボール	football	フットボール	football	N	N;NOM;MASC;SG
フットボール	nogomet	フットボール	nogomet	N	N;NOM;MASC;SG
フットボール	fuzbal	フットボール	fuzbal	N	N;NOM;MASC;SG
地形	topografija	地形	topografija	N	N;NOM;FEM;SG
地形	teren	地形	teren	N	N;NOM;MASC;SG
財産	last	財産	last	N	N;NOM;FEM;SG
財産	lastnost	財産	lastnost	N	N;NOM;FEM;SG
財産	premoženje	財産	premoženje	N	N;NOM;NEUT;SG
財産	nepremičnine	財産	nepremičnina	N	N;NOM;FEM;PL
財産	lastnina	財産	lastnina	N	N;NOM;FEM;SG
広報	reklamo	広報	reklama	N	N;ACC;FEM;SG
功績	dosežke	功績	dosežek	N	N;ACC;MASC;PL
功績	dosežki	功績	dosežek	N	N;NOM;MASC;PL
功績	dosežek	功績	dosežek	N	N;NOM;MASC;SG
功績	doseganje	功績	doseganje	N	N;NOM;NEUT;SG
コスト	strošek	コスト	strošek	N	N;NOM;MASC;SG
コスト	stroški	コスト	strošek	N	N;NOM;MASC;PL
コスト	stroški	コスト	strošek	N	N;NOM;MASC;PL
ミドル	sredina	ミドル	sredina	N	N;NOM;FEM;SG
特性	lastnosti	特性	lastnost	N	N;NOM;FEM;PL
特性	značilnosti	特性	značilnost	N	N;NOM;FEM;PL
特性	značilnost	特性	značilnost	N	N;NOM;FEM;SG
財務	finance	財務	finance	N	N;NOM;FEM;PL
財務	financiranje	財務	financiranje	N	N;NOM;NEUT;SG
変形	seva	変形	seva	V	V;IPFV;IND;SG;3;PRS;FIN
パネル	plošče	パネル	plošča	N	N;NOM;FEM;PL
パネル	plošča	パネル	plošča	N	N;NOM;FEM;SG
パネル	pult	パネル	pult	N	N;NOM;MASC;SG
パネル	ploščo	パネル	plošča	N	N;ACC;FEM;SG
パネル	ploskev	パネル	ploskv	N	N;GEN;MASC;SG
馬場	baba	馬場	babati	N	N;NOM;FEM;SG
マンガ	manga	マンガ	manga	N	N;NOM;FEM;SG
キャップ	pokrovček	キャップ	pokrovček	N	N;NOM;MASC;SG
キャップ	cap	キャップ	cap	N	N;NOM;MASC;SG
正しい	pravilna	正しい	pravilen	ADJ	ADJ;NOM;FEM;SG
正しい	pravilen	正しい	pravilen	ADJ	ADJ;NOM;INDF;MASC;SG
正しい	pravilni	正しい	pravilen	ADJ	ADJ;NOM;MASC;PL
通貨	valuta	通貨	valuta	N	N;NOM;FEM;SG
通貨	valute	通貨	valuta	N	N;NOM;FEM;PL
通貨	valute	通貨	valuta	N	N;NOM;FEM;PL
庭園	vrt	庭園	vrt	N	N;NOM;MASC;SG
庭園	vrtovi	庭園	vrt	N	N;NOM;MASC;PL
庭園	vrtovih	庭園	vrt	N	N;ESS;MASC;PL
庭園	vrtov	庭園	vrt	N	N;GEN;MASC;PL
庭園	vrtove	庭園	vrt	N	N;ACC;MASC;PL
クエスト	pohod	クエスト	pohod	N	N;NOM;MASC;SG
クエスト	iskanje	クエスト	iskanje	N	N;NOM;NEUT;SG
モーター	motor	モーター	motor	N	N;NOM;MASC;SG
圧縮	stisne	圧縮	stisniti	V	V;PFV;IND;SG;3;PRS;FIN
月間	mesec	月間	mesec	N	N;NOM;MASC;SG
月間	meseca	月間	mesec	N	N;ACC;MASC;SG
夕方	večer	夕方	večer	N	N;NOM;MASC;SG
夕方	vecer	夕方	vecer	N	N;NOM;MASC;SG
肖像	portret	肖像	portret	N	N;NOM;MASC;SG
役員	častniki	役員	častnik	N	N;NOM;MASC;PL
役員	policisti	役員	policist	N	N;NOM;MASC;PL
役員	oficirji	役員	oficir	N	N;NOM;MASC;PL
役員	častnik	役員	častnik	N	N;NOM;MASC;SG
役員	policist	役員	policist	N	N;NOM;MASC;SG
勉強	študira	勉強	študirati	V	V;IPFV;IND;SG;3;PRS;FIN
式典	slovesnost	式典	slovesnost	N	N;NOM;FEM;SG
式典	obred	式典	obred	N	N;NOM;MASC;SG
式典	slovesnosti	式典	slovesnost	N	N;NOM;FEM;SG
演技	igranje	演技	igranje	N	N;NOM;NEUT;SG
奇跡	čudežev	奇跡	čudež	N	N;GEN;MASC;PL
奇跡	čudeži	奇跡	čudež	N	N;NOM;MASC;PL
奇跡	čudeže	奇跡	čudež	N	N;NOM;FEM;PL
奇跡	čudež	奇跡	čudež	N	N;NOM;MASC;SG
バード	ptica	バード	ptica	N	N;NOM;FEM;SG
バード	ptiček	バード	ptiček	N	N;NOM;MASC;SG
バード	ptič	バード	ptič	N	N;NOM;MASC;SG
ストーン	stone	ストーン	stona	N	N;NOM;FEM;SG
ストーン	kamna	ストーン	kamn	N	N;GEN;MASC;SG
ストーン	kamen	ストーン	kamen	N	N;NOM;MASC;SG
受信	prejeti	受信	prejeti	V	V;PFV;NFIN
受信	prejeti	受信	prejeti	V	V;PFV;NFIN
受信	sprejemam	受信	sprejemati	V	V;IPFV;IND;SG;1;PRS;FIN
農林	gozdarstvo	農林	gozdarstvo	N	N;NOM;NEUT;SG
甲板	krov	甲板	krov	N	N;NOM;MASC;SG
甲板	palubi	甲板	palub	N	N;NOM;FEM;DU
事務局	pisarna	事務局	pisarna	N	N;NOM;FEM;SG
事務局	urad	事務局	urad	N	N;NOM;MASC;SG
事務局	sekretariat	事務局	sekretariat	N	N;NOM;MASC;SG
ムービー	film	ムービー	film	N	N;NOM;MASC;SG
オプション	možnosti	オプション	možnost	N	N;NOM;FEM;PL
オプション	možnost	オプション	možnost	N	N;NOM;FEM;SG
業績	dosežke	業績	dosežek	N	N;ACC;MASC;PL
業績	dosežki	業績	dosežek	N	N;NOM;MASC;PL
橋梁	viadukt	橋梁	viadukt	N	N;NOM;MASC;SG
アプリケーション	zahtevek	アプリケーション	zahtevek	N	N;NOM;MASC;SG
アプリケーション	vloga	アプリケーション	vloga	N	N;NOM;FEM;SG
アプリケーション	vloge	アプリケーション	vloga	N	N;NOM;FEM;PL
アプリケーション	prošnje	アプリケーション	prošnja	N	N;NOM;FEM;PL
アプリケーション	prijave	アプリケーション	prijava	N	N;NOM;FEM;PL
アプリケーション	aplikacije	アプリケーション	aplikacija	N	N;NOM;FEM;PL
捕手	lovilec	捕手	lovilec	N	N;NOM;MASC;SG
ミラー	zrcalo	ミラー	zrcalo	N	N;NOM;NEUT;SG
ミラー	ogledalo	ミラー	ogledalo	N	N;NOM;NEUT;SG
バレエ	balet	バレエ	balet	N	N;NOM;MASC;SG
広い	širši	広い	širok	ADJ	ADJ;NOM;DEF;CMPR;MASC;SG
広い	širša	広い	širok	ADJ	ADJ;NOM;CMPR;FEM;SG
広い	širše	広い	širok	ADJ	ADJ;NOM;CMPR;NEUT;SG
広い	široka	広い	širok	ADJ	ADJ;NOM;FEM;SG
モノ	stvari	モノ	stvar	N	N;NOM;FEM;PL
決める	odločite	決める	odločiti	V	V;PFV;IND;PL;2;PRS;FIN
決める	odloči	決める	odločiti	V	V;PFV;IND;SG;3;PRS;FIN
支社	veja	支社	veja	N	N;NOM;FEM;SG
支社	podružnica	支社	podružnica	N	N;NOM;FEM;SG
省略	izpusti	省略	izpustiti	V	V;PFV;IND;SG;3;PRS;FIN
サークル	krogi	サークル	krog	N	N;NOM;MASC;PL
サークル	kroge	サークル	krog	N	N;ACC;MASC;PL
サークル	krogov	サークル	krog	N	N;GEN;MASC;PL
サークル	krog	サークル	krog	N	N;NOM;MASC;SG
パフォーマンス	nastop	パフォーマンス	nastop	N	N;NOM;MASC;SG
パフォーマンス	zmogljivost	パフォーマンス	zmogljivost	N	N;NOM;FEM;SG
パフォーマンス	uspešnost	パフォーマンス	uspešnost	N	N;NOM;FEM;SG
パフォーマンス	uspešnosti	パフォーマンス	uspešnost	N	N;GEN;FEM;SG
ファイト	pretep	ファイト	pretep	N	N;NOM;MASC;SG
ファイト	boj	ファイト	boj	N	N;NOM;MASC;SG
ファイト	borba	ファイト	borba	N	N;NOM;FEM;SG
おそらく	verjetno	おそらく	verjetno	ADV	ADV
おそらく	vrjetno	おそらく	vrjetno	ADV	ADV
ショット	strel	ショット	strel	N	N;NOM;MASC;SG
ショット	streli	ショット	streliti	N	N;NOM;MASC;PL
若者	mladosti	若者	mladost	N	N;GEN;FEM;SG
若者	mladina	若者	mladina	N	N;NOM;FEM;SG
若者	mladost	若者	mladost	N	N;NOM;FEM;SG
兵隊	vojak	兵隊	vojak	N	N;NOM;MASC;SG
間隔	intervalih	間隔	interval	N	N;ESS;MASC;PL
間隔	interval	間隔	interval	N	N;NOM;MASC;SG
間隔	razmik	間隔	razmik	N	N;NOM;MASC;SG
生きる	živi	生きる	živeti	V	V;IPFV;IND;SG;3;PRS;FIN
生きる	živeti	生きる	živeti	V	V;IPFV;NFIN
生きる	živel	生きる	živeti	V	V;IPFV;MASC;SG;V.PTCP
生きる	živeli	生きる	živeti	V	V;IPFV;MASC;PL;V.PTCP
生きる	živela	生きる	živeti	V	V;IPFV;FEM;SG;V.PTCP
二	dvojna	二	dvojen	NUM	NUM;NOM;FEM;SG
応募	uveljavi	応募	uveljava	V	V;PFV;IND;SG;3;PRS;FIN
リスク	tveganje	リスク	tveganje	N	N;NOM;NEUT;SG
リスク	tveganja	リスク	tveganje	N	N;NOM;NEUT;PL
リスク	tveganje	リスク	tveganje	N	N;NOM;NEUT;SG
リスク	tveganj	リスク	tveganje	N	N;GEN;NEUT;PL
リスク	tveganja	リスク	tveganje	N	N;NOM;NEUT;PL
割合	odstotek	割合	odstotek	N	N;NOM;MASC;SG
割合	odstotek	割合	odstotek	N	N;NOM;MASC;SG
プリンセス	princesa	プリンセス	princes	N	N;NOM;FEM;SG
プリンセス	princeske	プリンセス	princeski	N	N;NOM;FEM;PL
プリンセス	princeska	プリンセス	princeski	N	N;NOM;FEM;SG
プリンセス	princeske	プリンセス	princeski	N	N;NOM;FEM;PL
プリンセス	princese	プリンセス	princes	N	N;NOM;FEM;PL
チェス	šah	チェス	šah	N	N;NOM;MASC;SG
チェス	šaha	チェス	šah	N	N;GEN;MASC;SG
気持ち	občutki	気持ち	občutek	N	N;NOM;MASC;PL
気持ち	čustev	気持ち	čustvo	N	N;GEN;NEUT;PL
気持ち	čustva	気持ち	čustvo	N	N;NOM;NEUT;PL
気持ち	občutke	気持ち	občutek	N	N;ACC;MASC;PL
むしろ	raje	むしろ	raje	ADV	ADV;CMPR
軍隊	vojska	軍隊	vojska	N	N;NOM;FEM;SG
軍隊	armade	軍隊	armada	N	N;NOM;FEM;PL
軍隊	vojske	軍隊	vojska	N	N;NOM;FEM;PL
軍隊	armada	軍隊	armada	N	N;NOM;FEM;SG
軍隊	vojska	軍隊	vojska	N	N;NOM;FEM;SG
軍隊	vojsko	軍隊	vojska	N	N;ACC;FEM;SG
無効	invalidne	無効	invaliden	ADJ	ADJ;NOM;FEM;PL
無効	onemogočen	無効	onemogočen	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
無効	onemogočeno	無効	onemogočen	ADJ	ADJ;NOM;NEUT;SG;V.PTCP
無効	neveljaven	無効	neveljaven	ADJ	ADJ;NOM;INDF;MASC;SG
無効	neveljavno	無効	neveljavno	ADJ	ADJ;NOM;NEUT;SG
無効	neveljavna	無効	neveljaven	ADJ	ADJ;NOM;FEM;SG
行事	dogodki	行事	dogodek	N	N;NOM;MASC;PL
行事	prireditve	行事	prireditev	N	N;NOM;FEM;PL
行事	dogodke	行事	dogodek	N	N;ACC;MASC;PL
行事	dogodkov	行事	dogodek	N	N;GEN;MASC;PL
行事	dogodek	行事	dogodek	N	N;NOM;MASC;SG
行事	prireditev	行事	prireditev	N	N;NOM;FEM;SG
行事	dogodka	行事	dogodek	N	N;NOM;MASC;SG
競争	konkurenca	競争	konkurenca	N	N;NOM;FEM;SG
競争	tekmovanje	競争	tekmovanje	N	N;NOM;NEUT;SG
競争	natečaj	競争	natečaj	N	N;NOM;MASC;SG
双子	dvojček	双子	dvojček	N	N;NOM;MASC;SG
双子	twin	双子	twin	N	N;NOM;MASC;SG
双子	dvojčka	双子	dvojček	N	N;NOM;MASC;DU
双子	dvojčica	双子	dvojčica	N	N;NOM;FEM;SG
双子	dvojčici	双子	dvojčica	N	N;NOM;MASC;PL
双子	dvojčka	双子	dvojček	N	N;NOM;MASC;DU
双子	dvojčki	双子	dvojček	N	N;NOM;MASC;PL
ビジョン	vizija	ビジョン	vizija	N	N;NOM;FEM;SG
ビジョン	vida	ビジョン	vido	N	N;NOM;MASC;SG
ビジョン	vid	ビジョン	vid	N	N;NOM;MASC;SG
ビジョン	vizijo	ビジョン	vizeti	N	N;ACC;FEM;SG
疾患	bolezen	疾患	bolezen	N	N;NOM;FEM;SG
疾患	bolezni	疾患	bolezen	N	N;NOM;FEM;PL
パーツ	deli	パーツ	del	N	N;NOM;MASC;PL
ローン	posojilo	ローン	posojilo	N	N;NOM;NEUT;SG
ローン	posojila	ローン	posojilo	N	N;NOM;NEUT;PL
トイレ	stranišče	トイレ	stranišče	N	N;NOM;NEUT;SG
トイレ	wc	トイレ	wc	N	N;NOM;FEM;SG
トイレ	stranišče	トイレ	stranišče	N	N;NOM;NEUT;SG
トイレ	kopalnici	トイレ	kopalnica	N	N;NOM;FEM;SG
トイレ	kopalnica	トイレ	kopalnica	N	N;NOM;FEM;SG
トイレ	kopalnico	トイレ	kopalnica	N	N;ACC;FEM;SG
トイレ	kopalnice	トイレ	kopalnica	N	N;NOM;FEM;PL
トイレ	stranišča	トイレ	stranišče	N	N;NOM;NEUT;PL
トイレ	stranišč	トイレ	stranišče	N	N;GEN;NEUT;PL
リスナー	poslušalec	リスナー	poslušalec	N	N;NOM;MASC;SG
リスナー	poslušalci	リスナー	poslušalec	N	N;NOM;MASC;PL
グラウンド	tla	グラウンド	tla	N	N;NOM;NEUT;PL
グラウンド	tleh	グラウンド	tla	N	N;ESS;NEUT;PL
トレーニング	trening	トレーニング	trening	N	N;NOM;MASC;SG
トレーニング	usposabljanja	トレーニング	usposabljanje	N	N;GEN;NEUT;SG
トレーニング	treningi	トレーニング	trening	N	N;NOM;MASC;PL
トレーニング	usposabljanje	トレーニング	usposabljanje	N	N;NOM;NEUT;SG
レンタル	najemnine	レンタル	najemnina	N	N;NOM;FEM;PL
レンタル	izposoja	レンタル	izposoja	N	N;NOM;FEM;SG
レンタル	izposoja	レンタル	izposoja	N	N;NOM;FEM;SG
レンタル	najem	レンタル	najem	N	N;NOM;MASC;SG
レンタル	najemnino	レンタル	najemnina	N	N;ACC;FEM;SG
レンタル	najem	レンタル	najem	N	N;NOM;MASC;SG
厳しい	težko	厳しい	težek	ADJ	ADJ;NOM;NEUT;SG
コマンド	ukazi	コマンド	ukaz	N	N;NOM;MASC;PL
コマンド	ukaze	コマンド	ukaz	N	N;ACC;MASC;PL
コマンド	poveljstvo	コマンド	poveljstvo	N	N;NOM;NEUT;SG
コマンド	ukaz	コマンド	ukaz	N	N;NOM;MASC;SG
質量	maso	質量	masa	N	N;ACC;FEM;SG
質量	mase	質量	masa	N	N;NOM;FEM;PL
質量	mass	質量	mass	N	N;NOM;MASC;SG
質量	masa	質量	mas	N	N;NOM;FEM;SG
照明	osvetlitev	照明	osvetlitev	N	N;NOM;FEM;SG
照明	osvetlitve	照明	osvetlitev	N	N;NOM;FEM;PL
照明	razsvetljavo	照明	razsvetljava	N	N;ACC;FEM;SG
照明	osvetlitev	照明	osvetlitev	N	N;NOM;FEM;SG
照明	razsvetljava	照明	razsvetljava	N	N;NOM;FEM;SG
暴力	nasilje	暴力	nasilje	N	N;NOM;NEUT;SG
プロイセン	prusija	プロイセン	prusija	N	N;NOM;FEM;SG
ペット	ljubljenček	ペット	ljubljenček	N	N;NOM;MASC;SG
ペット	ljubljenčka	ペット	ljubljenček	N	N;ACC;MASC;SG
ペット	ljubljenčki	ペット	ljubljenček	N	N;NOM;MASC;PL
エンド	konec	エンド	konec	N	N;NOM;MASC;SG
独特	edinstveno	独特	edinstven	ADJ	ADJ;NOM;NEUT;SG
独特	edinstven	独特	edinstven	ADJ	ADJ;NOM;INDF;MASC;SG
独特	edinstvena	独特	edinstven	ADJ	ADJ;NOM;FEM;SG
独特	enkratna	独特	enkraten	ADJ	ADJ;NOM;FEM;SG
住所	bivališče	住所	bivališče	N	N;NOM;NEUT;SG
住所	domicil	住所	domiciti	N	N;NOM;MASC;SG
住所	prebivališče	住所	prebivališče	N	N;NOM;NEUT;SG
住所	naslov	住所	naslov	N	N;INAN;ACC;MASC;SG
戦場	bojišče	戦場	bojišče	N	N;NOM;NEUT;SG
戦場	bojišče	戦場	bojišče	N	N;NOM;NEUT;SG
総長	rektor	総長	rektor	N	N;NOM;MASC;SG
ラップ	rap	ラップ	rap	N	N;NOM;MASC;SG
亡命	prebegnil	亡命	prebegniti	V	V;PFV;MASC;SG;V.PTCP
天文学	astronomijo	天文学	astronomija	N	N;ACC;FEM;SG
不適切	neprimerna	不適切	neprimeren	ADJ	ADJ;NOM;FEM;SG
限界	omejitev	限界	omejitev	N	N;NOM;FEM;SG
限界	meja	限界	meja	N	N;NOM;FEM;SG
限界	omejitve	限界	omejitev	N	N;NOM;FEM;PL
限界	meje	限界	meja	N	N;NOM;FEM;PL
視点	perspektiva	視点	perspektiva	N	N;NOM;FEM;SG
視点	perspektive	視点	perspektiva	N	N;NOM;FEM;PL
視点	perspektivo	視点	perspektiva	N	N;ACC;FEM;SG
視点	perspektive	視点	perspektiva	N	N;NOM;FEM;PL
チェーン	verigo	チェーン	veriga	N	N;ACC;FEM;SG
チェーン	verige	チェーン	veriga	N	N;NOM;FEM;PL
チェーン	veriga	チェーン	veriga	N	N;NOM;FEM;SG
飛行機	letalo	飛行機	letalo	N	N;NOM;NEUT;SG
飛行機	ravnina	飛行機	ravnina	N	N;NOM;FEM;SG
飛行機	letalo	飛行機	letalo	N	N;NOM;NEUT;SG
飛行機	letalo	飛行機	letalo	N	N;NOM;NEUT;SG
飛行機	zrakoplovi	飛行機	zrakoplov	N	N;NOM;MASC;PL
飛行機	zrakoplov	飛行機	zrakoplov	N	N;NOM;MASC;SG
飛行機	letala	飛行機	letalo	N	N;NOM;NEUT;PL
飛行機	letalo	飛行機	letalo	N	N;NOM;NEUT;SG
キロメートル	kilometer	キロメートル	kilometer	N	N;NOM;MASC;SG
キロメートル	kilometre	キロメートル	kilometer	N	N;ACC;MASC;PL
キロメートル	kilometrov	キロメートル	kilometer	N	N;GEN;MASC;PL
キロメートル	kilometri	キロメートル	kilometer	N	N;NOM;MASC;PL
キロメートル	kilometer	キロメートル	kilometer	N	N;NOM;MASC;SG
キロメートル	kilometre	キロメートル	kilometer	N	N;ACC;MASC;PL
キロメートル	kilometrov	キロメートル	kilometer	N	N;GEN;MASC;PL
キロメートル	kilometri	キロメートル	kilometer	N	N;NOM;MASC;PL
宮殿	palače	宮殿	palača	N	N;NOM;FEM;PL
宮殿	palačo	宮殿	palača	N	N;ACC;FEM;SG
宮殿	palača	宮殿	palača	N	N;NOM;FEM;SG
需要	povpraševanje	需要	povpraševanje	N	N;NOM;NEUT;SG
キス	poljubljati	キス	poljubljati	V	V;IPFV;NFIN
圧力	pritisk	圧力	pritisk	N	N;NOM;MASC;SG
圧力	tlak	圧力	tlak	N	N;NOM;MASC;SG
圧力	pritiski	圧力	pritisk	N	N;NOM;MASC;PL
ロマン	rimljan	ロマン	rimljan	N	N;NOM;MASC;SG
ロマン	roman	ロマン	roman	N	N;NOM;MASC;SG
ロマン	romana	ロマン	roman	N	N;NOM;MASC;SG
衣装	kostumi	衣装	kostum	N	N;NOM;MASC;PL
衣装	kostume	衣装	kostum	N	N;ACC;MASC;PL
衣装	kostum	衣装	kostum	N	N;NOM;MASC;SG
衣装	obleka	衣装	obleka	N	N;NOM;FEM;SG
伝承	folklore	伝承	folklor	N	N;NOM;FEM;PL
近隣	soseski	近隣	soseski	N	N;NOM;FEM;DU
近隣	soseska	近隣	sosesk	N	N;NOM;FEM;SG
必要	nujnost	必要	nujnost	N	N;NOM;FEM;SG
必要	potreba	必要	potreba	N	N;NOM;FEM;SG
プレーオフ	končnici	プレーオフ	končnica	N	N;NOM;FEM;SG
コーヒー	kavo	コーヒー	kava	N	N;ACC;FEM;SG
コーヒー	kava	コーヒー	kava	N	N;NOM;FEM;SG
スパイ	vohun	スパイ	vohun	N	N;NOM;MASC;SG
スパイ	vohunka	スパイ	vohunka	N	N;NOM;FEM;SG
スパイ	vohunjenje	スパイ	vohunjenje	N	N;NOM;NEUT;SG
スパイ	vohuni	スパイ	vohun	N	N;NOM;MASC;PL
スパイ	vohuna	スパイ	vohun	N	N;NOM;MASC;SG
素材	material	素材	material	N	N;NOM;MASC;SG
素材	gradivo	素材	gradivo	N	N;NOM;NEUT;SG
素材	materiali	素材	material	N	N;NOM;MASC;PL
素材	material	素材	material	N	N;NOM;MASC;SG
素材	materialov	素材	material	N	N;GEN;MASC;PL
ライナー	podlage	ライナー	podlaga	N	N;NOM;FEM;PL
登山	plezanje	登山	plezanje	N	N;NOM;NEUT;SG
ログ	sečnja	ログ	sečnja	N	N;NOM;FEM;SG
ログ	beleženje	ログ	beleženje	N	N;NOM;NEUT;SG
ログ	dnevnik	ログ	dnevnik	N	N;NOM;MASC;SG
ログ	log	ログ	log	N	N;NOM;MASC;SG
ログ	deblo	ログ	deblo	N	N;NOM;NEUT;SG
ログ	dnevniki	ログ	dnevnik	N	N;NOM;MASC;PL
ログ	hlode	ログ	hloda	N	N;ACC;MASC;PL
捕虜	zapornik	捕虜	zapornik	N	N;NOM;MASC;SG
捕虜	jetnik	捕虜	jetnik	N	N;NOM;MASC;SG
捕虜	ujetnik	捕虜	ujetnik	N	N;NOM;MASC;SG
女	punca	女	punca	N	N;NOM;FEM;SG
女	deklica	女	deklica	N	N;NOM;FEM;SG
女	dekle	女	dekle	N	N;NOM;NEUT;SG
女	punco	女	punca	N	N;ACC;FEM;SG
回路	vezja	回路	vezja	N	N;NOM;FEM;SG
回路	vezje	回路	vezja	N	N;NOM;NEUT;SG
回路	dirkališče	回路	dirkališče	N	N;NOM;NEUT;SG
商人	trgovec	商人	trgovec	N	N;NOM;MASC;SG
商人	trgovci	商人	trgovec	N	N;NOM;MASC;PL
外観	videz	外観	videz	N	N;NOM;MASC;SG
マネージャー	upravnik	マネージャー	upravnik	N	N;NOM;MASC;SG
マネージャー	upravitelj	マネージャー	upravitelj	N	N;NOM;MASC;SG
マネージャー	upravljalnik	マネージャー	upravljalnik	N	N;NOM;MASC;SG
マネージャー	menedžer	マネージャー	menedžer	N	N;NOM;MASC;SG
マネージャー	upravljavci	マネージャー	upravljavec	N	N;NOM;MASC;PL
マネージャー	upravitelji	マネージャー	upravitelj	N	N;NOM;MASC;PL
向き	usmerjenost	向き	usmerjenost	N	N;NOM;FEM;SG
向き	usmerjenosti	向き	usmerjenost	N	N;GEN;FEM;SG
向き	usmeritev	向き	usmeritev	N	N;NOM;FEM;SG
パンチ	udarec	パンチ	udarec	N	N;NOM;MASC;SG
コメディ	komedijo	コメディ	komedija	N	N;ACC;FEM;SG
コメディ	komedija	コメディ	komedija	N	N;NOM;FEM;SG
シルバー	silver	シルバー	silver	N	N;NOM;MASC;SG
水曜日	sredo	水曜日	sreda	N	N;ACC;FEM;SG
