per	para	per	para	ADP	ADP
sviluppa	desarrolla	sviluppare	desarrollar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nino	nino	nino	nino	N;MASC;SG	N;MASC;SG
cambiamento	cambio	cambiamento	cambio	N;MASC;SG	N;MASC;SG
cambiamento	variación	cambiamento	variación	N;MASC;SG	N;FEM;SG
flusso	flujo	flusso	flujo	N;MASC;SG	N;MASC;SG
flusso	caudal	flusso	caudal	N;MASC;SG	N;MASC;SG
flusso	flow	flusso	flow	N;MASC;SG	N
flusso	flujo	flusso	flujo	N;MASC;SG	N;MASC;SG
flusso	stream	flusso	stream	N;MASC;SG	N
flusso	arroyo	flusso	arroyo	N;MASC;SG	N;MASC;SG
invito	invitación	invito	invitación	N;MASC;SG	N;FEM;SG
invito	invitación	invito	invitación	N;MASC;SG	N;FEM;SG
columbia	columbia	columbia	columbia	N;FEM;SG	N;FEM;SG
columbia	colombia	columbia	colombia	N;FEM;SG	N;FEM;SG
georges	georges	georges	george	N;MASC;SG	N
news	noticias	news	noticia	N	N;FEM;PL
news	novedades	news	novedad	N	N;FEM;PL
news	noticia	news	noticia	N	N;FEM;SG
notevoli	considerables	notevole	considerable	ADJ;PL	ADJ;PL
mattina	morning	mattina	morning	N;FEM;SG	N
minuto	minuto	minuto	minuto	N;MASC;SG	N;MASC;SG
miglia	millas	miglio	milla	N;FEM;PL	N;FEM;PL
miglia	kilómetros	miglio	kilómetro	N;FEM;PL	N;MASC;PL
grant	subvención	grant	subvención	N;MASC	N;FEM;SG
grant	subsidio	grant	subsidio	N;MASC	N;MASC;SG
situazioni	situaciones	situazione	situación	N;FEM;PL	N;FEM;PL
cambiamenti	modificaciones	cambiamento	modificación	N;MASC;PL	N;FEM;PL
cambiamenti	cambios	cambiamento	cambio	N;MASC;PL	N;MASC;PL
minor	menor	minore	menor	ADJ;CMPR;SG	ADJ;SG
olimpico	olímpica	olimpico	olímpico	ADJ;MASC;SG	ADJ;FEM;SG
olimpico	olímpico	olimpico	olímpico	ADJ;MASC;SG	ADJ;MASC;SG
democrazia	democracia	democrazia	democracia	N;FEM;SG	N;FEM;SG
professionale	profesional	professionale	profesional	ADJ;SG	ADJ;SG
professionale	professional	professionale	professional	ADJ;SG	ADJ;SG
scoprire	descubrir	scoprire	descubrir	V;NFIN	V;NFIN
scoprire	descubriendo	scoprire	descubrir	V;NFIN	V;V.MSDR
scoprire	descubrir	scoprire	descubrir	V;NFIN	V;NFIN
scoprire	descubra	scoprire	descubrir	V;NFIN	V;IND;SG;3;PRS;FIN
scoprire	descubre	scoprire	descubrir	V;NFIN	V;IND;SG;3;PRS;FIN
scoprire	descubren	scoprire	descubrir	V;NFIN	V;IND;PL;3;PRS;FIN
indagini	sondeos	indagine	sondeo	N;FEM;PL	N;MASC;PL
indagini	encuestas	indagine	encuesta	N;FEM;PL	N;FEM;PL
indagini	investigaciones	indagine	investigación	N;FEM;PL	N;FEM;PL
indagini	consultas	indagine	consulta	N;FEM;PL	N;FEM;PL
indagini	investigaciones	indagine	investigación	N;FEM;PL	N;FEM;PL
indirizzo	dirección	indirizzo	dirección	N;MASC;SG	N;FEM;SG
indirizzo	domicilio	indirizzo	domicilio	N;MASC;SG	N;MASC;SG
indirizzo	direccion	indirizzo	direccion	N;MASC;SG	N;FEM;SG
disc	disco	disc	disco	N;MASC	N;MASC;SG
jerry	jerry	jerry	jerry	N;MASC	N;MASC;SG
moda	moda	moda	moda	N;FEM;SG	N;FEM;SG
moda	fashion	moda	fashion	N;FEM;SG	N
richiede	requiere	richiedere	requerir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ridurre	reduciendo	ridurre	reducir	V;NFIN	V;V.MSDR
ridurre	reducir	ridurre	reducir	V;NFIN	V;NFIN
ridurre	reduzca	ridurre	reducir	V;NFIN	V;IMP;SG;3;FIN
ridurre	reduce	ridurre	reducir	V;NFIN	V;IND;SG;3;PRS;FIN
ridurre	reducir	ridurre	reducir	V;NFIN	V;NFIN
vite	tornillos	vite	tornillo	N;FEM;PL	N;MASC;PL
vite	vidas	vite	vida	N;FEM;PL	N;FEM;PL
fenomeni	fenómenos	fenomeno	fenómeno	N;MASC;PL	N;MASC;PL
zelanda	zelandia	zelanda	zelandia	N;FEM;SG	N;FEM;SG
zelanda	zelanda	zelanda	zelanda	N;FEM;SG	N;FEM;SG
zelanda	zelanda	zelanda	zelanda	N;FEM;SG	N;FEM;SG
esseri	seres	essere	ser	N;MASC;PL	N;MASC;PL
prototipo	prototipo	prototipo	prototipo	N;MASC;SG	N;MASC;SG
allievo	alumna	allievo	alumna	N;MASC;SG	N;FEM;SG
allievo	alumno	allievo	alumno	N;MASC;SG	N;MASC;SG
allievo	pupila	allievo	pupila	N;MASC;SG	N;FEM;SG
allievo	pupilo	allievo	pupilo	N;MASC;SG	N;MASC;SG
allievo	alumna	allievo	alumna	N;MASC;SG	N;FEM;SG
allievo	alumno	allievo	alumno	N;MASC;SG	N;MASC;SG
allievo	estudiante	allievo	estudiante	N;MASC;SG	N;SG
hard	hard	hard	hard	N	N;SG
rosario	rosario	rosario	rosario	N;MASC;SG	N;MASC;SG
rosario	rosario	rosario	rosario	N;MASC;SG	N;MASC;SG
presentazione	presentación	presentazione	presentación	N;FEM;SG	N;FEM;SG
presentazione	ponencia	presentazione	ponencia	N;FEM;SG	N;FEM;SG
presentazione	presentacion	presentazione	presentacion	N;FEM;SG	N;FEM;SG
assalto	agresión	assalto	agresión	N;MASC;SG	N;FEM;SG
assalto	asalto	assalto	asalto	N;MASC;SG	N;MASC;SG
professione	profesión	professione	profesión	N;FEM;SG	N;FEM;SG
professione	ocupación	professione	ocupación	N;FEM;SG	N;FEM;SG
professione	profesión	professione	profesión	N;FEM;SG	N;FEM;SG
staffetta	relevo	staffetta	relevo	N;FEM;SG	N;MASC;SG
staffetta	relé	staffetta	relé	N;FEM;SG	N;MASC;SG
staffetta	retransmisión	staffetta	retransmisión	N;FEM;SG	N;FEM;SG
virus	virus	virus	virus	N;MASC	N;MASC
virus	virus	virus	virus	N;MASC	N;MASC
conquistare	conquistar	conquistare	conquistar	V;NFIN	V;NFIN
audio	audio	audio	audio	N;MASC	N;MASC;SG
applicazioni	aplicaciones	applicazione	aplicación	N;FEM;PL	N;FEM;PL
applicazioni	solicitudes	applicazione	solicitud	N;FEM;PL	N;FEM;PL
applicazioni	aplicaciones	applicazione	aplicación	N;FEM;PL	N;FEM;PL
fondamentali	fundamentales	fondamentale	fundamental	ADJ;PL	ADJ;PL
carter	carter	carter	carter	N;MASC;SG	N;MASC;SG
junior	júnior	junior	júnior	N	N;MASC;SG
junior	junior	junior	junior	N	N;SG
server	servidores	servere	servidor	N;MASC	N;MASC;PL
server	servidor	servere	servidor	N;MASC	N;MASC;SG
bassista	bajista	bassista	bajista	N;SG	N;SG
carne	carne	carne	carne	N;FEM;SG	N;FEM;SG
pesci	peces	pesce	pez	N;MASC;PL	N;MASC;PL
pesci	pescados	pesce	pescado	N;MASC;PL	N;MASC;PL
pesci	piscis	pesce	piscis	N;MASC;PL	N
pesci	peces	pesce	pez	N;MASC;PL	N;MASC;PL
pesci	pescados	pesce	pescado	N;MASC;PL	N;MASC;PL
corrisponde	corresponde	corrispondere	corresponder	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
esilio	exilio	esilio	exilio	N;MASC;SG	N;MASC;SG
esilio	destierro	esilio	destierro	N;MASC;SG	N;MASC;SG
esilio	destierro	esilio	destierro	N;MASC;SG	N;MASC;SG
lisa	lisa	lisa	lisa	N;FEM;SG	N;FEM;SG
criterio	criterio	criterio	criterio	N;MASC;SG	N;MASC;SG
sconosciuto	desconocida	sconosciuto	desconocido	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
sconosciuto	desconocido	sconosciuto	desconocido	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
robot	robot	robot	robot	N;MASC	N;MASC;SG
robot	robots	robot	robot	N;MASC	N;MASC;PL
apostolico	apostólico	apostolico	apostólico	ADJ;MASC;SG	ADJ;MASC;SG
apostolico	apostólica	apostolico	apostólico	ADJ;MASC;SG	ADJ;FEM;SG
momenti	moments	momento	moment	N;MASC;PL	N
momenti	momentos	momento	momento	N;MASC;PL	N;MASC;PL
momenti	instantes	momento	instante	N;MASC;PL	N;MASC;PL
saggista	ensayista	saggista	ensayista	N;SG	N;SG
aragona	aragón	aragona	aragón	N;FEM;SG	N;MASC;SG
aragona	aragón	aragona	aragón	N;FEM;SG	N;MASC;SG
fiore	fiore	fiore	fiore	N;MASC;SG	N;FEM;SG
fiore	flor	fiore	flor	N;MASC;SG	N;FEM;SG
moneta	moneda	moneta	moneda	N;FEM;SG	N;FEM;SG
sorpresa	sorpresa	sorpresa	sorpresa	N;FEM;SG	N;FEM;SG
costantino	constantino	costantino	constantino	N;MASC;SG	N;MASC;SG
costantino	constantine	costantino	constantine	N;MASC;SG	N;SG
costantino	constantino	costantino	constantino	N;MASC;SG	N;MASC;SG
circolo	circunferencia	circolo	circunferencia	N;MASC;SG	N;FEM;SG
circolo	círculo	circolo	círculo	N;MASC;SG	N;MASC;SG
circolo	circle	circolo	circle	N;MASC;SG	N
circolo	circulo	circolo	circulo	N;MASC;SG	N;MASC;SG
promozionale	promocional	promozionale	promocional	ADJ;SG	ADJ;SG
definire	definiendo	definire	defenir	V;NFIN	V;V.MSDR
definire	definir	definire	definir	V;NFIN	V;NFIN
definire	definir	definire	definir	V;NFIN	V;NFIN
definire	defina	definire	definir	V;NFIN	V;IMP;SG;3;FIN
definire	define	definire	definir	V;NFIN	V;IND;SG;3;PRS;FIN
merci	bienes	merce	bien	N;FEM;PL	N;MASC;PL
merci	mercancías	merce	mercancía	N;FEM;PL	N;FEM;PL
merci	fletes	merce	flete	N;FEM;PL	N;MASC;PL
merci	mercancías	merce	mercancía	N;FEM;PL	N;FEM;PL
decorazioni	condecoraciones	decorazione	condecoración	N;FEM;PL	N;FEM;PL
decorazioni	adornos	decorazione	adorno	N;FEM;PL	N;MASC;PL
decorazioni	decoraciones	decorazione	decoración	N;FEM;PL	N;FEM;PL
determinato	decidida	determinato	decidido	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
determinato	determinado	determinato	determinado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
determinato	determinada	determinato	determinado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
determinato	decidido	determinato	decidido	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
sintesi	síntesis	sintesi	síntesis	N;FEM	N;FEM
sintesi	resumen	sintesi	resumen	N;FEM	N;MASC;SG
sintesi	síntesis	sintesi	síntesis	N;FEM	N;FEM
sintesi	sumario	sintesi	sumario	N;FEM	N;MASC;SG
ispirazione	inspiración	ispirazione	inspiración	N;FEM;SG	N;FEM;SG
conseguenze	consecuencias	conseguenza	consecuencia	N;FEM;PL	N;FEM;PL
terreni	tierras	terreno	tierra	N;MASC;PL	N;FEM;PL
terreni	terrenos	terreno	terreno	N;MASC;PL	N;MASC;PL
terreni	land	terreno	land	N;MASC;PL	N
terreni	tierras	terreno	tierra	N;MASC;PL	N;FEM;PL
terreni	terrenos	terreno	terreno	N;MASC;PL	N;MASC;PL
terreni	suelos	terreno	suelo	N;MASC;PL	N;MASC;PL
sostenere	apoyar	sostenere	apoyar	V;NFIN	V;NFIN
sostenere	apoyando	sostenere	apoyar	V;NFIN	V;V.MSDR
bay	bahía	bay	bahía	N;MASC;SG	N;FEM;SG
chiude	cierra	chiudere	cerrar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
astronomo	astrónomo	astronomo	astrónomo	N;MASC;SG	N;MASC;SG
testimonianza	testimonio	testimonianza	testimonio	N;FEM;SG	N;MASC;SG
testimonianza	testimonio	testimonianza	testimonio	N;FEM;SG	N;MASC;SG
celeste	celeste	celeste	celeste	ADJ;SG	ADJ;SG
celeste	celeste	celeste	celeste	ADJ;SG	ADJ;SG
celeste	celestial	celeste	celestial	ADJ;SG	ADJ;SG
rimangono	permanecer	rimanere	permanecer	V;IND;PL;3;PRS;FIN	V;NFIN
acquisto	compra	acquisto	compra	N;MASC;SG	N;FEM;SG
acquisto	adquisición	acquisto	adquisición	N;MASC;SG	N;FEM;SG
acquisto	compra	acquisto	compra	N;MASC;SG	N;FEM;SG
assunta	contrató	assumere	contratar	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
type	type	typo	type	N	N
type	tipo	typo	tipo	N	N;MASC;SG
sarah	sarah	sarah	sarah	N;FEM;SG	N;FEM;SG
sarah	sara	sarah	sara	N;FEM;SG	N;FEM;SG
magnitudine	magnitud	magnitudine	magnitud	N;FEM;SG	N;FEM;SG
calendario	calendario	calendario	calendario	N;MASC;SG	N;MASC;SG
potenti	poderosas	potente	poderoso	ADJ;PL	ADJ;FEM;PL
potenti	poderosos	potente	poderoso	ADJ;PL	ADJ;MASC;PL
laterale	costado	laterale	costar	ADJ;SG	ADJ;MASC;SG;V.PTCP
bit	bit	bit	bit	N;MASC	N;MASC;SG
bit	bits	bit	bit	N;MASC	N;MASC;PL
bit	bits	bit	bit	N;MASC	N;MASC;PL
figlie	hijas	figlia	hija	N;FEM;PL	N;FEM;PL
adattamento	adaptación	adattamento	adaptación	N;MASC;SG	N;FEM;SG
adattamento	adaptación	adattamento	adaptación	N;MASC;SG	N;FEM;SG
adattamento	adaptación	adattamento	adaptación	N;MASC;SG	N;FEM;SG
mitologia	mitología	mitologia	mitología	N;FEM;SG	N;FEM;SG
riga	línea	riga	línea	N;FEM;SG	N;FEM;SG
riga	linea	riga	linea	N;FEM;SG	N;FEM;SG
riga	riga	riga	regir	N;FEM;SG	N;MASC;SG
riga	hilera	riga	haler	N;FEM;SG	N;FEM;SG
riga	fila	riga	fila	N;FEM;SG	N;FEM;SG
piacenza	piacenza	piacenza	piacenza	N;FEM;SG	N;MASC;SG
classici	clásicas	classico	clásico	ADJ;MASC;PL	ADJ;FEM;PL
corto	corta	corto	corto	ADJ;MASC;SG	ADJ;FEM;SG
corto	corto	corto	corto	ADJ;MASC;SG	ADJ;MASC;SG
corto	breve	corto	breve	ADJ;MASC;SG	ADJ;SG
botswana	botsuana	botswana	botsuana	N;MASC	N;FEM;SG
bello	agradable	bello	agradable	ADJ;MASC;SG	ADJ;SG
bello	bonita	bello	bonito	ADJ;MASC;SG	ADJ;FEM;SG
bello	bonito	bello	bonito	ADJ;MASC;SG	ADJ;MASC;SG
bello	lindo	bello	lindo	ADJ;MASC;SG	ADJ;MASC;SG
bello	linda	bello	linda	ADJ;MASC;SG	ADJ;FEM;SG
ricordato	recordó	ricordare	recordar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
pistola	pistola	pistola	pistola	N;FEM;SG	N;FEM;SG
pistola	gun	pistola	gun	N;FEM;SG	N
pistola	pistola	pistola	pistola	N;FEM;SG	N;FEM;SG
pistola	arma	pistola	arma	N;FEM;SG	N;FEM;SG
nonno	abuelo	nonno	abuelo	N;MASC;SG	N;MASC;SG
nonno	abuelito	nonno	abuelito	N;MASC;SG	N;MASC;SG
nonno	abuelo	nonno	abuelo	N;MASC;SG	N;MASC;SG
nonno	abuelito	nonno	abuelito	N;MASC;SG	N;MASC;SG
nonno	abuelo	nonno	abuelo	N;MASC;SG	N;MASC;SG
binari	binarios	binario	binario	N;MASC;PL	N;MASC;PL
norman	norman	norman	normar	N;MASC;SG	N;MASC;SG
colpa	culpa	colpa	culpa	N;FEM;SG	N;FEM;SG
colpa	culpa	colpa	culpa	N;FEM;SG	N;FEM;SG
colpa	culpabilidad	colpa	culpabilidad	N;FEM;SG	N;FEM;SG
perù	peru	perù	peru	N;MASC	N;SG
definisce	define	definire	definir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fallimento	fracaso	fallimento	fracaso	N;MASC;SG	N;MASC;SG
fallimento	fallo	fallimento	fallo	N;MASC;SG	N;MASC;SG
fallimento	falla	fallimento	fallar	N;MASC;SG	N;FEM;SG
fallimento	quiebra	fallimento	quiebra	N;MASC;SG	N;FEM;SG
specifiche	especificaciones	specifica	especificación	N;FEM;PL	N;FEM;PL
specifiche	especificaciones	specifica	especificación	N;FEM;PL	N;FEM;PL
fedele	leal	fedele	leal	ADJ;SG	ADJ;SG
fedele	fiel	fedele	fiel	ADJ;SG	ADJ;SG
taranto	tarento	taranto	tarento	N;MASC;SG	N;MASC;SG
juniores	júnior	juniores	júnior	N;MASC	N;MASC;SG
juniores	junior	juniores	junior	N;MASC	N;SG
pianura	plain	pianura	plain	N;FEM;SG	N
pianura	llanura	pianura	llanura	N;FEM;SG	N;FEM;SG
pianura	llanura	pianura	llanura	N;FEM;SG	N;FEM;SG
fornisce	proporciona	fornire	proporcionar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fornisce	provee	fornire	proveer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
singola	sencillo	singolo	sencillo	ADJ;FEM;SG	ADJ;MASC;SG
misto	mixta	misto	mixto	ADJ;MASC;SG	ADJ;FEM;SG
misto	mixto	misto	mixto	ADJ;MASC;SG	ADJ;MASC;SG
misto	mezclado	misto	mezclado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
atteggiamento	actitud	atteggiamento	actitud	N;MASC;SG	N;FEM;SG
obiettivi	objetivos	obiettivo	objetivo	N;MASC;PL	N;MASC;PL
obiettivi	metas	obiettivo	meta	N;MASC;PL	N;FEM;PL
obiettivi	objetivos	obiettivo	objetivo	N;MASC;PL	N;MASC;PL
obiettivi	goles	obiettivo	gol	N;MASC;PL	N;MASC;PL
obiettivi	metas	obiettivo	meta	N;MASC;PL	N;FEM;PL
obiettivi	objetivos	obiettivo	objetivo	N;MASC;PL	N;MASC;PL
obiettivi	blancos	obiettivo	blanco	N;MASC;PL	N;MASC;PL
definitivo	definitiva	definitivo	definitivo	ADJ;MASC;SG	ADJ;FEM;SG
definitivo	definitivo	definitivo	definitivo	ADJ;MASC;SG	ADJ;MASC;SG
donato	donó	donare	donar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
vapore	vapor	vapore	vapor	N;MASC;SG	N;MASC;SG
vapore	vapor	vapore	vapor	N;MASC;SG	N;MASC;SG
vapore	steam	vapore	steam	N;MASC;SG	N;SG
vapore	vapor	vapore	vapor	N;MASC;SG	N;MASC;SG
naturalmente	naturalmente	naturalmente	naturalmente	ADV	ADV
parker	parker	parker	parker	N;MASC;SG	N;MASC;SG
assistenza	asistencia	assistenza	asistencia	N;FEM;SG	N;FEM;SG
filo	alambre	filo	alambre	N;MASC;SG	N;MASC;SG
filo	wire	filo	wire	N;MASC;SG	N;SG
filo	hilo	filo	hilo	N;MASC;SG	N;MASC;SG
proteggere	proteger	proteggere	proteger	V;NFIN	V;NFIN
proteggere	protegiendo	proteggere	proteger	V;NFIN	V;V.MSDR
proteggere	proteja	proteggere	proteger	V;NFIN	V;IMP;SG;3;FIN
proteggere	proteger	proteggere	proteger	V;NFIN	V;NFIN
proteggere	protege	proteggere	proteger	V;NFIN	V;IND;SG;3;PRS;FIN
conquistato	conquistó	conquistare	conquistar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
ian	lan	ian	el	N	N;FEM;SG
cugino	primo	cugino	primo	N;MASC;SG	N;MASC;SG
cugino	prima	cugino	prima	N;MASC;SG	N;FEM;SG
allievi	alumnos	allievo	alumno	N;MASC;PL	N;MASC;PL
allievi	pupilas	allievo	pupila	N;MASC;PL	N;FEM;PL
tesoro	cariño	tesoro	cariño	N;MASC;SG	N;MASC;SG
tesoro	tesoro	tesoro	tesoro	N;MASC;SG	N;MASC;SG
tesoro	honey	tesoro	honey	N;MASC;SG	N;SG
tesoro	miel	tesoro	miel	N;MASC;SG	N;FEM;SG
tesoro	cariño	tesoro	cariño	N;MASC;SG	N;MASC;SG
tesoro	darling	tesoro	darling	N;MASC;SG	N;MASC;SG
tesoro	cariño	tesoro	cariño	N;MASC;SG	N;MASC;SG
armati	armados	armato	armado	ADJ;MASC;PL	ADJ;MASC;PL;V.PTCP
armati	armadas	armato	armado	ADJ;MASC;PL	ADJ;FEM;PL;V.PTCP
mba	máster	mba	máster	N;MASC	N;MASC;SG
mba	mba	mba	mba	N;MASC	N;MASC;SG
sponsor	patrocinio	sponsor	patrocinio	N;MASC	N;MASC;SG
sponsor	patrocinador	sponsor	patrocinador	N;MASC	N;MASC;SG
sponsor	patrocinadores	sponsor	patrocinador	N;MASC	N;MASC;PL
scegliere	escoger	scegliere	escoger	V;NFIN	V;NFIN
scegliere	elegir	scegliere	elegir	V;NFIN	V;NFIN
scegliere	escogiendo	scegliere	escoger	V;NFIN	V;V.MSDR
scegliere	eligiendo	scegliere	elegir	V;NFIN	V;V.MSDR
scegliere	elija	scegliere	elegir	V;NFIN	V;IND;SG;3;PRS;FIN
scegliere	escoja	scegliere	escoger	V;NFIN	V;SBJV;SG;3;PRS;FIN
scegliere	elegir	scegliere	elegir	V;NFIN	V;NFIN
scegliere	elige	scegliere	elegir	V;NFIN	V;IND;SG;3;PRS;FIN
scegliere	seleccione	scegliere	seleccionar	V;NFIN	V;IMP;SG;3;FIN
profondo	profundo	profondo	profundo	ADJ;MASC;SG	ADJ;MASC;SG
profondo	profunda	profondo	profundo	ADJ;MASC;SG	ADJ;FEM;SG
profondo	profundo	profondo	profundo	ADJ;MASC;SG	ADJ;MASC;SG
profondo	profunda	profondo	profundo	ADJ;MASC;SG	ADJ;FEM;SG
may	mayo	may	mayo	N	N
morgan	morgana	morgan	morgana	N;FEM;SG	N;FEM;SG
morgan	morgan	morgan	morgar	N;FEM;SG	N;MASC;SG
limitato	limitado	limitato	limitado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
limitato	limitada	limitato	limitado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
limitato	restringida	limitato	restringido	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
limitato	restringido	limitato	restringido	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
coppie	parejas	coppia	pareja	N;FEM;PL	N;FEM;PL
coppie	pares	coppia	par	N;FEM;PL	N;MASC;PL
coppie	parejas	coppia	pareja	N;FEM;PL	N;FEM;PL
paradiso	cielo	Paradiso	cielo	N;MASC;SG	N;MASC;SG
paradiso	heaven	Paradiso	heaven	N;MASC;SG	N;SG
paradiso	paradiso	Paradiso	paradiso	N;MASC;SG	N;MASC;SG
paradiso	paraiso	Paradiso	paraiso	N;MASC;SG	N;MASC;SG
paradiso	paraíso	Paradiso	paraíso	N;MASC;SG	N;MASC;SG
paradiso	paradise	Paradiso	paradise	N;MASC;SG	N;SG
margine	margen	margine	margen	N;MASC;SG	N;SG
spettacoli	espectáculos	spettacolo	espectáculo	N;MASC;PL	N;MASC;PL
spettacoli	shows	spettacolo	show	N;MASC;PL	N;MASC;PL
cronaca	chronicle	cronaca	chronicle	N;FEM;SG	N;MASC;SG
cronaca	crónica	cronaca	crónica	N;FEM;SG	N;FEM;SG
light	light	light	light	N	N
light	luz	light	luz	N	N;FEM;SG
citazione	cita	citazione	cita	N;FEM;SG	N;FEM;SG
citazione	cotización	citazione	cotización	N;FEM;SG	N;FEM;SG
citazione	mención	citazione	mención	N;FEM;SG	N;FEM;SG
citazione	citación	citazione	citación	N;FEM;SG	N;FEM;SG
citazione	cita	citazione	cita	N;FEM;SG	N;FEM;SG
citazione	cotización	citazione	cotización	N;FEM;SG	N;FEM;SG
deserto	desierto	deserto	desierto	N;MASC;SG	N;MASC;SG
raggiungendo	alcanzando	raggiungere	alcanzar	V;V.MSDR	V;V.MSDR
raggiungendo	alcanzar	raggiungere	alcanzar	V;V.MSDR	V;NFIN
comico	cómico	comico	cómico	ADJ;MASC;SG	ADJ;MASC;SG
comico	cómico	comico	cómico	ADJ;MASC;SG	ADJ;MASC;SG
bizantino	bizantina	bizantino	bizantino	ADJ;MASC;SG	ADJ;FEM;SG
bizantino	bizantino	bizantino	bizantino	ADJ;MASC;SG	ADJ;MASC;SG
spese	gastos	spesa	gasto	N;FEM;PL	N;MASC;PL
spese	gastos	spesa	gasto	N;FEM;PL	N;MASC;PL
accettare	aceptando	accettare	aceptar	V;NFIN	V;V.MSDR
accettare	aceptar	accettare	aceptar	V;NFIN	V;NFIN
accettare	aceptan	accettare	aceptar	V;NFIN	V;IND;PL;3;PRS;FIN
accettare	aceptamos	accettare	aceptar	V;NFIN	V;IND;PL;1;PRS;FIN
accettare	acepto	accettare	acepto	V;NFIN	V;IND;SG;1;PRS;FIN
accettare	aceptar	accettare	aceptar	V;NFIN	V;NFIN
accettare	acepta	accettare	aceptar	V;NFIN	V;IND;SG;3;PRS;FIN
lavorazione	procesamiento	lavorazione	procesamiento	N;FEM;SG	N;MASC;SG
lavorazione	tramitación	lavorazione	tramitación	N;FEM;SG	N;FEM;SG
lavorazione	transformación	lavorazione	transformación	N;FEM;SG	N;FEM;SG
malattie	enfermedades	malattia	enfermedad	N;FEM;PL	N;FEM;PL
malattie	enfermedades	malattia	enfermedad	N;FEM;PL	N;FEM;PL
boys	boys	boys	boy	N	N
boys	muchachos	boys	muchacho	N	N;MASC;PL
boys	chicos	boys	chico	N	N;MASC;PL
fantascienza	ficción	fantascienza	ficción	N;FEM;SG	N;FEM;SG
atmosfera	atmosfera	atmosfera	atmosfero	N;FEM;SG	N;FEM;SG
atmosfera	ambiente	atmosfera	ambiente	N;FEM;SG	N;MASC;SG
atmosfera	atmósfera	atmosfera	atmósfera	N;FEM;SG	N;FEM;SG
cat	gato	cat	gato	N	N;MASC;SG
cat	gatos	cat	gato	N	N;MASC;PL
cat	gata	cat	gata	N	N;FEM;SG
cat	cat	cat	cat	N	N
gene	gene	gene	gene	N;MASC	N
gene	gen	gene	gen	N;MASC	N;MASC;SG
gene	genes	gene	gen	N;MASC	N;MASC;PL
lucca	lucca	lucca	lucca	N;FEM;SG	N;FEM;SG
corriere	corriere	corriera	correr	N;FEM;SG	N;SG
corriere	correo	corriera	correo	N;FEM;SG	N;MASC;SG
corriere	mensajero	corriera	mensajero	N;FEM;SG	N;MASC;SG
corriere	mensajería	corriera	mensajería	N;FEM;SG	N;FEM;SG
liste	listas	lista	lista	N;FEM;PL	N;FEM;PL
differente	distinta	differente	distinto	ADJ;SG	ADJ;FEM;SG
differente	diferente	differente	diferente	ADJ;SG	ADJ;SG
differente	distinto	differente	distinto	ADJ;SG	ADJ;MASC;SG
incendio	incendio	incendio	incendio	N;MASC;SG	N;MASC;SG
incendio	fuego	incendio	fuego	N;MASC;SG	N;MASC;SG
udine	udine	udina	udinar	N;FEM;SG	N;MASC;SG
partigiano	partidista	partigiano	partidista	ADJ;MASC;SG	ADJ;SG
prossimità	cercanía	prossimità	cercanía	N;FEM	N;FEM;SG
prossimità	proximidad	prossimità	proximidad	N;FEM	N;FEM;SG
pov	pov	pov	pov	N;SG	N;FEM;SG
terry	rizo	terry	rezo	N	N;MASC;SG
probabilità	probabilidades	probabilità	probabilidad	N;FEM	N;FEM;PL
probabilità	impares	probabilità	impar	N;FEM	N;MASC;PL
probabilità	probabilidad	probabilità	probabilidad	N;FEM	N;FEM;SG
probabilità	probabilidades	probabilità	probabilidad	N;FEM	N;FEM;PL
probabilità	probabilidad	probabilità	probabilidad	N;FEM	N;FEM;SG
riprende	reanuda	riprendere	reanudo	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
riprende	reanudar	riprendere	reanudar	V;IND;SG;3;PRS;FIN	V;NFIN
girls	muchachas	girls	muchacha	N;FEM	N;FEM;PL
girls	girls	girls	girls	N;FEM	N
girls	niñas	girls	niña	N;FEM	N;FEM;PL
