une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
latine	latina	latin	latino	ADJ;FEM;SG	ADJ;FEM;SG
latine	latina	latin	latino	ADJ;FEM;SG	ADJ;FEM;SG
bases	fundamentos	base	fundamento	N;FEM;PL	N;MASC;PL
bases	bases	base	base	N;FEM;PL	N;PL
bases	fundamentos	base	fundamento	N;FEM;PL	N;MASC;PL
industrielle	industrial	industriel	industrial	ADJ;FEM;SG	ADJ;SG
diamètre	diámetro	diamètre	diámetro	N;MASC;SG	N;MASC;SG
peintures	pinturas	peinture	pintura	N;FEM;PL	N;FEM;PL
peintures	pinturas	peinture	pintura	N;FEM;PL	N;FEM;PL
peintures	cuadros	peinture	cuadro	N;FEM;PL	N;MASC;PL
invasion	invasión	invasion	invasión	N;FEM;SG	N;FEM;SG
adversaire	adversario	adversaire	adversario	N;MASC;SG	N;MASC;SG
adversaire	oponente	adversaire	oponente	N;MASC;SG	N;SG
adversaire	adversario	adversaire	adversario	N;MASC;SG	N;MASC;SG
conduite	conduciendo	conduire	conducir	V;FEM;SG;PST;V.PTCP	V;V.MSDR
conduite	manejando	conduire	manejar	V;FEM;SG;PST;V.PTCP	V;V.MSDR
conduite	conducir	conduire	conducir	V;FEM;SG;PST;V.PTCP	V;NFIN
individus	individuos	individu	individuo	N;MASC;PL	N;MASC;PL
franchise	franquicia	franchise	franquicia	N;FEM;SG	N;FEM;SG
conscience	consciencia	conscience	consciencia	N;FEM;SG	N;FEM;SG
conscience	conciencia	conscience	conciencia	N;FEM;SG	N;FEM;SG
conscience	consciencia	conscience	consciencia	N;FEM;SG	N;FEM;SG
conscience	concientización	conscience	concientización	N;FEM;SG	N;FEM;SG
conscience	sensibilización	conscience	sensibilización	N;FEM;SG	N;FEM;SG
conscience	conciencia	conscience	conciencia	N;FEM;SG	N;FEM;SG
conscience	concienciación	conscience	concienciación	N;FEM;SG	N;FEM;SG
conscience	consciencia	conscience	consciencia	N;FEM;SG	N;FEM;SG
conscience	conciencia	conscience	conciencia	N;FEM;SG	N;FEM;SG
maîtres	masters	maître	master	N;MASC;PL	N;MASC;PL
maîtres	maestros	maître	maestro	N;MASC;PL	N;MASC;PL
maîtres	maîtres	maître	maptre	N;MASC;PL	N;PL
expositions	exposiciones	exposition	exposición	N;FEM;PL	N;FEM;PL
expositions	exhibiciones	exposition	exhibición	N;FEM;PL	N;FEM;PL
expositions	exposiciones	exposition	exposición	N;FEM;PL	N;FEM;PL
expositions	exhibiciones	exposition	exhibición	N;FEM;PL	N;FEM;PL
expositions	exposiciones	exposition	exposición	N;FEM;PL	N;FEM;PL
lion	león	lion	león	N;MASC;SG	N;MASC;SG
peur	temor	peur	temor	N;FEM;SG	N;MASC;SG
peur	miedo	peur	miedo	N;FEM;SG	N;MASC;SG
peur	fear	peur	fear	N;FEM;SG	N
administratif	administrativa	administratif	administrativo	ADJ;MASC;SG	ADJ;FEM;SG
administratif	administrativo	administratif	administrativo	ADJ;MASC;SG	ADJ;MASC;SG
peuples	pueblos	peuple	pueblo	N;MASC;PL	N;MASC;PL
nomination	candidatura	nomination	candidatura	N;FEM;SG	N;FEM;SG
nomination	nominación	nomination	nominación	N;FEM;SG	N;FEM;SG
nomination	nombramiento	nomination	nombramiento	N;FEM;SG	N;MASC;SG
nomination	cita	nomination	cita	N;FEM;SG	N;FEM;SG
nomination	designación	nomination	designación	N;FEM;SG	N;FEM;SG
nomination	nombramiento	nomination	nombramiento	N;FEM;SG	N;MASC;SG
crime	delito	crime	delito	N;MASC;SG	N;MASC;SG
crime	delito	crime	delito	N;MASC;SG	N;MASC;SG
crime	delincuencia	crime	delincuencia	N;MASC;SG	N;FEM;SG
crime	crimen	crime	crimen	N;MASC;SG	N;MASC;SG
crime	criminalidad	crime	criminalidad	N;MASC;SG	N;FEM;SG
chrétienne	cristiano	chrétien	cristiano	ADJ;FEM;SG	ADJ;MASC;SG
chrétienne	cristiana	chrétien	cristiano	ADJ;FEM;SG	ADJ;FEM;SG
respect	respeto	respect	respeto	N;MASC;SG	N;MASC;SG
respect	cumplimiento	respect	cumplimiento	N;MASC;SG	N;MASC;SG
respect	observancia	respect	observancia	N;MASC;SG	N;FEM;SG
respect	conformidad	respect	conformidad	N;MASC;SG	N;FEM;SG
mobile	celular	mobile	celular	ADJ;MASC;SG	ADJ;SG
chiffres	figuras	chiffre	figura	N;MASC;PL	N;FEM;PL
chiffres	cifras	chiffre	cifra	N;MASC;PL	N;FEM;PL
chiffres	numeros	chiffre	numero	N;MASC;PL	N;MASC;PL
chiffres	números	chiffre	número	N;MASC;PL	N;MASC;PL
sœurs	hermanas	sœur	hermana	N;FEM;PL	N;FEM;PL
bientôt	pronto	bientôt	pronto	ADV	ADV
bientôt	próximamente	bientôt	próximamente	ADV	ADV
vendredi	viernes	vendredi	viernes	N;MASC;SG	N
spéciale	especial	spécial	especial	ADJ;FEM;SG	ADJ;SG
commentaire	comentario	commentaire	comentario	N;MASC;SG	N;MASC;SG
commentaire	comentario	commentaire	comentario	N;MASC;SG	N;MASC;SG
véhicule	vehículo	véhicule	vehículo	N;MASC;SG	N;MASC;SG
véhicule	vehiculo	véhicule	vehiculo	N;MASC;SG	N;MASC;SG
départemental	departamental	départemental	departamental	ADJ;MASC;SG	ADJ;SG
irlandais	irlandesa	irlandais	irlandés	ADJ;MASC;SG	ADJ;FEM;SG
densité	densidad	densité	densidad	N;FEM;SG	N;FEM;SG
apparaissent	aparecer	apparaître	aparecer	V;IND;PL;3;PRS;FIN	V;NFIN
apparaissent	aparecen	apparaître	aparecer	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
rare	rara	rare	raro	ADJ;MASC;SG	ADJ;FEM;SG
rare	raro	rare	raro	ADJ;MASC;SG	ADJ;MASC;SG
transfert	transferencia	transfert	transferencia	N;MASC;SG	N;FEM;SG
transfert	transfer	transfert	transfer	N;MASC;SG	N;MASC;SG
transfert	traslado	transfert	traslado	N;MASC;SG	N;MASC;SG
transfert	traspaso	transfert	traspaso	N;MASC;SG	N;MASC;SG
annoncé	anunció	annoncer	anunciar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
aile	wing	aile	wing	N;FEM;SG	N
carré	carré	carré	carré	N;MASC;SG	N;MASC;SG
carré	cuadrado	carré	cuadrado	N;MASC;SG	N;MASC;SG
carré	square	carré	square	N;MASC;SG	N;MASC;SG
carré	plaza	carré	plaza	N;MASC;SG	N;FEM;SG
dimension	dimensión	dimension	dimensión	N;FEM;SG	N;FEM;SG
juive	judía	juif	judío	ADJ;FEM;SG	ADJ;FEM;SG
var	var	var	var	N;MASC;SG	N
lit	cama	lit	cama	N;MASC;SG	N;FEM;SG
lit	lecho	lit	lecho	N;MASC;SG	N;MASC;SG
floride	florida	floride	florida	N;FEM;SG	N;FEM;SG
servi	sirvió	servir	servir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
seuil	umbral	seuil	umbral	N;MASC;SG	N;MASC;SG
milliers	millares	millier	millar	N;MASC;PL	N;MASC;PL
dirigeant	regla	dirigeant	regla	N;MASC;SG	N;FEM;SG
dirigeant	gobernante	dirigeant	gobernante	N;MASC;SG	N;SG
loup	loup	loup	loup	N;MASC;SG	N;MASC;SG
loup	loba	loup	loba	N;MASC;SG	N;FEM;SG
loup	wolf	loup	wolf	N;MASC;SG	N
loup	lobo	loup	lobo	N;MASC;SG	N;MASC;SG
détroit	detroit	détroit	detroit	N;MASC;SG	N;MASC
mémoires	memorias	mémoire	memoria	N;MASC;PL	N;FEM;PL
mémoires	recuerdos	mémoire	recuerdo	N;MASC;PL	N;MASC;PL
mémoires	memorias	mémoire	memoria	N;MASC;PL	N;FEM;PL
préparation	preparación	préparation	preparación	N;FEM;SG	N;FEM;SG
chronologie	cronología	chronologie	cronología	N;FEM;SG	N;FEM;SG
chronologie	cronología	chronologie	cronología	N;FEM;SG	N;FEM;SG
chronologie	biografía	chronologie	biografía	N;FEM;SG	N;FEM;SG
classiques	clásicas	classique	clásico	ADJ;MASC;PL	ADJ;FEM;PL
minimum	mínima	minimum	mínimo	ADJ;MASC;SG	ADJ;FEM;SG
minimum	mínimo	minimum	mínimo	ADJ;MASC;SG	ADJ;MASC;SG
minimum	mínimo	minimum	mínimo	ADJ;MASC;SG	ADJ;MASC;SG
minimum	mínima	minimum	mínimo	ADJ;MASC;SG	ADJ;FEM;SG
révolutionnaire	revolucionaria	révolutionnaire	revolucionario	ADJ;MASC;SG	ADJ;FEM;SG
révolutionnaire	revolucionario	révolutionnaire	revolucionario	ADJ;MASC;SG	ADJ;MASC;SG
nécessaires	necesarias	nécessaire	necesario	ADJ;MASC;PL	ADJ;FEM;PL
nécessaires	necesarios	nécessaire	necesario	ADJ;MASC;PL	ADJ;MASC;PL
bibliographie	bibliografía	bibliographie	bibliografía	N;FEM;SG	N;FEM;SG
grave	seria	grave	serio	ADJ;MASC;SG	ADJ;FEM;SG
grave	serio	grave	serio	ADJ;MASC;SG	ADJ;MASC;SG
grave	grave	grave	grave	ADJ;MASC;SG	ADJ;SG
grave	severa	grave	severo	ADJ;MASC;SG	ADJ;FEM;SG
grave	severo	grave	severo	ADJ;MASC;SG	ADJ;MASC;SG
grave	grave	grave	grave	ADJ;MASC;SG	ADJ;SG
tourne	girar	tourner	girar	V;IND;SG;3;PRS;FIN	V;NFIN
tourne	girar	tourner	girar	V;IND;SG;3;PRS;FIN	V;NFIN
brunswick	brunswick	brunswick	brunswick	N;MASC;SG	N;MASC;SG
million	millón	million	millón	N;MASC;SG	N;MASC;SG
million	millon	million	millon	N;MASC;SG	N;MASC;SG
poème	poema	poème	poema	N;MASC;SG	N;MASC;SG
extrait	extraer	extraire	extraer	V;MASC;SG;PST;V.PTCP	V;NFIN
contribution	aportación	contribution	aportación	N;FEM;SG	N;FEM;SG
contribution	contribución	contribution	contribución	N;FEM;SG	N;FEM;SG
contribution	aporte	contribution	aporte	N;FEM;SG	N;MASC;SG
rivières	rios	rivière	rio	N;FEM;PL	N;MASC;PL
rivières	rivers	rivière	river	N;FEM;PL	N
rivières	ríos	rivière	río	N;FEM;PL	N;MASC;PL
directe	directa	direct	directo	ADJ;FEM;SG	ADJ;FEM;SG
directe	directo	direct	directo	ADJ;FEM;SG	ADJ;MASC;SG
inférieure	inferior	inférieur	inferior	ADJ;FEM;SG	ADJ;SG
inférieure	inferior	inférieur	inferior	ADJ;FEM;SG	ADJ;SG
gris	grey	gris	grey	N;MASC;SG	N
notoriété	notoriedad	notoriété	notoriedad	N;FEM;SG	N;FEM;SG
notoriété	consciencia	notoriété	consciencia	N;FEM;SG	N;FEM;SG
notoriété	concientización	notoriété	concientización	N;FEM;SG	N;FEM;SG
notoriété	sensibilización	notoriété	sensibilización	N;FEM;SG	N;FEM;SG
notoriété	conciencia	notoriété	conciencia	N;FEM;SG	N;FEM;SG
notoriété	concienciación	notoriété	concienciación	N;FEM;SG	N;FEM;SG
notoriété	fama	notoriété	fama	N;FEM;SG	N;FEM;SG
notoriété	renombre	notoriété	renombre	N;FEM;SG	N;MASC;SG
notoriété	reputación	notoriété	reputación	N;FEM;SG	N;FEM;SG
euro	eurozona	euro	eurozona	N;MASC;SG	N;FEM;SG
euro	eurocopa	euro	eurocopa	N;MASC;SG	N;FEM;SG
euro	euro	euro	euro	N;MASC;SG	N;MASC;SG
léger	ligera	léger	ligero	ADJ;MASC;SG	ADJ;FEM;SG
léger	ligero	léger	ligero	ADJ;MASC;SG	ADJ;MASC;SG
léger	ligera	léger	ligero	ADJ;MASC;SG	ADJ;FEM;SG
léger	liviano	léger	liviano	ADJ;MASC;SG	ADJ;MASC;SG
léger	ligero	léger	ligero	ADJ;MASC;SG	ADJ;MASC;SG
disponibles	disponibles	disponible	disponible	ADJ;MASC;PL	ADJ;PL
danger	peligro	danger	peligro	N;MASC;SG	N;MASC;SG
danger	peligro	danger	peligro	N;MASC;SG	N;MASC;SG
similaire	parecido	similaire	parecido	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
similaire	similar	similaire	similar	ADJ;MASC;SG	ADJ;SG
travaillé	trabajó	travailler	trabajar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
travaillé	funcionó	travailler	funcionar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
municipalités	ayuntamientos	municipalité	ayuntamiento	N;FEM;PL	N;MASC;PL
municipalités	municipios	municipalité	municipio	N;FEM;PL	N;MASC;PL
municipalités	municipalidades	municipalité	municipalidad	N;FEM;PL	N;FEM;PL
cordes	string	corde	string	N;FEM;PL	N
cordes	cuerdas	corde	cuerda	N;FEM;PL	N;FEM;PL
cordes	cuerdas	corde	cuerda	N;FEM;PL	N;FEM;PL
cordes	cadenas	corde	cadena	N;FEM;PL	N;FEM;PL
golden	oro	golden	oro	N;MASC;SG	N;MASC;SG
golden	golden	golden	golden	N;MASC;SG	N;MASC;SG
détail	detalle	détail	detalle	N;MASC;SG	N;MASC;SG
détail	detalle	détail	detalle	N;MASC;SG	N;MASC;SG
hypothèse	suposición	hypothèse	suposición	N;FEM;SG	N;FEM;SG
hypothèse	asunción	hypothèse	asunción	N;FEM;SG	N;FEM;SG
hypothèse	hipótesis	hypothèse	hipótesis	N;FEM;SG	N;FEM
matériaux	materiales	matériau	material	N;MASC;PL	N;MASC;PL
matériaux	materias	matériau	materia	N;MASC;PL	N;FEM;PL
matériaux	materiales	matériau	material	N;MASC;PL	N;MASC;PL
risques	riesgos	risque	riesgo	N;MASC;PL	N;MASC;PL
risques	peligros	risque	peligro	N;MASC;PL	N;MASC;PL
risques	riesgos	risque	riesgo	N;MASC;PL	N;MASC;PL
risques	riesgos	risque	riesgo	N;MASC;PL	N;MASC;PL
confluence	confluencia	confluence	confluencia	N;FEM;SG	N;FEM;SG
charlotte	charlotte	charlotte	charlotte	N;FEM;SG	N;MASC;SG
charlotte	carlota	charlotte	carlota	N;FEM;SG	N;FEM;SG
anglo	anglo	anglo	anglo	N;MASC;SG	N;MASC;SG
révolte	sublevación	révolte	sublevación	N;FEM;SG	N;FEM;SG
révolte	insurrección	révolte	insurrección	N;FEM;SG	N;FEM;SG
révolte	levantamiento	révolte	levantamiento	N;FEM;SG	N;MASC;SG
révolte	revuelta	révolte	revuelta	N;FEM;SG	N;FEM;SG
révolte	rebelión	révolte	rebelión	N;FEM;SG	N;FEM;SG
révolte	rebelión	révolte	rebelión	N;FEM;SG	N;FEM;SG
révolte	revuelta	révolte	revuelta	N;FEM;SG	N;FEM;SG
révolte	rebelión	révolte	rebelión	N;FEM;SG	N;FEM;SG
monnaie	dinero	monnaie	dinero	N;FEM;SG	N;MASC;SG
monnaie	money	monnaie	money	N;FEM;SG	N
monnaie	divisa	monnaie	divisa	N;FEM;SG	N;FEM;SG
monnaie	moneda	monnaie	moneda	N;FEM;SG	N;FEM;SG
enseigne	alférez	enseigner	alférez	N;FEM;SG	N;MASC;SG
révèle	revela	révéler	revelar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mac	mac	mac	mac	N;MASC;SG	N;MASC
variété	variedad	variété	variedad	N;FEM;SG	N;FEM;SG
ascension	ascensión	ascension	ascensión	N;FEM;SG	N;FEM;SG
ascension	ascensión	ascension	ascensión	N;FEM;SG	N;FEM;SG
ascension	ascenso	ascension	ascenso	N;FEM;SG	N;MASC;SG
dirigeants	soberanos	dirigeant	soberano	N;MASC;PL	N;MASC;PL
dirigeants	gobernantes	dirigeant	gobernante	N;MASC;PL	N;PL
dirigeants	gerentes	dirigeant	gerente	N;MASC;PL	N;PL
dirigeants	gestores	dirigeant	gestor	N;MASC;PL	N;MASC;PL
dirigeants	administradores	dirigeant	administrador	N;MASC;PL	N;MASC;PL
dirigeants	directivos	dirigeant	directivo	N;MASC;PL	N;MASC;PL
dirigeants	directores	dirigeant	director	N;MASC;PL	N;MASC;PL
dirigeants	lideres	dirigeant	lider	N;MASC;PL	N;PL
dirigeants	dirigentes	dirigeant	dirigente	N;MASC;PL	N;PL
dirigeants	líderes	dirigeant	líder	N;MASC;PL	N;PL
dirigeants	ejecutivos	dirigeant	ejecutivo	N;MASC;PL	N;MASC;PL
frontières	límites	frontière	límite	N;FEM;PL	N;MASC;PL
frontières	fronteras	frontière	frontera	N;FEM;PL	N;FEM;PL
frontières	limites	frontière	limit	N;FEM;PL	N;MASC;PL
frontières	fronteras	frontière	frontera	N;FEM;PL	N;FEM;PL
frontières	fronteras	frontière	frontera	N;FEM;PL	N;FEM;PL
frontières	bordes	frontière	borde	N;FEM;PL	N;MASC;PL
frontières	fronteras	frontière	frontera	N;FEM;PL	N;FEM;PL
observatoire	observatorio	observatoire	observatorio	N;MASC;SG	N;MASC;SG
ailes	alas	aile	ala	N;FEM;PL	N;FEM;PL
ailes	wings	aile	wings	N;FEM;PL	N
ailes	alitas	aile	alita	N;FEM;PL	N;FEM;PL
ailes	wing	aile	wing	N;FEM;PL	N
machines	maquinarias	machine	maquinaria	N;FEM;PL	N;FEM;PL
machines	máquinas	machine	máquina	N;FEM;PL	N;FEM;PL
machines	máquinas	machine	máquina	N;FEM;PL	N;FEM;PL
machines	maquinas	machine	maquina	N;FEM;PL	N;FEM;PL
institution	institución	institution	institución	N;FEM;SG	N;FEM;SG
organisations	organizaciones	organisation	organización	N;FEM;PL	N;FEM;PL
organisations	organizaciones	organisation	organización	N;FEM;PL	N;FEM;PL
déclaré	declaró	déclarer	declarar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
déclaré	declaró	déclarer	declarar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
présidentielle	presidencial	présidentiel	presidencial	ADJ;FEM;SG	ADJ;SG
compter	cuenta	compter	contar	V;NFIN	V;IND;SG;3;PRS;FIN
compter	contando	compter	contar	V;NFIN	V;V.MSDR
compter	contar	compter	contar	V;NFIN	V;NFIN
normale	normal	normal	normal	ADJ;FEM;SG	ADJ;SG
résolution	resolución	résolution	resolución	N;FEM;SG	N;FEM;SG
pilotes	conductores	pilote	conductor	N;MASC;PL	N;MASC;PL
pilotes	pilotos	pilote	piloto	N;MASC;PL	N;PL
pilotes	controladores	pilote	controlador	N;MASC;PL	N;MASC;PL
pilotes	choferes	pilote	chofer	N;MASC;PL	N;MASC;PL
pilotes	pilotos	pilote	piloto	N;MASC;PL	N;PL
pilotes	pilot	pilote	pilot	N;MASC;PL	N
conquête	conquista	conquête	conquista	N;FEM;SG	N;FEM;SG
conquête	conquista	conquête	conquista	N;FEM;SG	N;FEM;SG
colonie	colonia	colonie	colonia	N;FEM;SG	N;FEM;SG
hélène	hélène	hélène	hélène	N;FEM;SG	N;FEM;SG
hélène	helena	hélène	heleno	N;FEM;SG	N;FEM;SG
hélène	elena	hélène	eleno	N;FEM;SG	N;FEM;SG
hélène	elena	hélène	eleno	N;FEM;SG	N;FEM;SG
hélène	ellen	hélène	ellar	N;FEM;SG	N;FEM;SG
hélène	elena	hélène	eleno	N;FEM;SG	N;FEM;SG
hélène	helena	hélène	heleno	N;FEM;SG	N;FEM;SG
hélène	elena	hélène	eleno	N;FEM;SG	N;FEM;SG
besoins	need	besoin	need	N;MASC;PL	N
besoins	necesidades	besoin	necesidad	N;MASC;PL	N;FEM;PL
genres	géneros	genre	género	N;MASC;PL	N;MASC;PL
genres	géneros	genre	género	N;MASC;PL	N;MASC;PL
inférieur	inferior	inférieur	inferior	ADJ;MASC;SG	ADJ;SG
inférieur	inferior	inférieur	inferior	ADJ;MASC;SG	ADJ;SG
tenir	aguanta	tenir	aguantar	V;NFIN	V;IND;SG;3;PRS;FIN
tenir	sostenga	tenir	sostener	V;NFIN	V;IMP;SG;3;FIN
cannes	cannes	canne	canne	N;FEM;PL	N;MASC
neige	nieve	neige	nieve	N;FEM;SG	N;FEM;SG
postes	postes	poste	poste	N;MASC;PL	N;MASC;PL
postes	publicaciones	poste	publicación	N;MASC;PL	N;FEM;PL
discussions	discusiones	discussion	discusión	N;FEM;PL	N;FEM;PL
discussions	debates	discussion	debate	N;FEM;PL	N;MASC;PL
discussions	deliberaciones	discussion	deliberación	N;FEM;PL	N;FEM;PL
discussions	chats	discussion	chat	N;FEM;PL	N;MASC;PL
discussions	charlas	discussion	charla	N;FEM;PL	N;FEM;PL
discussions	discusiones	discussion	discusión	N;FEM;PL	N;FEM;PL
installer	instalando	installer	instalar	V;NFIN	V;V.MSDR
installer	instalar	installer	instalar	V;NFIN	V;NFIN
installer	instala	installer	instalar	V;NFIN	V;IND;SG;3;PRS;FIN
installer	instalar	installer	instalar	V;NFIN	V;NFIN
installer	instale	installer	instalar	V;NFIN	V;IMP;SG;3;FIN
défaut	omisión	défaut	omisión	N;MASC;SG	N;FEM;SG
défaut	incumplimiento	défaut	incumplimiento	N;MASC;SG	N;MASC;SG
défaut	defecto	défaut	defecto	N;MASC;SG	N;MASC;SG
défaut	defecto	défaut	defecto	N;MASC;SG	N;MASC;SG
défaut	falla	défaut	fallar	N;MASC;SG	N;FEM;SG
défaut	defecto	défaut	defecto	N;MASC;SG	N;MASC;SG
discipline	disciplina	discipline	disciplina	N;FEM;SG	N;FEM;SG
responsabilité	responsabilidad	responsabilité	responsabilidad	N;FEM;SG	N;FEM;SG
responsabilité	exención	responsabilité	exención	N;FEM;SG	N;FEM;SG
responsabilité	renuncia	responsabilité	renuncia	N;FEM;SG	N;FEM;SG
responsabilité	responsabilidad	responsabilité	responsabilidad	N;FEM;SG	N;FEM;SG
responsabilité	responsabilidad	responsabilité	responsabilidad	N;FEM;SG	N;FEM;SG
paysage	paisaje	paysage	paisaje	N;MASC;SG	N;MASC;SG
paysage	paisaje	paysage	paisaje	N;MASC;SG	N;MASC;SG
poissons	poissons	poisson	poissons	N;MASC;PL	N
poissons	piscis	poisson	piscis	N;MASC;PL	N
poissons	peces	poisson	pez	N;MASC;PL	N;MASC;PL
poissons	pescados	poisson	pescado	N;MASC;PL	N;MASC;PL
poissons	peces	poisson	pez	N;MASC;PL	N;MASC;PL
poissons	pescados	poisson	pescado	N;MASC;PL	N;MASC;PL
couvent	convento	couvent	convento	N;MASC;SG	N;MASC;SG
violence	violencia	violence	violencia	N;FEM;SG	N;FEM;SG
coût	coste	coût	coste	N;MASC;SG	N;MASC;SG
coût	costo	coût	costo	N;MASC;SG	N;MASC;SG
bains	bañeras	bain	bañera	N;MASC;PL	N;FEM;PL
bains	baños	bain	baño	N;MASC;PL	N;MASC;PL
bains	baños	bain	baño	N;MASC;PL	N;MASC;PL
espoirs	esperanzas	espoir	esperanza	N;MASC;PL	N;FEM;PL
espoirs	esperanzas	espoir	esperanza	N;MASC;PL	N;FEM;PL
espoirs	hope	espoir	hope	N;MASC;PL	N
comics	historieta	comics	historieta	N;MASC;SG	N;FEM;SG
comics	cómic	comics	cómic	N;MASC;SG	N;MASC;SG
africain	africana	africain	africano	ADJ;MASC;SG	ADJ;FEM;SG
africain	africano	africain	africano	ADJ;MASC;SG	ADJ;MASC;SG
bandes	bandas	bande	banda	N;FEM;PL	N;FEM;PL
bandes	tiras	bande	tira	N;FEM;PL	N;FEM;PL
bandes	cintas	bande	cinta	N;FEM;PL	N;FEM;PL
cellules	cell	cellule	cell	N;FEM;PL	N
cellules	células	cellule	célula	N;FEM;PL	N;FEM;PL
cellules	celdas	cellule	celda	N;FEM;PL	N;FEM;PL
fosse	trinchera	fosse	trinchera	N;FEM;SG	N;FEM;SG
fosse	zanja	fosse	zanja	N;FEM;SG	N;FEM;SG
fosse	fosa	fosse	fosa	N;FEM;SG	N;FEM;SG
fosse	foso	fosse	foso	N;FEM;SG	N;MASC;SG
fosse	fosa	fosse	fosa	N;FEM;SG	N;FEM;SG
fosse	pit	fosse	pit	N;FEM;SG	N
fosse	pozo	fosse	pozo	N;FEM;SG	N;MASC;SG
fosse	hoyo	fosse	hoyo	N;FEM;SG	N;MASC;SG
fosse	fosse	fosse	fosse	N;FEM;SG	N;SG
fosse	foso	fosse	foso	N;FEM;SG	N;MASC;SG
costumes	trajes	costume	traje	N;MASC;PL	N;MASC;PL
costumes	disfraces	costume	disfraz	N;MASC;PL	N;MASC;PL
costumes	trajes	costume	traje	N;MASC;PL	N;MASC;PL
précisément	precisamente	précisément	precisamente	ADV	ADV
précisément	específicamente	précisément	específicamente	ADV	ADV
précisément	concretamente	précisément	concretamente	ADV	ADV
espoir	hope	espoir	hope	N;MASC;SG	N
espoir	esperanza	espoir	esperanza	N;MASC;SG	N;FEM;SG
jardins	jardines	jardin	jardín	N;MASC;PL	N;MASC;PL
médailles	medallas	médaille	medalla	N;FEM;PL	N;FEM;PL
médailles	medallas	médaille	medalla	N;FEM;PL	N;FEM;PL
détails	detalles	détail	detalle	N;MASC;PL	N;MASC;PL
déclaration	declaración	déclaration	declaración	N;FEM;SG	N;FEM;SG
déclaration	afirmación	déclaration	afirmación	N;FEM;SG	N;FEM;SG
déclaration	comunicado	déclaration	comunicado	N;FEM;SG	N;MASC;SG
déclaration	declaración	déclaration	declaración	N;FEM;SG	N;FEM;SG
extrémité	extremidad	extrémité	extremidad	N;FEM;SG	N;FEM;SG
colonne	columna	colonne	columna	N;FEM;SG	N;FEM;SG
effectuer	realizar	effectuer	realizar	V;NFIN	V;NFIN
effectuer	realice	effectuer	realizar	V;NFIN	V;SBJV;SG;3;FIN
monaco	mónaco	monaco	mónaco	N;MASC;SG	N;MASC;SG
monaco	monaco	monaco	monaco	N;MASC;SG	N;MASC;SG
fêtes	festejos	fête	festejo	N;FEM;PL	N;MASC;PL
fêtes	fiestas	fête	fiesta	N;FEM;PL	N;FEM;PL
fêtes	festividades	fête	festividad	N;FEM;PL	N;FEM;PL
fêtes	fiestas	fête	fiesta	N;FEM;PL	N;FEM;PL
fêtes	festivales	fête	festival	N;FEM;PL	N;MASC;PL
gagner	gane	gagner	ganar	V;NFIN	V;IMP;SG;3;FIN
gagner	ganar	gagner	ganar	V;NFIN	V;NFIN
gagner	gana	gagner	ganar	V;NFIN	V;IND;SG;3;PRS;FIN
gagner	gane	gagner	ganar	V;NFIN	V;IMP;SG;3;FIN
gagner	gano	gagner	ganar	V;NFIN	V;IND;SG;1;PRS;FIN
gagner	ganar	gagner	ganar	V;NFIN	V;NFIN
gagner	ganando	gagner	ganar	V;NFIN	V;V.MSDR
gagner	ganando	gagner	ganar	V;NFIN	V;V.MSDR
affiche	poster	affiche	poster	N;FEM;SG	N;MASC;SG
affiche	afiche	affiche	afiche	N;FEM;SG	N;MASC;SG
affiche	cartel	affiche	cartel	N;FEM;SG	N;MASC;SG
affiche	póster	affiche	póster	N;FEM;SG	N;MASC;SG
affiche	pantalla	affiche	pantalla	N;FEM;SG	N;FEM;SG
affiche	display	affiche	display	N;FEM;SG	N
affiche	visualización	affiche	visualización	N;FEM;SG	N;FEM;SG
outil	tool	outil	tool	N;MASC;SG	N
outil	herramienta	outil	herramienta	N;MASC;SG	N;FEM;SG
outil	instrumento	outil	instrumento	N;MASC;SG	N;MASC;SG
orientales	orientales	oriental	oriental	ADJ;FEM;PL	ADJ;PL
prêt	listo	prêt	listo	ADJ;MASC;SG	ADJ;MASC;SG
mauvaise	malo	mauvais	malo	ADJ;FEM;SG	ADJ;MASC;SG
mauvaise	mala	mauvais	malo	ADJ;FEM;SG	ADJ;FEM;SG
inventaire	inventario	inventaire	inventario	N;MASC;SG	N;MASC;SG
seigneurs	lores	seigneur	lor	N;MASC;PL	N;MASC;PL
seigneurs	señores	seigneur	señor	N;MASC;PL	N;MASC;PL
violon	violín	violon	violín	N;MASC;SG	N;MASC;SG
élevage	cría	élevage	cría	N;MASC;SG	N;FEM;SG
élevage	crianza	élevage	crianza	N;MASC;SG	N;FEM;SG
élevage	reproducción	élevage	reproducción	N;MASC;SG	N;FEM;SG
