الاكتئاب	depresión	اِكتِئَاب	depresión	N;NOM;DEF;SG	N;FEM;SG
تصريف	desagüe	تَصرِيف	desagüe	N;NOM;INDF;SG	N;MASC;SG
تصريف	drenaje	تَصرِيف	drenaje	N;NOM;INDF;SG	N;MASC;SG
متحدة	unido	مُتَّحِد	unido	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
متحدة	unida	مُتَّحِد	unido	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
تحكيم	arbitraje	تَحكِيم	arbitraje	N;NOM;INDF;SG	N;MASC;SG
المقترح	propuesto	مُقتَرَح	propuesto	ADJ;NOM;DEF;MASC;SG	ADJ;MASC;SG;V.PTCP
ابطال	heroes	بَطَل	heroe	N;NOM;INDF;PL	N;MASC;PL
ابطال	héroes	بَطَل	héroe	N;NOM;INDF;PL	N;MASC;PL
ابطال	campeones	بَطَل	campeón	N;NOM;INDF;PL	N;MASC;PL
مهنية	profesional	مِهنِيّ	profesional	ADJ;NOM;INDF;FEM;SG	ADJ;SG
مهنية	professional	مِهنِيّ	professional	ADJ;NOM;INDF;FEM;SG	ADJ;SG
معسكرات	bandos	مُعَسكَر	bando	N;NOM;INDF;PL	N;MASC;PL
معسكرات	campos	مُعَسكَر	campo	N;NOM;INDF;PL	N;MASC;PL
معسكرات	campamentos	مُعَسكَر	campamento	N;NOM;INDF;PL	N;MASC;PL
المحامين	juristas	مُحَامِي	jurista	N;NOM;DEF;PL	N;PL
المحامين	abogados	مُحَامِي	abogado	N;NOM;DEF;PL	N;MASC;PL
ديانة	religion	دِيَانَة	religion	N;NOM;INDF;SG	N;FEM;SG
ديانة	religión	دِيَانَة	religión	N;NOM;INDF;SG	N;FEM;SG
الحمى	fiebre	حَمَى	fiebre	N;NOM;DEF;SG	N;FEM;SG
نفق	túnel	نَفَق	túnel	N;NOM;INDF;SG	N;MASC;SG
نفق	tunel	نَفَق	tunel	N;NOM;INDF;SG	N;MASC;SG
الديون	deudas	دَين	deuda	N;NOM;DEF;PL	N;FEM;PL
الديون	deudas	دَين	deuda	N;NOM;DEF;PL	N;FEM;PL
مظاهرة	demostración	مُظَاهَرَة	demostración	N;NOM;INDF;SG	N;FEM;SG
مظاهرة	manifestación	مُظَاهَرَة	manifestación	N;NOM;INDF;SG	N;FEM;SG
طالبان	talibán	طَالِبَان	talibán	N;NOM;INDF;SG	N;MASC;SG
حار	hot	حَارّ	hot	N;NOM;INDF;SG	N
حار	calor	حَارّ	calor	N;NOM;INDF;SG	N;MASC;SG
الولد	muchacho	وَلَد	muchacho	N;NOM;DEF;SG	N;MASC;SG
الولد	boy	وَلَد	boy	N;NOM;DEF;SG	N
الولد	niño	وَلَد	niño	N;NOM;DEF;SG	N;MASC;SG
الولد	chico	وَلَد	chico	N;NOM;DEF;SG	N;MASC;SG
الراية	pancarta	رَايَة	pancarta	N;NOM;DEF;SG	N;FEM;SG
الراية	estandarte	رَايَة	estandarte	N;NOM;DEF;SG	N;MASC;SG
الراية	bandera	رَايَة	bandera	N;NOM;DEF;SG	N;FEM;SG
الراية	banner	رَايَة	banner	N;NOM;DEF;SG	N;MASC;SG
تحفة	antigüedad	حَفَص	antigüedad	N;NOM;INDF;SG	N;FEM;SG
عقاقير	fármacos	عَقَّاقِير	fármaco	N;NOM;INDF;PL	N;MASC;PL
عقاقير	medicamentos	عَقَّاقِير	medicamento	N;NOM;INDF;PL	N;MASC;PL
عقاقير	drogas	عَقَّاقِير	droga	N;NOM;INDF;PL	N;FEM;PL
الصعوبات	dificultades	صُعُوبَة	dificultad	N;NOM;DEF;PL	N;FEM;PL
الصعوبات	dificultades	صُعُوبَة	dificultad	N;NOM;DEF;PL	N;FEM;PL
توافر	disponibilidad	تَوَافُر	disponibilidad	N;NOM;INDF;SG	N;FEM;SG
عقاب	castigo	عَقَاب	castigo	N;NOM;INDF;SG	N;MASC;SG
الراعي	pastor	رَاعِي	pastor	N;NOM;DEF;SG	N;MASC;SG
الراعي	patrocinio	رَاعِي	patrocinio	N;NOM;DEF;SG	N;MASC;SG
الراعي	patrocinador	رَاعِي	patrocinador	N;NOM;DEF;SG	N;MASC;SG
قياسات	mediciones	قِيَاسَة	medición	N;NOM;INDF;PL	N;FEM;PL
قياسات	medidas	قِيَاسَة	medida	N;NOM;INDF;PL	N;FEM;PL
نزيف	sangrado	نَزِيف	sangrado	N;NOM;INDF;SG	N;MASC;SG
نزيف	hemorragia	نَزِيف	hemorragia	N;NOM;INDF;SG	N;FEM;SG
نمساوي	austríaca	نِمسَاوِيّ	austríaco	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
نمساوي	austriaca	نِمسَاوِيّ	austriaco	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
مسطح	plana	مَسطَح	plano	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
معقد	complicado	مُعَقَّد	complicado	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
معقد	complicada	مُعَقَّد	complicado	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
تحية	saludo	تَحِيَّة	saludo	N;NOM;INDF;SG	N;MASC;SG
تحية	saludo	تَحِيَّة	saludo	N;NOM;INDF;SG	N;MASC;SG
اطار	framework	إِطَار	framework	N;NOM;INDF;SG	N;MASC;SG
اطار	bastidor	إِطَار	bastidor	N;NOM;INDF;SG	N;MASC;SG
اطار	marco	إِطَار	marco	N;NOM;INDF;SG	N;MASC;SG
اطار	frame	إِطَار	frame	N;NOM;INDF;SG	N;SG
المشاهدين	espectadores	مُشَاهِد	espectador	N;NOM;DEF;PL	N;MASC;PL
المشاهدين	televidentes	مُشَاهِد	televidente	N;NOM;DEF;PL	N;PL
خامس	quinto	خَامِس	quinto	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG
خامس	quinta	خَامِس	quinto	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
الوجوه	caras	وَجه	cara	N;NOM;DEF;PL	N;FEM;PL
الوجوه	rostros	وَجه	rostro	N;NOM;DEF;PL	N;MASC;PL
تبريد	refrigeración	تَبرِيد	refrigeración	N;NOM;INDF;SG	N;FEM;SG
تبريد	enfriamiento	تَبرِيد	enfriamiento	N;NOM;INDF;SG	N;MASC;SG
تبريد	refrigeración	تَبرِيد	refrigeración	N;NOM;INDF;SG	N;FEM;SG
الجوع	hambre	جُوع	hambre	N;NOM;DEF;SG	N;FEM;SG
خريج	postgrado	خَرِيج	postgrado	N;NOM;INDF;SG	N;MASC;SG
خريج	licenciado	خَرِيج	licenciado	N;NOM;INDF;SG	N;MASC;SG
موثوق	fiable	مَوثُوق	fiable	ADJ;NOM;INDF;MASC;SG	ADJ;SG
موثوق	confiable	مَوثُوق	confiable	ADJ;NOM;INDF;MASC;SG	ADJ;SG
القياسات	mediciones	قِيَاسَة	medición	N;NOM;DEF;PL	N;FEM;PL
القياسات	medidas	قِيَاسَة	medida	N;NOM;DEF;PL	N;FEM;PL
القياسات	tamaños	قِيَاسَة	tamaño	N;NOM;DEF;PL	N;MASC;PL
القياسات	tallas	قِيَاسَة	talla	N;NOM;DEF;PL	N;FEM;PL
امتياز	privilegio	امتياز	privilegio	N;NOM;INDF;SG	N;MASC;SG
امتياز	franquicia	امتياز	franquicia	N;NOM;INDF;SG	N;FEM;SG
امتياز	concesión	امتياز	concesión	N;NOM;INDF;SG	N;FEM;SG
الملونة	colorida	مُلَوَّن	colorida	ADJ;NOM;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
الملونة	colorido	مُلَوَّن	colorido	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG
الانتماء	afiliación	اِنتِمَاء	afiliación	N;NOM;DEF;SG	N;FEM;SG
الانتماء	filiación	اِنتِمَاء	filiación	N;NOM;DEF;SG	N;FEM;SG
الانتماء	pertenencia	اِنتِمَاء	pertenencia	N;NOM;DEF;SG	N;FEM;SG
المحاولة	tentativa	مُحَاوَلَة	tentativa	N;NOM;DEF;SG	N;FEM;SG
البلاستيك	plástico	بلَاستِيك	plástico	N;NOM;DEF;SG	N;MASC;SG
البلاستيك	plástico	بلَاستِيك	plástico	N;NOM;DEF;SG	N;MASC;SG
قمم	cimas	قِمَّة	cima	N;NOM;INDF;PL	N;FEM;PL
قمم	cumbres	قِمَّة	cumbre	N;NOM;INDF;PL	N;FEM;PL
قمم	picos	قِمَّة	pico	N;NOM;INDF;PL	N;MASC;PL
المحبة	blogspot	مَحَبَّة	blogspot	N;NOM;DEF;SG	N;MASC;SG
مصارعة	wrestling	مُصَارَعَة	wrestling	N;NOM;INDF;SG	N
مصارعة	lucha	مُصَارَعَة	lucha	N;NOM;INDF;SG	N;FEM;SG
تشكيلات	formaciones	تشكيلات	formación	N;NOM;INDF;PL	N;FEM;PL
تشكيلات	configuraciones	تشكيلات	configuración	N;NOM;INDF;PL	N;FEM;PL
متميز	distinguida	مُتَمَيِّز	distinguido	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
متميز	distinguido	مُتَمَيِّز	distinguido	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
المزارعين	agricultores	مُزَارِع	agricultor	N;NOM;DEF;PL	N;MASC;PL
المزارعين	campesinos	مُزَارِع	campesino	N;NOM;DEF;PL	N;MASC;PL
المزارعين	granjeros	مُزَارِع	granjero	N;NOM;DEF;PL	N;MASC;PL
تماثيل	figuras	تِمثَال	figura	N;NOM;INDF;PL	N;FEM;PL
تماثيل	estatuas	تِمثَال	estatua	N;NOM;INDF;PL	N;FEM;PL
الرصد	supervisión	رَصد	supervisión	N;NOM;DEF;SG	N;FEM;SG
الرصد	monitoreo	رَصد	monitoreo	N;NOM;DEF;SG	N;MASC;SG
الرصد	monitorización	رَصد	monitorización	N;NOM;DEF;SG	N;FEM;SG
الرصد	seguimiento	رَصد	seguimiento	N;NOM;DEF;SG	N;MASC;SG
الرصد	vigilancia	رَصد	vigilancia	N;NOM;DEF;SG	N;FEM;SG
بطلة	heroína	بَطَلَة	heroína	N;NOM;INDF;SG	N;FEM;SG
المشاركات	participaciones	المشاركات	participación	N;NOM;DEF;PL	N;FEM;PL
المشاركات	acciones	المشاركات	acción	N;NOM;DEF;PL	N;FEM;PL
المشاركات	compromisos	المشاركات	compromiso	N;NOM;DEF;PL	N;MASC;PL
البطلة	heroína	بَطلَة	heroína	N;NOM;DEF;SG	N;FEM;SG
شرعي	legítima	شَرعِيّ	legítimo	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
شرعي	legítimo	شَرعِيّ	legítimo	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG
شرعي	legal	شَرعِيّ	legal	ADJ;NOM;INDF;MASC;SG	ADJ;SG
الغد	manana	غَد	manana	N;NOM;DEF;SG	N;FEM;SG
الغد	tomorrow	غَد	tomorrow	N;NOM;DEF;SG	N;MASC;SG
يغلب	late	غَلَّب	late	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
ختم	sella	خَتَم	sella	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PRS;FIN
المراهقة	adolescencia	مُرَاهَقَة	adolescencia	N;NOM;DEF;SG	N;FEM;SG
المراهقة	adolescencia	مُرَاهَقَة	adolescencia	N;NOM;DEF;SG	N;FEM;SG
يضيف	agrega	أَضَاف	agregar	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
يضيف	añade	أَضَاف	añadir	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
للسياحة	turismo	للسياحة	turismo	N;GEN;DEF;SG	N;MASC;SG
النقص	imperfección	نَقص	imperfección	N;NOM;DEF;SG	N;FEM;SG
ذكي	smart	ذَكَى	smart	N;NOM;INDF;SG	N
قشرة	corteza	قَشَرَة	corteza	N;NOM;INDF;SG	N;FEM;SG
شهري	mensual	شَهرِيّ	mensual	ADJ;NOM;INDF;MASC;SG	ADJ;SG
الدبلجة	doblaje	دُبلَج	doblaje	N;NOM;DEF;SG	N;MASC;SG
موحد	unificado	مُوَحَّد	unificado	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
موحد	unificada	مُوَحَّد	unificar	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
موحد	estandarizado	مُوَحَّد	estandarizado	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
موحد	normalizado	مُوَحَّد	normalizar	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
موحد	uniforme	مُوَحَّد	uniforme	ADJ;NOM;INDF;MASC;SG	ADJ;SG
شهرية	mensual	شَهرِيّ	mensual	ADJ;NOM;INDF;FEM;SG	ADJ;SG
العقائد	credos	عَقِيدَة	credo	N;NOM;DEF;PL	N;MASC;PL
مرشد	guía	مُرشِد	guía	N;NOM;INDF;SG	N;FEM;SG
مرشد	guia	مُرشِد	guia	N;NOM;INDF;SG	N;FEM;SG
الوحش	beast	وَحش	beast	N;NOM;DEF;SG	N
الوحش	bestia	وَحش	bestia	N;NOM;DEF;SG	N;FEM;SG
الوحش	monster	وَحش	monster	N;NOM;DEF;SG	N
الوحش	monstruo	وَحش	monstruo	N;NOM;DEF;SG	N;MASC;SG
المهبل	vagina	مُهبِل	vagina	N;NOM;DEF;SG	N;FEM;SG
عمالة	empleo	عَمَالَة	empleo	N;NOM;INDF;SG	N;MASC;SG
عمالة	parto	عَمَالَة	parto	N;NOM;INDF;SG	N;MASC;SG
تلال	colinas	تَلَال	colina	N;NOM;INDF;PL	N;FEM;PL
تلال	cerros	تَلَال	cerros	N;NOM;INDF;PL	N;MASC;PL
الجن	djinn	جُنّ	djinn	N;NOM;DEF;SG	N;MASC;SG
الافتتاح	abertura	اِفتِتَاح	abertura	N;NOM;DEF;SG	N;FEM;SG
الافتتاح	inauguración	اِفتِتَاح	inauguración	N;NOM;DEF;SG	N;FEM;SG
الافتتاح	apertura	اِفتِتَاح	apertura	N;NOM;DEF;SG	N;FEM;SG
ضحية	víctima	ضَحِيَّة	víctima	N;NOM;INDF;SG	N;FEM;SG
ضحية	victima	ضَحِيَّة	victima	N;NOM;INDF;SG	N;FEM;SG
سلبي	negativa	سَلبِيّ	negativo	ADJ;NOM;INDF;MASC;SG	ADJ;FEM;SG
سلبي	negativo	سَلبِيّ	negativo	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG
الشرط	requisito	شَرط	requisito	N;NOM;DEF;SG	N;MASC;SG
الشرط	condicion	شَرط	condicionr	N;NOM;DEF;SG	N;FEM;SG
الشرط	estado	شَرط	estado	N;NOM;DEF;SG	N;MASC;SG
الشرط	condición	شَرط	condición	N;NOM;DEF;SG	N;FEM;SG
بنوك	banks	بَنك	bank	N;NOM;INDF;PL	N
بنوك	bancos	بَنك	banco	N;NOM;INDF;PL	N;MASC;PL
مرئية	visible	مَرئِيّ	visible	ADJ;NOM;INDF;FEM;SG	ADJ;SG
يتفاعل	reacciona	تَفَاعَل	reaccionar	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
راتب	salario	رَاتِب	salario	N;NOM;INDF;SG	N;MASC;SG
راتب	sueldo	رَاتِب	sueldo	N;NOM;INDF;SG	N;MASC;SG
اختلافات	diferencias	اِختِلَاف	diferencia	N;NOM;INDF;PL	N;FEM;PL
اختلافات	diff	اِختِلَاف	diff	N;NOM;INDF;PL	N
اختلافات	diferencias	اِختِلَاف	diferencia	N;NOM;INDF;PL	N;FEM;PL
اختلافات	variaciones	اِختِلَاف	variación	N;NOM;INDF;PL	N;FEM;PL
اختلافات	variantes	اِختِلَاف	variante	N;NOM;INDF;PL	N;FEM;PL
الصخرة	piedra	صُخرَة	piedra	N;NOM;DEF;SG	N;FEM;SG
الصخرة	roca	صُخرَة	roca	N;NOM;DEF;SG	N;FEM;SG
الصخرة	rock	صُخرَة	rock	N;NOM;DEF;SG	N;MASC;SG
الغزل	coqueteo	غَزل	coqueteo	N;NOM;DEF;SG	N;MASC;SG
الغزل	hilo	غَزل	hilo	N;NOM;DEF;SG	N;MASC;SG
جينات	genes	جَينَة	gen	N;NOM;INDF;PL	N;MASC;PL
الماركسية	marxista	مَاركِسِيّ	marxista	N;NOM;DEF;SG	N;SG
اعتقاد	creencia	اِعتِقَاد	creencia	N;NOM;INDF;SG	N;FEM;SG
عربات	vehículos	عَرَبَة	vehículo	N;NOM;INDF;PL	N;MASC;PL
عربات	vehiculos	عَرَبَة	vehiculo	N;NOM;INDF;PL	N;MASC;PL
عربات	carros	عَرَبَة	carro	N;NOM;INDF;PL	N;MASC;PL
اعلن	anunciar	أَعلَن	anunciar	V;PFV;MASC;SG;3;ACT	V;NFIN
اعلن	anuncie	أَعلَن	anunciar	V;PFV;MASC;SG;3;ACT	V;IMP;SG;3;FIN
اعلن	anuncia	أَعلَن	anunciar	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PRS;FIN
اعلن	declarar	أَعلَن	declarar	V;PFV;MASC;SG;3;ACT	V;NFIN
اعلن	declara	أَعلَن	declarar	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PRS;FIN
اعلن	declare	أَعلَن	declarar	V;PFV;MASC;SG;3;ACT	V;IMP;SG;3;FIN
اعلن	anunció	أَعلَن	anunciar	V;PFV;MASC;SG;3;ACT	V;IND;SG;3;PST;FIN
ملونة	coloreado	مُلَوَّن	coloreado	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
ملونة	colorida	مُلَوَّن	colorida	ADJ;NOM;INDF;FEM;SG	ADJ;FEM;SG;V.PTCP
ملونة	colorido	مُلَوَّن	colorido	ADJ;NOM;INDF;FEM;SG	ADJ;MASC;SG
صخرة	piedra	صُخرَة	piedra	N;NOM;INDF;SG	N;FEM;SG
صخرة	roca	صُخرَة	roca	N;NOM;INDF;SG	N;FEM;SG
صخرة	rock	صُخرَة	rock	N;NOM;INDF;SG	N;MASC;SG
ابناء	hijos	اِبن	hijo	N;NOM;INDF;PL	N;MASC;PL
المرصد	observatorio	مَرصَد	observatorio	N;NOM;DEF;SG	N;MASC;SG
تصاميم	diseños	تَصمِيم	diseño	N;NOM;INDF;PL	N;MASC;PL
محاصيل	cosechas	مَحصُول	cosecha	N;NOM;INDF;PL	N;FEM;PL
محاصيل	cultivos	مَحصُول	cultivo	N;NOM;INDF;PL	N;MASC;PL
صبغة	tintura	صُبغَة	tintura	N;NOM;INDF;SG	N;FEM;SG
صبغة	colorante	صُبغَة	colorante	N;NOM;INDF;SG	N;SG
صبغة	tinte	صُبغَة	tinte	N;NOM;INDF;SG	N;MASC;SG
صبغة	tinte	صُبغَة	tinte	N;NOM;INDF;SG	N;MASC;SG
صبغة	pigmento	صُبغَة	pigmento	N;NOM;INDF;SG	N;MASC;SG
جنسي	sexy	جِنسِيّ	sexy	ADJ;NOM;INDF;MASC;SG	ADJ;SG
جنسي	sensual	جِنسِيّ	sensual	ADJ;NOM;INDF;MASC;SG	ADJ;SG
جنسي	sexual	جِنسِيّ	sexual	ADJ;NOM;INDF;MASC;SG	ADJ;SG
التوفيق	conciliación	تَوفِيق	conciliación	N;NOM;DEF;SG	N;FEM;SG
التوفيق	exito	تَوفِيق	exito	N;NOM;DEF;SG	N;MASC;SG
التوفيق	éxito	تَوفِيق	éxito	N;NOM;DEF;SG	N;MASC;SG
الحزن	pena	حُزن	pena	N;NOM;DEF;SG	N;FEM;SG
الحزن	tristeza	حُزن	tristeza	N;NOM;DEF;SG	N;FEM;SG
الحزن	tristeza	حُزن	tristeza	N;NOM;DEF;SG	N;FEM;SG
الحزن	pena	حُزن	pena	N;NOM;DEF;SG	N;FEM;SG
تلاميذ	alumnos	تِلمِيذ	alumno	N;NOM;INDF;PL	N;MASC;PL
تلاميذ	pupilas	تِلمِيذ	pupila	N;NOM;INDF;PL	N;FEM;PL
تلاميذ	discípulos	تِلمِيذ	discípulo	N;NOM;INDF;PL	N;MASC;PL
الرسل	apóstoles	رَسُول	apóstol	N;NOM;DEF;PL	N;MASC;PL
الرسل	mensajeros	رَسُول	mensajero	N;NOM;DEF;PL	N;MASC;PL
