من	從	مِن	從	ADP	ADP
بريد	信件	بَرِيد	信件	N;NOM;INDF;SG	N
تتجاوز	超過	تَجَاوَز	超過	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
تحتل	佔據	اِحتَلّ	佔據	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
تحتل	佔用	اِحتَلّ	佔用	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
تحتل	佔領	اِحتَلّ	佔領	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
مهارات	技能	مهارات	技能	N;NOM;INDF;PL	N
مهارات	技藝	مهارات	技藝	N;NOM;INDF;PL	N
مهارات	技巧	مهارات	技巧	N;NOM;INDF;PL	N
مهارات	技能	مهارات	技能	N;NOM;INDF;PL	N
الانتداب	任務	اِنتِدَاب	任務	N;NOM;DEF;SG	N
الهجمات	襲擊	هَجمَة	襲擊	N;NOM;DEF;PL	N
الشيوعية	共產	شُيُوعِيَّة	共產	N;NOM;DEF;SG	N
الشيوعية	共產	شُيُوعِيَّة	共產	N;NOM;DEF;SG	N
جمهور	觀眾	جُمهُور	觀眾	N;NOM;INDF;SG	N
جمهور	人群	جُمهُور	人群	N;NOM;INDF;SG	N
جمهور	群眾	جُمهُور	群眾	N;NOM;INDF;SG	N
تنسيق	格式	تَنسِيق	格式	N;NOM;INDF;SG	N
تنسيق	形式	تَنسِيق	形式	N;NOM;INDF;SG	N
تنسيق	格式	تَنسِيق	格式	N;NOM;INDF;SG	N
تنسيق	坐標	تَنسِيق	坐標	N;NOM;INDF;SG	N
شملت	包括	شَمَل	包括	V;PFV;FEM;SG;3;ACT	V
تحيط	包圍	تَحَيُّط	包圍	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
تحيط	環繞	تَحَيُّط	環繞	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
الاعلام	媒體	إِعلَام	媒體	N;NOM;DEF;SG	N
الاعلام	媒介	إِعلَام	媒介	N;NOM;DEF;SG	N
الاعلام	旗幟	إِعلَام	旗幟	N;NOM;DEF;SG	N
الاعلام	旗	إِعلَام	旗	N;NOM;DEF;SG	N
الاعلام	旗子	إِعلَام	旗子	N;NOM;DEF;SG	N
الاعلام	資訊	إِعلَام	資訊	N;NOM;DEF;SG	N
رخصة	執照	رُخصَة	執照	N;NOM;INDF;SG	N
رخصة	執照	رُخصَة	執照	N;NOM;INDF;SG	N
رخصة	駕照	رُخصَة	駕照	N;NOM;INDF;SG	N
اللوحة	畫布	لَوحَة	畫布	N;NOM;DEF;SG	N
اللوحة	帆布	لَوحَة	帆布	N;NOM;DEF;SG	N
اللوحة	畫	لَوحَة	畫	N;NOM;DEF;SG	N
اللوحة	油畫	لَوحَة	油畫	N;NOM;DEF;SG	N
اللوحة	繪畫	لَوحَة	繪畫	N;NOM;DEF;SG	N
الرقة	柔情	رُقَّة	柔情	N;NOM;DEF;SG	N
توثيق	認證	تَوثِيق	認證	N;NOM;INDF;SG	N
سلاسل	鎖鏈	سَلَاسِل	鎖鏈	N;NOM;INDF;PL	N
سلاسل	鏈	سَلَاسِل	鏈	N;NOM;INDF;PL	N
سلاسل	鏈	سَلَاسِل	鏈	N;NOM;INDF;PL	N
سلاسل	鐵鍊	سَلَاسِل	鐵鍊	N;NOM;INDF;PL	N
الجزيئات	顆	جَزِيمَة	顆	N;NOM;DEF;PL	N
الجزيئات	粒子	جَزِيمَة	粒子	N;NOM;DEF;PL	N
الجزيئات	微粒	جَزِيمَة	微粒	N;NOM;DEF;PL	N
التكلفة	費用	تَكلِفَة	費用	N;NOM;DEF;SG	N
التكلفة	成本	تَكلِفَة	成本	N;NOM;DEF;SG	N
الجراحة	手術	جِرَاحَة	手術	N;NOM;DEF;SG	N
الجراحة	外科	جِرَاحَة	外科	N;NOM;DEF;SG	N
الجماهير	觀眾	جُمهُور	觀眾	N;NOM;DEF;PL	N
ضريح	神社	ضَرِيح	神社	N;NOM;INDF;SG	N
ضريح	皇陵	ضَرِيح	皇陵	N;NOM;INDF;SG	N
ضريح	陵	ضَرِيح	陵	N;NOM;INDF;SG	N
ضريح	陵墓	ضَرِيح	陵墓	N;NOM;INDF;SG	N
تمييز	區分	تَميِيز	區分	N;NOM;INDF;SG	N
تمييز	區別	تَميِيز	區別	N;NOM;INDF;SG	N
ضمان	保固	ضَمَان	保固	N;NOM;INDF;SG	N
ضمان	保障	ضَمَان	保障	N;NOM;INDF;SG	N
الدراج	雉	دِرَاج	雉	N;NOM;DEF;SG	N
الدراج	野雞	دِرَاج	野雞	N;NOM;DEF;SG	N
الحقل	欄位	حَقل	欄位	N;NOM;DEF;SG	N
المفهوم	構想	مَفهُوم	構想	N;NOM;DEF;SG	N
المفهوم	概念	مَفهُوم	概念	N;NOM;DEF;SG	N
المفهوم	理念	مَفهُوم	理念	N;NOM;DEF;SG	N
جزيئات	顆	جَزِيمَة	顆	N;NOM;INDF;PL	N
جزيئات	粒子	جَزِيمَة	粒子	N;NOM;INDF;PL	N
جزيئات	微粒	جَزِيمَة	微粒	N;NOM;INDF;PL	N
جزيئات	分子	جَزِيمَة	分子	N;NOM;INDF;PL	N
تجمعات	集會	تَجَمُّع	集會	N;NOM;INDF;PL	N
الخبرة	體驗	خِبرَة	體驗	N;NOM;DEF;SG	N
الخبرة	經驗	خِبرَة	經驗	N;NOM;DEF;SG	N
ضخم	巨大	ضَخم	巨大	ADJ;NOM;INDF;MASC;SG	ADJ
البيوت	房屋	بَيت	房屋	N;NOM;DEF;PL	N
البيوت	房子	بَيت	房子	N;NOM;DEF;PL	N
البيوت	住家	بَيت	住家	N;NOM;DEF;PL	N
حقبة	紀元	حِقبَة	紀元	N;NOM;INDF;SG	N
المشهد	場景	مَشهَد	場景	N;NOM;DEF;SG	N
المشهد	現場	مَشهَد	現場	N;NOM;DEF;SG	N
عظيم	偉大	عظيم	偉大	ADJ;NOM;INDF;MASC;SG	ADJ
حدائق	花園	حَدِيقَة	花園	N;NOM;INDF;PL	N
حدائق	公園	حَدِيقَة	公園	N;NOM;INDF;PL	N
الشطرنج	象棋	شَطرَنج	象棋	N;NOM;DEF;SG	N
الشطرنج	西洋	شَطرَنج	西洋	N;NOM;DEF;SG	N
التكوين	創世	تَكوِين	創世	N;NOM;DEF;SG	N
التكوين	起源	تَكوِين	起源	N;NOM;DEF;SG	N
السبعة	七七	سَبعَة	七七	NUM;NOM;DEF;MASC	NUM
السبعة	七	سَبعَة	七	NUM;NOM;DEF;MASC	NUM
السبعة	七	سَبعَة	七	NUM;NOM;DEF;MASC	NUM
مدافع	後衛	مُدَافِع	後衛	N;NOM;INDF;SG	N
المخطط	圖表	مُخَطَّط	圖表	N;NOM;DEF;SG	N
المخطط	圖	مُخَطَّط	圖	N;NOM;DEF;SG	N
الصفات	屬性	صِفَة	屬性	N;NOM;DEF;PL	N
الصفات	素質	صِفَة	素質	N;NOM;DEF;PL	N
الصفات	品質	صِفَة	品質	N;NOM;DEF;PL	N
مشاهير	名人	مَشهُور	名人	N;NOM;INDF;PL	N
النماذج	模型	نَمَاذَة	模型	N;NOM;DEF;PL	N
النماذج	模特	نَمَاذَة	模特	N;NOM;DEF;PL	N
النماذج	型號	نَمَاذَة	型號	N;NOM;DEF;PL	N
النماذج	模特	نَمَاذَة	模特	N;NOM;DEF;PL	N
العكس	反向	عَكس	反向	N;NOM;DEF;SG	N
الطابع	蓋章	طَابِع	蓋章	N;NOM;DEF;SG	N
الطابع	郵票	طَابِع	郵票	N;NOM;DEF;SG	N
الطابع	印章	طَابِع	印章	N;NOM;DEF;SG	N
منظور	透視	منظور	透視	N;NOM;INDF;SG	N
منظور	視角	منظور	視角	N;NOM;INDF;SG	N
ملابس	服裝	مَلبَس	服裝	N;NOM;INDF;PL	N
ملابس	衣物	مَلبَس	衣物	N;NOM;INDF;PL	N
ملابس	衣服	مَلبَس	衣服	N;NOM;INDF;PL	N
ملابس	服裝	مَلبَس	服裝	N;NOM;INDF;PL	N
ملابس	衣物	مَلبَس	衣物	N;NOM;INDF;PL	N
ملابس	衣服	مَلبَس	衣服	N;NOM;INDF;PL	N
الثقافات	文化	ثَقَافَة	文化	N;NOM;DEF;PL	N
الفقر	貧窮	فَقر	貧窮	N;NOM;DEF;SG	N
الفقر	貧困	فَقر	貧困	N;NOM;DEF;SG	N
تجاوز	覆蓋	تَجَاوَز	覆蓋	V;PFV;MASC;SG;3;ACT	V
حمام	浴室	حمام	浴室	N;NOM;INDF;SG	N
حمام	浴	حمام	浴	N;NOM;INDF;SG	N
مناقشة	辯論	مُنَاقَشَة	辯論	N;NOM;INDF;SG	N
الطباعة	印刷	طِبَاعَة	印刷	N;NOM;DEF;SG	N
الطباعة	印刷	طِبَاعَة	印刷	N;NOM;DEF;SG	N
الاضطرابات	煩惱	اِضطِرَاب	煩惱	N;NOM;DEF;PL	N
النزاع	衝突	نِزَاع	衝突	N;NOM;DEF;SG	N
النزاع	爭端	نِزَاع	爭端	N;NOM;DEF;SG	N
النزاع	糾紛	نِزَاع	糾紛	N;NOM;DEF;SG	N
النزاع	爭議	نِزَاع	爭議	N;NOM;DEF;SG	N
الثلاثاء	星期	ثُلَاثَاء	星期	N;NOM;DEF;SG	N
الثلاثاء	週二	ثُلَاثَاء	週二	N;NOM;DEF;SG	N
المحاصيل	農作	مَحصُول	農作	N;NOM;DEF;PL	N
المحاصيل	作物	مَحصُول	作物	N;NOM;DEF;PL	N
المحاصيل	農作	مَحصُول	農作	N;NOM;DEF;PL	N
المحاصيل	作物	مَحصُول	作物	N;NOM;DEF;PL	N
هوية	身分	هُوِيَّة	身分	N;NOM;INDF;SG	N
هوية	身份	هُوِيَّة	身份	N;NOM;INDF;SG	N
انتاج	產量	إِنتَاج	產量	N;NOM;INDF;SG	N
تصور	想象	تَصَوُّر	想象	N;NOM;INDF;SG	N
تصور	想像	تَصَوُّر	想像	N;NOM;INDF;SG	N
تواجه	面對	وَاجَه	面對	V;IPFV;MASC;IND;SG;2;FIN;ACT	V
القصيدة	詩	قَصِيد	詩	N;NOM;DEF;SG	N
جولة	游	جَولَة	游	N;NOM;INDF;SG	N
جولة	導覽	جَولَة	導覽	N;NOM;INDF;SG	N
جولة	旅遊	جَولَة	旅遊	N;NOM;INDF;SG	N
مجالس	板	مَجلِس	板	N;NOM;INDF;PL	N
بالاضافة	況	بالاضافة	況	N;NOM;DEF;SG	N
الملح	食鹽	مِلح	食鹽	N;NOM;DEF;SG	N
الملح	鹽	مِلح	鹽	N;NOM;DEF;SG	N
دوران	輪值	دَوَرَان	輪值	N;NOM;INDF;SG	N
دوران	週轉	دَوَرَان	週轉	N;NOM;INDF;SG	N
تغطية	封面	تَغطِيَة	封面	N;NOM;INDF;SG	N
تغطية	掩護	تَغطِيَة	掩護	N;NOM;INDF;SG	N
الثلج	下雪	ثَلج	下雪	N;NOM;DEF;SG	N
الثلج	冰塊	ثَلج	冰塊	N;NOM;DEF;SG	N
الثلج	冰	ثَلج	冰	N;NOM;DEF;SG	N
التخصصات	專科	تَخَصُّص	專科	N;NOM;DEF;PL	N
التخصصات	專長	تَخَصُّص	專長	N;NOM;DEF;PL	N
التخصصات	紀律	تَخَصُّص	紀律	N;NOM;DEF;PL	N
التخصصات	學科	تَخَصُّص	學科	N;NOM;DEF;PL	N
سنين	歲	سَنَة	歲	N;NOM;INDF;PL	N
سنين	年份	سَنَة	年份	N;NOM;INDF;PL	N
مزرعة	農場	مَزرَعَة	農場	N;NOM;INDF;SG	N
تنمو	成長	نَمَا	成長	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
تنمو	生長	نَمَا	生長	V;IPFV;FEM;IND;SG;3;FIN;ACT	V
الكليات	學院	كُلِّيَّة	學院	N;NOM;DEF;PL	N
الكليات	院校	كُلِّيَّة	院校	N;NOM;DEF;PL	N
الكليات	院	كُلِّيَّة	院	N;NOM;DEF;PL	N
الميكانيكية	機械	مِيكَانِيكِيَّة	機械	N;NOM;DEF;SG	N
اندلاع	暴發	اِندِلَاع	暴發	N;NOM;INDF;SG	N
سنه	年度	سنه	年度	N;NOM;INDF;SG	N
سنه	年份	سنه	年份	N;NOM;INDF;SG	N
سنه	年	سنه	年	N;NOM;INDF;SG	N
معلم	主人	مُعَلِّم	主人	N;NOM;INDF;SG	N
معلم	大師	مُعَلِّم	大師	N;NOM;INDF;SG	N
معلم	師父	مُعَلِّم	師父	N;NOM;INDF;SG	N
معلم	師傅	مُعَلِّم	師傅	N;NOM;INDF;SG	N
معلم	老師	مُعَلِّم	老師	N;NOM;INDF;SG	N
معلم	教師	مُعَلِّم	教師	N;NOM;INDF;SG	N
البضائع	商品	بِضَاعَة	商品	N;NOM;DEF;PL	N
البضائع	貨物	بِضَاعَة	貨物	N;NOM;DEF;PL	N
البضائع	商品	بِضَاعَة	商品	N;NOM;DEF;PL	N
المرافق	設施	مِرفَق	設施	N;NOM;DEF;PL	N
المرافق	設施	مِرفَق	設施	N;NOM;DEF;PL	N
المرافق	水電	مِرفَق	水電	N;NOM;DEF;PL	N
الفراغ	空虛	فَرَاغ	空虛	N;NOM;DEF;SG	N
بيوت	房屋	بَيت	房屋	N;NOM;INDF;PL	N
بيوت	房子	بَيت	房子	N;NOM;INDF;PL	N
بيوت	住家	بَيت	住家	N;NOM;INDF;PL	N
السفارة	大使	سِفَارَة	大使	N;NOM;DEF;SG	N
السفارة	使館	سِفَارَة	使館	N;NOM;DEF;SG	N
القارئ	大陸	قَارِئ	大陸	N;NOM;DEF;SG	N
القارئ	讀者	قَارِئ	讀者	N;NOM;DEF;SG	N
الاختلاف	差額	اِختِلَاف	差額	N;NOM;DEF;SG	N
الاختلاف	區別	اِختِلَاف	區別	N;NOM;DEF;SG	N
الاختلاف	差別	اِختِلَاف	差別	N;NOM;DEF;SG	N
الاختلاف	差異	اِختِلَاف	差異	N;NOM;DEF;SG	N
الاختلاف	分歧	اِختِلَاف	分歧	N;NOM;DEF;SG	N
الدبلوماسية	外交	دِبلُومَاسِيَّة	外交	N;NOM;DEF;SG	N
الدبلوماسية	外交	دِبلُومَاسِيَّة	外交	N;NOM;DEF;SG	N
مشاهد	場景	مَشهَد	場景	N;NOM;INDF;PL	N
العناية	關愛	عِنَايَة	關愛	N;NOM;DEF;SG	N
العناية	愛心	عِنَايَة	愛心	N;NOM;DEF;SG	N
العناية	關心	عِنَايَة	關心	N;NOM;DEF;SG	N
العناية	護理	عِنَايَة	護理	N;NOM;DEF;SG	N
العناية	關心	عِنَايَة	關心	N;NOM;DEF;SG	N
نزل	下載	نَزَل	下載	V;PFV;MASC;SG;3;ACT	V
لهجة	話	لَهجَة	話	N;NOM;INDF;SG	N
لهجة	方言	لَهجَة	方言	N;NOM;INDF;SG	N
لهجة	口音	لَهجَة	口音	N;NOM;INDF;SG	N
لهجة	音調	لَهجَة	音調	N;NOM;INDF;SG	N
لهجة	色調	لَهجَة	色調	N;NOM;INDF;SG	N
لهجة	音	لَهجَة	音	N;NOM;INDF;SG	N
لهجة	基調	لَهجَة	基調	N;NOM;INDF;SG	N
لهجة	語氣	لَهجَة	語氣	N;NOM;INDF;SG	N
النخيل	棕櫚	نَخل	棕櫚	N;NOM;DEF;PL	N
النخيل	手心	نَخل	手心	N;NOM;DEF;PL	N
النخيل	棕櫚	نَخل	棕櫚	N;NOM;DEF;PL	N
النخيل	手掌	نَخل	手掌	N;NOM;DEF;PL	N
وكيل	特工	وَكِيل	特工	N;NOM;INDF;SG	N
فريدة	獨特	فَرِيد	獨特	ADJ;NOM;INDF;FEM;SG	ADJ
فريدة	獨一	فَرِيد	獨一	ADJ;NOM;INDF;FEM;SG	ADJ
الاحتفال	慶典	اِحتِفَال	慶典	N;NOM;DEF;SG	N
النوبة	癲癇	نُوبَة	癲癇	N;NOM;DEF;SG	N
واقع	現實	وَاقِع	現實	N;NOM;INDF;SG	N
مصلحة	興趣	مَصلَحَة	興趣	N;NOM;INDF;SG	N
مصلحة	利息	مَصلَحَة	利息	N;NOM;INDF;SG	N
الجينات	基因	جَينَة	基因	N;NOM;DEF;PL	N
مواطن	市民	مُوَاطِن	市民	N;NOM;INDF;SG	N
مواطن	公民	مُوَاطِن	公民	N;NOM;INDF;SG	N
الطور	階段	طُور	階段	N;NOM;DEF;SG	N
انتصار	勝利	اِنتِصَار	勝利	N;NOM;INDF;SG	N
انتصار	勝利	اِنتِصَار	勝利	N;NOM;INDF;SG	N
حظر	區塊	حَظر	區塊	N;NOM;INDF;SG	N
حراس	衛兵	حراس	衛兵	N;NOM;INDF;PL	N
فئات	類別	فِئَة	類別	N;NOM;INDF;PL	N
دائمة	耐用	دَائِم	耐用	ADJ;NOM;INDF;FEM;SG	ADJ
حصان	馬	حِصَان	馬	N;NOM;INDF;SG	N
حصان	馬匹	حِصَان	馬匹	N;NOM;INDF;SG	N
اللاجئين	難民	لَاجِئ	難民	N;NOM;DEF;PL	N
مبلغ	總和	مَبلَغ	總和	N;NOM;INDF;SG	N
المعاهدة	條約	مُعَاهَدَة	條約	N;NOM;DEF;SG	N
القدماء	古代	قَدِيم	古代	N;NOM;DEF;PL	N
القدماء	古人	قَدِيم	古人	N;NOM;DEF;PL	N
صفات	屬性	صِفَة	屬性	N;NOM;INDF;PL	N
صفات	素質	صِفَة	素質	N;NOM;INDF;PL	N
صفات	品質	صِفَة	品質	N;NOM;INDF;PL	N
مستشار	顧問	مُستَشَار	顧問	N;NOM;INDF;SG	N
مستشار	顧問	مُستَشَار	顧問	N;NOM;INDF;SG	N
الاثنين	週	اِثنَان	週	N;NOM;DEF;SG	N
الاثنين	星期	اِثنَان	星期	N;NOM;DEF;SG	N
مقطع	片段	مَقطَع	片段	N;NOM;INDF;SG	N
مقطع	剪輯	مَقطَع	剪輯	N;NOM;INDF;SG	N
مقطع	夾	مَقطَع	夾	N;NOM;INDF;SG	N
البروتينات	蛋白質	برُوتِينَات	蛋白質	N;NOM;DEF;PL	N
البروتينات	蛋白	برُوتِينَات	蛋白	N;NOM;DEF;PL	N
النفايات	廢物	نُفَايَة	廢物	N;NOM;DEF;PL	N
النفايات	廢物	نُفَايَة	廢物	N;NOM;DEF;PL	N
الشاطئ	沙灘	شَاطِئ	沙灘	N;NOM;DEF;SG	N
الشاطئ	海灘	شَاطِئ	海灘	N;NOM;DEF;SG	N
سؤال	問題	سُؤَال	問題	N;NOM;INDF;SG	N
ملاحظات	反饋	مُلَاحَظَة	反饋	N;NOM;INDF;PL	N
استاد	體育	استاد	體育	N;NOM;INDF;SG	N
استاد	球場	استاد	球場	N;NOM;INDF;SG	N
ضيق	狹義	ضيق	狹義	N;NOM;INDF;SG	N
ضيق	狹隘	ضيق	狹隘	N;NOM;INDF;SG	N
الخطوة	台階	خَطوَة	台階	N;NOM;DEF;SG	N
الخطوة	步驟	خَطوَة	步驟	N;NOM;DEF;SG	N
الخطوة	步	خَطوَة	步	N;NOM;DEF;SG	N
سفارة	大使	سِفَارَة	大使	N;NOM;INDF;SG	N
سفارة	使館	سِفَارَة	使館	N;NOM;INDF;SG	N
الكلى	腎	كُليَة	腎	N;NOM;DEF;PL	N
الكلى	腎	كُليَة	腎	N;NOM;DEF;PL	N
الكلى	腎	كُليَة	腎	N;NOM;DEF;PL	N
الكلى	腎	كُليَة	腎	N;NOM;DEF;PL	N
الغدد	腺	غَدَّد	腺	N;NOM;DEF;PL	N
المستويات	關卡	مُستَوَى	關卡	N;NOM;DEF;PL	N
التقاليد	傳統	تَقلِيد	傳統	N;NOM;DEF;PL	N
التقاليد	傳統	تَقلِيد	傳統	N;NOM;DEF;PL	N
القرص	碟片	قُرصَة	碟片	N;NOM;DEF;SG	N
القرص	碟	قُرصَة	碟	N;NOM;DEF;SG	N
القرص	磁碟	قُرصَة	磁碟	N;NOM;DEF;SG	N
القرص	碟片	قُرصَة	碟片	N;NOM;DEF;SG	N
القرص	碟	قُرصَة	碟	N;NOM;DEF;SG	N
القرص	磁碟	قُرصَة	磁碟	N;NOM;DEF;SG	N
الصديق	朋友	صَدِيق	朋友	N;NOM;DEF;SG	N
الصديق	好友	صَدِيق	好友	N;NOM;DEF;SG	N
الصديق	男	صَدِيق	男	N;NOM;DEF;SG	N
الصديق	男友	صَدِيق	男友	N;NOM;DEF;SG	N
ضبط	集	ضَبط	集	N;NOM;INDF;SG	N
مرضى	病患	مَرِيض	病患	N;NOM;INDF;PL	N
مرضى	患者	مَرِيض	患者	N;NOM;INDF;PL	N
مرضى	病人	مَرِيض	病人	N;NOM;INDF;PL	N
مجتمعات	社會	مُجتَمَع	社會	N;NOM;INDF;PL	N
المنطق	邏輯	مَنطِق	邏輯	N;NOM;DEF;SG	N
المراقبة	監督	مُرَاقَبَة	監督	N;NOM;DEF;SG	N
مباني	建築	مَبنَى	建築	N;NOM;INDF;PL	N
الجنين	胚胎	جُنَين	胚胎	N;NOM;DEF;SG	N
الجنين	胎兒	جُنَين	胎兒	N;NOM;DEF;SG	N
مكعب	立方	مُكَعَّب	立方	N;NOM;INDF;SG	N
مكعب	方塊	مُكَعَّب	方塊	N;NOM;INDF;SG	N
مكعب	立方	مُكَعَّب	立方	N;NOM;INDF;SG	N
مكعب	立方	مُكَعَّب	立方	N;NOM;INDF;SG	N
مزيج	組合	مَزِيج	組合	N;NOM;INDF;SG	N
مزيج	組合	مَزِيج	組合	N;NOM;INDF;SG	N
طيار	試點	طَيَّار	試點	N;NOM;INDF;SG	N
دبلوم	文	دَبلُوم	文	N;NOM;INDF;SG	N
مقعد	長椅	مَقعَد	長椅	N;NOM;INDF;SG	N
مقعد	板凳	مَقعَد	板凳	N;NOM;INDF;SG	N
مقعد	座位	مَقعَد	座位	N;NOM;INDF;SG	N
المدة	期限	مُدَّة	期限	N;NOM;DEF;SG	N
منتدى	論壇	منتدى	論壇	N;NOM;INDF;SG	N
منصة	站台	مِنَصَّة	站台	N;NOM;INDF;SG	N
منصة	平台	مِنَصَّة	平台	N;NOM;INDF;SG	N
الطائر	鳥	طَائِر	鳥	N;NOM;DEF;SG	N
علاوة	獎金	عِلَاوَة	獎金	N;ACC;INDF;SG	N
علاوة	紅利	عِلَاوَة	紅利	N;ACC;INDF;SG	N
علاوة	獎勵	عِلَاوَة	獎勵	N;ACC;INDF;SG	N
فصول	類別	فَصل	類別	N;NOM;INDF;PL	N
فصول	班級	فَصل	班級	N;NOM;INDF;PL	N
احد	某人	أَحَد	某人	N;NOM;INDF;SG	N
الحكمة	智慧	حِكمَة	智慧	N;NOM;DEF;SG	N
الكمية	數量	كَمِّيَّة	數量	N;NOM;DEF;SG	N
الكمية	量	كَمِّيَّة	量	N;NOM;DEF;SG	N
هضبة	高原	هُضبَة	高原	N;NOM;INDF;SG	N
شمالا	北方	شَمَال	北方	N;ACC;INDF;SG	N
شمالا	北	شَمَال	北	N;ACC;INDF;SG	N
شمالا	北部	شَمَال	北部	N;ACC;INDF;SG	N
تكرار	重復	تَكرَار	重復	N;NOM;INDF;SG	N
تكرار	頻率	تَكرَار	頻率	N;NOM;INDF;SG	N
المدخل	走廊	مَدخَل	走廊	N;NOM;DEF;SG	N
المدخل	入場	مَدخَل	入場	N;NOM;DEF;SG	N
المدخل	入口	مَدخَل	入口	N;NOM;DEF;SG	N
العرق	比賽	عِرق	比賽	N;NOM;DEF;SG	N
العرق	賽	عِرق	賽	N;NOM;DEF;SG	N
العرق	種族	عِرق	種族	N;NOM;DEF;SG	N
العرق	競賽	عِرق	競賽	N;NOM;DEF;SG	N
العرق	族裔	عِرق	族裔	N;NOM;DEF;SG	N
العرق	民族	عِرق	民族	N;NOM;DEF;SG	N
العرق	種族	عِرق	種族	N;NOM;DEF;SG	N
العرق	汗水	عِرق	汗水	N;NOM;DEF;SG	N
العرق	汗	عِرق	汗	N;NOM;DEF;SG	N
مشهور	著名	مَشهُور	著名	ADJ;NOM;INDF;MASC;SG	ADJ
سعة	容量	سَعَة	容量	N;NOM;INDF;SG	N
سعة	能力	سَعَة	能力	N;NOM;INDF;SG	N
سعة	振幅	سَعَة	振幅	N;NOM;INDF;SG	N
القضاة	法官	قَاضِي	法官	N;NOM;DEF;PL	N
الخبز	麵	خُبز	麵	N;NOM;DEF;SG	N
تعاون	協作	تَعَاوُن	協作	N;NOM;INDF;SG	N
تعاون	協作	تَعَاوُن	協作	N;NOM;INDF;SG	N
الصلاحية	有效性	صَلَاحِيَّة	有效性	N;NOM;DEF;SG	N
استهلاك	消費	اِستِهلَاك	消費	N;NOM;INDF;SG	N
استهلاك	折舊	اِستِهلَاك	折舊	N;NOM;INDF;SG	N
استهلاك	貶值	اِستِهلَاك	貶值	N;NOM;INDF;SG	N
الشجرة	樹	شُجرَة	樹	N;NOM;DEF;SG	N
الشجرة	樹木	شُجرَة	樹木	N;NOM;DEF;SG	N
موعد	日期	مَوعِد	日期	N;NOM;INDF;SG	N
موعد	約會	مَوعِد	約會	N;NOM;INDF;SG	N
الفجر	天亮	فَجر	天亮	N;NOM;DEF;SG	N
الفيروس	病毒	فَيرُوس	病毒	N;NOM;DEF;SG	N
العضو	會員	عُضو	會員	N;NOM;DEF;SG	N
العضو	成員	عُضو	成員	N;NOM;DEF;SG	N
العضو	器官	عُضو	器官	N;NOM;DEF;SG	N
العضو	風琴	عُضو	風琴	N;NOM;DEF;SG	N
المعرض	展覽	مَعرِض	展覽	N;NOM;DEF;SG	N
المعرض	展品	مَعرِض	展品	N;NOM;DEF;SG	N
المعرض	畫廊	مَعرِض	畫廊	N;NOM;DEF;SG	N
المعرض	展覽	مَعرِض	展覽	N;NOM;DEF;SG	N
المعرض	展	مَعرِض	展	N;NOM;DEF;SG	N
المعرض	展覽	مَعرِض	展覽	N;NOM;DEF;SG	N
التجار	商人	تَاجِر	商人	N;NOM;DEF;PL	N
التجار	商家	تَاجِر	商家	N;NOM;DEF;PL	N
المهاجم	前鋒	مُهَاجِم	前鋒	N;NOM;DEF;SG	N
الجملة	句子	جُملَة	句子	N;NOM;DEF;SG	N
الجملة	刑期	جُملَة	刑期	N;NOM;DEF;SG	N
مضيق	海峽	مَضِيق	海峽	N;NOM;INDF;SG	N
المجلات	雜誌	مَجَلّ	雜誌	N;NOM;DEF;PL	N
الدقة	精度	دِقَّة	精度	N;NOM;DEF;SG	N
الدقة	精准	دِقَّة	精准	N;NOM;DEF;SG	N
الدقة	精確	دِقَّة	精確	N;NOM;DEF;SG	N
الدقة	精密	دِقَّة	精密	N;NOM;DEF;SG	N
الدقة	精度	دِقَّة	精度	N;NOM;DEF;SG	N
الحادثة	事變	حَادِث	事變	N;NOM;DEF;SG	N
الحادثة	事件	حَادِث	事件	N;NOM;DEF;SG	N
موارد	資源	مَورِد	資源	N;NOM;INDF;PL	N
الثقيلة	重	ثَقِيل	重	N;NOM;DEF;SG	N
الثقيلة	重型	ثَقِيل	重型	N;NOM;DEF;SG	N
خبرة	體驗	خِبرَة	體驗	N;NOM;INDF;SG	N
خبرة	經驗	خِبرَة	經驗	N;NOM;INDF;SG	N
الرقص	舞蹈	رَقص	舞蹈	N;NOM;DEF;SG	N
الرقص	跳舞	رَقص	跳舞	N;NOM;DEF;SG	N
الرقص	舞	رَقص	舞	N;NOM;DEF;SG	N
الرقص	舞蹈	رَقص	舞蹈	N;NOM;DEF;SG	N
الرقص	舞動	رَقص	舞動	N;NOM;DEF;SG	N
الرقص	跳舞	رَقص	跳舞	N;NOM;DEF;SG	N
الرقص	舞	رَقص	舞	N;NOM;DEF;SG	N
الشاي	茶葉	شَاي	茶葉	N;NOM;DEF;SG	N
الشاي	茶	شَاي	茶	N;NOM;DEF;SG	N
القصور	缺點	قُصُور	缺點	N;NOM;DEF;SG	N
العقود	合約	عَقد	合約	N;NOM;DEF;PL	N
العقود	合同	عَقد	合同	N;NOM;DEF;PL	N
خطيرة	危險	خَطِير	危險	ADJ;NOM;INDF;FEM;SG	ADJ
