ve	e	ve	e	CONJ	CONJ
harfler	cartas	harf	carta	N;NOM;PL;3	N
harfler	letras	harf	letra	N;NOM;PL;3	N
discovery	descubrimento	discovery	descubrimento	N;NOM;SG;3	N
sınav	proba	sınav	proba	N;NOM;SG;3	N
sınav	exame	sınav	exame	N;NOM;SG;3	N
sınav	probas	sınav	proba	N;NOM;SG;3	N
sınav	test	sınav	test	N;NOM;SG;3	N
sınav	exames	sınav	exame	N;NOM;SG;3	N
vergisi	impostos	vergi	imposto	N;NOM;SG;3	N
çiçekler	flores	çiçek	flores	N;NOM;PL;3	N
nereye	onde	nere	onde	PRO;DAT;SG;3	PRO
mürettebat	tripulación	mürettebat	tripulación	N;NOM;SG;3	N
mürettebat	equipo	mürettebat	equipo	N;NOM;SG;3	N
organları	órganos	organ	órgano	N;NOM;PL;3	N
doğumu	luz	doğum	luz	N;ACC;SG;3	N
doğumu	nacemento	doğum	nacemento	N;ACC;SG;3	N
doğumu	orixe	doğum	orixe	N;ACC;SG;3	N
izlenen	miraba	izle	mirabar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
izlenen	puña	izle	poñer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
izlenen	mirei	izle	mirei	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
notları	notas	not	nota	N;ACC;PL;3	N
kavramları	conceptos	kavram	concepto	N;ACC;PL;3	N
çözmek	resolver	çöz	resolver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çözmek	solucionar	çöz	solucionar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çözmek	resolver	çöz	resolver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kılavuzu	guía	kılavuz	guía	N;ACC;SG;3	N
yetenekleri	capacidades	yetenek	capacidade	N;NOM;PL;3	N
dinlenme	descansar	dinlen	descansar	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	V
deneyler	experimentos	deney	experimento	N;NOM;PL;3	N
kıyıları	costas	kıyı	costa	N;ACC;PL;3	N
taşınan	mudouse	taşı	mudouse	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
hatalar	erros	hata	erro	N;NOM;PL;3	N
hatalar	culpa	hata	culpa	N;NOM;PL;3	N
hatalar	bugs	hata	bugs	N;NOM;PL;3	N
diamond	diamante	diamond	diamante	N;NOM;SG;3	N
diamond	verdade	diamond	verdade	N;NOM;SG;3	N
kaçmak	escapar	kaç	escapar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kaçmak	da	kaç	da	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kaçmak	fuxir	kaç	fuxir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
öyküler	historias	öykü	historia	N;NOM;PL;3	N
bitkileri	plantas	bitki	planta	N;ACC;PL;3	N
kampanya	campaña	kampanya	campaña	N;NOM;SG;3	N
eylemleri	accións	eylem	acción	N;ACC;PL;3	N
tanrılar	deuses	tanrı	dausa	N;NOM;PL;3	N
gelişmekte	desenvolvendo	geliş	desenvolver	V;PROG;IND;SG;3;POS;FORM;PRS	V
gelişmekte	desenvolver	geliş	desenvolver	V;PROG;IND;SG;3;POS;FORM;PRS	V
azaltmak	reducir	azal	reducir	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
üstte	superior	üst	superior	ADJ;ESS;SG;3	ADJ
oynamak	xogando	oyna	xogar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
oynamak	xogar	oyna	xogar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
oynamak	tocando	oyna	tocar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
oynamak	tocar	oyna	tocar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kaydedildi	salvado	kaydet	salvar	V;PFV;IND;SG;3;POS;PST;PASS	V
kaydedildi	salvou	kaydet	salvar	V;PFV;IND;SG;3;POS;PST;PASS	V
sertifika	certificado	sertifika	certificado	N;NOM;SG;3	N
sertifika	partida	sertifika	partida	N;NOM;SG;3	N
sertifika	nacemento	sertifika	nacemento	N;NOM;SG;3	N
dağıtımı	distribución	dağıt	distribución	N;NOM;SG;3	N
korur	protexe	koru	protexer	V;IPFV;IND;SG;3;POS	V
sözcükler	palabras	sözcük	palabra	N;NOM;PL;3	N
sözcükler	verbas	sözcük	verba	N;NOM;PL;3	N
kayıplar	perdas	kayıp	perda	N;NOM;PL;3	N
kayıplar	baixas	kayıp	baixa	N;NOM;PL;3	N
hiçbiri	nada	hiçbiri	nada	PRO;NOM;SG;3	PRO
kapıları	portas	kapı	porta	N;ACC;PL;3	N
kapıları	porta	kapı	porta	N;ACC;PL;3	N
keşfedildi	descubrimos	keşfet	descubrir	V;PFV;IND;SG;3;POS;PST;PASS	V
keşfedildi	descuberto	keşfet	descuberto	V;PFV;IND;SG;3;POS;PST;PASS	V
keşfedildi	descubriu	keşfet	descubriu	V;PFV;IND;SG;3;POS;PST;PASS	V
keşfedildi	descubrín	keşfet	descubrín	V;PFV;IND;SG;3;POS;PST;PASS	V
mississippi	mississippi	mississippi	mississippi	N;NOM;SG;3	N
mağarası	das	mağara	das	N;NOM;SG;3	N
mağarası	cavernas	mağara	caverna	N;NOM;SG;3	N
mağarası	cova	mağara	cova	N;NOM;SG;3	N
nesneler	obxectos	nesne	obxecto	N;NOM;PL;3	N
adlar	nomes	ad	nome	N;NOM;PL;3	N
adlar	nome	ad	nome	N;NOM;PL;3	N
basında	prensa	bas	prensa	N;ESS;SG;3	N
basında	prensa	bas	prensa	N;ESS;SG;3	N
basında	medios	bas	medio	N;ESS;SG;3	N
basında	comunicación	bas	comunicación	N;ESS;SG;3	N
çevrede	redor	çevre	redor	N;ESS;SG;3	N
ayağı	pé	ayak	pé	N;NOM;SG;3	N
ayağı	infantaría	ayak	infantar	N;NOM;SG;3	N
sorumluluğu	responsabilidade	sorumluluk	responsabilidade	N;ACC;SG;3	N
çaldı	roubaron	çal	roubar	V;PFV;IND;SG;3;POS;PST	V
çaldı	roubou	çal	roubar	V;PFV;IND;SG;3;POS;PST	V
üretir	produce	üretir	producir	V;IPFV;IND;SG;3;POS;CAUS	V
başlıyor	comeza	başla	comezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	comezando	başla	comezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	empezando	başla	empezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	comeza	başla	comezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	tiña	başla	ter	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	iniciar	başla	iniciar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	comezaba	başla	comezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	comezar	başla	comezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	comeza	başla	comezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
başlıyor	empeza	başla	empezar	V;PROG;IND;SG;3;POS;INFM;PRS	V
ziyareti	visita	ziyaret	visita	N;ACC;SG;3	N
kentler	cidades	kent	cidade	N;NOM;PL;3	N
kendimi	eu	kendi	eu	PRO;ACC;SG;1;REFL	PRO
kendimi	me	kendi	me	PRO;ACC;SG;1;REFL	PRO
maymun	mono	maymun	mono	N;NOM;SG;3	N
maymun	monos	maymun	monos	N;NOM;SG;3	N
durur	frea	dur	frea	V;IPFV;IND;SG;3;POS	V
durur	detén	dur	detén	V;IPFV;IND;SG;3;POS	V
durur	deixa	dur	deixar	V;IPFV;IND;SG;3;POS	V
oyuncak	xoguete	oyuncak	xoguete	N;NOM;SG;3	N
oyuncak	xoguetes	oyuncak	xoguete	N;NOM;SG;3	N
problemler	problemas	problem	problema	N;NOM;PL;3	N
problemler	problema	problem	problema	N;NOM;PL;3	N
açılışı	apertura	açılış	apertura	N;NOM;SG;3	N
hakimiyet	dominación	hakimiyet	dominación	N;DAT;SG;3	N
keşfetti	descubrimos	keşfet	descubrir	V;PFV;IND;SG;3;POS;PST	V
keşfetti	descuberto	keşfet	descuberto	V;PFV;IND;SG;3;POS;PST	V
keşfetti	descubriu	keşfet	descubriu	V;PFV;IND;SG;3;POS;PST	V
keşfetti	descubrín	keşfet	descubrín	V;PFV;IND;SG;3;POS;PST	V
tanı	diagnóstico	tan	diagnóstico	N;NOM;SG;3	N
tanı	diagnose	tan	diagnose	N;NOM;SG;3	N
bangladeş	bangladesh	bangladeş	bangladesh	N;NOM;SG;3	N
arabası	carreta	araba	carreta	N;NOM;SG;3	N
arabası	carro	araba	carro	N;NOM;SG;3	N
büyüklük	tamaño	büyüklük	tamaño	N;NOM;SG;3	N
ormanlar	bosques	orman	bosque	N;NOM;PL;3	N
tamamıyla	completo	tamam	completo	ADJ;INS;SG;3	ADJ
ayrılık	separación	ayrılık	separación	N;NOM;SG;3	N
aletleri	instrumentos	alet	instrumento	N;ACC;PL;3	N
cümleler	frases	cümle	frase	N;NOM;PL;3	N
cümleler	frases	cümle	frase	N;NOM;PL;3	N
uçaklar	avións	uçak	avión	N;NOM;PL;3	N
uçaklar	avións	uçak	avión	N;NOM;PL;3	N
özgürlükler	liberdades	özgürlük	liberdade	N;NOM;PL;3	N
odaları	cuartos	oda	cuarto	N;ACC;PL;3	N
odaları	salas	oda	sala	N;ACC;PL;3	N
odaları	habitacións	oda	habitación	N;ACC;PL;3	N
adayları	candidatos	aday	candidato	N;NOM;PL;3	N
bilgisayarlar	ordenadores	bilgisayar	ordenador	N;NOM;PL;3	N
bilgisayarlar	computadores	bilgisayar	computador	N;NOM;PL;3	N
faktörler	factores	faktör	factor	N;NOM;PL;3	N
sınırlar	límites	sınır	límite	N;NOM;PL;3	N
kolonisi	colonia	koloni	colonia	N;ACC;SG;3	N
yıldönümü	aniversario	yıldönüm	aniversario	N;ACC;SG;3	N
sınıflar	clases	sınıf	clase	N;NOM;PL;3	N
girişimleri	intentos	girişim	intento	N;ACC;PL;3	N
buldum	atopei	bul	atopar	V;PFV;IND;SG;1;POS;PST	V
buldum	atopamos	bul	atopar	V;PFV;IND;SG;1;POS;PST	V
buldum	atoparon	bul	atopar	V;PFV;IND;SG;1;POS;PST	V
buldum	atopou	bul	atopar	V;PFV;IND;SG;1;POS;PST	V
dalgalar	ondas	dalga	onda	N;NOM;PL;3	N
tohum	sementes	tohum	semente	N;NOM;SG;3	N
tohum	semente	tohum	semente	N;NOM;SG;3	N
tohum	sementes	tohum	semente	N;NOM;SG;3	N
mutluluk	felicidade	mutluluk	felicidade	N;NOM;SG;3	N
mutluluk	benestar	mutluluk	benestar	N;NOM;SG;3	N
mutluluk	ledicia	mutluluk	ledicia	N;NOM;SG;3	N
molekül	molecular	molekül	molecular	N;NOM;SG;3	N
molekül	moleculares	molekül	molecular	N;NOM;SG;3	N
molekül	molécula	molekül	molécula	N;NOM;SG;3	N
molekül	molecular	molekül	molecular	N;NOM;SG;3	N
molekül	moléculas	molekül	molécula	N;NOM;SG;3	N
madencilik	minería	madencilik	minería	N;NOM;SG;3	N
yayıldı	estendeu	yay	estender	V;PFV;IND;SG;3;POS;PST;PASS	V
sakatlık	ferida	sakatlık	ferida	N;NOM;SG;3	N
sakatlık	lesión	sakatlık	lesión	N;NOM;SG;3	N
dosyalar	arquivos	dosya	arquivo	N;NOM;PL;3	N
patent	patentes	patent	patente	N;NOM;SG;3	N
patent	zapatos	patent	zapato	N;NOM;SG;3	N
patent	patentes	patent	patente	N;NOM;SG;3	N
atomik	atómicos	atomik	atómico	ADJ	ADJ
atomik	atómica	atomik	atómico	ADJ	ADJ
bölünmüş	dividido	böl	dividir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
maliyet	custo	maliyet	custo	N;NOM;SG;3	N
maliyet	costa	maliyet	costa	N;NOM;SG;3	N
maliyet	custos	maliyet	custo	N;NOM;SG;3	N
paylaştı	compartidos	paylaş	compartir	V;PFV;IND;SG;3;POS;PST	V
paylaştı	compartiron	paylaş	compartir	V;PFV;IND;SG;3;POS;PST	V
paylaştı	compartido	paylaş	compartir	V;PFV;IND;SG;3;POS;PST	V
paylaştı	compartida	paylaş	compartir	V;PFV;IND;SG;3;POS;PST	V
paylaştı	compartimos	paylaş	compartir	V;PFV;IND;SG;3;POS;PST	V
paylaştı	compartiu	paylaş	compartir	V;PFV;IND;SG;3;POS;PST	V
paylaştı	no	paylaş	no	V;PFV;IND;SG;3;POS;PST	V
mektuplar	cartas	mektup	carta	N;NOM;PL;3	N
mektuplar	letras	mektup	letra	N;NOM;PL;3	N
taşınır	move	taşı	mover	V;IPFV;IND;SG;3;POS;PASS	V
taşımak	levamos	taşı	levar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
taşımak	levaba	taşı	levar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
taşımak	leva	taşı	levar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
taşımak	levar	taşı	levar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
taşımak	levar	taşı	levar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yasalar	leis	yasa	lei	N;NOM;PL;3	N
kime	quen	kim	quen	PRO;DAT;SG;3	PRO
kime	que	kim	que	PRO;DAT;SG;3	PRO
memorial	día	memorial	día	N;NOM;SG;3	N
memorial	caídos	memorial	caído	N;NOM;SG;3	N
uzunlukta	lonxitude	uzunluk	lonxitude	N;ESS;SG;3	N
bağımsızlığı	independencia	bağımsızlık	independencia	N;ACC;SG;3	N
zorluk	dificultades	zorluk	dificultade	N;NOM;SG;3	N
düşünceler	pensamentos	düşünce	pensamento	N;NOM;PL;3	N
düşünceler	pensamento	düşünce	pensamento	N;NOM;PL;3	N
saatler	horas	saat	hora	N;NOM;PL;3	N
saatler	reloxos	saat	reloxo	N;NOM;PL;3	N
bağlılık	lealdade	bağlılık	lealdade	N;NOM;SG;3	N
bağlılık	compromiso	bağlılık	compromiso	N;NOM;SG;3	N
bağlılık	mecanismo	bağlılık	mecanismo	N;NOM;SG;3	N
bağlılık	mecanismos	bağlılık	mecanismo	N;NOM;SG;3	N
işsizlik	paro	işsizlik	paro	N;NOM;SG;3	N
ihtiyaçları	necesidades	ihtiyaç	necesidade	N;NOM;PL;3	N
fiyatı	prezos	fiyat	prezo	N;ACC;SG;3	N
fiyatı	prezo	fiyat	prezo	N;ACC;SG;3	N
fiyatı	precio	fiyat	precio	N;ACC;SG;3	N
fiyatı	caché	fiyat	caché	N;ACC;SG;3	N
fiyatı	valor	fiyat	valor	N;ACC;SG;3	N
bakmak	mirando	bak	mirar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
bakmak	mirar	bak	mirar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
bakmak	buscando	bak	buscar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çocukluğu	infancia	çocukluk	infancia	N;NOM;SG;3	N
çocukluğu	infantís	çocukluk	infantil	N;NOM;SG;3	N
çocukluğu	nenez	çocukluk	nenez	N;NOM;SG;3	N
uzlaşma	copenhaguen	uzlaş	copenhaguen	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kökleri	raíces	kök	raíz	N;NOM;PL;3	N
döngüsü	acople	döngü	acoplar	N;NOM;SG;3	N
döngüsü	volta	döngü	volta	N;NOM;SG;3	N
döngüsü	ciclo	döngü	ciclo	N;NOM;SG;3	N
sergiler	exposicións	sergi	exposición	N;NOM;PL;3	N
yaratır	crea	yarat	crear	V;IPFV;IND;SG;3;POS	V
manzara	paisaxe	manzara	paisaxe	N;NOM;SG;3	N
manzara	vista	manzara	vista	N;NOM;SG;3	N
manzara	opinión	manzara	opinión	N;NOM;SG;3	N
manzara	punto	manzara	punto	N;NOM;SG;3	N
manzara	visión	manzara	visión	N;NOM;SG;3	N
sitede	zona	site	zona	N;ESS;SG;3	N
sitede	lugar	site	lugar	N;ESS;SG;3	N
imkansız	imposible	imkânsız	imposible	ADJ	ADJ
imkansız	imposíbel	imkânsız	imposíbel	ADJ	ADJ
valilik	gobernador	valilik	gobernador	N;NOM;SG;3	N
binaların	edificios	bina	edificio	N;GEN;PL;3	N
tükenmiş	esgotada	tüken	esgotar	V;PFV;NFH;IND;POS;PST;V.PTCP	V
tükenmiş	exhaustos	tüken	exhausto	V;PFV;NFH;IND;POS;PST;V.PTCP	V
hipotez	hipótese	hipotez	hipótese	N;NOM;SG;3	N
çorba	sopa	çorb	sopa	N;NOM;SG;3	N
suçlar	crimes	suç	crimes	N;NOM;PL;3	N
suçlar	delitos	suç	delito	N;NOM;PL;3	N
suçlar	delito	suç	delito	N;NOM;PL;3	N
suçlar	crime	suç	crime	N;NOM;PL;3	N
suçlar	criminalidade	suç	criminalidade	N;NOM;PL;3	N
suçlar	crimes	suç	crimes	N;NOM;PL;3	N
suçlar	delincuencia	suç	delincuencia	N;NOM;PL;3	N
ayakları	metros	ayak	metro	N;NOM;PL;3	N
ayakları	pés	ayak	pés	N;NOM;PL;3	N
ayakları	pé	ayak	pé	N;NOM;PL;3	N
işlevsel	funcionais	işlevsel	funcional	ADJ	ADJ
davranışı	comportamento	davranış	comportamento	N;ACC;SG;3	N
davranışı	conducta	davranış	conducta	N;ACC;SG;3	N
davranışı	comportamentos	davranış	comportamento	N;ACC;SG;3	N
davranışı	conduta	davranış	conduta	N;ACC;SG;3	N
masalı	conto	masal	conto	N;ACC;SG;3	N
masalı	fadas	masal	facer	N;ACC;SG;3	N
kazanç	beneficios	kazanç	beneficio	N;NOM;SG;3	N
kazanç	ganancias	kazanç	ganancia	N;NOM;SG;3	N
gidiyor	vou	git	var	V;PROG;IND;SG;3;POS;INFM;PRS	V
gidiyor	vai	git	ir	V;PROG;IND;SG;3;POS;INFM;PRS	V
gidiyor	imos	git	ir	V;PROG;IND;SG;3;POS;INFM;PRS	V
gidiyor	vas	git	ir	V;PROG;IND;SG;3;POS;INFM;PRS	V
gidiyor	deixar	git	deixar	V;PROG;IND;SG;3;POS;INFM;PRS	V
gidiyor	marcho	git	marcho	V;PROG;IND;SG;3;POS;INFM;PRS	V
gidiyor	marchar	git	marchar	V;PROG;IND;SG;3;POS;INFM;PRS	V
dinin	relixión	din	relixión	N;GEN;SG;3	N
paradise	paraíso	paradise	paraíso	N;NOM;SG;3	N
başlamak	comezando	başla	comezar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
başlamak	empezando	başla	empezar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
başlamak	comeza	başla	comezar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
başlamak	tiña	başla	ter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
başlamak	iniciar	başla	iniciar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
başlamak	comezaba	başla	comezar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
başlamak	comezar	başla	comezar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
sahneler	escenas	sahne	escena	N;NOM;PL;3	N
kullanın	usamos	kullan	usar	V;PFV;IMP;PL;2;POS;PRS	V
kullanın	usar	kullan	usar	V;PFV;IMP;PL;2;POS;PRS	V
kullanın	usan	kullan	usar	V;PFV;IMP;PL;2;POS;PRS	V
tablolar	mesas	tablo	mesa	N;NOM;PL;3	N
tablolar	pinturas	tablo	pintura	N;NOM;PL;3	N
tablolar	cadros	tablo	cadro	N;NOM;PL;3	N
tarihler	datas	tarih	data	N;NOM;PL;3	N
kayalar	rochas	kaya	rocha	N;NOM;PL;3	N
kayalar	xeo	kaya	xeo	N;NOM;PL;3	N
kayalar	pedras	kaya	pedra	N;NOM;PL;3	N
gerçeklik	realismo	gerçeklik	realismo	N;NOM;SG;3	N
gerçeklik	realidade	gerçeklik	realidade	N;NOM;SG;3	N
arayüzü	interface	arayüz	interface	N;ACC;SG;3	N
arayüzü	usuario	arayüz	usuario	N;ACC;SG;3	N
acımasız	brutal	acımasız	brutal	ADJ	ADJ
istiyor	quere	iste	querer	V;PROG;IND;SG;3;POS;INFM;PRS	V
stüdyosu	estudio	stüdyo	estudio	N;NOM;SG;3	N
yapraklar	marcha	yap	marcha	N;NOM;PL;3	N
yapraklar	follas	yap	folla	N;NOM;PL;3	N
bozuklukları	trastornos	bozukluk	trastorno	N;ACC;PL;3	N
bozuklukları	desordes	bozukluk	desorde	N;ACC;PL;3	N
fazladan	máis	fazladan	máis	ADV	ADV
elbise	traxes	elbise	traxe	N;NOM;SG;3	N
elbise	roupa	elbise	roupa	N;NOM;SG;3	N
elbise	roupa	elbise	roupa	N;NOM;SG;3	N
elbise	roupas	elbise	roupa	N;NOM;SG;3	N
yürüyen	camiñando	yürü	camiñar	V;PFV;IND;POS;PRS;V.PTCP	V
yürüyen	andar	yürü	andar	V;PFV;IND;POS;PRS;V.PTCP	V
yürüyen	andando	yürü	andar	V;PFV;IND;POS;PRS;V.PTCP	V
yürüyen	subindo	yürü	subir	V;PFV;IND;POS;PRS;V.PTCP	V
yürüyen	camiñaba	yürü	camiñar	V;PFV;IND;POS;PRS;V.PTCP	V
yürüyen	camiñar	yürü	camiñar	V;PFV;IND;POS;PRS;V.PTCP	V
güvercin	pomba	güvercin	pomba	N;NOM;SG;3	N
meyveler	froita	meyve	froita	N;NOM;PL;3	N
havuzu	piscina	havuz	piscina	N;NOM;SG;3	N
faktörü	factor	faktörü	factor	N;ACC;SG;3	N
katedral	catedral	katedral	catedral	N;ESS;SG;3	N
paylaşım	parte	paylaşım	parte	N;NOM;SG;3	N
kaçınılmaz	inevitable	kaçınılmaz	inevitable	ADJ	ADJ
kaçınılmaz	inevitábel	kaçınılmaz	inevitábel	ADJ	ADJ
talepleri	reivindicacións	talep	reivindicación	N;NOM;PL;3	N
sıkıntılar	problemas	sıkıntı	problema	N;NOM;PL;3	N
bekliyorum	agardando	bekle	agardar	V;PROG;IND;SG;1;POS;INFM;PRS	V
bekliyorum	espera	bekle	esperar	V;PROG;IND;SG;1;POS;INFM;PRS	V
bekliyorum	esperar	bekle	esperar	V;PROG;IND;SG;1;POS;INFM;PRS	V
bekliyorum	esperando	bekle	esperar	V;PROG;IND;SG;1;POS;INFM;PRS	V
bekliyorum	agardar	bekle	agardar	V;PROG;IND;SG;1;POS;INFM;PRS	V
kıyafet	roupa	kıyafet	roupa	N;NOM;SG;3	N
kıyafet	roupa	kıyafet	roupa	N;NOM;SG;3	N
kıyafet	roupas	kıyafet	roupa	N;NOM;SG;3	N
davranışlar	condutas	davranış	conduta	N;NOM;PL;3	N
davranışlar	comportamento	davranış	comportamento	N;NOM;PL;3	N
davranışlar	conducta	davranış	conducta	N;NOM;PL;3	N
davranışlar	comportamentos	davranış	comportamento	N;NOM;PL;3	N
davranışlar	conduta	davranış	conduta	N;NOM;PL;3	N
bakteriler	bacterias	bakter	bacteria	N;NOM;PL;3	N
göründü	apareceu	görün	aparecer	V;PFV;IND;SG;3;POS;PST	V
içecek	beber	iç	beber	V;PFV;IND;POS;FUT	V
ocean	océano	ocean	océano	N;NOM;SG;3	N
ocean	océanos	ocean	océano	N;NOM;SG;3	N
çizgiler	liñas	çizgi	liña	N;NOM;PL;3	N
çizgiler	trincheiras	çizgi	trincheira	N;NOM;PL;3	N
çizgiler	frases	çizgi	frase	N;NOM;PL;3	N
mülkiyet	propiedade	mülkiyet	propiedade	N;NOM;SG;3	N
seçeneği	opción	seçenek	opción	N;NOM;SG;3	N
tedarik	subministración	tedarik	subministración	N;NOM;SG;3	N
şiddeti	violencia	şiddet	violencia	N;NOM;SG;3	N
çalışanları	empregados	çalışan	empregado	N;ACC;PL;3	N
döviz	moeda	döviz	moeda	N;NOM;SG;3	N
döviz	intercambio	döviz	intercambio	N;NOM;SG;3	N
yakalanan	atrapado	yakala	atrapar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
yakalanan	colleran	yakala	coller	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
yakalanan	capturado	yakala	capturado	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
yakalanan	capturados	yakala	capturar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
kayıpları	perdas	kayıp	perda	N;ACC;PL;3	N
yap	facer	yap	facer	V;PFV;IMP;SG;2;POS;PRS	V
yap	facer	yap	facer	V;PFV;IMP;SG;2;POS;PRS	V
içeriğe	contido	içerik	contido	N;DAT;SG;3	N
pilav	arroz	pilav	arroz	N;NOM;SG;3	N
böcekler	insectos	böcek	insecto	N;NOM;PL;3	N
böcekler	bugs	böcek	bugs	N;NOM;PL;3	N
unsurlar	elementos	unsur	elemento	N;NOM;PL;3	N
private	raso	privat	raso	N;NOM;SG;3	N
namaz	oracións	namaz	oración	N;NOM;SG;3	N
namaz	oración	namaz	oración	N;NOM;SG;3	N
hisse	depósito	hisse	depósito	N;NOM;SG;3	N
istasyonları	comisarías	ista	comisarías	N;ACC;PL;3	N
istasyonları	postos	ista	posto	N;ACC;PL;3	N
aramak	chama	ara	chamar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
aramak	chamando	ara	chamar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
aramak	chamar	ara	chamar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yenilik	innovación	yenilik	innovación	N;NOM;SG;3	N
avcılık	caza	avcılık	caza	N;NOM;SG;3	N
adımlar	pasos	adım	paso	N;NOM;PL;3	N
hazırlandı	preparada	hazırla	preparada	V;PFV;IND;SG;3;POS;PST;PASS	V
reformu	reforma	reform	reforma	N;NOM;SG;3	N
yüzünü	cara	yüz	cara	N;ACC;SG;3	N
yüzünü	rostro	yüz	rostro	N;ACC;SG;3	N
yürüdü	entrei	yürü	entrei	V;PFV;IND;SG;3;POS;PST	V
yürüdü	entramos	yürü	entrar	V;PFV;IND;SG;3;POS;PST	V
vitamini	vitamina	vitam	vitamina	N;NOM;SG;3	N
oturdu	sentouse	otur	sentouse	V;PFV;IND;SG;3;POS;PST	V
oturdu	sentou	otur	sentar	V;PFV;IND;SG;3;POS;PST	V
oturdu	sentado	otur	sentado	V;PFV;IND;SG;3;POS;PST	V
oturdu	sentados	otur	sentar	V;PFV;IND;SG;3;POS;PST	V
izlemek	vendo	izle	ver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
izlemek	ver	izle	ver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
izlemek	mirando	izle	mirar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
izlemek	mirar	izle	mirar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
izlemek	observando	izle	observar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
ziyaretçi	visitantes	ziyaretçi	visitante	N;NOM;SG;3	N
çalışıyorum	traballando	çalış	traballar	V;PROG;IND;SG;1;POS;INFM;PRS	V
çalışıyorum	traballar	çalış	traballar	V;PROG;IND;SG;1;POS;INFM;PRS	V
anlaşıldı	comprendín	anlaş	comprender	V;PFV;IND;SG;3;POS;PST;PASS	V
anlaşıldı	entendían	anlaş	entender	V;PFV;IND;SG;3;POS;PST;PASS	V
anlaşıldı	entendeu	anlaş	entender	V;PFV;IND;SG;3;POS;PST;PASS	V
anlaşıldı	entendía	anlaş	entender	V;PFV;IND;SG;3;POS;PST;PASS	V
baktım	mirei	bak	mirei	V;PFV;IND;SG;1;POS;PST	V
baktım	parecía	bak	parecer	V;PFV;IND;SG;1;POS;PST	V
adamlar	homes	adam	home	N;NOM;PL;3	N
müzisyenler	músicos	müzisyen	músico	N;NOM;PL;3	N
kanatları	ás	kanat	á	N;ACC;PL;3	N
canım	cariño	can	cariño	N;NOM;SG;3	N
akrabaları	parentes	akraba	parente	N;NOM;PL;3	N
geceler	noites	gece	noite	N;NOM;PL;3	N
geceler	noite	gece	noite	N;NOM;PL;3	N
geceler	polas	gece	pola	N;NOM;PL;3	N
